,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
38001,75,0.0,0.0,,,,,46.0,0.1,3.6,,19.0,0.0,,,,,,-75.0,-75.0,,,,,-29.0,-74.9,-71.4,,-56.0,-75.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
38003,42,105.0,13.0,,,,,112.0,46.9,86.8,,36.0,0.0,,,,,,63.0,-29.0,,,,,70.0,4.9,44.8,,-6.0,-42.0,,,,,,True,,,,,False,True,True,,True,True,,,,,
38005,31,120.0,24.0,,,,,54.0,24.2,105.4,,13.0,0.0,,,,,,89.0,-7.0,,,,,23.0,-6.8,74.4,,-18.0,-31.0,,,,,,True,,,,,True,True,True,,True,True,,,,,
38007,5,5.0,0.0,,,,,24.0,1.8,6.7,,5.0,,,,,,,0.0,-5.0,,,,,19.0,-3.2,1.7,,0.0,,,,,,,False,,,,,False,False,False,,True,,,,,,
38009,40,45.0,3.0,,,,,119.0,18.3,41.4,,4.0,0.0,,,,,,5.0,-37.0,,,,,79.0,-21.7,1.4,,-36.0,-40.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
38011,62,30.0,,,,,,43.0,4.4,25.0,,0.0,0.0,,,,,,-32.0,,,,,,-19.0,-57.6,-37.0,,-62.0,-62.0,,,,,,,,,,,True,False,False,,False,False,,,,,
38013,20,20.0,0.0,,,,,72.0,88.7,9.5,,20.0,0.0,,,,,,0.0,-20.0,,,,,52.0,68.7,-10.5,,0.0,-20.0,,,,,,False,,,,,False,False,False,,True,False,,,,,
38015,647,840.0,645.0,,,,,1142.0,391.3,1037.7,,590.5,0.0,,,1679.6,,,193.0,-2.0,,,,,495.0,-255.7,390.7,,-56.5,-647.0,,,1032.6,,,True,,,,,False,False,False,,True,False,,,False,,
38017,1064,1950.0,2469.0,,,,,1499.0,1017.1,1736.7,,1248.0,0.0,,,2112.9,0.0,,886.0,1405.0,,,,,435.0,-46.9,672.7,,184.0,-1064.0,,,1048.9,-1064.0,,False,,,,,True,True,True,,True,False,,,False,False,
38019,8,10.0,0.0,,,,,56.0,12.5,18.4,,0.0,0.0,,,,,,2.0,-8.0,,,,,48.0,4.5,10.4,,-8.0,-8.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
38021,38,160.0,16.0,,,,,44.0,72.3,86.5,,119.5,0.0,,,,,,122.0,-22.0,,,,,6.0,34.3,48.5,,81.5,-38.0,,,,,,True,,,,,True,True,True,,True,True,,,,,
38023,11,0.0,0.0,,,,,73.0,2.2,4.9,,11.0,0.0,,,,,,-11.0,-11.0,,,,,62.0,-8.8,-6.1,,0.0,-11.0,,,,,,False,,,,,False,True,True,,True,False,,,,,
38025,9,15.0,0.0,,,,,76.0,5.0,20.2,,0.0,0.0,,,,,,6.0,-9.0,,,,,67.0,-4.0,11.2,,-9.0,-9.0,,,,,,False,,,,,False,True,False,,False,False,,,,,
38027,42,95.0,0.0,,,,,25.0,255.0,30.7,,39.0,0.0,,,,,,53.0,-42.0,,,,,-17.0,213.0,-11.3,,-3.0,-42.0,,,,,,True,,,,,True,False,True,,True,True,,,,,
38029,30,40.0,,,,,,29.0,58.0,23.2,,15.0,0.0,,,,,,10.0,,,,,,-1.0,28.0,-6.8,,-15.0,-30.0,,,,,,,,,,,True,False,True,,False,False,,,,,
38031,25,0.0,0.0,,,,,25.0,2.4,13.3,,2.0,0.0,,,,,,-25.0,-25.0,,,,,0.0,-22.6,-11.7,,-23.0,-25.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
38033,40,35.0,,,,,,30.0,113.7,15.7,,0.0,0.0,,,,,,-5.0,,,,,,-10.0,73.7,-24.3,,-40.0,-40.0,,,,,,,,,,,False,False,False,,False,False,,,,,
38035,426,445.0,711.0,,,,,749.0,219.0,606.3,,168.5,0.0,,,1343.6,,,19.0,285.0,,,,,323.0,-207.0,180.3,,-257.5,-426.0,,,917.6,,,False,,,,,False,False,False,,False,False,,,False,,
38037,11,0.0,0.0,,,,,24.0,0.2,6.2,,18.0,0.0,,,,,,-11.0,-11.0,,,,,13.0,-10.8,-4.8,,7.0,-11.0,,,,,,False,,,,,False,True,True,,True,False,,,,,
38039,7,45.0,,,,,,27.0,17.1,20.1,,6.5,0.0,,,,,,38.0,,,,,,20.0,10.1,13.1,,-0.5,-7.0,,,,,,,,,,,True,True,True,,True,True,,,,,
38041,24,0.0,0.0,,,,,28.0,0.9,7.4,,29.0,0.0,,,,,,-24.0,-24.0,,,,,4.0,-23.1,-16.6,,5.0,-24.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
38043,5,10.0,0.0,,,,,20.0,6.6,11.1,,0.0,0.0,,,,,,5.0,-5.0,,,,,15.0,1.6,6.1,,-5.0,-5.0,,,,,,False,,,,,False,True,False,,False,False,,,,,
38045,24,95.0,9.0,,,,,20.0,105.0,39.3,,12.0,0.0,,,,,,71.0,-15.0,,,,,-4.0,81.0,15.3,,-12.0,-24.0,,,,,,True,,,,,True,False,True,,True,True,,,,,
38047,6,25.0,0.0,,,,,29.0,14.6,16.7,,0.0,0.0,,,,,,19.0,-6.0,,,,,23.0,8.6,10.7,,-6.0,-6.0,,,,,,True,,,,,False,True,True,,True,True,,,,,
38049,32,25.0,0.0,,,,,89.0,8.4,28.1,,1.0,0.0,,,,,,-7.0,-32.0,,,,,57.0,-23.6,-3.9,,-31.0,-32.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
38051,10,20.0,0.0,,,,,34.0,4.7,24.4,,0.0,0.0,,,,,,10.0,-10.0,,,,,24.0,-5.3,14.4,,-10.0,-10.0,,,,,,False,,,,,False,True,False,,False,False,,,,,
38053,110,60.0,0.0,,,,,267.0,33.9,73.3,,19.0,0.0,,,,,,-50.0,-110.0,,,,,157.0,-76.1,-36.7,,-91.0,-110.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
38055,55,45.0,0.0,,,,,134.0,14.0,52.2,,18.0,0.0,,,,,,-10.0,-55.0,,,,,79.0,-41.0,-2.8,,-37.0,-55.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
38057,44,75.0,13.0,,,,,108.0,34.0,66.8,,42.0,0.0,,,,,,31.0,-31.0,,,,,64.0,-10.0,22.8,,-2.0,-44.0,,,,,,False,,,,,False,True,True,,True,False,,,,,
38059,232,300.0,53.0,,,,,376.0,119.7,308.7,,107.0,0.0,,,430.9,,,68.0,-179.0,,,,,144.0,-112.3,76.7,,-125.0,-232.0,,,198.9,,,False,,,,,False,False,False,,False,False,,,False,,
38061,67,100.0,4.0,,,,,215.0,52.3,62.5,,37.0,0.0,,,,,,33.0,-63.0,,,,,148.0,-14.7,-4.5,,-30.0,-67.0,,,,,,False,,,,,False,True,True,,True,False,,,,,
38063,29,35.0,0.0,,,,,25.0,8.5,19.6,,3.0,0.0,,,,,,6.0,-29.0,,,,,-4.0,-20.5,-9.4,,-26.0,-29.0,,,,,,False,,,,,True,False,False,,False,False,,,,,
38065,3,0.0,0.0,,,,,47.0,1.6,6.9,,19.0,0.0,,,,,,-3.0,-3.0,,,,,44.0,-1.4,3.9,,16.0,-3.0,,,,,,False,,,,,False,True,False,,False,True,,,,,
38067,27,5.0,0.0,,,,,70.0,1.5,35.8,,1.0,0.0,,,,,,-22.0,-27.0,,,,,43.0,-25.5,8.8,,-26.0,-27.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
38069,18,35.0,2.0,,,,,60.0,18.4,30.0,,7.0,0.0,,,,,,17.0,-16.0,,,,,42.0,0.4,12.0,,-11.0,-18.0,,,,,,True,,,,,False,True,True,,True,False,,,,,
38071,105,205.0,33.0,,,,,172.0,88.3,132.9,,106.0,0.0,,,,,,100.0,-72.0,,,,,67.0,-16.7,27.9,,1.0,-105.0,,,,,,True,,,,,True,True,True,,True,False,,,,,
38073,50,115.0,6.0,,,,,51.0,143.2,38.1,,32.0,0.0,,,,,,65.0,-44.0,,,,,1.0,93.2,-11.9,,-18.0,-50.0,,,,,,True,,,,,True,False,True,,True,True,,,,,
38075,21,35.0,,,,,,112.0,236.3,11.4,,29.0,0.0,,,,,,14.0,,,,,,91.0,215.3,-9.6,,8.0,-21.0,,,,,,,,,,,False,False,True,,True,False,,,,,
38077,158,215.0,37.0,,,,,121.0,79.9,144.9,,79.0,0.0,,,,,,57.0,-121.0,,,,,-37.0,-78.1,-13.1,,-79.0,-158.0,,,,,,False,,,,,True,False,True,,False,False,,,,,
38079,188,255.0,67.0,,,,,114.0,88.7,199.7,,97.0,0.0,,,,,,67.0,-121.0,,,,,-74.0,-99.3,11.7,,-91.0,-188.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
38081,13,30.0,1.0,,,,,30.0,37.9,24.6,,1.0,0.0,,,,,,17.0,-12.0,,,,,17.0,24.9,11.6,,-12.0,-13.0,,,,,,True,,,,,False,False,True,,True,True,,,,,
38083,5,5.0,0.0,,,,,26.0,19.2,3.6,,14.0,,,,,,,0.0,-5.0,,,,,21.0,14.2,-1.4,,9.0,,,,,,,False,,,,,False,False,False,,False,,,,,,
38085,39,20.0,0.0,,,,,19.0,32.5,35.3,,3.0,0.0,,,,,,-19.0,-39.0,,,,,-20.0,-6.5,-3.7,,-36.0,-39.0,,,,,,False,,,,,False,True,True,,False,False,,,,,
38087,1,15.0,0.0,,,,,15.0,45.6,6.3,,9.0,,,,,,,14.0,-1.0,,,,,14.0,44.6,5.3,,8.0,,,,,,,True,,,,,False,False,True,,True,,,,,,
38089,193,350.0,254.0,,,,,525.0,253.8,265.4,,207.0,0.0,,,297.8,,,157.0,61.0,,,,,332.0,60.8,72.4,,14.0,-193.0,,,104.8,,,True,,,,,False,True,True,,True,False,,,True,,
38091,7,10.0,0.0,,,,,34.0,4.5,10.6,,30.0,0.0,,,,,,3.0,-7.0,,,,,27.0,-2.5,3.6,,23.0,-7.0,,,,,,False,,,,,False,True,False,,False,False,,,,,
38093,108,430.0,127.0,,,,,250.0,190.0,321.7,,136.0,0.0,,,747.5,,,322.0,19.0,,,,,142.0,82.0,213.7,,28.0,-108.0,,,639.5,,,True,,,,,True,True,True,,True,True,,,False,,
38095,24,55.0,,,,,,52.0,22.7,26.4,,11.0,0.0,,,,,,31.0,,,,,,28.0,-1.3,2.4,,-13.0,-24.0,,,,,,,,,,,True,True,True,,True,True,,,,,
38097,66,85.0,14.0,,,,,73.0,32.7,63.9,,17.0,0.0,,,,,,19.0,-52.0,,,,,7.0,-33.3,-2.1,,-49.0,-66.0,,,,,,False,,,,,True,False,True,,False,False,,,,,
38099,99,235.0,8.0,,,,,159.0,201.4,94.2,,145.0,0.0,,,,,,136.0,-91.0,,,,,60.0,102.4,-4.8,,46.0,-99.0,,,,,,True,,,,,True,True,True,,True,True,,,,,
38101,521,645.0,315.0,,,,,1740.0,500.7,498.1,,483.0,0.0,,,2663.5,,,124.0,-206.0,,,,,1219.0,-20.3,-22.9,,-38.0,-521.0,,,2142.5,,,False,,,,,False,True,True,,True,False,,,False,,
38103,14,15.0,0.0,,,,,53.0,6.3,23.4,,1.0,0.0,,,,,,1.0,-14.0,,,,,39.0,-7.7,9.4,,-13.0,-14.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
38105,389,270.0,81.0,,,,,854.0,129.1,394.4,,38.0,0.0,,,370.0,,,-119.0,-308.0,,,,,465.0,-259.9,5.4,,-351.0,-389.0,,,-19.0,,,False,,,,,False,False,True,,False,False,,,True,,
39001,635,630.0,621.0,,,,,537.0,539.6,215.5,,620.5,0.0,,,,,,-5.0,-14.0,,,,,-98.0,-95.4,-419.5,,-14.5,-635.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
39003,1993,2615.0,5162.0,,,,,2010.0,1426.4,1374.7,,2147.5,0.0,,,1295.4,,,622.0,3169.0,,,,,17.0,-566.6,-618.3,,154.5,-1993.0,,,-697.6,,,False,,,,,True,True,True,,True,False,,,False,,
39005,796,1450.0,1681.0,,,,,1175.0,1058.2,878.9,,947.5,0.0,,,1392.6,,,654.0,885.0,,,,,379.0,262.2,82.9,,151.5,-796.0,,,596.6,,,False,,,,,True,True,True,,True,False,,,True,,
39007,1070,1070.0,1186.0,,,,,1729.0,729.4,532.5,,980.5,0.0,,,1269.7,,,0.0,116.0,,,,,659.0,-340.6,-537.5,,-89.5,-1070.0,,,199.7,,,False,,,,,False,False,False,,False,False,,,False,,
39009,1069,930.0,1818.0,,,,,963.0,1031.5,610.5,,737.0,0.0,,,,,,-139.0,749.0,,,,,-106.0,-37.5,-458.5,,-332.0,-1069.0,,,,,,False,,,,,True,True,False,,False,False,,,,,
39011,734,990.0,908.0,,,,,1008.0,786.9,448.3,,1018.5,0.0,,,953.6,,,256.0,174.0,,,,,274.0,52.9,-285.7,,284.5,-734.0,,,219.6,,,True,,,,,False,True,False,,False,False,,,True,,
39013,1368,1405.0,3590.0,,,,,1328.0,1819.0,573.2,,1166.5,0.0,,,1073.8,,,37.0,2222.0,,,,,-40.0,451.0,-794.8,,-201.5,-1368.0,,,-294.2,,,False,,,,,False,False,False,,False,False,,,False,,
39015,1039,1255.0,2379.0,,,,,965.0,1015.0,551.5,,748.0,0.1,,,974.7,,,216.0,1340.0,,,,,-74.0,-24.0,-487.5,,-291.0,-1038.9,,,-64.3,,,False,,,,,True,True,False,,False,False,,,True,,
39017,7078,8600.0,23501.0,,,,,7489.0,7452.0,4903.3,,9079.0,6.9,,,7574.6,5921.0,,1522.0,16423.0,,,,,411.0,374.0,-2174.7,,2001.0,-7071.1,,,496.6,-1157.0,,False,,,,,True,True,False,,False,False,,,True,True,
39019,539,585.0,871.0,,,,,557.0,514.2,326.6,,469.0,37.5,,,,,,46.0,332.0,,,,,18.0,-24.8,-212.4,,-70.0,-501.5,,,,,,False,,,,,True,True,False,,False,False,,,,,
39021,701,1025.0,2379.0,,,,,723.0,1289.3,522.1,,660.0,54.9,,,,,,324.0,1678.0,,,,,22.0,588.3,-178.9,,-41.0,-646.1,,,,,,False,,,,,True,False,True,,True,False,,,,,
39023,2534,2825.0,5239.0,,,,,2360.0,2705.1,1570.5,,2426.5,0.0,,,2755.8,1282.0,,291.0,2705.0,,,,,-174.0,171.1,-963.5,,-107.5,-2534.0,,,221.8,-1252.0,,False,,,,,True,True,False,,True,False,,,True,False,
39025,4857,6020.0,11180.0,,,,,4024.0,5028.2,2791.6,,5964.5,691.0,,,3435.5,0.0,,1163.0,6323.0,,,,,-833.0,171.2,-2065.4,,1107.5,-4166.0,,,-1421.5,-4857.0,,False,,,,,True,True,False,,True,False,,,False,False,
39027,788,1055.0,1516.0,,,,,891.0,933.1,508.4,,768.5,0.1,,,548.1,,,267.0,728.0,,,,,103.0,145.1,-279.6,,-19.5,-787.9,,,-239.9,,,False,,,,,True,True,False,,True,False,,,True,,
39029,1509,1880.0,1956.0,,,,,2169.0,1511.7,983.0,,1666.5,0.0,,,1430.8,,,371.0,447.0,,,,,660.0,2.7,-526.0,,157.5,-1509.0,,,-78.2,,,False,,,,,False,True,False,,True,False,,,True,,
39031,479,605.0,426.0,,,,,852.0,412.1,327.3,,453.0,0.0,,,,,,126.0,-53.0,,,,,373.0,-66.9,-151.7,,-26.0,-479.0,,,,,,True,,,,,False,True,False,,True,False,,,,,
39033,738,1095.0,1092.0,,,,,890.0,719.5,444.1,,722.5,0.0,,,783.8,,,357.0,354.0,,,,,152.0,-18.5,-293.9,,-15.5,-738.0,,,45.8,,,True,,,,,True,True,True,,True,False,,,True,,
39035,19158,24605.0,54068.0,,,,,19966.0,16291.0,16307.6,,22781.5,1.0,,,11231.9,13233.0,,5447.0,34910.0,,,,,808.0,-2867.0,-2850.4,,3623.5,-19157.0,,,-7926.1,-5925.0,,False,,,,,True,True,True,,True,False,,,False,False,
39037,712,830.0,650.0,,,,,1063.0,387.9,418.3,,494.0,0.0,,,472.6,,,118.0,-62.0,,,,,351.0,-324.1,-293.7,,-218.0,-712.0,,,-239.4,,,True,,,,,False,False,False,,False,False,,,False,,
39039,749,810.0,303.0,,,,,639.0,407.4,399.3,,427.0,0.0,,,231.5,,,61.0,-446.0,,,,,-110.0,-341.6,-349.7,,-322.0,-749.0,,,-517.5,,,False,,,,,False,False,False,,False,False,,,False,,
39041,3823,4870.0,7284.0,,,,,3357.0,4093.0,3306.3,,4893.5,1.9,,,4071.2,2889.0,,1047.0,3461.0,,,,,-466.0,270.0,-516.7,,1070.5,-3821.1,,,248.2,-934.0,,False,,,,,True,True,True,,False,False,,,True,True,
39043,1588,1960.0,789.0,,,,,1506.0,1448.2,1157.1,,1363.0,0.0,,,1834.2,,,372.0,-799.0,,,,,-82.0,-139.8,-430.9,,-225.0,-1588.0,,,246.2,,,False,,,,,True,True,False,,True,False,,,True,,
39045,3498,4010.0,5833.0,,,,,3105.0,3370.9,2639.8,,3833.0,0.1,,,1453.4,2651.0,,512.0,2335.0,,,,,-393.0,-127.1,-858.2,,335.0,-3497.9,,,-2044.6,-847.0,,False,,,,,True,True,False,,True,False,,,False,False,
39047,664,1005.0,2621.0,,,,,554.0,879.1,428.9,,742.0,101.0,,,,,,341.0,1957.0,,,,,-110.0,215.1,-235.1,,78.0,-563.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
39049,21340,27835.0,80364.0,,,,,21037.0,24025.0,18487.8,,26065.0,10.1,,,13316.6,20705.0,,6495.0,59024.0,,,,,-303.0,2685.0,-2852.2,,4725.0,-21329.9,,,-8023.4,-635.0,,False,,,,,True,True,True,,True,False,,,False,True,
39051,796,1125.0,1086.0,,,,,721.0,640.2,544.9,,656.0,0.0,,,555.6,,,329.0,290.0,,,,,-75.0,-155.8,-251.1,,-140.0,-796.0,,,-240.4,,,True,,,,,True,True,True,,True,False,,,True,,
39053,398,660.0,920.0,,,,,590.0,446.4,318.3,,427.0,0.0,,,,,,262.0,522.0,,,,,192.0,48.4,-79.7,,29.0,-398.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
39055,1503,1470.0,3105.0,,,,,1518.0,1267.1,778.0,,1311.0,0.1,,,1696.5,,,-33.0,1602.0,,,,,15.0,-235.9,-725.0,,-192.0,-1502.9,,,193.5,,,False,,,,,True,False,False,,False,False,,,False,,
39057,2998,3665.0,8556.0,,,,,2845.0,2698.4,1936.3,,3041.0,0.2,,,2147.1,2428.0,,667.0,5558.0,,,,,-153.0,-299.6,-1061.7,,43.0,-2997.8,,,-850.9,-570.0,,False,,,,,True,True,False,,True,False,,,False,True,
39059,669,775.0,636.0,,,,,872.0,466.5,426.5,,448.0,0.0,,,,,,106.0,-33.0,,,,,203.0,-202.5,-242.5,,-221.0,-669.0,,,,,,True,,,,,False,False,False,,False,False,,,,,
39061,16379,16845.0,28429.0,,,,,12708.0,13561.5,11887.9,,16085.0,1.1,,,12672.8,13708.0,,466.0,12050.0,,,,,-3671.0,-2817.5,-4491.1,,-294.0,-16377.9,,,-3706.2,-2671.0,,False,,,,,False,False,False,,True,False,,,False,False,
39063,1031,1935.0,3627.0,,,,,1397.0,1219.8,1053.8,,1590.0,0.0,,,979.2,,,904.0,2596.0,,,,,366.0,188.8,22.8,,559.0,-1031.0,,,-51.8,,,False,,,,,True,True,True,,True,False,,,True,,
39065,523,630.0,684.0,,,,,608.0,447.5,232.1,,494.0,0.0,,,,,,107.0,161.0,,,,,85.0,-75.5,-290.9,,-29.0,-523.0,,,,,,False,,,,,True,True,False,,True,False,,,,,
39067,240,405.0,246.0,,,,,304.0,253.0,189.7,,242.0,0.0,,,,,,165.0,6.0,,,,,64.0,13.0,-50.3,,2.0,-240.0,,,,,,True,,,,,True,True,True,,True,False,,,,,
39069,525,585.0,279.0,,,,,459.0,433.8,368.2,,500.5,0.0,,,,,,60.0,-246.0,,,,,-66.0,-91.2,-156.8,,-24.5,-525.0,,,,,,False,,,,,False,False,False,,True,False,,,,,
39071,931,680.0,544.0,,,,,862.0,430.8,408.1,,421.0,0.0,,,317.8,,,-251.0,-387.0,,,,,-69.0,-500.2,-522.9,,-510.0,-931.0,,,-613.2,,,False,,,,,True,False,False,,False,False,,,False,,
39073,448,430.0,442.0,,,,,496.0,277.3,166.8,,231.0,0.0,,,,,,-18.0,-6.0,,,,,48.0,-170.7,-281.2,,-217.0,-448.0,,,,,,True,,,,,False,False,False,,False,False,,,,,
39075,354,505.0,1170.0,,,,,1169.0,983.9,319.2,,276.0,0.1,,,,,,151.0,816.0,,,,,815.0,629.9,-34.8,,-78.0,-353.9,,,,,,False,,,,,False,False,True,,True,False,,,,,
39077,1115,1340.0,1199.0,,,,,1169.0,828.6,863.7,,1249.0,0.0,,,1262.7,,,225.0,84.0,,,,,54.0,-286.4,-251.3,,134.0,-1115.0,,,147.7,,,True,,,,,True,False,False,,True,False,,,True,,
39079,600,770.0,1104.0,,,,,602.0,417.4,353.5,,312.0,0.0,,,,,,170.0,504.0,,,,,2.0,-182.6,-246.5,,-288.0,-600.0,,,,,,False,,,,,True,False,False,,False,False,,,,,
39081,957,1495.0,2707.0,,,,,1318.0,930.1,716.6,,866.5,0.0,,,564.7,,,538.0,1750.0,,,,,361.0,-26.9,-240.4,,-90.5,-957.0,,,-392.3,,,False,,,,,True,True,True,,True,False,,,True,,
39083,973,1335.0,1750.0,,,,,1255.0,1516.0,642.2,,1052.0,97.5,,,899.0,,,362.0,777.0,,,,,282.0,543.0,-330.8,,79.0,-875.5,,,-74.0,,,False,,,,,True,False,True,,True,False,,,True,,
39085,4275,4895.0,5507.0,,,,,4001.0,4083.4,1826.0,,5382.5,0.1,,,1558.6,3050.0,,620.0,1232.0,,,,,-274.0,-191.6,-2449.0,,1107.5,-4274.9,,,-2716.4,-1225.0,,False,,,,,True,True,False,,False,False,,,False,False,
39087,1341,1475.0,3325.0,,,,,1039.0,1554.8,804.9,,1403.0,0.0,,,647.1,,,134.0,1984.0,,,,,-302.0,213.8,-536.1,,62.0,-1341.0,,,-693.9,,,False,,,,,False,False,False,,True,False,,,False,,
39089,3449,3900.0,5294.0,,,,,3522.0,3148.6,1919.7,,4175.0,0.1,,,1902.1,2170.0,,451.0,1845.0,,,,,73.0,-300.4,-1529.3,,726.0,-3448.9,,,-1546.9,-1279.0,,False,,,,,True,True,False,,False,False,,,False,False,
39091,897,925.0,1625.0,,,,,923.0,893.4,389.5,,539.0,0.0,,,495.9,,,28.0,728.0,,,,,26.0,-3.6,-507.5,,-358.0,-897.0,,,-401.1,,,False,,,,,True,True,False,,False,False,,,False,,
39093,5379,6605.0,10706.0,,,,,6254.0,5444.1,4017.0,,5744.5,0.1,,,3273.0,8559.0,,1226.0,5327.0,,,,,875.0,65.1,-1362.0,,365.5,-5378.9,,,-2106.0,3180.0,,False,,,,,True,True,False,,True,False,,,False,False,
39095,6989,8000.0,7625.0,,,,,6786.0,9125.6,5593.0,,7144.5,0.2,,,3524.6,4274.0,,1011.0,636.0,,,,,-203.0,2136.6,-1396.0,,155.5,-6988.8,,,-3464.4,-2715.0,,True,,,,,True,False,False,,True,False,,,False,False,
39097,766,955.0,397.0,,,,,966.0,559.7,633.7,,786.0,0.1,,,420.9,,,189.0,-369.0,,,,,200.0,-206.3,-132.3,,20.0,-765.9,,,-345.1,,,False,,,,,False,False,True,,True,False,,,False,,
39099,3394,4425.0,6083.0,,,,,4685.0,2152.6,2455.0,,3540.0,0.0,,,2613.8,0.0,,1031.0,2689.0,,,,,1291.0,-1241.4,-939.0,,146.0,-3394.0,,,-780.2,-3394.0,,False,,,,,False,False,True,,True,False,,,True,False,
39101,931,1300.0,1724.0,,,,,1594.0,732.2,623.8,,1409.5,0.3,,,742.8,,,369.0,793.0,,,,,663.0,-198.8,-307.2,,478.5,-930.7,,,-188.2,,,False,,,,,False,True,True,,False,False,,,True,,
39103,3007,3775.0,5280.0,,,,,3394.0,2924.3,2128.5,,3347.0,0.2,,,4312.9,1940.0,,768.0,2273.0,,,,,387.0,-82.7,-878.5,,340.0,-3006.8,,,1305.9,-1067.0,,False,,,,,True,True,False,,True,False,,,False,False,
39105,381,405.0,887.0,,,,,347.0,501.6,196.0,,378.0,0.0,,,,,,24.0,506.0,,,,,-34.0,120.6,-185.0,,-3.0,-381.0,,,,,,False,,,,,False,False,False,,True,False,,,,,
39107,542,735.0,633.0,,,,,832.0,719.3,364.0,,479.0,0.0,,,560.0,,,193.0,91.0,,,,,290.0,177.3,-178.0,,-63.0,-542.0,,,18.0,,,True,,,,,False,True,True,,True,False,,,True,,
39109,1876,2585.0,3589.0,,,,,2099.0,1881.5,1242.6,,2040.5,0.0,,,1167.5,,,709.0,1713.0,,,,,223.0,5.5,-633.4,,164.5,-1876.0,,,-708.5,,,False,,,,,True,True,True,,True,False,,,True,,
39111,335,455.0,694.0,,,,,222.0,612.2,182.2,,449.0,6.4,,,,,,120.0,359.0,,,,,-113.0,277.2,-152.8,,114.0,-328.6,,,,,,False,,,,,True,False,False,,True,False,,,,,
39113,9079,12650.0,28845.0,,,,,9134.0,9223.0,7494.1,,10226.0,0.6,,,6675.2,7216.0,,3571.0,19766.0,,,,,55.0,144.0,-1584.9,,1147.0,-9078.4,,,-2403.8,-1863.0,,False,,,,,True,True,True,,True,False,,,True,True,
39115,267,180.0,17.0,,,,,275.0,87.2,78.0,,92.0,0.0,,,,,,-87.0,-250.0,,,,,8.0,-179.8,-189.0,,-175.0,-267.0,,,,,,False,,,,,True,False,False,,False,False,,,,,
39117,598,885.0,1037.0,,,,,720.0,849.7,439.9,,747.0,185.8,,,,,,287.0,439.0,,,,,122.0,251.7,-158.1,,149.0,-412.2,,,,,,False,,,,,True,True,True,,True,False,,,,,
39119,2131,2435.0,3560.0,,,,,1723.0,2092.5,1071.6,,2122.0,0.0,,,699.6,,,304.0,1429.0,,,,,-408.0,-38.5,-1059.4,,-9.0,-2131.0,,,-1431.4,,,False,,,,,False,True,False,,True,False,,,False,,
39121,213,285.0,57.0,,,,,321.0,117.6,104.7,,175.0,0.4,,,,,,72.0,-156.0,,,,,108.0,-95.4,-108.3,,-38.0,-212.6,,,,,,False,,,,,False,False,False,,True,False,,,,,
39123,694,960.0,1379.0,,,,,675.0,756.0,552.3,,795.0,0.0,,,641.8,,,266.0,685.0,,,,,-19.0,62.0,-141.7,,101.0,-694.0,,,-52.2,,,False,,,,,True,True,True,,True,False,,,True,,
39125,306,495.0,845.0,,,,,283.0,416.5,170.8,,220.0,0.0,,,,,,189.0,539.0,,,,,-23.0,110.5,-135.2,,-86.0,-306.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
