,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
01093,350,680.0,,677.9,,644.0,1043.0,,,,,821.4,843.0,,,711.0,442.6,382.4,527.5,,614.0,712.3,,,660.0,613.0,,,,,,399.5,,,,859.0,367.9,330.0,,327.9,,294.0,693.0,,,,,471.4,493.0,,,361.0,92.6,32.4,177.5,,264.0,362.3,,,310.0,263.0,,,,,,49.5,,,,509.0,17.9,,True,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,True,True,,,,,,True,,,,False,True
01095,1140,2104.0,,2136.5,,2082.0,3134.0,,,,,3024.6,2994.6,,2150.1,2651.0,919.1,1166.2,1101.0,,1305.5,2293.9,,,2289.0,1917.4,,,,,,1149.7,,,,2264.5,1134.8,964.0,,996.5,,942.0,1994.0,,,,,1884.6,1854.6,,1010.1,1511.0,-220.9,26.2,-39.0,,165.5,1153.9,,,1149.0,777.4,,,,,,9.7,,,,1124.5,-5.2,,False,,True,False,,,,,False,False,,False,False,True,True,True,,True,False,,,False,True,,,,,,True,,,,False,True
01097,5730,7340.0,,7235.5,7307.2,7306.0,5404.0,,,,,8906.3,9001.2,,10883.8,7941.0,7504.9,6124.4,5547.5,,8508.0,10728.9,,,8738.0,6218.8,,,,,,4862.8,5106.0,,,9190.2,5046.1,1610.0,,1505.5,1577.2,1576.0,-326.0,,,,,3176.3,3271.2,,5153.8,2211.0,1774.9,394.4,-182.5,,2778.0,4998.9,,,3008.0,488.8,,,,,,-867.2,-624.0,,,3460.2,-683.9,,True,True,True,True,,,,,False,False,,False,False,False,True,True,,False,False,,,False,True,,,,,,True,True,,,False,True
01099,245,588.0,,609.9,,549.0,772.0,,,,,537.9,605.8,,,371.0,525.9,295.7,,,511.0,553.9,,,576.0,347.0,,,,,,,,,,852.3,312.1,343.0,,364.9,,304.0,527.0,,,,,292.9,360.8,,,126.0,280.9,50.7,,,266.0,308.9,,,331.0,102.0,,,,,,,,,,607.3,67.1,,False,,True,False,,,,,True,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,False,True
01101,3501,6332.0,,6464.7,,6190.0,7773.0,,,,,6098.5,6500.5,,9626.9,3955.0,3795.6,2225.2,4205.5,,6220.0,6337.1,,,6395.0,4379.7,,,,,,4180.2,9814.0,,,8163.6,4120.2,2831.0,,2963.7,,2689.0,4272.0,,,,,2597.5,2999.5,,6125.9,454.0,294.6,-1275.8,704.5,,2719.0,2836.1,,,2894.0,878.7,,,,,,679.2,6313.0,,,4662.6,619.2,,False,,True,False,,,,,True,False,,False,True,True,True,True,,True,False,,,False,True,,,,,,True,False,,,False,True
01103,1583,2888.0,,2834.9,,2871.0,4393.0,,,,,3954.4,4251.0,,,3346.0,1398.8,1719.6,1959.0,,2278.0,3238.2,,,2880.0,2990.3,,,,,,1541.5,,,,3933.8,1690.3,1305.0,,1251.9,,1288.0,2810.0,,,,,2371.4,2668.0,,,1763.0,-184.2,136.6,376.0,,695.0,1655.2,,,1297.0,1407.3,,,,,,-41.5,,,,2350.8,107.3,,True,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,True,False,,,,,,True,,,,False,True
01105,153,168.0,,170.8,,172.0,223.0,,,,,312.8,249.2,,,147.0,163.1,108.8,,,155.0,188.3,,,198.0,141.6,,,,,,,,,,241.5,148.8,15.0,,17.8,,19.0,70.0,,,,,159.8,96.2,,,-6.0,10.1,-44.2,,,2.0,35.3,,,45.0,-11.4,,,,,,,,,,88.5,-4.2,,False,,False,False,,,,,False,False,,,True,True,False,,,True,False,,,False,True,,,,,,,,,,False,True
01107,269,456.0,,406.8,,414.0,360.0,,,,,569.0,620.6,,,420.0,187.5,242.0,,,351.0,452.2,,,460.0,420.9,,,,,,,,,,610.4,276.2,187.0,,137.8,,145.0,91.0,,,,,300.0,351.6,,,151.0,-81.5,-27.0,,,82.0,183.2,,,191.0,151.9,,,,,,,,,,341.4,7.2,,True,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,False,True,,,,,,,,,,False,True
01109,487,1168.0,,1158.4,,876.0,2754.0,,,,,758.0,1149.8,,,587.0,784.1,345.7,766.0,,974.0,1115.9,,,1005.0,911.1,,,,,,782.1,,,,1400.3,615.5,681.0,,671.4,,389.0,2267.0,,,,,271.0,662.8,,,100.0,297.1,-141.3,279.0,,487.0,628.9,,,518.0,424.1,,,,,,295.1,,,,913.3,128.5,,True,,True,False,,,,,True,True,,,True,True,True,True,,True,True,,,True,True,,,,,,True,,,,False,True
01111,219,268.0,,267.8,,328.0,424.0,,,,,415.3,375.3,,,474.0,355.4,175.4,,,291.0,343.3,,,400.0,236.8,,,,,,,,,,423.6,150.6,49.0,,48.8,,109.0,205.0,,,,,196.3,156.3,,,255.0,136.4,-43.6,,,72.0,124.3,,,181.0,17.8,,,,,,,,,,204.6,-68.4,,True,,False,False,,,,,False,False,,,False,False,True,,,False,False,,,False,True,,,,,,,,,,False,False
01113,800,840.0,,834.8,,888.0,1394.0,,,,,1076.9,1056.6,,,975.0,1234.9,627.3,651.0,,888.0,921.1,,,1006.0,930.7,,,,,,703.8,,,,849.1,525.2,40.0,,34.8,,88.0,594.0,,,,,276.9,256.6,,,175.0,434.9,-172.7,-149.0,,88.0,121.1,,,206.0,130.7,,,,,,-96.2,,,,49.1,-274.8,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,,,False,False,,,,,,False,,,,False,False
01115,1252,1832.0,,1819.3,,1737.0,2998.0,,,,,2437.0,2836.5,,,1782.0,1345.5,1265.3,1061.0,,1519.0,1986.2,,,1902.0,1819.1,,,,,,661.3,,,,1819.5,1032.7,580.0,,567.3,,485.0,1746.0,,,,,1185.0,1584.5,,,530.0,93.5,13.3,-191.0,,267.0,734.2,,,650.0,567.1,,,,,,-590.7,,,,567.5,-219.3,,True,,True,False,,,,,False,False,,,True,True,True,True,,True,False,,,False,True,,,,,,False,,,,True,True
01117,3345,5660.0,,5875.3,,4884.0,5403.0,,,,,5784.8,6959.6,,5932.3,4755.0,3120.0,2759.7,4080.0,,4487.0,5657.8,,,5130.0,4241.2,,,,,,2626.0,5293.0,,,5977.3,2918.2,2315.0,,2530.3,,1539.0,2058.0,,,,,2439.8,3614.6,,2587.3,1410.0,-225.0,-585.3,735.0,,1142.0,2312.8,,,1785.0,896.2,,,,,,-719.0,1948.0,,,2632.3,-426.8,,False,,True,True,,,,,False,False,,False,True,True,True,True,,True,True,,,True,True,,,,,,True,True,,,False,True
01119,69,96.0,,113.0,,101.0,29.0,,,,,288.7,200.8,,,171.0,50.5,195.6,,,36.0,109.6,,,202.0,235.6,,,,,,,,,,101.9,102.2,27.0,,44.0,,32.0,-40.0,,,,,219.7,131.8,,,102.0,-18.5,126.6,,,-33.0,40.6,,,133.0,166.6,,,,,,,,,,32.9,33.2,,False,,False,False,,,,,False,False,,,False,True,False,,,False,False,,,False,False,,,,,,,,,,False,False
01121,1373,2048.0,,1995.4,,1879.0,1428.0,,,,,1834.2,2485.0,,,1838.0,1383.8,967.4,1119.5,,2733.5,1957.8,,,1954.0,1441.8,,,,,,1663.0,,,,2262.9,1035.6,675.0,,622.4,,506.0,55.0,,,,,461.2,1112.0,,,465.0,10.8,-405.6,-253.5,,1360.5,584.8,,,581.0,68.8,,,,,,290.0,,,,889.9,-337.4,,True,,True,True,,,,,True,False,,,True,True,True,True,,False,True,,,True,True,,,,,,True,,,,False,True
01123,860,580.0,,605.6,,503.0,302.0,,,,,784.4,760.2,,,767.0,289.9,367.5,439.5,,462.5,587.7,,,720.0,516.6,,,,,,315.7,,,,616.5,349.7,-280.0,,-254.4,,-357.0,-558.0,,,,,-75.6,-99.8,,,-93.0,-570.1,-492.5,-420.5,,-397.5,-272.3,,,-140.0,-343.4,,,,,,-544.3,,,,-243.5,-510.3,,True,,False,False,,,,,True,True,,,True,False,False,False,,False,True,,,True,False,,,,,,False,,,,True,False
01125,2944,4460.0,,4524.7,,4510.0,12637.0,,,,,6283.1,6376.0,,4671.0,4630.0,3039.8,2927.4,2611.0,,3998.5,4558.1,,,4760.0,4480.6,,,,,,2935.1,8101.0,,,5494.7,3344.9,1516.0,,1580.7,,1566.0,9693.0,,,,,3339.1,3432.0,,1727.0,1686.0,95.8,-16.6,-333.0,,1054.5,1614.1,,,1816.0,1536.6,,,,,,-8.9,5157.0,,,2550.7,400.9,,False,,False,False,,,,,False,False,,False,False,True,True,True,,True,False,,,False,False,,,,,,True,False,,,False,True
01127,537,1428.0,,1456.7,,1415.0,2575.0,,,,,1849.5,2072.8,,,1704.0,788.4,805.7,557.5,,1367.0,1473.2,,,1545.0,1321.5,,,,,,1095.2,,,,1242.2,822.6,891.0,,919.7,,878.0,2038.0,,,,,1312.5,1535.8,,,1167.0,251.4,268.7,20.5,,830.0,936.2,,,1008.0,784.5,,,,,,558.2,,,,705.2,285.6,,False,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,False,True,,,,,,True,,,,True,True
01129,184,404.0,,404.2,,371.0,337.0,,,,,403.2,443.4,,,391.0,227.2,158.0,,,310.0,409.8,,,391.0,259.3,,,,,,,,,,384.1,266.9,220.0,,220.2,,187.0,153.0,,,,,219.2,259.4,,,207.0,43.2,-26.0,,,126.0,225.8,,,207.0,75.3,,,,,,,,,,200.1,82.9,,False,,True,True,,,,,True,False,,,True,True,True,,,True,False,,,True,True,,,,,,,,,,True,True
01131,201,280.0,,324.4,,253.0,443.0,,,,,301.9,354.6,,,118.0,121.7,133.1,,,281.0,334.3,,,252.0,147.7,,,,,,,,,,161.6,135.1,79.0,,123.4,,52.0,242.0,,,,,100.9,153.6,,,-83.0,-79.3,-67.9,,,80.0,133.3,,,51.0,-53.3,,,,,,,,,,-39.4,-65.9,,False,,True,False,,,,,False,False,,,False,False,True,,,False,False,,,True,True,,,,,,,,,,True,True
01133,224,616.0,,647.6,,569.0,745.0,,,,,723.3,838.8,,,656.0,256.8,321.8,,,465.0,633.4,,,569.0,495.1,,,,,,420.2,,,,613.3,276.5,392.0,,423.6,,345.0,521.0,,,,,499.3,614.8,,,432.0,32.8,97.8,,,241.0,409.4,,,345.0,271.1,,,,,,196.2,,,,389.3,52.5,,False,,True,False,,,,,False,False,,,False,True,True,,,True,False,,,True,True,,,,,,True,,,,True,True
02013,221,0.0,,0.8,,0.0,0.0,,,,,6.7,14.7,,,,9.3,0.4,,,0.0,0.4,,,27.0,4.3,,,,,,,,,,2.4,,-221.0,,-220.2,,-221.0,-221.0,,,,,-214.3,-206.3,,,,-211.7,-220.6,,,-221.0,-220.6,,,-194.0,-216.7,,,,,,,,,,-218.6,,,True,,False,False,,,,,True,True,,,,True,True,,,False,True,,,True,True,,,,,,,,,,True,
02016,136,76.0,,67.4,,68.0,,,,,,126.9,132.0,,,,211.1,167.6,,,35.0,66.7,,,78.0,25.0,,,,,,,,,,30.4,,-60.0,,-68.6,,-68.0,,,,,,-9.1,-4.0,,,,75.1,31.6,,,-101.0,-69.3,,,-58.0,-111.0,,,,,,,,,,-105.6,,,False,,False,,,,,,True,True,,,,False,True,,,False,False,,,True,False,,,,,,,,,,False,
02020,1730,3044.0,,2841.1,4787.6,3090.0,3268.0,,,,,4375.2,4135.1,,2426.3,,2754.8,1896.7,2523.0,,2962.0,3525.4,,,3542.0,3544.2,,,,,,4602.8,2257.0,,,4824.2,,1314.0,,1111.1,3057.6,1360.0,1538.0,,,,,2645.2,2405.1,,696.3,,1024.8,166.7,793.0,,1232.0,1795.4,,,1812.0,1814.2,,,,,,2872.8,527.0,,,3094.2,,,True,False,False,False,,,,,False,False,,True,,True,True,True,,True,False,,,False,False,,,,,,False,True,,,False,
02050,646,952.0,,971.8,,688.0,0.0,,,,,574.9,848.1,,,,5405.0,398.3,,,100.5,567.8,,,616.0,1009.7,,,,,,,,,,1220.8,,306.0,,325.8,,42.0,-646.0,,,,,-71.1,202.1,,,,4759.0,-247.7,,,-545.5,-78.2,,,-30.0,363.7,,,,,,,,,,574.8,,,False,,True,False,,,,,True,True,,,,False,True,,,False,True,,,True,False,,,,,,,,,,False,
02060,0,0.0,,0.0,,0.0,0.0,,,,,14.1,1.9,,,,0.5,0.0,,,,0.0,,,6.0,0.6,,,,,,,,,,4.1,,0.0,,0.0,,0.0,0.0,,,,,14.1,1.9,,,,0.5,0.0,,,,0.0,,,6.0,0.6,,,,,,,,,,4.1,,,True,,True,True,,,,,False,False,,,,False,True,,,,False,,,False,False,,,,,,,,,,False,
02068,8,0.0,,0.2,,0.0,0.0,,,,,9.0,18.2,,,,0.0,4.6,,,9.0,1.7,,,16.0,,,,,,,,,,,3.1,,-8.0,,-7.8,,-8.0,-8.0,,,,,1.0,10.2,,,,-8.0,-3.4,,,1.0,-6.3,,,8.0,,,,,,,,,,,-4.9,,,True,,False,False,,,,,True,False,,,,True,True,,,True,True,,,False,,,,,,,,,,,True,
02070,32,88.0,,88.4,,53.0,,,,,,27.9,105.3,,,,321.7,22.7,,,22.0,49.3,,,76.0,20.7,,,,,,,,,,57.3,,56.0,,56.4,,21.0,,,,,,-4.1,73.3,,,,289.7,-9.3,,,-10.0,17.3,,,44.0,-11.3,,,,,,,,,,25.3,,,False,,True,,,,,,True,False,,,,False,True,,,True,True,,,True,True,,,,,,,,,,True,
02090,609,1176.0,,1294.7,,1189.0,,,,,,1177.3,1642.9,,,,1403.4,581.1,782.5,,1087.0,1286.7,,,1268.0,998.5,,,,,,955.6,,,,1164.7,,567.0,,685.7,,580.0,,,,,,568.3,1033.9,,,,794.4,-27.9,173.5,,478.0,677.7,,,659.0,389.5,,,,,,346.6,,,,555.7,,,False,,False,,,,,,False,False,,,,False,True,True,,True,False,,,False,True,,,,,,True,,,,True,
02100,3,4.0,,2.1,,3.0,0.0,,,,,1.4,9.1,,,,68.5,9.2,,,4.0,0.7,,,22.0,5.0,,,,,,,,,,3.2,,1.0,,-0.9,,0.0,-3.0,,,,,-1.6,6.1,,,,65.5,6.2,,,1.0,-2.3,,,19.0,2.0,,,,,,,,,,0.2,,,True,,True,False,,,,,False,False,,,,False,False,,,False,False,,,False,False,,,,,,,,,,True,
02105,0,0.0,,0.0,,0.0,0.0,,,,,,3.7,,,,2.2,0.0,,,,0.1,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,3.7,,,,2.2,0.0,,,,0.1,,,,,,,,,,,,,,,,,True,,True,True,,,,,,False,,,,False,True,,,,False,,,,,,,,,,,,,,,
02110,129,52.0,,64.7,,77.0,19.0,,,,,232.2,234.4,,,,93.8,185.0,81.0,,7.0,86.7,,,141.0,148.7,,,,,,,,,,73.4,,-77.0,,-64.3,,-52.0,-110.0,,,,,103.2,105.4,,,,-35.2,56.0,-48.0,,-122.0,-42.3,,,12.0,19.7,,,,,,,,,,-55.6,,,True,,True,False,,,,,False,False,,,,True,True,True,,False,True,,,True,True,,,,,,,,,,True,
02122,182,376.0,,318.4,,362.0,335.0,,,,,894.0,809.3,,,,91.6,279.5,,,985.0,431.2,,,651.0,353.9,,,,,,203.0,,,,261.5,,194.0,,136.4,,180.0,153.0,,,,,712.0,627.3,,,,-90.4,97.5,,,803.0,249.2,,,469.0,171.9,,,,,,21.0,,,,79.5,,,True,,True,True,,,,,False,False,,,,True,True,,,False,False,,,False,True,,,,,,True,,,,True,
02130,35,52.0,,53.6,,58.0,,,,,,59.5,99.1,,,,819.7,23.9,,,61.0,59.2,,,93.0,,,,,,,,,,,52.5,,17.0,,18.6,,23.0,,,,,,24.5,64.1,,,,784.7,-11.1,,,26.0,24.2,,,58.0,,,,,,,,,,,17.5,,,False,,False,,,,,,False,False,,,,False,True,,,False,False,,,False,,,,,,,,,,,False,
02150,82,140.0,,142.6,,145.0,,,,,,294.3,284.4,,,,35.1,137.5,,,42.0,167.3,,,159.0,267.3,,,,,,,,,,144.5,,58.0,,60.6,,63.0,,,,,,212.3,202.4,,,,-46.9,55.5,,,-40.0,85.3,,,77.0,185.3,,,,,,,,,,62.5,,,False,,False,,,,,,False,False,,,,True,True,,,True,False,,,False,False,,,,,,,,,,False,
02158,229,332.0,,423.3,,230.0,,,,,,,335.9,,,,2955.3,240.1,,,42.0,145.1,,,,,,,,,,,,,,,,103.0,,194.3,,1.0,,,,,,,106.9,,,,2726.3,11.1,,,-187.0,-83.9,,,,,,,,,,,,,,,,,False,,True,,,,,,,False,,,,False,True,,,False,True,,,,,,,,,,,,,,,
02164,10,12.0,,12.2,,10.0,0.0,,,,,0.0,46.3,,,,75.9,7.7,,,9.0,,,,23.0,15.9,,,,,,,,,,12.8,,2.0,,2.2,,0.0,-10.0,,,,,-10.0,36.3,,,,65.9,-2.3,,,-1.0,,,,13.0,5.9,,,,,,,,,,2.8,,,False,,True,False,,,,,False,False,,,,False,False,,,True,,,,False,False,,,,,,,,,,False,
02170,829,1476.0,,1423.4,,1385.0,1447.0,,,,,1649.8,1929.1,,,,1557.8,628.7,837.5,,1205.0,1707.4,,,1282.0,2398.4,,,,,,1309.4,,,,944.7,,647.0,,594.4,,556.0,618.0,,,,,820.8,1100.1,,,,728.8,-200.3,8.5,,376.0,878.4,,,453.0,1569.4,,,,,,480.4,,,,115.7,,,True,,True,True,,,,,False,False,,,,False,True,True,,True,False,,,True,False,,,,,,True,,,,True,
02180,30,16.0,,11.0,,19.0,0.0,,,,,47.4,96.1,,,,71.7,25.3,,,0.0,19.1,,,86.0,45.4,,,,,,,,,,26.3,,-14.0,,-19.0,,-11.0,-30.0,,,,,17.4,66.1,,,,41.7,-4.7,,,-30.0,-10.9,,,56.0,15.4,,,,,,,,,,-3.7,,,False,,True,False,,,,,False,False,,,,False,True,,,False,True,,,False,False,,,,,,,,,,True,
02185,133,144.0,,142.4,,139.0,0.0,,,,,223.8,249.4,,,,62.2,89.3,,,140.0,173.8,,,122.0,233.3,,,,,,,,,,220.0,,11.0,,9.4,,6.0,-133.0,,,,,90.8,116.4,,,,-70.8,-43.7,,,7.0,40.8,,,-11.0,100.3,,,,,,,,,,87.0,,,True,,True,False,,,,,False,False,,,,False,False,,,True,False,,,False,False,,,,,,,,,,False,
02188,95,296.0,,303.1,,167.0,,,,,,90.5,393.5,,,,56.4,27.2,,,221.0,189.1,,,180.0,72.6,,,,,,,,,,185.9,,201.0,,208.1,,72.0,,,,,,-4.5,298.5,,,,-38.6,-67.8,,,126.0,94.1,,,85.0,-22.4,,,,,,,,,,90.9,,,False,,True,,,,,,True,False,,,,True,True,,,True,True,,,True,True,,,,,,,,,,True,
02195,11,28.0,,26.6,,21.0,,,,,,5.1,20.4,,,,1327.4,4.7,,,8.0,14.1,,,30.0,,,,,,,,,,,,,17.0,,15.6,,10.0,,,,,,-5.9,9.4,,,,1316.4,-6.3,,,-3.0,3.1,,,19.0,,,,,,,,,,,,,,True,,True,,,,,,True,True,,,,False,True,,,True,True,,,False,,,,,,,,,,,,
02198,2,8.0,,7.3,,7.0,0.0,,,,,19.6,21.6,,,,6.1,17.2,,,12.0,3.2,,,,,,,,,,,,,,,,6.0,,5.3,,5.0,-2.0,,,,,17.6,19.6,,,,4.1,15.2,,,10.0,1.2,,,,,,,,,,,,,,,,,True,,True,True,,,,,False,False,,,,True,False,,,False,True,,,,,,,,,,,,,,,
02220,32,32.0,,26.3,,21.0,0.0,,,,,56.5,107.0,,,,0.5,20.0,,,1.0,30.5,,,80.0,29.1,,,,,,,,,,18.9,,0.0,,-5.7,,-11.0,-32.0,,,,,24.5,75.0,,,,-31.5,-12.0,,,-31.0,-1.5,,,48.0,-2.9,,,,,,,,,,-13.1,,,False,,False,False,,,,,False,False,,,,False,False,,,False,False,,,False,False,,,,,,,,,,False,
02230,0,0.0,,0.0,,0.0,0.0,,,,,3.3,6.4,,,,0.1,7.7,,,4.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,3.3,6.4,,,,0.1,7.7,,,4.0,0.0,,,,,,,,,,,,,,,,,True,,True,True,,,,,False,False,,,,False,False,,,False,False,,,,,,,,,,,,,,,
02240,33,28.0,,25.7,,27.0,,,,,,69.7,99.5,,,,3.0,20.3,,,0.0,30.0,,,64.0,40.3,,,,,,,,,,36.9,,-5.0,,-7.3,,-6.0,,,,,,36.7,66.5,,,,-30.0,-12.7,,,-33.0,-3.0,,,31.0,7.3,,,,,,,,,,3.9,,,False,,False,,,,,,False,False,,,,False,False,,,False,True,,,False,False,,,,,,,,,,True,
02261,77,76.0,,79.6,,84.0,,,,,,89.5,133.7,,,,389.4,81.7,,,34.0,99.3,,,105.0,85.4,,,,,,,,,,84.3,,-1.0,,2.6,,7.0,,,,,,12.5,56.7,,,,312.4,4.7,,,-43.0,22.3,,,28.0,8.4,,,,,,,,,,7.3,,,False,,False,,,,,,False,False,,,,False,False,,,False,False,,,False,False,,,,,,,,,,False,
02275,2,0.0,,0.7,,0.0,0.0,,,,,3.9,7.9,,,,937.3,14.8,,,4.0,1.1,,,,,,,,,,,,,,,,-2.0,,-1.3,,-2.0,-2.0,,,,,1.9,5.9,,,,935.3,12.8,,,2.0,-0.9,,,,,,,,,,,,,,,,,True,,False,False,,,,,True,False,,,,False,False,,,False,True,,,,,,,,,,,,,,,
02282,6,28.0,,29.7,,16.0,,,,,,,26.7,,,,220.6,2.7,,,6.0,11.6,,,17.0,10.8,,,,,,,,,,18.3,,22.0,,23.7,,10.0,,,,,,,20.7,,,,214.6,-3.3,,,0.0,5.6,,,11.0,4.8,,,,,,,,,,12.3,,,False,,True,,,,,,,True,,,,False,True,,,True,True,,,True,True,,,,,,,,,,True,
02290,37,104.0,,104.9,,86.0,,,,,,48.0,100.8,,,,150.8,16.5,,,136.0,64.4,,,87.0,,,,,,,,,,,69.7,,67.0,,67.9,,49.0,,,,,,11.0,63.8,,,,113.8,-20.5,,,99.0,27.4,,,50.0,,,,,,,,,,,32.7,,,False,,True,,,,,,True,True,,,,False,True,,,False,True,,,True,,,,,,,,,,,True,
04001,1634,2160.0,,2204.2,,2076.0,2373.0,,,,,3001.6,2812.6,,,2277.0,3746.0,1091.1,1981.0,,1234.0,2007.3,,,1932.0,2067.8,,,,,,1996.2,,,,2201.2,1117.5,526.0,,570.2,,442.0,739.0,,,,,1367.6,1178.6,,,643.0,2112.0,-542.9,347.0,,-400.0,373.3,,,298.0,433.8,,,,,,362.2,,,,567.2,-516.5,,False,,True,False,,,,,False,False,,,False,False,False,True,,True,True,,,True,True,,,,,,True,,,,False,True
04003,1871,4256.0,,4323.4,,3219.0,3547.0,,,,,4050.5,4912.4,,,2651.0,1630.2,2858.5,3964.5,,3012.5,3607.5,,,3290.0,2408.6,,,,,,2929.7,,,,3086.0,2035.7,2385.0,,2452.4,,1348.0,1676.0,,,,,2179.5,3041.4,,,780.0,-240.8,987.5,2093.5,,1141.5,1736.5,,,1419.0,537.6,,,,,,1058.7,,,,1215.0,164.7,,False,,True,True,,,,,True,False,,,True,True,True,True,,True,True,,,True,True,,,,,,True,,,,True,True
04005,3040,4692.0,,4719.1,,4585.0,4580.0,,,,,4826.5,6687.5,,6907.9,3087.0,4571.2,2185.4,4327.5,,4998.0,5227.0,,,3628.0,4335.6,,,,,,2609.7,6651.0,,,6291.1,2339.7,1652.0,,1679.1,,1545.0,1540.0,,,,,1786.5,3647.5,,3867.9,47.0,1531.2,-854.6,1287.5,,1958.0,2187.0,,,588.0,1295.6,,,,,,-430.3,3611.0,,,3251.1,-700.3,,False,,True,True,,,,,False,False,,False,True,True,True,True,,False,False,,,True,True,,,,,,True,False,,,False,True
04007,1140,1640.0,,1662.0,,1598.0,1671.0,,,,,1924.9,2243.9,,,1498.0,1668.8,730.5,1587.5,,1358.0,1613.8,,,1344.0,1455.9,,,,,,947.9,,,,1775.3,912.2,500.0,,522.0,,458.0,531.0,,,,,784.9,1103.9,,,358.0,528.8,-409.5,447.5,,218.0,473.8,,,204.0,315.9,,,,,,-192.1,,,,635.3,-227.8,,False,,True,False,,,,,False,False,,,True,False,True,True,,True,True,,,True,True,,,,,,True,,,,False,True
04009,1155,2568.0,,2526.2,,1403.0,3349.0,,,,,1603.3,2596.5,,,1007.0,1355.6,631.0,2264.5,,1118.0,1739.0,,,1372.0,1198.9,,,,,,1597.1,,,,2561.6,1351.1,1413.0,,1371.2,,248.0,2194.0,,,,,448.3,1441.5,,,-148.0,200.6,-524.0,1109.5,,-37.0,584.0,,,217.0,43.9,,,,,,442.1,,,,1406.6,196.1,,True,,True,False,,,,,True,False,,,True,True,True,True,,True,True,,,True,True,,,,,,True,,,,True,True
