,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
13287,103,177.0,,182.4,,164.0,180.0,,,,,183.4,189.6,,,136.0,134.0,138.8,,162.0,164.3,,,,334.0,153.0,134.9,,,,,,,,,,262.2,141.6,74.0,,79.4,,61.0,77.0,,,,,80.4,86.6,,,33.0,31.0,35.8,,59.0,61.3,,,,231.0,50.0,31.9,,,,,,,,,,159.2,38.6,,False,,True,False,,,,,False,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
13289,50,117.0,,115.8,,111.0,59.0,,,,,127.2,143.9,,,148.0,80.8,105.1,,110.0,107.0,,,,120.0,115.0,127.6,,,,,,,,,,167.1,96.3,67.0,,65.8,,61.0,9.0,,,,,77.2,93.9,,,98.0,30.8,55.1,,60.0,57.0,,,,70.0,65.0,77.6,,,,,,,,,,117.1,46.3,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,True,False,,,,,,,,,,False,True
13291,234,315.0,,318.4,,288.0,223.0,,,,,374.0,375.3,,,410.0,229.8,237.2,,248.0,271.9,,,,414.0,334.0,339.3,,,,,,193.8,,,,278.6,450.7,81.0,,84.4,,54.0,-11.0,,,,,140.0,141.3,,,176.0,-4.2,3.2,,14.0,37.9,,,,180.0,100.0,105.3,,,,,,-40.2,,,,44.6,216.7,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,False,False,,,,,,True,,,,True,False
13293,311,573.0,,496.9,,488.0,365.0,,,,,661.9,667.7,,,591.0,360.3,414.4,,431.0,485.0,,,,725.0,486.0,193.0,,,,,,400.1,,,,626.9,760.5,262.0,,185.9,,177.0,54.0,,,,,350.9,356.7,,,280.0,49.3,103.4,,120.0,174.0,,,,414.0,175.0,-118.0,,,,,,89.1,,,,315.9,449.5,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,True,True,,,,,,True,,,,False,False
13295,817,1263.0,,1199.3,,1191.0,1184.0,,,,,1178.9,1379.0,,,1932.0,1349.5,992.4,,1108.0,1057.0,,,,1797.0,1026.0,1242.1,,,,,,1153.2,,,,1981.9,1178.0,446.0,,382.3,,374.0,367.0,,,,,361.9,562.0,,,1115.0,532.5,175.4,,291.0,240.0,,,,980.0,209.0,425.1,,,,,,336.2,,,,1164.9,361.0,,True,,True,True,,,,,True,False,,,False,False,True,,True,True,,,,False,True,True,,,,,,True,,,,False,True
13297,1295,2127.0,,2112.2,,1818.0,2471.0,,,,,1874.6,2405.5,,,1834.0,1282.7,1458.2,,2280.5,1700.5,,,,2665.0,1591.0,1193.3,,,,,,1367.3,,,,2586.2,1850.9,832.0,,817.2,,523.0,1176.0,,,,,579.6,1110.5,,,539.0,-12.3,163.2,,985.5,405.5,,,,1370.0,296.0,-101.7,,,,,,72.3,,,,1291.2,555.9,,True,,True,False,,,,,True,False,,,True,True,True,,False,True,,,,False,True,True,,,,,,True,,,,False,True
13299,467,819.0,,770.4,,745.0,959.0,,,,,854.2,759.4,,,736.0,679.9,517.7,,704.0,643.2,,,,790.0,701.0,734.2,,,,,,440.1,,,,901.9,1146.5,352.0,,303.4,,278.0,492.0,,,,,387.2,292.4,,,269.0,212.9,50.7,,237.0,176.2,,,,323.0,234.0,267.2,,,,,,-26.9,,,,434.9,679.5,,True,,True,False,,,,,False,True,,,True,True,True,,True,True,,,,True,True,True,,,,,,True,,,,False,False
13301,95,183.0,,184.3,,157.0,304.0,,,,,95.3,144.5,,,94.0,539.3,77.3,,245.0,155.4,,,,240.0,116.0,112.5,,,,,,,,,,221.5,107.1,88.0,,89.3,,62.0,209.0,,,,,0.3,49.5,,,-1.0,444.3,-17.7,,150.0,60.4,,,,145.0,21.0,17.5,,,,,,,,,,126.5,12.1,,False,,True,False,,,,,True,True,,,True,False,True,,False,True,,,,False,True,True,,,,,,,,,,False,True
13303,188,399.0,,391.0,,354.0,547.0,,,,,362.7,386.7,,,337.0,296.1,251.7,,470.0,330.1,,,,609.0,346.0,314.3,,,,,,,,,,431.0,321.8,211.0,,203.0,,166.0,359.0,,,,,174.7,198.7,,,149.0,108.1,63.7,,282.0,142.1,,,,421.0,158.0,126.3,,,,,,,,,,243.0,133.8,,True,,True,False,,,,,True,True,,,True,True,True,,False,True,,,,False,True,True,,,,,,,,,,False,True
13305,439,693.0,,696.2,,661.0,820.0,,,,,591.7,656.0,,,630.0,679.6,454.2,,725.0,587.0,,,,1288.0,596.0,587.6,,,,,,427.3,,,,684.4,624.9,254.0,,257.2,,222.0,381.0,,,,,152.7,217.0,,,191.0,240.6,15.2,,286.0,148.0,,,,849.0,157.0,148.6,,,,,,-11.7,,,,245.4,185.9,,False,,True,False,,,,,True,True,,,True,True,True,,False,True,,,,False,True,True,,,,,,True,,,,True,True
13307,15,18.0,,19.2,,18.0,4.0,,,,,19.6,33.8,,,60.0,52.7,17.6,,10.0,17.5,,,,38.0,26.0,22.4,,,,,,,,,,15.4,20.6,3.0,,4.2,,3.0,-11.0,,,,,4.6,18.8,,,45.0,37.7,2.6,,-5.0,2.5,,,,23.0,11.0,7.4,,,,,,,,,,0.4,5.6,,False,,False,False,,,,,False,False,,,False,False,True,,False,True,,,,False,False,False,,,,,,,,,,True,False
13309,54,72.0,,75.9,,74.0,37.0,,,,,107.1,76.8,,,156.0,49.7,57.0,,43.0,72.7,,,,141.0,87.0,103.0,,,,,,,,,,71.8,168.0,18.0,,21.9,,20.0,-17.0,,,,,53.1,22.8,,,102.0,-4.3,3.0,,-11.0,18.7,,,,87.0,33.0,49.0,,,,,,,,,,17.8,114.0,,False,,False,True,,,,,False,False,,,False,True,True,,True,False,,,,False,False,False,,,,,,,,,,True,False
13311,290,543.0,,538.2,,481.0,485.0,,,,,597.7,622.0,,,582.0,359.0,377.3,,434.0,439.5,,,,697.0,476.0,591.2,,,,,,280.2,,,,531.7,500.3,253.0,,248.2,,191.0,195.0,,,,,307.7,332.0,,,292.0,69.0,87.3,,144.0,149.5,,,,407.0,186.0,301.2,,,,,,-9.8,,,,241.7,210.3,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,True,False,,,,,,True,,,,True,True
13313,1392,2727.0,,2674.6,,2375.0,3260.0,,,,,2783.8,2653.3,,,2950.0,1808.1,1465.9,,1922.0,2014.5,,,,2558.0,2227.0,2511.6,,,,,,1801.7,,,,3455.4,2152.0,1335.0,,1282.6,,983.0,1868.0,,,,,1391.8,1261.3,,,1558.0,416.1,73.9,,530.0,622.5,,,,1166.0,835.0,1119.6,,,,,,409.7,,,,2063.4,760.0,,True,,True,False,,,,,False,True,,,False,True,True,,True,True,,,,True,True,True,,,,,,True,,,,False,True
13315,60,141.0,,142.8,,127.0,98.0,,,,,152.2,147.9,,,158.0,99.1,73.0,,119.0,98.5,,,,183.0,122.0,107.7,,,,,,,,,,151.2,136.1,81.0,,82.8,,67.0,38.0,,,,,92.2,87.9,,,98.0,39.1,13.0,,59.0,38.5,,,,123.0,62.0,47.7,,,,,,,,,,91.2,76.1,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
13317,174,210.0,,207.2,,206.0,251.0,,,,,167.7,196.0,,,178.0,245.4,114.3,,274.0,215.8,,,,286.0,165.0,153.2,,,,,,,,,,311.9,145.3,36.0,,33.2,,32.0,77.0,,,,,-6.3,22.0,,,4.0,71.4,-59.7,,100.0,41.8,,,,112.0,-9.0,-20.8,,,,,,,,,,137.9,-28.7,,True,,True,False,,,,,True,True,,,True,False,False,,False,False,,,,False,True,True,,,,,,,,,,False,True
13319,66,171.0,,169.7,,156.0,3.0,,,,,156.5,224.3,,,160.0,65.6,111.4,,157.0,152.6,,,,221.0,140.0,153.4,,,,,,,,,,237.7,159.2,105.0,,103.7,,90.0,-63.0,,,,,90.5,158.3,,,94.0,-0.4,45.4,,91.0,86.6,,,,155.0,74.0,87.4,,,,,,,,,,171.7,93.2,,True,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
13321,177,369.0,,370.7,,338.0,285.0,,,,,349.9,358.0,,,478.0,248.1,288.7,,231.0,293.7,,,,488.0,299.0,338.9,,,,,,,,,,496.2,353.1,192.0,,193.7,,161.0,108.0,,,,,172.9,181.0,,,301.0,71.1,111.7,,54.0,116.7,,,,311.0,122.0,161.9,,,,,,,,,,319.2,176.1,,False,,True,True,,,,,True,True,,,False,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
15001,125,222.0,,221.7,,221.0,209.0,,,,,410.3,364.6,,,,374.7,529.5,,201.0,250.9,,,,279.0,430.0,247.7,,,,,,135.5,180.0,,,244.7,,97.0,,96.7,,96.0,84.0,,,,,285.3,239.6,,,,249.7,404.5,,76.0,125.9,,,,154.0,305.0,122.7,,,,,,10.5,55.0,,,119.7,,,True,,True,True,,,,,False,False,,,,False,False,,True,False,,,,False,False,False,,,,,,True,True,,,False,
15003,1506,2253.0,,2270.8,,2277.0,1361.0,,,,,3576.4,3271.2,,2888.5,,3716.5,4331.6,,2155.0,2240.8,,,,2971.0,2760.0,3798.6,,,,,,1875.8,2376.0,,,2799.0,,747.0,,764.8,,771.0,-145.0,,,,,2070.4,1765.2,,1382.5,,2210.5,2825.6,,649.0,734.8,,,,1465.0,1254.0,2292.6,,,,,,369.8,870.0,,,1293.0,,,False,,False,True,,,,,False,False,,False,,False,False,,True,True,,,,False,False,False,,,,,,True,False,,,False,
15005,0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.5,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.5,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,True,,True,True,,,,,True,,,,,False,True,,,False,,,,True,True,,,,,,,,,,,,
15007,9,45.0,,46.0,,44.0,119.0,,,,,35.4,41.1,,,,94.2,128.2,,12.0,28.9,,,,,139.0,148.2,,,,,,,,,,43.0,,36.0,,37.0,,35.0,110.0,,,,,26.4,32.1,,,,85.2,119.2,,3.0,19.9,,,,,130.0,139.2,,,,,,,,,,34.0,,,False,,True,False,,,,,True,True,,,,False,False,,True,True,,,,,False,False,,,,,,,,,,True,
15009,498,678.0,,683.1,,707.0,421.0,,,,,560.3,804.5,,,,1061.3,1483.2,,977.0,710.4,,,,1231.0,722.0,,,,,,,,907.0,,,845.7,,180.0,,185.1,,209.0,-77.0,,,,,62.3,306.5,,,,563.3,985.2,,479.0,212.4,,,,733.0,224.0,,,,,,,,409.0,,,347.7,,,False,,False,True,,,,,True,False,,,,False,False,,False,False,,,,False,False,,,,,,,,False,,,False,
16001,2774,5319.0,,5344.1,5605.1,4815.0,4576.0,,,,,5383.9,5979.7,,4927.1,4591.0,1829.6,4912.6,,3394.0,4804.9,,,,5372.0,4967.0,5021.4,,,,,,5262.4,2645.0,,,8179.6,3666.8,2545.0,,2570.1,2831.1,2041.0,1802.0,,,,,2609.9,3205.7,,2153.1,1817.0,-944.4,2138.6,,620.0,2030.9,,,,2598.0,2193.0,2247.4,,,,,,2488.4,-129.0,,,5405.6,892.8,,False,False,True,True,,,,,False,False,,True,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
16003,15,45.0,,44.7,,41.0,,,,,,57.1,65.0,,,20.0,6.6,38.0,,13.0,37.2,,,,64.0,41.0,46.6,,,,,,,,,,49.9,63.2,30.0,,29.7,,26.0,,,,,,42.1,50.0,,,5.0,-8.4,23.0,,-2.0,22.2,,,,49.0,26.0,31.6,,,,,,,,,,34.9,48.2,,True,,True,,,,,,False,False,,,True,True,True,,True,True,,,,False,True,False,,,,,,,,,,False,False
16005,421,810.0,,830.3,,788.0,783.0,,,,,764.6,1026.3,,,940.0,405.3,515.6,,519.0,665.0,,,,751.0,782.0,912.2,,,,,,573.3,,,,1155.4,756.2,389.0,,409.3,,367.0,362.0,,,,,343.6,605.3,,,519.0,-15.7,94.6,,98.0,244.0,,,,330.0,361.0,491.2,,,,,,152.3,,,,734.4,335.2,,False,,True,True,,,,,True,False,,,False,True,True,,True,True,,,,True,True,False,,,,,,True,,,,False,True
16007,24,39.0,,32.7,,41.0,10.0,,,,,31.3,53.4,,,63.0,52.5,38.5,,35.0,39.0,,,,59.0,49.0,47.4,,,,,,,,,,62.1,,15.0,,8.7,,17.0,-14.0,,,,,7.3,29.4,,,39.0,28.5,14.5,,11.0,15.0,,,,35.0,25.0,23.4,,,,,,,,,,38.1,,,True,,False,True,,,,,True,False,,,False,False,True,,True,False,,,,False,False,False,,,,,,,,,,False,
16009,26,78.0,,92.7,,77.0,37.0,,,,,82.3,101.5,,,104.0,148.0,65.4,,61.0,69.3,,,,132.0,83.0,92.0,,,,,,,,,,72.4,,52.0,,66.7,,51.0,11.0,,,,,56.3,75.5,,,78.0,122.0,39.4,,35.0,43.3,,,,106.0,57.0,66.0,,,,,,,,,,46.4,,,False,,True,True,,,,,False,False,,,False,False,True,,True,True,,,,False,False,False,,,,,,,,,,True,
16011,169,249.0,,174.4,,271.0,196.0,,,,,357.0,455.4,,,609.0,357.1,236.9,,132.0,244.4,,,,271.0,318.0,500.4,,,,,,,,,,314.1,280.1,80.0,,5.4,,102.0,27.0,,,,,188.0,286.4,,,440.0,188.1,67.9,,-37.0,75.4,,,,102.0,149.0,331.4,,,,,,,,,,145.1,111.1,,True,,False,True,,,,,False,False,,,False,False,True,,True,True,,,,False,False,False,,,,,,,,,,False,False
16013,318,297.0,,304.5,,250.0,75.0,,,,,159.8,333.1,,780.1,142.0,356.1,82.3,,455.0,257.9,,,,434.0,228.0,194.6,,,,,,,,,,167.1,518.0,-21.0,,-13.5,,-68.0,-243.0,,,,,-158.2,15.1,,462.1,-176.0,38.1,-235.7,,137.0,-60.1,,,,116.0,-90.0,-123.4,,,,,,,,,,-150.9,200.0,,True,,False,False,,,,,False,True,,False,False,False,False,,False,False,,,,False,False,False,,,,,,,,,,False,False
16015,31,45.0,,53.2,,41.0,0.0,,,,,33.9,79.4,,,30.0,25.4,37.0,,127.5,57.1,,,,32.0,49.0,19.7,,,,,,,,,,51.1,,14.0,,22.2,,10.0,-31.0,,,,,2.9,48.4,,,-1.0,-5.6,6.0,,96.5,26.1,,,,1.0,18.0,-11.3,,,,,,,,,,20.1,,,False,,True,False,,,,,True,False,,,True,True,True,,False,False,,,,True,False,True,,,,,,,,,,False,
16017,432,543.0,,533.4,,481.0,664.0,,,,,493.6,681.6,,,626.0,373.1,417.8,,314.0,459.4,,,,691.0,482.0,437.9,,,,,,,,,,619.7,426.1,111.0,,101.4,,49.0,232.0,,,,,61.6,249.6,,,194.0,-58.9,-14.2,,-118.0,27.4,,,,259.0,50.0,5.9,,,,,,,,,,187.7,-5.9,,True,,True,False,,,,,True,False,,,False,True,True,,False,True,,,,False,True,True,,,,,,,,,,False,True
16019,499,960.0,,969.9,,960.0,1270.0,,,,,1050.5,1298.7,,,1370.0,379.0,710.7,,477.0,700.7,,,,783.0,1022.0,1492.1,,,,,,734.0,,,,1034.5,759.6,461.0,,470.9,,461.0,771.0,,,,,551.5,799.7,,,871.0,-120.0,211.7,,-22.0,201.7,,,,284.0,523.0,993.1,,,,,,235.0,,,,535.5,260.6,,False,,False,False,,,,,False,False,,,False,True,True,,True,True,,,,True,False,False,,,,,,True,,,,False,True
16021,75,192.0,,188.4,,154.0,222.0,,,,,130.6,197.8,,,177.0,92.1,140.4,,163.0,132.1,,,,240.0,136.0,136.6,,,,,,,,,,196.8,62.3,117.0,,113.4,,79.0,147.0,,,,,55.6,122.8,,,102.0,17.1,65.4,,88.0,57.1,,,,165.0,61.0,61.6,,,,,,,,,,121.8,-12.7,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
16023,6,21.0,,19.3,,20.0,,,,,,20.7,26.6,,,18.0,37.0,20.7,,6.0,15.5,,,,23.0,20.0,28.4,,,,,,,,,,23.8,,15.0,,13.3,,14.0,,,,,,14.7,20.6,,,12.0,31.0,14.7,,0.0,9.5,,,,17.0,14.0,22.4,,,,,,,,,,17.8,,,True,,True,,,,,,True,False,,,True,False,True,,True,True,,,,False,True,False,,,,,,,,,,False,
16025,10,0.0,,0.0,,0.0,0.0,,,,,5.0,5.4,,,4.0,0.2,0.6,,0.0,0.4,,,,0.0,4.0,2.2,,,,,,,,,,1.2,,-10.0,,-10.0,,-10.0,-10.0,,,,,-5.0,-4.6,,,-6.0,-9.8,-9.4,,-10.0,-9.6,,,,-10.0,-6.0,-7.8,,,,,,,,,,-8.8,,,False,,False,False,,,,,True,True,,,True,True,True,,False,True,,,,False,True,True,,,,,,,,,,True,
16027,1347,2820.0,,2783.8,,2527.0,2858.0,,,,,2863.1,3407.1,,,2662.0,1554.4,2116.8,,1947.5,2672.3,,,,2877.0,2603.0,2496.7,,,,,,1324.2,1793.0,,,3049.0,1824.7,1473.0,,1436.8,,1180.0,1511.0,,,,,1516.1,2060.1,,,1315.0,207.4,769.8,,600.5,1325.3,,,,1530.0,1256.0,1149.7,,,,,,-22.8,446.0,,,1702.0,477.7,,True,,True,False,,,,,False,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
16029,28,84.0,,80.7,,67.0,22.0,,,,,56.4,87.0,,,67.0,23.7,60.4,,51.0,56.3,,,,91.0,72.0,71.1,,,,,,,,,,85.8,79.1,56.0,,52.7,,39.0,-6.0,,,,,28.4,59.0,,,39.0,-4.3,32.4,,23.0,28.3,,,,63.0,44.0,43.1,,,,,,,,,,57.8,51.1,,True,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
16031,99,147.0,,124.9,,138.0,97.0,,,,,214.9,258.8,,,286.0,108.5,147.2,,105.0,133.0,,,,164.0,196.0,245.2,,,,,,69.6,,,,175.0,132.0,48.0,,25.9,,39.0,-2.0,,,,,115.9,159.8,,,187.0,9.5,48.2,,6.0,34.0,,,,65.0,97.0,146.2,,,,,,-29.4,,,,76.0,33.0,,True,,True,True,,,,,False,False,,,False,True,False,,True,True,,,,False,False,False,,,,,,True,,,,False,True
16033,1,0.0,,0.0,,0.0,0.0,,,,,3.2,3.4,,,30.0,0.3,0.6,,0.0,0.0,,,,0.0,4.0,3.1,,,,,,,,,,1.7,,-1.0,,-1.0,,-1.0,-1.0,,,,,2.2,2.4,,,29.0,-0.7,-0.4,,-1.0,-1.0,,,,-1.0,3.0,2.1,,,,,,,,,,0.7,,,False,,False,False,,,,,False,False,,,False,True,True,,False,True,,,,False,False,False,,,,,,,,,,True,
16035,62,216.0,,214.9,,94.0,46.0,,,,,101.0,242.7,,,94.0,20.6,75.9,,23.0,94.0,,,,283.0,136.0,123.9,,,,,,,,,,150.8,,154.0,,152.9,,32.0,-16.0,,,,,39.0,180.7,,,32.0,-41.4,13.9,,-39.0,32.0,,,,221.0,74.0,61.9,,,,,,,,,,88.8,,,True,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,True,
16037,4,18.0,,21.4,,22.0,,,,,,26.3,30.5,,,19.0,38.6,14.4,,6.0,19.2,,,,27.0,30.0,33.6,,,,,,,,,,25.9,19.5,14.0,,17.4,,18.0,,,,,,22.3,26.5,,,15.0,34.6,10.4,,2.0,15.2,,,,23.0,26.0,29.6,,,,,,,,,,21.9,15.5,,False,,False,,,,,,False,False,,,False,False,True,,True,False,,,,False,False,False,,,,,,,,,,False,False
16039,92,162.0,,158.3,,158.0,95.0,,,,,168.6,236.3,,,184.0,66.0,124.0,,86.0,128.3,,,,159.0,187.0,192.6,,,,,,,,,,181.7,165.0,70.0,,66.3,,66.0,3.0,,,,,76.6,144.3,,,92.0,-26.0,32.0,,-6.0,36.3,,,,67.0,95.0,100.6,,,,,,,,,,89.7,73.0,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,False,,,,,,,,,,False,False
16041,50,39.0,,45.7,,47.0,24.0,,,,,92.2,104.3,,,124.0,66.8,51.0,,16.0,42.9,,,,48.0,50.0,86.6,,,,,,,,,,85.7,,-11.0,,-4.3,,-3.0,-26.0,,,,,42.2,54.3,,,74.0,16.8,1.0,,-34.0,-7.1,,,,-2.0,0.0,36.6,,,,,,,,,,35.7,,,True,,True,False,,,,,False,False,,,False,False,True,,False,True,,,,True,True,False,,,,,,,,,,False,
16043,46,78.0,,74.6,,63.0,10.0,,,,,65.9,134.3,,,170.0,34.6,37.2,,31.0,60.8,,,,76.0,116.0,69.9,,,,,,,,,,67.5,59.4,32.0,,28.6,,17.0,-36.0,,,,,19.9,88.3,,,124.0,-11.4,-8.8,,-15.0,14.8,,,,30.0,70.0,23.9,,,,,,,,,,21.5,13.4,,True,,True,False,,,,,True,False,,,False,True,True,,True,True,,,,True,False,True,,,,,,,,,,True,True
16045,111,168.0,,168.4,,167.0,193.0,,,,,167.0,225.0,,,203.0,121.9,89.5,,135.0,138.8,,,,186.0,181.0,195.4,,,,,,,,,,203.4,163.1,57.0,,57.4,,56.0,82.0,,,,,56.0,114.0,,,92.0,10.9,-21.5,,24.0,27.8,,,,75.0,70.0,84.4,,,,,,,,,,92.4,52.1,,False,,True,False,,,,,True,False,,,False,True,True,,True,True,,,,False,False,False,,,,,,,,,,False,True
16047,41,63.0,,60.5,,66.0,16.0,,,,,101.6,117.4,,,105.0,84.7,54.8,,54.0,58.3,,,,60.0,118.0,112.0,,,,,,,,,,75.0,65.6,22.0,,19.5,,25.0,-25.0,,,,,60.6,76.4,,,64.0,43.7,13.8,,13.0,17.3,,,,19.0,77.0,71.0,,,,,,,,,,34.0,24.6,,True,,False,False,,,,,False,False,,,False,False,True,,True,True,,,,True,False,False,,,,,,,,,,False,False
16049,37,84.0,,85.9,,86.0,31.0,,,,,120.4,140.5,,,147.0,58.0,75.6,,65.0,75.1,,,,96.0,133.0,132.3,,,,,,,,,,95.9,121.7,47.0,,48.9,,49.0,-6.0,,,,,83.4,103.5,,,110.0,21.0,38.6,,28.0,38.1,,,,59.0,96.0,95.3,,,,,,,,,,58.9,84.7,,False,,False,True,,,,,False,False,,,False,True,True,,True,True,,,,False,False,False,,,,,,,,,,False,False
16051,113,153.0,,167.7,,153.0,142.0,,,,,174.3,261.2,,,354.0,130.2,122.7,,64.0,115.8,,,,149.0,207.0,224.1,,,,,,,,,,203.9,126.1,40.0,,54.7,,40.0,29.0,,,,,61.3,148.2,,,241.0,17.2,9.7,,-49.0,2.8,,,,36.0,94.0,111.1,,,,,,,,,,90.9,13.1,,False,,False,True,,,,,False,False,,,False,True,True,,False,True,,,,True,False,False,,,,,,,,,,False,True
16053,101,126.0,,125.1,,126.0,102.0,,,,,189.5,207.7,,,241.0,136.2,108.4,,109.0,128.1,,,,136.0,162.0,120.4,,,,,,125.3,,,,122.4,299.1,25.0,,24.1,,25.0,1.0,,,,,88.5,106.7,,,140.0,35.2,7.4,,8.0,27.1,,,,35.0,61.0,19.4,,,,,,24.3,,,,21.4,198.1,,True,,False,True,,,,,False,False,,,False,False,True,,True,False,,,,False,False,True,,,,,,True,,,,True,False
16055,1258,2484.0,,2360.1,,2304.0,3266.0,,,,,2707.1,2663.2,,,2521.0,1855.0,1981.3,,1602.5,2135.3,,,,2844.0,2007.0,2068.4,,,,,,2327.9,1376.0,,,2975.0,2447.7,1226.0,,1102.1,,1046.0,2008.0,,,,,1449.1,1405.2,,,1263.0,597.0,723.3,,344.5,877.3,,,,1586.0,749.0,810.4,,,,,,1069.9,118.0,,,1717.0,1189.7,,True,,True,False,,,,,False,False,,,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
16057,174,348.0,,333.2,,341.0,942.0,,,,,303.2,365.2,,,484.0,862.0,169.1,,350.0,317.6,,,,431.0,303.0,334.4,,,,,,,,,,348.4,337.5,174.0,,159.2,,167.0,768.0,,,,,129.2,191.2,,,310.0,688.0,-4.9,,176.0,143.6,,,,257.0,129.0,160.4,,,,,,,,,,174.4,163.5,,True,,True,False,,,,,True,False,,,False,False,True,,False,True,,,,False,True,True,,,,,,,,,,False,True
16059,9,9.0,,9.6,,15.0,0.0,,,,,36.0,37.2,,,50.0,3.7,8.7,,17.0,9.1,,,,13.0,43.0,38.8,,,,,,,,,,15.8,36.6,0.0,,0.6,,6.0,-9.0,,,,,27.0,28.2,,,41.0,-5.3,-0.3,,8.0,0.1,,,,4.0,34.0,29.8,,,,,,,,,,6.8,27.6,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,,,,,False,False
