,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
47125,1118,1726.0,,1750.9,,1203.0,1077.0,,,,,1177.0,,1219.1,,,1129.0,1102.7,1232.8,1779.5,,867.0,1177.7,,,,1990.0,1336.0,1134.0,,,,,,2200.3,899.0,932.0,,,2300.0,1709.9,608.0,,632.9,,85.0,-41.0,,,,,59.0,,101.1,,,11.0,-15.3,114.8,661.5,,-251.0,59.7,,,,872.0,218.0,16.0,,,,,,1082.3,-219.0,-186.0,,,1182.0,591.9,,False,,True,True,,,,,True,,True,,,True,True,True,False,,True,True,,,,False,True,True,,,,,,False,True,True,,,False,True
47127,35,80.0,,83.4,,57.0,32.0,,,,,51.5,,44.9,,,56.0,19.7,52.2,,,24.0,30.4,,,,72.0,58.0,93.9,,,,,,,66.2,,,,107.1,78.7,45.0,,48.4,,22.0,-3.0,,,,,16.5,,9.9,,,21.0,-15.3,17.2,,,-11.0,-4.6,,,,37.0,23.0,58.9,,,,,,,31.2,,,,72.1,43.7,,False,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,False,,,,,,,True,,,,False,True
47129,114,150.0,,152.5,,143.0,125.0,,,,,118.6,,114.1,,,154.0,78.4,118.4,,,102.0,140.6,,,,175.0,121.0,223.7,,,,,,,94.1,,,,189.8,258.3,36.0,,38.5,,29.0,11.0,,,,,4.6,,0.1,,,40.0,-35.6,4.4,,,-12.0,26.6,,,,61.0,7.0,109.7,,,,,,,-19.9,,,,75.8,144.3,,False,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,False,True,False,,,,,,,True,,,,False,False
47131,114,138.0,,138.1,,133.0,129.0,,,,,209.1,,119.8,,,163.0,47.5,154.8,114.5,,56.0,97.8,,,,148.0,142.0,308.7,,,,,,130.1,157.2,,,,193.3,237.4,24.0,,24.1,,19.0,15.0,,,,,95.1,,5.8,,,49.0,-66.5,40.8,0.5,,-58.0,-16.2,,,,34.0,28.0,194.7,,,,,,16.1,43.2,,,,79.3,123.4,,False,,True,True,,,,,False,,True,,,False,False,False,True,,False,True,,,,False,False,False,,,,,,True,False,,,,False,False
47133,74,164.0,,150.5,,140.0,142.0,,,,,151.5,,104.0,,,158.0,67.2,160.2,,,82.0,101.6,,,,174.0,130.0,228.0,,,,,,135.7,121.3,,,,172.2,216.1,90.0,,76.5,,66.0,68.0,,,,,77.5,,30.0,,,84.0,-6.8,86.2,,,8.0,27.6,,,,100.0,56.0,154.0,,,,,,61.7,47.3,,,,98.2,142.1,,True,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,False,True,False,,,,,,True,True,,,,False,False
47135,30,28.0,,23.2,,28.0,21.0,,,,,55.7,,26.8,,,63.0,21.9,44.4,,,18.0,24.6,,,,40.0,31.0,50.4,,,,,,,40.6,,,,58.0,72.9,-2.0,,-6.8,,-2.0,-9.0,,,,,25.7,,-3.2,,,33.0,-8.1,14.4,,,-12.0,-5.4,,,,10.0,1.0,20.4,,,,,,,10.6,,,,28.0,42.9,,False,,False,False,,,,,False,,False,,,False,False,False,,,False,False,,,,False,True,False,,,,,,,False,,,,False,False
47137,22,32.0,,28.1,,34.0,31.0,,,,,35.2,,20.2,,,30.0,24.0,41.0,,,45.0,25.7,,,,44.0,32.0,59.4,,,,,,,41.4,,,,56.9,43.0,10.0,,6.1,,12.0,9.0,,,,,13.2,,-1.8,,,8.0,2.0,19.0,,,23.0,3.7,,,,22.0,10.0,37.4,,,,,,,19.4,,,,34.9,21.0,,True,,False,True,,,,,False,,True,,,True,True,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False,False
47139,127,134.0,,125.7,,123.0,116.0,,,,,92.4,,96.4,,,134.0,88.1,112.3,,,104.0,113.5,,,,180.0,120.0,180.7,,,,,,,119.1,,,,207.1,148.2,7.0,,-1.3,,-4.0,-11.0,,,,,-34.6,,-30.6,,,7.0,-38.9,-14.7,,,-23.0,-13.5,,,,53.0,-7.0,53.7,,,,,,,-7.9,,,,80.1,21.2,,True,,True,False,,,,,False,,False,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
47141,413,548.0,,572.1,,515.0,535.0,,,,,574.3,,430.8,,,575.0,214.1,621.9,524.0,,232.0,368.8,,,,588.0,435.0,656.8,,,,,,502.1,461.7,,,,580.5,745.6,135.0,,159.1,,102.0,122.0,,,,,161.3,,17.8,,,162.0,-198.9,208.9,111.0,,-181.0,-44.2,,,,175.0,22.0,243.8,,,,,,89.1,48.7,,,,167.5,332.6,,False,,True,True,,,,,False,,True,,,False,False,False,True,,False,True,,,,False,True,False,,,,,,True,True,,,,False,False
47143,151,230.0,,220.2,,220.0,152.0,,,,,242.9,,185.2,,,276.0,107.7,240.2,248.5,,63.0,154.4,,,,270.0,171.0,231.5,,,,,,,194.3,,,,416.7,282.9,79.0,,69.2,,69.0,1.0,,,,,91.9,,34.2,,,125.0,-43.3,89.2,97.5,,-88.0,3.4,,,,119.0,20.0,80.5,,,,,,,43.3,,,,265.7,131.9,,True,,True,True,,,,,False,,True,,,False,True,False,False,,False,True,,,,False,True,False,,,,,,,True,,,,False,False
47145,249,348.0,,352.7,,320.0,320.0,,,,,337.1,,266.6,,,409.0,160.0,361.6,244.0,,155.5,236.4,,,,383.0,279.0,457.6,,,,,,,335.1,,,,497.5,452.9,99.0,,103.7,,71.0,71.0,,,,,88.1,,17.6,,,160.0,-89.0,112.6,-5.0,,-93.5,-12.6,,,,134.0,30.0,208.6,,,,,,,86.1,,,,248.5,203.9,,False,,True,True,,,,,True,,True,,,False,True,False,True,,True,True,,,,False,True,False,,,,,,,True,,,,False,False
47147,420,632.0,,662.9,,507.0,657.0,,,,,517.7,,457.6,,,464.0,281.4,601.4,523.0,,303.0,430.4,,,,675.0,507.0,404.5,,,,,,438.9,361.7,,,,942.2,722.4,212.0,,242.9,,87.0,237.0,,,,,97.7,,37.6,,,44.0,-138.6,181.4,103.0,,-117.0,10.4,,,,255.0,87.0,-15.5,,,,,,18.9,-58.3,,,,522.2,302.4,,False,,True,False,,,,,True,,True,,,True,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,False,False
47149,1796,2270.0,,2198.6,3094.6,1886.0,1403.0,,,,,2167.9,,1696.7,,1835.2,2679.0,1023.2,2162.9,2101.0,,1029.5,1666.1,,,,2496.0,1622.0,2408.9,,,,,,2001.2,2032.0,1410.0,,,3073.1,2638.6,474.0,,402.6,1298.6,90.0,-393.0,,,,,371.9,,-99.3,,39.2,883.0,-772.8,366.9,305.0,,-766.5,-129.9,,,,700.0,-174.0,612.9,,,,,,205.2,236.0,-386.0,,,1277.1,842.6,,True,False,True,True,,,,,True,,True,,True,False,False,True,True,,False,True,,,,False,True,False,,,,,,True,True,True,,,False,False
47151,109,122.0,,110.7,,101.0,82.0,,,,,116.8,,103.7,,,138.0,72.5,114.3,,,49.0,73.0,,,,125.0,92.0,184.2,,,,,,247.7,125.2,,,,135.7,243.3,13.0,,1.7,,-8.0,-27.0,,,,,7.8,,-5.3,,,29.0,-36.5,5.3,,,-60.0,-36.0,,,,16.0,-17.0,75.2,,,,,,138.7,16.2,,,,26.7,134.3,,True,,True,False,,,,,True,,True,,,False,False,True,,,False,False,,,,False,False,False,,,,,,False,False,,,,False,False
47153,90,110.0,,112.2,,96.0,69.0,,,,,94.9,,86.9,,,111.0,43.7,89.1,,,47.0,75.0,,,,122.0,86.0,164.5,,,,,,,89.4,,,,174.6,140.3,20.0,,22.2,,6.0,-21.0,,,,,4.9,,-3.1,,,21.0,-46.3,-0.9,,,-43.0,-15.0,,,,32.0,-4.0,74.5,,,,,,,-0.6,,,,84.6,50.3,,False,,True,False,,,,,True,,True,,,False,False,True,,,False,True,,,,False,True,False,,,,,,,True,,,,False,False
47155,551,762.0,,732.1,,628.0,905.0,,,,,787.5,,607.2,,,772.0,375.4,617.9,701.0,,433.0,565.6,,,,847.0,560.0,613.9,,,,,,520.7,484.0,,,,1111.9,1204.6,211.0,,181.1,,77.0,354.0,,,,,236.5,,56.2,,,221.0,-175.6,66.9,150.0,,-118.0,14.6,,,,296.0,9.0,62.9,,,,,,-30.3,-67.0,,,,560.9,653.6,,True,,True,False,,,,,False,,True,,,False,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,False,False
47157,4190,5280.0,,5297.6,6130.7,4823.0,3504.0,,,,,5303.7,,4145.8,,4777.6,5446.0,2372.5,5339.7,6592.5,,3760.5,4283.6,,,,5932.0,3881.0,5190.3,,,,,,5091.2,3813.4,3099.0,,,8347.4,5003.9,1090.0,,1107.6,1940.7,633.0,-686.0,,,,,1113.7,,-44.2,,587.6,1256.0,-1817.5,1149.7,2402.5,,-429.5,93.6,,,,1742.0,-309.0,1000.3,,,,,,901.2,-376.6,-1091.0,,,4157.4,813.9,,False,False,True,True,,,,,False,,True,,True,False,False,False,False,,True,True,,,,False,True,True,,,,,,True,True,False,,,False,True
47159,80,96.0,,101.1,,101.0,83.0,,,,,119.2,,72.9,,,140.0,38.4,111.9,,,116.0,81.0,,,,113.0,95.0,185.9,,,,,,81.8,82.3,,,,132.6,146.7,16.0,,21.1,,21.0,3.0,,,,,39.2,,-7.1,,,60.0,-41.6,31.9,,,36.0,1.0,,,,33.0,15.0,105.9,,,,,,1.8,2.3,,,,52.6,66.7,,False,,False,True,,,,,False,,True,,,False,False,False,,,False,True,,,,False,True,False,,,,,,True,True,,,,False,False
47161,62,138.0,,143.1,,93.0,103.0,,,,,66.2,,112.8,,,65.0,36.2,79.3,,,111.0,88.6,,,,144.0,99.0,79.4,,,,,,,92.8,,,,171.2,99.2,76.0,,81.1,,31.0,41.0,,,,,4.2,,50.8,,,3.0,-25.8,17.3,,,49.0,26.6,,,,82.0,37.0,17.4,,,,,,,30.8,,,,109.2,37.2,,False,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,False,True,True,,,,,,,True,,,,False,True
47163,580,918.0,,1023.4,,869.0,1048.0,,,,,771.4,,751.9,,,1275.0,440.2,857.7,768.0,,363.0,588.2,,,,951.0,608.0,1023.2,,,,,,1003.0,857.9,528.0,,,1110.3,1199.8,338.0,,443.4,,289.0,468.0,,,,,191.4,,171.9,,,695.0,-139.8,277.7,188.0,,-217.0,8.2,,,,371.0,28.0,443.2,,,,,,423.0,277.9,-52.0,,,530.3,619.8,,False,,True,False,,,,,True,,True,,,False,True,True,True,,True,True,,,,False,True,False,,,,,,False,True,True,,,False,False
47165,992,1354.0,,1372.1,,1099.0,816.0,,,,,1171.1,,979.7,,1062.2,1277.0,612.4,1076.6,1273.0,,754.0,915.6,,,,1392.0,981.0,1228.5,,,,,,1351.9,1036.2,606.0,,,2161.4,1516.3,362.0,,380.1,,107.0,-176.0,,,,,179.1,,-12.3,,70.2,285.0,-379.6,84.6,281.0,,-238.0,-76.4,,,,400.0,-11.0,236.5,,,,,,359.9,44.2,-386.0,,,1169.4,524.3,,False,,True,True,,,,,True,,True,,True,True,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,False,,,False,False
47167,269,412.0,,422.5,,364.0,339.0,,,,,383.3,,329.6,,,374.0,215.2,375.7,393.5,,229.0,285.1,,,,457.0,332.0,514.5,,,,,,436.0,325.6,,,,523.3,466.0,143.0,,153.5,,95.0,70.0,,,,,114.3,,60.6,,,105.0,-53.8,106.7,124.5,,-40.0,16.1,,,,188.0,63.0,245.5,,,,,,167.0,56.6,,,,254.3,197.0,,False,,True,True,,,,,True,,True,,,True,True,True,True,,True,True,,,,False,True,False,,,,,,False,True,,,,False,False
47169,37,42.0,,43.6,,40.0,,,,,,98.5,,28.6,,,78.0,4.7,52.2,,,1.0,29.0,,,,52.0,38.0,70.3,,,,,,24.7,41.6,,,,86.6,297.6,5.0,,6.6,,3.0,,,,,,61.5,,-8.4,,,41.0,-32.3,15.2,,,-36.0,-8.0,,,,15.0,1.0,33.3,,,,,,-12.3,4.6,,,,49.6,260.6,,False,,True,,,,,,False,,False,,,False,False,False,,,False,False,,,,False,True,False,,,,,,False,True,,,,False,False
47171,32,82.0,,74.0,,70.0,11.0,,,,,90.4,,74.7,,,160.0,60.3,69.6,,,42.0,56.5,,,,99.0,60.0,149.8,,,,,,,102.8,,,,138.7,133.6,50.0,,42.0,,38.0,-21.0,,,,,58.4,,42.7,,,128.0,28.3,37.6,,,10.0,24.5,,,,67.0,28.0,117.8,,,,,,,70.8,,,,106.7,101.6,,True,,True,True,,,,,False,,True,,,False,True,True,,,True,True,,,,False,True,False,,,,,,,False,,,,False,False
47173,87,140.0,,145.6,,119.0,171.0,,,,,77.9,,115.6,,,162.0,55.1,83.9,,,100.0,91.2,,,,135.0,94.0,137.3,,,,,,,106.9,,,,142.9,184.9,53.0,,58.6,,32.0,84.0,,,,,-9.1,,28.6,,,75.0,-31.9,-3.1,,,13.0,4.2,,,,48.0,7.0,50.3,,,,,,,19.9,,,,55.9,97.9,,False,,True,False,,,,,True,,True,,,False,True,True,,,True,True,,,,True,True,True,,,,,,,True,,,,False,False
47175,21,34.0,,35.1,,38.0,30.0,,,,,34.9,,23.7,,,44.0,31.3,35.9,,,8.0,26.3,,,,56.0,34.0,73.7,,,,,,,38.5,,,,68.7,67.2,13.0,,14.1,,17.0,9.0,,,,,13.9,,2.7,,,23.0,10.3,14.9,,,-13.0,5.3,,,,35.0,13.0,52.7,,,,,,,17.5,,,,47.7,46.2,,False,,False,True,,,,,False,,True,,,False,True,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False,False
47177,160,284.0,,293.2,,260.0,370.0,,,,,300.9,,282.3,,,380.0,115.6,277.8,227.5,,83.0,196.0,,,,319.0,222.0,375.8,,,,,,163.6,179.5,,,,461.8,394.7,124.0,,133.2,,100.0,210.0,,,,,140.9,,122.3,,,220.0,-44.4,117.8,67.5,,-77.0,36.0,,,,159.0,62.0,215.8,,,,,,3.6,19.5,,,,301.8,234.7,,False,,True,False,,,,,False,,True,,,False,True,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,False,False
47179,413,660.0,,721.4,,530.0,368.0,,,,,712.8,,581.6,,,1034.0,279.5,761.7,598.0,,248.0,464.3,,,,674.0,425.0,853.0,,,,,,1256.1,733.7,342.0,,,830.8,803.9,247.0,,308.4,,117.0,-45.0,,,,,299.8,,168.6,,,621.0,-133.5,348.7,185.0,,-165.0,51.3,,,,261.0,12.0,440.0,,,,,,843.1,320.7,-71.0,,,417.8,390.9,,False,,True,True,,,,,False,,True,,,False,True,False,True,,True,True,,,,False,True,False,,,,,,False,False,True,,,False,False
47181,77,202.0,,180.4,,133.0,53.0,,,,,156.9,,129.2,,,131.0,30.7,98.1,,,126.0,118.1,,,,196.0,125.0,189.4,,,,,,,148.0,,,,183.8,306.9,125.0,,103.4,,56.0,-24.0,,,,,79.9,,52.2,,,54.0,-46.3,21.1,,,49.0,41.1,,,,119.0,48.0,112.4,,,,,,,71.0,,,,106.8,229.9,,True,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,True,,,,,,,True,,,,True,False
47183,136,138.0,,139.4,,122.0,90.0,,,,,202.1,,119.0,,,159.0,36.2,142.1,132.0,,50.0,83.3,,,,139.0,137.0,338.2,,,,,,76.9,163.0,,,,179.0,239.2,2.0,,3.4,,-14.0,-46.0,,,,,66.1,,-17.0,,,23.0,-99.8,6.1,-4.0,,-86.0,-52.7,,,,3.0,1.0,202.2,,,,,,-59.1,27.0,,,,43.0,103.2,,False,,False,False,,,,,False,,False,,,False,False,False,False,,False,False,,,,False,True,False,,,,,,False,False,,,,False,False
47185,104,168.0,,162.4,,155.0,147.0,,,,,182.7,,136.6,,,217.0,84.9,153.8,,,155.0,115.2,,,,183.0,147.0,336.3,,,,,,152.8,125.3,,,,171.0,264.4,64.0,,58.4,,51.0,43.0,,,,,78.7,,32.6,,,113.0,-19.1,49.8,,,51.0,11.2,,,,79.0,43.0,232.3,,,,,,48.8,21.3,,,,67.0,160.4,,True,,True,True,,,,,False,,True,,,False,True,True,,,True,True,,,,False,True,False,,,,,,True,True,,,,False,False
47187,1586,1630.0,,1581.5,,1352.0,1269.0,,,,,1579.8,,1231.7,,1317.8,1546.0,683.0,1683.0,1813.5,,985.5,1274.2,,,,1774.0,1021.0,1487.9,,,,,,1670.1,1162.0,1069.0,,,2619.8,2251.4,44.0,,-4.5,,-234.0,-317.0,,,,,-6.2,,-354.3,,-268.2,-40.0,-903.0,97.0,227.5,,-600.5,-311.8,,,,188.0,-565.0,-98.1,,,,,,84.1,-424.0,-517.0,,,1033.8,665.4,,True,,False,False,,,,,True,,False,,False,True,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,False
47189,761,940.0,,930.6,,831.0,887.0,,,,,972.4,,684.7,,,1048.0,392.0,987.3,875.0,,451.0,638.7,,,,955.0,673.0,876.7,,,,,,989.1,730.6,555.0,,,1155.7,1136.8,179.0,,169.6,,70.0,126.0,,,,,211.4,,-76.3,,,287.0,-369.0,226.3,114.0,,-310.0,-122.3,,,,194.0,-88.0,115.7,,,,,,228.1,-30.4,-206.0,,,394.7,375.8,,True,,True,True,,,,,False,,True,,,False,False,False,True,,False,True,,,,False,True,True,,,,,,False,True,False,,,False,False
48001,256,358.0,,323.2,,284.0,80.0,,,,,428.5,,235.4,,,427.0,55.4,450.7,302.5,,78.0,193.1,,,,396.0,386.0,668.6,,,,,,525.3,265.9,,,,255.5,513.9,102.0,,67.2,,28.0,-176.0,,,,,172.5,,-20.6,,,171.0,-200.6,194.7,46.5,,-178.0,-62.9,,,,140.0,130.0,412.6,,,,,,269.3,9.9,,,,-0.5,257.9,,True,,True,False,,,,,False,,True,,,False,False,False,True,,False,True,,,,False,False,False,,,,,,False,True,,,,True,False
48003,42,48.0,,52.7,,81.0,51.0,,,,,80.8,,100.7,,,150.0,76.6,74.7,,,109.0,40.8,,,,92.0,80.0,189.4,,,,,,,167.2,,,,81.8,84.4,6.0,,10.7,,39.0,9.0,,,,,38.8,,58.7,,,108.0,34.6,32.7,,,67.0,-1.2,,,,50.0,38.0,147.4,,,,,,,125.2,,,,39.8,42.4,,False,,False,False,,,,,False,,False,,,False,False,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False,False
48005,669,610.0,,597.5,,549.0,572.0,,,,,582.4,,363.7,,,784.0,417.4,577.5,511.0,,715.0,263.9,,,,703.0,626.0,593.6,,,,,,412.3,559.9,,,,623.0,459.6,-59.0,,-71.5,,-120.0,-97.0,,,,,-86.6,,-305.3,,,115.0,-251.6,-91.5,-158.0,,46.0,-405.1,,,,34.0,-43.0,-75.4,,,,,,-256.7,-109.1,,,,-46.0,-209.4,,False,,False,False,,,,,False,,False,,,False,False,False,False,,True,False,,,,True,True,False,,,,,,False,False,,,,True,False
48007,140,100.0,,105.6,,102.0,61.0,,,,,77.6,,116.2,,,129.0,145.4,119.7,,,97.0,87.1,,,,163.0,111.0,216.2,,,,,,,130.8,,,,125.0,70.4,-40.0,,-34.4,,-38.0,-79.0,,,,,-62.4,,-23.8,,,-11.0,5.4,-20.3,,,-43.0,-52.9,,,,23.0,-29.0,76.2,,,,,,,-9.2,,,,-15.0,-69.6,,True,,True,False,,,,,False,,True,,,True,True,True,,,False,False,,,,True,True,False,,,,,,,True,,,,True,False
48009,20,78.0,,87.6,,69.0,41.0,,,,,49.1,,76.3,,,104.0,22.4,66.1,,,84.0,40.7,,,,93.0,77.0,110.1,,,,,,,75.0,,,,107.9,50.5,58.0,,67.6,,49.0,21.0,,,,,29.1,,56.3,,,84.0,2.4,46.1,,,64.0,20.7,,,,73.0,57.0,90.1,,,,,,,55.0,,,,87.9,30.5,,False,,True,True,,,,,True,,True,,,False,True,True,,,False,True,,,,False,True,False,,,,,,,True,,,,False,True
48011,7,18.0,,19.3,,12.0,7.0,,,,,7.6,,20.0,,,9.0,39.6,8.9,,,9.0,8.7,,,,0.0,16.0,19.8,,,,,,,31.2,,,,22.2,11.8,11.0,,12.3,,5.0,0.0,,,,,0.6,,13.0,,,2.0,32.6,1.9,,,2.0,1.7,,,,-7.0,9.0,12.8,,,,,,,24.2,,,,15.2,4.8,,False,,True,True,,,,,True,,False,,,True,False,True,,,True,True,,,,True,True,False,,,,,,,False,,,,False,True
48013,674,822.0,,785.2,,525.0,7.0,,,,,335.7,,617.7,,,749.0,414.2,528.1,726.0,,207.0,498.9,,,,1049.0,628.0,639.3,,,,,,670.7,677.1,,,,989.0,751.2,148.0,,111.2,,-149.0,-667.0,,,,,-338.3,,-56.3,,,75.0,-259.8,-145.9,52.0,,-467.0,-175.1,,,,375.0,-46.0,-34.7,,,,,,-3.3,3.1,,,,315.0,77.2,,True,,False,False,,,,,False,,True,,,True,False,True,True,,False,False,,,,False,True,True,,,,,,True,True,,,,False,True
48015,190,260.0,,261.1,,258.0,231.0,,,,,135.9,,228.8,,,238.0,309.6,223.2,283.0,,270.0,220.5,,,,380.0,259.0,270.2,,,,,,,270.1,,,,315.4,207.1,70.0,,71.1,,68.0,41.0,,,,,-54.1,,38.8,,,48.0,119.6,33.2,93.0,,80.0,30.5,,,,190.0,69.0,80.2,,,,,,,80.1,,,,125.4,17.1,,False,,True,True,,,,,True,,True,,,True,False,True,False,,False,True,,,,False,True,False,,,,,,,False,,,,False,True
48017,10,34.0,,29.1,,33.0,0.0,,,,,28.5,,28.0,,,74.0,9.9,23.6,,,23.0,18.1,,,,0.0,37.0,64.7,,,,,,,130.8,,,,53.8,51.2,24.0,,19.1,,23.0,-10.0,,,,,18.5,,18.0,,,64.0,-0.1,13.6,,,13.0,8.1,,,,-10.0,27.0,54.7,,,,,,,120.8,,,,43.8,41.2,,True,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,True,False,False,,,,,,,False,,,,False,False
48019,223,164.0,,204.8,,135.0,148.0,,,,,92.1,,171.8,,,181.0,63.4,123.2,,,88.0,107.3,,,,243.0,163.0,118.9,,,,,,,125.2,,,,247.5,155.8,-59.0,,-18.2,,-88.0,-75.0,,,,,-130.9,,-51.2,,,-42.0,-159.6,-99.8,,,-135.0,-115.7,,,,20.0,-60.0,-104.1,,,,,,,-97.8,,,,24.5,-67.2,,True,,False,False,,,,,False,,True,,,True,False,False,,,False,False,,,,True,False,False,,,,,,,False,,,,True,False
48021,3289,726.0,,742.4,,644.0,1240.0,,,,,385.0,,649.5,,,780.0,378.5,495.0,530.5,,1156.0,433.3,,,,920.0,635.0,1183.1,,,,,,653.0,497.9,,,,655.7,656.3,-2563.0,,-2546.6,,-2645.0,-2049.0,,,,,-2904.0,,-2639.5,,,-2509.0,-2910.5,-2794.0,-2758.5,,-2133.0,-2855.7,,,,-2369.0,-2654.0,-2105.9,,,,,,-2636.0,-2791.1,,,,-2633.3,-2632.7,,True,,False,True,,,,,False,,False,,,True,False,False,False,,True,False,,,,True,False,True,,,,,,False,False,,,,False,False
48023,9,16.0,,18.9,,19.0,,,,,,20.3,,20.4,,,48.0,22.6,23.2,,,6.0,11.9,,,,32.0,26.0,31.6,,,,,,,26.7,,,,16.4,,7.0,,9.9,,10.0,,,,,,11.3,,11.4,,,39.0,13.6,14.2,,,-3.0,2.9,,,,23.0,17.0,22.6,,,,,,,17.7,,,,7.4,,,False,,False,,,,,,False,,False,,,False,False,False,,,True,True,,,,False,False,False,,,,,,,False,,,,False,
48025,193,230.0,,234.2,,238.0,229.0,,,,,226.8,,197.6,,,353.0,166.0,230.2,235.5,,185.0,182.1,,,,293.0,228.0,444.1,,,,,,,297.5,,,,330.0,403.1,37.0,,41.2,,45.0,36.0,,,,,33.8,,4.6,,,160.0,-27.0,37.2,42.5,,-8.0,-10.9,,,,100.0,35.0,251.1,,,,,,,104.5,,,,137.0,210.1,,False,,False,True,,,,,True,,True,,,False,True,False,False,,True,True,,,,False,True,False,,,,,,,False,,,,False,False
48027,2103,1974.0,,2000.1,,2036.0,1600.0,,,,,1510.6,,2574.7,,,3861.0,1260.1,2072.1,1862.5,,2213.5,1394.5,,,,2836.0,2231.0,3848.5,,,,,,1390.9,1227.5,3244.0,,,3292.4,2141.0,-129.0,,-102.9,,-67.0,-503.0,,,,,-592.4,,471.7,,,1758.0,-842.9,-30.9,-240.5,,110.5,-708.5,,,,733.0,128.0,1745.5,,,,,,-712.1,-875.5,1141.0,,,1189.4,38.0,,True,,True,False,,,,,False,,False,,,False,False,True,False,,True,False,,,,False,True,False,,,,,,False,False,False,,,False,True
