,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
13159,33,0.0,4.4,,11.0,0.0,,,,,,67.0,,147.9,23.7,,3.0,15.6,45.1,,10.0,79.3,,,,0.0,22.0,33.7,-33.0,-28.6,,-22.0,-33.0,,,,,,34.0,,114.9,-9.3,,-30.0,-17.4,12.1,,-23.0,46.3,,,,-33.0,-11.0,0.7,True,,True,False,,,,,,False,,False,True,,True,True,True,,True,False,,,,False,True,True
13161,67,144.0,139.3,,76.0,68.0,,,,,,77.0,,111.1,68.5,,19.0,78.3,0.5,,49.2,175.3,,,,42.0,269.9,218.0,77.0,72.3,,9.0,1.0,,,,,,10.0,,44.1,1.5,,-48.0,11.3,-66.5,,-17.8,108.3,,,,-25.0,202.9,151.0,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,False,,,,True,False,False
13163,109,224.0,217.4,,81.0,73.0,,,,,,86.0,,213.7,77.2,,69.5,134.8,0.8,,64.0,104.2,,,,25.0,331.9,605.0,115.0,108.4,,-28.0,-36.0,,,,,,-23.0,,104.7,-31.8,,-39.5,25.8,-108.2,,-45.0,-4.8,,,,-84.0,222.9,496.0,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,True,,,,True,False,False
13165,95,140.0,136.9,,67.0,50.0,,,,,,81.0,,72.4,25.7,,29.3,85.7,58.3,,32.3,78.3,,,,48.0,194.6,260.3,45.0,41.9,,-28.0,-45.0,,,,,,-14.0,,-22.6,-69.3,,-65.7,-9.3,-36.7,,-62.7,-16.7,,,,-47.0,99.6,165.3,True,,True,False,,,,,,True,,True,False,,False,True,True,,False,True,,,,False,False,False
13167,65,184.0,187.1,,111.0,165.0,,,,,,110.0,,40.2,54.4,,39.2,125.4,53.4,,108.8,141.2,,,,60.0,271.0,159.4,119.0,122.1,,46.0,100.0,,,,,,45.0,,-24.8,-10.6,,-25.8,60.4,-11.6,,43.8,76.2,,,,-5.0,206.0,94.4,False,,True,True,,,,,,True,,True,True,,True,True,True,,True,True,,,,True,False,True
13169,93,108.0,87.3,,105.0,101.0,,,,,,116.0,,253.0,144.3,,29.6,134.2,148.0,,47.7,106.1,,,,36.0,183.5,341.5,15.0,-5.7,,12.0,8.0,,,,,,23.0,,160.0,51.3,,-63.4,41.2,55.0,,-45.3,13.1,,,,-57.0,90.5,248.5,True,,True,True,,,,,,False,,False,False,,False,False,False,,False,True,,,,False,False,False
13171,49,36.0,45.7,,36.0,2.0,,,,,,103.0,,138.0,47.1,,8.3,34.0,48.0,,16.4,45.4,,,,15.0,67.2,21.3,-13.0,-3.3,,-13.0,-47.0,,,,,,54.0,,89.0,-1.9,,-40.7,-15.0,-1.0,,-32.6,-3.6,,,,-34.0,18.2,-27.7,True,,False,False,,,,,,False,,False,True,,False,False,True,,False,True,,,,False,False,False
13173,23,112.0,116.5,,37.0,101.0,,,,,,35.0,,41.3,16.1,,13.1,43.1,0.9,,14.2,70.7,,,,107.0,142.0,274.8,89.0,93.5,,14.0,78.0,,,,,,12.0,,18.3,-6.9,,-9.9,20.1,-22.1,,-8.8,47.7,,,,84.0,119.0,251.8,False,,True,True,,,,,,True,,True,True,,True,True,True,,True,True,,,,True,False,False
13175,315,288.0,323.8,,241.0,228.0,,,,,,329.0,,284.5,204.5,,126.3,233.7,46.6,,154.5,357.7,,,,147.0,506.9,380.3,-27.0,8.8,,-74.0,-87.0,,,,,,14.0,,-30.5,-110.5,,-188.7,-81.3,-268.4,,-160.5,42.7,,,,-168.0,191.9,65.3,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,False,,,,False,False,False
13177,67,0.0,1.3,,32.0,60.0,,,,,,176.0,,43.3,35.5,,7.1,72.5,80.6,,38.3,25.1,,,,0.0,95.2,,-67.0,-65.7,,-35.0,-7.0,,,,,,109.0,,-23.7,-31.5,,-59.9,5.5,13.6,,-28.7,-41.9,,,,-67.0,28.2,,True,,True,True,,,,,,False,,True,True,,True,True,True,,True,True,,,,False,True,
13179,191,100.0,95.1,,100.0,44.0,,,,,,285.0,,200.1,191.0,,50.1,150.4,238.1,,43.0,203.2,,,,59.0,227.9,567.5,-91.0,-95.9,,-91.0,-147.0,,,,,,94.0,,9.1,0.0,,-140.9,-40.6,47.1,,-148.0,12.2,,,,-132.0,36.9,376.5,False,,False,False,,,,,,False,,True,True,,False,True,True,,False,True,,,,False,True,False
13181,14,32.0,24.9,,17.0,20.0,,,,,,22.0,,14.0,20.8,,1.7,18.6,0.0,,8.5,58.5,,,,16.0,55.1,165.9,18.0,10.9,,3.0,6.0,,,,,,8.0,,0.0,6.8,,-12.3,4.6,-14.0,,-5.5,44.5,,,,2.0,41.1,151.9,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,False,,,,True,False,False
13183,64,40.0,64.5,,40.0,31.0,,,,,,65.0,,134.3,45.5,,18.2,39.9,75.0,,15.9,27.6,,,,70.0,59.3,189.7,-24.0,0.5,,-24.0,-33.0,,,,,,1.0,,70.3,-18.5,,-45.8,-24.1,11.0,,-48.1,-36.4,,,,6.0,-4.7,125.7,True,,False,False,,,,,,True,,False,True,,False,False,True,,False,False,,,,True,True,False
13185,392,512.0,494.7,,377.0,1117.0,,,,,,723.0,,378.0,186.5,,177.0,496.5,120.5,,109.7,366.9,,,,416.0,945.6,1162.8,120.0,102.7,,-15.0,725.0,,,,,,331.0,,-14.0,-205.5,,-215.0,104.5,-271.5,,-282.3,-25.1,,,,24.0,553.6,770.8,True,,True,False,,,,,,False,,True,False,,False,True,False,,False,True,,,,True,False,False
13187,156,340.0,400.5,,275.0,170.0,,,,,,174.0,,468.8,220.3,,268.4,277.8,135.5,,38.7,316.9,,,,158.0,677.5,2872.5,184.0,244.5,,119.0,14.0,,,,,,18.0,,312.8,64.3,,112.4,121.8,-20.5,,-117.3,160.9,,,,2.0,521.5,2716.5,False,,True,True,,,,,,True,,False,True,,True,True,True,,True,True,,,,True,False,False
13189,85,76.0,75.9,,61.0,27.0,,,,,,116.0,,155.0,89.3,,6.3,60.0,0.1,,7.3,79.1,,,,42.0,161.3,462.4,-9.0,-9.1,,-24.0,-58.0,,,,,,31.0,,70.0,4.3,,-78.7,-25.0,-84.9,,-77.7,-5.9,,,,-43.0,76.3,377.4,False,,False,False,,,,,,False,,False,True,,False,False,False,,False,True,,,,False,False,False
13191,34,80.0,70.5,,43.0,49.0,,,,,,16.0,,66.1,59.3,,33.7,43.5,22.8,,26.4,80.9,,,,93.0,121.0,290.6,46.0,36.5,,9.0,15.0,,,,,,-18.0,,32.1,25.3,,-0.3,9.5,-11.2,,-7.6,46.9,,,,59.0,87.0,256.6,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,False,,,,False,False,False
13193,25,28.0,32.2,,28.0,28.0,,,,,,118.0,,33.3,39.3,,6.4,33.3,0.3,,8.8,19.3,,,,14.0,37.7,73.0,3.0,7.2,,3.0,3.0,,,,,,93.0,,8.3,14.3,,-18.6,8.3,-24.7,,-16.2,-5.7,,,,-11.0,12.7,48.0,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
13195,153,116.0,124.2,,119.0,72.0,,,,,,148.0,,246.0,112.5,,40.1,127.8,115.0,,56.8,131.6,,,,66.0,214.5,416.6,-37.0,-28.8,,-34.0,-81.0,,,,,,-5.0,,93.0,-40.5,,-112.9,-25.2,-38.0,,-96.2,-21.4,,,,-87.0,61.5,263.6,True,,True,False,,,,,,True,,False,False,,False,True,False,,False,True,,,,False,False,False
13197,15,36.0,37.7,,20.0,0.0,,,,,,47.0,,47.1,17.1,,8.1,19.7,12.3,,3.5,29.8,,,,64.0,49.0,95.0,21.0,22.7,,5.0,-15.0,,,,,,32.0,,32.1,2.1,,-6.9,4.7,-2.7,,-11.5,14.8,,,,49.0,34.0,80.0,False,,True,True,,,,,,False,,False,True,,True,True,True,,True,True,,,,False,False,False
13199,57,80.0,67.7,,62.0,53.0,,,,,,98.0,,135.4,67.9,,11.9,59.5,55.9,,23.9,70.6,,,,42.0,138.4,156.3,23.0,10.7,,5.0,-4.0,,,,,,41.0,,78.4,10.9,,-45.1,2.5,-1.1,,-33.1,13.6,,,,-15.0,81.4,99.3,True,,True,True,,,,,,False,,False,True,,False,True,True,,False,True,,,,True,False,False
13201,50,64.0,60.0,,30.0,30.0,,,,,,47.0,,16.0,20.4,,9.3,45.2,0.0,,21.1,58.7,,,,22.0,111.3,73.2,14.0,10.0,,-20.0,-20.0,,,,,,-3.0,,-34.0,-29.6,,-40.7,-4.8,-50.0,,-28.9,8.7,,,,-28.0,61.3,23.2,True,,False,False,,,,,,True,,False,False,,False,True,False,,False,True,,,,False,False,False
13205,100,84.0,94.6,,67.0,99.0,,,,,,145.0,,77.5,76.6,,19.1,65.0,4.3,,38.2,67.2,,,,74.0,146.6,80.5,-16.0,-5.4,,-33.0,-1.0,,,,,,45.0,,-22.5,-23.4,,-80.9,-35.0,-95.7,,-61.8,-32.8,,,,-26.0,46.6,-19.5,True,,False,True,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
13207,101,56.0,83.2,,59.0,43.0,,,,,,148.0,,182.6,95.9,,25.8,79.8,56.1,,45.3,45.5,,,,11.0,141.5,113.8,-45.0,-17.8,,-42.0,-58.0,,,,,,47.0,,81.6,-5.1,,-75.2,-21.2,-44.9,,-55.7,-55.5,,,,-90.0,40.5,12.8,True,,True,False,,,,,,False,,False,True,,False,True,True,,False,False,,,,False,True,True
13209,84,100.0,99.8,,73.0,75.0,,,,,,49.0,,94.2,55.6,,66.8,67.4,0.0,,86.8,89.6,,,,67.0,135.2,248.8,16.0,15.8,,-11.0,-9.0,,,,,,-35.0,,10.2,-28.4,,-17.2,-16.6,-84.0,,2.8,5.6,,,,-17.0,51.2,164.8,True,,True,True,,,,,,False,,True,False,,False,False,False,,True,True,,,,False,False,False
13211,55,92.0,70.0,,78.0,42.0,,,,,,140.0,,244.9,67.4,,19.2,82.0,72.8,,27.1,111.7,,,,37.0,192.8,142.8,37.0,15.0,,23.0,-13.0,,,,,,85.0,,189.9,12.4,,-35.8,27.0,17.8,,-27.9,56.7,,,,-18.0,137.8,87.8,True,,True,True,,,,,,False,,False,True,,True,True,True,,True,False,,,,True,False,False
13213,119,96.0,109.9,,88.0,69.0,,,,,,195.0,,168.9,86.5,,30.4,88.1,70.6,,22.3,94.3,,,,101.0,160.0,604.2,-23.0,-9.1,,-31.0,-50.0,,,,,,76.0,,49.9,-32.5,,-88.6,-30.9,-48.4,,-96.7,-24.7,,,,-18.0,41.0,485.2,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,True,False,False
13215,496,704.0,765.4,,545.0,1129.0,,,,,,1201.0,,576.0,375.2,,286.8,561.3,264.3,,325.7,568.4,406.0,,,527.0,1252.9,1787.2,208.0,269.4,,49.0,633.0,,,,,,705.0,,80.0,-120.8,,-209.2,65.3,-231.7,,-170.3,72.4,-90.0,,,31.0,756.9,1291.2,False,,True,False,,,,,,False,,True,True,,False,True,False,,True,True,True,,,True,False,False
13217,252,392.0,383.1,,306.0,316.0,,,,,,410.0,,390.8,333.8,,165.0,282.6,253.2,,84.3,294.8,,,,284.0,1090.3,755.6,140.0,131.1,,54.0,64.0,,,,,,158.0,,138.8,81.8,,-87.0,30.6,1.2,,-167.7,42.8,,,,32.0,838.3,503.6,True,,True,True,,,,,,False,,True,True,,True,True,True,,False,True,,,,True,False,False
13219,163,236.0,235.2,,235.0,356.0,,,,,,185.0,,463.0,149.4,,196.4,235.1,225.6,,217.3,189.4,,,,212.0,330.4,571.3,73.0,72.2,,72.0,193.0,,,,,,22.0,,300.0,-13.6,,33.4,72.1,62.6,,54.3,26.4,,,,49.0,167.4,408.3,True,,True,False,,,,,,True,,False,True,,True,True,True,,True,True,,,,True,False,False
13221,53,44.0,49.3,,46.0,38.0,,,,,,66.0,,162.3,40.8,,11.5,34.4,52.1,,20.5,57.7,,,,34.0,86.9,134.7,-9.0,-3.7,,-7.0,-15.0,,,,,,13.0,,109.3,-12.2,,-41.5,-18.6,-0.9,,-32.5,4.7,,,,-19.0,33.9,81.7,True,,True,False,,,,,,False,,False,False,,False,False,True,,False,True,,,,False,False,False
13223,431,672.0,638.8,,601.0,527.0,,,,,,582.0,,868.6,540.6,,595.1,581.9,569.9,,524.5,449.4,762.0,,,526.0,1004.3,4165.4,241.0,207.8,,170.0,96.0,,,,,,151.0,,437.6,109.6,,164.1,150.9,138.9,,93.5,18.4,331.0,,,95.0,573.3,3734.4,True,,True,True,,,,,,True,,False,True,,True,True,True,,True,True,False,,,True,False,False
13225,99,68.0,99.7,,71.0,57.0,,,,,,154.0,,183.4,125.6,,13.1,73.0,8.8,,23.5,100.7,,,,19.0,176.0,62.1,-31.0,0.7,,-28.0,-42.0,,,,,,55.0,,84.4,26.6,,-85.9,-26.0,-90.2,,-75.5,1.7,,,,-80.0,77.0,-36.9,True,,True,False,,,,,,False,,False,True,,False,True,False,,False,True,,,,False,False,False
13227,90,100.0,99.2,,91.0,88.0,,,,,,135.0,,192.6,120.6,,26.6,75.9,156.8,,15.2,84.2,,,,65.0,186.9,402.4,10.0,9.2,,1.0,-2.0,,,,,,45.0,,102.6,30.6,,-63.4,-14.1,66.8,,-74.8,-5.8,,,,-25.0,96.9,312.4,True,,True,True,,,,,,False,,False,False,,False,False,False,,False,True,,,,False,False,False
13229,85,96.0,120.0,,70.0,111.0,,,,,,77.0,,111.5,56.1,,18.0,65.3,39.7,,33.4,62.2,,,,63.0,154.1,162.4,11.0,35.0,,-15.0,26.0,,,,,,-8.0,,26.5,-28.9,,-67.0,-19.7,-45.3,,-51.6,-22.8,,,,-22.0,69.1,77.4,False,,False,False,,,,,,True,,False,False,,False,False,False,,False,False,,,,False,False,False
13231,59,52.0,58.4,,52.0,27.0,,,,,,87.0,,130.5,54.9,,7.4,37.0,61.9,,12.4,89.7,,,,66.0,92.8,80.2,-7.0,-0.6,,-7.0,-32.0,,,,,,28.0,,71.5,-4.1,,-51.6,-22.0,2.9,,-46.6,30.7,,,,7.0,33.8,21.2,True,,False,False,,,,,,False,,False,True,,False,False,True,,False,False,,,,False,False,False
13233,239,276.0,263.0,,217.0,168.0,,,,,,288.0,,336.5,207.6,,80.2,210.0,1.6,,53.5,287.7,,,,109.0,503.3,794.2,37.0,24.0,,-22.0,-71.0,,,,,,49.0,,97.5,-31.4,,-158.8,-29.0,-237.4,,-185.5,48.7,,,,-130.0,264.3,555.2,True,,True,False,,,,,,False,,False,True,,False,True,False,,False,False,,,,False,False,False
13235,72,164.0,179.0,,157.0,204.0,,,,,,40.0,,178.4,67.7,,70.0,144.4,52.1,,665.9,196.2,,,,85.0,218.8,247.5,92.0,107.0,,85.0,132.0,,,,,,-32.0,,106.4,-4.3,,-2.0,72.4,-19.9,,593.9,124.2,,,,13.0,146.8,175.5,False,,True,False,,,,,,True,,False,True,,True,True,True,,False,False,,,,True,False,False
13237,73,104.0,81.7,,85.0,61.0,,,,,,122.0,,192.4,102.0,,41.7,91.3,2.0,,25.2,104.8,,,,21.0,193.1,201.2,31.0,8.7,,12.0,-12.0,,,,,,49.0,,119.4,29.0,,-31.3,18.3,-71.0,,-47.8,31.8,,,,-52.0,120.1,128.2,True,,True,True,,,,,,False,,False,True,,False,True,False,,False,False,,,,False,False,False
13239,3,0.0,0.0,,0.0,0.0,,,,,,5.0,,0.3,2.5,,0.2,0.1,,,2.2,0.4,,,,0.0,7.3,20.5,-3.0,-3.0,,-3.0,-3.0,,,,,,2.0,,-2.7,-0.5,,-2.8,-2.9,,,-0.8,-2.6,,,,-3.0,4.3,17.5,False,,False,False,,,,,,True,,True,True,,True,True,,,True,True,,,,False,False,False
13241,86,60.0,54.9,,60.0,64.0,,,,,,69.0,,161.6,57.7,,31.5,67.0,79.3,,13.4,32.7,,,,28.0,97.3,135.3,-26.0,-31.1,,-26.0,-22.0,,,,,,-17.0,,75.6,-28.3,,-54.5,-19.0,-6.7,,-72.6,-53.3,,,,-58.0,11.3,49.3,False,,False,True,,,,,,True,,False,False,,False,True,True,,False,False,,,,False,True,False
13243,11,40.0,45.1,,21.0,0.0,,,,,,63.0,,3.4,25.6,,3.4,27.2,0.8,,21.8,74.9,,,,3.0,72.4,40.5,29.0,34.1,,10.0,-11.0,,,,,,52.0,,-7.6,14.6,,-7.6,16.2,-10.2,,10.8,63.9,,,,-8.0,61.4,29.5,False,,True,True,,,,,,False,,True,True,,True,True,True,,True,False,,,,True,False,False
13245,1012,1112.0,918.4,,775.0,978.0,,,,,,1664.0,,723.5,889.3,,726.8,769.6,48.2,,245.1,1752.9,444.0,,,589.0,1947.9,2350.6,100.0,-93.6,,-237.0,-34.0,,,,,,652.0,,-288.5,-122.7,,-285.2,-242.4,-963.8,,-766.9,740.9,-568.0,,,-423.0,935.9,1338.6,True,,False,True,,,,,,False,,False,False,,False,False,False,,False,False,False,,,False,False,False
13247,191,268.0,246.8,,243.0,339.0,,,,,,341.0,,334.9,206.8,,138.5,230.2,204.5,,62.8,277.7,,,,230.0,443.2,4389.7,77.0,55.8,,52.0,148.0,,,,,,150.0,,143.9,15.8,,-52.5,39.2,13.5,,-128.2,86.7,,,,39.0,252.2,4198.7,True,,True,False,,,,,,False,,False,True,,True,True,True,,False,False,,,,True,False,False
13249,9,12.0,12.6,,5.0,1.0,,,,,,29.0,,0.5,14.0,,0.8,5.9,,,5.5,38.4,,,,9.0,24.6,11.5,3.0,3.6,,-4.0,-8.0,,,,,,20.0,,-8.5,5.0,,-8.2,-3.1,,,-3.5,29.4,,,,0.0,15.6,2.5,False,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,True,False,True
13251,118,100.0,103.0,,72.0,72.0,,,,,,61.0,,162.1,70.8,,37.1,85.1,38.8,,99.9,59.7,,,,50.0,131.6,199.3,-18.0,-15.0,,-46.0,-46.0,,,,,,-57.0,,44.1,-47.2,,-80.9,-32.9,-79.2,,-18.1,-58.3,,,,-68.0,13.6,81.3,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,True,False
13253,67,88.0,92.3,,64.0,10.0,,,,,,74.0,,79.4,45.3,,15.9,78.4,0.0,,12.8,123.8,,,,28.0,148.4,433.8,21.0,25.3,,-3.0,-57.0,,,,,,7.0,,12.4,-21.7,,-51.1,11.4,-67.0,,-54.2,56.8,,,,-39.0,81.4,366.8,False,,True,False,,,,,,True,,True,False,,False,True,False,,False,False,,,,False,False,False
13255,146,200.0,192.2,,179.0,141.0,,,,,,300.0,,213.5,169.5,,102.1,182.3,108.9,,141.0,198.0,,,,129.0,310.0,666.7,54.0,46.2,,33.0,-5.0,,,,,,154.0,,67.5,23.5,,-43.9,36.3,-37.1,,-5.0,52.0,,,,-17.0,164.0,520.7,True,,True,True,,,,,,False,,False,True,,True,True,True,,True,True,,,,True,False,False
13257,223,296.0,298.6,,195.0,292.0,,,,,,160.0,,228.4,128.0,,140.8,195.0,95.7,,128.7,267.1,,,,139.0,439.1,332.5,73.0,75.6,,-28.0,69.0,,,,,,-63.0,,5.4,-95.0,,-82.2,-28.0,-127.3,,-94.3,44.1,,,,-84.0,216.1,109.5,False,,True,True,,,,,,True,,True,False,,False,True,False,,False,True,,,,False,False,False
13259,148,92.0,51.1,,41.0,11.0,,,,,,78.0,,41.6,27.6,,33.2,65.8,0.2,,41.0,40.0,,,,0.0,159.6,367.8,-56.0,-96.9,,-107.0,-137.0,,,,,,-70.0,,-106.4,-120.4,,-114.8,-82.2,-147.8,,-107.0,-108.0,,,,-148.0,11.6,219.8,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,True,False
13261,60,120.0,117.0,,110.0,112.0,,,,,,190.0,,143.6,80.0,,50.9,111.4,7.9,,87.4,88.8,,,,62.0,179.6,180.0,60.0,57.0,,50.0,52.0,,,,,,130.0,,83.6,20.0,,-9.1,51.4,-52.1,,27.4,28.8,,,,2.0,119.6,120.0,True,,True,True,,,,,,False,,False,True,,True,True,True,,True,True,,,,True,False,False
13263,11,4.0,4.9,,4.0,0.0,,,,,,25.0,,2.2,8.7,,0.0,3.4,0.0,,0.6,9.0,,,,1.0,13.4,89.8,-7.0,-6.1,,-7.0,-11.0,,,,,,14.0,,-8.8,-2.3,,-11.0,-7.6,-11.0,,-10.4,-2.0,,,,-10.0,2.4,78.8,True,,False,False,,,,,,False,,False,True,,False,False,False,,False,True,,,,False,True,False
13265,4,0.0,1.7,,0.0,0.0,,,,,,4.0,,1.0,2.6,,0.1,0.1,,,0.7,,,,,0.0,9.8,27.7,-4.0,-2.3,,-4.0,-4.0,,,,,,0.0,,-3.0,-1.4,,-3.9,-3.9,,,-3.3,,,,,-4.0,5.8,23.7,True,,False,False,,,,,,True,,True,True,,True,True,,,True,,,,,False,False,False
13267,140,160.0,111.6,,108.0,73.0,,,,,,251.0,,160.1,84.8,,72.0,118.6,0.1,,51.6,132.9,,,,123.0,285.0,319.4,20.0,-28.4,,-32.0,-67.0,,,,,,111.0,,20.1,-55.2,,-68.0,-21.4,-139.9,,-88.4,-7.1,,,,-17.0,145.0,179.4,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,True,,,,True,False,False
13269,53,44.0,57.2,,42.0,84.0,,,,,,60.0,,12.6,35.6,,2.4,29.7,32.9,,8.0,45.7,,,,68.0,100.2,43.2,-9.0,4.2,,-11.0,31.0,,,,,,7.0,,-40.4,-17.4,,-50.6,-23.3,-20.1,,-45.0,-7.3,,,,15.0,47.2,-9.8,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,True,,,,False,False,False
13271,39,48.0,49.9,,32.0,31.0,,,,,,112.0,,75.3,54.6,,14.7,41.4,0.1,,27.6,30.6,,,,32.0,103.8,70.3,9.0,10.9,,-7.0,-8.0,,,,,,73.0,,36.3,15.6,,-24.3,2.4,-38.9,,-11.4,-8.4,,,,-7.0,64.8,31.3,False,,True,True,,,,,,False,,False,False,,False,True,False,,False,True,,,,True,False,False
13273,9,16.0,16.2,,12.0,0.0,,,,,,62.0,,4.0,17.7,,1.7,13.6,0.8,,12.2,15.7,,,,4.0,17.4,18.5,7.0,7.2,,3.0,-9.0,,,,,,53.0,,-5.0,8.7,,-7.3,4.6,-8.2,,3.2,6.7,,,,-5.0,8.4,9.5,False,,True,False,,,,,,False,,True,False,,False,True,False,,True,True,,,,True,False,False
13275,100,268.0,280.8,,191.0,191.0,,,,,,251.0,,306.9,197.4,,60.0,159.2,2.3,,107.6,287.1,,,,165.0,461.7,779.2,168.0,180.8,,91.0,91.0,,,,,,151.0,,206.9,97.4,,-40.0,59.2,-97.7,,7.6,187.1,,,,65.0,361.7,679.2,False,,True,True,,,,,,True,,False,True,,True,True,True,,True,False,,,,True,False,False
13277,261,280.0,286.6,,243.0,266.0,,,,,,294.0,,291.0,93.2,,197.4,252.9,3.6,,106.9,174.7,,,,150.0,418.0,555.9,19.0,25.6,,-18.0,5.0,,,,,,33.0,,30.0,-167.8,,-63.6,-8.1,-257.4,,-154.1,-86.3,,,,-111.0,157.0,294.9,False,,True,True,,,,,,False,,False,False,,False,True,False,,False,False,,,,False,False,False
13279,219,344.0,348.4,,231.0,242.0,,,,,,229.0,,274.0,143.0,,192.6,239.9,2.3,,82.5,277.9,,,,95.0,526.0,606.1,125.0,129.4,,12.0,23.0,,,,,,10.0,,55.0,-76.0,,-26.4,20.9,-216.7,,-136.4,58.9,,,,-124.0,307.0,387.1,False,,True,True,,,,,,True,,True,True,,True,True,False,,False,True,,,,True,False,False
13281,128,88.0,73.5,,53.0,82.0,,,,,,21.0,,20.6,49.9,,27.1,61.4,37.4,,38.3,67.6,,,,48.0,117.5,100.3,-40.0,-54.5,,-75.0,-46.0,,,,,,-107.0,,-107.4,-78.1,,-100.9,-66.6,-90.6,,-89.7,-60.4,,,,-80.0,-10.5,-27.7,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,True,True
13283,39,96.0,94.8,,67.0,81.0,,,,,,49.0,,77.9,47.4,,19.3,54.9,14.6,,68.7,85.8,,,,34.0,179.9,292.2,57.0,55.8,,28.0,42.0,,,,,,10.0,,38.9,8.4,,-19.7,15.9,-24.4,,29.7,46.8,,,,-5.0,140.9,253.2,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,True,,,,True,False,False
13285,203,232.0,236.5,,205.0,144.0,,,,,,452.0,,205.7,143.9,,93.5,217.9,30.5,,437.3,132.0,,,,123.0,493.0,505.0,29.0,33.5,,2.0,-59.0,,,,,,249.0,,2.7,-59.1,,-109.5,14.9,-172.5,,234.3,-71.0,,,,-80.0,290.0,302.0,False,,True,False,,,,,,False,,True,False,,False,True,False,,False,False,,,,False,False,False
13287,34,20.0,25.2,,15.0,0.0,,,,,,42.0,,8.8,16.1,,3.2,14.9,0.1,,18.1,51.5,,,,18.0,32.3,33.8,-14.0,-8.8,,-19.0,-34.0,,,,,,8.0,,-25.2,-17.9,,-30.8,-19.1,-33.9,,-15.9,17.5,,,,-16.0,-1.7,-0.2,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,False,,,,False,True,True
13289,30,16.0,6.3,,13.0,4.0,,,,,,35.0,,25.3,31.0,,1.9,17.0,0.0,,0.9,63.6,,,,2.0,27.4,239.6,-14.0,-23.7,,-17.0,-26.0,,,,,,5.0,,-4.7,1.0,,-28.1,-13.0,-30.0,,-29.1,33.6,,,,-28.0,-2.6,209.6,False,,False,False,,,,,,True,,True,True,,False,True,False,,False,False,,,,False,True,False
