,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48473,356,546.0,953.8,,,,954.0,332.7,355.6,351.4,431.4,,365.0,190.0,597.8,,,,598.0,-23.3,-0.4,-4.6,75.4,,9.0,False,,,,False,True,True,True,True,,True
48475,38,70.0,,,,,190.0,7.8,,9.4,65.4,,39.0,32.0,,,,,152.0,-30.2,,-28.6,27.4,,1.0,,,,,False,True,,True,True,,True
48477,121,77.0,,,,,553.0,7.9,68.4,8.0,54.9,,87.0,-44.0,,,,,432.0,-113.1,-52.6,-113.0,-66.1,,-34.0,,,,,False,False,False,False,False,,True
48479,4565,11270.0,13132.7,,,,15341.0,9649.6,3873.2,3731.5,6658.8,,1784.0,6705.0,8567.7,,,,10776.0,5084.6,-691.8,-833.5,2093.8,,-2781.0,False,,,,False,True,True,True,True,,True
48481,379,2128.0,,,,,1047.0,934.3,346.8,977.7,1141.0,,505.0,1749.0,,,,,668.0,555.3,-32.2,598.7,762.0,,126.0,,,,,True,True,True,True,True,,True
48483,14,21.0,,,,,28.0,0.7,,11.5,10.6,,9.0,7.0,,,,,14.0,-13.3,,-2.5,-3.4,,-5.0,,,,,False,False,,True,True,,True
48485,813,812.0,2060.0,,,,1636.0,719.8,350.7,194.9,571.9,,574.0,-1.0,1247.0,,,,823.0,-93.2,-462.3,-618.1,-241.1,,-239.0,False,,,,False,False,False,False,False,,False
48487,134,63.0,,,,,178.0,2.5,,7.8,458.4,,121.0,-71.0,,,,,44.0,-131.5,,-126.2,324.4,,-13.0,,,,,True,False,,False,False,,True
48489,458,483.0,,,,,1239.0,96.5,1.8,347.7,264.5,,72.0,25.0,,,,,781.0,-361.5,-456.2,-110.3,-193.5,,-386.0,,,,,False,False,False,False,False,,False
48491,1376,7595.0,4895.5,,,,5023.0,3097.1,1661.5,219.7,4370.3,,3773.0,6219.0,3519.5,,,,3647.0,1721.1,285.5,-1156.3,2994.3,,2397.0,True,,,,True,True,True,True,True,,True
48493,414,420.0,386.8,,,,1084.0,388.8,102.0,14.6,235.4,,172.0,6.0,-27.2,,,,670.0,-25.2,-312.0,-399.4,-178.6,,-242.0,False,,,,False,False,False,False,False,,False
48495,35,28.0,,,,,53.0,12.0,,30.8,178.9,,45.0,-7.0,,,,,18.0,-23.0,,-4.2,143.9,,10.0,,,,,False,False,,True,False,,False
48497,257,889.0,737.8,,,,587.0,455.2,874.4,81.6,530.8,,1048.0,632.0,480.8,,,,330.0,198.2,617.4,-175.4,273.8,,791.0,True,,,,True,True,True,True,True,,False
48499,180,308.0,,,,,326.0,162.8,203.7,49.9,471.7,,203.0,128.0,,,,,146.0,-17.2,23.7,-130.1,291.7,,23.0,,,,,False,True,True,False,False,,True
48501,128,154.0,,,,,30.0,159.3,45.8,62.4,210.0,,96.0,26.0,,,,,-98.0,31.3,-82.2,-65.6,82.0,,-32.0,,,,,False,False,False,False,False,,False
48503,166,217.0,,,,,228.0,53.4,78.6,2.2,310.5,,192.0,51.0,,,,,62.0,-112.6,-87.4,-163.8,144.5,,26.0,,,,,False,False,False,False,False,,True
48505,140,161.0,,,,,155.0,186.8,0.0,679.8,194.5,,87.0,21.0,,,,,15.0,46.8,-140.0,539.8,54.5,,-53.0,,,,,True,False,False,False,False,,False
48507,137,231.0,,,,,468.0,63.2,0.0,26.1,258.1,,93.0,94.0,,,,,331.0,-73.8,-137.0,-110.9,121.1,,-44.0,,,,,False,True,False,False,False,,True
49001,0,0.0,,,,,7.0,,,0.0,,,,0.0,,,,,7.0,,,0.0,,,,,,,,False,,,True,,,
49003,0,0.0,203.7,,,,40.0,,,0.0,,,,0.0,203.7,,,,40.0,,,0.0,,,,False,,,,False,,,True,,,
49005,0,0.0,266.8,,,,244.0,,,0.0,0.0,,,0.0,266.8,,,,244.0,,,0.0,0.0,,,False,,,,False,,,True,True,,
49007,0,0.0,,,,,82.0,,,0.0,0.0,,,0.0,,,,,82.0,,,0.0,0.0,,,,,,,False,,,True,True,,
49009,0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,True,,,True,,,
49011,2175,1358.0,6974.2,,,,1911.0,1062.6,493.1,813.8,928.3,,892.0,-817.0,4799.2,,,,-264.0,-1112.4,-1681.9,-1361.2,-1246.7,,-1283.0,False,,,,True,False,False,False,False,,False
49013,0,0.0,,,,,59.0,,,0.0,0.0,,,0.0,,,,,59.0,,,0.0,0.0,,,,,,,False,,,True,True,,
49015,0,0.0,,,,,9.0,,,0.0,0.0,,,0.0,,,,,9.0,,,0.0,0.0,,,,,,,False,,,True,True,,
49017,0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,True,,,True,,,
49019,0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,,,,True,,,True,True,,
49021,0,0.0,242.5,,,,154.0,,,0.0,0.0,,,0.0,242.5,,,,154.0,,,0.0,0.0,,,False,,,,False,,,True,True,,
49023,0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,True,,,True,,,
49025,0,0.0,,,,,3.0,,,0.0,0.0,,,0.0,,,,,3.0,,,0.0,0.0,,,,,,,False,,,True,True,,
49027,0,0.0,,,,,8.0,,,0.0,,,,0.0,,,,,8.0,,,0.0,,,,,,,,False,,,True,,,
49029,0,0.0,,,,,13.0,,,0.0,,,,0.0,,,,,13.0,,,0.0,,,,,,,,False,,,True,,,
49031,0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,True,,,True,,,
49033,0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,True,,,True,,,
49035,11326,8225.0,24733.1,,,,6529.0,8042.2,1196.4,3690.3,6565.7,,4873.0,-3101.0,13407.1,,,,-4797.0,-3283.8,-10129.6,-7635.7,-4760.3,,-6453.0,False,,,,False,False,False,False,False,,False
49037,54,35.0,,,,,16.0,3.0,0.0,3.9,46.3,,4.0,-19.0,,,,,-38.0,-51.0,-54.0,-50.1,-7.7,,-50.0,,,,,False,False,False,False,True,,False
49039,0,0.0,,,,,54.0,,,0.0,,,,0.0,,,,,54.0,,,0.0,,,,,,,,False,,,True,,,
49041,0,0.0,,,,,12.0,,,0.0,,,,0.0,,,,,12.0,,,0.0,,,,,,,,False,,,True,,,
49043,317,161.0,,,,,150.0,38.8,60.6,53.9,74.1,,127.0,-156.0,,,,,-167.0,-278.2,-256.4,-263.1,-242.9,,-190.0,,,,,False,False,False,False,False,,False
49045,306,238.0,799.5,,,,84.0,162.1,214.0,181.4,185.7,,77.0,-68.0,493.5,,,,-222.0,-143.9,-92.0,-124.6,-120.3,,-229.0,False,,,,False,False,False,False,False,,False
49047,0,0.0,,,,,19.0,,,0.0,0.0,,,0.0,,,,,19.0,,,0.0,0.0,,,,,,,False,,,True,True,,
49049,11119,4718.0,10814.7,,,,2786.0,4220.7,1125.2,3105.3,2275.0,,2316.0,-6401.0,-304.3,,,,-8333.0,-6898.3,-9993.8,-8013.6,-8844.0,,-8803.0,True,,,,False,False,False,False,False,,False
49051,234,238.0,,,,,142.0,31.7,68.7,196.6,272.3,,196.0,4.0,,,,,-92.0,-202.3,-165.3,-37.4,38.3,,-38.0,,,,,False,False,False,False,False,,False
49053,0,0.0,2684.7,,,,1130.0,,,0.0,0.0,,,0.0,2684.7,,,,1130.0,,,0.0,0.0,,,False,,,,False,,,True,True,,
49055,0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,True,,,True,,,
49057,0,0.0,4231.9,,,,883.0,,,0.0,,,,0.0,4231.9,,,,883.0,,,0.0,,,,False,,,,False,,,True,,,
50001,11,14.0,,,,,7.0,2.4,,7.0,6.3,,21.0,3.0,,,,,-4.0,-8.6,,-4.0,-4.7,,10.0,,,,,False,False,,False,False,,False
50003,32,49.0,,,,,1.0,1.6,,16.6,30.0,,193.0,17.0,,,,,-31.0,-30.4,,-15.4,-2.0,,161.0,,,,,False,False,,True,True,,False
50005,6,21.0,,,,,14.0,0.4,,1.9,10.9,,410.0,15.0,,,,,8.0,-5.6,,-4.1,4.9,,404.0,,,,,True,True,,True,True,,False
50007,98,168.0,33.7,,,,16.0,29.4,43.3,9.1,187.5,,1079.0,70.0,-64.3,,,,-82.0,-68.6,-54.7,-88.9,89.5,,981.0,True,,,,False,True,True,False,False,,False
50009,0,0.0,,,,,0.0,0.0,,0.1,1.1,,101.0,0.0,,,,,0.0,0.0,,0.1,1.1,,101.0,,,,,True,False,,False,False,,False
50011,11,14.0,,,,,0.0,1.1,2.6,11.5,37.2,,16.0,3.0,,,,,-11.0,-9.9,-8.4,0.5,26.2,,5.0,,,,,False,False,False,True,False,,False
50013,3,0.0,,,,,0.0,0.4,,0.0,,,0.0,-3.0,,,,,-3.0,-2.6,,-3.0,,,-3.0,,,,,False,True,,False,,,False
50015,16,0.0,,,,,0.0,0.5,,18.1,10.7,,0.0,-16.0,,,,,-16.0,-15.5,,2.1,-5.3,,-16.0,,,,,False,True,,True,True,,False
50017,8,21.0,,,,,42.0,0.1,,8.0,,,1327.0,13.0,,,,,34.0,-7.9,,0.0,,,1319.0,,,,,False,True,,True,,,False
50019,7,7.0,,,,,0.0,0.2,,3.1,2.2,,175.0,0.0,,,,,-7.0,-6.8,,-3.9,-4.8,,168.0,,,,,False,False,,False,False,,False
50021,31,14.0,0.6,,,,28.0,0.8,20.4,20.9,30.8,,2.0,-17.0,-30.4,,,,-3.0,-30.2,-10.6,-10.1,-0.2,,-29.0,False,,,,True,False,True,True,True,,False
50023,20,35.0,13.1,,,,21.0,1.0,,7.0,14.3,,14.0,15.0,-6.9,,,,1.0,-19.0,,-13.0,-5.7,,-6.0,True,,,,True,False,,True,True,,True
50025,22,21.0,,,,,11.0,0.1,3.0,4.1,9.7,,53.0,-1.0,,,,,-11.0,-21.9,-19.0,-17.9,-12.3,,31.0,,,,,False,False,False,False,False,,False
50027,17,21.0,0.0,,,,55.0,1.8,,8.9,15.9,,46.0,4.0,-17.0,,,,38.0,-15.2,,-8.1,-1.1,,29.0,False,,,,False,False,,False,True,,False
51001,65,175.0,,,,,83.0,21.8,6.3,291.5,87.4,,196.0,110.0,,,,,18.0,-43.2,-58.7,226.5,22.4,,131.0,,,,,True,True,True,False,True,,False
51003,461,399.0,1196.4,,,,184.0,101.4,420.8,520.9,213.7,,282.0,-62.0,735.4,,,,-277.0,-359.6,-40.2,59.9,-247.3,,-179.0,False,,,,False,False,True,True,False,,False
51005,25,0.0,,,,,25.0,5.4,,13.9,49.4,,0.0,-25.0,,,,,0.0,-19.6,,-11.1,24.4,,-25.0,,,,,True,True,,True,True,,False
51007,43,28.0,,,,,21.0,17.7,,13.6,18.0,,13.0,-15.0,,,,,-22.0,-25.3,,-29.4,-25.0,,-30.0,,,,,False,False,,False,False,,False
51009,220,287.0,,,,,59.0,92.3,118.3,319.1,516.7,,182.0,67.0,,,,,-161.0,-127.7,-101.7,99.1,296.7,,-38.0,,,,,False,False,False,False,False,,True
51011,120,126.0,,,,,28.0,21.0,57.6,47.7,180.5,,92.0,6.0,,,,,-92.0,-99.0,-62.4,-72.3,60.5,,-28.0,,,,,False,False,False,False,False,,False
51013,830,938.0,601.5,,,,649.0,300.0,233.9,1335.2,1435.5,,716.0,108.0,-228.5,,,,-181.0,-530.0,-596.1,505.2,605.5,,-114.0,False,,,,False,False,False,False,False,,False
51015,218,217.0,199.3,,,,144.0,42.5,288.9,112.7,165.3,,709.0,-1.0,-18.7,,,,-74.0,-175.5,70.9,-105.3,-52.7,,491.0,False,,,,False,False,False,False,False,,False
51017,13,0.0,,,,,0.0,,,0.2,1.7,,0.0,-13.0,,,,,-13.0,,,-12.8,-11.3,,-13.0,,,,,False,,,True,True,,False
51019,431,350.0,714.3,,,,183.0,132.3,210.8,293.1,414.9,,234.0,-81.0,283.3,,,,-248.0,-298.7,-220.2,-137.9,-16.1,,-197.0,False,,,,False,False,False,False,True,,False
51021,36,133.0,,,,,16.0,,,18.5,,,119.0,97.0,,,,,-20.0,,,-17.5,,,83.0,,,,,True,,,True,,,True
51023,97,56.0,,,,,58.0,3.1,60.8,36.3,147.2,,17.0,-41.0,,,,,-39.0,-93.9,-36.2,-60.7,50.2,,-80.0,,,,,True,False,True,False,False,,False
51025,120,140.0,,,,,73.0,11.0,123.3,76.9,132.6,,58.0,20.0,,,,,-47.0,-109.0,3.3,-43.1,12.6,,-62.0,,,,,False,False,True,False,True,,False
51027,91,42.0,,,,,96.0,7.7,,37.1,37.5,,14.0,-49.0,,,,,5.0,-83.3,,-53.9,-53.5,,-77.0,,,,,True,False,,False,False,,False
51029,77,77.0,,,,,64.0,9.9,3.4,36.6,50.1,,78.0,0.0,,,,,-13.0,-67.1,-73.6,-40.4,-26.9,,1.0,,,,,False,False,False,False,False,,False
51031,233,266.0,368.0,,,,132.0,309.8,388.9,0.0,357.0,,244.0,33.0,135.0,,,,-101.0,76.8,155.9,-233.0,124.0,,11.0,False,,,,False,False,False,False,False,,True
51033,149,126.0,,,,,59.0,15.9,81.0,122.1,109.0,,184.0,-23.0,,,,,-90.0,-133.1,-68.0,-26.9,-40.0,,35.0,,,,,False,False,False,False,False,,False
51035,170,91.0,,,,,156.0,5.9,117.5,86.5,72.9,,125.0,-79.0,,,,,-14.0,-164.1,-52.5,-83.5,-97.1,,-45.0,,,,,True,False,True,False,False,,True
51036,32,14.0,,,,,13.0,8.6,,8.5,10.9,,29.0,-18.0,,,,,-19.0,-23.4,,-23.5,-21.1,,-3.0,,,,,False,False,,False,False,,True
51037,77,28.0,,,,,24.0,4.0,,4.3,24.7,,46.0,-49.0,,,,,-53.0,-73.0,,-72.7,-52.3,,-31.0,,,,,False,False,,False,False,,True
51041,1536,1722.0,2751.3,,,,1211.0,490.9,639.2,1037.0,2022.4,,1056.0,186.0,1215.3,,,,-325.0,-1045.1,-896.8,-499.0,486.4,,-480.0,False,,,,False,False,False,False,False,,False
51043,25,14.0,,,,,19.0,16.7,,18.8,10.8,,40.0,-11.0,,,,,-6.0,-8.3,,-6.2,-14.2,,15.0,,,,,True,True,,True,False,,False
51045,14,14.0,,,,,4.0,0.6,,2.5,,,10.0,0.0,,,,,-10.0,-13.4,,-11.5,,,-4.0,,,,,False,False,,False,,,False
51047,189,259.0,71.0,,,,141.0,35.7,37.1,206.8,260.4,,152.0,70.0,-118.0,,,,-48.0,-153.3,-151.9,17.8,71.4,,-37.0,False,,,,True,False,False,True,False,,True
51049,27,28.0,,,,,17.0,8.3,,17.1,12.8,,9.0,1.0,,,,,-10.0,-18.7,,-9.9,-14.2,,-18.0,,,,,False,False,,False,False,,False
51051,50,84.0,,,,,87.0,,,12.5,,,36.0,34.0,,,,,37.0,,,-37.5,,,-14.0,,,,,False,,,False,,,True
51053,181,105.0,,,,,92.0,21.7,43.8,78.7,111.1,,152.0,-76.0,,,,,-89.0,-159.3,-137.2,-102.3,-69.9,,-29.0,,,,,False,False,False,False,True,,True
51057,75,63.0,,,,,24.0,2.2,20.8,33.8,41.2,,40.0,-12.0,,,,,-51.0,-72.8,-54.2,-41.2,-33.8,,-35.0,,,,,False,False,False,False,False,,False
51059,4294,4060.0,894.0,,,,3030.0,1200.5,1257.3,4.2,4350.2,,2975.0,-234.0,-3400.0,,,,-1264.0,-3093.5,-3036.7,-4289.8,56.2,,-1319.0,False,,,,False,False,False,False,True,,False
51061,323,126.0,294.1,,,,148.0,20.7,60.6,192.6,76.6,,78.0,-197.0,-28.9,,,,-175.0,-302.3,-262.4,-130.4,-246.4,,-245.0,True,,,,True,False,False,True,False,,False
51063,103,378.0,,,,,34.0,420.5,1.7,0.0,219.9,,285.0,275.0,,,,,-69.0,317.5,-101.3,-103.0,116.9,,182.0,,,,,True,False,True,True,True,,True
51065,183,91.0,,,,,39.0,22.3,42.1,61.6,41.6,,109.0,-92.0,,,,,-144.0,-160.7,-140.9,-121.4,-141.4,,-74.0,,,,,False,False,False,False,False,,True
51067,327,98.0,393.2,,,,156.0,13.6,97.4,0.0,78.0,,79.0,-229.0,66.2,,,,-171.0,-313.4,-229.6,-327.0,-249.0,,-248.0,True,,,,True,False,False,False,False,,False
51069,237,105.0,263.6,,,,196.0,15.8,70.9,46.2,70.3,,38.0,-132.0,26.6,,,,-41.0,-221.2,-166.1,-190.8,-166.7,,-199.0,True,,,,True,False,False,False,False,,False
51071,65,42.0,,,,,37.0,6.5,,20.6,28.5,,309.0,-23.0,,,,,-28.0,-58.5,,-44.4,-36.5,,244.0,,,,,False,False,,False,False,,False
51073,83,133.0,,,,,72.0,46.5,83.2,8.0,71.4,,289.0,50.0,,,,,-11.0,-36.5,0.2,-75.0,-11.6,,206.0,,,,,True,True,True,False,True,,False
51075,106,70.0,,,,,61.0,10.5,68.0,56.9,38.0,,60.0,-36.0,,,,,-45.0,-95.5,-38.0,-49.1,-68.0,,-46.0,,,,,False,False,False,False,False,,False
51077,158,84.0,,,,,112.0,18.2,159.9,44.9,79.1,,42.0,-74.0,,,,,-46.0,-139.8,1.9,-113.2,-78.9,,-116.0,,,,,True,False,True,False,False,,False
51079,54,154.0,,,,,28.0,16.9,36.9,46.3,264.1,,118.0,100.0,,,,,-26.0,-37.1,-17.1,-7.7,210.1,,64.0,,,,,True,True,True,True,False,,True
51081,234,742.0,,,,,134.0,140.2,5.7,216.4,330.1,,0.0,508.0,,,,,-100.0,-93.8,-228.3,-17.6,96.1,,-234.0,,,,,True,True,True,True,True,,True
51083,205,98.0,,,,,162.0,23.3,84.3,98.2,60.8,,52.0,-107.0,,,,,-43.0,-181.7,-120.7,-106.8,-144.2,,-153.0,,,,,True,False,False,True,False,,False
51085,652,378.0,155.2,,,,271.0,218.8,141.9,353.7,127.9,,283.0,-274.0,-496.8,,,,-381.0,-433.2,-510.1,-298.3,-524.1,,-369.0,False,,,,False,False,False,False,False,,False
51087,1482,1603.0,385.3,,,,1344.0,520.2,628.0,960.7,1298.0,,1012.0,121.0,-1096.7,,,,-138.0,-961.8,-854.0,-521.3,-184.0,,-470.0,False,,,,False,False,False,False,False,,False
51089,422,651.0,515.7,,,,290.0,234.5,265.8,57.4,455.2,,344.0,229.0,93.7,,,,-132.0,-187.5,-156.2,-364.6,33.2,,-78.0,True,,,,True,True,True,False,True,,True
51091,2,0.0,,,,,0.0,0.1,,0.2,0.5,,0.0,-2.0,,,,,-2.0,-1.9,,-1.8,-1.5,,-2.0,,,,,False,True,,True,True,,False
51093,339,322.0,,,,,117.0,95.3,125.8,121.7,190.2,,177.0,-17.0,,,,,-222.0,-243.7,-213.2,-217.3,-148.8,,-162.0,,,,,False,False,False,False,False,,False
51095,229,245.0,426.0,,,,243.0,56.8,143.2,79.5,83.6,,120.0,16.0,197.0,,,,14.0,-172.2,-85.8,-149.5,-145.4,,-109.0,False,,,,True,False,False,False,False,,False
51097,35,21.0,,,,,12.0,1.8,,15.6,44.7,,9.0,-14.0,,,,,-23.0,-33.2,,-19.4,9.7,,-26.0,,,,,False,False,,False,True,,False
51099,73,161.0,,,,,48.0,47.8,19.1,203.2,85.5,,214.0,88.0,,,,,-25.0,-25.2,-53.9,130.2,12.5,,141.0,,,,,True,True,True,False,True,,False
51101,62,98.0,,,,,35.0,13.3,70.5,85.6,62.7,,197.0,36.0,,,,,-27.0,-48.7,8.5,23.6,0.7,,135.0,,,,,True,False,True,True,True,,False
51103,111,91.0,,,,,12.0,2.4,,36.4,91.1,,152.0,-20.0,,,,,-99.0,-108.6,,-74.6,-19.9,,41.0,,,,,False,False,,False,True,,False
51105,151,210.0,,,,,170.0,41.8,67.5,0.0,220.4,,235.0,59.0,,,,,19.0,-109.2,-83.5,-151.0,69.4,,84.0,,,,,True,False,False,False,False,,False
51107,1474,1596.0,387.2,,,,941.0,431.9,587.8,2.2,1182.8,,1788.0,122.0,-1086.8,,,,-533.0,-1042.1,-886.2,-1471.8,-291.2,,314.0,False,,,,False,False,False,False,False,,False
51109,100,147.0,,,,,71.0,13.2,78.7,70.2,89.9,,140.0,47.0,,,,,-29.0,-86.8,-21.3,-29.8,-10.1,,40.0,,,,,True,False,True,True,True,,True
51111,53,35.0,,,,,31.0,15.6,,16.6,49.2,,43.0,-18.0,,,,,-22.0,-37.4,,-36.4,-3.8,,-10.0,,,,,False,False,,False,True,,True
51113,42,28.0,,,,,15.0,3.5,,9.3,35.9,,21.0,-14.0,,,,,-27.0,-38.5,,-32.7,-6.1,,-21.0,,,,,False,False,,False,True,,False
51115,62,35.0,,,,,7.0,0.9,,17.8,,,44.0,-27.0,,,,,-55.0,-61.1,,-44.2,,,-18.0,,,,,False,False,,False,,,True
51117,317,126.0,,,,,159.0,10.5,76.9,142.0,73.4,,161.0,-191.0,,,,,-158.0,-306.5,-240.1,-175.0,-243.6,,-156.0,,,,,True,False,False,True,False,,True
51119,72,98.0,,,,,10.0,3.2,,13.3,61.0,,112.0,26.0,,,,,-62.0,-68.8,,-58.7,-11.0,,40.0,,,,,False,False,,False,True,,False
51121,1771,140.0,471.4,,,,261.0,41.7,120.1,123.4,106.1,,58.0,-1631.0,-1299.6,,,,-1510.0,-1729.3,-1650.9,-1647.6,-1664.9,,-1713.0,True,,,,True,False,False,False,False,,False
51125,50,112.0,,,,,16.0,10.4,,220.9,79.8,,217.0,62.0,,,,,-34.0,-39.6,,170.9,29.8,,167.0,,,,,True,True,,False,True,,False
51127,74,49.0,,,,,53.0,7.7,51.8,19.9,30.2,,52.0,-25.0,,,,,-21.0,-66.3,-22.2,-54.1,-43.8,,-22.0,,,,,True,False,True,False,False,,True
51131,10,14.0,,,,,28.0,1.2,5.4,6.7,14.4,,14.0,4.0,,,,,18.0,-8.8,-4.6,-3.3,4.4,,4.0,,,,,False,False,False,True,False,,False
51133,100,56.0,,,,,15.0,6.9,,28.0,111.7,,57.0,-44.0,,,,,-85.0,-93.1,,-72.0,11.7,,-43.0,,,,,False,False,,False,True,,True
51135,88,7.0,,,,,68.0,0.1,0.0,15.3,23.9,,3.0,-81.0,,,,,-20.0,-87.9,-88.0,-72.7,-64.1,,-85.0,,,,,True,False,False,True,True,,False
51137,108,14.0,,,,,67.0,6.0,81.9,24.4,9.4,,9.0,-94.0,,,,,-41.0,-102.0,-26.1,-83.6,-98.6,,-99.0,,,,,True,False,True,True,False,,False
51139,56,63.0,,,,,57.0,5.3,26.2,53.6,28.2,,175.0,7.0,,,,,1.0,-50.7,-29.8,-2.4,-27.8,,119.0,,,,,True,False,False,True,False,,False
51141,108,154.0,,,,,65.0,40.8,179.0,56.5,261.6,,183.0,46.0,,,,,-43.0,-67.2,71.0,-51.5,153.6,,75.0,,,,,True,False,False,False,False,,False
51143,503,952.0,645.9,,,,249.0,287.7,639.3,274.2,1515.7,,625.0,449.0,142.9,,,,-254.0,-215.3,136.3,-228.8,1012.7,,122.0,True,,,,True,True,True,True,False,,True
51145,75,119.0,,,,,55.0,97.6,54.1,95.1,91.7,,90.0,44.0,,,,,-20.0,22.6,-20.9,20.1,16.7,,15.0,,,,,True,True,True,True,True,,True
51147,163,252.0,,,,,105.0,58.0,0.0,174.9,140.4,,90.0,89.0,,,,,-58.0,-105.0,-163.0,11.9,-22.6,,-73.0,,,,,True,False,False,True,True,,True
51149,408,518.0,,,,,153.0,74.0,74.5,127.4,283.3,,352.0,110.0,,,,,-255.0,-334.0,-333.5,-280.6,-124.7,,-56.0,,,,,False,False,False,False,False,,True
51153,2843,2772.0,2785.1,,,,1585.0,863.0,933.2,2349.9,2710.4,,1632.0,-71.0,-57.9,,,,-1258.0,-1980.0,-1909.8,-493.1,-132.6,,-1211.0,True,,,,False,False,False,False,False,,False
51155,152,21.0,,,,,132.0,17.0,,3.9,70.5,,15.0,-131.0,,,,,-20.0,-135.0,,-148.1,-81.5,,-137.0,,,,,True,False,,False,True,,False
51157,21,21.0,,,,,2.0,2.9,,19.3,31.0,,64.0,0.0,,,,,-19.0,-18.1,,-1.7,10.0,,43.0,,,,,False,False,,False,False,,False
51159,71,28.0,,,,,44.0,1.4,0.4,0.0,27.0,,49.0,-43.0,,,,,-27.0,-69.6,-70.6,-71.0,-44.0,,-22.0,,,,,True,False,False,False,False,,True
51161,448,154.0,,,,,309.0,29.7,409.9,138.6,139.2,,31.0,-294.0,,,,,-139.0,-418.3,-38.1,-309.4,-308.8,,-417.0,,,,,True,False,True,False,False,,False
51163,54,56.0,,,,,25.0,18.1,,99.2,83.7,,592.0,2.0,,,,,-29.0,-35.9,,45.2,29.7,,538.0,,,,,False,False,,False,False,,False
51165,550,210.0,337.1,,,,210.0,45.7,111.5,280.9,159.8,,113.0,-340.0,-212.9,,,,-340.0,-504.3,-438.5,-269.1,-390.2,,-437.0,True,,,,False,False,False,True,False,,False
51167,141,231.0,,,,,178.0,77.5,88.6,106.1,231.4,,141.0,90.0,,,,,37.0,-63.5,-52.4,-34.9,90.4,,0.0,,,,,True,True,True,True,False,,True
51169,85,168.0,,,,,123.0,9.2,25.2,54.3,275.3,,92.0,83.0,,,,,38.0,-75.8,-59.8,-30.7,190.3,,7.0,,,,,True,True,True,True,False,,True
51171,84,252.0,,,,,94.0,45.2,42.4,161.4,177.2,,408.0,168.0,,,,,10.0,-38.8,-41.6,77.4,93.2,,324.0,,,,,True,True,True,True,True,,False
51173,365,126.0,,,,,178.0,102.8,72.7,153.1,240.8,,75.0,-239.0,,,,,-187.0,-262.2,-292.3,-211.9,-124.2,,-290.0,,,,,True,False,False,True,True,,False
51175,479,259.0,,,,,76.0,113.9,71.4,210.4,177.7,,195.0,-220.0,,,,,-403.0,-365.1,-407.6,-268.6,-301.3,,-284.0,,,,,False,False,False,False,False,,False
51177,579,889.0,1243.4,,,,360.0,217.7,245.0,366.9,647.8,,529.0,310.0,664.4,,,,-219.0,-361.3,-334.0,-212.1,68.8,,-50.0,False,,,,True,False,False,True,True,,True
51179,578,798.0,595.2,,,,379.0,362.4,235.7,945.8,757.0,,698.0,220.0,17.2,,,,-199.0,-215.6,-342.3,367.8,179.0,,120.0,True,,,,True,True,False,False,True,,True
51181,74,14.0,,,,,12.0,6.9,,5.8,42.6,,5.0,-60.0,,,,,-62.0,-67.1,,-68.2,-31.4,,-69.0,,,,,False,False,,False,True,,False
51183,255,133.0,,,,,76.0,5.4,6.8,72.4,137.0,,85.0,-122.0,,,,,-179.0,-249.6,-248.2,-182.6,-118.0,,-170.0,,,,,False,False,False,False,True,,False
51185,211,91.0,,,,,173.0,12.0,83.9,9.6,131.4,,29.0,-120.0,,,,,-38.0,-199.0,-127.1,-201.4,-79.6,,-182.0,,,,,True,False,False,False,True,,False
