,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,IHME-CurveFit,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-IHME-CurveFit,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-IHME-CurveFit,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
21111,8568,7552.0,4397.0,,,14456.9,,4452.0,-1016.0,-4171.0,,,5888.9,,-4116.0,False,,,False,,False
21113,312,496.0,567.1,,,773.9,,431.0,184.0,255.1,,,461.9,,119.0,False,,,False,,True
21115,115,104.0,,,,,,143.0,-11.0,,,,,,28.0,,,,,,False
21117,716,840.0,572.2,,,424.5,,570.0,124.0,-143.8,,,-291.5,,-146.0,False,,,False,,False
21119,179,112.0,,,,164.0,,203.0,-67.0,,,,-15.0,,24.0,,,,True,,True
21121,303,256.0,,,,165.2,,134.0,-47.0,,,,-137.8,,-169.0,,,,False,,False
21123,90,64.0,,,,113.5,,30.0,-26.0,,,,23.5,,-60.0,,,,True,,False
21125,586,472.0,1134.3,,,989.1,,271.0,-114.0,548.3,,,403.1,,-315.0,False,,,False,,False
21127,29,24.0,,,,,,4.0,-5.0,,,,,,-25.0,,,,,,False
21129,21,32.0,,,,,,212.0,11.0,,,,,,191.0,,,,,,False
21131,60,32.0,,,,,,26.0,-28.0,,,,,,-34.0,,,,,,False
21133,133,88.0,,,,130.2,,55.0,-45.0,,,,-2.8,,-78.0,,,,True,,False
21135,195,56.0,,,,71.0,,79.0,-139.0,,,,-124.0,,-116.0,,,,True,,True
21137,123,32.0,,,,43.3,,13.0,-91.0,,,,-79.7,,-110.0,,,,True,,False
21139,61,8.0,,,,,,0.0,-53.0,,,,,,-61.0,,,,,,False
21141,280,216.0,,,,122.5,,311.0,-64.0,,,,-157.5,,31.0,,,,False,,True
21143,51,24.0,,,,26.2,,22.0,-27.0,,,,-24.8,,-29.0,,,,True,,False
21145,413,304.0,620.5,,,166.4,,194.0,-109.0,207.5,,,-246.6,,-219.0,False,,,False,,False
21147,160,24.0,,,,115.1,,21.0,-136.0,,,,-44.9,,-139.0,,,,True,,False
21149,50,32.0,,,,27.7,,54.0,-18.0,,,,-22.3,,4.0,,,,False,,True
21151,1399,896.0,1664.0,,,884.0,,1120.0,-503.0,265.0,,,-515.0,,-279.0,True,,,False,,True
21153,61,160.0,,,,,,227.0,99.0,,,,,,166.0,,,,,,False
21155,139,152.0,,,,101.8,,137.0,13.0,,,,-37.2,,-2.0,,,,False,,True
21157,201,104.0,,,,448.2,,112.0,-97.0,,,,247.2,,-89.0,,,,False,,True
21159,50,56.0,,,,,,24.0,6.0,,,,,,-26.0,,,,,,False
21161,81,8.0,,,,21.1,,9.0,-73.0,,,,-59.9,,-72.0,,,,True,,True
21163,147,136.0,,,,54.3,,65.0,-11.0,,,,-92.7,,-82.0,,,,False,,False
21165,35,0.0,,,,6.2,,0.0,-35.0,,,,-28.8,,-35.0,,,,True,,False
21167,187,72.0,,,,34.9,,53.0,-115.0,,,,-152.1,,-134.0,,,,False,,False
21169,70,64.0,,,,26.2,,24.0,-6.0,,,,-43.8,,-46.0,,,,False,,False
21171,126,48.0,,,,166.6,,10.0,-78.0,,,,40.6,,-116.0,,,,True,,False
21173,182,80.0,,,,19.8,,38.0,-102.0,,,,-162.2,,-144.0,,,,False,,False
21175,37,24.0,,,,,,11.0,-13.0,,,,,,-26.0,,,,,,False
21177,185,80.0,,,,133.8,,19.0,-105.0,,,,-51.2,,-166.0,,,,True,,False
21179,312,224.0,,,,171.6,,296.0,-88.0,,,,-140.4,,-16.0,,,,False,,True
21181,26,0.0,,,,,,0.0,-26.0,,,,,,-26.0,,,,,,False
21183,121,152.0,,,,182.2,,52.0,31.0,,,,61.2,,-69.0,,,,False,,False
21185,573,592.0,1454.5,,,515.3,,212.0,19.0,881.5,,,-57.7,,-361.0,False,,,False,,False
21187,56,48.0,,,,,,9.0,-8.0,,,,,,-47.0,,,,,,False
21189,36,32.0,,,,12.3,,13.0,-4.0,,,,-23.7,,-23.0,,,,False,,False
21191,62,72.0,,,,56.4,,164.0,10.0,,,,-5.6,,102.0,,,,True,,False
21193,128,304.0,,,,989.6,,269.0,176.0,,,,861.6,,141.0,,,,False,,True
21195,244,248.0,243.7,,,350.0,,246.0,4.0,-0.3,,,106.0,,2.0,True,,,False,,True
21197,51,72.0,,,,,,49.0,21.0,,,,,,-2.0,,,,,,True
21199,549,320.0,735.2,,,1508.4,,142.0,-229.0,186.2,,,959.4,,-407.0,True,,,False,,False
21201,9,0.0,,,,,,0.0,-9.0,,,,,,-9.0,,,,,,False
21203,121,72.0,,,,29.6,,37.0,-49.0,,,,-91.4,,-84.0,,,,False,,False
21205,195,8.0,,,,27.5,,2.0,-187.0,,,,-167.5,,-193.0,,,,True,,False
21207,158,104.0,,,,59.2,,77.0,-54.0,,,,-98.8,,-81.0,,,,False,,False
21209,445,440.0,580.4,,,380.8,,164.0,-5.0,135.4,,,-64.2,,-281.0,False,,,False,,False
21211,331,536.0,,,,280.9,,453.0,205.0,,,,-50.1,,122.0,,,,True,,True
21213,140,88.0,,,,43.1,,36.0,-52.0,,,,-96.9,,-104.0,,,,False,,False
21215,112,136.0,,,,187.3,,70.0,24.0,,,,75.3,,-42.0,,,,False,,False
21217,209,104.0,,,,95.9,,39.0,-105.0,,,,-113.1,,-170.0,,,,False,,False
21219,165,16.0,,,,9.2,,207.0,-149.0,,,,-155.8,,42.0,,,,False,,True
21221,133,40.0,,,,106.9,,16.0,-93.0,,,,-26.1,,-117.0,,,,True,,False
21223,40,8.0,,,,,,2.0,-32.0,,,,,,-38.0,,,,,,False
21225,311,96.0,,,,119.0,,73.0,-215.0,,,,-192.0,,-238.0,,,,True,,False
21227,1857,1704.0,1588.8,,,1091.1,,780.0,-153.0,-268.2,,,-765.9,,-1077.0,False,,,False,,False
21229,68,168.0,,,,276.0,,204.0,100.0,,,,208.0,,136.0,,,,False,,False
21231,125,32.0,,,,20.1,,1.0,-93.0,,,,-104.9,,-124.0,,,,False,,False
21233,123,72.0,,,,55.5,,62.0,-51.0,,,,-67.5,,-61.0,,,,False,,False
21235,322,272.0,,,,156.6,,369.0,-50.0,,,,-165.4,,47.0,,,,False,,True
21237,37,40.0,,,,37.7,,106.0,3.0,,,,0.7,,69.0,,,,True,,False
21239,143,224.0,,,,174.9,,179.0,81.0,,,,31.9,,36.0,,,,True,,True
22001,431,1912.0,2217.9,,,2252.1,,180.0,1481.0,1786.9,,,1821.1,,-251.0,False,,,False,,True
22003,445,1672.0,,,,9403.0,,20.0,1227.0,,,,8958.0,,-425.0,,,,False,,True
22005,1006,2720.0,1956.3,,,2233.2,,902.0,1714.0,950.3,,,1227.2,,-104.0,True,,,True,,True
22007,197,320.0,,,,359.4,,124.0,123.0,,,,162.4,,-73.0,,,,False,,True
22009,544,912.0,,,,631.7,,218.0,368.0,,,,87.7,,-326.0,,,,True,,True
22011,232,608.0,,,,863.6,,210.0,376.0,,,,631.6,,-22.0,,,,False,,True
22013,138,128.0,,,,250.3,,21.0,-10.0,,,,112.3,,-117.0,,,,False,,False
22015,1090,2056.0,4348.6,,,1096.5,,803.0,966.0,3258.6,,,6.5,,-287.0,False,,,True,,True
22017,2218,3728.0,2792.7,,,3681.8,,1181.0,1510.0,574.7,,,1463.8,,-1037.0,True,,,True,,True
22019,1192,3792.0,18474.8,,,2871.3,,909.0,2600.0,17282.8,,,1679.3,,-283.0,False,,,True,,True
22021,95,176.0,,,,118.8,,56.0,81.0,,,,23.8,,-39.0,,,,True,,True
22023,81,24.0,,,,103.1,,7.0,-57.0,,,,22.1,,-74.0,,,,True,,False
22025,163,248.0,,,,128.3,,107.0,85.0,,,,-34.7,,-56.0,,,,True,,True
22027,289,280.0,,,,184.5,,159.0,-9.0,,,,-104.5,,-130.0,,,,False,,False
22029,224,336.0,,,,356.2,,151.0,112.0,,,,132.2,,-73.0,,,,False,,True
22031,210,616.0,,,,1125.5,,217.0,406.0,,,,915.5,,7.0,,,,False,,True
22033,3317,10048.0,8838.6,,,8341.9,,2912.0,6731.0,5521.6,,,5024.9,,-405.0,True,,,True,,True
22035,44,200.0,,,,92.0,,0.0,156.0,,,,48.0,,-44.0,,,,True,,True
22037,1202,616.0,,,,721.4,,173.0,-586.0,,,,-480.6,,-1029.0,,,,True,,False
22039,481,1296.0,,,,1351.0,,306.0,815.0,,,,870.0,,-175.0,,,,False,,True
22041,336,888.0,,,,1085.8,,69.0,552.0,,,,749.8,,-267.0,,,,False,,True
22043,210,224.0,,,,268.1,,65.0,14.0,,,,58.1,,-145.0,,,,False,,False
22045,530,2320.0,2501.9,,,1559.2,,370.0,1790.0,1971.9,,,1029.2,,-160.0,False,,,True,,True
22047,241,952.0,,,,1116.8,,192.0,711.0,,,,875.8,,-49.0,,,,False,,True
22049,310,152.0,,,,312.4,,25.0,-158.0,,,,2.4,,-285.0,,,,True,,False
22051,2592,7584.0,4297.3,,,4759.8,,1855.0,4992.0,1705.3,,,2167.8,,-737.0,True,,,True,,True
22053,274,488.0,,,,232.8,,80.0,214.0,,,,-41.2,,-194.0,,,,True,,True
22055,1621,10504.0,7177.6,,,4992.4,,2294.0,8883.0,5556.6,,,3371.4,,673.0,True,,,True,,True
22057,936,1944.0,1595.6,,,2362.0,,457.0,1008.0,659.6,,,1426.0,,-479.0,True,,,False,,True
22059,161,512.0,,,,611.5,,223.0,351.0,,,,450.5,,62.0,,,,False,,True
22061,656,568.0,,,,823.0,,222.0,-88.0,,,,167.0,,-434.0,,,,False,,False
22063,996,2272.0,3465.9,,,1500.9,,712.0,1276.0,2469.9,,,504.9,,-284.0,False,,,True,,True
22065,280,464.0,,,,437.4,,0.0,184.0,,,,157.4,,-280.0,,,,True,,False
22067,316,528.0,,,,746.7,,229.0,212.0,,,,430.7,,-87.0,,,,False,,True
22069,443,792.0,,,,589.9,,284.0,349.0,,,,146.9,,-159.0,,,,True,,True
22071,2101,3056.0,285.1,,,3257.4,,957.0,955.0,-1815.9,,,1156.4,,-1144.0,False,,,False,,False
22073,1612,3320.0,3812.5,,,2380.1,,865.0,1708.0,2200.5,,,768.1,,-747.0,False,,,True,,True
22075,318,248.0,,,,271.4,,110.0,-70.0,,,,-46.6,,-208.0,,,,True,,False
22077,289,592.0,,,,660.7,,102.0,303.0,,,,371.7,,-187.0,,,,False,,True
22079,1104,2224.0,4307.8,,,3423.1,,717.0,1120.0,3203.8,,,2319.1,,-387.0,False,,,False,,True
22081,165,264.0,,,,315.2,,65.0,99.0,,,,150.2,,-100.0,,,,False,,False
22083,225,584.0,,,,354.5,,130.0,359.0,,,,129.5,,-95.0,,,,True,,True
22085,263,832.0,,,,775.7,,174.0,569.0,,,,512.7,,-89.0,,,,True,,True
22087,353,720.0,,,,428.2,,199.0,367.0,,,,75.2,,-154.0,,,,True,,True
22089,398,816.0,418.6,,,1396.3,,209.0,418.0,20.6,,,998.3,,-189.0,True,,,False,,True
22091,184,160.0,,,,248.5,,34.0,-24.0,,,,64.5,,-150.0,,,,False,,False
22093,131,552.0,,,,474.1,,141.0,421.0,,,,343.1,,10.0,,,,True,,True
22095,199,552.0,,,,1117.7,,145.0,353.0,,,,918.7,,-54.0,,,,False,,True
22097,776,4392.0,6574.7,,,2418.4,,768.0,3616.0,5798.7,,,1642.4,,-8.0,False,,,True,,True
22099,511,1184.0,1849.2,,,592.2,,253.0,673.0,1338.2,,,81.2,,-258.0,False,,,True,,True
22101,409,1296.0,,,,771.2,,236.0,887.0,,,,362.2,,-173.0,,,,True,,True
22103,2032,3720.0,3383.1,,,2731.9,,1354.0,1688.0,1351.1,,,699.9,,-678.0,True,,,True,,True
22105,1169,2880.0,3249.6,,,5709.2,,767.0,1711.0,2080.6,,,4540.2,,-402.0,False,,,False,,True
22107,101,112.0,,,,170.7,,56.0,11.0,,,,69.7,,-45.0,,,,False,,False
22109,758,2344.0,3858.4,,,2407.8,,606.0,1586.0,3100.4,,,1649.8,,-152.0,False,,,False,,True
22111,329,632.0,,,,483.5,,250.0,303.0,,,,154.5,,-79.0,,,,True,,True
22113,552,2440.0,4023.8,,,1560.4,,565.0,1888.0,3471.8,,,1008.4,,13.0,False,,,True,,True
22115,332,680.0,,,,987.4,,181.0,348.0,,,,655.4,,-151.0,,,,False,,True
22117,412,648.0,,,,748.0,,175.0,236.0,,,,336.0,,-237.0,,,,False,,False
22119,444,456.0,,,,292.8,,110.0,12.0,,,,-151.2,,-334.0,,,,False,,False
22121,225,704.0,,,,419.8,,201.0,479.0,,,,194.8,,-24.0,,,,True,,True
22123,85,320.0,,,,223.5,,117.0,235.0,,,,138.5,,32.0,,,,True,,True
22125,436,184.0,,,,208.6,,57.0,-252.0,,,,-227.4,,-379.0,,,,True,,False
22127,230,312.0,,,,352.5,,98.0,82.0,,,,122.5,,-132.0,,,,False,,False
23001,201,64.0,471.0,,,23.2,,14.0,-137.0,270.0,,,-177.8,,-187.0,False,,,False,,False
23003,16,8.0,0.6,,,28.7,,3.0,-8.0,-15.4,,,12.7,,-13.0,False,,,False,,False
23005,262,280.0,763.1,,,209.3,,200.0,18.0,501.1,,,-52.7,,-62.0,False,,,False,,False
23007,20,0.0,,,,8.5,,0.0,-20.0,,,,-11.5,,-20.0,,,,True,,False
23009,20,64.0,6.1,,,34.5,,24.0,44.0,-13.9,,,14.5,,4.0,True,,,True,,True
23011,57,24.0,17.7,,,23.7,,17.0,-33.0,-39.3,,,-33.3,,-40.0,False,,,False,,False
23013,20,16.0,,,,7.0,,79.0,-4.0,,,,-13.0,,59.0,,,,False,,False
23015,16,8.0,,,,7.2,,82.0,-8.0,,,,-8.8,,66.0,,,,False,,False
23017,100,0.0,16.5,,,2.8,,0.0,-100.0,-83.5,,,-97.2,,-100.0,True,,,True,,False
23019,113,48.0,46.3,,,32.7,,38.0,-65.0,-66.7,,,-80.3,,-75.0,False,,,False,,False
23021,11,0.0,,,,,,0.0,-11.0,,,,,,-11.0,,,,,,False
23023,15,40.0,,,,106.3,,81.0,25.0,,,,91.3,,66.0,,,,False,,False
23025,55,0.0,0.1,,,8.7,,0.0,-55.0,-54.9,,,-46.3,,-55.0,True,,,True,,False
23027,16,0.0,,,,14.2,,0.0,-16.0,,,,-1.8,,-16.0,,,,True,,False
23029,6,32.0,,,,32.7,,182.0,26.0,,,,26.7,,176.0,,,,False,,False
23031,559,160.0,189.3,,,163.2,,68.0,-399.0,-369.7,,,-395.8,,-491.0,True,,,True,,False
24001,206,160.0,75.8,,,74.4,,89.0,-46.0,-130.2,,,-131.6,,-117.0,False,,,False,,False
24003,3028,3520.0,3436.9,,,5618.3,,2090.0,492.0,408.9,,,2590.3,,-938.0,True,,,False,,False
24005,5251,8504.0,4446.2,,,11359.8,,4353.0,3253.0,-804.8,,,6108.8,,-898.0,True,,,False,,True
24009,316,584.0,317.7,,,952.8,,599.0,268.0,1.7,,,636.8,,283.0,True,,,False,,False
24011,217,120.0,,,,88.7,,91.0,-97.0,,,,-128.3,,-126.0,,,,False,,False
24013,463,560.0,403.7,,,585.5,,443.0,97.0,-59.3,,,122.5,,-20.0,True,,,False,,True
24015,420,544.0,272.2,,,557.3,,340.0,124.0,-147.8,,,137.3,,-80.0,False,,,False,,True
24017,841,1160.0,482.9,,,1792.4,,619.0,319.0,-358.1,,,951.4,,-222.0,False,,,False,,True
24019,249,176.0,,,,64.9,,160.0,-73.0,,,,-184.1,,-89.0,,,,False,,False
24021,1120,528.0,514.2,,,637.1,,367.0,-592.0,-605.8,,,-482.9,,-753.0,False,,,True,,False
24023,29,48.0,,,,31.0,,18.0,19.0,,,,2.0,,-11.0,,,,True,,True
24025,1190,1232.0,1342.7,,,1947.9,,1181.0,42.0,152.7,,,757.9,,-9.0,False,,,False,,True
24027,1408,1912.0,908.4,,,2064.7,,1176.0,504.0,-499.6,,,656.7,,-232.0,True,,,False,,True
24029,77,32.0,,,,18.6,,26.0,-45.0,,,,-58.4,,-51.0,,,,False,,False
24031,4633,4760.0,8684.1,,,6280.9,,2080.0,127.0,4051.1,,,1647.9,,-2553.0,False,,,False,,False
24033,6351,7584.0,8680.6,,,6753.4,,1838.0,1233.0,2329.6,,,402.4,,-4513.0,False,,,True,,False
24035,256,288.0,212.6,,,236.1,,187.0,32.0,-43.4,,,-19.9,,-69.0,False,,,True,,False
24037,374,488.0,211.4,,,557.4,,380.0,114.0,-162.6,,,183.4,,6.0,False,,,False,,True
24039,163,104.0,,,,52.4,,68.0,-59.0,,,,-110.6,,-95.0,,,,False,,False
24041,183,264.0,,,,94.5,,280.0,81.0,,,,-88.5,,97.0,,,,False,,False
24043,850,320.0,248.3,,,115.1,,399.0,-530.0,-601.7,,,-734.9,,-451.0,False,,,False,,True
24045,732,296.0,137.1,,,436.4,,177.0,-436.0,-594.9,,,-295.6,,-555.0,False,,,True,,False
24047,412,792.0,581.7,,,944.3,,605.0,380.0,169.7,,,532.3,,193.0,True,,,False,,True
24510,3737,7752.0,4523.1,,,9009.2,,2872.0,4015.0,786.1,,,5272.2,,-865.0,True,,,False,,True
25001,262,344.0,234.5,,,172.8,,137.0,82.0,-27.5,,,-89.2,,-125.0,True,,,False,,False
25003,96,104.0,3.6,,,59.7,,56.0,8.0,-92.4,,,-36.3,,-40.0,False,,,False,,False
25005,1634,1888.0,1782.9,,,3386.4,,997.0,254.0,148.9,,,1752.4,,-637.0,True,,,False,,False
25007,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,,,True,,
25009,3413,3872.0,178.8,,,3776.5,,3856.0,459.0,-3234.2,,,363.5,,443.0,False,,,True,,True
25011,46,56.0,20.9,,,29.8,,48.0,10.0,-25.1,,,-16.2,,2.0,False,,,False,,True
25013,1100,1192.0,532.3,,,1435.9,,866.0,92.0,-567.7,,,335.9,,-234.0,False,,,False,,False
25015,248,304.0,169.7,,,175.6,,197.0,56.0,-78.3,,,-72.4,,-51.0,False,,,False,,True
25017,3975,4352.0,1523.0,,,8416.3,,4090.0,377.0,-2452.0,,,4441.3,,115.0,False,,,False,,True
25019,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,,,True,,
25021,1375,2368.0,245.4,,,3553.0,,1682.0,993.0,-1129.6,,,2178.0,,307.0,False,,,False,,True
25023,1196,952.0,78.8,,,1166.7,,699.0,-244.0,-1117.2,,,-29.3,,-497.0,False,,,True,,False
25025,4290,3992.0,566.0,,,5671.0,,2717.0,-298.0,-3724.1,,,1381.0,,-1573.0,False,,,False,,False
25027,1753,1808.0,1630.3,,,2465.1,,1205.0,55.0,-122.7,,,712.1,,-548.0,False,,,False,,False
26001,22,0.0,,,,13.9,,1.0,-22.0,,,,-8.1,,-21.0,,,,True,,True
26003,17,24.0,,,,27.5,,109.0,7.0,,,,10.5,,92.0,,,,False,,False
26005,293,192.0,410.4,,,60.6,,185.0,-101.0,117.4,,,-232.4,,-108.0,False,,,False,,False
26007,29,24.0,,,,18.6,,5.0,-5.0,,,,-10.4,,-24.0,,,,False,,False
26009,34,40.0,,,,59.2,,41.0,6.0,,,,25.2,,7.0,,,,False,,False
26011,35,8.0,,,,2.9,,3.0,-27.0,,,,-32.1,,-32.0,,,,False,,False
26013,44,0.0,,,,1.8,,0.0,-44.0,,,,-42.2,,-44.0,,,,True,,False
26015,174,72.0,329.9,,,26.0,,43.0,-102.0,155.9,,,-148.0,,-131.0,False,,,False,,False
26017,431,624.0,259.4,,,525.4,,374.0,193.0,-171.6,,,94.4,,-57.0,True,,,True,,True
26019,63,0.0,,,,20.6,,1.0,-63.0,,,,-42.4,,-62.0,,,,True,,True
26021,600,592.0,185.3,,,579.9,,386.0,-8.0,-414.7,,,-20.1,,-214.0,False,,,False,,False
26023,295,296.0,,,,360.2,,151.0,1.0,,,,65.2,,-144.0,,,,False,,False
26025,795,416.0,458.4,,,270.4,,316.0,-379.0,-336.6,,,-524.6,,-479.0,True,,,False,,False
26027,318,240.0,338.6,,,140.8,,261.0,-78.0,20.6,,,-177.2,,-57.0,True,,,False,,True
26029,67,40.0,,,,41.4,,17.0,-27.0,,,,-25.6,,-50.0,,,,True,,False
26031,53,64.0,,,,149.1,,62.0,11.0,,,,96.1,,9.0,,,,False,,True
26033,50,64.0,,,,104.2,,88.0,14.0,,,,54.2,,38.0,,,,False,,False
26035,51,96.0,,,,139.4,,162.0,45.0,,,,88.4,,111.0,,,,False,,False
26037,320,80.0,246.2,,,99.1,,177.0,-240.0,-73.8,,,-220.9,,-143.0,True,,,True,,True
26039,21,88.0,,,,31.6,,32.0,67.0,,,,10.6,,11.0,,,,True,,True
26041,568,104.0,,,,28.6,,237.0,-464.0,,,,-539.4,,-331.0,,,,False,,True
26043,163,64.0,,,,,,51.0,-99.0,,,,,,-112.0,,,,,,False
26045,275,64.0,169.0,,,122.3,,129.0,-211.0,-106.0,,,-152.7,,-146.0,True,,,True,,True
26047,110,48.0,,,,32.1,,27.0,-62.0,,,,-77.9,,-83.0,,,,False,,False
26049,1249,1216.0,537.5,,,1930.3,,822.0,-33.0,-711.5,,,681.3,,-427.0,False,,,False,,False
26051,53,48.0,,,,59.7,,120.0,-5.0,,,,6.7,,67.0,,,,False,,False
26053,57,248.0,,,,,,245.0,191.0,,,,,,188.0,,,,,,True
26055,318,96.0,380.7,,,26.4,,194.0,-222.0,62.7,,,-291.6,,-124.0,True,,,False,,True
26057,147,88.0,,,,112.8,,81.0,-59.0,,,,-34.2,,-66.0,,,,True,,False
26059,103,120.0,,,,87.6,,98.0,17.0,,,,-15.4,,-5.0,,,,True,,True
26061,591,24.0,,,,15.7,,26.0,-567.0,,,,-575.3,,-565.0,,,,False,,True
26063,76,80.0,,,,136.9,,82.0,4.0,,,,60.9,,6.0,,,,False,,False
26065,2173,544.0,412.6,,,427.6,,528.0,-1629.0,-1760.4,,,-1745.4,,-1645.0,False,,,False,,False
26067,192,64.0,116.3,,,106.7,,60.0,-128.0,-75.7,,,-85.3,,-132.0,True,,,True,,False
26069,106,8.0,,,,4.2,,9.0,-98.0,,,,-101.8,,-97.0,,,,False,,True
26071,228,16.0,,,,,,31.0,-212.0,,,,,,-197.0,,,,,,True
26073,538,56.0,221.9,,,145.9,,31.0,-482.0,-316.1,,,-392.1,,-507.0,True,,,True,,False
26075,470,232.0,509.8,,,88.2,,250.0,-238.0,39.8,,,-381.8,,-220.0,True,,,False,,True
26077,1592,720.0,480.1,,,338.5,,638.0,-872.0,-1112.0,,,-1253.5,,-954.0,False,,,False,,False
26079,41,32.0,,,,18.7,,12.0,-9.0,,,,-22.3,,-29.0,,,,False,,False
26081,3013,3040.0,1848.8,,,1851.1,,1712.0,27.0,-1164.2,,,-1161.9,,-1301.0,False,,,False,,False
26083,15,0.0,,,,,,2.0,-15.0,,,,,,-13.0,,,,,,True
26085,16,32.0,,,,,,26.0,16.0,,,,,,10.0,,,,,,True
26087,187,416.0,293.2,,,526.5,,287.0,229.0,106.2,,,339.5,,100.0,True,,,False,,True
26089,49,56.0,,,,60.3,,35.0,7.0,,,,11.3,,-14.0,,,,False,,False
26091,449,256.0,521.8,,,68.6,,234.0,-193.0,72.8,,,-380.4,,-215.0,True,,,False,,False
26093,638,456.0,109.6,,,969.9,,384.0,-182.0,-528.4,,,331.9,,-254.0,False,,,False,,False
26095,57,0.0,,,,,,0.0,-57.0,,,,,,-57.0,,,,,,False
26097,50,56.0,,,,,,81.0,6.0,,,,,,31.0,,,,,,False
26099,4768,6192.0,968.9,,,16839.0,,2926.0,1424.0,-3799.1,,,12071.0,,-1842.0,False,,,False,,False
26101,54,24.0,,,,75.3,,13.0,-30.0,,,,21.3,,-41.0,,,,True,,False
26103,281,160.0,85.5,,,171.0,,242.0,-121.0,-195.5,,,-110.0,,-39.0,False,,,True,,True
26105,39,32.0,,,,14.2,,24.0,-7.0,,,,-24.8,,-15.0,,,,False,,False
26107,175,96.0,,,,100.4,,126.0,-79.0,,,,-74.6,,-49.0,,,,True,,True
26109,325,320.0,,,,140.1,,402.0,-5.0,,,,-184.9,,77.0,,,,False,,False
26111,325,256.0,363.0,,,126.9,,288.0,-69.0,38.0,,,-198.1,,-37.0,True,,,False,,True
26113,28,8.0,,,,14.3,,2.0,-20.0,,,,-13.7,,-26.0,,,,True,,False
26115,605,720.0,288.6,,,1858.1,,624.0,115.0,-316.4,,,1253.1,,19.0,False,,,False,,True
26117,179,72.0,159.5,,,18.2,,69.0,-107.0,-19.5,,,-160.8,,-110.0,True,,,False,,False
26119,9,8.0,,,,6.6,,3.0,-1.0,,,,-2.4,,-6.0,,,,False,,False
26121,624,384.0,538.9,,,269.6,,252.0,-240.0,-85.1,,,-354.4,,-372.0,True,,,False,,False
26123,168,32.0,,,,25.4,,23.0,-136.0,,,,-142.6,,-145.0,,,,False,,False
26125,5680,5648.0,1082.5,,,7703.8,,2682.0,-32.0,-4597.5,,,2023.8,,-2998.0,False,,,False,,False
26127,60,104.0,,,,102.5,,35.0,44.0,,,,42.5,,-25.0,,,,True,,True
26129,16,24.0,,,,12.1,,13.0,8.0,,,,-3.9,,-3.0,,,,True,,True
26131,37,56.0,,,,,,210.0,19.0,,,,,,173.0,,,,,,False
26133,35,24.0,,,,18.3,,24.0,-11.0,,,,-16.7,,-11.0,,,,False,,False
26135,13,0.0,,,,0.0,,1.0,-13.0,,,,-13.0,,-12.0,,,,True,,True
26137,57,24.0,,,,32.8,,11.0,-33.0,,,,-24.2,,-46.0,,,,True,,False
26139,1835,488.0,890.5,,,293.3,,691.0,-1347.0,-944.5,,,-1541.7,,-1144.0,True,,,False,,True
26141,7,32.0,,,,13.6,,20.0,25.0,,,,6.6,,13.0,,,,True,,True
26143,54,48.0,,,,37.2,,26.0,-6.0,,,,-16.8,,-28.0,,,,False,,False
26145,1084,1200.0,664.9,,,748.9,,654.0,116.0,-419.1,,,-335.1,,-430.0,False,,,False,,False
26147,260,312.0,116.9,,,337.4,,315.0,52.0,-143.1,,,77.4,,55.0,False,,,False,,False
26149,256,288.0,1122.6,,,189.4,,203.0,32.0,866.6,,,-66.6,,-53.0,False,,,False,,False
26151,52,120.0,,,,66.5,,84.0,68.0,,,,14.5,,32.0,,,,True,,True
26153,22,32.0,,,,26.9,,56.0,10.0,,,,4.9,,34.0,,,,True,,False
26155,219,120.0,30.2,,,197.1,,111.0,-99.0,-188.8,,,-21.9,,-108.0,False,,,True,,False
26157,191,304.0,84.0,,,124.7,,222.0,113.0,-107.0,,,-66.3,,31.0,True,,,True,,True
26159,359,304.0,380.8,,,281.6,,350.0,-55.0,21.8,,,-77.4,,-9.0,True,,,False,,True
26161,1383,1096.0,451.6,,,824.0,,705.0,-287.0,-931.4,,,-559.0,,-678.0,False,,,False,,False
26163,7805,7256.0,761.9,,,9053.5,,2910.0,-549.0,-7043.1,,,1248.5,,-4895.0,False,,,False,,False
26165,66,40.0,,,,175.5,,28.0,-26.0,,,,109.5,,-38.0,,,,False,,False
27001,61,96.0,,,,57.6,,385.0,35.0,,,,-3.4,,324.0,,,,True,,False
27003,2946,2728.0,1627.0,,,2837.2,,1718.0,-218.0,-1319.0,,,-108.8,,-1228.0,False,,,True,,False
27005,154,112.0,,,,42.3,,37.0,-42.0,,,,-111.7,,-117.0,,,,False,,False
27007,305,280.0,,,,204.0,,110.0,-25.0,,,,-101.0,,-195.0,,,,False,,False
27009,282,160.0,,,,94.5,,126.0,-122.0,,,,-187.5,,-156.0,,,,False,,False
27011,68,0.0,,,,15.7,,0.0,-68.0,,,,-52.3,,-68.0,,,,True,,False
