,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
20157,0,6.0,5.6,,5.0,0.0,,,,,,1.3,,,5.0,,7.6,2.3,,0.6,0.2,,7.0,0.0,,5.8,,5.2,,,,10.0,3.3,,6.0,5.6,,5.0,0.0,,,,,,1.3,,,5.0,,7.6,2.3,,0.6,0.2,,7.0,0.0,,5.8,,5.2,,,,10.0,3.3,,True,,True,True,,,,,,True,,,True,,False,True,,True,True,,False,True,,True,,True,,,,False,True,
20159,9,11.0,10.8,,11.0,3.0,,,,,,3.7,,,13.0,,17.0,5.4,,1.0,4.7,,14.0,10.0,,17.9,,,,,,9.0,9.8,7.8,2.0,1.8,,2.0,-6.0,,,,,,-5.3,,,4.0,,8.0,-3.6,,-8.0,-4.3,,5.0,1.0,,8.9,,,,,,0.0,0.8,-1.2,True,,False,False,,,,,,False,,,False,,False,False,,False,False,,False,True,,False,,,,,,True,True,True
20161,62,219.0,206.6,,100.0,27.0,,,,,,339.5,,,202.0,,303.6,19.2,,98.3,100.4,0.0,266.0,69.0,,46.2,,229.5,,,,243.0,202.1,,157.0,144.6,,38.0,-35.0,,,,,,277.5,,,140.0,,241.6,-42.8,,36.3,38.4,-62.0,204.0,7.0,,-15.8,,167.5,,,,181.0,140.1,,True,,True,True,,,,,,False,,,True,,False,True,,True,True,True,False,True,,True,,False,,,,False,True,
20163,45,16.0,15.9,,7.0,0.0,,,,,,8.5,,,4.0,,27.0,3.4,,1.0,6.6,,18.0,13.0,,9.1,,,,,,24.0,15.3,,-29.0,-29.1,,-38.0,-45.0,,,,,,-36.5,,,-41.0,,-18.0,-41.6,,-44.0,-38.4,,-27.0,-32.0,,-35.9,,,,,,-21.0,-29.7,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,,True,False,,False,,,,,,True,False,
20165,20,2.0,2.7,,2.0,2.0,,,,,,7.2,,,4.0,,3.0,4.6,,,0.1,,,1.0,,0.5,,,,,,0.0,3.5,2.7,-18.0,-17.3,,-18.0,-18.0,,,,,,-12.8,,,-16.0,,-17.0,-15.4,,,-19.9,,,-19.0,,-19.5,,,,,,-20.0,-16.5,-17.3,True,,False,False,,,,,,True,,,True,,True,True,,,False,,,False,,False,,,,,,False,True,True
20167,26,8.0,7.7,,8.0,18.0,,,,,,15.7,,,8.0,,9.2,9.4,,,0.5,,,5.0,,2.7,,,,,,5.0,5.4,,-18.0,-18.3,,-18.0,-8.0,,,,,,-10.3,,,-18.0,,-16.8,-16.6,,,-25.5,,,-21.0,,-23.3,,,,,,-21.0,-20.6,,False,,False,True,,,,,,True,,,False,,True,True,,,False,,,False,,False,,,,,,False,False,
20169,62,87.0,83.4,,74.0,116.0,,,,,,44.4,,,68.0,,118.1,52.6,,27.7,34.4,70.2,127.0,0.0,,23.1,,74.4,,,,160.0,74.7,,25.0,21.4,,12.0,54.0,,,,,,-17.6,,,6.0,,56.1,-9.4,,-34.3,-27.6,8.2,65.0,-62.0,,-38.9,,12.4,,,,98.0,12.7,,True,,True,False,,,,,,True,,,True,,False,True,,False,False,True,False,False,,False,,True,,,,False,True,
20171,12,6.0,6.9,,2.0,0.0,,,,,,5.0,,,9.0,,6.7,3.0,,1.2,2.2,0.0,5.0,3.0,,0.8,,6.5,,,,6.0,2.0,4.0,-6.0,-5.1,,-10.0,-12.0,,,,,,-7.0,,,-3.0,,-5.3,-9.0,,-10.8,-9.8,-12.0,-7.0,-9.0,,-11.2,,-5.5,,,,-6.0,-10.0,-8.0,True,,False,False,,,,,,False,,,True,,True,False,,False,False,False,False,False,,False,,True,,,,False,False,False
20173,519,398.0,408.8,595.8,398.0,47.0,,,,,,448.4,,,601.0,,362.9,766.9,,438.2,488.9,385.9,476.0,372.0,,230.5,,339.6,318.0,,,400.0,262.0,90.5,-121.0,-110.2,76.8,-121.0,-472.0,,,,,,-70.6,,,82.0,,-156.1,247.9,,-80.8,-30.1,-133.1,-43.0,-147.0,,-288.5,,-179.4,-201.0,,,-119.0,-257.0,-428.5,True,True,False,False,,,,,,True,,,True,,False,False,,True,True,False,True,False,,False,,False,False,,,True,False,False
20175,86,71.0,60.0,,45.0,,,,,,,45.4,,,120.0,,95.8,47.2,,27.1,35.0,3.6,109.0,85.0,,24.3,,55.1,,,,0.0,43.3,51.0,-15.0,-26.0,,-41.0,,,,,,,-40.6,,,34.0,,9.8,-38.8,,-58.9,-51.0,-82.4,23.0,-1.0,,-61.7,,-30.9,,,,-86.0,-42.7,-35.0,False,,False,,,,,,,False,,,False,,True,False,,False,False,False,False,True,,False,,False,,,,False,False,False
20177,154,144.0,147.7,,119.0,47.0,,,,,,132.1,,,234.0,,180.4,154.1,,46.9,100.3,137.9,145.0,137.0,,38.4,,138.1,93.0,,,166.0,140.8,27.4,-10.0,-6.3,,-35.0,-107.0,,,,,,-21.9,,,80.0,,26.4,0.1,,-107.1,-53.7,-16.1,-9.0,-17.0,,-115.6,,-15.9,-61.0,,,12.0,-13.2,-126.6,True,,False,False,,,,,,False,,,False,,False,True,,False,False,False,True,False,,False,,False,False,,,False,False,False
20179,16,3.0,2.9,,1.0,0.0,,,,,,2.0,,,4.0,,3.6,0.3,,0.1,0.1,,0.0,7.0,,0.7,,,,,,5.0,0.5,0.8,-13.0,-13.1,,-15.0,-16.0,,,,,,-14.0,,,-12.0,,-12.4,-15.7,,-15.9,-15.9,,-16.0,-9.0,,-15.3,,,,,,-11.0,-15.5,-15.2,False,,False,False,,,,,,False,,,True,,True,False,,False,False,,False,True,,False,,,,,,True,False,False
20181,13,7.0,7.3,,3.0,0.0,,,,,,3.4,,,6.0,,11.2,1.8,,0.3,1.0,,7.0,1.0,,2.6,,,,,,10.0,5.4,2.5,-6.0,-5.7,,-10.0,-13.0,,,,,,-9.6,,,-7.0,,-1.8,-11.2,,-12.7,-12.0,,-6.0,-12.0,,-10.4,,,,,,-3.0,-7.6,-10.5,True,,False,False,,,,,,False,,,False,,True,False,,False,False,,False,False,,False,,,,,,True,False,False
20183,3,2.0,2.2,,1.0,0.0,,,,,,1.0,,,5.0,,2.7,0.4,,0.0,0.1,,3.0,7.0,,0.5,,,,,,0.0,0.6,1.1,-1.0,-0.8,,-2.0,-3.0,,,,,,-2.0,,,2.0,,-0.3,-2.6,,-3.0,-2.9,,0.0,4.0,,-2.5,,,,,,-3.0,-2.4,-1.9,True,,False,False,,,,,,False,,,False,,True,False,,False,False,,True,False,,False,,,,,,False,False,False
20185,4,3.0,2.9,,3.0,1.0,,,,,,4.5,,,8.0,,3.9,4.6,,0.8,0.2,,,0.0,,0.9,,,,,,2.0,3.9,4.1,-1.0,-1.1,,-1.0,-3.0,,,,,,0.5,,,4.0,,-0.1,0.6,,-3.2,-3.8,,,-4.0,,-3.1,,,,,,-2.0,-0.1,0.1,False,,False,False,,,,,,True,,,False,,True,True,,False,False,,,False,,False,,,,,,False,True,True
20187,12,0.0,0.0,,0.0,0.0,,,,,,2.2,,,4.0,,0.1,0.8,,0.5,0.0,,,1.0,,0.0,,0.9,,,,0.0,2.3,,-12.0,-12.0,,-12.0,-12.0,,,,,,-9.8,,,-8.0,,-11.9,-11.2,,-11.5,-12.0,,,-11.0,,-12.0,,-11.1,,,,-12.0,-9.7,,True,,False,False,,,,,,True,,,True,,True,True,,True,True,,,True,,False,,True,,,,False,True,
20189,27,23.0,23.2,,14.0,9.0,,,,,,6.7,,,15.0,,34.7,4.4,,7.6,13.5,0.8,34.0,1.0,,13.7,,20.7,,,,28.0,22.6,11.2,-4.0,-3.8,,-13.0,-18.0,,,,,,-20.3,,,-12.0,,7.7,-22.6,,-19.4,-13.5,-26.2,7.0,-26.0,,-13.3,,-6.3,,,,1.0,-4.4,-15.8,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,True,False,False
20191,15,26.0,27.2,,23.0,0.0,,,,,,11.0,,,26.0,,34.0,20.7,,3.4,9.1,25.4,21.0,29.0,,15.3,,23.0,,,,35.0,19.8,1.6,11.0,12.2,,8.0,-15.0,,,,,,-4.0,,,11.0,,19.0,5.7,,-11.6,-5.9,10.4,6.0,14.0,,0.3,,8.0,,,,20.0,4.8,-13.4,False,,True,False,,,,,,True,,,False,,False,True,,False,True,True,True,False,,True,,True,,,,False,True,False
20193,53,6.0,8.9,,3.0,0.0,,,,,,18.1,,,9.0,,0.2,3.7,,,4.0,0.0,,0.0,,2.8,,6.7,,,,13.0,12.1,,-47.0,-44.1,,-50.0,-53.0,,,,,,-34.9,,,-44.0,,-52.8,-49.3,,,-49.0,-53.0,,-53.0,,-50.2,,-46.3,,,,-40.0,-40.9,,True,,False,False,,,,,,True,,,True,,False,False,,,False,False,,False,,False,,True,,,,True,True,
20195,5,11.0,10.5,,3.0,0.0,,,,,,3.4,,,3.0,,16.4,2.3,,0.7,1.7,,16.0,13.0,,5.3,,,,,,13.0,3.4,3.4,6.0,5.5,,-2.0,-5.0,,,,,,-1.6,,,-2.0,,11.4,-2.7,,-4.3,-3.3,,11.0,8.0,,0.3,,,,,,8.0,-1.6,-1.6,True,,True,True,,,,,,True,,,True,,False,True,,True,True,,False,False,,True,,,,,,False,True,True
20197,4,1.0,0.9,,1.0,0.0,,,,,,2.3,,,5.0,,1.7,2.8,,0.9,0.1,,,2.0,,0.1,,1.6,,,,1.0,1.3,6.1,-3.0,-3.1,,-3.0,-4.0,,,,,,-1.7,,,1.0,,-2.3,-1.2,,-3.1,-3.9,,,-2.0,,-3.9,,-2.4,,,,-3.0,-2.7,2.1,False,,False,False,,,,,,True,,,True,,True,True,,False,False,,,True,,False,,True,,,,False,True,True
20199,2,1.0,0.0,,1.0,0.0,,,,,,5.0,,,2.0,,1.1,2.8,,,0.0,,0.0,1.0,,0.5,,,,,,1.0,1.6,3.9,-1.0,-2.0,,-1.0,-2.0,,,,,,3.0,,,0.0,,-0.9,0.8,,,-2.0,,-2.0,-1.0,,-1.5,,,,,,-1.0,-0.4,1.9,False,,False,False,,,,,,False,,,True,,True,True,,,False,,False,False,,False,,,,,,False,True,False
20201,5,1.0,1.6,,1.0,0.0,,,,,,4.0,,,6.0,,1.2,2.7,,,0.0,,0.0,2.0,,0.0,,,,,,1.0,1.9,5.2,-4.0,-3.4,,-4.0,-5.0,,,,,,-1.0,,,1.0,,-3.8,-2.3,,,-5.0,,-5.0,-3.0,,-5.0,,,,,,-4.0,-3.1,0.2,True,,False,False,,,,,,True,,,True,,True,True,,,False,,False,True,,False,,,,,,False,True,True
20203,0,1.0,1.1,,1.0,0.0,,,,,,1.4,,,3.0,,1.0,0.4,,,0.0,,0.0,1.0,,0.0,,,,,,1.0,0.5,3.5,1.0,1.1,,1.0,0.0,,,,,,1.4,,,3.0,,1.0,0.4,,,0.0,,0.0,1.0,,0.0,,,,,,1.0,0.5,3.5,False,,False,True,,,,,,False,,,False,,False,True,,,True,,True,False,,True,,,,,,False,True,False
20205,6,1.0,0.9,,1.0,15.0,,,,,,3.7,,,8.0,,1.1,6.1,,0.8,0.0,,0.0,3.0,,1.8,,,,,,1.0,5.0,16.2,-5.0,-5.1,,-5.0,9.0,,,,,,-2.3,,,2.0,,-4.9,0.1,,-5.2,-6.0,,-6.0,-3.0,,-4.2,,,,,,-5.0,-1.0,10.2,False,,False,False,,,,,,True,,,True,,True,True,,False,False,,False,True,,True,,,,,,False,True,False
20207,4,2.0,2.1,,1.0,0.0,,,,,,1.0,,,6.0,,2.3,0.3,,0.1,0.0,,0.0,0.0,,0.7,,1.6,,,,4.0,0.3,5.7,-2.0,-1.9,,-3.0,-4.0,,,,,,-3.0,,,2.0,,-1.7,-3.7,,-3.9,-4.0,,-4.0,-4.0,,-3.3,,-2.4,,,,0.0,-3.7,1.7,True,,False,False,,,,,,False,,,False,,True,False,,False,False,,False,False,,False,,False,,,,True,False,True
20209,282,225.0,221.6,,201.0,179.0,,,,,,201.7,,,317.0,,202.9,171.5,,212.6,277.4,8.4,244.0,182.0,,189.8,,199.2,156.0,,,188.0,233.7,139.0,-57.0,-60.4,,-81.0,-103.0,,,,,,-80.3,,,35.0,,-79.1,-110.5,,-69.4,-4.6,-273.6,-38.0,-100.0,,-92.2,,-82.8,-126.0,,,-94.0,-48.3,-143.0,False,,False,False,,,,,,False,,,True,,False,False,,False,True,False,True,False,,False,,False,False,,,False,True,False
21001,23,15.0,15.2,,9.0,8.0,,,,,,2.4,,,44.0,,18.6,11.1,,4.8,9.2,8.5,18.0,23.0,,1.0,,14.1,,,,15.0,12.8,,-8.0,-7.8,,-14.0,-15.0,,,,,,-20.6,,,21.0,,-4.4,-11.9,,-18.2,-13.8,-14.5,-5.0,0.0,,-22.0,,-8.9,,,,-8.0,-10.2,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,True,,False,,False,,,,False,False,
21003,52,36.0,38.6,,30.0,33.0,,,,,,17.8,,,30.0,,34.6,17.7,,14.2,22.5,5.5,32.0,52.0,,20.6,,32.5,,,,16.0,11.8,,-16.0,-13.4,,-22.0,-19.0,,,,,,-34.2,,,-22.0,,-17.4,-34.3,,-37.8,-29.5,-46.5,-20.0,0.0,,-31.4,,-19.5,,,,-36.0,-40.2,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,True,,False,,False,,,,False,False,
21005,18,17.0,16.4,,16.0,18.0,,,,,,10.8,,,10.0,,18.3,13.5,,6.8,14.1,24.0,18.0,33.0,,3.6,,16.8,,,,11.0,15.1,5.9,-1.0,-1.6,,-2.0,0.0,,,,,,-7.2,,,-8.0,,0.3,-4.5,,-11.2,-3.9,6.0,0.0,15.0,,-14.4,,-1.2,,,,-7.0,-2.9,-12.1,False,,False,True,,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,False,,,,False,False,False
21007,2,4.0,4.1,,3.0,0.0,,,,,,2.1,,,12.0,,5.8,4.2,,0.6,1.2,,7.0,6.0,,2.7,,3.7,,,,5.0,4.8,6.7,2.0,2.1,,1.0,-2.0,,,,,,0.1,,,10.0,,3.8,2.2,,-1.4,-0.8,,5.0,4.0,,0.7,,1.7,,,,3.0,2.8,4.7,False,,True,False,,,,,,True,,,False,,False,False,,True,True,,False,False,,True,,True,,,,False,False,False
21009,62,117.0,114.5,,79.0,201.0,,,,,,53.4,,,63.0,,147.6,61.0,,78.6,54.4,34.8,143.0,97.0,,38.1,,104.2,,,,115.0,102.5,,55.0,52.5,,17.0,139.0,,,,,,-8.6,,,1.0,,85.6,-1.0,,16.6,-7.6,-27.2,81.0,35.0,,-23.9,,42.2,,,,53.0,40.5,,True,,True,False,,,,,,True,,,True,,False,True,,True,True,True,False,True,,True,,True,,,,True,True,
21011,4,9.0,9.5,,8.0,7.0,,,,,,9.4,,,19.0,,12.0,9.2,,1.2,3.0,,9.0,3.0,,2.2,,8.8,,,,12.0,4.1,9.4,5.0,5.5,,4.0,3.0,,,,,,5.4,,,15.0,,8.0,5.2,,-2.8,-1.0,,5.0,-1.0,,-1.8,,4.8,,,,8.0,0.1,5.4,False,,True,True,,,,,,False,,,False,,False,False,,True,True,,False,True,,True,,True,,,,False,True,False
21013,36,22.0,22.0,,22.0,28.0,,,,,,30.7,,,64.0,,22.8,28.8,,19.5,27.0,1.3,23.0,57.0,,12.5,,19.3,,,,25.0,18.2,10.5,-14.0,-14.0,,-14.0,-8.0,,,,,,-5.3,,,28.0,,-13.2,-7.2,,-16.5,-9.0,-34.7,-13.0,21.0,,-23.5,,-16.7,,,,-11.0,-17.8,-25.5,False,,False,True,,,,,,True,,,False,,True,True,,False,True,False,True,False,,False,,False,,,,True,False,False
21015,93,71.0,76.7,,69.0,90.0,,,,,,98.6,,,115.0,,62.8,89.7,,35.7,70.0,80.8,91.0,41.0,,68.4,,67.1,64.0,,,80.0,72.6,56.6,-22.0,-16.3,,-24.0,-3.0,,,,,,5.6,,,22.0,,-30.2,-3.3,,-57.3,-23.0,-12.2,-2.0,-52.0,,-24.6,,-25.9,-29.0,,,-13.0,-20.4,-36.4,True,,False,True,,,,,,True,,,False,,False,True,,False,False,True,True,False,,False,,False,False,,,True,True,False
21017,21,25.0,25.2,,25.0,27.0,,,,,,15.8,,,25.0,,27.6,13.7,,10.1,22.8,23.1,23.0,62.0,,11.6,,23.9,,,,18.0,21.6,6.0,4.0,4.2,,4.0,6.0,,,,,,-5.2,,,4.0,,6.6,-7.3,,-10.9,1.8,2.1,2.0,41.0,,-9.4,,2.9,,,,-3.0,0.6,-15.0,False,,False,False,,,,,,False,,,False,,False,False,,False,True,True,True,False,,False,,True,,,,True,True,False
21019,62,49.0,49.4,,45.0,45.0,,,,,,32.6,,,52.0,,42.9,26.8,,29.8,44.6,47.8,56.0,50.0,,34.2,,41.9,,,,39.0,51.6,1.5,-13.0,-12.6,,-17.0,-17.0,,,,,,-29.4,,,-10.0,,-19.1,-35.2,,-32.2,-17.4,-14.2,-6.0,-12.0,,-27.8,,-20.1,,,,-23.0,-10.4,-60.5,True,,False,False,,,,,,False,,,True,,False,False,,False,False,False,True,True,,False,,False,,,,False,True,False
21021,17,32.0,33.0,,27.0,22.0,,,,,,16.4,,,42.0,,32.8,20.7,,10.9,25.4,29.9,28.0,64.0,,15.1,,26.9,,,,28.0,28.2,,15.0,16.0,,10.0,5.0,,,,,,-0.6,,,25.0,,15.8,3.7,,-6.1,8.4,12.9,11.0,47.0,,-1.9,,9.9,,,,11.0,11.2,,False,,True,True,,,,,,True,,,False,,False,True,,True,True,True,True,False,,True,,True,,,,True,True,
21023,1,2.0,1.9,,1.0,0.0,,,,,,7.2,,,8.0,,1.5,3.3,,0.4,0.2,,0.0,,,1.1,,1.7,,,,0.0,0.7,4.7,1.0,0.9,,0.0,-1.0,,,,,,6.2,,,7.0,,0.5,2.3,,-0.6,-0.8,,-1.0,,,0.1,,0.7,,,,-1.0,-0.3,3.7,True,,True,False,,,,,,False,,,False,,True,False,,True,True,,False,,,True,,True,,,,False,True,False
21025,8,5.0,4.4,,5.0,11.0,,,,,,19.0,,,39.0,,7.1,9.6,,1.3,3.4,,7.0,31.0,,4.2,,4.9,,,,4.0,6.9,10.5,-3.0,-3.6,,-3.0,3.0,,,,,,11.0,,,31.0,,-0.9,1.6,,-6.7,-4.6,,-1.0,23.0,,-3.8,,-3.1,,,,-4.0,-1.1,2.5,False,,False,False,,,,,,False,,,False,,True,True,,False,False,,True,False,,False,,False,,,,False,True,True
21027,8,12.0,11.9,,10.0,6.0,,,,,,5.1,,,15.0,,17.1,11.4,,3.4,9.0,13.6,14.0,33.0,,5.1,,10.2,,,,11.0,8.7,2.6,4.0,3.9,,2.0,-2.0,,,,,,-2.9,,,7.0,,9.1,3.4,,-4.6,1.0,5.6,6.0,25.0,,-2.9,,2.2,,,,3.0,0.7,-5.4,True,,True,True,,,,,,True,,,False,,False,True,,False,True,False,False,False,,True,,True,,,,True,True,False
21029,66,76.0,75.5,,67.0,94.0,,,,,,83.8,,,52.0,,66.9,83.4,,49.6,67.2,74.2,88.0,130.0,,52.6,,72.7,,,,40.0,72.3,14.6,10.0,9.5,,1.0,28.0,,,,,,17.8,,,-14.0,,0.9,17.4,,-16.4,1.2,8.2,22.0,64.0,,-13.4,,6.7,,,,-26.0,6.3,-51.4,True,,True,False,,,,,,False,,,False,,True,False,,False,True,True,False,False,,False,,True,,,,False,True,False
21031,6,7.0,7.2,,5.0,0.0,,,,,,15.4,,,17.0,,2.9,7.6,,2.1,6.5,2.3,11.0,2.0,,5.1,,6.5,,,,4.0,5.1,12.6,1.0,1.2,,-1.0,-6.0,,,,,,9.4,,,11.0,,-3.1,1.6,,-3.9,0.5,-3.7,5.0,-4.0,,-0.9,,0.5,,,,-2.0,-0.9,6.6,False,,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,True,,True,,,,False,True,False
21033,15,19.0,18.0,,17.0,25.0,,,,,,5.7,,,21.0,,21.4,8.3,,5.3,14.8,10.2,29.0,4.0,,17.1,,16.6,,,,19.0,33.6,16.3,4.0,3.0,,2.0,10.0,,,,,,-9.3,,,6.0,,6.4,-6.7,,-9.7,-0.2,-4.8,14.0,-11.0,,2.1,,1.6,,,,4.0,18.6,1.3,True,,True,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,True,,True,,,,False,False,True
21035,69,63.0,65.1,,43.0,40.0,,,,,,43.2,,,71.0,,50.3,38.2,,20.4,42.7,32.5,61.0,88.0,,25.3,,62.0,,,,42.0,54.2,,-6.0,-3.9,,-26.0,-29.0,,,,,,-25.8,,,2.0,,-18.7,-30.8,,-48.6,-26.3,-36.5,-8.0,19.0,,-43.7,,-7.0,,,,-27.0,-14.8,,True,,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,
21037,46,45.0,44.0,,45.0,45.0,,,,,,63.2,,,93.0,,47.4,63.1,,28.2,45.9,77.0,56.0,141.0,,48.6,,38.1,,,,51.0,43.0,26.5,-1.0,-2.0,,-1.0,-1.0,,,,,,17.2,,,47.0,,1.4,17.1,,-17.8,-0.1,31.0,10.0,95.0,,2.6,,-7.9,,,,5.0,-3.0,-19.5,False,,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,False,,,,False,False,False
21039,5,5.0,5.6,,5.0,0.0,,,,,,7.2,,,9.0,,5.9,3.7,,1.0,1.9,,7.0,9.0,,4.6,,,,,,9.0,3.5,8.1,0.0,0.6,,0.0,-5.0,,,,,,2.2,,,4.0,,0.9,-1.3,,-4.0,-3.1,,2.0,4.0,,-0.4,,,,,,4.0,-1.5,3.1,False,,True,False,,,,,,False,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,False,False
21041,4,4.0,3.8,,1.0,0.0,,,,,,8.8,,,14.0,,5.3,3.6,,0.5,0.3,0.0,7.0,25.0,,0.5,,3.7,,,,6.0,3.1,1.1,0.0,-0.2,,-3.0,-4.0,,,,,,4.8,,,10.0,,1.3,-0.4,,-3.5,-3.7,-4.0,3.0,21.0,,-3.5,,-0.3,,,,2.0,-0.9,-2.9,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
21043,35,26.0,26.8,,22.0,20.0,,,,,,18.2,,,30.0,,22.0,18.7,,9.7,19.6,21.7,21.0,22.0,,15.6,,22.0,,,,15.0,22.2,,-9.0,-8.2,,-13.0,-15.0,,,,,,-16.8,,,-5.0,,-13.0,-16.3,,-25.3,-15.4,-13.3,-14.0,-13.0,,-19.4,,-13.0,,,,-20.0,-12.8,,True,,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,
21045,10,5.0,4.6,,4.0,0.0,,,,,,10.3,,,18.0,,2.0,7.3,,1.2,4.3,6.3,,4.0,,0.9,,4.9,,,,4.0,5.1,3.3,-5.0,-5.4,,-6.0,-10.0,,,,,,0.3,,,8.0,,-8.0,-2.7,,-8.8,-5.7,-3.7,,-6.0,,-9.1,,-5.1,,,,-6.0,-4.9,-6.7,False,,False,False,,,,,,True,,,False,,False,True,,False,False,True,,False,,False,,False,,,,False,True,False
21047,109,191.0,176.2,,159.0,225.0,,,,,,111.9,,,159.0,,248.8,97.3,,65.7,110.4,91.2,243.0,348.0,,76.9,,176.6,,,,178.0,129.4,,82.0,67.2,,50.0,116.0,,,,,,2.9,,,50.0,,139.8,-11.7,,-43.3,1.4,-17.8,134.0,239.0,,-32.1,,67.6,,,,69.0,20.4,,True,,True,False,,,,,,True,,,True,,False,True,,True,True,True,False,False,,True,,True,,,,True,True,
21049,46,15.0,16.5,,15.0,7.0,,,,,,1.2,,,41.0,,15.9,17.8,,8.4,18.3,28.6,16.0,29.0,,9.0,,14.7,,,,7.0,15.1,12.8,-31.0,-29.5,,-31.0,-39.0,,,,,,-44.8,,,-5.0,,-30.1,-28.2,,-37.6,-27.7,-17.4,-30.0,-17.0,,-37.0,,-31.3,,,,-39.0,-30.9,-33.2,True,,False,False,,,,,,False,,,True,,True,True,,False,True,True,True,True,,False,,False,,,,False,True,False
21051,19,35.0,32.4,,28.0,34.0,,,,,,24.4,,,89.0,,40.2,37.1,,10.8,21.8,0.7,56.0,92.0,,13.4,,27.8,,,,37.0,23.5,7.5,16.0,13.4,,9.0,15.0,,,,,,5.4,,,70.0,,21.2,18.1,,-8.2,2.8,-18.3,37.0,73.0,,-5.6,,8.8,,,,18.0,4.5,-11.5,True,,True,True,,,,,,True,,,False,,False,False,,True,True,False,False,False,,True,,True,,,,False,True,True
21053,20,18.0,18.8,,13.0,8.0,,,,,,11.6,,,29.0,,11.8,6.1,,7.3,13.8,10.4,14.0,48.0,,20.4,,,,,,5.0,10.6,,-2.0,-1.2,,-7.0,-12.0,,,,,,-8.4,,,9.0,,-8.2,-13.9,,-12.7,-6.2,-9.6,-6.0,28.0,,0.4,,,,,,-15.0,-9.4,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,True,,,,,,False,False,
