,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
40111,64,66.0,65.0,,59.0,62.0,,,,,,,,59.0,,81.6,46.5,,31.9,52.5,43.4,65.0,37.0,,9.5,,,,,48.0,90.1,110.8,2.0,1.0,,-5.0,-2.0,,,,,,,,-5.0,,17.6,-17.5,,-32.1,-11.5,-20.6,1.0,-27.0,,-54.5,,,,,-16.0,26.1,46.8,True,,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,,,,,False,False,False
40113,132,42.0,42.4,,42.0,14.0,,,,,,,,40.0,,55.0,47.3,,32.2,50.4,48.2,36.0,61.0,,31.9,,,,,39.0,51.5,84.2,-90.0,-89.6,,-90.0,-118.0,,,,,,,,-92.0,,-77.0,-84.7,,-99.8,-81.6,-83.8,-96.0,-71.0,,-100.1,,,,,-93.0,-80.5,-47.8,True,,False,False,,,,,,,,False,,True,True,,False,True,True,False,True,,False,,,,,False,True,True
40115,88,74.0,70.1,,74.0,132.0,,,,,,,,45.0,,121.4,50.0,,51.7,81.3,73.2,84.0,14.0,,59.5,,,,,69.0,101.5,85.5,-14.0,-17.9,,-14.0,44.0,,,,,,,,-43.0,,33.4,-38.0,,-36.3,-6.7,-14.8,-4.0,-74.0,,-28.5,,,,,-19.0,13.5,-2.5,False,,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,False,,,,,False,True,True
40117,14,10.0,11.7,,12.0,7.0,,,,,,,,12.0,,27.0,9.4,,6.9,12.2,15.4,,8.0,,9.4,,,,,17.0,16.5,27.2,-4.0,-2.3,,-2.0,-7.0,,,,,,,,-2.0,,13.0,-4.6,,-7.1,-1.8,1.4,,-6.0,,-4.6,,,,,3.0,2.5,13.2,True,,True,False,,,,,,,,True,,False,False,,False,True,True,,False,,False,,,,,True,True,False
40119,207,270.0,270.1,,232.0,300.0,,,,,,,,185.0,,306.9,135.1,,228.3,236.6,120.7,303.0,66.0,,103.4,211.9,,,,224.0,406.2,289.2,63.0,63.1,,25.0,93.0,,,,,,,,-22.0,,99.9,-71.9,,21.3,29.6,-86.3,96.0,-141.0,,-103.6,4.9,,,,17.0,199.2,82.2,False,,True,False,,,,,,,,True,,False,False,,True,True,False,False,False,,False,True,,,,True,False,False
40121,93,167.0,164.9,,77.0,10.0,,,,,,,,90.0,,212.6,83.1,,12.9,56.6,61.4,192.0,70.0,,28.9,,,,,137.0,213.0,87.6,74.0,71.9,,-16.0,-83.0,,,,,,,,-3.0,,119.6,-9.9,,-80.1,-36.4,-31.6,99.0,-23.0,,-64.0,,,,,44.0,120.0,-5.4,True,,True,False,,,,,,,,True,,False,True,,False,True,True,False,True,,True,,,,,True,False,True
40123,59,55.0,54.3,,45.0,21.0,,,,,,,,75.0,,74.1,31.7,,42.5,45.4,33.6,71.0,61.0,,26.8,,,,,49.0,55.0,82.7,-4.0,-4.7,,-14.0,-38.0,,,,,,,,16.0,,15.1,-27.3,,-16.5,-13.6,-25.4,12.0,2.0,,-32.2,,,,,-10.0,-4.0,23.7,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,True,,False,,,,,False,False,False
40125,154,142.0,135.7,,143.0,151.0,,,,,,,,108.0,,154.5,118.5,,142.8,143.8,115.2,161.0,47.0,,187.1,133.6,,,,138.0,164.1,219.7,-12.0,-18.3,,-11.0,-3.0,,,,,,,,-46.0,,0.5,-35.5,,-11.2,-10.2,-38.8,7.0,-107.0,,33.1,-20.4,,,,-16.0,10.1,65.7,False,,True,True,,,,,,,,False,,True,False,,True,True,False,True,False,,False,False,,,,False,True,False
40127,18,11.0,11.2,,10.0,0.0,,,,,,,,17.0,,8.9,8.8,,4.5,9.6,5.7,14.0,23.0,,26.6,,,,,12.0,10.7,20.1,-7.0,-6.8,,-8.0,-18.0,,,,,,,,-1.0,,-9.1,-9.2,,-13.5,-8.4,-12.3,-4.0,5.0,,8.6,,,,,-6.0,-7.3,2.1,True,,False,False,,,,,,,,True,,False,False,,False,False,False,True,True,,False,,,,,True,False,True
40129,20,10.0,9.6,,8.0,0.0,,,,,,,,7.0,,8.6,1.6,,,8.4,,14.0,5.0,,28.3,,,,,11.0,8.3,19.7,-10.0,-10.4,,-12.0,-20.0,,,,,,,,-13.0,,-11.4,-18.4,,,-11.6,,-6.0,-15.0,,8.3,,,,,-9.0,-11.7,-0.3,False,,False,False,,,,,,,,False,,False,False,,,False,,True,False,,True,,,,,True,False,True
40131,189,130.0,129.3,,121.0,152.0,,,,,,,,97.0,,153.6,139.6,,79.7,119.6,108.8,153.0,111.0,,63.2,122.0,,,,99.0,193.7,204.5,-59.0,-59.7,,-68.0,-37.0,,,,,,,,-92.0,,-35.4,-49.4,,-109.3,-69.4,-80.2,-36.0,-78.0,,-125.8,-67.0,,,,-90.0,4.7,15.5,False,,False,True,,,,,,,,False,,True,True,,False,False,False,True,False,,False,False,,,,False,True,True
40133,49,25.0,24.2,,26.0,1.0,,,,,,,,43.0,,55.4,34.4,,23.1,37.8,24.7,27.0,12.0,,32.2,,,,,29.0,37.0,41.4,-24.0,-24.8,,-23.0,-48.0,,,,,,,,-6.0,,6.4,-14.6,,-25.9,-11.2,-24.3,-22.0,-37.0,,-16.8,,,,,-20.0,-12.0,-7.6,False,,True,False,,,,,,,,True,,True,True,,False,True,False,True,False,,True,,,,,True,True,True
40135,97,77.0,77.0,,78.0,53.0,,,,,,,,78.0,,120.2,55.6,,84.1,86.3,60.6,107.0,68.0,,113.4,,,,,75.0,90.5,125.8,-20.0,-20.0,,-19.0,-44.0,,,,,,,,-19.0,,23.2,-41.4,,-12.9,-10.7,-36.4,10.0,-29.0,,16.4,,,,,-22.0,-6.5,28.8,True,,True,False,,,,,,,,True,,False,False,,True,True,False,True,False,,True,,,,,False,True,False
40137,58,57.0,58.7,,56.0,58.0,,,,,,,,58.0,,77.8,37.1,,23.1,42.7,42.6,89.0,43.0,,26.9,,,,,42.0,55.6,65.9,-1.0,0.7,,-2.0,0.0,,,,,,,,0.0,,19.8,-20.9,,-34.9,-15.3,-15.4,31.0,-15.0,,-31.1,,,,,-16.0,-2.4,7.9,True,,False,True,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
40139,104,92.0,94.5,,78.0,0.0,,,,,,,,77.0,,121.4,25.1,,48.8,82.8,2.8,103.0,69.0,,79.3,76.4,,,,4.0,123.1,127.8,-12.0,-9.5,,-26.0,-104.0,,,,,,,,-27.0,,17.4,-78.9,,-55.2,-21.2,-101.2,-1.0,-35.0,,-24.7,-27.6,,,,-100.0,19.1,23.8,True,,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,,,,False,False,False
40141,12,3.0,3.7,,3.0,0.0,,,,,,,,7.0,,4.2,4.0,,7.5,0.9,,7.0,4.0,,3.2,,,,,2.0,3.8,9.2,-9.0,-8.3,,-9.0,-12.0,,,,,,,,-5.0,,-7.8,-8.0,,-4.5,-11.1,,-5.0,-8.0,,-8.8,,,,,-10.0,-8.2,-2.8,True,,False,False,,,,,,,,True,,True,True,,True,False,,True,True,,True,,,,,False,True,True
40143,888,857.0,865.1,774.7,766.0,854.0,,,,,,,,713.0,,808.6,675.2,,715.4,832.6,556.5,866.0,837.0,,757.6,733.5,686.0,,,654.0,1114.9,1191.0,-31.0,-22.9,-113.3,-122.0,-34.0,,,,,,,,-175.0,,-79.4,-212.8,,-172.6,-55.4,-331.5,-22.0,-51.0,,-130.4,-154.5,-202.0,,,-234.0,226.9,303.0,True,False,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,False,,,False,False,False
40145,79,80.0,77.9,,75.0,97.0,,,,,,,,105.0,,101.5,99.9,,38.7,70.7,65.1,81.0,77.0,,50.1,69.8,,,,52.0,104.5,139.4,1.0,-1.1,,-4.0,18.0,,,,,,,,26.0,,22.5,20.9,,-40.3,-8.3,-13.9,2.0,-2.0,,-28.9,-9.2,,,,-27.0,25.5,60.4,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
40147,42,41.0,41.1,,41.0,0.0,,,,,,,,64.0,,51.7,52.3,,18.0,35.6,48.1,30.0,37.0,,31.6,,,,,34.0,51.0,73.0,-1.0,-0.9,,-1.0,-42.0,,,,,,,,22.0,,9.7,10.3,,-24.0,-6.4,6.1,-12.0,-5.0,,-10.4,,,,,-8.0,9.0,31.0,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
40149,21,12.0,12.9,,9.0,2.0,,,,,,,,10.0,,5.3,9.3,,6.1,7.2,,14.0,11.0,,17.7,,,,,11.0,10.5,20.7,-9.0,-8.1,,-12.0,-19.0,,,,,,,,-11.0,,-15.7,-11.7,,-14.9,-13.8,,-7.0,-10.0,,-3.3,,,,,-10.0,-10.5,-0.3,True,,False,False,,,,,,,,False,,False,False,,False,False,,True,False,,True,,,,,False,False,True
40151,15,61.0,63.2,,36.0,51.0,,,,,,,,11.0,,52.5,2.2,,12.6,17.9,,,182.0,,20.7,,,,,47.0,78.2,137.8,46.0,48.2,,21.0,36.0,,,,,,,,-4.0,,37.5,-12.8,,-2.4,2.9,,,167.0,,5.7,,,,,32.0,63.2,122.8,False,,True,True,,,,,,,,True,,True,True,,True,True,,,False,,True,,,,,True,False,False
40153,722,160.0,156.3,,156.0,87.0,,,,,,,,38.0,,64.7,17.8,,1473.5,393.8,40.2,167.0,57.0,,987.1,,,,,433.0,173.6,243.1,-562.0,-565.7,,-566.0,-635.0,,,,,,,,-684.0,,-657.3,-704.2,,751.5,-328.2,-681.8,-555.0,-665.0,,265.1,,,,,-289.0,-548.4,-478.9,False,,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,True,,,,,True,True,True
41001,4,0.0,0.0,,1.0,0.0,,,,,,,,9.0,,2.5,10.0,,0.3,1.3,,0.0,8.0,,1.4,,,,,0.0,4.1,9.3,-4.0,-4.0,,-3.0,-4.0,,,,,,,,5.0,,-1.5,6.0,,-3.7,-2.7,,-4.0,4.0,,-2.6,,,,,-4.0,0.1,5.3,False,,True,False,,,,,,,,False,,True,False,,True,True,,False,False,,True,,,,,False,True,False
41003,36,8.0,7.9,,20.0,12.0,,,,,,,,20.0,,20.0,51.0,,29.9,29.0,25.4,7.0,13.0,,17.4,,,,,33.0,38.2,55.1,-28.0,-28.1,,-16.0,-24.0,,,,,,,,-16.0,,-16.0,15.0,,-6.1,-7.0,-10.6,-29.0,-23.0,,-18.6,,,,,-3.0,2.2,19.1,False,,True,True,,,,,,,,True,,True,True,,True,True,True,False,True,,True,,,,,True,True,True
41005,161,84.0,82.6,,84.0,63.0,,,,,,,,151.0,,103.7,234.5,,83.5,100.8,148.0,73.0,115.0,,70.9,75.5,83.0,,,95.0,143.2,166.9,-77.0,-78.4,,-77.0,-98.0,,,,,,,,-10.0,,-57.3,73.5,,-77.5,-60.2,-13.0,-88.0,-46.0,,-90.1,-85.5,-78.0,,,-66.0,-17.8,5.9,False,,False,False,,,,,,,,True,,True,True,,False,True,True,False,True,,False,False,False,,,True,True,True
41007,92,7.0,7.0,,8.0,0.0,,,,,,,,5.0,,20.3,15.5,,8.4,14.1,7.5,7.0,16.0,,22.8,,,,,15.0,17.5,24.7,-85.0,-85.0,,-84.0,-92.0,,,,,,,,-87.0,,-71.7,-76.5,,-83.6,-77.9,-84.5,-85.0,-76.0,,-69.2,,,,,-77.0,-74.5,-67.3,True,,True,False,,,,,,,,False,,True,True,,True,True,True,False,True,,True,,,,,True,True,True
41009,16,5.0,5.9,,7.0,0.0,,,,,,,,3.0,,20.4,20.8,,6.8,11.8,11.2,7.0,12.0,,18.8,,,,,12.0,9.1,20.5,-11.0,-10.1,,-9.0,-16.0,,,,,,,,-13.0,,4.4,4.8,,-9.2,-4.2,-4.8,-9.0,-4.0,,2.8,,,,,-4.0,-6.9,4.5,True,,True,False,,,,,,,,False,,True,True,,True,True,True,True,True,,True,,,,,True,True,True
41011,20,5.0,5.4,,6.0,11.0,,,,,,,,9.0,,12.9,22.1,,3.0,6.2,12.2,7.0,0.0,,3.2,,,,,6.0,7.4,10.5,-15.0,-14.6,,-14.0,-9.0,,,,,,,,-11.0,,-7.1,2.1,,-17.0,-13.8,-7.8,-13.0,-20.0,,-16.8,,,,,-14.0,-12.6,-9.5,True,,True,True,,,,,,,,True,,True,True,,False,True,True,True,False,,False,,,,,True,True,True
41013,3,1.0,1.1,,1.0,0.0,,,,,,,,2.0,,5.8,5.3,,0.2,0.5,,0.0,3.0,,0.3,,,,,0.0,2.0,5.7,-2.0,-1.9,,-2.0,-3.0,,,,,,,,-1.0,,2.8,2.3,,-2.8,-2.5,,-3.0,0.0,,-2.7,,,,,-3.0,-1.0,2.7,True,,False,False,,,,,,,,True,,False,False,,False,False,,False,True,,False,,,,,False,True,False
41015,4,1.0,1.3,,1.0,0.0,,,,,,,,1.0,,11.8,4.2,,0.1,0.7,,0.0,2.0,,1.2,,,,,1.0,1.6,6.7,-3.0,-2.7,,-3.0,-4.0,,,,,,,,-3.0,,7.8,0.2,,-3.9,-3.3,,-4.0,-2.0,,-2.8,,,,,-3.0,-2.4,2.7,True,,False,False,,,,,,,,False,,False,True,,False,False,,False,True,,True,,,,,False,True,True
41017,65,26.0,27.1,,32.0,0.0,,,,,,,,65.0,,37.4,72.1,,35.7,50.7,26.2,27.0,85.0,,7.8,,52.0,,,47.0,42.1,62.6,-39.0,-37.9,,-33.0,-65.0,,,,,,,,0.0,,-27.6,7.1,,-29.3,-14.3,-38.8,-38.0,20.0,,-57.2,,-13.0,,,-18.0,-22.9,-2.4,True,,True,False,,,,,,,,True,,True,True,,True,True,True,True,True,,False,,True,,,True,True,True
41019,22,13.0,13.9,,14.0,0.0,,,,,,,,11.0,,29.9,31.0,,8.9,19.2,13.6,14.0,20.0,,37.9,,,,,21.0,19.3,36.4,-9.0,-8.1,,-8.0,-22.0,,,,,,,,-11.0,,7.9,9.0,,-13.1,-2.8,-8.4,-8.0,-2.0,,15.9,,,,,-1.0,-2.7,14.4,True,,True,False,,,,,,,,False,,True,False,,False,True,True,True,True,,False,,,,,True,True,False
41021,1,3.0,2.8,,3.0,0.0,,,,,,,,0.0,,3.1,0.4,,,1.6,,0.0,1.0,,6.9,,,,,5.0,2.5,5.5,2.0,1.8,,2.0,-1.0,,,,,,,,-1.0,,2.1,-0.6,,,0.6,,-1.0,0.0,,5.9,,,,,4.0,1.5,4.5,True,,False,True,,,,,,,,True,,False,True,,,True,,True,True,,False,,,,,False,True,False
41023,1,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.2,0.4,,0.0,0.3,,0.0,3.0,,0.0,,,,,0.0,1.7,4.1,-1.0,-1.0,,-1.0,-1.0,,,,,,,,-1.0,,-0.8,-0.6,,-1.0,-0.7,,-1.0,2.0,,-1.0,,,,,-1.0,0.7,3.1,False,,False,False,,,,,,,,False,,True,True,,True,True,,False,False,,False,,,,,False,True,False
41025,0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.7,0.2,,0.0,0.0,,0.0,1.0,,0.0,,,,,0.0,1.2,4.5,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.7,0.2,,0.0,0.0,,0.0,1.0,,0.0,,,,,0.0,1.2,4.5,True,,True,True,,,,,,,,True,,False,False,,False,False,,True,False,,True,,,,,True,False,False
41027,11,3.0,3.6,,3.0,0.0,,,,,,,,4.0,,15.7,8.1,,5.5,6.3,0.0,5.0,10.0,,0.2,,,,,11.0,3.5,16.5,-8.0,-7.4,,-8.0,-11.0,,,,,,,,-7.0,,4.7,-2.9,,-5.5,-4.7,-11.0,-6.0,-1.0,,-10.8,,,,,0.0,-7.5,5.5,True,,False,False,,,,,,,,True,,True,True,,True,True,False,True,True,,False,,,,,True,True,True
41029,105,67.0,66.3,,62.0,46.0,,,,,,,,47.0,,84.8,181.9,,52.5,63.6,123.9,52.0,73.0,,38.7,,61.0,,,62.0,100.9,122.2,-38.0,-38.7,,-43.0,-59.0,,,,,,,,-58.0,,-20.2,76.9,,-52.5,-41.4,18.9,-53.0,-32.0,,-66.3,,-44.0,,,-43.0,-4.1,17.2,False,,False,False,,,,,,,,False,,True,False,,False,False,True,False,True,,False,,False,,,False,True,True
41031,18,19.0,17.7,,13.0,1.0,,,,,,,,10.0,,34.1,17.3,,11.9,22.7,11.7,21.0,13.0,,8.8,,,,,21.0,37.3,43.3,1.0,-0.3,,-5.0,-17.0,,,,,,,,-8.0,,16.1,-0.7,,-6.1,4.7,-6.3,3.0,-5.0,,-9.2,,,,,3.0,19.3,25.3,True,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,False,False,False
41033,15,6.0,6.4,,6.0,1.0,,,,,,,,7.0,,15.0,36.6,,0.5,4.9,15.6,,12.0,,1.6,,,,,7.0,8.9,18.6,-9.0,-8.6,,-9.0,-14.0,,,,,,,,-8.0,,-0.0,21.6,,-14.5,-10.1,0.6,,-3.0,,-13.4,,,,,-8.0,-6.1,3.6,True,,False,False,,,,,,,,True,,True,False,,False,False,True,,True,,False,,,,,True,True,True
41035,8,27.0,26.1,,18.0,0.0,,,,,,,,25.0,,39.9,20.3,,18.2,17.3,10.6,26.0,20.0,,18.2,,,,,27.0,34.5,42.4,19.0,18.1,,10.0,-8.0,,,,,,,,17.0,,31.9,12.3,,10.2,9.3,2.6,18.0,12.0,,10.2,,,,,19.0,26.5,34.4,True,,True,True,,,,,,,,True,,False,True,,True,True,True,True,True,,True,,,,,False,False,False
41037,4,0.0,0.1,,0.0,0.0,,,,,,,,2.0,,0.6,0.2,,0.1,0.1,,0.0,1.0,,0.1,,,,,0.0,1.5,5.4,-4.0,-3.9,,-4.0,-4.0,,,,,,,,-2.0,,-3.4,-3.8,,-3.9,-3.9,,-4.0,-3.0,,-3.9,,,,,-4.0,-2.5,1.4,True,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,,,,,False,True,True
41039,241,95.0,90.4,,109.0,138.0,,,,,,,,151.0,,109.5,210.4,,111.2,104.2,107.8,108.0,82.0,,105.3,,125.0,,,115.0,108.9,110.8,-146.0,-150.6,,-132.0,-103.0,,,,,,,,-90.0,,-131.5,-30.6,,-129.8,-136.8,-133.2,-133.0,-159.0,,-135.7,,-116.0,,,-126.0,-132.1,-130.2,False,,True,True,,,,,,,,True,,True,True,,True,True,True,True,False,,True,,True,,,True,True,True
41041,9,0.0,0.0,,2.0,0.0,,,,,,,,6.0,,8.0,11.8,,17.2,0.5,21.7,,5.0,,1.7,,,,,0.0,3.2,11.3,-9.0,-9.0,,-7.0,-9.0,,,,,,,,-3.0,,-1.0,2.8,,8.2,-8.5,12.7,,-4.0,,-7.3,,,,,-9.0,-5.8,2.3,False,,True,False,,,,,,,,True,,True,True,,True,True,False,,True,,True,,,,,False,True,True
41043,61,27.0,27.4,,33.0,8.0,,,,,,,,36.0,,39.8,77.1,,23.5,38.6,32.3,34.0,27.0,,36.9,,32.0,,,34.0,35.4,52.5,-34.0,-33.6,,-28.0,-53.0,,,,,,,,-25.0,,-21.2,16.1,,-37.5,-22.4,-28.7,-27.0,-34.0,,-24.1,,-29.0,,,-27.0,-25.6,-8.5,True,,True,False,,,,,,,,True,,True,True,,False,True,True,True,False,,True,,True,,,True,True,True
41045,105,109.0,109.4,,90.0,0.0,,,,,,,,63.0,,152.7,65.4,,82.4,97.9,0.1,112.0,17.0,,55.1,105.7,,,,11.0,191.2,164.1,4.0,4.4,,-15.0,-105.0,,,,,,,,-42.0,,47.7,-39.6,,-22.6,-7.1,-104.9,7.0,-88.0,,-49.9,0.7,,,,-94.0,86.2,59.1,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,,,,False,False,False
41047,231,165.0,165.4,,178.0,104.0,,,,,,,,195.0,,200.9,215.1,,178.2,179.4,187.6,156.0,239.0,,161.4,158.9,180.0,,,170.0,277.8,254.1,-66.0,-65.6,,-53.0,-127.0,,,,,,,,-36.0,,-30.1,-15.9,,-52.8,-51.6,-43.4,-75.0,8.0,,-69.6,-72.1,-51.0,,,-61.0,46.8,23.1,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,False,False,True,,,True,True,True
41049,13,14.0,14.9,,11.0,0.0,,,,,,,,11.0,,15.5,8.9,,7.5,13.7,0.0,14.0,41.0,,0.6,,,,,14.0,23.4,34.1,1.0,1.9,,-2.0,-13.0,,,,,,,,-2.0,,2.5,-4.1,,-5.5,0.7,-13.0,1.0,28.0,,-12.4,,,,,1.0,10.4,21.1,False,,False,False,,,,,,,,False,,False,False,,False,True,False,False,False,,False,,,,,False,False,False
41051,334,221.0,225.4,,226.0,224.0,,,,,,,,339.0,,261.9,378.2,,246.1,264.8,239.5,232.0,261.0,,225.8,196.1,218.0,,,240.0,332.3,363.7,-113.0,-108.6,,-108.0,-110.0,,,,,,,,5.0,,-72.1,44.2,,-87.9,-69.2,-94.5,-102.0,-73.0,,-108.2,-137.9,-116.0,,,-94.0,-1.7,29.7,True,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,False,False,,,True,True,True
41053,28,19.0,19.1,,22.0,27.0,,,,,,,,18.0,,31.8,60.7,,11.0,21.7,34.4,14.0,12.0,,21.3,,,,,20.0,29.9,39.9,-9.0,-8.9,,-6.0,-1.0,,,,,,,,-10.0,,3.8,32.7,,-17.0,-6.3,6.4,-14.0,-16.0,,-6.7,,,,,-8.0,1.9,11.9,True,,True,True,,,,,,,,False,,True,False,,False,True,True,False,False,,True,,,,,True,True,False
41055,0,0.0,0.3,,0.0,0.0,,,,,,,,0.0,,0.0,0.1,,0.0,0.0,,0.0,0.0,,0.1,,,,,0.0,1.7,4.0,0.0,0.3,,0.0,0.0,,,,,,,,0.0,,0.0,0.1,,0.0,0.0,,0.0,0.0,,0.1,,,,,0.0,1.7,4.0,False,,True,True,,,,,,,,True,,False,False,,False,True,,True,True,,False,,,,,True,False,False
41057,4,3.0,3.0,,2.0,0.0,,,,,,,,2.0,,14.5,7.1,,0.1,1.5,,0.0,4.0,,1.6,,,,,2.0,2.4,10.7,-1.0,-1.0,,-2.0,-4.0,,,,,,,,-2.0,,10.5,3.1,,-3.9,-2.5,,-4.0,0.0,,-2.4,,,,,-2.0,-1.6,6.7,True,,False,False,,,,,,,,False,,False,False,,False,False,,False,True,,False,,,,,False,False,False
41059,57,56.0,58.4,,57.0,0.0,,,,,,,,123.0,,82.5,59.2,,33.2,58.3,0.6,48.0,80.0,,40.8,66.2,,,,60.0,127.1,102.2,-1.0,1.4,,0.0,-57.0,,,,,,,,66.0,,25.5,2.2,,-23.8,1.3,-56.4,-9.0,23.0,,-16.2,9.2,,,,3.0,70.1,45.2,False,,True,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
41061,11,4.0,4.7,,3.0,0.0,,,,,,,,45.0,,25.3,13.5,,0.7,2.2,2.5,8.0,14.0,,0.4,,,,,3.0,5.4,16.2,-7.0,-6.3,,-8.0,-11.0,,,,,,,,34.0,,14.3,2.5,,-10.3,-8.8,-8.5,-3.0,3.0,,-10.6,,,,,-8.0,-5.6,5.2,True,,False,False,,,,,,,,False,,False,True,,False,False,False,True,True,,False,,,,,False,True,True
41063,2,5.0,5.3,,2.0,0.0,,,,,,,,3.0,,4.3,1.3,,0.1,0.9,,7.0,2.0,,0.6,,,,,5.0,11.7,8.1,3.0,3.3,,0.0,-2.0,,,,,,,,1.0,,2.3,-0.7,,-1.9,-1.1,,5.0,0.0,,-1.4,,,,,3.0,9.7,6.1,False,,True,True,,,,,,,,True,,True,True,,True,True,,False,True,,True,,,,,False,False,False
41065,55,7.0,4.6,,7.0,7.0,,,,,,,,8.0,,24.7,10.5,,2.1,6.4,9.7,7.0,12.0,,2.3,,,,,5.0,9.8,19.8,-48.0,-50.4,,-48.0,-48.0,,,,,,,,-47.0,,-30.3,-44.5,,-52.9,-48.6,-45.3,-48.0,-43.0,,-52.7,,,,,-50.0,-45.2,-35.2,False,,False,False,,,,,,,,True,,True,True,,False,False,True,False,True,,False,,,,,False,True,True
41067,233,168.0,161.0,,161.0,131.0,,,,,,,,184.0,,182.6,302.2,,167.0,181.3,150.7,149.0,322.0,,135.7,162.0,140.0,,,182.0,208.4,249.7,-65.0,-72.0,,-72.0,-102.0,,,,,,,,-49.0,,-50.4,69.2,,-66.0,-51.7,-82.3,-84.0,89.0,,-97.3,-71.0,-93.0,,,-51.0,-24.6,16.7,False,,False,False,,,,,,,,True,,True,False,,False,True,False,False,False,,False,False,False,,,True,True,True
41069,0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.1,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,2.2,1.8,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.1,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,2.2,1.8,True,,True,True,,,,,,,,True,,False,True,,,True,,True,True,,True,,,,,,False,False
