,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
47173,114,72.0,71.8,,58.0,78.0,,,,,,,,67.0,,212.4,81.6,,29.9,46.3,43.8,,45.0,,32.4,58.4,,,,56.0,129.5,540.9,-42.0,-42.2,,-56.0,-36.0,,,,,,,,-47.0,,98.4,-32.4,,-84.1,-67.7,-70.2,,-69.0,,-81.6,-55.6,,,,-58.0,15.5,426.9,False,,False,True,,,,,,,,False,,False,True,,False,False,False,,False,,False,False,,,,False,True,False
47175,61,108.0,108.8,,102.0,152.0,,,,,,,,23.0,,98.3,20.4,,134.1,67.6,1.8,,92.0,,125.8,,,,,65.0,211.1,579.3,47.0,47.8,,41.0,91.0,,,,,,,,-38.0,,37.3,-40.6,,73.1,6.6,-59.2,,31.0,,64.8,,,,,4.0,150.1,518.3,False,,True,False,,,,,,,,True,,True,True,,False,True,False,,True,,False,,,,,True,False,False
47177,167,192.0,197.6,,163.0,143.0,,,,,,,,237.0,,323.9,248.9,,98.6,159.2,79.8,135.0,83.0,,149.3,106.1,,,,91.0,344.9,429.8,25.0,30.6,,-4.0,-24.0,,,,,,,,70.0,,156.9,81.9,,-68.4,-7.8,-87.2,-32.0,-84.0,,-17.7,-60.9,,,,-76.0,177.9,262.8,False,,True,True,,,,,,,,False,,False,False,,False,True,False,False,False,,True,False,,,,False,False,False
47179,478,357.0,355.5,,322.0,628.0,,,,,,,,483.0,,87.8,546.5,,167.1,401.5,391.1,206.0,261.0,,166.4,235.1,210.0,,,365.0,687.1,63.4,-121.0,-122.5,,-156.0,150.0,,,,,,,,5.0,,-390.2,68.5,,-310.9,-76.5,-86.9,-272.0,-217.0,,-311.6,-242.9,-268.0,,,-113.0,209.1,-414.6,False,,False,False,,,,,,,,True,,False,True,,False,True,True,False,False,,False,False,False,,,True,False,False
47181,45,3570.0,3510.4,,163.0,0.0,,,,,,,,163.0,,112.5,13.8,,24.2,539.1,201.8,,1696.0,,31.2,1945.3,,,,0.0,3140.3,38439.2,3525.0,3465.4,,118.0,-45.0,,,,,,,,118.0,,67.5,-31.2,,-20.8,494.1,156.8,,1651.0,,-13.8,1900.3,,,,-45.0,3095.3,38394.2,True,,True,True,,,,,,,,True,,True,True,,True,True,True,,True,,True,True,,,,True,True,False
47183,236,390.0,389.8,,315.0,374.0,,,,,,,,247.0,,588.5,206.8,,316.7,252.6,0.1,385.0,252.0,,153.7,1250.4,,,,227.0,685.6,792.8,154.0,153.8,,79.0,138.0,,,,,,,,11.0,,352.5,-29.2,,80.7,16.6,-235.9,149.0,16.0,,-82.3,1014.4,,,,-9.0,449.6,556.8,True,,True,True,,,,,,,,True,,False,True,,True,True,False,True,True,,True,False,,,,True,False,False
47185,221,201.0,203.0,,177.0,188.0,,,,,,,,81.0,,325.8,141.0,,171.5,174.3,87.3,241.0,137.0,,123.8,198.5,,,,106.0,306.6,840.7,-20.0,-18.0,,-44.0,-33.0,,,,,,,,-140.0,,104.8,-80.0,,-49.5,-46.7,-133.7,20.0,-84.0,,-97.2,-22.5,,,,-115.0,85.6,619.7,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
47187,751,519.0,526.6,,429.0,720.0,,,,,,,,722.0,,204.5,565.8,,392.6,709.6,178.9,353.0,701.0,,90.4,321.7,441.0,,,408.0,1031.3,1547.3,-232.0,-224.4,,-322.0,-31.0,,,,,,,,-29.0,,-546.5,-185.2,,-358.4,-41.4,-572.1,-398.0,-50.0,,-660.6,-429.3,-310.0,,,-343.0,280.3,796.3,True,,False,True,,,,,,,,True,,False,True,,False,True,False,False,True,,False,False,False,,,False,False,False
47189,483,606.0,582.4,,470.0,939.0,,,,,,,,398.0,,484.5,344.3,,484.3,599.8,154.9,732.0,460.0,,230.6,469.0,453.0,,,576.0,963.7,2991.1,123.0,99.4,,-13.0,456.0,,,,,,,,-85.0,,1.5,-138.7,,1.3,116.8,-328.1,249.0,-23.0,,-252.4,-14.0,-30.0,,,93.0,480.7,2508.1,True,,True,False,,,,,,,,True,,True,False,,True,True,False,False,True,,False,True,True,,,True,False,False
48001,1358,156.0,148.7,,87.0,0.0,,,,,,,,449.0,,174.9,136.2,,55.8,141.2,10.3,,120.0,,10.8,91.8,,,,75.0,252.1,215.4,-1202.0,-1209.3,,-1271.0,-1358.0,,,,,,,,-909.0,,-1183.1,-1221.8,,-1302.2,-1216.8,-1347.7,,-1238.0,,-1347.2,-1266.2,,,,-1283.0,-1105.9,-1142.6,False,,False,False,,,,,,,,True,,True,False,,False,False,False,,False,,False,False,,,,False,True,True
48003,37,78.0,80.1,,41.0,33.0,,,,,,,,104.0,,150.5,29.9,,31.6,41.1,0.0,,56.0,,0.4,66.6,,,,95.0,113.6,230.6,41.0,43.1,,4.0,-4.0,,,,,,,,67.0,,113.5,-7.1,,-5.4,4.1,-37.0,,19.0,,-36.6,29.6,,,,58.0,76.6,193.6,False,,True,True,,,,,,,,False,,False,True,,True,True,True,,True,,True,True,,,,False,False,False
48005,131,33.0,40.3,,36.0,30.0,,,,,,,,265.0,,98.1,73.2,,1.7,29.7,80.4,26.0,67.0,,2.1,143.6,,,,27.0,122.2,85.4,-98.0,-90.7,,-95.0,-101.0,,,,,,,,134.0,,-32.9,-57.8,,-129.3,-101.3,-50.6,-105.0,-64.0,,-128.8,12.6,,,,-104.0,-8.8,-45.6,True,,True,False,,,,,,,,False,,True,True,,False,False,True,False,True,,False,True,,,,False,True,True
48007,28,261.0,275.5,,163.0,1127.0,,,,,,,,19.0,,661.1,76.0,,178.0,55.5,57.7,,167.0,,1.1,191.6,,,,831.0,235.5,1180.0,233.0,247.5,,135.0,1099.0,,,,,,,,-9.0,,633.1,48.0,,150.0,27.5,29.7,,139.0,,-26.9,163.6,,,,803.0,207.5,1152.0,False,,True,False,,,,,,,,True,,False,True,,True,True,True,,True,,True,True,,,,False,True,False
48009,28,33.0,34.4,,20.0,21.0,,,,,,,,3.0,,54.2,36.3,,2.3,18.0,,3.0,32.0,,14.5,31.0,,,,25.0,37.6,122.6,5.0,6.4,,-8.0,-7.0,,,,,,,,-25.0,,26.2,8.3,,-25.7,-10.0,,-25.0,4.0,,-13.5,3.0,,,,-3.0,9.6,94.6,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,True,,False,True,,,,True,False,False
48011,2,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,2.0,1.1,,0.1,0.1,,0.0,0.0,,0.5,,,,,0.0,4.8,73.2,-2.0,-2.0,,-2.0,-2.0,,,,,,,,-2.0,,-0.0,-0.9,,-1.9,-1.9,,-2.0,-2.0,,-1.5,,,,,-2.0,2.8,71.2,False,,False,False,,,,,,,,False,,True,True,,True,True,,False,False,,True,,,,,False,False,False
48013,578,24.0,19.0,,26.0,31.0,,,,,,,,101.0,,125.9,79.9,,10.9,20.8,115.4,,35.0,,81.7,16.8,,,,11.0,74.5,642.8,-554.0,-559.0,,-552.0,-547.0,,,,,,,,-477.0,,-452.1,-498.1,,-567.1,-557.2,-462.6,,-543.0,,-496.3,-561.2,,,,-567.0,-503.5,64.8,False,,True,True,,,,,,,,True,,True,True,,False,False,True,,True,,True,False,,,,False,True,True
48015,67,81.0,64.9,,58.0,34.0,,,,,,,,64.0,,430.8,96.5,,27.2,47.2,149.1,64.0,44.0,,58.8,59.9,,,,102.0,126.0,450.0,14.0,-2.1,,-9.0,-33.0,,,,,,,,-3.0,,363.8,29.5,,-39.8,-19.8,82.1,-3.0,-23.0,,-8.2,-7.1,,,,35.0,59.0,383.0,True,,True,False,,,,,,,,True,,False,False,,False,False,False,True,False,,True,True,,,,False,False,False
48017,17,3.0,2.9,,3.0,1.0,,,,,,,,5.0,,9.5,13.6,,0.0,3.5,0.0,0.0,3.0,,1.6,6.1,,,,2.0,19.1,25.8,-14.0,-14.1,,-14.0,-16.0,,,,,,,,-12.0,,-7.5,-3.4,,-17.0,-13.5,-17.0,-17.0,-14.0,,-15.4,-10.9,,,,-15.0,2.1,8.8,False,,False,False,,,,,,,,True,,True,True,,False,True,False,False,False,,False,True,,,,False,True,True
48019,51,0.0,0.7,,1.0,0.0,,,,,,,,18.0,,89.7,23.3,,0.0,1.1,26.9,0.0,4.0,,11.3,5.1,,,,1.0,10.2,208.4,-51.0,-50.3,,-50.0,-51.0,,,,,,,,-33.0,,38.7,-27.7,,-51.0,-49.9,-24.1,-51.0,-47.0,,-39.7,-45.9,,,,-50.0,-40.8,157.4,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,True,True,,,,True,True,False
48021,180,177.0,157.0,,141.0,138.0,,,,,,,,180.0,,314.5,144.4,,54.7,127.4,130.6,140.0,128.0,,86.5,146.0,,,,137.0,307.8,1471.1,-3.0,-23.0,,-39.0,-42.0,,,,,,,,0.0,,134.5,-35.6,,-125.3,-52.6,-49.4,-40.0,-52.0,,-93.5,-34.0,,,,-43.0,127.8,1291.1,False,,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
48023,5,0.0,0.0,,0.0,0.0,,,,,,,,3.0,,0.8,1.8,,,0.2,,0.0,2.0,,3.7,,,,,0.0,4.8,41.4,-5.0,-5.0,,-5.0,-5.0,,,,,,,,-2.0,,-4.2,-3.2,,,-4.8,,-5.0,-3.0,,-1.3,,,,,-5.0,-0.2,36.4,False,,False,False,,,,,,,,True,,True,True,,,True,,False,True,,True,,,,,False,True,False
48025,84,600.0,447.6,,287.0,271.0,,,,,,,,263.0,,854.3,195.3,,668.8,221.5,0.0,753.0,378.0,,128.4,610.4,,,,0.0,1091.5,1012.1,516.0,363.6,,203.0,187.0,,,,,,,,179.0,,770.3,111.3,,584.8,137.5,-84.0,669.0,294.0,,44.4,526.4,,,,-84.0,1007.5,928.1,True,,True,True,,,,,,,,True,,False,True,,False,True,True,False,True,,True,False,,,,True,False,False
48027,486,657.0,693.5,,569.0,719.0,,,,,,,,934.0,,647.3,597.0,,341.7,377.0,557.1,504.0,507.0,,41.0,547.9,285.0,,,506.0,1082.1,2272.7,171.0,207.5,,83.0,233.0,,,,,,,,448.0,,161.3,111.0,,-144.3,-109.0,71.1,18.0,21.0,,-445.0,61.9,-201.0,,,20.0,596.1,1786.7,False,,True,False,,,,,,,,False,,True,True,,True,True,True,True,True,,False,True,False,,,True,False,False
48029,9525,3072.0,3072.3,3073.5,2808.0,2023.0,,,,,,,,3133.0,,1890.7,2625.6,,3105.5,2906.9,847.9,2591.0,3538.0,,107.8,4860.9,1997.0,,,2671.0,6371.2,6773.6,-6453.0,-6452.7,-6451.5,-6717.0,-7502.0,,,,,,,,-6392.0,,-7634.3,-6899.4,,-6419.5,-6618.1,-8677.1,-6934.0,-5987.0,,-9417.1,-4664.1,-7528.0,,,-6854.0,-3153.8,-2751.4,True,True,False,False,,,,,,,,True,,False,False,,True,False,False,False,True,,False,True,False,,,False,True,True
48031,12,24.0,27.4,,21.0,1.0,,,,,,,,24.0,,35.4,17.4,,0.1,4.8,31.9,3.0,10.0,,11.9,21.1,,,,107.0,26.7,338.4,12.0,15.4,,9.0,-11.0,,,,,,,,12.0,,23.4,5.4,,-11.9,-7.2,19.9,-9.0,-2.0,,-0.1,9.1,,,,95.0,14.7,326.4,False,,True,True,,,,,,,,False,,False,True,,True,True,False,True,True,,True,True,,,,False,False,False
48033,1,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.8,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,3.1,57.6,-1.0,-1.0,,-1.0,-1.0,,,,,,,,-1.0,,-0.2,-1.0,,,-1.0,,-1.0,-1.0,,-1.0,,,,,,2.1,56.6,False,,False,False,,,,,,,,False,,True,False,,,True,,False,False,,False,,,,,,False,False
48035,82,78.0,77.6,,54.0,58.0,,,,,,,,22.0,,201.1,86.7,,20.5,52.4,68.1,,29.0,,22.2,59.1,,,,99.0,116.6,435.6,-4.0,-4.4,,-28.0,-24.0,,,,,,,,-60.0,,119.1,4.7,,-61.5,-29.6,-13.9,,-53.0,,-59.8,-22.9,,,,17.0,34.6,353.6,False,,False,False,,,,,,,,False,,False,False,,False,False,False,,False,,False,False,,,,False,False,False
48037,275,381.0,401.1,,281.0,614.0,,,,,,,,379.0,,602.7,293.5,,176.6,246.5,116.7,821.0,482.0,,264.7,264.1,,,,708.0,401.5,,106.0,126.1,,6.0,339.0,,,,,,,,104.0,,327.7,18.5,,-98.4,-28.5,-158.3,546.0,207.0,,-10.3,-10.9,,,,433.0,126.5,,False,,True,False,,,,,,,,True,,False,True,,True,True,False,False,False,,True,True,,,,False,False,
48039,1641,1266.0,1202.8,1138.4,1189.0,1224.0,,,,,,,,1503.0,,1279.8,880.6,,1475.7,1305.0,787.4,944.0,1645.0,,942.0,1578.3,1028.0,,,995.0,2975.8,9262.1,-375.0,-438.2,-502.6,-452.0,-417.0,,,,,,,,-138.0,,-361.2,-760.4,,-165.3,-336.0,-853.6,-697.0,4.0,,-699.0,-62.7,-613.0,,,-646.0,1334.8,7621.1,False,False,False,False,,,,,,,,True,,True,False,,True,True,False,False,True,,False,True,False,,,False,False,False
48041,1131,1614.0,1657.1,,1614.0,3011.0,,,,,,,,1635.0,,1740.8,281.6,,1863.6,1609.9,274.4,2647.0,1342.0,,7.9,1005.1,3342.0,,,1440.0,2333.7,1557.5,483.0,526.1,,483.0,1880.0,,,,,,,,504.0,,609.8,-849.4,,732.6,478.9,-856.6,1516.0,211.0,,-1123.1,-125.9,2211.0,,,309.0,1202.7,426.5,False,,False,False,,,,,,,,False,,False,False,,False,True,False,False,True,,False,True,False,,,True,False,True
48043,15,36.0,34.7,,6.0,,,,,,,,,3.0,,0.7,7.8,,10.8,7.4,0.0,,31.0,,3.5,30.1,,,,47.0,38.3,73.0,21.0,19.7,,-9.0,,,,,,,,,-12.0,,-14.3,-7.2,,-4.2,-7.6,-15.0,,16.0,,-11.5,15.1,,,,32.0,23.3,58.0,True,,True,,,,,,,,,True,,True,True,,True,True,True,,True,,True,True,,,,False,False,False
48045,0,0.0,0.1,,0.0,0.0,,,,,,,,0.0,,0.0,0.1,,0.2,0.0,,0.0,0.0,,1.7,,,,,0.0,4.8,12.9,0.0,0.1,,0.0,0.0,,,,,,,,0.0,,0.0,0.1,,0.2,0.0,,0.0,0.0,,1.7,,,,,0.0,4.8,12.9,False,,True,True,,,,,,,,True,,False,False,,False,False,,True,True,,False,,,,,True,False,False
48047,45,189.0,179.1,,127.0,153.0,,,,,,,,100.0,,175.2,56.0,,162.5,62.0,4.5,213.0,41.0,,24.6,241.6,,,,50.0,235.1,881.2,144.0,134.1,,82.0,108.0,,,,,,,,55.0,,130.2,11.0,,117.5,17.0,-40.5,168.0,-4.0,,-20.4,196.6,,,,5.0,190.1,836.2,True,,True,True,,,,,,,,True,,True,True,,True,True,True,False,True,,True,False,,,,True,False,False
48049,70,90.0,90.5,,56.0,45.0,,,,,,,,119.0,,107.8,133.1,,25.2,60.4,52.6,138.0,62.0,,24.4,56.5,,,,66.0,108.7,62.8,20.0,20.5,,-14.0,-25.0,,,,,,,,49.0,,37.8,63.1,,-44.8,-9.6,-17.4,68.0,-8.0,,-45.6,-13.5,,,,-4.0,38.7,-7.2,False,,True,False,,,,,,,,False,,False,False,,False,True,True,False,True,,False,True,,,,True,False,True
48051,37,75.0,61.9,,34.0,77.0,,,,,,,,34.0,,182.7,36.9,,11.3,31.2,30.0,,11.0,,10.2,59.4,,,,131.0,76.9,68.8,38.0,24.9,,-3.0,40.0,,,,,,,,-3.0,,145.7,-0.1,,-25.7,-5.8,-7.0,,-26.0,,-26.8,22.4,,,,94.0,39.9,31.8,True,,True,False,,,,,,,,True,,False,True,,True,True,True,,True,,True,True,,,,False,False,True
48053,66,0.0,7.4,,25.0,31.0,,,,,,,,119.0,,92.8,40.0,,1.1,27.2,68.1,,180.0,,90.1,20.3,,,,37.0,78.0,756.7,-66.0,-58.6,,-41.0,-35.0,,,,,,,,53.0,,26.8,-26.0,,-64.9,-38.8,2.1,,114.0,,24.1,-45.7,,,,-29.0,12.0,690.7,True,,True,True,,,,,,,,True,,True,True,,True,True,True,,False,,True,True,,,,True,True,False
48055,166,378.0,370.1,,247.0,497.0,,,,,,,,117.0,,358.3,50.0,,539.1,188.2,1.6,501.0,312.0,,30.1,271.1,,,,523.0,420.8,1248.8,212.0,204.1,,81.0,331.0,,,,,,,,-49.0,,192.3,-116.0,,373.1,22.2,-164.4,335.0,146.0,,-135.9,105.1,,,,357.0,254.8,1082.8,True,,True,False,,,,,,,,True,,True,True,,False,True,True,False,True,,True,True,,,,False,False,False
48057,215,33.0,29.4,,21.0,0.0,,,,,,,,35.0,,98.2,52.1,,7.1,25.6,0.0,,32.0,,3.9,36.6,,,,45.0,87.7,84.3,-182.0,-185.6,,-194.0,-215.0,,,,,,,,-180.0,,-116.8,-162.9,,-207.9,-189.4,-215.0,,-183.0,,-211.1,-178.4,,,,-170.0,-127.3,-130.7,False,,False,False,,,,,,,,True,,True,True,,False,False,False,,False,,False,True,,,,True,True,True
48059,15,0.0,0.0,,6.0,43.0,,,,,,,,17.0,,21.9,26.9,,2.8,8.9,,0.0,4.0,,3.9,0.0,,,,0.0,10.1,63.9,-15.0,-15.0,,-9.0,28.0,,,,,,,,2.0,,6.9,11.9,,-12.2,-6.1,,-15.0,-11.0,,-11.1,-15.0,,,,-15.0,-4.9,48.9,False,,True,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,False,,,,False,True,False
48061,1135,2130.0,1541.3,1945.1,1338.0,3266.0,,,,,,,,287.0,,1093.9,1720.9,,1630.7,1277.8,82.5,1406.0,1948.0,,116.3,1768.1,845.0,,,0.0,4167.5,2764.8,995.0,406.3,810.1,203.0,2131.0,,,,,,,,-848.0,,-41.1,585.9,,495.7,142.8,-1052.5,271.0,813.0,,-1018.7,633.1,-290.0,,,-1135.0,3032.5,1629.8,True,True,True,False,,,,,,,,True,,True,True,,True,True,False,True,True,,False,True,True,,,False,False,False
48063,36,84.0,87.6,,36.0,85.0,,,,,,,,38.0,,22.7,54.5,,4.7,29.8,20.0,,3.0,,2.8,56.3,,,,65.0,116.2,148.6,48.0,51.6,,0.0,49.0,,,,,,,,2.0,,-13.3,18.5,,-31.3,-6.2,-16.0,,-33.0,,-33.2,20.3,,,,29.0,80.2,112.6,False,,True,False,,,,,,,,True,,True,True,,True,True,True,,True,,True,True,,,,True,False,False
48065,6,0.0,0.2,,0.0,0.0,,,,,,,,3.0,,2.1,1.9,,0.2,0.0,,0.0,2.0,,0.0,,,,,0.0,4.4,62.7,-6.0,-5.8,,-6.0,-6.0,,,,,,,,-3.0,,-3.9,-4.1,,-5.8,-6.0,,-6.0,-4.0,,-6.0,,,,,-6.0,-1.6,56.7,True,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,False,,,,,False,True,False
48067,103,33.0,28.6,,30.0,29.0,,,,,,,,65.0,,115.3,113.7,,4.5,27.6,72.8,5.0,36.0,,9.9,29.0,,,,13.0,79.0,28.6,-70.0,-74.4,,-73.0,-74.0,,,,,,,,-38.0,,12.3,10.7,,-98.5,-75.4,-30.2,-98.0,-67.0,,-93.2,-74.0,,,,-90.0,-24.0,-74.4,False,,False,False,,,,,,,,True,,True,True,,False,False,True,False,True,,False,False,,,,False,True,False
48069,21,27.0,27.9,,9.0,19.0,,,,,,,,7.0,,9.1,15.0,,7.2,18.8,0.0,3.0,11.0,,2.9,24.1,,,,28.0,49.0,35.2,6.0,6.9,,-12.0,-2.0,,,,,,,,-14.0,,-11.9,-6.0,,-13.8,-2.2,-21.0,-18.0,-10.0,,-18.1,3.1,,,,7.0,28.0,14.2,False,,False,True,,,,,,,,False,,False,False,,False,True,False,False,False,,False,True,,,,False,False,False
48071,143,129.0,116.8,,77.0,82.0,,,,,,,,94.0,,371.5,93.1,,13.6,48.7,65.8,68.0,81.0,,43.1,81.8,,,,69.0,219.7,2226.2,-14.0,-26.2,,-66.0,-61.0,,,,,,,,-49.0,,228.5,-49.9,,-129.4,-94.3,-77.2,-75.0,-62.0,,-99.8,-61.2,,,,-74.0,76.7,2083.2,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
48073,97,126.0,97.8,,102.0,50.0,,,,,,,,211.0,,196.4,177.8,,37.7,89.2,103.2,68.0,132.0,,21.2,185.1,,,,75.0,315.1,307.5,29.0,0.8,,5.0,-47.0,,,,,,,,114.0,,99.4,80.8,,-59.3,-7.8,6.2,-29.0,35.0,,-75.8,88.1,,,,-22.0,218.1,210.5,True,,True,False,,,,,,,,False,,False,False,,False,True,True,False,False,,False,False,,,,True,False,False
48075,10,9.0,2.7,,3.0,0.0,,,,,,,,27.0,,34.0,13.2,,2.5,2.1,,0.0,9.0,,1.7,,,,,18.0,11.6,24.5,-1.0,-7.3,,-7.0,-10.0,,,,,,,,17.0,,24.0,3.2,,-7.5,-7.9,,-10.0,-1.0,,-8.3,,,,,8.0,1.6,14.5,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,False,False
48077,21,24.0,23.1,,12.0,13.0,,,,,,,,3.0,,13.9,30.3,,1.8,11.7,,3.0,19.0,,4.4,28.0,,,,16.0,28.9,70.7,3.0,2.1,,-9.0,-8.0,,,,,,,,-18.0,,-7.1,9.3,,-19.2,-9.3,,-18.0,-2.0,,-16.6,7.0,,,,-5.0,7.9,49.7,True,,False,False,,,,,,,,False,,False,False,,False,False,,False,True,,False,False,,,,False,False,False
48079,11,15.0,16.2,,3.0,0.0,,,,,,,,0.0,,19.2,7.0,,0.7,3.1,,3.0,9.0,,2.5,,,,,19.0,16.7,58.7,4.0,5.2,,-8.0,-11.0,,,,,,,,-11.0,,8.2,-4.0,,-10.3,-7.9,,-8.0,-2.0,,-8.5,,,,,8.0,5.7,47.7,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,True,,False,,,,,False,False,False
48081,4,3.0,2.4,,1.0,0.0,,,,,,,,0.0,,0.9,5.0,,1.7,0.2,,0.0,0.0,,11.4,,,,,1.0,8.4,24.8,-1.0,-1.6,,-3.0,-4.0,,,,,,,,-4.0,,-3.1,1.0,,-2.3,-3.8,,-4.0,-4.0,,7.4,,,,,-3.0,4.4,20.8,False,,False,False,,,,,,,,False,,False,True,,False,False,,False,False,,False,,,,,False,False,False
48083,16,12.0,11.3,,10.0,2.0,,,,,,,,17.0,,20.8,30.4,,1.2,5.5,,0.0,12.0,,2.8,,,,,6.0,26.5,60.9,-4.0,-4.7,,-6.0,-14.0,,,,,,,,1.0,,4.8,14.4,,-14.8,-10.5,,-16.0,-4.0,,-13.2,,,,,-10.0,10.5,44.9,False,,False,False,,,,,,,,True,,False,False,,False,False,,False,False,,False,,,,,False,False,False
48085,2089,1605.0,2277.7,1468.0,1473.0,10491.0,,,,,,,,2219.0,,1965.3,1637.3,,1299.8,1426.4,917.8,1926.0,1288.0,,271.5,1621.8,857.0,,,1665.0,2442.2,6155.6,-484.0,188.7,-621.0,-616.0,8402.0,,,,,,,,130.0,,-123.7,-451.7,,-789.2,-662.6,-1171.2,-163.0,-801.0,,-1817.5,-467.2,-1232.0,,,-424.0,353.2,4066.6,True,False,False,False,,,,,,,,True,,True,True,,False,False,False,True,False,,False,True,False,,,True,True,False
48087,1,3.0,3.2,,3.0,0.0,,,,,,,,6.0,,11.8,2.5,,0.2,0.2,,0.0,3.0,,5.6,,,,,2.0,4.3,36.8,2.0,2.2,,2.0,-1.0,,,,,,,,5.0,,10.8,1.5,,-0.8,-0.8,,-1.0,2.0,,4.6,,,,,1.0,3.3,35.8,False,,False,True,,,,,,,,False,,False,True,,True,True,,True,False,,False,,,,,True,False,False
48089,38,39.0,56.3,,46.0,65.0,,,,,,,,53.0,,368.9,40.9,,16.5,36.3,45.5,23.0,3.0,,3.5,53.3,,,,35.0,151.9,182.0,1.0,18.3,,8.0,27.0,,,,,,,,15.0,,330.9,2.9,,-21.5,-1.7,7.5,-15.0,-35.0,,-34.5,15.3,,,,-3.0,113.9,144.0,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
48091,274,303.0,280.7,,236.0,64.0,,,,,,,,261.0,,636.3,240.4,,220.5,159.2,264.9,286.0,74.0,,108.4,268.8,84.0,,,527.0,568.6,2029.1,29.0,6.7,,-38.0,-210.0,,,,,,,,-13.0,,362.3,-33.6,,-53.5,-114.8,-9.1,12.0,-200.0,,-165.6,-5.2,-190.0,,,253.0,294.6,1755.1,True,,False,False,,,,,,,,True,,False,False,,False,False,True,True,False,,False,True,False,,,False,False,False
48093,81,21.0,0.0,,16.0,24.0,,,,,,,,25.0,,62.8,39.9,,2.0,12.9,4.8,3.0,18.0,,1.8,22.1,,,,7.0,55.6,20.0,-60.0,-81.0,,-65.0,-57.0,,,,,,,,-56.0,,-18.2,-41.1,,-79.0,-68.1,-76.2,-78.0,-63.0,,-79.2,-58.9,,,,-74.0,-25.4,-61.0,False,,False,True,,,,,,,,True,,True,True,,False,False,False,False,False,,False,True,,,,False,True,False
