,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29035,88,72.0,,,,,27.0,,,,236.0,-16.0,,,,,-61.0,,,,148.0,,,,,False,,,,False
29037,872,1608.0,1675.0,,,,807.0,1411.4,4803.5,,2267.0,736.0,803.0,,,,-65.0,539.4,3931.5,,1395.0,False,,,,True,True,False,,False
29039,73,24.0,,,,,95.0,,51.5,,11.0,-49.0,,,,,22.0,,-21.5,,-62.0,,,,,True,,True,,False
29041,40,8.0,,,,,18.0,,,,2.0,-32.0,,,,,-22.0,,,,-38.0,,,,,True,,,,False
29043,1142,856.0,565.7,,,,687.0,958.9,4245.1,,2036.0,-286.0,-576.3,,,,-455.0,-183.1,3103.1,,894.0,False,,,,False,True,False,,False
29045,52,88.0,,,,,10.0,,,,312.0,36.0,,,,,-42.0,,,,260.0,,,,,False,,,,False
29047,921,1528.0,1573.2,,,,2189.0,1364.6,1566.0,,4676.0,607.0,652.2,,,,1268.0,443.6,645.0,,3755.0,False,,,,False,True,False,,False
29049,183,64.0,,,,,128.0,,72.6,,144.0,-119.0,,,,,-55.0,,-110.4,,-39.0,,,,,True,,True,,True
29051,1228,768.0,829.6,,,,618.0,779.4,5811.9,,1271.0,-460.0,-398.4,,,,-610.0,-448.6,4583.9,,43.0,True,,,,False,True,False,,True
29053,335,384.0,,,,,105.0,,238.3,,630.0,49.0,,,,,-230.0,,-96.7,,295.0,,,,,False,,False,,False
29055,349,152.0,,,,,114.0,,105.2,,658.0,-197.0,,,,,-235.0,,-243.8,,309.0,,,,,False,,False,,False
29057,56,32.0,,,,,37.0,,,,32.0,-24.0,,,,,-19.0,,,,-24.0,,,,,True,,,,False
29059,144,64.0,,,,,103.0,,20.2,,105.0,-80.0,,,,,-41.0,,-123.8,,-39.0,,,,,True,,False,,True
29061,98,0.0,,,,,48.0,,,,4.0,-98.0,,,,,-50.0,,,,-94.0,,,,,True,,,,True
29063,102,40.0,,,,,78.0,,29.6,,101.0,-62.0,,,,,-24.0,,-72.4,,-1.0,,,,,True,,False,,True
29065,139,0.0,,,,,57.0,,,,0.0,-139.0,,,,,-82.0,,,,-139.0,,,,,True,,,,False
29067,124,240.0,,,,,110.0,,,,309.0,116.0,,,,,-14.0,,,,185.0,,,,,True,,,,False
29069,544,384.0,,,,,805.0,245.6,353.5,,469.0,-160.0,,,,,261.0,-298.4,-190.5,,-75.0,,,,,False,False,False,,True
29071,1195,584.0,483.8,,,,867.0,758.7,5702.9,,630.0,-611.0,-711.2,,,,-328.0,-436.3,4507.9,,-565.0,False,,,,True,True,False,,True
29073,158,56.0,,,,,32.0,,35.5,,140.0,-102.0,,,,,-126.0,,-122.5,,-18.0,,,,,False,,False,,True
29075,46,48.0,,,,,37.0,,69.3,,51.0,2.0,,,,,-9.0,,23.3,,5.0,,,,,False,,False,,False
29077,4903,2992.0,6230.7,,,,2955.0,3436.2,15690.1,,5937.0,-1911.0,1327.7,,,,-1948.0,-1466.8,10787.1,,1034.0,True,,,,False,True,False,,True
29079,171,0.0,,,,,48.0,,1.8,,1.0,-171.0,,,,,-123.0,,-169.2,,-170.0,,,,,True,,True,,True
29081,48,128.0,,,,,46.0,,140.4,,162.0,80.0,,,,,-2.0,,92.4,,114.0,,,,,True,,False,,False
29083,127,160.0,,,,,160.0,,145.6,,252.0,33.0,,,,,33.0,,18.6,,125.0,,,,,False,,True,,False
29085,86,64.0,,,,,40.0,,,,185.0,-22.0,,,,,-46.0,,,,99.0,,,,,False,,,,False
29087,72,32.0,,,,,8.0,,,,151.0,-40.0,,,,,-64.0,,,,79.0,,,,,False,,,,False
29089,141,64.0,,,,,34.0,,,,61.0,-77.0,,,,,-107.0,,,,-80.0,,,,,False,,,,False
29091,481,280.0,,,,,506.0,205.7,370.1,,1022.0,-201.0,,,,,25.0,-275.3,-110.9,,541.0,,,,,True,False,True,,False
29093,66,48.0,,,,,25.0,,,,202.0,-18.0,,,,,-41.0,,,,136.0,,,,,False,,,,False
29095,4074,7704.0,10593.3,,,,7370.0,7399.7,8274.3,,15883.0,3630.0,6519.3,,,,3296.0,3325.7,4200.3,,11809.0,False,,,,True,True,False,,False
29097,2147,1272.0,1705.7,,,,1739.0,1025.0,15576.5,,816.0,-875.0,-441.3,,,,-408.0,-1122.0,13429.5,,-1331.0,True,,,,True,False,False,,False
29099,2863,3192.0,1776.8,,,,2124.0,2808.1,5439.4,,5669.0,329.0,-1086.2,,,,-739.0,-54.9,2576.4,,2806.0,False,,,,False,True,False,,False
29101,638,376.0,782.2,,,,517.0,347.4,298.4,,144.0,-262.0,144.2,,,,-121.0,-290.6,-339.6,,-494.0,True,,,,True,False,False,,False
29103,39,56.0,,,,,8.0,,,,152.0,17.0,,,,,-31.0,,,,113.0,,,,,False,,,,False
29105,441,192.0,,,,,332.0,219.1,197.8,,83.0,-249.0,,,,,-109.0,-221.9,-243.2,,-358.0,,,,,True,True,True,,False
29107,358,208.0,,,,,258.0,140.5,110.2,,405.0,-150.0,,,,,-100.0,-217.5,-247.8,,47.0,,,,,True,False,False,,True
29109,435,400.0,,,,,408.0,479.1,1148.7,,506.0,-35.0,,,,,-27.0,44.1,713.7,,71.0,,,,,True,False,False,,False
29111,60,96.0,,,,,24.0,,,,324.0,36.0,,,,,-36.0,,,,264.0,,,,,False,,,,False
29113,469,648.0,257.1,,,,551.0,395.1,2042.3,,1145.0,179.0,-211.9,,,,82.0,-73.9,1573.3,,676.0,False,,,,True,True,False,,False
29115,70,16.0,,,,,56.0,,15.3,,20.0,-54.0,,,,,-14.0,,-54.7,,-50.0,,,,,True,,False,,True
29117,351,128.0,,,,,78.0,,91.6,,436.0,-223.0,,,,,-273.0,,-259.4,,85.0,,,,,False,,False,,True
29119,172,360.0,,,,,486.0,14.6,926.8,,63.0,188.0,,,,,314.0,-157.4,754.8,,-109.0,,,,,False,True,False,,True
29121,101,120.0,,,,,63.0,,,,116.0,19.0,,,,,-38.0,,,,15.0,,,,,False,,,,True
29123,287,16.0,,,,,40.0,,,,14.0,-271.0,,,,,-247.0,,,,-273.0,,,,,True,,,,False
29125,71,32.0,,,,,16.0,,,,208.0,-39.0,,,,,-55.0,,,,137.0,,,,,False,,,,False
29127,505,544.0,,,,,176.0,96.5,297.1,,862.0,39.0,,,,,-329.0,-408.5,-207.9,,357.0,,,,,False,False,False,,False
29129,21,0.0,,,,,8.0,,,,0.0,-21.0,,,,,-13.0,,,,-21.0,,,,,True,,,,False
29131,410,264.0,,,,,154.0,,560.3,,534.0,-146.0,,,,,-256.0,,150.3,,124.0,,,,,False,,False,,True
29133,169,64.0,,,,,188.0,58.9,55.3,,46.0,-105.0,,,,,19.0,-110.1,-113.7,,-123.0,,,,,True,False,False,,False
29135,192,272.0,,,,,81.0,84.1,81.9,,534.0,80.0,,,,,-111.0,-107.9,-110.1,,342.0,,,,,False,False,False,,False
29137,72,64.0,,,,,12.0,,,,289.0,-8.0,,,,,-60.0,,,,217.0,,,,,False,,,,False
29139,56,48.0,,,,,24.0,,44.4,,211.0,-8.0,,,,,-32.0,,-11.6,,155.0,,,,,False,,False,,False
29141,286,160.0,,,,,97.0,,144.5,,415.0,-126.0,,,,,-189.0,,-141.5,,129.0,,,,,False,,False,,False
29143,350,416.0,,,,,258.0,175.9,126.9,,258.0,66.0,,,,,-92.0,-174.1,-223.1,,-92.0,,,,,False,False,False,,False
29145,672,552.0,1127.1,,,,1020.0,267.7,198.6,,270.0,-120.0,455.1,,,,348.0,-404.3,-473.4,,-402.0,False,,,,False,False,False,,False
29147,602,648.0,,,,,161.0,19.0,375.2,,681.0,46.0,,,,,-441.0,-583.0,-226.8,,79.0,,,,,False,False,False,,False
29149,110,8.0,,,,,69.0,,,,7.0,-102.0,,,,,-41.0,,,,-103.0,,,,,True,,,,False
29151,118,64.0,,,,,50.0,,,,35.0,-54.0,,,,,-68.0,,,,-83.0,,,,,False,,,,False
29153,120,16.0,,,,,64.0,,,,51.0,-104.0,,,,,-56.0,,,,-69.0,,,,,True,,,,True
29155,321,200.0,,,,,435.0,69.7,77.2,,100.0,-121.0,,,,,114.0,-251.3,-243.8,,-221.0,,,,,True,False,False,,False
29157,420,120.0,,,,,123.0,55.9,189.9,,95.0,-300.0,,,,,-297.0,-364.1,-230.1,,-325.0,,,,,True,False,True,,False
29159,717,1184.0,,,,,529.0,471.7,2104.9,,1150.0,467.0,,,,,-188.0,-245.3,1387.9,,433.0,,,,,True,True,False,,True
29161,405,128.0,,,,,275.0,,37.5,,464.0,-277.0,,,,,-130.0,,-367.5,,59.0,,,,,True,,False,,True
29163,190,120.0,,,,,69.0,,51.4,,243.0,-70.0,,,,,-121.0,,-138.6,,53.0,,,,,False,,False,,True
29165,390,576.0,700.1,,,,795.0,1067.4,669.1,,912.0,186.0,310.1,,,,405.0,677.4,279.1,,522.0,False,,,,False,False,False,,False
29167,388,312.0,,,,,287.0,296.9,152.7,,175.0,-76.0,,,,,-101.0,-91.1,-235.3,,-213.0,,,,,False,False,False,,False
29169,493,72.0,437.1,,,,417.0,188.7,79.0,,67.0,-421.0,-55.9,,,,-76.0,-304.3,-414.0,,-426.0,True,,,,True,True,True,,False
29171,23,48.0,,,,,8.0,,,,204.0,25.0,,,,,-15.0,,,,181.0,,,,,True,,,,False
29173,129,40.0,,,,,17.0,,,,58.0,-89.0,,,,,-112.0,,,,-71.0,,,,,False,,,,True
29175,212,232.0,,,,,139.0,,118.6,,857.0,20.0,,,,,-73.0,,-93.4,,645.0,,,,,False,,False,,False
29177,86,344.0,,,,,178.0,,414.8,,817.0,258.0,,,,,92.0,,328.8,,731.0,,,,,True,,False,,False
29179,28,48.0,,,,,18.0,,,,78.0,20.0,,,,,-10.0,,,,50.0,,,,,True,,,,False
29181,127,40.0,,,,,124.0,,26.2,,22.0,-87.0,,,,,-3.0,,-100.8,,-105.0,,,,,True,,False,,False
29183,4097,7688.0,6381.0,,,,4117.0,4794.9,16619.4,,8707.0,3591.0,2284.0,,,,20.0,697.9,12522.4,,4610.0,True,,,,True,True,False,,False
29185,56,48.0,,,,,40.0,,,,51.0,-8.0,,,,,-16.0,,,,-5.0,,,,,False,,,,True
29186,155,48.0,,,,,63.0,,88.4,,84.0,-107.0,,,,,-92.0,,-66.6,,-71.0,,,,,True,,True,,True
29187,1777,576.0,396.8,,,,601.0,395.5,1007.1,,1358.0,-1201.0,-1380.2,,,,-1176.0,-1381.5,-769.9,,-419.0,False,,,,True,False,True,,True
29189,10750,19800.0,6220.9,,,,15678.0,6796.3,63547.4,,18836.0,9050.0,-4529.1,,,,4928.0,-3953.7,52797.4,,8086.0,True,,,,True,True,False,,True
29195,309,328.0,,,,,246.0,46.5,198.1,,255.0,19.0,,,,,-63.0,-262.5,-110.9,,-54.0,,,,,False,False,False,,False
29197,15,0.0,,,,,8.0,,,,1.0,-15.0,,,,,-7.0,,,,-14.0,,,,,True,,,,True
29199,22,8.0,,,,,8.0,,2.3,,140.0,-14.0,,,,,-14.0,,-19.7,,118.0,,,,,False,,False,,False
29201,531,440.0,,,,,545.0,241.2,1740.9,,481.0,-91.0,,,,,14.0,-289.8,1209.9,,-50.0,,,,,True,False,False,,True
29203,62,24.0,,,,,51.0,,193.5,,16.0,-38.0,,,,,-11.0,,131.5,,-46.0,,,,,True,,False,,False
29205,44,152.0,,,,,8.0,,,,243.0,108.0,,,,,-36.0,,,,199.0,,,,,True,,,,False
29207,289,152.0,,,,,421.0,107.9,251.6,,158.0,-137.0,,,,,132.0,-181.1,-37.4,,-131.0,,,,,True,False,True,,True
29209,373,192.0,,,,,243.0,,433.5,,334.0,-181.0,,,,,-130.0,,60.5,,-39.0,,,,,True,,True,,True
29211,60,80.0,,,,,61.0,20.5,99.2,,79.0,20.0,,,,,1.0,-39.5,39.2,,19.0,,,,,True,False,False,,True
29213,790,1328.0,668.9,,,,708.0,748.4,8400.7,,1592.0,538.0,-121.1,,,,-82.0,-41.6,7610.7,,802.0,True,,,,True,True,False,,False
29215,286,112.0,,,,,152.0,,,,661.0,-174.0,,,,,-134.0,,,,375.0,,,,,True,,,,False
29217,137,0.0,,,,,130.0,,23.0,,2.0,-137.0,,,,,-7.0,,-114.0,,-135.0,,,,,True,,True,,True
29219,316,320.0,,,,,180.0,489.2,2639.3,,440.0,4.0,,,,,-136.0,173.2,2323.3,,124.0,,,,,False,False,False,,False
29221,361,64.0,,,,,175.0,,78.6,,81.0,-297.0,,,,,-186.0,,-282.4,,-280.0,,,,,True,,True,,True
29223,183,176.0,,,,,58.0,,,,535.0,-7.0,,,,,-125.0,,,,352.0,,,,,False,,,,False
29225,526,160.0,,,,,278.0,397.6,307.6,,131.0,-366.0,,,,,-248.0,-128.4,-218.4,,-395.0,,,,,True,True,True,,False
29227,12,24.0,,,,,8.0,,,,68.0,12.0,,,,,-4.0,,,,56.0,,,,,True,,,,False
29229,278,40.0,,,,,135.0,,37.4,,8.0,-238.0,,,,,-143.0,,-240.6,,-270.0,,,,,True,,False,,False
29510,2227,5472.0,2776.9,,,,5778.0,1350.1,5375.7,,4280.0,3245.0,549.9,,,,3551.0,-876.9,3148.7,,2053.0,True,,,,False,True,True,,True
30001,39,128.0,,,,,13.0,,,,205.0,89.0,,,,,-26.0,,,,166.0,,,,,True,,,,False
30003,581,816.0,,,,,133.0,10.1,909.2,,156.0,235.0,,,,,-448.0,-570.9,328.2,,-425.0,,,,,False,False,False,,False
30005,14,8.0,,,,,23.0,,,,7.0,-6.0,,,,,9.0,,,,-7.0,,,,,False,,,,False
30007,7,8.0,,,,,18.0,,,,3.0,1.0,,,,,11.0,,,,-4.0,,,,,False,,,,False
30009,59,88.0,,,,,48.0,,105.5,,72.0,29.0,,,,,-11.0,,46.5,,13.0,,,,,True,,False,,True
30011,4,0.0,,,,,0.0,,,,,-4.0,,,,,-4.0,,,,,,,,,False,,,,
30013,526,264.0,7.0,,,,1516.0,117.6,633.5,,704.0,-262.0,-519.0,,,,990.0,-408.4,107.5,,178.0,False,,,,False,False,True,,True
30015,24,24.0,,,,,22.0,,,,48.0,0.0,,,,,-2.0,,,,24.0,,,,,False,,,,False
30017,65,40.0,,,,,10.0,,115.4,,32.0,-25.0,,,,,-55.0,,50.4,,-33.0,,,,,False,,False,,False
30019,3,8.0,,,,,0.0,,,,45.0,5.0,,,,,-3.0,,,,42.0,,,,,True,,,,False
30021,62,48.0,,,,,1.0,,,,60.0,-14.0,,,,,-61.0,,,,-2.0,,,,,False,,,,True
30023,97,48.0,,,,,30.0,,,,150.0,-49.0,,,,,-67.0,,,,53.0,,,,,False,,,,False
30025,3,0.0,,,,,8.0,,,,11.0,-3.0,,,,,5.0,,,,8.0,,,,,False,,,,False
30027,60,16.0,,,,,70.0,,,,12.0,-44.0,,,,,10.0,,,,-48.0,,,,,True,,,,False
30029,737,632.0,414.7,,,,1739.0,327.3,4764.3,,977.0,-105.0,-322.3,,,,1002.0,-409.7,4027.3,,240.0,False,,,,False,False,False,,False
30031,475,832.0,2102.4,,,,1100.0,708.5,1211.9,,701.0,357.0,1627.4,,,,625.0,233.5,736.9,,226.0,False,,,,False,True,False,,True
30033,6,0.0,,,,,24.0,,,,1.0,-6.0,,,,,18.0,,,,-5.0,,,,,False,,,,True
30035,221,24.0,,,,,36.0,,114.3,,82.0,-197.0,,,,,-185.0,,-106.7,,-139.0,,,,,True,,True,,True
30037,1,0.0,,,,,0.0,,,,0.0,-1.0,,,,,-1.0,,,,-1.0,,,,,False,,,,False
30039,15,8.0,,,,,0.0,,,,3.0,-7.0,,,,,-15.0,,,,-12.0,,,,,False,,,,False
30041,112,8.0,,,,,144.0,,,,19.0,-104.0,,,,,32.0,,,,-93.0,,,,,True,,,,True
30043,49,56.0,,,,,38.0,,,,56.0,7.0,,,,,-11.0,,,,7.0,,,,,False,,,,False
30045,4,16.0,,,,,0.0,,,,39.0,12.0,,,,,-4.0,,,,35.0,,,,,True,,,,False
30047,118,232.0,,,,,302.0,155.8,171.9,,208.0,114.0,,,,,184.0,37.8,53.9,,90.0,,,,,False,True,True,,True
30049,146,224.0,221.0,,,,874.0,110.6,416.3,,328.0,78.0,75.0,,,,728.0,-35.4,270.3,,182.0,True,,,,False,True,False,,False
30051,17,0.0,,,,,0.0,,,,0.0,-17.0,,,,,-17.0,,,,-17.0,,,,,False,,,,False
30053,42,128.0,,,,,136.0,,,,84.0,86.0,,,,,94.0,,,,42.0,,,,,False,,,,True
30055,18,8.0,,,,,0.0,,,,0.0,-10.0,,,,,-18.0,,,,-18.0,,,,,False,,,,False
30057,32,128.0,,,,,20.0,,141.2,,81.0,96.0,,,,,-12.0,,109.2,,49.0,,,,,True,,False,,True
30059,21,0.0,,,,,0.0,,,,0.0,-21.0,,,,,-21.0,,,,-21.0,,,,,False,,,,False
30061,2,0.0,,,,,4.0,,,,,-2.0,,,,,2.0,,,,,,,,,False,,,,
30063,488,416.0,400.7,,,,1321.0,363.3,1423.4,,928.0,-72.0,-87.3,,,,833.0,-124.7,935.4,,440.0,False,,,,False,False,False,,False
30065,33,8.0,,,,,77.0,,,,7.0,-25.0,,,,,44.0,,,,-26.0,,,,,False,,,,False
30067,53,56.0,,,,,32.0,,36.5,,92.0,3.0,,,,,-21.0,,-16.5,,39.0,,,,,False,,False,,False
30069,0,0.0,,,,,8.0,,,,,0.0,,,,,8.0,,,,,,,,,False,,,,
30071,121,0.0,,,,,0.0,,,,,-121.0,,,,,-121.0,,,,,,,,,False,,,,
30073,20,8.0,,,,,2.0,,,,6.0,-12.0,,,,,-18.0,,,,-14.0,,,,,False,,,,False
30075,8,0.0,,,,,0.0,,,,2.0,-8.0,,,,,-8.0,,,,-6.0,,,,,False,,,,True
30077,10,16.0,,,,,15.0,,,,199.0,6.0,,,,,5.0,,,,189.0,,,,,True,,,,False
30079,2,0.0,,,,,0.0,,,,,-2.0,,,,,-2.0,,,,,,,,,False,,,,
30081,68,168.0,,,,,299.0,,105.4,,224.0,100.0,,,,,231.0,,37.4,,156.0,,,,,False,,True,,False
30083,32,40.0,,,,,11.0,,16.5,,39.0,8.0,,,,,-21.0,,-15.5,,7.0,,,,,False,,False,,True
30085,323,80.0,,,,,0.0,,,,182.0,-243.0,,,,,-323.0,,,,-141.0,,,,,False,,,,True
30087,612,24.0,,,,,32.0,,,,22.0,-588.0,,,,,-580.0,,,,-590.0,,,,,True,,,,False
30089,38,16.0,,,,,41.0,,,,20.0,-22.0,,,,,3.0,,,,-18.0,,,,,True,,,,True
30091,11,0.0,,,,,0.0,,,,1.0,-11.0,,,,,-11.0,,,,-10.0,,,,,False,,,,True
30093,193,232.0,,,,,468.0,,174.2,,673.0,39.0,,,,,275.0,,-18.8,,480.0,,,,,False,,True,,False
30095,50,24.0,,,,,19.0,,,,27.0,-26.0,,,,,-31.0,,,,-23.0,,,,,False,,,,True
30097,40,0.0,,,,,0.0,,,,1.0,-40.0,,,,,-40.0,,,,-39.0,,,,,False,,,,True
30099,6,0.0,,,,,8.0,,,,0.0,-6.0,,,,,2.0,,,,-6.0,,,,,True,,,,False
30101,46,0.0,,,,,4.0,,0.1,,0.0,-46.0,,,,,-42.0,,-45.9,,-46.0,,,,,True,,True,,False
30103,1,0.0,,,,,8.0,,,,0.0,-1.0,,,,,7.0,,,,-1.0,,,,,False,,,,False
30105,73,32.0,,,,,8.0,,,,47.0,-41.0,,,,,-65.0,,,,-26.0,,,,,False,,,,True
30107,14,8.0,,,,,7.0,,,,4.0,-6.0,,,,,-7.0,,,,-10.0,,,,,False,,,,False
30109,6,16.0,,,,,0.0,,,,24.0,10.0,,,,,-6.0,,,,18.0,,,,,True,,,,False
30111,2073,1640.0,2413.7,,,,1866.0,1500.0,1181.5,,1092.0,-433.0,340.7,,,,-207.0,-573.0,-891.5,,-981.0,True,,,,True,False,False,,False
31001,203,128.0,,,,,197.0,31.2,73.9,,265.0,-75.0,,,,,-6.0,-171.8,-129.1,,62.0,,,,,True,False,False,,True
31003,52,8.0,,,,,24.0,,,,3.0,-44.0,,,,,-28.0,,,,-49.0,,,,,True,,,,False
31005,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
31007,2,0.0,,,,,0.0,,,,0.0,-2.0,,,,,-2.0,,,,-2.0,,,,,False,,,,False
31009,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
31011,72,0.0,,,,,15.0,,,,0.0,-72.0,,,,,-57.0,,,,-72.0,,,,,True,,,,False
31013,67,16.0,,,,,22.0,,,,2.0,-51.0,,,,,-45.0,,,,-65.0,,,,,True,,,,False
31015,21,0.0,,,,,0.0,,,,0.0,-21.0,,,,,-21.0,,,,-21.0,,,,,False,,,,False
31017,34,0.0,,,,,0.0,,,,,-34.0,,,,,-34.0,,,,,,,,,False,,,,
31019,713,480.0,,,,,200.0,248.8,306.5,,380.0,-233.0,,,,,-513.0,-464.2,-406.5,,-333.0,,,,,False,False,False,,False
31021,55,40.0,,,,,42.0,,34.1,,193.0,-15.0,,,,,-13.0,,-20.9,,138.0,,,,,True,,False,,False
31023,57,24.0,,,,,32.0,,7.9,,119.0,-33.0,,,,,-25.0,,-49.1,,62.0,,,,,True,,False,,False
31025,173,160.0,,,,,143.0,272.1,133.9,,81.0,-13.0,,,,,-30.0,99.1,-39.1,,-92.0,,,,,False,False,False,,False
31027,64,8.0,,,,,46.0,,2.0,,3.0,-56.0,,,,,-18.0,,-62.0,,-61.0,,,,,True,,False,,False
31029,17,16.0,,,,,0.0,,,,5.0,-1.0,,,,,-17.0,,,,-12.0,,,,,False,,,,False
31031,43,0.0,,,,,1.0,,,,88.0,-43.0,,,,,-42.0,,,,45.0,,,,,True,,,,False
31033,12,24.0,,,,,8.0,,15.5,,28.0,12.0,,,,,-4.0,,3.5,,16.0,,,,,True,,True,,False
31035,28,32.0,,,,,8.0,,16.5,,7.0,4.0,,,,,-20.0,,-11.5,,-21.0,,,,,False,,False,,False
31037,90,32.0,,,,,119.0,5.1,33.7,,0.0,-58.0,,,,,29.0,-84.9,-56.3,,-90.0,,,,,True,False,True,,False
31039,88,80.0,,,,,58.0,,72.8,,51.0,-8.0,,,,,-30.0,,-15.2,,-37.0,,,,,False,,False,,False
31041,43,16.0,,,,,16.0,,5.1,,16.0,-27.0,,,,,-27.0,,-37.9,,-27.0,,,,,False,,False,,False
31043,308,112.0,,,,,206.0,14.3,243.8,,0.0,-196.0,,,,,-102.0,-293.7,-64.2,,-308.0,,,,,True,False,True,,False
31045,115,32.0,,,,,16.0,,,,220.0,-83.0,,,,,-99.0,,,,105.0,,,,,False,,,,False
31047,136,248.0,,,,,142.0,4.6,81.6,,92.0,112.0,,,,,6.0,-131.4,-54.4,,-44.0,,,,,True,False,True,,True
31049,4,0.0,,,,,0.0,,,,0.0,-4.0,,,,,-4.0,,,,-4.0,,,,,False,,,,False
31051,35,0.0,,,,,40.0,,4.6,,0.0,-35.0,,,,,5.0,,-30.4,,-35.0,,,,,True,,True,,False
31053,410,168.0,,,,,306.0,21.3,89.3,,196.0,-242.0,,,,,-104.0,-388.7,-320.7,,-214.0,,,,,True,False,False,,True
31055,5510,7000.0,10705.0,,,,5950.0,3785.4,7893.4,,3051.0,1490.0,5195.0,,,,440.0,-1724.6,2383.4,,-2459.0,False,,,,True,False,False,,False
31057,11,8.0,,,,,0.0,,,,0.0,-3.0,,,,,-11.0,,,,-11.0,,,,,False,,,,False
31059,32,16.0,,,,,8.0,,13.0,,27.0,-16.0,,,,,-24.0,,-19.0,,-5.0,,,,,False,,False,,True
31061,19,8.0,,,,,0.0,,,,59.0,-11.0,,,,,-19.0,,,,40.0,,,,,False,,,,False
31063,5,0.0,,,,,0.0,,,,0.0,-5.0,,,,,-5.0,,,,-5.0,,,,,False,,,,False
31065,26,24.0,,,,,0.0,,,,27.0,-2.0,,,,,-26.0,,,,1.0,,,,,False,,,,True
31067,166,56.0,,,,,93.0,,31.5,,196.0,-110.0,,,,,-73.0,,-134.5,,30.0,,,,,True,,False,,True
31069,6,0.0,,,,,0.0,,,,0.0,-6.0,,,,,-6.0,,,,-6.0,,,,,False,,,,False
31071,8,0.0,,,,,0.0,,,,0.0,-8.0,,,,,-8.0,,,,-8.0,,,,,False,,,,False
31073,19,16.0,,,,,0.0,,4.7,,44.0,-3.0,,,,,-19.0,,-14.3,,25.0,,,,,False,,False,,False
31075,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
31077,19,8.0,,,,,0.0,,,,2.0,-11.0,,,,,-19.0,,,,-17.0,,,,,False,,,,False
31079,300,288.0,123.1,,,,587.0,16.8,341.0,,292.0,-12.0,-176.9,,,,287.0,-283.2,41.0,,-8.0,False,,,,False,False,False,,True
31081,36,64.0,,,,,19.0,,112.8,,34.0,28.0,,,,,-17.0,,76.8,,-2.0,,,,,True,,False,,True
31083,21,0.0,,,,,0.0,,,,0.0,-21.0,,,,,-21.0,,,,-21.0,,,,,False,,,,False
31085,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
31087,4,0.0,,,,,0.0,,,,0.0,-4.0,,,,,-4.0,,,,-4.0,,,,,False,,,,False
31089,67,8.0,,,,,26.0,,,,1.0,-59.0,,,,,-41.0,,,,-66.0,,,,,True,,,,False
31091,3,0.0,,,,,0.0,,,,0.0,-3.0,,,,,-3.0,,,,-3.0,,,,,False,,,,False
31093,42,32.0,,,,,16.0,,27.4,,87.0,-10.0,,,,,-26.0,,-14.6,,45.0,,,,,False,,False,,False
31095,16,8.0,,,,,10.0,,,,2.0,-8.0,,,,,-6.0,,,,-14.0,,,,,True,,,,False
31097,38,0.0,,,,,15.0,,,,0.0,-38.0,,,,,-23.0,,,,-38.0,,,,,True,,,,False
31099,111,72.0,,,,,8.0,,48.6,,124.0,-39.0,,,,,-103.0,,-62.4,,13.0,,,,,False,,False,,True
31101,51,40.0,,,,,4.0,,,,14.0,-11.0,,,,,-47.0,,,,-37.0,,,,,False,,,,False
31103,6,0.0,,,,,0.0,,,,,-6.0,,,,,-6.0,,,,,,,,,False,,,,
31105,0,0.0,,,,,3.0,,3.7,,0.0,0.0,,,,,3.0,,3.7,,0.0,,,,,False,,False,,True
31107,134,24.0,,,,,38.0,,16.3,,25.0,-110.0,,,,,-96.0,,-117.7,,-109.0,,,,,True,,False,,True
31109,3119,2472.0,2139.5,,,,3169.0,2627.5,2638.3,,1194.0,-647.0,-979.5,,,,50.0,-491.5,-480.7,,-1925.0,False,,,,True,True,True,,False
31111,278,136.0,,,,,81.0,,148.9,,95.0,-142.0,,,,,-197.0,,-129.1,,-183.0,,,,,False,,True,,False
31113,7,0.0,,,,,0.0,,,,,-7.0,,,,,-7.0,,,,,,,,,False,,,,
31115,3,0.0,,,,,0.0,,,,,-3.0,,,,,-3.0,,,,,,,,,False,,,,
31117,2,0.0,,,,,0.0,,,,0.0,-2.0,,,,,-2.0,,,,-2.0,,,,,False,,,,False
