,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48277,1666,1088.0,,,,,830.0,,1474.6,2.2,420.4,,259.0,-578.0,,,,,-836.0,,-191.4,-1663.8,-1245.6,,-1407.0,,,,,False,,True,False,False,,False
48279,1062,440.0,,,,,326.0,,1366.6,146.9,,,82.0,-622.0,,,,,-736.0,,304.6,-915.1,,,-980.0,,,,,False,,True,False,,,False
48281,337,56.0,,,,,234.0,,266.6,54.3,,,34.0,-281.0,,,,,-103.0,,-70.4,-282.7,,,-303.0,,,,,True,,True,False,,,False
48283,197,136.0,,,,,24.0,,283.2,0.0,,,93.0,-61.0,,,,,-173.0,,86.2,-197.0,,,-104.0,,,,,False,,False,False,,,False
48285,510,312.0,,,,,108.0,,340.2,1.6,229.3,,34.0,-198.0,,,,,-402.0,,-169.8,-508.4,-280.7,,-476.0,,,,,False,,True,False,False,,False
48287,575,32.0,,,,,135.0,,247.2,0.0,,,1.0,-543.0,,,,,-440.0,,-327.8,-575.0,,,-574.0,,,,,True,,True,False,,,False
48289,366,136.0,,,,,178.0,,484.8,0.0,,,14.0,-230.0,,,,,-188.0,,118.8,-366.0,,,-352.0,,,,,True,,True,False,,,False
48291,1563,160.0,,,,,804.0,,574.5,0.3,136.1,,0.0,-1403.0,,,,,-759.0,,-988.5,-1562.7,-1426.9,,-1563.0,,,,,True,,True,False,False,,False
48293,487,96.0,,,,,344.0,,375.4,0.1,,,12.0,-391.0,,,,,-143.0,,-111.6,-486.9,,,-475.0,,,,,True,,True,False,,,False
48295,136,40.0,,,,,48.0,,245.2,,,,13.0,-96.0,,,,,-88.0,,109.2,,,,-123.0,,,,,True,,False,,,,False
48297,327,56.0,,,,,25.0,,131.5,0.0,,,271.0,-271.0,,,,,-302.0,,-195.5,-327.0,,,-56.0,,,,,False,,True,False,,,True
48299,382,56.0,,,,,156.0,,363.3,118.9,,,7.0,-326.0,,,,,-226.0,,-18.7,-263.1,,,-375.0,,,,,True,,True,True,,,False
48301,2,0.0,,,,,0.0,,52.3,,,,,-2.0,,,,,-2.0,,50.3,,,,,,,,,False,,False,,,,
48303,21630,13896.0,,,,,19293.0,,16743.5,6527.2,2984.6,,5666.0,-7734.0,,,,,-2337.0,,-4886.5,-15102.8,-18645.4,,-15964.0,,,,,True,,True,False,False,,False
48305,311,152.0,,,,,19.0,,1276.7,57.3,,,75.0,-159.0,,,,,-292.0,,965.7,-253.7,,,-236.0,,,,,False,,False,False,,,False
48307,252,120.0,,,,,51.0,,170.9,0.0,,,94.0,-132.0,,,,,-201.0,,-81.1,-252.0,,,-158.0,,,,,False,,True,False,,,False
48309,7315,3856.0,,,,,3564.0,,3273.8,34.3,1896.1,,1438.0,-3459.0,,,,,-3751.0,,-4041.2,-7280.7,-5418.9,,-5877.0,,,,,False,,False,False,False,,False
48311,25,0.0,,,,,0.0,,134.9,,,,0.0,-25.0,,,,,-25.0,,109.9,,,,-25.0,,,,,False,,False,,,,False
48313,309,88.0,,,,,204.0,,119.3,0.4,,,31.0,-221.0,,,,,-105.0,,-189.7,-308.6,,,-278.0,,,,,True,,True,False,,,False
48315,79,56.0,,,,,137.0,,124.3,0.0,,,95.0,-23.0,,,,,58.0,,45.3,-79.0,,,16.0,,,,,False,,False,False,,,True
48317,410,32.0,,,,,7.0,,233.7,,,,1.0,-378.0,,,,,-403.0,,-176.3,,,,-409.0,,,,,False,,True,,,,False
48319,138,0.0,,,,,8.0,,72.0,,,,0.0,-138.0,,,,,-130.0,,-66.0,,,,-138.0,,,,,True,,True,,,,False
48321,612,88.0,,,,,120.0,,273.7,0.0,47.7,,16.0,-524.0,,,,,-492.0,,-338.3,-612.0,-564.3,,-596.0,,,,,True,,True,False,False,,False
48323,1611,2752.0,,,,,723.0,,1124.0,3.1,1614.9,,1788.0,1141.0,,,,,-888.0,,-487.0,-1607.9,3.9,,177.0,,,,,True,,True,False,True,,True
48325,1196,192.0,,,,,318.0,,600.9,2.9,109.6,,60.0,-1004.0,,,,,-878.0,,-595.1,-1193.1,-1086.4,,-1136.0,,,,,True,,True,False,False,,False
48327,91,184.0,,,,,3.0,,199.0,,,,42.0,93.0,,,,,-88.0,,108.0,,,,-49.0,,,,,True,,False,,,,True
48329,5053,4280.0,,,,,10279.0,,4033.4,1684.6,1523.7,,17260.0,-773.0,,,,,5226.0,,-1019.6,-3368.4,-3529.3,,12207.0,,,,,False,,False,False,False,,False
48331,676,64.0,,,,,242.0,,304.7,0.3,,,94.0,-612.0,,,,,-434.0,,-371.3,-675.7,,,-582.0,,,,,True,,True,False,,,True
48333,138,24.0,,,,,20.0,,91.3,,,,4.0,-114.0,,,,,-118.0,,-46.7,,,,-134.0,,,,,False,,True,,,,False
48335,269,352.0,,,,,36.0,,1291.9,48.5,,,62.0,83.0,,,,,-233.0,,1022.9,-220.5,,,-207.0,,,,,False,,False,False,,,False
48337,933,256.0,,,,,364.0,,1018.8,82.6,,,370.0,-677.0,,,,,-569.0,,85.8,-850.4,,,-563.0,,,,,True,,True,False,,,True
48339,9010,5848.0,,,,,4984.0,,4732.1,455.2,1919.5,,4478.0,-3162.0,,,,,-4026.0,,-4277.9,-8554.8,-7090.5,,-4532.0,,,,,False,,False,False,False,,False
48341,687,392.0,,,,,938.0,,432.1,28.6,158.8,,0.0,-295.0,,,,,251.0,,-254.9,-658.4,-528.2,,-687.0,,,,,True,,True,False,False,,False
48343,221,128.0,,,,,128.0,,301.7,0.0,,,393.0,-93.0,,,,,-93.0,,80.7,-221.0,,,172.0,,,,,False,,True,False,,,False
48345,42,40.0,,,,,8.0,,176.2,,,,56.0,-2.0,,,,,-34.0,,134.2,,,,14.0,,,,,False,,False,,,,False
48347,978,376.0,,,,,812.0,,519.9,0.6,214.9,,399.0,-602.0,,,,,-166.0,,-458.1,-977.4,-763.1,,-579.0,,,,,True,,True,False,False,,True
48349,1970,312.0,,,,,849.0,,404.5,2.9,137.6,,222.0,-1658.0,,,,,-1121.0,,-1565.5,-1967.1,-1832.4,,-1748.0,,,,,True,,True,False,False,,False
48351,168,8.0,,,,,149.0,,79.8,4.5,,,131.0,-160.0,,,,,-19.0,,-88.2,-163.5,,,-37.0,,,,,True,,True,False,,,True
48353,661,352.0,,,,,270.0,,923.3,129.4,,,48.0,-309.0,,,,,-391.0,,262.3,-531.6,,,-613.0,,,,,False,,True,False,,,False
48355,6165,1472.0,,,,,1422.0,,1028.0,1.8,842.7,,4059.0,-4693.0,,,,,-4743.0,,-5137.0,-6163.2,-5322.3,,-2106.0,,,,,False,,False,False,False,,True
48357,599,368.0,,,,,374.0,,1690.9,142.7,,,99.0,-231.0,,,,,-225.0,,1091.9,-456.3,,,-500.0,,,,,True,,False,False,,,False
48359,77,16.0,,,,,3.0,,258.4,,,,3.0,-61.0,,,,,-74.0,,181.4,,,,-74.0,,,,,False,,False,,,,False
48361,2670,712.0,,,,,751.0,,607.3,13.7,309.8,,1570.0,-1958.0,,,,,-1919.0,,-2062.7,-2656.3,-2360.2,,-1100.0,,,,,True,,False,False,False,,True
48363,917,304.0,,,,,322.0,,591.9,1.9,,,273.0,-613.0,,,,,-595.0,,-325.1,-915.1,,,-644.0,,,,,True,,True,False,,,False
48365,440,152.0,,,,,349.0,,372.7,44.4,,,40.0,-288.0,,,,,-91.0,,-67.3,-395.6,,,-400.0,,,,,True,,True,False,,,False
48367,4673,1152.0,,,,,1367.0,,1112.3,409.1,686.6,,729.0,-3521.0,,,,,-3306.0,,-3560.7,-4263.9,-3986.4,,-3944.0,,,,,True,,False,False,False,,False
48369,473,328.0,,,,,213.0,,374.3,23.4,,,5.0,-145.0,,,,,-260.0,,-98.7,-449.6,,,-468.0,,,,,False,,True,False,,,False
48371,743,400.0,,,,,469.0,,291.9,0.0,,,42.0,-343.0,,,,,-274.0,,-451.1,-743.0,,,-701.0,,,,,True,,False,False,,,False
48373,1048,80.0,,,,,647.0,,325.9,0.1,,,69.0,-968.0,,,,,-401.0,,-722.1,-1047.9,,,-979.0,,,,,True,,True,False,,,False
48375,6963,4416.0,,,,,7832.0,,3318.8,72.7,1821.7,,4514.0,-2547.0,,,,,869.0,,-3644.2,-6890.3,-5141.3,,-2449.0,,,,,True,,False,False,False,,True
48377,458,56.0,,,,,10.0,,212.8,0.0,,,1.0,-402.0,,,,,-448.0,,-245.2,-458.0,,,-457.0,,,,,False,,True,False,,,False
48379,351,48.0,,,,,101.0,,394.9,,,,247.0,-303.0,,,,,-250.0,,43.9,,,,-104.0,,,,,True,,True,,,,True
48381,8325,4736.0,,,,,4817.0,,7160.4,2340.9,1310.1,,767.0,-3589.0,,,,,-3508.0,,-1164.6,-5984.1,-7014.9,,-7558.0,,,,,True,,True,False,False,,False
48383,267,24.0,,,,,3.0,,125.0,,,,145.0,-243.0,,,,,-264.0,,-142.0,,,,-122.0,,,,,False,,True,,,,True
48385,52,120.0,,,,,2.0,,154.2,0.0,,,50.0,68.0,,,,,-50.0,,102.2,-52.0,,,-2.0,,,,,True,,False,True,,,True
48387,184,120.0,,,,,160.0,,219.0,27.9,,,403.0,-64.0,,,,,-24.0,,35.0,-156.1,,,219.0,,,,,True,,True,False,,,False
48389,1230,128.0,,,,,378.0,,474.8,0.0,,,207.0,-1102.0,,,,,-852.0,,-755.2,-1230.0,,,-1023.0,,,,,True,,True,False,,,True
48391,100,24.0,,,,,10.0,,64.8,0.0,,,0.0,-76.0,,,,,-90.0,,-35.2,-100.0,,,-100.0,,,,,False,,True,False,,,False
48393,22,0.0,,,,,8.0,,64.0,,,,0.0,-22.0,,,,,-14.0,,42.0,,,,-22.0,,,,,True,,False,,,,False
48395,386,120.0,,,,,148.0,,356.3,0.1,,,1.0,-266.0,,,,,-238.0,,-29.7,-385.9,,,-385.0,,,,,True,,True,False,,,False
48397,3370,832.0,,,,,1010.0,,934.1,39.2,466.5,,1155.0,-2538.0,,,,,-2360.0,,-2435.9,-3330.8,-2903.5,,-2215.0,,,,,True,,True,False,False,,True
48399,468,72.0,,,,,44.0,,99.7,0.0,,,1.0,-396.0,,,,,-424.0,,-368.3,-468.0,,,-467.0,,,,,False,,True,False,,,False
48401,1330,296.0,,,,,970.0,,450.3,1.0,,,1714.0,-1034.0,,,,,-360.0,,-879.7,-1329.0,,,384.0,,,,,True,,True,False,,,True
48403,248,40.0,,,,,69.0,,96.0,,,,11.0,-208.0,,,,,-179.0,,-152.0,,,,-237.0,,,,,True,,True,,,,False
48405,208,8.0,,,,,96.0,,86.7,0.0,,,115.0,-200.0,,,,,-112.0,,-121.3,-208.0,,,-93.0,,,,,True,,True,False,,,True
48407,174,40.0,,,,,226.0,,378.7,98.3,,,221.0,-134.0,,,,,52.0,,204.7,-75.7,,,47.0,,,,,True,,False,True,,,True
48409,1283,184.0,,,,,171.0,,289.1,0.0,86.3,,28.0,-1099.0,,,,,-1112.0,,-993.9,-1283.0,-1196.7,,-1255.0,,,,,False,,True,False,False,,False
48411,275,56.0,,,,,34.0,,123.6,0.0,,,9.0,-219.0,,,,,-241.0,,-151.4,-275.0,,,-266.0,,,,,False,,True,False,,,False
48413,157,0.0,,,,,0.0,,95.6,,,,5.0,-157.0,,,,,-157.0,,-61.4,,,,-152.0,,,,,False,,True,,,,True
48415,743,936.0,,,,,483.0,,706.9,0.1,,,0.0,193.0,,,,,-260.0,,-36.1,-742.9,,,-743.0,,,,,False,,True,False,,,False
48417,100,40.0,,,,,8.0,,176.9,,,,42.0,-60.0,,,,,-92.0,,76.9,,,,-58.0,,,,,False,,False,,,,True
48419,453,32.0,,,,,312.0,,249.5,0.8,,,7.0,-421.0,,,,,-141.0,,-203.5,-452.2,,,-446.0,,,,,True,,True,False,,,False
48421,30,40.0,,,,,48.0,,123.1,,,,56.0,10.0,,,,,18.0,,93.1,,,,26.0,,,,,False,,False,,,,False
48423,7415,1112.0,,,,,3225.0,,1677.3,313.5,358.0,,164.0,-6303.0,,,,,-4190.0,,-5737.7,-7101.5,-7057.0,,-7251.0,,,,,True,,True,False,False,,False
48425,488,16.0,,,,,50.0,,295.5,0.0,,,133.0,-472.0,,,,,-438.0,,-192.5,-488.0,,,-355.0,,,,,True,,True,False,,,True
48427,1921,456.0,,,,,849.0,,120.1,0.0,370.9,,3.0,-1465.0,,,,,-1072.0,,-1800.9,-1921.0,-1550.1,,-1918.0,,,,,True,,False,False,False,,False
48429,378,72.0,,,,,113.0,,131.8,0.0,,,44.0,-306.0,,,,,-265.0,,-246.2,-378.0,,,-334.0,,,,,True,,True,False,,,False
48431,89,16.0,,,,,0.0,,375.2,,,,2.0,-73.0,,,,,-89.0,,286.2,,,,-87.0,,,,,False,,False,,,,False
48433,43,8.0,,,,,0.0,,78.8,,,,1.0,-35.0,,,,,-43.0,,35.8,,,,-42.0,,,,,False,,False,,,,False
48435,266,104.0,,,,,5.0,,248.2,0.0,,,0.0,-162.0,,,,,-261.0,,-17.8,-266.0,,,-266.0,,,,,False,,True,False,,,False
48437,445,128.0,,,,,182.0,,287.5,26.6,,,29.0,-317.0,,,,,-263.0,,-157.5,-418.4,,,-416.0,,,,,True,,True,False,,,False
48439,67305,35016.0,,,,,25430.0,,28821.7,36650.9,11959.1,,21188.0,-32289.0,,,,,-41875.0,,-38483.3,-30654.1,-55345.9,,-46117.0,,,,,False,,False,True,False,,False
48441,8052,1208.0,,,,,2004.0,,1197.7,921.4,395.8,,423.0,-6844.0,,,,,-6048.0,,-6854.3,-7130.6,-7656.2,,-7629.0,,,,,True,,False,False,False,,False
48443,54,0.0,,,,,0.0,,265.3,,,,26.0,-54.0,,,,,-54.0,,211.3,,,,-28.0,,,,,False,,False,,,,True
48445,777,504.0,,,,,739.0,,2170.3,137.6,,,149.0,-273.0,,,,,-38.0,,1393.3,-639.4,,,-628.0,,,,,True,,False,False,,,False
48447,31,8.0,,,,,8.0,,162.3,,,,5.0,-23.0,,,,,-23.0,,131.3,,,,-26.0,,,,,False,,False,,,,False
48449,782,360.0,,,,,542.0,,432.2,3.5,256.1,,182.0,-422.0,,,,,-240.0,,-349.8,-778.5,-525.9,,-600.0,,,,,True,,True,False,False,,False
48451,6610,2624.0,,,,,2160.0,,2040.5,32.9,1198.7,,0.0,-3986.0,,,,,-4450.0,,-4569.5,-6577.1,-5411.3,,-6610.0,,,,,False,,False,False,False,,False
48453,13577,4680.0,,,,,8006.0,,3430.0,223.3,1364.5,,2415.0,-8897.0,,,,,-5571.0,,-10147.0,-13353.7,-12212.5,,-11162.0,,,,,True,,False,False,False,,False
48455,112,48.0,,,,,121.0,,270.3,37.9,,,157.0,-64.0,,,,,9.0,,158.3,-74.1,,,45.0,,,,,True,,False,False,,,True
48457,445,64.0,,,,,368.0,,326.6,0.0,,,23.0,-381.0,,,,,-77.0,,-118.4,-445.0,,,-422.0,,,,,True,,True,False,,,False
48459,1020,216.0,,,,,508.0,,438.1,147.1,,,218.0,-804.0,,,,,-512.0,,-581.9,-872.9,,,-802.0,,,,,True,,True,False,,,True
48461,256,0.0,,,,,0.0,,243.5,,,,4.0,-256.0,,,,,-256.0,,-12.5,,,,-252.0,,,,,False,,True,,,,True
48463,670,96.0,,,,,203.0,,318.0,0.0,,,35.0,-574.0,,,,,-467.0,,-352.0,-670.0,,,-635.0,,,,,True,,True,False,,,False
48465,1302,840.0,,,,,1339.0,,475.6,0.1,279.1,,77.0,-462.0,,,,,37.0,,-826.4,-1301.9,-1022.9,,-1225.0,,,,,True,,False,False,False,,False
48467,1599,128.0,,,,,703.0,,466.5,188.4,,,39.0,-1471.0,,,,,-896.0,,-1132.5,-1410.6,,,-1560.0,,,,,True,,True,True,,,False
48469,1298,440.0,,,,,455.0,,455.0,3.7,236.4,,459.0,-858.0,,,,,-843.0,,-843.0,-1294.3,-1061.6,,-839.0,,,,,True,,True,False,False,,True
48471,1672,616.0,,,,,1209.0,,328.2,0.6,357.9,,231.0,-1056.0,,,,,-463.0,,-1343.8,-1671.4,-1314.1,,-1441.0,,,,,True,,False,False,False,,False
48473,765,112.0,,,,,451.0,,670.2,0.1,,,7.0,-653.0,,,,,-314.0,,-94.8,-764.9,,,-758.0,,,,,True,,True,False,,,False
48475,614,16.0,,,,,166.0,,378.6,32.7,,,15.0,-598.0,,,,,-448.0,,-235.4,-581.3,,,-599.0,,,,,True,,True,True,,,False
48477,635,16.0,,,,,349.0,,418.4,10.3,,,96.0,-619.0,,,,,-286.0,,-216.6,-624.7,,,-539.0,,,,,True,,True,False,,,True
48479,8904,2736.0,,,,,2185.0,,2106.4,19.2,1763.0,,6088.0,-6168.0,,,,,-6719.0,,-6797.6,-8884.8,-7141.0,,-2816.0,,,,,False,,False,False,False,,True
48481,799,56.0,,,,,199.0,,271.3,0.3,46.8,,2.0,-743.0,,,,,-600.0,,-527.7,-798.7,-752.2,,-797.0,,,,,True,,True,False,False,,False
48483,251,144.0,,,,,115.0,,335.5,,,,62.0,-107.0,,,,,-136.0,,84.5,,,,-189.0,,,,,False,,True,,,,False
48485,5836,5000.0,,,,,2037.0,,11811.3,1815.1,1239.2,,1080.0,-836.0,,,,,-3799.0,,5975.3,-4020.9,-4596.8,,-4756.0,,,,,False,,False,False,False,,False
48487,836,440.0,,,,,217.0,,1069.3,137.1,,,0.0,-396.0,,,,,-619.0,,233.3,-698.9,,,-836.0,,,,,False,,True,False,,,False
48489,378,192.0,,,,,35.0,,168.3,0.0,84.4,,0.0,-186.0,,,,,-343.0,,-209.7,-378.0,-293.6,,-378.0,,,,,False,,False,False,False,,False
48491,9765,1584.0,,,,,3501.0,,1302.9,86.9,786.5,,1726.0,-8181.0,,,,,-6264.0,,-8462.1,-9678.1,-8978.5,,-8039.0,,,,,True,,False,False,False,,True
48493,887,152.0,,,,,163.0,,592.1,0.0,,,311.0,-735.0,,,,,-724.0,,-294.9,-887.0,,,-576.0,,,,,True,,True,False,,,True
48495,392,80.0,,,,,44.0,,224.4,0.0,,,19.0,-312.0,,,,,-348.0,,-167.6,-392.0,,,-373.0,,,,,False,,True,False,,,False
48497,2596,480.0,,,,,767.0,,854.3,171.1,,,600.0,-2116.0,,,,,-1829.0,,-1741.7,-2424.9,,,-1996.0,,,,,True,,True,False,,,True
48499,1218,288.0,,,,,505.0,,546.6,211.5,,,115.0,-930.0,,,,,-713.0,,-671.4,-1006.5,,,-1103.0,,,,,True,,True,False,,,False
48501,447,48.0,,,,,69.0,,171.3,0.0,,,10.0,-399.0,,,,,-378.0,,-275.7,-447.0,,,-437.0,,,,,True,,True,False,,,False
48503,781,520.0,,,,,246.0,,1716.1,259.8,,,332.0,-261.0,,,,,-535.0,,935.1,-521.2,,,-449.0,,,,,False,,False,False,,,False
48505,498,24.0,,,,,48.0,,108.3,0.0,,,0.0,-474.0,,,,,-450.0,,-389.7,-498.0,,,-498.0,,,,,True,,True,False,,,False
48507,363,192.0,,,,,23.0,,361.9,0.0,,,84.0,-171.0,,,,,-340.0,,-1.1,-363.0,,,-279.0,,,,,False,,True,False,,,False
49001,0,0.0,,,,,66.0,,149.7,,,,,0.0,,,,,66.0,,149.7,,,,,,,,,False,,False,,,,
49003,0,0.0,,,,,1360.0,,279.5,,,,,0.0,,,,,1360.0,,279.5,,,,,,,,,False,,False,,,,
49005,0,0.0,,,,,2883.0,,241.6,,,,,0.0,,,,,2883.0,,241.6,,,,,,,,,False,,False,,,,
49007,0,0.0,,,,,434.0,,300.3,,,,,0.0,,,,,434.0,,300.3,,,,,,,,,False,,False,,,,
49009,0,0.0,,,,,0.0,,148.2,,,,,0.0,,,,,0.0,,148.2,,,,,,,,,True,,False,,,,
49011,13969,6720.0,,,,,9996.0,,5327.6,2792.7,2029.7,,1561.0,-7249.0,,,,,-3973.0,,-8641.4,-11176.3,-11939.3,,-12408.0,,,,,True,,False,False,False,,False
49013,0,0.0,,,,,262.0,,312.5,,,,,0.0,,,,,262.0,,312.5,,,,,,,,,False,,False,,,,
49015,0,0.0,,,,,77.0,,128.0,,,,,0.0,,,,,77.0,,128.0,,,,,,,,,False,,False,,,,
49017,0,0.0,,,,,6.0,,129.2,,,,,0.0,,,,,6.0,,129.2,,,,,,,,,False,,False,,,,
49019,0,0.0,,,,,52.0,,183.0,,,,,0.0,,,,,52.0,,183.0,,,,,,,,,False,,False,,,,
49021,0,0.0,,,,,334.0,,270.0,,,,,0.0,,,,,334.0,,270.0,,,,,,,,,False,,False,,,,
49023,0,0.0,,,,,198.0,,326.6,,,,,0.0,,,,,198.0,,326.6,,,,,,,,,False,,False,,,,
49025,0,0.0,,,,,25.0,,178.2,,,,,0.0,,,,,25.0,,178.2,,,,,,,,,False,,False,,,,
49027,0,0.0,,,,,169.0,,149.5,,,,,0.0,,,,,169.0,,149.5,,,,,,,,,False,,False,,,,
49029,0,0.0,,,,,122.0,,347.6,,,,,0.0,,,,,122.0,,347.6,,,,,,,,,False,,False,,,,
49031,0,0.0,,,,,7.0,,93.2,,,,,0.0,,,,,7.0,,93.2,,,,,,,,,False,,False,,,,
49033,0,0.0,,,,,20.0,,224.3,,,,,0.0,,,,,20.0,,224.3,,,,,,,,,False,,False,,,,
49035,54258,32624.0,,,,,31232.0,,17829.8,18133.7,51092.6,,12869.0,-21634.0,,,,,-23026.0,,-36428.2,-36124.3,-3165.4,,-41389.0,,,,,False,,False,False,True,,False
49037,504,384.0,,,,,105.0,,309.0,0.0,,,103.0,-120.0,,,,,-399.0,,-195.0,-504.0,,,-401.0,,,,,False,,False,False,,,False
49039,0,0.0,,,,,814.0,,349.7,,,,,0.0,,,,,814.0,,349.7,,,,,,,,,False,,False,,,,
49041,0,0.0,,,,,354.0,,120.3,,,,,0.0,,,,,354.0,,120.3,,,,,,,,,False,,False,,,,
49043,1483,864.0,,,,,338.0,,682.3,599.0,453.2,,538.0,-619.0,,,,,-1145.0,,-800.7,-884.0,-1029.8,,-945.0,,,,,False,,False,False,False,,False
49045,2669,1136.0,,,,,1487.0,,1939.4,448.1,336.7,,1066.0,-1533.0,,,,,-1182.0,,-729.6,-2220.9,-2332.3,,-1603.0,,,,,True,,True,False,False,,False
49047,0,0.0,,,,,234.0,,248.3,,,,,0.0,,,,,234.0,,248.3,,,,,,,,,False,,False,,,,
49049,33462,19152.0,,,,,18854.0,,10296.5,8048.1,16594.9,,5667.0,-14310.0,,,,,-14608.0,,-23165.5,-25413.9,-16867.1,,-27795.0,,,,,False,,False,False,False,,False
49051,1833,712.0,,,,,527.0,,705.6,728.5,,,364.0,-1121.0,,,,,-1306.0,,-1127.4,-1104.5,,,-1469.0,,,,,False,,False,True,,,False
49053,0,0.0,,,,,931.0,,242.2,,,,,0.0,,,,,931.0,,242.2,,,,,,,,,False,,False,,,,
49055,0,0.0,,,,,6.0,,171.7,,,,,0.0,,,,,6.0,,171.7,,,,,,,,,False,,False,,,,
49057,0,0.0,,,,,6844.0,,289.5,,,,,0.0,,,,,6844.0,,289.5,,,,,,,,,False,,False,,,,
50001,107,48.0,,,,,12.0,,236.4,160.7,,,2.0,-59.0,,,,,-95.0,,129.4,53.7,,,-105.0,,,,,False,,False,True,,,False
50003,228,32.0,,,,,120.0,,328.4,137.2,,,12.0,-196.0,,,,,-108.0,,100.4,-90.8,,,-216.0,,,,,True,,True,True,,,False
50005,172,32.0,,,,,59.0,,251.8,,,,1270.0,-140.0,,,,,-113.0,,79.8,,,,1098.0,,,,,True,,True,,,,False
50007,1355,336.0,,,,,40.0,,340.1,360.6,,,742.0,-1019.0,,,,,-1315.0,,-1014.9,-994.4,,,-613.0,,,,,False,,True,True,,,True
50009,70,0.0,,,,,37.0,,93.8,,,,0.0,-70.0,,,,,-33.0,,23.8,,,,-70.0,,,,,True,,True,,,,False
50011,307,24.0,,,,,17.0,,218.6,2.2,,,4.0,-283.0,,,,,-290.0,,-88.4,-304.8,,,-303.0,,,,,False,,True,False,,,False
50013,40,8.0,,,,,3.0,,126.0,,,,0.0,-32.0,,,,,-37.0,,86.0,,,,-40.0,,,,,False,,False,,,,False
50015,153,24.0,,,,,20.0,,262.6,,,,25.0,-129.0,,,,,-133.0,,109.6,,,,-128.0,,,,,False,,True,,,,True
50017,262,32.0,,,,,60.0,,499.1,,,,188.0,-230.0,,,,,-202.0,,237.1,,,,-74.0,,,,,True,,False,,,,True
50019,233,40.0,,,,,41.0,,776.3,,,,383.0,-193.0,,,,,-192.0,,543.3,,,,150.0,,,,,True,,False,,,,True
50021,216,0.0,,,,,183.0,,232.4,58.3,,,0.0,-216.0,,,,,-33.0,,16.4,-157.7,,,-216.0,,,,,True,,True,True,,,False
50023,725,208.0,,,,,29.0,,848.5,17.9,,,1651.0,-517.0,,,,,-696.0,,123.5,-707.1,,,926.0,,,,,False,,True,False,,,False
50025,219,80.0,,,,,20.0,,302.2,209.5,,,492.0,-139.0,,,,,-199.0,,83.2,-9.5,,,273.0,,,,,False,,True,True,,,False
50027,218,72.0,,,,,142.0,,324.8,171.2,,,89.0,-146.0,,,,,-76.0,,106.8,-46.8,,,-129.0,,,,,True,,True,True,,,True
51001,358,40.0,,,,,167.0,,214.6,2.4,30.1,,38.0,-318.0,,,,,-191.0,,-143.4,-355.6,-327.9,,-320.0,,,,,True,,True,False,False,,False
51003,889,552.0,,,,,296.0,,469.3,391.9,560.3,,919.0,-337.0,,,,,-593.0,,-419.7,-497.1,-328.7,,30.0,,,,,False,,False,False,True,,True
51005,478,200.0,,,,,95.0,,88.8,62.1,,,472.0,-278.0,,,,,-383.0,,-389.2,-415.9,,,-6.0,,,,,False,,False,False,,,True
51007,182,56.0,,,,,76.0,,97.8,56.8,,,181.0,-126.0,,,,,-106.0,,-84.2,-125.2,,,-1.0,,,,,True,,True,True,,,True
51009,636,360.0,,,,,202.0,,803.5,154.7,,,38.0,-276.0,,,,,-434.0,,167.5,-481.3,,,-598.0,,,,,False,,True,False,,,False
51011,296,160.0,,,,,110.0,,384.3,1.3,,,79.0,-136.0,,,,,-186.0,,88.3,-294.7,,,-217.0,,,,,False,,True,False,,,False
51013,3313,1304.0,,,,,529.0,,893.7,154.8,762.1,,1400.0,-2009.0,,,,,-2784.0,,-2419.3,-3158.2,-2550.9,,-1913.0,,,,,False,,False,False,False,,True
51015,1936,296.0,,,,,432.0,,633.2,207.7,,,353.0,-1640.0,,,,,-1504.0,,-1302.8,-1728.3,,,-1583.0,,,,,True,,True,False,,,True
51017,87,16.0,,,,,16.0,,140.1,,,,64.0,-71.0,,,,,-71.0,,53.1,,,,-23.0,,,,,False,,True,,,,True
51019,1459,920.0,,,,,438.0,,1661.1,401.6,479.5,,548.0,-539.0,,,,,-1021.0,,202.1,-1057.4,-979.5,,-911.0,,,,,False,,True,False,False,,False
51021,347,0.0,,,,,46.0,,60.4,,,,0.0,-347.0,,,,,-301.0,,-286.6,,,,-347.0,,,,,True,,True,,,,False
