,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
35059,98,156.0,,155.8,,102.0,66.0,,,,,139.0,,48.0,,1532.9,,18.0,,32.0,102.1,,149.0,,,,,,,,,,701.0,58.0,,57.8,,4.0,-32.0,,,,,41.0,,-50.0,,1434.9,,-80.0,,-66.0,4.1,,51.0,,,,,,,,,,603.0,,True,,True,True,,,,,True,,True,,False,,False,,False,True,,True,,,,,,,,,,False
35061,2202,2684.0,,2599.4,,2820.0,4075.0,,,,,3251.1,,1698.0,,5846.5,,2108.1,,5345.0,3287.7,,2520.0,,,,,1947.5,,,,,3971.8,482.0,,397.4,,618.0,1873.0,,,,,1049.1,,-504.0,,3644.5,,-93.9,,3143.0,1085.7,,318.0,,,,,-254.5,,,,,1769.8,,True,,False,False,,,,,False,,False,,False,,True,,False,False,,True,,,,,True,,,,,False
36001,3984,1996.0,,2121.9,,2138.0,1654.0,,,,,2500.4,,2263.0,,2411.3,,3921.2,,4034.0,3167.8,,2231.0,,,,,1355.3,4729.0,,,,2805.4,-1988.0,,-1862.1,,-1846.0,-2330.0,,,,,-1483.6,,-1721.0,,-1572.7,,-62.8,,50.0,-816.2,,-1753.0,,,,,-2628.7,745.0,,,,-1178.6,,True,,True,False,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36003,730,716.0,,711.1,,720.0,1260.0,,,,,1233.9,,597.0,,1258.9,,276.7,,1047.0,916.8,,878.0,,,,,,,,,,551.3,-14.0,,-18.9,,-10.0,530.0,,,,,503.9,,-133.0,,528.9,,-453.3,,317.0,186.8,,148.0,,,,,,,,,,-178.7,,False,,True,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
36005,15135,8576.0,,8556.2,14959.9,9082.0,8865.0,,,,,8711.2,,,,39696.5,,17091.2,,14146.5,13198.1,,10466.0,,,,,7574.1,21557.0,,,,8693.4,-6559.0,,-6578.8,-175.1,-6053.0,-6270.0,,,,,-6423.8,,,,24561.5,,1956.2,,-988.5,-1936.9,,-4669.0,,,,,-7560.9,6422.0,,,,-6441.6,,False,True,True,True,,,,,True,,,,False,,True,,True,True,,True,,,,,False,True,,,,True
36007,2146,1720.0,,1799.1,,1904.0,2765.0,,,,,3762.5,,2500.0,,1345.5,,1805.4,,2335.0,2363.2,,1700.0,,,,,1343.6,2500.0,,,,1567.5,-426.0,,-346.9,,-242.0,619.0,,,,,1616.5,,354.0,,-800.5,,-340.6,,189.0,217.2,,-446.0,,,,,-802.4,354.0,,,,-578.5,,True,,True,False,,,,,False,,True,,False,,True,,True,True,,False,,,,,False,True,,,,False
36009,1169,668.0,,645.0,,844.0,1641.0,,,,,1322.2,,1062.0,,1255.2,,766.9,,1646.5,847.9,,673.0,,,,,,,,,,631.7,-501.0,,-524.0,,-325.0,472.0,,,,,153.2,,-107.0,,86.2,,-402.1,,477.5,-321.1,,-496.0,,,,,,,,,,-537.3,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,False
36011,1255,284.0,,293.7,,271.0,206.0,,,,,671.7,,563.0,,235.4,,696.5,,261.5,351.1,,596.0,,,,,,,,,,253.0,-971.0,,-961.3,,-984.0,-1049.0,,,,,-583.3,,-692.0,,-1019.6,,-558.5,,-993.5,-903.9,,-659.0,,,,,,,,,,-1002.0,,True,,False,False,,,,,True,,True,,False,,True,,False,True,,True,,,,,,,,,,False
36013,1358,512.0,,520.6,,570.0,578.0,,,,,1508.3,,1917.0,,743.9,,906.7,,694.0,705.2,,869.0,,,,,481.5,,,,,475.1,-846.0,,-837.4,,-788.0,-780.0,,,,,150.3,,559.0,,-614.1,,-451.3,,-664.0,-652.8,,-489.0,,,,,-876.5,,,,,-882.9,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,,,,,False
36015,1457,960.0,,961.1,,1007.0,1100.0,,,,,2102.0,,1400.0,,510.4,,490.6,,1079.0,1396.5,,1015.0,,,,,1158.2,,,,,744.9,-497.0,,-495.9,,-450.0,-357.0,,,,,645.0,,-57.0,,-946.6,,-966.4,,-378.0,-60.5,,-442.0,,,,,-298.8,,,,,-712.1,,True,,True,True,,,,,False,,True,,False,,False,,True,True,,True,,,,,True,,,,,False
36017,411,224.0,,234.0,,231.0,233.0,,,,,480.1,,347.0,,146.5,,309.2,,294.0,296.7,,327.0,,,,,,,,,,154.4,-187.0,,-177.0,,-180.0,-178.0,,,,,69.1,,-64.0,,-264.5,,-101.8,,-117.0,-114.3,,-84.0,,,,,,,,,,-256.6,,True,,True,True,,,,,True,,True,,False,,True,,True,True,,True,,,,,,,,,,False
36019,365,160.0,,162.0,,212.0,225.0,,,,,562.4,,459.0,,285.2,,595.3,,211.0,245.2,,511.0,,,,,,,,,,234.9,-205.0,,-203.0,,-153.0,-140.0,,,,,197.4,,94.0,,-79.8,,230.3,,-154.0,-119.8,,146.0,,,,,,,,,,-130.1,,True,,True,True,,,,,True,,True,,True,,False,,True,True,,True,,,,,,,,,,True
36021,385,300.0,,312.8,,312.0,287.0,,,,,590.8,,442.0,,144.7,,403.9,,430.0,402.9,,451.0,,,,,,,,,,313.1,-85.0,,-72.2,,-73.0,-98.0,,,,,205.8,,57.0,,-240.3,,18.9,,45.0,17.9,,66.0,,,,,,,,,,-71.9,,True,,True,False,,,,,False,,True,,False,,True,,True,True,,True,,,,,,,,,,True
36023,818,588.0,,622.8,,613.0,1329.0,,,,,900.7,,488.0,,1300.8,,324.4,,721.0,584.8,,589.0,,,,,,,,,,581.8,-230.0,,-195.2,,-205.0,511.0,,,,,82.7,,-330.0,,482.8,,-493.6,,-97.0,-233.2,,-229.0,,,,,,,,,,-236.2,,True,,True,False,,,,,True,,False,,False,,False,,True,False,,True,,,,,,,,,,False
36025,266,96.0,,106.8,,97.0,100.0,,,,,287.8,,297.0,,51.7,,215.5,,95.0,178.4,,256.0,,,,,,,,,,68.5,-170.0,,-159.2,,-169.0,-166.0,,,,,21.8,,31.0,,-214.3,,-50.5,,-171.0,-87.6,,-10.0,,,,,,,,,,-197.5,,True,,True,True,,,,,True,,True,,False,,True,,False,True,,True,,,,,,,,,,False
36027,3521,1700.0,,1699.2,,1996.0,1401.0,,,,,1279.9,,2280.0,,4422.5,,2885.2,,3271.5,2418.2,,2127.0,,,,,777.7,3538.0,,,,3764.4,-1821.0,,-1821.8,,-1525.0,-2120.0,,,,,-2241.1,,-1241.0,,901.5,,-635.8,,-249.5,-1102.8,,-1394.0,,,,,-2743.3,17.0,,,,243.4,,False,,True,False,,,,,False,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36029,15399,12340.0,,11863.3,22802.9,12305.0,8801.0,,,,,9695.8,,9801.0,,28007.5,,19346.9,,13130.0,18207.3,,14383.0,,,,,5651.0,37054.0,,,,10664.8,-3059.0,,-3535.7,7403.9,-3094.0,-6598.0,,,,,-5703.2,,-5598.0,,12608.5,,3947.9,,-2269.0,2808.3,,-1016.0,,,,,-9748.0,21655.0,,,,-4734.2,,False,False,False,False,,,,,False,,False,,False,,False,,True,True,,True,,,,,False,False,,,,False
36031,184,68.0,,67.0,,69.0,77.0,,,,,106.3,,221.0,,60.2,,103.2,,94.0,111.8,,218.0,,,,,,,,,,64.2,-116.0,,-117.0,,-115.0,-107.0,,,,,-77.7,,37.0,,-123.8,,-80.8,,-90.0,-72.2,,34.0,,,,,,,,,,-119.8,,False,,True,True,,,,,True,,True,,False,,True,,True,True,,True,,,,,,,,,,False
36033,329,180.0,,192.5,,187.0,195.0,,,,,211.0,,294.0,,245.6,,194.1,,110.0,205.0,,412.0,,,,,,,,,,156.6,-149.0,,-136.5,,-142.0,-134.0,,,,,-118.0,,-35.0,,-83.4,,-134.9,,-219.0,-124.0,,83.0,,,,,,,,,,-172.4,,True,,True,True,,,,,True,,True,,True,,True,,False,True,,True,,,,,,,,,,False
36035,568,160.0,,164.3,,268.0,431.0,,,,,242.9,,393.0,,870.2,,201.9,,324.0,191.3,,280.0,,,,,,,,,,303.1,-408.0,,-403.7,,-300.0,-137.0,,,,,-325.1,,-175.0,,302.2,,-366.1,,-244.0,-376.7,,-288.0,,,,,,,,,,-264.9,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,True
36037,1265,552.0,,543.4,,632.0,785.0,,,,,971.4,,503.0,,929.2,,712.5,,1126.0,783.5,,713.0,,,,,,,,,,652.6,-713.0,,-721.6,,-633.0,-480.0,,,,,-293.6,,-762.0,,-335.8,,-552.5,,-139.0,-481.5,,-552.0,,,,,,,,,,-612.4,,False,,True,True,,,,,True,,False,,True,,True,,True,True,,True,,,,,,,,,,True
36039,347,156.0,,155.8,,158.0,195.0,,,,,485.9,,309.0,,88.4,,324.9,,168.0,212.8,,283.0,,,,,,,,,,89.0,-191.0,,-191.2,,-189.0,-152.0,,,,,138.9,,-38.0,,-258.6,,-22.1,,-179.0,-134.2,,-64.0,,,,,,,,,,-258.0,,False,,True,True,,,,,True,,True,,False,,True,,True,True,,True,,,,,,,,,,False
36041,45,44.0,,46.5,,41.0,6.0,,,,,45.1,,9.0,,2289.9,,4.9,,16.0,43.4,,53.0,,,,,,,,,,100.6,-1.0,,1.5,,-4.0,-39.0,,,,,0.1,,-36.0,,2244.9,,-40.1,,-29.0,-1.6,,8.0,,,,,,,,,,55.6,,False,,False,False,,,,,True,,False,,False,,False,,False,False,,False,,,,,,,,,,False
36043,837,316.0,,305.3,,325.0,603.0,,,,,570.2,,359.0,,267.3,,473.7,,587.0,397.3,,458.0,,,,,,,,,,288.4,-521.0,,-531.7,,-512.0,-234.0,,,,,-266.8,,-478.0,,-569.7,,-363.3,,-250.0,-439.7,,-379.0,,,,,,,,,,-548.6,,False,,True,True,,,,,True,,True,,False,,True,,True,True,,True,,,,,,,,,,False
36045,858,364.0,,367.9,,377.0,651.0,,,,,431.9,,418.0,,310.4,,695.9,,542.0,457.0,,869.0,,,,,,,,,,343.6,-494.0,,-490.1,,-481.0,-207.0,,,,,-426.1,,-440.0,,-547.6,,-162.1,,-316.0,-401.0,,11.0,,,,,,,,,,-514.4,,True,,True,True,,,,,True,,True,,False,,True,,True,True,,True,,,,,,,,,,False
36047,24351,12736.0,,12458.6,22634.7,16991.0,20280.0,,,,,13721.9,,,,44594.6,,27396.7,,13894.0,17371.1,,11513.0,,,,,17448.2,20627.0,,,,3113.5,-11615.0,,-11892.4,-1716.3,-7360.0,-4071.0,,,,,-10629.1,,,,20243.6,,3045.7,,-10457.0,-6979.9,,-12838.0,,,,,-6902.8,-3724.0,,,,-21237.5,,False,True,True,True,,,,,True,,,,False,,True,,True,True,,False,,,,,True,True,,,,False
36049,338,264.0,,273.0,,270.0,320.0,,,,,343.9,,129.0,,752.6,,102.9,,298.0,266.3,,328.0,,,,,,,,,,168.1,-74.0,,-65.0,,-68.0,-18.0,,,,,5.9,,-209.0,,414.6,,-235.1,,-40.0,-71.7,,-10.0,,,,,,,,,,-169.9,,True,,True,True,,,,,True,,False,,False,,False,,True,True,,True,,,,,,,,,,False
36051,775,384.0,,382.6,,395.0,486.0,,,,,720.8,,520.0,,394.6,,735.7,,399.0,433.7,,643.0,,,,,,,,,,354.6,-391.0,,-392.4,,-380.0,-289.0,,,,,-54.2,,-255.0,,-380.4,,-39.3,,-376.0,-341.3,,-132.0,,,,,,,,,,-420.4,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,False
36053,1025,344.0,,346.5,,375.0,438.0,,,,,750.0,,473.0,,472.5,,627.3,,432.0,371.8,,627.0,,,,,,,,,,375.3,-681.0,,-678.5,,-650.0,-587.0,,,,,-275.0,,-552.0,,-552.5,,-397.7,,-593.0,-653.2,,-398.0,,,,,,,,,,-649.7,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,True
36055,14967,7052.0,,7044.2,,7057.0,6997.0,,,,,9065.3,,4142.0,,7849.4,,13205.1,,9353.0,11310.7,,8792.0,,,,,4646.4,14616.0,,,,9401.2,-7915.0,,-7922.8,,-7910.0,-7970.0,,,,,-5901.7,,-10825.0,,-7117.6,,-1761.9,,-5614.0,-3656.3,,-6175.0,,,,,-10320.6,-351.0,,,,-5565.8,,False,,True,False,,,,,True,,False,,True,,True,,True,True,,True,,,,,False,True,,,,True
36057,532,228.0,,236.0,,287.0,523.0,,,,,371.8,,360.0,,1464.8,,327.3,,396.0,211.7,,320.0,,,,,,,,,,287.5,-304.0,,-296.0,,-245.0,-9.0,,,,,-160.2,,-172.0,,932.8,,-204.7,,-136.0,-320.3,,-212.0,,,,,,,,,,-244.5,,True,,True,True,,,,,True,,True,,False,,True,,True,False,,True,,,,,,,,,,True
36059,19152,10324.0,,10168.0,19710.6,11691.0,7573.0,,,,,11402.9,,13087.0,,23214.6,,18326.8,,12077.0,14987.5,,12240.0,,,,,6536.4,14256.0,,,,10272.1,-8828.0,,-8984.0,558.6,-7461.0,-11579.0,,,,,-7749.1,,-6065.0,,4062.6,,-825.2,,-7075.0,-4164.5,,-6912.0,,,,,-12615.6,-4896.0,,,,-8879.9,,False,True,True,False,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,False
36061,13631,9184.0,,9279.3,16963.7,9259.0,7018.0,,,,,7635.3,,7962.0,,111769.3,,22092.1,,,13107.9,,6014.0,,,,,5668.1,14950.0,,,,9954.8,-4447.0,,-4351.7,3332.7,-4372.0,-6613.0,,,,,-5995.7,,-5669.0,,98138.3,,8461.1,,,-523.1,,-7617.0,,,,,-7962.9,1319.0,,,,-3676.2,,True,True,True,False,,,,,False,,False,,False,,False,,,True,,False,,,,,False,True,,,,True
36063,3621,1640.0,,1652.2,,1734.0,1751.0,,,,,2572.9,,1758.0,,2255.0,,3424.7,,1942.0,2454.8,,2487.0,,,,,796.7,4000.0,,,,2580.7,-1981.0,,-1968.8,,-1887.0,-1870.0,,,,,-1048.1,,-1863.0,,-1366.0,,-196.3,,-1679.0,-1166.2,,-1134.0,,,,,-2824.3,379.0,,,,-1040.3,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36065,5140,2032.0,,2004.3,,2063.0,2099.0,,,,,3510.8,,1488.0,,5322.5,,4131.6,,3832.5,2680.3,,2523.0,,,,,1083.4,4426.0,,,,3622.0,-3108.0,,-3135.7,,-3077.0,-3041.0,,,,,-1629.2,,-3652.0,,182.5,,-1008.4,,-1307.5,-2459.7,,-2617.0,,,,,-4056.6,-714.0,,,,-1518.0,,False,,True,True,,,,,True,,False,,True,,True,,True,True,,True,,,,,False,True,,,,True
36067,8320,5188.0,,5030.7,,5188.0,3507.0,,,,,7184.6,,3308.0,,8446.4,,8596.4,,6205.0,7688.7,,6343.0,,,,,3126.8,10166.0,,,,7667.7,-3132.0,,-3289.3,,-3132.0,-4813.0,,,,,-1135.4,,-5012.0,,126.4,,276.4,,-2115.0,-631.3,,-1977.0,,,,,-5193.2,1846.0,,,,-652.3,,False,,False,False,,,,,True,,False,,True,,True,,True,True,,True,,,,,False,True,,,,True
36069,1374,532.0,,478.6,,577.0,582.0,,,,,1410.1,,777.0,,618.2,,991.9,,657.5,663.1,,863.0,,,,,,,,,,489.3,-842.0,,-895.4,,-797.0,-792.0,,,,,36.1,,-597.0,,-755.8,,-382.1,,-716.5,-710.9,,-511.0,,,,,,,,,,-884.7,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,False
36071,5173,3072.0,,2980.9,5948.2,3197.0,2775.0,,,,,2194.6,,3977.0,,2726.9,,5450.7,,4027.5,3595.4,,3731.0,,,,,2871.5,4629.0,,,,3484.0,-2101.0,,-2192.1,775.2,-1976.0,-2398.0,,,,,-2978.4,,-1196.0,,-2446.1,,277.7,,-1145.5,-1577.6,,-1442.0,,,,,-2301.5,-544.0,,,,-1689.0,,False,True,True,False,,,,,False,,True,,False,,True,,True,True,,True,,,,,False,True,,,,True
36073,464,184.0,,191.5,,250.0,322.0,,,,,322.0,,271.0,,672.2,,330.2,,262.0,238.2,,344.0,,,,,,,,,,193.7,-280.0,,-272.5,,-214.0,-142.0,,,,,-142.0,,-193.0,,208.2,,-133.8,,-202.0,-225.8,,-120.0,,,,,,,,,,-270.3,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,True
36075,1560,840.0,,789.4,,813.0,934.0,,,,,1811.3,,638.0,,1939.6,,1544.5,,773.5,1118.8,,1472.0,,,,,,,,,,732.9,-720.0,,-770.6,,-747.0,-626.0,,,,,251.3,,-922.0,,379.6,,-15.5,,-786.5,-441.2,,-88.0,,,,,,,,,,-827.1,,False,,False,True,,,,,True,,False,,True,,True,,False,True,,True,,,,,,,,,,False
36077,485,180.0,,179.3,,177.0,236.0,,,,,349.1,,339.0,,94.3,,277.5,,155.0,212.7,,342.0,,,,,,,,,,132.6,-305.0,,-305.7,,-308.0,-249.0,,,,,-135.9,,-146.0,,-390.7,,-207.5,,-330.0,-272.3,,-143.0,,,,,,,,,,-352.4,,False,,False,True,,,,,True,,True,,False,,True,,False,True,,True,,,,,,,,,,False
36079,1721,888.0,,895.5,,904.0,1072.0,,,,,866.0,,818.0,,3357.6,,1435.0,,1817.5,892.0,,1130.0,,,,,587.5,,,,,721.2,-833.0,,-825.5,,-817.0,-649.0,,,,,-855.0,,-903.0,,1636.6,,-286.0,,96.5,-829.0,,-591.0,,,,,-1133.5,,,,,-999.8,,True,,True,True,,,,,False,,False,,False,,True,,True,True,,True,,,,,False,,,,,False
36081,24754,13252.0,,13099.6,25377.9,17131.0,16504.0,,,,,13934.5,,,,54295.8,,28792.6,,20353.5,17919.8,,15117.0,,,,,16016.4,19476.0,,,,13116.0,-11502.0,,-11654.4,623.9,-7623.0,-8250.0,,,,,-10819.5,,,,29541.8,,4038.6,,-4400.5,-6834.2,,-9637.0,,,,,-8737.6,-5278.0,,,,-11638.0,,False,True,True,True,,,,,True,,,,False,,True,,True,True,,True,,,,,True,True,,,,False
36083,1597,760.0,,737.9,,1052.0,1766.0,,,,,1330.8,,1432.0,,1726.8,,1428.0,,1178.0,1002.6,,948.0,,,,,568.3,1828.0,,,,849.7,-837.0,,-859.1,,-545.0,169.0,,,,,-266.2,,-165.0,,129.8,,-169.0,,-419.0,-594.4,,-649.0,,,,,-1028.7,231.0,,,,-747.3,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36085,9359,5196.0,,5221.5,9200.6,7294.0,7456.0,,,,,4041.1,,,,11522.1,,7227.7,,8364.5,7447.9,,5932.0,,,,,3478.5,9966.0,,,,6574.5,-4163.0,,-4137.5,-158.4,-2065.0,-1903.0,,,,,-5317.9,,,,2163.1,,-2131.3,,-994.5,-1911.1,,-3427.0,,,,,-5880.5,607.0,,,,-2784.5,,True,True,True,True,,,,,False,,,,True,,True,,True,True,,True,,,,,False,True,,,,True
36087,4613,3152.0,,3156.5,5063.6,3371.0,3913.0,,,,,2425.6,,3682.0,,3353.7,,3576.6,,3879.5,3546.8,,4323.0,,,,,2613.3,3505.0,,,,3277.0,-1461.0,,-1456.5,450.6,-1242.0,-700.0,,,,,-2187.4,,-931.0,,-1259.3,,-1036.4,,-733.5,-1066.2,,-290.0,,,,,-1999.7,-1108.0,,,,-1336.0,,True,True,True,True,,,,,False,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36089,888,416.0,,401.9,,477.0,619.0,,,,,831.2,,474.0,,839.8,,968.8,,558.0,431.0,,856.0,,,,,,,,,,762.2,-472.0,,-486.1,,-411.0,-269.0,,,,,-56.8,,-414.0,,-48.2,,80.8,,-330.0,-457.0,,-32.0,,,,,,,,,,-125.8,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,True
36091,2133,836.0,,858.7,,1000.0,1358.0,,,,,1670.7,,1598.0,,1465.7,,1450.9,,975.0,1097.6,,1427.0,,,,,707.1,1303.0,,,,938.0,-1297.0,,-1274.3,,-1133.0,-775.0,,,,,-462.3,,-535.0,,-667.3,,-682.1,,-1158.0,-1035.4,,-706.0,,,,,-1425.9,-830.0,,,,-1195.0,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36093,2315,808.0,,804.2,,980.0,1158.0,,,,,1160.9,,1240.0,,1334.4,,1573.8,,1343.0,972.9,,994.0,,,,,587.5,1384.0,,,,772.6,-1507.0,,-1510.8,,-1335.0,-1157.0,,,,,-1154.1,,-1075.0,,-980.6,,-741.2,,-972.0,-1342.1,,-1321.0,,,,,-1727.5,-931.0,,,,-1542.4,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,False
36095,242,100.0,,101.0,,150.0,193.0,,,,,104.5,,173.0,,310.9,,74.8,,195.0,110.6,,232.0,,,,,,,,,,149.8,-142.0,,-141.0,,-92.0,-49.0,,,,,-137.5,,-69.0,,68.9,,-167.2,,-47.0,-131.4,,-10.0,,,,,,,,,,-92.2,,True,,True,True,,,,,True,,True,,True,,False,,True,True,,True,,,,,,,,,,True
36097,175,140.0,,135.4,,135.0,150.0,,,,,202.2,,189.0,,90.1,,48.2,,113.0,181.0,,187.0,,,,,,,,,,92.9,-35.0,,-39.6,,-40.0,-25.0,,,,,27.2,,14.0,,-84.9,,-126.8,,-62.0,6.0,,12.0,,,,,,,,,,-82.1,,False,,False,True,,,,,True,,True,,False,,False,,False,True,,True,,,,,,,,,,False
36099,326,140.0,,137.2,,157.0,237.0,,,,,259.1,,267.0,,134.6,,115.0,,274.5,173.2,,245.0,,,,,,,,,,152.1,-186.0,,-188.8,,-169.0,-89.0,,,,,-66.9,,-59.0,,-191.4,,-211.0,,-51.5,-152.8,,-81.0,,,,,,,,,,-173.9,,False,,True,True,,,,,True,,True,,False,,False,,True,True,,True,,,,,,,,,,True
36101,1184,524.0,,530.6,,641.0,789.0,,,,,2127.7,,1213.0,,1132.3,,933.6,,623.0,689.9,,714.0,,,,,249.3,,,,,686.3,-660.0,,-653.4,,-543.0,-395.0,,,,,943.7,,29.0,,-51.7,,-250.4,,-561.0,-494.1,,-470.0,,,,,-934.7,,,,,-497.7,,True,,True,True,,,,,False,,True,,True,,True,,True,True,,True,,,,,False,,,,,True
36103,25182,11460.0,,11749.4,22090.5,13959.0,8555.0,,,,,9666.8,,14724.0,,30746.1,,20082.7,,14668.5,17633.2,,16117.0,,,,,5319.9,21881.0,,,,14546.9,-13722.0,,-13432.6,-3091.5,-11223.0,-16627.0,,,,,-15515.2,,-10458.0,,5564.1,,-5099.3,,-10513.5,-7548.8,,-9065.0,,,,,-19862.1,-3301.0,,,,-10635.1,,True,True,True,False,,,,,False,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36105,574,384.0,,368.7,,370.0,371.0,,,,,439.6,,734.0,,204.9,,379.0,,366.0,484.6,,625.0,,,,,263.7,,,,,388.4,-190.0,,-205.3,,-204.0,-203.0,,,,,-134.4,,160.0,,-369.1,,-195.0,,-208.0,-89.4,,51.0,,,,,-310.3,,,,,-185.6,,False,,False,False,,,,,True,,True,,False,,False,,False,True,,True,,,,,False,,,,,True
36107,438,292.0,,330.5,,270.0,138.0,,,,,1260.8,,578.0,,145.5,,347.3,,222.0,340.7,,419.0,,,,,,,,,,290.8,-146.0,,-107.5,,-168.0,-300.0,,,,,822.8,,140.0,,-292.5,,-90.7,,-216.0,-97.3,,-19.0,,,,,,,,,,-147.2,,True,,False,False,,,,,False,,True,,False,,True,,False,True,,True,,,,,,,,,,False
36109,852,308.0,,299.6,,342.0,358.0,,,,,515.5,,702.0,,502.1,,642.1,,331.0,500.0,,215.0,,,,,,,,,,314.2,-544.0,,-552.4,,-510.0,-494.0,,,,,-336.5,,-150.0,,-349.9,,-209.9,,-521.0,-352.0,,-637.0,,,,,,,,,,-537.8,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,True
36111,1787,944.0,,900.0,,1118.0,1904.0,,,,,820.7,,1168.0,,1816.6,,1659.6,,1247.0,1105.8,,1336.0,,,,,682.8,1655.0,,,,1094.7,-843.0,,-887.0,,-669.0,117.0,,,,,-966.3,,-619.0,,29.6,,-127.4,,-540.0,-681.2,,-451.0,,,,,-1104.2,-132.0,,,,-692.3,,False,,True,True,,,,,False,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
36113,296,120.0,,125.9,,147.0,200.0,,,,,276.2,,543.0,,146.4,,343.2,,176.0,169.9,,353.0,,,,,,,,,,114.1,-176.0,,-170.1,,-149.0,-96.0,,,,,-19.8,,247.0,,-149.6,,47.2,,-120.0,-126.1,,57.0,,,,,,,,,,-181.9,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,True,,,,,,,,,,False
36115,216,72.0,,66.2,,77.0,84.0,,,,,208.5,,553.0,,47.7,,222.8,,85.0,115.1,,301.0,,,,,,,,,,73.5,-144.0,,-149.8,,-139.0,-132.0,,,,,-7.5,,337.0,,-168.3,,6.8,,-131.0,-100.9,,85.0,,,,,,,,,,-142.5,,False,,True,True,,,,,True,,False,,False,,True,,True,True,,True,,,,,,,,,,True
