,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01083,679,547.0,,511.2,,522.0,506.0,,,,,355.8,,668.5,,,,534.0,,586.6,234.6,395.0,,561.0,556.9,581.2,678.0,574.0,493.2,,,,,508.7,536.3,,,,408.1,-132.0,,-167.8,,-157.0,-173.0,,,,,-323.2,,-10.5,,,,-145.0,,-92.4,-444.4,-284.0,,-118.0,-122.1,-97.8,-1.0,-105.0,-185.8,,,,,-170.3,-142.7,,,,-270.9,,False,,False,False,,,,,False,,True,,,,False,,True,False,False,,True,True,True,True,True,False,,,,,False,False,,,,False
01085,38,23.0,,20.7,,25.0,0.0,,,,,42.7,,26.5,,,,28.0,,26.1,15.2,,,15.0,24.5,28.8,32.0,34.0,32.5,,,,,,25.8,,,,24.8,-15.0,,-17.3,,-13.0,-38.0,,,,,4.7,,-11.5,,,,-10.0,,-11.9,-22.8,,,-23.0,-13.5,-9.2,-6.0,-4.0,-5.5,,,,,,-12.2,,,,-13.2,,False,,True,False,,,,,True,,True,,,,True,,True,False,,,False,True,True,True,True,True,,,,,,True,,,,True
01087,59,60.0,,59.0,,53.0,64.0,,,,,42.4,,61.6,,,,52.0,,47.5,27.0,,,44.0,53.9,61.3,59.0,72.0,60.0,,,,,,53.9,,,,70.3,1.0,,0.0,,-6.0,5.0,,,,,-16.6,,2.6,,,,-7.0,,-11.5,-32.0,,,-15.0,-5.1,2.3,0.0,13.0,1.0,,,,,,-5.1,,,,11.3,,True,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,True,False,True,,,,,,False,,,,False
01089,2302,1906.0,,1948.3,2010.5,1981.0,2035.0,,,,,1291.6,,2553.9,,2482.0,,1879.0,,2436.1,1268.3,1262.0,,2148.0,2017.7,1991.1,2433.0,1977.0,2055.7,,,,,1900.2,2029.2,1838.0,,,4261.5,-396.0,,-353.7,-291.5,-321.0,-267.0,,,,,-1010.4,,251.9,,180.0,,-423.0,,134.1,-1033.7,-1040.0,,-154.0,-284.3,-310.9,131.0,-325.0,-246.3,,,,,-401.8,-272.8,-464.0,,,1959.5,,True,True,True,True,,,,,False,,True,,True,,False,,True,False,False,,True,True,True,True,True,True,,,,,False,True,False,,,False
01091,137,167.0,,163.6,,144.0,0.0,,,,,92.6,,326.3,,,,100.0,,181.9,43.9,,,187.0,139.2,149.7,174.0,146.0,168.7,,,,,,150.8,,,,218.1,30.0,,26.6,,7.0,-137.0,,,,,-44.4,,189.3,,,,-37.0,,44.9,-93.1,,,50.0,2.2,12.7,37.0,9.0,31.7,,,,,,13.8,,,,81.1,,True,,True,False,,,,,False,,False,,,,False,,False,False,,,False,True,True,False,True,False,,,,,,True,,,,False
01093,172,139.0,,139.1,,140.0,137.0,,,,,113.1,,143.8,,,,178.0,,226.4,69.8,93.0,,140.0,139.6,146.7,182.0,154.0,150.3,,,,,,158.4,,,,205.0,-33.0,,-32.9,,-32.0,-35.0,,,,,-58.9,,-28.2,,,,6.0,,54.4,-102.2,-79.0,,-32.0,-32.4,-25.3,10.0,-18.0,-21.7,,,,,,-13.6,,,,33.0,,True,,True,False,,,,,False,,True,,,,True,,False,False,False,,True,True,True,True,True,True,,,,,,True,,,,True
01095,588,673.0,,678.0,,691.0,691.0,,,,,433.5,,709.2,,807.6,,686.0,,801.6,417.4,512.0,,712.0,634.4,650.2,910.0,697.0,850.2,,,,,558.9,614.8,,,,865.3,85.0,,90.0,,103.0,103.0,,,,,-154.5,,121.2,,219.6,,98.0,,213.6,-170.6,-76.0,,124.0,46.4,62.2,322.0,109.0,262.2,,,,,-29.1,26.8,,,,277.3,,False,,False,False,,,,,False,,False,,False,,False,,False,False,True,,False,True,True,False,False,False,,,,,True,True,,,,False
01097,1190,1270.0,,1235.5,1546.5,1352.0,1535.0,,,,,980.8,,1322.8,,,,1598.0,,1590.9,765.2,824.0,,1213.0,1433.7,1273.4,1552.0,1560.0,1318.3,,,,,1156.0,1189.5,1137.0,,,1640.5,80.0,,45.5,356.5,162.0,345.0,,,,,-209.2,,132.8,,,,408.0,,400.9,-424.8,-366.0,,23.0,243.7,83.4,362.0,370.0,128.3,,,,,-34.0,-0.5,-53.0,,,450.5,,True,False,False,False,,,,,False,,False,,,,False,,False,False,False,,True,False,False,False,False,False,,,,,True,True,True,,,False
01099,103,66.0,,70.2,,66.0,80.0,,,,,41.8,,95.3,,,,87.0,,66.6,34.1,,,25.0,54.8,66.4,86.0,90.0,79.3,,,,,,62.6,,,,65.1,-37.0,,-32.8,,-37.0,-23.0,,,,,-61.2,,-7.7,,,,-16.0,,-36.4,-68.9,,,-78.0,-48.2,-36.6,-17.0,-13.0,-23.7,,,,,,-40.4,,,,-37.9,,True,,False,True,,,,,False,,True,,,,True,,True,False,,,False,False,True,True,True,True,,,,,,False,,,,False
01101,1024,752.0,,764.8,,855.0,936.0,,,,,653.0,,907.2,,943.2,,806.0,,860.1,484.5,567.5,,974.0,849.0,869.3,930.0,896.0,1195.6,,,,,745.1,841.6,952.0,,,623.6,-272.0,,-259.2,,-169.0,-88.0,,,,,-371.0,,-116.8,,-80.8,,-218.0,,-163.9,-539.5,-456.5,,-50.0,-175.0,-154.7,-94.0,-128.0,171.6,,,,,-278.9,-182.4,-72.0,,,-400.4,,True,,True,True,,,,,False,,True,,True,,True,,True,False,False,,True,True,True,True,True,True,,,,,False,True,True,,,False
01103,883,881.0,,824.8,,803.0,806.0,,,,,596.3,,995.5,,,,791.0,,890.1,409.7,650.0,,850.0,821.8,859.8,1041.0,868.0,786.6,,,,,849.5,836.2,,,,765.0,-2.0,,-58.2,,-80.0,-77.0,,,,,-286.7,,112.5,,,,-92.0,,7.1,-473.3,-233.0,,-33.0,-61.2,-23.2,158.0,-15.0,-96.4,,,,,-33.5,-46.8,,,,-118.0,,False,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
01105,48,32.0,,32.5,,30.0,0.0,,,,,33.7,,32.8,,,,38.0,,23.1,12.3,,,26.0,37.0,40.9,37.0,38.0,33.6,,,,,,29.1,,,,44.5,-16.0,,-15.5,,-18.0,-48.0,,,,,-14.3,,-15.2,,,,-10.0,,-24.9,-35.7,,,-22.0,-11.0,-7.1,-11.0,-10.0,-14.4,,,,,,-18.9,,,,-3.5,,True,,False,False,,,,,True,,True,,,,True,,False,False,,,False,True,True,True,True,True,,,,,,False,,,,True
01107,155,93.0,,90.3,,91.0,62.0,,,,,71.9,,118.8,,,,108.0,,59.1,42.5,,,89.0,99.9,101.5,95.0,108.0,98.5,,,,,,83.6,,,,115.9,-62.0,,-64.7,,-64.0,-93.0,,,,,-83.1,,-36.2,,,,-47.0,,-95.9,-112.5,,,-66.0,-55.1,-53.5,-60.0,-47.0,-56.5,,,,,,-71.4,,,,-39.1,,False,,False,False,,,,,False,,True,,,,True,,False,False,,,False,True,True,True,True,True,,,,,,False,,,,True
01109,82,71.0,,74.9,,78.0,55.0,,,,,72.8,,71.7,,,,120.0,,74.3,47.8,70.0,,83.0,78.0,82.2,90.0,98.0,112.3,,,,,,90.5,,,,82.8,-11.0,,-7.1,,-4.0,-27.0,,,,,-9.2,,-10.3,,,,38.0,,-7.7,-34.2,-12.0,,1.0,-4.0,0.2,8.0,16.0,30.3,,,,,,8.5,,,,0.8,,True,,True,False,,,,,True,,True,,,,False,,True,False,False,,True,True,True,True,False,False,,,,,,True,,,,True
01111,45,38.0,,37.8,,44.0,40.0,,,,,42.6,,34.9,,,,99.0,,39.8,34.2,,,42.0,47.5,56.1,37.0,70.0,71.9,,,,,,44.6,,,,45.5,-7.0,,-7.2,,-1.0,-5.0,,,,,-2.4,,-10.1,,,,54.0,,-5.2,-10.8,,,-3.0,2.5,11.1,-8.0,25.0,26.9,,,,,,-0.4,,,,0.5,,False,,True,True,,,,,True,,False,,,,False,,True,False,,,True,True,False,False,False,False,,,,,,True,,,,True
01113,122,108.0,,105.6,,119.0,148.0,,,,,107.8,,94.6,,,,215.0,,120.9,72.4,114.0,,98.0,111.0,116.8,151.0,173.0,196.4,,,,,88.1,147.2,,,,142.4,-14.0,,-16.4,,-3.0,26.0,,,,,-14.2,,-27.4,,,,93.0,,-1.1,-49.6,-8.0,,-24.0,-11.0,-5.2,29.0,51.0,74.4,,,,,-33.9,25.2,,,,20.4,,False,,True,False,,,,,False,,False,,,,False,,True,False,True,,False,True,True,False,False,False,,,,,False,False,,,,False
01115,512,477.0,,475.0,,492.0,595.0,,,,,350.1,,654.0,,,,443.0,,653.7,235.6,338.0,,492.0,495.3,486.3,638.0,520.0,,,,,,415.0,396.8,,,,724.8,-35.0,,-37.0,,-20.0,83.0,,,,,-161.9,,142.0,,,,-69.0,,141.7,-276.4,-174.0,,-20.0,-16.7,-25.7,126.0,8.0,,,,,,-97.0,-115.2,,,,212.8,,False,,True,False,,,,,False,,False,,,,False,,False,False,False,,True,True,True,False,True,,,,,,False,False,,,,False
01117,1212,1101.0,,1163.9,,1132.0,1139.0,,,,,823.0,,1233.5,,1327.3,,986.0,,1354.5,650.8,892.0,,1121.0,1128.8,1140.7,1379.0,1224.0,1119.6,,,,,1060.4,1055.2,1210.0,,,1714.0,-111.0,,-48.1,,-80.0,-73.0,,,,,-389.0,,21.5,,115.3,,-226.0,,142.5,-561.2,-320.0,,-91.0,-83.2,-71.3,167.0,12.0,-92.4,,,,,-151.6,-156.8,-2.0,,,502.0,,True,,True,True,,,,,False,,True,,False,,False,,False,False,False,,True,True,True,False,True,True,,,,,False,False,True,,,False
01119,79,47.0,,47.0,,43.0,36.0,,,,,35.6,,100.1,,,,55.0,,38.0,19.7,,,39.0,49.7,56.9,58.0,53.0,39.1,,,,,,32.3,,,,46.2,-32.0,,-32.0,,-36.0,-43.0,,,,,-43.4,,21.1,,,,-24.0,,-41.0,-59.3,,,-40.0,-29.3,-22.1,-21.0,-26.0,-39.9,,,,,,-46.7,,,,-32.8,,True,,False,False,,,,,False,,True,,,,True,,False,False,,,False,True,True,True,True,False,,,,,,False,,,,False
01121,328,387.0,,383.6,,383.0,154.0,,,,,276.1,,423.1,,,,430.0,,537.6,220.0,293.0,,371.0,395.8,404.9,516.0,422.0,355.2,,,,,350.3,317.8,,,,604.4,59.0,,55.6,,55.0,-174.0,,,,,-51.9,,95.1,,,,102.0,,209.6,-108.0,-35.0,,43.0,67.8,76.9,188.0,94.0,27.2,,,,,22.3,-10.2,,,,276.4,,True,,True,False,,,,,True,,False,,,,False,,False,False,True,,True,False,False,False,False,True,,,,,True,True,,,,False
01123,117,118.0,,121.4,,121.0,15.0,,,,,84.8,,114.2,,,,157.0,,125.9,89.4,83.0,,93.0,120.9,135.1,133.0,151.0,167.9,,,,,,139.3,,,,133.2,1.0,,4.4,,4.0,-102.0,,,,,-32.2,,-2.8,,,,40.0,,8.9,-27.6,-34.0,,-24.0,3.9,18.1,16.0,34.0,50.9,,,,,,22.3,,,,16.2,,False,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,,False,,,,False
01125,1192,1308.0,,1322.6,,1359.0,1508.0,,,,,933.9,,1674.9,,1606.0,,1136.0,,1431.0,641.3,818.5,,1417.0,1336.7,1258.1,1591.0,1372.0,1130.6,,,,,1210.5,1080.5,1420.0,,,3278.7,116.0,,130.6,,167.0,316.0,,,,,-258.1,,482.9,,414.0,,-56.0,,239.0,-550.7,-373.5,,225.0,144.7,66.1,399.0,180.0,-61.4,,,,,18.5,-111.5,228.0,,,2086.7,,False,,False,False,,,,,False,,False,,False,,True,,False,False,False,,False,False,True,False,False,True,,,,,True,True,False,,,False
01127,303,446.0,,452.0,,401.0,313.0,,,,,253.3,,358.0,,,,410.0,,610.4,221.1,229.0,,320.0,393.6,392.9,508.0,464.0,448.4,,,,,431.7,399.9,,,,479.9,143.0,,149.0,,98.0,10.0,,,,,-49.7,,55.0,,,,107.0,,307.4,-81.9,-74.0,,17.0,90.6,89.9,205.0,161.0,145.4,,,,,128.7,96.9,,,,176.9,,False,,True,True,,,,,True,,True,,,,True,,False,True,True,,True,True,True,False,False,False,,,,,True,True,,,,False
01129,66,76.0,,76.5,,75.0,0.0,,,,,51.3,,106.1,,,,91.0,,76.5,24.1,,,72.0,73.9,71.3,77.0,80.0,56.6,,,,,,89.2,,,,135.2,10.0,,10.5,,9.0,-66.0,,,,,-14.7,,40.1,,,,25.0,,10.5,-41.9,,,6.0,7.9,5.3,11.0,14.0,-9.4,,,,,,23.2,,,,69.2,,False,,True,False,,,,,False,,False,,,,False,,False,False,,,True,True,True,False,False,True,,,,,,False,,,,False
01131,33,115.0,,113.9,,47.0,4.0,,,,,40.1,,410.8,,,,33.0,,59.2,25.3,,,35.0,60.2,57.6,105.0,93.0,32.4,,,,,,64.7,,,,86.2,82.0,,80.9,,14.0,-29.0,,,,,7.1,,377.8,,,,0.0,,26.2,-7.7,,,2.0,27.2,24.6,72.0,60.0,-0.6,,,,,,31.7,,,,53.2,,True,,True,True,,,,,True,,False,,,,True,,True,True,,,True,True,True,True,True,True,,,,,,True,,,,True
01133,94,161.0,,163.7,,156.0,97.0,,,,,92.0,,98.1,,,,166.0,,197.7,65.9,,,94.0,126.8,125.2,195.0,159.0,169.2,,,,,,161.8,,,,269.8,67.0,,69.7,,62.0,3.0,,,,,-2.0,,4.1,,,,72.0,,103.7,-28.1,,,0.0,32.8,31.2,101.0,65.0,75.2,,,,,,67.8,,,,175.8,,False,,True,True,,,,,True,,True,,,,False,,False,True,,,True,True,True,False,True,False,,,,,,False,,,,False
02013,0,0.0,,0.0,,2.0,0.0,,,,,2.0,,4.1,,,,,,1.6,2.2,,,4.0,1.2,3.5,2.0,5.0,5.5,,,,,,,,,,2.3,0.0,,0.0,,2.0,0.0,,,,,2.0,,4.1,,,,,,1.6,2.2,,,4.0,1.2,3.5,2.0,5.0,5.5,,,,,,,,,,2.3,,True,,False,True,,,,,False,,False,,,,,,False,False,,,False,False,False,False,False,False,,,,,,,,,,False
02016,11,46.0,,44.8,,35.0,,,,,,18.0,,32.2,,,,,,1451.5,12.1,,,10.0,22.2,24.0,,34.0,32.9,,,,,,41.4,,,,97.7,35.0,,33.8,,24.0,,,,,,7.0,,21.2,,,,,,1440.5,1.1,,,-1.0,11.2,13.0,,23.0,21.9,,,,,,30.4,,,,86.7,,True,,True,,,,,,True,,True,,,,,,False,True,,,True,True,True,,True,True,,,,,,True,,,,False
02020,1476,1860.0,,1833.6,1582.4,1686.0,2052.0,,,,,1247.7,,1569.4,,1804.7,,,,1389.9,956.7,1728.5,,1541.0,1670.8,1796.8,1751.0,1559.0,1744.8,,,,,1721.6,1839.5,1842.0,,,1762.3,384.0,,357.6,106.4,210.0,576.0,,,,,-228.3,,93.4,,328.7,,,,-86.1,-519.3,252.5,,65.0,194.8,320.8,275.0,83.0,268.8,,,,,245.6,363.5,366.0,,,286.3,,True,True,True,False,,,,,True,,True,,True,,,,True,False,True,,True,True,True,True,True,True,,,,,True,True,True,,,True
02050,135,243.0,,238.4,,182.0,0.0,,,,,143.3,,341.5,,,,,,163.2,97.5,,,146.0,181.8,212.4,234.0,201.0,253.5,,,,,,189.6,,,,274.5,108.0,,103.4,,47.0,-135.0,,,,,8.3,,206.5,,,,,,28.2,-37.5,,,11.0,46.8,77.4,99.0,66.0,118.5,,,,,,54.6,,,,139.5,,True,,True,False,,,,,True,,False,,,,,,True,True,,,True,True,True,True,True,False,,,,,,True,,,,False
02060,0,0.0,,0.0,,0.0,0.0,,,,,3.1,,0.1,,,,,,0.0,0.0,,,,0.0,0.1,0.0,1.0,0.1,,,,,,,,,,1.1,0.0,,0.0,,0.0,0.0,,,,,3.1,,0.1,,,,,,0.0,0.0,,,,0.0,0.1,0.0,1.0,0.1,,,,,,,,,,1.1,,True,,True,True,,,,,False,,False,,,,,,True,True,,,,True,False,True,False,False,,,,,,,,,,False
02068,6,8.0,,7.7,,7.0,1.0,,,,,4.1,,10.2,,,,,,13.8,2.2,,,4.0,6.8,8.1,4.0,7.0,,,,,,,15.8,,,,6.9,2.0,,1.7,,1.0,-5.0,,,,,-1.9,,4.2,,,,,,7.8,-3.8,,,-2.0,0.8,2.1,-2.0,1.0,,,,,,,9.8,,,,0.9,,True,,True,False,,,,,True,,False,,,,,,False,False,,,False,True,False,False,True,,,,,,,False,,,,True
02070,4,2.0,,1.5,,2.0,0.0,,,,,5.6,,9.5,,,,,,1.8,1.7,,,1.0,3.4,5.4,3.0,8.0,5.6,,,,,,12.5,,,,2.9,-2.0,,-2.5,,-2.0,-4.0,,,,,1.6,,5.5,,,,,,-2.2,-2.3,,,-3.0,-0.6,1.4,-1.0,4.0,1.6,,,,,,8.5,,,,-1.1,,False,,False,False,,,,,True,,False,,,,,,False,False,,,False,True,True,True,False,True,,,,,,False,,,,True
02090,355,517.0,,510.8,,460.0,439.0,,,,,308.1,,482.8,,,,,,580.9,151.7,429.0,,269.0,460.2,503.8,612.0,469.0,443.3,,,,,473.3,398.9,,,,593.5,162.0,,155.8,,105.0,84.0,,,,,-46.9,,127.8,,,,,,225.9,-203.3,74.0,,-86.0,105.2,148.8,257.0,114.0,88.3,,,,,118.3,43.9,,,,238.5,,True,,True,True,,,,,True,,True,,,,,,False,False,True,,True,True,True,False,True,True,,,,,True,True,,,,False
02100,3,2.0,,2.2,,2.0,0.0,,,,,0.9,,4.9,,,,,,4.0,0.2,,,2.0,2.3,2.3,,4.0,0.8,,,,,,,,,,1.5,-1.0,,-0.8,,-1.0,-3.0,,,,,-2.1,,1.9,,,,,,1.0,-2.8,,,-1.0,-0.7,-0.7,,1.0,-2.2,,,,,,,,,,-1.5,,True,,False,False,,,,,False,,False,,,,,,False,False,,,False,True,True,,False,False,,,,,,,,,,False
02105,0,0.0,,0.0,,0.0,0.0,,,,,,,0.3,,,,,,0.0,0.0,,,,0.0,0.1,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.3,,,,,,0.0,0.0,,,,0.0,0.1,0.0,,,,,,,,,,,,,,True,,True,True,,,,,,,False,,,,,,True,True,,,,False,False,True,,,,,,,,,,,,
02110,33,47.0,,46.8,,44.0,43.0,,,,,43.9,,55.8,,,,,,44.2,22.2,77.0,,30.0,58.8,60.2,53.0,43.0,75.7,,,,,,,,,,41.5,14.0,,13.8,,11.0,10.0,,,,,10.9,,22.8,,,,,,11.2,-10.8,44.0,,-3.0,25.8,27.2,20.0,10.0,42.7,,,,,,,,,,8.5,,True,,True,True,,,,,True,,False,,,,,,True,True,False,,True,False,False,False,True,False,,,,,,,,,,True
02122,248,261.0,,266.4,,266.0,374.0,,,,,192.3,,270.1,,,,,,243.3,177.2,,,225.0,280.3,293.3,272.0,271.0,351.2,,,,,209.2,185.6,,,,330.2,13.0,,18.4,,18.0,126.0,,,,,-55.7,,22.1,,,,,,-4.7,-70.8,,,-23.0,32.3,45.3,24.0,23.0,103.2,,,,,-38.8,-62.4,,,,82.2,,False,,False,False,,,,,False,,False,,,,,,True,False,,,False,False,False,False,False,False,,,,,False,False,,,,False
02130,8,9.0,,7.4,,8.0,0.0,,,,,12.1,,26.9,,,,,,9.9,4.8,,,8.0,11.0,12.3,10.0,11.0,,,,,,,,,,,6.7,1.0,,-0.6,,0.0,-8.0,,,,,4.1,,18.9,,,,,,1.9,-3.2,,,0.0,3.0,4.3,2.0,3.0,,,,,,,,,,,-1.3,,True,,True,False,,,,,False,,False,,,,,,False,False,,,True,False,False,False,False,,,,,,,,,,,False
02150,139,229.0,,231.4,,210.0,,,,,,91.7,,484.2,,,,,,645.0,91.6,,,415.0,190.2,216.0,265.0,139.0,100.2,,,,,,212.9,,,,278.0,90.0,,92.4,,71.0,,,,,,-47.3,,345.2,,,,,,506.0,-47.4,,,276.0,51.2,77.0,126.0,0.0,-38.8,,,,,,73.9,,,,139.0,,False,,True,,,,,,True,,False,,,,,,False,True,,,False,True,True,False,True,True,,,,,,True,,,,False
02158,68,146.0,,148.6,,124.0,0.0,,,,,,,197.9,,,,,,283.2,50.0,,,143.0,104.3,139.4,143.0,,,,,,,,,,,,,78.0,,80.6,,56.0,-68.0,,,,,,,129.9,,,,,,215.2,-18.0,,,75.0,36.3,71.4,75.0,,,,,,,,,,,,,,False,,True,True,,,,,,,False,,,,,,False,True,,,True,True,True,True,,,,,,,,,,,,
02164,5,5.0,,4.7,,4.0,0.0,,,,,0.3,,10.3,,,,,,2.9,2.0,,,6.0,,4.1,3.0,6.0,5.8,,,,,,12.2,,,,2.0,0.0,,-0.3,,-1.0,-5.0,,,,,-4.7,,5.3,,,,,,-2.1,-3.0,,,1.0,,-0.9,-2.0,1.0,0.8,,,,,,7.2,,,,-3.0,,False,,False,False,,,,,False,,False,,,,,,False,False,,,False,,False,False,False,False,,,,,,False,,,,False
02170,476,629.0,,587.9,,636.0,928.0,,,,,377.7,,640.9,,,,,,1680.9,472.2,769.5,,191.0,676.5,639.1,1109.0,629.0,95.6,,,,,588.0,530.4,,,,963.9,153.0,,111.9,,160.0,452.0,,,,,-98.3,,164.9,,,,,,1204.9,-3.8,293.5,,-285.0,200.5,163.1,633.0,153.0,-380.4,,,,,112.0,54.4,,,,487.9,,True,,False,False,,,,,True,,False,,,,,,False,True,False,,False,False,False,False,False,False,,,,,True,True,,,,False
02180,13,6.0,,3.7,,6.0,0.0,,,,,12.3,,16.4,,,,,,3.0,8.9,,,3.0,13.1,15.6,10.0,16.0,19.7,,,,,,17.4,,,,10.1,-7.0,,-9.3,,-7.0,-13.0,,,,,-0.7,,3.4,,,,,,-10.0,-4.1,,,-10.0,0.1,2.6,-3.0,3.0,6.7,,,,,,4.4,,,,-2.9,,False,,False,False,,,,,True,,True,,,,,,False,True,,,False,True,True,True,True,True,,,,,,True,,,,True
02185,106,99.0,,102.4,,92.0,0.0,,,,,61.7,,221.9,,,,,,177.2,48.7,,,136.0,85.2,99.8,127.0,80.0,80.6,,,,,,83.8,,,,91.8,-7.0,,-3.6,,-14.0,-106.0,,,,,-44.3,,115.9,,,,,,71.2,-57.3,,,30.0,-20.8,-6.2,21.0,-26.0,-25.4,,,,,,-22.2,,,,-14.2,,True,,False,False,,,,,False,,False,,,,,,False,False,,,False,False,True,False,False,False,,,,,,False,,,,False
02188,4,13.0,,14.1,,12.0,0.0,,,,,16.9,,18.2,,,,,,7.4,10.3,,,7.0,11.8,13.8,10.0,20.0,19.3,,,,,,34.8,,,,17.4,9.0,,10.1,,8.0,-4.0,,,,,12.9,,14.2,,,,,,3.4,6.3,,,3.0,7.8,9.8,6.0,16.0,15.3,,,,,,30.8,,,,13.4,,False,,True,True,,,,,False,,False,,,,,,True,True,,,True,True,False,True,False,False,,,,,,False,,,,False
02195,0,3.0,,3.1,,0.0,0.0,,,,,1.5,,0.9,,,,,,13.7,0.0,,,0.0,0.4,2.0,,5.0,,,,,,,,,,,,3.0,,3.1,,0.0,0.0,,,,,1.5,,0.9,,,,,,13.7,0.0,,,0.0,0.4,2.0,,5.0,,,,,,,,,,,,,False,,True,True,,,,,True,,True,,,,,,False,True,,,True,True,True,,False,,,,,,,,,,,
02198,3,6.0,,5.8,,5.0,,,,,,3.9,,11.6,,,,,,17.1,3.4,,,4.0,5.0,5.8,5.0,,,,,,,,,,,,,3.0,,2.8,,2.0,,,,,,0.9,,8.6,,,,,,14.1,0.4,,,1.0,2.0,2.8,2.0,,,,,,,,,,,,,,True,,True,,,,,,True,,False,,,,,,False,True,,,True,True,True,True,,,,,,,,,,,,
02220,24,9.0,,7.4,,14.0,0.0,,,,,14.3,,37.0,,,,,,9.4,11.2,,,14.0,19.6,20.9,13.0,19.0,22.1,,,,,,,,,,30.1,-15.0,,-16.6,,-10.0,-24.0,,,,,-9.7,,13.0,,,,,,-14.6,-12.8,,,-10.0,-4.4,-3.1,-11.0,-5.0,-1.9,,,,,,,,,,6.1,,False,,True,False,,,,,True,,True,,,,,,True,True,,,True,True,True,True,True,True,,,,,,,,,,True
02230,4,0.0,,0.1,,0.0,0.0,,,,,1.1,,1.0,,,,,,0.0,1.1,,,4.0,3.6,3.8,1.0,,,,,,,,,,,,,-4.0,,-3.9,,-4.0,-4.0,,,,,-2.9,,-3.0,,,,,,-4.0,-2.9,,,0.0,-0.4,-0.2,-3.0,,,,,,,,,,,,,,True,,False,False,,,,,True,,True,,,,,,True,True,,,True,True,True,True,,,,,,,,,,,,
