,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
17123,367,147.0,,,,,206.0,,373.4,,38.0,-220.0,,,,,-161.0,,6.4,,-329.0,,,,,True,,True,,False
17125,558,322.0,,,,,243.0,,1760.4,,115.0,-236.0,,,,,-315.0,,1202.4,,-443.0,,,,,False,,False,,False
17127,637,77.0,,,,,255.0,,224.1,,123.0,-560.0,,,,,-382.0,,-412.9,,-514.0,,,,,True,,True,,True
17129,475,63.0,,,,,139.0,,285.5,,32.0,-412.0,,,,,-336.0,,-189.5,,-443.0,,,,,True,,True,,False
17131,683,413.0,,,,,306.0,,1515.6,,425.0,-270.0,,,,,-377.0,,832.6,,-258.0,,,,,False,,False,,True
17133,1707,791.0,,,,,369.0,,937.6,,606.0,-916.0,,,,,-1338.0,,-769.4,,-1101.0,,,,,False,,True,,False
17135,912,406.0,,,,,621.0,,848.6,,357.0,-506.0,,,,,-291.0,,-63.4,,-555.0,,,,,True,,True,,False
17137,1747,994.0,,,,,591.0,,2005.8,,32.0,-753.0,,,,,-1156.0,,258.8,,-1715.0,,,,,False,,True,,False
17139,658,434.0,,,,,308.0,,755.3,,228.0,-224.0,,,,,-350.0,,97.3,,-430.0,,,,,False,,True,,False
17141,2323,1183.0,,,,,1186.0,,1975.7,722.3,1117.0,-1140.0,,,,,-1137.0,,-347.3,-1600.7,-1206.0,,,,,True,,True,False,False
17143,7085,2856.0,,,,,3862.0,,3325.7,2268.2,2442.0,-4229.0,,,,,-3223.0,,-3759.3,-4816.8,-4643.0,,,,,True,,True,False,False
17145,1156,385.0,,,,,360.0,,590.0,,147.0,-771.0,,,,,-796.0,,-566.0,,-1009.0,,,,,False,,True,,False
17147,667,266.0,,,,,255.0,,987.3,,151.0,-401.0,,,,,-412.0,,320.3,,-516.0,,,,,False,,True,,False
17149,825,637.0,,,,,237.0,,3552.8,,212.0,-188.0,,,,,-588.0,,2727.8,,-613.0,,,,,False,,False,,False
17151,120,14.0,,,,,52.0,,62.5,,32.0,-106.0,,,,,-68.0,,-57.5,,-88.0,,,,,True,,True,,True
17153,279,77.0,,,,,66.0,,119.5,,30.0,-202.0,,,,,-213.0,,-159.5,,-249.0,,,,,False,,True,,False
17155,195,77.0,,,,,108.0,,107.5,,95.0,-118.0,,,,,-87.0,,-87.5,,-100.0,,,,,True,,True,,True
17157,1577,763.0,,,,,648.0,,1091.0,393.9,413.0,-814.0,,,,,-929.0,,-486.0,-1183.1,-1164.0,,,,,False,,True,False,False
17159,817,98.0,,,,,314.0,,192.8,,26.0,-719.0,,,,,-503.0,,-624.2,,-791.0,,,,,True,,True,,False
17161,5884,2723.0,,,,,3595.0,,3574.8,1647.2,1693.0,-3161.0,,,,,-2289.0,,-2309.2,-4236.8,-4191.0,,,,,True,,True,False,False
17163,9045,2583.0,,,,,3500.0,,2607.9,2364.8,2878.0,-6462.0,,,,,-5545.0,,-6437.1,-6680.2,-6167.0,,,,,True,,True,False,True
17165,877,574.0,,,,,557.0,,963.6,,144.0,-303.0,,,,,-320.0,,86.6,,-733.0,,,,,False,,True,,False
17167,7955,3878.0,,,,,2970.0,,8616.3,1351.4,188.0,-4077.0,,,,,-4985.0,,661.3,-6603.6,-7767.0,,,,,False,,True,False,False
17169,403,70.0,,,,,131.0,,168.7,,31.0,-333.0,,,,,-272.0,,-234.3,,-372.0,,,,,True,,True,,False
17171,177,98.0,,,,,63.0,,134.0,,6.0,-79.0,,,,,-114.0,,-43.0,,-171.0,,,,,False,,True,,False
17173,921,651.0,,,,,469.0,,1520.8,,488.0,-270.0,,,,,-452.0,,599.8,,-433.0,,,,,False,,False,,False
17175,318,77.0,,,,,104.0,,121.2,,91.0,-241.0,,,,,-214.0,,-196.8,,-227.0,,,,,True,,True,,True
17177,1809,1631.0,,,,,1350.0,,4969.4,,677.0,-178.0,,,,,-459.0,,3160.4,,-1132.0,,,,,False,,False,,False
17179,6277,2177.0,,,,,2574.0,,3455.0,1140.5,1828.0,-4100.0,,,,,-3703.0,,-2822.0,-5136.5,-4449.0,,,,,True,,True,False,False
17181,690,182.0,,,,,292.0,,455.9,,87.0,-508.0,,,,,-398.0,,-234.1,,-603.0,,,,,True,,True,,False
17183,3687,1372.0,,,,,1840.0,,2420.0,1121.7,81.0,-2315.0,,,,,-1847.0,,-1267.0,-2565.3,-3606.0,,,,,True,,True,False,False
17185,681,252.0,,,,,251.0,,288.4,,175.0,-429.0,,,,,-430.0,,-392.6,,-506.0,,,,,False,,True,,False
17187,824,476.0,,,,,359.0,,597.5,,269.0,-348.0,,,,,-465.0,,-226.5,,-555.0,,,,,False,,True,,False
17189,722,266.0,,,,,182.0,,579.8,,225.0,-456.0,,,,,-540.0,,-142.2,,-497.0,,,,,False,,True,,False
17191,678,357.0,,,,,377.0,,569.7,,142.0,-321.0,,,,,-301.0,,-108.3,,-536.0,,,,,True,,True,,False
17193,690,175.0,,,,,240.0,,427.8,,174.0,-515.0,,,,,-450.0,,-262.2,,-516.0,,,,,True,,True,,False
17195,2732,2128.0,,,,,1722.0,,8078.3,2208.7,3211.0,-604.0,,,,,-1010.0,,5346.3,-523.3,479.0,,,,,False,,False,True,True
17197,28299,12369.0,,,,,10953.0,,9791.5,5810.3,8084.0,-15930.0,,,,,-17346.0,,-18507.5,-22488.7,-20215.0,,,,,False,,False,False,False
17199,2682,1113.0,,,,,1399.0,,1426.2,534.6,819.0,-1569.0,,,,,-1283.0,,-1255.8,-2147.4,-1863.0,,,,,True,,True,False,False
17201,11334,7224.0,,,,,8510.0,,13250.3,5815.1,4121.0,-4110.0,,,,,-2824.0,,1916.3,-5518.9,-7213.0,,,,,True,,True,False,False
17203,1745,889.0,,,,,709.0,,2103.6,,58.0,-856.0,,,,,-1036.0,,358.6,,-1687.0,,,,,False,,True,,False
18001,1745,1162.0,,,,,919.0,,3565.5,,722.0,-583.0,,,,,-826.0,,1820.5,,-1023.0,,,,,False,,False,,False
18003,16037,7448.0,,,,,7717.0,,8183.4,4009.7,4202.0,-8589.0,,,,,-8320.0,,-7853.6,-12027.3,-11835.0,,,,,True,,True,False,False
18005,3331,826.0,,,,,1292.0,,887.4,867.3,1211.0,-2505.0,,,,,-2039.0,,-2443.6,-2463.7,-2120.0,,,,,True,,True,True,True
18007,560,77.0,,,,,114.0,,102.9,,92.0,-483.0,,,,,-446.0,,-457.1,,-468.0,,,,,True,,True,,True
18009,528,364.0,,,,,283.0,,1345.7,,120.0,-164.0,,,,,-245.0,,817.7,,-408.0,,,,,False,,False,,False
18011,2439,959.0,,,,,1142.0,,1257.6,753.0,1171.0,-1480.0,,,,,-1297.0,,-1181.4,-1686.0,-1268.0,,,,,True,,True,False,True
18013,443,91.0,,,,,166.0,,309.3,,29.0,-352.0,,,,,-277.0,,-133.7,,-414.0,,,,,True,,True,,False
18015,751,329.0,,,,,365.0,,484.4,,281.0,-422.0,,,,,-386.0,,-266.6,,-470.0,,,,,True,,True,,False
18017,1464,868.0,,,,,958.0,,620.4,464.6,10.0,-596.0,,,,,-506.0,,-843.6,-999.4,-1454.0,,,,,True,,False,False,False
18019,4087,1841.0,,,,,1915.0,,2072.0,854.4,1470.0,-2246.0,,,,,-2172.0,,-2015.0,-3232.6,-2617.0,,,,,True,,True,False,False
18021,1142,623.0,,,,,497.0,,387.8,,431.0,-519.0,,,,,-645.0,,-754.2,,-711.0,,,,,False,,False,,False
18023,1786,1029.0,,,,,590.0,,1582.1,,391.0,-757.0,,,,,-1196.0,,-203.9,,-1395.0,,,,,False,,True,,False
18025,343,112.0,,,,,126.0,,139.6,,65.0,-231.0,,,,,-217.0,,-203.4,,-278.0,,,,,True,,True,,False
18027,1104,637.0,,,,,668.0,,858.8,,289.0,-467.0,,,,,-436.0,,-245.2,,-815.0,,,,,True,,True,,False
18029,2212,896.0,,,,,724.0,,1668.3,,463.0,-1316.0,,,,,-1488.0,,-543.7,,-1749.0,,,,,False,,True,,False
18031,1314,588.0,,,,,468.0,,484.7,,491.0,-726.0,,,,,-846.0,,-829.3,,-823.0,,,,,False,,False,,False
18033,1814,1029.0,,,,,983.0,,1290.3,,673.0,-785.0,,,,,-831.0,,-523.7,,-1141.0,,,,,False,,True,,False
18035,3579,2387.0,,,,,2497.0,,3224.8,1262.5,898.0,-1192.0,,,,,-1082.0,,-354.2,-2316.5,-2681.0,,,,,True,,True,False,False
18037,2252,1358.0,,,,,669.0,,1650.8,602.7,449.0,-894.0,,,,,-1583.0,,-601.2,-1649.3,-1803.0,,,,,False,,True,False,False
18039,11421,7735.0,,,,,5371.0,,8836.9,6037.0,2164.0,-3686.0,,,,,-6050.0,,-2584.1,-5384.0,-9257.0,,,,,False,,True,False,False
18041,1069,1225.0,,,,,543.0,,5196.9,,226.0,156.0,,,,,-526.0,,4127.9,,-843.0,,,,,False,,False,,False
18043,2531,1197.0,,,,,1105.0,,1252.5,845.7,1175.0,-1334.0,,,,,-1426.0,,-1278.5,-1685.3,-1356.0,,,,,False,,True,False,False
18045,946,462.0,,,,,287.0,,1419.7,,316.0,-484.0,,,,,-659.0,,473.7,,-630.0,,,,,False,,True,,False
18047,660,182.0,,,,,348.0,,298.4,,105.0,-478.0,,,,,-312.0,,-361.6,,-555.0,,,,,True,,True,,False
18049,836,406.0,,,,,489.0,,1176.4,,218.0,-430.0,,,,,-347.0,,340.4,,-618.0,,,,,True,,True,,False
18051,1714,658.0,,,,,554.0,,1496.2,,106.0,-1056.0,,,,,-1160.0,,-217.8,,-1608.0,,,,,False,,True,,False
18053,2902,1211.0,,,,,1402.0,,1857.4,605.9,653.0,-1691.0,,,,,-1500.0,,-1044.6,-2296.1,-2249.0,,,,,True,,True,False,False
18055,1050,441.0,,,,,602.0,,925.0,,287.0,-609.0,,,,,-448.0,,-125.0,,-763.0,,,,,True,,True,,False
18057,13826,4613.0,,,,,3870.0,,4312.0,1981.3,13302.0,-9213.0,,,,,-9956.0,,-9514.0,-11844.7,-524.0,,,,,False,,False,False,True
18059,3126,910.0,,,,,1149.0,,1149.0,410.4,1188.0,-2216.0,,,,,-1977.0,,-1977.0,-2715.6,-1938.0,,,,,True,,True,False,True
18061,1365,679.0,,,,,550.0,,926.8,,757.0,-686.0,,,,,-815.0,,-438.2,,-608.0,,,,,False,,True,,True
18063,6169,2226.0,,,,,2240.0,,1707.9,1361.3,1497.0,-3943.0,,,,,-3929.0,,-4461.1,-4807.7,-4672.0,,,,,True,,False,False,False
18065,2180,1218.0,,,,,1166.0,,1388.5,507.1,732.0,-962.0,,,,,-1014.0,,-791.5,-1672.9,-1448.0,,,,,False,,True,False,False
18067,4053,980.0,,,,,1738.0,,1029.3,606.4,617.0,-3073.0,,,,,-2315.0,,-3023.7,-3446.6,-3436.0,,,,,True,,True,False,False
18069,1572,749.0,,,,,861.0,,2235.4,,611.0,-823.0,,,,,-711.0,,663.4,,-961.0,,,,,True,,True,,False
18071,2150,854.0,,,,,777.0,,1528.2,721.8,407.0,-1296.0,,,,,-1373.0,,-621.8,-1428.2,-1743.0,,,,,False,,True,False,False
18073,1403,1085.0,,,,,580.0,,4075.3,,438.0,-318.0,,,,,-823.0,,2672.3,,-965.0,,,,,False,,False,,False
18075,1013,616.0,,,,,484.0,,1309.3,,300.0,-397.0,,,,,-529.0,,296.3,,-713.0,,,,,False,,True,,False
18077,1433,665.0,,,,,483.0,,1134.0,,1289.0,-768.0,,,,,-950.0,,-299.0,,-144.0,,,,,False,,True,,True
18079,1103,378.0,,,,,442.0,,415.4,,1129.0,-725.0,,,,,-661.0,,-687.6,,26.0,,,,,True,,True,,True
18081,6863,2499.0,,,,,2510.0,,1706.7,2575.0,2452.0,-4364.0,,,,,-4353.0,,-5156.3,-4288.0,-4411.0,,,,,True,,False,True,False
18083,1738,1015.0,,,,,814.0,,2304.0,,400.0,-723.0,,,,,-924.0,,566.0,,-1338.0,,,,,False,,True,,False
18085,4005,2548.0,,,,,1852.0,,5731.8,1613.9,980.0,-1457.0,,,,,-2153.0,,1726.8,-2391.1,-3025.0,,,,,False,,False,False,False
18087,1027,371.0,,,,,1225.0,,442.4,,271.0,-656.0,,,,,198.0,,-584.6,,-756.0,,,,,True,,True,,False
18089,20876,11921.0,,,,,8470.0,,13809.2,5097.3,5298.0,-8955.0,,,,,-12406.0,,-7066.8,-15778.7,-15578.0,,,,,False,,True,False,False
18091,4019,1953.0,,,,,2625.0,,2697.8,2410.0,961.0,-2066.0,,,,,-1394.0,,-1321.2,-1609.0,-3058.0,,,,,True,,True,True,False
18093,1714,1050.0,,,,,797.0,,4564.6,,283.0,-664.0,,,,,-917.0,,2850.6,,-1431.0,,,,,False,,False,,False
18095,5022,2555.0,,,,,2523.0,,3451.4,2505.4,1612.0,-2467.0,,,,,-2499.0,,-1570.6,-2516.6,-3410.0,,,,,False,,True,False,False
18097,35547,12348.0,,,,,13322.0,,7429.3,6887.0,7590.0,-23199.0,,,,,-22225.0,,-28117.7,-28660.0,-27957.0,,,,,True,,False,False,False
18099,2589,1225.0,,,,,1177.0,,2148.3,585.6,745.0,-1364.0,,,,,-1412.0,,-440.7,-2003.4,-1844.0,,,,,False,,True,False,False
18101,295,84.0,,,,,146.0,,85.4,,72.0,-211.0,,,,,-149.0,,-209.6,,-223.0,,,,,True,,True,,False
18103,1685,798.0,,,,,942.0,,1817.5,,460.0,-887.0,,,,,-743.0,,132.5,,-1225.0,,,,,True,,True,,False
18105,3874,1680.0,,,,,1936.0,,1465.4,1498.3,770.0,-2194.0,,,,,-1938.0,,-2408.6,-2375.7,-3104.0,,,,,True,,False,False,False
18107,1743,805.0,,,,,585.0,,1065.0,,660.0,-938.0,,,,,-1158.0,,-678.0,,-1083.0,,,,,False,,True,,False
18109,2648,693.0,,,,,1127.0,,864.9,,532.0,-1955.0,,,,,-1521.0,,-1783.1,,-2116.0,,,,,True,,True,,False
18111,512,224.0,,,,,235.0,,269.4,,215.0,-288.0,,,,,-277.0,,-242.6,,-297.0,,,,,True,,True,,False
18113,2314,1071.0,,,,,1010.0,,1429.6,689.6,859.0,-1243.0,,,,,-1304.0,,-884.4,-1624.4,-1455.0,,,,,False,,True,False,False
18115,185,119.0,,,,,69.0,,143.1,,50.0,-66.0,,,,,-116.0,,-41.9,,-135.0,,,,,False,,True,,False
18117,596,238.0,,,,,355.0,,461.2,,142.0,-358.0,,,,,-241.0,,-134.8,,-454.0,,,,,True,,True,,False
18119,885,161.0,,,,,279.0,,274.3,,359.0,-724.0,,,,,-606.0,,-610.7,,-526.0,,,,,True,,True,,True
18121,790,224.0,,,,,275.0,,704.2,,126.0,-566.0,,,,,-515.0,,-85.8,,-664.0,,,,,True,,True,,False
18123,607,910.0,,,,,287.0,,3363.0,,484.0,303.0,,,,,-320.0,,2756.0,,-123.0,,,,,False,,False,,True
18125,412,273.0,,,,,199.0,,495.5,,96.0,-139.0,,,,,-213.0,,83.5,,-316.0,,,,,False,,True,,False
18127,7543,4214.0,,,,,3168.0,,10453.6,2140.2,4444.0,-3329.0,,,,,-4375.0,,2910.6,-5402.8,-3099.0,,,,,False,,True,False,True
18129,824,574.0,,,,,343.0,,1142.2,,18.0,-250.0,,,,,-481.0,,318.2,,-806.0,,,,,False,,False,,False
18131,542,238.0,,,,,266.0,,838.3,,188.0,-304.0,,,,,-276.0,,296.3,,-354.0,,,,,True,,True,,False
18133,1300,483.0,,,,,578.0,,795.5,,285.0,-817.0,,,,,-722.0,,-504.5,,-1015.0,,,,,True,,True,,False
18135,1220,903.0,,,,,525.0,,1902.6,,745.0,-317.0,,,,,-695.0,,682.6,,-475.0,,,,,False,,False,,False
18137,1618,602.0,,,,,485.0,,1164.0,,687.0,-1016.0,,,,,-1133.0,,-454.0,,-931.0,,,,,False,,True,,True
18139,695,490.0,,,,,298.0,,1682.3,,374.0,-205.0,,,,,-397.0,,987.3,,-321.0,,,,,False,,False,,False
18141,12167,7490.0,,,,,6028.0,,7440.9,4854.2,12025.0,-4677.0,,,,,-6139.0,,-4726.1,-7312.8,-142.0,,,,,False,,False,False,True
18143,1127,490.0,,,,,418.0,,669.4,,486.0,-637.0,,,,,-709.0,,-457.6,,-641.0,,,,,False,,True,,False
18145,1991,945.0,,,,,858.0,,2221.5,,470.0,-1046.0,,,,,-1133.0,,230.5,,-1521.0,,,,,False,,True,,False
18147,785,385.0,,,,,203.0,,837.7,,100.0,-400.0,,,,,-582.0,,52.7,,-685.0,,,,,False,,True,,False
18149,898,539.0,,,,,615.0,,1396.2,,324.0,-359.0,,,,,-283.0,,498.2,,-574.0,,,,,True,,False,,False
18151,1531,665.0,,,,,840.0,,920.9,,421.0,-866.0,,,,,-691.0,,-610.1,,-1110.0,,,,,True,,True,,False
18153,994,301.0,,,,,392.0,,493.0,,141.0,-693.0,,,,,-602.0,,-501.0,,-853.0,,,,,True,,True,,False
18155,316,91.0,,,,,147.0,,190.8,,61.0,-225.0,,,,,-169.0,,-125.2,,-255.0,,,,,True,,True,,False
18157,8971,4095.0,,,,,3065.0,,5882.4,3836.6,5311.0,-4876.0,,,,,-5906.0,,-3088.6,-5134.4,-3660.0,,,,,False,,True,False,True
18159,635,147.0,,,,,271.0,,222.4,,146.0,-488.0,,,,,-364.0,,-412.6,,-489.0,,,,,True,,True,,False
18161,289,133.0,,,,,90.0,,310.5,,151.0,-156.0,,,,,-199.0,,21.5,,-138.0,,,,,False,,True,,True
18163,6952,4053.0,,,,,3208.0,,5506.2,6213.9,2791.0,-2899.0,,,,,-3744.0,,-1445.8,-738.1,-4161.0,,,,,False,,True,True,False
18165,753,280.0,,,,,287.0,,1902.7,,88.0,-473.0,,,,,-466.0,,1149.7,,-665.0,,,,,True,,False,,False
18167,5359,2415.0,,,,,2026.0,,3353.2,1413.4,1298.0,-2944.0,,,,,-3333.0,,-2005.8,-3945.6,-4061.0,,,,,False,,True,False,False
18169,1874,812.0,,,,,634.0,,1680.7,,783.0,-1062.0,,,,,-1240.0,,-193.3,,-1091.0,,,,,False,,True,,False
18171,327,182.0,,,,,125.0,,821.8,,86.0,-145.0,,,,,-202.0,,494.8,,-241.0,,,,,False,,False,,False
18173,2380,1239.0,,,,,991.0,,1761.1,1167.0,1553.0,-1141.0,,,,,-1389.0,,-618.9,-1213.0,-827.0,,,,,False,,True,False,True
18175,817,294.0,,,,,423.0,,435.3,,179.0,-523.0,,,,,-394.0,,-381.7,,-638.0,,,,,True,,True,,False
18177,3005,2492.0,,,,,1380.0,,5569.6,1927.1,1472.0,-513.0,,,,,-1625.0,,2564.6,-1077.9,-1533.0,,,,,False,,False,False,False
18179,1239,707.0,,,,,675.0,,1062.7,,523.0,-532.0,,,,,-564.0,,-176.3,,-716.0,,,,,False,,True,,False
18181,1326,609.0,,,,,475.0,,800.8,,429.0,-717.0,,,,,-851.0,,-525.2,,-897.0,,,,,False,,True,,False
18183,1655,581.0,,,,,725.0,,1027.3,,512.0,-1074.0,,,,,-930.0,,-627.7,,-1143.0,,,,,True,,True,,False
19001,324,455.0,,,,,121.0,,1141.4,,111.0,131.0,,,,,-203.0,,817.4,,-213.0,,,,,False,,False,,False
19003,143,49.0,,,,,57.0,,257.8,,16.0,-94.0,,,,,-86.0,,114.8,,-127.0,,,,,True,,False,,False
19005,659,476.0,,,,,389.0,,610.8,,164.0,-183.0,,,,,-270.0,,-48.2,,-495.0,,,,,False,,True,,False
19007,641,350.0,,,,,310.0,,267.7,,221.0,-291.0,,,,,-331.0,,-373.3,,-420.0,,,,,False,,False,,False
19009,152,350.0,,,,,99.0,,262.1,,83.0,198.0,,,,,-53.0,,110.1,,-69.0,,,,,True,,True,,True
19011,1221,938.0,,,,,545.0,,1531.1,,146.0,-283.0,,,,,-676.0,,310.1,,-1075.0,,,,,False,,False,,False
19013,5882,5719.0,,,,,3264.0,,4688.1,2065.8,1081.0,-163.0,,,,,-2618.0,,-1193.9,-3816.2,-4801.0,,,,,False,,False,False,False
19015,940,490.0,,,,,634.0,,483.6,,312.0,-450.0,,,,,-306.0,,-456.4,,-628.0,,,,,True,,False,,False
19017,1411,742.0,,,,,545.0,,818.5,,199.0,-669.0,,,,,-866.0,,-592.5,,-1212.0,,,,,False,,True,,False
19019,835,644.0,,,,,525.0,,1099.0,,225.0,-191.0,,,,,-310.0,,264.0,,-610.0,,,,,False,,False,,False
19021,1186,728.0,,,,,745.0,,362.8,230.9,1239.0,-458.0,,,,,-441.0,,-823.2,-955.1,53.0,,,,,True,,False,False,True
19023,759,434.0,,,,,268.0,,643.3,,214.0,-325.0,,,,,-491.0,,-115.7,,-545.0,,,,,False,,True,,False
19025,812,315.0,,,,,244.0,,590.2,,85.0,-497.0,,,,,-568.0,,-221.8,,-727.0,,,,,False,,True,,False
19027,1011,903.0,,,,,645.0,,1317.9,522.4,21.0,-108.0,,,,,-366.0,,306.9,-488.6,-990.0,,,,,False,,False,False,False
19029,513,644.0,,,,,252.0,,1319.5,,165.0,131.0,,,,,-261.0,,806.5,,-348.0,,,,,False,,False,,False
19031,773,630.0,,,,,343.0,,1830.4,,222.0,-143.0,,,,,-430.0,,1057.4,,-551.0,,,,,False,,False,,False
19033,2557,1645.0,,,,,1276.0,,1898.2,625.5,14.0,-912.0,,,,,-1281.0,,-658.8,-1931.5,-2543.0,,,,,False,,True,False,False
19035,702,350.0,,,,,394.0,,335.8,,102.0,-352.0,,,,,-308.0,,-366.2,,-600.0,,,,,True,,False,,False
19037,603,301.0,,,,,291.0,,398.7,,129.0,-302.0,,,,,-312.0,,-204.3,,-474.0,,,,,False,,True,,False
19039,222,161.0,,,,,185.0,,349.5,,30.0,-61.0,,,,,-37.0,,127.5,,-192.0,,,,,True,,False,,False
19041,894,462.0,,,,,801.0,,549.4,,149.0,-432.0,,,,,-93.0,,-344.6,,-745.0,,,,,True,,True,,False
19043,750,987.0,,,,,449.0,,2224.2,,283.0,237.0,,,,,-301.0,,1474.2,,-467.0,,,,,False,,False,,False
19045,2317,1113.0,,,,,1279.0,,1281.9,458.6,1181.0,-1204.0,,,,,-1038.0,,-1035.1,-1858.4,-1136.0,,,,,True,,True,False,True
19047,607,336.0,,,,,559.0,,302.8,126.8,15.0,-271.0,,,,,-48.0,,-304.2,-480.2,-592.0,,,,,True,,False,False,False
19049,3772,1995.0,,,,,1571.0,,1299.5,929.7,971.0,-1777.0,,,,,-2201.0,,-2472.5,-2842.3,-2801.0,,,,,False,,False,False,False
19051,407,196.0,,,,,151.0,,321.1,,167.0,-211.0,,,,,-256.0,,-85.9,,-240.0,,,,,False,,True,,False
19053,221,161.0,,,,,128.0,,309.5,,5.0,-60.0,,,,,-93.0,,88.5,,-216.0,,,,,False,,False,,False
19055,714,735.0,,,,,520.0,,1381.7,,205.0,21.0,,,,,-194.0,,667.7,,-509.0,,,,,False,,False,,False
19057,1769,1673.0,,,,,1626.0,,2388.8,913.6,423.0,-96.0,,,,,-143.0,,619.8,-855.4,-1346.0,,,,,False,,False,False,False
19059,805,756.0,,,,,652.0,,726.5,,138.0,-49.0,,,,,-153.0,,-78.5,,-667.0,,,,,False,,False,,False
19061,4474,4550.0,,,,,2895.0,,5000.2,1772.2,616.0,76.0,,,,,-1579.0,,526.2,-2701.8,-3858.0,,,,,False,,False,False,False
19063,473,287.0,,,,,307.0,,279.4,,59.0,-186.0,,,,,-166.0,,-193.6,,-414.0,,,,,True,,False,,False
19065,802,497.0,,,,,614.0,,628.4,,326.0,-305.0,,,,,-188.0,,-173.6,,-476.0,,,,,True,,True,,False
19067,752,350.0,,,,,385.0,,334.5,,213.0,-402.0,,,,,-367.0,,-417.5,,-539.0,,,,,True,,False,,False
19069,440,182.0,,,,,205.0,,112.2,,469.0,-258.0,,,,,-235.0,,-327.8,,29.0,,,,,True,,False,,True
19071,223,154.0,,,,,96.0,,345.6,,5.0,-69.0,,,,,-127.0,,122.6,,-218.0,,,,,False,,False,,False
19073,408,168.0,,,,,142.0,,92.1,,100.0,-240.0,,,,,-266.0,,-315.9,,-308.0,,,,,False,,False,,False
19075,632,455.0,,,,,222.0,,563.4,,187.0,-177.0,,,,,-410.0,,-68.6,,-445.0,,,,,False,,True,,False
19077,454,301.0,,,,,182.0,,447.9,,98.0,-153.0,,,,,-272.0,,-6.1,,-356.0,,,,,False,,True,,False
19079,891,245.0,,,,,350.0,,264.0,,99.0,-646.0,,,,,-541.0,,-627.0,,-792.0,,,,,True,,True,,False
19081,694,651.0,,,,,194.0,,725.3,,135.0,-43.0,,,,,-500.0,,31.3,,-559.0,,,,,False,,True,,False
19083,850,476.0,,,,,363.0,,555.7,,14.0,-374.0,,,,,-487.0,,-294.3,,-836.0,,,,,False,,True,,False
19085,595,595.0,,,,,307.0,,990.7,,238.0,0.0,,,,,-288.0,,395.7,,-357.0,,,,,False,,False,,False
19087,1229,840.0,,,,,424.0,,838.5,646.8,12.0,-389.0,,,,,-805.0,,-390.5,-582.2,-1217.0,,,,,False,,False,False,False
19089,372,168.0,,,,,212.0,,226.6,,68.0,-204.0,,,,,-160.0,,-145.4,,-304.0,,,,,True,,True,,False
19091,512,504.0,,,,,255.0,,536.8,,99.0,-8.0,,,,,-257.0,,24.8,,-413.0,,,,,False,,False,,False
19093,419,399.0,,,,,198.0,,277.1,,102.0,-20.0,,,,,-221.0,,-141.9,,-317.0,,,,,False,,False,,False
19095,625,553.0,,,,,296.0,,555.6,,279.0,-72.0,,,,,-329.0,,-69.4,,-346.0,,,,,False,,True,,False
19097,967,1064.0,,,,,512.0,,2016.2,,63.0,97.0,,,,,-455.0,,1049.2,,-904.0,,,,,False,,False,,False
19099,1397,1365.0,,,,,758.0,,1109.3,705.3,553.0,-32.0,,,,,-639.0,,-287.7,-691.7,-844.0,,,,,False,,False,False,False
19101,634,280.0,,,,,335.0,,936.6,,132.0,-354.0,,,,,-299.0,,302.6,,-502.0,,,,,True,,True,,False
19103,4411,2660.0,,,,,2313.0,,1766.6,1880.9,81.0,-1751.0,,,,,-2098.0,,-2644.4,-2530.1,-4330.0,,,,,False,,False,False,False
19105,1961,896.0,,,,,602.0,,693.4,,405.0,-1065.0,,,,,-1359.0,,-1267.6,,-1556.0,,,,,False,,False,,False
19107,546,329.0,,,,,230.0,,374.6,,169.0,-217.0,,,,,-316.0,,-171.4,,-377.0,,,,,False,,True,,False
19109,927,350.0,,,,,408.0,,553.1,,212.0,-577.0,,,,,-519.0,,-373.9,,-715.0,,,,,True,,True,,False
19111,1638,868.0,,,,,648.0,,827.7,,400.0,-770.0,,,,,-990.0,,-810.3,,-1238.0,,,,,False,,False,,False
19113,9482,7525.0,,,,,4352.0,,6841.8,2984.1,3746.0,-1957.0,,,,,-5130.0,,-2640.2,-6497.9,-5736.0,,,,,False,,False,False,False
19115,445,280.0,,,,,176.0,,262.6,,59.0,-165.0,,,,,-269.0,,-182.4,,-386.0,,,,,False,,False,,False
19117,253,126.0,,,,,249.0,,177.7,,75.0,-127.0,,,,,-4.0,,-75.3,,-178.0,,,,,True,,True,,False
19119,596,350.0,,,,,412.0,,351.0,,8.0,-246.0,,,,,-184.0,,-245.0,,-588.0,,,,,True,,True,,False
