,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48341,166,70.0,,,,,,226.0,,195.9,58.2,,6.5,2.9,,14.3,91.8,,0.0,-96.0,,,,,,60.0,,29.9,-107.8,,-159.5,-163.1,,-151.7,-74.2,,-166.0,,,,,,True,,True,False,,False,False,,False,True,,False
48343,36,40.0,60.0,,,,,47.0,,194.7,37.9,,11.0,31.4,,5.2,,,13.0,4.0,24.0,,,,,11.0,,158.7,1.9,,-25.0,-4.6,,-30.8,,,-23.0,False,,,,,False,,False,True,,False,False,,False,,,False
48345,10,0.0,0.0,,,,,10.0,,0.2,0.2,,0.0,,,0.7,,,0.0,-10.0,-10.0,,,,,0.0,,-9.8,-9.8,,-10.0,,,-9.3,,,-10.0,False,,,,,True,,True,True,,True,,,True,,,False
48347,268,270.0,98.0,,,,,583.0,,571.2,211.4,,106.6,111.9,,84.8,223.4,,124.0,2.0,-170.0,,,,,315.0,,303.2,-56.6,,-161.4,-156.1,,-183.2,-44.6,,-144.0,False,,,,,False,,False,False,,False,False,,False,False,,False
48349,193,195.0,205.0,,,,,479.0,,483.7,162.0,,26.8,149.0,,70.6,98.8,,68.0,2.0,12.0,,,,,286.0,,290.7,-31.0,,-166.2,-44.0,,-122.4,-94.2,,-125.0,False,,,,,False,,False,False,,False,False,,False,False,,False
48351,17,40.0,0.0,,,,,48.0,,29.0,20.0,,6.6,26.5,,0.1,,,140.0,23.0,-17.0,,,,,31.0,,12.0,3.0,,-10.4,9.5,,-16.9,,,123.0,True,,,,,False,,True,True,,True,True,,True,,,False
48353,197,115.0,0.0,,,,,34.0,,519.5,66.7,,48.8,72.9,,21.0,,,64.0,-82.0,-197.0,,,,,-163.0,,322.5,-130.3,,-148.2,-124.1,,-176.0,,,-133.0,False,,,,,False,,False,False,,False,False,,False,,,False
48355,1180,2145.0,16.0,,,,,1710.0,,1393.9,1249.7,,543.1,11.5,,2278.7,3730.2,,9.0,965.0,-1164.0,,,,,530.0,,213.9,69.7,,-636.9,-1168.5,,1098.7,2550.2,,-1171.0,False,,,,,True,,True,True,,True,False,,False,False,,False
48357,175,60.0,0.0,,,,,143.0,,50.3,27.1,,7.3,0.0,,11.4,,,73.0,-115.0,-175.0,,,,,-32.0,,-124.7,-147.9,,-167.7,-175.0,,-163.6,,,-102.0,False,,,,,True,,False,False,,False,False,,False,,,True
48359,12,0.0,0.0,,,,,13.0,,4.8,0.3,,0.1,,,0.3,,,0.0,-12.0,-12.0,,,,,1.0,,-7.2,-11.7,,-11.9,,,-11.7,,,-12.0,False,,,,,True,,True,True,,True,,,True,,,False
48361,279,415.0,25.0,,,,,225.0,,1010.5,132.3,,121.0,243.6,,22.2,235.2,,358.0,136.0,-254.0,,,,,-54.0,,731.5,-146.7,,-158.0,-35.4,,-256.8,-43.8,,79.0,False,,,,,True,,False,False,,False,True,,False,True,,True
48363,199,160.0,4.0,,,,,195.0,,387.0,143.9,,26.3,114.0,,10.1,,,93.0,-39.0,-195.0,,,,,-4.0,,188.0,-55.1,,-172.7,-85.0,,-188.9,,,-106.0,False,,,,,True,,False,False,,False,False,,False,,,False
48365,99,110.0,82.0,,,,,179.0,,411.0,68.5,,14.2,52.3,,9.0,,,80.0,11.0,-17.0,,,,,80.0,,312.0,-30.5,,-84.8,-46.7,,-90.0,,,-19.0,False,,,,,False,,False,False,,False,False,,False,,,False
48367,587,400.0,36.0,,,,,851.0,,766.5,394.9,,43.3,194.0,,23.0,355.9,,301.0,-187.0,-551.0,,,,,264.0,,179.5,-192.1,,-543.7,-393.0,,-564.0,-231.1,,-286.0,False,,,,,False,,True,False,,False,False,,False,False,,False
48369,155,55.0,3.0,,,,,29.0,,29.6,20.9,,7.2,0.1,,4.7,,,17.0,-100.0,-152.0,,,,,-126.0,,-125.4,-134.1,,-147.8,-154.9,,-150.3,,,-138.0,False,,,,,False,,False,False,,False,False,,False,,,False
48371,122,45.0,,,,,,12.0,,519.6,67.6,,5.3,0.0,,4.4,,,12.0,-77.0,,,,,,-110.0,,397.6,-54.4,,-116.7,-122.0,,-117.6,,,-110.0,,,,,,False,,False,True,,False,False,,False,,,False
48373,84,85.0,184.0,,,,,255.0,,800.8,49.9,,3.9,38.4,,0.0,,,22.0,1.0,100.0,,,,,171.0,,716.8,-34.1,,-80.1,-45.6,,-84.0,,,-62.0,False,,,,,False,,False,False,,False,False,,False,,,False
48375,3165,1035.0,0.0,,,,,1326.0,,909.2,560.5,,211.6,14.1,,49.9,800.9,,405.0,-2130.0,-3165.0,,,,,-1839.0,,-2255.8,-2604.5,,-2953.4,-3150.9,,-3115.1,-2364.1,,-2760.0,False,,,,,True,,False,False,,False,False,,False,False,,False
48377,33,25.0,19.0,,,,,45.0,,13.2,9.6,,4.3,,,42.8,,,6.0,-8.0,-14.0,,,,,12.0,,-19.8,-23.4,,-28.7,,,9.8,,,-27.0,False,,,,,False,,False,False,,False,,,False,,,False
48379,21,25.0,0.0,,,,,39.0,,250.7,21.0,,1.7,,,33.8,,,115.0,4.0,-21.0,,,,,18.0,,229.7,0.0,,-19.3,,,12.8,,,94.0,False,,,,,False,,False,True,,False,,,False,,,False
48381,2271,930.0,,,,,,855.0,,801.3,565.2,,892.2,657.5,,169.8,729.8,,727.0,-1341.0,,,,,,-1416.0,,-1469.7,-1705.8,,-1378.8,-1613.5,,-2101.2,-1541.2,,-1544.0,,,,,,False,,False,False,,False,False,,False,False,,False
48383,9,5.0,0.0,,,,,21.0,,2.3,6.5,,1.2,,,7.9,,,23.0,-4.0,-9.0,,,,,12.0,,-6.7,-2.5,,-7.8,,,-1.1,,,14.0,False,,,,,False,,False,True,,False,,,True,,,False
48385,31,0.0,0.0,,,,,5.0,,1.2,5.6,,,0.0,,5.8,,,0.0,-31.0,-31.0,,,,,-26.0,,-29.8,-25.4,,,-31.0,,-25.2,,,-31.0,False,,,,,True,,True,True,,,False,,True,,,False
48387,39,5.0,0.0,,,,,49.0,,17.6,17.3,,1.1,13.5,,14.1,,,5.0,-34.0,-39.0,,,,,10.0,,-21.4,-21.7,,-37.9,-25.5,,-24.9,,,-34.0,False,,,,,True,,True,True,,False,True,,True,,,False
48389,70,25.0,0.0,,,,,19.0,,385.3,34.5,,1.9,0.0,,18.6,,,19.0,-45.0,-70.0,,,,,-51.0,,315.3,-35.5,,-68.1,-70.0,,-51.4,,,-51.0,False,,,,,False,,False,True,,False,False,,False,,,False
48391,14,5.0,0.0,,,,,14.0,,2.4,12.7,,1.1,0.0,,2.2,,,1.0,-9.0,-14.0,,,,,0.0,,-11.6,-1.3,,-12.9,-14.0,,-11.8,,,-13.0,False,,,,,True,,False,True,,False,False,,False,,,False
48393,5,0.0,0.0,,,,,20.0,,2.6,0.1,,0.1,,,0.0,,,0.0,-5.0,-5.0,,,,,15.0,,-2.4,-4.9,,-4.9,,,-5.0,,,-5.0,False,,,,,False,,True,True,,True,,,False,,,False
48395,126,100.0,0.0,,,,,93.0,,605.6,39.7,,20.5,30.0,,12.6,,,52.0,-26.0,-126.0,,,,,-33.0,,479.6,-86.3,,-105.5,-96.0,,-113.4,,,-74.0,False,,,,,False,,False,False,,False,False,,False,,,False
48397,359,485.0,47.0,,,,,468.0,,801.7,229.1,,159.3,209.7,,52.6,525.8,,538.0,126.0,-312.0,,,,,109.0,,442.7,-129.9,,-199.7,-149.3,,-306.4,166.8,,179.0,False,,,,,True,,False,False,,False,False,,False,False,,False
48399,59,60.0,38.0,,,,,24.0,,70.5,66.4,,1.1,0.0,,6.6,,,20.0,1.0,-21.0,,,,,-35.0,,11.5,7.4,,-57.9,-59.0,,-52.4,,,-39.0,False,,,,,False,,False,False,,False,False,,False,,,False
48401,159,420.0,428.0,,,,,581.0,,616.8,416.6,,84.7,236.9,,36.2,,,281.0,261.0,269.0,,,,,422.0,,457.8,257.6,,-74.3,77.9,,-122.8,,,122.0,False,,,,,False,,False,True,,True,True,,True,,,True
48403,15,10.0,0.0,,,,,18.0,,8.7,16.6,,1.4,,,18.6,,,37.0,-5.0,-15.0,,,,,3.0,,-6.3,1.6,,-13.6,,,3.6,,,22.0,False,,,,,True,,False,True,,False,,,True,,,False
48405,15,10.0,0.0,,,,,34.0,,12.0,13.5,,0.1,12.0,,7.0,,,2.0,-5.0,-15.0,,,,,19.0,,-3.0,-1.5,,-14.9,-3.0,,-8.0,,,-13.0,False,,,,,False,,True,True,,False,True,,False,,,False
48407,13,35.0,0.0,,,,,63.0,,982.1,58.3,,5.8,64.2,,7.1,,,14.0,22.0,-13.0,,,,,50.0,,969.1,45.3,,-7.2,51.2,,-5.9,,,1.0,True,,,,,False,,False,False,,True,False,,True,,,True
48409,157,155.0,47.0,,,,,210.0,,404.4,248.1,,58.1,130.6,,60.0,103.5,,79.0,-2.0,-110.0,,,,,53.0,,247.4,91.1,,-98.9,-26.4,,-97.0,-53.5,,-78.0,False,,,,,False,,False,False,,False,False,,False,False,,False
48411,68,50.0,0.0,,,,,30.0,,18.9,20.2,,1.5,,,10.6,,,93.0,-18.0,-68.0,,,,,-38.0,,-49.1,-47.8,,-66.5,,,-57.4,,,25.0,False,,,,,False,,False,False,,False,,,False,,,False
48413,3,5.0,0.0,,,,,11.0,,4.4,2.3,,,,,0.1,,,0.0,2.0,-3.0,,,,,8.0,,1.4,-0.7,,,,,-2.9,,,-3.0,False,,,,,False,,True,True,,,,,False,,,False
48415,467,180.0,2.0,,,,,90.0,,252.2,57.1,,10.1,0.1,,191.9,,,88.0,-287.0,-465.0,,,,,-377.0,,-214.8,-409.9,,-456.9,-466.9,,-275.1,,,-379.0,False,,,,,False,,True,False,,False,False,,True,,,False
48417,21,5.0,0.0,,,,,16.0,,4.5,2.7,,0.2,,,0.0,,,22.0,-16.0,-21.0,,,,,-5.0,,-16.5,-18.3,,-20.8,,,-21.0,,,1.0,False,,,,,True,,False,False,,False,,,False,,,True
48419,80,35.0,0.0,,,,,194.0,,263.4,42.9,,2.8,31.3,,6.2,,,12.0,-45.0,-80.0,,,,,114.0,,183.4,-37.1,,-77.2,-48.7,,-73.8,,,-68.0,False,,,,,False,,False,True,,False,False,,False,,,False
48421,18,10.0,0.0,,,,,23.0,,9.7,7.5,,0.6,,,3.9,,,5.0,-8.0,-18.0,,,,,5.0,,-8.3,-10.5,,-17.4,,,-14.1,,,-13.0,False,,,,,True,,False,False,,False,,,False,,,False
48423,697,680.0,176.0,,,,,1739.0,,636.2,624.1,,562.4,445.7,,19.2,505.2,,609.0,-17.0,-521.0,,,,,1042.0,,-60.8,-72.9,,-134.6,-251.3,,-677.8,-191.8,,-88.0,False,,,,,False,,False,False,,False,False,,False,False,,False
48425,22,20.0,2.0,,,,,32.0,,310.6,32.3,,,38.9,,11.9,,,7.0,-2.0,-20.0,,,,,10.0,,288.6,10.3,,,16.9,,-10.1,,,-15.0,False,,,,,False,,False,False,,,False,,False,,,False
48427,197,545.0,279.0,,,,,1329.0,,248.9,196.4,,177.5,0.2,,0.0,293.4,,1.0,348.0,82.0,,,,,1132.0,,51.9,-0.6,,-19.5,-196.8,,-197.0,96.4,,-196.0,True,,,,,False,,True,True,,True,True,,True,True,,True
48429,38,25.0,2.0,,,,,93.0,,7.2,12.3,,0.5,0.0,,0.4,,,1.0,-13.0,-36.0,,,,,55.0,,-30.8,-25.7,,-37.5,-38.0,,-37.6,,,-37.0,False,,,,,False,,False,False,,False,False,,False,,,False
48431,10,0.0,0.0,,,,,6.0,,2.6,5.4,,,,,0.0,,,0.0,-10.0,-10.0,,,,,-4.0,,-7.4,-4.6,,,,,-10.0,,,-10.0,False,,,,,True,,True,True,,,,,False,,,False
48433,8,5.0,0.0,,,,,8.0,,8.5,1.0,,,,,1.7,,,5.0,-3.0,-8.0,,,,,0.0,,0.5,-7.0,,,,,-6.3,,,-3.0,False,,,,,True,,True,False,,,,,False,,,False
48435,27,10.0,0.0,,,,,9.0,,12.3,9.7,,,,,3.9,,,7.0,-17.0,-27.0,,,,,-18.0,,-14.7,-17.4,,,,,-23.1,,,-20.0,False,,,,,False,,True,False,,,,,False,,,False
48437,50,0.0,0.0,,,,,25.0,,9.0,13.4,,3.6,3.6,,7.4,,,1.0,-50.0,-50.0,,,,,-25.0,,-41.0,-36.6,,-46.4,-46.4,,-42.6,,,-49.0,False,,,,,True,,True,True,,True,True,,True,,,True
48439,16613,11985.0,40037.0,,,,,8303.0,,8552.5,3978.1,,10045.7,2601.7,,4961.6,10950.7,,12448.0,-4628.0,23424.0,,,,,-8310.0,,-8060.5,-12634.9,,-6567.3,-14011.3,,-11651.5,-5662.3,,-4165.0,False,,,,,False,,False,False,,False,False,,False,False,,True
48441,442,195.0,,,,,,588.0,,269.4,339.4,,92.1,256.2,,118.9,77.0,,196.0,-247.0,,,,,,146.0,,-172.6,-102.6,,-349.9,-185.8,,-323.1,-365.0,,-246.0,,,,,,True,,True,True,,False,True,,False,False,,True
48443,1,0.0,0.0,,,,,0.0,,2.3,0.3,,,,,0.0,,,0.0,-1.0,-1.0,,,,,-1.0,,1.3,-0.7,,,,,-1.0,,,-1.0,False,,,,,False,,False,True,,,,,False,,,False
48445,264,70.0,1.0,,,,,52.0,,50.7,35.5,,10.6,0.0,,10.9,,,70.0,-194.0,-263.0,,,,,-212.0,,-213.3,-228.5,,-253.4,-264.0,,-253.1,,,-194.0,False,,,,,False,,False,False,,False,False,,False,,,False
48447,10,5.0,0.0,,,,,14.0,,8.8,1.3,,,,,2.2,,,3.0,-5.0,-10.0,,,,,4.0,,-1.2,-8.7,,,,,-7.8,,,-7.0,False,,,,,True,,True,False,,,,,False,,,False
48449,147,75.0,4.0,,,,,333.0,,223.4,74.7,,0.1,4.9,,53.5,149.6,,2.0,-72.0,-143.0,,,,,186.0,,76.4,-72.3,,-146.9,-142.1,,-93.5,2.6,,-145.0,False,,,,,False,,False,False,,False,False,,False,True,,False
48451,1051,575.0,1315.0,,,,,390.0,,512.2,322.3,,355.3,10.8,,3.3,387.2,,382.0,-476.0,264.0,,,,,-661.0,,-538.8,-728.7,,-695.7,-1040.2,,-1047.7,-663.8,,-669.0,True,,,,,False,,False,False,,False,False,,False,False,,False
48453,3055,4300.0,20954.0,,,,,4587.0,,3241.1,1702.0,,2327.2,971.7,,795.1,2895.5,,2880.0,1245.0,17899.0,,,,,1532.0,,186.1,-1353.0,,-727.8,-2083.3,,-2259.9,-159.5,,-175.0,False,,,,,False,,True,False,,True,False,,False,True,,True
48455,15,20.0,0.0,,,,,38.0,,477.9,23.5,,0.4,31.5,,31.9,,,8.0,5.0,-15.0,,,,,23.0,,462.9,8.5,,-14.6,16.5,,16.9,,,-7.0,False,,,,,False,,False,False,,False,False,,False,,,False
48457,51,90.0,37.0,,,,,108.0,,491.8,35.8,,0.3,64.1,,0.8,,,256.0,39.0,-14.0,,,,,57.0,,440.8,-15.2,,-50.7,13.1,,-50.2,,,205.0,True,,,,,False,,False,True,,False,True,,False,,,False
48459,109,75.0,35.0,,,,,270.0,,284.7,102.7,,15.6,115.1,,6.2,,,30.0,-34.0,-74.0,,,,,161.0,,175.7,-6.3,,-93.4,6.1,,-102.8,,,-79.0,False,,,,,False,,False,True,,False,True,,False,,,False
48461,18,10.0,0.0,,,,,6.0,,9.9,3.0,,,,,2.5,,,37.0,-8.0,-18.0,,,,,-12.0,,-8.1,-15.0,,,,,-15.5,,,19.0,False,,,,,False,,False,False,,,,,False,,,False
48463,77,70.0,35.0,,,,,31.0,,359.6,55.8,,14.3,0.0,,31.5,,,64.0,-7.0,-42.0,,,,,-46.0,,282.6,-21.2,,-62.7,-77.0,,-45.5,,,-13.0,False,,,,,False,,False,False,,False,False,,False,,,False
48465,354,890.0,11.0,,,,,28.0,,603.5,48.3,,0.1,0.6,,1.5,555.8,,150.0,536.0,-343.0,,,,,-326.0,,249.5,-305.7,,-353.9,-353.4,,-352.5,201.8,,-204.0,True,,,,,True,,True,True,,True,True,,True,True,,True
48467,100,140.0,94.0,,,,,364.0,,410.5,124.5,,34.5,74.1,,18.3,,,167.0,40.0,-6.0,,,,,264.0,,310.5,24.5,,-65.5,-25.9,,-81.7,,,67.0,True,,,,,False,,False,True,,False,True,,False,,,False
48469,252,355.0,156.0,,,,,601.0,,471.2,287.2,,170.2,9.2,,234.8,229.2,,97.0,103.0,-96.0,,,,,349.0,,219.2,35.2,,-81.8,-242.8,,-17.2,-22.8,,-155.0,True,,,,,False,,False,True,,True,False,,True,True,,False
48471,371,1195.0,1557.0,,,,,1021.0,,994.7,39.8,,419.4,3.9,,304.6,990.2,,26.0,824.0,1186.0,,,,,650.0,,623.7,-331.2,,48.4,-367.1,,-66.4,619.2,,-345.0,False,,,,,True,,True,True,,True,True,,True,True,,True
48473,159,225.0,185.0,,,,,431.0,,1843.6,154.2,,70.3,194.7,,102.2,,,135.0,66.0,26.0,,,,,272.0,,1684.6,-4.8,,-88.7,35.7,,-56.8,,,-24.0,True,,,,,False,,False,True,,False,True,,True,,,True
48475,39,25.0,0.0,,,,,11.0,,271.4,26.2,,2.0,19.8,,9.3,,,19.0,-14.0,-39.0,,,,,-28.0,,232.4,-12.8,,-37.0,-19.2,,-29.7,,,-20.0,False,,,,,False,,False,True,,False,False,,False,,,False
48477,70,155.0,0.0,,,,,283.0,,782.4,55.3,,17.6,50.4,,8.5,,,138.0,85.0,-70.0,,,,,213.0,,712.4,-14.7,,-52.4,-19.6,,-61.5,,,68.0,True,,,,,False,,False,True,,True,True,,True,,,True
48479,1883,2740.0,448.0,,,,,2164.0,,1385.2,1205.2,,1959.6,63.2,,1487.3,3727.7,,142.0,857.0,-1435.0,,,,,281.0,,-497.8,-677.8,,76.6,-1819.8,,-395.7,1844.7,,-1741.0,False,,,,,True,,True,True,,True,False,,True,False,,False
48481,105,235.0,53.0,,,,,211.0,,758.0,106.0,,82.2,0.5,,9.3,173.9,,198.0,130.0,-52.0,,,,,106.0,,653.0,1.0,,-22.8,-104.5,,-95.7,68.9,,93.0,True,,,,,True,,False,True,,True,True,,True,True,,True
48483,30,20.0,0.0,,,,,61.0,,15.2,9.6,,0.6,,,0.0,,,66.0,-10.0,-30.0,,,,,31.0,,-14.8,-20.4,,-29.4,,,-30.0,,,36.0,False,,,,,False,,False,False,,False,,,False,,,False
48485,1873,575.0,1325.0,,,,,1034.0,,740.4,539.6,,468.5,551.7,,54.2,266.7,,355.0,-1298.0,-548.0,,,,,-839.0,,-1132.6,-1333.4,,-1404.5,-1321.3,,-1818.8,-1606.3,,-1518.0,True,,,,,True,,True,False,,False,False,,False,False,,False
48487,205,35.0,6.0,,,,,101.0,,39.1,47.4,,2.8,0.0,,12.1,,,28.0,-170.0,-199.0,,,,,-104.0,,-165.9,-157.6,,-202.2,-205.0,,-192.9,,,-177.0,False,,,,,True,,True,True,,False,False,,False,,,False
48489,63,85.0,51.0,,,,,140.0,,67.1,57.1,,4.3,0.0,,68.0,45.1,,0.0,22.0,-12.0,,,,,77.0,,4.1,-5.9,,-58.7,-63.0,,5.0,-17.9,,-63.0,True,,,,,False,,True,True,,False,False,,True,True,,False
48491,950,1210.0,4739.0,,,,,1274.0,,1201.8,628.3,,739.0,384.3,,174.8,857.0,,1349.0,260.0,3789.0,,,,,324.0,,251.8,-321.7,,-211.0,-565.7,,-775.2,-93.0,,399.0,False,,,,,False,,True,False,,True,False,,False,True,,False
48493,431,30.0,0.0,,,,,65.0,,547.8,76.6,,3.7,76.8,,0.0,,,8.0,-401.0,-431.0,,,,,-366.0,,116.8,-354.4,,-427.3,-354.2,,-431.0,,,-423.0,False,,,,,True,,True,True,,False,True,,False,,,False
48495,32,25.0,0.0,,,,,16.0,,29.4,20.3,,1.7,0.0,,16.8,,,10.0,-7.0,-32.0,,,,,-16.0,,-2.6,-11.7,,-30.3,-32.0,,-15.2,,,-22.0,False,,,,,False,,True,False,,False,False,,False,,,False
48497,205,115.0,12.0,,,,,387.0,,540.2,202.6,,7.1,103.7,,7.8,,,74.0,-90.0,-193.0,,,,,182.0,,335.2,-2.4,,-197.9,-101.3,,-197.2,,,-131.0,False,,,,,False,,False,True,,False,False,,False,,,False
48499,130,220.0,91.0,,,,,154.0,,401.8,165.0,,74.2,129.4,,14.2,,,143.0,90.0,-39.0,,,,,24.0,,271.8,35.0,,-55.8,-0.6,,-115.8,,,13.0,True,,,,,True,,False,True,,True,True,,False,,,True
48501,88,90.0,67.0,,,,,29.0,,71.6,36.9,,8.5,49.5,,40.5,,,46.0,2.0,-21.0,,,,,-59.0,,-16.4,-51.1,,-79.5,-38.5,,-47.5,,,-42.0,False,,,,,False,,False,False,,False,False,,False,,,False
48503,269,100.0,0.0,,,,,202.0,,229.9,64.5,,45.9,86.5,,16.0,,,88.0,-169.0,-269.0,,,,,-67.0,,-39.1,-204.5,,-223.1,-182.5,,-253.0,,,-181.0,False,,,,,True,,True,False,,False,False,,False,,,False
48505,19,45.0,61.0,,,,,232.0,,35.8,52.2,,5.4,0.0,,22.9,,,6.0,26.0,42.0,,,,,213.0,,16.8,33.2,,-13.6,-19.0,,3.9,,,-13.0,False,,,,,False,,True,False,,True,True,,True,,,True
48507,179,40.0,0.0,,,,,7.0,,51.5,36.9,,4.0,0.0,,54.2,,,16.0,-139.0,-179.0,,,,,-172.0,,-127.5,-142.1,,-175.0,-179.0,,-124.8,,,-163.0,False,,,,,False,,True,False,,False,False,,True,,,False
49001,0,0.0,0.0,,,,,32.0,,0.9,5.1,,,,,0.0,,,,0.0,0.0,,,,,32.0,,0.9,5.1,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49003,0,0.0,0.0,,,,,136.0,,673.1,124.2,,,,,0.0,,,,0.0,0.0,,,,,136.0,,673.1,124.2,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49005,0,0.0,7.0,,,,,991.0,,267.5,400.3,,,,,0.0,,,,0.0,7.0,,,,,991.0,,267.5,400.3,,,,,0.0,,,,False,,,,,False,,False,False,,,,,True,,,
49007,0,0.0,0.0,,,,,69.0,,698.8,85.7,,,,,0.0,,,,0.0,0.0,,,,,69.0,,698.8,85.7,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49009,0,0.0,0.0,,,,,7.0,,3.7,8.8,,,,,0.0,,,,0.0,0.0,,,,,7.0,,3.7,8.8,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49011,3265,1660.0,895.0,,,,,1448.0,,1576.4,801.5,,1414.9,759.9,,356.3,1065.0,,1869.0,-1605.0,-2370.0,,,,,-1817.0,,-1688.6,-2463.5,,-1850.1,-2505.1,,-2908.7,-2200.0,,-1396.0,False,,,,,False,,False,False,,False,False,,False,False,,True
49013,0,0.0,0.0,,,,,52.0,,335.3,25.6,,,,,0.0,,,,0.0,0.0,,,,,52.0,,335.3,25.6,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49015,0,0.0,0.0,,,,,14.0,,1.6,6.1,,,,,0.0,,,,0.0,0.0,,,,,14.0,,1.6,6.1,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49017,0,0.0,0.0,,,,,15.0,,1.0,1.5,,,,,0.0,,,,0.0,0.0,,,,,15.0,,1.0,1.5,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49019,0,0.0,0.0,,,,,11.0,,5.1,10.6,,,,,0.0,,,,0.0,0.0,,,,,11.0,,5.1,10.6,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49021,0,0.0,0.0,,,,,157.0,,660.9,66.4,,,,,0.0,,,,0.0,0.0,,,,,157.0,,660.9,66.4,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49023,0,0.0,0.0,,,,,40.0,,25.6,19.3,,,,,0.0,,,,0.0,0.0,,,,,40.0,,25.6,19.3,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49025,0,0.0,0.0,,,,,57.0,,17.4,18.7,,,,,0.0,,,,0.0,0.0,,,,,57.0,,17.4,18.7,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49027,0,0.0,0.0,,,,,46.0,,0.8,20.7,,,,,0.0,,,,0.0,0.0,,,,,46.0,,0.8,20.7,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49029,0,0.0,0.0,,,,,16.0,,28.8,19.7,,,,,0.0,,,,0.0,0.0,,,,,16.0,,28.8,19.7,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49031,0,0.0,0.0,,,,,11.0,,0.0,0.1,,,,,0.0,,,,0.0,0.0,,,,,11.0,,0.0,0.1,,,,,0.0,,,,True,,,,,False,,True,False,,,,,True,,,
49033,0,0.0,0.0,,,,,11.0,,4.1,1.1,,,,,0.0,,,,0.0,0.0,,,,,11.0,,4.1,1.1,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49035,16463,10140.0,35145.0,,,,,8014.0,,6895.2,2748.7,,12042.0,5515.7,,12919.9,5356.9,,9977.0,-6323.0,18682.0,,,,,-8449.0,,-9567.8,-13714.3,,-4421.0,-10947.3,,-3543.1,-11106.1,,-6486.0,False,,,,,False,,False,False,,True,False,,True,False,,False
49037,113,40.0,7.0,,,,,23.0,,51.2,18.1,,3.5,0.0,,0.2,,,11.0,-73.0,-106.0,,,,,-90.0,,-61.8,-94.9,,-109.5,-113.0,,-112.8,,,-102.0,False,,,,,False,,True,False,,False,False,,False,,,False
49039,0,0.0,0.0,,,,,339.0,,439.7,29.9,,,,,0.0,,,,0.0,0.0,,,,,339.0,,439.7,29.9,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49041,0,0.0,0.0,,,,,85.0,,0.6,23.1,,,,,0.0,,,,0.0,0.0,,,,,85.0,,0.6,23.1,,,,,0.0,,,,True,,,,,False,,False,False,,,,,True,,,
49043,381,165.0,,,,,,148.0,,830.8,99.2,,62.4,119.5,,149.8,,,167.0,-216.0,,,,,,-233.0,,449.8,-281.8,,-318.6,-261.5,,-231.2,,,-214.0,,,,,,False,,False,False,,False,False,,False,,,True
49045,533,230.0,115.0,,,,,281.0,,773.1,136.9,,223.0,213.9,,89.2,,,455.0,-303.0,-418.0,,,,,-252.0,,240.1,-396.1,,-310.0,-319.1,,-443.8,,,-78.0,False,,,,,True,,True,False,,False,False,,False,,,True
