,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30061,13,0.0,0.0,,,,,12.0,,0.9,4.2,,,0.0,,,0.0,-13.0,-13.0,,,,,-1.0,,-12.1,-8.8,,,-13.0,,,-13.0,False,,,,,True,,True,True,,,False,,,False
30063,1485,174.0,8.0,,,,,1070.0,,349.8,304.5,45.6,442.6,63.5,,,707.0,-1311.0,-1477.0,,,,,-415.0,,-1135.2,-1180.5,-1439.4,-1042.4,-1421.5,,,-778.0,False,,,,,True,,True,True,False,True,False,,,True
30065,69,24.0,0.0,,,,,63.0,,131.9,24.6,2.0,,0.8,,,22.0,-45.0,-69.0,,,,,-6.0,,62.9,-44.4,-67.0,,-68.2,,,-47.0,False,,,,,True,,False,True,False,,False,,,False
30067,144,54.0,0.0,,,,,35.0,,42.6,30.1,9.6,,0.1,,,127.0,-90.0,-144.0,,,,,-109.0,,-101.4,-113.9,-134.4,,-143.9,,,-17.0,False,,,,,False,,False,False,False,,False,,,True
30069,3,0.0,0.0,,,,,22.0,,2.1,0.0,,,0.0,,,,-3.0,-3.0,,,,,19.0,,-0.9,-3.0,,,-3.0,,,,False,,,,,False,,True,False,,,False,,,
30071,45,0.0,1.0,,,,,45.0,,0.3,1.5,,0.0,0.7,,,0.0,-45.0,-44.0,,,,,0.0,,-44.7,-43.5,,-45.0,-44.3,,,-45.0,True,,,,,True,,True,True,,False,True,,,False
30073,129,6.0,0.0,,,,,10.0,,5.7,2.7,0.8,,1.3,,,5.0,-123.0,-129.0,,,,,-119.0,,-123.3,-126.3,-128.2,,-127.7,,,-124.0,False,,,,,True,,False,False,False,,False,,,False
30075,52,0.0,0.0,,,,,18.0,,3.3,2.5,,,0.1,,,0.0,-52.0,-52.0,,,,,-34.0,,-48.7,-49.5,,,-51.9,,,-52.0,False,,,,,True,,True,True,,,True,,,False
30077,79,0.0,0.0,,,,,55.0,,4.6,9.3,,,1.1,,,0.0,-79.0,-79.0,,,,,-24.0,,-74.4,-69.7,,,-77.9,,,-79.0,False,,,,,True,,True,True,,,True,,,False
30079,31,0.0,0.0,,,,,18.0,,0.3,2.7,,,0.0,,,0.0,-31.0,-31.0,,,,,-13.0,,-30.7,-28.3,,,-31.0,,,-31.0,False,,,,,True,,True,True,,,False,,,False
30081,297,12.0,5.0,,,,,88.0,,124.0,94.7,0.3,181.6,0.8,,,2.0,-285.0,-292.0,,,,,-209.0,,-173.0,-202.3,-296.7,-115.4,-296.2,,,-295.0,False,,,,,True,,True,True,False,True,False,,,False
30083,182,24.0,0.0,,,,,148.0,,37.6,24.5,18.5,,14.4,,,80.0,-158.0,-182.0,,,,,-34.0,,-144.4,-157.5,-163.5,,-167.6,,,-102.0,False,,,,,True,,True,True,False,,False,,,True
30085,826,78.0,0.0,,,,,126.0,,221.5,21.8,20.0,,119.2,,,96.0,-748.0,-826.0,,,,,-700.0,,-604.5,-804.2,-806.0,,-706.8,,,-730.0,False,,,,,True,,True,False,False,,True,,,True
30087,318,534.0,28.0,,,,,97.0,,449.7,56.0,323.9,3.9,141.4,,,13.0,216.0,-290.0,,,,,-221.0,,131.7,-262.0,5.9,-314.1,-176.6,,,-305.0,False,,,,,False,,True,False,True,False,True,,,False
30089,47,6.0,1.0,,,,,19.0,,15.4,25.0,,,4.3,,,1.0,-41.0,-46.0,,,,,-28.0,,-31.6,-22.0,,,-42.6,,,-46.0,False,,,,,True,,True,True,,,False,,,False
30091,58,6.0,0.0,,,,,26.0,,2.4,0.9,,,1.7,,,92.0,-52.0,-58.0,,,,,-32.0,,-55.6,-57.1,,,-56.3,,,34.0,False,,,,,True,,False,False,,,False,,,True
30093,376,186.0,98.0,,,,,91.0,,717.3,74.5,101.9,223.0,38.3,,,417.0,-190.0,-278.0,,,,,-285.0,,341.3,-301.5,-274.1,-153.0,-337.7,,,41.0,False,,,,,False,,False,False,False,True,False,,,True
30095,155,42.0,0.0,,,,,20.0,,42.5,30.7,10.6,,26.1,,,34.0,-113.0,-155.0,,,,,-135.0,,-112.5,-124.3,-144.4,,-128.9,,,-121.0,False,,,,,False,,True,False,False,,False,,,False
30097,35,12.0,7.0,,,,,14.0,,72.9,18.5,,,7.0,,,5.0,-23.0,-28.0,,,,,-21.0,,37.9,-16.5,,,-28.0,,,-30.0,False,,,,,True,,False,True,,,False,,,False
30099,66,6.0,0.0,,,,,9.0,,7.2,0.1,,,0.0,,,60.0,-60.0,-66.0,,,,,-57.0,,-58.8,-65.9,,,-66.0,,,-6.0,False,,,,,True,,True,False,,,False,,,True
30101,243,42.0,0.0,,,,,10.0,,39.8,1.6,5.3,,13.5,,,30.0,-201.0,-243.0,,,,,-233.0,,-203.2,-241.4,-237.7,,-229.5,,,-213.0,False,,,,,False,,False,False,False,,False,,,False
30103,15,0.0,0.0,,,,,25.0,,4.9,0.4,,,0.0,,,0.0,-15.0,-15.0,,,,,10.0,,-10.1,-14.6,,,-15.0,,,-15.0,False,,,,,True,,True,True,,,False,,,False
30105,269,0.0,0.0,,,,,74.0,,13.3,23.2,,,2.9,,,0.0,-269.0,-269.0,,,,,-195.0,,-255.7,-245.8,,,-266.1,,,-269.0,False,,,,,True,,True,True,,,True,,,False
30107,56,18.0,0.0,,,,,27.0,,14.0,3.3,0.1,,1.2,,,47.0,-38.0,-56.0,,,,,-29.0,,-42.0,-52.7,-55.9,,-54.8,,,-9.0,False,,,,,True,,False,False,False,,False,,,True
30109,33,0.0,0.0,,,,,20.0,,1.0,5.0,,,0.7,,,0.0,-33.0,-33.0,,,,,-13.0,,-32.0,-28.0,,,-32.3,,,-33.0,False,,,,,True,,True,True,,,True,,,False
30111,3348,1308.0,305.0,,,,,1677.0,,1163.0,1144.3,1349.0,1462.9,1079.8,846.0,,570.0,-2040.0,-3043.0,,,,,-1671.0,,-2185.0,-2203.7,-1999.0,-1885.1,-2268.2,-2502.0,,-2778.0,False,,,,,True,,False,False,True,True,False,False,,False
31001,350,174.0,350.0,,,,,370.0,,240.0,175.6,43.5,157.7,111.7,,,149.0,-176.0,0.0,,,,,20.0,,-110.0,-174.4,-306.5,-192.3,-238.3,,,-201.0,True,,,,,True,,True,True,False,False,False,,,False
31003,119,48.0,0.0,,,,,31.0,,40.7,25.2,2.2,,18.3,,,99.0,-71.0,-119.0,,,,,-88.0,,-78.3,-93.8,-116.8,,-100.7,,,-20.0,False,,,,,False,,False,False,False,,False,,,True
31005,3,0.0,0.0,,,,,7.0,,0.1,1.5,,,0.0,,,0.0,-3.0,-3.0,,,,,4.0,,-2.9,-1.5,,,-3.0,,,-3.0,False,,,,,False,,True,True,,,False,,,False
31007,2,0.0,0.0,,,,,14.0,,1.8,0.1,,,0.0,,,0.0,-2.0,-2.0,,,,,12.0,,-0.2,-1.9,,,-2.0,,,-2.0,False,,,,,False,,True,True,,,False,,,False
31009,3,0.0,0.0,,,,,10.0,,0.4,0.0,,,0.0,,,,-3.0,-3.0,,,,,7.0,,-2.6,-3.0,,,-3.0,,,,False,,,,,False,,True,False,,,False,,,
31011,96,78.0,,,,,,41.0,,120.2,30.9,3.3,,12.2,,,98.0,-18.0,,,,,,-55.0,,24.2,-65.1,-92.7,,-83.8,,,2.0,,,,,,False,,False,False,False,,False,,,True
31013,183,66.0,0.0,,,,,29.0,,73.7,42.4,5.9,,10.5,,,95.0,-117.0,-183.0,,,,,-154.0,,-109.3,-140.6,-177.1,,-172.5,,,-88.0,False,,,,,False,,True,False,False,,False,,,True
31015,53,12.0,0.0,,,,,18.0,,7.9,2.5,0.7,,0.0,,,76.0,-41.0,-53.0,,,,,-35.0,,-45.1,-50.5,-52.3,,-53.0,,,23.0,False,,,,,True,,False,False,False,,False,,,True
31017,60,30.0,0.0,,,,,16.0,,48.4,44.7,,,7.1,,,102.0,-30.0,-60.0,,,,,-44.0,,-11.6,-15.3,,,-52.9,,,42.0,False,,,,,False,,True,True,,,False,,,False
31019,905,648.0,871.0,,,,,414.0,,976.5,560.4,224.9,570.0,437.1,,,365.0,-257.0,-34.0,,,,,-491.0,,71.5,-344.6,-680.1,-335.0,-467.9,,,-540.0,True,,,,,False,,True,False,False,False,False,,,False
31021,45,18.0,1.0,,,,,28.0,,9.6,33.2,15.4,,17.6,,,4.0,-27.0,-44.0,,,,,-17.0,,-35.4,-11.8,-29.6,,-27.4,,,-41.0,False,,,,,True,,False,True,False,,False,,,False
31023,156,24.0,0.0,,,,,37.0,,19.7,38.0,0.3,45.3,35.2,,,4.0,-132.0,-156.0,,,,,-119.0,,-136.3,-118.0,-155.7,-110.7,-120.8,,,-152.0,False,,,,,True,,False,True,False,True,True,,,False
31025,231,96.0,23.0,,,,,56.0,,544.5,148.8,18.4,185.8,14.0,,,47.0,-135.0,-208.0,,,,,-175.0,,313.5,-82.2,-212.6,-45.2,-217.0,,,-184.0,False,,,,,False,,False,True,False,True,False,,,False
31027,70,120.0,80.0,,,,,75.0,,102.8,48.4,16.1,,17.3,,,207.0,50.0,10.0,,,,,5.0,,32.8,-21.6,-53.9,,-52.7,,,137.0,True,,,,,True,,True,True,False,,False,,,False
31029,126,0.0,0.0,,,,,17.0,,10.3,2.5,0.9,,2.3,,,1.0,-126.0,-126.0,,,,,-109.0,,-115.7,-123.5,-125.1,,-123.7,,,-125.0,False,,,,,True,,True,True,True,,True,,,True
31031,31,42.0,2.0,,,,,31.0,,120.3,12.0,3.7,,19.2,,,12.0,11.0,-29.0,,,,,0.0,,89.3,-19.0,-27.3,,-11.8,,,-19.0,False,,,,,True,,False,False,False,,False,,,False
31033,54,6.0,0.0,,,,,32.0,,8.7,13.6,3.0,,0.0,,,19.0,-48.0,-54.0,,,,,-22.0,,-45.3,-40.4,-51.0,,-54.0,,,-35.0,False,,,,,True,,True,True,False,,False,,,True
31035,96,12.0,0.0,,,,,27.0,,16.4,19.4,7.2,,1.2,,,1.0,-84.0,-96.0,,,,,-69.0,,-79.6,-76.6,-88.8,,-94.8,,,-95.0,False,,,,,True,,True,True,False,,False,,,False
31037,153,60.0,0.0,,,,,123.0,,30.0,29.9,9.2,4.2,45.1,,,0.0,-93.0,-153.0,,,,,-30.0,,-123.0,-123.1,-143.8,-148.8,-107.8,,,-153.0,False,,,,,True,,False,False,False,False,False,,,False
31039,176,54.0,50.0,,,,,59.0,,69.8,55.0,2.2,113.7,24.1,,,17.0,-122.0,-126.0,,,,,-117.0,,-106.2,-121.0,-173.8,-62.3,-151.9,,,-159.0,False,,,,,True,,True,True,False,True,False,,,False
31041,131,18.0,0.0,,,,,47.0,,14.5,25.2,6.1,,2.2,,,4.0,-113.0,-131.0,,,,,-84.0,,-116.5,-105.8,-124.9,,-128.8,,,-127.0,False,,,,,True,,False,True,False,,False,,,False
31043,437,168.0,0.0,,,,,152.0,,330.5,101.2,23.3,12.6,86.6,72.3,,89.0,-269.0,-437.0,,,,,-285.0,,-106.5,-335.8,-413.7,-424.4,-350.4,-364.7,,-348.0,False,,,,,False,,True,False,False,False,False,False,,False
31045,115,102.0,34.0,,,,,39.0,,96.1,77.0,12.5,0.0,2.5,,,39.0,-13.0,-81.0,,,,,-76.0,,-18.9,-38.0,-102.5,-115.0,-112.5,,,-76.0,False,,,,,False,,False,False,False,False,False,,,False
31047,218,132.0,44.0,,,,,108.0,,753.3,115.5,19.3,6.9,24.2,96.5,,41.0,-86.0,-174.0,,,,,-110.0,,535.3,-102.5,-198.7,-211.1,-193.8,-121.5,,-177.0,False,,,,,False,,False,False,False,False,False,False,,False
31049,5,0.0,0.0,,,,,12.0,,0.1,2.6,,,0.2,,,0.0,-5.0,-5.0,,,,,7.0,,-4.9,-2.4,,,-4.8,,,-5.0,False,,,,,False,,True,True,,,True,,,False
31051,87,48.0,0.0,,,,,29.0,,37.8,10.5,20.5,,8.6,,,25.0,-39.0,-87.0,,,,,-58.0,,-49.2,-76.5,-66.5,,-78.4,,,-62.0,False,,,,,False,,False,False,False,,False,,,False
31053,584,318.0,432.0,,,,,170.0,,493.5,149.6,56.1,6.9,107.6,,,341.0,-266.0,-152.0,,,,,-414.0,,-90.5,-434.4,-527.9,-577.1,-476.4,,,-243.0,True,,,,,False,,True,False,False,False,False,,,True
31055,7023,3078.0,803.0,,,,,2981.0,,2096.6,1657.4,1037.6,325.1,1274.8,2220.9,,1582.0,-3945.0,-6220.0,,,,,-4042.0,,-4926.4,-5365.6,-5985.4,-6697.9,-5748.2,-4802.1,,-5441.0,False,,,,,False,,False,False,False,False,False,False,,False
31057,9,6.0,0.0,,,,,12.0,,3.9,12.0,,,0.0,,,1.0,-3.0,-9.0,,,,,3.0,,-5.1,3.0,,,-9.0,,,-8.0,False,,,,,False,,False,True,,,False,,,False
31059,47,72.0,0.0,,,,,25.0,,49.0,24.8,10.7,,13.6,,,81.0,25.0,-47.0,,,,,-22.0,,2.0,-22.2,-36.3,,-33.5,,,34.0,False,,,,,True,,True,True,False,,False,,,False
31061,69,0.0,0.0,,,,,12.0,,0.4,4.0,0.7,,0.3,,,0.0,-69.0,-69.0,,,,,-57.0,,-68.6,-65.0,-68.3,,-68.7,,,-69.0,False,,,,,True,,True,True,True,,True,,,False
31063,34,0.0,0.0,,,,,13.0,,3.3,1.6,0.1,,0.0,,,0.0,-34.0,-34.0,,,,,-21.0,,-30.7,-32.4,-33.9,,-34.0,,,-34.0,False,,,,,True,,True,True,True,,False,,,False
31065,60,12.0,0.0,,,,,22.0,,5.3,14.5,2.1,,4.4,,,2.0,-48.0,-60.0,,,,,-38.0,,-54.7,-45.5,-57.9,,-55.6,,,-58.0,False,,,,,True,,False,True,False,,False,,,False
31067,358,150.0,103.0,,,,,41.0,,331.0,98.5,27.9,201.9,52.9,,,185.0,-208.0,-255.0,,,,,-317.0,,-27.0,-259.5,-330.1,-156.1,-305.1,,,-173.0,False,,,,,False,,True,False,False,True,False,,,True
31069,10,6.0,0.0,,,,,11.0,,5.3,2.3,0.5,,1.2,,,2.0,-4.0,-10.0,,,,,1.0,,-4.7,-7.7,-9.5,,-8.8,,,-8.0,False,,,,,True,,False,False,False,,False,,,False
31071,22,0.0,0.0,,,,,12.0,,0.3,1.2,0.1,,0.0,,,0.0,-22.0,-22.0,,,,,-10.0,,-21.7,-20.8,-21.9,,-22.0,,,-22.0,False,,,,,True,,True,True,True,,False,,,False
31073,30,36.0,,,,,,18.0,,20.8,2.3,2.1,,9.2,,,58.0,6.0,,,,,,-12.0,,-9.2,-27.7,-27.9,,-20.8,,,28.0,,,,,,False,,False,False,False,,False,,,False
31075,6,0.0,0.0,,,,,13.0,,0.4,0.0,,,0.0,,,,-6.0,-6.0,,,,,7.0,,-5.6,-6.0,,,-6.0,,,,False,,,,,False,,True,False,,,False,,,
31077,31,30.0,0.0,,,,,12.0,,20.2,3.3,1.2,,13.0,,,89.0,-1.0,-31.0,,,,,-19.0,,-10.8,-27.7,-29.8,,-18.0,,,58.0,False,,,,,False,,False,False,False,,False,,,False
31079,640,204.0,,,,,,656.0,,557.1,276.4,44.5,24.7,132.9,193.3,,80.0,-436.0,,,,,,16.0,,-82.9,-363.6,-595.5,-615.3,-507.1,-446.7,,-560.0,,,,,,True,,True,True,False,False,False,False,,False
31081,118,18.0,0.0,,,,,55.0,,12.8,21.4,0.1,33.1,6.4,,,16.0,-100.0,-118.0,,,,,-63.0,,-105.2,-96.6,-117.9,-84.9,-111.6,,,-102.0,False,,,,,True,,False,True,False,True,False,,,False
31083,47,0.0,0.0,,,,,15.0,,2.3,4.6,0.2,,0.0,,,0.0,-47.0,-47.0,,,,,-32.0,,-44.7,-42.4,-46.8,,-47.0,,,-47.0,False,,,,,True,,True,True,True,,True,,,False
31085,20,0.0,0.0,,,,,12.0,,2.0,0.0,,,0.0,,,,-20.0,-20.0,,,,,-8.0,,-18.0,-20.0,,,-20.0,,,,False,,,,,True,,True,False,,,False,,,
31087,40,0.0,0.0,,,,,12.0,,0.0,5.3,0.0,,0.0,,,0.0,-40.0,-40.0,,,,,-28.0,,-40.0,-34.7,-40.0,,-40.0,,,-40.0,False,,,,,True,,True,True,True,,False,,,False
31089,235,60.0,,,,,,69.0,,101.2,34.1,7.8,,6.0,,,140.0,-175.0,,,,,,-166.0,,-133.8,-200.9,-227.2,,-229.0,,,-95.0,,,,,,True,,True,False,False,,False,,,True
31091,14,6.0,0.0,,,,,12.0,,15.1,1.2,,,1.0,,,1.0,-8.0,-14.0,,,,,-2.0,,1.1,-12.8,,,-13.0,,,-13.0,False,,,,,True,,True,False,,,False,,,False
31093,67,36.0,0.0,,,,,18.0,,26.8,22.5,5.3,,18.1,,,116.0,-31.0,-67.0,,,,,-49.0,,-40.2,-44.5,-61.7,,-48.9,,,49.0,False,,,,,False,,False,False,False,,False,,,False
31095,57,18.0,0.0,,,,,17.0,,26.1,16.8,2.4,,1.4,,,16.0,-39.0,-57.0,,,,,-40.0,,-30.9,-40.2,-54.6,,-55.6,,,-41.0,False,,,,,False,,True,False,False,,False,,,False
31097,67,30.0,0.0,,,,,25.0,,36.0,14.3,2.2,,18.4,,,16.0,-37.0,-67.0,,,,,-42.0,,-31.0,-52.7,-64.8,,-48.6,,,-51.0,False,,,,,False,,True,False,False,,False,,,False
31099,128,60.0,3.0,,,,,24.0,,42.0,32.2,5.1,0.0,2.0,,,39.0,-68.0,-125.0,,,,,-104.0,,-86.0,-95.8,-122.9,-128.0,-126.0,,,-89.0,False,,,,,False,,False,False,False,False,False,,,False
31101,46,18.0,2.0,,,,,27.0,,15.4,33.0,5.7,,2.4,,,39.0,-28.0,-44.0,,,,,-19.0,,-30.6,-13.0,-40.3,,-43.6,,,-7.0,False,,,,,True,,False,True,False,,False,,,True
31103,7,6.0,0.0,,,,,15.0,,1.3,12.7,,,2.9,,,24.0,-1.0,-7.0,,,,,8.0,,-5.7,5.7,,,-4.1,,,17.0,False,,,,,False,,False,False,,,False,,,False
31105,30,0.0,0.0,,,,,18.0,,9.3,0.6,0.5,,0.0,,,0.0,-30.0,-30.0,,,,,-12.0,,-20.7,-29.4,-29.5,,-30.0,,,-30.0,False,,,,,True,,True,True,True,,False,,,False
31107,164,60.0,61.0,,,,,44.0,,83.7,29.5,31.3,,8.6,,,19.0,-104.0,-103.0,,,,,-120.0,,-80.3,-134.5,-132.7,,-155.4,,,-145.0,True,,,,,False,,True,False,False,,False,,,False
31109,3574,4230.0,3292.0,,,,,2844.0,,3043.1,1729.3,2561.2,2447.2,1011.4,6327.7,,4188.0,656.0,-282.0,,,,,-730.0,,-530.9,-1844.7,-1012.8,-1126.8,-2562.6,2753.7,,614.0,True,,,,,False,,True,False,False,False,False,False,,True
31111,470,54.0,23.0,,,,,168.0,,1129.9,191.3,3.5,464.6,39.7,,,8.0,-416.0,-447.0,,,,,-302.0,,659.9,-278.7,-466.5,-5.4,-430.3,,,-462.0,False,,,,,True,,False,True,False,True,False,,,False
31113,7,6.0,0.0,,,,,15.0,,22.2,9.4,,,1.3,,,3.0,-1.0,-7.0,,,,,8.0,,15.2,2.4,,,-5.7,,,-4.0,False,,,,,False,,False,False,,,False,,,False
31115,5,0.0,0.0,,,,,12.0,,0.7,6.3,,,0.0,,,0.0,-5.0,-5.0,,,,,7.0,,-4.3,1.3,,,-5.0,,,-5.0,False,,,,,False,,True,True,,,False,,,False
31117,5,0.0,0.0,,,,,10.0,,1.9,0.2,,,0.0,,,0.0,-5.0,-5.0,,,,,5.0,,-3.1,-4.8,,,-5.0,,,-5.0,False,,,,,False,,True,True,,,False,,,False
31119,488,420.0,,,,,,439.0,,489.5,255.5,133.3,10.5,210.9,,,382.0,-68.0,,,,,,-49.0,,1.5,-232.5,-354.7,-477.5,-277.1,,,-106.0,,,,,,True,,True,False,False,False,False,,,False
31121,55,18.0,0.0,,,,,23.0,,16.4,20.6,6.5,,4.9,,,5.0,-37.0,-55.0,,,,,-32.0,,-38.6,-34.4,-48.5,,-50.0,,,-50.0,False,,,,,True,,False,True,False,,False,,,False
31123,33,24.0,0.0,,,,,16.0,,16.9,11.5,23.5,,33.9,,,68.0,-9.0,-33.0,,,,,-17.0,,-16.1,-21.5,-9.5,,0.9,,,35.0,False,,,,,False,,False,False,False,,True,,,False
31125,64,24.0,0.0,,,,,16.0,,32.3,7.1,0.8,,0.0,,,20.0,-40.0,-64.0,,,,,-48.0,,-31.7,-56.9,-63.2,,-64.0,,,-44.0,False,,,,,False,,True,False,False,,False,,,False
31127,57,72.0,24.0,,,,,27.0,,62.4,57.1,23.1,0.2,13.6,,,16.0,15.0,-33.0,,,,,-30.0,,5.4,0.1,-33.9,-56.8,-43.4,,,-41.0,False,,,,,False,,True,True,False,False,False,,,False
31129,74,12.0,0.0,,,,,11.0,,12.1,4.7,0.6,,0.5,,,17.0,-62.0,-74.0,,,,,-63.0,,-61.9,-69.3,-73.4,,-73.5,,,-57.0,False,,,,,False,,True,False,False,,False,,,True
31131,159,30.0,25.0,,,,,49.0,,573.9,77.4,4.6,7.4,1.8,,,4.0,-129.0,-134.0,,,,,-110.0,,414.9,-81.6,-154.4,-151.6,-157.2,,,-155.0,False,,,,,True,,False,True,False,False,False,,,False
31133,16,6.0,0.0,,,,,10.0,,5.3,2.3,,,1.4,,,5.0,-10.0,-16.0,,,,,-6.0,,-10.7,-13.7,,,-14.6,,,-11.0,False,,,,,True,,False,False,,,False,,,False
31135,14,6.0,0.0,,,,,12.0,,11.7,6.0,,,2.9,,,16.0,-8.0,-14.0,,,,,-2.0,,-2.3,-8.0,,,-11.1,,,2.0,False,,,,,True,,True,False,,,False,,,True
31137,197,60.0,109.0,,,,,33.0,,39.5,63.6,11.1,,17.8,,,26.0,-137.0,-88.0,,,,,-164.0,,-157.5,-133.3,-185.9,,-179.2,,,-171.0,True,,,,,False,,False,True,False,,False,,,False
31139,104,96.0,9.0,,,,,33.0,,104.1,37.3,11.5,,1.6,,,97.0,-8.0,-95.0,,,,,-71.0,,0.1,-66.7,-92.5,,-102.4,,,-7.0,False,,,,,False,,True,False,False,,False,,,True
31141,556,360.0,1105.0,,,,,263.0,,427.5,153.0,47.4,18.4,35.2,,,316.0,-196.0,549.0,,,,,-293.0,,-128.5,-403.0,-508.6,-537.6,-520.8,,,-240.0,False,,,,,False,,True,False,False,False,False,,,False
31143,146,48.0,0.0,,,,,12.0,,22.0,13.3,4.4,,3.8,,,166.0,-98.0,-146.0,,,,,-134.0,,-124.0,-132.7,-141.6,,-142.2,,,20.0,False,,,,,False,,False,False,False,,False,,,True
31145,181,12.0,0.0,,,,,45.0,,7.1,8.4,1.5,,3.6,,,44.0,-169.0,-181.0,,,,,-136.0,,-173.9,-172.6,-179.5,,-177.4,,,-137.0,False,,,,,True,,False,False,False,,False,,,True
31147,49,54.0,30.0,,,,,27.0,,42.2,24.6,13.0,,40.3,,,84.0,5.0,-19.0,,,,,-22.0,,-6.8,-24.4,-36.0,,-8.7,,,35.0,False,,,,,False,,False,False,False,,False,,,False
31149,25,84.0,1.0,,,,,24.0,,166.9,9.3,,,7.9,,,32.0,59.0,-24.0,,,,,-1.0,,141.9,-15.7,,,-17.1,,,7.0,True,,,,,True,,False,True,,,True,,,True
31151,239,108.0,,,,,,111.0,,66.2,86.8,14.2,1.7,20.9,,,28.0,-131.0,,,,,,-128.0,,-172.8,-152.2,-224.8,-237.3,-218.1,,,-211.0,,,,,,True,,False,False,False,False,False,,,False
31153,2439,978.0,1899.0,,,,,680.0,,947.4,645.0,609.7,438.5,674.3,793.5,,735.0,-1461.0,-540.0,,,,,-1759.0,,-1491.6,-1794.0,-1829.3,-2000.5,-1764.7,-1645.5,,-1704.0,True,,,,,False,,False,False,False,False,False,False,,False
31155,344,330.0,609.0,,,,,51.0,,621.7,142.5,191.3,205.2,51.0,,,318.0,-14.0,265.0,,,,,-293.0,,277.7,-201.5,-152.7,-138.8,-293.0,,,-26.0,False,,,,,False,,False,False,False,False,False,,,False
31157,295,96.0,57.0,,,,,91.0,,172.9,118.0,10.4,105.7,10.3,,,44.0,-199.0,-238.0,,,,,-204.0,,-122.1,-177.0,-284.6,-189.3,-284.7,,,-251.0,False,,,,,False,,True,True,False,True,False,,,False
31159,160,84.0,3.0,,,,,55.0,,421.9,100.3,10.2,160.7,31.0,,,72.0,-76.0,-157.0,,,,,-105.0,,261.9,-59.7,-149.8,0.7,-129.0,,,-88.0,False,,,,,False,,False,True,False,True,False,,,False
31161,81,42.0,0.0,,,,,17.0,,50.1,9.3,,,4.8,,,21.0,-39.0,-81.0,,,,,-64.0,,-30.9,-71.7,,,-76.2,,,-60.0,False,,,,,False,,True,False,,,False,,,False
31163,21,6.0,0.0,,,,,12.0,,6.4,5.4,0.9,,0.0,,,1.0,-15.0,-21.0,,,,,-9.0,,-14.6,-15.6,-20.1,,-21.0,,,-20.0,False,,,,,True,,True,False,False,,False,,,False
31165,5,6.0,0.0,,,,,25.0,,4.5,0.4,,,0.5,,,20.0,1.0,-5.0,,,,,20.0,,-0.5,-4.6,,,-4.5,,,15.0,False,,,,,False,,True,False,,,False,,,False
31167,33,6.0,0.0,,,,,26.0,,6.5,11.0,2.3,,0.3,,,3.0,-27.0,-33.0,,,,,-7.0,,-26.5,-22.0,-30.7,,-32.7,,,-30.0,False,,,,,True,,True,True,False,,False,,,False
31169,32,6.0,0.0,,,,,12.0,,3.9,0.3,1.5,,3.8,,,72.0,-26.0,-32.0,,,,,-20.0,,-28.1,-31.7,-30.5,,-28.2,,,40.0,False,,,,,True,,False,False,False,,False,,,False
31171,9,0.0,0.0,,,,,18.0,,7.1,4.9,0.1,,2.4,,,1.0,-9.0,-9.0,,,,,9.0,,-1.9,-4.1,-8.9,,-6.6,,,-8.0,False,,,,,False,,True,True,True,,True,,,True
31173,79,36.0,,,,,,54.0,,36.6,16.0,0.5,0.0,6.9,,,9.0,-43.0,,,,,,-25.0,,-42.4,-63.0,-78.5,-79.0,-72.1,,,-70.0,,,,,,True,,True,False,False,False,False,,,False
31175,55,30.0,0.0,,,,,18.0,,21.2,12.8,3.1,,0.8,,,118.0,-25.0,-55.0,,,,,-37.0,,-33.8,-42.2,-51.9,,-54.2,,,63.0,False,,,,,False,,False,False,False,,False,,,False
31177,273,60.0,7.0,,,,,62.0,,311.4,74.8,16.3,178.0,4.8,,,47.0,-213.0,-266.0,,,,,-211.0,,38.4,-198.2,-256.7,-95.0,-268.2,,,-226.0,False,,,,,True,,True,True,False,True,False,,,False
