,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,MSRA-DeepST,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-MSRA-DeepST,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42013,142,145.0,,142.5,,136.0,140.0,,,,,,259.4,,76.0,,128.1,150.0,,131.0,135.7,132.9,,168.0,201.0,,,,,,,103.0,86.7,3.0,,0.5,,-6.0,-2.0,,,,,,117.4,,-66.0,,-13.9,8.0,,-11.0,-6.3,-9.1,,26.0,59.0,,,,,,,-39.0,-55.3,,True,,False,True,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,False,False
42015,173,153.0,,152.4,,128.0,191.0,,,,,,135.2,,35.0,,362.8,55.6,,107.1,114.9,98.2,,188.0,171.0,,,,,,,149.0,84.0,-20.0,,-20.6,,-45.0,18.0,,,,,,-37.8,,-138.0,,189.8,-117.4,,-65.9,-58.1,-74.8,,15.0,-2.0,,,,,,,-24.0,-89.0,,False,,False,True,,,,,,False,,False,,False,False,,False,False,False,,True,True,,,,,,,False,False
42017,381,278.0,,276.0,309.0,273.0,270.0,,,,,,45.1,,346.0,,236.7,401.1,,232.5,288.9,485.7,,313.0,73.0,,,,264.4,222.0,,340.0,149.4,-103.0,,-105.0,-72.0,-108.0,-111.0,,,,,,-335.9,,-35.0,,-144.3,20.1,,-148.5,-92.1,104.7,,-68.0,-308.0,,,,-116.6,-159.0,,-41.0,-231.6,,False,True,False,False,,,,,,False,,True,,False,True,,False,True,False,,True,False,,,,False,False,,True,False
42019,191,138.0,,136.6,,138.0,168.0,,,,,,203.1,,71.0,,157.5,194.3,,134.4,152.5,209.8,,210.0,132.0,,,,111.1,199.0,,171.0,64.3,-53.0,,-54.4,,-53.0,-23.0,,,,,,12.1,,-120.0,,-33.5,3.3,,-56.6,-38.5,18.8,,19.0,-59.0,,,,-79.9,8.0,,-20.0,-126.7,,False,,False,True,,,,,,True,,False,,True,True,,False,True,True,,True,False,,,,False,True,,True,False
42021,137,132.0,,131.1,,122.0,166.0,,,,,,118.2,,63.0,,106.5,167.5,,101.7,112.9,115.8,,186.0,101.0,,,,,185.0,,83.0,64.5,-5.0,,-5.9,,-15.0,29.0,,,,,,-18.8,,-74.0,,-30.5,30.5,,-35.3,-24.1,-21.2,,49.0,-36.0,,,,,48.0,,-54.0,-72.5,,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,False,,False,False
42023,0,0.0,,0.0,,0.0,0.0,,,,,,3.6,,2.0,,0.1,0.1,,0.1,0.0,,,0.0,0.0,,,,,,,0.0,1.0,0.0,,0.0,,0.0,0.0,,,,,,3.6,,2.0,,0.1,0.1,,0.1,0.0,,,0.0,0.0,,,,,,,0.0,1.0,,True,,True,True,,,,,,False,,False,,False,False,,False,False,,,True,True,,,,,,,True,False
42025,29,34.0,,33.6,,31.0,46.0,,,,,,22.8,,31.0,,36.9,44.9,,11.6,29.8,23.5,,49.0,27.0,,,,,,,47.0,10.9,5.0,,4.6,,2.0,17.0,,,,,,-6.2,,2.0,,7.9,15.9,,-17.4,0.8,-5.5,,20.0,-2.0,,,,,,,18.0,-18.1,,True,,True,False,,,,,,False,,True,,False,False,,False,True,False,,False,True,,,,,,,False,False
42027,302,284.0,,286.6,,199.0,204.0,,,,,,944.0,,120.0,,390.8,254.3,,152.0,198.9,0.0,,243.0,271.0,,,,351.6,194.0,,0.0,311.8,-18.0,,-15.4,,-103.0,-98.0,,,,,,642.0,,-182.0,,88.8,-47.7,,-150.0,-103.1,-302.0,,-59.0,-31.0,,,,49.6,-108.0,,-302.0,9.8,,True,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,False,False,,False,True
42029,258,290.0,,288.7,,256.0,312.0,,,,,,189.7,,250.0,,255.7,344.7,,114.1,233.1,398.3,,318.0,287.0,,,,288.1,133.0,,344.0,220.8,32.0,,30.7,,-2.0,54.0,,,,,,-68.3,,-8.0,,-2.3,86.7,,-143.9,-24.9,140.3,,60.0,29.0,,,,30.1,-125.0,,86.0,-37.2,,True,,True,False,,,,,,False,,True,,True,False,,False,True,False,,False,True,,,,True,False,,False,False
42031,26,19.0,,19.3,,19.0,30.0,,,,,,14.1,,12.0,,30.2,22.6,,6.4,16.7,25.3,,29.0,3.0,,,,,,,23.0,11.6,-7.0,,-6.7,,-7.0,4.0,,,,,,-11.9,,-14.0,,4.2,-3.4,,-19.6,-9.3,-0.7,,3.0,-23.0,,,,,,,-3.0,-14.4,,True,,False,True,,,,,,False,,False,,True,True,,False,False,True,,True,False,,,,,,,True,False
42033,45,26.0,,25.7,,26.0,25.0,,,,,,89.5,,38.0,,30.6,51.9,,12.7,25.3,31.6,,35.0,48.0,,,,,,,36.0,16.8,-19.0,,-19.3,,-19.0,-20.0,,,,,,44.5,,-7.0,,-14.4,6.9,,-32.3,-19.7,-13.4,,-10.0,3.0,,,,,,,-9.0,-28.2,,False,,False,False,,,,,,False,,True,,True,True,,False,False,True,,True,True,,,,,,,True,False
42035,16,11.0,,12.4,,12.0,7.0,,,,,,23.6,,21.0,,16.0,21.4,,7.8,14.8,25.1,,18.0,5.0,,,,,,,16.0,11.9,-5.0,,-3.6,,-4.0,-9.0,,,,,,7.6,,5.0,,0.0,5.4,,-8.2,-1.2,9.1,,2.0,-11.0,,,,,,,0.0,-4.1,,True,,True,False,,,,,,False,,False,,True,False,,False,True,False,,True,False,,,,,,,True,True
42037,23,25.0,,27.6,,28.0,34.0,,,,,,50.1,,67.0,,40.1,56.1,,6.7,28.3,64.1,,28.0,40.0,,,,,,,28.0,32.3,2.0,,4.6,,5.0,11.0,,,,,,27.1,,44.0,,17.1,33.1,,-16.3,5.3,41.1,,5.0,17.0,,,,,,,5.0,9.3,,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,False,False
42039,70,37.0,,37.1,,32.0,30.0,,,,,,37.7,,29.0,,31.8,45.8,,27.0,39.7,32.2,,47.0,53.0,,,,,,,44.0,19.1,-33.0,,-32.9,,-38.0,-40.0,,,,,,-32.3,,-41.0,,-38.2,-24.2,,-43.0,-30.3,-37.8,,-23.0,-17.0,,,,,,,-26.0,-50.9,,True,,False,False,,,,,,True,,False,,False,True,,False,True,False,,True,True,,,,,,,True,False
42041,175,146.0,,145.2,,146.0,164.0,,,,,,207.4,,160.0,,146.4,138.1,,133.8,143.4,194.3,,178.0,27.0,,,,138.2,150.0,,171.0,75.4,-29.0,,-29.8,,-29.0,-11.0,,,,,,32.4,,-15.0,,-28.6,-36.9,,-41.2,-31.6,19.3,,3.0,-148.0,,,,-36.8,-25.0,,-4.0,-99.6,,False,,False,True,,,,,,False,,True,,True,False,,False,False,True,,True,False,,,,False,True,,True,False
42043,241,222.0,,242.6,,220.0,231.0,,,,,,218.6,,217.0,,213.5,247.9,,152.7,219.7,289.5,,320.0,213.0,,,,185.7,229.0,,317.0,91.0,-19.0,,1.6,,-21.0,-10.0,,,,,,-22.4,,-24.0,,-27.5,6.9,,-88.3,-21.3,48.5,,79.0,-28.0,,,,-55.3,-12.0,,76.0,-150.0,,True,,False,True,,,,,,False,,False,,False,True,,False,False,False,,False,False,,,,False,True,,False,False
42045,580,448.0,,431.6,457.4,410.0,509.0,,,,,,108.2,,357.0,,365.3,454.9,,376.1,484.2,268.6,,564.0,362.0,,,,387.9,546.0,,440.0,216.4,-132.0,,-148.4,-122.6,-170.0,-71.0,,,,,,-471.8,,-223.0,,-214.7,-125.1,,-203.9,-95.8,-311.4,,-16.0,-218.0,,,,-192.1,-34.0,,-140.0,-363.6,,False,True,False,True,,,,,,False,,False,,False,True,,False,True,False,,True,False,,,,False,True,,False,False
42047,49,20.0,,20.0,,17.0,17.0,,,,,,10.8,,10.0,,19.3,10.2,,15.4,17.4,10.8,,16.0,41.0,,,,,,,24.0,7.0,-29.0,,-29.0,,-32.0,-32.0,,,,,,-38.2,,-39.0,,-29.7,-38.8,,-33.6,-31.6,-38.2,,-33.0,-8.0,,,,,,,-25.0,-42.0,,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,True,,,,,,,True,False
42049,124,98.0,,83.6,,87.0,82.0,,,,,,186.3,,114.0,,134.6,194.6,,49.9,90.8,185.8,,135.0,29.0,,,,84.9,87.0,,128.0,65.1,-26.0,,-40.4,,-37.0,-42.0,,,,,,62.3,,-10.0,,10.6,70.6,,-74.1,-33.2,61.8,,11.0,-95.0,,,,-39.1,-37.0,,4.0,-58.9,,False,,False,False,,,,,,False,,True,,True,False,,False,False,False,,True,False,,,,False,False,,True,False
42051,71,58.0,,57.0,,60.0,61.0,,,,,,106.1,,61.0,,42.1,62.9,,41.4,64.0,56.3,,71.0,89.0,,,,,77.0,,61.0,25.4,-13.0,,-14.0,,-11.0,-10.0,,,,,,35.1,,-10.0,,-28.9,-8.1,,-29.6,-7.0,-14.7,,0.0,18.0,,,,,6.0,,-10.0,-45.6,,False,,True,True,,,,,,False,,True,,False,True,,False,True,False,,True,False,,,,,True,,True,False
42053,0,3.0,,3.0,,1.0,0.0,,,,,,7.9,,4.0,,2.2,0.4,,0.2,0.6,,,2.0,2.0,,,,,,,3.0,1.2,3.0,,3.0,,1.0,0.0,,,,,,7.9,,4.0,,2.2,0.4,,0.2,0.6,,,2.0,2.0,,,,,,,3.0,1.2,,False,,True,True,,,,,,False,,False,,True,True,,True,True,,,True,True,,,,,,,False,True
42055,117,93.0,,94.8,,86.0,117.0,,,,,,143.8,,104.0,,75.5,119.6,,44.2,75.6,154.4,,119.0,115.0,,,,85.6,72.0,,117.0,27.9,-24.0,,-22.2,,-31.0,0.0,,,,,,26.8,,-13.0,,-41.5,2.6,,-72.8,-41.4,37.4,,2.0,-2.0,,,,-31.4,-45.0,,0.0,-89.1,,True,,False,True,,,,,,False,,True,,False,True,,False,False,False,,True,True,,,,False,False,,True,False
42057,6,3.0,,3.0,,3.0,6.0,,,,,,5.1,,6.0,,4.7,6.1,,1.2,2.0,,,6.0,5.0,,,,,,,5.0,2.9,-3.0,,-3.0,,-3.0,0.0,,,,,,-0.9,,0.0,,-1.3,0.1,,-4.8,-4.0,,,0.0,-1.0,,,,,,,-1.0,-3.1,,False,,False,True,,,,,,True,,True,,True,True,,False,False,,,True,True,,,,,,,True,False
42059,11,11.0,,12.5,,11.0,7.0,,,,,,19.2,,16.0,,12.6,12.3,,5.5,11.1,20.1,,13.0,10.0,,,,,,,10.0,8.4,0.0,,1.5,,0.0,-4.0,,,,,,8.2,,5.0,,1.6,1.3,,-5.5,0.1,9.1,,2.0,-1.0,,,,,,,-1.0,-2.6,,False,,True,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,False,False
42061,179,148.0,,145.2,,122.0,211.0,,,,,,129.2,,30.0,,186.6,59.6,,93.0,122.3,45.4,,176.0,144.0,,,,,,,132.0,69.6,-31.0,,-33.8,,-57.0,32.0,,,,,,-49.8,,-149.0,,7.6,-119.4,,-86.0,-56.7,-133.6,,-3.0,-35.0,,,,,,,-47.0,-109.4,,False,,False,False,,,,,,False,,False,,True,False,,False,False,False,,True,False,,,,,,,False,False
42063,112,85.0,,79.2,,79.0,90.0,,,,,,169.4,,46.0,,93.3,101.5,,55.0,72.5,86.7,,100.0,30.0,,,,,,,104.0,59.9,-27.0,,-32.8,,-33.0,-22.0,,,,,,57.4,,-66.0,,-18.7,-10.5,,-57.0,-39.5,-25.3,,-12.0,-82.0,,,,,,,-8.0,-52.1,,False,,False,True,,,,,,False,,False,,True,True,,False,False,True,,True,False,,,,,,,True,False
42065,19,12.0,,12.5,,12.0,18.0,,,,,,11.9,,15.0,,20.9,13.1,,2.0,9.1,16.1,,16.0,26.0,,,,,,,21.0,6.0,-7.0,,-6.5,,-7.0,-1.0,,,,,,-7.1,,-4.0,,1.9,-5.9,,-17.0,-9.9,-2.9,,-3.0,7.0,,,,,,,2.0,-13.0,,True,,False,True,,,,,,False,,True,,True,True,,False,False,True,,True,False,,,,,,,True,False
42067,16,9.0,,8.8,,9.0,7.0,,,,,,15.8,,16.0,,5.4,11.3,,5.4,11.2,22.9,,9.0,14.0,,,,,,,6.0,8.1,-7.0,,-7.2,,-7.0,-9.0,,,,,,-0.2,,0.0,,-10.6,-4.7,,-10.6,-4.8,6.9,,-7.0,-2.0,,,,,,,-10.0,-7.9,,False,,False,False,,,,,,True,,True,,False,True,,False,True,True,,False,True,,,,,,,False,False
42069,326,336.0,,330.7,,331.0,409.0,,,,,,58.6,,144.0,,253.9,408.8,,331.9,341.9,228.2,,410.0,362.0,,,,300.6,422.0,,426.0,168.6,10.0,,4.7,,5.0,83.0,,,,,,-267.4,,-182.0,,-72.1,82.8,,5.9,15.9,-97.8,,84.0,36.0,,,,-25.4,96.0,,100.0,-157.4,,True,,True,False,,,,,,False,,False,,False,False,,True,False,False,,False,False,,,,False,False,,False,False
42071,387,367.0,,362.8,361.3,365.0,385.0,,,,,,128.2,,439.0,,339.4,510.6,,328.6,393.5,769.6,,454.0,234.0,,,,307.1,415.0,,382.0,200.8,-20.0,,-24.2,-25.7,-22.0,-2.0,,,,,,-258.8,,52.0,,-47.6,123.6,,-58.4,6.5,382.6,,67.0,-153.0,,,,-79.9,28.0,,-5.0,-186.2,,False,False,False,True,,,,,,False,,False,,False,False,,False,True,False,,False,False,,,,False,False,,True,False
42073,117,95.0,,93.8,,87.0,138.0,,,,,,86.1,,38.0,,87.2,55.7,,50.0,66.6,70.6,,122.0,35.0,,,,,,,100.0,41.1,-22.0,,-23.2,,-30.0,21.0,,,,,,-30.9,,-79.0,,-29.8,-61.3,,-67.0,-50.4,-46.4,,5.0,-82.0,,,,,,,-17.0,-75.9,,False,,False,True,,,,,,False,,False,,False,False,,False,False,False,,True,False,,,,,,,True,False
42075,256,227.0,,235.5,,227.0,272.0,,,,,,247.5,,144.0,,213.6,202.9,,210.3,238.5,200.3,,300.0,206.0,,,,192.2,284.0,,230.0,114.5,-29.0,,-20.5,,-29.0,16.0,,,,,,-8.5,,-112.0,,-42.4,-53.1,,-45.7,-17.5,-55.7,,44.0,-50.0,,,,-63.8,28.0,,-26.0,-141.5,,True,,False,True,,,,,,True,,False,,False,False,,False,True,False,,False,False,,,,False,True,,True,False
42077,267,168.0,,178.9,,168.0,164.0,,,,,,74.4,,253.0,,149.6,279.7,,130.3,169.3,188.5,,218.0,171.0,,,,145.1,168.0,,178.0,112.9,-99.0,,-88.1,,-99.0,-103.0,,,,,,-192.6,,-14.0,,-117.4,12.7,,-136.7,-97.7,-78.5,,-49.0,-96.0,,,,-121.9,-99.0,,-89.0,-154.1,,True,,False,False,,,,,,False,,True,,False,True,,False,True,True,,True,True,,,,False,False,,True,False
42079,397,309.0,,320.8,,287.0,441.0,,,,,,79.6,,287.0,,236.9,336.1,,282.5,331.3,36.6,,354.0,277.0,,,,270.6,486.0,,354.0,123.5,-88.0,,-76.2,,-110.0,44.0,,,,,,-317.4,,-110.0,,-160.1,-60.9,,-114.5,-65.7,-360.4,,-43.0,-120.0,,,,-126.4,89.0,,-43.0,-273.5,,True,,False,True,,,,,,False,,False,,False,True,,False,True,False,,True,False,,,,False,False,,True,False
42081,55,55.0,,61.1,,61.0,66.0,,,,,,153.4,,89.0,,74.1,140.7,,40.9,60.2,102.7,,75.0,28.0,,,,,,,67.0,40.0,0.0,,6.1,,6.0,11.0,,,,,,98.4,,34.0,,19.1,85.7,,-14.1,5.2,47.7,,20.0,-27.0,,,,,,,12.0,-15.0,,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,False,False
42083,25,21.0,,19.9,,17.0,33.0,,,,,,11.0,,9.0,,27.5,23.2,,3.4,13.9,,,28.0,38.0,,,,,,,34.0,5.3,-4.0,,-5.1,,-8.0,8.0,,,,,,-14.0,,-16.0,,2.5,-1.8,,-21.6,-11.1,,,3.0,13.0,,,,,,,9.0,-19.7,,False,,False,False,,,,,,False,,False,,True,True,,False,False,,,True,False,,,,,,,False,False
42085,102,60.0,,62.0,,60.0,71.0,,,,,,192.1,,45.0,,59.9,82.1,,33.1,56.4,81.1,,86.0,48.0,,,,,,,64.0,26.3,-42.0,,-40.0,,-42.0,-31.0,,,,,,90.1,,-57.0,,-42.1,-19.9,,-68.9,-45.6,-20.9,,-16.0,-54.0,,,,,,,-38.0,-75.7,,True,,False,True,,,,,,False,,False,,False,True,,False,False,True,,True,False,,,,,,,True,False
42087,47,48.0,,47.4,,41.0,57.0,,,,,,35.7,,36.0,,51.1,57.8,,24.3,41.0,31.3,,61.0,55.0,,,,,,,42.0,17.1,1.0,,0.4,,-6.0,10.0,,,,,,-11.3,,-11.0,,4.1,10.8,,-22.7,-6.0,-15.7,,14.0,8.0,,,,,,,-5.0,-29.9,,True,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,False,False
42089,70,55.0,,54.7,,54.0,73.0,,,,,,27.2,,54.0,,48.6,111.3,,36.6,58.1,43.6,,66.0,36.0,,,,50.6,62.0,,54.0,25.3,-15.0,,-15.3,,-16.0,3.0,,,,,,-42.8,,-16.0,,-21.4,41.3,,-33.4,-11.9,-26.4,,-4.0,-34.0,,,,-19.4,-8.0,,-16.0,-44.7,,False,,False,True,,,,,,False,,False,,False,False,,False,True,False,,True,False,,,,False,True,,False,False
42091,409,340.0,,344.4,389.4,342.0,352.0,,,,,,71.8,,457.0,,290.8,465.4,,234.0,349.4,570.8,,389.0,305.0,,,,305.2,308.0,,363.0,190.8,-69.0,,-64.6,-19.6,-67.0,-57.0,,,,,,-337.2,,48.0,,-118.2,56.4,,-175.0,-59.6,161.8,,-20.0,-104.0,,,,-103.8,-101.0,,-46.0,-218.2,,True,True,True,True,,,,,,False,,True,,False,True,,False,True,False,,True,False,,,,False,False,,True,False
42093,21,30.0,,32.0,,29.0,34.0,,,,,,29.8,,16.0,,40.1,12.9,,17.5,28.5,14.2,,47.0,18.0,,,,,,,24.0,15.7,9.0,,11.0,,8.0,13.0,,,,,,8.8,,-5.0,,19.1,-8.1,,-3.5,7.5,-6.8,,26.0,-3.0,,,,,,,3.0,-5.3,,False,,True,False,,,,,,True,,True,,False,True,,True,True,True,,False,True,,,,,,,True,True
42095,210,202.0,,201.2,,200.0,218.0,,,,,,60.3,,163.0,,199.6,190.7,,182.0,212.5,143.1,,307.0,282.0,,,,166.1,248.0,,245.0,106.4,-8.0,,-8.8,,-10.0,8.0,,,,,,-149.7,,-47.0,,-10.4,-19.3,,-28.0,2.5,-66.9,,97.0,72.0,,,,-43.9,38.0,,35.0,-103.6,,False,,False,False,,,,,,False,,False,,False,False,,False,True,False,,False,False,,,,False,False,,False,False
42097,157,64.0,,58.1,,67.0,70.0,,,,,,291.4,,94.0,,90.3,97.9,,40.1,72.8,114.9,,80.0,14.0,,,,62.3,,,68.0,67.5,-93.0,,-98.9,,-90.0,-87.0,,,,,,134.4,,-63.0,,-66.7,-59.1,,-116.9,-84.2,-42.1,,-77.0,-143.0,,,,-94.7,,,-89.0,-89.5,,False,,True,True,,,,,,False,,True,,True,True,,False,True,True,,True,False,,,,False,,,True,True
42099,44,40.0,,40.7,,41.0,45.0,,,,,,26.1,,25.0,,45.1,28.5,,34.7,46.1,37.1,,53.0,32.0,,,,,,,43.0,19.8,-4.0,,-3.3,,-3.0,1.0,,,,,,-17.9,,-19.0,,1.1,-15.5,,-9.3,2.1,-6.9,,9.0,-12.0,,,,,,,-1.0,-24.2,,True,,True,True,,,,,,False,,False,,True,False,,False,True,False,,False,False,,,,,,,True,False
42101,1793,1412.0,,1371.4,1351.5,1213.0,1399.0,,,,,,827.2,,960.0,,1207.1,1576.8,,891.8,1271.0,373.3,,1629.0,1458.0,,,,1220.4,766.0,,1761.0,673.1,-381.0,,-421.6,-441.5,-580.0,-394.0,,,,,,-965.8,,-833.0,,-585.9,-216.2,,-901.2,-522.0,-1419.7,,-164.0,-335.0,,,,-572.6,-1027.0,,-32.0,-1119.9,,False,False,False,False,,,,,,False,,False,,False,True,,False,False,False,,True,True,,,,False,False,,True,False
42103,7,7.0,,7.7,,8.0,8.0,,,,,,15.2,,9.0,,13.6,35.1,,2.9,10.1,21.5,,13.0,5.0,,,,,,,8.0,8.2,0.0,,0.7,,1.0,1.0,,,,,,8.2,,2.0,,6.6,28.1,,-4.1,3.1,14.5,,6.0,-2.0,,,,,,,1.0,1.2,,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,False,False
42105,8,4.0,,4.6,,3.0,0.0,,,,,,16.8,,5.0,,5.2,2.4,,0.7,2.2,,,6.0,3.0,,,,,,,2.0,3.2,-4.0,,-3.4,,-5.0,-8.0,,,,,,8.8,,-3.0,,-2.8,-5.6,,-7.3,-5.8,,,-2.0,-5.0,,,,,,,-6.0,-4.8,,True,,False,False,,,,,,False,,True,,True,False,,False,False,,,True,False,,,,,,,False,False
42107,302,166.0,,163.0,,164.0,173.0,,,,,,233.3,,136.0,,163.8,197.1,,211.6,215.1,121.2,,223.0,105.0,,,,137.7,228.0,,172.0,118.8,-136.0,,-139.0,,-138.0,-129.0,,,,,,-68.7,,-166.0,,-138.2,-104.9,,-90.4,-86.9,-180.8,,-79.0,-197.0,,,,-164.3,-74.0,,-130.0,-183.2,,False,,False,True,,,,,,True,,False,,False,True,,True,True,False,,True,False,,,,False,True,,True,False
42109,30,20.0,,23.2,,22.0,20.0,,,,,,149.7,,31.0,,31.4,28.1,,6.9,21.8,39.0,,16.0,25.0,,,,,,,19.0,30.0,-10.0,,-6.8,,-8.0,-10.0,,,,,,119.7,,1.0,,1.4,-1.9,,-23.1,-8.2,9.0,,-14.0,-5.0,,,,,,,-11.0,-0.0,,True,,True,False,,,,,,False,,True,,True,True,,False,True,True,,False,True,,,,,,,False,True
42111,59,48.0,,48.7,,38.0,58.0,,,,,,27.5,,28.0,,37.9,50.4,,35.3,37.7,51.1,,65.0,121.0,,,,,,,59.0,19.4,-11.0,,-10.3,,-21.0,-1.0,,,,,,-31.5,,-31.0,,-21.1,-8.6,,-23.7,-21.3,-7.9,,6.0,62.0,,,,,,,0.0,-39.6,,True,,False,True,,,,,,False,,False,,False,True,,False,False,True,,True,False,,,,,,,True,False
42113,3,0.0,,0.0,,0.0,0.0,,,,,,5.4,,4.0,,0.6,0.4,,0.1,0.1,,,1.0,1.0,,,,,,,0.0,1.1,-3.0,,-3.0,,-3.0,-3.0,,,,,,2.4,,1.0,,-2.4,-2.6,,-2.9,-2.9,,,-2.0,-2.0,,,,,,,-3.0,-1.9,,True,,False,False,,,,,,True,,True,,True,True,,True,True,,,True,True,,,,,,,False,True
42115,25,32.0,,31.1,,28.0,22.0,,,,,,23.0,,12.0,,49.7,25.1,,8.1,28.2,22.5,,47.0,7.0,,,,,,,51.0,8.4,7.0,,6.1,,3.0,-3.0,,,,,,-2.0,,-13.0,,24.7,0.1,,-16.9,3.2,-2.5,,22.0,-18.0,,,,,,,26.0,-16.6,,True,,True,True,,,,,,True,,False,,False,True,,False,True,True,,False,False,,,,,,,False,False
42117,48,36.0,,34.4,,34.0,43.0,,,,,,16.4,,19.0,,43.6,17.3,,24.0,33.2,34.7,,39.0,66.0,,,,,,,25.0,18.0,-12.0,,-13.6,,-14.0,-5.0,,,,,,-31.6,,-29.0,,-4.4,-30.7,,-24.0,-14.8,-13.3,,-9.0,18.0,,,,,,,-23.0,-30.0,,False,,False,True,,,,,,False,,False,,True,False,,False,False,False,,True,False,,,,,,,False,False
42119,42,39.0,,51.0,,39.0,51.0,,,,,,51.3,,43.0,,51.2,45.9,,17.9,36.7,31.9,,55.0,28.0,,,,,,,46.0,22.3,-3.0,,9.0,,-3.0,9.0,,,,,,9.3,,1.0,,9.2,3.9,,-24.1,-5.3,-10.1,,13.0,-14.0,,,,,,,4.0,-19.7,,False,,False,False,,,,,,False,,True,,False,False,,False,False,False,,False,False,,,,,,,False,False
42121,50,45.0,,48.2,,45.0,66.0,,,,,,31.7,,15.0,,64.6,24.4,,43.1,40.9,38.4,,55.0,32.0,,,,,,,54.0,18.3,-5.0,,-1.8,,-5.0,16.0,,,,,,-18.3,,-35.0,,14.6,-25.6,,-6.9,-9.1,-11.6,,5.0,-18.0,,,,,,,4.0,-31.7,,True,,False,False,,,,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,True,False
42123,3,7.0,,7.2,,7.0,8.0,,,,,,5.0,,9.0,,19.5,9.2,,1.2,3.8,,,9.0,5.0,,,,,,,18.0,2.2,4.0,,4.2,,4.0,5.0,,,,,,2.0,,6.0,,16.5,6.2,,-1.8,0.8,,,6.0,2.0,,,,,,,15.0,-0.8,,False,,False,False,,,,,,True,,False,,False,False,,True,True,,,False,True,,,,,,,False,True
42125,222,118.0,,121.2,,120.0,131.0,,,,,,205.1,,94.0,,93.2,172.5,,119.8,144.2,182.8,,134.0,134.0,,,,100.9,151.0,,81.0,64.1,-104.0,,-100.8,,-102.0,-91.0,,,,,,-16.9,,-128.0,,-128.8,-49.5,,-102.2,-77.8,-39.2,,-88.0,-88.0,,,,-121.1,-71.0,,-141.0,-157.9,,True,,True,True,,,,,,True,,False,,False,True,,True,True,True,,True,True,,,,False,True,,False,False
