,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
41041,20,22.0,24.4,,22.0,0.0,,,,,83.3,,,18.0,,26.3,16.6,,4.7,25.6,51.5,18.0,29.0,,,,,,,,26.0,9.3,,2.0,4.4,,2.0,-20.0,,,,,63.3,,,-2.0,,6.3,-3.4,,-15.3,5.6,31.5,-2.0,9.0,,,,,,,,6.0,-10.7,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
41043,138,196.0,205.4,,168.0,342.0,,,,,141.4,,,128.0,,233.8,119.9,,150.6,174.8,111.6,297.0,407.0,,,,,285.0,,,261.0,95.0,,58.0,67.4,,30.0,204.0,,,,,3.4,,,-10.0,,95.8,-18.1,,12.6,36.8,-26.4,159.0,269.0,,,,,147.0,,,123.0,-43.0,,False,,True,False,,,,,True,,,True,,False,True,,True,True,True,False,False,,,,,False,,,False,True,
41045,139,186.0,174.4,,131.0,174.0,,,,,57.4,,,44.0,,164.8,76.4,,111.6,145.6,0.0,179.0,308.0,,,,179.6,,,,0.0,91.4,,47.0,35.4,,-8.0,35.0,,,,,-81.6,,,-95.0,,25.8,-62.6,,-27.4,6.6,-139.0,40.0,169.0,,,,40.6,,,,-139.0,-47.6,,True,,True,True,,,,,False,,,False,,True,False,,True,True,False,True,False,,,,True,,,,False,False,
41047,577,538.0,533.1,,503.0,533.0,,,,,398.1,,,561.0,,516.4,540.5,,464.1,639.5,368.5,607.0,498.0,,,,497.1,494.0,,,509.0,307.5,,-39.0,-43.9,,-74.0,-44.0,,,,,-178.9,,,-16.0,,-60.6,-36.5,,-112.9,62.5,-208.5,30.0,-79.0,,,,-79.9,-83.0,,,-68.0,-269.5,,False,,False,False,,,,,False,,,True,,False,True,,False,False,False,True,False,,,,False,False,,,False,False,
41049,11,26.0,27.5,,22.0,11.0,,,,,57.2,,,20.0,,23.2,12.1,,7.1,25.7,0.0,27.0,31.0,,,,,,,,27.0,20.7,,15.0,16.5,,11.0,0.0,,,,,46.2,,,9.0,,12.2,1.1,,-3.9,14.7,-11.0,16.0,20.0,,,,,,,,16.0,9.7,,False,,True,True,,,,,False,,,True,,True,True,,True,True,True,False,False,,,,,,,,False,True,
41051,1138,924.0,946.6,1002.0,913.0,1206.0,,,,,465.3,,,704.0,,835.5,1195.5,,925.4,1078.4,758.6,1206.0,1097.0,,,,877.8,955.0,,,987.0,238.9,,-214.0,-191.4,-136.0,-225.0,68.0,,,,,-672.7,,,-434.0,,-302.5,57.5,,-212.6,-59.6,-379.4,68.0,-41.0,,,,-260.2,-183.0,,,-151.0,-899.1,,True,True,False,True,,,,,False,,,False,,False,True,,True,True,False,True,True,,,,False,True,,,True,False,
41053,66,66.0,64.5,,65.0,72.0,,,,,96.9,,,50.0,,80.5,80.3,,25.8,65.4,68.2,76.0,49.0,,,,,,,,86.0,37.4,,0.0,-1.5,,-1.0,6.0,,,,,30.9,,,-16.0,,14.5,14.3,,-40.2,-0.6,2.2,10.0,-17.0,,,,,,,,20.0,-28.6,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
41055,0,0.0,0.0,,0.0,0.0,,,,,5.7,,,0.0,,0.1,0.1,,0.9,0.0,,0.0,0.0,,,,,,,,0.0,2.0,10.9,0.0,0.0,,0.0,0.0,,,,,5.7,,,0.0,,0.1,0.1,,0.9,0.0,,0.0,0.0,,,,,,,,0.0,2.0,10.9,True,,True,True,,,,,False,,,True,,False,False,,False,False,,True,True,,,,,,,,True,False,False
41057,9,18.0,17.4,,16.0,24.0,,,,,43.8,,,3.0,,26.1,14.3,,8.0,14.9,,14.0,36.0,,,,,,,,18.0,8.5,,9.0,8.4,,7.0,15.0,,,,,34.8,,,-6.0,,17.1,5.3,,-1.0,5.9,,5.0,27.0,,,,,,,,9.0,-0.5,,True,,True,False,,,,,False,,,True,,False,True,,True,True,,True,False,,,,,,,,False,True,
41059,186,148.0,173.3,,138.0,196.0,,,,,107.9,,,252.0,,144.7,100.4,,106.1,198.5,0.5,215.0,105.0,,,,100.4,,,,225.0,124.9,,-38.0,-12.7,,-48.0,10.0,,,,,-78.1,,,66.0,,-41.3,-85.6,,-79.9,12.5,-185.5,29.0,-81.0,,,,-85.6,,,,39.0,-61.1,,True,,False,True,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,False,,,,False,False,
41061,14,10.0,15.0,,10.0,0.0,,,,,83.1,,,42.0,,16.9,14.6,,0.8,13.6,7.0,,33.0,,,,,,,,6.0,7.3,0.4,-4.0,1.0,,-4.0,-14.0,,,,,69.1,,,28.0,,2.9,0.6,,-13.2,-0.4,-7.0,,19.0,,,,,,,,-8.0,-6.7,-13.6,True,,False,False,,,,,False,,,False,,True,True,,False,True,False,,False,,,,,,,,False,False,False
41063,6,6.0,5.0,,3.0,0.0,,,,,21.4,,,2.0,,7.0,2.8,,3.1,2.0,,8.0,3.0,,,,,,,,5.0,3.6,16.0,0.0,-1.0,,-3.0,-6.0,,,,,15.4,,,-4.0,,1.0,-3.2,,-2.9,-4.0,,2.0,-3.0,,,,,,,,-1.0,-2.4,10.0,False,,False,False,,,,,False,,,False,,False,False,,False,False,,False,False,,,,,,,,False,False,False
41065,26,32.0,31.2,,32.0,28.0,,,,,67.3,,,13.0,,33.0,14.7,,14.5,36.0,44.2,40.0,30.0,,,,,,,,13.0,34.5,,6.0,5.2,,6.0,2.0,,,,,41.3,,,-13.0,,7.0,-11.3,,-11.5,10.0,18.2,14.0,4.0,,,,,,,,-13.0,8.5,,True,,False,True,,,,,False,,,False,,False,False,,False,False,False,False,True,,,,,,,,False,False,
41067,677,516.0,517.9,,509.0,508.0,,,,,399.9,,,523.0,,480.7,732.5,,572.5,669.3,654.6,675.0,283.0,,,,384.9,752.0,,,579.0,213.2,,-161.0,-159.1,,-168.0,-169.0,,,,,-277.1,,,-154.0,,-196.3,55.5,,-104.5,-7.7,-22.4,-2.0,-394.0,,,,-292.1,75.0,,,-98.0,-463.8,,True,,False,False,,,,,False,,,True,,False,True,,True,True,True,True,False,,,,False,True,,,True,False,
41069,1,0.0,0.0,,0.0,0.0,,,,,4.4,,,0.0,,0.1,0.0,,,1.7,,0.0,0.0,,,,,,,,,2.0,14.7,-1.0,-1.0,,-1.0,-1.0,,,,,3.4,,,-1.0,,-0.9,-1.0,,,0.7,,-1.0,-1.0,,,,,,,,,1.0,13.7,False,,False,False,,,,,False,,,False,,True,False,,,True,,False,False,,,,,,,,,True,False
41071,116,138.0,142.2,,114.0,222.0,,,,,113.8,,,91.0,,141.0,95.3,,58.5,140.4,93.3,220.0,161.0,,,,,,,,210.0,27.4,,22.0,26.2,,-2.0,106.0,,,,,-2.2,,,-25.0,,25.0,-20.7,,-57.5,24.4,-22.7,104.0,45.0,,,,,,,,94.0,-88.6,,False,,True,False,,,,,True,,,False,,False,True,,False,False,False,False,False,,,,,,,,False,False,
42001,141,130.0,126.2,,126.0,175.0,,,,,143.2,,,123.0,,99.6,228.3,,62.8,120.7,172.8,135.0,44.0,,,,,,,,118.0,71.8,,-11.0,-14.8,,-15.0,34.0,,,,,2.2,,,-18.0,,-41.4,87.3,,-78.2,-20.3,31.8,-6.0,-97.0,,,,,,,,-23.0,-69.2,,False,,False,False,,,,,True,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,False,
42003,1635,1312.0,1310.6,1472.4,1072.0,1654.0,,,,,673.3,,,903.0,,1057.5,1898.0,,1074.6,1315.1,738.2,1454.0,861.0,,,,1081.3,1113.0,,,1204.0,775.6,,-323.0,-324.4,-162.6,-563.0,19.0,,,,,-961.7,,,-732.0,,-577.5,263.0,,-560.4,-319.9,-896.8,-181.0,-774.0,,,,-553.7,-522.0,,,-431.0,-859.4,,False,True,False,True,,,,,False,,,False,,False,True,,False,True,False,True,False,,,,False,False,,,False,False,
42005,133,98.0,96.1,,92.0,112.0,,,,,95.5,,,46.0,,78.5,130.3,,47.8,91.6,110.5,138.0,112.0,,,,,,,,82.0,44.5,,-35.0,-36.9,,-41.0,-21.0,,,,,-37.5,,,-87.0,,-54.5,-2.7,,-85.2,-41.4,-22.5,5.0,-21.0,,,,,,,,-51.0,-88.5,,False,,False,True,,,,,False,,,False,,False,True,,False,False,True,True,True,,,,,,,,False,False,
42007,208,150.0,154.8,,146.0,193.0,,,,,242.5,,,140.0,,141.8,300.1,,71.9,169.8,234.5,162.0,81.0,,,,148.2,100.0,,,138.0,86.7,,-58.0,-53.2,,-62.0,-15.0,,,,,34.5,,,-68.0,,-66.2,92.1,,-136.1,-38.2,26.5,-46.0,-127.0,,,,-59.8,-108.0,,,-70.0,-121.3,,True,,False,True,,,,,True,,,False,,False,False,,False,True,True,True,False,,,,False,False,,,False,False,
42009,101,48.0,49.8,,48.0,45.0,,,,,75.4,,,33.0,,43.3,57.8,,51.7,67.3,58.0,69.0,30.0,,,,,,,,52.0,34.2,,-53.0,-51.2,,-53.0,-56.0,,,,,-25.6,,,-68.0,,-57.7,-43.2,,-49.3,-33.7,-43.0,-32.0,-71.0,,,,,,,,-49.0,-66.8,,True,,False,False,,,,,True,,,False,,False,True,,True,True,True,True,False,,,,,,,,True,False,
42011,1089,936.0,1016.3,,742.0,1937.0,,,,,411.6,,,583.0,,732.8,1062.1,,697.3,908.2,423.7,1113.0,834.0,,,,834.5,1201.0,,,886.0,287.0,,-153.0,-72.7,,-347.0,848.0,,,,,-677.4,,,-506.0,,-356.2,-26.9,,-391.7,-180.8,-665.3,24.0,-255.0,,,,-254.5,112.0,,,-203.0,-802.0,,True,,False,False,,,,,False,,,False,,False,True,,False,False,False,True,False,,,,False,True,,,False,False,
42013,287,234.0,214.3,,205.0,231.0,,,,,109.2,,,138.0,,204.8,276.8,,176.9,219.9,270.1,233.0,68.0,,,,,,,,150.0,111.9,,-53.0,-72.7,,-82.0,-56.0,,,,,-177.8,,,-149.0,,-82.2,-10.2,,-110.1,-67.1,-16.9,-54.0,-219.0,,,,,,,,-137.0,-175.1,,False,,False,False,,,,,False,,,False,,False,True,,False,False,True,False,False,,,,,,,,False,False,
42015,326,248.0,235.0,,224.0,549.0,,,,,94.9,,,65.0,,373.5,82.1,,190.1,218.8,186.7,305.0,175.0,,,,,,,,269.0,140.7,,-78.0,-91.0,,-102.0,223.0,,,,,-231.1,,,-261.0,,47.5,-243.9,,-135.9,-107.2,-139.3,-21.0,-151.0,,,,,,,,-57.0,-185.3,,False,,False,False,,,,,False,,,False,,True,False,,False,False,False,True,False,,,,,,,,True,False,
42017,659,598.0,603.1,598.2,538.0,801.0,,,,,262.4,,,570.0,,499.4,793.3,,470.5,599.2,631.3,638.0,363.0,,,,528.5,468.0,,,601.0,331.9,,-61.0,-55.9,-60.8,-121.0,142.0,,,,,-396.6,,,-89.0,,-159.6,134.3,,-188.5,-59.8,-27.7,-21.0,-296.0,,,,-130.5,-191.0,,,-58.0,-327.1,,True,True,False,False,,,,,False,,,False,,False,False,,False,True,True,True,False,,,,False,False,,,True,False,
42019,329,298.0,317.2,,268.0,621.0,,,,,161.9,,,113.0,,256.0,276.4,,236.0,268.4,382.7,412.0,156.0,,,,225.9,339.0,,,354.0,252.7,,-31.0,-11.8,,-61.0,292.0,,,,,-167.1,,,-216.0,,-73.0,-52.6,,-93.0,-60.6,53.7,83.0,-173.0,,,,-103.1,10.0,,,25.0,-76.3,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,True,,,True,False,
42021,269,212.0,212.1,,192.0,405.0,,,,,107.9,,,99.0,,218.7,286.1,,145.5,175.0,213.0,339.0,67.0,,,,,356.0,,,221.0,31.3,,-57.0,-56.9,,-77.0,136.0,,,,,-161.1,,,-170.0,,-50.3,17.1,,-123.5,-94.0,-56.0,70.0,-202.0,,,,,87.0,,,-48.0,-237.7,,True,,False,False,,,,,False,,,False,,True,True,,False,False,True,False,False,,,,,False,,,True,False,
42023,0,0.0,0.0,,0.0,0.0,,,,,9.7,,,5.0,,0.1,0.2,,0.2,0.2,,0.0,0.0,,,,,,,,0.0,2.0,12.8,0.0,0.0,,0.0,0.0,,,,,9.7,,,5.0,,0.1,0.2,,0.2,0.2,,0.0,0.0,,,,,,,,0.0,2.0,12.8,True,,True,True,,,,,False,,,False,,False,False,,False,False,,True,True,,,,,,,,True,False,False
42025,63,62.0,61.2,,56.0,65.0,,,,,124.3,,,50.0,,48.6,96.0,,32.0,73.5,33.2,82.0,48.0,,,,,,,,56.0,42.3,,-1.0,-1.8,,-7.0,2.0,,,,,61.3,,,-13.0,,-14.4,33.0,,-31.0,10.5,-29.8,19.0,-15.0,,,,,,,,-7.0,-20.7,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
42027,586,1098.0,1072.4,,803.0,1033.0,,,,,851.7,,,268.0,,962.8,524.5,,580.3,620.5,663.9,786.0,121.0,,,,1176.2,746.0,,,0.0,660.9,,512.0,486.4,,217.0,447.0,,,,,265.7,,,-318.0,,376.8,-61.5,,-5.7,34.5,77.9,200.0,-465.0,,,,590.2,160.0,,,-586.0,74.9,,True,,True,True,,,,,True,,,True,,True,True,,True,True,True,True,True,,,,False,True,,,False,True,
42029,548,490.0,486.3,,440.0,495.0,,,,,199.0,,,485.0,,468.2,867.8,,198.0,421.0,606.9,455.0,276.0,,,,427.5,326.0,,,471.0,386.1,,-58.0,-61.7,,-108.0,-53.0,,,,,-349.0,,,-63.0,,-79.8,319.8,,-350.0,-127.0,58.9,-93.0,-272.0,,,,-120.5,-222.0,,,-77.0,-161.9,,False,,False,True,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
42031,45,56.0,55.9,,54.0,93.0,,,,,79.2,,,21.0,,56.1,39.0,,24.0,51.5,42.7,74.0,72.0,,,,,,,,60.0,16.3,,11.0,10.9,,9.0,48.0,,,,,34.2,,,-24.0,,11.1,-6.0,,-21.0,6.5,-2.3,29.0,27.0,,,,,,,,15.0,-28.7,,True,,True,False,,,,,False,,,False,,False,True,,False,True,True,False,False,,,,,,,,False,False,
42033,71,48.0,47.0,,42.0,32.0,,,,,124.1,,,79.0,,30.9,95.4,,18.7,41.8,75.6,52.0,16.0,,,,,,,,23.0,31.1,,-23.0,-24.0,,-29.0,-39.0,,,,,53.1,,,8.0,,-40.1,24.4,,-52.3,-29.2,4.6,-19.0,-55.0,,,,,,,,-48.0,-39.9,,False,,False,False,,,,,False,,,True,,False,False,,False,False,True,True,False,,,,,,,,False,False,
42035,27,34.0,31.8,,28.0,27.0,,,,,78.4,,,50.0,,27.5,46.6,,7.7,25.7,60.5,30.0,55.0,,,,,,,,46.0,22.4,,7.0,4.8,,1.0,0.0,,,,,51.4,,,23.0,,0.5,19.6,,-19.3,-1.3,33.5,3.0,28.0,,,,,,,,19.0,-4.6,,True,,True,True,,,,,False,,,False,,True,False,,False,True,False,True,False,,,,,,,,False,True,
42037,48,126.0,130.0,,116.0,149.0,,,,,125.3,,,149.0,,100.4,153.4,,41.9,122.8,148.3,142.0,143.0,,,,,,,,115.0,67.6,,78.0,82.0,,68.0,101.0,,,,,77.3,,,101.0,,52.4,105.4,,-6.1,74.8,100.3,94.0,95.0,,,,,,,,67.0,19.6,,False,,True,False,,,,,True,,,False,,True,False,,True,True,False,False,False,,,,,,,,True,True,
42039,107,42.0,45.6,,42.0,30.0,,,,,97.2,,,46.0,,31.4,88.2,,16.3,44.7,76.5,38.0,17.0,,,,,,,,25.0,33.4,,-65.0,-61.4,,-65.0,-77.0,,,,,-9.8,,,-61.0,,-75.6,-18.8,,-90.7,-62.3,-30.5,-69.0,-90.0,,,,,,,,-82.0,-73.6,,True,,False,False,,,,,True,,,True,,False,True,,False,True,True,False,False,,,,,,,,False,False,
42041,321,250.0,252.0,,226.0,238.0,,,,,198.1,,,315.0,,204.1,223.4,,195.8,241.8,415.0,289.0,148.0,,,,230.3,214.0,,,222.0,70.9,,-71.0,-69.0,,-95.0,-83.0,,,,,-122.9,,,-6.0,,-116.9,-97.6,,-125.2,-79.2,94.0,-32.0,-173.0,,,,-90.7,-107.0,,,-99.0,-250.1,,True,,False,False,,,,,False,,,True,,False,False,,False,False,False,True,False,,,,False,False,,,False,False,
42043,463,492.0,501.0,,453.0,894.0,,,,,317.0,,,453.0,,360.9,420.4,,382.2,579.0,558.4,633.0,505.0,,,,436.6,678.0,,,447.0,205.3,,29.0,38.0,,-10.0,431.0,,,,,-146.0,,,-10.0,,-102.1,-42.6,,-80.8,116.0,95.4,170.0,42.0,,,,-26.4,215.0,,,-16.0,-257.7,,False,,True,False,,,,,False,,,True,,False,False,,False,False,False,False,False,,,,True,False,,,True,False,
42045,1028,882.0,885.3,918.4,707.0,1371.0,,,,,15.3,,,587.0,,600.7,1099.1,,640.7,904.4,494.3,1031.0,915.0,,,,770.3,1020.0,,,628.0,239.0,,-146.0,-142.7,-109.6,-321.0,343.0,,,,,-1012.7,,,-441.0,,-427.3,71.1,,-387.3,-123.6,-533.7,3.0,-113.0,,,,-257.7,-8.0,,,-400.0,-789.0,,True,True,False,False,,,,,False,,,False,,False,True,,False,True,False,True,True,,,,False,True,,,False,False,
42047,69,12.0,11.6,,13.0,,,,,,53.5,,,14.0,,14.6,15.4,,11.9,18.1,,16.0,26.0,,,,,,,,23.0,8.8,,-57.0,-57.4,,-56.0,,,,,,-15.5,,,-55.0,,-54.4,-53.6,,-57.1,-50.9,,-53.0,-43.0,,,,,,,,-46.0,-60.2,,False,,True,,,,,,True,,,True,,True,True,,False,True,,True,True,,,,,,,,True,False,
42049,222,312.0,324.6,,257.0,466.0,,,,,214.1,,,152.0,,243.2,347.1,,181.5,291.4,323.8,431.0,162.0,,,,241.4,378.0,,,374.0,111.2,,90.0,102.6,,35.0,244.0,,,,,-7.9,,,-70.0,,21.2,125.1,,-40.5,69.4,101.8,209.0,-60.0,,,,19.4,156.0,,,152.0,-110.8,,False,,True,False,,,,,True,,,True,,True,False,,True,True,False,False,True,,,,True,False,,,False,False,
42051,129,74.0,72.9,,75.0,80.0,,,,,102.4,,,89.0,,65.8,138.7,,31.2,89.1,82.5,84.0,56.0,,,,,76.0,,,69.0,37.1,,-55.0,-56.1,,-54.0,-49.0,,,,,-26.6,,,-40.0,,-63.2,9.7,,-97.8,-39.9,-46.5,-45.0,-73.0,,,,,-53.0,,,-60.0,-91.9,,False,,True,True,,,,,True,,,True,,False,True,,False,True,True,True,False,,,,,True,,,False,False,
42053,3,0.0,0.0,,0.0,0.0,,,,,55.6,,,5.0,,0.1,0.6,,0.5,0.2,,0.0,2.0,,,,,,,,0.0,2.0,8.2,-3.0,-3.0,,-3.0,-3.0,,,,,52.6,,,2.0,,-2.9,-2.4,,-2.5,-2.8,,-3.0,-1.0,,,,,,,,-3.0,-1.0,5.2,True,,False,False,,,,,False,,,True,,True,True,,True,True,,False,True,,,,,,,,False,True,False
42055,210,164.0,157.0,,144.0,225.0,,,,,179.8,,,190.0,,118.6,195.9,,70.2,126.2,197.9,170.0,81.0,,,,144.4,115.0,,,149.0,99.4,,-46.0,-53.0,,-66.0,15.0,,,,,-30.2,,,-20.0,,-91.4,-14.1,,-139.8,-83.8,-12.1,-40.0,-129.0,,,,-65.6,-95.0,,,-61.0,-110.6,,False,,False,True,,,,,True,,,True,,False,True,,False,False,True,True,False,,,,False,False,,,False,False,
42057,9,14.0,12.8,,11.0,14.0,,,,,46.4,,,11.0,,11.0,18.8,,4.2,10.6,,17.0,9.0,,,,,,,,4.0,14.2,,5.0,3.8,,2.0,5.0,,,,,37.4,,,2.0,,2.0,9.8,,-4.8,1.6,,8.0,0.0,,,,,,,,-5.0,5.2,,True,,True,False,,,,,False,,,True,,True,False,,True,True,,False,True,,,,,,,,False,False,
42059,22,18.0,22.3,,18.0,14.0,,,,,89.0,,,22.0,,18.0,27.4,,4.7,18.5,43.9,23.0,12.0,,,,,,,,15.0,15.6,,-4.0,0.3,,-4.0,-8.0,,,,,67.0,,,0.0,,-4.0,5.4,,-17.3,-3.5,21.9,1.0,-10.0,,,,,,,,-7.0,-6.4,,True,,False,False,,,,,False,,,True,,True,False,,False,True,False,True,False,,,,,,,,False,False,
42061,327,192.0,182.8,,169.0,323.0,,,,,113.9,,,59.0,,190.6,90.4,,198.4,190.6,62.0,,69.0,,,,,,,,216.0,83.3,,-135.0,-144.2,,-158.0,-4.0,,,,,-213.1,,,-268.0,,-136.4,-236.6,,-128.6,-136.4,-265.0,,-258.0,,,,,,,,-111.0,-243.7,,False,,False,True,,,,,False,,,False,,False,False,,True,False,False,,False,,,,,,,,True,False,
42063,197,200.0,200.9,,156.0,222.0,,,,,103.1,,,75.0,,180.1,175.6,,119.8,156.8,206.5,207.0,276.0,,,,,,,,219.0,103.2,,3.0,3.9,,-41.0,25.0,,,,,-93.9,,,-122.0,,-16.9,-21.4,,-77.2,-40.2,9.5,10.0,79.0,,,,,,,,22.0,-93.8,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
42065,31,28.0,28.3,,27.0,28.0,,,,,68.0,,,24.0,,22.6,31.3,,20.1,36.5,27.0,27.0,4.0,,,,,,,,21.0,12.5,,-3.0,-2.7,,-4.0,-3.0,,,,,37.0,,,-7.0,,-8.4,0.3,,-10.9,5.5,-4.0,-4.0,-27.0,,,,,,,,-10.0,-18.5,,True,,False,False,,,,,False,,,False,,False,True,,False,False,False,False,False,,,,,,,,False,False,
42067,25,10.0,9.9,,10.0,15.0,,,,,87.1,,,35.0,,8.7,16.0,,1.2,9.3,47.4,13.0,5.0,,,,,,,,8.0,28.2,,-15.0,-15.1,,-15.0,-10.0,,,,,62.1,,,10.0,,-16.3,-9.0,,-23.8,-15.7,22.4,-12.0,-20.0,,,,,,,,-17.0,3.2,,False,,False,True,,,,,False,,,True,,False,True,,False,False,False,True,False,,,,,,,,False,True,
42069,662,504.0,490.3,,449.0,668.0,,,,,260.5,,,237.0,,334.0,639.8,,433.8,468.4,349.3,614.0,387.0,,,,469.0,618.0,,,375.0,100.6,,-158.0,-171.7,,-213.0,6.0,,,,,-401.5,,,-425.0,,-328.0,-22.2,,-228.2,-193.6,-312.7,-48.0,-275.0,,,,-193.0,-44.0,,,-287.0,-561.4,,False,,False,True,,,,,False,,,False,,False,True,,False,False,False,True,False,,,,False,True,,,False,False,
42071,754,846.0,816.6,987.4,813.0,1058.0,,,,,435.0,,,863.0,,573.6,1164.7,,681.8,817.1,1470.2,1018.0,392.0,,,,762.9,852.0,,,575.0,371.5,,92.0,62.6,233.4,59.0,304.0,,,,,-319.0,,,109.0,,-180.4,410.7,,-72.2,63.1,716.2,264.0,-362.0,,,,8.9,98.0,,,-179.0,-382.5,,True,False,True,False,,,,,False,,,False,,False,False,,True,True,False,False,False,,,,True,False,,,False,False,
42073,212,120.0,121.0,,114.0,208.0,,,,,97.8,,,63.0,,114.5,108.7,,86.9,122.3,106.9,173.0,79.0,,,,,,,,152.0,29.0,,-92.0,-91.0,,-98.0,-4.0,,,,,-114.2,,,-149.0,,-97.5,-103.3,,-125.1,-89.7,-105.1,-39.0,-133.0,,,,,,,,-60.0,-183.0,,True,,False,True,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,,,,,True,False,
42075,483,426.0,405.8,,364.0,790.0,,,,,281.3,,,297.0,,294.0,367.4,,364.2,388.6,286.0,510.0,110.0,,,,336.3,662.0,,,312.0,125.5,,-57.0,-77.2,,-119.0,307.0,,,,,-201.7,,,-186.0,,-189.0,-115.6,,-118.8,-94.4,-197.0,27.0,-373.0,,,,-146.7,179.0,,,-171.0,-357.5,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,False,False,,,False,False,
42077,435,420.0,415.3,,415.0,578.0,,,,,294.1,,,475.0,,314.2,381.8,,351.8,461.6,455.7,515.0,267.0,,,,370.0,549.0,,,341.0,162.2,,-15.0,-19.7,,-20.0,143.0,,,,,-140.9,,,40.0,,-120.8,-53.2,,-83.2,26.6,20.7,80.0,-168.0,,,,-65.0,114.0,,,-94.0,-272.8,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
42079,706,378.0,361.8,,342.0,817.0,,,,,225.1,,,592.0,,275.0,685.8,,321.2,441.7,199.3,441.0,484.0,,,,335.6,726.0,,,341.0,196.3,,-328.0,-344.2,,-364.0,111.0,,,,,-480.9,,,-114.0,,-431.0,-20.2,,-384.8,-264.3,-506.7,-265.0,-222.0,,,,-370.4,20.0,,,-365.0,-509.7,,False,,False,True,,,,,False,,,True,,False,True,,False,True,False,True,True,,,,False,True,,,False,False,
42081,110,188.0,188.2,,173.0,268.0,,,,,110.2,,,202.0,,173.0,175.0,,154.5,153.6,212.7,254.0,133.0,,,,,,,,171.0,37.1,,78.0,78.2,,63.0,158.0,,,,,0.2,,,92.0,,63.0,65.0,,44.5,43.6,102.7,144.0,23.0,,,,,,,,61.0,-72.9,,False,,True,False,,,,,True,,,False,,True,True,,True,True,False,False,True,,,,,,,,True,True,
