,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30051,21,14.0,,,,,0.0,,1.6,,1.2,3.4,,8.0,-7.0,,,,,-21.0,,-19.4,,-19.8,-17.6,,-13.0,,,,,False,,False,,False,False,,False
30053,188,21.0,,,,,18.0,,16.2,,0.4,15.1,,14.0,-167.0,,,,,-170.0,,-171.8,,-187.6,-172.9,,-174.0,,,,,False,,False,,False,False,,False
30055,47,21.0,,,,,14.0,,,,3.7,,,33.0,-26.0,,,,,-33.0,,,,-43.3,,,-14.0,,,,,False,,,,False,,,True
30057,64,21.0,,,,,23.0,,15.4,,0.1,33.8,,9.0,-43.0,,,,,-41.0,,-48.6,,-63.9,-30.2,,-55.0,,,,,True,,False,,False,True,,False
30059,61,0.0,,,,,7.0,,0.1,,0.0,0.1,,0.0,-61.0,,,,,-54.0,,-60.9,,-61.0,-60.9,,-61.0,,,,,True,,True,,False,True,,False
30061,13,0.0,,,,,0.0,,,,0.0,0.2,,0.0,-13.0,,,,,-13.0,,,,-13.0,-12.8,,-13.0,,,,,False,,,,False,True,,False
30063,1514,84.0,,,,,915.0,,11.7,639.9,107.4,475.8,,48.0,-1430.0,,,,,-599.0,,-1502.3,-874.1,-1406.6,-1038.2,,-1466.0,,,,,True,,False,True,True,True,,False
30065,73,63.0,,,,,35.0,,3.0,,8.8,41.2,,129.0,-10.0,,,,,-38.0,,-70.0,,-64.2,-31.8,,56.0,,,,,False,,False,,False,False,,False
30067,153,28.0,,,,,35.0,,14.8,,0.5,14.7,,356.0,-125.0,,,,,-118.0,,-138.2,,-152.5,-138.3,,203.0,,,,,True,,False,,False,False,,False
30069,3,0.0,,,,,14.0,,,,0.0,,,,-3.0,,,,,11.0,,,,-3.0,,,,,,,,False,,,,False,,,
30071,45,28.0,,,,,60.0,,,0.0,81.0,,,2.0,-17.0,,,,,15.0,,,-45.0,36.0,,,-43.0,,,,,True,,,False,False,,,False
30073,130,7.0,,,,,0.0,,1.3,,0.2,,,1.0,-123.0,,,,,-130.0,,-128.7,,-129.8,,,-129.0,,,,,False,,False,,False,,,False
30075,52,0.0,,,,,7.0,,,,0.1,0.3,,0.0,-52.0,,,,,-45.0,,,,-52.0,-51.7,,-52.0,,,,,True,,,,True,True,,False
30077,79,0.0,,,,,7.0,,,,0.6,1.0,,0.0,-79.0,,,,,-72.0,,,,-78.5,-78.0,,-79.0,,,,,True,,,,True,True,,False
30079,31,0.0,,,,,7.0,,,,0.0,,,0.0,-31.0,,,,,-24.0,,,,-31.0,,,-31.0,,,,,True,,,,False,,,False
30081,299,42.0,,,,,65.0,,6.3,236.3,3.8,32.4,,51.0,-257.0,,,,,-234.0,,-292.7,-62.7,-295.2,-266.6,,-248.0,,,,,True,,False,True,False,False,,True
30083,186,42.0,,,,,204.0,,32.7,,4.5,16.7,,83.0,-144.0,,,,,18.0,,-153.3,,-181.5,-169.3,,-103.0,,,,,True,,False,,False,False,,True
30085,839,189.0,,,,,134.0,,10.0,,61.6,,,431.0,-650.0,,,,,-705.0,,-829.0,,-777.4,,,-408.0,,,,,False,,False,,False,,,True
30087,409,742.0,,,,,266.0,,521.9,1.1,310.6,,,89.0,333.0,,,,,-143.0,,112.9,-407.9,-98.4,,,-320.0,,,,,True,,True,False,True,,,True
30089,49,70.0,,,,,7.0,,,,8.3,,,38.0,21.0,,,,,-42.0,,,,-40.7,,,-11.0,,,,,False,,,,False,,,True
30091,59,0.0,,,,,19.0,,,,0.0,0.5,,0.0,-59.0,,,,,-40.0,,,,-59.0,-58.5,,-59.0,,,,,True,,,,False,True,,False
30093,407,112.0,,,,,116.0,,39.5,138.7,409.9,58.4,,805.0,-295.0,,,,,-291.0,,-367.5,-268.3,2.9,-348.6,,398.0,,,,,True,,False,True,True,False,,False
30095,162,28.0,,,,,21.0,,13.8,,1.3,,,47.0,-134.0,,,,,-141.0,,-148.2,,-160.7,,,-115.0,,,,,False,,False,,False,,,True
30097,37,154.0,,,,,7.0,,,,28.6,,,129.0,117.0,,,,,-30.0,,,,-8.4,,,92.0,,,,,True,,,,True,,,True
30099,67,0.0,,,,,0.0,,,,0.0,,,0.0,-67.0,,,,,-67.0,,,,-67.0,,,-67.0,,,,,False,,,,False,,,False
30101,250,70.0,,,,,0.0,,8.0,,0.5,41.5,,160.0,-180.0,,,,,-250.0,,-242.0,,-249.5,-208.5,,-90.0,,,,,False,,False,,False,False,,True
30103,15,0.0,,,,,0.0,,,,0.0,0.1,,0.0,-15.0,,,,,-15.0,,,,-15.0,-14.9,,-15.0,,,,,False,,,,False,True,,False
30105,269,77.0,,,,,164.0,,,,17.5,,,150.0,-192.0,,,,,-105.0,,,,-251.5,,,-119.0,,,,,True,,,,False,,,True
30107,59,0.0,,,,,25.0,,0.1,,0.0,0.2,,0.0,-59.0,,,,,-34.0,,-58.9,,-59.0,-58.8,,-59.0,,,,,True,,True,,False,True,,False
30109,33,21.0,,,,,7.0,,,,2.5,14.0,,25.0,-12.0,,,,,-26.0,,,,-30.5,-19.0,,-8.0,,,,,False,,,,False,False,,True
30111,3566,1589.0,,,,,2679.0,,1845.2,1408.2,1680.2,967.6,,1146.0,-1977.0,,,,,-887.0,,-1720.8,-2157.8,-1885.8,-2598.4,,-2420.0,,,,,True,,True,False,True,False,,False
31001,379,196.0,,,,,334.0,,20.6,149.5,46.7,129.9,,232.0,-183.0,,,,,-45.0,,-358.4,-229.5,-332.3,-249.1,,-147.0,,,,,True,,False,False,False,False,,True
31003,127,28.0,,,,,34.0,,1.2,,9.4,22.8,,49.0,-99.0,,,,,-93.0,,-125.8,,-117.6,-104.2,,-78.0,,,,,True,,False,,False,False,,True
31005,3,0.0,,,,,0.0,,,,0.0,,,0.0,-3.0,,,,,-3.0,,,,-3.0,,,-3.0,,,,,False,,,,False,,,False
31007,2,0.0,,,,,9.0,,,,0.0,0.1,,0.0,-2.0,,,,,7.0,,,,-2.0,-1.9,,-2.0,,,,,False,,,,False,True,,False
31009,3,0.0,,,,,0.0,,,,0.0,,,,-3.0,,,,,-3.0,,,,-3.0,,,,,,,,False,,,,False,,,
31011,109,70.0,,,,,14.0,,1.6,,7.5,,,76.0,-39.0,,,,,-95.0,,-107.4,,-101.5,,,-33.0,,,,,False,,False,,False,,,True
31013,194,56.0,,,,,78.0,,3.1,,15.8,,,115.0,-138.0,,,,,-116.0,,-190.9,,-178.2,,,-79.0,,,,,True,,False,,False,,,True
31015,55,0.0,,,,,21.0,,0.5,,0.1,4.0,,0.0,-55.0,,,,,-34.0,,-54.5,,-54.9,-51.0,,-55.0,,,,,True,,True,,True,True,,False
31017,65,14.0,,,,,42.0,,,,4.2,8.9,,33.0,-51.0,,,,,-23.0,,,,-60.8,-56.1,,-32.0,,,,,True,,,,False,False,,True
31019,1013,602.0,,,,,568.0,,159.3,560.4,315.5,525.4,,395.0,-411.0,,,,,-445.0,,-853.7,-452.6,-697.5,-487.6,,-618.0,,,,,False,,False,False,False,False,,False
31021,48,35.0,,,,,40.0,,11.4,,4.5,33.6,,19.0,-13.0,,,,,-8.0,,-36.6,,-43.5,-14.4,,-29.0,,,,,True,,False,,False,False,,False
31023,160,14.0,,,,,19.0,,6.3,,7.6,15.3,,62.0,-146.0,,,,,-141.0,,-153.7,,-152.4,-144.7,,-98.0,,,,,True,,False,,False,True,,True
31025,247,126.0,,,,,101.0,,11.7,249.7,0.0,140.5,,63.0,-121.0,,,,,-146.0,,-235.3,2.7,-247.0,-106.5,,-184.0,,,,,False,,False,True,False,True,,False
31027,90,49.0,,,,,133.0,,9.1,,12.3,31.7,,17.0,-41.0,,,,,43.0,,-80.9,,-77.7,-58.3,,-73.0,,,,,False,,False,,False,False,,False
31029,126,35.0,,,,,0.0,,0.8,,3.9,,,111.0,-91.0,,,,,-126.0,,-125.2,,-122.1,,,-15.0,,,,,False,,False,,False,,,True
31031,38,77.0,,,,,53.0,,7.8,,57.0,,,86.0,39.0,,,,,15.0,,-30.2,,19.0,,,48.0,,,,,True,,True,,True,,,False
31033,55,14.0,,,,,13.0,,2.3,,0.0,13.4,,38.0,-41.0,,,,,-42.0,,-52.7,,-55.0,-41.6,,-17.0,,,,,False,,False,,False,False,,True
31035,98,35.0,,,,,5.0,,6.6,,8.5,13.4,,43.0,-63.0,,,,,-93.0,,-91.4,,-89.5,-84.6,,-55.0,,,,,False,,False,,False,False,,True
31037,164,70.0,,,,,156.0,,3.1,4.5,17.9,14.9,,0.0,-94.0,,,,,-8.0,,-160.9,-159.5,-146.1,-149.1,,-164.0,,,,,True,,False,False,False,False,,False
31039,186,105.0,,,,,96.0,,7.1,,27.5,54.1,,218.0,-81.0,,,,,-90.0,,-178.9,,-158.5,-131.9,,32.0,,,,,False,,False,,False,False,,True
31041,134,21.0,,,,,70.0,,4.3,,3.3,120.8,,11.0,-113.0,,,,,-64.0,,-129.7,,-130.7,-13.2,,-123.0,,,,,True,,False,,False,True,,False
31043,465,406.0,,,,,232.0,,50.6,13.5,100.7,180.3,,1590.0,-59.0,,,,,-233.0,,-414.4,-451.5,-364.3,-284.7,,1125.0,,,,,False,,False,False,False,False,,False
31045,132,126.0,,,,,147.0,,23.3,,53.1,,,46.0,-6.0,,,,,15.0,,-108.7,,-78.9,,,-86.0,,,,,False,,False,,False,,,False
31047,240,140.0,,,,,177.0,,33.9,7.0,52.4,137.8,,85.0,-100.0,,,,,-63.0,,-206.1,-233.0,-187.6,-102.2,,-155.0,,,,,True,,False,False,False,False,,False
31049,5,7.0,,,,,0.0,,,,0.1,3.0,,64.0,2.0,,,,,-5.0,,,,-4.9,-2.0,,59.0,,,,,False,,,,False,False,,False
31051,95,42.0,,,,,55.0,,13.9,,11.4,14.7,,125.0,-53.0,,,,,-40.0,,-81.1,,-83.6,-80.3,,30.0,,,,,True,,False,,False,False,,True
31053,637,245.0,,,,,338.0,,31.9,5.3,49.7,162.3,,220.0,-392.0,,,,,-299.0,,-605.1,-631.7,-587.3,-474.7,,-417.0,,,,,True,,False,False,False,False,,False
31055,7536,3955.0,,,,,5104.0,,980.6,299.8,924.3,2721.2,,2680.0,-3581.0,,,,,-2432.0,,-6555.4,-7236.2,-6611.6,-4814.8,,-4856.0,,,,,True,,False,False,False,False,,False
31057,10,14.0,,,,,0.0,,,,0.5,12.4,,9.0,4.0,,,,,-10.0,,,,-9.5,2.4,,-1.0,,,,,False,,,,False,True,,True
31059,59,21.0,,,,,3.0,,5.9,,11.7,23.0,,60.0,-38.0,,,,,-56.0,,-53.1,,-47.3,-36.0,,1.0,,,,,False,,False,,False,True,,True
31061,69,7.0,,,,,3.0,,0.6,,4.0,,,7.0,-62.0,,,,,-66.0,,-68.4,,-65.0,,,-62.0,,,,,False,,False,,False,,,False
31063,34,0.0,,,,,0.0,,0.1,,0.0,0.9,,0.0,-34.0,,,,,-34.0,,-33.9,,-34.0,-33.1,,-34.0,,,,,False,,True,,False,True,,False
31065,62,14.0,,,,,7.0,,1.4,,9.3,,,32.0,-48.0,,,,,-55.0,,-60.6,,-52.7,,,-30.0,,,,,False,,False,,False,,,True
31067,383,56.0,,,,,61.0,,7.9,229.3,28.8,33.1,,30.0,-327.0,,,,,-322.0,,-375.1,-153.7,-354.2,-349.9,,-353.0,,,,,True,,False,True,False,False,,False
31069,11,7.0,,,,,0.0,,0.4,,0.1,2.5,,2.0,-4.0,,,,,-11.0,,-10.6,,-10.9,-8.5,,-9.0,,,,,False,,False,,False,False,,False
31071,22,0.0,,,,,0.0,,0.1,,0.0,4.0,,0.0,-22.0,,,,,-22.0,,-21.9,,-22.0,-18.0,,-22.0,,,,,False,,True,,False,True,,False
31073,36,7.0,,,,,7.0,,1.1,,1.3,12.7,,3.0,-29.0,,,,,-29.0,,-34.9,,-34.7,-23.3,,-33.0,,,,,False,,False,,False,True,,False
31075,6,0.0,,,,,0.0,,,,0.0,,,,-6.0,,,,,-6.0,,,,-6.0,,,,,,,,False,,,,False,,,
31077,36,7.0,,,,,0.0,,0.5,,1.5,,,8.0,-29.0,,,,,-36.0,,-35.5,,-34.5,,,-28.0,,,,,False,,False,,False,,,True
31079,674,308.0,,,,,987.0,,45.8,23.9,99.3,275.1,,315.0,-366.0,,,,,313.0,,-628.2,-650.1,-574.7,-398.9,,-359.0,,,,,True,,False,False,False,False,,True
31081,121,7.0,,,,,15.0,,0.0,51.6,5.7,4.2,,140.0,-114.0,,,,,-106.0,,-121.0,-69.4,-115.3,-116.8,,19.0,,,,,True,,False,True,False,False,,True
31083,47,28.0,,,,,7.0,,0.2,,0.6,17.3,,52.0,-19.0,,,,,-40.0,,-46.8,,-46.4,-29.7,,5.0,,,,,False,,False,,False,False,,True
31085,20,0.0,,,,,0.0,,,,0.0,,,,-20.0,,,,,-20.0,,,,-20.0,,,,,,,,False,,,,False,,,
31087,40,0.0,,,,,0.0,,0.0,,0.0,0.1,,0.0,-40.0,,,,,-40.0,,-40.0,,-40.0,-39.9,,-40.0,,,,,False,,True,,False,True,,False
31089,245,35.0,,,,,110.0,,4.0,,0.2,,,74.0,-210.0,,,,,-135.0,,-241.0,,-244.8,,,-171.0,,,,,True,,False,,False,,,True
31091,15,14.0,,,,,0.0,,,,4.2,6.1,,26.0,-1.0,,,,,-15.0,,,,-10.8,-8.9,,11.0,,,,,False,,,,False,False,,False
31093,73,7.0,,,,,15.0,,3.7,,20.0,2.9,,3.0,-66.0,,,,,-58.0,,-69.3,,-53.0,-70.1,,-70.0,,,,,True,,False,,True,False,,False
31095,60,28.0,,,,,7.0,,1.6,,2.1,,,290.0,-32.0,,,,,-53.0,,-58.4,,-57.9,,,230.0,,,,,False,,False,,False,,,False
31097,72,35.0,,,,,21.0,,1.3,,12.2,,,64.0,-37.0,,,,,-51.0,,-70.7,,-59.8,,,-8.0,,,,,False,,False,,False,,,True
31099,138,56.0,,,,,23.0,,4.8,0.0,3.7,54.3,,19.0,-82.0,,,,,-115.0,,-133.2,-138.0,-134.3,-83.7,,-119.0,,,,,False,,False,False,False,False,,False
31101,49,14.0,,,,,3.0,,4.0,,7.2,,,1.0,-35.0,,,,,-46.0,,-45.0,,-41.8,,,-48.0,,,,,False,,False,,False,,,False
31103,9,0.0,,,,,7.0,,,,0.5,0.1,,0.0,-9.0,,,,,-2.0,,,,-8.5,-8.9,,-9.0,,,,,True,,,,True,True,,False
31105,30,0.0,,,,,15.0,,0.4,,0.0,0.1,,0.0,-30.0,,,,,-15.0,,-29.6,,-30.0,-29.9,,-30.0,,,,,True,,True,,False,True,,False
31107,174,112.0,,,,,63.0,,26.0,,43.7,68.8,,93.0,-62.0,,,,,-111.0,,-148.0,,-130.3,-105.2,,-81.0,,,,,False,,False,,False,False,,False
31109,4279,3255.0,,,,,4385.0,,1585.0,2489.1,193.7,2394.7,,4356.0,-1024.0,,,,,106.0,,-2694.0,-1789.9,-4085.3,-1884.3,,77.0,,,,,True,,False,False,False,False,,True
31111,479,448.0,,,,,185.0,,105.4,446.9,14.1,508.6,,470.0,-31.0,,,,,-294.0,,-373.6,-32.1,-464.9,29.6,,-9.0,,,,,False,,False,False,False,True,,True
31113,8,14.0,,,,,0.0,,,,0.1,8.0,,10.0,6.0,,,,,-8.0,,,,-7.9,-0.0,,2.0,,,,,False,,,,False,True,,True
31115,5,7.0,,,,,0.0,,,,0.8,,,6.0,2.0,,,,,-5.0,,,,-4.2,,,1.0,,,,,False,,,,False,,,True
31117,5,0.0,,,,,0.0,,,,0.0,0.5,,0.0,-5.0,,,,,-5.0,,,,-5.0,-4.5,,-5.0,,,,,False,,,,False,True,,False
31119,558,448.0,,,,,725.0,,63.5,9.0,96.9,252.3,,341.0,-110.0,,,,,167.0,,-494.5,-549.0,-461.1,-305.7,,-217.0,,,,,False,,False,False,False,False,,False
31121,58,70.0,,,,,22.0,,4.9,,6.8,36.1,,234.0,12.0,,,,,-36.0,,-53.1,,-51.2,-21.9,,176.0,,,,,False,,False,,False,False,,False
31123,38,21.0,,,,,13.0,,19.6,,3.7,9.4,,73.0,-17.0,,,,,-25.0,,-18.4,,-34.3,-28.6,,35.0,,,,,False,,False,,False,False,,False
31125,68,14.0,,,,,7.0,,1.5,,3.7,,,103.0,-54.0,,,,,-61.0,,-66.5,,-64.3,,,35.0,,,,,False,,False,,False,,,True
31127,69,140.0,,,,,27.0,,25.4,,12.3,,,77.0,71.0,,,,,-42.0,,-43.6,,-56.7,,,8.0,,,,,True,,True,,True,,,True
31129,76,7.0,,,,,0.0,,0.3,,0.3,3.4,,3.0,-69.0,,,,,-76.0,,-75.7,,-75.7,-72.6,,-73.0,,,,,False,,False,,False,False,,False
31131,164,91.0,,,,,78.0,,10.2,146.8,3.4,170.8,,42.0,-73.0,,,,,-86.0,,-153.8,-17.2,-160.6,6.8,,-122.0,,,,,False,,False,True,False,True,,False
31133,17,14.0,,,,,0.0,,,,3.7,13.8,,63.0,-3.0,,,,,-17.0,,,,-13.3,-3.2,,46.0,,,,,False,,,,False,False,,False
31135,15,14.0,,,,,0.0,,,,5.0,,,3.0,-1.0,,,,,-15.0,,,,-9.9,,,-12.0,,,,,False,,,,False,,,False
31137,207,98.0,,,,,36.0,,7.4,,11.1,55.6,,95.0,-109.0,,,,,-171.0,,-199.6,,-195.9,-151.4,,-112.0,,,,,False,,False,,False,False,,False
31139,121,56.0,,,,,42.0,,10.5,,24.5,,,33.0,-65.0,,,,,-79.0,,-110.5,,-96.5,,,-88.0,,,,,False,,False,,False,,,False
31141,616,301.0,,,,,469.0,,24.7,15.7,35.0,192.1,,398.0,-315.0,,,,,-147.0,,-591.3,-600.3,-581.0,-423.9,,-218.0,,,,,True,,False,False,False,False,,True
31143,154,7.0,,,,,4.0,,1.8,,0.1,23.5,,5.0,-147.0,,,,,-150.0,,-152.2,,-153.9,-130.5,,-149.0,,,,,False,,False,,False,True,,False
31145,183,7.0,,,,,21.0,,1.0,,2.6,,,51.0,-176.0,,,,,-162.0,,-182.0,,-180.4,,,-132.0,,,,,True,,False,,False,,,True
31147,58,28.0,,,,,21.0,,8.5,,23.4,,,47.0,-30.0,,,,,-37.0,,-49.5,,-34.6,,,-11.0,,,,,False,,False,,False,,,True
31149,39,84.0,,,,,43.0,,,,4.9,41.0,,42.0,45.0,,,,,4.0,,,,-34.1,2.0,,3.0,,,,,True,,,,True,True,,True
31151,257,98.0,,,,,105.0,,9.2,1.6,4.3,24.5,,29.0,-159.0,,,,,-152.0,,-247.8,-255.4,-252.7,-232.5,,-228.0,,,,,True,,False,False,False,False,,False
31153,2602,931.0,,,,,1272.0,,400.0,586.2,186.4,592.1,,723.0,-1671.0,,,,,-1330.0,,-2202.0,-2015.8,-2415.6,-2009.9,,-1879.0,,,,,True,,False,False,False,False,,False
31155,399,266.0,,,,,99.0,,104.5,259.5,122.7,218.3,,308.0,-133.0,,,,,-300.0,,-294.5,-139.5,-276.4,-180.7,,-91.0,,,,,False,,False,False,False,False,,True
31157,311,112.0,,,,,234.0,,7.9,88.7,56.7,117.5,,48.0,-199.0,,,,,-77.0,,-303.1,-222.3,-254.3,-193.5,,-263.0,,,,,True,,False,False,False,True,,False
31159,174,70.0,,,,,100.0,,4.5,213.4,23.2,37.5,,37.0,-104.0,,,,,-74.0,,-169.5,39.4,-150.8,-136.5,,-137.0,,,,,True,,False,True,False,False,,False
31161,88,70.0,,,,,14.0,,,,6.7,,,70.0,-18.0,,,,,-74.0,,,,-81.3,,,-18.0,,,,,False,,,,False,,,False
31163,22,21.0,,,,,2.0,,0.6,,0.0,,,70.0,-1.0,,,,,-20.0,,-21.4,,-22.0,,,48.0,,,,,False,,False,,False,,,False
31165,6,0.0,,,,,42.0,,,,0.1,0.3,,0.0,-6.0,,,,,36.0,,,,-5.9,-5.7,,-6.0,,,,,False,,,,True,True,,False
31167,34,7.0,,,,,30.0,,1.7,,0.2,7.0,,13.0,-27.0,,,,,-4.0,,-32.3,,-33.8,-27.0,,-21.0,,,,,True,,False,,False,True,,True
31169,33,0.0,,,,,1.0,,1.1,,0.1,,,0.0,-33.0,,,,,-32.0,,-31.9,,-32.9,,,-33.0,,,,,True,,True,,True,,,False
31171,9,14.0,,,,,7.0,,0.1,,8.0,9.6,,17.0,5.0,,,,,-2.0,,-8.9,,-1.0,0.6,,8.0,,,,,True,,False,,True,True,,False
31173,85,98.0,,,,,97.0,,15.0,0.0,0.4,46.8,,90.0,13.0,,,,,12.0,,-70.0,-85.0,-84.6,-38.2,,5.0,,,,,True,,False,False,False,False,,True
31175,60,14.0,,,,,14.0,,1.8,,1.8,,,4.0,-46.0,,,,,-46.0,,-58.2,,-58.2,,,-56.0,,,,,False,,False,,False,,,False
31177,283,49.0,,,,,124.0,,5.9,248.4,2.2,35.6,,13.0,-234.0,,,,,-159.0,,-277.1,-34.6,-280.8,-247.4,,-270.0,,,,,True,,False,True,False,False,,False
31179,258,28.0,,,,,129.0,,4.4,,4.0,12.4,,20.0,-230.0,,,,,-129.0,,-253.6,,-254.1,-245.6,,-238.0,,,,,True,,False,,False,False,,False
31181,101,7.0,,,,,7.0,,0.5,,1.8,,,2.0,-94.0,,,,,-94.0,,-100.5,,-99.2,,,-99.0,,,,,False,,False,,False,,,False
31183,3,0.0,,,,,0.0,,,,0.0,0.2,,0.0,-3.0,,,,,-3.0,,,,-3.0,-2.8,,-3.0,,,,,False,,,,False,True,,False
31185,344,77.0,,,,,46.0,,5.3,132.4,38.8,32.2,,53.0,-267.0,,,,,-298.0,,-338.7,-211.6,-305.2,-311.8,,-291.0,,,,,False,,False,True,False,False,,False
32001,90,203.0,,,,,46.0,,0.4,51.9,63.5,147.6,,856.0,113.0,,,,,-44.0,,-89.6,-38.1,-26.5,57.6,,766.0,,,,,True,,True,True,True,True,,False
32003,17343,14210.0,,,,,11970.0,,12558.5,3788.8,4287.2,10629.3,,7078.0,-3133.0,,,,,-5373.0,,-4784.5,-13554.2,-13055.8,-6713.7,,-10265.0,,,,,False,,False,False,False,False,,False
32005,133,119.0,,,,,43.0,,21.2,279.4,46.1,103.4,,264.0,-14.0,,,,,-90.0,,-111.8,146.4,-86.9,-29.6,,131.0,,,,,False,,False,False,False,False,,False
32007,473,476.0,,,,,378.0,,175.1,304.6,30.4,355.3,,330.0,3.0,,,,,-95.0,,-297.9,-168.4,-442.6,-117.7,,-143.0,,,,,False,,False,False,False,False,,False
32009,0,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,True,,,,True,,,
32011,3,21.0,,,,,7.0,,,,2.6,14.3,,73.0,18.0,,,,,4.0,,,,-0.4,11.3,,70.0,,,,,True,,,,True,True,,False
32013,55,14.0,,,,,181.0,,2.3,9.7,17.2,4.8,,4.0,-41.0,,,,,126.0,,-52.7,-45.3,-37.8,-50.2,,-51.0,,,,,False,,False,False,True,False,,False
32015,38,42.0,,,,,32.0,,10.6,,16.2,17.0,,37.0,4.0,,,,,-6.0,,-27.4,,-21.8,-21.0,,-1.0,,,,,False,,False,,False,False,,True
32017,38,0.0,,,,,3.0,,0.1,,0.0,1.1,,0.0,-38.0,,,,,-35.0,,-37.9,,-38.0,-36.9,,-38.0,,,,,True,,True,,True,True,,False
32019,231,231.0,,,,,63.0,,46.3,451.4,145.9,290.9,,332.0,0.0,,,,,-168.0,,-184.7,220.4,-85.1,59.9,,101.0,,,,,False,,False,False,False,False,,False
32021,6,0.0,,,,,0.0,,0.4,,0.0,,,0.0,-6.0,,,,,-6.0,,-5.6,,-6.0,,,-6.0,,,,,False,,True,,False,,,False
32023,148,91.0,,,,,77.0,,23.5,173.0,32.0,52.5,,42.0,-57.0,,,,,-71.0,,-124.5,25.0,-116.0,-95.5,,-106.0,,,,,False,,False,True,False,False,,False
32027,7,7.0,,,,,18.0,,2.6,,0.6,,,2.0,0.0,,,,,11.0,,-4.4,,-6.4,,,-5.0,,,,,False,,False,,False,,,False
32029,14,14.0,,,,,0.0,,0.5,,2.7,12.4,,110.0,0.0,,,,,-14.0,,-13.5,,-11.3,-1.6,,96.0,,,,,False,,False,,False,False,,False
32031,4797,2835.0,,,,,2345.0,,2399.2,1392.9,1723.8,1567.4,,2018.0,-1962.0,,,,,-2452.0,,-2397.8,-3404.1,-3073.2,-3229.6,,-2779.0,,,,,False,,False,False,False,False,,False
32033,87,49.0,,,,,47.0,,3.3,,6.6,,,120.0,-38.0,,,,,-40.0,,-83.7,,-80.4,,,33.0,,,,,False,,False,,False,,,True
32510,259,175.0,,,,,154.0,,40.1,378.8,56.9,166.1,,231.0,-84.0,,,,,-105.0,,-218.9,119.8,-202.1,-92.9,,-28.0,,,,,False,,False,False,False,False,,True
33001,92,7.0,,,,,54.0,,0.1,152.6,3.2,16.6,,20.0,-85.0,,,,,-38.0,,-91.9,60.6,-88.8,-75.4,,-72.0,,,,,True,,False,True,False,True,,True
33003,35,28.0,,,,,87.0,,7.3,181.5,1.7,12.1,,9.0,-7.0,,,,,52.0,,-27.7,146.5,-33.3,-22.9,,-26.0,,,,,False,,False,False,False,False,,False
33005,46,42.0,,,,,0.0,,7.0,325.9,16.8,45.2,,27.0,-4.0,,,,,-46.0,,-39.0,279.9,-29.2,-0.8,,-19.0,,,,,False,,False,False,False,True,,False
33007,17,14.0,,,,,35.0,,0.2,,0.2,,,14.0,-3.0,,,,,18.0,,-16.8,,-16.8,,,-3.0,,,,,False,,False,,False,,,False
33009,76,35.0,,,,,58.0,,1.8,42.0,0.0,22.5,,24.0,-41.0,,,,,-18.0,,-74.2,-34.0,-76.0,-53.5,,-52.0,,,,,True,,False,True,False,False,,False
33011,1238,497.0,,,,,186.0,,129.3,237.9,301.0,452.1,,1286.0,-741.0,,,,,-1052.0,,-1108.7,-1000.1,-937.0,-785.9,,48.0,,,,,False,,False,False,False,False,,True
33013,329,98.0,,,,,81.0,,12.1,136.7,54.7,48.8,,124.0,-231.0,,,,,-248.0,,-316.9,-192.3,-274.3,-280.2,,-205.0,,,,,False,,False,True,False,False,,True
33015,674,245.0,,,,,128.0,,62.7,257.5,284.8,103.9,,191.0,-429.0,,,,,-546.0,,-611.3,-416.5,-389.2,-570.1,,-483.0,,,,,False,,False,True,True,False,,False
33017,276,231.0,,,,,142.0,,40.3,96.9,90.4,204.6,,1051.0,-45.0,,,,,-134.0,,-235.7,-179.1,-185.6,-71.4,,775.0,,,,,False,,False,False,False,False,,False
33019,27,7.0,,,,,7.0,,0.7,,3.4,7.7,,1.0,-20.0,,,,,-20.0,,-26.3,,-23.6,-19.3,,-26.0,,,,,False,,False,,False,True,,False
34001,1153,441.0,,,,,590.0,,105.0,379.2,172.6,446.0,,347.0,-712.0,,,,,-563.0,,-1048.0,-773.8,-980.4,-707.0,,-806.0,,,,,True,,False,False,False,True,,False
