,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
32007,1478,3568.0,,,,1417.0,,2227.2,2553.0,,2349.5,,,2090.0,,,,-61.0,,749.2,1075.0,,871.5,,,,,,True,,True,True,,True,,
32009,27,32.0,,,,41.0,,63.7,43.0,,,,,5.0,,,,14.0,,36.7,16.0,,,,,,,,False,,False,False,,,,
32011,24,16.0,,,,52.0,,1.1,54.0,,,,,-8.0,,,,28.0,,-22.9,30.0,,,,,,,,False,,False,False,,,,
32013,615,504.0,,,,1042.0,,3788.1,434.0,,,,,-111.0,,,,427.0,,3173.1,-181.0,,,,,,,,False,,False,False,,,,
32015,224,344.0,,,,235.0,,755.0,260.0,,,,,120.0,,,,11.0,,531.0,36.0,,,,,,,,True,,False,True,,,,
32017,149,208.0,,,,38.0,,251.0,209.0,,,,,59.0,,,,-111.0,,102.0,60.0,,,,,,,,False,,False,False,,,,
32019,1350,3312.0,,,,2630.0,,2527.9,3132.0,,,,,1962.0,,,,1280.0,,1177.9,1782.0,,,,,,,,True,,True,True,,,,
32021,137,272.0,,,,252.0,,2142.3,212.0,,,,,135.0,,,,115.0,,2005.3,75.0,,,,,,,,True,,False,True,,,,
32023,1179,1624.0,,,,942.0,,426.9,1418.0,,,,,445.0,,,,-237.0,,-752.1,239.0,,,,,,,,True,,False,True,,,,
32027,769,416.0,,,,385.0,,517.2,301.0,,,,,-353.0,,,,-384.0,,-251.8,-468.0,,,,,,,,False,,True,False,,,,
32029,18,152.0,,,,170.0,,872.3,218.0,,,,,134.0,,,,152.0,,854.3,200.0,,,,,,,,False,,False,False,,,,
32031,16133,29768.0,,,,21342.0,,25770.8,26117.0,,17763.6,,,13635.0,,,,5209.0,,9637.8,9984.0,,1630.6,,,,,,True,,True,True,,True,,
32033,163,832.0,,,,182.0,,36.8,550.0,,,,,669.0,,,,19.0,,-126.2,387.0,,,,,,,,True,,True,True,,,,
32510,3374,5432.0,,,,2739.0,,10615.3,4984.0,,,,,2058.0,,,,-635.0,,7241.3,1610.0,,,,,,,,True,,False,True,,,,
33001,1927,1240.0,,,,1262.0,,5389.1,2296.0,,,,,-687.0,,,,-665.0,,3462.1,369.0,,,,,,,,True,,False,True,,,,
33003,981,568.0,,,,651.0,,1009.5,1456.0,,,,,-413.0,,,,-330.0,,28.5,475.0,,,,,,,,True,,True,False,,,,
33005,1555,880.0,,,,1390.0,,1478.4,2148.0,,,,,-675.0,,,,-165.0,,-76.6,593.0,,,,,,,,True,,True,True,,,,
33007,777,256.0,,,,331.0,,121.3,885.0,,,,,-521.0,,,,-446.0,,-655.7,108.0,,,,,,,,True,,False,True,,,,
33009,1250,480.0,,,,1418.0,,454.5,2157.0,,,,,-770.0,,,,168.0,,-795.5,907.0,,,,,,,,True,,False,False,,,,
33011,15255,10400.0,,,,8514.0,,30048.3,15301.0,,6072.8,,,-4855.0,,,,-6741.0,,14793.3,46.0,,-9182.2,,,,,,False,,False,True,,False,,
33013,4524,2336.0,,,,2954.0,,8532.0,4826.0,,,,,-2188.0,,,,-1570.0,,4008.0,302.0,,,,,,,,True,,False,True,,,,
33015,10236,5264.0,,,,5709.0,,20016.0,9705.0,,9892.2,,,-4972.0,,,,-4527.0,,9780.0,-531.0,,-343.8,,,,,,True,,False,True,,True,,
33017,3623,1312.0,,,,2657.0,,1262.9,3544.0,,,,,-2311.0,,,,-966.0,,-2360.1,-79.0,,,,,,,,True,,False,True,,,,
33019,743,248.0,,,,788.0,,143.1,1126.0,,,,,-495.0,,,,45.0,,-599.9,383.0,,,,,,,,True,,False,True,,,,
34001,10929,5288.0,,,,5700.0,,3667.9,6994.0,,8369.2,,,-5641.0,,,,-5229.0,,-7261.1,-3935.0,,-2559.8,,,,,,True,,False,True,,True,,
34003,26937,21088.0,,,,19684.0,,28499.6,22440.0,,42078.1,,,-5849.0,,,,-7253.0,,1562.6,-4497.0,,15141.1,,,,,,False,,True,True,,False,,
34005,15476,12680.0,,,,9395.0,,32713.7,13843.0,,20514.5,,,-2796.0,,,,-6081.0,,17237.7,-1633.0,,5038.5,,,,,,False,,False,True,,False,,
34007,18443,15656.0,,,,12571.0,,18411.1,17090.0,,26633.3,,,-2787.0,,,,-5872.0,,-31.9,-1353.0,,8190.3,,,,,,False,,True,True,,False,,
34009,2877,928.0,,,,1654.0,,2432.0,2308.0,,,,,-1949.0,,,,-1223.0,,-445.0,-569.0,,,,,,,,True,,True,True,,,,
34011,6414,2600.0,,,,3757.0,,2567.9,3732.0,,2568.7,,,-3814.0,,,,-2657.0,,-3846.1,-2682.0,,-3845.3,,,,,,True,,False,True,,False,,
34013,24396,17528.0,,,,15953.0,,11447.5,19476.0,,9549.5,,,-6868.0,,,,-8443.0,,-12948.5,-4920.0,,-14846.5,,,,,,False,,False,True,,False,,
34015,10763,6544.0,,,,7265.0,,7367.1,8796.0,,11103.4,,,-4219.0,,,,-3498.0,,-3395.9,-1967.0,,340.4,,,,,,True,,True,True,,True,,
34017,25027,17312.0,,,,14355.0,,35361.9,16190.0,,16844.0,,,-7715.0,,,,-10672.0,,10334.9,-8837.0,,-8183.0,,,,,,False,,False,False,,False,,
34019,2914,1728.0,,,,1849.0,,2471.9,2499.0,,2611.8,,,-1186.0,,,,-1065.0,,-442.1,-415.0,,-302.2,,,,,,True,,True,True,,True,,
34021,9641,9824.0,,,,7909.0,,23896.1,10416.0,,12627.7,,,183.0,,,,-1732.0,,14255.1,775.0,,2986.7,,,,,,False,,False,False,,False,,
34023,28462,17168.0,,,,19511.0,,25183.4,18802.0,,26775.7,,,-11294.0,,,,-8951.0,,-3278.6,-9660.0,,-1686.3,,,,,,True,,True,True,,True,,
34025,24283,13608.0,,,,13415.0,,30088.1,16382.0,,19114.3,,,-10675.0,,,,-10868.0,,5805.1,-7901.0,,-5168.7,,,,,,False,,True,True,,True,,
34027,14699,9816.0,,,,10189.0,,7370.5,10432.0,,23803.2,,,-4883.0,,,,-4510.0,,-7328.5,-4267.0,,9104.2,,,,,,True,,False,True,,False,,
34029,23485,12616.0,,,,15156.0,,30039.6,17749.0,,5182.0,,,-10869.0,,,,-8329.0,,6554.6,-5736.0,,-18303.0,,,,,,True,,True,True,,False,,
34031,18075,19800.0,,,,13170.0,,15084.2,16524.0,,19759.2,,,1725.0,,,,-4905.0,,-2990.8,-1551.0,,1684.2,,,,,,False,,False,True,,True,,
34033,2301,1096.0,,,,1442.0,,1328.3,1787.0,,,,,-1205.0,,,,-859.0,,-972.7,-514.0,,,,,,,,True,,True,True,,,,
34035,8325,5256.0,,,,6197.0,,4339.0,6638.0,,8796.3,,,-3069.0,,,,-2128.0,,-3986.0,-1687.0,,471.3,,,,,,True,,False,True,,True,,
34037,4516,1808.0,,,,2423.0,,3378.5,3643.0,,4153.3,,,-2708.0,,,,-2093.0,,-1137.5,-873.0,,-362.7,,,,,,True,,True,True,,True,,
34039,18251,16320.0,,,,12612.0,,11810.5,15601.0,,17715.0,,,-1931.0,,,,-5639.0,,-6440.5,-2650.0,,-536.0,,,,,,False,,False,False,,True,,
34041,3062,1760.0,,,,2053.0,,1316.2,2974.0,,1398.8,,,-1302.0,,,,-1009.0,,-1745.8,-88.0,,-1663.2,,,,,,True,,False,True,,False,,
35001,21740,37352.0,,,,43300.0,,171075.7,38215.0,,21814.1,,,15612.0,,,,21560.0,,149335.7,16475.0,,74.1,,,,,,False,,False,False,,True,,
35003,35,24.0,,,,150.0,,1459.6,123.0,,,,,-11.0,,,,115.0,,1424.6,88.0,,,,,,,,False,,False,False,,,,
35005,3494,5488.0,,,,4295.0,,8355.6,5464.0,,6478.5,,,1994.0,,,,801.0,,4861.6,1970.0,,2984.5,,,,,,True,,False,True,,False,,
35006,932,2384.0,,,,1818.0,,9048.0,2365.0,,,,,1452.0,,,,886.0,,8116.0,1433.0,,,,,,,,True,,False,True,,,,
35007,445,568.0,,,,519.0,,2683.6,572.0,,,,,123.0,,,,74.0,,2238.6,127.0,,,,,,,,True,,False,False,,,,
35009,1527,2672.0,,,,3665.0,,3912.2,2723.0,,2305.7,,,1145.0,,,,2138.0,,2385.2,1196.0,,778.7,,,,,,False,,False,False,,True,,
35011,81,88.0,,,,181.0,,23.9,79.0,,,,,7.0,,,,100.0,,-57.1,-2.0,,,,,,,,False,,False,True,,,,
35013,7265,10664.0,,,,11198.0,,12001.0,10715.0,,9260.7,,,3399.0,,,,3933.0,,4736.0,3450.0,,1995.7,,,,,,False,,False,False,,True,,
35015,2808,3400.0,,,,3945.0,,3814.0,3160.0,,3696.3,,,592.0,,,,1137.0,,1006.0,352.0,,888.3,,,,,,False,,False,True,,False,,
35017,750,560.0,,,,848.0,,5741.4,647.0,,,,,-190.0,,,,98.0,,4991.4,-103.0,,,,,,,,True,,False,True,,,,
35019,197,224.0,,,,286.0,,1342.2,205.0,,,,,27.0,,,,89.0,,1145.2,8.0,,,,,,,,False,,False,True,,,,
35021,2,16.0,,,,66.0,,111.2,27.0,,,,,14.0,,,,64.0,,109.2,25.0,,,,,,,,False,,False,False,,,,
35023,125,200.0,,,,141.0,,515.5,179.0,,,,,75.0,,,,16.0,,390.5,54.0,,,,,,,,True,,False,True,,,,
35025,3475,4784.0,,,,5208.0,,9845.9,4456.0,,1845.9,,,1309.0,,,,1733.0,,6370.9,981.0,,-1629.1,,,,,,False,,False,True,,False,,
35027,591,1016.0,,,,869.0,,2974.4,870.0,,,,,425.0,,,,278.0,,2383.4,279.0,,,,,,,,True,,False,True,,,,
35028,288,176.0,,,,779.0,,318.7,189.0,,,,,-112.0,,,,491.0,,30.7,-99.0,,,,,,,,False,,True,True,,,,
35029,867,1520.0,,,,937.0,,1514.4,1402.0,,,,,653.0,,,,70.0,,647.4,535.0,,,,,,,,True,,True,True,,,,
35031,4258,7720.0,,,,4641.0,,32658.0,6804.0,,3188.9,,,3462.0,,,,383.0,,28400.0,2546.0,,-1069.1,,,,,,True,,False,True,,True,,
35033,108,24.0,,,,200.0,,1747.2,74.0,,,,,-84.0,,,,92.0,,1639.2,-34.0,,,,,,,,False,,False,True,,,,
35035,1370,1560.0,,,,3323.0,,13934.4,1447.0,,,,,190.0,,,,1953.0,,12564.4,77.0,,,,,,,,False,,False,True,,,,
35037,167,264.0,,,,481.0,,2261.7,340.0,,,,,97.0,,,,314.0,,2094.7,173.0,,,,,,,,False,,False,False,,,,
35039,1804,1696.0,,,,1751.0,,11841.4,1556.0,,,,,-108.0,,,,-53.0,,10037.4,-248.0,,,,,,,,True,,False,False,,,,
35041,758,872.0,,,,1208.0,,1484.4,911.0,,,,,114.0,,,,450.0,,726.4,153.0,,,,,,,,False,,False,False,,,,
35043,4820,8336.0,,,,8493.0,,44682.6,8141.0,,8224.7,,,3516.0,,,,3673.0,,39862.6,3321.0,,3404.7,,,,,,False,,False,True,,True,,
35045,6716,7200.0,,,,6930.0,,41582.3,7628.0,,6967.0,,,484.0,,,,214.0,,34866.3,912.0,,251.0,,,,,,True,,False,False,,True,,
35047,667,480.0,,,,2013.0,,1488.1,375.0,,,,,-187.0,,,,1346.0,,821.1,-292.0,,,,,,,,False,,False,False,,,,
35049,3814,6928.0,,,,7773.0,,17741.0,7509.0,,9452.6,,,3114.0,,,,3959.0,,13927.0,3695.0,,5638.6,,,,,,False,,False,False,,False,,
35051,328,752.0,,,,529.0,,2113.2,600.0,,,,,424.0,,,,201.0,,1785.2,272.0,,,,,,,,True,,False,True,,,,
35053,477,768.0,,,,996.0,,2662.3,782.0,,,,,291.0,,,,519.0,,2185.3,305.0,,,,,,,,False,,False,False,,,,
35055,599,1200.0,,,,1300.0,,5707.4,1176.0,,,,,601.0,,,,701.0,,5108.4,577.0,,,,,,,,False,,False,True,,,,
35057,276,552.0,,,,897.0,,3435.5,730.0,,,,,276.0,,,,621.0,,3159.5,454.0,,,,,,,,False,,False,False,,,,
35059,101,192.0,,,,133.0,,2330.6,204.0,,,,,91.0,,,,32.0,,2229.6,103.0,,,,,,,,True,,False,False,,,,
35061,2732,5368.0,,,,5021.0,,28628.7,4856.0,,3659.1,,,2636.0,,,,2289.0,,25896.7,2124.0,,927.1,,,,,,True,,False,True,,True,,
36001,11669,4840.0,,,,5001.0,,4437.7,6566.0,,3186.9,,,-6829.0,,,,-6668.0,,-7231.3,-5103.0,,-8482.1,,,,,,True,,False,True,,False,,
36003,1445,1520.0,,,,1682.0,,1417.9,1666.0,,,,,75.0,,,,237.0,,-27.1,221.0,,,,,,,,False,,True,False,,,,
36005,44491,20112.0,,,,,,150939.8,36849.0,,32567.4,,,-24379.0,,,,,,106448.8,-7642.0,,-11923.6,,,,,,,,False,True,,True,,
36007,6570,3536.0,,,,5544.0,,4118.7,6067.0,,1548.8,,,-3034.0,,,,-1026.0,,-2451.3,-503.0,,-5021.2,,,,,,True,,True,True,,False,,
36009,2506,1864.0,,,,2887.0,,20557.5,2691.0,,,,,-642.0,,,,381.0,,18051.5,185.0,,,,,,,,True,,False,True,,,,
36011,3809,1184.0,,,,1621.0,,430.0,2210.0,,,,,-2625.0,,,,-2188.0,,-3379.0,-1599.0,,,,,,,,True,,False,True,,,,
36013,4408,1416.0,,,,4796.0,,1105.2,2978.0,,,,,-2992.0,,,,388.0,,-3302.8,-1430.0,,,,,,,,True,,False,True,,,,
36015,2789,3376.0,,,,3178.0,,1862.3,3908.0,,1647.9,,,587.0,,,,389.0,,-926.7,1119.0,,-1141.1,,,,,,True,,False,False,,False,,
36017,1259,624.0,,,,856.0,,1178.8,1200.0,,,,,-635.0,,,,-403.0,,-80.2,-59.0,,,,,,,,True,,True,True,,,,
36019,1904,352.0,,,,663.0,,165.6,1547.0,,,,,-1552.0,,,,-1241.0,,-1738.4,-357.0,,,,,,,,True,,False,True,,,,
36021,1681,480.0,,,,979.0,,345.6,1302.0,,,,,-1201.0,,,,-702.0,,-1335.4,-379.0,,,,,,,,True,,False,True,,,,
36023,1713,1240.0,,,,1166.0,,1907.4,1870.0,,,,,-473.0,,,,-547.0,,194.4,157.0,,,,,,,,False,,True,True,,,,
36025,754,368.0,,,,786.0,,152.6,1231.0,,,,,-386.0,,,,32.0,,-601.4,477.0,,,,,,,,True,,False,False,,,,
36027,10501,4424.0,,,,5098.0,,4399.2,8197.0,,2302.0,,,-6077.0,,,,-5403.0,,-6101.8,-2304.0,,-8199.0,,,,,,True,,False,True,,False,,
36029,29657,31088.0,,,,25972.0,,34689.4,38874.0,,33548.4,,,1431.0,,,,-3685.0,,5032.4,9217.0,,3891.4,,,,,,False,,False,False,,False,,
36031,746,264.0,,,,457.0,,215.9,960.0,,,,,-482.0,,,,-289.0,,-530.1,214.0,,,,,,,,True,,False,True,,,,
36033,1038,240.0,,,,514.0,,213.2,964.0,,,,,-798.0,,,,-524.0,,-824.8,-74.0,,,,,,,,True,,False,True,,,,
36035,1801,488.0,,,,953.0,,3544.6,1078.0,,,,,-1313.0,,,,-848.0,,1743.6,-723.0,,,,,,,,True,,False,True,,,,
36037,2868,1848.0,,,,1472.0,,2047.4,2571.0,,,,,-1020.0,,,,-1396.0,,-820.6,-297.0,,,,,,,,False,,True,True,,,,
36039,1493,504.0,,,,766.0,,351.4,1137.0,,,,,-989.0,,,,-727.0,,-1141.6,-356.0,,,,,,,,True,,False,True,,,,
36041,117,64.0,,,,24.0,,1224.7,147.0,,,,,-53.0,,,,-93.0,,1107.7,30.0,,,,,,,,False,,False,True,,,,
36043,3232,800.0,,,,902.0,,1930.7,1770.0,,,,,-2432.0,,,,-2330.0,,-1301.3,-1462.0,,,,,,,,True,,True,True,,,,
36045,2965,832.0,,,,1436.0,,3795.7,2350.0,,,,,-2133.0,,,,-1529.0,,830.7,-615.0,,,,,,,,True,,True,True,,,,
36047,71553,30792.0,,,,,,141852.3,59399.0,,104313.3,,,-40761.0,,,,,,70299.3,-12154.0,,32760.3,,,,,,,,False,True,,True,,
36049,1262,408.0,,,,335.0,,501.0,817.0,,,,,-854.0,,,,-927.0,,-761.0,-445.0,,,,,,,,False,,True,True,,,,
36051,2161,848.0,,,,1564.0,,1099.3,1825.0,,,,,-1313.0,,,,-597.0,,-1061.7,-336.0,,,,,,,,True,,True,True,,,,
36053,2375,944.0,,,,1211.0,,1034.8,2205.0,,,,,-1431.0,,,,-1164.0,,-1340.2,-170.0,,,,,,,,True,,True,True,,,,
36055,31003,20888.0,,,,12849.0,,18654.7,24049.0,,43667.3,,,-10115.0,,,,-18154.0,,-12348.3,-6954.0,,12664.3,,,,,,False,,False,True,,False,,
36057,1928,768.0,,,,879.0,,7411.7,1201.0,,,,,-1160.0,,,,-1049.0,,5483.7,-727.0,,,,,,,,True,,False,True,,,,
36059,60233,27448.0,,,,28376.0,,29665.0,43718.0,,24907.3,,,-32785.0,,,,-31857.0,,-30568.0,-16515.0,,-35325.7,,,,,,True,,True,True,,False,,
36061,35055,20848.0,,,,18713.0,,251434.6,33651.0,,8397.9,,,-14207.0,,,,-16342.0,,216379.6,-1404.0,,-26657.1,,,,,,False,,False,True,,False,,
36063,9036,4752.0,,,,4953.0,,5057.8,8071.0,,2721.1,,,-4284.0,,,,-4083.0,,-3978.2,-965.0,,-6314.9,,,,,,True,,True,True,,False,,
36065,12808,5552.0,,,,3885.0,,7003.4,7150.0,,3112.1,,,-7256.0,,,,-8923.0,,-5804.6,-5658.0,,-9695.9,,,,,,False,,True,True,,False,,
36067,18317,12264.0,,,,8463.0,,10078.8,15757.0,,6600.5,,,-6053.0,,,,-9854.0,,-8238.2,-2560.0,,-11716.5,,,,,,False,,False,True,,False,,
36069,3631,1608.0,,,,2297.0,,882.9,2927.0,,,,,-2023.0,,,,-1334.0,,-2748.1,-704.0,,,,,,,,True,,False,True,,,,
36071,13552,6808.0,,,,8565.0,,4322.0,11213.0,,6226.2,,,-6744.0,,,,-4987.0,,-9230.0,-2339.0,,-7325.8,,,,,,True,,False,True,,False,,
36073,1406,512.0,,,,832.0,,239.5,1037.0,,,,,-894.0,,,,-574.0,,-1166.5,-369.0,,,,,,,,True,,False,True,,,,
36075,3627,2656.0,,,,1838.0,,3395.2,3822.0,,,,,-971.0,,,,-1789.0,,-231.8,195.0,,,,,,,,False,,True,True,,,,
36077,1232,848.0,,,,850.0,,5018.6,1737.0,,,,,-384.0,,,,-382.0,,3786.6,505.0,,,,,,,,True,,False,False,,,,
36079,4093,3000.0,,,,1827.0,,3126.3,3284.0,,2785.1,,,-1093.0,,,,-2266.0,,-966.7,-809.0,,-1307.9,,,,,,False,,True,True,,False,,
36081,73217,30104.0,,,,,,78420.4,55205.0,,76612.1,,,-43113.0,,,,,,5203.4,-18012.0,,3395.1,,,,,,,,True,True,,True,,
36083,5663,1536.0,,,,3026.0,,4965.3,3124.0,,,,,-4127.0,,,,-2637.0,,-697.7,-2539.0,,,,,,,,True,,True,True,,,,
36085,23528,12912.0,,,,,,15120.6,14284.0,,27310.4,,,-10616.0,,,,,,-8407.4,-9244.0,,3782.4,,,,,,,,True,True,,True,,
36087,11570,6936.0,,,,7515.0,,2286.9,11014.0,,3500.4,,,-4634.0,,,,-4055.0,,-9283.1,-556.0,,-8069.6,,,,,,True,,False,True,,False,,
36089,3133,1176.0,,,,1094.0,,1007.7,2776.0,,,,,-1957.0,,,,-2039.0,,-2125.3,-357.0,,,,,,,,False,,False,True,,,,
36091,7662,2440.0,,,,3478.0,,7657.9,5486.0,,,,,-5222.0,,,,-4184.0,,-4.1,-2176.0,,,,,,,,True,,True,True,,,,
36093,6742,2616.0,,,,2697.0,,5166.6,3407.0,,2721.5,,,-4126.0,,,,-4045.0,,-1575.4,-3335.0,,-4020.5,,,,,,True,,True,True,,True,,
36095,766,224.0,,,,457.0,,239.9,783.0,,,,,-542.0,,,,-309.0,,-526.1,17.0,,,,,,,,True,,True,True,,,,
36097,445,424.0,,,,494.0,,132.3,588.0,,,,,-21.0,,,,49.0,,-312.7,143.0,,,,,,,,False,,False,False,,,,
36099,1015,344.0,,,,803.0,,282.1,818.0,,,,,-671.0,,,,-212.0,,-732.9,-197.0,,,,,,,,True,,False,True,,,,
36101,3001,1712.0,,,,3269.0,,581.1,2720.0,,,,,-1289.0,,,,268.0,,-2419.9,-281.0,,,,,,,,True,,False,True,,,,
36103,74247,32024.0,,,,30146.0,,39293.6,51786.0,,42866.9,,,-42223.0,,,,-44101.0,,-34953.4,-22461.0,,-31380.1,,,,,,False,,True,True,,True,,
36105,1828,808.0,,,,1705.0,,976.1,1993.0,,608.7,,,-1020.0,,,,-123.0,,-851.9,165.0,,-1219.3,,,,,,True,,True,True,,False,,
36107,1209,728.0,,,,1367.0,,185.0,1547.0,,,,,-481.0,,,,158.0,,-1024.0,338.0,,,,,,,,True,,False,True,,,,
36109,1735,1600.0,,,,1837.0,,775.7,2477.0,,,,,-135.0,,,,102.0,,-959.3,742.0,,,,,,,,True,,False,False,,,,
36111,4853,2176.0,,,,2805.0,,9237.5,4371.0,,1728.0,,,-2677.0,,,,-2048.0,,4384.5,-482.0,,-3125.0,,,,,,True,,False,True,,False,,
36113,1670,304.0,,,,1114.0,,414.5,1210.0,,,,,-1366.0,,,,-556.0,,-1255.5,-460.0,,,,,,,,True,,True,True,,,,
36115,1200,208.0,,,,1159.0,,161.4,1301.0,,,,,-992.0,,,,-41.0,,-1038.6,101.0,,,,,,,,True,,False,True,,,,
36117,2750,1552.0,,,,1429.0,,3120.1,2826.0,,,,,-1198.0,,,,-1321.0,,370.1,76.0,,,,,,,,False,,True,True,,,,
36119,38758,25416.0,,,,17621.0,,24036.3,30256.0,,34182.3,,,-13342.0,,,,-21137.0,,-14721.7,-8502.0,,-4575.7,,,,,,False,,False,True,,True,,
36121,1776,1040.0,,,,1260.0,,361.3,1412.0,,,,,-736.0,,,,-516.0,,-1414.7,-364.0,,,,,,,,True,,False,True,,,,
36123,622,232.0,,,,592.0,,129.6,754.0,,,,,-390.0,,,,-30.0,,-492.4,132.0,,,,,,,,True,,False,True,,,,
37001,6083,4992.0,,,,3234.0,,6656.7,6947.0,,3516.4,,,-1091.0,,,,-2849.0,,573.7,864.0,,-2566.6,,,,,,False,,True,True,,False,,
37003,1748,1376.0,,,,1215.0,,857.0,1928.0,,,,,-372.0,,,,-533.0,,-891.0,180.0,,,,,,,,False,,False,True,,,,
37005,416,88.0,,,,264.0,,32.5,292.0,,,,,-328.0,,,,-152.0,,-383.5,-124.0,,,,,,,,True,,False,True,,,,
37007,1004,488.0,,,,539.0,,371.2,677.0,,,,,-516.0,,,,-465.0,,-632.8,-327.0,,,,,,,,True,,False,True,,,,
37009,842,616.0,,,,568.0,,535.3,774.0,,,,,-226.0,,,,-274.0,,-306.7,-68.0,,,,,,,,False,,False,True,,,,
37011,718,632.0,,,,451.0,,2181.4,600.0,,,,,-86.0,,,,-267.0,,1463.4,-118.0,,,,,,,,False,,False,False,,,,
37013,1913,720.0,,,,1155.0,,565.5,1296.0,,,,,-1193.0,,,,-758.0,,-1347.5,-617.0,,,,,,,,True,,False,True,,,,
37015,580,400.0,,,,265.0,,1011.7,679.0,,,,,-180.0,,,,-315.0,,431.7,99.0,,,,,,,,False,,False,True,,,,
37017,1115,608.0,,,,484.0,,1021.4,930.0,,,,,-507.0,,,,-631.0,,-93.6,-185.0,,,,,,,,False,,True,True,,,,
37019,3103,2032.0,,,,1826.0,,2148.9,3540.0,,1609.5,,,-1071.0,,,,-1277.0,,-954.1,437.0,,-1493.5,,,,,,False,,True,True,,False,,
37021,7009,3352.0,,,,5615.0,,6182.9,6914.0,,2561.0,,,-3657.0,,,,-1394.0,,-826.1,-95.0,,-4448.0,,,,,,True,,True,True,,False,,
37023,4173,3224.0,,,,2865.0,,4214.9,4216.0,,3235.2,,,-949.0,,,,-1308.0,,41.9,43.0,,-937.8,,,,,,False,,True,True,,True,,
37025,8249,4808.0,,,,4777.0,,4223.1,6502.0,,2470.4,,,-3441.0,,,,-3472.0,,-4025.9,-1747.0,,-5778.6,,,,,,False,,False,True,,False,,
37027,4027,2160.0,,,,2622.0,,2812.1,3637.0,,2024.2,,,-1867.0,,,,-1405.0,,-1214.9,-390.0,,-2002.8,,,,,,True,,True,True,,False,,
37029,260,88.0,,,,134.0,,38.1,246.0,,,,,-172.0,,,,-126.0,,-221.9,-14.0,,,,,,,,True,,False,True,,,,
37031,1886,1272.0,,,,2661.0,,1679.2,2249.0,,,,,-614.0,,,,775.0,,-206.8,363.0,,,,,,,,False,,True,True,,,,
37033,776,496.0,,,,490.0,,762.9,730.0,,,,,-280.0,,,,-286.0,,-13.1,-46.0,,,,,,,,False,,True,True,,,,
37035,7973,5000.0,,,,4415.0,,4778.7,7031.0,,4258.1,,,-2973.0,,,,-3558.0,,-3194.3,-942.0,,-3714.9,,,,,,False,,False,True,,False,,
37037,1177,744.0,,,,1020.0,,576.9,1302.0,,569.2,,,-433.0,,,,-157.0,,-600.1,125.0,,-607.8,,,,,,True,,False,True,,False,,
37039,822,264.0,,,,571.0,,448.5,626.0,,,,,-558.0,,,,-251.0,,-373.5,-196.0,,,,,,,,True,,True,True,,,,
37041,508,336.0,,,,233.0,,40.7,438.0,,,,,-172.0,,,,-275.0,,-467.3,-70.0,,,,,,,,False,,False,True,,,,
37043,282,48.0,,,,190.0,,159.6,277.0,,,,,-234.0,,,,-92.0,,-122.4,-5.0,,,,,,,,True,,True,True,,,,
37045,4675,2320.0,,,,2661.0,,1937.8,3611.0,,2137.6,,,-2355.0,,,,-2014.0,,-2737.2,-1064.0,,-2537.4,,,,,,True,,False,True,,False,,
37047,2108,2440.0,,,,1012.0,,1702.6,2303.0,,1718.8,,,332.0,,,,-1096.0,,-405.4,195.0,,-389.2,,,,,,False,,False,True,,False,,
37049,3615,1952.0,,,,2859.0,,7227.7,3131.0,,1273.1,,,-1663.0,,,,-756.0,,3612.7,-484.0,,-2341.9,,,,,,True,,False,True,,False,,
37051,9374,4632.0,,,,4684.0,,8318.4,6708.0,,2632.1,,,-4742.0,,,,-4690.0,,-1055.6,-2666.0,,-6741.9,,,,,,True,,True,True,,False,,
37053,684,160.0,,,,338.0,,227.0,537.0,,,,,-524.0,,,,-346.0,,-457.0,-147.0,,,,,,,,True,,True,True,,,,
37055,930,472.0,,,,975.0,,220.9,648.0,,,,,-458.0,,,,45.0,,-709.1,-282.0,,,,,,,,True,,False,True,,,,
37057,6890,3552.0,,,,3973.0,,6104.9,6679.0,,3951.8,,,-3338.0,,,,-2917.0,,-785.1,-211.0,,-2938.2,,,,,,True,,True,True,,True,,
37059,1602,920.0,,,,1062.0,,1811.3,1466.0,,,,,-682.0,,,,-540.0,,209.3,-136.0,,,,,,,,True,,True,True,,,,
37061,1742,1104.0,,,,1000.0,,2649.2,1912.0,,886.2,,,-638.0,,,,-742.0,,907.2,170.0,,-855.8,,,,,,False,,False,True,,False,,
