,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
16031,478,658.0,,,,932.0,,158.0,,178.6,,,180.0,,,,454.0,,-320.0,,-299.4,,,,,,False,,False,,False,,
16033,2,21.0,,,,56.0,,2.6,,,,,19.0,,,,54.0,,0.6,,,,,,,,False,,True,,,,
16035,343,483.0,,,,346.0,,200.4,,,,,140.0,,,,3.0,,-142.6,,,,,,,,True,,False,,,,
16037,63,133.0,,,,105.0,,65.1,,,,,70.0,,,,42.0,,2.1,,,,,,,,True,,True,,,,
16039,506,609.0,,,,699.0,,325.2,,,,,103.0,,,,193.0,,-180.8,,,,,,,,False,,False,,,,
16041,256,455.0,,,,400.0,,239.1,,,,,199.0,,,,144.0,,-16.9,,,,,,,,True,,True,,,,
16043,185,455.0,,,,453.0,,205.8,,,,,270.0,,,,268.0,,20.8,,,,,,,,True,,True,,,,
16045,510,1008.0,,,,781.0,,881.2,,,,,498.0,,,,271.0,,371.2,,,,,,,,True,,True,,,,
16047,203,525.0,,,,429.0,,192.9,,,,,322.0,,,,226.0,,-10.1,,,,,,,,True,,True,,,,
16049,331,497.0,,,,614.0,,145.2,,,,,166.0,,,,283.0,,-185.8,,,,,,,,False,,False,,,,
16051,574,1393.0,,,,1140.0,,846.1,,,,,819.0,,,,566.0,,272.1,,,,,,,,True,,True,,,,
16053,400,875.0,,,,848.0,,194.1,,,,,475.0,,,,448.0,,-205.9,,,,,,,,True,,True,,,,
16055,6794,7357.0,,,,5872.0,,4542.4,,6056.0,3852.0,,563.0,,,,-922.0,,-2251.6,,-738.0,-2942.0,,,,,False,,False,,False,False,
16057,612,973.0,,,,1278.0,,219.2,,,,,361.0,,,,666.0,,-392.8,,,,,,,,False,,False,,,,
16059,50,49.0,,,,232.0,,8.6,,,,,-1.0,,,,182.0,,-41.4,,,,,,,,False,,False,,,,
16061,123,322.0,,,,185.0,,138.7,,,,,199.0,,,,62.0,,15.7,,,,,,,,True,,True,,,,
16063,89,161.0,,,,145.0,,38.2,,,,,72.0,,,,56.0,,-50.8,,,,,,,,True,,True,,,,
16065,1356,2625.0,,,,1584.0,,953.3,,1369.1,,,1269.0,,,,228.0,,-402.7,,13.1,,,,,,True,,True,,True,,
16067,390,406.0,,,,851.0,,96.5,,,,,16.0,,,,461.0,,-293.5,,,,,,,,False,,False,,,,
16069,765,1736.0,,,,1936.0,,411.8,,648.8,,,971.0,,,,1171.0,,-353.2,,-116.2,,,,,,False,,True,,True,,
16071,122,259.0,,,,112.0,,159.7,,,,,137.0,,,,-10.0,,37.7,,,,,,,,True,,True,,,,
16073,217,532.0,,,,188.0,,402.6,,,,,315.0,,,,-29.0,,185.6,,,,,,,,True,,True,,,,
16075,545,917.0,,,,944.0,,612.0,,,,,372.0,,,,399.0,,67.0,,,,,,,,False,,True,,,,
16077,102,161.0,,,,203.0,,140.4,,,,,59.0,,,,101.0,,38.4,,,,,,,,False,,True,,,,
16079,392,336.0,,,,473.0,,96.1,,,,,-56.0,,,,81.0,,-295.9,,,,,,,,False,,False,,,,
16081,345,315.0,,,,325.0,,117.0,,,,,-30.0,,,,-20.0,,-228.0,,,,,,,,True,,False,,,,
16083,1474,2534.0,,,,2522.0,,530.3,,3042.3,,,1060.0,,,,1048.0,,-943.7,,1568.3,,,,,,True,,True,,False,,
16085,388,266.0,,,,276.0,,295.8,,,,,-122.0,,,,-112.0,,-92.2,,,,,,,,True,,True,,,,
16087,328,371.0,,,,349.0,,180.6,,,,,43.0,,,,21.0,,-147.4,,,,,,,,True,,False,,,,
17001,2491,2401.0,,,,2256.0,,393.4,,3207.0,,,-90.0,,,,-235.0,,-2097.6,,716.0,,,,,,False,,False,,False,,
17003,134,126.0,,,,173.0,,29.0,,,,,-8.0,,,,39.0,,-105.0,,,,,,,,False,,False,,,,
17005,595,1008.0,,,,618.0,,670.1,,,,,413.0,,,,23.0,,75.1,,,,,,,,True,,True,,,,
17007,1480,2023.0,,,,1693.0,,521.5,,1122.9,,,543.0,,,,213.0,,-958.5,,-357.1,,,,,,True,,False,,True,,
17009,276,175.0,,,,216.0,,49.3,,,,,-101.0,,,,-60.0,,-226.7,,,,,,,,True,,False,,,,
17011,752,1414.0,,,,969.0,,288.3,,655.0,,,662.0,,,,217.0,,-463.7,,-97.0,,,,,,True,,True,,True,,
17013,168,364.0,,,,113.0,,101.9,,,,,196.0,,,,-55.0,,-66.1,,,,,,,,True,,True,,,,
17015,317,546.0,,,,427.0,,124.6,,,,,229.0,,,,110.0,,-192.4,,,,,,,,True,,True,,,,
17017,681,1064.0,,,,351.0,,419.3,,,,,383.0,,,,-330.0,,-261.7,,,,,,,,True,,True,,,,
17019,4202,6377.0,,,,6414.0,,1847.3,,4311.0,2932.0,,2175.0,,,,2212.0,,-2354.7,,109.0,-1270.0,,,,,False,,False,,True,True,
17021,1036,938.0,,,,1497.0,,190.9,,,,,-98.0,,,,461.0,,-845.1,,,,,,,,False,,False,,,,
17023,669,448.0,,,,793.0,,137.9,,,,,-221.0,,,,124.0,,-531.1,,,,,,,,True,,False,,,,
17025,352,1057.0,,,,568.0,,454.2,,,,,705.0,,,,216.0,,102.2,,,,,,,,True,,True,,,,
17027,1578,2135.0,,,,1450.0,,895.7,,1067.0,,,557.0,,,,-128.0,,-682.3,,-511.0,,,,,,True,,False,,True,,
17029,1270,1603.0,,,,2547.0,,549.5,,829.0,,,333.0,,,,1277.0,,-720.5,,-441.0,,,,,,False,,False,,False,,
17031,117787,169617.0,,,,138795.0,,80487.5,,70520.2,98483.0,,51830.0,,,,21008.0,,-37299.5,,-47266.8,-19304.0,,,,,True,,True,,True,True,
17033,606,742.0,,,,896.0,,251.8,,,,,136.0,,,,290.0,,-354.2,,,,,,,,False,,False,,,,
17035,402,721.0,,,,494.0,,474.3,,,,,319.0,,,,92.0,,72.3,,,,,,,,True,,True,,,,
17037,2195,3542.0,,,,2811.0,,1221.9,,1761.4,,,1347.0,,,,616.0,,-973.1,,-433.6,,,,,,True,,True,,True,,
17039,513,497.0,,,,635.0,,168.1,,,,,-16.0,,,,122.0,,-344.9,,,,,,,,False,,False,,,,
17041,560,959.0,,,,964.0,,441.6,,,,,399.0,,,,404.0,,-118.4,,,,,,,,False,,True,,,,
17043,20736,37240.0,,,,25787.0,,18272.8,,15443.2,27433.0,,16504.0,,,,5051.0,,-2463.2,,-5292.8,6697.0,,,,,True,,True,,True,True,
17045,551,1008.0,,,,984.0,,555.8,,,,,457.0,,,,433.0,,4.8,,,,,,,,True,,True,,,,
17047,220,231.0,,,,223.0,,82.0,,,,,11.0,,,,3.0,,-138.0,,,,,,,,True,,False,,,,
17049,1265,2415.0,,,,1484.0,,1054.7,,,,,1150.0,,,,219.0,,-210.3,,,,,,,,True,,True,,,,
17051,958,2086.0,,,,997.0,,1492.1,,,,,1128.0,,,,39.0,,534.1,,,,,,,,True,,True,,,,
17053,554,763.0,,,,578.0,,222.0,,,,,209.0,,,,24.0,,-332.0,,,,,,,,True,,False,,,,
17055,1636,1820.0,,,,1622.0,,631.2,,,,,184.0,,,,-14.0,,-1004.8,,,,,,,,True,,False,,,,
17057,940,1680.0,,,,1094.0,,1187.3,,,,,740.0,,,,154.0,,247.3,,,,,,,,True,,True,,,,
17059,176,189.0,,,,188.0,,136.4,,,,,13.0,,,,12.0,,-39.6,,,,,,,,True,,False,,,,
17061,360,714.0,,,,499.0,,209.9,,,,,354.0,,,,139.0,,-150.1,,,,,,,,True,,True,,,,
17063,1434,2415.0,,,,1825.0,,755.7,,1244.6,,,981.0,,,,391.0,,-678.3,,-189.4,,,,,,True,,True,,True,,
17065,297,336.0,,,,354.0,,51.3,,,,,39.0,,,,57.0,,-245.7,,,,,,,,False,,False,,,,
17067,506,679.0,,,,462.0,,112.5,,,,,173.0,,,,-44.0,,-393.5,,,,,,,,True,,False,,,,
17069,148,77.0,,,,146.0,,40.8,,,,,-71.0,,,,-2.0,,-107.2,,,,,,,,True,,False,,,,
17071,154,196.0,,,,164.0,,81.9,,,,,42.0,,,,10.0,,-72.1,,,,,,,,True,,False,,,,
17073,1141,2142.0,,,,1434.0,,623.5,,2331.8,,,1001.0,,,,293.0,,-517.5,,1190.8,,,,,,True,,True,,False,,
17075,737,1526.0,,,,1024.0,,506.2,,,,,789.0,,,,287.0,,-230.8,,,,,,,,True,,True,,,,
17077,1370,1974.0,,,,1409.0,,841.9,,972.1,,,604.0,,,,39.0,,-528.1,,-397.9,,,,,,True,,True,,True,,
17079,336,595.0,,,,479.0,,192.7,,,,,259.0,,,,143.0,,-143.3,,,,,,,,True,,True,,,,
17081,1450,1708.0,,,,1518.0,,1008.9,,,,,258.0,,,,68.0,,-441.1,,,,,,,,True,,False,,,,
17083,863,1470.0,,,,706.0,,632.4,,,,,607.0,,,,-157.0,,-230.6,,,,,,,,True,,True,,,,
17085,353,707.0,,,,528.0,,220.2,,,,,354.0,,,,175.0,,-132.8,,,,,,,,True,,True,,,,
17087,457,595.0,,,,434.0,,266.3,,,,,138.0,,,,-23.0,,-190.7,,,,,,,,True,,False,,,,
17089,12929,18424.0,,,,15069.0,,6145.4,,7778.2,9527.0,,5495.0,,,,2140.0,,-6783.6,,-5150.8,-3402.0,,,,,True,,False,,True,True,
17091,2393,5257.0,,,,4237.0,,1306.6,,2591.5,,,2864.0,,,,1844.0,,-1086.4,,198.5,,,,,,True,,True,,True,,
17093,3132,4354.0,,,,3717.0,,1443.4,,1216.0,1740.0,,1222.0,,,,585.0,,-1688.6,,-1916.0,-1392.0,,,,,True,,False,,False,False,
17095,1599,2191.0,,,,1748.0,,952.8,,1791.8,,,592.0,,,,149.0,,-646.2,,192.8,,,,,,True,,False,,True,,
17097,14562,21574.0,,,,21935.0,,7333.7,,12470.6,11574.0,,7012.0,,,,7373.0,,-7228.3,,-2091.4,-2988.0,,,,,False,,False,,True,True,
17099,3029,4809.0,,,,3545.0,,1069.8,,2285.3,,,1780.0,,,,516.0,,-1959.2,,-743.7,,,,,,True,,False,,True,,
17101,976,1330.0,,,,795.0,,831.0,,,,,354.0,,,,-181.0,,-145.0,,,,,,,,True,,True,,,,
17103,945,1393.0,,,,1196.0,,634.2,,,,,448.0,,,,251.0,,-310.8,,,,,,,,True,,True,,,,
17105,1308,1659.0,,,,1355.0,,311.1,,925.2,,,351.0,,,,47.0,,-996.9,,-382.8,,,,,,True,,False,,False,,
17107,1205,1960.0,,,,1014.0,,927.4,,,,,755.0,,,,-191.0,,-277.6,,,,,,,,True,,True,,,,
17109,526,658.0,,,,727.0,,128.7,,,,,132.0,,,,201.0,,-397.3,,,,,,,,False,,False,,,,
17111,6804,8169.0,,,,8250.0,,2510.7,,4037.3,3273.0,,1365.0,,,,1446.0,,-4293.3,,-2766.7,-3531.0,,,,,False,,False,,False,False,
17113,4286,6657.0,,,,4964.0,,2068.6,,7052.7,2841.0,,2371.0,,,,678.0,,-2217.4,,2766.7,-1445.0,,,,,True,,True,,False,True,
17115,2019,3647.0,,,,3902.0,,963.3,,1531.8,,,1628.0,,,,1883.0,,-1055.7,,-487.2,,,,,,False,,True,,True,,
17117,1507,2177.0,,,,1565.0,,907.4,,1572.3,,,670.0,,,,58.0,,-599.6,,65.3,,,,,,True,,True,,True,,
17119,9299,11823.0,,,,9615.0,,4869.4,,4527.9,6273.0,,2524.0,,,,316.0,,-4429.6,,-4771.1,-3026.0,,,,,True,,False,,False,False,
17121,1321,2009.0,,,,1696.0,,626.8,,1658.0,,,688.0,,,,375.0,,-694.2,,337.0,,,,,,True,,False,,True,,
17123,247,371.0,,,,316.0,,137.8,,,,,124.0,,,,69.0,,-109.2,,,,,,,,True,,True,,,,
17125,400,546.0,,,,437.0,,333.3,,,,,146.0,,,,37.0,,-66.7,,,,,,,,True,,True,,,,
17127,380,700.0,,,,647.0,,351.5,,,,,320.0,,,,267.0,,-28.5,,,,,,,,True,,True,,,,
17129,378,497.0,,,,365.0,,266.4,,,,,119.0,,,,-13.0,,-111.6,,,,,,,,True,,True,,,,
17131,362,574.0,,,,414.0,,244.1,,,,,212.0,,,,52.0,,-117.9,,,,,,,,True,,True,,,,
17133,1367,1680.0,,,,974.0,,673.0,,1036.4,,,313.0,,,,-393.0,,-694.0,,-330.6,,,,,,False,,False,,False,,
17135,1858,1085.0,,,,1318.0,,640.1,,,,,-773.0,,,,-540.0,,-1217.9,,,,,,,,True,,False,,,,
17137,899,1568.0,,,,1176.0,,419.4,,322.8,,,669.0,,,,277.0,,-479.6,,-576.2,,,,,,True,,True,,True,,
17139,415,777.0,,,,685.0,,368.6,,,,,362.0,,,,270.0,,-46.4,,,,,,,,True,,True,,,,
17141,1521,2506.0,,,,1407.0,,797.1,,2522.8,,,985.0,,,,-114.0,,-723.9,,1001.8,,,,,,True,,True,,False,,
17143,5284,7819.0,,,,5298.0,,3779.1,,3075.5,4109.0,,2535.0,,,,14.0,,-1504.9,,-2208.5,-1175.0,,,,,True,,True,,True,True,
17145,1516,1176.0,,,,892.0,,606.4,,,,,-340.0,,,,-624.0,,-909.6,,,,,,,,False,,False,,,,
17147,347,497.0,,,,658.0,,139.5,,,,,150.0,,,,311.0,,-207.5,,,,,,,,False,,False,,,,
17149,501,602.0,,,,435.0,,96.0,,,,,101.0,,,,-66.0,,-405.0,,,,,,,,True,,False,,,,
17151,133,154.0,,,,126.0,,484.0,,,,,21.0,,,,-7.0,,351.0,,,,,,,,True,,False,,,,
17153,163,343.0,,,,157.0,,256.4,,,,,180.0,,,,-6.0,,93.4,,,,,,,,True,,True,,,,
17155,97,133.0,,,,179.0,,22.9,,,,,36.0,,,,82.0,,-74.1,,,,,,,,False,,False,,,,
17157,1306,1750.0,,,,1260.0,,1165.8,,800.6,,,444.0,,,,-46.0,,-140.2,,-505.4,,,,,,True,,True,,False,,
17159,661,1099.0,,,,708.0,,958.6,,,,,438.0,,,,47.0,,297.6,,,,,,,,True,,True,,,,
17161,2977,4697.0,,,,4647.0,,1128.4,,4272.3,2269.0,,1720.0,,,,1670.0,,-1848.6,,1295.3,-708.0,,,,,True,,False,,True,True,
17163,8223,10472.0,,,,7561.0,,7425.7,,12640.2,10557.0,,2249.0,,,,-662.0,,-797.3,,4417.2,2334.0,,,,,True,,True,,False,False,
17165,871,728.0,,,,1079.0,,269.1,,,,,-143.0,,,,208.0,,-601.9,,,,,,,,False,,False,,,,
17167,3951,5971.0,,,,6185.0,,1799.8,,3777.8,3183.0,,2020.0,,,,2234.0,,-2151.2,,-173.2,-768.0,,,,,False,,False,,True,True,
17169,287,651.0,,,,223.0,,510.2,,,,,364.0,,,,-64.0,,223.2,,,,,,,,True,,True,,,,
17171,144,231.0,,,,106.0,,53.9,,,,,87.0,,,,-38.0,,-90.1,,,,,,,,True,,False,,,,
17173,505,1036.0,,,,975.0,,616.6,,,,,531.0,,,,470.0,,111.6,,,,,,,,True,,True,,,,
17175,182,392.0,,,,142.0,,509.4,,,,,210.0,,,,-40.0,,327.4,,,,,,,,True,,False,,,,
17177,976,1463.0,,,,1331.0,,341.9,,1040.6,,,487.0,,,,355.0,,-634.1,,64.6,,,,,,True,,False,,True,,
17179,4553,6895.0,,,,4653.0,,3079.7,,3670.2,3431.0,,2342.0,,,,100.0,,-1473.3,,-882.8,-1122.0,,,,,True,,True,,True,True,
17181,745,770.0,,,,609.0,,419.5,,,,,25.0,,,,-136.0,,-325.5,,,,,,,,False,,False,,,,
17183,3385,3633.0,,,,3846.0,,2109.0,,2765.4,,,248.0,,,,461.0,,-1276.0,,-619.6,,,,,,False,,False,,False,,
17185,526,1092.0,,,,626.0,,1346.0,,,,,566.0,,,,100.0,,820.0,,,,,,,,True,,False,,,,
17187,411,833.0,,,,519.0,,337.8,,,,,422.0,,,,108.0,,-73.2,,,,,,,,True,,True,,,,
17189,659,1029.0,,,,488.0,,938.7,,,,,370.0,,,,-171.0,,279.7,,,,,,,,True,,True,,,,
17191,536,805.0,,,,803.0,,632.2,,,,,269.0,,,,267.0,,96.2,,,,,,,,True,,True,,,,
17193,698,581.0,,,,577.0,,403.6,,,,,-117.0,,,,-121.0,,-294.4,,,,,,,,False,,False,,,,
17195,1388,2247.0,,,,1713.0,,551.2,,1002.5,,,859.0,,,,325.0,,-836.8,,-385.5,,,,,,True,,True,,True,,
17197,17179,28623.0,,,,21483.0,,9876.7,,11816.2,15498.0,,11444.0,,,,4304.0,,-7302.3,,-5362.8,-1681.0,,,,,True,,True,,True,True,
17199,2348,2954.0,,,,2738.0,,1648.6,,1384.7,,,606.0,,,,390.0,,-699.4,,-963.3,,,,,,True,,False,,False,,
17201,6425,11165.0,,,,8699.0,,4192.1,,5760.0,6643.0,,4740.0,,,,2274.0,,-2232.9,,-665.0,218.0,,,,,True,,True,,True,True,
17203,1331,2009.0,,,,1208.0,,894.6,,,,,678.0,,,,-123.0,,-436.4,,,,,,,,True,,True,,,,
18001,979,2044.0,,,,1555.0,,402.3,,,,,1065.0,,,,576.0,,-576.7,,,,,,,,True,,True,,,,
18003,11277,17647.0,,,,14124.0,,6564.3,,7560.7,12665.0,,6370.0,,,,2847.0,,-4712.7,,-3716.3,1388.0,,,,,True,,True,,True,True,
18005,2478,4179.0,,,,2977.0,,2410.3,,5290.5,,,1701.0,,,,499.0,,-67.7,,2812.5,,,,,,True,,True,,False,,
18007,381,826.0,,,,264.0,,418.3,,,,,445.0,,,,-117.0,,37.3,,,,,,,,True,,True,,,,
18009,425,798.0,,,,520.0,,723.1,,,,,373.0,,,,95.0,,298.1,,,,,,,,True,,True,,,,
18011,2568,2485.0,,,,2289.0,,1391.5,,3591.5,,,-83.0,,,,-279.0,,-1176.5,,1023.5,,,,,,False,,False,,False,,
18013,429,609.0,,,,465.0,,292.0,,,,,180.0,,,,36.0,,-137.0,,,,,,,,True,,True,,,,
18015,729,854.0,,,,664.0,,653.8,,,,,125.0,,,,-65.0,,-75.2,,,,,,,,True,,True,,,,
18017,1514,1785.0,,,,1564.0,,1357.3,,1137.7,,,271.0,,,,50.0,,-156.7,,-376.3,,,,,,True,,True,,False,,
18019,4683,4424.0,,,,4614.0,,2335.7,,2116.1,,,-259.0,,,,-69.0,,-2347.3,,-2566.9,,,,,,True,,False,,False,,
18021,775,987.0,,,,1250.0,,507.8,,,,,212.0,,,,475.0,,-267.2,,,,,,,,False,,False,,,,
18023,1547,2205.0,,,,1275.0,,1081.7,,,,,658.0,,,,-272.0,,-465.3,,,,,,,,True,,True,,,,
18025,420,455.0,,,,380.0,,661.6,,,,,35.0,,,,-40.0,,241.6,,,,,,,,False,,False,,,,
18027,869,1302.0,,,,1488.0,,948.6,,,,,433.0,,,,619.0,,79.6,,,,,,,,False,,True,,,,
18029,2135,2289.0,,,,1744.0,,964.2,,2235.8,,,154.0,,,,-391.0,,-1170.8,,100.8,,,,,,False,,False,,True,,
18031,950,1190.0,,,,1100.0,,446.8,,,,,240.0,,,,150.0,,-503.2,,,,,,,,True,,False,,,,
18033,1261,2401.0,,,,1780.0,,1094.3,,,,,1140.0,,,,519.0,,-166.7,,,,,,,,True,,True,,,,
18035,3349,4459.0,,,,4911.0,,2953.6,,5011.6,,,1110.0,,,,1562.0,,-395.4,,1662.6,,,,,,False,,True,,False,,
18037,2644,3038.0,,,,1620.0,,2804.5,,1198.5,,,394.0,,,,-1024.0,,160.5,,-1445.5,,,,,,False,,True,,False,,
18039,5172,9828.0,,,,8904.0,,2732.8,,3352.0,4690.0,,4656.0,,,,3732.0,,-2439.2,,-1820.0,-482.0,,,,,True,,True,,True,True,
18041,780,959.0,,,,1150.0,,447.2,,,,,179.0,,,,370.0,,-332.8,,,,,,,,False,,False,,,,
18043,2694,2863.0,,,,2755.0,,1720.2,,3649.0,,,169.0,,,,61.0,,-973.8,,955.0,,,,,,True,,False,,False,,
18045,790,1554.0,,,,783.0,,942.7,,,,,764.0,,,,-7.0,,152.7,,,,,,,,True,,True,,,,
18047,642,707.0,,,,854.0,,476.3,,,,,65.0,,,,212.0,,-165.7,,,,,,,,False,,False,,,,
18049,621,987.0,,,,738.0,,370.3,,,,,366.0,,,,117.0,,-250.7,,,,,,,,True,,True,,,,
18051,1366,2485.0,,,,1292.0,,1571.2,,,,,1119.0,,,,-74.0,,205.2,,,,,,,,True,,True,,,,
18053,2545,3801.0,,,,2735.0,,2626.6,,4625.0,,,1256.0,,,,190.0,,81.6,,2080.0,,,,,,True,,True,,False,,
18055,1106,1449.0,,,,1471.0,,971.5,,,,,343.0,,,,365.0,,-134.5,,,,,,,,False,,True,,,,
18057,13106,17206.0,,,,11480.0,,11430.1,,17213.6,14471.0,,4100.0,,,,-1626.0,,-1675.9,,4107.6,1365.0,,,,,True,,True,,False,True,
18059,3308,4214.0,,,,2777.0,,4130.3,,5355.7,,,906.0,,,,-531.0,,822.3,,2047.7,,,,,,True,,True,,False,,
18061,1726,1792.0,,,,1323.0,,1151.6,,,,,66.0,,,,-403.0,,-574.4,,,,,,,,False,,False,,,,
18063,6675,8470.0,,,,6458.0,,8213.5,,10262.9,10665.0,,1795.0,,,,-217.0,,1538.5,,3587.9,3990.0,,,,,True,,True,,False,False,
18065,2145,2401.0,,,,2239.0,,1213.4,,1503.0,,,256.0,,,,94.0,,-931.6,,-642.0,,,,,,True,,False,,False,,
18067,3803,5110.0,,,,3762.0,,3561.7,,6620.5,,,1307.0,,,,-41.0,,-241.3,,2817.5,,,,,,True,,True,,False,,
18069,1311,1855.0,,,,1444.0,,1047.0,,,,,544.0,,,,133.0,,-264.0,,,,,,,,True,,True,,,,
18071,1477,3269.0,,,,1829.0,,3873.4,,2379.6,,,1792.0,,,,352.0,,2396.4,,902.6,,,,,,True,,False,,True,,
18073,1092,1834.0,,,,1180.0,,1244.0,,,,,742.0,,,,88.0,,152.0,,,,,,,,True,,True,,,,
18075,463,1260.0,,,,902.0,,511.3,,,,,797.0,,,,439.0,,48.3,,,,,,,,True,,True,,,,
18077,1168,1365.0,,,,1268.0,,373.6,,,,,197.0,,,,100.0,,-794.4,,,,,,,,True,,False,,,,
18079,852,1435.0,,,,1233.0,,1067.3,,,,,583.0,,,,381.0,,215.3,,,,,,,,True,,True,,,,
18081,6942,8827.0,,,,6899.0,,7274.1,,6307.9,12093.0,,1885.0,,,,-43.0,,332.1,,-634.1,5151.0,,,,,True,,True,,True,False,
18083,1135,1883.0,,,,1780.0,,877.5,,,,,748.0,,,,645.0,,-257.5,,,,,,,,True,,True,,,,
18085,2801,3451.0,,,,2771.0,,1081.9,,1970.0,,,650.0,,,,-30.0,,-1719.1,,-831.0,,,,,,True,,False,,False,,
18087,629,1162.0,,,,1505.0,,537.7,,,,,533.0,,,,876.0,,-91.3,,,,,,,,False,,True,,,,
18089,13811,21371.0,,,,15911.0,,7724.1,,16542.9,17496.0,,7560.0,,,,2100.0,,-6086.9,,2731.9,3685.0,,,,,True,,True,,True,True,
18091,3607,4172.0,,,,4017.0,,1860.2,,3135.5,,,565.0,,,,410.0,,-1746.8,,-471.5,,,,,,True,,False,,True,,
18093,1764,2002.0,,,,1762.0,,1311.0,,,,,238.0,,,,-2.0,,-453.0,,,,,,,,True,,False,,,,
18095,4876,5278.0,,,,5564.0,,3536.2,,2004.2,5923.0,,402.0,,,,688.0,,-1339.8,,-2871.8,1047.0,,,,,False,,False,,False,False,
18097,33159,42658.0,,,,36096.0,,26919.6,,56643.6,54024.0,,9499.0,,,,2937.0,,-6239.4,,23484.6,20865.0,,,,,True,,True,,False,False,
18099,1474,2912.0,,,,1625.0,,888.8,,1180.9,,,1438.0,,,,151.0,,-585.2,,-293.1,,,,,,True,,True,,True,,
18101,318,294.0,,,,444.0,,125.1,,,,,-24.0,,,,126.0,,-192.9,,,,,,,,False,,False,,,,
18103,1208,1876.0,,,,1506.0,,984.1,,,,,668.0,,,,298.0,,-223.9,,,,,,,,True,,True,,,,
18105,3146,4774.0,,,,4454.0,,2340.0,,1700.7,3384.0,,1628.0,,,,1308.0,,-806.0,,-1445.3,238.0,,,,,True,,True,,True,True,
18107,1612,2268.0,,,,1476.0,,1831.7,,,,,656.0,,,,-136.0,,219.7,,,,,,,,True,,True,,,,
18109,2676,3304.0,,,,2975.0,,2955.5,,3819.2,,,628.0,,,,299.0,,279.5,,1143.2,,,,,,True,,True,,False,,
18111,252,546.0,,,,410.0,,118.4,,,,,294.0,,,,158.0,,-133.6,,,,,,,,True,,True,,,,
18113,1690,2590.0,,,,1609.0,,900.5,,1400.5,,,900.0,,,,-81.0,,-789.5,,-289.5,,,,,,True,,True,,True,,
18115,230,133.0,,,,186.0,,24.9,,,,,-97.0,,,,-44.0,,-205.1,,,,,,,,True,,False,,,,
18117,778,749.0,,,,894.0,,489.7,,,,,-29.0,,,,116.0,,-288.3,,,,,,,,False,,False,,,,
18119,878,889.0,,,,808.0,,462.7,,,,,11.0,,,,-70.0,,-415.3,,,,,,,,False,,False,,,,
18121,542,1099.0,,,,706.0,,1185.6,,,,,557.0,,,,164.0,,643.6,,,,,,,,True,,False,,,,
18123,619,434.0,,,,704.0,,120.1,,,,,-185.0,,,,85.0,,-498.9,,,,,,,,True,,False,,,,
18125,545,609.0,,,,508.0,,851.8,,,,,64.0,,,,-37.0,,306.8,,,,,,,,True,,False,,,,
18127,5070,7441.0,,,,5563.0,,2115.5,,5301.9,4038.0,,2371.0,,,,493.0,,-2954.5,,231.9,-1032.0,,,,,True,,False,,True,True,
18129,993,917.0,,,,836.0,,608.1,,,,,-76.0,,,,-157.0,,-384.9,,,,,,,,False,,False,,,,
18131,436,707.0,,,,404.0,,903.6,,,,,271.0,,,,-32.0,,467.6,,,,,,,,True,,False,,,,
18133,1409,1575.0,,,,1460.0,,2399.7,,,,,166.0,,,,51.0,,990.7,,,,,,,,True,,False,,,,
18135,664,1183.0,,,,1027.0,,451.1,,,,,519.0,,,,363.0,,-212.9,,,,,,,,True,,True,,,,
18137,1218,2002.0,,,,1156.0,,1275.8,,,,,784.0,,,,-62.0,,57.8,,,,,,,,True,,True,,,,
18139,858,819.0,,,,710.0,,705.2,,,,,-39.0,,,,-148.0,,-152.8,,,,,,,,False,,False,,,,
18141,7660,16177.0,,,,10778.0,,7327.5,,10110.3,13453.0,,8517.0,,,,3118.0,,-332.5,,2450.3,5793.0,,,,,True,,True,,True,True,
18143,883,1330.0,,,,1092.0,,1276.2,,,,,447.0,,,,209.0,,393.2,,,,,,,,True,,True,,,,
18145,1873,2471.0,,,,1796.0,,1988.4,,,,,598.0,,,,-77.0,,115.4,,,,,,,,True,,True,,,,
18147,910,728.0,,,,575.0,,476.1,,,,,-182.0,,,,-335.0,,-433.9,,,,,,,,False,,False,,,,
18149,642,1057.0,,,,823.0,,409.6,,,,,415.0,,,,181.0,,-232.4,,,,,,,,True,,True,,,,
18151,1374,1484.0,,,,1339.0,,529.1,,,,,110.0,,,,-35.0,,-844.9,,,,,,,,True,,False,,,,
18153,747,924.0,,,,967.0,,715.0,,,,,177.0,,,,220.0,,-32.0,,,,,,,,False,,True,,,,
