,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
29065,175,240.0,167.0,,,,,370.0,,166.7,171.7,117.0,,,,,65.0,-8.0,,,,,195.0,,-8.3,-3.3,-58.0,,,,,True,,,,,False,,True,True,True,,,,
29067,227,270.0,250.0,,,,,324.0,,93.0,200.3,169.0,,,,,43.0,23.0,,,,,97.0,,-134.0,-26.7,-58.0,,,,,True,,,,,False,,False,True,False,,,,
29069,464,480.0,361.0,,,,,1589.0,,251.9,317.7,315.0,,,,,16.0,-103.0,,,,,1125.0,,-212.1,-146.3,-149.0,,,,,False,,,,,False,,False,False,False,,,,
29071,2244,2526.0,1585.0,,,,,2510.0,,996.1,1631.9,2314.0,,3413.3,,,282.0,-659.0,,,,,266.0,,-1247.9,-612.1,70.0,,1169.3,,,False,,,,,True,,False,False,True,,False,,
29073,253,300.0,291.0,,,,,308.0,,154.7,145.5,205.0,,,,,47.0,38.0,,,,,55.0,,-98.3,-107.5,-48.0,,,,,True,,,,,False,,False,False,False,,,,
29075,186,270.0,209.0,,,,,207.0,,121.5,73.5,208.0,,,,,84.0,23.0,,,,,21.0,,-64.5,-112.5,22.0,,,,,True,,,,,True,,True,False,True,,,,
29077,5700,7554.0,9122.0,,,,,6878.0,,4380.8,3928.7,7591.0,,3097.4,2472.0,,1854.0,3422.0,,,,,1178.0,,-1319.2,-1771.3,1891.0,,-2602.6,-3228.0,,False,,,,,True,,True,True,False,,False,False,
29079,200,282.0,275.0,,,,,370.0,,80.4,111.8,403.0,,,,,82.0,75.0,,,,,170.0,,-119.6,-88.2,203.0,,,,,True,,,,,False,,False,False,False,,,,
29081,233,498.0,265.0,,,,,276.0,,296.9,55.3,391.0,,,,,265.0,32.0,,,,,43.0,,63.9,-177.7,158.0,,,,,True,,,,,True,,True,True,True,,,,
29083,340,492.0,375.0,,,,,610.0,,178.8,179.3,176.0,,,,,152.0,35.0,,,,,270.0,,-161.2,-160.7,-164.0,,,,,True,,,,,False,,False,False,False,,,,
29085,56,90.0,48.0,,,,,167.0,,34.2,77.2,60.5,,,,,34.0,-8.0,,,,,111.0,,-21.8,21.2,4.5,,,,,True,,,,,False,,True,True,True,,,,
29087,49,108.0,39.0,,,,,119.0,,17.2,60.5,26.0,,,,,59.0,-10.0,,,,,70.0,,-31.8,11.5,-23.0,,,,,True,,,,,False,,True,True,True,,,,
29089,123,180.0,175.0,,,,,248.0,,47.8,119.9,103.5,,,,,57.0,52.0,,,,,125.0,,-75.2,-3.1,-19.5,,,,,True,,,,,False,,False,True,True,,,,
29091,644,2334.0,3004.0,,,,,1233.0,,219.8,758.8,325.0,,,,,1690.0,2360.0,,,,,589.0,,-424.2,114.8,-319.0,,,,,False,,,,,True,,True,True,True,,,,
29093,168,186.0,124.0,,,,,222.0,,38.7,131.2,68.0,,,,,18.0,-44.0,,,,,54.0,,-129.3,-36.8,-100.0,,,,,False,,,,,False,,False,False,False,,,,
29095,7029,9822.0,10016.0,,,,,17849.0,,5781.6,11261.9,7644.5,,7893.3,4785.0,,2793.0,2987.0,,,,,10820.0,,-1247.4,4232.9,615.5,,864.3,-2244.0,,False,,,,,False,,True,False,True,,True,True,
29097,2264,2466.0,2233.0,,,,,3845.0,,697.4,1595.3,1776.0,,1321.9,,,202.0,-31.0,,,,,1581.0,,-1566.6,-668.7,-488.0,,-942.1,,,True,,,,,False,,False,False,False,,False,,
29099,4808,5646.0,4822.0,,,,,5521.0,,2069.2,3634.9,5757.5,,5342.8,3199.0,,838.0,14.0,,,,,713.0,,-2738.8,-1173.1,949.5,,534.8,-1609.0,,True,,,,,True,,False,False,False,,True,False,
29101,739,1116.0,847.0,,,,,1267.0,,521.1,593.9,719.0,,1047.9,,,377.0,108.0,,,,,528.0,,-217.9,-145.1,-20.0,,308.9,,,True,,,,,False,,True,True,True,,True,,
29103,30,18.0,0.0,,,,,91.0,,1.4,32.5,3.0,,,,,-12.0,-30.0,,,,,61.0,,-28.6,2.5,-27.0,,,,,False,,,,,False,,False,True,False,,,,
29105,575,1254.0,1007.0,,,,,830.0,,1154.5,760.4,1171.0,,,,,679.0,432.0,,,,,255.0,,579.5,185.4,596.0,,,,,True,,,,,True,,True,True,True,,,,
29107,591,708.0,492.0,,,,,960.0,,281.5,258.9,557.5,,,,,117.0,-99.0,,,,,369.0,,-309.5,-332.1,-33.5,,,,,True,,,,,False,,False,False,True,,,,
29109,528,498.0,247.0,,,,,1094.0,,195.0,417.6,390.0,,,,,-30.0,-281.0,,,,,566.0,,-333.0,-110.4,-138.0,,,,,False,,,,,False,,False,False,False,,,,
29111,137,210.0,123.0,,,,,262.0,,51.3,70.9,85.0,,,,,73.0,-14.0,,,,,125.0,,-85.7,-66.1,-52.0,,,,,True,,,,,False,,False,True,True,,,,
29113,1015,1596.0,1093.0,,,,,1333.0,,638.4,926.3,1349.0,,2037.5,,,581.0,78.0,,,,,318.0,,-376.6,-88.7,334.0,,1022.5,,,True,,,,,True,,True,True,True,,False,,
29115,140,198.0,151.0,,,,,365.0,,59.1,77.0,176.0,,,,,58.0,11.0,,,,,225.0,,-80.9,-63.0,36.0,,,,,True,,,,,False,,False,False,True,,,,
29117,358,360.0,291.0,,,,,492.0,,220.4,154.2,238.0,,,,,2.0,-67.0,,,,,134.0,,-137.6,-203.8,-120.0,,,,,False,,,,,False,,False,False,False,,,,
29119,342,330.0,231.0,,,,,844.0,,291.2,221.1,307.0,,,,,-12.0,-111.0,,,,,502.0,,-50.8,-120.9,-35.0,,,,,False,,,,,False,,False,False,False,,,,
29121,357,258.0,125.0,,,,,423.0,,90.4,155.5,69.0,,,,,-99.0,-232.0,,,,,66.0,,-266.6,-201.5,-288.0,,,,,False,,,,,True,,False,False,False,,,,
29123,291,408.0,52.0,,,,,338.0,,133.9,199.1,315.0,,,,,117.0,-239.0,,,,,47.0,,-157.1,-91.9,24.0,,,,,False,,,,,True,,False,True,True,,,,
29125,100,132.0,83.0,,,,,174.0,,44.6,78.9,48.0,,,,,32.0,-17.0,,,,,74.0,,-55.4,-21.1,-52.0,,,,,True,,,,,False,,False,True,False,,,,
29127,474,972.0,600.0,,,,,802.0,,588.7,541.3,668.0,,,,,498.0,126.0,,,,,328.0,,114.7,67.3,194.0,,,,,True,,,,,True,,True,True,True,,,,
29129,56,72.0,33.0,,,,,79.0,,8.7,16.4,82.0,,,,,16.0,-23.0,,,,,23.0,,-47.3,-39.6,26.0,,,,,False,,,,,False,,False,False,False,,,,
29131,501,696.0,399.0,,,,,587.0,,508.8,409.8,648.0,,,,,195.0,-102.0,,,,,86.0,,7.8,-91.2,147.0,,,,,True,,,,,True,,True,True,True,,,,
29133,166,432.0,407.0,,,,,519.0,,86.7,180.3,277.0,,,,,266.0,241.0,,,,,353.0,,-79.3,14.3,111.0,,,,,True,,,,,False,,True,True,True,,,,
29135,273,342.0,175.0,,,,,388.0,,167.5,147.7,196.5,,,,,69.0,-98.0,,,,,115.0,,-105.5,-125.3,-76.5,,,,,False,,,,,False,,False,False,False,,,,
29137,126,180.0,117.0,,,,,162.0,,44.7,87.5,113.0,,,,,54.0,-9.0,,,,,36.0,,-81.3,-38.5,-13.0,,,,,True,,,,,True,,False,True,True,,,,
29139,148,210.0,128.0,,,,,219.0,,58.2,50.6,253.0,,,,,62.0,-20.0,,,,,71.0,,-89.8,-97.4,105.0,,,,,True,,,,,False,,False,False,False,,,,
29141,294,732.0,446.0,,,,,412.0,,723.4,213.1,646.0,,,,,438.0,152.0,,,,,118.0,,429.4,-80.9,352.0,,,,,True,,,,,True,,True,True,True,,,,
29143,253,366.0,65.0,,,,,636.0,,115.7,165.3,110.0,,,,,113.0,-188.0,,,,,383.0,,-137.3,-87.7,-143.0,,,,,False,,,,,False,,False,True,False,,,,
29145,702,528.0,160.0,,,,,2164.0,,121.9,614.3,386.0,,360.6,,,-174.0,-542.0,,,,,1462.0,,-580.1,-87.7,-316.0,,-341.4,,,False,,,,,False,,False,True,False,,False,,
29147,326,456.0,256.0,,,,,699.0,,219.2,292.5,241.0,,,,,130.0,-70.0,,,,,373.0,,-106.8,-33.5,-85.0,,,,,True,,,,,False,,True,True,True,,,,
29149,177,402.0,188.0,,,,,347.0,,61.7,109.9,99.0,,,,,225.0,11.0,,,,,170.0,,-115.3,-67.1,-78.0,,,,,True,,,,,True,,True,True,True,,,,
29151,278,270.0,129.0,,,,,343.0,,174.6,101.5,196.0,,,,,-8.0,-149.0,,,,,65.0,,-103.4,-176.5,-82.0,,,,,False,,,,,False,,False,False,False,,,,
29153,168,162.0,115.0,,,,,188.0,,50.7,115.4,133.0,,,,,-6.0,-53.0,,,,,20.0,,-117.3,-52.6,-35.0,,,,,False,,,,,False,,False,False,False,,,,
29155,173,276.0,368.0,,,,,857.0,,214.7,188.7,182.0,,,,,103.0,195.0,,,,,684.0,,41.7,15.7,9.0,,,,,False,,,,,False,,True,True,True,,,,
29157,293,366.0,185.0,,,,,544.0,,108.9,210.1,158.0,,,,,73.0,-108.0,,,,,251.0,,-184.1,-82.9,-135.0,,,,,False,,,,,False,,False,False,False,,,,
29159,1028,3342.0,1934.0,,,,,1348.0,,9591.7,1123.5,4984.0,,2085.3,,,2314.0,906.0,,,,,320.0,,8563.7,95.5,3956.0,,1057.3,,,True,,,,,True,,False,True,False,,True,,
29161,737,954.0,493.0,,,,,817.0,,444.5,588.7,679.0,,,,,217.0,-244.0,,,,,80.0,,-292.5,-148.3,-58.0,,,,,False,,,,,True,,False,True,True,,,,
29163,319,516.0,405.0,,,,,464.0,,243.7,193.7,241.0,,,,,197.0,86.0,,,,,145.0,,-75.3,-125.3,-78.0,,,,,True,,,,,True,,True,True,True,,,,
29165,856,882.0,521.0,,,,,2397.0,,624.6,958.8,527.5,,,,,26.0,-335.0,,,,,1541.0,,-231.4,102.8,-328.5,,,,,False,,,,,False,,False,False,False,,,,
29167,421,654.0,771.0,,,,,730.0,,1369.0,484.9,634.0,,,,,233.0,350.0,,,,,309.0,,948.0,63.9,213.0,,,,,False,,,,,False,,False,True,True,,,,
29169,746,1488.0,1490.0,,,,,995.0,,3125.7,640.3,1106.0,,,,,742.0,744.0,,,,,249.0,,2379.7,-105.7,360.0,,,,,False,,,,,True,,False,True,True,,,,
29171,38,18.0,17.0,,,,,122.0,,11.1,43.9,1.0,,,,,-20.0,-21.0,,,,,84.0,,-26.9,5.9,-37.0,,,,,False,,,,,False,,False,True,False,,,,
29173,167,258.0,213.0,,,,,241.0,,88.1,121.4,193.0,,,,,91.0,46.0,,,,,74.0,,-78.9,-45.6,26.0,,,,,True,,,,,True,,True,True,True,,,,
29175,359,660.0,490.0,,,,,739.0,,374.5,188.9,672.0,,,,,301.0,131.0,,,,,380.0,,15.5,-170.1,313.0,,,,,True,,,,,False,,True,True,False,,,,
29177,496,510.0,313.0,,,,,716.0,,371.7,160.6,558.0,,,,,14.0,-183.0,,,,,220.0,,-124.3,-335.4,62.0,,,,,False,,,,,False,,False,False,False,,,,
29179,56,78.0,49.0,,,,,160.0,,15.6,31.2,1.0,,,,,22.0,-7.0,,,,,104.0,,-40.4,-24.8,-55.0,,,,,True,,,,,False,,False,False,False,,,,
29181,166,168.0,175.0,,,,,392.0,,63.0,85.2,132.0,,,,,2.0,9.0,,,,,226.0,,-103.0,-80.8,-34.0,,,,,False,,,,,False,,False,False,False,,,,
29183,7576,10014.0,10940.0,,,,,9055.0,,3763.9,7220.8,10854.0,,6842.3,5583.0,,2438.0,3364.0,,,,,1479.0,,-3812.1,-355.2,3278.0,,-733.7,-1993.0,,False,,,,,True,,False,True,False,,True,True,
29185,143,132.0,108.0,,,,,213.0,,44.7,96.8,39.0,,,,,-11.0,-35.0,,,,,70.0,,-98.3,-46.2,-104.0,,,,,False,,,,,False,,False,False,False,,,,
29186,309,480.0,249.0,,,,,496.0,,183.4,143.9,330.0,,,,,171.0,-60.0,,,,,187.0,,-125.6,-165.1,21.0,,,,,True,,,,,False,,True,True,True,,,,
29187,1582,1890.0,1366.0,,,,,1922.0,,398.4,1064.1,2351.0,,1302.6,,,308.0,-216.0,,,,,340.0,,-1183.6,-517.9,769.0,,-279.4,,,True,,,,,False,,False,False,False,,True,,
29189,21301,25152.0,20161.0,,,,,21988.0,,11497.5,22010.1,20392.5,,26926.9,12405.0,,3851.0,-1140.0,,,,,687.0,,-9803.5,709.1,-908.5,,5625.9,-8896.0,,True,,,,,True,,False,True,True,,False,False,
29195,528,630.0,268.0,,,,,716.0,,220.7,335.3,290.0,,,,,102.0,-260.0,,,,,188.0,,-307.3,-192.7,-238.0,,,,,False,,,,,False,,False,False,False,,,,
29197,101,54.0,1.0,,,,,107.0,,8.8,23.9,27.0,,,,,-47.0,-100.0,,,,,6.0,,-92.2,-77.1,-74.0,,,,,False,,,,,True,,False,False,False,,,,
29199,29,54.0,45.0,,,,,125.0,,7.9,20.9,0.0,,,,,25.0,16.0,,,,,96.0,,-21.1,-8.1,-29.0,,,,,True,,,,,False,,True,True,False,,,,
29201,595,1044.0,599.0,,,,,1394.0,,427.1,672.2,367.0,,2464.9,,,449.0,4.0,,,,,799.0,,-167.9,77.2,-228.0,,1869.9,,,True,,,,,False,,True,True,True,,False,,
29203,75,144.0,83.0,,,,,184.0,,123.0,53.6,66.0,,,,,69.0,8.0,,,,,109.0,,48.0,-21.4,-9.0,,,,,True,,,,,False,,True,True,True,,,,
29205,77,114.0,114.0,,,,,144.0,,168.7,80.5,84.0,,,,,37.0,37.0,,,,,67.0,,91.7,3.5,7.0,,,,,False,,,,,False,,False,True,True,,,,
29207,322,678.0,472.0,,,,,1136.0,,269.6,427.8,317.0,,,,,356.0,150.0,,,,,814.0,,-52.4,105.8,-5.0,,,,,True,,,,,False,,True,True,True,,,,
29209,487,588.0,383.0,,,,,667.0,,422.5,372.2,520.0,,,,,101.0,-104.0,,,,,180.0,,-64.5,-114.8,33.0,,,,,False,,,,,False,,True,False,True,,,,
29211,141,90.0,6.0,,,,,192.0,,8.8,47.2,25.0,,,,,-51.0,-135.0,,,,,51.0,,-132.2,-93.8,-116.0,,,,,False,,,,,False,,False,False,False,,,,
29213,925,1650.0,1039.0,,,,,1309.0,,1045.7,1036.4,1541.5,,637.2,,,725.0,114.0,,,,,384.0,,120.7,111.4,616.5,,-287.8,,,True,,,,,True,,True,True,True,,True,,
29215,355,606.0,480.0,,,,,618.0,,421.2,273.6,428.0,,,,,251.0,125.0,,,,,263.0,,66.2,-81.4,73.0,,,,,True,,,,,False,,True,True,True,,,,
29217,508,306.0,239.0,,,,,547.0,,243.2,171.9,303.0,,,,,-202.0,-269.0,,,,,39.0,,-264.8,-336.1,-205.0,,,,,False,,,,,True,,False,False,False,,,,
29219,556,432.0,115.0,,,,,724.0,,92.6,364.3,537.0,,,,,-124.0,-441.0,,,,,168.0,,-463.4,-191.7,-19.0,,,,,False,,,,,False,,False,False,True,,,,
29221,414,486.0,49.0,,,,,725.0,,163.3,264.6,228.0,,,,,72.0,-365.0,,,,,311.0,,-250.7,-149.4,-186.0,,,,,False,,,,,False,,False,False,False,,,,
29223,195,282.0,266.0,,,,,343.0,,141.2,184.1,263.0,,,,,87.0,71.0,,,,,148.0,,-53.8,-10.9,68.0,,,,,True,,,,,False,,True,True,True,,,,
29225,785,816.0,497.0,,,,,801.0,,383.5,507.0,805.5,,,,,31.0,-288.0,,,,,16.0,,-401.5,-278.0,20.5,,,,,False,,,,,True,,False,False,True,,,,
29227,33,120.0,78.0,,,,,76.0,,69.1,8.8,45.0,,,,,87.0,45.0,,,,,43.0,,36.1,-24.2,12.0,,,,,True,,,,,True,,True,True,True,,,,
29229,404,378.0,361.0,,,,,439.0,,303.9,122.2,325.0,,,,,-26.0,-43.0,,,,,35.0,,-100.1,-281.8,-79.0,,,,,False,,,,,False,,False,False,False,,,,
29510,4542,5892.0,5786.0,,,,,6466.0,,3198.7,5230.9,4831.5,,4896.7,4051.0,,1350.0,1244.0,,,,,1924.0,,-1343.3,688.9,289.5,,354.7,-491.0,,True,,,,,False,,True,True,True,,True,True,
30001,170,408.0,0.0,,,,,205.0,,35.3,159.5,244.5,,,,,238.0,-170.0,,,,,35.0,,-134.7,-10.5,74.5,,,,,True,,,,,True,,True,True,True,,,,
30003,393,552.0,0.0,,,,,496.0,,289.2,240.7,264.0,,,,,159.0,-393.0,,,,,103.0,,-103.8,-152.3,-129.0,,,,,False,,,,,True,,True,True,True,,,,
30005,60,162.0,0.0,,,,,74.0,,21.7,88.0,71.5,,,,,102.0,-60.0,,,,,14.0,,-38.3,28.0,11.5,,,,,True,,,,,True,,True,True,True,,,,
30007,101,216.0,92.0,,,,,107.0,,48.7,24.3,129.0,,,,,115.0,-9.0,,,,,6.0,,-52.3,-76.7,28.0,,,,,True,,,,,True,,True,True,True,,,,
30009,113,198.0,42.0,,,,,103.0,,27.9,62.8,129.0,,,,,85.0,-71.0,,,,,-10.0,,-85.1,-50.2,16.0,,,,,True,,,,,True,,False,True,True,,,,
30011,23,48.0,,,,,,79.0,,9.0,28.3,10.0,,,,,25.0,,,,,,56.0,,-14.0,5.3,-13.0,,,,,,,,,,False,,True,True,True,,,,
30013,1289,3102.0,1236.0,,,,,3867.0,,979.0,899.0,2258.5,,3368.4,,,1813.0,-53.0,,,,,2578.0,,-310.0,-390.0,969.5,,2079.4,,,True,,,,,False,,True,True,True,,False,,
30015,115,114.0,,,,,,40.0,,12.9,64.7,67.0,,,,,-1.0,,,,,,-75.0,,-102.1,-50.3,-48.0,,,,,,,,,,False,,False,False,False,,,,
30017,225,456.0,,,,,,802.0,,127.1,167.1,111.0,,,,,231.0,,,,,,577.0,,-97.9,-57.9,-114.0,,,,,,,,,,False,,True,True,True,,,,
30019,43,48.0,0.0,,,,,92.0,,7.8,30.6,7.0,,,,,5.0,-43.0,,,,,49.0,,-35.2,-12.4,-36.0,,,,,False,,,,,False,,False,False,False,,,,
30021,265,738.0,679.0,,,,,459.0,,219.6,250.6,683.5,,,,,473.0,414.0,,,,,194.0,,-45.4,-14.4,418.5,,,,,True,,,,,True,,True,True,True,,,,
30023,145,228.0,70.0,,,,,330.0,,58.7,111.8,123.0,,,,,83.0,-75.0,,,,,185.0,,-86.3,-33.2,-22.0,,,,,True,,,,,False,,False,True,True,,,,
30025,10,42.0,,,,,,110.0,,3.8,35.7,8.0,,,,,32.0,,,,,,100.0,,-6.2,25.7,-2.0,,,,,,,,,,False,,True,True,True,,,,
30027,154,624.0,0.0,,,,,184.0,,291.3,238.5,305.0,,,,,470.0,-154.0,,,,,30.0,,137.3,84.5,151.0,,,,,True,,,,,True,,True,True,True,,,,
30029,1953,3528.0,1896.0,,,,,3684.0,,1026.8,1113.8,2862.5,,2400.7,,,1575.0,-57.0,,,,,1731.0,,-926.2,-839.2,909.5,,447.7,,,True,,,,,False,,True,True,True,,True,,
30031,2772,3372.0,2943.0,,,,,2326.0,,746.4,1040.1,912.0,,4171.9,,,600.0,171.0,,,,,-446.0,,-2025.6,-1731.9,-1860.0,,1399.9,,,True,,,,,True,,False,False,False,,False,,
30033,8,0.0,0.0,,,,,62.0,,0.6,1.7,36.0,,,,,-8.0,-8.0,,,,,54.0,,-7.4,-6.3,28.0,,,,,False,,,,,False,,True,True,False,,,,
30035,197,162.0,82.0,,,,,481.0,,40.7,50.7,65.0,,,,,-35.0,-115.0,,,,,284.0,,-156.3,-146.3,-132.0,,,,,False,,,,,False,,False,False,False,,,,
30037,20,30.0,0.0,,,,,16.0,,0.8,5.3,19.0,,,,,10.0,-20.0,,,,,-4.0,,-19.2,-14.7,-1.0,,,,,False,,,,,True,,False,False,True,,,,
30039,32,66.0,0.0,,,,,101.0,,16.0,31.0,15.0,,,,,34.0,-32.0,,,,,69.0,,-16.0,-1.0,-17.0,,,,,True,,,,,False,,True,True,True,,,,
30041,315,402.0,241.0,,,,,334.0,,111.9,182.6,326.0,,,,,87.0,-74.0,,,,,19.0,,-203.1,-132.4,11.0,,,,,True,,,,,True,,False,False,True,,,,
30043,287,486.0,347.0,,,,,272.0,,135.5,154.5,490.0,,,,,199.0,60.0,,,,,-15.0,,-151.5,-132.5,203.0,,,,,True,,,,,True,,True,True,False,,,,
30045,11,30.0,0.0,,,,,18.0,,20.1,24.9,16.0,,,,,19.0,-11.0,,,,,7.0,,9.1,13.9,5.0,,,,,True,,,,,True,,True,True,True,,,,
30047,494,654.0,526.0,,,,,1225.0,,351.1,261.3,726.0,,,,,160.0,32.0,,,,,731.0,,-142.9,-232.7,232.0,,,,,True,,,,,False,,True,False,False,,,,
30049,1852,2964.0,2296.0,,,,,2727.0,,1582.3,889.3,2273.5,,2352.2,,,1112.0,444.0,,,,,875.0,,-269.7,-962.7,421.5,,500.2,,,True,,,,,True,,True,True,True,,True,,
30051,6,6.0,0.0,,,,,36.0,,3.0,19.1,0.0,,,,,0.0,-6.0,,,,,30.0,,-3.0,13.1,-6.0,,,,,False,,,,,False,,False,False,False,,,,
30053,471,420.0,441.0,,,,,692.0,,146.5,107.4,468.0,,,,,-51.0,-30.0,,,,,221.0,,-324.5,-363.6,-3.0,,,,,True,,,,,False,,False,False,True,,,,
30055,29,66.0,,,,,,210.0,,45.1,29.2,33.0,,,,,37.0,,,,,,181.0,,16.1,0.2,4.0,,,,,,,,,,False,,True,True,True,,,,
30057,166,174.0,,,,,,98.0,,22.6,21.1,83.0,,,,,8.0,,,,,,-68.0,,-143.4,-144.8,-83.0,,,,,,,,,,False,,False,False,False,,,,
30059,4,0.0,0.0,,,,,25.0,,0.7,5.5,12.0,,,,,-4.0,-4.0,,,,,21.0,,-3.3,1.5,8.0,,,,,False,,,,,False,,True,True,False,,,,
30061,103,132.0,0.0,,,,,185.0,,64.7,84.7,164.0,,,,,29.0,-103.0,,,,,82.0,,-38.3,-18.3,61.0,,,,,False,,,,,False,,False,True,False,,,,
30063,1865,2652.0,1747.0,,,,,4361.0,,1057.8,1073.6,1877.5,,1386.2,,,787.0,-118.0,,,,,2496.0,,-807.2,-791.4,12.5,,-478.8,,,True,,,,,False,,False,False,True,,True,,
30065,33,84.0,0.0,,,,,96.0,,53.4,61.7,59.0,,,,,51.0,-33.0,,,,,63.0,,20.4,28.7,26.0,,,,,True,,,,,False,,True,True,True,,,,
30067,242,420.0,340.0,,,,,223.0,,107.6,65.9,211.0,,,,,178.0,98.0,,,,,-19.0,,-134.4,-176.1,-31.0,,,,,True,,,,,True,,True,True,True,,,,
30069,1,0.0,0.0,,,,,6.0,,11.2,5.9,6.0,,,,,-1.0,-1.0,,,,,5.0,,10.2,4.9,5.0,,,,,False,,,,,False,,False,False,False,,,,
30071,101,228.0,,,,,,45.0,,236.0,35.2,164.0,,,,,127.0,,,,,,-56.0,,135.0,-65.8,63.0,,,,,,,,,,True,,False,True,True,,,,
30073,77,156.0,1.0,,,,,136.0,,48.4,52.5,49.0,,,,,79.0,-76.0,,,,,59.0,,-28.6,-24.5,-28.0,,,,,True,,,,,True,,True,True,True,,,,
30075,16,6.0,0.0,,,,,172.0,,1.3,15.5,20.0,,,,,-10.0,-16.0,,,,,156.0,,-14.7,-0.5,4.0,,,,,False,,,,,False,,False,True,True,,,,
30077,102,192.0,46.0,,,,,206.0,,13.1,88.2,40.5,,,,,90.0,-56.0,,,,,104.0,,-88.9,-13.8,-61.5,,,,,True,,,,,False,,True,True,True,,,,
30079,6,36.0,0.0,,,,,98.0,,21.0,18.1,12.0,,,,,30.0,-6.0,,,,,92.0,,15.0,12.1,6.0,,,,,True,,,,,False,,True,True,True,,,,
30081,563,804.0,337.0,,,,,1242.0,,203.5,284.0,428.5,,,,,241.0,-226.0,,,,,679.0,,-359.5,-279.0,-134.5,,,,,True,,,,,False,,False,False,True,,,,
30083,225,132.0,195.0,,,,,551.0,,476.2,154.0,67.0,,,,,-93.0,-30.0,,,,,326.0,,251.2,-71.0,-158.0,,,,,True,,,,,False,,False,True,False,,,,
30085,138,234.0,176.0,,,,,478.0,,73.3,47.1,177.0,,,,,96.0,38.0,,,,,340.0,,-64.7,-90.9,39.0,,,,,True,,,,,False,,True,True,True,,,,
30087,179,504.0,0.0,,,,,336.0,,2277.9,248.8,325.0,,,,,325.0,-179.0,,,,,157.0,,2098.9,69.8,146.0,,,,,True,,,,,True,,False,True,True,,,,
30089,203,402.0,0.0,,,,,291.0,,252.4,254.1,212.0,,,,,199.0,-203.0,,,,,88.0,,49.4,51.1,9.0,,,,,False,,,,,True,,True,True,True,,,,
30091,45,144.0,,,,,,71.0,,51.8,48.3,27.0,,,,,99.0,,,,,,26.0,,6.8,3.3,-18.0,,,,,,,,,,True,,True,True,True,,,,
30093,742,1398.0,514.0,,,,,1300.0,,265.4,242.7,739.0,,1476.7,,,656.0,-228.0,,,,,558.0,,-476.6,-499.3,-3.0,,734.7,,,True,,,,,True,,True,True,True,,False,,
30095,116,216.0,131.0,,,,,104.0,,40.8,105.5,68.0,,,,,100.0,15.0,,,,,-12.0,,-75.2,-10.5,-48.0,,,,,True,,,,,True,,True,True,True,,,,
30097,39,96.0,,,,,,26.0,,23.9,59.9,11.0,,,,,57.0,,,,,,-13.0,,-15.1,20.9,-28.0,,,,,,,,,,True,,True,True,True,,,,
30099,94,204.0,0.0,,,,,121.0,,205.7,76.1,130.0,,,,,110.0,-94.0,,,,,27.0,,111.7,-17.9,36.0,,,,,True,,,,,True,,False,True,True,,,,
30101,48,132.0,0.0,,,,,83.0,,91.7,8.9,114.0,,,,,84.0,-48.0,,,,,35.0,,43.7,-39.1,66.0,,,,,True,,,,,True,,True,True,True,,,,
30103,14,12.0,0.0,,,,,46.0,,41.2,6.8,16.0,,,,,-2.0,-14.0,,,,,32.0,,27.2,-7.2,2.0,,,,,False,,,,,False,,False,False,False,,,,
30105,98,138.0,0.0,,,,,209.0,,52.7,103.0,66.0,,,,,40.0,-98.0,,,,,111.0,,-45.3,5.0,-32.0,,,,,False,,,,,False,,False,True,True,,,,
30107,37,36.0,0.0,,,,,30.0,,15.4,25.3,21.0,,,,,-1.0,-37.0,,,,,-7.0,,-21.6,-11.7,-16.0,,,,,False,,,,,False,,False,False,False,,,,
30109,10,78.0,,,,,,129.0,,2.8,11.4,61.0,,,,,68.0,,,,,,119.0,,-7.2,1.4,51.0,,,,,,,,,,False,,True,True,True,,,,
30111,2418,5718.0,4812.0,,,,,5859.0,,2419.9,2548.4,4198.5,,3364.4,10546.0,,3300.0,2394.0,,,,,3441.0,,1.9,130.4,1780.5,,946.4,8128.0,,True,,,,,False,,True,True,True,,True,False,
