,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
32033,117,65.0,0.0,,,,,106.0,,28.7,61.9,,116.0,,,,,,-52.0,-117.0,,,,,-11.0,,-88.3,-55.1,,-1.0,,,,,,False,,,,,True,,False,False,,True,,,,,
32510,1130,4125.0,2634.0,,,,,2097.0,,5205.0,1494.9,,4103.0,,,2520.1,,,2995.0,1504.0,,,,,967.0,,4075.0,364.9,,2973.0,,,1390.1,,,True,,,,,True,,False,True,,True,,,True,,
33001,1128,1560.0,1359.0,,,,,1260.0,,1757.8,1284.9,,1581.5,,,,,,432.0,231.0,,,,,132.0,,629.8,156.9,,453.5,,,,,,True,,,,,True,,False,True,,False,,,,,
33003,628,615.0,527.0,,,,,675.0,,558.0,733.0,,483.0,,,,,,-13.0,-101.0,,,,,47.0,,-70.0,105.0,,-145.0,,,,,,False,,,,,False,,False,False,,False,,,,,
33005,1055,715.0,334.0,,,,,1498.0,,1787.0,1425.5,,896.0,,,,,,-340.0,-721.0,,,,,443.0,,732.0,370.5,,-159.0,,,,,,False,,,,,False,,False,False,,True,,,,,
33007,610,320.0,424.0,,,,,289.0,,390.0,332.0,,549.0,,,,,,-290.0,-186.0,,,,,-321.0,,-220.0,-278.0,,-61.0,,,,,,True,,,,,False,,True,True,,True,,,,,
33009,838,610.0,362.0,,,,,1297.0,,811.3,1143.8,,741.0,,,,,,-228.0,-476.0,,,,,459.0,,-26.7,305.8,,-97.0,,,,,,False,,,,,False,,True,False,,True,,,,,
33011,9591,8810.0,4771.0,,,,,9022.0,,10535.8,9535.5,,11191.5,,,9928.8,10970.0,,-781.0,-4820.0,,,,,-569.0,,944.8,-55.5,,1600.5,,,337.8,1379.0,,False,,,,,True,,False,True,,False,,,True,False,
33013,2461,3910.0,3241.0,,,,,3167.0,,6755.6,3506.4,,4985.0,,,4912.1,7264.0,,1449.0,780.0,,,,,706.0,,4294.6,1045.4,,2524.0,,,2451.1,4803.0,,True,,,,,True,,False,True,,False,,,False,False,
33015,6167,6950.0,4076.0,,,,,6584.0,,13407.3,6339.7,,6140.5,,,9323.1,6940.0,,783.0,-2091.0,,,,,417.0,,7240.3,172.7,,-26.5,,,3156.1,773.0,,False,,,,,True,,False,True,,True,,,False,True,
33017,2477,2695.0,3565.0,,,,,2733.0,,4193.7,3027.0,,3921.0,,,3278.7,4492.0,,218.0,1088.0,,,,,256.0,,1716.7,550.0,,1444.0,,,801.7,2015.0,,False,,,,,False,,False,False,,False,,,False,False,
33019,617,165.0,153.0,,,,,757.0,,181.6,553.9,,265.0,,,,,,-452.0,-464.0,,,,,140.0,,-435.4,-63.1,,-352.0,,,,,,False,,,,,True,,True,True,,True,,,,,
34001,7286,4610.0,4083.0,,,,,5117.0,,2807.9,4695.3,,5265.5,,,3939.8,4935.0,,-2676.0,-3203.0,,,,,-2169.0,,-4478.1,-2590.7,,-2020.5,,,-3346.2,-2351.0,,False,,,,,True,,False,True,,True,,,False,True,
34003,16741,13180.0,8683.0,,,,,16280.0,,6293.5,19416.4,,9905.0,,,10528.6,8636.0,,-3561.0,-8058.0,,,,,-461.0,,-10447.5,2675.4,,-6836.0,,,-6212.4,-8105.0,,False,,,,,True,,False,True,,False,,,False,False,
34005,9884,7240.0,5287.0,,,,,8084.0,,4300.0,7905.8,,6600.0,,,5817.6,6207.0,,-2644.0,-4597.0,,,,,-1800.0,,-5584.0,-1978.2,,-3284.0,,,-4066.4,-3677.0,,False,,,,,True,,False,True,,False,,,False,False,
34007,10727,9590.0,5888.0,,,,,9801.0,,4172.4,11127.5,,8386.0,,,4724.4,6506.0,,-1137.0,-4839.0,,,,,-926.0,,-6554.6,400.5,,-2341.0,,,-6002.6,-4221.0,,False,,,,,True,,False,True,,False,,,False,False,
34009,1797,780.0,905.0,,,,,1515.0,,1051.1,1682.1,,877.5,,,,,,-1017.0,-892.0,,,,,-282.0,,-745.9,-114.9,,-919.5,,,,,,True,,,,,True,,True,True,,True,,,,,
34011,4166,3020.0,2268.0,,,,,3428.0,,3999.5,2808.2,,3911.0,,,2306.0,3593.0,,-1146.0,-1898.0,,,,,-738.0,,-166.5,-1357.8,,-255.0,,,-1860.0,-573.0,,False,,,,,True,,True,False,,True,,,False,True,
34013,14695,13625.0,11463.0,,,,,12540.0,,9344.0,20388.8,,12461.0,,,12588.2,9176.0,,-1070.0,-3232.0,,,,,-2155.0,,-5351.0,5693.8,,-2234.0,,,-2106.8,-5519.0,,False,,,,,False,,False,False,,False,,,False,False,
34015,6741,4760.0,2416.0,,,,,5920.0,,2830.3,6332.4,,5069.0,,,4701.9,3315.0,,-1981.0,-4325.0,,,,,-821.0,,-3910.7,-408.6,,-1672.0,,,-2039.1,-3426.0,,False,,,,,True,,False,True,,True,,,False,False,
34017,15694,12700.0,10408.0,,,,,12428.0,,13057.5,13223.0,,11415.0,,,14063.4,6721.0,,-2994.0,-5286.0,,,,,-3266.0,,-2636.5,-2471.0,,-4279.0,,,-1630.6,-8973.0,,False,,,,,False,,True,True,,False,,,True,False,
34019,1960,1270.0,940.0,,,,,1851.0,,1219.8,2201.5,,1465.0,,,1144.5,,,-690.0,-1020.0,,,,,-109.0,,-740.2,241.5,,-495.0,,,-815.5,,,False,,,,,True,,False,True,,True,,,False,,
34021,5780,5765.0,6424.0,,,,,6525.0,,4006.6,6662.3,,4858.0,,,6136.7,4074.0,,-15.0,644.0,,,,,745.0,,-1773.4,882.3,,-922.0,,,356.7,-1706.0,,False,,,,,False,,False,False,,False,,,False,False,
34023,17875,17005.0,15342.0,,,,,15726.0,,14933.0,16282.8,,18408.5,,,19371.9,16945.0,,-870.0,-2533.0,,,,,-2149.0,,-2942.0,-1592.2,,533.5,,,1496.9,-930.0,,False,,,,,False,,False,False,,True,,,False,False,
34025,15969,12810.0,10016.0,,,,,11562.0,,9780.1,15589.0,,13074.5,,,19060.5,9596.0,,-3159.0,-5953.0,,,,,-4407.0,,-6188.9,-380.0,,-2894.5,,,3091.5,-6373.0,,False,,,,,False,,False,True,,True,,,True,False,
34027,9205,6980.0,3346.0,,,,,8485.0,,5899.0,9812.5,,7556.0,,,4854.2,3327.0,,-2225.0,-5859.0,,,,,-720.0,,-3306.0,607.5,,-1649.0,,,-4350.8,-5878.0,,False,,,,,True,,False,True,,True,,,False,False,
34029,15695,11205.0,9860.0,,,,,12908.0,,8450.3,17344.7,,12283.5,,,5748.9,8016.0,,-4490.0,-5835.0,,,,,-2787.0,,-7244.7,1649.7,,-3411.5,,,-9946.1,-7679.0,,False,,,,,True,,False,True,,True,,,False,False,
34031,9338,11530.0,7122.0,,,,,11296.0,,6038.8,14123.1,,8522.0,,,9612.0,4994.0,,2192.0,-2216.0,,,,,1958.0,,-3299.2,4785.1,,-816.0,,,274.0,-4344.0,,False,,,,,True,,False,False,,True,,,True,False,
34033,1445,1190.0,1014.0,,,,,1262.0,,2170.2,1417.5,,1368.5,,,1449.6,,,-255.0,-431.0,,,,,-183.0,,725.2,-27.5,,-76.5,,,4.6,,,False,,,,,True,,False,True,,True,,,True,,
34035,5189,4040.0,4177.0,,,,,5397.0,,3695.2,7262.6,,3558.5,,,3100.2,2955.0,,-1149.0,-1012.0,,,,,208.0,,-1493.8,2073.6,,-1630.5,,,-2088.8,-2234.0,,True,,,,,True,,False,False,,False,,,False,False,
34037,3181,1875.0,1512.0,,,,,2199.0,,1484.4,3613.7,,2133.5,,,2535.6,1742.0,,-1306.0,-1669.0,,,,,-982.0,,-1696.6,432.7,,-1047.5,,,-645.4,-1439.0,,False,,,,,True,,False,True,,True,,,True,False,
34039,10839,9385.0,7064.0,,,,,9991.0,,8110.5,10581.3,,6902.5,,,5373.1,5480.0,,-1454.0,-3775.0,,,,,-848.0,,-2728.5,-257.7,,-3936.5,,,-5465.9,-5359.0,,False,,,,,True,,False,True,,False,,,False,False,
34041,2003,1600.0,1684.0,,,,,1908.0,,1468.3,2062.3,,1766.0,,,2135.9,,,-403.0,-319.0,,,,,-95.0,,-534.7,59.3,,-237.0,,,132.9,,,True,,,,,True,,False,True,,True,,,True,,
35001,10589,16480.0,15155.0,,,,,21245.0,,8843.5,7010.9,,11550.5,,,13222.5,7854.0,,5891.0,4566.0,,,,,10656.0,,-1745.5,-3578.1,,961.5,,,2633.5,-2735.0,,True,,,,,False,,True,True,,True,,,True,True,
35003,15,20.0,0.0,,,,,24.0,,1.0,7.9,,39.0,,,,,,5.0,-15.0,,,,,9.0,,-14.0,-7.1,,24.0,,,,,,False,,,,,False,,False,False,,False,,,,,
35005,1869,2120.0,1385.0,,,,,1647.0,,558.1,519.7,,1243.0,,,1040.0,,,251.0,-484.0,,,,,-222.0,,-1310.9,-1349.3,,-626.0,,,-829.0,,,False,,,,,True,,False,False,,False,,,False,,
35006,560,485.0,386.0,,,,,745.0,,164.5,209.1,,484.0,,,,,,-75.0,-174.0,,,,,185.0,,-395.5,-350.9,,-76.0,,,,,,False,,,,,False,,False,False,,False,,,,,
35007,193,370.0,,,,,,471.0,,162.9,115.8,,191.0,,,,,,177.0,,,,,,278.0,,-30.1,-77.2,,-2.0,,,,,,,,,,,False,,True,True,,True,,,,,
35009,888,830.0,613.0,,,,,1741.0,,315.7,301.4,,421.5,,,797.5,,,-58.0,-275.0,,,,,853.0,,-572.3,-586.6,,-466.5,,,-90.5,,,False,,,,,False,,False,False,,False,,,False,,
35011,42,60.0,0.0,,,,,72.0,,2.8,47.7,,11.0,,,,,,18.0,-42.0,,,,,30.0,,-39.2,5.7,,-31.0,,,,,,False,,,,,False,,False,True,,False,,,,,
35013,4407,3735.0,1429.0,,,,,4114.0,,630.8,1835.6,,2153.0,,,2626.2,1710.0,,-672.0,-2978.0,,,,,-293.0,,-3776.2,-2571.4,,-2254.0,,,-1780.8,-2697.0,,False,,,,,True,,False,False,,False,,,False,False,
35015,1762,2055.0,1039.0,,,,,1424.0,,2248.0,533.8,,1548.0,,,1843.3,,,293.0,-723.0,,,,,-338.0,,486.0,-1228.2,,-214.0,,,81.3,,,False,,,,,False,,False,False,,True,,,True,,
35017,475,645.0,649.0,,,,,375.0,,498.2,191.8,,559.0,,,,,,170.0,174.0,,,,,-100.0,,23.2,-283.2,,84.0,,,,,,False,,,,,True,,True,False,,True,,,,,
35019,76,195.0,7.0,,,,,164.0,,90.2,48.4,,259.0,,,,,,119.0,-69.0,,,,,88.0,,14.2,-27.6,,183.0,,,,,,True,,,,,True,,True,True,,False,,,,,
35021,1,0.0,0.0,,,,,58.0,,2.4,0.7,,,,,,,,-1.0,-1.0,,,,,57.0,,1.4,-0.3,,,,,,,,False,,,,,False,,False,True,,,,,,,
35023,90,50.0,0.0,,,,,58.0,,39.1,31.3,,24.0,,,,,,-40.0,-90.0,,,,,-32.0,,-50.9,-58.7,,-66.0,,,,,,False,,,,,True,,False,False,,False,,,,,
35025,1673,2845.0,1839.0,,,,,2042.0,,3402.7,917.4,,1952.0,,,1295.2,,,1172.0,166.0,,,,,369.0,,1729.7,-755.6,,279.0,,,-377.8,,,True,,,,,True,,False,True,,True,,,True,,
35027,388,205.0,377.0,,,,,320.0,,75.2,115.0,,105.0,,,,,,-183.0,-11.0,,,,,-68.0,,-312.8,-273.0,,-283.0,,,,,,True,,,,,True,,False,False,,False,,,,,
35028,184,150.0,154.0,,,,,492.0,,65.0,64.9,,138.0,,,,,,-34.0,-30.0,,,,,308.0,,-119.0,-119.1,,-46.0,,,,,,True,,,,,False,,False,False,,False,,,,,
35029,581,350.0,161.0,,,,,404.0,,80.5,161.2,,199.5,,,,,,-231.0,-420.0,,,,,-177.0,,-500.5,-419.8,,-381.5,,,,,,False,,,,,True,,False,False,,False,,,,,
35031,2249,3255.0,2096.0,,,,,1631.0,,1826.5,1825.0,,2653.0,,,924.0,,,1006.0,-153.0,,,,,-618.0,,-422.5,-424.0,,404.0,,,-1325.0,,,True,,,,,True,,True,True,,True,,,False,,
35033,62,75.0,6.0,,,,,184.0,,50.6,75.0,,35.0,,,,,,13.0,-56.0,,,,,122.0,,-11.4,13.0,,-27.0,,,,,,False,,,,,False,,True,True,,False,,,,,
35035,755,725.0,395.0,,,,,1035.0,,360.4,466.5,,376.0,,,,,,-30.0,-360.0,,,,,280.0,,-394.6,-288.5,,-379.0,,,,,,False,,,,,False,,False,False,,False,,,,,
35037,74,70.0,0.0,,,,,288.0,,29.8,27.1,,28.0,,,,,,-4.0,-74.0,,,,,214.0,,-44.2,-46.9,,-46.0,,,,,,False,,,,,False,,False,False,,False,,,,,
35039,1073,1330.0,1256.0,,,,,1013.0,,1139.4,452.9,,1443.0,,,,,,257.0,183.0,,,,,-60.0,,66.4,-620.1,,370.0,,,,,,True,,,,,True,,True,False,,False,,,,,
35041,382,855.0,408.0,,,,,570.0,,374.4,244.8,,457.0,,,,,,473.0,26.0,,,,,188.0,,-7.6,-137.2,,75.0,,,,,,True,,,,,True,,True,True,,True,,,,,
35043,2509,3590.0,4064.0,,,,,4151.0,,1790.6,1465.2,,2845.5,,,2908.2,2621.0,,1081.0,1555.0,,,,,1642.0,,-718.4,-1043.8,,336.5,,,399.2,112.0,,False,,,,,False,,True,True,,True,,,True,True,
35045,3892,4425.0,2882.0,,,,,2784.0,,5700.2,2444.0,,4701.5,,,2061.0,,,533.0,-1010.0,,,,,-1108.0,,1808.2,-1448.0,,809.5,,,-1831.0,,,False,,,,,False,,False,False,,False,,,False,,
35047,387,535.0,698.0,,,,,1713.0,,963.0,261.3,,545.0,,,,,,148.0,311.0,,,,,1326.0,,576.0,-125.7,,158.0,,,,,,False,,,,,False,,False,True,,False,,,,,
35049,2039,2275.0,2103.0,,,,,4734.0,,988.5,913.6,,1511.5,,,2937.2,1112.0,,236.0,64.0,,,,,2695.0,,-1050.5,-1125.4,,-527.5,,,898.2,-927.0,,True,,,,,False,,False,False,,False,,,False,False,
35051,171,205.0,0.0,,,,,189.0,,34.6,73.7,,66.0,,,,,,34.0,-171.0,,,,,18.0,,-136.4,-97.3,,-105.0,,,,,,False,,,,,True,,False,False,,False,,,,,
35053,215,535.0,0.0,,,,,383.0,,290.1,74.4,,293.0,,,,,,320.0,-215.0,,,,,168.0,,75.1,-140.6,,78.0,,,,,,True,,,,,True,,True,True,,True,,,,,
35055,345,350.0,111.0,,,,,986.0,,101.1,107.3,,245.0,,,,,,5.0,-234.0,,,,,641.0,,-243.9,-237.7,,-100.0,,,,,,False,,,,,False,,False,False,,False,,,,,
35057,140,145.0,3.0,,,,,476.0,,16.2,49.7,,54.0,,,,,,5.0,-137.0,,,,,336.0,,-123.8,-90.3,,-86.0,,,,,,False,,,,,False,,False,False,,False,,,,,
35059,27,80.0,1.0,,,,,82.0,,30.0,28.9,,48.0,,,,,,53.0,-26.0,,,,,55.0,,3.0,1.9,,21.0,,,,,,True,,,,,False,,True,True,,True,,,,,
35061,1201,2335.0,1026.0,,,,,2414.0,,1202.8,768.7,,1389.0,,,2315.0,,,1134.0,-175.0,,,,,1213.0,,1.8,-432.3,,188.0,,,1114.0,,,True,,,,,False,,True,True,,True,,,True,,
36001,8290,6395.0,5442.0,,,,,4663.0,,7898.5,6877.2,,6543.0,,,9432.0,7138.0,,-1895.0,-2848.0,,,,,-3627.0,,-391.5,-1412.8,,-1747.0,,,1142.0,-1152.0,,False,,,,,False,,True,True,,True,,,True,True,
36003,905,800.0,465.0,,,,,1487.0,,385.1,678.1,,641.0,,,,,,-105.0,-440.0,,,,,582.0,,-519.9,-226.9,,-264.0,,,,,,False,,,,,False,,False,False,,False,,,,,
36005,32381,21245.0,19862.0,,,,,,,47822.9,40649.7,,20380.0,,,44189.5,18338.0,,-11136.0,-12519.0,,,,,,,15441.9,8268.7,,-12001.0,,,11808.5,-14043.0,,False,,,,,,,False,True,,False,,,False,False,
36007,4866,2740.0,2225.0,,,,,5051.0,,1332.7,3022.8,,2425.0,,,1791.4,1647.0,,-2126.0,-2641.0,,,,,185.0,,-3533.3,-1843.2,,-2441.0,,,-3074.6,-3219.0,,False,,,,,True,,False,True,,False,,,False,False,
36009,1570,1445.0,1077.0,,,,,2485.0,,1461.3,1734.7,,984.5,,,,,,-125.0,-493.0,,,,,915.0,,-108.7,164.7,,-585.5,,,,,,False,,,,,False,,True,False,,False,,,,,
36011,2702,2325.0,1996.0,,,,,1913.0,,3589.5,2211.8,,3778.0,,,,,,-377.0,-706.0,,,,,-789.0,,887.5,-490.2,,1076.0,,,,,,False,,,,,False,,False,False,,False,,,,,
36013,3227,2245.0,1847.0,,,,,4252.0,,3271.0,2924.4,,3595.0,,,1923.1,,,-982.0,-1380.0,,,,,1025.0,,44.0,-302.6,,368.0,,,-1303.9,,,False,,,,,False,,True,True,,True,,,False,,
36015,1754,1635.0,1148.0,,,,,2735.0,,620.7,982.7,,1451.5,,,801.6,,,-119.0,-606.0,,,,,981.0,,-1133.3,-771.3,,-302.5,,,-952.4,,,False,,,,,False,,False,False,,False,,,False,,
36017,926,635.0,751.0,,,,,960.0,,1433.1,794.2,,623.0,,,,,,-291.0,-175.0,,,,,34.0,,507.1,-131.8,,-303.0,,,,,,True,,,,,True,,False,True,,False,,,,,
36019,1583,750.0,1074.0,,,,,670.0,,3875.2,1538.4,,879.0,,,,,,-833.0,-509.0,,,,,-913.0,,2292.2,-44.6,,-704.0,,,,,,True,,,,,False,,False,True,,True,,,,,
36021,1356,745.0,1182.0,,,,,900.0,,1004.8,1101.1,,870.5,,,,,,-611.0,-174.0,,,,,-456.0,,-351.2,-254.9,,-485.5,,,,,,True,,,,,True,,True,True,,True,,,,,
36023,1050,1270.0,1462.0,,,,,1245.0,,2829.9,755.9,,1363.5,,,,,,220.0,412.0,,,,,195.0,,1779.9,-294.1,,313.5,,,,,,False,,,,,True,,False,False,,False,,,,,
36025,534,330.0,237.0,,,,,801.0,,236.7,807.7,,282.0,,,,,,-204.0,-297.0,,,,,267.0,,-297.3,273.7,,-252.0,,,,,,False,,,,,False,,False,False,,False,,,,,
36027,7533,5570.0,4250.0,,,,,4653.0,,8356.9,8822.0,,6529.0,,,2673.4,5183.0,,-1963.0,-3283.0,,,,,-2880.0,,823.9,1289.0,,-1004.0,,,-4859.6,-2350.0,,False,,,,,False,,True,True,,True,,,False,False,
36029,18144,17320.0,13843.0,,,,,23259.0,,6600.0,19747.6,,13580.0,,,13025.1,11427.0,,-824.0,-4301.0,,,,,5115.0,,-11544.0,1603.6,,-4564.0,,,-5118.9,-6717.0,,False,,,,,False,,False,False,,False,,,False,False,
36031,595,310.0,432.0,,,,,422.0,,557.6,686.0,,474.0,,,,,,-285.0,-163.0,,,,,-173.0,,-37.4,91.0,,-121.0,,,,,,True,,,,,True,,True,True,,True,,,,,
36033,739,630.0,941.0,,,,,568.0,,929.2,1088.4,,1246.5,,,,,,-109.0,202.0,,,,,-171.0,,190.2,349.4,,507.5,,,,,,False,,,,,False,,False,False,,False,,,,,
36035,1294,980.0,884.0,,,,,986.0,,2508.6,2142.7,,2021.0,,,,,,-314.0,-410.0,,,,,-308.0,,1214.6,848.7,,727.0,,,,,,False,,,,,True,,False,False,,False,,,,,
36037,1834,2350.0,2521.0,,,,,1456.0,,1394.3,1917.9,,1882.5,,,,,,516.0,687.0,,,,,-378.0,,-439.7,83.9,,48.5,,,,,,False,,,,,True,,True,True,,True,,,,,
36039,1209,555.0,464.0,,,,,698.0,,275.6,711.3,,713.5,,,,,,-654.0,-745.0,,,,,-511.0,,-933.4,-497.7,,-495.5,,,,,,False,,,,,True,,False,True,,True,,,,,
36041,80,65.0,0.0,,,,,21.0,,23.4,63.4,,43.0,,,,,,-15.0,-80.0,,,,,-59.0,,-56.6,-16.6,,-37.0,,,,,,False,,,,,False,,False,False,,False,,,,,
36043,2495,1420.0,1376.0,,,,,1106.0,,2879.7,1749.4,,2100.0,,,,,,-1075.0,-1119.0,,,,,-1389.0,,384.7,-745.6,,-395.0,,,,,,False,,,,,False,,True,True,,True,,,,,
36045,2211,1515.0,1607.0,,,,,1994.0,,1481.3,3292.6,,1787.5,,,,,,-696.0,-604.0,,,,,-217.0,,-729.7,1081.6,,-423.5,,,,,,True,,,,,True,,False,False,,True,,,,,
36047,51532,36255.0,40981.0,,,,,,,134169.0,63839.4,,35082.5,,,16341.3,48320.0,,-15277.0,-10551.0,,,,,,,82637.0,12307.4,,-16449.5,,,-35190.7,-3212.0,,True,,,,,,,False,True,,False,,,False,True,
36049,975,430.0,359.0,,,,,484.0,,292.8,378.7,,428.0,,,,,,-545.0,-616.0,,,,,-491.0,,-682.2,-596.3,,-547.0,,,,,,False,,,,,True,,False,False,,False,,,,,
36051,1492,1375.0,1334.0,,,,,1550.0,,1537.5,1272.6,,1982.5,,,,,,-117.0,-158.0,,,,,58.0,,45.5,-219.4,,490.5,,,,,,False,,,,,True,,True,False,,False,,,,,
36053,1468,1575.0,1048.0,,,,,1557.0,,3184.2,2058.4,,1309.5,,,,,,107.0,-420.0,,,,,89.0,,1716.2,590.4,,-158.5,,,,,,False,,,,,True,,False,False,,False,,,,,
36055,18647,22530.0,18380.0,,,,,15048.0,,20037.8,22260.3,,22407.5,,,28246.8,23855.0,,3883.0,-267.0,,,,,-3599.0,,1390.8,3613.3,,3760.5,,,9599.8,5208.0,,True,,,,,True,,True,True,,True,,,False,False,
36057,1492,800.0,827.0,,,,,996.0,,1472.8,1474.6,,1025.5,,,,,,-692.0,-665.0,,,,,-496.0,,-19.2,-17.4,,-466.5,,,,,,True,,,,,True,,True,True,,True,,,,,
36059,44512,28925.0,27577.0,,,,,28594.0,,31806.0,40610.8,,29625.5,,,33693.3,21329.0,,-15587.0,-16935.0,,,,,-15918.0,,-12706.0,-3901.2,,-14886.5,,,-10818.7,-23183.0,,False,,,,,False,,True,True,,True,,,True,False,
36061,24252,20045.0,20546.0,,,,,17625.0,,116695.8,35127.8,,,,,13880.4,22873.0,,-4207.0,-3706.0,,,,,-6627.0,,92443.8,10875.8,,,,,-10371.6,-1379.0,,True,,,,,False,,False,False,,,,,False,True,
36063,6009,4935.0,3205.0,,,,,4827.0,,3481.2,6039.1,,4013.0,,,5076.7,4242.0,,-1074.0,-2804.0,,,,,-1182.0,,-2527.8,30.1,,-1996.0,,,-932.3,-1767.0,,False,,,,,False,,False,True,,False,,,True,False,
36065,8362,7855.0,4883.0,,,,,4926.0,,8030.8,7724.7,,7366.0,,,6835.0,8367.0,,-507.0,-3479.0,,,,,-3436.0,,-331.2,-637.3,,-996.0,,,-1527.0,5.0,,False,,,,,False,,True,False,,False,,,False,True,
36067,11530,12475.0,8435.0,,,,,9693.0,,13768.3,13959.0,,13578.5,,,13915.7,13799.0,,945.0,-3095.0,,,,,-1837.0,,2238.3,2429.0,,2048.5,,,2385.7,2269.0,,False,,,,,False,,False,False,,False,,,False,False,
36069,2458,2255.0,1907.0,,,,,2486.0,,3671.6,2042.0,,2374.0,,,,,,-203.0,-551.0,,,,,28.0,,1213.6,-416.0,,-84.0,,,,,,False,,,,,True,,False,False,,True,,,,,
36071,9136,8665.0,9423.0,,,,,7367.0,,4509.0,10842.1,,7748.5,,,5020.1,12976.0,,-471.0,287.0,,,,,-1769.0,,-4627.0,1706.1,,-1387.5,,,-4115.9,3840.0,,True,,,,,False,,False,False,,False,,,False,False,
36073,1006,900.0,1292.0,,,,,863.0,,2417.9,1238.7,,1593.0,,,,,,-106.0,286.0,,,,,-143.0,,1411.9,232.7,,587.0,,,,,,False,,,,,False,,False,False,,False,,,,,
36075,2399,1945.0,1791.0,,,,,2523.0,,986.1,2311.8,,1971.5,,,1062.4,,,-454.0,-608.0,,,,,124.0,,-1412.9,-87.2,,-427.5,,,-1336.6,,,False,,,,,True,,False,True,,True,,,False,,
36077,853,660.0,698.0,,,,,985.0,,900.1,1185.9,,635.0,,,,,,-193.0,-155.0,,,,,132.0,,47.1,332.9,,-218.0,,,,,,True,,,,,True,,True,False,,False,,,,,
36079,2747,2000.0,1147.0,,,,,1674.0,,960.8,1995.3,,1732.5,,,916.6,,,-747.0,-1600.0,,,,,-1073.0,,-1786.2,-751.7,,-1014.5,,,-1830.4,,,False,,,,,False,,False,False,,False,,,False,,
36081,52781,38035.0,45199.0,,,,,,,109719.1,77130.0,,35222.5,,,51069.2,43355.0,,-14746.0,-7582.0,,,,,,,56938.1,24349.0,,-17558.5,,,-1711.8,-9426.0,,True,,,,,,,False,False,,False,,,True,True,
36083,4258,3070.0,3704.0,,,,,2848.0,,4332.4,4204.4,,4250.0,,,4953.4,3397.0,,-1188.0,-554.0,,,,,-1410.0,,74.4,-53.6,,-8.0,,,695.4,-861.0,,True,,,,,False,,True,True,,True,,,True,True,
36085,16072,12195.0,8298.0,,,,,,,9224.7,15142.7,,10972.5,,,19151.1,9794.0,,-3877.0,-7774.0,,,,,,,-6847.3,-929.3,,-5099.5,,,3079.1,-6278.0,,False,,,,,,,False,True,,False,,,True,False,
36087,7824,6375.0,8683.0,,,,,6445.0,,3966.0,6006.2,,6495.5,,,3777.0,2901.0,,-1449.0,859.0,,,,,-1379.0,,-3858.0,-1817.8,,-1328.5,,,-4047.0,-4923.0,,True,,,,,True,,False,False,,True,,,False,False,
36089,2392,1200.0,883.0,,,,,1539.0,,522.0,2271.6,,1563.0,,,,,,-1192.0,-1509.0,,,,,-853.0,,-1870.0,-120.4,,-829.0,,,,,,False,,,,,True,,False,True,,True,,,,,
36091,5834,3550.0,3091.0,,,,,3457.0,,8240.8,5879.0,,4513.0,,,4705.9,5042.0,,-2284.0,-2743.0,,,,,-2377.0,,2406.8,45.0,,-1321.0,,,-1128.1,-792.0,,False,,,,,False,,False,True,,True,,,True,True,
36093,4754,3950.0,3775.0,,,,,2582.0,,5058.1,4895.5,,4110.0,,,3301.3,7929.0,,-804.0,-979.0,,,,,-2172.0,,304.1,141.5,,-644.0,,,-1452.7,3175.0,,False,,,,,False,,True,True,,True,,,False,False,
36095,552,510.0,787.0,,,,,508.0,,1798.5,930.7,,828.0,,,,,,-42.0,235.0,,,,,-44.0,,1246.5,378.7,,276.0,,,,,,False,,,,,False,,False,False,,False,,,,,
36097,323,245.0,167.0,,,,,478.0,,72.9,200.8,,276.0,,,,,,-78.0,-156.0,,,,,155.0,,-250.1,-122.2,,-47.0,,,,,,False,,,,,False,,False,False,,True,,,,,
36099,732,485.0,381.0,,,,,857.0,,575.5,784.4,,631.0,,,,,,-247.0,-351.0,,,,,125.0,,-156.5,52.4,,-101.0,,,,,,False,,,,,True,,True,True,,True,,,,,
