,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
13151,334,287.0,,537.0,,,,,394.0,167.7,229.7,178.4,368.0,,302.1,,,378.7,-47.0,,203.0,,,,,60.0,-166.3,-104.3,-155.6,34.0,,-31.9,,,44.7,,False,,,,,False,False,False,False,True,,True,,,True
13153,232,159.0,,242.0,,,,,189.0,118.1,103.6,95.0,170.0,,156.9,,,244.3,-73.0,,10.0,,,,,-43.0,-113.9,-128.4,-137.0,-62.0,,-75.1,,,12.3,,True,,,,,True,False,False,False,True,,False,,,True
13155,26,25.0,,16.0,,,,,8.0,10.8,5.3,,21.0,,,,,26.9,-1.0,,-10.0,,,,,-18.0,-15.2,-20.7,,-5.0,,,,,0.9,,False,,,,,False,False,False,,False,,,,,True
13157,86,79.0,,116.0,,,,,126.0,59.3,41.0,61.6,95.0,,95.3,,,99.5,-7.0,,30.0,,,,,40.0,-26.7,-45.0,-24.4,9.0,,9.3,,,13.5,,False,,,,,False,False,False,False,False,,False,,,False
13159,12,10.0,,9.0,,,,,13.0,9.8,5.2,,13.0,,,,,21.0,-2.0,,-3.0,,,,,1.0,-2.2,-6.8,,1.0,,,,,9.0,,False,,,,,True,False,False,,True,,,,,False
13161,28,47.0,,51.0,,,,,19.0,21.0,6.6,27.3,27.0,,,,,33.2,19.0,,23.0,,,,,-9.0,-7.0,-21.4,-0.7,-1.0,,,,,5.2,,False,,,,,True,True,False,True,True,,,,,True
13163,58,48.0,,54.0,,,,,12.0,19.1,33.8,25.2,57.0,,,,,79.8,-10.0,,-4.0,,,,,-46.0,-38.9,-24.2,-32.8,-1.0,,,,,21.8,,True,,,,,False,False,False,False,True,,,,,False
13165,17,27.0,,28.0,,,,,12.0,17.5,5.7,17.7,32.0,,,,,22.0,10.0,,11.0,,,,,-5.0,0.5,-11.3,0.7,15.0,,,,,5.0,,False,,,,,True,True,False,True,False,,,,,True
13167,23,17.0,,5.0,,,,,8.0,5.3,4.4,1.2,18.0,,,,,31.2,-6.0,,-18.0,,,,,-15.0,-17.7,-18.6,-21.8,-5.0,,,,,8.2,,False,,,,,False,False,False,False,True,,,,,False
13169,32,40.0,,36.0,,,,,14.0,8.1,13.9,18.7,60.0,,,,,63.0,8.0,,4.0,,,,,-18.0,-23.9,-18.1,-13.3,28.0,,,,,31.0,,True,,,,,False,False,False,False,False,,,,,False
13171,17,20.0,,27.0,,,,,27.0,15.5,7.7,15.5,22.0,,,,,22.4,3.0,,10.0,,,,,10.0,-1.5,-9.3,-1.5,5.0,,,,,5.4,,False,,,,,False,True,False,True,False,,,,,False
13173,19,19.0,,34.0,,,,,24.0,17.1,10.6,14.8,28.0,,,,,24.4,0.0,,15.0,,,,,5.0,-1.9,-8.4,-4.2,9.0,,,,,5.4,,False,,,,,False,False,False,False,False,,,,,False
13175,142,69.0,,94.0,,,,,39.0,21.5,52.4,22.9,87.0,,,,,147.1,-73.0,,-48.0,,,,,-103.0,-120.5,-89.6,-119.1,-55.0,,,,,5.1,,True,,,,,False,False,False,False,True,,,,,True
13177,20,13.0,,7.0,,,,,75.0,5.0,4.9,2.6,,,,,,14.7,-7.0,,-13.0,,,,,55.0,-15.0,-15.1,-17.4,,,,,,-5.3,,False,,,,,False,False,False,False,,,,,,True
13179,92,32.0,,37.0,,,,,51.0,25.4,25.0,13.8,51.0,,,,,51.0,-60.0,,-55.0,,,,,-41.0,-66.6,-67.0,-78.2,-41.0,,,,,-41.0,,True,,,,,True,False,False,False,True,,,,,True
13181,11,18.0,,7.0,,,,,5.0,3.8,3.0,,18.0,,,,,20.2,7.0,,-4.0,,,,,-6.0,-7.2,-8.0,,7.0,,,,,9.2,,True,,,,,True,False,False,,False,,,,,False
13183,14,18.0,,0.0,,,,,7.0,8.4,3.8,,26.0,,,,,27.2,4.0,,-14.0,,,,,-7.0,-5.6,-10.2,,12.0,,,,,13.2,,False,,,,,False,False,False,,False,,,,,False
13185,502,199.0,,216.0,,,,,330.0,146.3,180.8,189.6,321.0,,346.3,,,173.4,-303.0,,-286.0,,,,,-172.0,-355.7,-321.2,-312.4,-181.0,,-155.7,,,-328.6,,True,,,,,True,False,False,False,True,,True,,,False
13187,20,11.0,,15.0,,,,,35.0,15.6,2.7,11.2,,,,,,8.2,-9.0,,-5.0,,,,,15.0,-4.4,-17.3,-8.8,,,,,,-11.8,,True,,,,,False,True,False,True,,,,,,False
13189,30,31.0,,34.0,,,,,27.0,15.7,19.2,8.0,40.0,,,,,87.3,1.0,,4.0,,,,,-3.0,-14.3,-10.8,-22.0,10.0,,,,,57.3,,False,,,,,False,False,False,False,False,,,,,False
13191,17,32.0,,0.0,,,,,8.0,10.0,4.2,,56.0,,,,,69.7,15.0,,-17.0,,,,,-9.0,-7.0,-12.8,,39.0,,,,,52.7,,False,,,,,True,True,True,,False,,,,,False
13193,19,6.0,,0.0,,,,,11.0,6.0,0.5,1.4,,,,,,9.5,-13.0,,-19.0,,,,,-8.0,-13.1,-18.5,-17.6,,,,,,-9.5,,False,,,,,True,False,False,False,,,,,,True
13195,48,27.0,,21.0,,,,,29.0,18.2,18.8,14.6,39.0,,,,,58.9,-21.0,,-27.0,,,,,-19.0,-29.8,-29.2,-33.4,-9.0,,,,,10.9,,False,,,,,True,False,False,False,True,,,,,True
13197,13,9.0,,7.0,,,,,10.0,7.8,6.1,,,,,,,22.8,-4.0,,-6.0,,,,,-3.0,-5.2,-6.9,,,,,,,9.8,,False,,,,,True,False,False,,,,,,,False
13199,35,38.0,,45.0,,,,,47.0,22.8,17.3,23.8,47.0,,,,,65.7,3.0,,10.0,,,,,12.0,-12.2,-17.7,-11.2,12.0,,,,,30.7,,False,,,,,False,False,False,False,False,,,,,False
13201,9,4.0,,0.0,,,,,17.0,1.7,2.2,,6.0,,,,,13.5,-5.0,,-9.0,,,,,8.0,-7.3,-6.8,,-3.0,,,,,4.5,,False,,,,,False,False,False,,True,,,,,True
13205,33,11.0,,3.0,,,,,102.0,9.6,2.2,2.3,,,,,,8.4,-22.0,,-30.0,,,,,69.0,-23.4,-30.8,-30.7,,,,,,-24.6,,False,,,,,False,False,False,False,,,,,,False
13207,37,38.0,,10.0,,,,,41.0,20.6,25.2,11.1,50.0,,,,,86.8,1.0,,-27.0,,,,,4.0,-16.4,-11.8,-25.9,13.0,,,,,49.8,,False,,,,,False,False,False,False,False,,,,,False
13209,19,2.0,,0.0,,,,,4.0,5.5,1.7,,,,,,,2.0,-17.0,,-19.0,,,,,-15.0,-13.5,-17.3,,,,,,,-17.0,,False,,,,,True,True,False,,,,,,,True
13211,14,19.0,,13.0,,,,,16.0,7.2,3.7,,21.0,,,,,43.8,5.0,,-1.0,,,,,2.0,-6.8,-10.3,,7.0,,,,,29.8,,True,,,,,True,False,False,,False,,,,,False
13213,47,53.0,,50.0,,,,,84.0,42.2,25.0,38.2,49.0,,,,,63.0,6.0,,3.0,,,,,37.0,-4.8,-22.0,-8.8,2.0,,,,,16.0,,True,,,,,False,True,False,False,True,,,,,False
13215,643,559.0,,895.0,,,,,600.0,463.5,404.0,304.4,739.0,,662.3,,,692.0,-84.0,,252.0,,,,,-43.0,-179.5,-239.0,-338.6,96.0,,19.3,,,49.0,,False,,,,,True,False,False,False,False,,True,,,True
13217,176,139.0,,275.0,,,,,116.0,48.1,99.2,82.0,173.0,,176.6,,,174.9,-37.0,,99.0,,,,,-60.0,-127.9,-76.8,-94.0,-3.0,,0.6,,,-1.1,,False,,,,,False,False,False,False,True,,True,,,True
13219,50,31.0,,30.0,,,,,46.0,15.2,19.4,15.0,42.0,,,,,59.0,-19.0,,-20.0,,,,,-4.0,-34.8,-30.6,-35.0,-8.0,,,,,9.0,,False,,,,,True,False,False,False,True,,,,,True
13221,9,9.0,,13.0,,,,,12.0,9.3,7.1,,,,,,,26.6,0.0,,4.0,,,,,3.0,0.3,-1.9,,,,,,,17.6,,False,,,,,False,False,False,,,,,,,False
13223,167,117.0,,178.0,,,,,203.0,114.8,80.8,112.2,139.0,,99.9,,,159.0,-50.0,,11.0,,,,,36.0,-52.2,-86.2,-54.8,-28.0,,-67.1,,,-8.0,,True,,,,,True,False,False,False,True,,False,,,True
13225,28,19.0,,15.0,,,,,31.0,11.9,5.5,6.5,21.0,,,,,40.8,-9.0,,-13.0,,,,,3.0,-16.1,-22.5,-21.5,-7.0,,,,,12.8,,False,,,,,True,False,False,False,True,,,,,False
13227,15,10.0,,12.0,,,,,33.0,18.8,2.7,,,,,,,7.6,-5.0,,-3.0,,,,,18.0,3.8,-12.3,,,,,,,-7.4,,True,,,,,False,True,False,,,,,,,False
13229,54,38.0,,33.0,,,,,30.0,19.8,14.3,15.5,45.0,,,,,52.4,-16.0,,-21.0,,,,,-24.0,-34.2,-39.7,-38.5,-9.0,,,,,-1.6,,False,,,,,False,False,False,False,True,,,,,True
13231,11,15.0,,14.0,,,,,31.0,10.9,4.0,10.0,19.0,,,,,32.5,4.0,,3.0,,,,,20.0,-0.1,-7.0,-1.0,8.0,,,,,21.5,,True,,,,,False,True,False,True,False,,,,,False
13233,89,28.0,,34.0,,,,,79.0,13.2,12.0,20.5,36.0,,,,,81.6,-61.0,,-55.0,,,,,-10.0,-75.8,-77.0,-68.5,-53.0,,,,,-7.4,,True,,,,,True,False,False,False,True,,,,,True
13235,7,4.0,,0.0,,,,,23.0,3.9,2.5,,,,,,,7.3,-3.0,,-7.0,,,,,16.0,-3.1,-4.5,,,,,,,0.3,,False,,,,,False,False,False,,,,,,,True
13237,46,34.0,,39.0,,,,,25.0,20.3,21.8,18.9,46.0,,,,,40.1,-12.0,,-7.0,,,,,-21.0,-25.7,-24.2,-27.1,0.0,,,,,-5.9,,True,,,,,False,False,False,False,True,,,,,True
13239,4,3.0,,0.0,,,,,1.0,0.8,0.6,,5.0,,,,,7.6,-1.0,,-4.0,,,,,-3.0,-3.2,-3.4,,1.0,,,,,3.6,,False,,,,,False,False,False,,False,,,,,False
13241,14,16.0,,7.0,,,,,8.0,11.7,3.6,,18.0,,,,,54.3,2.0,,-7.0,,,,,-6.0,-2.3,-10.4,,4.0,,,,,40.3,,False,,,,,False,False,False,,False,,,,,False
13243,12,4.0,,0.0,,,,,28.0,3.9,0.1,0.8,,,,,,14.1,-8.0,,-12.0,,,,,16.0,-8.1,-11.9,-11.2,,,,,,2.1,,False,,,,,False,False,False,False,,,,,,True
13245,349,392.0,,1096.0,,,,,344.0,267.9,397.0,98.9,470.0,,384.0,,,846.4,43.0,,747.0,,,,,-5.0,-81.1,48.0,-250.1,121.0,,35.0,,,497.4,,False,,,,,True,False,False,False,False,,True,,,False
13247,137,112.0,,227.0,,,,,150.0,58.4,87.2,50.7,141.0,,141.5,,,167.5,-25.0,,90.0,,,,,13.0,-78.7,-49.8,-86.3,4.0,,4.5,,,30.5,,False,,,,,True,False,False,False,True,,True,,,False
13249,4,2.0,,0.0,,,,,5.0,1.7,1.0,,,,,,,1.4,-2.0,,-4.0,,,,,1.0,-2.3,-3.0,,,,,,,-2.6,,False,,,,,True,False,False,,,,,,,False
13251,11,8.0,,13.0,,,,,11.0,18.3,7.7,,,,,,,4.6,-3.0,,2.0,,,,,0.0,7.3,-3.3,,,,,,,-6.4,,True,,,,,True,False,False,,,,,,,False
13253,4,1.0,,0.0,,,,,34.0,1.9,2.4,,,,,,,0.1,-3.0,,-4.0,,,,,30.0,-2.1,-1.6,,,,,,,-3.9,,False,,,,,False,True,True,,,,,,,False
13255,96,79.0,,115.0,,,,,106.0,56.7,50.0,29.4,101.0,,87.2,,,147.8,-17.0,,19.0,,,,,10.0,-39.3,-46.0,-66.6,5.0,,-8.8,,,51.8,,False,,,,,True,False,False,False,True,,True,,,False
13257,42,66.0,,116.0,,,,,79.0,27.2,23.2,19.9,57.0,,,,,65.1,24.0,,74.0,,,,,37.0,-14.8,-18.8,-22.1,15.0,,,,,23.1,,False,,,,,False,True,True,True,True,,,,,True
13259,29,72.0,,0.0,,,,,8.0,8.9,51.5,22.0,102.0,,,,,89.2,43.0,,-29.0,,,,,-21.0,-20.1,22.5,-7.0,73.0,,,,,60.2,,True,,,,,True,True,True,True,False,,,,,False
13261,36,21.0,,18.0,,,,,88.0,18.9,9.0,6.9,,,,,,39.4,-15.0,,-18.0,,,,,52.0,-17.1,-27.0,-29.1,,,,,,3.4,,False,,,,,False,False,False,False,,,,,,True
13263,12,13.0,,0.0,,,,,5.0,9.4,6.1,,16.0,,,,,10.4,1.0,,-12.0,,,,,-7.0,-2.6,-5.9,,4.0,,,,,-1.6,,False,,,,,False,False,False,,False,,,,,False
13265,0,0.0,,0.0,,,,,0.0,1.9,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,1.9,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
13267,35,37.0,,57.0,,,,,15.0,22.2,11.0,28.6,34.0,,,,,22.1,2.0,,22.0,,,,,-20.0,-12.8,-24.0,-6.4,-1.0,,,,,-12.9,,False,,,,,False,False,False,False,True,,,,,False
13269,8,4.0,,0.0,,,,,5.0,3.2,1.6,,11.0,,,,,12.3,-4.0,,-8.0,,,,,-3.0,-4.8,-6.4,,3.0,,,,,4.3,,False,,,,,True,False,False,,True,,,,,False
13271,50,36.0,,41.0,,,,,10.0,16.3,2.6,20.0,,,,,,4.9,-14.0,,-9.0,,,,,-40.0,-33.7,-47.4,-30.0,,,,,,-45.1,,True,,,,,False,False,False,False,,,,,,False
13273,13,8.0,,0.0,,,,,24.0,2.1,1.2,0.4,,,,,,15.4,-5.0,,-13.0,,,,,11.0,-10.9,-11.8,-12.6,,,,,,2.4,,False,,,,,False,False,False,False,,,,,,True
13275,94,77.0,,150.0,,,,,129.0,21.7,34.0,16.7,94.0,,,,,119.9,-17.0,,56.0,,,,,35.0,-72.3,-60.0,-77.3,0.0,,,,,25.9,,False,,,,,False,False,False,False,True,,,,,False
13277,154,129.0,,135.0,,,,,185.0,61.3,51.3,108.6,129.0,,,,,75.9,-25.0,,-19.0,,,,,31.0,-92.7,-102.7,-45.4,-25.0,,,,,-78.1,,True,,,,,False,False,False,False,False,,,,,False
13279,50,46.0,,54.0,,,,,56.0,21.1,15.2,50.5,47.0,,,,,34.2,-4.0,,4.0,,,,,6.0,-28.9,-34.8,0.5,-3.0,,,,,-15.8,,False,,,,,False,False,False,True,True,,,,,False
13281,16,11.0,,0.0,,,,,6.0,6.7,3.0,,13.0,,,,,24.6,-5.0,,-16.0,,,,,-10.0,-9.3,-13.0,,-3.0,,,,,8.6,,False,,,,,False,False,False,,True,,,,,False
13283,19,4.0,,0.0,,,,,3.0,5.3,1.4,,,,,,,8.0,-15.0,,-19.0,,,,,-16.0,-13.7,-17.6,,,,,,,-11.0,,False,,,,,False,True,False,,,,,,,True
13285,162,282.0,,264.0,,,,,276.0,182.0,145.1,234.3,323.0,,265.3,,,211.8,120.0,,102.0,,,,,114.0,20.0,-16.9,72.3,161.0,,103.3,,,49.8,,True,,,,,True,True,True,True,False,,True,,,True
13287,11,3.0,,2.0,,,,,17.0,7.5,0.7,1.0,,,,,,0.9,-8.0,,-9.0,,,,,6.0,-3.5,-10.3,-10.0,,,,,,-10.1,,False,,,,,True,True,False,False,,,,,,False
13289,13,5.0,,0.0,,,,,3.0,3.7,1.3,,7.0,,,,,8.0,-8.0,,-13.0,,,,,-10.0,-9.3,-11.7,,-6.0,,,,,-5.0,,False,,,,,False,False,False,,True,,,,,True
13291,21,11.0,,13.0,,,,,13.0,13.6,5.5,,,,,,,11.1,-10.0,,-8.0,,,,,-8.0,-7.4,-15.5,,,,,,,-9.9,,True,,,,,True,True,False,,,,,,,True
13293,10,29.0,,56.0,,,,,66.0,21.2,11.3,9.4,,,,,,30.2,19.0,,46.0,,,,,56.0,11.2,1.3,-0.6,,,,,,20.2,,False,,,,,False,True,True,True,,,,,,False
13295,29,30.0,,31.0,,,,,114.0,118.8,12.7,37.6,,,25.0,,,55.4,1.0,,2.0,,,,,85.0,89.8,-16.3,8.6,,,-4.0,,,26.4,,False,,,,,False,False,False,False,,,False,,,False
13297,79,78.0,,121.0,,,,,90.0,76.8,46.0,40.7,101.0,,95.9,,,147.1,-1.0,,42.0,,,,,11.0,-2.2,-33.0,-38.3,22.0,,16.9,,,68.1,,False,,,,,False,False,False,False,False,,False,,,False
13299,114,114.0,,238.0,,,,,75.0,41.5,61.8,45.7,139.0,,,,,142.2,0.0,,124.0,,,,,-39.0,-72.5,-52.2,-68.3,25.0,,,,,28.2,,False,,,,,False,False,False,False,False,,,,,False
13301,4,7.0,,0.0,,,,,2.0,2.0,0.9,,7.0,,,,,9.3,3.0,,-4.0,,,,,-2.0,-2.0,-3.1,,3.0,,,,,5.3,,False,,,,,True,True,False,,False,,,,,False
13303,50,42.0,,18.0,,,,,13.0,10.6,17.9,9.1,53.0,,,,,100.2,-8.0,,-32.0,,,,,-37.0,-39.4,-32.1,-40.9,3.0,,,,,50.2,,False,,,,,False,False,False,False,True,,,,,False
13305,59,44.0,,43.0,,,,,18.0,21.3,32.1,,63.0,,,,,103.2,-15.0,,-16.0,,,,,-41.0,-37.7,-26.9,,4.0,,,,,44.2,,False,,,,,False,False,False,,True,,,,,False
13307,8,3.0,,0.0,,,,,2.0,2.2,1.0,,5.0,,,,,3.0,-5.0,,-8.0,,,,,-6.0,-5.8,-7.0,,-3.0,,,,,-5.0,,False,,,,,False,False,False,,True,,,,,True
13309,3,11.0,,0.0,,,,,3.0,8.8,3.3,,,,,,,6.9,8.0,,-3.0,,,,,0.0,5.8,0.3,,,,,,,3.9,,True,,,,,True,True,True,,,,,,,True
13311,19,11.0,,10.0,,,,,29.0,15.9,2.3,9.9,,,,,,15.3,-8.0,,-9.0,,,,,10.0,-3.1,-16.7,-9.1,,,,,,-3.7,,False,,,,,False,True,False,False,,,,,,True
13313,490,299.0,,336.0,,,,,471.0,102.4,232.5,243.9,321.0,,386.2,,,253.8,-191.0,,-154.0,,,,,-19.0,-387.6,-257.5,-246.1,-169.0,,-103.8,,,-236.2,,True,,,,,True,False,False,False,True,,True,,,False
13315,3,5.0,,2.0,,,,,6.0,3.8,1.6,1.6,,,,,,8.2,2.0,,-1.0,,,,,3.0,0.8,-1.4,-1.4,,,,,,5.2,,True,,,,,False,True,True,True,,,,,,False
13317,24,22.0,,0.0,,,,,9.0,9.4,5.5,,26.0,,,,,50.6,-2.0,,-24.0,,,,,-15.0,-14.6,-18.5,,2.0,,,,,26.6,,False,,,,,False,False,False,,False,,,,,False
13319,31,7.0,,1.0,,,,,7.0,4.4,5.0,,8.0,,,,,22.3,-24.0,,-30.0,,,,,-24.0,-26.6,-26.0,,-23.0,,,,,-8.7,,False,,,,,False,False,False,,True,,,,,True
13321,30,24.0,,30.0,,,,,44.0,13.1,4.6,14.8,,,,,,16.1,-6.0,,0.0,,,,,14.0,-16.9,-25.4,-15.2,,,,,,-13.9,,True,,,,,False,False,False,False,,,,,,False
15001,7,7.0,,0.0,,,,,,7.8,1.1,,10.0,,,,,12.7,0.0,,-7.0,,,,,,0.8,-5.9,,3.0,,,,,5.7,,False,,,,,,False,False,,False,,,,,False
15003,185,107.0,,145.0,,,,,,39.9,74.0,39.7,130.0,,125.8,,,112.4,-78.0,,-40.0,,,,,,-145.1,-111.0,-145.3,-55.0,,-59.2,,,-72.6,,True,,,,,,False,False,False,True,,True,,,True
15005,0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,,True,,,,,,True,,,True,,,,,
15007,3,5.0,,5.0,,,,,,3.1,0.3,,6.0,,,,,3.3,2.0,,2.0,,,,,,0.1,-2.7,,3.0,,,,,0.3,,False,,,,,,True,False,,False,,,,,True
15009,5,6.0,,0.0,,,,,,7.7,0.9,0.1,11.0,,,,,16.2,1.0,,-5.0,,,,,,2.7,-4.1,-4.9,6.0,,,,,11.2,,False,,,,,,False,False,False,False,,,,,False
16001,1344,790.0,,1201.0,,,,,1799.0,214.1,774.1,548.9,1043.0,,1228.6,,,868.4,-554.0,,-143.0,,,,,455.0,-1129.9,-569.9,-795.1,-301.0,,-115.4,,,-475.6,,True,,,,,True,False,False,False,True,,True,,,True
16003,1,1.0,,0.0,,,,,2.0,3.5,0.9,,0.0,,,,,0.5,0.0,,-1.0,,,,,1.0,2.5,-0.1,,-1.0,,,,,-0.5,,False,,,,,False,False,False,,False,,,,,False
16005,28,17.0,,27.0,,,,,80.0,41.2,4.8,23.4,,,,,,18.4,-11.0,,-1.0,,,,,52.0,13.2,-23.2,-4.6,,,,,,-9.6,,True,,,,,False,False,False,True,,,,,,True
16007,0,2.0,,0.0,,,,,1.0,2.5,,,0.0,,,,,4.0,2.0,,0.0,,,,,1.0,2.5,,,0.0,,,,,4.0,,True,,,,,True,False,,,True,,,,,False
16009,6,2.0,,0.0,,,,,11.0,4.3,2.1,,4.0,,,,,1.5,-4.0,,-6.0,,,,,5.0,-1.7,-3.9,,-2.0,,,,,-4.5,,False,,,,,False,True,True,,True,,,,,False
16011,30,12.0,,0.0,,,,,29.0,10.0,7.9,,16.0,,,,,11.9,-18.0,,-30.0,,,,,-1.0,-20.0,-22.1,,-14.0,,,,,-18.1,,False,,,,,True,False,False,,True,,,,,False
16013,10,10.0,,0.0,,,,,41.0,6.9,0.9,0.1,,,,,,4.7,0.0,,-10.0,,,,,31.0,-3.1,-9.1,-9.9,,,,,,-5.3,,False,,,,,False,False,False,False,,,,,,False
16015,4,2.0,,0.0,,,,,3.0,5.1,,,1.0,,,,,0.9,-2.0,,-4.0,,,,,-1.0,1.1,,,-3.0,,,,,-3.1,,False,,,,,True,True,,,False,,,,,False
16017,21,14.0,,0.0,,,,,60.0,15.1,5.8,,11.0,,,,,12.2,-7.0,,-21.0,,,,,39.0,-5.9,-15.2,,-10.0,,,,,-8.8,,False,,,,,False,True,False,,False,,,,,False
16019,59,24.0,,15.0,,,,,92.0,42.0,5.9,21.4,31.0,,,,,21.8,-35.0,,-44.0,,,,,33.0,-17.0,-53.1,-37.6,-28.0,,,,,-37.2,,False,,,,,True,True,False,False,True,,,,,False
16021,4,0.0,,0.0,,,,,13.0,0.8,,,0.0,,,,,0.0,-4.0,,-4.0,,,,,9.0,-3.2,,,-4.0,,,,,-4.0,,False,,,,,False,True,,,False,,,,,False
16023,0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,True,,,,,True,True,,,True,,,,,
16025,0,0.0,,0.0,,,,,0.0,0.8,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.8,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
16027,757,561.0,,1267.0,,,,,978.0,100.5,711.8,346.7,862.0,,762.6,,,916.7,-196.0,,510.0,,,,,221.0,-656.5,-45.2,-410.3,105.0,,5.6,,,159.7,,False,,,,,False,False,True,False,True,,True,,,True
16029,5,1.0,,0.0,,,,,3.0,7.0,0.9,,0.0,,,,,0.7,-4.0,,-5.0,,,,,-2.0,2.0,-4.1,,-5.0,,,,,-4.3,,False,,,,,True,True,False,,False,,,,,False
16031,61,53.0,,0.0,,,,,28.0,41.7,11.3,40.4,,,,,,40.2,-8.0,,-61.0,,,,,-33.0,-19.3,-49.7,-20.6,,,,,,-20.8,,False,,,,,False,False,False,False,,,,,,False
16033,0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,True,,,,,True,True,,,True,,,,,
16035,3,1.0,,0.0,,,,,0.0,2.6,,,0.0,,,,,2.0,-2.0,,-3.0,,,,,-3.0,-0.4,,,-3.0,,,,,-1.0,,False,,,,,False,True,,,False,,,,,True
16037,1,1.0,,0.0,,,,,0.0,3.8,0.2,,0.0,,,,,0.4,0.0,,-1.0,,,,,-1.0,2.8,-0.8,,-1.0,,,,,-0.6,,False,,,,,False,False,False,,False,,,,,False
16039,27,12.0,,0.0,,,,,60.0,15.2,12.0,,21.0,,,,,10.4,-15.0,,-27.0,,,,,33.0,-11.8,-15.0,,-6.0,,,,,-16.6,,False,,,,,False,True,True,,True,,,,,False
16041,5,4.0,,0.0,,,,,11.0,7.4,3.4,,,,,,,2.8,-1.0,,-5.0,,,,,6.0,2.4,-1.6,,,,,,,-2.2,,False,,,,,False,False,False,,,,,,,False
16043,3,3.0,,0.0,,,,,2.0,5.4,0.4,,,,,,,2.5,0.0,,-3.0,,,,,-1.0,2.4,-2.6,,,,,,,-0.5,,False,,,,,False,False,False,,,,,,,False
16045,18,18.0,,0.0,,,,,45.0,6.6,5.2,,24.0,,,,,34.1,0.0,,-18.0,,,,,27.0,-11.4,-12.8,,6.0,,,,,16.1,,False,,,,,False,False,False,,False,,,,,False
16047,18,4.0,,0.0,,,,,57.0,9.5,9.4,,,,,,,2.5,-14.0,,-18.0,,,,,39.0,-8.5,-8.6,,,,,,,-15.5,,False,,,,,False,True,True,,,,,,,False
16049,6,2.0,,0.0,,,,,0.0,5.4,0.2,,0.0,,,,,1.7,-4.0,,-6.0,,,,,-6.0,-0.6,-5.8,,-6.0,,,,,-4.3,,False,,,,,False,True,False,,False,,,,,False
16051,5,1.0,,0.0,,,,,5.0,5.5,1.7,,,,,,,1.1,-4.0,,-5.0,,,,,0.0,0.5,-3.3,,,,,,,-3.9,,False,,,,,True,True,True,,,,,,,True
16053,49,15.0,,11.0,,,,,63.0,25.2,1.8,8.3,,,,,,10.3,-34.0,,-38.0,,,,,14.0,-23.8,-47.2,-40.7,,,,,,-38.7,,False,,,,,True,True,False,False,,,,,,False
16055,277,214.0,,657.0,,,,,182.0,56.9,210.8,119.6,294.0,,,,,383.5,-63.0,,380.0,,,,,-95.0,-220.1,-66.2,-157.4,17.0,,,,,106.5,,False,,,,,False,False,False,False,True,,,,,False
16057,11,14.0,,0.0,,,,,48.0,12.7,2.9,,18.0,,,,,18.1,3.0,,-11.0,,,,,37.0,1.7,-8.1,,7.0,,,,,7.1,,False,,,,,False,True,False,,False,,,,,False
16059,1,0.0,,0.0,,,,,0.0,4.1,0.1,,0.0,,,,,0.0,-1.0,,-1.0,,,,,-1.0,3.1,-0.9,,-1.0,,,,,-1.0,,False,,,,,False,False,True,,False,,,,,False
