,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29017,25,4.0,,0.0,,,,2.0,7.4,0.3,,3.0,,,,,101.5,-21.0,,-25.0,,,,-23.0,-17.6,-24.7,,-22.0,,,,,76.5,,False,,,,False,True,False,,False,,,,,False
29019,323,194.0,,401.0,,,,312.0,120.1,83.0,306.6,208.0,,,,,265.9,-129.0,,78.0,,,,-11.0,-202.9,-240.0,-16.4,-115.0,,,,,-57.1,,True,,,,True,False,False,True,True,,,,,True
29021,89,90.0,,133.0,,,,421.0,116.1,10.9,44.9,,,,,,35.1,1.0,,44.0,,,,332.0,27.1,-78.1,-44.1,,,,,,-53.9,,False,,,,False,False,False,False,,,,,,False
29023,34,66.0,,110.0,,,,62.0,55.6,4.4,103.5,37.0,,,,,17.4,32.0,,76.0,,,,28.0,21.6,-29.6,69.5,3.0,,,,,-16.6,,False,,,,True,True,True,False,True,,,,,True
29025,7,8.0,,0.0,,,,5.0,7.2,0.2,,13.0,,,,,141.6,1.0,,-7.0,,,,-2.0,0.2,-6.8,,6.0,,,,,134.6,,False,,,,False,True,False,,False,,,,,False
29027,22,24.0,,20.0,,,,15.0,24.3,2.3,,32.0,,,,,295.4,2.0,,-2.0,,,,-7.0,2.3,-19.7,,10.0,,,,,273.4,,False,,,,False,False,False,,False,,,,,False
29029,35,18.0,,18.0,,,,18.0,22.3,3.8,,25.0,,,,,7.7,-17.0,,-17.0,,,,-17.0,-12.7,-31.2,,-10.0,,,,,-27.3,,False,,,,False,True,False,,True,,,,,False
29031,219,138.0,,266.0,,,,77.0,63.5,145.8,158.2,162.0,,,,,374.2,-81.0,,47.0,,,,-142.0,-155.5,-73.2,-60.8,-57.0,,,,,155.2,,True,,,,False,False,True,True,True,,,,,False
29033,31,10.0,,0.0,,,,10.0,5.6,0.3,,13.0,,,,,222.2,-21.0,,-31.0,,,,-21.0,-25.4,-30.7,,-18.0,,,,,191.2,,False,,,,False,False,False,,True,,,,,False
29035,2,0.0,,0.0,,,,0.0,3.4,0.1,,0.0,,,,,0.0,-2.0,,-2.0,,,,-2.0,1.4,-1.9,,-2.0,,,,,-2.0,,False,,,,False,True,True,,False,,,,,False
29037,91,68.0,,152.0,,,,72.0,59.3,30.4,62.7,175.0,,,,,137.7,-23.0,,61.0,,,,-19.0,-31.7,-60.6,-28.3,84.0,,,,,46.7,,False,,,,True,False,False,False,False,,,,,False
29039,14,4.0,,0.0,,,,8.0,2.3,0.2,,0.0,,,,,138.4,-10.0,,-14.0,,,,-6.0,-11.7,-13.8,,-14.0,,,,,124.4,,False,,,,True,False,False,,False,,,,,False
29041,7,0.0,,0.0,,,,2.0,2.8,0.1,,0.0,,,,,0.0,-7.0,,-7.0,,,,-5.0,-4.2,-6.9,,-7.0,,,,,-7.0,,False,,,,True,True,True,,False,,,,,False
29043,66,14.0,,25.0,,,,47.0,38.8,1.6,,18.0,,,,,6.6,-52.0,,-41.0,,,,-19.0,-27.2,-64.4,,-48.0,,,,,-59.4,,True,,,,True,True,False,,True,,,,,False
29045,0,0.0,,0.0,,,,0.0,11.9,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,11.9,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
29047,124,158.0,,134.0,,,,367.0,384.4,47.3,383.4,442.0,,126.8,,,113.8,34.0,,10.0,,,,243.0,260.4,-76.7,259.4,318.0,,2.8,,,-10.2,,True,,,,False,False,False,False,False,,True,,,True
29049,10,12.0,,2.0,,,,11.0,9.4,0.7,,13.0,,,,,68.0,2.0,,-8.0,,,,1.0,-0.6,-9.3,,3.0,,,,,58.0,,False,,,,True,True,False,,False,,,,,False
29051,76,20.0,,34.0,,,,58.0,16.6,3.1,,31.0,,,,,18.2,-56.0,,-42.0,,,,-18.0,-59.4,-72.9,,-45.0,,,,,-57.8,,True,,,,True,False,False,,True,,,,,False
29053,13,12.0,,0.0,,,,10.0,11.4,0.4,,18.0,,,,,175.0,-1.0,,-13.0,,,,-3.0,-1.6,-12.6,,5.0,,,,,162.0,,False,,,,False,False,False,,False,,,,,False
29055,12,10.0,,0.0,,,,2.0,11.5,0.3,,14.0,,,,,56.8,-2.0,,-12.0,,,,-10.0,-0.5,-11.7,,2.0,,,,,44.8,,False,,,,False,True,False,,False,,,,,False
29057,3,0.0,,0.0,,,,2.0,5.6,,,0.0,,,,,0.0,-3.0,,-3.0,,,,-1.0,2.6,,,-3.0,,,,,-3.0,,False,,,,True,True,,,False,,,,,False
29059,13,4.0,,0.0,,,,8.0,14.9,0.3,,,,,,,2.2,-9.0,,-13.0,,,,-5.0,1.9,-12.7,,,,,,,-10.8,,False,,,,True,True,False,,,,,,,False
29061,4,2.0,,0.0,,,,4.0,6.3,0.2,,0.0,,,,,0.5,-2.0,,-4.0,,,,0.0,2.3,-3.8,,-4.0,,,,,-3.5,,False,,,,True,False,False,,False,,,,,False
29063,6,6.0,,0.0,,,,2.0,9.6,0.3,,13.0,,,,,42.4,0.0,,-6.0,,,,-4.0,3.6,-5.7,,7.0,,,,,36.4,,False,,,,False,False,False,,False,,,,,False
29065,6,2.0,,0.0,,,,2.0,16.4,0.1,,0.0,,,,,2.8,-4.0,,-6.0,,,,-4.0,10.4,-5.9,,-6.0,,,,,-3.2,,False,,,,False,False,False,,False,,,,,True
29067,16,6.0,,0.0,,,,3.0,15.7,0.1,,5.0,,,,,15.1,-10.0,,-16.0,,,,-13.0,-0.3,-15.9,,-11.0,,,,,-0.9,,False,,,,False,True,False,,False,,,,,True
29069,39,34.0,,62.0,,,,181.0,57.6,10.0,68.6,53.0,,,,,41.5,-5.0,,23.0,,,,142.0,18.6,-29.0,29.6,14.0,,,,,2.5,,False,,,,False,False,False,False,False,,,,,True
29071,131,26.0,,66.0,,,,53.0,96.7,7.9,62.2,,,19.9,,,36.1,-105.0,,-65.0,,,,-78.0,-34.3,-123.1,-68.8,,,-111.1,,,-94.9,,True,,,,True,True,False,True,,,False,,,True
29073,6,2.0,,0.0,,,,3.0,17.0,0.2,,0.0,,,,,0.1,-4.0,,-6.0,,,,-3.0,11.0,-5.8,,-6.0,,,,,-5.9,,False,,,,True,False,False,,False,,,,,False
29075,13,2.0,,0.0,,,,11.0,0.0,2.0,,,,,,,0.5,-11.0,,-13.0,,,,-2.0,-13.0,-11.0,,,,,,,-12.5,,False,,,,True,False,False,,,,,,,False
29077,279,104.0,,177.0,,,,276.0,123.3,64.4,212.3,137.0,,97.3,,,81.2,-175.0,,-102.0,,,,-3.0,-155.7,-214.6,-66.7,-142.0,,-181.7,,,-197.8,,True,,,,True,True,False,True,True,,False,,,False
29079,2,4.0,,0.0,,,,11.0,12.4,0.6,,5.0,,,,,2.3,2.0,,-2.0,,,,9.0,10.4,-1.4,,3.0,,,,,0.3,,False,,,,False,False,True,,False,,,,,True
29081,18,8.0,,0.0,,,,4.0,9.2,0.4,,13.0,,,,,24.6,-10.0,,-18.0,,,,-14.0,-8.8,-17.6,,-5.0,,,,,6.6,,False,,,,False,True,False,,True,,,,,True
29083,20,2.0,,0.0,,,,16.0,7.9,0.6,,4.0,,,,,0.1,-18.0,,-20.0,,,,-4.0,-12.1,-19.4,,-16.0,,,,,-19.9,,False,,,,True,True,False,,True,,,,,False
29085,2,0.0,,0.0,,,,1.0,0.0,,,0.0,,,,,,-2.0,,-2.0,,,,-1.0,-2.0,,,-2.0,,,,,,,False,,,,True,False,,,False,,,,,
29087,0,0.0,,0.0,,,,0.0,8.2,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,8.2,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
29089,7,0.0,,0.0,,,,4.0,9.4,0.0,,0.0,,,,,0.0,-7.0,,-7.0,,,,-3.0,2.4,-7.0,,-7.0,,,,,-7.0,,False,,,,True,True,True,,False,,,,,False
29091,18,18.0,,0.0,,,,23.0,27.6,1.8,,26.0,,,,,46.7,0.0,,-18.0,,,,5.0,9.6,-16.2,,8.0,,,,,28.7,,False,,,,False,False,False,,False,,,,,False
29093,0,0.0,,0.0,,,,0.0,11.9,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,11.9,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
29095,492,384.0,,2535.0,,,,680.0,845.7,224.8,711.8,1213.0,,311.3,,,491.8,-108.0,,2043.0,,,,188.0,353.7,-267.2,219.8,721.0,,-180.7,,,-0.2,,False,,,,False,False,False,False,False,,False,,,True
29097,486,586.0,,91.0,,,,330.0,236.8,720.4,647.3,894.0,,,,,2191.0,100.0,,-395.0,,,,-156.0,-249.2,234.4,161.3,408.0,,,,,1705.0,,False,,,,False,False,False,False,False,,,,,False
29099,188,116.0,,302.0,,,,137.0,147.3,72.5,88.4,190.0,,147.4,,,191.3,-72.0,,114.0,,,,-51.0,-40.7,-115.5,-99.6,2.0,,-40.6,,,3.3,,False,,,,True,True,False,False,True,,True,,,True
29101,189,98.0,,244.0,,,,49.0,32.2,80.3,60.4,131.0,,,,,275.1,-91.0,,55.0,,,,-140.0,-156.8,-108.7,-128.6,-58.0,,,,,86.1,,True,,,,False,False,False,False,True,,,,,True
29103,0,0.0,,0.0,,,,0.0,7.8,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,7.8,,,0.0,,,,,0.0,,True,,,,True,False,,,True,,,,,True
29105,94,30.0,,0.0,,,,20.0,29.7,1.6,,39.0,,,,,94.4,-64.0,,-94.0,,,,-74.0,-64.3,-92.4,,-55.0,,,,,0.4,,False,,,,False,False,False,,True,,,,,True
29107,24,10.0,,0.0,,,,30.0,13.4,3.5,,26.0,,,,,34.4,-14.0,,-24.0,,,,6.0,-10.6,-20.5,,2.0,,,,,10.4,,False,,,,True,True,False,,True,,,,,True
29109,46,22.0,,0.0,,,,44.0,12.1,1.9,,30.0,,,,,15.8,-24.0,,-46.0,,,,-2.0,-33.9,-44.1,,-16.0,,,,,-30.2,,False,,,,True,False,False,,True,,,,,False
29111,4,0.0,,0.0,,,,2.0,4.1,0.1,,1.0,,,,,0.0,-4.0,,-4.0,,,,-2.0,0.1,-3.9,,-3.0,,,,,-4.0,,False,,,,True,True,True,,True,,,,,False
29113,46,4.0,,0.0,,,,20.0,17.7,3.7,8.3,,,,,,3.7,-42.0,,-46.0,,,,-26.0,-28.3,-42.3,-37.7,,,,,,-42.3,,False,,,,True,True,False,True,,,,,,False
29115,4,6.0,,0.0,,,,12.0,12.0,0.4,,,,,,,36.4,2.0,,-4.0,,,,8.0,8.0,-3.6,,,,,,,32.4,,False,,,,False,False,False,,,,,,,False
29117,14,10.0,,0.0,,,,13.0,12.5,0.4,,13.0,,,,,21.3,-4.0,,-14.0,,,,-1.0,-1.5,-13.6,,-1.0,,,,,7.3,,False,,,,True,True,False,,True,,,,,False
29119,195,214.0,,842.0,,,,470.0,74.3,28.8,93.5,239.0,,,,,50.9,19.0,,647.0,,,,275.0,-120.7,-166.2,-101.5,44.0,,,,,-144.1,,False,,,,False,False,False,False,False,,,,,False
29121,28,2.0,,0.0,,,,4.0,8.5,0.1,,0.0,,,,,0.2,-26.0,,-28.0,,,,-24.0,-19.5,-27.9,,-28.0,,,,,-27.8,,False,,,,True,True,False,,False,,,,,False
29123,2,6.0,,0.0,,,,2.0,8.1,0.1,,0.0,,,,,2.5,4.0,,-2.0,,,,0.0,6.1,-1.9,,-2.0,,,,,0.5,,True,,,,True,False,True,,True,,,,,True
29125,1,4.0,,0.0,,,,1.0,7.8,0.1,,,,,,,28.5,3.0,,-1.0,,,,0.0,6.8,-0.9,,,,,,,27.5,,True,,,,True,False,True,,,,,,,False
29127,20,20.0,,0.0,,,,11.0,16.9,0.9,,25.0,,,,,84.0,0.0,,-20.0,,,,-9.0,-3.1,-19.1,,5.0,,,,,64.0,,False,,,,False,False,False,,False,,,,,False
29129,3,0.0,,0.0,,,,2.0,10.0,0.1,,0.0,,,,,0.0,-3.0,,-3.0,,,,-1.0,7.0,-2.9,,-3.0,,,,,-3.0,,False,,,,True,False,True,,False,,,,,True
29131,22,14.0,,0.0,,,,6.0,14.3,0.5,,13.0,,,,,25.8,-8.0,,-22.0,,,,-16.0,-7.7,-21.5,,-9.0,,,,,3.8,,False,,,,False,True,False,,False,,,,,True
29133,11,6.0,,6.0,,,,25.0,13.5,4.1,,,,,,,1.2,-5.0,,-5.0,,,,14.0,2.5,-6.9,,,,,,,-9.8,,False,,,,False,True,False,,,,,,,False
29135,19,12.0,,0.0,,,,15.0,5.3,1.7,,21.0,,,,,31.2,-7.0,,-19.0,,,,-4.0,-13.7,-17.3,,2.0,,,,,12.2,,False,,,,True,False,False,,True,,,,,False
29137,2,0.0,,0.0,,,,0.0,10.4,0.1,,0.0,,,,,0.0,-2.0,,-2.0,,,,-2.0,8.4,-1.9,,-2.0,,,,,-2.0,,False,,,,False,False,True,,False,,,,,False
29139,5,8.0,,0.0,,,,3.0,11.1,0.5,,13.0,,,,,17.4,3.0,,-5.0,,,,-2.0,6.1,-4.5,,8.0,,,,,12.4,,False,,,,True,False,False,,False,,,,,False
29141,10,12.0,,0.0,,,,6.0,10.2,0.5,,18.0,,,,,163.4,2.0,,-10.0,,,,-4.0,0.2,-9.5,,8.0,,,,,153.4,,False,,,,False,True,False,,False,,,,,False
29143,54,12.0,,13.0,,,,24.0,13.0,1.8,,,,,,,4.7,-42.0,,-41.0,,,,-30.0,-41.0,-52.2,,,,,,,-49.3,,True,,,,True,True,False,,,,,,,False
29145,181,218.0,,173.0,,,,365.0,90.9,68.3,372.8,263.0,,,,,156.5,37.0,,-8.0,,,,184.0,-90.1,-112.7,191.8,82.0,,,,,-24.5,,True,,,,False,False,False,False,False,,,,,True
29147,7,12.0,,0.0,,,,10.0,12.9,0.5,,13.0,,,,,24.9,5.0,,-7.0,,,,3.0,5.9,-6.5,,6.0,,,,,17.9,,False,,,,True,False,False,,False,,,,,False
29149,2,2.0,,0.0,,,,2.0,8.2,0.1,,0.0,,,,,5.5,0.0,,-2.0,,,,0.0,6.2,-1.9,,-2.0,,,,,3.5,,False,,,,True,False,False,,False,,,,,False
29151,8,4.0,,0.0,,,,2.0,6.4,0.1,,0.0,,,,,23.3,-4.0,,-8.0,,,,-6.0,-1.6,-7.9,,-8.0,,,,,15.3,,False,,,,False,True,False,,False,,,,,False
29153,0,2.0,,0.0,,,,0.0,6.2,,,0.0,,,,,0.7,2.0,,0.0,,,,0.0,6.2,,,0.0,,,,,0.7,,True,,,,True,False,,,True,,,,,True
29155,49,2.0,,0.0,,,,143.0,24.4,0.0,12.8,,,,,,0.9,-47.0,,-49.0,,,,94.0,-24.6,-49.0,-36.2,,,,,,-48.1,,False,,,,False,True,False,True,,,,,,False
29157,29,52.0,,99.0,,,,23.0,37.7,1.9,78.8,57.0,,,,,13.7,23.0,,70.0,,,,-6.0,8.7,-27.1,49.8,28.0,,,,,-15.3,,False,,,,True,True,False,False,False,,,,,True
29159,66,24.0,,59.0,,,,60.0,45.2,14.8,45.0,,,,,,22.9,-42.0,,-7.0,,,,-6.0,-20.8,-51.2,-21.0,,,,,,-43.1,,True,,,,True,True,False,True,,,,,,False
29161,10,48.0,,0.0,,,,21.0,0.0,1.9,,66.0,,,,,37.0,38.0,,-10.0,,,,11.0,-10.0,-8.1,,56.0,,,,,27.0,,True,,,,True,True,True,,False,,,,,True
29163,10,0.0,,0.0,,,,5.0,13.2,1.0,,7.0,,,,,0.0,-10.0,,-10.0,,,,-5.0,3.2,-9.0,,-3.0,,,,,-10.0,,False,,,,True,True,True,,True,,,,,True
29165,68,32.0,,36.0,,,,73.0,73.8,14.6,64.6,112.0,,,,,84.0,-36.0,,-32.0,,,,5.0,5.8,-53.4,-3.4,44.0,,,,,16.0,,True,,,,True,True,False,True,False,,,,,True
29167,40,4.0,,0.0,,,,21.0,25.9,0.4,,6.0,,,,,1.0,-36.0,,-40.0,,,,-19.0,-14.1,-39.6,,-34.0,,,,,-39.0,,False,,,,True,True,False,,True,,,,,False
29169,29,16.0,,15.0,,,,31.0,21.1,0.3,19.2,,,,,,7.5,-13.0,,-14.0,,,,2.0,-7.9,-28.7,-9.8,,,,,,-21.5,,False,,,,True,True,False,True,,,,,,False
29171,2,2.0,,0.0,,,,2.0,9.9,,,0.0,,,,,0.7,0.0,,-2.0,,,,0.0,7.9,,,-2.0,,,,,-1.3,,False,,,,True,False,,,False,,,,,False
29173,0,2.0,,0.0,,,,2.0,10.1,0.2,,0.0,,,,,0.4,2.0,,0.0,,,,2.0,10.1,0.2,,0.0,,,,,0.4,,True,,,,False,False,True,,True,,,,,True
29175,9,0.0,,0.0,,,,10.0,7.0,0.2,,0.0,,,,,0.0,-9.0,,-9.0,,,,1.0,-2.0,-8.8,,-9.0,,,,,-9.0,,False,,,,True,True,True,,False,,,,,False
29177,10,4.0,,0.0,,,,17.0,9.1,0.6,,10.0,,,,,64.8,-6.0,,-10.0,,,,7.0,-0.9,-9.4,,0.0,,,,,54.8,,False,,,,False,True,False,,True,,,,,False
29179,9,0.0,,0.0,,,,0.0,3.7,0.0,,0.0,,,,,0.0,-9.0,,-9.0,,,,-9.0,-5.3,-9.0,,-9.0,,,,,-9.0,,False,,,,False,True,True,,False,,,,,False
29181,5,4.0,,0.0,,,,5.0,9.6,0.5,,4.0,,,,,0.3,-1.0,,-5.0,,,,0.0,4.6,-4.5,,-1.0,,,,,-4.7,,False,,,,True,False,False,,False,,,,,False
29183,556,214.0,,427.0,,,,451.0,395.1,77.9,247.9,369.0,,198.4,,,267.1,-342.0,,-129.0,,,,-105.0,-160.9,-478.1,-308.1,-187.0,,-357.6,,,-288.9,,True,,,,True,True,False,True,True,,False,,,True
29185,8,0.0,,0.0,,,,2.0,9.5,0.0,,0.0,,,,,0.0,-8.0,,-8.0,,,,-6.0,1.5,-8.0,,-8.0,,,,,-8.0,,False,,,,True,True,True,,False,,,,,False
29186,7,6.0,,0.0,,,,2.0,7.2,0.5,,5.0,,,,,0.7,-1.0,,-7.0,,,,-5.0,0.2,-6.5,,-2.0,,,,,-6.3,,False,,,,False,True,False,,False,,,,,False
29187,37,26.0,,119.0,,,,32.0,57.2,3.5,118.2,50.0,,,,,5.5,-11.0,,82.0,,,,-5.0,20.2,-33.5,81.2,13.0,,,,,-31.5,,False,,,,True,False,False,False,False,,,,,False
29189,2025,1088.0,,1125.0,,,,1230.0,1623.3,594.5,1124.8,2136.0,,1755.9,,,765.7,-937.0,,-900.0,,,,-795.0,-401.7,-1430.5,-900.2,111.0,,-269.1,,,-1259.3,,True,,,,True,True,False,True,True,,True,,,False
29195,59,4.0,,5.0,,,,84.0,17.8,0.0,3.9,,,,,,1.1,-55.0,,-54.0,,,,25.0,-41.2,-59.0,-55.1,,,,,,-57.9,,True,,,,True,True,False,False,,,,,,False
29197,0,0.0,,0.0,,,,2.0,13.1,0.1,,0.0,,,,,0.0,0.0,,0.0,,,,2.0,13.1,0.1,,0.0,,,,,0.0,,True,,,,False,False,False,,True,,,,,False
29199,0,0.0,,0.0,,,,4.0,3.8,0.1,,0.0,,,,,0.0,0.0,,0.0,,,,4.0,3.8,0.1,,0.0,,,,,0.0,,True,,,,False,False,False,,True,,,,,False
29201,69,24.0,,16.0,,,,101.0,45.8,6.0,43.9,59.0,,,,,24.6,-45.0,,-53.0,,,,32.0,-23.2,-63.0,-25.1,-10.0,,,,,-44.4,,False,,,,True,True,False,True,True,,,,,True
29203,13,22.0,,0.0,,,,0.0,10.3,0.4,,47.0,,,,,175.7,9.0,,-13.0,,,,-13.0,-2.7,-12.6,,34.0,,,,,162.7,,False,,,,False,True,False,,False,,,,,False
29205,3,2.0,,0.0,,,,0.0,7.9,0.0,,0.0,,,,,4.8,-1.0,,-3.0,,,,-3.0,4.9,-3.0,,-3.0,,,,,1.8,,False,,,,False,False,False,,False,,,,,False
29207,28,16.0,,23.0,,,,56.0,42.7,1.6,29.1,,,,,,18.7,-12.0,,-5.0,,,,28.0,14.7,-26.4,1.1,,,,,,-9.3,,True,,,,False,False,False,True,,,,,,True
29209,18,16.0,,10.0,,,,10.0,16.4,0.6,,18.0,,,,,63.9,-2.0,,-8.0,,,,-8.0,-1.6,-17.4,,0.0,,,,,45.9,,False,,,,False,True,False,,True,,,,,False
29211,9,14.0,,0.0,,,,22.0,17.0,3.2,18.8,,,,,,11.8,5.0,,-9.0,,,,13.0,8.0,-5.8,9.8,,,,,,2.8,,False,,,,False,False,False,False,,,,,,True
29213,83,70.0,,157.0,,,,64.0,23.3,5.0,,66.0,,,,,114.4,-13.0,,74.0,,,,-19.0,-59.7,-78.0,,-17.0,,,,,31.4,,False,,,,False,False,False,,False,,,,,False
29215,11,4.0,,0.0,,,,2.0,20.3,0.1,,,,,,,13.0,-7.0,,-11.0,,,,-9.0,9.3,-10.9,,,,,,,2.0,,False,,,,False,False,False,,,,,,,True
29217,16,22.0,,0.0,,,,18.0,17.4,0.8,,33.0,,,,,209.8,6.0,,-16.0,,,,2.0,1.4,-15.2,,17.0,,,,,193.8,,False,,,,True,True,False,,False,,,,,False
29219,31,16.0,,21.0,,,,10.0,22.8,1.7,,26.0,,,,,23.3,-15.0,,-10.0,,,,-21.0,-8.2,-29.3,,-5.0,,,,,-7.7,,True,,,,False,True,False,,True,,,,,True
29221,14,8.0,,8.0,,,,4.0,24.9,0.6,,13.0,,,,,6.0,-6.0,,-6.0,,,,-10.0,10.9,-13.4,,-1.0,,,,,-8.0,,False,,,,False,False,False,,True,,,,,False
29223,2,2.0,,0.0,,,,0.0,12.4,,,0.0,,,,,0.0,0.0,,-2.0,,,,-2.0,10.4,,,-2.0,,,,,-2.0,,False,,,,False,False,,,False,,,,,False
29225,37,24.0,,20.0,,,,18.0,26.8,1.6,,35.0,,,,,49.9,-13.0,,-17.0,,,,-19.0,-10.2,-35.4,,-2.0,,,,,12.9,,False,,,,False,True,False,,True,,,,,True
29227,0,0.0,,0.0,,,,0.0,2.2,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,2.2,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
29229,30,16.0,,0.0,,,,9.0,7.9,0.6,,24.0,,,,,259.3,-14.0,,-30.0,,,,-21.0,-22.1,-29.4,,-6.0,,,,,229.3,,False,,,,False,False,False,,True,,,,,False
29510,759,454.0,,170.0,,,,845.0,706.1,127.8,212.8,763.0,,188.8,,,222.4,-305.0,,-589.0,,,,86.0,-52.9,-631.2,-546.2,4.0,,-570.2,,,-536.6,,False,,,,True,True,False,False,True,,False,,,False
30001,8,0.0,,0.0,,,,0.0,14.6,0.1,,1.0,,,,,0.0,-8.0,,-8.0,,,,-8.0,6.6,-7.9,,-7.0,,,,,-8.0,,False,,,,False,True,True,,True,,,,,False
30003,52,28.0,,0.0,,,,14.0,35.9,28.8,,58.0,,,,,44.8,-24.0,,-52.0,,,,-38.0,-16.1,-23.2,,6.0,,,,,-7.2,,False,,,,False,True,True,,True,,,,,True
30005,4,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-4.0,,-4.0,,,,-4.0,-4.0,,,-4.0,,,,,,,False,,,,False,False,,,False,,,,,
30007,4,0.0,,0.0,,,,0.0,3.5,0.4,,0.0,,,,,0.0,-4.0,,-4.0,,,,-4.0,-0.5,-3.6,,-4.0,,,,,-4.0,,False,,,,False,True,True,,False,,,,,True
30009,14,18.0,,0.0,,,,4.0,8.5,5.1,,26.0,,,,,34.1,4.0,,-14.0,,,,-10.0,-5.5,-8.9,,12.0,,,,,20.1,,False,,,,False,False,False,,False,,,,,False
30011,0,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,True,,,,True,True,,,True,,,,,
30013,35,14.0,,0.0,,,,4.0,23.1,7.8,,,,,,,22.4,-21.0,,-35.0,,,,-31.0,-11.9,-27.2,,,,,,,-12.6,,False,,,,False,True,False,,,,,,,True
30015,0,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,True,,,,True,True,,,True,,,,,
30017,11,10.0,,0.0,,,,2.0,23.4,,,,,,,,8.4,-1.0,,-11.0,,,,-9.0,12.4,,,,,,,,-2.6,,False,,,,False,False,,,,,,,,False
30019,0,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,True,,,,True,True,,,True,,,,,
30021,0,0.0,,0.0,,,,2.0,25.1,,,,,,,,0.0,0.0,,0.0,,,,2.0,25.1,,,,,,,,0.0,,True,,,,False,False,,,,,,,,True
30023,4,2.0,,0.0,,,,0.0,10.3,0.2,,0.0,,,,,0.5,-2.0,,-4.0,,,,-4.0,6.3,-3.8,,-4.0,,,,,-3.5,,False,,,,False,False,False,,False,,,,,False
30025,1,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,-1.0,,,,,,,False,,,,False,False,,,False,,,,,
30027,2,0.0,,0.0,,,,0.0,12.5,,,0.0,,,,,0.0,-2.0,,-2.0,,,,-2.0,10.5,,,-2.0,,,,,-2.0,,False,,,,False,False,,,False,,,,,True
30029,51,20.0,,0.0,,,,57.0,39.4,20.7,,,,,,,15.3,-31.0,,-51.0,,,,6.0,-11.6,-30.3,,,,,,,-35.7,,False,,,,True,True,True,,,,,,,False
30031,277,96.0,,222.0,,,,24.0,78.8,56.8,58.7,181.0,,,,,95.5,-181.0,,-55.0,,,,-253.0,-198.2,-220.2,-218.3,-96.0,,,,,-181.5,,True,,,,False,False,False,False,True,,,,,False
30033,10,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-10.0,,-10.0,,,,-10.0,-10.0,,,-10.0,,,,,,,False,,,,False,False,,,False,,,,,
30035,12,28.0,,0.0,,,,1.0,7.1,4.9,,19.0,,,,,17.1,16.0,,-12.0,,,,-11.0,-4.9,-7.1,,7.0,,,,,5.1,,True,,,,True,True,True,,True,,,,,True
30037,0,0.0,,0.0,,,,0.0,0.8,0.1,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,0.8,0.1,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
30039,2,4.0,,0.0,,,,0.0,11.4,,,0.0,,,,,3.5,2.0,,-2.0,,,,-2.0,9.4,,,-2.0,,,,,1.5,,False,,,,False,False,,,False,,,,,True
