,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
33017,8,4.0,8.7,0.0,,,,,10.0,22.3,0.9,9.0,4.7,,,,7.5,3.0,,,3.4,-4.0,0.7,-8.0,,,,,2.0,14.3,-7.1,1.0,-3.3,,,,-0.5,-5.0,,,-4.6,True,False,,,,,True,False,False,True,True,,,,True,False,,,False
33019,2,0.0,,0.0,,,,,3.0,4.9,0.2,,,,,,,,,,0.3,-2.0,,-2.0,,,,,1.0,2.9,-1.8,,,,,,,,,,-1.7,,False,,,,,True,False,True,,,,,,,,,,True
34001,126,75.0,229.9,47.0,,,,,181.0,201.1,29.6,87.6,133.2,66.0,,,81.8,57.0,,,45.7,-51.0,103.9,-79.0,,,,,55.0,75.1,-96.4,-38.4,7.2,-60.0,,,-44.2,-69.0,,,-80.3,False,False,,,,,False,False,False,True,True,False,,,True,False,,,False
34003,165,285.0,89.9,195.0,,,,,597.0,559.8,150.6,209.6,179.0,241.0,,,238.8,143.0,,,229.9,120.0,-75.1,30.0,,,,,432.0,394.8,-14.4,44.6,14.0,76.0,,,73.8,-22.0,,,64.9,True,True,,,,,False,False,True,True,True,True,,,True,True,,,True
34005,101,117.0,151.5,131.0,,,,,132.0,319.8,54.7,112.4,83.2,100.0,,,109.1,81.0,,,92.3,16.0,50.5,30.0,,,,,31.0,218.8,-46.3,11.4,-17.8,-1.0,,,8.1,-20.0,,,-8.7,False,False,,,,,False,False,False,True,False,True,,,True,False,,,True
34007,170,236.0,285.9,324.0,,,,,315.0,528.8,100.4,187.4,95.6,188.0,,,216.8,161.0,,,224.5,66.0,115.9,154.0,,,,,145.0,358.8,-69.6,17.4,-74.4,18.0,,,46.8,-9.0,,,54.5,False,False,,,,,False,False,False,True,False,True,,,True,True,,,True
34009,52,17.0,26.9,21.0,,,,,37.0,52.7,3.1,16.5,21.6,12.0,,,13.6,,,,5.9,-35.0,-25.1,-31.0,,,,,-15.0,0.7,-48.9,-35.5,-30.4,-40.0,,,-38.4,,,,-46.1,True,True,,,,,True,True,False,False,True,False,,,False,,,,False
34011,32,41.0,198.8,26.0,,,,,149.0,74.0,7.4,35.4,31.2,35.0,,,27.4,18.0,,,22.4,9.0,166.8,-6.0,,,,,117.0,42.0,-24.6,3.4,-0.8,3.0,,,-4.6,-14.0,,,-9.6,False,True,,,,,False,False,False,True,True,True,,,True,False,,,False
34013,140,129.0,99.2,165.0,,,,,351.0,315.6,51.4,121.1,98.5,153.0,,,109.5,72.0,,,94.1,-11.0,-40.8,25.0,,,,,211.0,175.6,-88.6,-18.9,-41.5,13.0,,,-30.5,-68.0,,,-45.9,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
34015,86,109.0,109.3,135.0,,,,,152.0,202.4,58.5,122.7,63.9,,,,119.9,99.0,,,102.0,23.0,23.3,49.0,,,,,66.0,116.4,-27.5,36.7,-22.1,,,,33.9,13.0,,,16.0,False,False,,,,,False,False,False,False,True,,,,False,True,,,True
34017,199,144.0,128.8,184.0,,,,,602.0,250.6,49.0,154.7,41.1,169.0,,,131.1,32.0,,,0.0,-55.0,-70.2,-15.0,,,,,403.0,51.6,-150.0,-44.3,-157.9,-30.0,,,-67.9,-167.0,,,-199.0,False,True,,,,,False,True,False,True,False,True,,,False,False,,,False
34019,14,7.0,26.6,7.0,,,,,34.0,52.6,1.0,7.1,24.0,,,,4.3,,,,5.3,-7.0,12.6,-7.0,,,,,20.0,38.6,-13.0,-6.9,10.0,,,,-9.7,,,,-8.7,False,False,,,,,False,False,False,True,False,,,,False,,,,False
34021,66,51.0,111.5,48.0,,,,,207.0,143.0,16.0,61.8,75.9,61.0,,,53.0,34.0,,,35.4,-15.0,45.5,-18.0,,,,,141.0,77.0,-50.0,-4.2,9.9,-5.0,,,-13.0,-32.0,,,-30.6,False,False,,,,,False,False,False,True,True,True,,,True,False,,,False
34023,170,119.0,117.6,193.0,,,,,234.0,362.8,38.4,130.4,122.4,116.0,,,115.0,70.0,,,80.9,-51.0,-52.4,23.0,,,,,64.0,192.8,-131.6,-39.6,-47.6,-54.0,,,-55.0,-100.0,,,-89.1,False,True,,,,,False,False,False,True,True,False,,,False,False,,,False
34025,239,165.0,120.5,141.0,,,,,147.0,270.4,93.3,204.5,291.9,168.0,,,181.4,117.0,,,137.4,-74.0,-118.5,-98.0,,,,,-92.0,31.4,-145.7,-34.5,52.9,-71.0,,,-57.6,-122.0,,,-101.6,False,False,,,,,False,True,False,True,True,True,,,True,False,,,False
34027,81,87.0,46.7,162.0,,,,,107.0,256.5,41.7,88.7,84.7,90.0,,,86.1,36.0,,,105.3,6.0,-34.3,81.0,,,,,26.0,175.5,-39.3,7.7,3.7,9.0,,,5.1,-45.0,,,24.3,False,False,,,,,False,False,False,False,True,False,,,True,False,,,False
34029,167,122.0,265.1,96.0,,,,,175.0,349.8,46.9,106.3,156.9,116.0,,,107.9,68.0,,,91.4,-45.0,98.1,-71.0,,,,,8.0,182.8,-120.1,-60.7,-10.1,-51.0,,,-59.1,-99.0,,,-75.6,False,False,,,,,True,False,False,False,True,False,,,False,False,,,False
34031,129,109.0,58.5,189.0,,,,,348.0,221.7,46.3,103.5,88.5,136.0,,,113.5,63.0,,,87.1,-20.0,-70.5,60.0,,,,,219.0,92.7,-82.7,-25.5,-40.5,7.0,,,-15.5,-66.0,,,-41.9,False,False,,,,,False,False,False,False,False,True,,,True,False,,,False
34033,17,16.0,28.5,20.0,,,,,47.0,28.3,1.8,15.1,19.8,12.0,,,5.8,,,,14.6,-1.0,11.5,3.0,,,,,30.0,11.3,-15.2,-1.9,2.8,-5.0,,,-11.2,,,,-2.4,False,False,,,,,False,False,False,False,False,False,,,False,,,,False
34035,87,70.0,31.8,145.0,,,,,107.0,152.4,32.0,86.2,65.7,76.0,,,79.0,64.0,,,72.2,-17.0,-55.2,58.0,,,,,20.0,65.4,-55.0,-0.8,-21.3,-11.0,,,-8.0,-23.0,,,-14.8,False,False,,,,,False,False,False,True,False,True,,,True,False,,,True
34037,22,15.0,13.7,15.0,,,,,18.0,43.3,4.9,21.6,18.5,20.0,,,17.5,9.0,,,13.5,-7.0,-8.3,-7.0,,,,,-4.0,21.3,-17.1,-0.4,-3.5,-2.0,,,-4.5,-13.0,,,-8.5,False,False,,,,,True,False,False,True,True,True,,,True,False,,,False
34039,137,30.0,66.5,84.0,,,,,251.0,136.2,20.7,102.1,96.9,,,,55.2,32.0,,,28.3,-107.0,-70.5,-53.0,,,,,114.0,-0.8,-116.3,-34.9,-40.1,,,,-81.8,-105.0,,,-108.7,True,True,,,,,False,True,False,True,True,,,,True,True,,,False
34041,15,14.0,11.0,14.0,,,,,35.0,41.7,1.6,11.7,11.7,14.0,,,11.2,,,,11.4,-1.0,-4.0,-1.0,,,,,20.0,26.7,-13.4,-3.3,-3.3,-1.0,,,-3.8,,,,-3.6,False,False,,,,,False,False,False,False,False,False,,,False,,,,False
35001,713,556.0,252.7,654.0,,,,,889.0,647.1,486.8,737.5,403.8,689.0,,,633.3,860.0,,,704.7,-157.0,-460.3,-59.0,,,,,176.0,-65.9,-226.2,24.5,-309.2,-24.0,,,-79.7,147.0,,,-8.3,False,True,,,,,False,True,False,True,False,True,,,True,True,,,True
35003,1,1.0,,0.0,,,,,0.0,1.9,0.0,,,,,,,,,,14.4,0.0,,-1.0,,,,,-1.0,0.9,-1.0,,,,,,,,,,13.4,,False,,,,,False,False,False,,,,,,,,,,False
35005,37,48.0,31.4,19.0,,,,,15.0,42.6,19.0,36.0,47.6,48.0,,,,,,,57.1,11.0,-5.6,-18.0,,,,,-22.0,5.6,-18.0,-1.0,10.6,11.0,,,,,,,20.1,True,False,,,,,False,True,False,True,True,False,,,,,,,False
35006,12,16.0,,15.0,,,,,27.0,27.9,1.4,,9.6,,,,,,,,14.9,4.0,,3.0,,,,,15.0,15.9,-10.6,,-2.4,,,,,,,,2.9,,True,,,,,False,False,False,,True,,,,,,,,True
35007,2,0.0,,0.0,,,,,1.0,0.8,0.1,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-1.0,-1.2,-1.9,,,,,,,,,,-2.0,,False,,,,,True,True,True,,,,,,,,,,False
35009,54,57.0,,79.0,,,,,74.0,70.6,33.6,,58.1,69.0,,,,,,,65.3,3.0,,25.0,,,,,20.0,16.6,-20.4,,4.1,15.0,,,,,,,11.3,,False,,,,,False,False,False,,False,False,,,,,,,False
35011,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
35013,310,284.0,221.6,372.0,,,,,434.0,331.7,159.4,241.9,295.9,253.0,,,268.6,267.0,,,280.8,-26.0,-88.4,62.0,,,,,124.0,21.7,-150.6,-68.1,-14.1,-57.0,,,-41.4,-43.0,,,-29.2,False,False,,,,,False,True,False,False,True,False,,,False,False,,,False
35015,35,36.0,0.1,0.0,,,,,28.0,38.3,17.7,37.3,27.1,49.0,,,,,,,54.9,1.0,-34.9,-35.0,,,,,-7.0,3.3,-17.3,2.3,-7.9,14.0,,,,,,,19.9,False,False,,,,,False,False,False,False,False,False,,,,,,,False
35017,15,10.0,,0.0,,,,,10.0,9.9,1.1,,,13.0,,,,,,,20.7,-5.0,,-15.0,,,,,-5.0,-5.1,-13.9,,,-2.0,,,,,,,5.7,,False,,,,,False,False,False,,,True,,,,,,,False
35019,4,0.0,,0.0,,,,,2.0,0.5,0.4,,,0.0,,,,,,,0.0,-4.0,,-4.0,,,,,-2.0,-3.5,-3.6,,,-4.0,,,,,,,-4.0,,False,,,,,True,True,True,,,False,,,,,,,False
35021,0,0.0,,0.0,,,,,0.0,0.4,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,0.4,0.0,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
35023,6,14.0,,0.0,,,,,11.0,21.4,3.6,,,18.0,,,,,,,11.4,8.0,,-6.0,,,,,5.0,15.4,-2.4,,,12.0,,,,,,,5.4,,True,,,,,True,False,True,,,False,,,,,,,True
35025,74,97.0,36.4,0.0,,,,,94.0,113.5,52.5,86.8,60.9,100.0,,,,,,,115.5,23.0,-37.6,-74.0,,,,,20.0,39.5,-21.5,12.8,-13.1,26.0,,,,,,,41.5,False,False,,,,,True,False,True,True,True,False,,,,,,,False
35027,12,9.0,,0.0,,,,,0.0,7.9,0.8,,,14.0,,,,,,,18.5,-3.0,,-12.0,,,,,-12.0,-4.1,-11.2,,,2.0,,,,,,,6.5,,False,,,,,False,False,False,,,True,,,,,,,False
35028,3,3.0,,0.0,,,,,15.0,0.2,0.3,,,,,,,,,,2.6,0.0,,-3.0,,,,,12.0,-2.8,-2.7,,,,,,,,,,-0.4,,False,,,,,False,False,False,,,,,,,,,,False
35029,22,25.0,,0.0,,,,,21.0,42.6,4.1,,22.6,24.0,,,,,,,21.4,3.0,,-22.0,,,,,-1.0,20.6,-17.9,,0.6,2.0,,,,,,,-0.6,,False,,,,,True,False,False,,True,True,,,,,,,True
35031,129,131.0,282.0,148.0,,,,,116.0,71.2,71.1,125.8,34.4,,,,120.9,,,,0.0,2.0,153.0,19.0,,,,,-13.0,-57.8,-57.9,-3.2,-94.6,,,,-8.1,,,,-129.0,False,False,,,,,False,False,False,False,False,,,,False,,,,False
35033,2,2.0,,0.0,,,,,0.0,3.2,,,,,,,,,,,22.2,0.0,,-2.0,,,,,-2.0,1.2,,,,,,,,,,,20.2,,False,,,,,False,False,,,,,,,,,,,False
35035,27,15.0,84.5,0.0,,,,,45.0,43.3,4.1,19.9,,22.0,,,,,,,21.1,-12.0,57.5,-27.0,,,,,18.0,16.3,-22.9,-7.1,,-5.0,,,,,,,-5.9,False,False,,,,,False,False,False,True,,True,,,,,,,True
35037,8,8.0,,0.0,,,,,2.0,2.1,0.4,,,15.0,,,,,,,26.1,0.0,,-8.0,,,,,-6.0,-5.9,-7.6,,,7.0,,,,,,,18.1,,False,,,,,False,False,False,,,False,,,,,,,False
35039,58,31.0,,0.0,,,,,14.0,44.7,10.9,,21.2,38.0,,,,,,,37.3,-27.0,,-58.0,,,,,-44.0,-13.3,-47.1,,-36.8,-20.0,,,,,,,-20.7,,False,,,,,False,True,False,,False,True,,,,,,,True
35041,8,8.0,,0.0,,,,,12.0,10.0,3.4,,,10.0,,,,,,,9.2,0.0,,-8.0,,,,,4.0,2.0,-4.6,,,2.0,,,,,,,1.2,,False,,,,,False,False,False,,,False,,,,,,,False
35043,84,60.0,15.7,70.0,,,,,121.0,121.3,46.4,89.4,47.8,98.0,,,83.2,64.0,,,73.9,-24.0,-68.3,-14.0,,,,,37.0,37.3,-37.6,5.4,-36.2,14.0,,,-0.8,-20.0,,,-10.1,False,True,,,,,False,False,False,True,False,True,,,True,True,,,True
35045,142,172.0,246.8,191.0,,,,,164.0,116.5,86.9,170.8,80.7,250.0,,,178.5,,,,129.8,30.0,104.8,49.0,,,,,22.0,-25.5,-55.1,28.8,-61.3,108.0,,,36.5,,,,-12.2,False,False,,,,,True,True,False,True,False,False,,,False,,,,True
35047,6,3.0,,0.0,,,,,7.0,5.3,0.8,,,,,,,,,,3.0,-3.0,,-6.0,,,,,1.0,-0.7,-5.2,,,,,,,,,,-3.0,,False,,,,,True,True,False,,,,,,,,,,False
35049,79,69.0,12.2,91.0,,,,,89.0,86.3,43.9,76.2,53.6,80.0,,,,81.0,,,88.8,-10.0,-66.8,12.0,,,,,10.0,7.3,-35.1,-2.8,-25.4,1.0,,,,2.0,,,9.8,False,False,,,,,False,True,False,True,False,True,,,,True,,,True
35051,5,0.0,,0.0,,,,,1.0,1.8,0.4,,,,,,,,,,0.3,-5.0,,-5.0,,,,,-4.0,-3.2,-4.6,,,,,,,,,,-4.7,,False,,,,,True,True,True,,,,,,,,,,True
35053,4,3.0,,0.0,,,,,4.0,5.1,2.5,,,6.0,,,,,,,2.1,-1.0,,-4.0,,,,,0.0,1.1,-1.5,,,2.0,,,,,,,-1.9,,False,,,,,True,False,False,,,False,,,,,,,False
35055,17,4.0,,0.0,,,,,6.0,8.0,2.1,,,7.0,,,,,,,4.5,-13.0,,-17.0,,,,,-11.0,-9.1,-14.9,,,-10.0,,,,,,,-12.5,,False,,,,,True,True,False,,,True,,,,,,,True
35057,3,1.0,,0.0,,,,,6.0,5.5,1.7,,,,,,,,,,0.6,-2.0,,-3.0,,,,,3.0,2.5,-1.3,,,,,,,,,,-2.4,,False,,,,,False,False,True,,,,,,,,,,False
35059,6,0.0,,0.0,,,,,0.0,0.9,0.1,,,,,,,,,,0.1,-6.0,,-6.0,,,,,-6.0,-5.1,-5.9,,,,,,,,,,-5.9,,False,,,,,False,True,True,,,,,,,,,,True
35061,69,38.0,6.1,59.0,,,,,61.0,58.1,21.3,45.6,34.8,44.0,,,,,,,43.4,-31.0,-62.9,-10.0,,,,,-8.0,-10.9,-47.7,-23.4,-34.2,-25.0,,,,,,,-25.6,False,True,,,,,True,True,False,True,False,True,,,,,,,True
36001,107,63.0,55.1,103.0,,,,,242.0,118.6,30.0,76.1,21.7,57.0,,,70.2,64.0,,,69.3,-44.0,-51.9,-4.0,,,,,135.0,11.6,-77.0,-30.9,-85.3,-50.0,,,-36.8,-43.0,,,-37.7,False,True,,,,,False,True,False,True,False,False,,,True,True,,,True
36003,5,3.0,,1.0,,,,,5.0,6.0,0.5,,,,,,,,,,4.0,-2.0,,-4.0,,,,,0.0,1.0,-4.5,,,,,,,,,,-1.0,,False,,,,,True,True,False,,,,,,,,,,True
36005,563,0.0,,422.0,,,,,,1036.1,,0.0,,517.0,,,,,,,,-563.0,,-141.0,,,,,,473.1,,-563.0,,-46.0,,,,,,,,,True,,,,,,True,,True,,True,,,,,,,
36007,70,55.0,31.6,130.0,,,,,32.0,168.7,29.3,80.6,27.1,,,,71.9,80.0,,,69.6,-15.0,-38.4,60.0,,,,,-38.0,98.7,-40.7,10.6,-42.9,,,,1.9,10.0,,,-0.4,False,False,,,,,False,False,False,True,False,,,,True,True,,,True
36009,7,11.0,7.9,7.0,,,,,12.0,26.4,3.3,11.8,12.2,,,,,,,,24.1,4.0,0.9,0.0,,,,,5.0,19.4,-3.7,4.8,5.2,,,,,,,,17.1,True,True,,,,,False,False,True,False,False,,,,,,,,False
36011,3,6.0,7.3,1.0,,,,,5.0,21.3,0.6,5.0,7.5,,,,,,,,4.9,3.0,4.3,-2.0,,,,,2.0,18.3,-2.4,2.0,4.5,,,,,,,,1.9,False,True,,,,,True,False,True,True,False,,,,,,,,True
36013,24,39.0,10.1,56.0,,,,,24.0,67.2,19.7,38.1,16.4,,,,,34.0,,,136.2,15.0,-13.9,32.0,,,,,0.0,43.2,-4.3,14.1,-7.6,,,,,10.0,,,112.2,True,False,,,,,True,False,True,True,True,,,,,True,,,False
36015,5,2.0,0.3,0.0,,,,,30.0,13.0,0.2,1.5,0.7,,,,,,,,1.2,-3.0,-4.7,-5.0,,,,,25.0,8.0,-4.8,-3.5,-4.3,,,,,,,,-3.8,False,False,,,,,False,False,False,False,False,,,,,,,,False
36017,16,17.0,,7.0,,,,,6.0,21.9,3.4,,3.8,,,,,,,,27.4,1.0,,-9.0,,,,,-10.0,5.9,-12.6,,-12.2,,,,,,,,11.4,,False,,,,,False,False,False,,False,,,,,,,,False
36019,3,7.0,3.1,0.0,,,,,9.0,12.2,0.6,5.9,0.9,,,,,,,,11.6,4.0,0.1,-3.0,,,,,6.0,9.2,-2.4,2.9,-2.1,,,,,,,,8.6,True,True,,,,,False,False,True,True,True,,,,,,,,False
36021,6,11.0,16.6,7.0,,,,,33.0,32.3,1.4,9.8,10.4,7.0,,,10.1,,,,8.3,5.0,10.6,1.0,,,,,27.0,26.3,-4.6,3.8,4.4,1.0,,,4.1,,,,2.3,False,True,,,,,False,False,True,True,True,True,,,True,,,,True
36023,10,8.0,,4.0,,,,,3.0,14.9,0.4,,,,,,,,,,10.1,-2.0,,-6.0,,,,,-7.0,4.9,-9.6,,,,,,,,,,0.1,,False,,,,,False,False,False,,,,,,,,,,True
36025,2,0.0,,0.0,,,,,3.0,4.6,0.6,,,,,,,,,,0.0,-2.0,,-2.0,,,,,1.0,2.6,-1.4,,,,,,,,,,-2.0,,False,,,,,True,False,True,,,,,,,,,,False
36027,104,31.0,24.2,19.0,,,,,305.0,113.7,11.2,40.6,28.5,40.0,,,35.2,25.0,,,21.4,-73.0,-79.8,-85.0,,,,,201.0,9.7,-92.8,-63.4,-75.5,-64.0,,,-68.8,-79.0,,,-82.6,False,False,,,,,False,True,False,True,False,True,,,True,False,,,False
36029,305,249.0,211.0,309.0,,,,,343.0,566.9,137.8,270.8,144.4,227.0,,,259.3,206.0,,,257.7,-56.0,-94.0,4.0,,,,,38.0,261.9,-167.2,-34.2,-160.6,-78.0,,,-45.7,-99.0,,,-47.3,False,True,,,,,True,False,False,True,False,False,,,True,False,,,True
36031,0,4.0,,0.0,,,,,2.0,11.1,0.3,,,,,,,,,,2.3,4.0,,0.0,,,,,2.0,11.1,0.3,,,,,,,,,,2.3,,True,,,,,True,False,True,,,,,,,,,,True
36033,5,2.0,0.0,0.0,,,,,1.0,9.8,0.2,3.0,,,,,,,,,2.3,-3.0,-5.0,-5.0,,,,,-4.0,4.8,-4.8,-2.0,,,,,,,,,-2.7,False,False,,,,,False,False,False,True,,,,,,,,,True
36035,1,4.0,23.0,0.0,,,,,28.0,17.5,0.4,1.8,6.4,,,,3.1,,,,2.5,3.0,22.0,-1.0,,,,,27.0,16.5,-0.6,0.8,5.4,,,,2.1,,,,1.5,False,True,,,,,False,False,True,True,False,,,,True,,,,True
36037,9,8.0,6.0,7.0,,,,,32.0,22.6,1.5,12.1,8.4,,,,,,,,5.8,-1.0,-3.0,-2.0,,,,,23.0,13.6,-7.5,3.1,-0.6,,,,,,,,-3.2,False,False,,,,,False,False,False,False,True,,,,,,,,False
36039,6,2.0,,0.0,,,,,15.0,18.1,0.1,,2.6,,,,,,,,1.7,-4.0,,-6.0,,,,,9.0,12.1,-5.9,,-3.4,,,,,,,,-4.3,,False,,,,,False,False,False,,True,,,,,,,,False
36041,0,0.0,,0.0,,,,,0.0,0.8,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,0.8,0.0,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
36043,16,16.0,8.8,21.0,,,,,8.0,26.6,2.8,20.9,22.5,,,,,,,,9.7,0.0,-7.2,5.0,,,,,-8.0,10.6,-13.2,4.9,6.5,,,,,,,,-6.3,False,False,,,,,False,False,False,False,False,,,,,,,,False
36045,9,2.0,1.2,0.0,,,,,5.0,12.1,0.8,4.9,,,,,,,,,0.7,-7.0,-7.8,-9.0,,,,,-4.0,3.1,-8.2,-4.1,,,,,,,,,-8.3,False,False,,,,,True,True,False,True,,,,,,,,,False
36047,732,0.0,,814.0,,,,,,1449.7,,0.0,,609.0,,,,,,,,-732.0,,82.0,,,,,,717.7,,-732.0,,-123.0,,,,,,,,,True,,,,,,True,,True,,True,,,,,,,
36049,1,0.0,,0.0,,,,,1.0,2.3,0.2,,,,,,,,,,0.1,-1.0,,-1.0,,,,,0.0,1.3,-0.8,,,,,,,,,,-0.9,,False,,,,,True,False,True,,,,,,,,,,True
36051,12,14.0,6.5,0.0,,,,,11.0,20.2,4.4,15.9,3.1,,,,,,,,30.1,2.0,-5.5,-12.0,,,,,-1.0,8.2,-7.6,3.9,-8.9,,,,,,,,18.1,False,False,,,,,True,False,False,False,False,,,,,,,,False
36053,8,11.0,15.2,9.0,,,,,41.0,36.0,2.2,9.2,7.2,10.0,,,8.9,,,,11.8,3.0,7.2,1.0,,,,,33.0,28.0,-5.8,1.2,-0.8,2.0,,,0.9,,,,3.8,False,True,,,,,False,False,False,True,True,True,,,True,,,,False
36055,230,231.0,202.2,236.0,,,,,445.0,544.9,117.2,231.8,141.2,,,,218.0,218.0,,,211.7,1.0,-27.8,6.0,,,,,215.0,314.9,-112.8,1.8,-88.8,,,,-12.0,-12.0,,,-18.3,False,False,,,,,False,False,False,False,False,,,,False,False,,,False
36057,13,11.0,,7.0,,,,,15.0,14.4,2.9,,6.0,,,,,,,,16.4,-2.0,,-6.0,,,,,2.0,1.4,-10.1,,-7.0,,,,,,,,3.4,,False,,,,,False,True,False,,False,,,,,,,,False
36059,327,279.0,60.9,292.0,,,,,3171.0,559.4,163.9,286.5,290.5,356.0,,,271.7,278.0,,,259.6,-48.0,-266.1,-35.0,,,,,2844.0,232.4,-163.1,-40.5,-36.5,29.0,,,-55.3,-49.0,,,-67.4,False,True,,,,,False,False,False,True,True,True,,,False,False,,,False
36061,479,1980.0,,434.0,,,,,6589.0,1160.0,,,486.8,282.0,,,2050.7,1412.0,,,1647.4,1501.0,,-45.0,,,,,6110.0,681.0,,,7.8,-197.0,,,1571.7,933.0,,,1168.4,,True,,,,,False,True,,,True,True,,,False,True,,,True
36063,41,57.0,55.0,90.0,,,,,163.0,146.6,23.1,51.8,25.1,,,,51.9,65.0,,,56.4,16.0,14.0,49.0,,,,,122.0,105.6,-17.9,10.8,-15.9,,,,10.9,24.0,,,15.4,True,False,,,,,False,False,False,True,True,,,,True,False,,,True
36065,119,93.0,148.4,80.0,,,,,152.0,265.4,41.7,72.3,135.7,,,,68.8,69.0,,,60.4,-26.0,29.4,-39.0,,,,,33.0,146.4,-77.3,-46.7,16.7,,,,-50.2,-50.0,,,-58.6,False,False,,,,,False,False,False,False,True,,,,False,False,,,False
36067,162,172.0,212.3,175.0,,,,,329.0,355.9,82.6,180.4,96.0,,,,166.0,130.0,,,175.2,10.0,50.3,13.0,,,,,167.0,193.9,-79.4,18.4,-66.0,,,,4.0,-32.0,,,13.2,False,False,,,,,False,False,False,False,False,,,,True,False,,,False
36069,28,18.0,20.4,18.0,,,,,37.0,46.8,7.5,25.2,22.3,,,,20.4,,,,16.5,-10.0,-7.6,-10.0,,,,,9.0,18.8,-20.5,-2.8,-5.7,,,,-7.6,,,,-11.5,True,False,,,,,True,False,False,True,True,,,,True,,,,False
36071,91,64.0,71.6,70.0,,,,,325.0,177.6,18.1,54.5,21.5,80.0,,,53.3,46.0,,,51.7,-27.0,-19.4,-21.0,,,,,234.0,86.6,-72.9,-36.5,-69.5,-11.0,,,-37.7,-45.0,,,-39.3,True,True,,,,,False,False,False,False,False,True,,,False,False,,,False
36073,1,5.0,,0.0,,,,,26.0,21.6,0.3,,4.9,6.0,,,,,,,3.5,4.0,,-1.0,,,,,25.0,20.6,-0.7,,3.9,5.0,,,,,,,2.5,,True,,,,,False,False,True,,True,False,,,,,,,True
36075,10,13.0,26.1,11.0,,,,,17.0,41.8,4.9,15.2,24.0,,,,,,,,12.6,3.0,16.1,1.0,,,,,7.0,31.8,-5.1,5.2,14.0,,,,,,,,2.6,False,True,,,,,False,False,False,False,False,,,,,,,,True
36077,6,2.0,0.0,0.0,,,,,6.0,10.1,0.7,2.7,,,,,,,,,3.4,-4.0,-6.0,-6.0,,,,,0.0,4.1,-5.3,-3.3,,,,,,,,,-2.6,False,False,,,,,True,False,False,True,,,,,,,,,True
36079,29,26.0,7.3,30.0,,,,,136.0,31.1,11.6,23.7,15.4,23.0,,,20.1,,,,39.8,-3.0,-21.7,1.0,,,,,107.0,2.1,-17.4,-5.3,-13.6,-6.0,,,-8.9,,,,10.8,False,True,,,,,False,True,False,False,False,False,,,False,,,,False
36081,726,0.0,,703.0,,,,,,1610.5,,0.0,,705.0,,,,,,,,-726.0,,-23.0,,,,,,884.5,,-726.0,,-21.0,,,,,,,,,True,,,,,,False,,True,,True,,,,,,,
36083,57,30.0,14.9,36.0,,,,,43.0,69.1,30.1,69.8,12.6,,,,66.5,52.0,,,41.5,-27.0,-42.1,-21.0,,,,,-14.0,12.1,-26.9,12.8,-44.4,,,,9.5,-5.0,,,-15.5,False,True,,,,,True,True,True,True,False,,,,True,True,,,True
36085,138,0.0,,158.0,,,,,,271.1,,0.0,,162.0,,,,,,,,-138.0,,20.0,,,,,,133.1,,-138.0,,24.0,,,,,,,,,True,,,,,,True,,True,,True,,,,,,,
