,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
45015,1439,1180.0,,1248.0,,,,,1089.0,,985.6,,1110.5,,558.2,488.0,-259.0,,-191.0,,,,,-350.0,,-453.4,,-328.5,,-880.8,-951.0,,True,,,,,False,,False,,False,,False,False
45017,114,25.0,,2.0,,,,,112.0,,25.9,,0.0,,,6.0,-89.0,,-112.0,,,,,-2.0,,-88.1,,-114.0,,,-108.0,,False,,,,,True,,True,,False,,,False
45019,3665,2460.0,,3335.0,,,,,1533.0,,1936.3,,2552.0,,1483.8,1889.0,-1205.0,,-330.0,,,,,-2132.0,,-1728.7,,-1113.0,,-2181.2,-1776.0,,True,,,,,False,,False,,True,,False,False
45021,852,490.0,,543.0,,,,,718.0,,500.2,,471.0,,232.1,309.0,-362.0,,-309.0,,,,,-134.0,,-351.8,,-381.0,,-619.9,-543.0,,True,,,,,True,,True,,False,,False,False
45023,508,350.0,,338.0,,,,,353.0,,448.6,,237.0,,177.0,361.0,-158.0,,-170.0,,,,,-155.0,,-59.4,,-271.0,,-331.0,-147.0,,False,,,,,True,,True,,False,,False,True
45025,385,340.0,,284.0,,,,,487.0,,377.6,,128.0,,297.8,698.0,-45.0,,-101.0,,,,,102.0,,-7.4,,-257.0,,-87.2,313.0,,False,,,,,False,,True,,False,,False,False
45027,267,340.0,,273.0,,,,,259.0,,375.9,,383.0,,150.6,401.0,73.0,,6.0,,,,,-8.0,,108.9,,116.0,,-116.4,134.0,,True,,,,,True,,False,,False,,False,False
45029,274,320.0,,294.0,,,,,231.0,,428.8,,279.0,,201.3,270.0,46.0,,20.0,,,,,-43.0,,154.8,,5.0,,-72.7,-4.0,,True,,,,,True,,False,,True,,False,True
45031,868,670.0,,570.0,,,,,624.0,,484.6,,540.0,,606.7,400.0,-198.0,,-298.0,,,,,-244.0,,-383.4,,-328.0,,-261.3,-468.0,,False,,,,,False,,False,,False,,False,False
45033,432,335.0,,229.0,,,,,300.0,,443.7,,271.0,,202.5,749.0,-97.0,,-203.0,,,,,-132.0,,11.7,,-161.0,,-229.5,317.0,,False,,,,,False,,True,,False,,False,False
45035,1651,810.0,,870.0,,,,,770.0,,761.0,,649.0,,665.8,668.0,-841.0,,-781.0,,,,,-881.0,,-890.0,,-1002.0,,-985.2,-983.0,,True,,,,,False,,False,,False,,False,False
45037,314,330.0,,405.0,,,,,224.0,,401.4,,524.0,,,250.0,16.0,,91.0,,,,,-90.0,,87.4,,210.0,,,-64.0,,False,,,,,False,,False,,False,,,False
45039,255,150.0,,105.0,,,,,201.0,,264.0,,131.0,,,357.0,-105.0,,-150.0,,,,,-54.0,,9.0,,-124.0,,,102.0,,False,,,,,True,,True,,False,,,True
45041,1997,950.0,,864.0,,,,,1082.0,,757.2,,814.5,,590.4,583.0,-1047.0,,-1133.0,,,,,-915.0,,-1239.8,,-1182.5,,-1406.6,-1414.0,,False,,,,,True,,False,,False,,False,False
45043,603,555.0,,1650.0,,,,,343.0,,641.9,,424.0,,276.8,327.0,-48.0,,1047.0,,,,,-260.0,,38.9,,-179.0,,-326.2,-276.0,,False,,,,,False,,True,,False,,False,False
45045,9331,5505.0,,6714.0,,,,,3838.0,,4387.3,,4874.0,,2208.4,6464.0,-3826.0,,-2617.0,,,,,-5493.0,,-4943.7,,-4457.0,,-7122.6,-2867.0,,True,,,,,False,,False,,False,,False,True
45047,820,395.0,,462.0,,,,,622.0,,479.7,,489.0,,165.8,229.0,-425.0,,-358.0,,,,,-198.0,,-340.3,,-331.0,,-654.2,-591.0,,True,,,,,True,,True,,True,,False,False
45049,141,115.0,,34.0,,,,,123.0,,197.1,,125.0,,,61.0,-26.0,,-107.0,,,,,-18.0,,56.1,,-16.0,,,-80.0,,False,,,,,True,,False,,True,,,False
45051,3753,1970.0,,4224.0,,,,,1681.0,,1493.5,,1217.0,,1434.0,696.0,-1783.0,,471.0,,,,,-2072.0,,-2259.5,,-2536.0,,-2319.0,-3057.0,,True,,,,,False,,False,,False,,False,False
45053,184,165.0,,188.0,,,,,111.0,,272.7,,135.0,,,133.0,-19.0,,4.0,,,,,-73.0,,88.7,,-49.0,,,-51.0,,True,,,,,False,,False,,False,,,False
45055,649,530.0,,584.0,,,,,598.0,,697.2,,404.5,,409.9,290.0,-119.0,,-65.0,,,,,-51.0,,48.2,,-244.5,,-239.1,-359.0,,True,,,,,True,,True,,False,,False,False
45057,1278,800.0,,1132.0,,,,,913.0,,808.6,,907.0,,415.6,903.0,-478.0,,-146.0,,,,,-365.0,,-469.4,,-371.0,,-862.4,-375.0,,True,,,,,True,,True,,True,,False,True
45059,797,505.0,,729.0,,,,,599.0,,509.2,,502.0,,212.2,816.0,-292.0,,-68.0,,,,,-198.0,,-287.8,,-295.0,,-584.8,19.0,,True,,,,,True,,True,,False,,False,True
45061,143,160.0,,0.0,,,,,157.0,,199.2,,130.0,,,104.0,17.0,,-143.0,,,,,14.0,,56.2,,-13.0,,,-39.0,,False,,,,,True,,False,,True,,,False
45063,3365,2580.0,,3001.0,,,,,1899.0,,2514.0,,2931.5,,1170.2,2435.0,-785.0,,-364.0,,,,,-1466.0,,-851.0,,-433.5,,-2194.8,-930.0,,True,,,,,False,,False,,True,,False,False
45065,87,45.0,,34.0,,,,,53.0,,52.6,,37.0,,,53.0,-42.0,,-53.0,,,,,-34.0,,-34.4,,-50.0,,,-34.0,,False,,,,,True,,True,,False,,,True
45067,280,255.0,,234.0,,,,,231.0,,296.8,,139.0,,134.3,117.0,-25.0,,-46.0,,,,,-49.0,,16.8,,-141.0,,-145.7,-163.0,,False,,,,,False,,True,,False,,False,False
45069,428,330.0,,34.0,,,,,272.0,,312.0,,212.0,,210.3,169.0,-98.0,,-394.0,,,,,-156.0,,-116.0,,-216.0,,-217.7,-259.0,,False,,,,,False,,False,,False,,False,False
45071,605,480.0,,452.0,,,,,373.0,,635.4,,588.0,,288.1,515.0,-125.0,,-153.0,,,,,-232.0,,30.4,,-17.0,,-316.9,-90.0,,False,,,,,False,,True,,True,,False,True
45073,1425,615.0,,1033.0,,,,,694.0,,630.2,,517.0,,402.9,574.0,-810.0,,-392.0,,,,,-731.0,,-794.8,,-908.0,,-1022.1,-851.0,,True,,,,,True,,True,,False,,False,False
45075,799,400.0,,210.0,,,,,582.0,,416.2,,352.0,,193.5,603.0,-399.0,,-589.0,,,,,-217.0,,-382.8,,-447.0,,-605.5,-196.0,,False,,,,,True,,True,,False,,False,True
45077,2963,1595.0,,806.0,,,,,1114.0,,1733.5,,1817.0,,850.7,908.0,-1368.0,,-2157.0,,,,,-1849.0,,-1229.5,,-1146.0,,-2112.3,-2055.0,,False,,,,,False,,True,,True,,False,False
45079,4502,3085.0,,3672.0,,,,,2357.0,,2618.7,,3262.0,,1714.2,2811.0,-1417.0,,-830.0,,,,,-2145.0,,-1883.3,,-1240.0,,-2787.8,-1691.0,,True,,,,,False,,False,,True,,False,False
45081,108,115.0,,60.0,,,,,190.0,,263.9,,137.0,,,100.0,7.0,,-48.0,,,,,82.0,,155.9,,29.0,,,-8.0,,False,,,,,False,,False,,False,,,False
45083,5261,3085.0,,2950.0,,,,,2678.0,,2376.1,,2616.5,,1212.4,2124.0,-2176.0,,-2311.0,,,,,-2583.0,,-2884.9,,-2644.5,,-4048.6,-3137.0,,False,,,,,False,,False,,False,,False,False
45085,1027,600.0,,1110.0,,,,,833.0,,500.5,,490.0,,284.4,639.0,-427.0,,83.0,,,,,-194.0,,-526.5,,-537.0,,-742.6,-388.0,,True,,,,,True,,False,,False,,False,True
45087,434,295.0,,350.0,,,,,319.0,,491.8,,251.0,,,170.0,-139.0,,-84.0,,,,,-115.0,,57.8,,-183.0,,,-264.0,,True,,,,,True,,True,,False,,,False
45089,308,250.0,,78.0,,,,,203.0,,177.3,,203.0,,141.7,125.0,-58.0,,-230.0,,,,,-105.0,,-130.7,,-105.0,,-166.3,-183.0,,False,,,,,False,,False,,False,,False,False
45091,4507,2645.0,,3904.0,,,,,2036.0,,2676.9,,2759.0,,1590.7,2162.0,-1862.0,,-603.0,,,,,-2471.0,,-1830.1,,-1748.0,,-2916.3,-2345.0,,True,,,,,False,,True,,True,,False,False
46003,150,195.0,,,,,,,81.0,,370.2,,203.0,,,0.0,45.0,,,,,,,-69.0,,220.2,,53.0,,,-150.0,,,,,,,False,,False,,False,,,False
46005,809,1315.0,,1582.0,,,,,1055.0,,1892.2,,1962.5,,545.5,0.0,506.0,,773.0,,,,,246.0,,1083.2,,1153.5,,-263.5,-809.0,,False,,,,,True,,False,,False,,True,False
46007,93,170.0,,,,,,,86.0,,521.2,,222.0,,,0.0,77.0,,,,,,,-7.0,,428.2,,129.0,,,-93.0,,,,,,,True,,False,,False,,,False
46009,271,775.0,,216.0,,,,,440.0,,1145.1,,110.0,,,160.0,504.0,,-55.0,,,,,169.0,,874.1,,-161.0,,,-111.0,,True,,,,,True,,False,,True,,,True
46011,972,1035.0,,1105.0,,,,,1759.0,,1305.3,,1104.0,,393.0,223.0,63.0,,133.0,,,,,787.0,,333.3,,132.0,,-579.0,-749.0,,False,,,,,False,,False,,False,,False,False
46013,1554,1755.0,,1751.0,,,,,2298.0,,2645.6,,2278.0,,898.4,1322.0,201.0,,197.0,,,,,744.0,,1091.6,,724.0,,-655.6,-232.0,,True,,,,,False,,False,,False,,False,False
46015,230,355.0,,437.0,,,,,131.0,,633.0,,323.0,,,0.0,125.0,,207.0,,,,,-99.0,,403.0,,93.0,,,-230.0,,False,,,,,True,,False,,True,,,False
46017,100,180.0,,0.0,,,,,68.0,,201.2,,151.0,,,127.0,80.0,,-100.0,,,,,-32.0,,101.2,,51.0,,,27.0,,False,,,,,True,,False,,True,,,True
46019,319,390.0,,764.0,,,,,248.0,,1320.2,,433.0,,,0.0,71.0,,445.0,,,,,-71.0,,1001.2,,114.0,,,-319.0,,False,,,,,False,,False,,False,,,False
46021,23,25.0,,0.0,,,,,47.0,,53.1,,1.0,,,0.0,2.0,,-23.0,,,,,24.0,,30.1,,-22.0,,,-23.0,,False,,,,,False,,False,,False,,,False
46023,503,490.0,,934.0,,,,,330.0,,899.6,,642.5,,,36.0,-13.0,,431.0,,,,,-173.0,,396.6,,139.5,,,-467.0,,False,,,,,False,,False,,False,,,False
46025,132,95.0,,18.0,,,,,132.0,,586.8,,85.0,,,28.0,-37.0,,-114.0,,,,,0.0,,454.8,,-47.0,,,-104.0,,False,,,,,True,,False,,False,,,False
46027,559,410.0,,159.0,,,,,555.0,,563.0,,439.0,,,0.0,-149.0,,-400.0,,,,,-4.0,,4.0,,-120.0,,,-559.0,,False,,,,,True,,True,,True,,,False
46029,1168,1650.0,,1053.0,,,,,1880.0,,2797.0,,2432.0,,1088.5,0.0,482.0,,-115.0,,,,,712.0,,1629.0,,1264.0,,-79.5,-1168.0,,True,,,,,False,,False,,False,,True,False
46031,162,195.0,,0.0,,,,,91.0,,707.4,,173.0,,,0.0,33.0,,-162.0,,,,,-71.0,,545.4,,11.0,,,-162.0,,False,,,,,False,,False,,True,,,False
46033,253,210.0,,223.0,,,,,177.0,,320.7,,194.0,,,81.0,-43.0,,-30.0,,,,,-76.0,,67.7,,-59.0,,,-172.0,,True,,,,,False,,False,,False,,,False
46035,1174,1715.0,,919.0,,,,,1360.0,,3809.1,,2450.0,,1123.4,0.0,541.0,,-255.0,,,,,186.0,,2635.1,,1276.0,,-50.6,-1174.0,,True,,,,,True,,False,,False,,True,False
46037,264,120.0,,65.0,,,,,173.0,,246.2,,112.0,,,55.0,-144.0,,-199.0,,,,,-91.0,,-17.8,,-152.0,,,-209.0,,False,,,,,True,,True,,False,,,False
46039,150,120.0,,62.0,,,,,136.0,,159.9,,64.0,,,22.0,-30.0,,-88.0,,,,,-14.0,,9.9,,-86.0,,,-128.0,,False,,,,,True,,True,,False,,,False
46041,642,585.0,,,,,,,107.0,,1366.9,,865.5,,,0.0,-57.0,,,,,,,-535.0,,724.9,,223.5,,,-642.0,,,,,,,False,,False,,False,,,False
46043,121,190.0,,37.0,,,,,102.0,,260.4,,209.0,,,0.0,69.0,,-84.0,,,,,-19.0,,139.4,,88.0,,,-121.0,,False,,,,,True,,False,,False,,,False
46045,122,135.0,,0.0,,,,,146.0,,237.7,,204.0,,,33.0,13.0,,-122.0,,,,,24.0,,115.7,,82.0,,,-89.0,,False,,,,,False,,False,,False,,,False
46047,144,110.0,,0.0,,,,,143.0,,300.5,,112.0,,,36.0,-34.0,,-144.0,,,,,-1.0,,156.5,,-32.0,,,-108.0,,False,,,,,True,,False,,True,,,False
46049,56,110.0,,0.0,,,,,72.0,,133.2,,38.0,,,55.0,54.0,,-56.0,,,,,16.0,,77.2,,-18.0,,,-1.0,,False,,,,,True,,False,,True,,,True
46051,393,310.0,,126.0,,,,,381.0,,317.4,,287.0,,,81.0,-83.0,,-267.0,,,,,-12.0,,-75.6,,-106.0,,,-312.0,,False,,,,,True,,True,,False,,,False
46053,159,270.0,,31.0,,,,,95.0,,400.9,,384.0,,,0.0,111.0,,-128.0,,,,,-64.0,,241.9,,225.0,,,-159.0,,False,,,,,True,,False,,False,,,False
46055,82,30.0,,0.0,,,,,68.0,,81.0,,0.0,,,3.0,-52.0,,-82.0,,,,,-14.0,,-1.0,,-82.0,,,-79.0,,False,,,,,True,,True,,False,,,False
46057,286,265.0,,266.0,,,,,281.0,,490.2,,249.0,,,67.0,-21.0,,-20.0,,,,,-5.0,,204.2,,-37.0,,,-219.0,,True,,,,,True,,False,,False,,,False
46059,107,230.0,,0.0,,,,,107.0,,627.4,,375.0,,,0.0,123.0,,-107.0,,,,,0.0,,520.4,,268.0,,,-107.0,,True,,,,,True,,False,,False,,,True
46061,146,170.0,,101.0,,,,,91.0,,416.5,,322.0,,,0.0,24.0,,-45.0,,,,,-55.0,,270.5,,176.0,,,-146.0,,False,,,,,False,,False,,False,,,False
46063,26,30.0,,0.0,,,,,59.0,,84.9,,0.0,,,5.0,4.0,,-26.0,,,,,33.0,,58.9,,-26.0,,,-21.0,,False,,,,,False,,False,,False,,,False
46065,790,795.0,,573.0,,,,,888.0,,1013.2,,725.0,,,0.0,5.0,,-217.0,,,,,98.0,,223.2,,-65.0,,,-790.0,,False,,,,,False,,False,,False,,,False
46067,337,300.0,,277.0,,,,,283.0,,470.2,,492.0,,,74.0,-37.0,,-60.0,,,,,-54.0,,133.2,,155.0,,,-263.0,,False,,,,,False,,False,,False,,,False
46069,63,90.0,,2.0,,,,,64.0,,188.0,,180.0,,,10.0,27.0,,-61.0,,,,,1.0,,125.0,,117.0,,,-53.0,,False,,,,,True,,False,,False,,,False
46071,88,90.0,,0.0,,,,,38.0,,219.5,,104.0,,,20.0,2.0,,-88.0,,,,,-50.0,,131.5,,16.0,,,-68.0,,False,,,,,False,,False,,False,,,False
46073,64,90.0,,,,,,,126.0,,89.4,,117.0,,,0.0,26.0,,,,,,,62.0,,25.4,,53.0,,,-64.0,,,,,,,False,,True,,False,,,False
46075,21,50.0,,,,,,,16.0,,67.2,,5.0,,,9.0,29.0,,,,,,,-5.0,,46.2,,-16.0,,,-12.0,,,,,,,True,,False,,True,,,True
46077,211,290.0,,118.0,,,,,167.0,,700.3,,336.0,,,26.0,79.0,,-93.0,,,,,-44.0,,489.3,,125.0,,,-185.0,,False,,,,,True,,False,,False,,,False
46079,406,515.0,,545.0,,,,,639.0,,1309.0,,696.0,,,94.0,109.0,,139.0,,,,,233.0,,903.0,,290.0,,,-312.0,,False,,,,,False,,False,,False,,,False
46081,1023,1370.0,,1005.0,,,,,879.0,,3941.1,,1463.0,,608.5,188.0,347.0,,-18.0,,,,,-144.0,,2918.1,,440.0,,-414.5,-835.0,,True,,,,,True,,False,,False,,False,False
46083,2451,2505.0,,1880.0,,,,,2649.0,,5879.7,,3178.5,,2570.7,2633.0,54.0,,-571.0,,,,,198.0,,3428.7,,727.5,,119.7,182.0,,False,,,,,False,,False,,False,,False,False
46085,169,200.0,,0.0,,,,,68.0,,213.8,,227.0,,,0.0,31.0,,-169.0,,,,,-101.0,,44.8,,58.0,,,-169.0,,False,,,,,False,,False,,False,,,False
46087,270,395.0,,331.0,,,,,173.0,,1226.6,,620.0,,,0.0,125.0,,61.0,,,,,-97.0,,956.6,,350.0,,,-270.0,,True,,,,,True,,False,,False,,,False
46089,89,0.0,,0.0,,,,,72.0,,15.7,,1.0,,,0.0,-89.0,,-89.0,,,,,-17.0,,-73.3,,-88.0,,,-89.0,,False,,,,,True,,True,,True,,,False
46091,149,50.0,,,,,,,216.0,,68.0,,63.0,,,31.0,-99.0,,,,,,,67.0,,-81.0,,-86.0,,,-118.0,,,,,,,True,,True,,True,,,False
46093,841,805.0,,844.0,,,,,892.0,,1613.6,,1240.0,,515.9,252.0,-36.0,,3.0,,,,,51.0,,772.6,,399.0,,-325.1,-589.0,,True,,,,,False,,False,,False,,False,False
46095,100,85.0,,1.0,,,,,49.0,,296.9,,73.0,,,12.0,-15.0,,-99.0,,,,,-51.0,,196.9,,-27.0,,,-88.0,,False,,,,,False,,False,,False,,,False
46097,51,80.0,,0.0,,,,,50.0,,48.5,,7.0,,,0.0,29.0,,-51.0,,,,,-1.0,,-2.5,,-44.0,,,-51.0,,False,,,,,True,,True,,False,,,False
46099,8814,8955.0,,8875.0,,,,,13261.0,,14029.3,,10351.5,,8675.3,0.0,141.0,,61.0,,,,,4447.0,,5215.3,,1537.5,,-138.7,-8814.0,,True,,,,,False,,False,,False,,True,False
46101,188,285.0,,278.0,,,,,152.0,,483.1,,440.0,,,18.0,97.0,,90.0,,,,,-36.0,,295.1,,252.0,,,-170.0,,True,,,,,True,,False,,False,,,False
46102,552,1035.0,,703.0,,,,,180.0,,1732.2,,824.0,,293.9,0.0,483.0,,151.0,,,,,-372.0,,1180.2,,272.0,,-258.1,-552.0,,True,,,,,True,,False,,True,,True,False
46103,4304,4260.0,,9009.0,,,,,4339.0,,8147.6,,5044.5,,1910.0,787.0,-44.0,,4705.0,,,,,35.0,,3843.6,,740.5,,-2394.0,-3517.0,,False,,,,,True,,False,,False,,False,False
46105,143,70.0,,0.0,,,,,41.0,,59.7,,51.0,,,0.0,-73.0,,-143.0,,,,,-102.0,,-83.3,,-92.0,,,-143.0,,False,,,,,False,,False,,False,,,False
46107,119,245.0,,,,,,,76.0,,620.9,,251.0,,,0.0,126.0,,,,,,,-43.0,,501.9,,132.0,,,-119.0,,,,,,,True,,False,,False,,,True
46109,395,415.0,,505.0,,,,,451.0,,551.2,,671.0,,,104.0,20.0,,110.0,,,,,56.0,,156.2,,276.0,,,-291.0,,False,,,,,False,,False,,False,,,False
46111,140,210.0,,3.0,,,,,58.0,,412.8,,314.0,,,0.0,70.0,,-137.0,,,,,-82.0,,272.8,,174.0,,,-140.0,,False,,,,,False,,False,,False,,,False
46115,259,450.0,,0.0,,,,,306.0,,1090.3,,394.0,,,2.0,191.0,,-259.0,,,,,47.0,,831.3,,135.0,,,-257.0,,False,,,,,True,,False,,True,,,False
46117,123,125.0,,0.0,,,,,55.0,,136.1,,120.0,,,34.0,2.0,,-123.0,,,,,-68.0,,13.1,,-3.0,,,-89.0,,False,,,,,False,,False,,False,,,False
46119,42,75.0,,,,,,,24.0,,152.9,,45.0,,,17.0,33.0,,,,,,,-18.0,,110.9,,3.0,,,-25.0,,,,,,,True,,False,,True,,,True
46121,504,345.0,,346.0,,,,,179.0,,804.1,,256.5,,,30.0,-159.0,,-158.0,,,,,-325.0,,300.1,,-247.5,,,-474.0,,True,,,,,False,,False,,False,,,False
46123,259,205.0,,11.0,,,,,222.0,,213.6,,213.0,,,0.0,-54.0,,-248.0,,,,,-37.0,,-45.4,,-46.0,,,-259.0,,False,,,,,True,,True,,True,,,False
46125,280,435.0,,244.0,,,,,323.0,,764.6,,338.5,,,0.0,155.0,,-36.0,,,,,43.0,,484.6,,58.5,,,-280.0,,True,,,,,True,,False,,True,,,False
46127,518,485.0,,297.0,,,,,659.0,,717.5,,378.0,,,51.0,-33.0,,-221.0,,,,,141.0,,199.5,,-140.0,,,-467.0,,False,,,,,False,,False,,False,,,False
46129,254,160.0,,110.0,,,,,250.0,,140.6,,91.0,,,0.0,-94.0,,-144.0,,,,,-4.0,,-113.4,,-163.0,,,-254.0,,False,,,,,True,,False,,False,,,False
46135,1130,705.0,,805.0,,,,,1495.0,,1427.7,,968.0,,,409.0,-425.0,,-325.0,,,,,365.0,,297.7,,-162.0,,,-721.0,,True,,,,,True,,True,,True,,,False
46137,135,115.0,,9.0,,,,,64.0,,299.4,,124.5,,,24.0,-20.0,,-126.0,,,,,-71.0,,164.4,,-10.5,,,-111.0,,False,,,,,False,,False,,True,,,False
47001,1807,965.0,,947.0,,,,,737.0,,1112.6,,1120.0,,736.2,0.0,-842.0,,-860.0,,,,,-1070.0,,-694.4,,-687.0,,-1070.8,-1807.0,,False,,,,,False,,True,,True,,False,False
47003,1515,750.0,,635.0,,,,,682.0,,954.4,,652.0,,582.7,448.0,-765.0,,-880.0,,,,,-833.0,,-560.6,,-863.0,,-932.3,-1067.0,,False,,,,,False,,True,,False,,False,False
47005,477,360.0,,865.0,,,,,266.0,,505.5,,191.0,,,0.0,-117.0,,388.0,,,,,-211.0,,28.5,,-286.0,,,-477.0,,False,,,,,False,,True,,False,,,False
47007,262,105.0,,,,,,,153.0,,91.7,,179.0,,56.1,0.0,-157.0,,,,,,,-109.0,,-170.3,,-83.0,,-205.9,-262.0,,,,,,,True,,False,,True,,False,False
47009,3246,1350.0,,1173.0,,,,,1165.0,,1513.5,,1538.5,,909.4,0.0,-1896.0,,-2073.0,,,,,-2081.0,,-1732.5,,-1707.5,,-2336.6,-3246.0,,False,,,,,False,,True,,True,,False,False
47011,2786,915.0,,616.0,,,,,1153.0,,1046.6,,906.0,,799.6,586.0,-1871.0,,-2170.0,,,,,-1633.0,,-1739.4,,-1880.0,,-1986.4,-2200.0,,False,,,,,True,,True,,False,,False,False
47013,696,440.0,,131.0,,,,,456.0,,606.7,,397.0,,268.2,0.0,-256.0,,-565.0,,,,,-240.0,,-89.3,,-299.0,,-427.8,-696.0,,False,,,,,True,,True,,False,,False,False
47015,524,225.0,,171.0,,,,,178.0,,423.1,,169.0,,,17.0,-299.0,,-353.0,,,,,-346.0,,-100.9,,-355.0,,,-507.0,,False,,,,,False,,True,,False,,,False
47017,896,465.0,,421.0,,,,,347.0,,587.2,,489.0,,460.6,475.0,-431.0,,-475.0,,,,,-549.0,,-308.8,,-407.0,,-435.4,-421.0,,False,,,,,False,,True,,True,,False,True
47019,1478,890.0,,968.0,,,,,644.0,,1649.2,,1215.0,,577.8,465.0,-588.0,,-510.0,,,,,-834.0,,171.2,,-263.0,,-900.2,-1013.0,,True,,,,,False,,True,,True,,False,False
47021,794,440.0,,314.0,,,,,389.0,,511.0,,389.0,,309.0,255.0,-354.0,,-480.0,,,,,-405.0,,-283.0,,-405.0,,-485.0,-539.0,,False,,,,,False,,True,,False,,False,False
47023,396,200.0,,162.0,,,,,210.0,,341.1,,216.0,,,105.0,-196.0,,-234.0,,,,,-186.0,,-54.9,,-180.0,,,-291.0,,False,,,,,True,,True,,True,,,False
47025,614,80.0,,93.0,,,,,386.0,,273.2,,97.0,,,55.0,-534.0,,-521.0,,,,,-228.0,,-340.8,,-517.0,,,-559.0,,True,,,,,True,,True,,True,,,False
47027,212,90.0,,55.0,,,,,62.0,,67.6,,52.0,,,32.0,-122.0,,-157.0,,,,,-150.0,,-144.4,,-160.0,,,-180.0,,False,,,,,False,,False,,False,,,False
47029,728,500.0,,835.0,,,,,451.0,,812.7,,497.0,,172.3,209.0,-228.0,,107.0,,,,,-277.0,,84.7,,-231.0,,-555.7,-519.0,,True,,,,,False,,True,,False,,False,False
47031,1416,680.0,,520.0,,,,,712.0,,1033.8,,500.0,,549.7,354.0,-736.0,,-896.0,,,,,-704.0,,-382.2,,-916.0,,-866.3,-1062.0,,False,,,,,True,,True,,False,,False,False
47033,312,395.0,,478.0,,,,,158.0,,626.9,,293.0,,,0.0,83.0,,166.0,,,,,-154.0,,314.9,,-19.0,,,-312.0,,False,,,,,False,,False,,True,,,False
47035,1286,835.0,,979.0,,,,,578.0,,786.4,,1012.0,,419.7,827.0,-451.0,,-307.0,,,,,-708.0,,-499.6,,-274.0,,-866.3,-459.0,,True,,,,,False,,False,,True,,False,False
47037,14201,9190.0,,23377.0,,,,,6167.0,,7504.4,,8470.5,,4077.8,3238.0,-5011.0,,9176.0,,,,,-8034.0,,-6696.6,,-5730.5,,-10123.2,-10963.0,,False,,,,,False,,False,,False,,False,False
47039,324,165.0,,82.0,,,,,199.0,,130.8,,167.0,,,109.0,-159.0,,-242.0,,,,,-125.0,,-193.2,,-157.0,,,-215.0,,False,,,,,True,,False,,True,,,False
47041,733,340.0,,451.0,,,,,245.0,,374.9,,185.0,,,0.0,-393.0,,-282.0,,,,,-488.0,,-358.1,,-548.0,,,-733.0,,True,,,,,False,,True,,False,,,False
47043,1498,1035.0,,1148.0,,,,,696.0,,1191.7,,892.0,,555.2,586.0,-463.0,,-350.0,,,,,-802.0,,-306.3,,-606.0,,-942.8,-912.0,,True,,,,,False,,True,,False,,False,False
47045,1054,795.0,,567.0,,,,,625.0,,993.3,,703.0,,459.4,474.0,-259.0,,-487.0,,,,,-429.0,,-60.7,,-351.0,,-594.6,-580.0,,False,,,,,False,,True,,False,,False,False
47047,761,370.0,,442.0,,,,,387.0,,479.1,,337.0,,362.6,118.0,-391.0,,-319.0,,,,,-374.0,,-281.9,,-424.0,,-398.4,-643.0,,True,,,,,True,,True,,False,,False,False
47049,431,260.0,,173.0,,,,,148.0,,375.7,,105.0,,,44.0,-171.0,,-258.0,,,,,-283.0,,-55.3,,-326.0,,,-387.0,,False,,,,,False,,True,,False,,,False
47051,1158,555.0,,821.0,,,,,514.0,,721.7,,482.0,,358.9,298.0,-603.0,,-337.0,,,,,-644.0,,-436.3,,-676.0,,-799.1,-860.0,,True,,,,,False,,True,,False,,False,False
47053,1513,700.0,,1150.0,,,,,596.0,,701.2,,509.0,,777.9,558.0,-813.0,,-363.0,,,,,-917.0,,-811.8,,-1004.0,,-735.1,-955.0,,True,,,,,False,,True,,False,,True,False
47055,701,430.0,,259.0,,,,,371.0,,621.7,,360.5,,412.7,0.0,-271.0,,-442.0,,,,,-330.0,,-79.3,,-340.5,,-288.3,-701.0,,False,,,,,False,,True,,False,,False,False
47057,555,455.0,,372.0,,,,,252.0,,851.3,,177.0,,,294.0,-100.0,,-183.0,,,,,-303.0,,296.3,,-378.0,,,-261.0,,False,,,,,False,,False,,False,,,False
