,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
21075,12,20.0,,20.4,,20.0,14.0,,,,,15.0,,19.8,,,,48.0,,26.0,,9.6,,,17.0,19.1,,,25.0,23.0,2.3,,,,,,37.5,,,,30.2,8.0,,8.4,,8.0,2.0,,,,,3.0,,7.8,,,,36.0,,14.0,,-2.4,,,5.0,7.1,,,13.0,11.0,-9.7,,,,,,25.5,,,,18.2,,False,,False,True,,,,,True,,True,,,,False,,False,,True,,,True,True,,,False,False,False,,,,,,False,,,,False
21077,84,71.0,,72.2,,66.0,70.0,,,,,29.1,,51.8,,,,52.0,,130.9,,14.3,,,66.0,53.0,,,67.0,61.0,4.0,,,,,,86.0,,,,87.9,-13.0,,-11.8,,-18.0,-14.0,,,,,-54.9,,-32.2,,,,-32.0,,46.9,,-69.7,,,-18.0,-31.0,,,-17.0,-23.0,-80.0,,,,,,2.0,,,,3.9,,True,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,True,,,,True
21079,98,103.0,,104.9,,102.0,94.0,,,,,56.5,,87.1,,,,80.0,,140.2,,42.7,,,108.0,101.7,,,129.0,104.0,16.7,,,,,,92.9,,,,89.4,5.0,,6.9,,4.0,-4.0,,,,,-41.5,,-10.9,,,,-18.0,,42.2,,-55.3,,,10.0,3.7,,,31.0,6.0,-81.3,,,,,,-5.1,,,,-8.6,,False,,True,True,,,,,False,,False,,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,False,,,,False
21081,136,207.0,,215.4,,161.0,153.0,,,,,89.3,,219.8,,,,138.0,,147.6,,49.1,,,161.0,166.9,,,210.0,172.0,14.4,,,,,,204.2,,,,241.9,71.0,,79.4,,25.0,17.0,,,,,-46.7,,83.8,,,,2.0,,11.6,,-86.9,,,25.0,30.9,,,74.0,36.0,-121.6,,,,,,68.2,,,,105.9,,False,,True,True,,,,,True,,False,,,,True,,True,,False,,,True,True,,,False,True,False,,,,,,True,,,,False
21083,145,256.0,,259.6,,245.0,221.0,,,,,139.5,,246.4,,,,275.0,,258.6,,140.7,257.0,,173.0,230.1,,,284.0,248.0,14.9,,,,,,257.3,,,,241.5,111.0,,114.6,,100.0,76.0,,,,,-5.5,,101.4,,,,130.0,,113.6,,-4.3,112.0,,28.0,85.1,,,139.0,103.0,-130.1,,,,,,112.3,,,,96.5,,False,,True,True,,,,,True,,True,,,,False,,False,,True,False,,True,True,,,False,True,False,,,,,,False,,,,True
21085,75,96.0,,96.5,,87.0,82.0,,,,,57.7,,101.9,,,,139.0,,82.8,,57.5,,,52.0,88.0,,,89.0,109.0,12.1,,,,,,113.5,,,,87.1,21.0,,21.5,,12.0,7.0,,,,,-17.3,,26.9,,,,64.0,,7.8,,-17.5,,,-23.0,13.0,,,14.0,34.0,-62.9,,,,,,38.5,,,,12.1,,False,,True,True,,,,,True,,False,,,,False,,True,,True,,,False,True,,,True,False,False,,,,,,False,,,,True
21087,58,43.0,,46.5,,43.0,21.0,,,,,36.5,,28.5,,,,62.0,,42.9,,24.7,,,37.0,38.9,,,37.0,47.0,33.4,,,,,,44.2,,,,34.4,-15.0,,-11.5,,-15.0,-37.0,,,,,-21.5,,-29.5,,,,4.0,,-15.1,,-33.3,,,-21.0,-19.1,,,-21.0,-11.0,-24.6,,,,,,-13.8,,,,-23.6,,True,,False,False,,,,,False,,False,,,,True,,False,,False,,,False,False,,,False,True,False,,,,,,True,,,,False
21089,208,260.0,,262.6,,261.0,278.0,,,,,137.5,,239.5,,,,204.0,,347.9,,123.8,264.0,,265.0,216.0,,,319.0,235.0,34.0,,,,,,309.2,,,,304.5,52.0,,54.6,,53.0,70.0,,,,,-70.5,,31.5,,,,-4.0,,139.9,,-84.2,56.0,,57.0,8.0,,,111.0,27.0,-174.0,,,,,,101.2,,,,96.5,,False,,False,False,,,,,False,,True,,,,True,,False,,False,False,,False,True,,,False,True,False,,,,,,False,,,,False
21091,28,37.0,,33.8,,34.0,32.0,,,,,20.2,,39.4,,,,44.0,,18.6,,10.9,,,44.0,36.1,,,32.0,40.0,5.1,,,,,,66.7,,,,25.3,9.0,,5.8,,6.0,4.0,,,,,-7.8,,11.4,,,,16.0,,-9.4,,-17.1,,,16.0,8.1,,,4.0,12.0,-22.9,,,,,,38.7,,,,-2.7,,True,,True,True,,,,,True,,False,,,,False,,False,,False,,,False,True,,,True,False,False,,,,,,False,,,,True
21093,433,576.0,,567.5,,512.0,604.0,,,,,217.5,,514.6,,,,476.0,,616.7,,315.4,518.0,,361.0,400.9,,,497.0,574.0,62.0,,,,,538.7,541.6,,,,782.0,143.0,,134.5,,79.0,171.0,,,,,-215.5,,81.6,,,,43.0,,183.7,,-117.6,85.0,,-72.0,-32.1,,,64.0,141.0,-371.0,,,,,105.7,108.6,,,,349.0,,True,,True,False,,,,,False,,True,,,,True,,False,,True,True,,True,True,,,True,True,False,,,,,True,True,,,,False
21095,177,112.0,,113.9,,114.0,120.0,,,,,67.9,,94.8,,,,129.0,,144.8,,63.8,,,92.0,109.7,,,125.0,114.0,11.3,,,,,,143.3,,,,114.5,-65.0,,-63.1,,-63.0,-57.0,,,,,-109.1,,-82.2,,,,-48.0,,-32.2,,-113.2,,,-85.0,-67.3,,,-52.0,-63.0,-165.7,,,,,,-33.7,,,,-62.5,,True,,True,True,,,,,False,,False,,,,True,,True,,False,,,False,False,,,True,True,False,,,,,,True,,,,True
21097,61,61.0,,61.6,,59.0,75.0,,,,,33.6,,51.2,,,,115.0,,51.4,,12.6,,,22.0,51.1,,,63.0,70.0,9.0,,,,,,98.5,,,,58.7,0.0,,0.6,,-2.0,14.0,,,,,-27.4,,-9.8,,,,54.0,,-9.6,,-48.4,,,-39.0,-9.9,,,2.0,9.0,-52.0,,,,,,37.5,,,,-2.3,,False,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
21099,155,196.0,,207.9,,156.0,69.0,,,,,87.7,,151.6,,,,92.0,,439.4,,59.4,,,196.0,142.5,,,203.0,156.0,13.2,,,,,,189.0,,,,185.6,41.0,,52.9,,1.0,-86.0,,,,,-67.3,,-3.4,,,,-63.0,,284.4,,-95.6,,,41.0,-12.5,,,48.0,1.0,-141.8,,,,,,34.0,,,,30.6,,False,,True,False,,,,,False,,True,,,,False,,False,,False,,,False,True,,,False,True,False,,,,,,True,,,,True
21101,195,270.0,,274.1,,252.0,224.0,,,,,147.3,,225.0,,,,252.0,,273.8,,130.5,205.0,,280.0,247.4,,,284.0,254.0,23.2,,,,,230.0,306.6,,,,298.3,75.0,,79.1,,57.0,29.0,,,,,-47.7,,30.0,,,,57.0,,78.8,,-64.5,10.0,,85.0,52.4,,,89.0,59.0,-171.8,,,,,35.0,111.6,,,,103.3,,False,,True,True,,,,,True,,True,,,,True,,False,,True,True,,False,True,,,False,True,False,,,,,True,False,,,,False
21103,99,67.0,,66.4,,66.0,55.0,,,,,42.2,,65.3,,,,80.0,,65.7,,27.4,,,77.0,91.9,,,73.0,68.0,6.3,,,,,,80.7,,,,53.4,-32.0,,-32.6,,-33.0,-44.0,,,,,-56.8,,-33.7,,,,-19.0,,-33.3,,-71.6,,,-22.0,-7.1,,,-26.0,-31.0,-92.7,,,,,,-18.3,,,,-45.6,,False,,False,False,,,,,False,,False,,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,True,,,,False
21105,15,34.0,,35.3,,29.0,6.0,,,,,14.2,,32.2,,,,26.0,,73.2,,11.3,,,32.0,24.8,,,35.0,29.0,3.5,,,,,,38.0,,,,42.2,19.0,,20.3,,14.0,-9.0,,,,,-0.8,,17.2,,,,11.0,,58.2,,-3.7,,,17.0,9.8,,,20.0,14.0,-11.5,,,,,,23.0,,,,27.2,,False,,True,True,,,,,True,,True,,,,True,,False,,True,,,True,True,,,False,True,True,,,,,,False,,,,False
21107,168,238.0,,230.9,,218.0,207.0,,,,,113.4,,248.6,,,,265.0,,223.0,,105.6,188.0,,213.0,193.4,,,229.0,237.0,24.3,,,,,,246.1,,,,254.1,70.0,,62.9,,50.0,39.0,,,,,-54.6,,80.6,,,,97.0,,55.0,,-62.4,20.0,,45.0,25.4,,,61.0,69.0,-143.7,,,,,,78.1,,,,86.1,,True,,True,True,,,,,True,,False,,,,False,,True,,True,True,,True,True,,,True,True,False,,,,,,False,,,,False
21109,38,44.0,,44.4,,40.0,31.0,,,,,31.1,,38.0,,,,67.0,,40.3,,16.7,,,36.0,42.2,,,37.0,49.0,5.0,,,,,,45.2,,,,39.6,6.0,,6.4,,2.0,-7.0,,,,,-6.9,,-0.0,,,,29.0,,2.3,,-21.3,,,-2.0,4.2,,,-1.0,11.0,-33.0,,,,,,7.2,,,,1.6,,False,,True,False,,,,,False,,True,,,,False,,True,,False,,,True,True,,,True,False,False,,,,,,False,,,,True
21111,3702,3964.0,,3907.6,4280.6,3937.0,4044.0,,,,,2593.7,,5336.0,,4214.7,,4062.0,,4544.2,,2672.1,4662.5,,3509.0,3910.3,,,3902.0,3885.0,527.8,,,,,4015.8,4789.9,3269.0,,,9317.1,262.0,,205.6,578.6,235.0,342.0,,,,,-1108.3,,1634.0,,512.7,,360.0,,842.2,,-1029.9,960.5,,-193.0,208.3,,,200.0,183.0,-3174.2,,,,,313.8,1087.9,-433.0,,,5615.1,,True,False,True,False,,,,,False,,False,,False,,False,,False,,False,False,,True,True,,,True,True,False,,,,,False,False,False,,,False
21113,242,279.0,,271.4,,274.0,277.0,,,,,146.7,,262.7,,,,233.0,,285.0,,142.1,248.0,,279.0,276.1,,,319.0,274.0,51.2,,,,,,427.3,,,,231.5,37.0,,29.4,,32.0,35.0,,,,,-95.3,,20.7,,,,-9.0,,43.0,,-99.9,6.0,,37.0,34.1,,,77.0,32.0,-190.8,,,,,,185.3,,,,-10.5,,True,,True,True,,,,,False,,True,,,,True,,False,,False,True,,False,True,,,False,True,False,,,,,,False,,,,True
21115,102,116.0,,113.8,,112.0,95.0,,,,,69.5,,83.4,,,,94.0,,103.0,,43.7,,,121.0,112.1,,,124.0,112.0,15.1,,,,,,122.5,,,,144.0,14.0,,11.8,,10.0,-7.0,,,,,-32.5,,-18.6,,,,-8.0,,1.0,,-58.3,,,19.0,10.1,,,22.0,10.0,-86.9,,,,,,20.5,,,,42.0,,True,,True,True,,,,,False,,False,,,,True,,True,,False,,,False,True,,,False,True,False,,,,,,False,,,,False
21117,825,808.0,,789.6,,797.0,852.0,,,,,501.7,,718.8,,,,1095.0,,804.2,,537.4,798.0,,925.0,893.6,,,869.0,794.0,102.5,,,,,892.5,1073.5,765.0,,,1310.0,-17.0,,-35.4,,-28.0,27.0,,,,,-323.3,,-106.2,,,,270.0,,-20.8,,-287.6,-27.0,,100.0,68.6,,,44.0,-31.0,-722.5,,,,,67.5,248.5,-60.0,,,485.0,,False,,False,False,,,,,False,,False,,,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,False,False,,,False
21119,49,41.0,,42.1,,41.0,43.0,,,,,29.8,,44.5,,,,47.0,,29.6,,26.5,,,20.0,37.6,,,39.0,51.0,6.8,,,,,,35.5,,,,55.4,-8.0,,-6.9,,-8.0,-6.0,,,,,-19.2,,-4.5,,,,-2.0,,-19.4,,-22.5,,,-29.0,-11.4,,,-10.0,2.0,-42.2,,,,,,-13.5,,,,6.4,,True,,False,True,,,,,False,,True,,,,True,,False,,False,,,False,False,,,False,True,False,,,,,,False,,,,True
21121,152,124.0,,143.5,,108.0,101.0,,,,,63.7,,113.5,,,,192.0,,145.2,,63.1,90.0,,84.0,106.7,,,130.0,141.0,11.4,,,,,,136.6,,,,110.0,-28.0,,-8.5,,-44.0,-51.0,,,,,-88.3,,-38.5,,,,40.0,,-6.8,,-88.9,-62.0,,-68.0,-45.3,,,-22.0,-11.0,-140.6,,,,,,-15.4,,,,-42.0,,True,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,True,False,,,,,,True,,,,False
21123,49,83.0,,86.0,,62.0,57.0,,,,,23.6,,111.0,,,,75.0,,45.7,,23.7,,,35.0,62.4,,,90.0,80.0,9.0,,,,,,89.4,,,,87.6,34.0,,37.0,,13.0,8.0,,,,,-25.4,,62.0,,,,26.0,,-3.3,,-25.3,,,-14.0,13.4,,,41.0,31.0,-40.0,,,,,,40.4,,,,38.6,,False,,True,True,,,,,True,,False,,,,True,,True,,True,,,True,True,,,False,True,False,,,,,,False,,,,False
21125,229,321.0,,321.9,,273.0,213.0,,,,,147.4,,255.7,,,,323.0,,375.9,,156.0,259.0,,247.0,234.1,,,349.0,331.0,44.1,,,,,304.9,323.2,,,,272.7,92.0,,92.9,,44.0,-16.0,,,,,-81.6,,26.7,,,,94.0,,146.9,,-73.0,30.0,,18.0,5.1,,,120.0,102.0,-184.9,,,,,75.9,94.2,,,,43.7,,False,,True,True,,,,,True,,True,,,,False,,False,,True,True,,True,True,,,False,False,False,,,,,True,False,,,,True
21127,71,92.0,,90.5,,83.0,79.0,,,,,44.0,,79.5,,,,60.0,,86.8,,30.8,,,109.0,94.0,,,98.0,84.0,7.4,,,,,,119.0,,,,69.2,21.0,,19.5,,12.0,8.0,,,,,-27.0,,8.5,,,,-11.0,,15.8,,-40.2,,,38.0,23.0,,,27.0,13.0,-63.6,,,,,,48.0,,,,-1.8,,True,,True,True,,,,,False,,True,,,,True,,True,,False,,,False,False,,,False,True,False,,,,,,False,,,,True
21129,24,49.0,,58.2,,44.0,44.0,,,,,57.6,,64.4,,,,53.0,,15.7,,32.4,,,9.0,44.1,,,50.0,55.0,30.8,,,,,,41.4,,,,37.8,25.0,,34.2,,20.0,20.0,,,,,33.6,,40.4,,,,29.0,,-8.3,,8.4,,,-15.0,20.1,,,26.0,31.0,6.8,,,,,,17.4,,,,13.8,,False,,True,True,,,,,False,,False,,,,False,,True,,True,,,True,True,,,False,False,True,,,,,,True,,,,True
21131,47,68.0,,75.4,,62.0,47.0,,,,,30.2,,46.0,,,,39.0,,131.6,,15.9,,,66.0,47.3,,,85.0,62.0,7.6,,,,,,68.0,,,,69.2,21.0,,28.4,,15.0,0.0,,,,,-16.8,,-1.0,,,,-8.0,,84.6,,-31.1,,,19.0,0.3,,,38.0,15.0,-39.4,,,,,,21.0,,,,22.2,,False,,True,True,,,,,True,,True,,,,True,,False,,False,,,True,True,,,False,True,False,,,,,,False,,,,False
21133,107,61.0,,62.4,,61.0,72.0,,,,,37.9,,62.7,,,,71.0,,60.2,,45.2,,,58.0,59.5,,,72.0,74.0,9.3,,,,,,54.2,,,,63.3,-46.0,,-44.6,,-46.0,-35.0,,,,,-69.1,,-44.3,,,,-36.0,,-46.8,,-61.8,,,-49.0,-47.5,,,-35.0,-33.0,-97.7,,,,,,-52.8,,,,-43.7,,True,,False,True,,,,,False,,True,,,,True,,False,,False,,,False,False,,,True,True,False,,,,,,False,,,,True
21135,49,88.0,,85.6,,78.0,97.0,,,,,43.8,,107.8,,,,59.0,,150.3,,39.1,,,92.0,69.9,,,86.0,78.0,7.0,,,,,,84.5,,,,66.9,39.0,,36.6,,29.0,48.0,,,,,-5.2,,58.8,,,,10.0,,101.3,,-9.9,,,43.0,20.9,,,37.0,29.0,-42.0,,,,,,35.5,,,,17.9,,True,,True,False,,,,,True,,False,,,,True,,False,,True,,,False,True,,,True,True,False,,,,,,True,,,,True
21137,200,210.0,,214.3,,210.0,219.0,,,,,90.2,,180.1,,,,124.0,,288.7,,74.6,,,237.0,161.3,,,207.0,198.0,16.0,,,,,,188.5,,,,264.3,10.0,,14.3,,10.0,19.0,,,,,-109.8,,-19.9,,,,-76.0,,88.7,,-125.4,,,37.0,-38.7,,,7.0,-2.0,-184.0,,,,,,-11.5,,,,64.3,,False,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,True,True,False,,,,,,False,,,,False
21139,57,56.0,,55.4,,51.0,26.0,,,,,26.8,,67.0,,,,51.0,,39.9,,15.1,,,54.0,49.7,,,70.0,55.0,8.0,,,,,,72.4,,,,63.0,-1.0,,-1.6,,-6.0,-31.0,,,,,-30.2,,10.0,,,,-6.0,,-17.1,,-41.9,,,-3.0,-7.3,,,13.0,-2.0,-49.0,,,,,,15.4,,,,6.0,,False,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
21141,109,103.0,,108.0,,101.0,113.0,,,,,66.7,,101.1,,,,158.0,,92.8,,68.3,,,67.0,101.3,,,86.0,118.0,17.4,,,,,,102.1,,,,98.2,-6.0,,-1.0,,-8.0,4.0,,,,,-42.3,,-7.9,,,,49.0,,-16.2,,-40.7,,,-42.0,-7.7,,,-23.0,9.0,-91.6,,,,,,-6.9,,,,-10.8,,True,,False,True,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
21143,33,24.0,,23.9,,24.0,22.0,,,,,15.1,,18.2,,,,36.0,,20.5,,3.2,,,19.0,26.3,,,23.0,28.0,3.7,,,,,,27.8,,,,28.1,-9.0,,-9.1,,-9.0,-11.0,,,,,-17.9,,-14.8,,,,3.0,,-12.5,,-29.8,,,-14.0,-6.7,,,-10.0,-5.0,-29.3,,,,,,-5.2,,,,-4.9,,False,,False,False,,,,,False,,False,,,,True,,False,,False,,,False,True,,,False,True,False,,,,,,True,,,,True
21145,405,584.0,,576.9,,477.0,601.0,,,,,282.9,,492.0,,,,437.0,,753.2,,274.6,471.0,,562.0,458.2,,,682.0,521.0,46.2,,,,,609.7,525.4,,,,477.4,179.0,,171.9,,72.0,196.0,,,,,-122.1,,87.0,,,,32.0,,348.2,,-130.4,66.0,,157.0,53.2,,,277.0,116.0,-358.8,,,,,204.7,120.4,,,,72.4,,True,,True,False,,,,,True,,True,,,,True,,False,,True,True,,True,True,,,False,True,False,,,,,False,True,,,,True
21147,154,65.0,,65.3,,65.0,65.0,,,,,67.0,,66.8,,,,78.0,,120.1,,16.3,,,64.0,60.9,,,88.0,70.0,11.2,,,,,,62.8,,,,87.6,-89.0,,-88.7,,-89.0,-89.0,,,,,-87.0,,-87.2,,,,-76.0,,-33.9,,-137.7,,,-90.0,-93.1,,,-66.0,-84.0,-142.8,,,,,,-91.2,,,,-66.4,,True,,False,False,,,,,True,,True,,,,True,,True,,False,,,False,False,,,True,True,False,,,,,,False,,,,True
21149,40,53.0,,47.4,,42.0,35.0,,,,,25.9,,48.6,,,,42.0,,34.5,,7.4,,,42.0,38.9,,,47.0,50.0,5.4,,,,,,62.6,,,,58.8,13.0,,7.4,,2.0,-5.0,,,,,-14.1,,8.6,,,,2.0,,-5.5,,-32.6,,,2.0,-1.1,,,7.0,10.0,-34.6,,,,,,22.6,,,,18.8,,True,,True,True,,,,,False,,True,,,,True,,True,,False,,,True,True,,,True,True,False,,,,,,False,,,,False
21151,495,454.0,,463.4,,454.0,437.0,,,,,288.8,,358.3,,,,422.0,,542.3,,259.5,452.0,,460.0,493.5,,,618.0,424.0,84.8,,,,,439.0,467.6,,,,521.9,-41.0,,-31.6,,-41.0,-58.0,,,,,-206.2,,-136.7,,,,-73.0,,47.3,,-235.5,-43.0,,-35.0,-1.5,,,123.0,-71.0,-410.2,,,,,-56.0,-27.4,,,,26.9,,True,,False,False,,,,,False,,False,,,,False,,False,,False,False,,True,True,,,False,False,False,,,,,False,True,,,,True
21153,73,108.0,,106.0,,94.0,92.0,,,,,48.3,,63.7,,,,61.0,,131.6,,55.1,,,107.0,92.2,,,119.0,93.0,12.9,,,,,,72.4,,,,184.2,35.0,,33.0,,21.0,19.0,,,,,-24.7,,-9.3,,,,-12.0,,58.6,,-17.9,,,34.0,19.2,,,46.0,20.0,-60.1,,,,,,-0.6,,,,111.2,,True,,True,True,,,,,True,,True,,,,True,,False,,True,,,True,True,,,False,True,False,,,,,,True,,,,False
21155,132,237.0,,229.6,,147.0,145.0,,,,,80.9,,164.3,,,,93.0,,289.4,,50.7,,,133.0,147.2,,,215.0,183.0,17.6,,,,,,236.8,,,,188.4,105.0,,97.6,,15.0,13.0,,,,,-51.1,,32.3,,,,-39.0,,157.4,,-81.3,,,1.0,15.2,,,83.0,51.0,-114.4,,,,,,104.8,,,,56.4,,True,,True,True,,,,,True,,True,,,,True,,False,,True,,,True,True,,,True,True,False,,,,,,True,,,,True
21157,118,165.0,,161.7,,154.0,151.0,,,,,74.2,,116.6,,,,192.0,,165.1,,63.6,137.5,,134.0,129.9,,,164.0,158.0,15.6,,,,,,177.2,,,,191.4,47.0,,43.7,,36.0,33.0,,,,,-43.8,,-1.4,,,,74.0,,47.1,,-54.4,19.5,,16.0,11.9,,,46.0,40.0,-102.4,,,,,,59.2,,,,73.4,,True,,True,True,,,,,True,,True,,,,False,,False,,False,True,,True,True,,,True,True,False,,,,,,False,,,,False
21159,51,77.0,,76.8,,60.0,66.0,,,,,35.4,,88.4,,,,38.0,,56.5,,24.1,,,60.0,57.5,,,74.0,69.0,11.0,,,,,,85.4,,,,75.1,26.0,,25.8,,9.0,15.0,,,,,-15.6,,37.4,,,,-13.0,,5.5,,-26.9,,,9.0,6.5,,,23.0,18.0,-40.0,,,,,,34.4,,,,24.1,,True,,True,True,,,,,True,,False,,,,True,,True,,False,,,True,True,,,True,True,False,,,,,,False,,,,True
21161,177,146.0,,144.8,,145.0,137.0,,,,,66.4,,146.8,,,,104.0,,210.5,,56.7,,,220.0,167.3,,,157.0,136.0,12.1,,,,,,131.5,,,,180.0,-31.0,,-32.2,,-32.0,-40.0,,,,,-110.6,,-30.2,,,,-73.0,,33.5,,-120.3,,,43.0,-9.7,,,-20.0,-41.0,-164.9,,,,,,-45.5,,,,3.0,,False,,False,False,,,,,False,,True,,,,False,,False,,False,,,False,True,,,True,False,False,,,,,,False,,,,True
21163,109,137.0,,133.0,,89.0,56.0,,,,,31.0,,198.6,,,,109.0,,62.7,,58.6,,,70.0,115.3,,,133.0,130.0,8.3,,,,,,138.1,,,,89.2,28.0,,24.0,,-20.0,-53.0,,,,,-78.0,,89.6,,,,0.0,,-46.3,,-50.4,,,-39.0,6.3,,,24.0,21.0,-100.7,,,,,,29.1,,,,-19.8,,True,,True,False,,,,,False,,False,,,,True,,False,,False,,,False,True,,,True,True,False,,,,,,False,,,,True
21165,9,4.0,,3.5,,7.0,7.0,,,,,6.4,,4.5,,,,19.0,,7.6,,2.8,,,0.0,5.7,,,,14.0,26.8,,,,,,12.3,,,,11.6,-5.0,,-5.5,,-2.0,-2.0,,,,,-2.6,,-4.5,,,,10.0,,-1.4,,-6.2,,,-9.0,-3.3,,,,5.0,17.8,,,,,,3.3,,,,2.6,,False,,True,True,,,,,True,,True,,,,False,,True,,False,,,False,True,,,,False,False,,,,,,True,,,,True
21167,162,104.0,,101.9,,105.0,121.0,,,,,63.4,,94.3,,,,100.0,,118.5,,43.2,,,115.0,104.6,,,129.0,113.0,22.0,,,,,,118.8,,,,131.2,-58.0,,-60.1,,-57.0,-41.0,,,,,-98.6,,-67.7,,,,-62.0,,-43.5,,-118.8,,,-47.0,-57.4,,,-33.0,-49.0,-140.0,,,,,,-43.2,,,,-30.8,,False,,True,True,,,,,False,,False,,,,False,,True,,False,,,True,True,,,True,True,False,,,,,,True,,,,True
21169,63,63.0,,61.4,,55.0,39.0,,,,,36.0,,62.9,,,,48.0,,55.6,,21.2,,,43.0,55.3,,,67.0,58.0,4.9,,,,,,55.2,,,,59.2,0.0,,-1.6,,-8.0,-24.0,,,,,-27.0,,-0.1,,,,-15.0,,-7.4,,-41.8,,,-20.0,-7.7,,,4.0,-5.0,-58.1,,,,,,-7.8,,,,-3.8,,False,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
21171,67,64.0,,65.3,,47.0,47.0,,,,,39.8,,52.8,,,,79.0,,34.2,,22.6,,,40.0,51.9,,,44.0,60.0,6.6,,,,,,68.9,,,,41.6,-3.0,,-1.7,,-20.0,-20.0,,,,,-27.2,,-14.2,,,,12.0,,-32.8,,-44.4,,,-27.0,-15.1,,,-23.0,-7.0,-60.4,,,,,,1.9,,,,-25.4,,True,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,True,,,,False
