,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
17109,517,984.0,,926.6,,1027.0,1343.0,,,,336.0,,722.0,,2465.4,,512.5,1348.0,,1837.5,1066.9,,,,,,513.8,,,,,1385.5,467.0,,409.6,,510.0,826.0,,,,-181.0,,205.0,,1948.4,,-4.5,831.0,,1320.5,549.9,,,,,,-3.2,,,,,868.5,,True,,False,False,,,,True,,True,,False,,True,False,,False,False,,,,,,True,,,,,False
17111,5319,8696.0,,8971.1,,9295.0,9268.0,,,,12307.5,,7679.0,,26734.2,,7849.0,15408.0,,16741.5,9196.9,,,,,,6009.4,11447.0,,,,20400.0,3377.0,,3652.1,,3976.0,3949.0,,,,6988.5,,2360.0,,21415.2,,2530.0,10089.0,,11422.5,3877.9,,,,,,690.4,6128.0,,,,15081.0,,False,,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,True,False,,,,False
17113,3541,4480.0,,4246.0,,4650.0,5150.0,,,,8683.9,,4023.0,,34752.2,,2950.0,7718.5,,7398.5,3821.1,,,,,,2238.2,7299.0,,,,6792.7,939.0,,705.0,,1109.0,1609.0,,,,5142.9,,482.0,,31211.2,,-591.0,4177.5,,3857.5,280.1,,,,,,-1302.8,3758.0,,,,3251.7,,True,,False,False,,,,False,,True,,False,,True,False,,False,True,,,,,,False,False,,,,False
17115,2212,3044.0,,3035.9,,3037.0,2848.0,,,,8808.7,,2978.0,,2303.4,,2102.2,5277.0,,3278.0,3009.8,,,,,,3061.1,,,,,4815.2,832.0,,823.9,,825.0,636.0,,,,6596.7,,766.0,,91.4,,-109.8,3065.0,,1066.0,797.8,,,,,,849.1,,,,,2603.2,,True,,True,True,,,,False,,True,,True,,True,False,,False,True,,,,,,False,,,,,False
17117,1300,1616.0,,1584.9,,1654.0,2624.0,,,,464.7,,1124.0,,14995.1,,829.5,2644.0,,2830.5,1604.7,,,,,,838.2,,,,,4515.5,316.0,,284.9,,354.0,1324.0,,,,-835.3,,-176.0,,13695.1,,-470.5,1344.0,,1530.5,304.7,,,,,,-461.8,,,,,3215.5,,True,,False,False,,,,False,,True,,False,,False,False,,False,True,,,,,,False,,,,,False
17119,6705,7204.0,,6878.3,,8332.0,12627.0,,,,9262.3,,6313.0,,29673.9,,5753.8,10426.0,,14812.5,9038.2,,,,,,3992.5,18759.0,,,,6781.3,499.0,,173.3,,1627.0,5922.0,,,,2557.3,,-392.0,,22968.9,,-951.2,3721.0,,8107.5,2333.2,,,,,,-2712.5,12054.0,,,,76.3,,True,,False,False,,,,False,,True,,False,,False,False,,False,False,,,,,,False,False,,,,True
17121,1254,1544.0,,1556.7,,1557.0,1128.0,,,,1412.5,,1090.0,,3393.8,,636.6,2455.5,,2797.0,1687.5,,,,,,1157.7,,,,,2361.3,290.0,,302.7,,303.0,-126.0,,,,158.5,,-164.0,,2139.8,,-617.4,1201.5,,1543.0,433.5,,,,,,-96.3,,,,,1107.3,,False,,False,True,,,,True,,True,,False,,False,False,,False,False,,,,,,True,,,,,False
17123,243,180.0,,182.2,,218.0,242.0,,,,65.1,,275.0,,532.6,,61.9,,,222.5,211.1,,,,,,,,,,,329.1,-63.0,,-60.8,,-25.0,-1.0,,,,-177.9,,32.0,,289.6,,-181.1,,,-20.5,-31.9,,,,,,,,,,,86.1,,True,,True,True,,,,False,,True,,False,,False,,,True,True,,,,,,,,,,,False
17125,377,320.0,,327.9,,288.0,258.0,,,,102.0,,351.0,,349.9,,83.1,,,232.0,275.0,,,,,,,,,,,359.9,-57.0,,-49.1,,-89.0,-119.0,,,,-275.0,,-26.0,,-27.1,,-293.9,,,-145.0,-102.0,,,,,,,,,,,-17.1,,True,,False,False,,,,False,,True,,True,,False,,,False,False,,,,,,,,,,,True
17127,454,328.0,,337.7,,341.0,691.0,,,,120.9,,256.0,,1378.0,,108.5,,,1246.5,329.0,,,,,,,,,,,481.7,-126.0,,-116.3,,-113.0,237.0,,,,-333.1,,-198.0,,924.0,,-345.5,,,792.5,-125.0,,,,,,,,,,,27.7,,True,,True,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,True
17129,303,356.0,,355.5,,354.0,676.0,,,,95.0,,246.0,,5143.8,,102.3,,,490.0,327.0,,,,,,,,,,,674.2,53.0,,52.5,,51.0,373.0,,,,-208.0,,-57.0,,4840.8,,-200.7,,,187.0,24.0,,,,,,,,,,,371.2,,True,,True,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
17131,362,488.0,,484.6,,489.0,522.0,,,,148.2,,451.0,,584.2,,194.8,,,391.0,497.3,,,,,,,,,,,870.7,126.0,,122.6,,127.0,160.0,,,,-213.8,,89.0,,222.2,,-167.2,,,29.0,135.3,,,,,,,,,,,508.7,,True,,False,False,,,,False,,True,,False,,False,,,True,False,,,,,,,,,,,False
17133,1026,1112.0,,1127.3,,1151.0,1318.0,,,,464.2,,595.0,,1737.8,,562.2,1862.0,,2113.0,1329.1,,,,,,786.1,,,,,1826.6,86.0,,101.3,,125.0,292.0,,,,-561.8,,-431.0,,711.8,,-463.8,836.0,,1087.0,303.1,,,,,,-239.9,,,,,800.6,,False,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
17135,552,520.0,,538.3,,531.0,586.0,,,,180.3,,967.0,,786.1,,258.2,,,443.5,516.7,,,,,,,,,,,532.4,-32.0,,-13.7,,-21.0,34.0,,,,-371.7,,415.0,,234.1,,-293.8,,,-108.5,-35.3,,,,,,,,,,,-19.6,,True,,True,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,True
17137,1023,1452.0,,1512.6,,1587.0,2359.0,,,,456.6,,937.0,,5418.5,,784.5,2168.0,,2789.5,1581.8,,,,,,860.1,,,,,2737.8,429.0,,489.6,,564.0,1336.0,,,,-566.4,,-86.0,,4395.5,,-238.5,1145.0,,1766.5,558.8,,,,,,-162.9,,,,,1714.8,,False,,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,True,,,,,False
17139,395,368.0,,353.8,,387.0,392.0,,,,159.7,,438.0,,210.5,,164.2,,,461.0,472.7,,,,,,,,,,,431.2,-27.0,,-41.2,,-8.0,-3.0,,,,-235.3,,43.0,,-184.5,,-230.8,,,66.0,77.7,,,,,,,,,,,36.2,,False,,True,True,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
17141,1318,1520.0,,1542.9,,1541.0,1760.0,,,,2913.9,,1516.0,,1285.0,,1141.2,2891.0,,2238.5,1741.8,,,,,,1308.9,,,,,2666.9,202.0,,224.9,,223.0,442.0,,,,1595.9,,198.0,,-33.0,,-176.8,1573.0,,920.5,423.8,,,,,,-9.1,,,,,1348.9,,False,,False,False,,,,False,,True,,True,,True,False,,False,False,,,,,,True,,,,,False
17143,4267,4364.0,,4268.1,,5132.0,5226.0,,,,8441.8,,5109.0,,7719.4,,3235.7,6142.0,,7832.0,5105.6,,,,,,3136.3,5324.0,,,,8924.3,97.0,,1.1,,865.0,959.0,,,,4174.8,,842.0,,3452.4,,-1031.3,1875.0,,3565.0,838.6,,,,,,-1130.7,1057.0,,,,4657.3,,True,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,False,,,,False
17145,682,520.0,,513.1,,561.0,1042.0,,,,196.0,,559.0,,872.3,,266.4,,,868.0,580.8,,,,,,,,,,,609.5,-162.0,,-168.9,,-121.0,360.0,,,,-486.0,,-123.0,,190.3,,-415.6,,,186.0,-101.2,,,,,,,,,,,-72.5,,False,,True,False,,,,False,,True,,False,,False,,,False,True,,,,,,,,,,,True
17147,321,704.0,,678.5,,699.0,932.0,,,,504.7,,408.0,,5073.7,,206.8,,,1067.0,623.0,,,,,,,,,,,1257.1,383.0,,357.5,,378.0,611.0,,,,183.7,,87.0,,4752.7,,-114.2,,,746.0,302.0,,,,,,,,,,,936.1,,True,,True,False,,,,True,,True,,False,,True,,,False,True,,,,,,,,,,,False
17149,396,720.0,,736.8,,723.0,620.0,,,,231.2,,343.0,,614.6,,406.2,,,979.5,791.2,,,,,,,,,,,1157.5,324.0,,340.8,,327.0,224.0,,,,-164.8,,-53.0,,218.6,,10.2,,,583.5,395.2,,,,,,,,,,,761.5,,False,,False,True,,,,True,,True,,True,,True,,,False,False,,,,,,,,,,,False
17151,83,36.0,,30.6,,37.0,0.0,,,,13.6,,40.0,,94.5,,25.0,,,63.0,39.6,,,,,,,,,,,45.7,-47.0,,-52.4,,-46.0,-83.0,,,,-69.4,,-43.0,,11.5,,-58.0,,,-20.0,-43.4,,,,,,,,,,,-37.3,,False,,True,False,,,,False,,True,,True,,False,,,True,True,,,,,,,,,,,True
17153,180,140.0,,151.1,,140.0,55.0,,,,42.4,,68.0,,888.0,,25.7,,,237.0,134.5,,,,,,,,,,,224.0,-40.0,,-28.9,,-40.0,-125.0,,,,-137.6,,-112.0,,708.0,,-154.3,,,57.0,-45.5,,,,,,,,,,,44.0,,True,,False,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
17155,128,136.0,,135.2,,145.0,152.0,,,,61.8,,151.0,,170.4,,80.5,,,214.0,130.2,,,,,,,,,,,264.7,8.0,,7.2,,17.0,24.0,,,,-66.2,,23.0,,42.4,,-47.5,,,86.0,2.2,,,,,,,,,,,136.7,,True,,False,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
17157,1017,872.0,,878.9,,827.0,769.0,,,,1823.1,,968.0,,692.4,,506.6,1143.5,,741.0,846.3,,,,,,536.4,,,,,1235.6,-145.0,,-138.1,,-190.0,-248.0,,,,806.1,,-49.0,,-324.6,,-510.4,126.5,,-276.0,-170.7,,,,,,-480.6,,,,,218.6,,True,,False,False,,,,False,,True,,False,,False,True,,False,False,,,,,,False,,,,,False
17159,547,364.0,,384.1,,356.0,322.0,,,,121.6,,386.0,,3734.4,,184.6,,,336.0,338.1,,,,,,,,,,,494.8,-183.0,,-162.9,,-191.0,-225.0,,,,-425.4,,-161.0,,3187.4,,-362.4,,,-211.0,-208.9,,,,,,,,,,,-52.2,,True,,False,False,,,,False,,True,,False,,False,,,False,False,,,,,,,,,,,True
17161,3170,5124.0,,5116.4,,6040.0,6132.0,,,,8699.1,,4926.0,,11394.5,,3602.5,8119.0,,10507.5,6178.9,,,,,,4039.3,7317.0,,,,10717.0,1954.0,,1946.4,,2870.0,2962.0,,,,5529.1,,1756.0,,8224.5,,432.5,4949.0,,7337.5,3008.9,,,,,,869.3,4147.0,,,,7547.0,,True,,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,True,False,,,,False
17163,5830,4852.0,,4938.4,,6008.0,7723.0,,,,3687.2,,5284.0,,14961.5,,4875.5,6553.0,,6840.0,5959.0,,,,,,2726.6,6259.0,,,,8170.2,-978.0,,-891.6,,178.0,1893.0,,,,-2142.8,,-546.0,,9131.5,,-954.5,723.0,,1010.0,129.0,,,,,,-3103.4,429.0,,,,2340.2,,True,,True,False,,,,False,,True,,False,,True,True,,False,True,,,,,,False,True,,,,False
17165,488,528.0,,513.2,,534.0,624.0,,,,224.7,,595.0,,480.8,,294.8,,,702.0,518.9,,,,,,,,,,,700.0,40.0,,25.2,,46.0,136.0,,,,-263.3,,107.0,,-7.2,,-193.2,,,214.0,30.9,,,,,,,,,,,212.0,,True,,False,False,,,,False,,False,,True,,False,,,False,True,,,,,,,,,,,False
17167,4434,6760.0,,6866.5,,7908.0,8222.0,,,,10122.4,,4735.0,,17866.8,,4712.9,11885.5,,10959.0,7609.5,,,,,,3274.2,14930.0,,,,14675.1,2326.0,,2432.5,,3474.0,3788.0,,,,5688.4,,301.0,,13432.8,,278.9,7451.5,,6525.0,3175.5,,,,,,-1159.8,10496.0,,,,10241.1,,False,,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,True,False,,,,False
17169,317,148.0,,139.7,,171.0,165.0,,,,66.3,,194.0,,203.7,,40.1,,,238.5,177.2,,,,,,,,,,,197.2,-169.0,,-177.3,,-146.0,-152.0,,,,-250.7,,-123.0,,-113.3,,-276.9,,,-78.5,-139.8,,,,,,,,,,,-119.8,,False,,True,True,,,,False,,True,,True,,False,,,True,True,,,,,,,,,,,True
17171,100,124.0,,116.6,,122.0,85.0,,,,58.8,,89.0,,1416.7,,152.6,,,241.0,121.4,,,,,,,,,,,410.6,24.0,,16.6,,22.0,-15.0,,,,-41.2,,-11.0,,1316.7,,52.6,,,141.0,21.4,,,,,,,,,,,310.6,,True,,True,True,,,,False,,True,,False,,False,,,False,True,,,,,,,,,,,False
17173,569,572.0,,568.2,,589.0,469.0,,,,217.4,,711.0,,776.6,,244.4,,,573.0,605.4,,,,,,,,,,,1216.5,3.0,,-0.8,,20.0,-100.0,,,,-351.6,,142.0,,207.6,,-324.6,,,4.0,36.4,,,,,,,,,,,647.5,,True,,False,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
17175,220,108.0,,105.7,,108.0,116.0,,,,33.9,,108.0,,468.5,,59.9,,,107.0,115.4,,,,,,,,,,,183.5,-112.0,,-114.3,,-112.0,-104.0,,,,-186.1,,-112.0,,248.5,,-160.1,,,-113.0,-104.6,,,,,,,,,,,-36.5,,False,,False,True,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,True
17177,897,1516.0,,1530.6,,1542.0,1381.0,,,,489.1,,1600.0,,1530.5,,992.3,3728.5,,1714.5,1631.8,,,,,,1045.0,,,,,2314.8,619.0,,633.6,,645.0,484.0,,,,-407.9,,703.0,,633.5,,95.3,2831.5,,817.5,734.8,,,,,,148.0,,,,,1417.8,,False,,False,True,,,,True,,False,,False,,True,False,,False,False,,,,,,True,,,,,False
17179,3878,4056.0,,4149.7,,5014.0,5646.0,,,,8406.5,,3624.0,,10774.8,,2233.0,6349.5,,7719.5,4748.5,,,,,,2992.7,6546.0,,,,6704.3,178.0,,271.7,,1136.0,1768.0,,,,4528.5,,-254.0,,6896.8,,-1645.0,2471.5,,3841.5,870.5,,,,,,-885.3,2668.0,,,,2826.3,,False,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,False,,,,False
17181,453,304.0,,309.8,,311.0,263.0,,,,141.8,,361.0,,333.8,,276.5,,,311.5,441.6,,,,,,,,,,,395.9,-149.0,,-143.2,,-142.0,-190.0,,,,-311.2,,-92.0,,-119.2,,-176.5,,,-141.5,-11.4,,,,,,,,,,,-57.1,,True,,True,False,,,,False,,True,,True,,False,,,True,True,,,,,,,,,,,True
17183,2059,2236.0,,2246.6,,2451.0,3460.0,,,,4683.2,,2298.0,,3701.2,,1183.0,2980.5,,2847.5,2385.2,,,,,,1837.3,,,,,3876.9,177.0,,187.6,,392.0,1401.0,,,,2624.2,,239.0,,1642.2,,-876.0,921.5,,788.5,326.2,,,,,,-221.7,,,,,1817.9,,False,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
17185,449,232.0,,227.0,,252.0,359.0,,,,84.0,,284.0,,762.2,,112.0,,,247.0,215.2,,,,,,,,,,,582.3,-217.0,,-222.0,,-197.0,-90.0,,,,-365.0,,-165.0,,313.2,,-337.0,,,-202.0,-233.8,,,,,,,,,,,133.3,,False,,True,True,,,,False,,True,,False,,False,,,True,False,,,,,,,,,,,True
17187,485,560.0,,562.1,,651.0,720.0,,,,454.3,,512.0,,684.1,,238.5,,,852.5,679.2,,,,,,,,,,,916.0,75.0,,77.1,,166.0,235.0,,,,-30.7,,27.0,,199.1,,-246.5,,,367.5,194.2,,,,,,,,,,,431.0,,False,,False,False,,,,True,,True,,False,,False,,,False,False,,,,,,,,,,,False
17189,462,336.0,,331.2,,401.0,426.0,,,,113.7,,294.0,,491.1,,109.5,,,507.0,407.0,,,,,,,,,,,592.6,-126.0,,-130.8,,-61.0,-36.0,,,,-348.3,,-168.0,,29.1,,-352.5,,,45.0,-55.0,,,,,,,,,,,130.6,,False,,True,True,,,,False,,False,,True,,False,,,True,True,,,,,,,,,,,False
17191,396,332.0,,339.6,,336.0,315.0,,,,133.0,,434.0,,803.4,,150.9,,,331.0,326.3,,,,,,,,,,,520.2,-64.0,,-56.4,,-60.0,-81.0,,,,-263.0,,38.0,,407.4,,-245.1,,,-65.0,-69.7,,,,,,,,,,,124.2,,True,,True,False,,,,False,,True,,False,,False,,,False,False,,,,,,,,,,,False
17193,414,248.0,,244.6,,256.0,301.0,,,,110.9,,246.0,,441.5,,218.8,,,299.0,270.2,,,,,,,,,,,242.2,-166.0,,-169.4,,-158.0,-113.0,,,,-303.1,,-168.0,,27.5,,-195.2,,,-115.0,-143.8,,,,,,,,,,,-171.8,,False,,True,True,,,,False,,False,,True,,False,,,True,True,,,,,,,,,,,False
17195,1373,2620.0,,2610.3,,2619.0,2337.0,,,,4673.7,,2195.0,,3821.4,,1133.6,5584.5,,2654.0,2474.8,,,,,,2667.5,,,,,3656.4,1247.0,,1237.3,,1246.0,964.0,,,,3300.7,,822.0,,2448.4,,-239.4,4211.5,,1281.0,1101.8,,,,,,1294.5,,,,,2283.4,,True,,True,True,,,,False,,True,,False,,True,False,,False,True,,,,,,False,,,,,False
17197,16789,20328.0,,20326.4,37931.6,27191.0,22243.0,,,,27207.3,,15218.0,,39592.6,,16325.8,35857.0,,41805.0,27190.9,,,,,,10137.5,34378.0,,,,40785.9,3539.0,,3537.4,21142.6,10402.0,5454.0,,,,10418.3,,-1571.0,,22803.6,,-463.2,19068.0,,25016.0,10401.9,,,,,,-6651.5,17589.0,,,,23996.9,,True,False,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,False,False,,,,False
17199,1560,1840.0,,1799.4,,1840.0,1974.0,,,,4257.6,,1704.0,,3469.3,,1231.3,2586.0,,2419.5,1786.4,,,,,,1095.7,,,,,2915.2,280.0,,239.4,,280.0,414.0,,,,2697.6,,144.0,,1909.3,,-328.7,1026.0,,859.5,226.4,,,,,,-464.3,,,,,1355.2,,True,,False,False,,,,False,,True,,False,,False,False,,False,True,,,,,,False,,,,,False
17201,6432,7768.0,,7658.1,10577.7,8209.0,8597.0,,,,10902.1,,9402.0,,6345.3,,5402.4,11379.5,,8531.5,9142.1,,,,,,7742.5,7153.0,,,,9053.8,1336.0,,1226.1,4145.7,1777.0,2165.0,,,,4470.1,,2970.0,,-86.7,,-1029.6,4947.5,,2099.5,2710.1,,,,,,1310.5,721.0,,,,2621.8,,True,False,False,False,,,,False,,False,,True,,True,False,,False,False,,,,,,True,True,,,,False
17203,1073,964.0,,940.1,,1008.0,1445.0,,,,317.8,,1022.0,,1434.9,,422.5,2278.0,,987.0,919.7,,,,,,,,,,,1808.7,-109.0,,-132.9,,-65.0,372.0,,,,-755.2,,-51.0,,361.9,,-650.5,1205.0,,-86.0,-153.3,,,,,,,,,,,735.7,,False,,True,False,,,,False,,True,,False,,False,False,,True,False,,,,,,,,,,,False
18001,1007,1460.0,,1498.2,,1663.0,1676.0,,,,483.4,,914.0,,3687.9,,595.7,2329.5,,3119.5,1881.4,,,,,,,,,,,2198.2,453.0,,491.2,,656.0,669.0,,,,-523.6,,-93.0,,2680.9,,-411.3,1322.5,,2112.5,874.4,,,,,,,,,,,1191.2,,False,,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,,,,,,False
18003,9996,10688.0,,10972.1,15713.1,15281.0,14808.0,,,,10724.2,,8245.0,,24491.3,,9549.4,14943.5,,22260.0,16353.7,,,,,,8863.2,30108.0,,,,20858.5,692.0,,976.1,5717.1,5285.0,4812.0,,,,728.2,,-1751.0,,14495.3,,-446.6,4947.5,,12264.0,6357.7,,,,,,-1132.8,20112.0,,,,10862.5,,False,False,False,False,,,,False,,False,,False,,True,False,,False,False,,,,,,False,False,,,,False
18005,2233,1772.0,,1748.5,,2491.0,3284.0,,,,673.2,,1331.0,,6200.5,,1765.5,2228.0,,5090.5,2936.8,,,,,,990.4,,,,,7078.9,-461.0,,-484.5,,258.0,1051.0,,,,-1559.8,,-902.0,,3967.5,,-467.5,-5.0,,2857.5,703.8,,,,,,-1242.6,,,,,4845.9,,False,,True,False,,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
18007,390,300.0,,318.3,,336.0,382.0,,,,108.4,,115.0,,3426.3,,102.4,,,1130.0,366.7,,,,,,,,,,,415.5,-90.0,,-71.7,,-54.0,-8.0,,,,-281.6,,-275.0,,3036.3,,-287.6,,,740.0,-23.3,,,,,,,,,,,25.5,,True,,True,True,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,True
18009,389,256.0,,261.9,,252.0,227.0,,,,84.1,,251.0,,141.4,,78.0,,,256.0,301.1,,,,,,,,,,,252.2,-133.0,,-127.1,,-137.0,-162.0,,,,-304.9,,-138.0,,-247.6,,-311.0,,,-133.0,-87.9,,,,,,,,,,,-136.8,,True,,False,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
18011,1512,1256.0,,1226.8,,1535.0,1728.0,,,,516.1,,1090.0,,1777.6,,1130.2,1702.0,,2456.5,1728.4,,,,,,943.2,,,,,1729.4,-256.0,,-285.2,,23.0,216.0,,,,-995.9,,-422.0,,265.6,,-381.8,190.0,,944.5,216.4,,,,,,-568.8,,,,,217.4,,False,,True,True,,,,False,,False,,False,,False,True,,False,True,,,,,,False,,,,,True
18013,286,232.0,,227.7,,251.0,378.0,,,,61.8,,150.0,,2725.0,,102.0,,,361.0,278.8,,,,,,,,,,,514.5,-54.0,,-58.3,,-35.0,92.0,,,,-224.2,,-136.0,,2439.0,,-184.0,,,75.0,-7.2,,,,,,,,,,,228.5,,False,,True,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
18015,480,344.0,,345.1,,345.0,764.0,,,,126.3,,313.0,,284.7,,340.9,,,421.0,405.0,,,,,,,,,,,675.2,-136.0,,-134.9,,-135.0,284.0,,,,-353.7,,-167.0,,-195.3,,-139.1,,,-59.0,-75.0,,,,,,,,,,,195.2,,True,,True,False,,,,False,,False,,False,,False,,,True,True,,,,,,,,,,,False
18017,908,636.0,,648.4,,650.0,0.0,,,,298.5,,941.0,,272.1,,840.4,740.0,,1002.0,955.7,,,,,,331.7,,,,,1083.7,-272.0,,-259.6,,-258.0,-908.0,,,,-609.5,,33.0,,-635.9,,-67.6,-168.0,,94.0,47.7,,,,,,-576.3,,,,,175.7,,True,,True,False,,,,False,,True,,False,,True,True,,True,True,,,,,,False,,,,,True
18019,2567,2092.0,,2122.1,,2391.0,3098.0,,,,3899.7,,1680.0,,2339.4,,1594.6,2494.5,,2788.0,3207.0,,,,,,1164.7,,,,,3207.0,-475.0,,-444.9,,-176.0,531.0,,,,1332.7,,-887.0,,-227.6,,-972.4,-72.5,,221.0,640.0,,,,,,-1402.3,,,,,640.0,,True,,True,False,,,,False,,False,,True,,False,True,,True,False,,,,,,False,,,,,False
18021,756,696.0,,692.0,,779.0,1153.0,,,,248.4,,550.0,,1233.3,,396.4,,,1125.0,798.8,,,,,,,,,,,1076.1,-60.0,,-64.0,,23.0,397.0,,,,-507.6,,-206.0,,477.3,,-359.6,,,369.0,42.8,,,,,,,,,,,320.1,,False,,True,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
18023,1121,884.0,,882.9,,815.0,872.0,,,,355.6,,583.0,,430.9,,696.5,1278.0,,776.0,851.5,,,,,,681.0,,,,,838.3,-237.0,,-238.1,,-306.0,-249.0,,,,-765.4,,-538.0,,-690.1,,-424.5,157.0,,-345.0,-269.5,,,,,,-440.0,,,,,-282.7,,False,,False,False,,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
18025,238,120.0,,119.2,,121.0,136.0,,,,55.5,,110.0,,67.6,,34.3,,,130.0,154.3,,,,,,,,,,,235.1,-118.0,,-118.8,,-117.0,-102.0,,,,-182.5,,-128.0,,-170.4,,-203.7,,,-108.0,-83.7,,,,,,,,,,,-2.9,,False,,True,True,,,,False,,False,,False,,False,,,True,True,,,,,,,,,,,True
18027,742,488.0,,487.1,,502.0,515.0,,,,247.6,,652.0,,314.6,,412.9,549.0,,515.0,540.7,,,,,,289.2,,,,,640.7,-254.0,,-254.9,,-240.0,-227.0,,,,-494.4,,-90.0,,-427.4,,-329.1,-193.0,,-227.0,-201.3,,,,,,-452.8,,,,,-101.3,,False,,True,True,,,,False,,True,,False,,False,True,,True,True,,,,,,False,,,,,True
18029,1418,1220.0,,1266.1,,1285.0,1897.0,,,,482.5,,711.0,,1667.0,,973.7,1667.0,,1881.0,1603.0,,,,,,921.9,,,,,1582.3,-198.0,,-151.9,,-133.0,479.0,,,,-935.5,,-707.0,,249.0,,-444.3,249.0,,463.0,185.0,,,,,,-496.1,,,,,164.3,,True,,True,False,,,,False,,False,,False,,False,False,,False,True,,,,,,False,,,,,True
18031,753,956.0,,952.2,,1011.0,1858.0,,,,273.8,,439.0,,2214.9,,404.1,,,1130.0,1124.5,,,,,,,,,,,1103.6,203.0,,199.2,,258.0,1105.0,,,,-479.2,,-314.0,,1461.9,,-348.9,,,377.0,371.5,,,,,,,,,,,350.6,,True,,False,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
