,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
05111,1053,880.0,,,,,624.0,,1181.9,247.3,,127.0,-173.0,,,,,-429.0,,128.9,-805.7,,-926.0,,,,,False,,True,False,,False
05113,668,296.0,,,,,382.0,,275.7,107.0,,92.0,-372.0,,,,,-286.0,,-392.3,-561.0,,-576.0,,,,,True,,False,False,,False
05115,1799,1168.0,,,,,1713.0,,1064.5,553.2,652.1,451.0,-631.0,,,,,-86.0,,-734.5,-1245.8,-1146.9,-1348.0,,,,,True,,False,False,False,False
05117,220,120.0,,,,,150.0,,181.5,0.0,,51.0,-100.0,,,,,-70.0,,-38.5,-220.0,,-169.0,,,,,True,,True,False,,False
05119,8586,5552.0,,,,,5502.0,,5327.9,2833.7,2366.8,3443.0,-3034.0,,,,,-3084.0,,-3258.1,-5752.3,-6219.2,-5143.0,,,,,False,,False,False,False,False
05121,618,448.0,,,,,509.0,,718.3,92.7,,80.0,-170.0,,,,,-109.0,,100.3,-525.3,,-538.0,,,,,True,,True,False,,False
05123,690,336.0,,,,,688.0,,306.4,1.2,298.7,0.0,-354.0,,,,,-2.0,,-383.6,-688.8,-391.3,-690.0,,,,,True,,False,False,False,False
05125,3522,1384.0,,,,,1832.0,,1407.2,848.2,639.0,1280.0,-2138.0,,,,,-1690.0,,-2114.8,-2673.8,-2883.0,-2242.0,,,,,True,,True,False,False,False
05127,318,152.0,,,,,215.0,,154.6,36.9,,78.0,-166.0,,,,,-103.0,,-163.4,-281.1,,-240.0,,,,,True,,True,False,,False
05129,232,88.0,,,,,182.0,,98.6,0.0,,52.0,-144.0,,,,,-50.0,,-133.4,-232.0,,-180.0,,,,,True,,True,False,,False
05131,3546,1928.0,,,,,3208.0,,2350.0,1253.9,699.1,1915.0,-1618.0,,,,,-338.0,,-1196.0,-2292.1,-2846.9,-1631.0,,,,,True,,True,False,False,False
05133,592,304.0,,,,,252.0,,109.8,3.8,148.5,0.0,-288.0,,,,,-340.0,,-482.2,-588.2,-443.5,-592.0,,,,,False,,False,False,False,False
05135,556,192.0,,,,,323.0,,294.9,0.0,,202.0,-364.0,,,,,-233.0,,-261.1,-556.0,,-354.0,,,,,True,,True,False,,True
05137,203,88.0,,,,,276.0,,93.6,0.0,,142.0,-115.0,,,,,73.0,,-109.4,-203.0,,-61.0,,,,,True,,True,False,,True
05139,757,496.0,,,,,447.0,,448.7,262.8,209.6,286.0,-261.0,,,,,-310.0,,-308.3,-494.2,-547.4,-471.0,,,,,False,,False,False,False,False
05141,347,120.0,,,,,394.0,,95.7,0.0,,367.0,-227.0,,,,,47.0,,-251.3,-347.0,,20.0,,,,,True,,False,False,,True
05143,7110,3616.0,,,,,4415.0,,2670.9,151.9,2278.9,1326.0,-3494.0,,,,,-2695.0,,-4439.1,-6958.1,-4831.1,-5784.0,,,,,True,,False,False,False,False
05145,2257,1384.0,,,,,2159.0,,2672.8,507.9,585.5,815.0,-873.0,,,,,-98.0,,415.8,-1749.1,-1671.5,-1442.0,,,,,True,,True,False,False,False
05147,177,112.0,,,,,132.0,,200.7,,,112.0,-65.0,,,,,-45.0,,23.7,,,-65.0,,,,,True,,True,,,False
05149,621,184.0,,,,,406.0,,82.2,0.8,82.2,0.0,-437.0,,,,,-215.0,,-538.8,-620.2,-538.8,-621.0,,,,,True,,False,False,False,False
06001,13822,3096.0,,,,,3143.0,,2749.5,190.3,2263.2,2174.0,-10726.0,,,,,-10679.0,,-11072.5,-13631.7,-11558.8,-11648.0,,,,,True,,False,False,False,False
06003,60,0.0,,,,,0.0,,3.9,,,0.0,-60.0,,,,,-60.0,,-56.1,,,-60.0,,,,,False,,True,,,False
06005,989,48.0,,,,,84.0,,69.5,112.1,,127.0,-941.0,,,,,-905.0,,-919.5,-876.9,,-862.0,,,,,True,,True,True,,True
06007,1937,384.0,,,,,626.0,,435.8,642.5,272.0,351.0,-1553.0,,,,,-1311.0,,-1501.2,-1294.5,-1665.0,-1586.0,,,,,True,,True,True,False,False
06009,364,24.0,,,,,98.0,,43.4,102.2,,3.0,-340.0,,,,,-266.0,,-320.6,-261.8,,-361.0,,,,,True,,True,True,,False
06011,379,16.0,,,,,76.0,,20.2,0.3,,7.0,-363.0,,,,,-303.0,,-358.8,-378.7,,-372.0,,,,,True,,True,False,,False
06013,11127,3608.0,,,,,2351.0,,2913.8,146.9,2426.2,1921.0,-7519.0,,,,,-8776.0,,-8213.2,-10980.1,-8700.8,-9206.0,,,,,False,,False,False,False,False
06015,363,32.0,,,,,1534.0,,193.9,55.8,,101.0,-331.0,,,,,1171.0,,-169.1,-307.2,,-262.0,,,,,False,,True,True,,True
06017,2479,288.0,,,,,371.0,,362.7,1010.3,176.2,131.0,-2191.0,,,,,-2108.0,,-2116.3,-1468.7,-2302.8,-2348.0,,,,,True,,True,True,False,False
06019,13275,4704.0,,,,,3468.0,,2817.2,27.0,2487.3,2868.0,-8571.0,,,,,-9807.0,,-10457.8,-13248.0,-10787.7,-10407.0,,,,,False,,False,False,False,False
06021,498,104.0,,,,,185.0,,133.5,0.0,,61.0,-394.0,,,,,-313.0,,-364.5,-498.0,,-437.0,,,,,True,,True,False,,False
06023,687,120.0,,,,,122.0,,118.3,285.8,,92.0,-567.0,,,,,-565.0,,-568.7,-401.2,,-595.0,,,,,True,,False,True,,False
06025,6189,2120.0,,,,,234.0,,1066.6,1.3,1413.7,0.0,-4069.0,,,,,-5955.0,,-5122.4,-6187.7,-4775.3,-6189.0,,,,,False,,False,False,False,False
06027,180,80.0,,,,,23.0,,248.9,27.9,,111.0,-100.0,,,,,-157.0,,68.9,-152.1,,-69.0,,,,,False,,True,False,,True
06029,15946,3640.0,,,,,3825.0,,2608.0,35.9,5303.7,2800.0,-12306.0,,,,,-12121.0,,-13338.0,-15910.1,-10642.3,-13146.0,,,,,True,,False,False,True,False
06031,4972,1224.0,,,,,1062.0,,939.7,1.3,274.5,332.0,-3748.0,,,,,-3910.0,,-4032.3,-4970.7,-4697.5,-4640.0,,,,,False,,False,False,False,False
06033,558,240.0,,,,,243.0,,386.0,398.1,,178.0,-318.0,,,,,-315.0,,-172.0,-159.9,,-380.0,,,,,True,,True,True,,False
06035,2371,48.0,,,,,65.0,,88.8,0.0,,4.0,-2323.0,,,,,-2306.0,,-2282.2,-2371.0,,-2367.0,,,,,True,,True,False,,False
06037,224736,55768.0,,,,,24299.0,,41811.9,1746.5,23757.8,66877.0,-168968.0,,,,,-200437.0,,-182924.1,-222989.5,-200978.2,-157859.0,,,,,False,,False,False,False,True
06039,2812,704.0,,,,,558.0,,486.1,1.5,336.9,270.0,-2108.0,,,,,-2254.0,,-2325.9,-2810.5,-2475.1,-2542.0,,,,,False,,False,False,False,False
06041,1379,888.0,,,,,321.0,,645.1,19.4,309.2,1377.0,-491.0,,,,,-1058.0,,-733.9,-1359.6,-1069.8,-2.0,,,,,False,,False,False,False,True
06043,97,8.0,,,,,53.0,,13.6,,,7.0,-89.0,,,,,-44.0,,-83.4,,,-90.0,,,,,True,,True,,,False
06045,878,360.0,,,,,149.0,,291.6,589.3,164.4,160.0,-518.0,,,,,-729.0,,-586.4,-288.7,-713.6,-718.0,,,,,False,,False,True,False,False
06047,5169,1320.0,,,,,1353.0,,930.0,0.7,733.0,2101.0,-3849.0,,,,,-3816.0,,-4239.0,-5168.3,-4436.0,-3068.0,,,,,True,,False,False,False,True
06049,205,0.0,,,,,10.0,,69.7,,,0.0,-205.0,,,,,-195.0,,-135.3,,,-205.0,,,,,True,,True,,,False
06051,527,24.0,,,,,31.0,,55.8,0.0,,78.0,-503.0,,,,,-496.0,,-471.2,-527.0,,-449.0,,,,,True,,True,False,,True
06053,7480,2848.0,,,,,1245.0,,1805.5,13.2,1525.6,1794.0,-4632.0,,,,,-6235.0,,-5674.5,-7466.8,-5954.4,-5686.0,,,,,False,,False,False,False,False
06055,2199,480.0,,,,,381.0,,392.2,0.0,289.8,368.0,-1719.0,,,,,-1818.0,,-1806.8,-2199.0,-1909.2,-1831.0,,,,,False,,False,False,False,False
06057,1381,152.0,,,,,147.0,,175.2,566.8,,419.0,-1229.0,,,,,-1234.0,,-1205.8,-814.2,,-962.0,,,,,False,,True,True,,True
06059,42721,9128.0,,,,,4097.0,,7637.9,322.3,5276.4,7947.0,-33593.0,,,,,-38624.0,,-35083.1,-42398.7,-37444.6,-34774.0,,,,,False,,False,False,False,False
06061,5026,1040.0,,,,,815.0,,940.7,2387.8,669.0,1786.0,-3986.0,,,,,-4211.0,,-4085.3,-2638.2,-4357.0,-3240.0,,,,,False,,False,True,False,True
06063,281,16.0,,,,,23.0,,59.5,,,3.0,-265.0,,,,,-258.0,,-221.5,,,-278.0,,,,,True,,True,,,False
06065,52050,11680.0,,,,,7387.0,,10190.3,434.9,4733.5,9604.0,-40370.0,,,,,-44663.0,,-41859.7,-51615.1,-47316.5,-42446.0,,,,,False,,False,False,False,False
06067,23281,4344.0,,,,,3572.0,,3778.6,749.5,1898.3,2493.0,-18937.0,,,,,-19709.0,,-19502.4,-22531.5,-21382.7,-20788.0,,,,,False,,False,False,False,False
06069,1000,160.0,,,,,217.0,,146.4,0.6,153.1,73.0,-840.0,,,,,-783.0,,-853.6,-999.4,-846.9,-927.0,,,,,True,,False,False,False,False
06071,64662,14144.0,,,,,8517.0,,12378.0,387.1,8553.3,14904.0,-50518.0,,,,,-56145.0,,-52284.0,-64274.9,-56108.7,-49758.0,,,,,False,,False,False,False,True
06073,50486,14712.0,,,,,3642.0,,14313.8,799.4,6502.4,14972.0,-35774.0,,,,,-46844.0,,-36172.2,-49686.6,-43983.6,-35514.0,,,,,False,,False,False,False,True
06075,6406,1760.0,,,,,837.0,,1321.8,0.0,1221.7,898.0,-4646.0,,,,,-5569.0,,-5084.2,-6406.0,-5184.3,-5508.0,,,,,False,,False,False,False,False
06077,10859,2872.0,,,,,2397.0,,1622.5,29.8,1675.7,1649.0,-7987.0,,,,,-8462.0,,-9236.5,-10829.2,-9183.3,-9210.0,,,,,False,,False,False,False,False
06079,3467,1144.0,,,,,1278.0,,1151.4,939.1,826.7,1709.0,-2323.0,,,,,-2189.0,,-2315.6,-2527.9,-2640.3,-1758.0,,,,,True,,True,False,False,True
06081,6981,1864.0,,,,,993.0,,1596.1,64.2,1410.9,1146.0,-5117.0,,,,,-5988.0,,-5384.9,-6916.8,-5570.1,-5835.0,,,,,False,,False,False,False,False
06083,3439,1216.0,,,,,921.0,,918.0,4.5,815.9,758.0,-2223.0,,,,,-2518.0,,-2521.0,-3434.5,-2623.1,-2681.0,,,,,False,,False,False,False,False
06085,22934,5064.0,,,,,3472.0,,4497.6,693.0,3026.5,5154.0,-17870.0,,,,,-19462.0,,-18436.4,-22241.0,-19907.5,-17780.0,,,,,False,,False,False,False,True
06087,3084,952.0,,,,,301.0,,665.1,1063.3,912.9,419.0,-2132.0,,,,,-2783.0,,-2418.9,-2020.7,-2171.1,-2665.0,,,,,False,,False,True,False,False
06089,5187,2504.0,,,,,645.0,,23995.6,1333.9,547.4,1296.0,-2683.0,,,,,-4542.0,,18808.6,-3853.1,-4639.6,-3891.0,,,,,False,,False,False,False,False
06091,19,0.0,,,,,0.0,,18.5,,,0.0,-19.0,,,,,-19.0,,-0.5,,,-19.0,,,,,False,,True,,,False
06093,730,40.0,,,,,225.0,,180.0,127.6,,235.0,-690.0,,,,,-505.0,,-550.0,-602.4,,-495.0,,,,,True,,True,True,,True
06095,5724,2072.0,,,,,1132.0,,1593.2,11.2,1436.1,2950.0,-3652.0,,,,,-4592.0,,-4130.8,-5712.8,-4287.9,-2774.0,,,,,False,,False,False,False,True
06097,5488,3664.0,,,,,1020.0,,4301.6,2856.5,2426.3,3741.0,-1824.0,,,,,-4468.0,,-1186.4,-2631.5,-3061.7,-1747.0,,,,,False,,True,False,False,True
06099,9117,1936.0,,,,,2250.0,,1509.7,5.8,1591.0,2263.0,-7181.0,,,,,-6867.0,,-7607.3,-9111.2,-7526.0,-6854.0,,,,,True,,False,False,False,True
06101,2861,168.0,,,,,258.0,,142.4,6.9,118.3,51.0,-2693.0,,,,,-2603.0,,-2718.6,-2854.1,-2742.7,-2810.0,,,,,True,,False,False,False,False
06103,1579,440.0,,,,,183.0,,799.8,175.6,,251.0,-1139.0,,,,,-1396.0,,-779.2,-1403.4,,-1328.0,,,,,False,,True,False,,False
06105,206,0.0,,,,,202.0,,71.2,,,0.0,-206.0,,,,,-4.0,,-134.8,,,-206.0,,,,,True,,True,,,False
06107,7937,2608.0,,,,,2153.0,,2065.1,11.0,1370.7,2557.0,-5329.0,,,,,-5784.0,,-5871.9,-7926.0,-6566.3,-5380.0,,,,,False,,False,False,False,False
06109,1298,96.0,,,,,166.0,,88.2,96.9,,299.0,-1202.0,,,,,-1132.0,,-1209.8,-1201.1,,-999.0,,,,,True,,False,True,,True
06111,11194,2688.0,,,,,1446.0,,2316.0,94.3,1369.0,2303.0,-8506.0,,,,,-9748.0,,-8878.0,-11099.7,-9825.0,-8891.0,,,,,False,,False,False,False,False
06113,3003,832.0,,,,,553.0,,676.2,43.9,442.5,1348.0,-2171.0,,,,,-2450.0,,-2326.8,-2959.1,-2560.5,-1655.0,,,,,False,,False,False,False,True
06115,1567,208.0,,,,,186.0,,186.5,1.5,86.5,99.0,-1359.0,,,,,-1381.0,,-1380.5,-1565.5,-1480.5,-1468.0,,,,,False,,False,False,False,False
08001,23280,8616.0,,,,,3571.0,,5178.0,4411.7,3484.6,5369.0,-14664.0,,,,,-19709.0,,-18102.0,-18868.3,-19795.4,-17911.0,,,,,False,,False,False,False,False
08003,511,168.0,,,,,114.0,,53.0,0.0,,57.0,-343.0,,,,,-397.0,,-458.0,-511.0,,-454.0,,,,,False,,False,False,,False
08005,21652,6496.0,,,,,4107.0,,3415.0,6451.6,2601.0,6970.0,-15156.0,,,,,-17545.0,,-18237.0,-15200.4,-19051.0,-14682.0,,,,,False,,False,False,False,True
08007,353,8.0,,,,,45.0,,16.0,,,4.0,-345.0,,,,,-308.0,,-337.0,,,-349.0,,,,,True,,True,,,False
08009,132,32.0,,,,,54.0,,28.9,,,105.0,-100.0,,,,,-78.0,,-103.1,,,-27.0,,,,,True,,False,,,True
08011,602,8.0,,,,,35.0,,8.5,,,119.0,-594.0,,,,,-567.0,,-593.5,,,-483.0,,,,,True,,True,,,True
08013,7914,1624.0,,,,,1469.0,,867.0,2517.6,1521.3,1128.0,-6290.0,,,,,-6445.0,,-7047.0,-5396.4,-6392.7,-6786.0,,,,,False,,False,True,False,False
08014,1658,376.0,,,,,373.0,,332.1,,,259.0,-1282.0,,,,,-1285.0,,-1325.9,,,-1399.0,,,,,False,,False,,,False
08015,440,104.0,,,,,117.0,,56.3,146.1,,11.0,-336.0,,,,,-323.0,,-383.7,-293.9,,-429.0,,,,,True,,False,True,,False
08017,72,0.0,,,,,27.0,,2.1,,,0.0,-72.0,,,,,-45.0,,-69.9,,,-72.0,,,,,True,,True,,,False
08019,169,24.0,,,,,35.0,,289.2,,,45.0,-145.0,,,,,-134.0,,120.2,,,-124.0,,,,,True,,True,,,True
08021,194,80.0,,,,,38.0,,46.6,,,215.0,-114.0,,,,,-156.0,,-147.4,,,21.0,,,,,False,,False,,,True
08023,78,0.0,,,,,25.0,,6.2,,,4.0,-78.0,,,,,-53.0,,-71.8,,,-74.0,,,,,True,,True,,,True
08025,1348,48.0,,,,,47.0,,34.0,,,174.0,-1300.0,,,,,-1301.0,,-1314.0,,,-1174.0,,,,,False,,False,,,True
08027,99,8.0,,,,,25.0,,16.5,,,58.0,-91.0,,,,,-74.0,,-82.5,,,-41.0,,,,,True,,True,,,True
08029,860,16.0,,,,,99.0,,25.6,158.9,,164.0,-844.0,,,,,-761.0,,-834.4,-701.1,,-696.0,,,,,True,,True,True,,True
08031,26514,9032.0,,,,,4419.0,,4619.9,7275.8,3434.6,7049.0,-17482.0,,,,,-22095.0,,-21894.1,-19238.2,-23079.4,-19465.0,,,,,False,,False,False,False,False
08033,38,0.0,,,,,24.0,,1.9,,,0.0,-38.0,,,,,-14.0,,-36.1,,,-38.0,,,,,True,,True,,,False
08035,10086,2280.0,,,,,1340.0,,1799.8,3063.3,1051.7,2668.0,-7806.0,,,,,-8746.0,,-8286.2,-7022.7,-9034.3,-7418.0,,,,,False,,False,True,False,True
08037,1471,240.0,,,,,154.0,,200.0,49.5,98.1,396.0,-1231.0,,,,,-1317.0,,-1271.0,-1421.5,-1372.9,-1075.0,,,,,False,,False,False,False,True
08039,626,56.0,,,,,98.0,,78.8,247.0,,21.0,-570.0,,,,,-528.0,,-547.2,-379.0,,-605.0,,,,,True,,True,True,,False
08041,26431,5768.0,,,,,5044.0,,3781.9,4543.0,2490.0,6679.0,-20663.0,,,,,-21387.0,,-22649.1,-21888.0,-23941.0,-19752.0,,,,,False,,False,False,False,True
08043,3223,2112.0,,,,,414.0,,792.4,331.8,,1579.0,-1111.0,,,,,-2809.0,,-2430.6,-2891.2,,-1644.0,,,,,False,,False,False,,False
08045,1893,416.0,,,,,193.0,,209.6,223.8,167.1,583.0,-1477.0,,,,,-1700.0,,-1683.4,-1669.2,-1725.9,-1310.0,,,,,False,,False,False,False,True
08047,87,8.0,,,,,33.0,,38.1,,,150.0,-79.0,,,,,-54.0,,-48.9,,,63.0,,,,,True,,True,,,True
08049,384,152.0,,,,,74.0,,300.1,110.0,,32.0,-232.0,,,,,-310.0,,-83.9,-274.0,,-352.0,,,,,False,,True,False,,False
08051,242,0.0,,,,,65.0,,12.6,106.1,,0.0,-242.0,,,,,-177.0,,-229.4,-135.9,,-242.0,,,,,True,,True,True,,False
08053,12,0.0,,,,,15.0,,1.1,,,0.0,-12.0,,,,,3.0,,-10.9,,,-12.0,,,,,True,,True,,,False
08055,207,16.0,,,,,34.0,,15.7,,,26.0,-191.0,,,,,-173.0,,-191.3,,,-181.0,,,,,True,,False,,,True
08057,16,0.0,,,,,31.0,,17.8,,,0.0,-16.0,,,,,15.0,,1.8,,,-16.0,,,,,True,,True,,,False
08059,18420,4672.0,,,,,3116.0,,3906.8,3469.5,1931.5,5256.0,-13748.0,,,,,-15304.0,,-14513.2,-14950.5,-16488.5,-13164.0,,,,,False,,False,False,False,True
08061,50,16.0,,,,,21.0,,1.9,,,46.0,-34.0,,,,,-29.0,,-48.1,,,-4.0,,,,,True,,False,,,True
08063,288,40.0,,,,,66.0,,118.3,29.1,,181.0,-248.0,,,,,-222.0,,-169.7,-258.9,,-107.0,,,,,True,,True,False,,True
08065,235,104.0,,,,,40.0,,57.0,61.2,,123.0,-131.0,,,,,-195.0,,-178.0,-173.8,,-112.0,,,,,False,,False,False,,True
08067,1548,232.0,,,,,127.0,,167.3,205.3,,550.0,-1316.0,,,,,-1421.0,,-1380.7,-1342.7,,-998.0,,,,,False,,False,False,,True
08069,9480,3064.0,,,,,1835.0,,3211.7,2059.3,1203.2,3276.0,-6416.0,,,,,-7645.0,,-6268.3,-7420.7,-8276.8,-6204.0,,,,,False,,True,False,False,True
08071,332,72.0,,,,,73.0,,46.0,,,170.0,-260.0,,,,,-259.0,,-286.0,,,-162.0,,,,,True,,False,,,True
08073,658,0.0,,,,,56.0,,123.3,,,0.0,-658.0,,,,,-602.0,,-534.7,,,-658.0,,,,,True,,True,,,False
08075,1678,560.0,,,,,264.0,,298.7,6.8,,129.0,-1118.0,,,,,-1414.0,,-1379.3,-1671.2,,-1549.0,,,,,False,,False,False,,False
08077,6412,1688.0,,,,,488.0,,1028.7,1512.3,,3458.0,-4724.0,,,,,-5924.0,,-5383.3,-4899.7,,-2954.0,,,,,False,,False,False,,True
08079,17,8.0,,,,,12.0,,0.7,,,15.0,-9.0,,,,,-5.0,,-16.3,,,-2.0,,,,,True,,False,,,True
08081,378,40.0,,,,,51.0,,20.7,,,42.0,-338.0,,,,,-327.0,,-357.3,,,-336.0,,,,,True,,False,,,True
08083,803,136.0,,,,,85.0,,161.1,108.8,,93.0,-667.0,,,,,-718.0,,-641.9,-694.2,,-710.0,,,,,False,,True,False,,False
08085,1169,160.0,,,,,109.0,,87.6,175.2,,516.0,-1009.0,,,,,-1060.0,,-1081.4,-993.8,,-653.0,,,,,False,,False,True,,True
08087,1076,256.0,,,,,277.0,,123.6,1.6,,314.0,-820.0,,,,,-799.0,,-952.4,-1074.4,,-762.0,,,,,True,,False,False,,True
08089,1162,40.0,,,,,125.0,,45.9,148.9,,69.0,-1122.0,,,,,-1037.0,,-1116.1,-1013.1,,-1093.0,,,,,True,,True,True,,True
08091,105,16.0,,,,,22.0,,22.3,,,4.0,-89.0,,,,,-83.0,,-82.7,,,-101.0,,,,,True,,True,,,False
08093,230,120.0,,,,,50.0,,60.7,,,584.0,-110.0,,,,,-180.0,,-169.3,,,354.0,,,,,False,,False,,,False
08095,169,24.0,,,,,52.0,,20.3,,,132.0,-145.0,,,,,-117.0,,-148.7,,,-37.0,,,,,True,,False,,,True
08097,419,144.0,,,,,58.0,,107.0,262.3,,208.0,-275.0,,,,,-361.0,,-312.0,-156.7,,-211.0,,,,,False,,False,True,,True
08099,749,136.0,,,,,91.0,,23.4,46.3,,225.0,-613.0,,,,,-658.0,,-725.6,-702.7,,-524.0,,,,,False,,False,False,,True
08101,9809,1696.0,,,,,1535.0,,1813.1,1057.3,766.4,1644.0,-8113.0,,,,,-8274.0,,-7995.9,-8751.7,-9042.6,-8165.0,,,,,False,,True,False,False,False
08103,184,0.0,,,,,29.0,,2.8,,,0.0,-184.0,,,,,-155.0,,-181.2,,,-184.0,,,,,True,,True,,,False
08105,181,96.0,,,,,40.0,,60.3,15.5,,241.0,-85.0,,,,,-141.0,,-120.7,-165.5,,60.0,,,,,False,,False,False,,True
08107,684,112.0,,,,,82.0,,45.1,299.5,,198.0,-572.0,,,,,-602.0,,-638.9,-384.5,,-486.0,,,,,False,,False,True,,True
08109,119,32.0,,,,,31.0,,20.2,0.1,,129.0,-87.0,,,,,-88.0,,-98.8,-118.9,,10.0,,,,,False,,False,False,,True
08111,27,0.0,,,,,13.0,,1.8,,,0.0,-27.0,,,,,-14.0,,-25.2,,,-27.0,,,,,True,,True,,,False
08113,203,16.0,,,,,27.0,,11.2,23.7,,28.0,-187.0,,,,,-176.0,,-191.8,-179.3,,-175.0,,,,,True,,False,True,,True
08115,95,56.0,,,,,34.0,,9.2,,,53.0,-39.0,,,,,-61.0,,-85.8,,,-42.0,,,,,False,,False,,,False
08117,1262,264.0,,,,,110.0,,150.0,356.2,,129.0,-998.0,,,,,-1152.0,,-1112.0,-905.8,,-1133.0,,,,,False,,False,True,,False
08119,646,72.0,,,,,82.0,,67.5,152.0,,139.0,-574.0,,,,,-564.0,,-578.5,-494.0,,-507.0,,,,,True,,False,True,,True
08121,224,48.0,,,,,51.0,,66.4,,,94.0,-176.0,,,,,-173.0,,-157.6,,,-130.0,,,,,True,,True,,,True
08123,11672,2000.0,,,,,2128.0,,930.5,2028.6,1429.5,1407.0,-9672.0,,,,,-9544.0,,-10741.5,-9643.4,-10242.5,-10265.0,,,,,True,,False,True,False,False
08125,254,224.0,,,,,116.0,,110.2,86.4,,114.0,-30.0,,,,,-138.0,,-143.8,-167.6,,-140.0,,,,,False,,False,False,,False
09001,25247,4928.0,,,,,2165.0,,2225.9,2932.5,4081.5,6853.0,-20319.0,,,,,-23082.0,,-23021.1,-22314.5,-21165.5,-18394.0,,,,,False,,False,False,False,True
09003,19605,6024.0,,,,,3220.0,,2868.9,842.8,4627.2,6685.0,-13581.0,,,,,-16385.0,,-16736.1,-18762.2,-14977.8,-12920.0,,,,,False,,False,False,False,True
09005,3805,576.0,,,,,312.0,,275.6,247.6,408.2,2566.0,-3229.0,,,,,-3493.0,,-3529.4,-3557.4,-3396.8,-1239.0,,,,,False,,False,False,False,True
09007,2979,696.0,,,,,511.0,,399.8,513.0,360.0,1747.0,-2283.0,,,,,-2468.0,,-2579.2,-2466.0,-2619.0,-1232.0,,,,,False,,False,False,False,True
09009,22381,4624.0,,,,,2755.0,,2348.9,742.6,2517.1,8528.0,-17757.0,,,,,-19626.0,,-20032.1,-21638.4,-19863.9,-13853.0,,,,,False,,False,False,False,True
09011,4601,4104.0,,,,,1402.0,,2819.5,1644.7,1958.8,2971.0,-497.0,,,,,-3199.0,,-1781.5,-2956.3,-2642.2,-1630.0,,,,,False,,False,False,False,False
09013,2172,504.0,,,,,703.0,,279.7,604.3,431.1,215.0,-1668.0,,,,,-1469.0,,-1892.3,-1567.7,-1740.9,-1957.0,,,,,True,,False,True,False,False
09015,2211,864.0,,,,,487.0,,767.3,426.6,534.3,817.0,-1347.0,,,,,-1724.0,,-1443.7,-1784.4,-1676.7,-1394.0,,,,,False,,False,False,False,False
10001,3587,832.0,,,,,1018.0,,489.1,631.2,744.5,180.0,-2755.0,,,,,-2569.0,,-3097.9,-2955.8,-2842.5,-3407.0,,,,,True,,False,False,False,False
10003,13712,4416.0,,,,,2301.0,,3124.8,52.0,2453.0,2135.0,-9296.0,,,,,-11411.0,,-10587.2,-13660.0,-11259.0,-11577.0,,,,,False,,False,False,False,False
10005,4632,2304.0,,,,,1473.0,,1459.1,107.5,1077.3,1218.0,-2328.0,,,,,-3159.0,,-3172.9,-4524.5,-3554.7,-3414.0,,,,,False,,False,False,False,False
12001,4559,4760.0,,,,,894.0,,2968.8,0.2,1931.8,5040.0,201.0,,,,,-3665.0,,-1590.2,-4558.8,-2627.2,481.0,,,,,False,,False,False,False,False
12003,498,616.0,,,,,107.0,,502.4,0.2,334.1,27.0,118.0,,,,,-391.0,,4.4,-497.8,-163.9,-471.0,,,,,False,,True,False,False,False
12005,3229,1344.0,,,,,751.0,,765.3,4.3,791.0,1222.0,-1885.0,,,,,-2478.0,,-2463.7,-3224.7,-2438.0,-2007.0,,,,,False,,False,False,False,False
12007,354,280.0,,,,,74.0,,191.6,0.1,162.3,124.0,-74.0,,,,,-280.0,,-162.4,-353.9,-191.7,-230.0,,,,,False,,False,False,False,False
12009,7282,4576.0,,,,,2370.0,,3915.8,33.4,1659.6,1662.0,-2706.0,,,,,-4912.0,,-3366.2,-7248.6,-5622.4,-5620.0,,,,,False,,False,False,False,False
12011,38609,16200.0,,,,,3548.0,,7528.5,474.6,6211.8,14581.0,-22409.0,,,,,-35061.0,,-31080.5,-38134.4,-32397.2,-24028.0,,,,,False,,False,False,False,False
12013,315,240.0,,,,,78.0,,104.4,0.0,,85.0,-75.0,,,,,-237.0,,-210.6,-315.0,,-230.0,,,,,False,,False,False,,False
12015,2655,1176.0,,,,,488.0,,719.4,86.3,520.2,1201.0,-1479.0,,,,,-2167.0,,-1935.6,-2568.7,-2134.8,-1454.0,,,,,False,,False,False,False,True
12017,2439,928.0,,,,,383.0,,654.6,0.6,438.4,357.0,-1511.0,,,,,-2056.0,,-1784.4,-2438.4,-2000.6,-2082.0,,,,,False,,False,False,False,False
