,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
51595,33,36.0,,34.0,,31.0,35.0,,,,,21.8,11.2,,,31.0,,113.5,,7.2,,29.0,29.9,,34.0,30.0,,,,,,,,,,,46.9,3.0,,1.0,,-2.0,2.0,,,,,-11.2,-21.8,,,-2.0,,80.5,,-25.8,,-4.0,-3.1,,1.0,-3.0,,,,,,,,,,,13.9,,True,,True,True,,,,,False,False,,,True,,False,,False,,False,False,,True,False,,,,,,,,,,,False
51600,29,26.0,,24.5,,35.0,58.0,,,,,19.3,13.3,,,87.0,,34.3,,22.8,,39.0,34.5,,36.0,59.0,,,,,,,,,,,40.1,-3.0,,-4.5,,6.0,29.0,,,,,-9.7,-15.7,,,58.0,,5.3,,-6.2,,10.0,5.5,,7.0,30.0,,,,,,,,,,,11.1,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,,,,,,False
51610,39,22.0,,22.2,,22.0,22.0,,,,,15.8,10.5,,,46.0,,35.4,,3.1,,14.0,15.7,,26.0,41.0,,,,,,,,,,,20.9,-17.0,,-16.8,,-17.0,-17.0,,,,,-23.2,-28.5,,,7.0,,-3.6,,-35.9,,-25.0,-23.3,,-13.0,2.0,,,,,,,,,,,-18.1,,True,,False,False,,,,,False,False,,,True,,True,,False,,False,False,,True,True,,,,,,,,,,,False
51620,51,20.0,,21.4,,19.0,14.0,,,,,30.3,20.0,,,46.0,,7.9,,20.6,,14.0,22.0,,29.0,26.0,,,,,,,,,,,23.1,-31.0,,-29.6,,-32.0,-37.0,,,,,-20.7,-31.0,,,-5.0,,-43.1,,-30.4,,-37.0,-29.0,,-22.0,-25.0,,,,,,,,,,,-27.9,,True,,False,False,,,,,True,True,,,True,,False,,True,,False,True,,True,True,,,,,,,,,,,True
51630,124,100.0,,100.2,,94.0,109.0,,,,,51.6,57.4,,,147.0,,46.4,,71.4,,74.0,91.6,,120.0,106.0,,,,,,391.2,,,,,99.9,-24.0,,-23.8,,-30.0,-15.0,,,,,-72.4,-66.6,,,23.0,,-77.6,,-52.6,,-50.0,-32.4,,-4.0,-18.0,,,,,,267.2,,,,,-24.1,,True,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,True,True,,,,,,False,,,,,False
51640,91,88.0,,83.1,,71.0,71.0,,,,,46.4,82.7,,,96.0,,65.3,,24.0,,41.0,56.2,,96.0,69.0,,,,,,,,,,,86.4,-3.0,,-7.9,,-20.0,-20.0,,,,,-44.6,-8.3,,,5.0,,-25.7,,-67.0,,-50.0,-34.8,,5.0,-22.0,,,,,,,,,,,-4.6,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,,,,,,False
51650,557,414.0,,421.2,,487.0,504.0,,,,,265.0,212.6,,,561.0,,759.3,,338.9,,524.0,431.7,,554.0,513.0,,,,,332.0,586.4,583.0,,,,570.5,-143.0,,-135.8,,-70.0,-53.0,,,,,-292.0,-344.4,,,4.0,,202.3,,-218.1,,-33.0,-125.3,,-3.0,-44.0,,,,,-225.0,29.4,26.0,,,,13.5,,True,,True,True,,,,,False,False,,,True,,False,,False,,True,True,,True,True,,,,,False,True,True,,,,True
51660,332,228.0,,246.4,,243.0,279.0,,,,,195.3,296.1,,,361.0,,232.8,,134.1,,307.0,241.4,,338.0,279.0,,,,,203.0,481.0,,,,,224.4,-104.0,,-85.6,,-89.0,-53.0,,,,,-136.7,-35.9,,,29.0,,-99.2,,-197.9,,-25.0,-90.6,,6.0,-53.0,,,,,-129.0,149.0,,,,,-107.6,,True,,True,True,,,,,False,True,,,True,,True,,False,,True,True,,True,True,,,,,False,False,,,,,False
51670,82,64.0,,62.2,,62.0,86.0,,,,,47.4,34.3,,,139.0,,58.0,,45.0,,44.0,61.0,,84.0,87.0,,,,,,235.8,,,,,76.6,-18.0,,-19.8,,-20.0,4.0,,,,,-34.6,-47.7,,,57.0,,-24.0,,-37.0,,-38.0,-21.0,,2.0,5.0,,,,,,153.8,,,,,-5.4,,False,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,True
51678,83,60.0,,55.5,,55.0,67.0,,,,,38.6,40.9,,,45.0,,132.0,,18.9,,41.0,57.0,,79.0,56.0,,,,,,,,,,,51.7,-23.0,,-27.5,,-28.0,-16.0,,,,,-44.4,-42.1,,,-38.0,,49.0,,-64.1,,-42.0,-26.0,,-4.0,-27.0,,,,,,,,,,,-31.3,,False,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,True,False,,,,,,,,,,,False
51680,660,446.0,,439.3,,466.0,538.0,,,,,266.6,364.9,,,521.0,,534.6,,330.3,,644.0,484.3,,619.0,572.0,,,,,337.4,901.2,,,,,400.0,-214.0,,-220.7,,-194.0,-122.0,,,,,-393.4,-295.1,,,-139.0,,-125.4,,-329.7,,-16.0,-175.7,,-41.0,-88.0,,,,,-322.6,241.2,,,,,-260.0,,False,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,False,False,,,,,False
51683,247,196.0,,202.7,,196.0,296.0,,,,,169.1,136.7,,,255.0,,163.8,,141.3,,229.0,187.3,,257.0,214.0,,,,,155.0,,,,,,254.2,-51.0,,-44.3,,-51.0,49.0,,,,,-77.9,-110.3,,,8.0,,-83.2,,-105.7,,-18.0,-59.7,,10.0,-33.0,,,,,-92.0,,,,,,7.2,,True,,False,True,,,,,False,False,,,True,,False,,False,,True,False,,True,True,,,,,False,,,,,,True
51685,76,68.0,,70.1,,80.0,78.0,,,,,52.1,36.6,,,123.0,,112.6,,28.8,,134.0,51.2,,84.0,74.0,,,,,,,,,,,87.9,-8.0,,-5.9,,4.0,2.0,,,,,-23.9,-39.4,,,47.0,,36.6,,-47.2,,58.0,-24.8,,8.0,-2.0,,,,,,,,,,,11.9,,True,,True,True,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,,,,,,,False
51690,128,140.0,,140.5,,139.0,206.0,,,,,85.1,66.9,,,108.0,,283.1,,108.1,,292.0,125.0,,195.0,141.0,,,,,,,,,,,97.7,12.0,,12.5,,11.0,78.0,,,,,-42.9,-61.1,,,-20.0,,155.1,,-19.9,,164.0,-3.0,,67.0,13.0,,,,,,,,,,,-30.3,,False,,True,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,,,,,,False
51700,573,446.0,,457.9,,509.0,440.0,,,,,355.5,722.2,,,777.0,,992.8,,467.9,,627.0,564.2,,537.0,628.0,,,,,331.2,822.5,609.0,,,,569.3,-127.0,,-115.1,,-64.0,-133.0,,,,,-217.5,149.2,,,204.0,,419.8,,-105.1,,54.0,-8.8,,-36.0,55.0,,,,,-241.8,249.5,36.0,,,,-3.7,,True,,True,False,,,,,False,False,,,False,,False,,True,,True,True,,True,True,,,,,False,False,True,,,,True
51710,911,490.0,,491.1,,497.0,431.0,,,,,379.2,378.6,,,1242.0,,934.9,,693.1,,454.0,704.2,,538.0,777.0,,,,,447.4,707.0,619.0,,,,462.8,-421.0,,-419.9,,-414.0,-480.0,,,,,-531.8,-532.4,,,331.0,,23.9,,-217.9,,-457.0,-206.8,,-373.0,-134.0,,,,,-463.6,-204.0,-292.0,,,,-448.2,,True,,True,False,,,,,False,False,,,True,,True,,True,,False,True,,True,True,,,,,False,True,True,,,,False
51720,25,24.0,,24.3,,24.0,14.0,,,,,11.4,19.8,,,47.0,,44.3,,7.9,,18.0,20.5,,28.0,26.0,,,,,,,,,,,30.7,-1.0,,-0.7,,-1.0,-11.0,,,,,-13.6,-5.2,,,22.0,,19.3,,-17.1,,-7.0,-4.5,,3.0,1.0,,,,,,,,,,,5.7,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,,,,,,False
51730,105,130.0,,140.5,,111.0,198.0,,,,,69.2,54.6,,,141.0,,82.6,,77.3,,73.0,92.0,,139.0,138.0,,,,,,231.8,,,,,106.8,25.0,,35.5,,6.0,93.0,,,,,-35.8,-50.4,,,36.0,,-22.4,,-27.7,,-32.0,-13.0,,34.0,33.0,,,,,,126.8,,,,,1.8,,False,,True,False,,,,,False,False,,,False,,True,,False,,False,True,,False,False,,,,,,False,,,,,True
51735,90,30.0,,29.7,,37.0,54.0,,,,,16.9,11.2,,,57.0,,65.1,,9.9,,37.0,32.5,,39.0,45.0,,,,,,227.4,,,,,53.1,-60.0,,-60.3,,-53.0,-36.0,,,,,-73.1,-78.8,,,-33.0,,-24.9,,-80.1,,-53.0,-57.5,,-51.0,-45.0,,,,,,137.4,,,,,-36.9,,False,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,,False,,,,,True
51740,358,242.0,,246.9,,225.0,295.0,,,,,182.2,206.0,,,420.0,,203.6,,305.9,,201.0,222.8,,313.0,352.0,,,,,184.2,338.0,,,,,231.1,-116.0,,-111.1,,-133.0,-63.0,,,,,-175.8,-152.0,,,62.0,,-154.4,,-52.1,,-157.0,-135.2,,-45.0,-6.0,,,,,-173.8,-20.0,,,,,-126.9,,True,,False,True,,,,,False,False,,,True,,False,,True,,False,False,,True,True,,,,,False,True,,,,,False
51750,156,100.0,,87.8,,106.0,228.0,,,,,93.4,111.3,,,170.0,,224.6,,62.3,,82.0,105.0,,161.0,127.0,,,,,,,,,,,149.3,-56.0,,-68.2,,-50.0,72.0,,,,,-62.6,-44.7,,,14.0,,68.6,,-93.7,,-74.0,-51.0,,5.0,-29.0,,,,,,,,,,,-6.7,,False,,True,False,,,,,False,True,,,True,,False,,False,,False,True,,True,True,,,,,,,,,,,True
51760,968,676.0,,677.7,,722.0,655.0,,,,,546.2,669.6,,,889.0,,897.3,,783.7,,913.5,740.8,,832.0,824.0,,,,,611.8,846.6,722.0,,,,822.7,-292.0,,-290.3,,-246.0,-313.0,,,,,-421.8,-298.4,,,-79.0,,-70.7,,-184.3,,-54.5,-227.2,,-136.0,-144.0,,,,,-356.2,-121.4,-246.0,,,,-145.3,,True,,True,False,,,,,False,False,,,True,,True,,True,,True,True,,True,True,,,,,False,True,True,,,,True
51770,561,476.0,,421.6,,459.0,397.0,,,,,349.1,533.9,,,704.0,,1082.9,,409.3,,429.5,504.0,,572.0,710.0,,,,,320.1,690.7,,,,,613.1,-85.0,,-139.4,,-102.0,-164.0,,,,,-211.9,-27.1,,,143.0,,521.9,,-151.7,,-131.5,-57.0,,11.0,149.0,,,,,-240.9,129.7,,,,,52.1,,False,,False,False,,,,,False,True,,,False,,False,,False,,False,True,,True,False,,,,,False,False,,,,,True
51775,140,168.0,,166.4,,165.0,216.0,,,,,89.0,91.0,,,205.0,,261.8,,90.8,,88.0,129.1,,183.0,208.0,,,,,,459.6,,,,,145.6,28.0,,26.4,,25.0,76.0,,,,,-51.0,-49.0,,,65.0,,121.8,,-49.2,,-52.0,-10.9,,43.0,68.0,,,,,,319.6,,,,,5.6,,True,,True,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,True
51790,510,264.0,,263.1,,266.0,377.0,,,,,148.6,139.9,,,185.0,,311.1,,134.6,,699.0,207.7,,323.0,252.0,,,,,,,,,,,327.2,-246.0,,-246.9,,-244.0,-133.0,,,,,-361.4,-370.1,,,-325.0,,-198.9,,-375.4,,189.0,-302.3,,-187.0,-258.0,,,,,,,,,,,-182.8,,False,,True,True,,,,,False,False,,,False,,True,,False,,True,False,,True,False,,,,,,,,,,,True
51800,400,306.0,,291.2,,292.0,408.0,,,,,185.2,593.9,,,330.0,,198.3,,307.3,,320.0,287.1,,405.0,348.0,,,,,258.1,338.0,,,,,195.4,-94.0,,-108.8,,-108.0,8.0,,,,,-214.8,193.9,,,-70.0,,-201.7,,-92.7,,-80.0,-112.9,,5.0,-52.0,,,,,-141.9,-62.0,,,,,-204.6,,False,,False,True,,,,,False,False,,,True,,False,,True,,True,False,,True,True,,,,,False,True,,,,,False
51810,2205,1590.0,,1587.1,,1632.0,1445.0,,,,,1095.0,1465.7,,,1976.0,,2415.8,,1320.5,,2041.5,1819.6,,2127.0,1931.0,,,,,1364.4,2161.2,1760.0,,,,1645.6,-615.0,,-617.9,,-573.0,-760.0,,,,,-1110.0,-739.3,,,-229.0,,210.8,,-884.5,,-163.5,-385.4,,-78.0,-274.0,,,,,-840.6,-43.8,-445.0,,,,-559.4,,False,,True,False,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,False,True,True,,,,True
51820,251,182.0,,181.3,,181.0,397.0,,,,,73.0,73.6,,,148.0,,435.9,,116.8,,278.0,136.6,,240.0,188.0,,,,,,,,,,,172.1,-69.0,,-69.7,,-70.0,146.0,,,,,-178.0,-177.4,,,-103.0,,184.9,,-134.2,,27.0,-114.4,,-11.0,-63.0,,,,,,,,,,,-78.9,,False,,False,False,,,,,False,False,,,False,,False,,False,,True,False,,True,True,,,,,,,,,,,False
51830,35,16.0,,13.4,,26.0,26.0,,,,,20.6,12.8,,,57.0,,62.5,,19.9,,16.0,30.4,,25.0,37.0,,,,,,,,,,,27.4,-19.0,,-21.6,,-9.0,-9.0,,,,,-14.4,-22.2,,,22.0,,27.5,,-15.1,,-19.0,-4.6,,-10.0,2.0,,,,,,,,,,,-7.6,,False,,True,True,,,,,True,False,,,False,,False,,True,,False,True,,True,True,,,,,,,,,,,True
51840,287,282.0,,279.1,,282.0,344.0,,,,,182.7,182.5,,,228.0,,239.2,,154.5,,418.0,287.2,,361.0,265.0,,,,,,,,,,,302.2,-5.0,,-7.9,,-5.0,57.0,,,,,-104.3,-104.5,,,-59.0,,-47.8,,-132.5,,131.0,0.2,,74.0,-22.0,,,,,,,,,,,15.2,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,,,,,,False
53001,161,186.0,,185.6,,180.0,140.0,,,,,99.7,133.2,,,128.0,,292.7,,131.3,,268.0,125.7,,286.0,203.0,,,,,,164.3,,,,,223.7,25.0,,24.6,,19.0,-21.0,,,,,-61.3,-27.8,,,-33.0,,131.7,,-29.7,,107.0,-35.3,,125.0,42.0,,,,,,3.3,,,,,62.7,,True,,True,True,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,True,,,,,False
53003,179,218.0,,235.2,,170.0,191.0,,,,,83.2,87.0,,,241.0,,71.1,,54.4,,55.0,111.5,,159.0,228.0,,,,,,298.0,,,,,192.5,39.0,,56.2,,-9.0,12.0,,,,,-95.8,-92.0,,,62.0,,-107.9,,-124.6,,-124.0,-67.5,,-20.0,49.0,,,,,,119.0,,,,,13.5,,False,,True,True,,,,,False,False,,,False,,False,,False,,False,False,,True,False,,,,,,False,,,,,True
53005,1824,1590.0,,1587.6,,1677.0,2120.0,,,,,849.3,1733.6,,,1792.0,,1621.0,,1891.0,,2872.0,1603.8,,2105.0,1850.0,,,,,1862.7,1368.8,1642.0,,,,2475.7,-234.0,,-236.4,,-147.0,296.0,,,,,-974.7,-90.4,,,-32.0,,-203.0,,67.0,,1048.0,-220.2,,281.0,26.0,,,,,38.7,-455.2,-182.0,,,,651.7,,False,,True,False,,,,,False,True,,,True,,True,,True,,False,True,,False,True,,,,,True,False,True,,,,False
53007,818,276.0,,283.0,,249.0,359.0,,,,,254.4,201.1,,,335.0,,100.3,,199.5,,167.0,221.1,,329.0,333.0,,,,,204.8,336.3,,,,,508.8,-542.0,,-535.0,,-569.0,-459.0,,,,,-563.6,-616.9,,,-483.0,,-717.7,,-618.5,,-651.0,-596.9,,-489.0,-485.0,,,,,-613.2,-481.7,,,,,-309.2,,True,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,True,True,,,,,False,True,,,,,True
53009,127,160.0,,166.7,,166.0,317.0,,,,,66.0,66.7,,,90.0,,424.1,,196.3,,282.5,119.9,,229.0,230.0,,,,,,151.8,,,,,261.5,33.0,,39.7,,39.0,190.0,,,,,-61.0,-60.3,,,-37.0,,297.1,,69.3,,155.5,-7.1,,102.0,103.0,,,,,,24.8,,,,,134.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,True,,,,,False
53011,2573,2354.0,,2386.6,,2225.0,1844.0,,,,,1311.6,3190.7,,,2550.0,,4967.5,,3049.1,,2025.0,2331.1,,3384.0,2593.0,,,,,2316.2,2282.9,1306.0,,,,3687.3,-219.0,,-186.4,,-348.0,-729.0,,,,,-1261.4,617.7,,,-23.0,,2394.5,,476.1,,-548.0,-241.9,,811.0,20.0,,,,,-256.8,-290.1,-1267.0,,,,1114.3,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,False,False,False,,,,False
53013,28,18.0,,17.6,,18.0,0.0,,,,,6.7,8.8,,,24.0,,18.9,,2.1,,10.0,14.2,,24.0,22.0,,,,,,28.8,,,,,20.8,-10.0,,-10.4,,-10.0,-28.0,,,,,-21.3,-19.2,,,-4.0,,-9.1,,-25.9,,-18.0,-13.8,,-4.0,-6.0,,,,,,0.8,,,,,-7.2,,False,,False,False,,,,,False,False,,,True,,True,,False,,False,False,,True,True,,,,,,True,,,,,True
53015,476,444.0,,451.0,,451.0,614.0,,,,,174.4,197.6,,,572.0,,569.6,,522.2,,360.0,396.5,,565.0,558.0,,,,,,436.5,,,,,753.6,-32.0,,-25.0,,-25.0,138.0,,,,,-301.6,-278.4,,,96.0,,93.6,,46.2,,-116.0,-79.5,,89.0,82.0,,,,,,-39.5,,,,,277.6,,True,,True,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
53017,402,116.0,,125.2,,86.0,114.0,,,,,129.7,70.9,,,163.0,,42.4,,75.7,,46.0,86.4,,138.0,159.0,,,,,,166.4,,,,,65.9,-286.0,,-276.8,,-316.0,-288.0,,,,,-272.3,-331.1,,,-239.0,,-359.6,,-326.3,,-356.0,-315.6,,-264.0,-243.0,,,,,,-235.6,,,,,-336.1,,True,,False,False,,,,,True,False,,,True,,False,,False,,False,False,,True,True,,,,,,True,,,,,False
53019,64,48.0,,48.4,,48.0,21.0,,,,,12.4,36.3,,,20.0,,52.0,,16.7,,90.0,47.9,,55.0,49.0,,,,,,36.0,,,,,49.1,-16.0,,-15.6,,-16.0,-43.0,,,,,-51.6,-27.7,,,-44.0,,-12.0,,-47.3,,26.0,-16.1,,-9.0,-15.0,,,,,,-28.0,,,,,-14.9,,True,,False,False,,,,,False,False,,,False,,True,,False,,False,False,,True,True,,,,,,False,,,,,True
53021,1230,1214.0,,1183.2,,1199.0,1462.0,,,,,579.9,1289.7,,,717.0,,1507.0,,857.6,,1795.0,958.6,,1446.0,1172.0,,,,,1230.2,1013.6,,,,,1257.5,-16.0,,-46.8,,-31.0,232.0,,,,,-650.1,59.7,,,-513.0,,277.0,,-372.4,,565.0,-271.4,,216.0,-58.0,,,,,0.2,-216.4,,,,,27.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,True,False,,,,,False
53023,9,2.0,,2.3,,2.0,0.0,,,,,6.3,8.4,,,30.0,,1.4,,4.7,,13.0,1.5,,,8.0,,,,,,,,,,,3.9,-7.0,,-6.7,,-7.0,-9.0,,,,,-2.7,-0.6,,,21.0,,-7.6,,-4.3,,4.0,-7.5,,,-1.0,,,,,,,,,,,-5.1,,True,,False,False,,,,,True,True,,,False,,False,,True,,True,False,,,True,,,,,,,,,,,True
53025,760,608.0,,621.4,,609.0,1128.0,,,,,397.5,822.2,,,568.0,,627.3,,257.3,,835.5,436.4,,748.0,668.0,,,,,466.2,464.1,,,,,783.8,-152.0,,-138.6,,-151.0,368.0,,,,,-362.5,62.2,,,-192.0,,-132.7,,-502.7,,75.5,-323.6,,-12.0,-92.0,,,,,-293.8,-295.9,,,,,23.8,,True,,True,False,,,,,False,True,,,False,,True,,False,,True,False,,True,True,,,,,False,False,,,,,True
53027,407,170.0,,169.8,,172.0,195.0,,,,,121.7,138.6,,,219.0,,112.2,,121.2,,261.0,179.0,,225.0,232.0,,,,,,178.0,,,,,176.9,-237.0,,-237.2,,-235.0,-212.0,,,,,-285.3,-268.4,,,-188.0,,-294.8,,-285.8,,-146.0,-228.0,,-182.0,-175.0,,,,,,-229.0,,,,,-230.1,,False,,True,True,,,,,False,False,,,True,,False,,False,,True,True,,True,True,,,,,,True,,,,,True
53029,155,138.0,,141.6,,138.0,164.0,,,,,76.1,75.1,,,174.0,,136.6,,136.6,,104.0,129.6,,194.0,208.0,,,,,,151.9,,,,,138.8,-17.0,,-13.4,,-17.0,9.0,,,,,-78.9,-79.9,,,19.0,,-18.4,,-18.4,,-51.0,-25.4,,39.0,53.0,,,,,,-3.1,,,,,-16.2,,True,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,True,,,,,True
53031,30,44.0,,46.4,,50.0,47.0,,,,,25.4,24.6,,,43.0,,60.9,,27.6,,139.0,50.8,,55.0,117.0,,,,,,64.1,,,,,80.3,14.0,,16.4,,20.0,17.0,,,,,-4.6,-5.4,,,13.0,,30.9,,-2.4,,109.0,20.8,,25.0,87.0,,,,,,34.1,,,,,50.3,,False,,False,False,,,,,True,True,,,True,,False,,True,,False,False,,False,False,,,,,,False,,,,,False
53033,10100,11346.0,,11352.6,17543.8,11349.0,13357.0,,,,,5565.0,17186.4,,,8353.0,,12287.8,,9790.6,,16996.0,10029.0,,10970.0,11602.0,,,,,13327.9,10725.5,7964.0,,,,17353.4,1246.0,,1252.6,7443.8,1249.0,3257.0,,,,,-4535.0,7086.4,,,-1747.0,,2187.8,,-309.4,,6896.0,-71.0,,870.0,1502.0,,,,,3227.9,625.5,-2136.0,,,,7253.4,,False,False,False,False,,,,,False,False,,,False,,False,,True,,False,True,,True,False,,,,,False,True,False,,,,False
53035,697,584.0,,524.6,,514.0,746.0,,,,,302.3,326.3,,,830.0,,386.2,,751.4,,476.5,531.3,,750.0,860.0,,,,,648.5,644.6,423.0,,,,822.3,-113.0,,-172.4,,-183.0,49.0,,,,,-394.7,-370.7,,,133.0,,-310.8,,54.4,,-220.5,-165.7,,53.0,163.0,,,,,-48.5,-52.4,-274.0,,,,125.3,,False,,False,True,,,,,False,False,,,False,,False,,True,,False,False,,True,False,,,,,True,True,False,,,,False
53037,402,90.0,,78.9,,100.0,96.0,,,,,92.5,70.3,,,218.0,,362.1,,96.4,,99.0,149.4,,157.0,124.0,,,,,,136.7,,,,,112.2,-312.0,,-323.1,,-302.0,-306.0,,,,,-309.5,-331.7,,,-184.0,,-39.9,,-305.6,,-303.0,-252.6,,-245.0,-278.0,,,,,,-265.3,,,,,-289.8,,False,,True,True,,,,,True,False,,,True,,True,,True,,True,True,,True,True,,,,,,True,,,,,True
53039,80,48.0,,48.2,,42.0,44.0,,,,,23.5,24.6,,,119.0,,18.9,,40.3,,29.0,38.8,,49.0,92.0,,,,,,62.3,,,,,37.0,-32.0,,-31.8,,-38.0,-36.0,,,,,-56.5,-55.4,,,39.0,,-61.1,,-39.7,,-51.0,-41.2,,-31.0,12.0,,,,,,-17.7,,,,,-43.0,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,,True,,,,,False
53041,556,322.0,,326.9,,327.0,455.0,,,,,157.5,184.1,,,370.0,,269.4,,241.1,,406.0,317.6,,417.0,377.0,,,,,,266.5,,,,,486.6,-234.0,,-229.1,,-229.0,-101.0,,,,,-398.5,-371.9,,,-186.0,,-286.6,,-314.9,,-150.0,-238.4,,-139.0,-179.0,,,,,,-289.5,,,,,-69.4,,True,,True,True,,,,,False,False,,,True,,False,,False,,True,False,,True,True,,,,,,False,,,,,True
53043,38,68.0,,69.6,,65.0,31.0,,,,,26.7,40.1,,,37.0,,104.7,,43.6,,104.0,61.6,,71.0,74.0,,,,,,74.8,,,,,76.6,30.0,,31.6,,27.0,-7.0,,,,,-11.3,2.1,,,-1.0,,66.7,,5.6,,66.0,23.6,,33.0,36.0,,,,,,36.8,,,,,38.6,,False,,True,True,,,,,True,True,,,True,,False,,True,,False,True,,False,False,,,,,,False,,,,,False
53045,396,184.0,,186.2,,184.0,264.0,,,,,99.9,93.7,,,172.0,,122.9,,148.7,,226.0,211.5,,223.0,247.0,,,,,,148.3,,,,,195.5,-212.0,,-209.8,,-212.0,-132.0,,,,,-296.1,-302.3,,,-224.0,,-273.1,,-247.3,,-170.0,-184.5,,-173.0,-149.0,,,,,,-247.7,,,,,-200.5,,True,,False,True,,,,,False,False,,,False,,False,,False,,True,True,,True,True,,,,,,False,,,,,True
53047,187,112.0,,112.4,,105.0,132.0,,,,,69.5,60.7,,,97.0,,206.9,,86.4,,74.0,91.0,,149.0,209.0,,,,,,99.3,,,,,91.3,-75.0,,-74.6,,-82.0,-55.0,,,,,-117.5,-126.3,,,-90.0,,19.9,,-100.6,,-113.0,-96.0,,-38.0,22.0,,,,,,-87.7,,,,,-95.7,,True,,False,True,,,,,False,False,,,False,,True,,False,,False,False,,True,True,,,,,,False,,,,,False
