,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Poland,2604,2488.0,2472.7,2360.4,-116.0,-131.3,-243.6,False,False
Portugal,1995,1995.6,1994.2,1953.7,0.6,-0.8,-41.3,False,False
Romania,4947,4940.1,4920.1,5017.7,-6.9,-26.9,70.7,False,False
Russia,21153,20894.1,20916.7,20772.8,-258.9,-236.3,-380.2,True,False
Saudi Arabia,4850,4888.0,4767.1,4724.6,38.0,-82.9,-125.4,False,False
Serbia,753,755.9,762.1,745.6,2.9,9.1,-7.4,False,False
Slovakia,54,40.9,41.6,42.6,-13.1,-12.4,-11.4,True,True
Slovenia,155,155.0,148.3,137.7,0.0,-6.7,-17.3,False,False
South Africa,16938,16892.7,16864.3,17233.7,-45.3,-73.7,295.7,False,False
South Korea,421,425.9,419.4,407.6,4.9,-1.6,-13.4,True,False
Spain,32086,31884.1,32149.5,31938.4,-201.9,63.5,-147.6,True,True
Sweden,5895,5900.3,5895.6,5889.8,5.3,0.6,-5.2,True,True
Switzerland,2076,2089.6,2088.6,2045.1,13.6,12.6,-30.9,True,False
Turkey,8384,8341.7,8279.1,8511.7,-42.3,-104.9,127.7,False,False
Ukraine,4451,4344.7,4343.6,4400.3,-106.3,-107.4,-50.7,False,True
United Arab Emirates,426,413.3,427.8,425.3,-12.7,1.8,-0.7,True,True
United Kingdom,42407,42142.7,42249.9,57782.4,-264.3,-157.1,15375.4,True,False
