,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Iowa,3946,1933.6,1769.1,3445.9,2204.0,,-2012.4,-2176.9,-500.1,-1742.0,,False,True,True,
Kansas,2872,1590.4,1304.7,3114.6,1096.0,,-1280.6,-1566.3,243.6,-1775.0,,False,True,False,
Kentucky,2698,1868.7,1906.8,4138.1,2432.0,,-829.3,-791.2,1440.1,-266.0,,True,False,True,
Louisiana,7488,7344.0,6270.2,8091.2,7621.0,,-144.0,-1217.8,603.2,133.0,,False,False,True,
Maine,358,183.6,163.3,212.3,310.0,,-174.4,-194.7,-145.7,-48.0,,False,True,True,
Maryland,5967,4488.1,4388.9,7482.4,4384.0,,-1478.9,-1578.1,1515.4,-1583.0,,False,False,False,
Massachusetts,12502,10795.7,9645.8,13781.7,9788.0,,-1706.3,-2856.2,1279.7,-2714.0,,False,True,False,
Michigan,13306,7830.7,7860.4,9052.5,8580.0,,-5475.3,-5445.6,-4253.5,-4726.0,,True,True,True,
Minnesota,5436,2700.4,2582.2,4935.5,3240.0,,-2735.6,-2853.8,-500.5,-2196.0,,False,True,True,
Mississippi,4840,4488.9,3405.0,3683.3,5092.0,,-351.1,-1435.0,-1156.7,252.0,,False,False,True,
Missouri,5721,3237.4,3197.2,5452.4,3340.0,,-2483.6,-2523.8,-268.6,-2381.0,,False,True,True,
Montana,971,483.9,550.2,535.0,347.0,,-487.1,-420.8,-436.0,-624.0,,True,True,False,
Nebraska,1669,560.9,926.9,1788.6,692.0,,-1108.1,-742.1,119.6,-977.0,,True,True,True,
Nevada,3148,2704.7,1951.0,3317.3,2197.0,,-443.3,-1197.0,169.3,-951.0,,False,True,False,
New Hampshire,769,467.7,513.3,534.4,482.0,,-301.3,-255.7,-234.6,-287.0,,True,True,True,
New Jersey,19187,16601.9,16560.0,22766.3,17020.0,,-2585.1,-2627.0,3579.3,-2167.0,,False,False,True,
New Mexico,2534,1235.3,1050.1,2186.5,1348.0,,-1298.7,-1483.9,-347.5,-1186.0,,False,True,True,
New York,38273,34037.9,33428.7,44062.9,34280.0,,-4235.1,-4844.3,5789.9,-3993.0,,False,False,True,
North Carolina,6892,6080.7,4831.2,10689.7,6550.0,,-811.3,-2060.8,3797.7,-342.0,,False,False,True,
North Dakota,1317,548.6,602.1,619.7,443.0,,-768.4,-714.9,-697.3,-874.0,,True,True,False,
Ohio,9017,7586.4,6232.2,11243.9,6805.0,,-1430.6,-2784.8,2226.9,-2212.0,,False,False,False,
Oklahoma,2527,1555.1,1631.8,2042.1,2197.0,,-971.9,-895.2,-484.9,-330.0,,True,True,True,
Oregon,1492,778.6,843.1,1681.3,761.0,,-713.4,-648.9,189.3,-731.0,,True,True,False,
Pennsylvania,16179,9906.3,9385.1,14860.8,9140.0,,-6272.7,-6793.9,-1318.2,-7039.0,,False,True,False,
Rhode Island,1777,1340.6,1313.1,1857.4,1169.0,,-436.4,-463.9,80.4,-608.0,,False,True,False,
South Carolina,5385,5204.7,5365.8,6502.7,5111.0,,-180.3,-19.2,1117.7,-274.0,,True,False,False,
South Dakota,1501,469.4,408.9,547.1,437.0,,-1031.6,-1092.1,-953.9,-1064.0,,False,True,False,
Tennessee,6970,4298.0,4177.9,6700.7,5231.0,,-2672.0,-2792.1,-269.3,-1739.0,,False,True,True,
Texas,28442,25235.4,19259.2,29656.4,26342.0,29041.0,-2928.6,-8904.8,1492.4,-1822.0,877.0,False,True,True,True
Utah,1294,544.0,1034.1,973.4,741.0,,-750.0,-259.9,-320.6,-553.0,,True,True,True,
Vermont,139,58.0,65.2,60.2,60.0,,-81.0,-73.8,-78.8,-79.0,,True,True,True,
Virginia,5117,7306.7,4559.9,8437.9,4639.0,,2191.7,-555.1,3322.9,-476.0,,True,False,True,
Washington,3461,2720.4,2370.8,4668.4,2585.0,,-743.6,-1093.2,1204.4,-879.0,,False,False,False,
West Virginia,1373,1012.3,1172.6,1401.8,812.0,,-360.7,-200.4,28.8,-561.0,,True,True,False,
Wisconsin,5256,1717.4,2725.5,4411.7,2148.0,,-3473.6,-2465.5,-779.3,-3043.0,,True,True,True,
Wyoming,438,153.0,119.0,45.8,75.0,,-285.0,-319.0,-392.2,-363.0,,False,False,False,
US,350313,280302.1,229970.8,381522.6,270242.0,265708.0,-69664.9,-119996.2,31555.6,-79725.0,-84259.0,False,True,False,False
