,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
28049,2858,6377.0,,,,6635.0,5610.3,,4247.0,5612.0,,3519.0,,,,3777.0,2752.3,,1389.0,2754.0,,,,,False,True,,True,True,
28051,147,245.0,,,,405.0,62.6,,,,,98.0,,,,258.0,-84.4,,,,,,,,False,True,,,,
28053,105,294.0,,,,224.0,100.3,,,,,189.0,,,,119.0,-4.7,,,,,,,,True,True,,,,
28055,8,35.0,,,,57.0,1.4,,,,,27.0,,,,49.0,-6.6,,,,,,,,False,True,,,,
28057,295,875.0,,,,1065.0,167.7,,1268.2,,,580.0,,,,770.0,-127.3,,973.2,,,,,,False,True,,False,,
28059,2534,4858.0,,,,4873.0,4916.0,,3077.9,7435.0,,2324.0,,,,2339.0,2382.0,,543.9,4901.0,,,,,False,False,,True,False,
28061,464,637.0,,,,549.0,124.2,,,,,173.0,,,,85.0,-339.8,,,,,,,,True,False,,,,
28063,94,210.0,,,,199.0,1576.1,,,,,116.0,,,,105.0,1482.1,,,,,,,,True,False,,,,
28065,187,175.0,,,,369.0,100.6,,,,,-12.0,,,,182.0,-86.4,,,,,,,,False,False,,,,
28067,1813,2779.0,,,,3020.0,2746.7,,1149.6,,,966.0,,,,1207.0,933.7,,-663.4,,,,,,False,True,,True,,
28069,148,238.0,,,,321.0,1006.0,,,,,90.0,,,,173.0,858.0,,,,,,,,False,False,,,,
28071,860,1946.0,,,,1935.0,1763.8,,1293.5,,,1086.0,,,,1075.0,903.8,,433.5,,,,,,True,True,,True,,
28073,1129,1694.0,,,,2300.0,1046.6,,1731.9,,,565.0,,,,1171.0,-82.4,,602.9,,,,,,False,True,,False,,
28075,1064,2660.0,,,,2822.0,1690.7,,1012.6,,,1596.0,,,,1758.0,626.7,,-51.4,,,,,,False,True,,True,,
28077,195,350.0,,,,400.0,983.0,,,,,155.0,,,,205.0,788.0,,,,,,,,False,False,,,,
28079,246,588.0,,,,947.0,183.0,,648.9,,,342.0,,,,701.0,-63.0,,402.9,,,,,,False,True,,False,,
28081,961,2492.0,,,,4065.0,1174.8,,1820.3,,,1531.0,,,,3104.0,213.8,,859.3,,,,,,False,True,,True,,
28083,408,714.0,,,,922.0,691.5,,450.1,,,306.0,,,,514.0,283.5,,42.1,,,,,,False,True,,True,,
28085,668,966.0,,,,1343.0,482.4,,658.8,,,298.0,,,,675.0,-185.6,,-9.2,,,,,,False,True,,True,,
28087,754,2331.0,,,,2271.0,1118.8,,1582.4,,,1577.0,,,,1517.0,364.8,,828.4,,,,,,True,True,,True,,
28089,1330,2730.0,,,,3172.0,988.7,,1961.7,,,1400.0,,,,1842.0,-341.3,,631.7,,,,,,False,True,,True,,
28091,505,945.0,,,,947.0,1826.8,,,,,440.0,,,,442.0,1321.8,,,,,,,,False,False,,,,
28093,669,1260.0,,,,1171.0,1912.7,,730.0,,,591.0,,,,502.0,1243.7,,61.0,,,,,,True,False,,True,,
28095,475,1064.0,,,,1589.0,579.0,,1142.2,,,589.0,,,,1114.0,104.0,,667.2,,,,,,False,True,,False,,
28097,144,287.0,,,,349.0,133.8,,,,,143.0,,,,205.0,-10.2,,,,,,,,False,True,,,,
28099,491,1092.0,,,,1272.0,378.3,,1042.1,,,601.0,,,,781.0,-112.7,,551.1,,,,,,False,True,,True,,
28101,436,973.0,,,,887.0,389.4,,,,,537.0,,,,451.0,-46.6,,,,,,,,True,True,,,,
28103,132,385.0,,,,305.0,223.7,,,,,253.0,,,,173.0,91.7,,,,,,,,True,True,,,,
28105,527,1064.0,,,,1520.0,593.4,,560.5,,,537.0,,,,993.0,66.4,,33.5,,,,,,False,True,,True,,
28107,686,1365.0,,,,1103.0,401.4,,909.7,,,679.0,,,,417.0,-284.6,,223.7,,,,,,True,True,,True,,
28109,980,1631.0,,,,1928.0,1180.2,,1077.3,,,651.0,,,,948.0,200.2,,97.3,,,,,,False,True,,True,,
28111,227,406.0,,,,481.0,70.1,,,,,179.0,,,,254.0,-156.9,,,,,,,,False,True,,,,
28113,427,1134.0,,,,1506.0,803.2,,643.8,,,707.0,,,,1079.0,376.2,,216.8,,,,,,False,True,,True,,
28115,499,1309.0,,,,1774.0,604.5,,373.3,,,810.0,,,,1275.0,105.5,,-125.7,,,,,,False,True,,True,,
28117,272,770.0,,,,1213.0,393.0,,497.2,,,498.0,,,,941.0,121.0,,225.2,,,,,,False,True,,True,,
28119,92,322.0,,,,205.0,151.1,,,,,230.0,,,,113.0,59.1,,,,,,,,True,True,,,,
28121,2213,5299.0,,,,6006.0,4220.8,,3678.3,5133.0,,3086.0,,,,3793.0,2007.8,,1465.3,2920.0,,,,,False,True,,True,True,
28123,514,1001.0,,,,1174.0,654.6,,818.0,,,487.0,,,,660.0,140.6,,304.0,,,,,,False,True,,True,,
28125,68,98.0,,,,106.0,32.5,,,,,30.0,,,,38.0,-35.5,,,,,,,,False,False,,,,
28127,436,735.0,,,,1034.0,352.6,,660.7,,,299.0,,,,598.0,-83.4,,224.7,,,,,,False,True,,True,,
28129,344,434.0,,,,703.0,265.4,,,,,90.0,,,,359.0,-78.6,,,,,,,,False,True,,,,
28131,319,560.0,,,,778.0,485.1,,,,,241.0,,,,459.0,166.1,,,,,,,,False,True,,,,
28133,405,805.0,,,,694.0,1328.3,,350.8,,,400.0,,,,289.0,923.3,,-54.2,,,,,,True,False,,True,,
28135,326,497.0,,,,505.0,271.7,,,,,171.0,,,,179.0,-54.3,,,,,,,,False,True,,,,
28137,344,1022.0,,,,942.0,363.2,,1066.8,,,678.0,,,,598.0,19.2,,722.8,,,,,,True,True,,False,,
28139,403,1337.0,,,,1053.0,874.4,,1059.8,,,934.0,,,,650.0,471.4,,656.8,,,,,,True,True,,True,,
28141,311,679.0,,,,878.0,595.9,,,,,368.0,,,,567.0,284.9,,,,,,,,False,True,,,,
28143,138,378.0,,,,233.0,157.5,,,,,240.0,,,,95.0,19.5,,,,,,,,True,True,,,,
28145,557,1463.0,,,,1351.0,666.5,,1162.2,,,906.0,,,,794.0,109.5,,605.2,,,,,,True,True,,True,,
28147,137,308.0,,,,537.0,120.0,,,,,171.0,,,,400.0,-17.0,,,,,,,,False,True,,,,
28149,699,1953.0,,,,1481.0,1178.6,,1036.5,,,1254.0,,,,782.0,479.6,,337.5,,,,,,True,True,,True,,
28151,462,1043.0,,,,1201.0,223.2,,420.9,,,581.0,,,,739.0,-238.8,,-41.1,,,,,,False,True,,True,,
28153,569,861.0,,,,821.0,562.2,,,,,292.0,,,,252.0,-6.8,,,,,,,,True,True,,,,
28155,192,378.0,,,,496.0,75.5,,,,,186.0,,,,304.0,-116.5,,,,,,,,False,True,,,,
28157,44,175.0,,,,341.0,98.3,,,,,131.0,,,,297.0,54.3,,,,,,,,False,True,,,,
28159,227,399.0,,,,582.0,100.2,,,,,172.0,,,,355.0,-126.8,,,,,,,,False,True,,,,
28161,297,462.0,,,,450.0,126.7,,,,,165.0,,,,153.0,-170.3,,,,,,,,True,False,,,,
28163,496,980.0,,,,812.0,522.0,,752.5,,,484.0,,,,316.0,26.0,,256.5,,,,,,True,True,,True,,
29001,217,735.0,,,,841.0,399.3,,,,,518.0,,,,624.0,182.3,,,,,,,,False,True,,,,
29003,81,217.0,,,,508.0,132.1,,,,,136.0,,,,427.0,51.1,,,,,,,,False,True,,,,
29005,4,35.0,,,,144.0,1285.2,,,,,31.0,,,,140.0,1281.2,,,,,,,,False,False,,,,
29007,139,364.0,,,,549.0,41.2,,,,,225.0,,,,410.0,-97.8,,,,,,,,False,True,,,,
29009,181,707.0,,,,1297.0,620.9,,,,,526.0,,,,1116.0,439.9,,,,,,,,False,True,,,,
29011,96,308.0,,,,428.0,624.8,,,,,212.0,,,,332.0,528.8,,,,,,,,False,False,,,,
29013,125,301.0,,,,626.0,135.9,,,,,176.0,,,,501.0,10.9,,,,,,,,False,True,,,,
29015,120,245.0,,,,443.0,467.7,,,,,125.0,,,,323.0,347.7,,,,,,,,False,False,,,,
29017,43,133.0,,,,347.0,377.4,,,,,90.0,,,,304.0,334.4,,,,,,,,False,False,,,,
29019,1331,3122.0,,,,3456.0,1694.4,,1812.7,1072.0,,1791.0,,,,2125.0,363.4,,481.7,-259.0,,,,,False,True,,True,True,
29021,452,1323.0,,,,2857.0,815.0,,485.3,,,871.0,,,,2405.0,363.0,,33.3,,,,,,False,True,,True,,
29023,474,658.0,,,,1806.0,310.7,,484.3,,,184.0,,,,1332.0,-163.3,,10.3,,,,,,False,True,,True,,
29025,47,112.0,,,,283.0,28.2,,,,,65.0,,,,236.0,-18.8,,,,,,,,False,True,,,,
29027,378,812.0,,,,854.0,309.7,,545.8,,,434.0,,,,476.0,-68.3,,167.8,,,,,,False,True,,True,,
29029,247,798.0,,,,811.0,713.6,,354.5,,,551.0,,,,564.0,466.6,,107.5,,,,,,False,True,,True,,
29031,530,1323.0,,,,2257.0,680.8,,691.4,,,793.0,,,,1727.0,150.8,,161.4,,,,,,False,True,,True,,
29033,108,182.0,,,,314.0,86.0,,,,,74.0,,,,206.0,-22.0,,,,,,,,False,True,,,,
29035,26,42.0,,,,168.0,57.9,,,,,16.0,,,,142.0,31.9,,,,,,,,False,False,,,,
29037,892,2597.0,,,,2937.0,1672.0,,2814.2,,,1705.0,,,,2045.0,780.0,,1922.2,,,,,,False,True,,False,,
29039,100,224.0,,,,425.0,87.7,,,,,124.0,,,,325.0,-12.3,,,,,,,,False,True,,,,
29041,45,154.0,,,,271.0,52.4,,,,,109.0,,,,226.0,7.4,,,,,,,,False,True,,,,
29043,669,1624.0,,,,2378.0,1293.8,,1232.4,,,955.0,,,,1709.0,624.8,,563.4,,,,,,False,True,,True,,
29045,64,168.0,,,,142.0,17.5,,,,,104.0,,,,78.0,-46.5,,,,,,,,True,True,,,,
29047,885,2247.0,,,,6811.0,1889.7,,2092.6,745.0,,1362.0,,,,5926.0,1004.7,,1207.6,-140.0,,,,,False,True,,True,True,
29049,119,364.0,,,,658.0,292.8,,,,,245.0,,,,539.0,173.8,,,,,,,,False,True,,,,
29051,461,1190.0,,,,1459.0,563.4,,678.8,,,729.0,,,,998.0,102.4,,217.8,,,,,,False,True,,True,,
29053,97,427.0,,,,479.0,126.6,,,,,330.0,,,,382.0,29.6,,,,,,,,False,True,,,,
29055,157,455.0,,,,501.0,152.9,,,,,298.0,,,,344.0,-4.1,,,,,,,,False,True,,,,
29057,26,91.0,,,,242.0,125.0,,,,,65.0,,,,216.0,99.0,,,,,,,,False,False,,,,
29059,86,133.0,,,,361.0,90.1,,,,,47.0,,,,275.0,4.1,,,,,,,,False,True,,,,
29061,60,147.0,,,,256.0,216.2,,,,,87.0,,,,196.0,156.2,,,,,,,,False,False,,,,
29063,72,210.0,,,,387.0,102.2,,,,,138.0,,,,315.0,30.2,,,,,,,,False,True,,,,
29065,63,154.0,,,,381.0,50.8,,,,,91.0,,,,318.0,-12.2,,,,,,,,False,True,,,,
29067,64,224.0,,,,377.0,123.7,,,,,160.0,,,,313.0,59.7,,,,,,,,False,True,,,,
29069,156,525.0,,,,1250.0,373.0,,339.5,,,369.0,,,,1094.0,217.0,,183.5,,,,,,False,True,,True,,
29071,895,2555.0,,,,2162.0,1590.2,,1146.6,,,1660.0,,,,1267.0,695.2,,251.6,,,,,,True,True,,True,,
29073,99,364.0,,,,282.0,255.2,,,,,265.0,,,,183.0,156.2,,,,,,,,True,True,,,,
29075,62,161.0,,,,201.0,81.6,,,,,99.0,,,,139.0,19.6,,,,,,,,False,True,,,,
29077,2315,5614.0,,,,8194.0,5899.1,,2257.7,1411.0,,3299.0,,,,5879.0,3584.1,,-57.3,-904.0,,,,,False,False,,True,True,
29079,63,245.0,,,,388.0,262.5,,,,,182.0,,,,325.0,199.5,,,,,,,,False,False,,,,
29081,109,322.0,,,,233.0,47.4,,,,,213.0,,,,124.0,-61.6,,,,,,,,True,True,,,,
29083,175,399.0,,,,690.0,272.4,,,,,224.0,,,,515.0,97.4,,,,,,,,False,True,,,,
29085,13,63.0,,,,180.0,8.7,,,,,50.0,,,,167.0,-4.3,,,,,,,,False,True,,,,
29087,21,49.0,,,,120.0,140.8,,,,,28.0,,,,99.0,119.8,,,,,,,,False,False,,,,
29089,56,147.0,,,,239.0,129.1,,,,,91.0,,,,183.0,73.1,,,,,,,,False,True,,,,
29091,201,833.0,,,,1241.0,496.5,,,,,632.0,,,,1040.0,295.5,,,,,,,,False,True,,,,
29093,25,119.0,,,,243.0,58.2,,,,,94.0,,,,218.0,33.2,,,,,,,,False,True,,,,
29095,3767,9303.0,,,,17226.0,7738.4,,7554.4,3449.0,,5536.0,,,,13459.0,3971.4,,3787.4,-318.0,,,,,False,True,,True,True,
29097,1270,2513.0,,,,5222.0,1180.3,,1820.2,,,1243.0,,,,3952.0,-89.7,,550.2,,,,,,False,True,,True,,
29099,1890,5236.0,,,,4777.0,3828.1,,4822.4,2248.0,,3346.0,,,,2887.0,1938.1,,2932.4,358.0,,,,,True,True,,True,True,
29101,381,770.0,,,,1590.0,809.4,,503.9,,,389.0,,,,1209.0,428.4,,122.9,,,,,,False,False,,True,,
29103,18,35.0,,,,107.0,4.0,,,,,17.0,,,,89.0,-14.0,,,,,,,,False,True,,,,
29105,206,504.0,,,,862.0,335.2,,,,,298.0,,,,656.0,129.2,,,,,,,,False,True,,,,
29107,313,476.0,,,,948.0,169.0,,273.5,,,163.0,,,,635.0,-144.0,,-39.5,,,,,,False,True,,True,,
29109,233,308.0,,,,1393.0,743.0,,,,,75.0,,,,1160.0,510.0,,,,,,,,False,False,,,,
29111,34,175.0,,,,212.0,33.5,,,,,141.0,,,,178.0,-0.5,,,,,,,,False,True,,,,
29113,439,868.0,,,,1056.0,660.8,,953.1,,,429.0,,,,617.0,221.8,,514.1,,,,,,False,True,,False,,
29115,66,210.0,,,,326.0,2780.6,,,,,144.0,,,,260.0,2714.6,,,,,,,,False,False,,,,
29117,150,441.0,,,,501.0,496.9,,,,,291.0,,,,351.0,346.9,,,,,,,,False,False,,,,
29119,121,469.0,,,,1249.0,195.3,,,,,348.0,,,,1128.0,74.3,,,,,,,,False,True,,,,
29121,159,343.0,,,,389.0,396.3,,,,,184.0,,,,230.0,237.3,,,,,,,,False,False,,,,
29123,61,147.0,,,,304.0,32.5,,,,,86.0,,,,243.0,-28.5,,,,,,,,False,True,,,,
29125,37,126.0,,,,179.0,16.6,,,,,89.0,,,,142.0,-20.4,,,,,,,,False,True,,,,
29127,151,406.0,,,,671.0,135.7,,,,,255.0,,,,520.0,-15.3,,,,,,,,False,True,,,,
29129,27,63.0,,,,106.0,68.1,,,,,36.0,,,,79.0,41.1,,,,,,,,False,False,,,,
29131,113,462.0,,,,549.0,279.3,,,,,349.0,,,,436.0,166.3,,,,,,,,False,True,,,,
29133,99,84.0,,,,404.0,20.0,,,,,-15.0,,,,305.0,-79.0,,,,,,,,False,False,,,,
29135,72,308.0,,,,394.0,128.7,,,,,236.0,,,,322.0,56.7,,,,,,,,False,True,,,,
29137,36,84.0,,,,174.0,28.9,,,,,48.0,,,,138.0,-7.1,,,,,,,,False,True,,,,
29139,28,105.0,,,,177.0,21.4,,,,,77.0,,,,149.0,-6.6,,,,,,,,False,True,,,,
29141,69,287.0,,,,391.0,198.1,,,,,218.0,,,,322.0,129.1,,,,,,,,False,True,,,,
29143,75,161.0,,,,525.0,128.6,,,,,86.0,,,,450.0,53.6,,,,,,,,False,True,,,,
29145,307,777.0,,,,2946.0,445.3,,490.9,,,470.0,,,,2639.0,138.3,,183.9,,,,,,False,True,,True,,
29147,123,245.0,,,,742.0,3971.9,,,,,122.0,,,,619.0,3848.9,,,,,,,,False,False,,,,
29149,48,175.0,,,,382.0,712.9,,,,,127.0,,,,334.0,664.9,,,,,,,,False,False,,,,
29151,109,294.0,,,,320.0,135.2,,,,,185.0,,,,211.0,26.2,,,,,,,,False,True,,,,
29153,73,434.0,,,,255.0,512.9,,,,,361.0,,,,182.0,439.9,,,,,,,,True,False,,,,
29155,69,147.0,,,,668.0,172.4,,,,,78.0,,,,599.0,103.4,,,,,,,,False,False,,,,
29157,104,210.0,,,,550.0,132.3,,,,,106.0,,,,446.0,28.3,,,,,,,,False,True,,,,
29159,357,1015.0,,,,1391.0,506.3,,693.2,,,658.0,,,,1034.0,149.3,,336.2,,,,,,False,True,,True,,
29161,259,910.0,,,,856.0,152.0,,,,,651.0,,,,597.0,-107.0,,,,,,,,True,True,,,,
29163,101,399.0,,,,328.0,169.9,,,,,298.0,,,,227.0,68.9,,,,,,,,True,True,,,,
29165,365,1001.0,,,,2712.0,424.7,,1120.9,,,636.0,,,,2347.0,59.7,,755.9,,,,,,False,True,,False,,
29167,182,441.0,,,,670.0,478.8,,,,,259.0,,,,488.0,296.8,,,,,,,,False,False,,,,
29169,155,490.0,,,,1013.0,3378.5,,1059.2,,,335.0,,,,858.0,3223.5,,904.2,,,,,,False,False,,False,,
29171,19,21.0,,,,129.0,5.2,,,,,2.0,,,,110.0,-13.8,,,,,,,,False,False,,,,
29173,46,63.0,,,,212.0,36.8,,,,,17.0,,,,166.0,-9.2,,,,,,,,False,True,,,,
29175,80,476.0,,,,602.0,272.6,,,,,396.0,,,,522.0,192.6,,,,,,,,False,True,,,,
29177,225,420.0,,,,719.0,240.3,,,,,195.0,,,,494.0,15.3,,,,,,,,False,True,,,,
29179,13,84.0,,,,167.0,207.7,,,,,71.0,,,,154.0,194.7,,,,,,,,False,False,,,,
29181,114,245.0,,,,377.0,113.9,,,,,131.0,,,,263.0,-0.1,,,,,,,,False,True,,,,
29183,2982,7637.0,,,,7925.0,5500.9,,5721.8,3235.0,,4655.0,,,,4943.0,2518.9,,2739.8,253.0,,,,,False,True,,True,True,
29185,87,133.0,,,,250.0,29.3,,,,,46.0,,,,163.0,-57.7,,,,,,,,False,False,,,,
29186,106,210.0,,,,476.0,79.4,,,,,104.0,,,,370.0,-26.6,,,,,,,,False,True,,,,
29187,470,1204.0,,,,1607.0,628.0,,986.6,,,734.0,,,,1137.0,158.0,,516.6,,,,,,False,True,,True,,
29189,11254,22953.0,,,,18049.0,14488.1,,14289.6,13947.0,,11699.0,,,,6795.0,3234.1,,3035.6,2693.0,,,,,True,True,,True,True,
29195,204,532.0,,,,735.0,334.6,,243.1,,,328.0,,,,531.0,130.6,,39.1,,,,,,False,True,,True,,
29197,44,63.0,,,,140.0,120.5,,,,,19.0,,,,96.0,76.5,,,,,,,,False,False,,,,
29199,29,7.0,,,,135.0,0.5,,,,,-22.0,,,,106.0,-28.5,,,,,,,,False,False,,,,
29201,268,623.0,,,,1258.0,596.0,,519.3,,,355.0,,,,990.0,328.0,,251.3,,,,,,False,True,,True,,
29203,34,119.0,,,,185.0,861.6,,,,,85.0,,,,151.0,827.6,,,,,,,,False,False,,,,
29205,32,63.0,,,,129.0,36.2,,,,,31.0,,,,97.0,4.2,,,,,,,,False,True,,,,
29207,176,371.0,,,,1020.0,277.7,,306.2,,,195.0,,,,844.0,101.7,,130.2,,,,,,False,True,,True,,
29209,206,581.0,,,,857.0,307.5,,,,,375.0,,,,651.0,101.5,,,,,,,,False,True,,,,
29211,33,147.0,,,,220.0,173.6,,,,,114.0,,,,187.0,140.6,,,,,,,,False,False,,,,
29213,415,1162.0,,,,1652.0,919.9,,450.8,,,747.0,,,,1237.0,504.9,,35.8,,,,,,False,True,,True,,
29215,84,266.0,,,,596.0,117.8,,,,,182.0,,,,512.0,33.8,,,,,,,,False,True,,,,
29217,133,413.0,,,,746.0,65.9,,,,,280.0,,,,613.0,-67.1,,,,,,,,False,True,,,,
29219,248,504.0,,,,601.0,343.8,,,,,256.0,,,,353.0,95.8,,,,,,,,False,True,,,,
29221,147,511.0,,,,605.0,396.2,,,,,364.0,,,,458.0,249.2,,,,,,,,False,True,,,,
29223,78,238.0,,,,351.0,170.1,,,,,160.0,,,,273.0,92.1,,,,,,,,False,True,,,,
29225,224,875.0,,,,885.0,662.4,,474.5,,,651.0,,,,661.0,438.4,,250.5,,,,,,False,True,,True,,
29227,12,35.0,,,,113.0,9.8,,,,,23.0,,,,101.0,-2.2,,,,,,,,False,True,,,,
29229,112,427.0,,,,465.0,154.0,,,,,315.0,,,,353.0,42.0,,,,,,,,False,True,,,,
29510,2309,182.0,,,,4888.0,77.1,,3798.3,25.0,,-2127.0,,,,2579.0,-2231.9,,1489.3,-2284.0,,,,,False,False,,True,False,
30001,39,112.0,,,,161.0,626.3,,,,,73.0,,,,122.0,587.3,,,,,,,,False,False,,,,
30003,127,385.0,,,,279.0,3466.9,,,,,258.0,,,,152.0,3339.9,,,,,,,,True,False,,,,
30005,87,14.0,,,,37.0,314.8,,,,,-73.0,,,,-50.0,227.8,,,,,,,,True,False,,,,
30007,79,84.0,,,,142.0,371.0,,,,,5.0,,,,63.0,292.0,,,,,,,,False,False,,,,
30009,93,196.0,,,,247.0,633.1,,,,,103.0,,,,154.0,540.1,,,,,,,,False,False,,,,
30011,6,0.0,,,,101.0,403.6,,,,,-6.0,,,,95.0,397.6,,,,,,,,False,False,,,,
30013,629,1792.0,,,,3074.0,3181.5,,890.0,,,1163.0,,,,2445.0,2552.5,,261.0,,,,,,False,False,,True,,
30015,71,126.0,,,,43.0,342.5,,,,,55.0,,,,-28.0,271.5,,,,,,,,True,False,,,,
30017,64,336.0,,,,263.0,190.1,,,,,272.0,,,,199.0,126.1,,,,,,,,True,True,,,,
30019,31,119.0,,,,55.0,595.8,,,,,88.0,,,,24.0,564.8,,,,,,,,True,False,,,,
30021,87,91.0,,,,178.0,171.2,,,,,4.0,,,,91.0,84.2,,,,,,,,False,False,,,,
30023,144,140.0,,,,160.0,284.7,,,,,-4.0,,,,16.0,140.7,,,,,,,,False,False,,,,
30025,7,0.0,,,,94.0,15.4,,,,,-7.0,,,,87.0,8.4,,,,,,,,False,False,,,,
30027,117,259.0,,,,127.0,1540.2,,,,,142.0,,,,10.0,1423.2,,,,,,,,True,False,,,,
30029,1604,1764.0,,,,2562.0,1687.6,,960.9,,,160.0,,,,958.0,83.6,,-643.1,,,,,,False,True,,False,,
30031,1752,4172.0,,,,2377.0,6270.1,,2656.3,,,2420.0,,,,625.0,4518.1,,904.3,,,,,,True,False,,True,,
30033,2,7.0,,,,38.0,2.3,,,,,5.0,,,,36.0,0.3,,,,,,,,False,True,,,,
30035,143,133.0,,,,224.0,108.4,,,,,-10.0,,,,81.0,-34.6,,,,,,,,False,False,,,,
30037,4,14.0,,,,20.0,43.9,,,,,10.0,,,,16.0,39.9,,,,,,,,False,False,,,,
30039,12,21.0,,,,81.0,149.5,,,,,9.0,,,,69.0,137.5,,,,,,,,False,False,,,,
30041,149,315.0,,,,435.0,632.3,,,,,166.0,,,,286.0,483.3,,,,,,,,False,False,,,,
30043,136,217.0,,,,234.0,373.3,,,,,81.0,,,,98.0,237.3,,,,,,,,False,False,,,,
30045,6,7.0,,,,27.0,167.0,,,,,1.0,,,,21.0,161.0,,,,,,,,False,False,,,,
30047,206,952.0,,,,536.0,1926.2,,,,,746.0,,,,330.0,1720.2,,,,,,,,True,False,,,,
30049,881,1631.0,,,,1819.0,1759.2,,1262.9,,,750.0,,,,938.0,878.2,,381.9,,,,,,False,False,,True,,
30051,15,14.0,,,,55.0,0.7,,,,,-1.0,,,,40.0,-14.3,,,,,,,,False,False,,,,
30053,220,581.0,,,,557.0,658.7,,,,,361.0,,,,337.0,438.7,,,,,,,,True,False,,,,
30055,29,14.0,,,,90.0,43.9,,,,,-15.0,,,,61.0,14.9,,,,,,,,False,True,,,,
30057,112,329.0,,,,188.0,955.3,,,,,217.0,,,,76.0,843.3,,,,,,,,True,False,,,,
30059,11,0.0,,,,45.0,17.3,,,,,-11.0,,,,34.0,6.3,,,,,,,,False,True,,,,
30061,31,63.0,,,,67.0,31.3,,,,,32.0,,,,36.0,0.3,,,,,,,,False,True,,,,
30063,1059,2310.0,,,,2653.0,8011.0,,738.1,,,1251.0,,,,1594.0,6952.0,,-320.9,,,,,,False,False,,True,,
30065,27,56.0,,,,108.0,1201.4,,,,,29.0,,,,81.0,1174.4,,,,,,,,False,False,,,,
30067,158,406.0,,,,315.0,620.8,,,,,248.0,,,,157.0,462.8,,,,,,,,True,False,,,,
30069,1,0.0,,,,7.0,74.1,,,,,-1.0,,,,6.0,73.1,,,,,,,,False,False,,,,
30071,56,28.0,,,,52.0,29.9,,,,,-28.0,,,,-4.0,-26.1,,,,,,,,True,True,,,,
30073,49,91.0,,,,74.0,79.2,,,,,42.0,,,,25.0,30.2,,,,,,,,True,True,,,,
30075,10,7.0,,,,63.0,5.0,,,,,-3.0,,,,53.0,-5.0,,,,,,,,False,False,,,,
30077,59,119.0,,,,112.0,1250.3,,,,,60.0,,,,53.0,1191.3,,,,,,,,True,False,,,,
30079,3,0.0,,,,28.0,301.8,,,,,-3.0,,,,25.0,298.8,,,,,,,,False,False,,,,
30081,352,455.0,,,,597.0,813.7,,,,,103.0,,,,245.0,461.7,,,,,,,,False,False,,,,
30083,133,161.0,,,,370.0,81.4,,,,,28.0,,,,237.0,-51.6,,,,,,,,False,False,,,,
30085,159,84.0,,,,221.0,12.6,,,,,-75.0,,,,62.0,-146.4,,,,,,,,True,False,,,,
30087,97,126.0,,,,140.0,1304.1,,,,,29.0,,,,43.0,1207.1,,,,,,,,False,False,,,,
30089,63,133.0,,,,172.0,284.1,,,,,70.0,,,,109.0,221.1,,,,,,,,False,False,,,,
30091,17,42.0,,,,35.0,14.3,,,,,25.0,,,,18.0,-2.7,,,,,,,,True,True,,,,
30093,528,231.0,,,,829.0,486.1,,1112.6,,,-297.0,,,,301.0,-41.9,,584.6,,,,,,False,True,,False,,
30095,99,112.0,,,,137.0,657.3,,,,,13.0,,,,38.0,558.3,,,,,,,,False,False,,,,
30097,42,21.0,,,,37.0,62.2,,,,,-21.0,,,,-5.0,20.2,,,,,,,,True,True,,,,
30099,87,119.0,,,,60.0,46.7,,,,,32.0,,,,-27.0,-40.3,,,,,,,,True,False,,,,
30101,23,21.0,,,,50.0,27.1,,,,,-2.0,,,,27.0,4.1,,,,,,,,False,False,,,,
30103,8,7.0,,,,34.0,196.8,,,,,-1.0,,,,26.0,188.8,,,,,,,,False,False,,,,
30105,130,154.0,,,,439.0,2024.3,,,,,24.0,,,,309.0,1894.3,,,,,,,,False,False,,,,
30107,21,21.0,,,,33.0,90.3,,,,,0.0,,,,12.0,69.3,,,,,,,,False,False,,,,
30109,6,0.0,,,,83.0,0.0,,,,,-6.0,,,,77.0,-6.0,,,,,,,,False,False,,,,
30111,1602,2086.0,,,,4928.0,3454.9,,959.2,1147.0,,484.0,,,,3326.0,1852.9,,-642.8,-455.0,,,,,False,False,,False,True,
31001,244,518.0,,,,785.0,348.8,,394.3,,,274.0,,,,541.0,104.8,,150.3,,,,,,False,True,,True,,
31003,35,70.0,,,,114.0,20.4,,,,,35.0,,,,79.0,-14.6,,,,,,,,False,True,,,,
31005,4,0.0,,,,14.0,0.4,,,,,-4.0,,,,10.0,-3.6,,,,,,,,False,True,,,,
