,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UpstateSU-GRU
17035,64,48.0,,55.6,,49.0,53.0,43.0,,,,,65.2,,40.7,,,83.0,6.2,,76.2,,,13.0,40.2,,,,65.0,138.7,,,,,,,,,,91.1,-16.0,,-8.4,,-15.0,-11.0,-21.0,,,,,1.2,,-23.3,,,19.0,-57.8,,12.2,,,-51.0,-23.8,,,,1.0,74.7,,,,,,,,,,27.1,,True,,True,True,False,,,,,True,,False,,,False,False,,True,,,False,False,,,,True,False,,,,,,,,,,False
17037,406,524.0,,545.1,,460.0,483.0,228.0,,,,,487.2,,425.9,,,657.0,158.4,,660.4,557.5,,291.0,383.9,,,,542.0,778.0,,,,,,493.0,,,,521.6,118.0,,139.1,,54.0,77.0,-178.0,,,,,81.2,,19.9,,,251.0,-247.6,,254.4,151.5,,-115.0,-22.1,,,,136.0,372.0,,,,,,87.0,,,,115.6,,False,,True,True,False,,,,,True,,True,,,False,False,,False,False,,True,True,,,,False,False,,,,,,True,,,,True
17039,69,36.0,,24.3,,49.0,66.0,26.0,,,,,82.2,,59.0,,,120.0,13.8,,65.0,,,14.0,72.3,,,,62.0,130.4,,,,,,,,,,134.9,-33.0,,-44.7,,-20.0,-3.0,-43.0,,,,,13.2,,-10.0,,,51.0,-55.2,,-4.0,,,-55.0,3.3,,,,-7.0,61.4,,,,,,,,,,65.9,,False,,True,True,False,,,,,True,,True,,,False,False,,True,,,False,True,,,,True,False,,,,,,,,,,False
17041,303,248.0,,238.6,,183.0,194.0,131.0,,,,,129.6,,104.4,,,165.0,289.6,,177.4,,,163.0,183.0,,,,203.0,647.1,,,,,,166.4,,,,208.8,-55.0,,-64.4,,-120.0,-109.0,-172.0,,,,,-173.4,,-198.6,,,-138.0,-13.4,,-125.6,,,-140.0,-120.0,,,,-100.0,344.1,,,,,,-136.6,,,,-94.2,,False,,False,False,False,,,,,False,,False,,,False,True,,False,,,False,False,,,,False,False,,,,,,False,,,,False
17043,4194,5292.0,,5329.3,7415.6,3904.0,4551.0,3816.0,,,,,4026.3,,3832.8,,3128.1,5526.0,1887.3,,6253.6,3415.0,,2763.0,3667.9,,,,5444.0,7494.8,,,,,,5054.9,2670.0,,,6174.7,1098.0,,1135.3,3221.6,-290.0,357.0,-378.0,,,,,-167.7,,-361.2,,-1065.9,1332.0,-2306.7,,2059.6,-779.0,,-1431.0,-526.1,,,,1250.0,3300.8,,,,,,860.9,-1524.0,,,1980.7,,False,False,True,True,True,,,,,True,,True,,True,False,False,,False,True,,False,True,,,,False,False,,,,,,True,False,,,False
17045,36,64.0,,47.3,,58.0,68.0,56.0,,,,,70.4,,76.1,,,139.0,39.2,,119.1,,,7.0,51.9,,,,97.0,107.1,,,,,,,,,,152.6,28.0,,11.3,,22.0,32.0,20.0,,,,,34.4,,40.1,,,103.0,3.2,,83.1,,,-29.0,15.9,,,,61.0,71.1,,,,,,,,,,116.6,,True,,True,False,True,,,,,False,,False,,,False,True,,False,,,False,True,,,,False,False,,,,,,,,,,False
17047,22,64.0,,52.4,,45.0,44.0,27.0,,,,,33.7,,36.0,,,43.0,25.9,,35.2,,,24.0,46.8,,,,50.0,65.3,,,,,,,,,,63.7,42.0,,30.4,,23.0,22.0,5.0,,,,,11.7,,14.0,,,21.0,3.9,,13.2,,,2.0,24.8,,,,28.0,43.3,,,,,,,,,,41.7,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,False,,,,,,,,,,True
17049,81,140.0,,169.7,,138.0,155.0,73.0,,,,,216.6,,40.2,,,251.0,6.2,,237.0,73.0,,11.0,88.2,,,,242.0,354.1,,,,,,,,,,211.4,59.0,,88.7,,57.0,74.0,-8.0,,,,,135.6,,-40.8,,,170.0,-74.8,,156.0,-8.0,,-70.0,7.2,,,,161.0,273.1,,,,,,,,,,130.4,,False,,True,False,True,,,,,False,,True,,,False,False,,False,True,,False,True,,,,False,False,,,,,,,,,,False
17051,34,104.0,,100.4,,103.0,129.0,16.0,,,,,138.9,,32.8,,,165.0,32.3,,146.1,,,53.0,87.1,,,,180.0,246.3,,,,,,247.6,,,,210.1,70.0,,66.4,,69.0,95.0,-18.0,,,,,104.9,,-1.2,,,131.0,-1.7,,112.1,,,19.0,53.1,,,,146.0,212.3,,,,,,213.6,,,,176.1,,True,,True,False,True,,,,,False,,True,,,False,True,,False,,,True,True,,,,False,False,,,,,,False,,,,False
17053,126,172.0,,147.8,,100.0,111.0,73.0,,,,,88.0,,39.4,,,96.0,25.2,,131.0,,,84.0,116.5,,,,107.0,134.1,,,,,,,,,,249.9,46.0,,21.8,,-26.0,-15.0,-53.0,,,,,-38.0,,-86.6,,,-30.0,-100.8,,5.0,,,-42.0,-9.5,,,,-19.0,8.1,,,,,,,,,,123.9,,True,,True,True,False,,,,,True,,False,,,True,False,,True,,,True,True,,,,True,True,,,,,,,,,,False
17055,125,212.0,,227.7,,188.0,306.0,108.0,,,,,245.3,,159.0,,,279.0,49.0,,266.7,103.0,,100.0,190.3,,,,236.0,681.1,,,,,,,,,,186.3,87.0,,102.7,,63.0,181.0,-17.0,,,,,120.3,,34.0,,,154.0,-76.0,,141.7,-22.0,,-25.0,65.3,,,,111.0,556.1,,,,,,,,,,61.3,,False,,True,False,True,,,,,False,,True,,,False,True,,False,True,,True,True,,,,False,False,,,,,,,,,,True
17057,150,236.0,,210.1,,192.0,192.0,225.0,,,,,134.5,,183.6,,,272.0,172.6,,200.8,104.5,,164.0,176.7,,,,287.0,356.2,,,,,,,,,,171.4,86.0,,60.1,,42.0,42.0,75.0,,,,,-15.5,,33.6,,,122.0,22.6,,50.8,-45.5,,14.0,26.7,,,,137.0,206.2,,,,,,,,,,21.4,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,False,False,,,,,,,,,,True
17059,20,36.0,,33.6,,32.0,29.0,20.0,,,,,33.6,,42.9,,,47.0,30.1,,30.3,,,2.0,31.0,,,,27.0,74.0,,,,,,,,,,38.3,16.0,,13.6,,12.0,9.0,0.0,,,,,13.6,,22.9,,,27.0,10.1,,10.3,,,-18.0,11.0,,,,7.0,54.0,,,,,,,,,,18.3,,True,,True,True,True,,,,,True,,False,,,False,True,,True,,,False,True,,,,True,False,,,,,,,,,,False
17061,43,144.0,,129.1,,91.0,98.0,86.0,,,,,67.8,,71.6,,,114.0,37.2,,111.1,,,66.0,90.7,,,,108.0,99.8,,,,,,,,,,191.2,101.0,,86.1,,48.0,55.0,43.0,,,,,24.8,,28.6,,,71.0,-5.8,,68.1,,,23.0,47.7,,,,65.0,56.8,,,,,,,,,,148.2,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,False
17063,419,504.0,,492.4,,381.0,390.0,451.0,,,,,290.8,,228.9,,,352.0,203.9,,574.3,335.0,,395.0,364.3,,,,418.0,362.1,,,,,,340.3,,,,440.3,85.0,,73.4,,-38.0,-29.0,32.0,,,,,-128.2,,-190.1,,,-67.0,-215.1,,155.3,-84.0,,-24.0,-54.7,,,,-1.0,-56.9,,,,,,-78.7,,,,21.3,,True,,True,True,True,,,,,False,,False,,,True,False,,False,True,,True,True,,,,True,True,,,,,,True,,,,True
17065,38,32.0,,20.1,,31.0,39.0,32.0,,,,,45.4,,36.0,,,63.0,9.4,,54.2,,,6.0,27.8,,,,38.0,105.5,,,,,,,,,,51.3,-6.0,,-17.9,,-7.0,1.0,-6.0,,,,,7.4,,-2.0,,,25.0,-28.6,,16.2,,,-32.0,-10.2,,,,0.0,67.5,,,,,,,,,,13.3,,False,,False,True,False,,,,,False,,True,,,False,False,,False,,,False,False,,,,True,False,,,,,,,,,,False
17067,74,100.0,,105.0,,92.0,100.0,27.0,,,,,82.2,,66.7,,,158.0,89.4,,166.6,,,59.0,76.8,,,,138.0,155.4,,,,,,,,,,140.8,26.0,,31.0,,18.0,26.0,-47.0,,,,,8.2,,-7.3,,,84.0,15.4,,92.6,,,-15.0,2.8,,,,64.0,81.4,,,,,,,,,,66.8,,False,,True,False,False,,,,,True,,True,,,False,True,,False,,,True,True,,,,False,False,,,,,,,,,,False
17069,19,36.0,,43.2,,28.0,21.0,28.0,,,,,28.2,,28.8,,,47.0,2.0,,20.6,,,3.0,25.7,,,,25.0,42.0,,,,,,,,,,31.4,17.0,,24.2,,9.0,2.0,9.0,,,,,9.2,,9.8,,,28.0,-17.0,,1.6,,,-16.0,6.7,,,,6.0,23.0,,,,,,,,,,12.4,,False,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,True
17071,18,44.0,,45.0,,34.0,34.0,28.0,,,,,24.7,,42.9,,,79.0,9.8,,38.6,,,10.0,29.1,,,,42.0,45.2,,,,,,,,,,50.5,26.0,,27.0,,16.0,16.0,10.0,,,,,6.7,,24.9,,,61.0,-8.2,,20.6,,,-8.0,11.1,,,,24.0,27.2,,,,,,,,,,32.5,,False,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,False
17073,134,184.0,,194.2,,177.0,200.0,129.0,,,,,198.1,,145.5,,,382.0,154.2,,344.6,118.0,,62.0,135.3,,,,270.0,317.7,,,,,,413.6,,,,326.8,50.0,,60.2,,43.0,66.0,-5.0,,,,,64.1,,11.5,,,248.0,20.2,,210.6,-16.0,,-72.0,1.3,,,,136.0,183.7,,,,,,279.6,,,,192.8,,False,,True,False,True,,,,,False,,True,,,False,True,,False,True,,False,True,,,,False,False,,,,,,False,,,,False
17075,83,152.0,,144.5,,138.0,178.0,106.0,,,,,143.6,,136.8,,,181.0,46.2,,295.3,,,70.0,115.9,,,,205.0,192.4,,,,,,309.0,,,,222.4,69.0,,61.5,,55.0,95.0,23.0,,,,,60.6,,53.8,,,98.0,-36.8,,212.3,,,-13.0,32.9,,,,122.0,109.4,,,,,,226.0,,,,139.4,,True,,True,False,True,,,,,True,,True,,,False,True,,False,,,True,True,,,,False,False,,,,,,False,,,,False
17077,140,392.0,,406.6,,283.0,292.0,146.0,,,,,294.9,,276.6,,,369.0,64.7,,440.0,233.0,,239.0,271.1,,,,304.0,455.3,,,,,,175.0,,,,334.6,252.0,,266.6,,143.0,152.0,6.0,,,,,154.9,,136.6,,,229.0,-75.3,,300.0,93.0,,99.0,131.1,,,,164.0,315.3,,,,,,35.0,,,,194.6,,False,,True,True,True,,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,False,,,,,,True,,,,True
17079,24,52.0,,63.1,,47.0,54.0,35.0,,,,,70.0,,18.1,,,75.0,9.9,,76.9,,,5.0,37.1,,,,49.0,66.3,,,,,,,,,,88.1,28.0,,39.1,,23.0,30.0,11.0,,,,,46.0,,-5.9,,,51.0,-14.1,,52.9,,,-19.0,13.1,,,,25.0,42.3,,,,,,,,,,64.1,,False,,True,False,True,,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,,,,,,,,,,False
17081,163,536.0,,573.7,,338.0,351.0,484.0,,,,,303.8,,244.9,,,280.0,171.7,,397.8,317.5,,304.0,324.4,,,,404.0,277.2,,,,,,439.3,,,,440.9,373.0,,410.7,,175.0,188.0,321.0,,,,,140.8,,81.9,,,117.0,8.7,,234.8,154.5,,141.0,161.4,,,,241.0,114.2,,,,,,276.3,,,,277.9,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True
17083,95,216.0,,195.6,,173.0,167.0,190.0,,,,,145.3,,99.6,,,172.0,67.1,,245.2,,,112.0,161.7,,,,216.0,166.2,,,,,,313.3,,,,244.9,121.0,,100.6,,78.0,72.0,95.0,,,,,50.3,,4.6,,,77.0,-27.9,,150.2,,,17.0,66.7,,,,121.0,71.2,,,,,,218.3,,,,149.9,,True,,True,True,True,,,,,True,,True,,,True,True,,False,,,True,True,,,,False,True,,,,,,False,,,,False
17085,46,84.0,,88.3,,84.0,98.0,86.0,,,,,77.2,,71.9,,,147.0,51.1,,127.5,,,53.0,61.9,,,,117.0,285.1,,,,,,,,,,105.0,38.0,,42.3,,38.0,52.0,40.0,,,,,31.2,,25.9,,,101.0,5.1,,81.5,,,7.0,15.9,,,,71.0,239.1,,,,,,,,,,59.0,,False,,False,False,False,,,,,True,,True,,,False,True,,False,,,True,True,,,,False,False,,,,,,,,,,False
17087,34,108.0,,82.5,,86.0,96.0,38.0,,,,,98.9,,56.3,,,100.0,84.2,,85.1,,,59.0,72.4,,,,107.0,204.7,,,,,,,,,,162.0,74.0,,48.5,,52.0,62.0,4.0,,,,,64.9,,22.3,,,66.0,50.2,,51.1,,,25.0,38.4,,,,73.0,170.7,,,,,,,,,,128.0,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,False,,,,,,,,,,False
17089,2262,3168.0,,3098.6,4755.9,2469.0,2749.0,1661.0,,,,,2669.7,,1736.2,,1753.2,3540.0,1579.1,,4469.9,1851.5,,1836.5,2378.5,,,,3259.0,4518.3,,,,,,2680.4,1426.0,,,2993.7,906.0,,836.6,2493.9,207.0,487.0,-601.0,,,,,407.7,,-525.8,,-508.8,1278.0,-682.9,,2207.9,-410.5,,-425.5,116.5,,,,997.0,2256.3,,,,,,418.4,-836.0,,,731.7,,True,False,True,True,True,,,,,True,,True,,True,False,True,,False,True,,True,True,,,,False,False,,,,,,True,True,,,True
17091,571,616.0,,640.6,,531.0,583.0,387.0,,,,,512.4,,277.3,,,720.0,181.0,,1057.8,424.0,,392.0,446.8,,,,663.0,853.1,,,,,,1030.5,,,,685.5,45.0,,69.6,,-40.0,12.0,-184.0,,,,,-58.6,,-293.7,,,149.0,-390.0,,486.8,-147.0,,-179.0,-124.2,,,,92.0,282.1,,,,,,459.5,,,,114.5,,False,,True,True,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,,,,False
17093,638,968.0,,937.6,,736.0,781.0,752.0,,,,,678.3,,549.2,,,864.0,498.4,,1406.1,726.5,,567.0,691.4,,,,899.0,1063.4,,,,,,827.6,489.0,,,942.1,330.0,,299.6,,98.0,143.0,114.0,,,,,40.3,,-88.8,,,226.0,-139.6,,768.1,88.5,,-71.0,53.4,,,,261.0,425.4,,,,,,189.6,-149.0,,,304.1,,True,,True,True,True,,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,False,,,,,,True,True,,,True
17095,183,240.0,,283.8,,216.0,275.0,160.0,,,,,266.1,,126.4,,,401.0,61.5,,354.0,171.5,,87.0,170.4,,,,272.0,394.0,,,,,,699.1,,,,253.0,57.0,,100.8,,33.0,92.0,-23.0,,,,,83.1,,-56.6,,,218.0,-121.5,,171.0,-11.5,,-96.0,-12.6,,,,89.0,211.0,,,,,,516.1,,,,70.0,,False,,True,False,True,,,,,False,,True,,,False,False,,False,True,,False,True,,,,False,False,,,,,,False,,,,False
17097,3080,4760.0,,4744.3,5066.6,3657.0,3755.0,4199.0,,,,,3200.5,,2813.8,,3122.8,4532.0,2013.9,,5879.2,3030.0,,3256.0,3608.5,,,,4647.0,5715.7,,,,,,3248.0,2262.0,,,3362.3,1680.0,,1664.3,1986.6,577.0,675.0,1119.0,,,,,120.5,,-266.2,,42.8,1452.0,-1066.1,,2799.2,-50.0,,176.0,528.5,,,,1567.0,2635.7,,,,,,168.0,-818.0,,,282.3,,True,False,True,True,True,,,,,True,,True,,True,True,True,,False,True,,True,True,,,,True,False,,,,,,True,True,,,True
17099,646,832.0,,820.4,,621.0,683.0,526.0,,,,,635.9,,467.8,,,695.0,353.3,,1407.8,510.5,,560.0,579.1,,,,1018.0,774.4,,,,,,472.5,,,,,186.0,,174.4,,-25.0,37.0,-120.0,,,,,-10.1,,-178.2,,,49.0,-292.7,,761.8,-135.5,,-86.0,-66.9,,,,372.0,128.4,,,,,,-173.5,,,,,,True,,True,True,True,,,,,True,,True,,,True,False,,False,True,,True,True,,,,False,True,,,,,,True,,,,
17101,69,108.0,,104.7,,99.0,132.0,52.0,,,,,109.3,,55.0,,,113.0,4.2,,104.5,,,265.0,80.4,,,,70.0,310.8,,,,,,,,,,146.3,39.0,,35.7,,30.0,63.0,-17.0,,,,,40.3,,-14.0,,,44.0,-64.8,,35.5,,,196.0,11.4,,,,1.0,241.8,,,,,,,,,,77.3,,True,,True,False,True,,,,,False,,True,,,False,False,,True,,,False,True,,,,True,False,,,,,,,,,,False
17103,140,152.0,,142.1,,158.0,228.0,211.0,,,,,199.6,,169.4,,,240.0,79.9,,230.7,114.0,,44.0,110.3,,,,219.0,264.1,,,,,,259.6,,,,291.8,12.0,,2.1,,18.0,88.0,71.0,,,,,59.6,,29.4,,,100.0,-60.1,,90.7,-26.0,,-96.0,-29.7,,,,79.0,124.1,,,,,,119.6,,,,151.8,,True,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,,,,False
17105,254,340.0,,310.7,,263.0,280.0,336.0,,,,,270.9,,108.2,,,251.0,146.2,,400.0,260.0,,231.5,250.6,,,,328.0,258.3,,,,,,356.8,,,,354.7,86.0,,56.7,,9.0,26.0,82.0,,,,,16.9,,-145.8,,,-3.0,-107.8,,146.0,6.0,,-22.5,-3.4,,,,74.0,4.3,,,,,,102.8,,,,100.7,,True,,True,True,True,,,,,True,,False,,,True,False,,False,True,,True,True,,,,True,True,,,,,,False,,,,False
17107,60,152.0,,153.4,,151.0,187.0,192.0,,,,,173.2,,72.0,,,221.0,40.6,,226.8,,,41.0,107.0,,,,181.0,234.8,,,,,,,,,,230.6,92.0,,93.4,,91.0,127.0,132.0,,,,,113.2,,12.0,,,161.0,-19.4,,166.8,,,-19.0,47.0,,,,121.0,174.8,,,,,,,,,,170.6,,False,,True,False,False,,,,,False,,True,,,False,True,,False,,,True,True,,,,False,False,,,,,,,,,,False
17109,70,160.0,,154.9,,132.0,151.0,124.0,,,,,100.9,,153.3,,,235.0,39.1,,223.8,80.0,,78.0,106.1,,,,186.0,234.8,,,,,,130.4,,,,206.7,90.0,,84.9,,62.0,81.0,54.0,,,,,30.9,,83.3,,,165.0,-30.9,,153.8,10.0,,8.0,36.1,,,,116.0,164.8,,,,,,60.4,,,,136.7,,True,,True,True,True,,,,,True,,True,,,False,True,,False,True,,True,True,,,,False,False,,,,,,True,,,,False
17111,1429,2036.0,,1968.0,,1594.0,1748.0,2196.0,,,,,1441.6,,1341.7,,1289.4,1833.0,597.4,,2326.1,1074.0,,1123.0,1511.0,,,,1972.0,2211.9,,,,,,1969.3,1018.0,,,1774.5,607.0,,539.0,,165.0,319.0,767.0,,,,,12.6,,-87.3,,-139.6,404.0,-831.6,,897.1,-355.0,,-306.0,82.0,,,,543.0,782.9,,,,,,540.3,-411.0,,,345.5,,True,,True,True,False,,,,,True,,True,,True,True,False,,False,True,,True,True,,,,True,False,,,,,,True,True,,,True
17113,600,1164.0,,1099.8,,977.0,1011.0,988.0,,,,,871.8,,638.7,,,1158.0,343.1,,1351.4,696.0,,720.0,823.2,,,,1037.0,2294.7,,,,,,1099.0,530.0,,,1290.4,564.0,,499.8,,377.0,411.0,388.0,,,,,271.8,,38.7,,,558.0,-256.9,,751.4,96.0,,120.0,223.2,,,,437.0,1694.7,,,,,,499.0,-70.0,,,690.4,,True,,True,True,True,,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,False,,,,,,True,True,,,False
17115,281,556.0,,588.9,,481.0,607.0,163.0,,,,,453.5,,361.1,,,764.0,82.8,,759.5,308.0,,470.0,433.9,,,,442.0,1473.2,,,,,,575.7,,,,732.6,275.0,,307.9,,200.0,326.0,-118.0,,,,,172.5,,80.1,,,483.0,-198.2,,478.5,27.0,,189.0,152.9,,,,161.0,1192.2,,,,,,294.7,,,,451.6,,False,,True,False,True,,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,False,,,,,,False,,,,False
17117,168,336.0,,314.2,,296.0,278.0,222.0,,,,,278.8,,248.9,,,349.0,151.7,,426.6,262.5,,142.0,224.5,,,,374.0,386.8,,,,,,461.4,,,,419.3,168.0,,146.2,,128.0,110.0,54.0,,,,,110.8,,80.9,,,181.0,-16.3,,258.6,94.5,,-26.0,56.5,,,,206.0,218.8,,,,,,293.4,,,,251.3,,True,,True,True,True,,,,,True,,True,,,False,True,,False,True,,True,True,,,,False,False,,,,,,False,,,,False
17119,1468,2920.0,,2769.8,,1927.0,2192.0,3749.0,,,,,1865.2,,1210.7,,,1902.0,986.7,,3647.4,1776.5,,1698.0,1933.4,,,,2342.0,2307.0,,,,,,2658.4,1189.0,,,2234.1,1452.0,,1301.8,,459.0,724.0,2281.0,,,,,397.2,,-257.3,,,434.0,-481.3,,2179.4,308.5,,230.0,465.4,,,,874.0,839.0,,,,,,1190.4,-279.0,,,766.1,,True,,True,True,False,,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,True,,,,,,True,True,,,True
17121,73,144.0,,154.6,,165.0,210.0,155.0,,,,,232.9,,67.4,,,267.0,100.7,,283.0,160.5,,11.0,129.4,,,,236.0,512.9,,,,,,481.6,,,,269.0,71.0,,81.6,,92.0,137.0,82.0,,,,,159.9,,-5.6,,,194.0,27.7,,210.0,87.5,,-62.0,56.4,,,,163.0,439.9,,,,,,408.6,,,,196.0,,False,,False,False,False,,,,,False,,True,,,False,True,,False,False,,True,True,,,,False,False,,,,,,False,,,,False
17123,53,200.0,,193.6,,124.0,119.0,244.0,,,,,56.6,,80.0,,,82.0,115.8,,114.3,,,72.0,124.5,,,,144.0,98.2,,,,,,,,,,146.3,147.0,,140.6,,71.0,66.0,191.0,,,,,3.6,,27.0,,,29.0,62.8,,61.3,,,19.0,71.5,,,,91.0,45.2,,,,,,,,,,93.3,,True,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
17125,40,116.0,,117.5,,97.0,95.0,69.0,,,,,68.3,,58.7,,,104.0,38.6,,90.8,,,95.0,91.2,,,,117.0,129.7,,,,,,,,,,114.0,76.0,,77.5,,57.0,55.0,29.0,,,,,28.3,,18.7,,,64.0,-1.4,,50.8,,,55.0,51.2,,,,77.0,89.7,,,,,,,,,,74.0,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,False,,,,,,,,,,True
17127,91,296.0,,291.6,,190.0,178.0,269.0,,,,,90.0,,124.5,,,137.0,104.1,,158.3,,,261.0,188.3,,,,179.0,118.0,,,,,,,,,,227.6,205.0,,200.6,,99.0,87.0,178.0,,,,,-1.0,,33.5,,,46.0,13.1,,67.3,,,170.0,97.3,,,,88.0,27.0,,,,,,,,,,136.6,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
17129,49,164.0,,167.8,,113.0,106.0,138.0,,,,,69.0,,107.6,,,98.0,33.4,,127.8,,,114.0,117.1,,,,111.0,115.7,,,,,,,,,,134.4,115.0,,118.8,,64.0,57.0,89.0,,,,,20.0,,58.6,,,49.0,-15.6,,78.8,,,65.0,68.1,,,,62.0,66.7,,,,,,,,,,85.4,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True
17131,58,92.0,,98.0,,72.0,72.0,48.0,,,,,57.6,,65.5,,,129.0,30.4,,77.5,,,70.0,70.4,,,,74.0,98.3,,,,,,,,,,106.7,34.0,,40.0,,14.0,14.0,-10.0,,,,,-0.4,,7.5,,,71.0,-27.6,,19.5,,,12.0,12.4,,,,16.0,40.3,,,,,,,,,,48.7,,False,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,False
17133,181,424.0,,417.4,,317.0,377.0,301.0,,,,,274.2,,172.8,,,249.0,164.6,,358.5,251.5,,359.5,315.7,,,,343.0,573.4,,,,,,541.9,,,,347.5,243.0,,236.4,,136.0,196.0,120.0,,,,,93.2,,-8.2,,,68.0,-16.4,,177.5,70.5,,178.5,134.7,,,,162.0,392.4,,,,,,360.9,,,,166.5,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,False,,,,,,False,,,,True
17135,221,296.0,,272.1,,228.0,216.0,101.0,,,,,279.0,,105.0,,,234.0,37.3,,246.7,,,141.0,152.2,,,,244.0,280.3,,,,,,1446.2,,,,343.3,75.0,,51.1,,7.0,-5.0,-120.0,,,,,58.0,,-116.0,,,13.0,-183.7,,25.7,,,-80.0,-68.8,,,,23.0,59.3,,,,,,1225.2,,,,122.3,,True,,True,True,False,,,,,True,,False,,,True,False,,True,,,False,True,,,,True,True,,,,,,False,,,,False
