,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
30029,1856,3152.0,,,,3410.0,727.7,,1732.4,,,1296.0,,,,1554.0,-1128.3,,-123.6,,,,,,False,True,,True,,
30031,2348,5304.0,,,,1733.0,8636.8,,4817.5,,,2956.0,,,,-615.0,6288.8,,2469.5,,,,,,True,False,,True,,
30033,3,8.0,,,,62.0,148.5,,,,,5.0,,,,59.0,145.5,,,,,,,,False,False,,,,
30035,163,256.0,,,,291.0,75.5,,,,,93.0,,,,128.0,-87.5,,,,,,,,False,True,,,,
30037,6,32.0,,,,23.0,5.0,,,,,26.0,,,,17.0,-1.0,,,,,,,,True,True,,,,
30039,15,80.0,,,,77.0,12.5,,,,,65.0,,,,62.0,-2.5,,,,,,,,True,True,,,,
30041,194,656.0,,,,354.0,192.8,,,,,462.0,,,,160.0,-1.2,,,,,,,,True,True,,,,
30043,168,576.0,,,,174.0,109.5,,,,,408.0,,,,6.0,-58.5,,,,,,,,True,True,,,,
30045,7,16.0,,,,31.0,0.5,,,,,9.0,,,,24.0,-6.5,,,,,,,,False,True,,,,
30047,342,752.0,,,,640.0,2202.4,,,,,410.0,,,,298.0,1860.4,,,,,,,,True,False,,,,
30049,1114,3208.0,,,,1715.0,777.3,,3164.1,,,2094.0,,,,601.0,-336.7,,2050.1,,,,,,True,True,,True,,
30051,17,0.0,,,,77.0,1.2,,,,,-17.0,,,,60.0,-15.8,,,,,,,,False,True,,,,
30053,303,864.0,,,,554.0,186.3,,,,,561.0,,,,251.0,-116.7,,,,,,,,True,True,,,,
30055,31,48.0,,,,119.0,2.3,,,,,17.0,,,,88.0,-28.7,,,,,,,,False,False,,,,
30057,159,296.0,,,,104.0,161.3,,,,,137.0,,,,-55.0,2.3,,,,,,,,True,True,,,,
30059,11,16.0,,,,71.0,33.4,,,,,5.0,,,,60.0,22.4,,,,,,,,False,False,,,,
30061,40,152.0,,,,94.0,31.5,,,,,112.0,,,,54.0,-8.5,,,,,,,,True,True,,,,
30063,1389,3168.0,,,,2776.0,761.9,,1464.8,,,1779.0,,,,1387.0,-627.1,,75.8,,,,,,True,True,,True,,
30065,35,80.0,,,,130.0,10.1,,,,,45.0,,,,95.0,-24.9,,,,,,,,False,True,,,,
30067,216,400.0,,,,281.0,404.6,,,,,184.0,,,,65.0,188.6,,,,,,,,True,False,,,,
30069,1,8.0,,,,8.0,205.4,,,,,7.0,,,,7.0,204.4,,,,,,,,False,False,,,,
30071,60,104.0,,,,50.0,7.8,,,,,44.0,,,,-10.0,-52.2,,,,,,,,True,False,,,,
30073,63,80.0,,,,120.0,7.3,,,,,17.0,,,,57.0,-55.7,,,,,,,,False,False,,,,
30075,11,16.0,,,,48.0,1.0,,,,,5.0,,,,37.0,-10.0,,,,,,,,False,False,,,,
30077,76,192.0,,,,120.0,532.1,,,,,116.0,,,,44.0,456.1,,,,,,,,True,False,,,,
30079,3,24.0,,,,31.0,92.3,,,,,21.0,,,,28.0,89.3,,,,,,,,False,False,,,,
30081,420,1032.0,,,,747.0,569.5,,,,,612.0,,,,327.0,149.5,,,,,,,,True,True,,,,
30083,156,256.0,,,,273.0,35.6,,,,,100.0,,,,117.0,-120.4,,,,,,,,False,False,,,,
30085,172,80.0,,,,195.0,17.4,,,,,-92.0,,,,23.0,-154.6,,,,,,,,True,False,,,,
30087,121,272.0,,,,132.0,3.1,,,,,151.0,,,,11.0,-117.9,,,,,,,,True,True,,,,
30089,84,328.0,,,,209.0,1450.4,,,,,244.0,,,,125.0,1366.4,,,,,,,,True,False,,,,
30091,23,80.0,,,,33.0,146.8,,,,,57.0,,,,10.0,123.8,,,,,,,,True,False,,,,
30093,582,1456.0,,,,758.0,368.1,,1782.0,,,874.0,,,,176.0,-213.9,,1200.0,,,,,,True,True,,False,,
30095,115,264.0,,,,197.0,103.6,,,,,149.0,,,,82.0,-11.4,,,,,,,,True,True,,,,
30097,46,64.0,,,,56.0,11.6,,,,,18.0,,,,10.0,-34.4,,,,,,,,True,False,,,,
30099,104,88.0,,,,86.0,32.7,,,,,-16.0,,,,-18.0,-71.3,,,,,,,,False,False,,,,
30101,29,48.0,,,,91.0,2.1,,,,,19.0,,,,62.0,-26.9,,,,,,,,False,False,,,,
30103,9,32.0,,,,35.0,1.5,,,,,23.0,,,,26.0,-7.5,,,,,,,,False,True,,,,
30105,152,288.0,,,,489.0,61.8,,,,,136.0,,,,337.0,-90.2,,,,,,,,False,True,,,,
30107,24,72.0,,,,37.0,5.5,,,,,48.0,,,,13.0,-18.5,,,,,,,,True,True,,,,
30109,6,0.0,,,,95.0,0.0,,,,,-6.0,,,,89.0,-6.0,,,,,,,,False,True,,,,
30111,1900,3936.0,,,,5622.0,881.2,,2174.7,2350.0,,2036.0,,,,3722.0,-1018.8,,274.7,450.0,,,,,False,True,,True,True,
31001,318,840.0,,,,886.0,877.4,,728.8,,,522.0,,,,568.0,559.4,,410.8,,,,,,False,False,,True,,
31003,45,88.0,,,,143.0,7.6,,,,,43.0,,,,98.0,-37.4,,,,,,,,False,True,,,,
31005,4,0.0,,,,16.0,59.1,,,,,-4.0,,,,12.0,55.1,,,,,,,,False,False,,,,
31007,9,0.0,,,,31.0,0.8,,,,,-9.0,,,,22.0,-8.2,,,,,,,,False,True,,,,
31009,3,16.0,,,,16.0,95.1,,,,,13.0,,,,13.0,92.1,,,,,,,,False,False,,,,
31011,73,176.0,,,,114.0,54.8,,,,,103.0,,,,41.0,-18.2,,,,,,,,True,True,,,,
31013,104,240.0,,,,173.0,68.6,,,,,136.0,,,,69.0,-35.4,,,,,,,,True,True,,,,
31015,14,8.0,,,,88.0,0.3,,,,,-6.0,,,,74.0,-13.7,,,,,,,,False,False,,,,
31017,9,8.0,,,,74.0,1.5,,,,,-1.0,,,,65.0,-7.5,,,,,,,,False,False,,,,
31019,684,1096.0,,,,1133.0,624.5,,998.2,,,412.0,,,,449.0,-59.5,,314.2,,,,,,False,True,,True,,
31021,104,88.0,,,,176.0,13.2,,,,,-16.0,,,,72.0,-90.8,,,,,,,,False,False,,,,
31023,79,160.0,,,,314.0,32.5,,,,,81.0,,,,235.0,-46.5,,,,,,,,False,True,,,,
31025,463,744.0,,,,759.0,1709.4,,,,,281.0,,,,296.0,1246.4,,,,,,,,False,False,,,,
31027,184,176.0,,,,148.0,4.5,,,,,-8.0,,,,-36.0,-179.5,,,,,,,,False,False,,,,
31029,58,184.0,,,,92.0,35.0,,,,,126.0,,,,34.0,-23.0,,,,,,,,True,True,,,,
31031,14,40.0,,,,92.0,7.3,,,,,26.0,,,,78.0,-6.7,,,,,,,,False,True,,,,
31033,131,176.0,,,,208.0,48.4,,,,,45.0,,,,77.0,-82.6,,,,,,,,False,False,,,,
31035,78,240.0,,,,146.0,242.3,,,,,162.0,,,,68.0,164.3,,,,,,,,True,False,,,,
31037,86,216.0,,,,390.0,73.6,,,,,130.0,,,,304.0,-12.4,,,,,,,,False,True,,,,
31039,119,408.0,,,,249.0,143.0,,,,,289.0,,,,130.0,24.0,,,,,,,,True,True,,,,
31041,145,416.0,,,,238.0,121.6,,,,,271.0,,,,93.0,-23.4,,,,,,,,True,True,,,,
31043,192,416.0,,,,400.0,72.5,,255.2,,,224.0,,,,208.0,-119.5,,63.2,,,,,,True,True,,True,,
31045,145,152.0,,,,147.0,70.6,,,,,7.0,,,,2.0,-74.4,,,,,,,,True,False,,,,
31047,216,776.0,,,,480.0,244.0,,552.8,,,560.0,,,,264.0,28.0,,336.8,,,,,,True,True,,True,,
31049,24,48.0,,,,36.0,372.3,,,,,24.0,,,,12.0,348.3,,,,,,,,True,False,,,,
31051,69,56.0,,,,135.0,6.1,,,,,-13.0,,,,66.0,-62.9,,,,,,,,False,False,,,,
31053,674,1576.0,,,,1046.0,559.6,,1269.3,,,902.0,,,,372.0,-114.4,,595.3,,,,,,True,True,,True,,
31055,7931,20600.0,,,,15279.0,8715.2,,8622.8,19860.0,,12669.0,,,,7348.0,784.2,,691.8,11929.0,,,,,True,True,,True,True,
31057,58,144.0,,,,49.0,181.4,,,,,86.0,,,,-9.0,123.4,,,,,,,,True,False,,,,
31059,51,120.0,,,,194.0,86.4,,,,,69.0,,,,143.0,35.4,,,,,,,,False,True,,,,
31061,29,24.0,,,,86.0,2.9,,,,,-5.0,,,,57.0,-26.1,,,,,,,,False,False,,,,
31063,28,80.0,,,,41.0,202.0,,,,,52.0,,,,13.0,174.0,,,,,,,,True,False,,,,
31065,116,152.0,,,,111.0,43.4,,,,,36.0,,,,-5.0,-72.6,,,,,,,,True,False,,,,
31067,193,416.0,,,,976.0,325.1,,,,,223.0,,,,783.0,132.1,,,,,,,,False,True,,,,
31069,18,40.0,,,,65.0,191.8,,,,,22.0,,,,47.0,173.8,,,,,,,,False,False,,,,
31071,19,8.0,,,,39.0,0.2,,,,,-11.0,,,,20.0,-18.8,,,,,,,,False,False,,,,
31073,19,64.0,,,,100.0,10.6,,,,,45.0,,,,81.0,-8.4,,,,,,,,False,True,,,,
31075,15,0.0,,,,16.0,0.7,,,,,-15.0,,,,1.0,-14.3,,,,,,,,True,True,,,,
31077,31,8.0,,,,73.0,0.5,,,,,-23.0,,,,42.0,-30.5,,,,,,,,False,False,,,,
31079,1128,2240.0,,,,1848.0,963.8,,1456.3,,,1112.0,,,,720.0,-164.2,,328.3,,,,,,True,True,,True,,
31081,127,360.0,,,,253.0,153.1,,,,,233.0,,,,126.0,26.1,,,,,,,,True,True,,,,
31083,29,48.0,,,,74.0,1.6,,,,,19.0,,,,45.0,-27.4,,,,,,,,False,False,,,,
31085,4,0.0,,,,48.0,4.0,,,,,-4.0,,,,44.0,0.0,,,,,,,,False,True,,,,
31087,142,56.0,,,,78.0,4.6,,,,,-86.0,,,,-64.0,-137.4,,,,,,,,True,False,,,,
31089,113,160.0,,,,233.0,64.8,,,,,47.0,,,,120.0,-48.2,,,,,,,,False,False,,,,
31091,4,0.0,,,,24.0,0.0,,,,,-4.0,,,,20.0,-4.0,,,,,,,,False,True,,,,
31093,50,72.0,,,,178.0,34.9,,,,,22.0,,,,128.0,-15.1,,,,,,,,False,True,,,,
31095,60,120.0,,,,324.0,33.7,,,,,60.0,,,,264.0,-26.3,,,,,,,,False,True,,,,
31097,64,248.0,,,,199.0,40.4,,,,,184.0,,,,135.0,-23.6,,,,,,,,True,True,,,,
31099,80,72.0,,,,155.0,244.8,,,,,-8.0,,,,75.0,164.8,,,,,,,,False,False,,,,
31101,65,208.0,,,,172.0,253.4,,,,,143.0,,,,107.0,188.4,,,,,,,,True,False,,,,
31103,12,0.0,,,,32.0,0.6,,,,,-12.0,,,,20.0,-11.4,,,,,,,,False,True,,,,
31105,66,56.0,,,,97.0,29.0,,,,,-10.0,,,,31.0,-37.0,,,,,,,,False,False,,,,
31107,117,416.0,,,,156.0,124.5,,,,,299.0,,,,39.0,7.5,,,,,,,,True,True,,,,
31109,4511,9544.0,,,,11080.0,6729.9,,5905.9,7155.0,,5033.0,,,,6569.0,2218.9,,1394.9,2644.0,,,,,False,True,,True,True,
31111,437,960.0,,,,1015.0,487.9,,1213.7,,,523.0,,,,578.0,50.9,,776.7,,,,,,False,True,,False,,
31113,13,0.0,,,,24.0,3.7,,,,,-13.0,,,,11.0,-9.3,,,,,,,,True,True,,,,
31115,3,8.0,,,,24.0,146.2,,,,,5.0,,,,21.0,143.2,,,,,,,,False,False,,,,
31117,9,8.0,,,,24.0,1.8,,,,,-1.0,,,,15.0,-7.2,,,,,,,,False,False,,,,
31119,245,712.0,,,,1071.0,324.1,,1776.5,,,467.0,,,,826.0,79.1,,1531.5,,,,,,False,True,,False,,
31121,115,368.0,,,,274.0,383.4,,,,,253.0,,,,159.0,268.4,,,,,,,,True,False,,,,
31123,58,176.0,,,,103.0,281.4,,,,,118.0,,,,45.0,223.4,,,,,,,,True,False,,,,
31125,27,64.0,,,,128.0,52.0,,,,,37.0,,,,101.0,25.0,,,,,,,,False,True,,,,
31127,99,304.0,,,,266.0,76.1,,,,,205.0,,,,167.0,-22.9,,,,,,,,True,True,,,,
31129,71,136.0,,,,145.0,1.0,,,,,65.0,,,,74.0,-70.0,,,,,,,,False,False,,,,
31131,275,384.0,,,,638.0,179.6,,,,,109.0,,,,363.0,-95.4,,,,,,,,False,True,,,,
31133,49,96.0,,,,206.0,268.5,,,,,47.0,,,,157.0,219.5,,,,,,,,False,False,,,,
31135,21,104.0,,,,82.0,45.6,,,,,83.0,,,,61.0,24.6,,,,,,,,True,True,,,,
31137,137,408.0,,,,240.0,214.4,,,,,271.0,,,,103.0,77.4,,,,,,,,True,True,,,,
31139,67,104.0,,,,151.0,18.2,,,,,37.0,,,,84.0,-48.8,,,,,,,,False,False,,,,
31141,284,632.0,,,,1015.0,191.0,,667.3,,,348.0,,,,731.0,-93.0,,383.3,,,,,,False,True,,False,,
31143,165,72.0,,,,169.0,254.5,,,,,-93.0,,,,4.0,89.5,,,,,,,,True,True,,,,
31145,168,552.0,,,,275.0,83.2,,,,,384.0,,,,107.0,-84.8,,,,,,,,True,True,,,,
31147,110,248.0,,,,314.0,79.5,,,,,138.0,,,,204.0,-30.5,,,,,,,,False,True,,,,
31149,5,8.0,,,,57.0,0.5,,,,,3.0,,,,52.0,-4.5,,,,,,,,False,False,,,,
31151,144,344.0,,,,640.0,58.9,,,,,200.0,,,,496.0,-85.1,,,,,,,,False,True,,,,
31153,3346,6080.0,,,,5244.0,3316.2,,1166.5,2457.0,,2734.0,,,,1898.0,-29.8,,-2179.5,-889.0,,,,,True,True,,True,True,
31155,414,968.0,,,,591.0,801.1,,,,,554.0,,,,177.0,387.1,,,,,,,,True,True,,,,
31157,222,304.0,,,,1025.0,65.8,,598.9,,,82.0,,,,803.0,-156.2,,376.9,,,,,,False,False,,False,,
31159,271,272.0,,,,714.0,129.9,,,,,1.0,,,,443.0,-141.1,,,,,,,,False,False,,,,
31161,94,80.0,,,,68.0,29.1,,,,,-14.0,,,,-26.0,-64.9,,,,,,,,False,False,,,,
31163,42,48.0,,,,64.0,5.9,,,,,6.0,,,,22.0,-36.1,,,,,,,,False,False,,,,
31165,8,8.0,,,,48.0,165.0,,,,,0.0,,,,40.0,157.0,,,,,,,,False,False,,,,
31167,28,112.0,,,,163.0,140.0,,,,,84.0,,,,135.0,112.0,,,,,,,,False,False,,,,
31169,79,152.0,,,,191.0,74.2,,,,,73.0,,,,112.0,-4.8,,,,,,,,False,True,,,,
31171,4,16.0,,,,16.0,1.0,,,,,12.0,,,,12.0,-3.0,,,,,,,,False,True,,,,
31173,91,104.0,,,,101.0,26.5,,,,,13.0,,,,10.0,-64.5,,,,,,,,True,False,,,,
31175,48,152.0,,,,98.0,15.3,,,,,104.0,,,,50.0,-32.7,,,,,,,,True,True,,,,
31177,312,552.0,,,,574.0,278.8,,,,,240.0,,,,262.0,-33.2,,,,,,,,False,True,,,,
31179,100,112.0,,,,180.0,19.2,,,,,12.0,,,,80.0,-80.8,,,,,,,,False,False,,,,
31181,32,80.0,,,,113.0,7.1,,,,,48.0,,,,81.0,-24.9,,,,,,,,False,True,,,,
31183,13,0.0,,,,32.0,0.6,,,,,-13.0,,,,19.0,-12.4,,,,,,,,False,True,,,,
31185,342,272.0,,,,441.0,178.2,,,,,-70.0,,,,99.0,-163.8,,,,,,,,False,False,,,,
32001,361,1352.0,,,,676.0,258.1,,,,,991.0,,,,315.0,-102.9,,,,,,,,True,True,,,,
32003,40599,114072.0,,,,104912.0,55130.4,,52871.5,119496.0,,73473.0,,,,64313.0,14531.4,,12272.5,78897.0,,,,,True,True,,True,False,
32005,413,1264.0,,,,1096.0,588.1,,,,,851.0,,,,683.0,175.1,,,,,,,,True,True,,,,
32007,566,768.0,,,,1040.0,389.9,,1460.4,,,202.0,,,,474.0,-176.1,,894.4,,,,,,False,True,,False,,
32009,3,16.0,,,,41.0,0.4,,,,,13.0,,,,38.0,-2.6,,,,,,,,False,True,,,,
32011,8,80.0,,,,68.0,401.3,,,,,72.0,,,,60.0,393.3,,,,,,,,True,False,,,,
32013,166,664.0,,,,443.0,667.3,,,,,498.0,,,,277.0,501.3,,,,,,,,True,False,,,,
32015,46,80.0,,,,201.0,5.1,,,,,34.0,,,,155.0,-40.9,,,,,,,,False,False,,,,
32017,50,168.0,,,,87.0,72.5,,,,,118.0,,,,37.0,22.5,,,,,,,,True,True,,,,
32019,465,1176.0,,,,1511.0,774.8,,1093.9,,,711.0,,,,1046.0,309.8,,628.9,,,,,,False,True,,True,,
32021,91,96.0,,,,133.0,168.6,,,,,5.0,,,,42.0,77.6,,,,,,,,False,False,,,,
32023,616,1472.0,,,,1250.0,137.2,,990.6,,,856.0,,,,634.0,-478.8,,374.6,,,,,,True,True,,True,,
32027,100,80.0,,,,194.0,685.5,,,,,-20.0,,,,94.0,585.5,,,,,,,,False,False,,,,
32029,13,8.0,,,,108.0,4.7,,,,,-5.0,,,,95.0,-8.3,,,,,,,,False,False,,,,
32031,5350,15912.0,,,,12279.0,4661.1,,13377.4,6032.0,,10562.0,,,,6929.0,-688.9,,8027.4,682.0,,,,,True,True,,True,True,
32033,141,232.0,,,,182.0,457.1,,,,,91.0,,,,41.0,316.1,,,,,,,,True,False,,,,
32510,666,2064.0,,,,1547.0,1091.1,,774.5,,,1398.0,,,,881.0,425.1,,108.5,,,,,,True,True,,True,,
33001,947,1832.0,,,,1925.0,1461.1,,,,,885.0,,,,978.0,514.1,,,,,,,,False,True,,,,
33003,725,952.0,,,,1092.0,1992.0,,,,,227.0,,,,367.0,1267.0,,,,,,,,False,False,,,,
33005,1273,1520.0,,,,2276.0,2420.9,,,,,247.0,,,,1003.0,1147.9,,,,,,,,False,False,,,,
33007,553,880.0,,,,429.0,2055.2,,,,,327.0,,,,-124.0,1502.2,,,,,,,,True,False,,,,
33009,1409,1368.0,,,,2176.0,3336.2,,,,,-41.0,,,,767.0,1927.2,,,,,,,,False,False,,,,
33011,8585,19768.0,,,,12898.0,45878.0,,11298.8,10572.0,,11183.0,,,,4313.0,37293.0,,2713.8,1987.0,,,,,True,False,,True,True,
33013,2119,4280.0,,,,4809.0,9027.3,,2919.4,1764.0,,2161.0,,,,2690.0,6908.3,,800.4,-355.0,,,,,False,False,,True,True,
33015,6367,10352.0,,,,11209.0,11866.2,,5070.6,5290.0,,3985.0,,,,4842.0,5499.2,,-1296.4,-1077.0,,,,,False,False,,True,True,
33017,3012,4536.0,,,,4448.0,8345.5,,5027.1,3416.0,,1524.0,,,,1436.0,5333.5,,2015.1,404.0,,,,,True,False,,False,True,
33019,755,1224.0,,,,1133.0,8972.7,,,,,469.0,,,,378.0,8217.7,,,,,,,,True,False,,,,
34001,8427,10416.0,,,,7490.0,7786.8,,8354.7,5466.0,,1989.0,,,,-937.0,-640.2,,-72.3,-2961.0,,,,,True,True,,True,False,
34003,23618,27456.0,,,,27381.0,27510.3,,85435.0,16594.0,,3838.0,,,,3763.0,3892.3,,61817.0,-7024.0,,,,,True,False,,False,False,
34005,10176,15752.0,,,,12479.0,15397.6,,26055.6,10441.0,,5576.0,,,,2303.0,5221.6,,15879.6,265.0,,,,,True,True,,False,True,
34007,10621,18144.0,,,,13621.0,14714.8,,18111.8,18298.0,,7523.0,,,,3000.0,4093.8,,7490.8,7677.0,,,,,True,True,,True,False,
34009,2369,2288.0,,,,2197.0,2784.8,,2357.4,,,-81.0,,,,-172.0,415.8,,-11.6,,,,,,False,False,,True,,
34011,4113,6664.0,,,,4304.0,4630.2,,2732.8,3618.0,,2551.0,,,,191.0,517.2,,-1380.2,-495.0,,,,,True,True,,True,True,
34013,20545,24088.0,,,,17580.0,21061.0,,16137.6,19620.0,,3543.0,,,,-2965.0,516.0,,-4407.4,-925.0,,,,,True,True,,False,True,
34015,6687,12136.0,,,,8714.0,19649.4,,8972.1,13385.0,,5449.0,,,,2027.0,12962.4,,2285.1,6698.0,,,,,True,False,,True,False,
34017,19506,25824.0,,,,17035.0,25406.3,,28849.2,18746.0,,6318.0,,,,-2471.0,5900.3,,9343.2,-760.0,,,,,True,True,,False,True,
34019,2500,3200.0,,,,2984.0,3575.5,,2846.3,,,700.0,,,,484.0,1075.5,,346.3,,,,,,True,False,,True,,
34021,7015,10000.0,,,,9650.0,9398.9,,5463.7,7528.0,,2985.0,,,,2635.0,2383.9,,-1551.3,513.0,,,,,True,True,,True,True,
34023,21756,30368.0,,,,23075.0,22410.2,,21204.8,23664.0,,8612.0,,,,1319.0,654.2,,-551.2,1908.0,,,,,True,True,,True,True,
34025,19766,27096.0,,,,19876.0,19737.1,,29233.2,11308.0,,7330.0,,,,110.0,-28.9,,9467.2,-8458.0,,,,,True,True,,False,False,
34027,12907,14648.0,,,,12983.0,8229.1,,12879.7,10614.0,,1741.0,,,,76.0,-4677.9,,-27.3,-2293.0,,,,,True,False,,True,False,
34029,20343,24144.0,,,,23069.0,16336.9,,38414.6,,,3801.0,,,,2726.0,-4006.1,,18071.6,,,,,,True,False,,False,,
34031,12760,14816.0,,,,14829.0,6557.8,,20126.0,8104.0,,2056.0,,,,2069.0,-6202.2,,7366.0,-4656.0,,,,,False,False,,False,False,
34033,1214,2936.0,,,,1770.0,4530.3,,1527.8,,,1722.0,,,,556.0,3316.3,,313.8,,,,,,True,False,,True,,
34035,6827,8160.0,,,,8609.0,8140.0,,4472.8,9104.0,,1333.0,,,,1782.0,1313.0,,-2354.2,2277.0,,,,,False,True,,False,False,
34037,3525,5344.0,,,,3619.0,4369.3,,3612.2,10491.0,,1819.0,,,,94.0,844.3,,87.2,6966.0,,,,,True,True,,True,False,
34039,13857,16008.0,,,,14324.0,12128.7,,25092.6,11039.0,,2151.0,,,,467.0,-1728.3,,11235.6,-2818.0,,,,,True,True,,False,False,
34041,2442,3184.0,,,,2775.0,2230.7,,1686.1,,,742.0,,,,333.0,-211.3,,-755.9,,,,,,True,True,,False,,
35001,8859,22336.0,,,,21589.0,17353.5,,21790.7,10860.0,,13477.0,,,,12730.0,8494.5,,12931.7,2001.0,,,,,True,True,,True,True,
35003,20,40.0,,,,41.0,886.4,,,,,20.0,,,,21.0,866.4,,,,,,,,False,False,,,,
35005,1188,3200.0,,,,1834.0,560.4,,1671.7,,,2012.0,,,,646.0,-627.6,,483.7,,,,,,True,True,,True,,
35006,354,944.0,,,,1202.0,200.5,,283.8,,,590.0,,,,848.0,-153.5,,-70.2,,,,,,False,True,,True,,
35007,127,520.0,,,,424.0,129.2,,,,,393.0,,,,297.0,2.2,,,,,,,,True,True,,,,
35009,629,1504.0,,,,1951.0,3110.3,,1275.3,,,875.0,,,,1322.0,2481.3,,646.3,,,,,,False,False,,True,,
35011,24,88.0,,,,106.0,377.2,,,,,64.0,,,,82.0,353.2,,,,,,,,False,False,,,,
35013,4264,7952.0,,,,5582.0,5962.3,,7652.0,7461.0,,3688.0,,,,1318.0,1698.3,,3388.0,3197.0,,,,,True,True,,True,True,
35015,1436,3176.0,,,,1812.0,1787.6,,2351.4,,,1740.0,,,,376.0,351.6,,915.4,,,,,,True,True,,True,,
35017,446,1032.0,,,,342.0,2184.0,,,,,586.0,,,,-104.0,1738.0,,,,,,,,True,False,,,,
35019,66,120.0,,,,152.0,85.0,,,,,54.0,,,,86.0,19.0,,,,,,,,False,True,,,,
35021,0,0.0,,,,57.0,2.0,,,,,0.0,,,,57.0,2.0,,,,,,,,False,False,,,,
35023,78,232.0,,,,62.0,879.4,,,,,154.0,,,,-16.0,801.4,,,,,,,,True,False,,,,
35025,880,3448.0,,,,2094.0,2948.4,,1037.0,,,2568.0,,,,1214.0,2068.4,,157.0,,,,,,True,True,,True,,
35027,411,656.0,,,,407.0,1468.3,,,,,245.0,,,,-4.0,1057.3,,,,,,,,True,False,,,,
35028,148,336.0,,,,484.0,621.0,,,,,188.0,,,,336.0,473.0,,,,,,,,False,False,,,,
35029,638,672.0,,,,336.0,693.7,,,,,34.0,,,,-302.0,55.7,,,,,,,,False,False,,,,
35031,1600,4096.0,,,,2226.0,1843.6,,1438.0,,,2496.0,,,,626.0,243.6,,-162.0,,,,,,True,True,,True,,
35033,29,72.0,,,,208.0,17.5,,,,,43.0,,,,179.0,-11.5,,,,,,,,False,True,,,,
35035,1020,1552.0,,,,1492.0,947.2,,719.5,,,532.0,,,,472.0,-72.8,,-300.5,,,,,,True,True,,True,,
35037,59,192.0,,,,293.0,111.1,,,,,133.0,,,,234.0,52.1,,,,,,,,False,True,,,,
35039,788,2288.0,,,,886.0,1517.8,,1355.6,,,1500.0,,,,98.0,729.8,,567.6,,,,,,True,True,,True,,
35041,232,616.0,,,,703.0,242.3,,,,,384.0,,,,471.0,10.3,,,,,,,,False,True,,,,
35043,2009,4912.0,,,,4767.0,3768.0,,4640.0,3610.0,,2903.0,,,,2758.0,1759.0,,2631.0,1601.0,,,,,True,True,,True,True,
35045,2168,7384.0,,,,4242.0,4804.8,,6340.6,,,5216.0,,,,2074.0,2636.8,,4172.6,,,,,,True,True,,True,,
35047,298,560.0,,,,1313.0,217.8,,,,,262.0,,,,1015.0,-80.2,,,,,,,,False,True,,,,
35049,1640,4360.0,,,,4233.0,4107.1,,4944.6,3553.0,,2720.0,,,,2593.0,2467.1,,3304.6,1913.0,,,,,True,True,,False,True,
35051,90,472.0,,,,206.0,1634.4,,,,,382.0,,,,116.0,1544.4,,,,,,,,True,False,,,,
35053,225,304.0,,,,511.0,60.2,,,,,79.0,,,,286.0,-164.8,,,,,,,,False,False,,,,
35055,309,584.0,,,,820.0,314.6,,,,,275.0,,,,511.0,5.6,,,,,,,,False,True,,,,
35057,135,240.0,,,,493.0,108.6,,,,,105.0,,,,358.0,-26.4,,,,,,,,False,True,,,,
35059,36,80.0,,,,91.0,4.8,,,,,44.0,,,,55.0,-31.2,,,,,,,,False,True,,,,
35061,964,2328.0,,,,2806.0,887.5,,3565.1,,,1364.0,,,,1842.0,-76.5,,2601.1,,,,,,False,True,,False,,
36001,7250,13848.0,,,,10806.0,20379.7,,17176.4,12111.0,,6598.0,,,,3556.0,13129.7,,9926.4,4861.0,,,,,True,False,,False,True,
36003,829,1608.0,,,,2129.0,1896.4,,,,,779.0,,,,1300.0,1067.4,,,,,,,,False,False,,,,
36005,53487,55968.0,,,,,93789.8,,21018.6,57355.0,,2481.0,,,,,40302.8,,-32468.4,3868.0,,,,,,False,,False,False,
36007,5734,9304.0,,,,8386.0,17407.9,,3655.3,23889.0,,3570.0,,,,2652.0,11673.9,,-2078.7,18155.0,,,,,True,False,,True,False,
36009,1506,2824.0,,,,3248.0,6085.0,,4454.0,,,1318.0,,,,1742.0,4579.0,,2948.0,,,,,,False,False,,False,,
36011,1645,5688.0,,,,4030.0,9341.4,,5903.8,,,4043.0,,,,2385.0,7696.4,,4258.8,,,,,,True,False,,False,,
36013,2864,6720.0,,,,5526.0,12020.0,,7113.6,,,3856.0,,,,2662.0,9156.0,,4249.6,,,,,,True,False,,False,,
36015,1394,3656.0,,,,3985.0,7730.9,,1434.0,,,2262.0,,,,2591.0,6336.9,,40.0,,,,,,False,False,,True,,
