,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
31131,17,24.0,,22.9,,23.0,17.0,17.0,,,,,9.7,,,0.0,,,34.0,25.7,,14.9,,,16.0,16.6,,,,23.0,20.0,,,,,,,22.8,,,,26.0,30.0,7.0,,5.9,,6.0,0.0,0.0,,,,,-7.3,,,-17.0,,,17.0,8.7,,-2.1,,,-1.0,-0.4,,,,6.0,3.0,,,,,,,5.8,,,,9.0,13.0,,True,,True,True,True,,,,,False,,,False,,,False,False,,True,,,True,True,,,,True,True,,,,,,,True,,,,False,False
31133,7,5.0,,5.1,,4.0,3.0,0.0,,,,,1.7,,,0.7,,,5.0,12.3,,2.9,,,3.0,3.6,,,,5.0,5.0,,,,,,,5.0,,,,6.5,,-2.0,,-1.9,,-3.0,-4.0,-7.0,,,,,-5.3,,,-6.3,,,-2.0,5.3,,-4.1,,,-4.0,-3.4,,,,-2.0,-2.0,,,,,,,-2.0,,,,-0.5,,,True,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,True,
31135,0,3.0,,3.2,,1.0,1.0,0.0,,,,,1.5,,,0.0,,,8.0,0.0,,1.0,,,1.0,0.6,,,,,3.0,,,,,,,3.5,,,,2.2,,3.0,,3.2,,1.0,1.0,0.0,,,,,1.5,,,0.0,,,8.0,0.0,,1.0,,,1.0,0.6,,,,,3.0,,,,,,,3.5,,,,2.2,,,False,,True,True,True,,,,,True,,,True,,,False,True,,True,,,True,True,,,,,False,,,,,,,False,,,,True,
31137,5,15.0,,15.2,,9.0,8.0,7.0,,,,,6.7,,,13.4,,,11.0,8.3,,9.4,,,4.0,7.9,,,,9.0,14.0,,,,,,,13.1,,,,14.7,18.9,10.0,,10.2,,4.0,3.0,2.0,,,,,1.7,,,8.4,,,6.0,3.3,,4.4,,,-1.0,2.9,,,,4.0,9.0,,,,,,,8.1,,,,9.7,13.9,,False,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,False
31139,6,0.0,,0.4,,3.0,3.0,0.0,,,,,3.0,,,0.7,,,16.0,0.9,,3.6,,,5.0,0.7,,,,1.0,6.0,,,,,,,1.0,,,,2.6,4.0,-6.0,,-5.6,,-3.0,-3.0,-6.0,,,,,-3.0,,,-5.3,,,10.0,-5.1,,-2.4,,,-1.0,-5.3,,,,-5.0,0.0,,,,,,,-5.0,,,,-3.4,-2.0,,True,,True,True,False,,,,,True,,,True,,,False,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
31141,20,17.0,,16.5,,15.0,13.0,7.0,,,,,16.8,,,10.6,,,67.0,6.1,,34.4,13.0,,1.0,10.1,,,,8.0,27.0,,,,,,,32.4,,,,14.0,41.7,-3.0,,-3.5,,-5.0,-7.0,-13.0,,,,,-3.2,,,-9.4,,,47.0,-13.9,,14.4,-7.0,,-19.0,-9.9,,,,-12.0,7.0,,,,,,,12.4,,,,-6.0,21.7,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,,,,,,,False,,,,False,False
31143,6,11.0,,10.9,,6.0,4.0,0.0,,,,,4.2,,,11.9,,,10.0,15.5,,11.6,,,1.0,3.8,,,,6.0,10.0,,,,,,,9.0,,,,3.5,14.3,5.0,,4.9,,0.0,-2.0,-6.0,,,,,-1.8,,,5.9,,,4.0,9.5,,5.6,,,-5.0,-2.2,,,,0.0,4.0,,,,,,,3.0,,,,-2.5,8.3,,True,,True,True,False,,,,,True,,,False,,,True,False,,False,,,False,True,,,,True,True,,,,,,,True,,,,True,False
31145,2,14.0,,11.5,,11.0,7.0,0.0,,,,,7.0,,,6.0,,,18.0,12.0,,10.9,,,5.0,6.4,,,,8.0,13.0,,,,,,,12.2,,,,12.4,12.9,12.0,,9.5,,9.0,5.0,-2.0,,,,,5.0,,,4.0,,,16.0,10.0,,8.9,,,3.0,4.4,,,,6.0,11.0,,,,,,,10.2,,,,10.4,10.9,,True,,True,True,True,,,,,True,,,True,,,False,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
31147,18,24.0,,24.2,,17.0,8.0,0.0,,,,,3.9,,,1.3,,,18.0,21.1,,6.2,,,6.0,6.5,,,,11.0,17.0,,,,,,,22.0,,,,31.2,23.5,6.0,,6.2,,-1.0,-10.0,-18.0,,,,,-14.1,,,-16.7,,,0.0,3.1,,-11.8,,,-12.0,-11.5,,,,-7.0,-1.0,,,,,,,4.0,,,,13.2,5.5,,False,,True,False,False,,,,,False,,,False,,,True,True,,False,,,False,False,,,,False,True,,,,,,,True,,,,False,True
31149,0,2.0,,1.5,,1.0,1.0,0.0,,,,,0.5,,,5.8,,,5.0,0.0,,0.3,,,1.0,0.3,,,,0.0,2.0,,,,,,,6.5,,,,0.9,,2.0,,1.5,,1.0,1.0,0.0,,,,,0.5,,,5.8,,,5.0,0.0,,0.3,,,1.0,0.3,,,,0.0,2.0,,,,,,,6.5,,,,0.9,,,True,,True,True,True,,,,,True,,,False,,,False,True,,True,,,True,True,,,,True,False,,,,,,,False,,,,True,
31151,15,0.0,,0.0,,6.0,7.0,0.0,,,,,8.8,,,5.7,,,21.0,12.9,,14.2,,,2.0,5.3,,,,3.0,8.0,,,,,,,11.9,,,,0.0,13.2,-15.0,,-15.0,,-9.0,-8.0,-15.0,,,,,-6.2,,,-9.3,,,6.0,-2.1,,-0.8,,,-13.0,-9.7,,,,-12.0,-7.0,,,,,,,-3.1,,,,-15.0,-1.8,,False,,True,True,False,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,False,True
31153,253,302.0,,300.1,,255.0,203.0,375.0,,,,,168.4,,,232.8,,,371.0,216.4,,216.4,235.0,,140.0,226.9,,,,210.0,249.0,,,,,,,273.4,202.0,,,267.8,288.8,49.0,,47.1,,2.0,-50.0,122.0,,,,,-84.6,,,-20.2,,,118.0,-36.6,,-36.6,-18.0,,-113.0,-26.1,,,,-43.0,-4.0,,,,,,,20.4,-51.0,,,14.8,35.8,,True,,True,False,False,,,,,False,,,True,,,False,True,,True,True,,False,True,,,,True,True,,,,,,,True,False,,,True,True
31155,12,28.0,,26.9,,23.0,18.0,19.0,,,,,16.8,,,31.6,,,32.0,9.1,,19.1,,,11.0,18.2,,,,16.0,31.0,,,,,,,26.4,,,,26.1,30.2,16.0,,14.9,,11.0,6.0,7.0,,,,,4.8,,,19.6,,,20.0,-2.9,,7.1,,,-1.0,6.2,,,,4.0,19.0,,,,,,,14.4,,,,14.1,18.2,,True,,True,True,True,,,,,True,,,False,,,False,True,,True,,,True,True,,,,True,False,,,,,,,True,,,,True,False
31157,12,18.0,,15.8,,19.0,19.0,7.0,,,,,19.7,,,12.2,,,68.0,50.4,,26.1,473.0,,6.0,13.1,,,,17.0,24.0,,,,,,,18.1,,,,14.0,62.8,6.0,,3.8,,7.0,7.0,-5.0,,,,,7.7,,,0.2,,,56.0,38.4,,14.1,461.0,,-6.0,1.1,,,,5.0,12.0,,,,,,,6.1,,,,2.0,50.8,,True,,False,False,True,,,,,False,,,True,,,False,False,,False,False,,False,True,,,,True,False,,,,,,,False,,,,True,False
31159,26,25.0,,30.0,,23.0,13.0,9.0,,,,,10.7,,,8.9,,,29.0,109.6,,21.1,,,3.0,15.0,,,,25.0,29.0,,,,,,,31.5,,,,22.6,27.9,-1.0,,4.0,,-3.0,-13.0,-17.0,,,,,-15.3,,,-17.1,,,3.0,83.6,,-4.9,,,-23.0,-11.0,,,,-1.0,3.0,,,,,,,5.5,,,,-3.4,1.9,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
31161,9,22.0,,22.3,,6.0,6.0,0.0,,,,,3.1,,,0.0,,,13.0,1.2,,5.5,,,2.0,7.8,,,,9.0,14.0,,,,,,,19.0,,,,27.4,,13.0,,13.3,,-3.0,-3.0,-9.0,,,,,-5.9,,,-9.0,,,4.0,-7.8,,-3.5,,,-7.0,-1.2,,,,0.0,5.0,,,,,,,10.0,,,,18.4,,,False,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,False,
31163,2,4.0,,3.1,,3.0,2.0,0.0,,,,,0.8,,,6.3,,,4.0,1.5,,1.3,,,3.0,0.5,,,,,4.0,,,,,,,5.4,,,,2.8,4.8,2.0,,1.1,,1.0,0.0,-2.0,,,,,-1.2,,,4.3,,,2.0,-0.5,,-0.7,,,1.0,-1.5,,,,,2.0,,,,,,,3.4,,,,0.8,2.8,,True,,True,True,False,,,,,True,,,False,,,False,True,,True,,,True,True,,,,,False,,,,,,,False,,,,True,False
31165,0,1.0,,1.0,,0.0,0.0,0.0,,,,,0.1,,,0.3,,,2.0,0.1,,0.3,,,0.0,0.1,,,,0.0,1.0,,,,,,,2.7,,,,1.0,,1.0,,1.0,,0.0,0.0,0.0,,,,,0.1,,,0.3,,,2.0,0.1,,0.3,,,0.0,0.1,,,,0.0,1.0,,,,,,,2.7,,,,1.0,,,True,,True,True,True,,,,,True,,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,False,,,,False,
31167,4,4.0,,3.8,,2.0,2.0,0.0,,,,,1.7,,,6.6,,,15.0,0.1,,1.5,,,2.0,0.7,,,,,6.0,,,,,,,5.2,,,,3.3,6.4,0.0,,-0.2,,-2.0,-2.0,-4.0,,,,,-2.3,,,2.6,,,11.0,-3.9,,-2.5,,,-2.0,-3.3,,,,,2.0,,,,,,,1.2,,,,-0.7,2.4,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,,False,,,,,,,False,,,,False,False
31169,1,9.0,,9.6,,7.0,5.0,0.0,,,,,3.3,,,11.9,,,7.0,11.4,,5.1,,,5.0,3.4,,,,5.0,8.0,,,,,,,9.8,,,,7.0,10.1,8.0,,8.6,,6.0,4.0,-1.0,,,,,2.3,,,10.9,,,6.0,10.4,,4.1,,,4.0,2.4,,,,4.0,7.0,,,,,,,8.8,,,,6.0,9.1,,False,,True,True,True,,,,,True,,,False,,,True,False,,True,,,True,True,,,,True,True,,,,,,,False,,,,True,False
31171,0,1.0,,0.8,,0.0,0.0,0.0,,,,,0.1,,,0.1,,,1.0,0.1,,0.1,,,0.0,0.1,,,,0.0,1.0,,,,,,,,,,,1.0,,1.0,,0.8,,0.0,0.0,0.0,,,,,0.1,,,0.1,,,1.0,0.1,,0.1,,,0.0,0.1,,,,0.0,1.0,,,,,,,,,,,1.0,,,True,,True,True,True,,,,,True,,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,,False,
31173,5,4.0,,3.9,,6.0,5.0,0.0,,,,,4.3,,,0.0,,,20.0,5.7,,5.3,,,7.0,1.7,,,,3.0,7.0,,,,,,,3.5,,,,1.4,6.8,-1.0,,-1.1,,1.0,0.0,-5.0,,,,,-0.7,,,-5.0,,,15.0,0.7,,0.3,,,2.0,-3.3,,,,-2.0,2.0,,,,,,,-1.5,,,,-3.6,1.8,,False,,False,True,False,,,,,True,,,False,,,False,True,,True,,,False,False,,,,False,False,,,,,,,False,,,,False,False
31175,3,3.0,,3.0,,3.0,3.0,0.0,,,,,1.8,,,6.6,,,7.0,9.1,,2.6,,,4.0,1.2,,,,3.0,4.0,,,,,,,4.5,,,,3.1,4.1,0.0,,-0.0,,0.0,0.0,-3.0,,,,,-1.2,,,3.6,,,4.0,6.1,,-0.4,,,1.0,-1.8,,,,0.0,1.0,,,,,,,1.5,,,,0.1,1.1,,False,,True,True,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,True,False,,,,,,,False,,,,False,False
31177,16,11.0,,11.3,,9.0,10.0,7.0,,,,,12.5,,,17.7,,,44.0,5.8,,15.0,,,1.0,8.7,,,,9.0,17.0,,,,,,,12.1,,,,4.9,24.5,-5.0,,-4.7,,-7.0,-6.0,-9.0,,,,,-3.5,,,1.7,,,28.0,-10.2,,-1.0,,,-15.0,-7.3,,,,-7.0,1.0,,,,,,,-3.9,,,,-11.1,8.5,,True,,False,False,False,,,,,True,,,True,,,False,False,,True,,,False,False,,,,False,True,,,,,,,True,,,,False,False
31179,12,27.0,,27.1,,13.0,12.0,13.0,,,,,5.0,,,22.9,,,22.0,14.5,,6.9,,,11.0,11.8,,,,27.0,21.0,,,,,,,45.4,,,,13.2,36.0,15.0,,15.1,,1.0,0.0,1.0,,,,,-7.0,,,10.9,,,10.0,2.5,,-5.1,,,-1.0,-0.2,,,,15.0,9.0,,,,,,,33.4,,,,1.2,24.0,,False,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,True,,,,,,,False,,,,True,False
31181,3,2.0,,1.8,,2.0,2.0,0.0,,,,,1.5,,,0.3,,,5.0,22.7,,2.8,,,3.0,0.5,,,,2.0,3.0,,,,,,,1.4,,,,1.8,4.0,-1.0,,-1.2,,-1.0,-1.0,-3.0,,,,,-1.5,,,-2.7,,,2.0,19.7,,-0.2,,,0.0,-2.5,,,,-1.0,0.0,,,,,,,-1.6,,,,-1.2,1.0,,False,,False,False,False,,,,,False,,,False,,,False,False,,True,,,True,False,,,,False,True,,,,,,,False,,,,False,True
31183,0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.2,,,0.3,,,1.0,1.2,,0.3,,,1.0,0.1,,,,0.0,0.0,,,,,,,,,,,0.9,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.2,,,0.3,,,1.0,1.2,,0.3,,,1.0,0.1,,,,0.0,0.0,,,,,,,,,,,0.9,,,True,,True,True,True,,,,,False,,,False,,,False,False,,False,,,False,False,,,,True,True,,,,,,,,,,,False,
31185,11,8.0,,11.5,,14.0,10.0,14.0,,,,,11.7,,,0.0,,,19.0,32.6,,24.2,,,2.0,10.6,,,,11.0,15.0,,,,,,,11.5,,,,5.1,20.2,-3.0,,0.5,,3.0,-1.0,3.0,,,,,0.7,,,-11.0,,,8.0,21.6,,13.2,,,-9.0,-0.4,,,,0.0,4.0,,,,,,,0.5,,,,-5.9,9.2,,True,,False,True,False,,,,,True,,,False,,,False,False,,False,,,False,True,,,,True,False,,,,,,,True,,,,False,False
32001,16,30.0,,25.6,,20.0,22.0,7.0,,,,,10.9,,,30.8,,,30.0,18.0,,14.7,,,29.0,20.1,,,,27.0,16.0,,,,,,,34.5,,,,21.7,28.8,14.0,,9.6,,4.0,6.0,-9.0,,,,,-5.1,,,14.8,,,14.0,2.0,,-1.3,,,13.0,4.1,,,,11.0,0.0,,,,,,,18.5,,,,5.7,12.8,,True,,True,True,True,,,,,True,,,False,,,False,True,,True,,,True,True,,,,True,True,,,,,,,False,,,,True,True
32003,2023,2242.0,,2104.8,2025.4,1505.0,1685.0,1752.0,,,,,1243.8,,,1862.7,,1468.4,2491.0,1472.7,,2001.5,1951.0,,1206.0,2014.7,,,,1618.0,1282.0,,,,,,,2637.5,1389.0,,,1472.9,2316.2,219.0,,81.8,2.4,-518.0,-338.0,-271.0,,,,,-779.2,,,-160.3,,-554.6,468.0,-550.3,,-21.5,-72.0,,-817.0,-8.3,,,,-405.0,-741.0,,,,,,,614.5,-634.0,,,-550.1,293.2,,True,True,False,False,False,,,,,False,,,True,,False,False,False,,True,True,,False,True,,,,False,False,,,,,,,False,False,,,False,False
32005,34,36.0,,36.4,,26.0,30.0,24.0,,,,,17.0,,,33.9,,,36.0,23.0,,17.8,22.0,,34.0,26.8,,,,38.0,20.0,,,,,,,56.0,,,,31.7,49.3,2.0,,2.4,,-8.0,-4.0,-10.0,,,,,-17.0,,,-0.1,,,2.0,-11.0,,-16.2,-12.0,,0.0,-7.2,,,,4.0,-14.0,,,,,,,22.0,,,,-2.3,15.3,,False,,False,False,False,,,,,False,,,True,,,False,False,,False,False,,True,False,,,,False,False,,,,,,,False,,,,False,False
32007,37,44.0,,37.0,,46.0,38.0,56.0,,,,,26.3,,,25.0,,,129.0,64.5,,26.5,52.0,,27.0,41.2,,,,42.0,28.0,,,,,,,48.7,,,,51.4,52.7,7.0,,0.0,,9.0,1.0,19.0,,,,,-10.7,,,-12.0,,,92.0,27.5,,-10.5,15.0,,-10.0,4.2,,,,5.0,-9.0,,,,,,,11.7,,,,14.4,15.7,,True,,False,True,False,,,,,False,,,False,,,False,False,,False,False,,False,True,,,,True,False,,,,,,,False,,,,False,False
32009,0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.1,,,0.2,,,1.0,0.0,,0.1,,,0.0,0.0,,,,0.0,0.0,,,,,,,0.7,,,,0.9,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.1,,,0.2,,,1.0,0.0,,0.1,,,0.0,0.0,,,,0.0,0.0,,,,,,,0.7,,,,0.9,,,False,,True,True,True,,,,,False,,,False,,,False,False,,False,,,True,False,,,,True,True,,,,,,,False,,,,False,
32011,0,0.0,,0.1,,0.0,0.0,0.0,,,,,0.2,,,0.5,,,5.0,0.5,,0.5,,,0.0,0.1,,,,0.0,0.0,,,,,,,0.1,,,,1.1,,0.0,,0.1,,0.0,0.0,0.0,,,,,0.2,,,0.5,,,5.0,0.5,,0.5,,,0.0,0.1,,,,0.0,0.0,,,,,,,0.1,,,,1.1,,,False,,True,True,True,,,,,False,,,False,,,False,False,,False,,,True,False,,,,True,True,,,,,,,False,,,,False,
32013,7,14.0,,14.6,,9.0,9.0,0.0,,,,,7.2,,,4.0,,,33.0,8.0,,8.2,,,11.0,3.8,,,,5.0,5.0,,,,,,,18.9,,,,9.1,14.3,7.0,,7.6,,2.0,2.0,-7.0,,,,,0.2,,,-3.0,,,26.0,1.0,,1.2,,,4.0,-3.2,,,,-2.0,-2.0,,,,,,,11.9,,,,2.1,7.3,,False,,True,True,False,,,,,True,,,True,,,False,True,,True,,,True,True,,,,True,True,,,,,,,False,,,,True,False
32015,2,0.0,,0.0,,1.0,3.0,0.0,,,,,1.8,,,0.8,,,13.0,0.1,,1.6,,,4.0,1.3,,,,0.0,0.0,,,,,,,2.0,,,,0.5,2.9,-2.0,,-2.0,,-1.0,1.0,-2.0,,,,,-0.2,,,-1.2,,,11.0,-1.9,,-0.4,,,2.0,-0.7,,,,-2.0,-2.0,,,,,,,0.0,,,,-1.5,0.9,,True,,True,True,False,,,,,True,,,True,,,False,True,,True,,,False,True,,,,False,False,,,,,,,True,,,,True,True
32017,1,1.0,,0.8,,1.0,2.0,0.0,,,,,1.6,,,0.1,,,7.0,1.1,,1.3,,,2.0,0.3,,,,0.0,0.0,,,,,,,3.1,,,,0.2,9.2,0.0,,-0.2,,0.0,1.0,-1.0,,,,,0.6,,,-0.9,,,6.0,0.1,,0.3,,,1.0,-0.7,,,,-1.0,-1.0,,,,,,,2.1,,,,-0.8,8.2,,False,,True,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
32019,40,30.0,,28.7,,21.0,19.0,12.0,,,,,14.8,,,32.0,,,51.0,25.7,,19.5,22.5,,10.0,21.1,,,,25.0,15.0,,,,,,,35.5,,,,20.9,34.7,-10.0,,-11.3,,-19.0,-21.0,-28.0,,,,,-25.2,,,-8.0,,,11.0,-14.3,,-20.5,-17.5,,-30.0,-18.9,,,,-15.0,-25.0,,,,,,,-4.5,,,,-19.1,-5.3,,False,,False,False,False,,,,,False,,,True,,,False,False,,False,False,,False,False,,,,False,False,,,,,,,True,,,,False,True
32021,7,0.0,,0.0,,2.0,3.0,0.0,,,,,2.2,,,1.5,,,6.0,3.0,,2.6,,,7.0,0.4,,,,2.0,1.0,,,,,,,1.5,,,,0.0,5.9,-7.0,,-7.0,,-5.0,-4.0,-7.0,,,,,-4.8,,,-5.5,,,-1.0,-4.0,,-4.4,,,0.0,-6.6,,,,-5.0,-6.0,,,,,,,-5.5,,,,-7.0,-1.1,,False,,True,True,False,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,False,True
32023,17,23.0,,22.6,,23.0,26.0,0.0,,,,,19.5,,,56.0,,,42.0,34.9,,27.2,24.0,,20.0,30.8,,,,21.0,13.0,,,,,,,22.9,,,,17.9,28.9,6.0,,5.6,,6.0,9.0,-17.0,,,,,2.5,,,39.0,,,25.0,17.9,,10.2,7.0,,3.0,13.8,,,,4.0,-4.0,,,,,,,5.9,,,,0.9,11.9,,True,,False,False,False,,,,,True,,,False,,,False,False,,False,False,,True,False,,,,True,True,,,,,,,True,,,,True,False
32027,5,3.0,,3.1,,2.0,5.0,0.0,,,,,7.6,,,0.3,,,9.0,1.6,,3.7,,,7.0,1.0,,,,2.0,1.0,,,,,,,2.9,,,,3.0,,-2.0,,-1.9,,-3.0,0.0,-5.0,,,,,2.6,,,-4.7,,,4.0,-3.4,,-1.3,,,2.0,-4.0,,,,-3.0,-4.0,,,,,,,-2.1,,,,-2.0,,,True,,False,True,False,,,,,False,,,False,,,False,False,,True,,,False,False,,,,False,False,,,,,,,False,,,,False,
32029,2,1.0,,1.2,,1.0,1.0,0.0,,,,,0.2,,,0.0,,,3.0,0.2,,0.4,,,1.0,0.2,,,,1.0,1.0,,,,,,,1.2,,,,1.8,2.1,-1.0,,-0.8,,-1.0,-1.0,-2.0,,,,,-1.8,,,-2.0,,,1.0,-1.8,,-1.6,,,-1.0,-1.8,,,,-1.0,-1.0,,,,,,,-0.8,,,,-0.2,0.1,,True,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,True,,,,True,True
32031,224,334.0,,318.6,293.4,267.0,231.0,290.0,,,,,230.2,,,458.9,,223.1,588.0,201.3,,220.7,284.5,,93.0,247.6,,,,283.0,101.0,,,,,,,495.9,175.0,,,294.3,354.3,110.0,,94.6,69.4,43.0,7.0,66.0,,,,,6.2,,,234.9,,-0.9,364.0,-22.7,,-3.3,60.5,,-131.0,23.6,,,,59.0,-123.0,,,,,,,271.9,-49.0,,,70.3,130.3,,True,True,True,True,True,,,,,True,,,False,,True,False,True,,True,True,,False,True,,,,True,False,,,,,,,False,True,,,True,False
32033,0,5.0,,1.9,,4.0,7.0,0.0,,,,,3.4,,,3.5,,,11.0,2.8,,7.1,,,14.0,3.3,,,,,6.0,,,,,,,12.4,,,,10.5,0.0,5.0,,1.9,,4.0,7.0,0.0,,,,,3.4,,,3.5,,,11.0,2.8,,7.1,,,14.0,3.3,,,,,6.0,,,,,,,12.4,,,,10.5,0.0,,True,,True,False,True,,,,,True,,,True,,,False,True,,False,,,False,True,,,,,False,,,,,,,False,,,,False,True
32510,57,54.0,,52.4,,41.0,36.0,36.0,,,,,36.0,,,0.0,,,56.0,47.0,,32.6,30.5,,23.0,37.4,,,,62.0,30.0,,,,,,,154.3,,,,48.2,,-3.0,,-4.6,,-16.0,-21.0,-21.0,,,,,-21.0,,,-57.0,,,-1.0,-10.0,,-24.4,-26.5,,-34.0,-19.6,,,,5.0,-27.0,,,,,,,97.3,,,,-8.8,,,False,,False,False,False,,,,,False,,,False,,,True,False,,False,False,,False,False,,,,False,False,,,,,,,False,,,,False,
33001,42,63.0,,64.2,,52.0,56.0,40.0,,,,,36.7,,,66.7,,,95.0,31.3,,39.4,46.5,,57.0,58.2,,,,58.0,80.0,,,,,,,54.4,,,,46.1,61.5,21.0,,22.2,,10.0,14.0,-2.0,,,,,-5.3,,,24.7,,,53.0,-10.7,,-2.6,4.5,,15.0,16.2,,,,16.0,38.0,,,,,,,12.4,,,,4.1,19.5,,False,,True,True,True,,,,,True,,,False,,,False,True,,True,True,,True,True,,,,True,False,,,,,,,True,,,,True,True
33003,60,63.0,,63.2,,49.0,45.0,55.0,,,,,22.1,,,46.5,,,51.0,44.4,,33.3,39.0,,54.0,47.0,,,,57.0,68.0,,,,,,,49.2,,,,62.9,42.4,3.0,,3.2,,-11.0,-15.0,-5.0,,,,,-37.9,,,-13.5,,,-9.0,-15.6,,-26.7,-21.0,,-6.0,-13.0,,,,-3.0,8.0,,,,,,,-10.8,,,,2.9,-17.6,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,,,,,,,False,,,,True,False
