,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
20143,12,30.0,,2.0,7.0,,,,,,,17.0,27.7,,1.2,10.6,,,,,,,,,14.0,,18.0,,-10.0,-5.0,,,,,,,5.0,15.7,,-10.8,-1.4,,,,,,,,,2.0,,,True,True,,,,,,,True,True,,True,True,,,,,,,,,True,
20145,199,0.0,,0.0,0.0,,,,,,,5.0,8.6,,,1.1,,0.0,,,0.1,,,,0.0,,-199.0,,-199.0,-199.0,,,,,,,-194.0,-190.4,,,-197.9,,-199.0,,,-198.9,,,,-199.0,,,False,False,,,,,,,True,True,,,True,,False,,,True,,,,False,
20147,13,15.0,,5.0,3.0,,,,,,,6.0,24.7,,3.6,6.5,,18.0,,,,,,,2.0,,2.0,,-8.0,-10.0,,,,,,,-7.0,11.7,,-9.4,-6.5,,5.0,,,,,,,-11.0,,,False,False,,,,,,,False,False,,False,False,,False,,,,,,,False,
20149,59,35.0,,30.0,33.0,,,,,,,145.0,124.5,,13.6,27.9,,,,,41.1,,,,16.0,,-24.0,,-29.0,-26.0,,,,,,,86.0,65.5,,-45.4,-31.1,,,,,-17.9,,,,-43.0,,,False,False,,,,,,,False,False,,False,False,,,,,True,,,,False,
20151,8,40.0,,17.0,35.0,,,,,,,27.0,18.4,,3.4,19.0,,20.0,,,21.7,,,,24.0,,32.0,,9.0,27.0,,,,,,,19.0,10.4,,-4.6,11.0,,12.0,,,13.7,,,,16.0,,,True,True,,,,,,,True,True,,True,True,,True,,,True,,,,True,
20153,1,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.5,,0.0,,,,,,,,,-1.0,,-1.0,-1.0,,,,,,,-1.0,-1.0,,,-0.5,,-1.0,,,,,,,,,,False,False,,,,,,,False,False,,,True,,False,,,,,,,,
20155,545,195.0,244.9,157.0,739.0,,,,,,,411.0,474.9,,104.7,164.6,0.0,127.0,,,186.1,,,,174.0,,-350.0,-300.1,-388.0,194.0,,,,,,,-134.0,-70.1,,-440.3,-380.4,-545.0,-418.0,,,-358.9,,,,-371.0,,True,False,True,,,,,,,True,True,,False,False,False,False,,,False,,,,False,
20157,14,10.0,,2.0,0.0,,,,,,,9.0,15.6,,1.4,3.0,,,,,24.0,,,,3.0,,-4.0,,-12.0,-14.0,,,,,,,-5.0,1.6,,-12.6,-11.0,,,,,10.0,,,,-11.0,,,False,False,,,,,,,False,True,,False,False,,,,,False,,,,False,
20159,23,45.0,,18.0,31.0,,,,,,,30.0,34.0,,0.6,18.6,,20.0,,,,,,,64.0,,22.0,,-5.0,8.0,,,,,,,7.0,11.0,,-22.4,-4.4,,-3.0,,,,,,,41.0,,,True,True,,,,,,,True,True,,False,True,,True,,,,,,,False,
20161,447,185.0,590.2,192.0,139.0,,,,,,,564.0,802.5,,29.9,122.9,243.0,183.0,,,286.2,,,,82.0,,-262.0,143.2,-255.0,-308.0,,,,,,,117.0,355.5,,-417.1,-324.1,-204.0,-264.0,,,-160.8,,,,-365.0,,True,True,False,,,,,,,True,False,,False,False,True,False,,,True,,,,False,
20163,12,20.0,,0.0,0.0,,,,,,,3.0,9.2,,0.3,3.2,,0.0,,,9.4,,,,78.0,,8.0,,-12.0,-12.0,,,,,,,-9.0,-2.8,,-11.7,-8.8,,-12.0,,,-2.6,,,,66.0,,,False,False,,,,,,,False,True,,False,False,,False,,,True,,,,False,
20165,10,5.0,,1.0,0.0,,,,,,,0.0,24.4,,,0.8,,0.0,,,3.6,,,,2.0,,-5.0,,-9.0,-10.0,,,,,,,-10.0,14.4,,,-9.2,,-10.0,,,-6.4,,,,-8.0,,,False,False,,,,,,,False,False,,,False,,False,,,False,,,,False,
20167,12,20.0,,6.0,0.0,,,,,,,7.0,55.4,,,4.0,,8.0,,,10.2,,,,41.0,,8.0,,-6.0,-12.0,,,,,,,-5.0,43.4,,,-8.0,,-4.0,,,-1.8,,,,29.0,,,True,False,,,,,,,True,False,,,True,,True,,,True,,,,False,
20169,166,250.0,326.8,194.0,203.0,,,,,,,460.0,725.0,,23.9,126.2,313.9,,,,283.2,,,,119.0,,84.0,160.8,28.0,37.0,,,,,,,294.0,559.0,,-142.1,-39.8,147.9,,,,117.2,,,,-47.0,,False,True,True,,,,,,,False,False,,False,True,False,,,,False,,,,True,
20171,88,15.0,,1.0,0.0,,,,,,,5.0,12.3,,0.8,2.4,,13.0,,,10.4,,,,16.0,,-73.0,,-87.0,-88.0,,,,,,,-83.0,-75.7,,-87.2,-85.6,,-75.0,,,-77.6,,,,-72.0,,,False,False,,,,,,,False,False,,False,False,,False,,,False,,,,True,
20173,3611,4605.0,4219.4,4379.0,9758.0,,,,,,,4355.0,8523.2,,11009.4,4927.6,3975.3,2673.0,,,4112.6,8093.0,,,6592.0,,994.0,608.4,768.0,6147.0,,,,,,,744.0,4912.2,,7398.4,1316.6,364.3,-938.0,,,501.6,4482.0,,,2981.0,,True,True,False,,,,,,,True,False,,False,False,True,True,,,True,False,,,False,
20175,294,245.0,,97.0,186.0,,,,,,,243.0,147.7,,55.0,95.5,10.9,488.0,,,301.4,,,,0.0,,-49.0,,-197.0,-108.0,,,,,,,-51.0,-146.3,,-239.0,-198.5,-283.1,194.0,,,7.4,,,,-294.0,,,False,False,,,,,,,False,False,,False,False,False,False,,,True,,,,False,
20177,863,535.0,1688.9,568.0,208.0,,,,,,,1649.0,1478.1,,213.7,551.9,662.2,596.0,,,215.7,737.0,,,327.0,,-328.0,825.9,-295.0,-655.0,,,,,,,786.0,615.1,,-649.3,-311.1,-200.8,-267.0,,,-647.3,-126.0,,,-536.0,,False,True,False,,,,,,,False,False,,False,True,True,True,,,False,True,,,False,
20179,3,0.0,,0.0,0.0,,,,,,,0.0,2.7,,0.1,1.0,,0.0,,,0.0,,,,0.0,,-3.0,,-3.0,-3.0,,,,,,,-3.0,-0.3,,-2.9,-2.0,,-3.0,,,-3.0,,,,-3.0,,,False,False,,,,,,,False,True,,True,True,,False,,,False,,,,False,
20181,8,0.0,,0.0,0.0,,,,,,,0.0,1.7,,0.2,0.9,,0.0,,,0.0,,,,0.0,,-8.0,,-8.0,-8.0,,,,,,,-8.0,-6.3,,-7.8,-7.1,,-8.0,,,-8.0,,,,-8.0,,,False,False,,,,,,,False,True,,True,True,,False,,,False,,,,False,
20183,0,0.0,,0.0,0.0,,,,,,,0.0,3.0,,0.0,0.7,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,3.0,,0.0,0.7,,0.0,,,0.0,,,,0.0,,,True,True,,,,,,,True,False,,False,False,,True,,,False,,,,True,
20185,29,0.0,,0.0,0.0,,,,,,,5.0,7.7,,0.0,0.5,,0.0,,,0.0,,,,0.0,,-29.0,,-29.0,-29.0,,,,,,,-24.0,-21.3,,-29.0,-28.5,,-29.0,,,-29.0,,,,-29.0,,,False,False,,,,,,,True,True,,True,True,,False,,,False,,,,False,
20187,27,15.0,,0.0,0.0,,,,,,,0.0,3.9,,0.4,1.8,,0.0,,,,,,,39.0,,-12.0,,-27.0,-27.0,,,,,,,-27.0,-23.1,,-26.6,-25.2,,-27.0,,,,,,,12.0,,,False,False,,,,,,,False,False,,False,False,,False,,,,,,,False,
20189,28,5.0,,0.0,0.0,,,,,,,16.0,14.0,,2.4,3.5,,,,,0.2,,,,1.0,,-23.0,,-28.0,-28.0,,,,,,,-12.0,-14.0,,-25.6,-24.5,,,,,-27.8,,,,-27.0,,,False,False,,,,,,,True,True,,False,False,,,,,False,,,,False,
20191,32,115.0,,80.0,120.0,,,,,,,117.0,179.2,,6.4,70.1,,54.0,,,151.2,,,,63.0,,83.0,,48.0,88.0,,,,,,,85.0,147.2,,-25.6,38.1,,22.0,,,119.2,,,,31.0,,,True,False,,,,,,,False,False,,True,True,,True,,,False,,,,True,
20193,28,20.0,,4.0,0.0,,,,,,,5.0,23.3,,,4.7,,,,,21.6,,,,21.0,,-8.0,,-24.0,-28.0,,,,,,,-23.0,-4.7,,,-23.3,,,,,-6.4,,,,-7.0,,,False,False,,,,,,,False,True,,,False,,,,,True,,,,True,
20195,21,0.0,,0.0,0.0,,,,,,,0.0,11.0,,0.1,0.6,,0.0,,,0.0,,,,0.0,,-21.0,,-21.0,-21.0,,,,,,,-21.0,-10.0,,-20.9,-20.4,,-21.0,,,-21.0,,,,-21.0,,,False,False,,,,,,,False,True,,True,True,,False,,,False,,,,False,
20197,15,5.0,,2.0,0.0,,,,,,,12.0,10.0,,1.7,3.0,,,,,3.9,,,,2.0,,-10.0,,-13.0,-15.0,,,,,,,-3.0,-5.0,,-13.3,-12.0,,,,,-11.1,,,,-13.0,,,False,False,,,,,,,True,True,,False,False,,,,,False,,,,False,
20199,2,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.5,,0.0,,,,,,,,,-2.0,,-2.0,-2.0,,,,,,,-2.0,-2.0,,,-1.5,,-2.0,,,,,,,,,,False,False,,,,,,,False,False,,,True,,False,,,,,,,,
20201,5,0.0,,0.0,0.0,,,,,,,0.0,13.9,,,0.6,,0.0,,,0.0,,,,0.0,,-5.0,,-5.0,-5.0,,,,,,,-5.0,8.9,,,-4.4,,-5.0,,,-5.0,,,,-5.0,,,False,False,,,,,,,False,False,,,True,,False,,,False,,,,False,
20203,2,10.0,,0.0,0.0,,,,,,,0.0,25.6,,,1.0,,0.0,,,3.9,,,,62.0,,8.0,,-2.0,-2.0,,,,,,,-2.0,23.6,,,-1.0,,-2.0,,,1.9,,,,60.0,,,True,True,,,,,,,True,False,,,True,,True,,,True,,,,False,
20205,10,5.0,,1.0,0.0,,,,,,,14.0,21.6,,0.1,1.2,,0.0,,,4.1,,,,4.0,,-5.0,,-9.0,-10.0,,,,,,,4.0,11.6,,-9.9,-8.8,,-10.0,,,-5.9,,,,-6.0,,,False,False,,,,,,,True,False,,False,False,,False,,,False,,,,False,
20207,1,5.0,,0.0,0.0,,,,,,,5.0,3.0,,0.3,1.4,,,,,,,,,0.0,,4.0,,-1.0,-1.0,,,,,,,4.0,2.0,,-0.7,0.4,,,,,,,,,-1.0,,,True,True,,,,,,,False,True,,True,True,,,,,,,,,True,
20209,1925,2695.0,2588.0,1464.0,1897.0,,,,,,,2400.0,1835.7,,763.6,1482.2,1348.0,2010.0,,,2344.4,1322.0,,,1294.0,,770.0,663.0,-461.0,-28.0,,,,,,,475.0,-89.3,,-1161.4,-442.8,-577.0,85.0,,,419.4,-603.0,,,-631.0,,True,True,True,,,,,,,True,True,,False,True,True,True,,,True,True,,,True,
21001,81,120.0,,75.0,293.0,,,,,,,96.0,176.3,,34.6,92.6,71.7,165.0,,,138.1,,,,52.0,,39.0,,-6.0,212.0,,,,,,,15.0,95.3,,-46.4,11.6,-9.3,84.0,,,57.1,,,,-29.0,,,True,False,,,,,,,True,False,,False,True,True,False,,,False,,,,True,
21003,44,60.0,,44.0,39.0,,,,,,,119.0,133.7,,5.8,55.5,62.5,167.0,,,54.5,,,,30.0,,16.0,,0.0,-5.0,,,,,,,75.0,89.7,,-38.2,11.5,18.5,123.0,,,10.5,,,,-14.0,,,True,True,,,,,,,False,False,,False,True,False,False,,,True,,,,True,
21005,67,65.0,,32.0,313.0,,,,,,,40.0,112.8,,8.5,39.8,,,,,46.4,,,,102.0,,-2.0,,-35.0,246.0,,,,,,,-27.0,45.8,,-58.5,-27.2,,,,,-20.6,,,,35.0,,,False,False,,,,,,,False,False,,False,False,,,,,False,,,,False,
21007,15,15.0,,5.0,2.0,,,,,,,24.0,38.7,,2.3,8.0,,26.0,,,8.2,,,,13.0,,0.0,,-10.0,-13.0,,,,,,,9.0,23.7,,-12.7,-7.0,,11.0,,,-6.8,,,,-2.0,,,False,False,,,,,,,False,False,,False,False,,False,,,False,,,,False,
21009,249,435.0,,248.0,1263.0,,,,,,,194.0,585.0,,230.9,295.2,346.5,388.0,,,330.6,,,,526.0,,186.0,,-1.0,1014.0,,,,,,,-55.0,336.0,,-18.1,46.2,97.5,139.0,,,81.6,,,,277.0,,,True,False,,,,,,,True,False,,True,True,True,True,,,True,,,,False,
21011,38,20.0,,8.0,0.0,,,,,,,15.0,59.6,,3.9,12.7,,28.0,,,21.4,,,,21.0,,-18.0,,-30.0,-38.0,,,,,,,-23.0,21.6,,-34.1,-25.3,,-10.0,,,-16.6,,,,-17.0,,,False,False,,,,,,,False,False,,False,False,,True,,,True,,,,True,
21013,174,335.0,,247.0,262.0,,,,,,,259.0,977.8,,881.9,278.6,67.5,326.0,,,,,,,244.0,,161.0,,73.0,88.0,,,,,,,85.0,803.8,,707.9,104.6,-106.5,152.0,,,,,,,70.0,,,True,True,,,,,,,True,False,,False,True,True,True,,,,,,,True,
21015,358,555.0,254.7,436.0,516.0,,,,,,,912.0,992.5,,152.3,418.3,580.4,809.0,,,688.9,709.0,,,387.0,,197.0,-103.3,78.0,158.0,,,,,,,554.0,634.5,,-205.7,60.3,222.4,451.0,,,330.9,351.0,,,29.0,,True,True,True,,,,,,,False,False,,False,True,False,False,,,False,False,,,True,
21017,50,45.0,,34.0,133.0,,,,,,,49.0,93.9,,21.0,33.2,,60.0,,,58.4,,,,43.0,,-5.0,,-16.0,83.0,,,,,,,-1.0,43.9,,-29.0,-16.8,,10.0,,,8.4,,,,-7.0,,,False,False,,,,,,,True,False,,False,False,,False,,,False,,,,False,
21019,97,110.0,,108.0,130.0,,,,,,,274.0,225.8,,22.2,106.1,216.3,128.0,,,453.1,,,,122.0,,13.0,,11.0,33.0,,,,,,,177.0,128.8,,-74.8,9.1,119.3,31.0,,,356.1,,,,25.0,,,True,False,,,,,,,False,False,,False,True,False,False,,,False,,,,False,
21021,105,200.0,,103.0,1206.0,,,,,,,119.0,180.2,,146.5,103.5,,197.0,,,116.2,,,,402.0,,95.0,,-2.0,1101.0,,,,,,,14.0,75.2,,41.5,-1.5,,92.0,,,11.2,,,,297.0,,,True,False,,,,,,,True,True,,True,True,,True,,,True,,,,False,
21023,11,15.0,,4.0,0.0,,,,,,,9.0,25.8,,3.0,7.0,,26.0,,,8.5,,,,16.0,,4.0,,-7.0,-11.0,,,,,,,-2.0,14.8,,-8.0,-4.0,,15.0,,,-2.5,,,,5.0,,,False,False,,,,,,,True,False,,False,False,,False,,,True,,,,False,
21025,37,15.0,,3.0,0.0,,,,,,,28.0,22.8,,3.2,9.0,,21.0,,,,,,,17.0,,-22.0,,-34.0,-37.0,,,,,,,-9.0,-14.2,,-33.8,-28.0,,-16.0,,,,,,,-20.0,,,False,False,,,,,,,True,True,,False,False,,True,,,,,,,True,
21027,54,20.0,,10.0,59.0,,,,,,,35.0,67.6,,4.3,13.2,,35.0,,,8.0,,,,26.0,,-34.0,,-44.0,5.0,,,,,,,-19.0,13.6,,-49.7,-40.8,,-19.0,,,-46.0,,,,-28.0,,,False,True,,,,,,,True,True,,False,False,,True,,,False,,,,True,
21029,349,310.0,80.6,176.0,1253.0,,,,,,,204.0,548.0,,297.0,259.9,208.0,329.0,,,216.8,,,,414.0,,-39.0,-268.4,-173.0,904.0,,,,,,,-145.0,199.0,,-52.0,-89.1,-141.0,-20.0,,,-132.2,,,,65.0,,False,False,False,,,,,,,False,False,,False,False,False,True,,,False,,,,False,
21031,42,50.0,,23.0,28.0,,,,,,,63.0,54.9,,5.2,36.7,13.2,207.0,,,42.9,,,,12.0,,8.0,,-19.0,-14.0,,,,,,,21.0,12.9,,-36.8,-5.3,-28.8,165.0,,,0.9,,,,-30.0,,,False,False,,,,,,,False,False,,False,True,False,False,,,True,,,,False,
21033,30,5.0,,2.0,0.0,,,,,,,40.0,15.7,,4.5,8.2,,31.0,,,0.2,,,,10.0,,-25.0,,-28.0,-30.0,,,,,,,10.0,-14.3,,-25.5,-21.8,,1.0,,,-29.8,,,,-20.0,,,False,False,,,,,,,True,True,,False,True,,True,,,False,,,,True,
21035,241,105.0,,100.0,140.0,,,,,,,250.0,310.4,,33.3,100.7,140.6,142.0,,,97.5,,,,115.0,,-136.0,,-141.0,-101.0,,,,,,,9.0,69.4,,-207.7,-140.3,-100.4,-99.0,,,-143.5,,,,-126.0,,,False,True,,,,,,,True,True,,False,False,True,True,,,False,,,,True,
21037,226,425.0,210.1,355.0,679.0,,,,,,,688.0,788.2,,214.7,304.9,490.7,450.0,,,648.0,,,,403.0,,199.0,-15.9,129.0,453.0,,,,,,,462.0,562.2,,-11.3,78.9,264.7,224.0,,,422.0,,,,177.0,,True,True,False,,,,,,,False,False,,True,True,False,False,,,False,,,,True,
21039,43,15.0,,1.0,0.0,,,,,,,15.0,12.9,,2.2,6.7,,19.0,,,,,,,14.0,,-28.0,,-42.0,-43.0,,,,,,,-28.0,-30.1,,-40.8,-36.3,,-24.0,,,,,,,-29.0,,,False,False,,,,,,,False,False,,False,False,,True,,,,,,,False,
21041,57,140.0,,42.0,201.0,,,,,,,76.0,91.0,,8.9,41.4,29.4,,,,184.6,,,,73.0,,83.0,,-15.0,144.0,,,,,,,19.0,34.0,,-48.1,-15.6,-27.6,,,,127.6,,,,16.0,,,True,False,,,,,,,True,True,,True,True,True,,,,False,,,,True,
21043,36,105.0,,50.0,251.0,,,,,,,57.0,206.1,,16.0,53.5,,74.0,,,96.0,,,,110.0,,69.0,,14.0,215.0,,,,,,,21.0,170.1,,-20.0,17.5,,38.0,,,60.0,,,,74.0,,,True,False,,,,,,,True,False,,True,True,,True,,,True,,,,False,
21045,109,210.0,,86.0,380.0,,,,,,,57.0,260.4,,55.8,115.7,133.7,171.0,,,110.3,,,,158.0,,101.0,,-23.0,271.0,,,,,,,-52.0,151.4,,-53.2,6.7,24.7,62.0,,,1.3,,,,49.0,,,True,False,,,,,,,True,False,,True,True,True,True,,,True,,,,True,
21047,456,315.0,320.5,238.0,321.0,,,,,,,344.0,841.1,,70.5,239.5,377.8,356.0,,,216.7,,,,266.0,,-141.0,-135.5,-218.0,-135.0,,,,,,,-112.0,385.1,,-385.5,-216.5,-78.2,-100.0,,,-239.3,,,,-190.0,,True,False,True,,,,,,,True,False,,False,False,True,True,,,False,,,,False,
21049,118,40.0,,28.0,35.0,,,,,,,123.0,138.9,,5.4,38.8,54.6,102.0,,,30.9,,,,25.0,,-78.0,,-90.0,-83.0,,,,,,,5.0,20.9,,-112.6,-79.2,-63.4,-16.0,,,-87.1,,,,-93.0,,,False,False,,,,,,,True,True,,False,False,True,True,,,False,,,,False,
21051,73,105.0,,76.0,172.0,,,,,,,185.0,234.1,,59.7,89.0,43.2,129.0,,,93.6,,,,96.0,,32.0,,3.0,99.0,,,,,,,112.0,161.1,,-13.3,16.0,-29.8,56.0,,,20.6,,,,23.0,,,True,False,,,,,,,False,False,,True,True,True,False,,,True,,,,True,
21053,55,30.0,,12.0,72.0,,,,,,,50.0,39.7,,1.1,8.7,,20.0,,,17.6,,,,52.0,,-25.0,,-43.0,17.0,,,,,,,-5.0,-15.3,,-53.9,-46.3,,-35.0,,,-37.4,,,,-3.0,,,False,True,,,,,,,True,True,,False,False,,False,,,False,,,,True,
21055,25,20.0,,5.0,9.0,,,,,,,20.0,44.1,,2.6,9.6,,23.0,,,,,,,29.0,,-5.0,,-20.0,-16.0,,,,,,,-5.0,19.1,,-22.4,-15.4,,-2.0,,,,,,,4.0,,,False,False,,,,,,,False,False,,False,False,,True,,,,,,,True,
21057,63,65.0,,10.0,,,,,,,,20.0,33.8,,6.1,33.5,,43.0,,,,,,,136.0,,2.0,,-53.0,,,,,,,,-43.0,-29.2,,-56.9,-29.5,,-20.0,,,,,,,73.0,,,False,,,,,,,,False,False,,False,False,,False,,,,,,,False,
21059,317,355.0,204.1,308.0,508.0,,,,,,,493.0,659.3,,255.9,292.0,392.4,553.0,,,454.2,,,,247.0,,38.0,-112.9,-9.0,191.0,,,,,,,176.0,342.3,,-61.1,-25.0,75.4,236.0,,,137.2,,,,-70.0,,False,True,False,,,,,,,False,False,,False,True,False,False,,,False,,,,False,
21061,31,25.0,,14.0,18.0,,,,,,,31.0,51.3,,18.0,18.3,,70.0,,,14.4,,,,11.0,,-6.0,,-17.0,-13.0,,,,,,,0.0,20.3,,-13.0,-12.7,,39.0,,,-16.6,,,,-20.0,,,False,False,,,,,,,True,False,,False,False,,False,,,False,,,,False,
21063,18,0.0,,1.0,0.0,,,,,,,5.0,23.5,,0.4,2.1,,0.0,,,0.0,,,,4.0,,-18.0,,-17.0,-18.0,,,,,,,-13.0,5.5,,-17.6,-15.9,,-18.0,,,-18.0,,,,-14.0,,,True,False,,,,,,,True,True,,True,True,,False,,,False,,,,True,
21065,28,15.0,,5.0,26.0,,,,,,,17.0,36.4,,1.5,3.9,,18.0,,,9.6,,,,10.0,,-13.0,,-23.0,-2.0,,,,,,,-11.0,8.4,,-26.5,-24.1,,-10.0,,,-18.4,,,,-18.0,,,False,True,,,,,,,True,True,,False,False,,True,,,False,,,,False,
21067,1725,1480.0,2418.7,1230.0,2963.0,,,,,,,2263.0,2540.1,,958.0,1191.1,1790.8,2070.0,,,1310.2,637.0,,,1026.0,,-245.0,693.7,-495.0,1238.0,,,,,,,538.0,815.1,,-767.0,-533.9,65.8,345.0,,,-414.8,-1088.0,,,-699.0,,False,False,False,,,,,,,False,False,,False,False,True,False,,,False,False,,,False,
21069,26,25.0,,21.0,57.0,,,,,,,27.0,51.3,,19.1,28.4,,36.0,,,31.8,,,,39.0,,-1.0,,-5.0,31.0,,,,,,,1.0,25.3,,-6.9,2.4,,10.0,,,5.8,,,,13.0,,,False,False,,,,,,,False,False,,False,False,,False,,,False,,,,False,
21071,72,100.0,,77.0,338.0,,,,,,,110.0,253.8,,19.1,77.2,,92.0,,,101.7,,,,162.0,,28.0,,5.0,266.0,,,,,,,38.0,181.8,,-52.9,5.2,,20.0,,,29.7,,,,90.0,,,True,False,,,,,,,False,False,,False,True,,True,,,False,,,,False,
21073,250,150.0,215.0,131.0,250.0,,,,,,,231.0,428.8,,34.1,123.7,161.8,197.0,,,149.7,,,,126.0,,-100.0,-35.0,-119.0,0.0,,,,,,,-19.0,178.8,,-215.9,-126.3,-88.2,-53.0,,,-100.3,,,,-124.0,,True,False,True,,,,,,,True,False,,False,False,True,True,,,False,,,,False,
21075,80,40.0,,18.0,0.0,,,,,,,35.0,59.5,,8.5,28.3,,48.0,,,31.0,,,,35.0,,-40.0,,-62.0,-80.0,,,,,,,-45.0,-20.5,,-71.5,-51.7,,-32.0,,,-49.0,,,,-45.0,,,False,False,,,,,,,False,True,,False,False,,True,,,False,,,,False,
21077,17,25.0,,9.0,0.0,,,,,,,29.0,53.4,,13.3,12.4,,62.0,,,11.3,,,,11.0,,8.0,,-8.0,-17.0,,,,,,,12.0,36.4,,-3.7,-4.6,,45.0,,,-5.7,,,,-6.0,,,False,False,,,,,,,False,False,,True,True,,False,,,True,,,,True,
21079,64,60.0,,39.0,83.0,,,,,,,45.0,143.2,,26.5,45.9,,67.0,,,62.3,,,,59.0,,-4.0,,-25.0,19.0,,,,,,,-19.0,79.2,,-37.5,-18.1,,3.0,,,-1.7,,,,-5.0,,,False,False,,,,,,,False,False,,False,False,,True,,,True,,,,False,
21081,53,45.0,,36.0,102.0,,,,,,,70.0,124.3,,16.8,34.0,,68.0,,,51.4,,,,36.0,,-8.0,,-17.0,49.0,,,,,,,17.0,71.3,,-36.2,-19.0,,15.0,,,-1.6,,,,-17.0,,,False,False,,,,,,,False,False,,False,False,,False,,,True,,,,False,
21083,217,250.0,,200.0,536.0,,,,,,,354.0,457.0,,87.3,242.0,254.1,374.0,,,113.0,,,,168.0,,33.0,,-17.0,319.0,,,,,,,137.0,240.0,,-129.7,25.0,37.1,157.0,,,-104.0,,,,-49.0,,,True,False,,,,,,,False,False,,False,True,False,False,,,False,,,,False,
21085,89,45.0,,16.0,20.0,,,,,,,92.0,132.1,,2.9,39.0,19.4,128.0,,,14.6,,,,25.0,,-44.0,,-73.0,-69.0,,,,,,,3.0,43.1,,-86.1,-50.0,-69.6,39.0,,,-74.4,,,,-64.0,,,False,False,,,,,,,True,True,,False,False,False,True,,,False,,,,False,
21087,124,50.0,,18.0,121.0,,,,,,,30.0,81.9,,2.7,18.5,,,,,,,,,63.0,,-74.0,,-106.0,-3.0,,,,,,,-94.0,-42.1,,-121.3,-105.5,,,,,,,,,-61.0,,,False,True,,,,,,,False,True,,False,False,,,,,,,,,True,
21089,128,70.0,,52.0,222.0,,,,,,,80.0,204.3,,18.8,40.8,,59.0,,,114.7,,,,84.0,,-58.0,,-76.0,94.0,,,,,,,-48.0,76.3,,-109.2,-87.2,,-69.0,,,-13.3,,,,-44.0,,,False,False,,,,,,,True,False,,False,False,,False,,,True,,,,True,
21091,16,30.0,,17.0,58.0,,,,,,,21.0,46.2,,8.2,15.0,,38.0,,,116.6,,,,20.0,,14.0,,1.0,42.0,,,,,,,5.0,30.2,,-7.8,-1.0,,22.0,,,100.6,,,,4.0,,,True,False,,,,,,,True,False,,True,True,,False,,,False,,,,True,
21093,475,505.0,442.3,354.0,673.0,,,,,,,365.0,802.2,,153.1,413.8,642.9,486.0,,,480.5,,,,582.0,,30.0,-32.7,-121.0,198.0,,,,,,,-110.0,327.2,,-321.9,-61.2,167.9,11.0,,,5.5,,,,107.0,,False,False,False,,,,,,,False,False,,False,False,False,True,,,True,,,,False,
21095,139,460.0,,278.0,1191.0,,,,,,,225.0,553.1,,835.8,277.7,52.3,408.0,,,446.6,,,,504.0,,321.0,,139.0,1052.0,,,,,,,86.0,414.1,,696.8,138.7,-86.7,269.0,,,307.6,,,,365.0,,,True,False,,,,,,,True,False,,False,True,True,True,,,True,,,,False,
