,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
51181,14,4.0,,2.8,,4.0,14.0,,,,,,5.0,8.1,,2.3,1.7,,,,3.2,,6.3,,,,4.0,7.3,20.0,-10.0,,-11.2,,-10.0,0.0,,,,,,-9.0,-5.9,,-11.7,-12.3,,,,-10.8,,-7.7,,,,-10.0,-6.7,6.0,,False,,False,True,,,,,,True,True,,False,False,,,,False,,True,,,,False,True,True
51183,19,38.0,,38.6,,25.0,27.0,,,,,,30.0,36.3,,3.9,20.6,4.5,32.0,,24.5,,39.4,,,,46.0,45.1,36.5,19.0,,19.6,,6.0,8.0,,,,,,11.0,17.3,,-15.1,1.6,-14.5,13.0,,5.5,,20.4,,,,27.0,26.1,17.5,,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,False,,,,False,False,True
51185,58,26.0,,23.3,,23.0,23.0,,,,,,54.0,77.9,,6.9,22.3,31.1,21.0,,7.2,,30.5,,,,19.0,58.2,39.4,-32.0,,-34.7,,-35.0,-35.0,,,,,,-4.0,19.9,,-51.1,-35.7,-26.9,-37.0,,-50.8,,-27.5,,,,-39.0,0.2,-18.6,,False,,False,False,,,,,,True,True,,False,False,True,False,,False,,True,,,,False,True,True
51187,25,24.0,,24.7,,15.0,13.0,,,,,,34.0,31.1,,6.1,14.6,8.6,39.0,,16.7,,19.8,,,,28.0,28.2,47.1,-1.0,,-0.3,,-10.0,-12.0,,,,,,9.0,6.1,,-18.9,-10.4,-16.4,14.0,,-8.3,,-5.2,,,,3.0,3.2,22.1,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False,False
51191,96,88.0,64.9,87.5,,88.0,106.0,,,,,,100.0,191.6,,100.1,120.9,88.9,,,62.5,,78.7,,,,87.0,91.8,149.0,-8.0,-31.1,-8.5,,-8.0,10.0,,,,,,4.0,95.6,,4.1,24.9,-7.1,,,-33.5,,-17.3,,,,-9.0,-4.2,53.0,False,False,,False,False,,,,,,True,False,,True,False,True,,,False,,False,,,,False,True,False
51193,8,14.0,,15.7,,11.0,0.0,,,,,,16.0,20.1,,0.8,12.8,10.2,22.0,,12.7,,11.2,,,,28.0,16.3,10.8,6.0,,7.7,,3.0,-8.0,,,,,,8.0,12.1,,-7.2,4.8,2.2,14.0,,4.7,,3.2,,,,20.0,8.3,2.8,,False,,True,False,,,,,,False,False,,False,True,True,False,,True,,True,,,,False,False,True
51195,93,206.0,,203.7,,142.0,467.0,,,,,,85.0,148.0,,168.1,156.5,40.2,,,124.4,,156.7,,,,249.0,214.0,317.7,113.0,,110.7,,49.0,374.0,,,,,,-8.0,55.0,,75.1,63.5,-52.8,,,31.4,,63.7,,,,156.0,121.0,224.7,,True,,True,False,,,,,,True,True,,True,True,True,,,True,,True,,,,False,False,False
51197,29,20.0,,16.3,,14.0,14.0,,,,,,39.0,58.0,,8.3,13.7,21.4,19.0,,10.2,,17.0,,,,25.0,27.4,25.1,-9.0,,-12.7,,-15.0,-15.0,,,,,,10.0,29.0,,-20.7,-15.3,-7.6,-10.0,,-18.8,,-12.0,,,,-4.0,-1.6,-3.9,,False,,False,False,,,,,,False,False,,False,False,True,False,,False,,False,,,,True,True,True
51199,51,78.0,159.5,77.6,,72.0,77.0,,,,,,62.0,160.2,,36.6,69.7,99.2,64.0,,92.5,,59.3,,,,70.0,121.7,168.1,27.0,108.5,26.6,,21.0,26.0,,,,,,11.0,109.2,,-14.4,18.7,48.2,13.0,,41.5,,8.3,,,,19.0,70.7,117.1,False,True,,True,True,,,,,,True,False,,True,True,False,True,,False,,True,,,,True,False,False
51510,276,266.0,190.6,274.9,,265.0,286.0,,,,,,231.0,279.3,,165.5,282.1,69.7,361.0,,284.8,,278.9,265.0,,,308.0,324.0,642.9,-10.0,-85.4,-1.1,,-11.0,10.0,,,,,,-45.0,3.3,,-110.5,6.1,-206.3,85.0,,8.8,,2.9,-11.0,,,32.0,48.0,366.9,False,True,,False,False,,,,,,False,True,,False,True,False,False,,True,,True,False,,,False,False,False
51520,26,30.0,,30.8,,16.0,35.0,,,,,,60.0,51.3,,3.5,16.4,,20.0,,6.5,,,,,,23.0,30.2,46.2,4.0,,4.8,,-10.0,9.0,,,,,,34.0,25.3,,-22.5,-9.6,,-6.0,,-19.5,,,,,,-3.0,4.2,20.2,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,,True,False,False
51530,8,28.0,,24.1,,12.0,50.0,,,,,,5.0,11.6,,3.5,13.1,,25.0,,11.2,,28.5,,,,33.0,20.6,30.7,20.0,,16.1,,4.0,42.0,,,,,,-3.0,3.6,,-4.5,5.1,,17.0,,3.2,,20.5,,,,25.0,12.6,22.7,,True,,True,False,,,,,,True,True,,True,True,,True,,True,,False,,,,False,True,False
51540,90,42.0,,45.0,,37.0,26.0,,,,,,58.0,72.2,,13.9,36.9,33.2,58.0,,38.6,,59.2,,,,52.0,82.4,52.8,-48.0,,-45.0,,-53.0,-64.0,,,,,,-32.0,-17.8,,-76.1,-53.1,-56.8,-32.0,,-51.4,,-30.8,,,,-38.0,-7.6,-37.2,,True,,False,False,,,,,,True,True,,False,False,False,True,,False,,True,,,,True,True,True
51550,539,650.0,1006.5,633.0,,610.0,733.0,,,,,,421.0,733.0,,766.8,610.1,408.5,563.0,,479.4,,643.4,523.0,,,549.0,968.3,1780.2,111.0,467.5,94.0,,71.0,194.0,,,,,,-118.0,194.0,,227.8,71.1,-130.5,24.0,,-59.6,,104.4,-16.0,,,10.0,429.3,1241.2,False,True,,True,False,,,,,,False,False,,False,True,False,True,,True,,True,True,,,True,False,False
51570,15,16.0,,15.3,,16.0,28.0,,,,,,24.0,30.7,,4.2,16.6,20.7,27.0,,16.3,,16.8,,,,14.0,17.6,26.3,1.0,,0.3,,1.0,13.0,,,,,,9.0,15.7,,-10.8,1.6,5.7,12.0,,1.3,,1.8,,,,-1.0,2.6,11.3,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False,False
51580,10,0.0,,0.4,,0.0,0.0,,,,,,3.0,1.8,,0.2,0.2,,0.0,,0.2,,,,,,0.0,2.2,5.0,-10.0,,-9.6,,-10.0,-10.0,,,,,,-7.0,-8.2,,-9.8,-9.8,,-10.0,,-9.8,,,,,,-10.0,-7.8,-5.0,,True,,False,False,,,,,,True,True,,True,True,,False,,True,,,,,,False,True,True
51590,144,112.0,,108.7,,94.0,89.0,,,,,,130.0,202.5,,90.3,118.6,59.0,88.0,,16.7,,100.5,,,,95.0,142.1,195.5,-32.0,,-35.3,,-50.0,-55.0,,,,,,-14.0,58.5,,-53.7,-25.4,-85.0,-56.0,,-127.3,,-43.5,,,,-49.0,-1.9,51.5,,False,,False,False,,,,,,True,False,,False,True,False,False,,False,,False,,,,False,True,False
51595,33,28.0,,27.1,,15.0,15.0,,,,,,18.0,13.6,,9.3,19.8,0.0,26.0,,11.9,,21.5,,,,20.0,25.7,28.5,-5.0,,-5.9,,-18.0,-18.0,,,,,,-15.0,-19.4,,-23.7,-13.2,-33.0,-7.0,,-21.1,,-11.5,,,,-13.0,-7.3,-4.5,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False,True
51600,23,26.0,,26.4,,24.0,119.0,,,,,,11.0,29.5,,12.4,29.0,4.6,20.0,,27.8,,24.6,,,,43.0,17.2,50.9,3.0,,3.4,,1.0,96.0,,,,,,-12.0,6.5,,-10.6,6.0,-18.4,-3.0,,4.8,,1.6,,,,20.0,-5.8,27.9,,False,,True,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False,False
51610,4,4.0,,2.8,,2.0,0.0,,,,,,9.0,2.9,,2.0,2.2,,,,5.4,,2.6,,,,4.0,4.4,22.8,0.0,,-1.2,,-2.0,-4.0,,,,,,5.0,-1.1,,-2.0,-1.8,,,,1.4,,-1.4,,,,0.0,0.4,18.8,,False,,False,False,,,,,,False,False,,False,False,,,,False,,False,,,,True,False,False
51620,89,54.0,,53.3,,51.0,94.0,,,,,,24.0,50.0,,21.3,50.5,6.0,46.0,,67.4,,60.1,,,,32.0,68.2,67.4,-35.0,,-35.7,,-38.0,5.0,,,,,,-65.0,-39.0,,-67.7,-38.5,-83.0,-43.0,,-21.6,,-28.9,,,,-57.0,-20.8,-21.6,,False,,False,True,,,,,,False,False,,False,False,False,False,,True,,True,,,,False,True,True
51630,50,52.0,,56.8,,34.0,32.0,,,,,,45.0,69.7,,15.1,48.2,14.7,54.0,,25.7,,59.2,,,,36.0,66.4,106.5,2.0,,6.8,,-16.0,-18.0,,,,,,-5.0,19.7,,-34.9,-1.8,-35.3,4.0,,-24.3,,9.2,,,,-14.0,16.4,56.5,,False,,False,False,,,,,,False,False,,False,True,False,False,,False,,False,,,,False,False,False
51640,43,14.0,,13.7,,8.0,2.0,,,,,,40.0,13.0,,1.3,7.4,0.0,31.0,,8.5,,12.0,,,,0.0,16.7,10.3,-29.0,,-29.3,,-35.0,-41.0,,,,,,-3.0,-30.0,,-41.7,-35.6,-43.0,-12.0,,-34.5,,-31.0,,,,-43.0,-26.3,-32.7,,False,,False,False,,,,,,True,False,,False,False,False,True,,False,,False,,,,False,True,False
51650,208,222.0,485.8,209.7,,189.0,152.0,,,,,,256.0,415.6,,165.0,184.7,211.6,195.0,,170.2,,184.4,178.0,,,217.0,312.0,576.7,14.0,277.8,1.7,,-19.0,-56.0,,,,,,48.0,207.6,,-43.0,-23.3,3.6,-13.0,,-37.8,,-23.6,-30.0,,,9.0,104.0,368.7,False,True,,False,False,,,,,,False,False,,False,False,True,True,,False,,False,False,,,True,False,False
51660,147,34.0,26.6,33.6,,30.0,23.0,,,,,,87.0,38.3,,21.5,50.6,8.9,102.0,,44.0,,35.4,,,,20.0,44.7,71.4,-113.0,-120.4,-113.4,,-117.0,-124.0,,,,,,-60.0,-108.7,,-125.5,-96.4,-138.1,-45.0,,-103.0,,-111.6,,,,-127.0,-102.3,-75.6,False,False,,False,False,,,,,,True,True,,False,True,False,True,,True,,True,,,,False,True,True
51670,56,34.0,,36.8,,32.0,30.0,,,,,,57.0,41.9,,16.7,39.6,17.6,44.0,,31.2,,32.2,,,,46.0,37.7,73.0,-22.0,,-19.2,,-24.0,-26.0,,,,,,1.0,-14.1,,-39.3,-16.4,-38.4,-12.0,,-24.8,,-23.8,,,,-10.0,-18.3,17.0,,True,,False,False,,,,,,True,True,,False,True,False,True,,False,,False,,,,True,True,True
51678,8,4.0,,4.2,,3.0,0.0,,,,,,4.0,8.5,,2.3,2.4,,,,2.6,,4.0,,,,2.0,6.0,15.2,-4.0,,-3.8,,-5.0,-8.0,,,,,,-4.0,0.5,,-5.7,-5.6,,,,-5.4,,-4.0,,,,-6.0,-2.0,7.2,,True,,False,False,,,,,,False,True,,False,False,,,,False,,True,,,,False,True,False
51680,250,256.0,273.2,258.0,,206.0,193.0,,,,,,144.0,322.7,,232.2,220.7,101.2,175.0,,136.3,,437.8,,,,290.0,280.8,435.3,6.0,23.2,8.0,,-44.0,-57.0,,,,,,-106.0,72.7,,-17.8,-29.3,-148.8,-75.0,,-113.7,,187.8,,,,40.0,30.8,185.3,False,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False,False
51683,94,106.0,,113.1,,98.0,139.0,,,,,,99.0,69.6,,54.8,121.0,4.2,173.0,,78.4,,99.2,,,,93.0,110.2,266.1,12.0,,19.1,,4.0,45.0,,,,,,5.0,-24.4,,-39.2,27.0,-89.8,79.0,,-15.6,,5.2,,,,-1.0,16.2,172.1,,False,,True,False,,,,,,True,False,,False,False,False,False,,False,,True,,,,True,False,False
51685,31,34.0,,34.6,,31.0,30.0,,,,,,40.0,23.3,,16.4,39.1,0.0,60.0,,33.9,,31.4,,,,45.0,37.6,141.0,3.0,,3.6,,0.0,-1.0,,,,,,9.0,-7.7,,-14.6,8.1,-31.0,29.0,,2.9,,0.4,,,,14.0,6.6,110.0,,False,,True,True,,,,,,False,False,,False,False,False,False,,True,,True,,,,False,False,False
51690,85,76.0,,71.7,,45.0,131.0,,,,,,40.0,60.5,,,49.4,3.6,,,39.8,,80.7,,,,67.0,75.9,116.1,-9.0,,-13.3,,-40.0,46.0,,,,,,-45.0,-24.5,,,-35.6,-81.4,,,-45.2,,-4.3,,,,-18.0,-9.1,31.1,,False,,False,False,,,,,,False,False,,,False,False,,,False,,True,,,,False,False,False
51700,313,288.0,681.4,345.4,,270.0,247.0,,,,,,375.0,536.4,,274.7,246.1,349.5,285.0,,200.0,,275.3,204.0,,,253.0,423.0,625.1,-25.0,368.4,32.4,,-43.0,-66.0,,,,,,62.0,223.4,,-38.3,-66.9,36.5,-28.0,,-113.0,,-37.7,-109.0,,,-60.0,110.0,312.1,False,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False,False
51710,390,488.0,1787.9,488.0,,447.0,304.0,,,,,,715.0,687.2,,341.2,477.3,518.5,585.0,,295.0,,465.0,341.0,,,406.0,810.5,1308.6,98.0,1397.9,98.0,,57.0,-86.0,,,,,,325.0,297.2,,-48.8,87.3,128.5,195.0,,-95.0,,75.0,-49.0,,,16.0,420.5,918.6,False,False,,True,True,,,,,,False,False,,True,True,False,False,,True,,True,True,,,True,False,False
51720,4,10.0,,10.2,,2.0,0.0,,,,,,16.0,7.3,,0.7,2.4,,,,1.6,,,,,,8.0,11.4,18.5,6.0,,6.2,,-2.0,-4.0,,,,,,12.0,3.3,,-3.3,-1.6,,,,-2.4,,,,,,4.0,7.4,14.5,,False,,True,True,,,,,,False,True,,True,True,,,,True,,,,,,True,False,False
51730,84,60.0,,60.3,,51.0,34.0,,,,,,77.0,68.3,,15.2,52.1,0.2,61.0,,50.7,,58.7,,,,35.0,74.0,57.2,-24.0,,-23.7,,-33.0,-50.0,,,,,,-7.0,-15.7,,-68.8,-31.9,-83.8,-23.0,,-33.3,,-25.3,,,,-49.0,-10.0,-26.8,,True,,False,False,,,,,,True,True,,False,False,False,True,,False,,False,,,,False,True,False
51735,19,4.0,,5.7,,3.0,0.0,,,,,,8.0,7.2,,3.2,3.3,,,,2.5,,7.4,,,,2.0,3.4,16.8,-15.0,,-13.3,,-16.0,-19.0,,,,,,-11.0,-11.8,,-15.8,-15.7,,,,-16.5,,-11.6,,,,-17.0,-15.6,-2.2,,True,,False,False,,,,,,True,True,,False,False,,,,False,,True,,,,False,False,True
51740,234,412.0,533.8,410.5,,299.0,312.0,,,,,,266.0,460.7,,193.5,252.8,273.9,335.0,,94.0,,313.4,,,,312.0,572.4,1050.1,178.0,299.8,176.5,,65.0,78.0,,,,,,32.0,226.7,,-40.5,18.8,39.9,101.0,,-140.1,,79.4,,,,78.0,338.4,816.1,False,True,,True,True,,,,,,True,False,,True,True,True,True,,True,,True,,,,True,False,False
51750,269,28.0,,30.8,,22.0,38.0,,,,,,21.0,33.7,,5.4,25.7,,20.0,,19.2,,22.9,,,,27.0,24.8,60.6,-241.0,,-238.2,,-247.0,-231.0,,,,,,-248.0,-235.3,,-263.6,-243.3,,-249.0,,-249.8,,-246.1,,,,-242.0,-244.2,-208.4,,True,,False,True,,,,,,False,True,,False,False,,False,,False,,False,,,,False,False,True
51760,492,414.0,494.1,392.4,,337.0,392.0,,,,,,497.0,381.2,,203.8,337.8,251.6,417.0,,254.8,,381.0,291.0,,,371.0,511.8,553.9,-78.0,2.1,-99.6,,-155.0,-100.0,,,,,,5.0,-110.8,,-288.2,-154.2,-240.4,-75.0,,-237.2,,-111.0,-201.0,,,-121.0,19.8,61.9,True,False,,False,False,,,,,,True,False,,False,False,False,True,,False,,False,False,,,False,True,True
51770,131,94.0,,83.5,,93.0,47.0,,,,,,220.0,179.2,,42.7,92.7,153.7,130.0,,151.7,,128.0,,,,54.0,145.9,156.8,-37.0,,-47.5,,-38.0,-84.0,,,,,,89.0,48.2,,-88.3,-38.3,22.7,-1.0,,20.7,,-3.0,,,,-77.0,14.9,25.8,,False,,False,False,,,,,,False,False,,False,False,True,True,,True,,True,,,,False,True,True
51775,44,8.0,,11.0,,11.0,17.0,,,,,,36.0,46.9,,1.0,10.4,5.9,16.0,,5.5,,10.9,,,,7.0,11.9,32.3,-36.0,,-33.0,,-33.0,-27.0,,,,,,-8.0,2.9,,-43.0,-33.6,-38.1,-28.0,,-38.5,,-33.1,,,,-37.0,-32.1,-11.7,,True,,True,True,,,,,,True,True,,False,True,False,True,,False,,True,,,,False,True,True
51790,12,14.0,,12.9,,11.0,23.0,,,,,,22.0,40.5,,2.9,9.7,7.2,13.0,,11.1,,11.7,,,,25.0,18.4,32.9,2.0,,0.9,,-1.0,11.0,,,,,,10.0,28.5,,-9.1,-2.3,-4.8,1.0,,-0.9,,-0.3,,,,13.0,6.4,20.9,,True,,True,False,,,,,,False,False,,False,False,False,True,,True,,True,,,,False,False,False
51800,219,286.0,346.8,296.0,,278.0,231.0,,,,,,168.0,354.4,,264.2,258.7,295.4,239.0,,303.3,,299.3,,,,245.0,395.0,526.8,67.0,127.8,77.0,,59.0,12.0,,,,,,-51.0,135.4,,45.2,39.7,76.4,20.0,,84.3,,80.3,,,,26.0,176.0,307.8,False,False,,True,True,,,,,,True,False,,True,True,False,True,,False,,False,,,,True,False,False
51810,626,854.0,2398.3,905.8,764.2,669.0,575.0,,,,,,669.0,1243.6,,754.7,658.2,681.7,749.0,,521.2,,1088.1,467.0,,,737.0,1260.5,1602.5,228.0,1772.3,279.8,138.2,43.0,-51.0,,,,,,43.0,617.6,,128.7,32.2,55.7,123.0,,-104.8,,462.1,-159.0,,,111.0,634.5,976.5,False,False,True,True,True,,,,,,True,False,,True,True,True,True,,True,,False,True,,,True,False,False
51820,27,28.0,,33.9,,19.0,69.0,,,,,,22.0,25.4,,9.6,18.6,4.1,29.0,,11.3,,24.3,,,,61.0,28.5,50.8,1.0,,6.9,,-8.0,42.0,,,,,,-5.0,-1.6,,-17.4,-8.4,-22.9,2.0,,-15.7,,-2.7,,,,34.0,1.5,23.8,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False,False
51830,20,22.0,,21.7,,16.0,33.0,,,,,,15.0,27.3,,5.5,18.3,0.0,15.0,,15.8,,23.4,,,,17.0,18.3,26.6,2.0,,1.7,,-4.0,13.0,,,,,,-5.0,7.3,,-14.5,-1.7,-20.0,-5.0,,-4.2,,3.4,,,,-3.0,-1.7,6.6,,True,,False,False,,,,,,False,False,,False,True,False,False,,False,,False,,,,False,True,False
51840,25,34.0,,36.7,,34.0,31.0,,,,,,45.0,21.3,,18.8,38.6,5.9,57.0,,56.1,,28.0,,,,40.0,33.4,83.0,9.0,,11.7,,9.0,6.0,,,,,,20.0,-3.7,,-6.2,13.6,-19.1,32.0,,31.1,,3.0,,,,15.0,8.4,58.0,,False,,False,True,,,,,,False,True,,True,False,False,False,,False,,True,,,,False,True,False
53001,130,120.0,,119.6,,79.0,114.0,,,,,,63.0,67.2,,77.2,100.1,65.9,82.0,,69.1,,111.8,,,,114.0,,303.7,-10.0,,-10.4,,-51.0,-16.0,,,,,,-67.0,-62.8,,-52.8,-29.9,-64.1,-48.0,,-60.9,,-18.2,,,,-16.0,,173.7,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,False
53003,13,24.0,,25.0,,23.0,32.0,,,,,,39.0,19.2,,3.5,18.6,,,,70.0,,22.0,,,,91.0,,43.2,11.0,,12.0,,10.0,19.0,,,,,,26.0,6.2,,-9.5,5.6,,,,57.0,,9.0,,,,78.0,,30.2,,False,,True,False,,,,,,False,True,,True,True,,,,False,,True,,,,False,,False
53005,299,262.0,978.1,251.4,,200.0,158.0,,,,,,566.0,288.9,,113.5,192.1,239.2,338.0,,162.4,,293.7,138.0,,,193.0,,588.7,-37.0,679.1,-47.6,,-99.0,-141.0,,,,,,267.0,-10.1,,-185.5,-106.9,-59.8,39.0,,-136.6,,-5.3,-161.0,,,-106.0,,289.7,False,False,,False,False,,,,,,False,True,,False,False,False,False,,False,,True,False,,,False,,False
53007,228,390.0,484.6,390.4,,381.0,405.0,,,,,,113.0,338.7,,460.5,348.8,220.6,272.0,,491.0,,371.5,,,,340.0,,623.8,162.0,256.6,162.4,,153.0,177.0,,,,,,-115.0,110.7,,232.5,120.8,-7.4,44.0,,263.0,,143.5,,,,112.0,,395.8,False,False,,True,False,,,,,,True,True,,False,True,True,True,,False,,True,,,,True,,False
53009,57,98.0,7.5,107.1,,49.0,173.0,,,,,,51.0,170.9,,43.3,69.2,38.5,,,37.9,,76.2,,,,144.0,,112.9,41.0,-49.5,50.1,,-8.0,116.0,,,,,,-6.0,113.9,,-13.7,12.2,-18.5,,,-19.1,,19.2,,,,87.0,,55.9,False,False,,True,False,,,,,,True,False,,True,True,True,,,True,,True,,,,False,,False
53011,234,320.0,539.9,298.8,,282.0,218.0,,,,,,334.0,951.9,,213.0,253.9,482.0,255.0,,210.4,,260.5,296.0,,,232.0,,525.8,86.0,305.9,64.8,,48.0,-16.0,,,,,,100.0,717.9,,-21.0,19.9,248.0,21.0,,-23.6,,26.5,62.0,,,-2.0,,291.8,False,True,,True,True,,,,,,False,False,,True,True,False,True,,True,,True,True,,,True,,False
53013,0,0.0,,0.1,,0.0,0.0,,,,,,14.0,0.3,,0.5,0.1,,0.0,,0.3,,,,,,0.0,,16.6,0.0,,0.1,,0.0,0.0,,,,,,14.0,0.3,,0.5,0.1,,0.0,,0.3,,,,,,0.0,,16.6,,False,,True,True,,,,,,False,False,,False,False,,True,,False,,,,,,True,,False
53015,33,54.0,196.3,41.7,,44.0,46.0,,,,,,62.0,140.9,,9.0,34.7,60.4,53.0,,25.3,,53.5,,,,48.0,,65.3,21.0,163.3,8.7,,11.0,13.0,,,,,,29.0,107.9,,-24.0,1.7,27.4,20.0,,-7.7,,20.5,,,,15.0,,32.3,False,True,,True,True,,,,,,False,False,,False,True,False,True,,True,,True,,,,True,,False
53017,139,146.0,,141.1,,111.0,111.0,,,,,,87.0,162.5,,138.7,134.3,2.0,129.0,,144.3,,100.8,,,,118.0,,380.4,7.0,,2.1,,-28.0,-28.0,,,,,,-52.0,23.5,,-0.3,-4.7,-137.0,-10.0,,5.3,,-38.2,,,,-21.0,,241.4,,True,,False,False,,,,,,False,False,,True,True,False,False,,True,,False,,,,False,,False
53019,6,0.0,,1.0,,1.0,0.0,,,,,,6.0,3.6,,0.7,1.5,,0.0,,5.5,,,,,,0.0,,19.6,-6.0,,-5.0,,-5.0,-6.0,,,,,,0.0,-2.4,,-5.3,-4.5,,-6.0,,-0.5,,,,,,-6.0,,13.6,,True,,True,False,,,,,,True,True,,True,True,,False,,True,,,,,,False,,False
53021,209,438.0,520.7,428.3,,311.0,405.0,,,,,,329.0,206.0,,274.8,291.2,13.2,393.0,,191.6,,382.2,,,,301.0,,940.2,229.0,311.7,219.3,,102.0,196.0,,,,,,120.0,-3.0,,65.8,82.2,-195.8,184.0,,-17.4,,173.2,,,,92.0,,731.2,False,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,,False
53023,0,0.0,,0.0,,0.0,0.0,,,,,,8.0,3.7,,,0.2,,0.0,,0.7,,0.1,,,,6.0,,13.5,0.0,,0.0,,0.0,0.0,,,,,,8.0,3.7,,,0.2,,0.0,,0.7,,0.1,,,,6.0,,13.5,,True,,True,True,,,,,,False,False,,,False,,True,,False,,False,,,,False,,False
53025,493,574.0,551.8,577.4,,573.0,755.0,,,,,,218.0,342.7,,735.1,649.9,228.6,,,1382.0,,553.9,,,,639.0,,1237.2,81.0,58.8,84.4,,80.0,262.0,,,,,,-275.0,-150.3,,242.1,156.9,-264.4,,,889.0,,60.9,,,,146.0,,744.2,True,False,,True,False,,,,,,False,False,,False,False,False,,,False,,True,,,,False,,False
53027,84,38.0,26.6,40.6,,36.0,42.0,,,,,,47.0,107.8,,29.0,42.6,39.8,28.0,,30.3,,27.1,,,,60.0,,86.7,-46.0,-57.4,-43.4,,-48.0,-42.0,,,,,,-37.0,23.8,,-55.0,-41.4,-44.2,-56.0,,-53.7,,-56.9,,,,-24.0,,2.7,False,True,,False,True,,,,,,True,True,,False,True,True,False,,False,,False,,,,True,,True
53029,19,2.0,0.0,3.0,,6.0,3.0,,,,,,36.0,42.6,,4.4,15.6,8.8,,,10.7,,5.5,,,,5.0,,14.5,-17.0,-19.0,-16.0,,-13.0,-16.0,,,,,,17.0,23.6,,-14.6,-3.4,-10.2,,,-8.3,,-13.5,,,,-14.0,,-4.5,False,True,,True,True,,,,,,False,False,,True,True,True,,,True,,True,,,,True,,True
53031,13,6.0,,6.0,,5.0,0.0,,,,,,11.0,5.3,,5.1,6.8,,7.0,,3.1,,7.5,,,,6.0,,25.1,-7.0,,-7.0,,-8.0,-13.0,,,,,,-2.0,-7.7,,-7.9,-6.2,,-6.0,,-9.9,,-5.5,,,,-7.0,,12.1,,True,,False,False,,,,,,True,False,,False,True,,True,,False,,True,,,,False,,False
53033,1958,2104.0,1065.2,2091.4,2543.5,1919.0,2118.0,,,,,,1668.0,3434.5,,2169.4,1856.1,2007.7,1948.0,,1719.3,,1940.9,1910.0,,,2218.0,,3972.7,146.0,-892.8,133.4,585.5,-39.0,160.0,,,,,,-290.0,1476.5,,211.4,-101.9,49.7,-10.0,,-238.7,,-17.1,-48.0,,,260.0,,2014.7,False,True,False,True,False,,,,,,False,False,,False,True,True,True,,False,,True,True,,,False,,False
