,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31185,58,24.0,,0.0,,,,,28.0,5.7,,,,0.0,-34.0,,-58.0,,,,,-30.0,-52.3,,,,-58.0,,False,,,,,True,False,,,,False
32001,60,60.0,,0.0,,,,,12.0,,,,,100.6,0.0,,-60.0,,,,,-48.0,,,,,40.6,,False,,,,,False,,,,,False
32003,29485,42108.0,50552.7,102159.0,,,,,37187.0,84938.1,18602.3,40500.0,,35041.7,12623.0,21067.7,72674.0,,,,,7702.0,55453.1,-10882.7,11015.0,,5556.7,False,False,,,,,True,False,True,True,,True
32005,145,78.0,,84.0,,,,,48.0,70.3,,,,81.4,-67.0,,-61.0,,,,,-97.0,-74.7,,,,-63.6,,True,,,,,False,False,,,,True
32007,495,342.0,614.3,0.0,,,,,167.0,399.2,406.7,,,578.8,-153.0,119.3,-495.0,,,,,-328.0,-95.8,-88.3,,,83.8,True,False,,,,,False,True,True,,,True
32009,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
32011,4,0.0,,0.0,,,,,0.0,,,,,0.0,-4.0,,-4.0,,,,,-4.0,,,,,-4.0,,False,,,,,False,,,,,False
32013,23,0.0,,0.0,,,,,152.0,6.1,,,,3.2,-23.0,,-23.0,,,,,129.0,-16.9,,,,-19.8,,False,,,,,False,True,,,,True
32015,15,18.0,,0.0,,,,,16.0,5.2,,,,10.2,3.0,,-15.0,,,,,1.0,-9.8,,,,-4.8,,False,,,,,True,False,,,,False
32017,4,6.0,,0.0,,,,,0.0,0.0,,,,0.8,2.0,,-4.0,,,,,-4.0,-4.0,,,,-3.2,,False,,,,,False,False,,,,False
32019,164,96.0,230.4,153.0,,,,,77.0,,131.8,,,78.5,-68.0,66.4,-11.0,,,,,-87.0,,-32.2,,,-85.5,True,True,,,,,False,,True,,,False
32021,2,24.0,,0.0,,,,,0.0,0.2,,,,17.0,22.0,,-2.0,,,,,-2.0,-1.8,,,,15.0,,True,,,,,True,True,,,,True
32023,255,174.0,,0.0,,,,,58.0,289.3,235.1,,,238.1,-81.0,,-255.0,,,,,-197.0,34.3,-19.9,,,-16.9,,False,,,,,False,True,True,,,True
32027,7,6.0,,0.0,,,,,7.0,0.8,,,,8.7,-1.0,,-7.0,,,,,0.0,-6.2,,,,1.7,,False,,,,,True,False,,,,False
32029,5,0.0,,0.0,,,,,0.0,1.1,,,,0.0,-5.0,,-5.0,,,,,-5.0,-3.9,,,,-5.0,,False,,,,,False,True,,,,False
32031,3151,2664.0,2384.0,1886.0,,,,,3316.0,2452.1,2634.1,3399.9,,2339.8,-487.0,-767.0,-1265.0,,,,,165.0,-698.9,-516.9,248.9,,-811.2,False,False,,,,,True,False,False,True,,False
32033,17,18.0,,0.0,,,,,9.0,0.4,,,,14.7,1.0,,-17.0,,,,,-8.0,-16.6,,,,-2.3,,False,,,,,False,False,,,,False
32510,176,240.0,109.0,526.0,,,,,229.0,68.9,309.6,,,371.8,64.0,-67.0,350.0,,,,,53.0,-107.1,133.6,,,195.8,False,False,,,,,True,False,False,,,False
33001,30,30.0,7.6,24.0,,,,,6.0,8.3,,,,0.5,0.0,-22.4,-6.0,,,,,-24.0,-21.7,,,,-29.5,False,False,,,,,False,False,,,,False
33003,33,30.0,,26.0,,,,,18.0,2.9,,,,0.6,-3.0,,-7.0,,,,,-15.0,-30.1,,,,-32.4,,False,,,,,False,False,,,,False
33005,49,30.0,0.0,35.0,,,,,53.0,4.0,,,,711.4,-19.0,-49.0,-14.0,,,,,4.0,-45.0,,,,662.4,False,True,,,,,True,False,,,,False
33007,5,12.0,,0.0,,,,,0.0,0.3,,,,1558.2,7.0,,-5.0,,,,,-5.0,-4.7,,,,1553.2,,True,,,,,True,True,,,,False
33009,16,42.0,0.2,17.0,,,,,6.0,4.0,,,,0.5,26.0,-15.8,1.0,,,,,-10.0,-12.0,,,,-15.5,True,True,,,,,True,True,,,,True
33011,524,540.0,1743.1,826.0,,,,,330.0,163.6,182.9,434.8,,952.7,16.0,1219.1,302.0,,,,,-194.0,-360.4,-341.1,-89.2,,428.7,False,False,,,,,False,False,False,False,,False
33013,62,72.0,130.6,61.0,,,,,112.0,6.6,59.5,64.8,,8.0,10.0,68.6,-1.0,,,,,50.0,-55.4,-2.5,2.8,,-54.0,False,True,,,,,False,False,True,True,,False
33015,253,186.0,193.5,299.0,,,,,59.0,30.7,83.4,117.4,,895.4,-67.0,-59.5,46.0,,,,,-194.0,-222.3,-169.6,-135.6,,642.4,True,True,,,,,False,False,False,False,,False
33017,76,42.0,45.7,0.0,,,,,27.0,0.2,24.9,25.9,,0.0,-34.0,-30.3,-76.0,,,,,-49.0,-75.8,-51.1,-50.1,,-76.0,True,False,,,,,False,False,False,False,,False
33019,11,12.0,,0.0,,,,,36.0,2.7,,,,0.0,1.0,,-11.0,,,,,25.0,-8.3,,,,-11.0,,False,,,,,False,False,,,,False
34001,711,648.0,1149.1,924.0,,,,,455.0,233.2,469.9,532.2,,3845.9,-63.0,438.1,213.0,,,,,-256.0,-477.8,-241.1,-178.8,,3134.9,False,False,,,,,False,False,False,False,,False
34003,1754,792.0,62.6,989.0,,,,,679.0,258.4,2108.2,399.8,,92.9,-962.0,-1691.4,-765.0,,,,,-1075.0,-1495.6,354.2,-1354.2,,-1661.1,False,True,,,,,False,False,True,False,,False
34005,986,480.0,593.8,441.0,,,,,528.0,89.3,367.8,448.0,,749.1,-506.0,-392.2,-545.0,,,,,-458.0,-896.7,-618.2,-538.0,,-236.9,True,False,,,,,True,False,False,False,,True
34007,1370,888.0,1061.5,181.0,,,,,1281.0,203.9,415.7,1015.9,,601.2,-482.0,-308.5,-1189.0,,,,,-89.0,-1166.1,-954.3,-354.1,,-768.8,True,False,,,,,True,False,False,True,,False
34009,247,120.0,143.3,47.0,,,,,104.0,23.3,144.7,82.0,,82.3,-127.0,-103.7,-200.0,,,,,-143.0,-223.7,-102.3,-165.0,,-164.7,True,False,,,,,False,False,True,False,,False
34011,491,174.0,259.1,28.0,,,,,560.0,11.6,64.0,168.0,,12.6,-317.0,-231.9,-463.0,,,,,69.0,-479.4,-427.0,-323.0,,-478.4,True,False,,,,,True,False,False,False,,False
34013,1276,702.0,354.6,818.0,,,,,968.0,135.4,490.9,371.7,,0.0,-574.0,-921.4,-458.0,,,,,-308.0,-1140.6,-785.1,-904.3,,-1276.0,False,True,,,,,True,False,False,False,,False
34015,872,486.0,407.4,248.0,,,,,536.0,87.5,355.9,238.8,,311.9,-386.0,-464.6,-624.0,,,,,-336.0,-784.5,-516.1,-633.2,,-560.1,False,False,,,,,True,False,False,False,,False
34017,992,1032.0,318.6,1290.0,,,,,879.0,,164.3,170.3,,394.7,40.0,-673.4,298.0,,,,,-113.0,,-827.7,-821.7,,-597.3,False,False,,,,,False,,False,False,,False
34019,145,42.0,214.6,75.0,,,,,64.0,,133.8,16.6,,4037.0,-103.0,69.6,-70.0,,,,,-81.0,,-11.2,-128.4,,3892.0,True,True,,,,,True,,True,False,,False
34021,506,396.0,784.6,220.0,,,,,642.0,,263.8,315.4,,6132.1,-110.0,278.6,-286.0,,,,,136.0,,-242.2,-190.6,,5626.1,False,False,,,,,False,,False,False,,False
34023,1372,924.0,141.5,980.0,,,,,1011.0,,691.4,497.6,,451.7,-448.0,-1230.5,-392.0,,,,,-361.0,,-680.6,-874.4,,-920.3,False,True,,,,,True,,False,False,,False
34025,1184,1272.0,384.2,1015.0,,,,,470.0,451.6,1501.3,1127.0,,291.6,88.0,-799.8,-169.0,,,,,-714.0,-732.4,317.3,-57.0,,-892.4,False,False,,,,,False,False,False,True,,False
34027,625,390.0,185.5,348.0,,,,,336.0,82.4,707.3,72.9,,496.0,-235.0,-439.5,-277.0,,,,,-289.0,-542.6,82.3,-552.1,,-129.0,False,False,,,,,False,False,True,False,,True
34029,1349,816.0,542.4,1009.0,,,,,624.0,193.0,792.5,451.0,,1623.1,-533.0,-806.6,-340.0,,,,,-725.0,-1156.0,-556.5,-898.0,,274.1,False,True,,,,,False,False,False,False,,True
34031,1217,702.0,896.8,1208.0,,,,,682.0,,450.9,463.7,,147.5,-515.0,-320.2,-9.0,,,,,-535.0,,-766.1,-753.3,,-1069.5,True,True,,,,,False,,False,False,,False
34033,155,102.0,149.6,93.0,,,,,103.0,14.5,67.4,85.1,,2081.8,-53.0,-5.4,-62.0,,,,,-52.0,-140.5,-87.6,-69.9,,1926.8,True,False,,,,,True,False,False,False,,False
34035,449,432.0,185.8,455.0,,,,,265.0,,489.9,100.0,,308.1,-17.0,-263.2,6.0,,,,,-184.0,,40.9,-349.0,,-140.9,False,True,,,,,False,,False,False,,False
34037,168,108.0,33.4,94.0,,,,,30.0,28.2,95.1,191.7,,102.8,-60.0,-134.6,-74.0,,,,,-138.0,-139.8,-72.9,23.7,,-65.2,False,False,,,,,False,False,False,True,,False
34039,949,450.0,339.7,1.0,,,,,775.0,,561.3,0.0,,85.5,-499.0,-609.3,-948.0,,,,,-174.0,,-387.7,-949.0,,-863.5,False,False,,,,,True,,True,False,,False
34041,123,60.0,58.0,42.0,,,,,58.0,10.3,68.9,81.7,,14.0,-63.0,-65.0,-81.0,,,,,-65.0,-112.7,-54.1,-41.3,,-109.0,False,False,,,,,False,False,True,True,,False
35001,2094,4278.0,2943.9,5707.0,,,,,4462.0,6206.3,3582.8,3721.3,,5412.5,2184.0,849.9,3613.0,,,,,2368.0,4112.3,1488.8,1627.3,,3318.5,True,False,,,,,False,False,True,True,,False
35003,2,6.0,,0.0,,,,,0.0,0.1,,,,1.1,4.0,,-2.0,,,,,-2.0,-1.9,,,,-0.9,,True,,,,,True,True,,,,True
35005,497,222.0,96.1,533.0,,,,,315.0,43.0,361.6,,,339.5,-275.0,-400.9,36.0,,,,,-182.0,-454.0,-135.4,,,-157.5,False,True,,,,,True,False,True,,,True
35006,156,72.0,,0.0,,,,,107.0,9.1,58.7,,,1.5,-84.0,,-156.0,,,,,-49.0,-146.9,-97.3,,,-154.5,,False,,,,,True,False,False,,,False
35007,8,12.0,,0.0,,,,,6.0,0.5,,,,2.6,4.0,,-8.0,,,,,-2.0,-7.5,,,,-5.4,,False,,,,,True,False,,,,False
35009,366,324.0,,528.0,,,,,643.0,82.3,255.3,,,569.5,-42.0,,162.0,,,,,277.0,-283.7,-110.7,,,203.5,,False,,,,,False,False,False,,,False
35011,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
35013,1140,1860.0,2483.7,1875.0,,,,,2147.0,1690.3,1672.7,1908.5,,1370.9,720.0,1343.7,735.0,,,,,1007.0,550.3,532.7,768.5,,230.9,False,False,,,,,False,True,True,False,,True
35015,309,210.0,240.3,361.0,,,,,527.0,83.3,178.4,,,194.1,-99.0,-68.7,52.0,,,,,218.0,-225.7,-130.6,,,-114.9,True,True,,,,,False,False,False,,,False
35017,35,90.0,,0.0,,,,,61.0,8.4,,,,2.6,55.0,,-35.0,,,,,26.0,-26.6,,,,-32.4,,True,,,,,True,True,,,,True
35019,10,24.0,,0.0,,,,,4.0,1.5,,,,7.9,14.0,,-10.0,,,,,-6.0,-8.5,,,,-2.1,,True,,,,,True,True,,,,True
35021,1,0.0,,0.0,,,,,0.0,0.0,,,,0.0,-1.0,,-1.0,,,,,-1.0,-1.0,,,,-1.0,,False,,,,,False,True,,,,False
35023,19,36.0,,0.0,,,,,16.0,21.6,,,,11.9,17.0,,-19.0,,,,,-3.0,2.6,,,,-7.1,,False,,,,,True,True,,,,True
35025,765,444.0,422.4,0.0,,,,,588.0,424.1,363.1,,,283.6,-321.0,-342.6,-765.0,,,,,-177.0,-340.9,-401.9,,,-481.4,False,False,,,,,True,False,False,,,False
35027,132,72.0,,0.0,,,,,5.0,11.9,,,,202.6,-60.0,,-132.0,,,,,-127.0,-120.1,,,,70.6,,False,,,,,False,False,,,,False
35028,14,18.0,,32.0,,,,,7.0,1.3,,,,0.6,4.0,,18.0,,,,,-7.0,-12.7,,,,-13.4,,False,,,,,False,False,,,,False
35029,174,132.0,,0.0,,,,,67.0,13.6,114.5,,,155.1,-42.0,,-174.0,,,,,-107.0,-160.4,-59.5,,,-18.9,,False,,,,,False,False,False,,,True
35031,479,774.0,511.5,547.0,,,,,497.0,238.1,62.0,583.6,,0.0,295.0,32.5,68.0,,,,,18.0,-240.9,-417.0,104.6,,-479.0,True,True,,,,,True,True,False,True,,False
35033,3,6.0,,0.0,,,,,0.0,,,,,0.6,3.0,,-3.0,,,,,-3.0,,,,,-2.4,,False,,,,,False,,,,,True
35035,121,162.0,255.9,0.0,,,,,71.0,111.1,100.8,,,386.1,41.0,134.9,-121.0,,,,,-50.0,-9.9,-20.2,,,265.1,False,False,,,,,False,True,True,,,False
35037,41,48.0,,0.0,,,,,13.0,2.2,,,,2.1,7.0,,-41.0,,,,,-28.0,-38.8,,,,-38.9,,False,,,,,False,False,,,,False
35039,159,348.0,,0.0,,,,,99.0,848.5,143.0,,,145.0,189.0,,-159.0,,,,,-60.0,689.5,-16.0,,,-14.0,,True,,,,,True,False,True,,,True
35041,116,48.0,,0.0,,,,,98.0,12.8,,,,115.8,-68.0,,-116.0,,,,,-18.0,-103.2,,,,-0.2,,False,,,,,True,False,,,,True
35043,340,504.0,239.3,873.0,,,,,489.0,447.7,317.7,447.6,,462.9,164.0,-100.7,533.0,,,,,149.0,107.7,-22.3,107.6,,122.9,True,False,,,,,True,True,True,True,,True
35045,372,852.0,366.2,1151.0,,,,,510.0,371.8,265.6,436.5,,545.6,480.0,-5.8,779.0,,,,,138.0,-0.2,-106.4,64.5,,173.6,True,False,,,,,True,True,True,True,,True
35047,48,36.0,,0.0,,,,,263.0,5.8,,,,249.2,-12.0,,-48.0,,,,,215.0,-42.2,,,,201.2,,False,,,,,False,False,,,,False
35049,407,474.0,339.3,1002.0,,,,,657.0,473.7,659.3,,,532.2,67.0,-67.7,595.0,,,,,250.0,66.7,252.3,,,125.2,False,False,,,,,False,True,False,,,False
35051,18,30.0,,0.0,,,,,5.0,6.4,,,,515.6,12.0,,-18.0,,,,,-13.0,-11.6,,,,497.6,,False,,,,,False,True,,,,False
35053,14,6.0,,0.0,,,,,28.0,8.9,,,,453.5,-8.0,,-14.0,,,,,14.0,-5.1,,,,439.5,,False,,,,,False,True,,,,False
35055,49,102.0,,0.0,,,,,54.0,10.9,,,,7.8,53.0,,-49.0,,,,,5.0,-38.1,,,,-41.2,,True,,,,,True,True,,,,True
35057,13,18.0,,0.0,,,,,19.0,6.4,,,,416.4,5.0,,-13.0,,,,,6.0,-6.6,,,,403.4,,False,,,,,False,False,,,,False
35059,19,36.0,,0.0,,,,,3.0,1.3,,,,0.6,17.0,,-19.0,,,,,-16.0,-17.7,,,,-18.4,,False,,,,,True,False,,,,False
35061,263,414.0,214.4,1150.0,,,,,329.0,561.8,370.2,,,376.9,151.0,-48.6,887.0,,,,,66.0,298.8,107.2,,,113.9,True,False,,,,,True,False,True,,,True
36001,439,642.0,276.7,1382.0,,,,,218.0,143.7,104.0,741.9,,38.1,203.0,-162.3,943.0,,,,,-221.0,-295.3,-335.0,302.9,,-400.9,True,False,,,,,False,False,False,False,,False
36003,17,30.0,,32.0,,,,,66.0,6.9,,,,0.5,13.0,,15.0,,,,,49.0,-10.1,,,,-16.5,,False,,,,,False,True,,,,False
36005,2610,0.0,,405.0,,,,,,,,,,,-2610.0,,-2205.0,,,,,,,,,,,,True,,,,,,,,,,
36007,409,420.0,306.6,602.0,,,,,114.0,64.0,255.0,392.8,,68.0,11.0,-102.4,193.0,,,,,-295.0,-345.0,-154.0,-16.2,,-341.0,False,False,,,,,False,False,False,False,,False
36009,52,42.0,44.9,42.0,,,,,83.0,11.9,90.3,,,1.0,-10.0,-7.1,-10.0,,,,,31.0,-40.1,38.3,,,-51.0,True,False,,,,,False,False,False,,,False
36011,48,18.0,52.3,0.0,,,,,33.0,0.8,52.2,,,0.2,-30.0,4.3,-48.0,,,,,-15.0,-47.2,4.2,,,-47.8,True,False,,,,,True,False,True,,,False
36013,179,144.0,146.6,424.0,,,,,393.0,11.7,237.7,,,10.7,-35.0,-32.4,245.0,,,,,214.0,-167.3,58.7,,,-168.3,True,False,,,,,False,False,False,,,False
36015,43,30.0,8.2,0.0,,,,,72.0,4.2,6.4,,,3847.7,-13.0,-34.9,-43.0,,,,,29.0,-38.8,-36.6,,,3804.7,False,False,,,,,False,False,False,,,False
36017,43,96.0,,203.0,,,,,5.0,29.4,41.8,,,10.5,53.0,,160.0,,,,,-38.0,-13.6,-1.2,,,-32.5,,False,,,,,True,True,True,,,True
36019,39,18.0,26.0,0.0,,,,,52.0,3.3,6.2,,,0.0,-21.0,-13.0,-39.0,,,,,13.0,-35.7,-32.8,,,-39.0,True,False,,,,,True,False,False,,,False
36021,78,36.0,182.0,17.0,,,,,4.0,2.1,35.8,33.8,,19.7,-42.0,104.0,-61.0,,,,,-74.0,-75.9,-42.2,-44.2,,-58.3,False,False,,,,,False,False,False,False,,False
36023,30,60.0,,134.0,,,,,11.0,5.6,,,,35.2,30.0,,104.0,,,,,-19.0,-24.4,,,,5.2,,False,,,,,True,True,,,,True
36025,19,12.0,,0.0,,,,,0.0,2.6,,,,2102.9,-7.0,,-19.0,,,,,-19.0,-16.4,,,,2083.9,,False,,,,,False,False,,,,False
36027,473,624.0,49.2,2100.0,,,,,89.0,92.5,122.8,388.3,,172.9,151.0,-423.8,1627.0,,,,,-384.0,-380.5,-350.2,-84.7,,-300.1,False,False,,,,,False,False,False,True,,False
36029,1725,1830.0,1377.2,2501.0,,,,,2421.0,491.0,575.0,2693.1,,639.3,105.0,-347.8,776.0,,,,,696.0,-1234.0,-1150.0,968.1,,-1085.7,False,False,,,,,False,False,False,False,,False
36031,75,0.0,,0.0,,,,,8.0,2.7,,,,0.0,-75.0,,-75.0,,,,,-67.0,-72.3,,,,-75.0,,False,,,,,True,True,,,,True
36033,18,30.0,0.1,0.0,,,,,8.0,1.6,,,,671.9,12.0,-17.9,-18.0,,,,,-10.0,-16.4,,,,653.9,False,False,,,,,True,False,,,,False
36035,45,6.0,149.7,0.0,,,,,3.0,1.1,23.6,20.2,,0.0,-39.0,104.7,-45.0,,,,,-42.0,-43.9,-21.4,-24.8,,-45.0,False,False,,,,,False,False,True,True,,False
36037,37,54.0,38.4,53.0,,,,,120.0,4.4,38.9,,,393.3,17.0,1.4,16.0,,,,,83.0,-32.6,1.9,,,356.3,True,True,,,,,False,False,True,,,False
36039,36,36.0,,0.0,,,,,0.0,3.6,8.8,,,0.1,0.0,,-36.0,,,,,-36.0,-32.4,-27.2,,,-35.9,,False,,,,,False,False,False,,,False
36041,8,0.0,,0.0,,,,,0.0,0.1,,,,0.0,-8.0,,-8.0,,,,,-8.0,-7.9,,,,-8.0,,False,,,,,False,True,,,,False
36043,91,96.0,96.0,126.0,,,,,1.0,10.6,163.8,,,1.8,5.0,5.0,35.0,,,,,-90.0,-80.4,72.8,,,-89.2,False,False,,,,,False,False,False,,,False
36045,45,54.0,21.7,74.0,,,,,1.0,8.3,41.2,,,50.6,9.0,-23.3,29.0,,,,,-44.0,-36.7,-3.8,,,5.6,False,False,,,,,False,False,True,,,True
36047,3381,0.0,,7149.0,,,,,,,,,,,-3381.0,,3768.0,,,,,,,,,,,,False,,,,,,,,,,
36049,16,6.0,,0.0,,,,,0.0,3.4,,,,0.0,-10.0,,-16.0,,,,,-16.0,-12.6,,,,-16.0,,False,,,,,False,False,,,,False
36051,25,72.0,68.5,28.0,,,,,72.0,7.8,38.9,,,86.3,47.0,43.5,3.0,,,,,47.0,-17.2,13.9,,,61.3,True,True,,,,,False,True,True,,,False
36053,77,48.0,78.5,76.0,,,,,10.0,7.6,35.9,35.1,,2537.1,-29.0,1.5,-1.0,,,,,-67.0,-69.4,-41.1,-41.9,,2460.1,True,True,,,,,False,False,False,False,,False
36055,1039,1380.0,1438.5,1401.0,,,,,932.0,359.7,735.3,1470.0,,768.1,341.0,399.5,362.0,,,,,-107.0,-679.3,-303.7,431.0,,-270.9,False,False,,,,,True,False,True,False,,True
36057,59,78.0,,103.0,,,,,1.0,0.7,53.1,,,26.0,19.0,,44.0,,,,,-58.0,-58.3,-5.9,,,-33.0,,False,,,,,False,False,True,,,False
36059,1960,1962.0,344.4,2252.0,,,,,1117.0,795.8,3159.5,2223.5,,769.3,2.0,-1615.6,292.0,,,,,-843.0,-1164.2,1199.5,263.5,,-1190.7,False,False,,,,,False,False,False,False,,False
36061,2155,14466.0,,5952.0,,,,,4868.0,,3592.5,11411.5,,26561.6,12311.0,,3797.0,,,,,2713.0,,1437.5,9256.5,,24406.6,,True,,,,,True,,True,True,,False
36063,230,246.0,602.6,187.0,,,,,595.0,66.6,116.9,125.7,,44.2,16.0,372.6,-43.0,,,,,365.0,-163.4,-113.1,-104.3,,-185.8,False,False,,,,,False,False,False,False,,False
36065,331,714.0,759.9,1218.0,,,,,91.0,400.5,392.5,507.2,,6525.8,383.0,428.9,887.0,,,,,-240.0,69.5,61.5,176.2,,6194.8,False,False,,,,,True,True,True,True,,False
36067,604,972.0,1427.0,718.0,,,,,385.0,234.3,479.0,690.2,,502.6,368.0,823.0,114.0,,,,,-219.0,-369.7,-125.0,86.2,,-101.4,False,True,,,,,True,False,True,True,,True
36069,62,168.0,170.2,431.0,,,,,121.0,46.1,193.0,70.2,,658.8,106.0,108.2,369.0,,,,,59.0,-15.9,131.0,8.2,,596.8,False,False,,,,,True,True,False,True,,False
36071,489,546.0,31.2,1003.0,,,,,287.0,255.6,77.9,481.9,,878.5,57.0,-457.8,514.0,,,,,-202.0,-233.4,-411.1,-7.1,,389.5,False,False,,,,,False,False,False,True,,False
36073,18,6.0,,0.0,,,,,80.0,0.0,11.8,,,0.0,-12.0,,-18.0,,,,,62.0,-18.0,-6.2,,,-18.0,,False,,,,,False,False,True,,,False
36075,62,60.0,282.2,39.0,,,,,16.0,8.2,124.4,,,47.7,-2.0,220.2,-23.0,,,,,-46.0,-53.8,62.4,,,-14.3,False,False,,,,,False,False,False,,,False
36077,40,36.0,3.9,5.0,,,,,0.0,11.5,,,,0.8,-4.0,-36.1,-35.0,,,,,-40.0,-28.5,,,,-39.2,False,False,,,,,False,False,,,,False
36079,104,174.0,125.7,372.0,,,,,5.0,31.6,98.7,170.2,,59.3,70.0,21.7,268.0,,,,,-99.0,-72.4,-5.3,66.2,,-44.7,True,False,,,,,False,False,True,True,,True
36081,2984,0.0,,12573.0,,,,,,,,,,,-2984.0,,9589.0,,,,,,,,,,,,False,,,,,,,,,,
36083,180,342.0,113.1,693.0,,,,,85.0,107.3,125.7,346.5,,174.9,162.0,-66.9,513.0,,,,,-95.0,-72.7,-54.3,166.5,,-5.1,True,False,,,,,True,True,True,False,,True
36085,716,0.0,,1539.0,,,,,,,,,,,-716.0,,823.0,,,,,,,,,,,,False,,,,,,,,,,
36087,434,504.0,54.3,895.0,,,,,260.0,132.7,254.4,677.6,,206.4,70.0,-379.7,461.0,,,,,-174.0,-301.3,-179.6,243.6,,-227.6,False,False,,,,,False,False,False,False,,False
36089,31,72.0,7.5,2.0,,,,,5.0,8.6,8.5,,,4525.4,41.0,-23.5,-29.0,,,,,-26.0,-22.4,-22.5,,,4494.4,True,True,,,,,True,True,True,,,False
36091,197,240.0,76.0,484.0,,,,,92.0,35.6,150.3,356.8,,105.8,43.0,-121.0,287.0,,,,,-105.0,-161.4,-46.7,159.8,,-91.2,False,False,,,,,False,False,False,False,,False
36093,345,324.0,95.3,469.0,,,,,97.0,113.3,195.6,280.0,,541.4,-21.0,-249.7,124.0,,,,,-248.0,-231.7,-149.4,-65.0,,196.4,False,False,,,,,False,False,False,False,,False
36095,7,0.0,,0.0,,,,,0.0,2.3,,,,0.0,-7.0,,-7.0,,,,,-7.0,-4.7,,,,-7.0,,False,,,,,False,True,,,,True
36097,10,6.0,,0.0,,,,,6.0,0.2,,,,844.0,-4.0,,-10.0,,,,,-4.0,-9.8,,,,834.0,,False,,,,,False,False,,,,False
36099,20,24.0,,36.0,,,,,21.0,5.7,,,,609.9,4.0,,16.0,,,,,1.0,-14.3,,,,589.9,,False,,,,,True,False,,,,False
36101,33,36.0,7.2,35.0,,,,,118.0,2.6,27.8,28.5,,26.7,3.0,-25.8,2.0,,,,,85.0,-30.4,-5.2,-4.5,,-6.3,False,True,,,,,False,False,False,False,,False
36103,2272,2718.0,587.2,2535.0,,,,,1368.0,891.1,1709.2,4874.5,,1222.1,446.0,-1684.8,263.0,,,,,-904.0,-1380.9,-562.8,2602.5,,-1049.9,False,True,,,,,False,False,False,False,,False
36105,43,54.0,128.4,19.0,,,,,22.0,4.7,12.2,30.6,,2165.3,11.0,85.4,-24.0,,,,,-21.0,-38.3,-30.8,-12.4,,2122.3,False,False,,,,,False,False,False,False,,False
36107,39,54.0,,98.0,,,,,25.0,5.8,44.7,,,15.6,15.0,,59.0,,,,,-14.0,-33.2,5.7,,,-23.4,,False,,,,,True,False,True,,,False
36109,62,96.0,1.5,55.0,,,,,55.0,18.8,9.1,,,5.2,34.0,-60.5,-7.0,,,,,-7.0,-43.2,-52.9,,,-56.8,False,True,,,,,True,False,False,,,False
36111,262,270.0,45.5,604.0,,,,,25.0,43.4,33.8,469.3,,14.4,8.0,-216.5,342.0,,,,,-237.0,-218.6,-228.2,207.3,,-247.6,False,False,,,,,False,False,False,False,,False
36113,35,72.0,19.4,0.0,,,,,30.0,5.1,10.7,98.7,,0.5,37.0,-15.6,-35.0,,,,,-5.0,-29.9,-24.3,63.7,,-34.5,True,True,,,,,True,True,True,False,,True
36115,17,6.0,30.3,0.0,,,,,44.0,0.0,3.9,1.6,,0.0,-11.0,13.3,-17.0,,,,,27.0,-17.0,-13.1,-15.4,,-17.0,False,False,,,,,False,False,False,False,,False
36117,55,132.0,102.4,144.0,,,,,44.0,39.1,171.2,,,13.6,77.0,47.4,89.0,,,,,-11.0,-15.9,116.2,,,-41.4,True,False,,,,,True,True,False,,,True
36119,1392,1458.0,530.0,1492.0,,,,,1191.0,474.1,611.6,2051.1,,2004.7,66.0,-862.0,100.0,,,,,-201.0,-917.9,-780.4,659.1,,612.7,False,False,,,,,False,False,False,False,,False
36121,21,18.0,,0.0,,,,,74.0,0.4,16.3,,,502.7,-3.0,,-21.0,,,,,53.0,-20.6,-4.7,,,481.7,,False,,,,,False,False,False,,,False
36123,10,18.0,,0.0,,,,,19.0,3.3,,,,0.3,8.0,,-10.0,,,,,9.0,-6.7,,,,-9.7,,False,,,,,False,True,,,,False
