,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42045,1511,2080.0,983.7,1103.0,2332.0,,,,,,1043.0,2217.4,,957.5,2049.6,933.4,,829.4,2933.1,2593.0,,,2593.0,,569.0,-527.3,-408.0,821.0,,,,,,-468.0,706.4,,-553.5,538.6,-577.6,,-681.6,1422.1,1082.0,,,1082.0,,True,True,False,,,,,,True,False,,True,True,False,,False,False,False,,,False,
42047,21,16.0,,8.0,0.0,,,,,,20.0,81.6,,3.3,15.4,,,3.3,18.2,,,,12.0,,-5.0,,-13.0,-21.0,,,,,,-1.0,60.6,,-17.7,-5.6,,,-17.7,-2.8,,,,-9.0,,,False,False,,,,,,True,False,,False,False,,,False,True,,,,False,
42049,391,428.0,621.4,485.0,772.0,,,,,,527.0,1092.0,,278.3,496.8,400.8,,280.7,391.1,683.0,,,696.0,,37.0,230.4,94.0,381.0,,,,,,136.0,701.0,,-112.7,105.8,9.8,,-110.3,0.1,292.0,,,305.0,,False,False,False,,,,,,False,False,,False,False,True,,False,True,False,,,False,
42051,280,384.0,260.1,364.0,777.0,,,,,,233.0,736.8,,439.5,378.5,372.1,,302.9,197.1,434.0,,,492.0,,104.0,-19.9,84.0,497.0,,,,,,-47.0,456.8,,159.5,98.5,92.1,,22.9,-82.9,154.0,,,212.0,,True,True,False,,,,,,True,False,,False,True,True,,True,True,False,,,False,
42053,5,8.0,,0.0,0.0,,,,,,8.0,2.6,,0.1,0.2,,,1.9,,,,,43.0,,3.0,,-5.0,-5.0,,,,,,3.0,-2.4,,-4.9,-4.8,,,-3.1,,,,,38.0,,,False,False,,,,,,False,True,,False,False,,,False,,,,,False,
42055,228,360.0,295.5,284.0,317.0,,,,,,265.0,638.0,,221.0,326.0,180.0,,221.3,566.4,357.0,,,204.0,,132.0,67.5,56.0,89.0,,,,,,37.0,410.0,,-7.0,98.0,-48.0,,-6.7,338.4,129.0,,,-24.0,,True,True,True,,,,,,True,False,,True,True,True,,True,False,True,,,True,
42057,12,4.0,,4.0,0.0,,,,,,15.0,11.2,,2.6,6.7,,,2.3,3.4,,,,8.0,,-8.0,,-8.0,-12.0,,,,,,3.0,-0.8,,-9.4,-5.3,,,-9.7,-8.6,,,,-4.0,,,False,False,,,,,,True,True,,False,True,,,False,False,,,,True,
42059,31,40.0,,36.0,55.0,,,,,,36.0,112.8,,12.0,41.9,88.9,,19.3,24.4,,,,31.0,,9.0,,5.0,24.0,,,,,,5.0,81.8,,-19.0,10.9,57.9,,-11.7,-6.6,,,,0.0,,,True,False,,,,,,True,False,,False,False,False,,False,True,,,,True,
42061,74,36.0,,15.0,0.0,,,,,,53.0,121.7,,0.3,18.6,17.2,,9.1,26.9,,,,39.0,,-38.0,,-59.0,-74.0,,,,,,-21.0,47.7,,-73.7,-55.4,-56.8,,-64.9,-47.1,,,,-35.0,,,False,False,,,,,,True,False,,False,False,False,,False,False,,,,True,
42063,154,236.0,67.5,132.0,722.0,,,,,,83.0,486.0,,136.9,224.6,225.6,,89.6,122.1,,,,547.0,,82.0,-86.5,-22.0,568.0,,,,,,-71.0,332.0,,-17.1,70.6,71.6,,-64.4,-31.9,,,,393.0,,False,True,False,,,,,,True,False,,True,True,True,,True,True,,,,False,
42065,39,36.0,,23.0,74.0,,,,,,25.0,176.4,,2.9,18.6,,,16.5,40.2,,,,41.0,,-3.0,,-16.0,35.0,,,,,,-14.0,137.4,,-36.1,-20.4,,,-22.5,1.2,,,,2.0,,,False,False,,,,,,False,False,,False,False,,,False,True,,,,True,
42067,23,16.0,,9.0,0.0,,,,,,19.0,65.1,,0.1,7.3,16.9,,9.5,12.1,,,,10.0,,-7.0,,-14.0,-23.0,,,,,,-4.0,42.1,,-22.9,-15.7,-6.1,,-13.5,-10.9,,,,-13.0,,,False,False,,,,,,True,False,,False,False,True,,False,False,,,,False,
42069,163,188.0,59.8,118.0,307.0,,,,,,165.0,767.8,,86.4,197.8,97.5,,105.7,162.2,118.0,,,146.0,,25.0,-103.2,-45.0,144.0,,,,,,2.0,604.8,,-76.6,34.8,-65.5,,-57.3,-0.8,-45.0,,,-17.0,,False,False,False,,,,,,True,False,,False,False,False,,False,True,False,,,True,
42071,1070,1308.0,1424.6,1322.0,1946.0,,,,,,1141.0,2534.2,,1174.7,1780.3,1053.6,,1070.4,1716.7,1956.0,,,1576.0,,238.0,354.6,252.0,876.0,,,,,,71.0,1464.2,,104.7,710.3,-16.4,,0.4,646.7,886.0,,,506.0,,False,False,False,,,,,,True,False,,True,False,True,,True,False,False,,,False,
42073,116,232.0,290.5,208.0,318.0,,,,,,199.0,636.4,,74.8,208.0,274.8,,114.2,203.4,,,,245.0,,116.0,174.5,92.0,202.0,,,,,,83.0,520.4,,-41.2,92.0,158.8,,-1.8,87.4,,,,129.0,,False,True,False,,,,,,True,False,,True,True,False,,True,True,,,,False,
42075,152,96.0,174.7,99.0,40.0,,,,,,238.0,264.5,,33.5,152.1,92.2,,195.7,126.2,41.0,,,59.0,,-56.0,22.7,-53.0,-112.0,,,,,,86.0,112.5,,-118.5,0.1,-59.8,,43.7,-25.8,-111.0,,,-93.0,,True,True,False,,,,,,False,False,,False,True,False,,True,True,False,,,False,
42077,356,644.0,251.1,535.0,756.0,,,,,,573.0,1680.5,,360.8,720.6,529.7,,505.2,729.5,482.0,,,961.0,,288.0,-104.9,179.0,400.0,,,,,,217.0,1324.5,,4.8,364.6,173.7,,149.2,373.5,126.0,,,605.0,,True,True,False,,,,,,True,False,,True,False,True,,True,False,True,,,False,
42079,492,584.0,72.8,403.0,1794.0,,,,,,357.0,1130.6,,376.8,893.3,129.0,,165.3,426.4,2278.0,,,1230.0,,92.0,-419.2,-89.0,1302.0,,,,,,-135.0,638.6,,-115.2,401.3,-363.0,,-326.7,-65.6,1786.0,,,738.0,,False,True,False,,,,,,False,False,,False,False,False,,False,True,False,,,False,
42081,176,160.0,76.9,130.0,376.0,,,,,,75.0,501.8,,134.4,187.6,124.5,,70.6,128.7,,,,246.0,,-16.0,-99.1,-46.0,200.0,,,,,,-101.0,325.8,,-41.6,11.6,-51.5,,-105.4,-47.3,,,,70.0,,False,False,False,,,,,,False,False,,False,True,False,,False,False,,,,False,
42083,9,8.0,,4.0,0.0,,,,,,22.0,35.7,,0.9,2.5,,,6.2,7.9,,,,3.0,,-1.0,,-5.0,-9.0,,,,,,13.0,26.7,,-8.1,-6.5,,,-2.8,-1.1,,,,-6.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
42085,202,192.0,153.0,178.0,158.0,,,,,,258.0,764.5,,192.6,253.5,320.6,,121.7,155.8,,,,102.0,,-10.0,-49.0,-24.0,-44.0,,,,,,56.0,562.5,,-9.4,51.5,118.6,,-80.3,-46.2,,,,-100.0,,False,False,False,,,,,,False,False,,True,False,False,,False,False,,,,False,
42087,55,64.0,,41.0,0.0,,,,,,41.0,198.0,,14.0,57.8,33.0,,10.1,105.9,,,,140.0,,9.0,,-14.0,-55.0,,,,,,-14.0,143.0,,-41.0,2.8,-22.0,,-44.9,50.9,,,,85.0,,,False,False,,,,,,False,False,,False,True,False,,False,False,,,,False,
42089,127,144.0,14.1,110.0,137.0,,,,,,110.0,460.1,,69.3,189.3,177.7,,45.4,153.6,92.0,,,165.0,,17.0,-112.9,-17.0,10.0,,,,,,-17.0,333.1,,-57.7,62.3,50.7,,-81.6,26.6,-35.0,,,38.0,,False,False,True,,,,,,False,False,,False,False,False,,False,False,False,,,False,
42091,1134,1476.0,672.1,1106.0,1203.0,,,,,,1147.0,1843.2,,467.1,1373.0,625.4,,920.5,2468.6,1106.0,,,1574.0,,342.0,-461.9,-28.0,69.0,,,,,,13.0,709.2,,-666.9,239.0,-508.6,,-213.5,1334.6,-28.0,,,440.0,,False,True,True,,,,,,True,False,,False,True,False,,True,False,True,,,False,
42093,36,16.0,,9.0,29.0,,,,,,11.0,28.1,,5.5,8.3,,,6.3,16.4,,,,17.0,,-20.0,,-27.0,-7.0,,,,,,-25.0,-7.9,,-30.5,-27.7,,,-29.6,-19.6,,,,-19.0,,,False,True,,,,,,False,True,,False,False,,,False,True,,,,True,
42095,269,464.0,255.4,292.0,586.0,,,,,,279.0,839.3,,291.1,544.6,219.1,,257.8,562.0,451.0,,,614.0,,195.0,-13.6,23.0,317.0,,,,,,10.0,570.3,,22.1,275.6,-49.9,,-11.2,293.0,182.0,,,345.0,,True,True,False,,,,,,True,False,,True,False,True,,True,False,True,,,False,
42097,267,88.0,100.0,89.0,139.0,,,,,,95.0,357.1,,20.6,81.1,45.2,,91.2,106.4,,,,116.0,,-179.0,-167.0,-178.0,-128.0,,,,,,-172.0,90.1,,-246.4,-185.9,-221.8,,-175.8,-160.6,,,,-151.0,,True,True,True,,,,,,True,True,,False,False,False,,True,True,,,,True,
42099,56,48.0,,41.0,124.0,,,,,,32.0,140.2,,15.3,52.0,40.3,,40.7,33.8,,,,110.0,,-8.0,,-15.0,68.0,,,,,,-24.0,84.2,,-40.7,-4.0,-15.7,,-15.3,-22.2,,,,54.0,,,False,False,,,,,,False,False,,False,True,False,,False,False,,,,False,
42101,3253,4204.0,608.6,2487.0,3787.0,,,,,,4578.0,9309.0,,1600.9,2551.8,733.0,,2440.1,6459.2,1620.0,,,2346.0,,951.0,-2644.4,-766.0,534.0,,,,,,1325.0,6056.0,,-1652.1,-701.2,-2520.0,,-812.9,3206.2,-1633.0,,,-907.0,,False,True,True,,,,,,False,False,,False,True,False,,True,False,False,,,True,
42103,18,12.0,4.8,12.0,23.0,,,,,,9.0,57.3,,1.2,15.2,33.1,,10.3,19.9,,,,8.0,,-6.0,-13.2,-6.0,5.0,,,,,,-9.0,39.3,,-16.8,-2.8,15.1,,-7.7,1.9,,,,-10.0,,False,False,True,,,,,,False,False,,False,True,False,,False,True,,,,False,
42105,4,0.0,,0.0,0.0,,,,,,4.0,6.6,,0.5,1.0,,,5.4,2.3,,,,0.0,,-4.0,,-4.0,-4.0,,,,,,0.0,2.6,,-3.5,-3.0,,,1.4,-1.7,,,,-4.0,,,False,False,,,,,,True,True,,True,True,,,True,True,,,,False,
42107,103,168.0,46.4,127.0,240.0,,,,,,161.0,542.4,,83.0,197.8,77.8,,97.9,127.2,165.0,,,201.0,,65.0,-56.6,24.0,137.0,,,,,,58.0,439.4,,-20.0,94.8,-25.2,,-5.1,24.2,62.0,,,98.0,,True,True,False,,,,,,True,False,,True,False,True,,True,True,True,,,False,
42109,66,28.0,,23.0,46.0,,,,,,24.0,160.1,,7.0,39.5,,,12.9,21.9,,,,23.0,,-38.0,,-43.0,-20.0,,,,,,-42.0,94.1,,-59.0,-26.5,,,-53.1,-44.1,,,,-43.0,,,False,True,,,,,,False,False,,False,True,,,False,False,,,,False,
42111,41,72.0,54.1,70.0,136.0,,,,,,97.0,314.5,,29.8,65.8,111.8,,29.6,82.4,,,,66.0,,31.0,13.1,29.0,95.0,,,,,,56.0,273.5,,-11.2,24.8,70.8,,-11.4,41.4,,,,25.0,,True,True,False,,,,,,False,False,,True,True,False,,True,False,,,,True,
42113,0,0.0,,0.0,0.0,,,,,,0.0,1.7,,0.1,0.1,,,1.7,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.7,,0.1,0.1,,,1.7,,,,,0.0,,,True,True,,,,,,True,False,,False,False,,,False,,,,,True,
42115,55,20.0,,20.0,50.0,,,,,,11.0,89.2,,1.9,29.7,26.8,,19.6,14.8,,,,23.0,,-35.0,,-35.0,-5.0,,,,,,-44.0,34.2,,-53.1,-25.3,-28.2,,-35.5,-40.2,,,,-32.0,,,False,True,,,,,,False,True,,False,True,True,,False,False,,,,True,
42117,13,0.0,,2.0,0.0,,,,,,8.0,55.7,,1.1,4.6,,,3.1,10.9,,,,2.0,,-13.0,,-11.0,-13.0,,,,,,-5.0,42.7,,-11.9,-8.4,,,-9.9,-2.1,,,,-11.0,,,True,False,,,,,,True,False,,True,True,,,True,True,,,,True,
42119,210,184.0,,139.0,680.0,,,,,,32.0,193.5,,221.7,142.8,103.4,,52.7,105.3,,,,918.0,,-26.0,,-71.0,470.0,,,,,,-178.0,-16.5,,11.7,-67.2,-106.6,,-157.3,-104.7,,,,708.0,,,False,False,,,,,,False,True,,True,False,False,,False,False,,,,False,
42121,9,36.0,3.1,20.0,29.0,,,,,,96.0,145.9,,2.3,19.7,,,5.0,40.0,,,,77.0,,27.0,-5.9,11.0,20.0,,,,,,87.0,136.9,,-6.7,10.7,,,-4.0,31.0,,,,68.0,,True,True,True,,,,,,False,False,,True,True,,,True,False,,,,False,
42123,13,8.0,,8.0,0.0,,,,,,18.0,9.9,,2.4,8.5,,,10.0,,,,,6.0,,-5.0,,-5.0,-13.0,,,,,,5.0,-3.1,,-10.6,-4.5,,,-3.0,,,,,-7.0,,,False,False,,,,,,False,True,,False,True,,,True,,,,,False,
42125,289,372.0,875.8,343.0,343.0,,,,,,378.0,1296.2,,234.3,383.4,605.6,,288.7,204.4,180.0,,,317.0,,83.0,586.8,54.0,54.0,,,,,,89.0,1007.2,,-54.7,94.4,316.6,,-0.3,-84.6,-109.0,,,28.0,,False,True,True,,,,,,False,False,,True,False,False,,True,False,False,,,True,
42127,20,24.0,7.5,14.0,36.0,,,,,,7.0,96.1,,1.6,17.6,22.4,,12.2,23.1,,,,27.0,,4.0,-12.5,-6.0,16.0,,,,,,-13.0,76.1,,-18.4,-2.4,2.4,,-7.8,3.1,,,,7.0,,False,False,False,,,,,,False,False,,False,True,True,,False,True,,,,False,
42129,380,604.0,518.6,533.0,822.0,,,,,,544.0,2668.5,,588.8,533.7,412.7,,516.2,455.6,369.0,,,587.0,,224.0,138.6,153.0,442.0,,,,,,164.0,2288.5,,208.8,153.7,32.7,,136.2,75.6,-11.0,,,207.0,,True,True,False,,,,,,True,False,,True,True,True,,True,True,True,,,True,
42131,9,4.0,,5.0,6.0,,,,,,8.0,52.8,,1.9,4.9,,,9.9,9.2,,,,1.0,,-5.0,,-4.0,-3.0,,,,,,-1.0,43.8,,-7.1,-4.1,,,0.9,0.2,,,,-8.0,,,True,True,,,,,,True,False,,False,True,,,True,True,,,,False,
42133,1015,536.0,581.9,538.0,381.0,,,,,,815.0,1883.2,,609.4,793.7,381.0,,607.7,365.9,452.0,,,492.0,,-479.0,-433.1,-477.0,-634.0,,,,,,-200.0,868.2,,-405.6,-221.3,-634.0,,-407.3,-649.1,-563.0,,,-523.0,,True,True,False,,,,,,True,False,,True,True,False,,True,False,False,,,False,
44001,45,56.0,,26.0,66.0,,,,,,19.0,62.0,,0.2,19.0,44.2,,22.6,38.8,,,,53.0,,11.0,,-19.0,21.0,,,,,,-26.0,17.0,,-44.8,-26.0,-0.8,,-22.4,-6.2,,,,8.0,,,False,False,,,,,,False,False,,False,False,True,,False,True,,,,True,
44003,243,280.0,77.2,154.0,608.0,,,,,,255.0,206.4,,1.9,52.8,106.7,,157.9,193.8,174.0,,,264.0,,37.0,-165.8,-89.0,365.0,,,,,,12.0,-36.6,,-241.1,-190.2,-136.3,,-85.1,-49.2,-69.0,,,21.0,,False,False,False,,,,,,True,True,,False,False,False,,False,False,False,,,True,
44005,54,60.0,64.4,45.0,338.0,,,,,,29.0,118.2,,0.0,18.1,78.1,,52.8,36.4,,,,205.0,,6.0,10.4,-9.0,284.0,,,,,,-25.0,64.2,,-54.0,-35.9,24.1,,-1.2,-17.6,,,,151.0,,False,False,False,,,,,,False,False,,False,False,False,,True,False,,,,False,
44007,2119,2064.0,50.4,738.0,4173.0,,,,,,6715.0,167.1,,34.1,462.4,399.2,,919.5,931.3,1539.0,,,1294.0,,-55.0,-2068.6,-1381.0,2054.0,,,,,,4596.0,-1951.9,,-2084.9,-1656.6,-1719.8,,-1199.5,-1187.7,-580.0,,,-825.0,,False,False,False,,,,,,False,False,,False,False,False,,False,False,False,,,False,
44009,104,64.0,32.3,34.0,110.0,,,,,,44.0,136.4,,0.1,20.2,36.5,,17.9,44.9,,,,50.0,,-40.0,-71.7,-70.0,6.0,,,,,,-60.0,32.4,,-103.9,-83.8,-67.5,,-86.1,-59.1,,,,-54.0,,False,False,True,,,,,,False,True,,False,False,False,,False,False,,,,False,
45001,124,96.0,,97.0,93.0,,,,,,138.0,182.4,,15.7,83.0,145.8,,71.7,297.7,,,,34.0,,-28.0,,-27.0,-31.0,,,,,,14.0,58.4,,-108.3,-41.0,21.8,,-52.3,173.7,,,,-90.0,,,True,False,,,,,,True,False,,False,False,True,,False,False,,,,False,
45003,787,1356.0,1162.4,1248.0,2184.0,,,,,,1212.0,1519.2,,1531.7,1229.9,948.4,,1217.9,1494.0,991.0,,,1386.0,,569.0,375.4,461.0,1397.0,,,,,,425.0,732.2,,744.7,442.9,161.4,,430.9,707.0,204.0,,,599.0,,True,True,False,,,,,,True,False,,False,True,True,,True,False,True,,,False,
45005,112,160.0,,128.0,150.0,,,,,,72.0,81.3,,82.7,168.1,21.0,,131.7,209.7,,,,106.0,,48.0,,16.0,38.0,,,,,,-40.0,-30.7,,-29.3,56.1,-91.0,,19.7,97.7,,,,-6.0,,,True,True,,,,,,True,True,,True,False,False,,True,False,,,,True,
45007,1062,1604.0,1793.6,1505.0,2840.0,,,,,,1549.0,1583.3,,1585.9,1455.3,1127.3,,1292.1,1354.0,1393.0,,,1449.0,,542.0,731.6,443.0,1778.0,,,,,,487.0,521.3,,523.9,393.3,65.3,,230.1,292.0,331.0,,,387.0,,False,True,False,,,,,,True,True,,True,True,True,,True,True,True,,,True,
45009,103,304.0,,172.0,259.0,,,,,,145.0,187.7,,121.1,216.5,1.1,,111.9,317.5,,,,131.0,,201.0,,69.0,156.0,,,,,,42.0,84.7,,18.1,113.5,-101.9,,8.9,214.5,,,,28.0,,,True,True,,,,,,True,True,,True,True,True,,True,False,,,,True,
45011,203,236.0,,157.0,219.0,,,,,,148.0,207.6,,154.8,238.7,77.1,,142.2,263.2,,,,183.0,,33.0,,-46.0,16.0,,,,,,-55.0,4.6,,-48.2,35.7,-125.9,,-60.8,60.2,,,,-20.0,,,False,True,,,,,,False,True,,False,False,False,,False,False,,,,True,
45013,1146,2724.0,3713.6,2423.0,3878.0,,,,,,1427.0,1677.5,,2744.8,2224.4,1333.9,,2332.3,2056.5,3803.0,,,1856.0,,1578.0,2567.6,1277.0,2732.0,,,,,,281.0,531.5,,1598.8,1078.4,187.9,,1186.3,910.5,2657.0,,,710.0,,False,True,False,,,,,,True,True,,False,True,True,,True,True,False,,,True,
45015,974,1624.0,5318.3,1408.0,943.0,,,,,,1726.0,2219.0,,1429.3,1334.8,1245.8,,1010.4,1246.9,689.0,,,974.0,,650.0,4344.3,434.0,-31.0,,,,,,752.0,1245.0,,455.3,360.8,271.8,,36.4,272.9,-285.0,,,0.0,,False,True,True,,,,,,False,False,,True,True,True,,True,True,True,,,True,
45017,129,200.0,,125.0,240.0,,,,,,94.0,131.4,,57.7,146.5,98.5,,132.1,191.0,,,,120.0,,71.0,,-4.0,111.0,,,,,,-35.0,2.4,,-71.3,17.5,-30.5,,3.1,62.0,,,,-9.0,,,True,False,,,,,,True,True,,False,True,True,,True,True,,,,True,
45019,2426,3872.0,15350.1,3203.0,3215.0,,,,,,3162.0,4256.8,,3481.7,3070.3,1912.3,,2108.7,3030.2,1490.0,,,1802.0,,1446.0,12924.1,777.0,789.0,,,,,,736.0,1830.8,,1055.7,644.3,-513.7,,-317.3,604.2,-936.0,,,-624.0,,False,True,True,,,,,,True,False,,True,True,True,,True,True,True,,,True,
45021,238,316.0,643.5,385.0,193.0,,,,,,500.0,592.2,,64.5,244.9,378.5,,217.0,638.3,,,,207.0,,78.0,405.5,147.0,-45.0,,,,,,262.0,354.2,,-173.5,6.9,140.5,,-21.0,400.3,,,,-31.0,,False,False,True,,,,,,False,False,,False,True,False,,True,False,,,,True,
45023,315,444.0,,407.0,583.0,,,,,,269.0,330.5,,239.2,426.0,148.3,,408.3,598.8,,,,275.0,,129.0,,92.0,268.0,,,,,,-46.0,15.5,,-75.8,111.0,-166.7,,93.3,283.8,,,,-40.0,,,True,False,,,,,,True,True,,True,True,False,,True,False,,,,True,
45025,301,324.0,,323.0,314.0,,,,,,401.0,249.4,,130.4,344.5,172.7,,476.7,343.2,,,,188.0,,23.0,,22.0,13.0,,,,,,100.0,-51.6,,-170.6,43.5,-128.3,,175.7,42.2,,,,-113.0,,,True,True,,,,,,False,False,,False,False,False,,False,False,,,,False,
45027,194,456.0,,374.0,618.0,,,,,,316.0,233.1,,285.7,373.7,107.8,,548.2,632.9,,,,233.0,,262.0,,180.0,424.0,,,,,,122.0,39.1,,91.7,179.7,-86.2,,354.2,438.9,,,,39.0,,,True,False,,,,,,True,True,,True,True,True,,False,False,,,,True,
45029,137,380.0,,368.0,320.0,,,,,,386.0,348.7,,292.9,404.5,219.5,,377.6,487.0,,,,240.0,,243.0,,231.0,183.0,,,,,,249.0,211.7,,155.9,267.5,82.5,,240.6,350.0,,,,103.0,,,True,True,,,,,,False,True,,True,False,True,,True,False,,,,True,
45031,564,848.0,593.2,853.0,968.0,,,,,,642.0,439.8,,1155.8,915.1,354.7,,1516.6,861.0,,,,661.0,,284.0,29.2,289.0,404.0,,,,,,78.0,-124.2,,591.8,351.1,-209.3,,952.6,297.0,,,,97.0,,True,False,False,,,,,,True,True,,False,False,True,,False,False,,,,True,
45033,194,264.0,,281.0,309.0,,,,,,344.0,222.5,,160.1,281.5,98.7,,346.5,366.4,,,,220.0,,70.0,,87.0,115.0,,,,,,150.0,28.5,,-33.9,87.5,-95.3,,152.5,172.4,,,,26.0,,,False,False,,,,,,False,True,,True,False,False,,False,False,,,,True,
45035,878,1308.0,4253.5,1123.0,780.0,,,,,,1207.0,1679.6,,1226.9,957.1,976.2,,548.7,895.9,605.0,,,720.0,,430.0,3375.5,245.0,-98.0,,,,,,329.0,801.6,,348.9,79.1,98.2,,-329.3,17.9,-273.0,,,-158.0,,False,True,True,,,,,,True,False,,True,True,True,,True,True,True,,,True,
45037,212,236.0,,233.0,353.0,,,,,,188.0,194.7,,235.5,236.1,205.0,,159.5,362.9,,,,235.0,,24.0,,21.0,141.0,,,,,,-24.0,-17.3,,23.5,24.1,-7.0,,-52.5,150.9,,,,23.0,,,True,False,,,,,,False,True,,True,False,True,,False,False,,,,True,
45039,110,228.0,,181.0,203.0,,,,,,181.0,142.6,,47.7,212.1,78.7,,121.3,269.2,,,,140.0,,118.0,,71.0,93.0,,,,,,71.0,32.6,,-62.3,102.1,-31.3,,11.3,159.2,,,,30.0,,,True,True,,,,,,True,True,,True,True,True,,True,False,,,,True,
45041,1263,2032.0,1984.6,2204.0,2298.0,,,,,,1473.0,1131.8,,2544.7,2286.5,991.7,,3306.8,2295.1,2690.0,,,1120.0,,769.0,721.6,941.0,1035.0,,,,,,210.0,-131.2,,1281.7,1023.5,-271.3,,2043.8,1032.1,1427.0,,,-143.0,,True,False,False,,,,,,True,True,,False,False,True,,False,False,False,,,True,
45043,447,740.0,1128.7,607.0,851.0,,,,,,531.0,650.8,,660.3,700.8,302.2,,554.7,439.6,,,,505.0,,293.0,681.7,160.0,404.0,,,,,,84.0,203.8,,213.3,253.8,-144.8,,107.7,-7.4,,,,58.0,,False,True,False,,,,,,True,True,,True,True,True,,True,True,,,,True,
45045,1899,3492.0,6375.1,3069.0,3493.0,,,,,,4315.0,3416.3,,2922.3,2978.3,1502.9,,3309.8,2832.8,1985.0,,,2205.0,,1593.0,4476.1,1170.0,1594.0,,,,,,2416.0,1517.3,,1023.3,1079.3,-396.1,,1410.8,933.8,86.0,,,306.0,,False,True,False,,,,,,False,True,,True,True,True,,True,True,True,,,True,
45047,570,488.0,1371.4,514.0,290.0,,,,,,586.0,678.6,,213.1,540.2,330.5,,473.1,687.1,,,,316.0,,-82.0,801.4,-56.0,-280.0,,,,,,16.0,108.6,,-356.9,-29.8,-239.5,,-96.9,117.1,,,,-254.0,,False,True,False,,,,,,True,False,,False,True,False,,False,False,,,,False,
45049,196,384.0,,307.0,580.0,,,,,,179.0,232.2,,385.3,395.4,52.2,,305.5,210.7,,,,244.0,,188.0,,111.0,384.0,,,,,,-17.0,36.2,,189.3,199.4,-143.8,,109.5,14.7,,,,48.0,,,True,False,,,,,,True,True,,False,False,True,,True,True,,,,True,
45051,1277,2724.0,4450.3,2167.0,3422.0,,,,,,3392.0,2983.7,,1975.4,2251.7,1338.0,,1607.7,1424.0,1302.0,,,1500.0,,1447.0,3173.3,890.0,2145.0,,,,,,2115.0,1706.7,,698.4,974.7,61.0,,330.7,147.0,25.0,,,223.0,,False,True,False,,,,,,False,False,,True,True,True,,True,True,True,,,True,
45053,188,372.0,,254.0,410.0,,,,,,248.0,260.8,,233.5,281.0,137.2,,244.5,358.0,,,,295.0,,184.0,,66.0,222.0,,,,,,60.0,72.8,,45.5,93.0,-50.8,,56.5,170.0,,,,107.0,,,True,False,,,,,,True,True,,True,True,True,,True,True,,,,True,
45055,328,560.0,517.4,492.0,547.0,,,,,,516.0,334.5,,311.2,486.3,275.8,,474.0,492.9,,,,406.0,,232.0,189.4,164.0,219.0,,,,,,188.0,6.5,,-16.8,158.3,-52.2,,146.0,164.9,,,,78.0,,True,True,True,,,,,,True,True,,True,True,True,,True,True,,,,True,
45057,589,588.0,830.7,593.0,502.0,,,,,,748.0,526.5,,310.2,608.2,523.7,,618.4,528.5,,,,482.0,,-1.0,241.7,4.0,-87.0,,,,,,159.0,-62.5,,-278.8,19.2,-65.3,,29.4,-60.5,,,,-107.0,,False,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
45059,270,448.0,1166.4,443.0,261.0,,,,,,547.0,823.7,,363.4,423.5,400.5,,554.3,254.3,,,,211.0,,178.0,896.4,173.0,-9.0,,,,,,277.0,553.7,,93.4,153.5,130.5,,284.3,-15.7,,,,-59.0,,False,True,True,,,,,,False,False,,True,True,True,,False,True,,,,True,
