,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05019,558,660.0,294.0,,,,,557.0,440.3,391.2,582.0,0.0,,,,,102.0,-264.0,,,,,-1.0,-117.7,-166.8,24.0,-558.0,,,,,False,,,,,True,False,False,True,False,,,,
05021,318,414.0,205.0,,,,,336.0,260.8,222.1,303.0,0.0,,,,,96.0,-113.0,,,,,18.0,-57.2,-95.9,-15.0,-318.0,,,,,False,,,,,True,True,True,True,False,,,,
05023,543,1104.0,1407.0,,,,,639.0,1779.5,388.7,1005.5,94.9,,,,,561.0,864.0,,,,,96.0,1236.5,-154.3,462.5,-448.1,,,,,False,,,,,True,False,True,True,True,,,,
05025,326,252.0,81.0,,,,,240.0,289.2,110.9,156.5,4.7,,,,,-74.0,-245.0,,,,,-86.0,-36.8,-215.1,-169.5,-321.3,,,,,False,,,,,False,True,False,False,False,,,,
05027,488,630.0,700.0,,,,,638.0,686.1,282.8,407.0,79.3,,,,,142.0,212.0,,,,,150.0,198.1,-205.2,-81.0,-408.7,,,,,False,,,,,False,False,False,True,False,,,,
05029,727,1074.0,1026.0,,,,,631.0,909.2,521.8,1098.5,51.5,,,,,347.0,299.0,,,,,-96.0,182.2,-205.2,371.5,-675.5,,,,,True,,,,,True,True,True,False,False,,,,
05031,2371,3834.0,5775.0,,,,,3009.0,2548.3,1941.2,2883.0,673.4,,2953.6,,,1463.0,3404.0,,,,,638.0,177.3,-429.8,512.0,-1697.6,,582.6,,,False,,,,,True,True,True,True,False,,True,,
05033,2029,2268.0,5219.0,,,,,2206.0,2275.4,994.2,2015.0,192.3,,,,,239.0,3190.0,,,,,177.0,246.4,-1034.8,-14.0,-1836.7,,,,,False,,,,,True,False,False,True,False,,,,
05035,1210,1224.0,864.0,,,,,1033.0,884.5,774.7,1148.0,98.2,,1748.4,,,14.0,-346.0,,,,,-177.0,-325.5,-435.3,-62.0,-1111.8,,538.4,,,False,,,,,False,False,False,False,False,,False,,
05037,433,792.0,505.0,,,,,484.0,560.7,340.3,748.0,65.9,,,,,359.0,72.0,,,,,51.0,127.7,-92.7,315.0,-367.1,,,,,True,,,,,True,True,True,True,False,,,,
05039,221,168.0,39.0,,,,,189.0,72.2,106.4,126.0,0.0,,,,,-53.0,-182.0,,,,,-32.0,-148.8,-114.6,-95.0,-221.0,,,,,False,,,,,True,False,False,False,False,,,,
05041,324,372.0,111.0,,,,,253.0,177.7,243.3,261.0,0.0,,,,,48.0,-213.0,,,,,-71.0,-146.3,-80.7,-63.0,-324.0,,,,,False,,,,,False,False,False,False,False,,,,
05043,467,414.0,65.0,,,,,587.0,142.2,283.7,274.0,0.0,,,,,-53.0,-402.0,,,,,120.0,-324.8,-183.3,-193.0,-467.0,,,,,False,,,,,False,False,False,False,False,,,,
05045,3519,5040.0,9363.0,,,,,3147.0,7554.2,2380.0,5611.0,640.6,,5114.2,,,1521.0,5844.0,,,,,-372.0,4035.2,-1139.0,2092.0,-2878.4,,1595.2,,,False,,,,,True,False,True,False,False,,False,,
05047,454,486.0,731.0,,,,,521.0,534.9,284.8,446.0,34.3,,,,,32.0,277.0,,,,,67.0,80.9,-169.2,-8.0,-419.7,,,,,False,,,,,False,False,False,True,False,,,,
05049,151,450.0,709.0,,,,,236.0,226.4,254.4,482.5,0.0,,,,,299.0,558.0,,,,,85.0,75.4,103.4,331.5,-151.0,,,,,False,,,,,True,True,True,False,True,,,,
05051,3323,3114.0,5856.0,,,,,2964.0,4184.0,1964.7,3136.5,328.4,,3469.7,,,-209.0,2533.0,,,,,-359.0,861.0,-1358.3,-186.5,-2994.6,,146.7,,,False,,,,,False,False,False,True,False,,True,,
05053,415,798.0,651.0,,,,,467.0,741.0,420.5,648.0,42.5,,,,,383.0,236.0,,,,,52.0,326.0,5.5,233.0,-372.5,,,,,True,,,,,True,True,True,True,True,,,,
05055,1261,1230.0,865.0,,,,,1277.0,669.3,813.2,1015.5,0.0,,2133.2,,,-31.0,-396.0,,,,,16.0,-591.7,-447.8,-245.5,-1261.0,,872.2,,,False,,,,,True,False,False,False,False,,False,,
05057,524,366.0,78.0,,,,,583.0,238.4,274.6,448.0,85.3,,,,,-158.0,-446.0,,,,,59.0,-285.6,-249.4,-76.0,-438.7,,,,,False,,,,,True,False,False,True,False,,,,
05059,987,1188.0,1231.0,,,,,1220.0,1020.0,561.0,1314.0,0.0,,483.4,,,201.0,244.0,,,,,233.0,33.0,-426.0,327.0,-987.0,,-503.6,,,False,,,,,False,True,False,False,False,,False,,
05061,373,312.0,97.0,,,,,333.0,135.5,167.2,290.0,0.0,,,,,-61.0,-276.0,,,,,-40.0,-237.5,-205.8,-83.0,-373.0,,,,,False,,,,,True,False,False,False,False,,,,
05063,787,1110.0,1461.0,,,,,1350.0,1154.3,584.1,1015.0,88.8,,637.2,,,323.0,674.0,,,,,563.0,367.3,-202.9,228.0,-698.2,,-149.8,,,False,,,,,False,False,True,True,False,,True,,
05065,287,810.0,1254.0,,,,,249.0,1454.7,321.6,909.0,54.7,,,,,523.0,967.0,,,,,-38.0,1167.7,34.6,622.0,-232.3,,,,,False,,,,,True,False,True,False,True,,,,
05067,285,510.0,114.0,,,,,461.0,89.6,297.6,101.0,0.0,,,,,225.0,-171.0,,,,,176.0,-195.4,12.6,-184.0,-285.0,,,,,True,,,,,True,True,True,True,False,,,,
05069,1617,1950.0,739.0,,,,,1760.0,624.7,1187.3,1171.5,0.0,,1627.4,,,333.0,-878.0,,,,,143.0,-992.3,-429.7,-445.5,-1617.0,,10.4,,,False,,,,,True,False,False,False,False,,True,,
05071,720,1104.0,1178.0,,,,,803.0,1131.5,462.7,952.5,69.3,,,,,384.0,458.0,,,,,83.0,411.5,-257.3,232.5,-650.7,,,,,False,,,,,True,False,True,True,False,,,,
05073,141,126.0,10.0,,,,,141.0,204.9,68.7,98.0,0.0,,,,,-15.0,-131.0,,,,,0.0,63.9,-72.3,-43.0,-141.0,,,,,False,,,,,True,False,False,False,False,,,,
05075,387,588.0,691.0,,,,,514.0,632.0,308.0,562.0,72.4,,,,,201.0,304.0,,,,,127.0,245.0,-79.0,175.0,-314.6,,,,,False,,,,,True,False,True,True,False,,,,
05077,170,276.0,314.0,,,,,271.0,143.0,150.9,209.0,0.0,,,,,106.0,144.0,,,,,101.0,-27.0,-19.1,39.0,-170.0,,,,,False,,,,,True,True,True,True,False,,,,
05079,275,342.0,61.0,,,,,430.0,116.9,206.7,201.0,0.0,,376.1,,,67.0,-214.0,,,,,155.0,-158.1,-68.3,-74.0,-275.0,,101.1,,,False,,,,,False,False,False,False,False,,False,,
05081,273,390.0,643.0,,,,,371.0,694.9,217.3,411.0,34.6,,,,,117.0,370.0,,,,,98.0,421.9,-55.7,138.0,-238.4,,,,,False,,,,,True,False,True,False,False,,,,
05083,646,816.0,1351.0,,,,,745.0,981.3,437.8,840.5,88.5,,,,,170.0,705.0,,,,,99.0,335.3,-208.2,194.5,-557.5,,,,,False,,,,,True,False,False,False,False,,,,
05085,2283,2412.0,3390.0,,,,,1793.0,2404.5,1279.0,2622.5,373.9,,1981.1,,,129.0,1107.0,,,,,-490.0,121.5,-1004.0,339.5,-1909.1,,-301.9,,,False,,,,,False,True,False,False,False,,False,,
05087,335,462.0,379.0,,,,,341.0,343.3,380.4,398.0,0.0,,,,,127.0,44.0,,,,,6.0,8.3,45.4,63.0,-335.0,,,,,True,,,,,True,True,True,True,False,,,,
05089,257,414.0,1205.0,,,,,236.0,854.8,185.9,373.0,0.0,,,,,157.0,948.0,,,,,-21.0,597.8,-71.1,116.0,-257.0,,,,,False,,,,,True,False,True,True,False,,,,
05091,881,984.0,827.0,,,,,1164.0,1041.1,640.7,1236.0,124.2,,381.5,,,103.0,-54.0,,,,,283.0,160.1,-240.3,355.0,-756.8,,-499.5,,,True,,,,,False,False,False,False,False,,False,,
05093,1066,1164.0,615.0,,,,,1187.0,727.6,718.3,916.5,0.0,,528.4,,,98.0,-451.0,,,,,121.0,-338.4,-347.7,-149.5,-1066.0,,-537.6,,,False,,,,,False,False,False,False,False,,False,,
05095,306,330.0,366.0,,,,,193.0,282.5,163.2,252.0,6.1,,,,,24.0,60.0,,,,,-113.0,-23.5,-142.8,-54.0,-299.9,,,,,False,,,,,False,True,False,False,False,,,,
05097,190,288.0,329.0,,,,,229.0,316.7,148.9,175.0,11.7,,,,,98.0,139.0,,,,,39.0,126.7,-41.1,-15.0,-178.3,,,,,False,,,,,True,False,True,True,False,,,,
05099,159,102.0,27.0,,,,,271.0,26.5,101.9,79.0,0.0,,,,,-57.0,-132.0,,,,,112.0,-132.5,-57.1,-80.0,-159.0,,,,,False,,,,,False,False,False,False,False,,,,
05101,111,102.0,,,,,,166.0,44.8,74.3,90.0,0.0,,,,,-9.0,,,,,,55.0,-66.2,-36.7,-21.0,-111.0,,,,,,,,,,False,False,False,False,False,,,,
05103,706,750.0,1367.0,,,,,683.0,623.6,381.2,567.0,0.0,,,,,44.0,661.0,,,,,-23.0,-82.4,-324.8,-139.0,-706.0,,,,,False,,,,,True,False,False,False,False,,,,
05105,314,360.0,443.0,,,,,210.0,366.2,192.3,252.5,11.8,,,,,46.0,129.0,,,,,-104.0,52.2,-121.7,-61.5,-302.2,,,,,False,,,,,False,False,False,False,False,,,,
05107,384,282.0,65.0,,,,,562.0,78.6,212.3,350.0,0.0,,,,,-102.0,-319.0,,,,,178.0,-305.4,-171.7,-34.0,-384.0,,,,,False,,,,,False,False,False,True,False,,,,
05109,225,324.0,119.0,,,,,311.0,227.2,261.4,256.0,15.6,,,,,99.0,-106.0,,,,,86.0,2.2,36.4,31.0,-209.4,,,,,False,,,,,True,True,True,True,False,,,,
05111,615,762.0,63.0,,,,,667.0,400.7,476.7,625.0,104.1,,329.7,,,147.0,-552.0,,,,,52.0,-214.3,-138.3,10.0,-510.9,,-285.3,,,False,,,,,True,False,True,True,False,,False,,
05113,553,660.0,1153.0,,,,,670.0,1189.5,275.2,425.0,61.6,,,,,107.0,600.0,,,,,117.0,636.5,-277.8,-128.0,-491.4,,,,,False,,,,,False,False,False,False,False,,,,
05115,1831,3048.0,3875.0,,,,,1693.0,2380.5,1351.4,3081.0,282.5,,2687.8,,,1217.0,2044.0,,,,,-138.0,549.5,-479.6,1250.0,-1548.5,,856.8,,,False,,,,,True,True,True,False,False,,True,,
05117,293,288.0,300.0,,,,,206.0,106.0,156.2,335.5,0.0,,,,,-5.0,7.0,,,,,-87.0,-187.0,-136.8,42.5,-293.0,,,,,False,,,,,False,False,False,False,False,,,,
05119,10904,14352.0,32325.0,,,,,9516.0,18988.5,6653.8,14781.5,1666.8,,17080.5,0.0,,3448.0,21421.0,,,,,-1388.0,8084.5,-4250.2,3877.5,-9237.2,,6176.5,-10904.0,,False,,,,,True,False,False,False,False,,False,False,
05121,428,690.0,371.0,,,,,457.0,959.3,345.1,435.0,40.2,,,,,262.0,-57.0,,,,,29.0,531.3,-82.9,7.0,-387.8,,,,,True,,,,,True,False,True,True,False,,,,
05123,625,666.0,353.0,,,,,728.0,423.4,533.2,827.0,0.0,,524.2,,,41.0,-272.0,,,,,103.0,-201.6,-91.8,202.0,-625.0,,-100.8,,,False,,,,,False,False,False,False,False,,False,,
05125,3346,4002.0,11590.0,,,,,3909.0,4411.0,1879.2,3506.0,659.1,,2656.8,,,656.0,8244.0,,,,,563.0,1065.0,-1466.8,160.0,-2686.9,,-689.2,,,False,,,,,True,False,False,True,False,,False,,
05127,297,552.0,943.0,,,,,336.0,3179.3,184.8,572.5,22.8,,,,,255.0,646.0,,,,,39.0,2882.3,-112.2,275.5,-274.2,,,,,False,,,,,True,False,True,False,False,,,,
05129,125,216.0,45.0,,,,,196.0,191.2,120.2,149.0,0.0,,,,,91.0,-80.0,,,,,71.0,66.2,-4.8,24.0,-125.0,,,,,True,,,,,True,True,True,True,False,,,,
05131,4355,4962.0,14611.0,,,,,4449.0,8739.8,2338.3,4351.5,377.6,,3141.2,,,607.0,10256.0,,,,,94.0,4384.8,-2016.7,-3.5,-3977.4,,-1213.8,,,False,,,,,True,False,False,True,False,,False,,
05133,433,474.0,792.0,,,,,584.0,308.3,299.8,363.0,0.0,,305.0,,,41.0,359.0,,,,,151.0,-124.7,-133.2,-70.0,-433.0,,-128.0,,,False,,,,,False,False,False,False,False,,False,,
05135,343,654.0,556.0,,,,,361.0,683.3,352.2,694.0,36.5,,,,,311.0,213.0,,,,,18.0,340.3,9.2,351.0,-306.5,,,,,True,,,,,True,False,True,False,True,,,,
05137,176,180.0,39.0,,,,,272.0,83.6,177.6,108.0,74.4,,,,,4.0,-137.0,,,,,96.0,-92.4,1.6,-68.0,-101.6,,,,,False,,,,,False,False,True,False,False,,,,
05139,1031,1710.0,1677.0,,,,,1208.0,1814.6,970.6,1708.0,145.0,,1729.1,,,679.0,646.0,,,,,177.0,783.6,-60.4,677.0,-886.0,,698.1,,,True,,,,,True,False,True,True,False,,False,,
05141,400,360.0,48.0,,,,,357.0,95.6,231.7,163.0,0.0,,,,,-40.0,-352.0,,,,,-43.0,-304.4,-168.3,-237.0,-400.0,,,,,False,,,,,False,False,False,False,False,,,,
05143,6750,9216.0,12730.0,,,,,6073.0,6922.3,4556.5,9091.0,1298.7,,9682.4,0.0,,2466.0,5980.0,,,,,-677.0,172.3,-2193.5,2341.0,-5451.3,,2932.4,-6750.0,,False,,,,,True,True,True,True,False,,False,False,
05145,1999,3888.0,8418.0,,,,,2590.0,5290.4,1434.0,4296.0,389.2,,2593.7,,,1889.0,6419.0,,,,,591.0,3291.4,-565.0,2297.0,-1609.8,,594.7,,,False,,,,,True,False,True,False,True,,True,,
05147,223,312.0,325.0,,,,,137.0,687.0,127.0,320.0,8.2,,,,,89.0,102.0,,,,,-86.0,464.0,-96.0,97.0,-214.8,,,,,False,,,,,True,False,False,False,False,,,,
05149,797,1152.0,880.0,,,,,680.0,581.7,546.4,1148.0,66.7,,,,,355.0,83.0,,,,,-117.0,-215.3,-250.6,351.0,-730.3,,,,,True,,,,,True,True,True,True,False,,,,
06001,27895,30918.0,43128.0,,,,,30327.0,24547.6,32790.8,31599.0,6805.8,,23010.1,23272.0,,3023.0,15233.0,,,,,2432.0,-3347.4,4895.8,3704.0,-21089.2,,-4884.9,-4623.0,,False,,,,,True,False,False,False,False,,False,False,
06003,17,18.0,0.0,,,,,19.0,25.5,1.4,17.0,,,,,,1.0,-17.0,,,,,2.0,8.5,-15.6,0.0,,,,,,False,,,,,False,False,False,True,,,,,
06005,768,2058.0,1256.0,,,,,915.0,961.1,449.6,1238.0,0.0,,,,,1290.0,488.0,,,,,147.0,193.1,-318.4,470.0,-768.0,,,,,True,,,,,True,True,True,True,True,,,,
06007,3066,4296.0,4271.0,,,,,4489.0,2177.4,2931.7,4798.5,0.0,,4329.2,3489.0,,1230.0,1205.0,,,,,1423.0,-888.6,-134.3,1732.5,-3066.0,,1263.2,423.0,,True,,,,,False,True,True,False,False,,False,True,
06009,674,744.0,263.0,,,,,914.0,395.7,356.1,872.0,0.0,,,,,70.0,-411.0,,,,,240.0,-278.3,-317.9,198.0,-674.0,,,,,False,,,,,False,False,False,False,False,,,,
06011,718,792.0,1484.0,,,,,507.0,414.9,272.6,358.0,92.2,,,,,74.0,766.0,,,,,-211.0,-303.1,-445.4,-360.0,-625.8,,,,,False,,,,,False,False,False,False,False,,,,
06013,18762,23934.0,42416.0,,,,,21217.0,17055.3,18011.4,22412.0,2929.4,,10815.0,23769.0,,5172.0,23654.0,,,,,2455.0,-1706.7,-750.6,3650.0,-15832.6,,-7947.0,5007.0,,False,,,,,True,True,True,True,False,,False,True,
06015,160,444.0,367.0,,,,,273.0,184.9,252.2,197.0,0.0,,,,,284.0,207.0,,,,,113.0,24.9,92.2,37.0,-160.0,,,,,True,,,,,True,True,True,True,True,,,,
06017,3023,3972.0,3695.0,,,,,3900.0,2750.6,2111.9,3423.5,0.0,,2562.7,4143.0,,949.0,672.0,,,,,877.0,-272.4,-911.1,400.5,-3023.0,,-460.3,1120.0,,True,,,,,True,True,True,True,False,,True,False,
06019,25036,31398.0,3926.0,,,,,26286.0,6569.6,26416.1,30832.0,0.2,,30894.6,31143.0,,6362.0,-21110.0,,,,,1250.0,-18466.4,1380.1,5796.0,-25035.8,,5858.6,6107.0,,False,,,,,True,False,True,True,False,,True,True,
06021,655,780.0,882.0,,,,,620.0,634.7,297.2,889.0,190.8,,,,,125.0,227.0,,,,,-35.0,-20.3,-357.8,234.0,-464.2,,,,,False,,,,,True,True,False,False,False,,,,
06023,1226,1194.0,1951.0,,,,,1324.0,2009.6,676.4,1001.0,79.5,,,577.0,,-32.0,725.0,,,,,98.0,783.6,-549.6,-225.0,-1146.5,,,-649.0,,False,,,,,False,False,False,False,False,,,False,
06025,3931,6414.0,5435.0,,,,,5968.0,2391.7,3806.3,5890.0,0.0,,3475.7,0.0,,2483.0,1504.0,,,,,2037.0,-1539.3,-124.7,1959.0,-3931.0,,-455.3,-3931.0,,True,,,,,True,True,True,True,False,,True,False,
06027,558,360.0,0.0,,,,,196.0,238.5,95.9,159.0,21.7,,,,,-198.0,-558.0,,,,,-362.0,-319.5,-462.1,-399.0,-536.3,,,,,False,,,,,False,False,False,False,False,,,,
06029,29667,38640.0,53586.0,,,,,33444.0,30774.9,26660.3,34456.0,3169.2,,15161.1,24504.0,,8973.0,23919.0,,,,,3777.0,1107.9,-3006.7,4789.0,-26497.8,,-14505.9,-5163.0,,False,,,,,True,True,True,True,False,,False,True,
06031,5191,5418.0,2674.0,,,,,5355.0,2359.7,4261.4,5566.0,0.0,,2204.5,2095.0,,227.0,-2517.0,,,,,164.0,-2831.3,-929.6,375.0,-5191.0,,-2986.5,-3096.0,,False,,,,,True,False,False,False,False,,False,False,
06033,1337,1200.0,532.0,,,,,849.0,1148.0,1059.5,1328.5,50.9,,,,,-137.0,-805.0,,,,,-488.0,-189.0,-277.5,-8.5,-1286.1,,,,,False,,,,,False,False,False,True,False,,,,
06035,807,3066.0,1831.0,,,,,643.0,1234.4,1291.8,912.0,0.0,,,,,2259.0,1024.0,,,,,-164.0,427.4,484.8,105.0,-807.0,,,,,True,,,,,True,True,True,True,True,,,,
06037,357695,598572.0,823531.0,,,,,470005.0,493164.5,355377.3,508827.5,127237.0,,428228.5,0.0,,240877.0,465836.0,,,,,112310.0,135469.5,-2317.7,151132.5,-230458.0,,70533.5,-357695.0,,False,,,,,True,True,True,True,True,,True,False,
06039,4270,5892.0,3430.0,,,,,4004.0,5246.4,2533.0,6769.5,395.8,,3423.8,2831.0,,1622.0,-840.0,,,,,-266.0,976.4,-1737.0,2499.5,-3874.2,,-846.2,-1439.0,,True,,,,,True,True,False,False,False,,True,True,
06041,2811,2706.0,1412.0,,,,,2608.0,1939.2,2406.4,3601.0,0.8,,1333.7,2599.0,,-105.0,-1399.0,,,,,-203.0,-871.8,-404.6,790.0,-2810.2,,-1477.3,-212.0,,False,,,,,False,False,False,False,False,,False,False,
06043,121,276.0,625.0,,,,,251.0,486.9,185.4,222.0,2.2,,,,,155.0,504.0,,,,,130.0,365.9,64.4,101.0,-118.8,,,,,False,,,,,True,False,True,True,True,,,,
06045,1090,1464.0,2888.0,,,,,1059.0,942.9,783.2,1218.0,114.8,,1140.6,,,374.0,1798.0,,,,,-31.0,-147.1,-306.8,128.0,-975.2,,50.6,,,False,,,,,True,True,True,True,False,,True,,
06047,8257,9954.0,16122.0,,,,,10044.0,5762.4,5203.7,6470.0,444.8,,8719.1,0.0,,1697.0,7865.0,,,,,1787.0,-2494.6,-3053.3,-1787.0,-7812.2,,462.1,-8257.0,,False,,,,,False,False,False,False,False,,True,False,
06049,115,198.0,0.0,,,,,154.0,99.2,99.2,53.0,0.0,,,,,83.0,-115.0,,,,,39.0,-15.8,-15.8,-62.0,-115.0,,,,,False,,,,,True,True,True,True,False,,,,
06051,289,324.0,400.0,,,,,148.0,196.8,53.8,134.0,0.0,,,,,35.0,111.0,,,,,-141.0,-92.2,-235.2,-155.0,-289.0,,,,,False,,,,,False,False,False,False,False,,,,
06053,12876,16062.0,5799.0,,,,,10978.0,7300.2,7960.3,16425.5,0.3,,15312.5,11386.0,,3186.0,-7077.0,,,,,-1898.0,-5575.8,-4915.7,3549.5,-12875.7,,2436.5,-1490.0,,False,,,,,True,False,False,False,False,,True,True,
06055,2886,3288.0,2685.0,,,,,2550.0,2327.2,1572.5,3325.5,1261.7,,2888.9,2174.0,,402.0,-201.0,,,,,-336.0,-558.8,-1313.5,439.5,-1624.3,,2.9,-712.0,,True,,,,,True,False,False,False,False,,True,False,
06057,1066,1230.0,2408.0,,,,,1842.0,673.3,535.0,1009.0,0.1,,1294.3,,,164.0,1342.0,,,,,776.0,-392.7,-531.0,-57.0,-1065.9,,228.3,,,False,,,,,False,False,False,True,False,,False,,
06059,69577,125388.0,50378.0,,,,,106116.0,84331.3,61876.6,128210.5,20892.8,,93102.8,0.0,,55811.0,-19199.0,,,,,36539.0,14754.3,-7700.4,58633.5,-48684.2,,23525.8,-69577.0,,True,,,,,True,True,True,False,True,,True,False,
06061,5188,7962.0,2958.0,,,,,8940.0,4983.6,3657.3,10098.5,1310.7,,6583.5,2341.0,,2774.0,-2230.0,,,,,3752.0,-204.4,-1530.7,4910.5,-3877.3,,1395.5,-2847.0,,True,,,,,False,True,True,False,False,,True,False,
06063,155,258.0,72.0,,,,,286.0,89.8,79.4,86.0,0.0,,,,,103.0,-83.0,,,,,131.0,-65.2,-75.6,-69.0,-155.0,,,,,True,,,,,False,True,True,True,False,,,,
06065,96740,131904.0,137886.0,,,,,104963.0,71174.2,93515.4,111378.0,25717.4,,32592.8,0.0,,35164.0,41146.0,,,,,8223.0,-25565.8,-3224.6,14638.0,-71022.6,,-64147.2,-96740.0,,False,,,,,True,True,True,True,False,,False,False,
06067,24453,31956.0,16081.0,,,,,34928.0,21365.7,22342.0,32107.5,6864.5,,41298.2,14922.0,,7503.0,-8372.0,,,,,10475.0,-3087.3,-2111.0,7654.5,-17588.5,,16845.2,-9531.0,,False,,,,,False,True,True,False,False,,False,False,
06069,1820,2622.0,1516.0,,,,,1687.0,1468.0,381.3,2189.0,270.1,,2242.0,,,802.0,-304.0,,,,,-133.0,-352.0,-1438.7,369.0,-1549.9,,422.0,,,True,,,,,True,True,False,True,False,,True,,
06071,77953,131034.0,19904.0,,,,,95420.0,50205.0,108007.3,110078.5,4.2,,58678.0,0.0,,53081.0,-58049.0,,,,,17467.0,-27748.0,30054.3,32125.5,-77948.8,,-19275.0,-77953.0,,False,,,,,True,True,True,True,False,,True,False,
06073,87182,131118.0,242796.0,,,,,86379.0,107220.5,70385.3,134765.0,25086.8,,99281.6,0.0,,43936.0,155614.0,,,,,-803.0,20038.5,-16796.7,47583.0,-62095.2,,12099.6,-87182.0,,False,,,,,True,True,True,False,False,,True,False,
06075,9034,12090.0,26745.0,,,,,7746.0,10698.6,8460.4,11977.5,3208.4,,8745.0,0.0,,3056.0,17711.0,,,,,-1288.0,1664.6,-573.6,2943.5,-5825.6,,-289.0,-9034.0,,False,,,,,True,True,True,True,False,,True,False,
06077,18329,27306.0,11930.0,,,,,22007.0,26430.8,15251.1,27920.5,2304.4,,16994.8,17161.0,,8977.0,-6399.0,,,,,3678.0,8101.8,-3077.9,9591.5,-16024.6,,-1334.2,-1168.0,,True,,,,,True,True,True,False,False,,True,True,
06079,7739,8466.0,9772.0,,,,,6431.0,10190.9,4453.3,11472.0,1285.3,,3852.1,6671.0,,727.0,2033.0,,,,,-1308.0,2451.9,-3285.7,3733.0,-6453.7,,-3886.9,-1068.0,,False,,,,,False,False,False,False,False,,False,False,
06081,12580,14838.0,18482.0,,,,,10114.0,13596.2,10233.0,15988.5,1741.2,,14360.5,0.0,,2258.0,5902.0,,,,,-2466.0,1016.2,-2347.0,3408.5,-10838.8,,1780.5,-12580.0,,False,,,,,False,True,False,False,False,,True,False,
06083,12969,10938.0,17824.0,,,,,11011.0,14983.1,9926.5,14367.0,803.8,,9736.4,13677.0,,-2031.0,4855.0,,,,,-1958.0,2014.1,-3042.5,1398.0,-12165.2,,-3232.6,708.0,,False,,,,,True,True,False,True,False,,False,True,
06085,33617,61146.0,90107.0,,,,,41922.0,76905.2,17794.2,62206.0,12834.5,,40210.9,57896.0,,27529.0,56490.0,,,,,8305.0,43288.2,-15822.8,28589.0,-20782.5,,6593.9,24279.0,,False,,,,,True,False,True,False,True,,True,True,
06087,5086,6768.0,7096.0,,,,,3281.0,5230.7,3452.3,7873.5,396.0,,5728.8,2434.0,,1682.0,2010.0,,,,,-1805.0,144.7,-1633.7,2787.5,-4690.0,,642.8,-2652.0,,False,,,,,False,True,True,False,False,,True,False,
06089,2687,2940.0,12277.0,,,,,2617.0,2479.6,1054.4,513.0,0.0,,3016.4,1110.0,,253.0,9590.0,,,,,-70.0,-207.4,-1632.6,-2174.0,-2687.0,,329.4,-1577.0,,False,,,,,True,True,False,False,False,,False,False,
06091,52,78.0,0.0,,,,,114.0,341.1,57.1,35.0,,,,,,26.0,-52.0,,,,,62.0,289.1,5.1,-17.0,,,,,,False,,,,,False,False,True,True,,,,,
06093,488,600.0,649.0,,,,,295.0,493.0,161.5,300.0,0.0,,,,,112.0,161.0,,,,,-193.0,5.0,-326.5,-188.0,-488.0,,,,,False,,,,,False,True,False,False,False,,,,
06095,9858,12378.0,28565.0,,,,,9770.0,7910.3,8330.4,16901.5,2193.2,,13006.3,0.0,,2520.0,18707.0,,,,,-88.0,-1947.7,-1527.6,7043.5,-7664.8,,3148.3,-9858.0,,False,,,,,True,True,True,False,False,,False,False,
06097,7630,8868.0,4967.0,,,,,7308.0,4055.6,5878.4,6820.0,824.4,,3817.6,0.0,,1238.0,-2663.0,,,,,-322.0,-3574.4,-1751.6,-810.0,-6805.6,,-3812.4,-7630.0,,False,,,,,True,False,False,True,False,,False,False,
06099,15427,15540.0,14720.0,,,,,18343.0,11144.0,9538.2,15339.0,1025.0,,7063.1,5453.0,,113.0,-707.0,,,,,2916.0,-4283.0,-5888.8,-88.0,-14402.0,,-8363.9,-9974.0,,False,,,,,False,False,False,True,False,,False,False,
06101,2103,3012.0,2366.0,,,,,2323.0,1252.2,1161.5,2570.5,0.0,,2366.0,,,909.0,263.0,,,,,220.0,-850.8,-941.5,467.5,-2103.0,,263.0,,,True,,,,,True,True,False,True,False,,True,,
06103,1586,1962.0,1788.0,,,,,1105.0,1282.0,1065.6,631.0,109.9,,,,,376.0,202.0,,,,,-481.0,-304.0,-520.4,-955.0,-1476.1,,,,,True,,,,,False,True,False,False,False,,,,
