,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
45039,144,156.0,,154.6,,147.0,158.0,172.0,,,,,118.1,,179.4,,,208.0,181.0,,159.2,,,135.0,138.2,,,,198.0,136.0,207.7,,,,,,,126.2,,,,134.8,183.2,12.0,,10.6,,3.0,14.0,28.0,,,,,-25.9,,35.4,,,64.0,37.0,,15.2,,,-9.0,-5.8,,,,54.0,-8.0,63.7,,,,,,,-17.8,,,,-9.2,39.2,,True,,True,False,False,,,,,False,,False,,,False,False,,False,,,True,True,,,,False,True,False,,,,,,,False,,,,True,False
45041,1017,1246.0,,1297.6,,948.0,1154.0,797.0,,,,,1055.9,,714.1,,,1555.0,975.5,,1077.8,743.0,,685.0,896.3,,,,1227.0,1095.0,1834.0,,,,,,786.7,1286.6,709.0,,,877.5,1472.0,229.0,,280.6,,-69.0,137.0,-220.0,,,,,38.9,,-302.9,,,538.0,-41.5,,60.8,-274.0,,-332.0,-120.7,,,,210.0,78.0,817.0,,,,,,-230.3,269.6,-308.0,,,-139.5,455.0,,False,,True,True,True,,,,,True,,False,,,False,True,,True,False,,False,True,,,,True,True,False,,,,,,False,False,False,,,True,False
45043,444,468.0,,484.7,,413.0,415.0,513.0,,,,,397.4,,310.4,,,649.0,479.7,,471.7,194.0,,215.0,349.0,,,,572.0,375.0,678.0,,,,,,335.8,415.7,,,,403.1,497.4,24.0,,40.7,,-31.0,-29.0,69.0,,,,,-46.6,,-133.6,,,205.0,35.7,,27.7,-250.0,,-229.0,-95.0,,,,128.0,-69.0,234.0,,,,,,-108.2,-28.3,,,,-40.9,53.4,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False,False
45045,5086,6358.0,,6035.0,5586.8,4706.0,5349.0,4373.0,,,,,3991.7,,6021.1,,5389.7,6206.0,5069.5,,3785.9,3941.5,,4283.0,4254.4,,,,6603.0,4689.0,4171.7,,,,,,4278.5,4950.2,4696.0,,,5242.0,7846.0,1272.0,,949.0,500.8,-380.0,263.0,-713.0,,,,,-1094.3,,935.1,,303.7,1120.0,-16.5,,-1300.1,-1144.5,,-803.0,-831.6,,,,1517.0,-397.0,-914.3,,,,,,-807.5,-135.8,-390.0,,,156.0,2760.0,,True,True,True,True,True,,,,,True,,True,,True,True,True,,False,True,,True,True,,,,False,True,True,,,,,,True,True,True,,,True,False
45047,574,852.0,,816.6,,730.0,715.0,666.0,,,,,447.7,,907.2,,,726.0,850.0,,610.3,525.5,,690.0,562.3,,,,954.0,648.0,957.7,,,,,,603.7,676.6,,,,760.3,783.8,278.0,,242.6,,156.0,141.0,92.0,,,,,-126.3,,333.2,,,152.0,276.0,,36.3,-48.5,,116.0,-11.7,,,,380.0,74.0,383.7,,,,,,29.7,102.6,,,,186.3,209.8,,True,,True,True,True,,,,,True,,False,,,True,True,,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,True,True
45049,102,196.0,,187.8,,172.0,176.0,176.0,,,,,102.9,,98.3,,,198.0,146.0,,114.6,,,154.0,170.9,,,,217.0,148.0,212.8,,,,,,,176.4,,,,188.8,203.9,94.0,,85.8,,70.0,74.0,74.0,,,,,0.9,,-3.7,,,96.0,44.0,,12.6,,,52.0,68.9,,,,115.0,46.0,110.8,,,,,,,74.4,,,,86.8,101.9,,True,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,False,True,False,,,,,,,True,,,,True,False
45051,3161,3182.0,,3283.4,3175.8,2406.0,2513.0,2409.0,,,,,2165.9,,2587.0,,,3067.0,2535.9,,2389.5,934.5,,2295.5,2169.8,,,,3649.0,2313.0,1968.8,,,,,,2116.7,2760.7,2443.0,,,3201.1,3103.1,21.0,,122.4,14.8,-755.0,-648.0,-752.0,,,,,-995.1,,-574.0,,,-94.0,-625.1,,-771.5,-2226.5,,-865.5,-991.2,,,,488.0,-848.0,-1192.2,,,,,,-1044.3,-400.3,-718.0,,,40.1,-57.9,,False,True,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,False
45053,193,182.0,,174.3,,167.0,172.0,149.0,,,,,129.9,,167.0,,,240.0,289.2,,145.2,,,130.0,137.1,,,,250.0,161.0,279.6,,,,,,,181.3,,,,184.8,173.4,-11.0,,-18.7,,-26.0,-21.0,-44.0,,,,,-63.1,,-26.0,,,47.0,96.2,,-47.8,,,-63.0,-55.9,,,,57.0,-32.0,86.6,,,,,,,-11.7,,,,-8.2,-19.6,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,False,,,,True,False
45055,622,762.0,,746.4,,649.0,651.0,672.0,,,,,396.0,,506.6,,757.6,699.0,717.3,,456.7,541.5,,697.0,586.9,,,,824.0,581.0,612.4,,,,,,493.3,660.5,,,,728.4,729.1,140.0,,124.4,,27.0,29.0,50.0,,,,,-226.0,,-115.4,,135.6,77.0,95.3,,-165.3,-80.5,,75.0,-35.1,,,,202.0,-41.0,-9.6,,,,,,-128.7,38.5,,,,106.4,107.1,,True,,True,True,True,,,,,False,,True,,True,True,True,,False,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,True
45057,942,1104.0,,1049.3,,870.0,921.0,891.0,,,,,525.3,,798.6,,,1006.0,901.3,,717.6,711.5,,887.0,833.9,,,,1163.0,730.0,1161.9,,,,,,719.7,840.5,,,,1071.9,1079.0,162.0,,107.3,,-72.0,-21.0,-51.0,,,,,-416.7,,-143.4,,,64.0,-40.7,,-224.4,-230.5,,-55.0,-108.1,,,,221.0,-212.0,219.9,,,,,,-222.3,-101.5,,,,129.9,137.0,,True,,True,True,True,,,,,False,,True,,,True,True,,False,False,,True,True,,,,False,False,False,,,,,,False,True,,,,True,True
45059,549,698.0,,682.7,,531.0,554.0,457.0,,,,,398.2,,730.0,,,656.0,717.1,,513.7,483.0,,555.0,538.1,,,,764.0,511.0,524.1,,,,,,420.9,461.5,,,,602.1,644.3,149.0,,133.7,,-18.0,5.0,-92.0,,,,,-150.8,,181.0,,,107.0,168.1,,-35.3,-66.0,,6.0,-10.9,,,,215.0,-38.0,-24.9,,,,,,-128.1,-87.5,,,,53.1,95.3,,True,,True,True,True,,,,,False,,False,,,True,False,,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,True
45061,107,198.0,,191.3,,157.0,164.0,172.0,,,,,105.9,,165.0,,,147.0,142.7,,119.9,,,155.0,127.6,,,,199.0,148.0,190.4,,,,,,,184.0,,,,158.9,187.4,91.0,,84.3,,50.0,57.0,65.0,,,,,-1.1,,58.0,,,40.0,35.7,,12.9,,,48.0,20.6,,,,92.0,41.0,83.4,,,,,,,77.0,,,,51.9,80.4,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,True,,,,True,True
45063,2740,2774.0,,2646.7,,2189.0,2395.0,2074.0,,,,,1803.5,,2577.8,,2243.1,3432.0,2284.3,,2072.7,1919.5,,2058.5,2005.0,,,,2901.0,2149.0,2308.5,,,,,,1945.3,1873.7,2148.0,,,2966.0,3203.7,34.0,,-93.3,,-551.0,-345.0,-666.0,,,,,-936.5,,-162.2,,-496.9,692.0,-455.7,,-667.3,-820.5,,-681.5,-735.0,,,,161.0,-591.0,-431.5,,,,,,-794.7,-866.3,-592.0,,,226.0,463.7,,False,,False,False,False,,,,,False,,False,,False,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,False
45065,146,124.0,,116.8,,100.0,96.0,134.0,,,,,54.3,,125.5,,,48.0,137.4,,73.7,,,96.0,83.4,,,,163.0,88.0,103.0,,,,,,,102.2,,,,114.6,107.2,-22.0,,-29.2,,-46.0,-50.0,-12.0,,,,,-91.7,,-20.5,,,-98.0,-8.6,,-72.3,,,-50.0,-62.6,,,,17.0,-58.0,-43.0,,,,,,,-43.8,,,,-31.4,-38.8,,False,,False,False,True,,,,,False,,True,,,False,True,,False,,,False,False,,,,True,False,False,,,,,,,False,,,,False,False
45067,248,218.0,,236.5,,191.0,242.0,151.0,,,,,203.8,,191.9,,,312.0,165.8,,202.8,229.5,,127.0,181.1,,,,235.0,198.0,219.2,,,,,,142.5,233.2,,,,168.9,417.9,-30.0,,-11.5,,-57.0,-6.0,-97.0,,,,,-44.2,,-56.1,,,64.0,-82.2,,-45.2,-18.5,,-121.0,-66.9,,,,-13.0,-50.0,-28.8,,,,,,-105.5,-14.8,,,,-79.1,169.9,,True,,False,True,False,,,,,False,,False,,,False,False,,False,True,,False,False,,,,True,False,True,,,,,,False,True,,,,False,False
45069,237,280.0,,293.7,,220.0,243.0,155.0,,,,,164.7,,128.0,,,263.0,208.0,,170.3,,,229.5,209.8,,,,309.0,219.0,320.4,,,,,,240.5,213.0,,,,255.2,276.4,43.0,,56.7,,-17.0,6.0,-82.0,,,,,-72.3,,-109.0,,,26.0,-29.0,,-66.7,,,-7.5,-27.2,,,,72.0,-18.0,83.4,,,,,,3.5,-24.0,,,,18.2,39.4,,False,,True,True,False,,,,,False,,False,,,True,True,,False,,,True,True,,,,False,True,False,,,,,,True,True,,,,True,True
45071,297,312.0,,310.3,,270.0,287.0,230.0,,,,,228.3,,298.0,,,422.0,235.9,,240.1,245.0,,192.0,202.4,,,,340.0,260.0,392.4,,,,,,280.2,217.8,,,,364.4,361.7,15.0,,13.3,,-27.0,-10.0,-67.0,,,,,-68.7,,1.0,,,125.0,-61.1,,-56.9,-52.0,,-105.0,-94.6,,,,43.0,-37.0,95.4,,,,,,-16.8,-79.2,,,,67.4,64.7,,True,,False,True,False,,,,,False,,True,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False,False
45073,529,954.0,,932.3,,724.0,760.0,786.0,,,,,545.7,,761.7,,,738.0,679.2,,629.5,473.0,,569.0,557.1,,,,987.0,712.0,958.9,,,,,,618.5,662.1,,,,917.9,968.1,425.0,,403.3,,195.0,231.0,257.0,,,,,16.7,,232.7,,,209.0,150.2,,100.5,-56.0,,40.0,28.1,,,,458.0,183.0,429.9,,,,,,89.5,133.1,,,,388.9,439.1,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,True,False
45075,763,902.0,,968.7,,788.0,774.0,1009.0,,,,,526.5,,742.8,,,865.0,933.5,,652.8,641.0,,522.0,725.6,,,,1004.0,723.0,1037.8,,,,,,541.3,685.8,,,,868.5,936.7,139.0,,205.7,,25.0,11.0,246.0,,,,,-236.5,,-20.2,,,102.0,170.5,,-110.2,-122.0,,-241.0,-37.4,,,,241.0,-40.0,274.8,,,,,,-221.7,-77.2,,,,105.5,173.7,,False,,True,True,False,,,,,False,,True,,,True,False,,True,True,,False,True,,,,False,True,False,,,,,,False,True,,,,True,False
45077,982,1284.0,,1284.9,,1030.0,1195.0,1022.0,,,,,959.2,,1376.6,,,1314.0,701.6,,879.8,621.5,,713.0,876.1,,,,1229.0,999.0,1215.8,,,,,,860.1,985.3,,,,1356.8,1927.7,302.0,,302.9,,48.0,213.0,40.0,,,,,-22.8,,394.6,,,332.0,-280.4,,-102.2,-360.5,,-269.0,-105.9,,,,247.0,17.0,233.8,,,,,,-121.9,3.3,,,,374.8,945.7,,False,,True,True,True,,,,,True,,False,,,False,True,,True,False,,True,True,,,,True,True,True,,,,,,True,True,,,,False,False
45079,2939,4038.0,,3581.6,3608.9,3518.0,3340.0,3228.0,,,,,2579.1,,3215.2,,3988.8,4496.0,3860.4,,2852.7,2951.5,,2900.0,2852.5,,,,4444.0,2792.0,5351.9,,,,,,2476.8,3645.0,4000.0,,,3730.5,3589.4,1099.0,,642.6,669.9,579.0,401.0,289.0,,,,,-359.9,,276.2,,1049.8,1557.0,921.4,,-86.3,12.5,,-39.0,-86.5,,,,1505.0,-147.0,2412.9,,,,,,-462.2,706.0,1061.0,,,791.5,650.4,,True,True,True,True,True,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,False,True,False,,,,,,True,True,True,,,True,True
45081,153,208.0,,212.1,,161.0,158.0,223.0,,,,,89.7,,144.9,,,207.0,112.1,,125.5,,,146.0,138.8,,,,232.0,146.0,194.1,,,,,,,158.8,,,,206.4,168.7,55.0,,59.1,,8.0,5.0,70.0,,,,,-63.3,,-8.1,,,54.0,-40.9,,-27.5,,,-7.0,-14.2,,,,79.0,-7.0,41.1,,,,,,,5.8,,,,53.4,15.7,,False,,True,True,False,,,,,False,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,True,,,,True,True
45083,3861,3606.0,,3504.6,2904.6,3159.0,3279.0,2398.0,,,,,2118.0,,2291.2,,3897.8,3790.0,5410.9,,2826.4,1932.5,,3158.0,2892.1,,,,3549.0,3048.0,2958.3,,,,,,2913.1,3187.7,3390.0,,,3360.1,3903.5,-255.0,,-356.4,-956.4,-702.0,-582.0,-1463.0,,,,,-1743.0,,-1569.8,,36.8,-71.0,1549.9,,-1034.6,-1928.5,,-703.0,-968.9,,,,-312.0,-813.0,-902.7,,,,,,-947.9,-673.3,-471.0,,,-500.9,42.5,,False,False,False,False,False,,,,,False,,False,,True,True,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,True
45085,697,1334.0,,1288.4,,1006.0,969.0,1265.0,,,,,579.6,,709.3,,,1144.0,1059.6,,861.8,1028.0,,1059.0,843.4,,,,1503.0,945.0,857.1,,,,,,945.8,1083.8,,,,1292.4,1001.7,637.0,,591.4,,309.0,272.0,568.0,,,,,-117.4,,12.3,,,447.0,362.6,,164.8,331.0,,362.0,146.4,,,,806.0,248.0,160.1,,,,,,248.8,386.8,,,,595.4,304.7,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,True
45087,213,298.0,,306.1,,290.0,264.0,378.0,,,,,141.2,,193.5,,,282.0,789.5,,186.6,,,210.5,218.4,,,,362.0,245.0,307.8,,,,,,207.7,244.1,,,,383.9,287.0,85.0,,93.1,,77.0,51.0,165.0,,,,,-71.8,,-19.5,,,69.0,576.5,,-26.4,,,-2.5,5.4,,,,149.0,32.0,94.8,,,,,,-5.3,31.1,,,,170.9,74.0,,False,,True,True,False,,,,,True,,True,,,True,False,,True,,,True,True,,,,False,True,False,,,,,,True,True,,,,False,True
45089,246,454.0,,444.3,,311.0,346.0,413.0,,,,,229.4,,260.1,,,316.0,267.0,,303.2,273.0,,219.0,266.0,,,,480.0,320.0,432.7,,,,,,270.0,345.7,,,,432.1,471.8,208.0,,198.3,,65.0,100.0,167.0,,,,,-16.6,,14.1,,,70.0,21.0,,57.2,27.0,,-27.0,20.0,,,,234.0,74.0,186.7,,,,,,24.0,99.7,,,,186.1,225.8,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,False
45091,2208,2500.0,,2616.0,,2174.0,2228.0,2493.0,,,,,1462.5,,1953.0,,2052.5,3039.0,2434.3,,1706.3,1969.0,,1834.0,1792.9,,,,2573.0,1896.0,2629.3,,,,,,1475.1,1941.2,3600.0,,,2579.7,2915.8,292.0,,408.0,,-34.0,20.0,285.0,,,,,-745.5,,-255.0,,-155.5,831.0,226.3,,-501.7,-239.0,,-374.0,-415.1,,,,365.0,-312.0,421.3,,,,,,-732.9,-266.8,1392.0,,,371.7,707.8,,False,,True,True,True,,,,,False,,True,,True,False,True,,False,True,,False,False,,,,False,False,False,,,,,,False,True,False,,,False,False
46003,3,16.0,,16.3,,14.0,13.0,,,,,,9.3,,5.0,,,6.0,1.2,,10.0,,,6.0,6.7,,,,9.0,16.0,13.9,,,,,,,15.6,,,,17.9,17.7,13.0,,13.3,,11.0,10.0,,,,,,6.3,,2.0,,,3.0,-1.8,,7.0,,,3.0,3.7,,,,6.0,13.0,10.9,,,,,,,12.6,,,,14.9,14.7,,False,,True,True,,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,False,True,,,,,,,True,,,,False,False
46005,44,30.0,,30.8,,30.0,35.0,13.0,,,,,36.2,,31.2,,,43.0,6.9,,47.0,,,8.0,21.0,,,,23.0,56.0,39.9,,,,,,51.7,52.5,,,,23.6,43.4,-14.0,,-13.2,,-14.0,-9.0,-31.0,,,,,-7.8,,-12.8,,,-1.0,-37.1,,3.0,,,-36.0,-23.0,,,,-21.0,12.0,-4.1,,,,,,7.7,8.5,,,,-20.4,-0.6,,True,,False,True,False,,,,,True,,True,,,True,False,,True,,,False,False,,,,False,True,True,,,,,,True,True,,,,False,True
46007,4,0.0,,0.0,,3.0,7.0,0.0,,,,,7.8,,3.9,,,6.0,1.3,,5.6,,,12.0,2.9,,,,3.0,8.0,9.8,,,,,,,6.3,,,,2.8,,-4.0,,-4.0,,-1.0,3.0,-4.0,,,,,3.8,,-0.1,,,2.0,-2.7,,1.6,,,8.0,-1.1,,,,-1.0,4.0,5.8,,,,,,,2.3,,,,-1.2,,,False,,True,True,False,,,,,True,,True,,,True,True,,True,,,False,True,,,,True,False,False,,,,,,,True,,,,True,
46009,4,0.0,,0.0,,10.0,51.0,,,,,,16.6,,7.0,,,16.0,0.0,,14.2,,,1.0,11.6,,,,0.0,16.0,0.0,,,,,,,8.7,,,,27.8,165.8,-4.0,,-4.0,,6.0,47.0,,,,,,12.6,,3.0,,,12.0,-4.0,,10.2,,,-3.0,7.6,,,,-4.0,12.0,-4.0,,,,,,,4.7,,,,23.8,161.8,,False,,False,False,,,,,,False,,True,,,False,True,,False,,,True,False,,,,False,False,False,,,,,,,False,,,,False,False
46011,117,102.0,,97.5,,94.0,101.0,79.0,,,,,90.5,,82.2,,,61.0,33.2,,123.7,100.0,,62.0,75.7,,,,98.0,108.0,143.2,,,,,,74.8,78.7,,,,97.0,126.9,-15.0,,-19.5,,-23.0,-16.0,-38.0,,,,,-26.5,,-34.8,,,-56.0,-83.8,,6.7,-17.0,,-55.0,-41.3,,,,-19.0,-9.0,26.2,,,,,,-42.2,-38.3,,,,-20.0,9.9,,False,,False,False,False,,,,,False,,False,,,False,False,,True,False,,False,False,,,,False,True,False,,,,,,False,False,,,,False,True
46013,130,186.0,,183.4,,165.0,169.0,116.0,,,,,108.0,,136.0,,,118.0,28.1,,162.0,156.0,,180.0,114.4,,,,140.0,206.0,168.2,,,,,,228.1,197.5,,,,231.6,161.3,56.0,,53.4,,35.0,39.0,-14.0,,,,,-22.0,,6.0,,,-12.0,-101.9,,32.0,26.0,,50.0,-15.6,,,,10.0,76.0,38.2,,,,,,98.1,67.5,,,,101.6,31.3,,True,,True,True,True,,,,,True,,True,,,True,False,,True,True,,True,True,,,,True,False,True,,,,,,False,False,,,,False,True
46015,8,4.0,,7.7,,10.0,11.0,0.0,,,,,11.6,,9.1,,,14.0,4.0,,12.4,,,0.0,4.0,,,,,17.0,16.5,,,,,,,13.7,,,,12.1,15.8,-4.0,,-0.3,,2.0,3.0,-8.0,,,,,3.6,,1.1,,,6.0,-4.0,,4.4,,,-8.0,-4.0,,,,,9.0,8.5,,,,,,,5.7,,,,4.1,7.8,,True,,True,True,False,,,,,True,,True,,,False,True,,False,,,False,True,,,,,False,False,,,,,,,False,,,,False,False
46017,3,4.0,,5.6,,4.0,6.0,0.0,,,,,6.5,,2.1,,,4.0,0.1,,4.6,,,6.0,3.2,,,,,7.0,4.8,,,,,,,3.5,,,,3.0,6.4,1.0,,2.6,,1.0,3.0,-3.0,,,,,3.5,,-0.9,,,1.0,-2.9,,1.6,,,3.0,0.2,,,,,4.0,1.8,,,,,,,0.5,,,,-0.0,3.4,,False,,False,False,False,,,,,False,,True,,,False,False,,False,,,False,True,,,,,False,False,,,,,,,True,,,,True,False
46019,9,18.0,,15.2,,14.0,22.0,8.0,,,,,20.5,,25.0,,,26.0,4.1,,21.1,,,0.0,9.5,,,,13.0,32.0,29.6,,,,,,,29.2,,,,13.5,35.6,9.0,,6.2,,5.0,13.0,-1.0,,,,,11.5,,16.0,,,17.0,-4.9,,12.1,,,-9.0,0.5,,,,4.0,23.0,20.6,,,,,,,20.2,,,,4.5,26.6,,True,,True,False,True,,,,,False,,False,,,False,True,,False,,,False,True,,,,True,False,False,,,,,,,False,,,,True,False
46021,4,12.0,,11.5,,7.0,9.0,0.0,,,,,2.8,,1.2,,,4.0,34.0,,5.7,,,6.0,4.5,,,,,9.0,,,,,,,,16.6,,,,9.1,,8.0,,7.5,,3.0,5.0,-4.0,,,,,-1.2,,-2.8,,,0.0,30.0,,1.7,,,2.0,0.5,,,,,5.0,,,,,,,,12.6,,,,5.1,,,True,,True,True,True,,,,,True,,True,,,True,False,,True,,,True,True,,,,,True,,,,,,,,False,,,,True,
46023,24,44.0,,43.8,,36.0,38.0,18.0,,,,,26.2,,26.6,,,20.0,11.0,,31.2,,,36.0,30.2,,,,37.0,41.0,41.6,,,,,,,55.3,,,,35.1,40.7,20.0,,19.8,,12.0,14.0,-6.0,,,,,2.2,,2.6,,,-4.0,-13.0,,7.2,,,12.0,6.2,,,,13.0,17.0,17.6,,,,,,,31.3,,,,11.1,16.7,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,False,,,,True,True
46025,22,12.0,,11.7,,11.0,12.0,0.0,,,,,6.6,,12.9,,,8.0,11.0,,7.8,,,13.0,10.2,,,,7.0,17.0,13.0,,,,,,,14.9,,,,8.7,9.5,-10.0,,-10.3,,-11.0,-10.0,-22.0,,,,,-15.4,,-9.1,,,-14.0,-11.0,,-14.2,,,-9.0,-11.8,,,,-15.0,-5.0,-9.0,,,,,,,-7.1,,,,-13.3,-12.5,,False,,False,False,False,,,,,False,,True,,,False,False,,False,,,True,False,,,,False,True,True,,,,,,,True,,,,False,False
46027,20,22.0,,19.7,,21.0,36.0,14.0,,,,,34.4,,25.8,,,25.0,7.9,,42.1,,,14.0,20.7,,,,22.0,26.0,48.6,,,,,,,51.5,,,,20.6,61.6,2.0,,-0.3,,1.0,16.0,-6.0,,,,,14.4,,5.8,,,5.0,-12.1,,22.1,,,-6.0,0.7,,,,2.0,6.0,28.6,,,,,,,31.5,,,,0.6,41.6,,True,,True,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,False,,,,True,False
46029,129,48.0,,55.4,,69.0,77.0,46.0,,,,,84.7,,82.3,,,59.0,15.8,,112.7,,,32.0,70.5,,,,42.0,94.0,136.5,,,,,,141.1,74.2,,,,24.5,82.6,-81.0,,-73.6,,-60.0,-52.0,-83.0,,,,,-44.3,,-46.7,,,-70.0,-113.2,,-16.3,,,-97.0,-58.5,,,,-87.0,-35.0,7.5,,,,,,12.1,-54.8,,,,-104.5,-46.4,,True,,True,True,False,,,,,True,,True,,,True,False,,True,,,False,True,,,,False,True,True,,,,,,True,True,,,,False,True
46031,2,4.0,,5.5,,6.0,7.0,0.0,,,,,7.0,,5.6,,,7.0,1.1,,6.0,,,6.0,2.8,,,,2.0,10.0,10.9,,,,,,,5.5,,,,1.8,7.7,2.0,,3.5,,4.0,5.0,-2.0,,,,,5.0,,3.6,,,5.0,-0.9,,4.0,,,4.0,0.8,,,,0.0,8.0,8.9,,,,,,,3.5,,,,-0.2,5.7,,False,,False,False,False,,,,,False,,False,,,False,True,,False,,,False,True,,,,True,False,False,,,,,,,False,,,,True,False
46033,12,8.0,,7.5,,8.0,13.0,0.0,,,,,18.4,,15.6,,,12.0,12.5,,15.2,,,1.0,8.0,,,,9.0,21.0,26.3,,,,,,,21.5,,,,3.7,,-4.0,,-4.5,,-4.0,1.0,-12.0,,,,,6.4,,3.6,,,0.0,0.5,,3.2,,,-11.0,-4.0,,,,-3.0,9.0,14.3,,,,,,,9.5,,,,-8.3,,,False,,False,True,False,,,,,False,,True,,,True,True,,True,,,False,False,,,,True,False,False,,,,,,,False,,,,False,
