,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
34039,9605,10005.0,26485.0,,,,,9582.0,8683.7,9775.8,,13551.5,,,15813.2,8419.0,,400.0,16880.0,,,,,-23.0,-921.3,170.8,,3946.5,,,6208.2,-1186.0,,False,,,,,True,False,True,,False,,,False,False,
34041,1744,1990.0,2971.0,,,,,1823.0,1594.2,1948.3,,2080.0,,,1338.5,,,246.0,1227.0,,,,,79.0,-149.8,204.3,,336.0,,,-405.5,,,False,,,,,True,True,True,,False,,,False,,
35001,6936,13960.0,25092.0,,,,,13792.0,11773.1,6959.0,,13264.0,,,14390.9,8161.0,,7024.0,18156.0,,,,,6856.0,4837.1,23.0,,6328.0,,,7454.9,1225.0,,False,,,,,True,True,True,,True,,,False,True,
35003,12,25.0,0.0,,,,,26.0,625.2,8.6,,15.0,,,,,,13.0,-12.0,,,,,14.0,613.2,-3.4,,3.0,,,,,,True,,,,,False,False,True,,True,,,,,
35005,1029,2000.0,1934.0,,,,,1189.0,496.6,1308.0,,2188.5,,,1219.5,,,971.0,905.0,,,,,160.0,-532.4,279.0,,1159.5,,,190.5,,,True,,,,,True,True,True,,False,,,True,,
35006,263,590.0,474.0,,,,,787.0,177.3,362.2,,474.0,,,253.5,,,327.0,211.0,,,,,524.0,-85.7,99.2,,211.0,,,-9.5,,,True,,,,,False,True,True,,True,,,True,,
35007,96,325.0,,,,,,269.0,103.1,159.3,,169.0,,,,,,229.0,,,,,,173.0,7.1,63.3,,73.0,,,,,,,,,,,True,True,True,,True,,,,,
35009,524,940.0,1123.0,,,,,1263.0,1901.6,512.8,,915.0,,,856.4,,,416.0,599.0,,,,,739.0,1377.6,-11.2,,391.0,,,332.4,,,False,,,,,False,False,True,,True,,,True,,
35011,23,55.0,6.0,,,,,67.0,288.7,48.1,,43.0,,,,,,32.0,-17.0,,,,,44.0,265.7,25.1,,20.0,,,,,,True,,,,,False,False,True,,True,,,,,
35013,3210,4970.0,7697.0,,,,,3754.0,4223.4,2460.6,,5219.0,,,5072.2,5073.0,,1760.0,4487.0,,,,,544.0,1013.4,-749.4,,2009.0,,,1862.2,1863.0,,False,,,,,True,True,True,,False,,,False,False,
35015,1119,1985.0,1965.0,,,,,1162.0,1358.2,1308.1,,1750.5,,,1641.5,,,866.0,846.0,,,,,43.0,239.2,189.1,,631.5,,,522.5,,,True,,,,,True,True,True,,True,,,True,,
35017,345,645.0,884.0,,,,,236.0,1272.3,470.3,,746.5,,,,,,300.0,539.0,,,,,-109.0,927.3,125.3,,401.5,,,,,,False,,,,,True,False,True,,False,,,,,
35019,41,75.0,0.0,,,,,98.0,65.4,45.0,,27.0,,,,,,34.0,-41.0,,,,,57.0,24.4,4.0,,-14.0,,,,,,False,,,,,False,True,True,,True,,,,,
35021,0,0.0,0.0,,,,,36.0,1.0,1.5,,,,,,,,0.0,0.0,,,,,36.0,1.0,1.5,,,,,,,,True,,,,,False,False,False,,,,,,,
35023,62,145.0,,,,,,42.0,594.9,35.6,,68.0,,,,,,83.0,,,,,,-20.0,532.9,-26.4,,6.0,,,,,,,,,,,True,False,True,,True,,,,,
35025,719,2155.0,2331.0,,,,,1331.0,2164.2,1392.6,,1996.0,,,858.8,,,1436.0,1612.0,,,,,612.0,1445.2,673.6,,1277.0,,,139.8,,,False,,,,,True,False,True,,True,,,True,,
35027,343,410.0,860.0,,,,,262.0,839.9,188.8,,422.5,,,,,,67.0,517.0,,,,,-81.0,496.9,-154.2,,79.5,,,,,,False,,,,,False,False,False,,False,,,,,
35028,126,210.0,384.0,,,,,302.0,325.2,174.6,,202.0,,,,,,84.0,258.0,,,,,176.0,199.2,48.6,,76.0,,,,,,False,,,,,False,False,True,,True,,,,,
35029,549,420.0,294.0,,,,,239.0,485.8,310.0,,424.0,,,,,,-129.0,-255.0,,,,,-310.0,-63.2,-239.0,,-125.0,,,,,,False,,,,,False,True,False,,True,,,,,
35031,1377,2560.0,1721.0,,,,,1498.0,1511.4,952.1,,2766.5,,,1140.4,,,1183.0,344.0,,,,,121.0,134.4,-424.9,,1389.5,,,-236.6,,,True,,,,,True,True,True,,False,,,True,,
35033,18,45.0,0.0,,,,,130.0,15.4,40.4,,26.0,,,,,,27.0,-18.0,,,,,112.0,-2.6,22.4,,8.0,,,,,,True,,,,,False,True,True,,True,,,,,
35035,727,970.0,2735.0,,,,,962.0,612.2,606.4,,1971.0,,,537.0,,,243.0,2008.0,,,,,235.0,-114.8,-120.6,,1244.0,,,-190.0,,,False,,,,,True,True,True,,False,,,True,,
35037,51,120.0,,,,,,187.0,67.5,47.0,,46.0,,,,,,69.0,,,,,,136.0,16.5,-4.0,,-5.0,,,,,,,,,,,False,True,True,,True,,,,,
35039,705,1430.0,1557.0,,,,,577.0,1049.2,376.7,,1645.0,,,958.8,,,725.0,852.0,,,,,-128.0,344.2,-328.3,,940.0,,,253.8,,,False,,,,,True,True,True,,False,,,True,,
35041,207,385.0,385.0,,,,,452.0,185.6,333.2,,391.0,,,,,,178.0,178.0,,,,,245.0,-21.4,126.2,,184.0,,,,,,False,,,,,False,True,True,,False,,,,,
35043,1640,3070.0,5586.0,,,,,3053.0,2647.6,2022.5,,3120.0,,,3064.3,2427.0,,1430.0,3946.0,,,,,1413.0,1007.6,382.5,,1480.0,,,1424.3,787.0,,False,,,,,True,True,True,,False,,,True,True,
35045,1899,4615.0,6764.0,,,,,2773.0,3661.4,2379.8,,3546.5,,,4215.7,,,2716.0,4865.0,,,,,874.0,1762.4,480.8,,1647.5,,,2316.7,,,False,,,,,True,True,True,,True,,,True,,
35047,238,350.0,174.0,,,,,825.0,181.3,481.9,,295.0,,,,,,112.0,-64.0,,,,,587.0,-56.7,243.9,,57.0,,,,,,True,,,,,False,True,False,,True,,,,,
35049,1420,2725.0,6160.0,,,,,2675.0,2598.4,1449.6,,3399.0,,,3224.4,2473.0,,1305.0,4740.0,,,,,1255.0,1178.4,29.6,,1979.0,,,1804.4,1053.0,,False,,,,,True,True,True,,False,,,False,True,
35051,61,295.0,0.0,,,,,136.0,1108.7,67.9,,172.0,,,,,,234.0,-61.0,,,,,75.0,1047.7,6.9,,111.0,,,,,,True,,,,,True,False,True,,True,,,,,
35053,192,190.0,0.0,,,,,331.0,54.0,198.5,,103.0,,,,,,-2.0,-192.0,,,,,139.0,-138.0,6.5,,-89.0,,,,,,False,,,,,False,False,False,,False,,,,,
35055,234,365.0,677.0,,,,,520.0,214.0,235.0,,571.0,,,,,,131.0,443.0,,,,,286.0,-20.0,1.0,,337.0,,,,,,False,,,,,False,True,True,,False,,,,,
35057,97,150.0,121.0,,,,,311.0,82.6,111.5,,154.0,,,,,,53.0,24.0,,,,,214.0,-14.4,14.5,,57.0,,,,,,True,,,,,False,True,True,,False,,,,,
35059,11,50.0,,,,,,59.0,3.7,10.0,,4.0,,,,,,39.0,,,,,,48.0,-7.3,-1.0,,-7.0,,,,,,,,,,,False,True,True,,True,,,,,
35061,751,1455.0,3507.0,,,,,1800.0,693.1,789.5,,1448.0,,,2251.9,,,704.0,2756.0,,,,,1049.0,-57.9,38.5,,697.0,,,1500.9,,,False,,,,,False,True,True,,True,,,False,,
36001,5978,8655.0,7666.0,,,,,7062.0,13168.5,8644.9,,9891.5,,,10474.3,8158.0,,2677.0,1688.0,,,,,1084.0,7190.5,2666.9,,3913.5,,,4496.3,2180.0,,True,,,,,True,False,True,,False,,,False,True,
36003,652,1005.0,1177.0,,,,,1377.0,1228.3,501.6,,1078.5,,,,,,353.0,525.0,,,,,725.0,576.3,-150.4,,426.5,,,,,,False,,,,,False,False,True,,False,,,,,
36005,36785,34980.0,77931.0,,,,,,52880.0,38978.9,,49430.5,,,17094.2,45229.0,,-1805.0,41146.0,,,,,,16095.0,2193.9,,12645.5,,,-19690.8,8444.0,,False,,,,,,False,False,,False,,,False,False,
36007,3998,5815.0,7673.0,,,,,5466.0,10509.2,3320.2,,8494.0,,,2992.5,12535.0,,1817.0,3675.0,,,,,1468.0,6511.2,-677.8,,4496.0,,,-1005.5,8537.0,,False,,,,,True,False,True,,False,,,True,False,
36009,1150,1765.0,1817.0,,,,,2102.0,3686.0,1513.1,,1865.0,,,2622.7,,,615.0,667.0,,,,,952.0,2536.0,363.1,,715.0,,,1472.7,,,False,,,,,False,False,True,,False,,,False,,
36011,1361,3555.0,4753.0,,,,,2613.0,6686.3,2356.7,,3225.0,,,3727.6,,,2194.0,3392.0,,,,,1252.0,5325.3,995.7,,1864.0,,,2366.6,,,False,,,,,True,False,True,,True,,,False,,
36013,2443,4200.0,8345.0,,,,,3560.0,7282.8,3275.3,,7263.5,,,4345.3,,,1757.0,5902.0,,,,,1117.0,4839.8,832.3,,4820.5,,,1902.3,,,False,,,,,True,False,True,,False,,,False,,
36015,1180,2285.0,3192.0,,,,,2609.0,4627.6,965.9,,2205.0,,,1144.6,,,1105.0,2012.0,,,,,1429.0,3447.6,-214.1,,1025.0,,,-35.4,,,False,,,,,False,False,True,,True,,,True,,
36017,836,980.0,1304.0,,,,,1161.0,1891.9,903.2,,1547.0,,,,,,144.0,468.0,,,,,325.0,1055.9,67.2,,711.0,,,,,,False,,,,,False,False,True,,False,,,,,
36019,1542,2045.0,2346.0,,,,,1051.0,8862.4,1868.0,,3794.0,,,,,,503.0,804.0,,,,,-491.0,7320.4,326.0,,2252.0,,,,,,False,,,,,True,False,True,,False,,,,,
36021,1206,1460.0,2664.0,,,,,1254.0,3078.2,1277.3,,1868.5,,,,,,254.0,1458.0,,,,,48.0,1872.2,71.3,,662.5,,,,,,False,,,,,True,False,True,,False,,,,,
36023,600,1215.0,1532.0,,,,,1504.0,1212.6,707.7,,1055.0,,,1178.3,,,615.0,932.0,,,,,904.0,612.6,107.7,,455.0,,,578.3,,,False,,,,,False,True,True,,True,,,True,,
36025,492,620.0,1059.0,,,,,1067.0,1092.2,728.0,,825.0,,,,,,128.0,567.0,,,,,575.0,600.2,236.0,,333.0,,,,,,False,,,,,False,False,False,,False,,,,,
36027,6502,8055.0,7914.0,,,,,6400.0,11680.5,8874.8,,10285.5,,,6992.3,10277.0,,1553.0,1412.0,,,,,-102.0,5178.5,2372.8,,3783.5,,,490.3,3775.0,,True,,,,,True,False,False,,False,,,True,False,
36029,14499,22105.0,42394.0,,,,,22699.0,16440.9,15079.7,,30264.0,,,17920.7,22788.0,,7606.0,27895.0,,,,,8200.0,1941.9,580.7,,15765.0,,,3421.7,8289.0,,False,,,,,False,True,True,,False,,,True,False,
36031,393,1065.0,2992.0,,,,,535.0,1503.2,841.1,,1235.0,,,,,,672.0,2599.0,,,,,142.0,1110.2,448.1,,842.0,,,,,,False,,,,,True,False,True,,False,,,,,
36033,886,540.0,626.0,,,,,797.0,393.2,920.4,,512.0,,,,,,-346.0,-260.0,,,,,-89.0,-492.8,34.4,,-374.0,,,,,,True,,,,,True,False,True,,False,,,,,
36035,1320,1545.0,6530.0,,,,,1463.0,981.6,1630.2,,2955.0,,,,,,225.0,5210.0,,,,,143.0,-338.4,310.2,,1635.0,,,,,,False,,,,,True,False,False,,False,,,,,
36037,916,2240.0,3298.0,,,,,1621.0,1609.9,1674.0,,2072.0,,,1483.3,,,1324.0,2382.0,,,,,705.0,693.9,758.0,,1156.0,,,567.3,,,False,,,,,True,True,True,,True,,,True,,
36039,794,1440.0,940.0,,,,,1068.0,5260.9,1344.1,,2525.5,,,,,,646.0,146.0,,,,,274.0,4466.9,550.1,,1731.5,,,,,,True,,,,,True,False,True,,False,,,,,
36041,140,70.0,,,,,,54.0,187.3,70.1,,47.0,,,,,,-70.0,,,,,,-86.0,47.3,-69.9,,-93.0,,,,,,,,,,,False,True,True,,False,,,,,
36043,1467,3145.0,3768.0,,,,,1568.0,5058.7,2060.1,,3916.0,,,2382.8,,,1678.0,2301.0,,,,,101.0,3591.7,593.1,,2449.0,,,915.8,,,False,,,,,True,False,True,,False,,,True,,
36045,1990,2645.0,4925.0,,,,,3090.0,4605.1,2564.9,,3774.0,,,,,,655.0,2935.0,,,,,1100.0,2615.1,574.9,,1784.0,,,,,,False,,,,,False,False,True,,False,,,,,
36047,54007,53395.0,127267.0,,,,,,95540.4,74694.4,,66623.0,,,27698.7,101378.0,,-612.0,73260.0,,,,,,41533.4,20687.4,,12616.0,,,-26308.3,47371.0,,False,,,,,,False,False,,False,,,False,False,
36049,725,1135.0,1813.0,,,,,784.0,1373.8,580.7,,1245.0,,,,,,410.0,1088.0,,,,,59.0,648.8,-144.3,,520.0,,,,,,False,,,,,True,False,True,,False,,,,,
36051,1039,1610.0,2800.0,,,,,1676.0,1357.8,1226.2,,1591.0,,,,,,571.0,1761.0,,,,,637.0,318.8,187.2,,552.0,,,,,,False,,,,,False,True,True,,True,,,,,
36053,936,1845.0,2995.0,,,,,2342.0,1936.8,1762.7,,2365.5,,,1290.8,,,909.0,2059.0,,,,,1406.0,1000.8,826.7,,1429.5,,,354.8,,,False,,,,,False,False,True,,False,,,True,,
36055,10808,21705.0,28710.0,,,,,18578.0,29728.9,18379.2,,22468.0,,,17945.7,18704.0,,10897.0,17902.0,,,,,7770.0,18920.9,7571.2,,11660.0,,,7137.7,7896.0,,False,,,,,True,False,True,,False,,,True,True,
36057,1116,1860.0,2479.0,,,,,1473.0,2045.0,1575.7,,2295.5,,,,,,744.0,1363.0,,,,,357.0,929.0,459.7,,1179.5,,,,,,False,,,,,True,False,True,,False,,,,,
36059,37603,51560.0,50964.0,,,,,36322.0,75133.7,49314.7,,66354.5,,,45746.3,,,13957.0,13361.0,,,,,-1281.0,37530.7,11711.7,,28751.5,,,8143.3,,,True,,,,,True,False,True,,False,,,True,,
36061,26193,25990.0,14755.0,,,,,17414.0,36321.0,41323.9,,,,,25822.2,29285.0,,-203.0,-11438.0,,,,,-8779.0,10128.0,15130.9,,,,,-370.8,3092.0,,False,,,,,False,False,False,,,,,False,False,
36063,4303,7315.0,10334.0,,,,,5631.0,11319.4,5476.5,,8338.0,,,6010.3,8009.0,,3012.0,6031.0,,,,,1328.0,7016.4,1173.5,,4035.0,,,1707.3,3706.0,,False,,,,,True,False,True,,False,,,True,False,
36065,4495,9485.0,14438.0,,,,,7336.0,18940.6,6547.5,,9772.5,,,8557.9,8523.0,,4990.0,9943.0,,,,,2841.0,14445.6,2052.5,,5277.5,,,4062.9,4028.0,,False,,,,,True,False,True,,False,,,True,True,
36067,6683,13710.0,18545.0,,,,,12884.0,18526.1,10846.2,,13032.5,,,9367.2,8423.0,,7027.0,11862.0,,,,,6201.0,11843.1,4163.2,,6349.5,,,2684.2,1740.0,,False,,,,,True,False,True,,True,,,True,True,
36069,1345,3340.0,3800.0,,,,,2948.0,6199.0,3152.4,,2901.0,,,1258.5,,,1995.0,2455.0,,,,,1603.0,4854.0,1807.4,,1556.0,,,-86.5,,,False,,,,,True,False,True,,True,,,True,,
36071,8504,9525.0,26790.0,,,,,8709.0,17421.2,10548.3,,10580.5,,,11285.7,10742.0,,1021.0,18286.0,,,,,205.0,8917.2,2044.3,,2076.5,,,2781.7,2238.0,,False,,,,,True,False,False,,False,,,False,False,
36073,702,1195.0,1742.0,,,,,949.0,1386.5,1115.7,,1455.0,,,,,,493.0,1040.0,,,,,247.0,684.5,413.7,,753.0,,,,,,False,,,,,True,False,True,,False,,,,,
36075,1547,3065.0,7202.0,,,,,3576.0,5918.0,2088.5,,3522.0,,,6688.3,,,1518.0,5655.0,,,,,2029.0,4371.0,541.5,,1975.0,,,5141.3,,,False,,,,,False,False,True,,False,,,False,,
36077,768,695.0,797.0,,,,,1490.0,1022.1,1187.4,,762.0,,,,,,-73.0,29.0,,,,,722.0,254.1,419.4,,-6.0,,,,,,True,,,,,False,False,False,,True,,,,,
36079,2199,3100.0,2714.0,,,,,2286.0,6026.9,1889.9,,4005.0,,,3291.8,,,901.0,515.0,,,,,87.0,3827.9,-309.1,,1806.0,,,1092.8,,,True,,,,,True,False,True,,False,,,False,,
36081,52773,59135.0,77036.0,,,,,,93206.5,60347.4,,81066.5,,,28936.9,114334.0,,6362.0,24263.0,,,,,,40433.5,7574.4,,28293.5,,,-23836.1,61561.0,,False,,,,,,False,False,,False,,,False,False,
36083,2961,4955.0,5030.0,,,,,3643.0,9012.7,4270.6,,5562.5,,,6270.0,6947.0,,1994.0,2069.0,,,,,682.0,6051.7,1309.6,,2601.5,,,3309.0,3986.0,,False,,,,,True,False,True,,False,,,False,False,
36085,13003,19440.0,12703.0,,,,,,25458.3,12790.1,,23872.5,,,17930.0,26770.0,,6437.0,-300.0,,,,,,12455.3,-212.9,,10869.5,,,4927.0,13767.0,,True,,,,,,False,True,,False,,,True,False,
36087,6930,8245.0,7652.0,,,,,8222.0,11853.9,6464.5,,8874.0,,,6156.7,,,1315.0,722.0,,,,,1292.0,4923.9,-465.5,,1944.0,,,-773.3,,,True,,,,,True,False,True,,False,,,True,,
36089,2037,3160.0,4445.0,,,,,2367.0,8774.2,3151.9,,3790.5,,,2269.6,,,1123.0,2408.0,,,,,330.0,6737.2,1114.9,,1753.5,,,232.6,,,False,,,,,True,False,True,,False,,,True,,
36091,3793,7255.0,5707.0,,,,,5032.0,15198.7,6789.5,,11225.0,,,10151.1,10022.0,,3462.0,1914.0,,,,,1239.0,11405.7,2996.5,,7432.0,,,6358.1,6229.0,,True,,,,,True,False,True,,False,,,False,False,
36093,3120,5275.0,3843.0,,,,,3716.0,7490.3,4969.5,,5850.5,,,3470.8,6128.0,,2155.0,723.0,,,,,596.0,4370.3,1849.5,,2730.5,,,350.8,3008.0,,True,,,,,True,False,True,,False,,,True,False,
36095,378,695.0,1342.0,,,,,767.0,893.6,770.4,,788.0,,,,,,317.0,964.0,,,,,389.0,515.6,392.4,,410.0,,,,,,False,,,,,False,False,False,,False,,,,,
36097,206,390.0,480.0,,,,,494.0,624.5,259.6,,510.0,,,,,,184.0,274.0,,,,,288.0,418.5,53.6,,304.0,,,,,,False,,,,,False,False,True,,False,,,,,
36099,493,715.0,351.0,,,,,1030.0,1730.8,682.0,,977.0,,,,,,222.0,-142.0,,,,,537.0,1237.8,189.0,,484.0,,,,,,True,,,,,False,False,True,,False,,,,,
36101,1249,2760.0,5334.0,,,,,2701.0,2829.6,1388.9,,2947.5,,,1374.4,,,1511.0,4085.0,,,,,1452.0,1580.6,139.9,,1698.5,,,125.4,,,False,,,,,True,False,True,,False,,,True,,
36103,41116,62470.0,90921.0,,,,,51503.0,93666.4,59718.7,,76336.0,,,52614.7,45401.0,,21354.0,49805.0,,,,,10387.0,52550.4,18602.7,,35220.0,,,11498.7,4285.0,,False,,,,,True,False,True,,False,,,True,True,
36105,1014,1180.0,1722.0,,,,,1650.0,1564.9,1802.1,,1342.0,,,1141.1,,,166.0,708.0,,,,,636.0,550.9,788.1,,328.0,,,127.1,,,False,,,,,False,False,False,,False,,,True,,
36107,685,1155.0,2050.0,,,,,1497.0,1578.4,572.7,,1351.0,,,,,,470.0,1365.0,,,,,812.0,893.4,-112.3,,666.0,,,,,,False,,,,,False,False,True,,False,,,,,
36109,942,1205.0,2928.0,,,,,1953.0,849.0,1379.4,,848.5,,,1778.9,,,263.0,1986.0,,,,,1011.0,-93.0,437.4,,-93.5,,,836.9,,,False,,,,,False,True,False,,True,,,False,,
36111,2749,3710.0,5501.0,,,,,3317.0,6229.6,4044.1,,4790.5,,,3018.9,5926.0,,961.0,2752.0,,,,,568.0,3480.6,1295.1,,2041.5,,,269.9,3177.0,,False,,,,,True,False,False,,False,,,True,False,
36113,1055,1765.0,1686.0,,,,,1315.0,3450.1,1751.5,,2517.0,,,,,,710.0,631.0,,,,,260.0,2395.1,696.5,,1462.0,,,,,,True,,,,,True,False,True,,False,,,,,
36115,980,1390.0,3061.0,,,,,1306.0,3901.2,1934.4,,2457.5,,,,,,410.0,2081.0,,,,,326.0,2921.2,954.4,,1477.5,,,,,,False,,,,,True,False,False,,False,,,,,
36117,1106,2460.0,2535.0,,,,,2313.0,5304.3,2011.1,,3060.5,,,1467.2,,,1354.0,1429.0,,,,,1207.0,4198.3,905.1,,1954.5,,,361.2,,,False,,,,,True,False,True,,False,,,True,,
36119,24073,26575.0,43351.0,,,,,21682.0,41665.9,22884.0,,30482.5,,,27278.0,32407.0,,2502.0,19278.0,,,,,-2391.0,17592.9,-1189.0,,6409.5,,,3205.0,8334.0,,False,,,,,True,False,True,,False,,,False,False,
36121,900,1550.0,3179.0,,,,,1108.0,3129.7,943.6,,2175.0,,,,,,650.0,2279.0,,,,,208.0,2229.7,43.6,,1275.0,,,,,,False,,,,,True,False,True,,False,,,,,
36123,323,670.0,1267.0,,,,,674.0,2362.9,429.5,,993.0,,,,,,347.0,944.0,,,,,351.0,2039.9,106.5,,670.0,,,,,,False,,,,,False,False,True,,False,,,,,
37001,3272,4390.0,4410.0,,,,,4014.0,4384.1,3336.1,,3888.0,,,2483.3,,,1118.0,1138.0,,,,,742.0,1112.1,64.1,,616.0,,,-788.7,,,False,,,,,True,True,True,,True,,,True,,
37003,820,855.0,226.0,,,,,1310.0,1106.9,731.0,,660.0,,,747.8,,,35.0,-594.0,,,,,490.0,286.9,-89.0,,-160.0,,,-72.2,,,False,,,,,False,False,False,,False,,,False,,
37005,146,315.0,209.0,,,,,271.0,272.9,230.7,,124.0,,,,,,169.0,63.0,,,,,125.0,126.9,84.7,,-22.0,,,,,,True,,,,,True,True,True,,True,,,,,
37007,573,780.0,1944.0,,,,,699.0,650.1,418.0,,477.5,,,,,,207.0,1371.0,,,,,126.0,77.1,-155.0,,-95.5,,,,,,False,,,,,True,True,True,,True,,,,,
37009,333,770.0,1300.0,,,,,620.0,1075.1,505.3,,305.0,,,,,,437.0,967.0,,,,,287.0,742.1,172.3,,-28.0,,,,,,False,,,,,True,False,True,,True,,,,,
37011,265,705.0,1708.0,,,,,478.0,151.2,198.7,,1325.5,,,,,,440.0,1443.0,,,,,213.0,-113.8,-66.3,,1060.5,,,,,,False,,,,,True,True,True,,False,,,,,
37013,909,2245.0,3743.0,,,,,1467.0,4991.6,1049.2,,1595.0,,,1501.8,,,1336.0,2834.0,,,,,558.0,4082.6,140.2,,686.0,,,592.8,,,False,,,,,True,False,True,,True,,,True,,
37015,259,460.0,996.0,,,,,361.0,1056.6,264.5,,445.0,,,,,,201.0,737.0,,,,,102.0,797.6,5.5,,186.0,,,,,,False,,,,,True,False,True,,True,,,,,
37017,699,945.0,1547.0,,,,,794.0,1437.0,690.1,,860.0,,,,,,246.0,848.0,,,,,95.0,738.0,-8.9,,161.0,,,,,,False,,,,,True,False,True,,True,,,,,
37019,2309,2650.0,3574.0,,,,,2285.0,4365.8,2295.3,,2522.0,,,2179.2,8173.0,,341.0,1265.0,,,,,-24.0,2056.8,-13.7,,213.0,,,-129.8,5864.0,,False,,,,,True,False,True,,True,,,True,False,
37021,3876,4830.0,5778.0,,,,,7545.0,5629.1,5724.4,,4666.5,,,1940.3,13776.0,,954.0,1902.0,,,,,3669.0,1753.1,1848.4,,790.5,,,-1935.7,9900.0,,False,,,,,False,False,False,,True,,,False,False,
37023,2050,2340.0,4347.0,,,,,3259.0,1640.5,2012.0,,1864.5,,,1903.3,,,290.0,2297.0,,,,,1209.0,-409.5,-38.0,,-185.5,,,-146.7,,,False,,,,,False,False,True,,True,,,True,,
37025,4652,6175.0,7743.0,,,,,6513.0,6003.3,3603.5,,5862.5,,,4688.9,6789.0,,1523.0,3091.0,,,,,1861.0,1351.3,-1048.5,,1210.5,,,36.9,2137.0,,False,,,,,False,True,True,,True,,,True,False,
37027,1664,2755.0,1932.0,,,,,2812.0,2408.3,2229.0,,2126.5,,,1103.6,,,1091.0,268.0,,,,,1148.0,744.3,565.0,,462.5,,,-560.4,,,True,,,,,False,True,True,,True,,,True,,
37029,168,265.0,544.0,,,,,150.0,788.8,126.0,,208.0,,,,,,97.0,376.0,,,,,-18.0,620.8,-42.0,,40.0,,,,,,False,,,,,True,False,True,,True,,,,,
37031,1080,1360.0,1655.0,,,,,2539.0,1189.4,1539.7,,1503.0,,,1193.2,,,280.0,575.0,,,,,1459.0,109.4,459.7,,423.0,,,113.2,,,False,,,,,False,True,False,,False,,,True,,
37033,530,675.0,1128.0,,,,,524.0,492.6,419.3,,602.0,,,,,,145.0,598.0,,,,,-6.0,-37.4,-110.7,,72.0,,,,,,False,,,,,True,True,True,,True,,,,,
37035,4238,5130.0,12027.0,,,,,5136.0,3577.9,3072.8,,4703.0,,,3623.0,7724.0,,892.0,7789.0,,,,,898.0,-660.1,-1165.2,,465.0,,,-615.0,3486.0,,False,,,,,False,True,False,,True,,,True,False,
37037,873,735.0,769.0,,,,,1422.0,1062.7,934.6,,781.0,,,385.7,,,-138.0,-104.0,,,,,549.0,189.7,61.6,,-92.0,,,-487.3,,,True,,,,,False,False,True,,True,,,False,,
37039,492,915.0,1863.0,,,,,771.0,1209.8,592.5,,841.0,,,,,,423.0,1371.0,,,,,279.0,717.8,100.5,,349.0,,,,,,False,,,,,True,False,True,,True,,,,,
37041,375,450.0,1015.0,,,,,290.0,558.0,231.0,,482.0,,,,,,75.0,640.0,,,,,-85.0,183.0,-144.0,,107.0,,,,,,False,,,,,False,False,False,,False,,,,,
37043,146,390.0,1046.0,,,,,268.0,1092.6,204.2,,333.0,,,,,,244.0,900.0,,,,,122.0,946.6,58.2,,187.0,,,,,,False,,,,,True,False,True,,True,,,,,
37045,2065,3940.0,7938.0,,,,,3121.0,3987.1,2157.7,,4074.0,,,3210.2,,,1875.0,5873.0,,,,,1056.0,1922.1,92.7,,2009.0,,,1145.2,,,False,,,,,True,False,True,,False,,,True,,
37047,1346,2130.0,3309.0,,,,,1402.0,2001.0,1077.3,,2257.0,,,1486.6,,,784.0,1963.0,,,,,56.0,655.0,-268.7,,911.0,,,140.6,,,False,,,,,True,True,True,,False,,,True,,
37049,1998,2765.0,6230.0,,,,,2766.0,1926.5,1774.0,,2434.5,,,1366.9,,,767.0,4232.0,,,,,768.0,-71.5,-224.0,,436.5,,,-631.1,,,False,,,,,False,True,True,,True,,,True,,
37051,6867,7485.0,11359.0,,,,,7971.0,6716.7,6283.0,,7419.0,,,4390.9,14167.0,,618.0,4492.0,,,,,1104.0,-150.3,-584.0,,552.0,,,-2476.1,7300.0,,False,,,,,False,True,True,,True,,,False,False,
37053,464,560.0,1539.0,,,,,391.0,932.5,307.4,,432.0,,,,,,96.0,1075.0,,,,,-73.0,468.5,-156.6,,-32.0,,,,,,False,,,,,True,False,False,,True,,,,,
