,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
19117,156,434.0,,,,301.0,,828.5,10.2,,,,,278.0,,,,145.0,,672.5,-145.8,,,,,,,,True,,False,True,,,,
19119,199,252.0,,,,220.0,,82.7,0.2,,,,,53.0,,,,21.0,,-116.3,-198.8,,,,,,,,True,,False,False,,,,
19121,441,245.0,,,,386.0,,104.6,0.1,,,,,-196.0,,,,-55.0,,-336.4,-440.9,,,,,,,,True,,False,False,,,,
19123,455,518.0,,,,558.0,,508.7,102.0,,,,,63.0,,,,103.0,,53.7,-353.0,,,,,,,,False,,True,False,,,,
19125,688,861.0,,,,843.0,,860.6,0.7,,859.7,,,173.0,,,,155.0,,172.6,-687.3,,171.7,,,,,,True,,True,False,,True,,
19127,585,476.0,,,,1095.0,,164.7,7.2,,849.4,,,-109.0,,,,510.0,,-420.3,-577.8,,264.4,,,,,,False,,False,False,,False,,
19129,198,175.0,,,,532.0,,58.8,0.2,,,,,-23.0,,,,334.0,,-139.2,-197.8,,,,,,,,False,,False,False,,,,
19131,189,287.0,,,,252.0,,74.6,0.0,,,,,98.0,,,,63.0,,-114.4,-189.0,,,,,,,,True,,False,False,,,,
19133,216,91.0,,,,217.0,,33.1,0.0,,,,,-125.0,,,,1.0,,-182.9,-216.0,,,,,,,,True,,False,False,,,,
19135,257,385.0,,,,232.0,,774.6,41.7,,,,,128.0,,,,-25.0,,517.6,-215.3,,,,,,,,True,,False,False,,,,
19137,240,294.0,,,,274.0,,111.2,0.0,,,,,54.0,,,,34.0,,-128.8,-240.0,,,,,,,,True,,False,False,,,,
19139,612,518.0,,,,885.0,,101.5,0.0,,1304.1,,,-94.0,,,,273.0,,-510.5,-612.0,,692.1,,,,,,False,,False,False,,False,,
19141,191,301.0,,,,323.0,,126.6,1.7,,,,,110.0,,,,132.0,,-64.4,-189.3,,,,,,,,False,,True,False,,,,
19143,54,42.0,,,,139.0,,6.4,0.0,,,,,-12.0,,,,85.0,,-47.6,-54.0,,,,,,,,False,,False,False,,,,
19145,288,140.0,,,,421.0,,50.7,0.0,,,,,-148.0,,,,133.0,,-237.3,-288.0,,,,,,,,True,,False,False,,,,
19147,190,63.0,,,,229.0,,35.2,0.0,,,,,-127.0,,,,39.0,,-154.8,-190.0,,,,,,,,True,,False,False,,,,
19149,306,469.0,,,,500.0,,150.8,0.2,,812.8,,,163.0,,,,194.0,,-155.2,-305.8,,506.8,,,,,,False,,True,False,,False,,
19151,121,98.0,,,,128.0,,24.8,0.0,,,,,-23.0,,,,7.0,,-96.2,-121.0,,,,,,,,True,,False,False,,,,
19153,9463,8386.0,,,,10998.0,,3554.7,0.3,,2465.0,1969.0,,-1077.0,,,,1535.0,,-5908.3,-9462.7,,-6998.0,-7494.0,,,,,False,,False,False,,False,False,
19155,1522,1925.0,,,,2474.0,,488.9,0.2,,1174.6,,,403.0,,,,952.0,,-1033.1,-1521.8,,-347.4,,,,,,False,,False,False,,True,,
19157,277,210.0,,,,393.0,,73.8,0.0,,,,,-67.0,,,,116.0,,-203.2,-277.0,,,,,,,,False,,False,False,,,,
19159,139,98.0,,,,121.0,,29.6,0.0,,,,,-41.0,,,,-18.0,,-109.4,-139.0,,,,,,,,True,,False,False,,,,
19161,135,140.0,,,,242.0,,29.5,0.0,,,,,5.0,,,,107.0,,-105.5,-135.0,,,,,,,,False,,False,False,,,,
19163,2926,2331.0,,,,3152.0,,633.3,0.2,,6513.2,515.0,,-595.0,,,,226.0,,-2292.7,-2925.8,,3587.2,-2411.0,,,,,True,,False,False,,False,False,
19165,208,196.0,,,,323.0,,59.3,0.0,,,,,-12.0,,,,115.0,,-148.7,-208.0,,,,,,,,False,,False,False,,,,
19167,418,595.0,,,,772.0,,199.7,7.9,,431.5,,,177.0,,,,354.0,,-218.3,-410.1,,13.5,,,,,,False,,False,False,,True,,
19169,1409,1120.0,,,,1603.0,,539.8,0.1,,1086.5,,,-289.0,,,,194.0,,-869.2,-1408.9,,-322.5,,,,,,True,,False,False,,False,,
19171,236,336.0,,,,319.0,,207.5,0.8,,,,,100.0,,,,83.0,,-28.5,-235.2,,,,,,,,True,,True,False,,,,
19173,101,77.0,,,,185.0,,25.8,0.0,,,,,-24.0,,,,84.0,,-75.2,-101.0,,,,,,,,False,,False,False,,,,
19175,165,238.0,,,,383.0,,36.5,0.0,,,,,73.0,,,,218.0,,-128.5,-165.0,,,,,,,,False,,False,False,,,,
19177,85,84.0,,,,168.0,,18.9,0.0,,,,,-1.0,,,,83.0,,-66.1,-85.0,,,,,,,,False,,False,False,,,,
19179,754,525.0,,,,1151.0,,181.3,0.0,,341.2,,,-229.0,,,,397.0,,-572.7,-754.0,,-412.8,,,,,,False,,False,False,,False,,
19181,1290,1071.0,,,,1146.0,,479.0,1.0,,1052.6,,,-219.0,,,,-144.0,,-811.0,-1289.0,,-237.4,,,,,,True,,False,False,,False,,
19183,522,518.0,,,,467.0,,316.9,0.8,,,,,-4.0,,,,-55.0,,-205.1,-521.2,,,,,,,,False,,False,False,,,,
19185,74,77.0,,,,161.0,,49.6,0.0,,,,,3.0,,,,87.0,,-24.4,-74.0,,,,,,,,False,,False,False,,,,
19187,509,819.0,,,,863.0,,309.1,0.2,,,,,310.0,,,,354.0,,-199.9,-508.8,,,,,,,,False,,True,False,,,,
19189,181,133.0,,,,249.0,,57.1,0.0,,,,,-48.0,,,,68.0,,-123.9,-181.0,,,,,,,,False,,False,False,,,,
19191,413,357.0,,,,398.0,,156.5,0.0,,,,,-56.0,,,,-15.0,,-256.5,-413.0,,,,,,,,True,,False,False,,,,
19193,1402,1694.0,,,,2451.0,,510.6,0.5,,1631.4,,,292.0,,,,1049.0,,-891.4,-1401.5,,229.4,,,,,,False,,False,False,,True,,
19195,147,231.0,,,,158.0,,128.4,0.0,,,,,84.0,,,,11.0,,-18.6,-147.0,,,,,,,,True,,True,False,,,,
19197,206,259.0,,,,299.0,,79.7,0.3,,,,,53.0,,,,93.0,,-126.3,-205.7,,,,,,,,False,,False,False,,,,
20001,454,357.0,,,,414.0,,197.8,26.6,,,,,-97.0,,,,-40.0,,-256.2,-427.4,,,,,,,,True,,False,False,,,,
20003,301,168.0,,,,354.0,,64.7,0.0,,,,,-133.0,,,,53.0,,-236.3,-301.0,,,,,,,,True,,False,False,,,,
20005,314,238.0,,,,521.0,,248.7,0.0,,,,,-76.0,,,,207.0,,-65.3,-314.0,,,,,,,,False,,True,False,,,,
20007,106,42.0,,,,138.0,,42.2,0.0,,,,,-64.0,,,,32.0,,-63.8,-106.0,,,,,,,,True,,True,False,,,,
20009,436,483.0,,,,840.0,,354.1,0.0,,1409.3,,,47.0,,,,404.0,,-81.9,-436.0,,973.3,,,,,,False,,False,False,,False,,
20011,419,245.0,,,,548.0,,167.9,0.0,,,,,-174.0,,,,129.0,,-251.1,-419.0,,,,,,,,True,,False,False,,,,
20013,212,154.0,,,,357.0,,49.9,0.0,,,,,-58.0,,,,145.0,,-162.1,-212.0,,,,,,,,False,,False,False,,,,
20015,2141,1757.0,,,,2057.0,,1289.6,0.2,,3207.9,,,-384.0,,,,-84.0,,-851.4,-2140.8,,1066.9,,,,,,True,,False,False,,False,,
20017,34,77.0,,,,67.0,,185.9,0.0,,,,,43.0,,,,33.0,,151.9,-34.0,,,,,,,,True,,False,True,,,,
20019,107,112.0,,,,113.0,,43.6,1.7,,,,,5.0,,,,6.0,,-63.4,-105.3,,,,,,,,False,,False,False,,,,
20021,699,518.0,,,,943.0,,345.3,0.1,,,,,-181.0,,,,244.0,,-353.7,-698.9,,,,,,,,False,,False,False,,,,
20023,76,91.0,,,,59.0,,108.8,0.0,,,,,15.0,,,,-17.0,,32.8,-76.0,,,,,,,,False,,False,False,,,,
20025,50,21.0,,,,57.0,,9.0,0.0,,,,,-29.0,,,,7.0,,-41.0,-50.0,,,,,,,,True,,False,False,,,,
20027,199,252.0,,,,332.0,,212.7,0.0,,,,,53.0,,,,133.0,,13.7,-199.0,,,,,,,,False,,True,False,,,,
20029,130,217.0,,,,365.0,,80.5,0.0,,,,,87.0,,,,235.0,,-49.5,-130.0,,,,,,,,False,,True,False,,,,
20031,214,168.0,,,,302.0,,411.6,32.6,,,,,-46.0,,,,88.0,,197.6,-181.4,,,,,,,,False,,False,False,,,,
20033,21,28.0,,,,63.0,,19.4,0.0,,,,,7.0,,,,42.0,,-1.6,-21.0,,,,,,,,False,,True,False,,,,
20035,1385,882.0,,,,1303.0,,524.1,0.0,,,,,-503.0,,,,-82.0,,-860.9,-1385.0,,,,,,,,True,,False,False,,,,
20037,1254,777.0,,,,1308.0,,538.1,319.7,,,,,-477.0,,,,54.0,,-715.9,-934.3,,,,,,,,True,,False,False,,,,
20039,30,0.0,,,,72.0,,13.4,0.0,,,,,-30.0,,,,42.0,,-16.6,-30.0,,,,,,,,False,,True,False,,,,
20041,540,609.0,,,,696.0,,748.2,208.9,,,,,69.0,,,,156.0,,208.2,-331.1,,,,,,,,False,,False,False,,,,
20043,250,287.0,,,,225.0,,95.1,0.0,,,,,37.0,,,,-25.0,,-154.9,-250.0,,,,,,,,True,,False,False,,,,
20045,2278,2009.0,,,,2952.0,,971.2,1.1,,4029.2,,,-269.0,,,,674.0,,-1306.8,-2276.9,,1751.2,,,,,,False,,False,False,,False,,
20047,38,35.0,,,,59.0,,10.3,0.0,,,,,-3.0,,,,21.0,,-27.7,-38.0,,,,,,,,False,,False,False,,,,
20049,71,63.0,,,,77.0,,110.9,,,,,,-8.0,,,,6.0,,39.9,,,,,,,,,True,,False,,,,,
20051,458,462.0,,,,727.0,,305.8,0.0,,,,,4.0,,,,269.0,,-152.2,-458.0,,,,,,,,False,,False,False,,,,
20053,187,203.0,,,,215.0,,105.6,0.0,,,,,16.0,,,,28.0,,-81.4,-187.0,,,,,,,,False,,False,False,,,,
20055,568,462.0,,,,1334.0,,130.8,1.0,,252.8,,,-106.0,,,,766.0,,-437.2,-567.0,,-315.2,,,,,,False,,False,False,,False,,
20057,477,350.0,,,,1451.0,,128.5,1.8,,685.4,,,-127.0,,,,974.0,,-348.5,-475.2,,208.4,,,,,,False,,False,False,,False,,
20059,784,756.0,,,,920.0,,529.9,218.7,,,,,-28.0,,,,136.0,,-254.1,-565.3,,,,,,,,False,,False,False,,,,
20061,1265,658.0,,,,1233.0,,386.9,0.0,,,,,-607.0,,,,-32.0,,-878.1,-1265.0,,,,,,,,True,,False,False,,,,
20063,46,28.0,,,,55.0,,12.0,0.1,,,,,-18.0,,,,9.0,,-34.0,-45.9,,,,,,,,True,,False,False,,,,
20065,45,42.0,,,,40.0,,6.9,0.0,,,,,-3.0,,,,-5.0,,-38.1,-45.0,,,,,,,,False,,False,False,,,,
20067,60,63.0,,,,260.0,,13.3,0.0,,,,,3.0,,,,200.0,,-46.7,-60.0,,,,,,,,False,,False,False,,,,
20069,64,0.0,,,,132.0,,133.3,0.0,,,,,-64.0,,,,68.0,,69.3,-64.0,,,,,,,,False,,False,False,,,,
20071,13,0.0,,,,58.0,,0.0,,,,,,-13.0,,,,45.0,,-13.0,,,,,,,,,False,,True,,,,,
20073,177,0.0,,,,235.0,,67.8,0.0,,,,,-177.0,,,,58.0,,-109.2,-177.0,,,,,,,,True,,True,False,,,,
20075,18,35.0,,,,93.0,,6.3,0.0,,,,,17.0,,,,75.0,,-11.7,-18.0,,,,,,,,False,,True,False,,,,
20077,191,91.0,,,,206.0,,41.1,0.0,,,,,-100.0,,,,15.0,,-149.9,-191.0,,,,,,,,True,,False,False,,,,
20079,1015,896.0,,,,1062.0,,498.5,0.0,,,,,-119.0,,,,47.0,,-516.5,-1015.0,,,,,,,,True,,False,False,,,,
20081,51,77.0,,,,109.0,,44.7,0.0,,,,,26.0,,,,58.0,,-6.3,-51.0,,,,,,,,False,,True,False,,,,
20083,35,0.0,,,,82.0,,2.0,0.0,,,,,-35.0,,,,47.0,,-33.0,-35.0,,,,,,,,False,,True,False,,,,
20085,321,203.0,,,,447.0,,233.8,0.0,,,,,-118.0,,,,126.0,,-87.2,-321.0,,,,,,,,False,,True,False,,,,
20087,489,490.0,,,,594.0,,455.3,50.4,,,,,1.0,,,,105.0,,-33.7,-438.6,,,,,,,,False,,False,False,,,,
20089,63,35.0,,,,45.0,,9.2,0.0,,,,,-28.0,,,,-18.0,,-53.8,-63.0,,,,,,,,True,,False,False,,,,
20091,15144,11487.0,,,,16279.0,,10206.5,5134.3,,12188.9,,,-3657.0,,,,1135.0,,-4937.5,-10009.7,,-2955.1,,,,,,True,,False,False,,True,,
20093,67,140.0,,,,112.0,,63.9,0.0,,,,,73.0,,,,45.0,,-3.1,-67.0,,,,,,,,True,,True,True,,,,
20095,179,112.0,,,,227.0,,75.7,0.0,,,,,-67.0,,,,48.0,,-103.3,-179.0,,,,,,,,True,,False,False,,,,
20097,103,0.0,,,,55.0,,5.0,0.0,,,,,-103.0,,,,-48.0,,-98.0,-103.0,,,,,,,,True,,True,False,,,,
20099,851,1246.0,,,,851.0,,1565.4,308.9,,,,,395.0,,,,0.0,,714.4,-542.1,,,,,,,,True,,False,False,,,,
20101,25,35.0,,,,47.0,,6.7,0.0,,,,,10.0,,,,22.0,,-18.3,-25.0,,,,,,,,False,,False,False,,,,
20103,1732,875.0,,,,2484.0,,883.7,0.0,,785.2,,,-857.0,,,,752.0,,-848.3,-1732.0,,-946.8,,,,,,True,,True,False,,False,,
20105,68,84.0,,,,60.0,,63.2,3.1,,,,,16.0,,,,-8.0,,-4.8,-64.9,,,,,,,,True,,True,False,,,,
20107,260,259.0,,,,309.0,,183.5,17.1,,,,,-1.0,,,,49.0,,-76.5,-242.9,,,,,,,,False,,False,False,,,,
20109,23,14.0,,,,46.0,,2.9,0.0,,,,,-9.0,,,,23.0,,-20.1,-23.0,,,,,,,,False,,False,False,,,,
20111,725,609.0,,,,1413.0,,236.7,0.1,,1314.8,,,-116.0,,,,688.0,,-488.3,-724.9,,589.8,,,,,,False,,False,False,,False,,
20113,792,364.0,,,,921.0,,531.6,0.0,,514.6,,,-428.0,,,,129.0,,-260.4,-792.0,,-277.4,,,,,,True,,True,False,,True,,
20115,388,238.0,,,,413.0,,387.7,0.0,,,,,-150.0,,,,25.0,,-0.3,-388.0,,,,,,,,True,,True,False,,,,
20117,306,203.0,,,,373.0,,375.7,0.0,,,,,-103.0,,,,67.0,,69.7,-306.0,,,,,,,,True,,True,False,,,,
20119,100,133.0,,,,108.0,,45.9,0.0,,,,,33.0,,,,8.0,,-54.1,-100.0,,,,,,,,True,,False,False,,,,
20121,903,938.0,,,,1086.0,,799.3,210.0,,,,,35.0,,,,183.0,,-103.7,-693.0,,,,,,,,False,,False,False,,,,
20123,171,210.0,,,,208.0,,76.3,0.0,,,,,39.0,,,,37.0,,-94.7,-171.0,,,,,,,,True,,False,False,,,,
20125,1191,1421.0,,,,1441.0,,3149.4,389.5,,,,,230.0,,,,250.0,,1958.4,-801.5,,,,,,,,False,,False,False,,,,
20127,166,238.0,,,,177.0,,256.7,2.7,,,,,72.0,,,,11.0,,90.7,-163.3,,,,,,,,True,,False,False,,,,
20129,36,42.0,,,,114.0,,6.8,0.0,,,,,6.0,,,,78.0,,-29.2,-36.0,,,,,,,,False,,False,False,,,,
20131,142,168.0,,,,349.0,,37.8,0.0,,,,,26.0,,,,207.0,,-104.2,-142.0,,,,,,,,False,,False,False,,,,
20133,605,497.0,,,,693.0,,345.8,81.4,,,,,-108.0,,,,88.0,,-259.2,-523.6,,,,,,,,True,,False,False,,,,
20135,58,0.0,,,,57.0,,31.5,0.0,,,,,-58.0,,,,-1.0,,-26.5,-58.0,,,,,,,,True,,True,False,,,,
20137,54,140.0,,,,112.0,,14.7,0.0,,,,,86.0,,,,58.0,,-39.3,-54.0,,,,,,,,True,,True,True,,,,
20139,381,245.0,,,,511.0,,201.1,0.0,,,,,-136.0,,,,130.0,,-179.9,-381.0,,,,,,,,True,,False,False,,,,
20141,117,0.0,,,,83.0,,76.3,0.0,,,,,-117.0,,,,-34.0,,-40.7,-117.0,,,,,,,,True,,True,False,,,,
20143,155,133.0,,,,204.0,,120.0,69.9,,,,,-22.0,,,,49.0,,-35.0,-85.1,,,,,,,,False,,False,False,,,,
20145,176,462.0,,,,217.0,,91.3,0.1,,,,,286.0,,,,41.0,,-84.7,-175.9,,,,,,,,True,,True,True,,,,
20147,115,84.0,,,,136.0,,21.7,0.0,,,,,-31.0,,,,21.0,,-93.3,-115.0,,,,,,,,True,,False,False,,,,
20149,647,574.0,,,,971.0,,1172.5,207.0,,,,,-73.0,,,,324.0,,525.5,-440.0,,,,,,,,False,,False,False,,,,
20151,129,196.0,,,,298.0,,78.7,0.0,,,,,67.0,,,,169.0,,-50.3,-129.0,,,,,,,,False,,True,False,,,,
20153,33,147.0,,,,55.0,,18.6,0.0,,,,,114.0,,,,22.0,,-14.4,-33.0,,,,,,,,True,,True,True,,,,
20155,1467,1302.0,,,,2429.0,,473.9,0.0,,3327.1,,,-165.0,,,,962.0,,-993.1,-1467.0,,1860.1,,,,,,False,,False,False,,False,,
20157,112,245.0,,,,148.0,,57.4,0.0,,,,,133.0,,,,36.0,,-54.6,-112.0,,,,,,,,True,,True,True,,,,
20159,297,336.0,,,,336.0,,195.5,0.0,,,,,39.0,,,,39.0,,-101.5,-297.0,,,,,,,,False,,False,False,,,,
20161,1442,1253.0,,,,2112.0,,641.5,0.0,,770.9,,,-189.0,,,,670.0,,-800.5,-1442.0,,-671.1,,,,,,False,,False,False,,False,,
20163,172,0.0,,,,104.0,,0.7,0.0,,,,,-172.0,,,,-68.0,,-171.3,-172.0,,,,,,,,True,,True,True,,,,
20165,91,70.0,,,,70.0,,40.3,0.0,,,,,-21.0,,,,-21.0,,-50.7,-91.0,,,,,,,,False,,False,False,,,,
20167,110,105.0,,,,192.0,,36.6,0.0,,,,,-5.0,,,,82.0,,-73.4,-110.0,,,,,,,,False,,False,False,,,,
20169,1819,2198.0,,,,1895.0,,1883.9,384.3,,607.6,,,379.0,,,,76.0,,64.9,-1434.7,,-1211.4,,,,,,True,,True,False,,False,,
20171,78,14.0,,,,138.0,,2.6,0.0,,,,,-64.0,,,,60.0,,-75.4,-78.0,,,,,,,,True,,False,False,,,,
20173,15448,13083.0,,,,14770.0,,6749.9,0.8,,16725.1,,,-2365.0,,,,-678.0,,-8698.1,-15447.2,,1277.1,,,,,,True,,False,False,,True,,
20175,277,518.0,,,,1184.0,,112.6,0.0,,218.1,,,241.0,,,,907.0,,-164.4,-277.0,,-58.9,,,,,,False,,True,False,,True,,
20177,4946,3395.0,,,,6462.0,,1676.6,0.1,,3326.0,,,-1551.0,,,,1516.0,,-3269.4,-4945.9,,-1620.0,,,,,,True,,False,False,,False,,
20179,54,70.0,,,,65.0,,31.1,0.3,,,,,16.0,,,,11.0,,-22.9,-53.7,,,,,,,,True,,False,False,,,,
20181,62,70.0,,,,150.0,,17.1,0.0,,,,,8.0,,,,88.0,,-44.9,-62.0,,,,,,,,False,,False,False,,,,
20183,65,56.0,,,,92.0,,10.8,0.0,,,,,-9.0,,,,27.0,,-54.2,-65.0,,,,,,,,False,,False,False,,,,
20185,64,63.0,,,,83.0,,28.2,0.0,,,,,-1.0,,,,19.0,,-35.8,-64.0,,,,,,,,False,,False,False,,,,
20187,21,14.0,,,,47.0,,2.6,0.0,,,,,-7.0,,,,26.0,,-18.4,-21.0,,,,,,,,False,,False,False,,,,
20189,86,112.0,,,,267.0,,23.2,0.0,,,,,26.0,,,,181.0,,-62.8,-86.0,,,,,,,,False,,False,False,,,,
20191,786,581.0,,,,802.0,,313.5,0.0,,,,,-205.0,,,,16.0,,-472.5,-786.0,,,,,,,,True,,False,False,,,,
20193,190,189.0,,,,199.0,,40.3,0.0,,,,,-1.0,,,,9.0,,-149.7,-190.0,,,,,,,,False,,False,False,,,,
20195,104,84.0,,,,83.0,,24.6,0.1,,,,,-20.0,,,,-21.0,,-79.4,-103.9,,,,,,,,False,,False,False,,,,
20197,240,126.0,,,,188.0,,48.4,0.0,,,,,-114.0,,,,-52.0,,-191.6,-240.0,,,,,,,,True,,False,False,,,,
20199,12,7.0,,,,55.0,,5.3,0.0,,,,,-5.0,,,,43.0,,-6.7,-12.0,,,,,,,,False,,False,False,,,,
20201,125,49.0,,,,177.0,,34.5,0.0,,,,,-76.0,,,,52.0,,-90.5,-125.0,,,,,,,,True,,False,False,,,,
20203,34,7.0,,,,48.0,,1.9,0.0,,,,,-27.0,,,,14.0,,-32.1,-34.0,,,,,,,,True,,False,False,,,,
20205,312,420.0,,,,367.0,,292.3,46.9,,,,,108.0,,,,55.0,,-19.7,-265.1,,,,,,,,True,,True,False,,,,
20207,94,21.0,,,,80.0,,9.5,,,,,,-73.0,,,,-14.0,,-84.5,,,,,,,,,True,,False,,,,,
20209,3792,5264.0,,,,5735.0,,4141.8,568.9,,2687.3,2914.0,,1472.0,,,,1943.0,,349.8,-3223.1,,-1104.7,-878.0,,,,,False,,True,False,,True,True,
21001,318,210.0,,,,917.0,,1156.6,0.0,,,,,-108.0,,,,599.0,,838.6,-318.0,,,,,,,,False,,False,False,,,,
21003,680,595.0,,,,1845.0,,545.9,69.6,,,,,-85.0,,,,1165.0,,-134.1,-610.4,,,,,,,,False,,False,False,,,,
21005,644,784.0,,,,796.0,,530.7,81.0,,,,,140.0,,,,152.0,,-113.3,-563.0,,,,,,,,False,,True,False,,,,
21007,105,77.0,,,,226.0,,22.1,0.0,,,,,-28.0,,,,121.0,,-82.9,-105.0,,,,,,,,False,,False,False,,,,
21009,1325,707.0,,,,2898.0,,202.0,0.0,,213.5,,,-618.0,,,,1573.0,,-1123.0,-1325.0,,-1111.5,,,,,,False,,False,False,,False,,
21011,236,371.0,,,,374.0,,141.9,1.6,,,,,135.0,,,,138.0,,-94.1,-234.4,,,,,,,,False,,True,False,,,,
21013,864,504.0,,,,1204.0,,360.4,0.1,,,,,-360.0,,,,340.0,,-503.6,-863.9,,,,,,,,True,,False,False,,,,
21015,4605,3325.0,,,,4727.0,,1726.1,865.7,,886.5,1084.0,,-1280.0,,,,122.0,,-2878.9,-3739.3,,-3718.5,-3521.0,,,,,True,,False,False,,False,False,
21017,645,497.0,,,,767.0,,286.3,53.2,,,,,-148.0,,,,122.0,,-358.7,-591.8,,,,,,,,True,,False,False,,,,
21019,1642,1022.0,,,,1385.0,,292.2,0.0,,2089.9,,,-620.0,,,,-257.0,,-1349.8,-1642.0,,447.9,,,,,,True,,False,False,,True,,
21021,1253,2044.0,,,,1207.0,,527.2,350.3,,,,,791.0,,,,-46.0,,-725.8,-902.7,,,,,,,,True,,True,False,,,,
21023,215,140.0,,,,232.0,,57.9,0.0,,,,,-75.0,,,,17.0,,-157.1,-215.0,,,,,,,,True,,False,False,,,,
21025,338,280.0,,,,434.0,,179.5,1.2,,,,,-58.0,,,,96.0,,-158.5,-336.8,,,,,,,,False,,False,False,,,,
21027,447,420.0,,,,1091.0,,417.5,46.2,,,,,-27.0,,,,644.0,,-29.5,-400.8,,,,,,,,False,,False,False,,,,
21029,2444,1218.0,,,,3742.0,,376.9,0.0,,998.3,,,-1226.0,,,,1298.0,,-2067.1,-2444.0,,-1445.7,,,,,,False,,False,False,,False,,
21031,507,189.0,,,,997.0,,99.5,0.0,,,,,-318.0,,,,490.0,,-407.5,-507.0,,,,,,,,False,,False,False,,,,
21033,404,231.0,,,,577.0,,31.3,0.0,,,,,-173.0,,,,173.0,,-372.7,-404.0,,,,,,,,False,,False,False,,,,
21035,1067,819.0,,,,1340.0,,177.8,0.0,,1102.9,,,-248.0,,,,273.0,,-889.2,-1067.0,,35.9,,,,,,False,,False,False,,True,,
21037,3018,1988.0,,,,3448.0,,1237.8,345.8,,1829.7,,,-1030.0,,,,430.0,,-1780.2,-2672.2,,-1188.3,,,,,,True,,False,False,,False,,
21039,112,273.0,,,,165.0,,67.0,3.5,,,,,161.0,,,,53.0,,-45.0,-108.5,,,,,,,,True,,True,True,,,,
21041,342,7.0,,,,554.0,,280.5,0.0,,,,,-335.0,,,,212.0,,-61.5,-342.0,,,,,,,,True,,True,False,,,,
21043,601,994.0,,,,777.0,,1275.1,83.1,,,,,393.0,,,,176.0,,674.1,-517.9,,,,,,,,True,,False,False,,,,
21045,343,210.0,,,,576.0,,915.0,29.1,,,,,-133.0,,,,233.0,,572.0,-313.9,,,,,,,,False,,False,False,,,,
21047,1971,2289.0,,,,3546.0,,1080.1,258.9,,2178.2,,,318.0,,,,1575.0,,-890.9,-1712.1,,207.2,,,,,,False,,False,False,,True,,
21049,911,539.0,,,,1266.0,,256.8,0.0,,,,,-372.0,,,,355.0,,-654.2,-911.0,,,,,,,,True,,False,False,,,,
21051,789,1281.0,,,,800.0,,384.2,0.6,,,,,492.0,,,,11.0,,-404.8,-788.4,,,,,,,,True,,True,False,,,,
21053,552,448.0,,,,630.0,,1709.3,9.9,,,,,-104.0,,,,78.0,,1157.3,-542.1,,,,,,,,True,,False,False,,,,
21055,208,126.0,,,,339.0,,57.8,0.0,,,,,-82.0,,,,131.0,,-150.2,-208.0,,,,,,,,False,,False,False,,,,
21057,251,91.0,,,,410.0,,379.7,0.0,,,,,-160.0,,,,159.0,,128.7,-251.0,,,,,,,,True,,True,False,,,,
21059,3805,2555.0,,,,4491.0,,1330.5,992.3,,2342.8,,,-1250.0,,,,686.0,,-2474.5,-2812.7,,-1462.2,,,,,,True,,False,False,,False,,
21061,273,133.0,,,,816.0,,28.7,0.0,,,,,-140.0,,,,543.0,,-244.3,-273.0,,,,,,,,False,,False,False,,,,
21063,176,112.0,,,,219.0,,22.8,0.0,,,,,-64.0,,,,43.0,,-153.2,-176.0,,,,,,,,True,,False,False,,,,
21065,278,308.0,,,,497.0,,186.1,5.3,,,,,30.0,,,,219.0,,-91.9,-272.7,,,,,,,,False,,False,False,,,,
21067,8711,6727.0,,,,10593.0,,1494.8,0.8,,5019.4,1899.0,,-1984.0,,,,1882.0,,-7216.2,-8710.2,,-3691.6,-6812.0,,,,,True,,False,False,,False,False,
21069,389,553.0,,,,518.0,,291.8,0.0,,,,,164.0,,,,129.0,,-97.2,-389.0,,,,,,,,True,,True,False,,,,
21071,1178,588.0,,,,1035.0,,222.2,0.0,,,,,-590.0,,,,-143.0,,-955.8,-1178.0,,,,,,,,True,,False,False,,,,
21073,1394,840.0,,,,1858.0,,329.6,0.0,,,,,-554.0,,,,464.0,,-1064.4,-1394.0,,,,,,,,True,,False,False,,,,
21075,111,91.0,,,,250.0,,18.1,0.0,,,,,-20.0,,,,139.0,,-92.9,-111.0,,,,,,,,False,,False,False,,,,
21077,210,70.0,,,,343.0,,36.9,0.0,,,,,-140.0,,,,133.0,,-173.1,-210.0,,,,,,,,True,,False,False,,,,
21079,440,329.0,,,,620.0,,135.3,0.0,,,,,-111.0,,,,180.0,,-304.7,-440.0,,,,,,,,False,,False,False,,,,
