,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
13165,108,72.0,,65.2,,45.0,33.0,,,,,67.0,48.0,,13.7,60.4,0.6,,44.1,,52.3,,,,54.0,,-36.0,,-42.8,,-63.0,-75.0,,,,,-41.0,-60.0,,-94.3,-47.6,-107.4,,-63.9,,-55.7,,,,-54.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
13167,141,80.0,,42.0,,54.0,50.0,,,,,76.0,68.9,,18.0,70.7,0.1,,67.5,,95.4,,,,58.0,,-61.0,,-99.0,,-87.0,-91.0,,,,,-65.0,-72.1,,-123.0,-70.3,-140.9,,-73.5,,-45.6,,,,-83.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,True,,,,False,
13169,168,156.0,,156.3,,106.0,138.0,,,,,106.0,193.7,,37.7,157.3,152.4,,50.1,,83.2,,,,104.0,,-12.0,,-11.7,,-62.0,-30.0,,,,,-62.0,25.7,,-130.3,-10.7,-15.6,,-117.9,,-84.8,,,,-64.0,,,True,,False,False,,,,,False,False,,False,True,False,,False,,False,,,,False,
13171,50,76.0,,45.2,,67.0,69.0,,,,,99.0,118.9,,23.2,86.8,72.3,,30.8,,99.1,,,,31.0,,26.0,,-4.8,,17.0,19.0,,,,,49.0,68.9,,-26.8,36.8,22.3,,-19.2,,49.1,,,,-19.0,,,True,,True,True,,,,,False,False,,False,False,True,,True,,False,,,,True,
13173,55,40.0,,37.3,,30.0,30.0,,,,,249.0,43.5,,13.7,36.1,23.3,,24.8,,43.2,,,,99.0,,-15.0,,-17.7,,-25.0,-25.0,,,,,194.0,-11.5,,-41.3,-18.9,-31.7,,-30.2,,-11.8,,,,44.0,,,False,,False,False,,,,,False,True,,False,False,False,,False,,True,,,,False,
13175,372,892.0,,906.1,,550.0,1486.0,,,,,372.0,459.3,,602.9,543.2,208.3,,541.3,,670.7,,,,462.0,,520.0,,534.1,,178.0,1114.0,,,,,0.0,87.3,,230.9,171.2,-163.7,,169.3,,298.7,,,,90.0,,,False,,True,False,,,,,True,True,,True,True,True,,True,,True,,,,True,
13177,92,272.0,,251.3,,194.0,261.0,,,,,204.0,91.8,,177.7,218.7,63.9,,143.0,,278.0,,,,295.0,,180.0,,159.3,,102.0,169.0,,,,,112.0,-0.2,,85.7,126.7,-28.1,,51.0,,186.0,,,,203.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,False,
13179,199,340.0,676.7,337.4,,268.0,240.0,,,,,494.0,495.0,,91.0,190.2,328.3,,84.0,,290.1,,,,218.0,,141.0,477.7,138.4,,69.0,41.0,,,,,295.0,296.0,,-108.0,-8.8,129.3,,-115.0,,91.1,,,,19.0,,False,True,,True,True,,,,,False,False,,True,True,True,,True,,True,,,,True,
13181,36,120.0,,116.4,,45.0,80.0,,,,,20.0,41.8,,42.4,76.6,26.8,,0.0,,88.4,,,,99.0,,84.0,,80.4,,9.0,44.0,,,,,-16.0,5.8,,6.4,40.6,-9.2,,-36.0,,52.4,,,,63.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,True,,,,True,
13183,66,84.0,,78.3,,71.0,89.0,,,,,93.0,91.2,,31.3,59.2,67.7,,0.0,,70.9,,,,313.0,,18.0,,12.3,,5.0,23.0,,,,,27.0,25.2,,-34.7,-6.8,1.7,,-66.0,,4.9,,,,247.0,,,True,,True,False,,,,,False,False,,False,True,True,,False,,True,,,,False,
13185,442,372.0,1562.8,395.3,,326.0,203.0,,,,,1249.0,278.4,,79.3,258.7,287.8,,436.4,,479.5,,,,207.0,,-70.0,1120.8,-46.7,,-116.0,-239.0,,,,,807.0,-163.6,,-362.7,-183.3,-154.2,,-5.6,,37.5,,,,-235.0,,False,True,,False,False,,,,,False,False,,False,False,False,,True,,True,,,,False,
13187,387,308.0,,319.1,,226.0,398.0,,,,,142.0,286.0,,257.2,230.4,143.6,,142.5,,363.0,,,,366.0,,-79.0,,-67.9,,-161.0,11.0,,,,,-245.0,-101.0,,-129.8,-156.6,-243.4,,-244.5,,-24.0,,,,-21.0,,,True,,False,True,,,,,False,False,,False,False,False,,False,,True,,,,True,
13189,140,296.0,,307.3,,137.0,368.0,,,,,120.0,202.9,,104.7,195.5,105.2,,89.6,,213.2,,,,265.0,,156.0,,167.3,,-3.0,228.0,,,,,-20.0,62.9,,-35.3,55.5,-34.8,,-50.4,,73.2,,,,125.0,,,False,,True,False,,,,,True,True,,True,True,True,,True,,True,,,,True,
13191,65,140.0,,143.3,,94.0,163.0,,,,,129.0,114.1,,65.8,90.7,27.8,,86.3,,127.2,,,,150.0,,75.0,,78.3,,29.0,98.0,,,,,64.0,49.1,,0.8,25.7,-37.2,,21.3,,62.2,,,,85.0,,,False,,True,False,,,,,True,True,,True,True,True,,True,,True,,,,False,
13193,32,48.0,,51.1,,25.0,31.0,,,,,85.0,44.0,,7.8,35.1,0.7,,19.5,,30.9,,,,70.0,,16.0,,19.1,,-7.0,-1.0,,,,,53.0,12.0,,-24.2,3.1,-31.3,,-12.5,,-1.1,,,,38.0,,,False,,True,True,,,,,False,True,,False,True,False,,True,,True,,,,False,
13195,173,192.0,,181.1,,149.0,168.0,,,,,150.0,208.4,,54.9,161.2,190.9,,131.2,,135.9,,,,168.0,,19.0,,8.1,,-24.0,-5.0,,,,,-23.0,35.4,,-118.1,-11.8,17.9,,-41.8,,-37.1,,,,-5.0,,,True,,False,True,,,,,False,False,,False,True,True,,False,,False,,,,True,
13197,18,44.0,,41.6,,28.0,28.0,,,,,36.0,33.2,,13.2,33.8,25.6,,18.1,,76.4,,,,46.0,,26.0,,23.6,,10.0,10.0,,,,,18.0,15.2,,-4.8,15.8,7.6,,0.1,,58.4,,,,28.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,False,
13199,87,184.0,,193.2,,139.0,195.0,,,,,126.0,106.2,,53.6,159.5,88.4,,231.9,,151.8,,,,172.0,,97.0,,106.2,,52.0,108.0,,,,,39.0,19.2,,-33.4,72.5,1.4,,144.9,,64.8,,,,85.0,,,False,,True,False,,,,,True,True,,True,True,True,,False,,True,,,,True,
13201,73,72.0,,91.1,,61.0,29.0,,,,,63.0,37.2,,22.3,61.9,0.0,,64.2,,64.7,,,,58.0,,-1.0,,18.1,,-12.0,-44.0,,,,,-10.0,-35.8,,-50.7,-11.1,-73.0,,-8.8,,-8.3,,,,-15.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
13205,89,64.0,,61.5,,68.0,60.0,,,,,315.0,78.7,,25.2,92.0,15.1,,76.8,,271.0,,,,31.0,,-25.0,,-27.5,,-21.0,-29.0,,,,,226.0,-10.3,,-63.8,3.0,-73.9,,-12.2,,182.0,,,,-58.0,,,False,,True,False,,,,,False,True,,False,True,False,,True,,False,,,,False,
13207,139,148.0,,150.9,,124.0,91.0,,,,,132.0,150.0,,101.0,130.1,97.0,,157.6,,128.5,,,,143.0,,9.0,,11.9,,-15.0,-48.0,,,,,-7.0,11.0,,-38.0,-8.9,-42.0,,18.6,,-10.5,,,,4.0,,,False,,False,False,,,,,True,False,,False,True,False,,False,,False,,,,True,
13209,87,84.0,,87.9,,67.0,50.0,,,,,61.0,99.3,,73.5,90.1,39.9,,43.4,,97.6,,,,49.0,,-3.0,,0.9,,-20.0,-37.0,,,,,-26.0,12.3,,-13.5,3.1,-47.1,,-43.6,,10.6,,,,-38.0,,,True,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
13211,130,188.0,,181.3,,107.0,170.0,,,,,91.0,144.6,,72.1,137.1,85.1,,64.7,,232.0,,,,163.0,,58.0,,51.3,,-23.0,40.0,,,,,-39.0,14.6,,-57.9,7.1,-44.9,,-65.3,,102.0,,,,33.0,,,True,,True,True,,,,,True,True,,True,True,True,,False,,False,,,,True,
13213,100,248.0,,253.5,,159.0,214.0,,,,,315.0,274.4,,147.9,161.1,134.9,,129.6,,173.2,,,,227.0,,148.0,,153.5,,59.0,114.0,,,,,215.0,174.4,,47.9,61.1,34.9,,29.6,,73.2,,,,127.0,,,False,,True,True,,,,,False,False,,True,True,True,,True,,True,,,,True,
13215,687,1376.0,1915.0,1267.6,,975.0,791.0,,,,,2028.0,915.0,,621.4,1014.9,490.0,,1115.8,,1000.1,797.0,,,1058.0,,689.0,1228.0,580.6,,288.0,104.0,,,,,1341.0,228.0,,-65.6,327.9,-197.0,,428.8,,313.1,110.0,,,371.0,,False,True,,True,True,,,,,False,True,,True,True,True,,True,,True,True,,,True,
13217,448,892.0,1598.2,879.8,,639.0,960.0,,,,,602.0,729.7,,647.0,747.1,332.3,,492.9,,633.7,,,,764.0,,444.0,1150.2,431.8,,191.0,512.0,,,,,154.0,281.7,,199.0,299.1,-115.7,,44.9,,185.7,,,,316.0,,False,True,,True,False,,,,,True,True,,True,True,True,,True,,True,,,,True,
13219,187,148.0,,148.9,,115.0,114.0,,,,,156.0,163.0,,52.6,108.6,213.9,,127.0,,100.7,,,,87.0,,-39.0,,-38.1,,-72.0,-73.0,,,,,-31.0,-24.0,,-134.4,-78.4,26.9,,-60.0,,-86.3,,,,-100.0,,,True,,False,False,,,,,True,True,,False,False,True,,False,,False,,,,False,
13221,47,144.0,,143.7,,113.0,138.0,,,,,53.0,108.0,,57.5,112.2,101.6,,60.9,,196.7,,,,104.0,,97.0,,96.7,,66.0,91.0,,,,,6.0,61.0,,10.5,65.2,54.6,,13.9,,149.7,,,,57.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,True,
13223,708,868.0,1418.9,907.1,,703.0,663.0,,,,,864.0,867.2,,699.8,620.5,604.2,,486.4,,742.4,672.0,,,628.0,,160.0,710.9,199.1,,-5.0,-45.0,,,,,156.0,159.2,,-8.2,-87.5,-103.8,,-221.6,,34.4,-36.0,,,-80.0,,False,False,,True,True,,,,,True,True,,True,True,True,,False,,True,True,,,True,
13225,177,256.0,,255.2,,189.0,190.0,,,,,142.0,219.2,,151.4,245.2,107.3,,195.9,,425.8,,,,193.0,,79.0,,78.2,,12.0,13.0,,,,,-35.0,42.2,,-25.6,68.2,-69.7,,18.9,,248.8,,,,16.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,True,
13227,126,292.0,,316.5,,173.0,286.0,,,,,178.0,251.8,,108.2,179.1,91.9,,55.8,,471.0,,,,161.0,,166.0,,190.5,,47.0,160.0,,,,,52.0,125.8,,-17.8,53.1,-34.1,,-70.2,,345.0,,,,35.0,,,False,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,True,
13229,120,164.0,,177.0,,84.0,122.0,,,,,304.0,96.9,,42.3,128.2,56.5,,55.4,,94.6,,,,169.0,,44.0,,57.0,,-36.0,2.0,,,,,184.0,-23.1,,-77.7,8.2,-63.5,,-64.6,,-25.4,,,,49.0,,,False,,True,True,,,,,False,True,,False,True,False,,False,,True,,,,False,
13231,56,124.0,,122.2,,86.0,124.0,,,,,73.0,111.7,,24.5,82.5,87.9,,59.8,,197.4,,,,158.0,,68.0,,66.2,,30.0,68.0,,,,,17.0,55.7,,-31.5,26.5,31.9,,3.8,,141.4,,,,102.0,,,True,,True,False,,,,,True,True,,True,True,True,,True,,False,,,,False,
13233,395,600.0,,629.6,,456.0,545.0,,,,,327.0,254.9,,290.5,455.6,216.1,,547.9,,646.7,,,,411.0,,205.0,,234.6,,61.0,150.0,,,,,-68.0,-140.1,,-104.5,60.6,-178.9,,152.9,,251.7,,,,16.0,,,False,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,True,
13235,157,148.0,,140.7,,63.0,325.0,,,,,55.0,57.4,,14.3,75.4,30.7,,78.2,,132.3,,,,163.0,,-9.0,,-16.3,,-94.0,168.0,,,,,-102.0,-99.6,,-142.7,-81.6,-126.3,,-78.8,,-24.7,,,,6.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,True,
13237,190,180.0,,166.9,,130.0,144.0,,,,,109.0,168.4,,101.2,162.3,104.7,,176.3,,120.1,,,,157.0,,-10.0,,-23.1,,-60.0,-46.0,,,,,-81.0,-21.6,,-88.8,-27.7,-85.3,,-13.7,,-69.9,,,,-33.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
13239,2,8.0,,7.0,,5.0,0.0,,,,,6.0,6.3,,3.3,3.3,,,5.3,,9.0,,,,4.0,,6.0,,5.0,,3.0,-2.0,,,,,4.0,4.3,,1.3,1.3,,,3.3,,7.0,,,,2.0,,,True,,True,True,,,,,True,True,,True,True,,,True,,False,,,,True,
13241,75,68.0,,72.3,,50.0,34.0,,,,,66.0,98.2,,10.2,50.3,101.9,,30.6,,87.3,,,,42.0,,-7.0,,-2.7,,-25.0,-41.0,,,,,-9.0,23.2,,-64.8,-24.7,26.9,,-44.4,,12.3,,,,-33.0,,,True,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
13243,47,40.0,,30.4,,28.0,0.0,,,,,56.0,34.9,,18.1,61.8,2.1,,28.7,,91.9,,,,16.0,,-7.0,,-16.6,,-19.0,-47.0,,,,,9.0,-12.1,,-28.9,14.8,-44.9,,-18.3,,44.9,,,,-31.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
13245,1545,2972.0,4644.7,3101.7,,2714.0,4134.0,,,,,1824.0,2105.9,,3298.6,2169.3,1076.2,,2713.8,,3173.3,1954.0,,,1866.0,,1427.0,3099.7,1556.7,,1169.0,2589.0,,,,,279.0,560.9,,1753.6,624.3,-468.8,,1168.8,,1628.3,409.0,,,321.0,,False,False,,True,False,,,,,True,True,,False,True,True,,True,,False,True,,,True,
13247,294,612.0,862.0,583.4,,469.0,620.0,,,,,506.0,519.6,,445.4,451.5,215.1,,468.9,,408.6,,,,533.0,,318.0,568.0,289.4,,175.0,326.0,,,,,212.0,225.6,,151.4,157.5,-78.9,,174.9,,114.6,,,,239.0,,False,True,,True,False,,,,,True,True,,True,True,True,,True,,True,,,,True,
13249,24,48.0,,45.2,,32.0,64.0,,,,,24.0,21.6,,8.9,39.3,,,9.0,,76.7,,,,34.0,,24.0,,21.2,,8.0,40.0,,,,,0.0,-2.4,,-15.1,15.3,,,-15.0,,52.7,,,,10.0,,,True,,True,False,,,,,True,True,,True,True,,,True,,False,,,,True,
13251,108,132.0,,134.6,,61.0,169.0,,,,,61.0,97.8,,32.9,82.7,40.0,,46.9,,121.0,,,,152.0,,24.0,,26.6,,-47.0,61.0,,,,,-47.0,-10.2,,-75.1,-25.3,-68.0,,-61.1,,13.0,,,,44.0,,,False,,False,False,,,,,False,True,,False,False,False,,False,,True,,,,False,
13253,88,172.0,,171.7,,124.0,141.0,,,,,167.0,77.9,,42.0,129.3,40.9,,29.7,,167.8,,,,90.0,,84.0,,83.7,,36.0,53.0,,,,,79.0,-10.1,,-46.0,41.3,-47.1,,-58.3,,79.8,,,,2.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,True,,,,True,
13255,220,388.0,403.6,384.9,,327.0,419.0,,,,,415.0,366.6,,262.1,311.9,108.2,,326.7,,298.0,,,,381.0,,168.0,183.6,164.9,,107.0,199.0,,,,,195.0,146.6,,42.1,91.9,-111.8,,106.7,,78.0,,,,161.0,,False,True,,True,False,,,,,False,True,,True,True,True,,True,,True,,,,True,
13257,229,328.0,,305.2,,179.0,324.0,,,,,183.0,212.7,,135.2,205.0,86.7,,91.0,,224.5,,,,202.0,,99.0,,76.2,,-50.0,95.0,,,,,-46.0,-16.3,,-93.8,-24.0,-142.3,,-138.0,,-4.5,,,,-27.0,,,True,,True,True,,,,,True,True,,True,True,False,,False,,True,,,,True,
13259,151,20.0,,22.1,,10.0,0.0,,,,,86.0,16.6,,52.7,64.2,0.5,,6.5,,9.7,,,,7.0,,-131.0,,-128.9,,-141.0,-151.0,,,,,-65.0,-134.4,,-98.3,-86.8,-150.5,,-144.4,,-141.3,,,,-144.0,,,True,,False,False,,,,,True,False,,True,True,False,,False,,False,,,,False,
13261,121,88.0,,76.5,,85.0,169.0,,,,,208.0,88.4,,27.1,138.6,15.6,,129.0,,86.5,,,,74.0,,-33.0,,-44.5,,-36.0,48.0,,,,,87.0,-32.6,,-93.9,17.6,-105.4,,8.0,,-34.5,,,,-47.0,,,False,,False,False,,,,,False,True,,False,True,False,,True,,False,,,,False,
13263,10,40.0,,38.3,,28.0,28.0,,,,,26.0,31.0,,11.3,24.3,26.3,,38.0,,30.6,,,,41.0,,30.0,,28.3,,18.0,18.0,,,,,16.0,21.0,,1.3,14.3,16.3,,28.0,,20.6,,,,31.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,True,,,,False,
13265,2,16.0,,6.1,,4.0,0.0,,,,,4.0,9.3,,1.1,2.7,,,13.3,,,,,,33.0,,14.0,,4.1,,2.0,-2.0,,,,,2.0,7.3,,-0.9,0.7,,,11.3,,,,,,31.0,,,True,,True,True,,,,,True,True,,True,True,,,True,,,,,,False,
13267,155,364.0,,359.7,,297.0,312.0,,,,,289.0,241.9,,392.3,273.1,152.2,,280.5,,322.8,,,,259.0,,209.0,,204.7,,142.0,157.0,,,,,134.0,86.9,,237.3,118.1,-2.8,,125.5,,167.8,,,,104.0,,,True,,True,True,,,,,True,True,,False,True,True,,True,,True,,,,True,
13269,74,84.0,,80.5,,51.0,93.0,,,,,31.0,50.7,,16.3,56.9,25.6,,80.3,,60.9,,,,67.0,,10.0,,6.5,,-23.0,19.0,,,,,-43.0,-23.3,,-57.7,-17.1,-48.4,,6.3,,-13.1,,,,-7.0,,,True,,False,False,,,,,False,False,,False,False,False,,True,,False,,,,True,
13271,63,112.0,,106.8,,72.0,125.0,,,,,315.0,93.8,,47.2,94.6,0.5,,56.8,,74.5,,,,81.0,,49.0,,43.8,,9.0,62.0,,,,,252.0,30.8,,-15.8,31.6,-62.5,,-6.2,,11.5,,,,18.0,,,True,,True,False,,,,,False,True,,True,True,False,,True,,True,,,,True,
13273,20,24.0,,28.8,,5.0,6.0,,,,,69.0,22.0,,1.2,19.5,2.3,,2.4,,31.4,,,,34.0,,4.0,,8.8,,-15.0,-14.0,,,,,49.0,2.0,,-18.8,-0.5,-17.7,,-17.6,,11.4,,,,14.0,,,False,,False,False,,,,,False,True,,False,True,False,,False,,False,,,,False,
13275,233,512.0,,492.8,,339.0,348.0,,,,,734.0,381.3,,214.8,351.8,189.0,,117.7,,410.5,,,,339.0,,279.0,,259.8,,106.0,115.0,,,,,501.0,148.3,,-18.2,118.8,-44.0,,-115.3,,177.5,,,,106.0,,,True,,True,True,,,,,False,True,,True,True,True,,True,,True,,,,True,
13277,233,296.0,,274.1,,192.0,416.0,,,,,507.0,133.9,,91.4,187.2,48.3,,206.7,,183.3,,,,150.0,,63.0,,41.1,,-41.0,183.0,,,,,274.0,-99.1,,-141.6,-45.8,-184.7,,-26.3,,-49.7,,,,-83.0,,,True,,True,False,,,,,False,False,,False,True,False,,True,,True,,,,False,
13279,356,464.0,,466.1,,309.0,321.0,,,,,283.0,237.1,,286.7,350.8,193.0,,313.7,,406.3,,,,201.0,,108.0,,110.1,,-47.0,-35.0,,,,,-73.0,-118.9,,-69.3,-5.2,-163.0,,-42.3,,50.3,,,,-155.0,,,False,,True,True,,,,,True,False,,True,True,False,,True,,True,,,,False,
13281,96,64.0,,56.0,,44.0,82.0,,,,,39.0,67.2,,10.8,46.8,43.2,,9.1,,48.1,,,,60.0,,-32.0,,-40.0,,-52.0,-14.0,,,,,-57.0,-28.8,,-85.2,-49.2,-52.8,,-86.9,,-47.9,,,,-36.0,,,False,,False,True,,,,,False,True,,False,False,False,,False,,False,,,,False,
13283,101,80.0,,77.3,,46.0,86.0,,,,,46.0,71.3,,35.7,68.4,13.7,,24.5,,107.7,,,,54.0,,-21.0,,-23.7,,-55.0,-15.0,,,,,-55.0,-29.7,,-65.3,-32.6,-87.3,,-76.5,,6.7,,,,-47.0,,,False,,False,True,,,,,False,False,,False,False,False,,False,,True,,,,False,
13285,292,480.0,388.3,467.6,,372.0,530.0,,,,,585.0,215.1,,264.8,437.7,88.2,,359.3,,367.4,,,,367.0,,188.0,96.3,175.6,,80.0,238.0,,,,,293.0,-76.9,,-27.2,145.7,-203.8,,67.3,,75.4,,,,75.0,,True,True,,True,False,,,,,False,True,,True,True,False,,True,,True,,,,True,
13287,25,68.0,,80.8,,28.0,28.0,,,,,78.0,35.3,,11.3,52.7,19.4,,18.4,,52.8,,,,44.0,,43.0,,55.8,,3.0,3.0,,,,,53.0,10.3,,-13.7,27.7,-5.6,,-6.6,,27.8,,,,19.0,,,False,,True,True,,,,,False,True,,True,True,True,,True,,True,,,,True,
13289,49,64.0,,55.9,,41.0,80.0,,,,,31.0,63.7,,32.0,62.8,31.2,,0.1,,94.9,,,,44.0,,15.0,,6.9,,-8.0,31.0,,,,,-18.0,14.7,,-17.0,13.8,-17.8,,-48.9,,45.9,,,,-5.0,,,True,,True,False,,,,,False,True,,False,True,False,,False,,False,,,,True,
13291,268,284.0,,289.2,,182.0,374.0,,,,,92.0,222.6,,166.7,181.9,229.1,,42.3,,263.3,,,,203.0,,16.0,,21.2,,-86.0,106.0,,,,,-176.0,-45.4,,-101.3,-86.1,-38.9,,-225.7,,-4.7,,,,-65.0,,,False,,False,False,,,,,False,False,,False,False,False,,False,,True,,,,False,
13293,114,404.0,,374.1,,220.0,854.0,,,,,165.0,187.0,,214.6,221.8,42.2,,130.8,,317.7,,,,456.0,,290.0,,260.1,,106.0,740.0,,,,,51.0,73.0,,100.6,107.8,-71.8,,16.8,,203.7,,,,342.0,,,True,,True,False,,,,,True,True,,True,True,True,,True,,True,,,,False,
13295,466,496.0,382.7,516.2,,368.0,403.0,,,,,496.0,597.8,,295.3,369.8,187.6,,164.8,,449.3,,,,387.0,,30.0,-83.3,50.2,,-98.0,-63.0,,,,,30.0,131.8,,-170.7,-96.2,-278.4,,-301.2,,-16.7,,,,-79.0,,False,False,,False,False,,,,,False,False,,False,False,False,,False,,True,,,,False,
13297,408,624.0,902.8,616.5,,477.0,408.0,,,,,474.0,639.1,,318.4,473.1,534.7,,298.0,,968.4,,,,484.0,,216.0,494.8,208.5,,69.0,0.0,,,,,66.0,231.1,,-89.6,65.1,126.7,,-110.0,,560.4,,,,76.0,,False,True,,True,True,,,,,True,False,,True,True,True,,True,,False,,,,True,
13299,199,300.0,,288.6,,187.0,78.0,,,,,645.0,169.0,,187.7,265.7,10.6,,116.3,,226.6,,,,179.0,,101.0,,89.6,,-12.0,-121.0,,,,,446.0,-30.0,,-11.3,66.7,-188.4,,-82.7,,27.6,,,,-20.0,,,True,,True,False,,,,,False,True,,True,True,False,,True,,True,,,,True,
13301,35,60.0,,42.7,,32.0,122.0,,,,,15.0,24.2,,10.0,52.7,,,33.3,,35.2,,,,49.0,,25.0,,7.7,,-3.0,87.0,,,,,-20.0,-10.8,,-25.0,17.7,,,-1.7,,0.2,,,,14.0,,,True,,True,False,,,,,True,True,,True,True,,,True,,True,,,,True,
13303,107,292.0,,324.7,,160.0,211.0,,,,,152.0,193.2,,179.2,157.7,0.6,,111.4,,300.4,,,,157.0,,185.0,,217.7,,53.0,104.0,,,,,45.0,86.2,,72.2,50.7,-106.4,,4.4,,193.4,,,,50.0,,,False,,True,True,,,,,True,True,,True,True,True,,True,,False,,,,True,
13305,190,508.0,,505.3,,341.0,475.0,,,,,484.0,365.3,,321.7,241.8,80.5,,329.5,,456.8,,,,296.0,,318.0,,315.3,,151.0,285.0,,,,,294.0,175.3,,131.7,51.8,-109.5,,139.5,,266.8,,,,106.0,,,True,,True,True,,,,,True,True,,True,True,True,,True,,True,,,,True,
13307,6,0.0,,1.7,,1.0,0.0,,,,,11.0,3.7,,4.6,1.5,,,1.7,,8.7,,,,0.0,,-6.0,,-4.3,,-5.0,-6.0,,,,,5.0,-2.3,,-1.4,-4.5,,,-4.3,,2.7,,,,-6.0,,,True,,True,False,,,,,True,True,,True,True,,,True,,True,,,,False,
13309,202,48.0,,53.9,,37.0,31.0,,,,,76.0,32.6,,28.2,43.2,18.5,,159.9,,36.0,,,,61.0,,-154.0,,-148.2,,-165.0,-171.0,,,,,-126.0,-169.4,,-173.8,-158.8,-183.5,,-42.1,,-166.0,,,,-141.0,,,True,,False,False,,,,,True,False,,False,False,False,,True,,False,,,,True,
13311,262,152.0,,152.5,,142.0,155.0,,,,,120.0,194.6,,45.7,139.3,133.5,,114.9,,315.5,,,,151.0,,-110.0,,-109.5,,-120.0,-107.0,,,,,-142.0,-67.4,,-216.3,-122.7,-128.5,,-147.1,,53.5,,,,-111.0,,,True,,False,True,,,,,False,True,,False,False,False,,False,,True,,,,False,
13313,561,816.0,2527.9,719.1,,528.0,316.0,,,,,1089.0,571.9,,563.4,493.3,101.7,,323.9,,808.8,,,,412.0,,255.0,1966.9,158.1,,-33.0,-245.0,,,,,528.0,10.9,,2.4,-67.7,-459.3,,-237.1,,247.8,,,,-149.0,,False,True,,True,True,,,,,False,True,,True,True,False,,True,,True,,,,True,
13315,38,68.0,,67.5,,42.0,35.0,,,,,102.0,45.0,,27.6,64.2,8.0,,37.5,,90.1,,,,71.0,,30.0,,29.5,,4.0,-3.0,,,,,64.0,7.0,,-10.4,26.2,-30.0,,-0.5,,52.1,,,,33.0,,,True,,True,True,,,,,False,True,,True,True,True,,True,,False,,,,False,
13317,48,40.0,,37.2,,20.0,23.0,,,,,38.0,44.0,,11.2,33.6,18.3,,10.0,,22.7,,,,31.0,,-8.0,,-10.8,,-28.0,-25.0,,,,,-10.0,-4.0,,-36.8,-14.4,-29.7,,-38.0,,-25.3,,,,-17.0,,,False,,False,False,,,,,False,True,,False,False,False,,False,,False,,,,False,
