,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42043,455,423.0,446.7,,362.0,345.0,,,,,,316.0,626.8,,247.8,427.4,315.0,334.0,,411.6,,362.8,362.0,,,371.0,356.4,-32.0,-8.3,,-93.0,-110.0,,,,,,-139.0,171.8,,-207.2,-27.6,-140.0,-121.0,,-43.4,,-92.2,-93.0,,,-84.0,-98.6,True,,False,False,,,,,,False,False,,False,True,False,False,,False,,False,False,,,False,False
42045,846,1128.0,1105.4,985.2,905.0,954.0,,,,,,576.0,1926.6,,628.1,918.6,932.0,870.0,,864.5,,1302.4,687.0,,,736.0,1067.8,282.0,259.4,139.2,59.0,108.0,,,,,,-270.0,1080.6,,-217.9,72.6,86.0,24.0,,18.5,,456.4,-159.0,,,-110.0,221.8,True,True,True,True,,,,,,True,False,,True,True,True,True,,True,,False,True,,,True,True
42047,3,24.0,25.2,,12.0,,,,,,,12.0,55.9,,4.2,17.7,,62.0,,9.5,,15.9,,,,26.0,17.3,21.0,22.2,,9.0,,,,,,,9.0,52.9,,1.2,14.7,,59.0,,6.5,,12.9,,,,23.0,14.3,False,,True,,,,,,,True,False,,True,True,,False,,True,,True,,,,False,True
42049,139,249.0,261.2,,189.0,150.0,,,,,,181.0,453.5,,144.3,248.1,157.0,278.0,,217.9,,249.1,167.0,,,296.0,226.5,110.0,122.2,,50.0,11.0,,,,,,42.0,314.5,,5.3,109.1,18.0,139.0,,78.9,,110.1,28.0,,,157.0,87.5,False,,True,True,,,,,,True,False,,True,True,True,False,,True,,False,True,,,False,True
42051,85,129.0,117.6,,70.0,48.0,,,,,,91.0,358.8,,52.8,104.3,71.0,4.0,,40.0,,115.5,67.0,,,223.0,178.7,44.0,32.6,,-15.0,-37.0,,,,,,6.0,273.8,,-32.2,19.3,-14.0,-81.0,,-45.0,,30.5,-18.0,,,138.0,93.7,True,,True,True,,,,,,True,False,,True,True,True,False,,False,,True,True,,,False,False
42053,1,3.0,3.2,,0.0,0.0,,,,,,6.0,1.8,,0.2,0.8,,0.0,,1.7,,,,,,4.0,4.2,2.0,2.2,,-1.0,-1.0,,,,,,5.0,0.8,,-0.8,-0.2,,-1.0,,0.7,,,,,,3.0,3.2,False,,True,True,,,,,,False,True,,True,True,,True,,True,,,,,,False,False
42055,185,126.0,134.4,,108.0,81.0,,,,,,134.0,223.4,,108.3,163.3,144.0,97.0,,124.2,,103.6,103.0,,,126.0,127.7,-59.0,-50.6,,-77.0,-104.0,,,,,,-51.0,38.4,,-76.7,-21.7,-41.0,-88.0,,-60.8,,-81.4,-82.0,,,-59.0,-57.3,True,,False,False,,,,,,True,True,,False,True,True,False,,False,,False,False,,,False,True
42057,10,9.0,10.0,,3.0,0.0,,,,,,9.0,13.9,,1.0,2.1,,0.0,,4.2,,7.8,,,,6.0,5.4,-1.0,0.0,,-7.0,-10.0,,,,,,-1.0,3.9,,-9.0,-7.9,,-10.0,,-5.8,,-2.2,,,,-4.0,-4.6,True,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
42059,26,21.0,22.4,,20.0,21.0,,,,,,20.0,71.4,,4.9,23.1,20.0,24.0,,19.6,,11.6,,,,26.0,22.6,-5.0,-3.6,,-6.0,-5.0,,,,,,-6.0,45.4,,-21.1,-2.9,-6.0,-2.0,,-6.4,,-14.4,,,,0.0,-3.4,True,,False,False,,,,,,False,False,,False,True,False,True,,False,,False,,,,True,True
42061,49,57.0,56.6,,36.0,0.0,,,,,,35.0,133.7,,13.4,62.3,37.0,16.0,,43.1,,36.8,,,,46.0,47.9,8.0,7.6,,-13.0,-49.0,,,,,,-14.0,84.7,,-35.6,13.3,-12.0,-33.0,,-5.9,,-12.2,,,,-3.0,-1.1,True,,False,False,,,,,,False,False,,False,False,False,False,,True,,False,,,,True,True
42063,127,120.0,114.0,,84.0,88.0,,,,,,42.0,308.1,,64.2,93.1,67.0,120.0,,140.1,,84.9,,,,130.0,124.5,-7.0,-13.0,,-43.0,-39.0,,,,,,-85.0,181.1,,-62.8,-33.9,-60.0,-7.0,,13.1,,-42.1,,,,3.0,-2.5,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,True
42065,13,39.0,37.7,,33.0,59.0,,,,,,18.0,73.5,,11.3,43.5,,25.0,,27.5,,39.3,,,,33.0,24.7,26.0,24.7,,20.0,46.0,,,,,,5.0,60.5,,-1.7,30.5,,12.0,,14.5,,26.3,,,,20.0,11.7,True,,True,False,,,,,,True,False,,True,False,,True,,True,,False,,,,True,True
42067,23,15.0,15.2,,13.0,20.0,,,,,,21.0,35.1,,1.8,10.3,21.0,57.0,,13.8,,12.6,,,,12.0,14.1,-8.0,-7.8,,-10.0,-3.0,,,,,,-2.0,12.1,,-21.2,-12.7,-2.0,34.0,,-9.2,,-10.4,,,,-11.0,-8.9,True,,False,True,,,,,,True,False,,False,False,True,False,,False,,False,,,,False,False
42069,314,81.0,81.4,,77.0,52.0,,,,,,78.0,173.0,,59.6,96.9,154.0,108.0,,93.0,,75.5,84.0,,,65.0,87.6,-233.0,-232.6,,-237.0,-262.0,,,,,,-236.0,-141.0,,-254.4,-217.1,-160.0,-206.0,,-221.0,,-238.5,-230.0,,,-249.0,-226.4,True,,False,False,,,,,,False,True,,False,True,True,True,,True,,False,True,,,False,True
42071,845,738.0,777.2,861.0,651.0,589.0,,,,,,585.0,1069.0,,621.4,672.2,631.0,120.0,,746.7,,672.6,626.0,,,606.0,711.7,-107.0,-67.8,16.0,-194.0,-256.0,,,,,,-260.0,224.0,,-223.6,-172.8,-214.0,-725.0,,-98.3,,-172.4,-219.0,,,-239.0,-133.3,True,True,False,False,,,,,,False,False,,False,False,False,False,,True,,False,False,,,False,False
42073,42,51.0,52.5,,29.0,24.0,,,,,,66.0,178.4,,10.2,48.3,42.0,8.0,,28.4,,27.5,,,,71.0,65.3,9.0,10.5,,-13.0,-18.0,,,,,,24.0,136.4,,-31.8,6.3,0.0,-34.0,,-13.6,,-14.5,,,,29.0,23.3,False,,False,False,,,,,,False,False,,False,True,True,False,,False,,False,,,,False,False
42075,149,63.0,54.2,,61.0,58.0,,,,,,168.0,122.8,,32.0,80.3,124.0,87.0,,73.4,,78.3,57.0,,,62.0,84.0,-86.0,-94.8,,-88.0,-91.0,,,,,,19.0,-26.2,,-117.0,-68.7,-25.0,-62.0,,-75.6,,-70.7,-92.0,,,-87.0,-65.0,False,,False,False,,,,,,True,True,,False,True,True,True,,True,,True,False,,,False,True
42077,248,180.0,171.8,,139.0,89.0,,,,,,345.0,285.1,,87.3,169.7,377.0,184.0,,140.8,,246.1,89.0,,,156.0,228.3,-68.0,-76.2,,-109.0,-159.0,,,,,,97.0,37.1,,-160.7,-78.3,129.0,-64.0,,-107.2,,-1.9,-159.0,,,-92.0,-19.7,False,,False,False,,,,,,False,True,,False,False,False,True,,False,,True,False,,,False,True
42079,263,240.0,253.2,,193.0,120.0,,,,,,194.0,616.9,,108.5,217.7,297.0,0.0,,205.3,,290.9,167.0,,,228.0,273.1,-23.0,-9.8,,-70.0,-143.0,,,,,,-69.0,353.9,,-154.5,-45.3,34.0,-263.0,,-57.7,,27.9,-96.0,,,-35.0,10.1,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,True
42081,115,93.0,102.1,,69.0,67.0,,,,,,51.0,291.4,,60.7,109.8,63.0,0.0,,109.7,,70.0,,,,130.0,88.9,-22.0,-12.9,,-46.0,-48.0,,,,,,-64.0,176.4,,-54.3,-5.2,-52.0,-115.0,,-5.3,,-45.0,,,,15.0,-26.1,True,,False,False,,,,,,False,False,,False,True,False,False,,True,,False,,,,True,False
42083,12,3.0,1.8,,1.0,0.0,,,,,,19.0,30.5,,1.4,0.8,0.0,10.0,,2.7,,3.3,,,,2.0,6.5,-9.0,-10.2,,-11.0,-12.0,,,,,,7.0,18.5,,-10.6,-11.2,-12.0,-2.0,,-9.3,,-8.7,,,,-10.0,-5.5,False,,False,False,,,,,,True,False,,False,False,False,True,,False,,True,,,,False,True
42085,118,84.0,87.0,,84.0,44.0,,,,,,82.0,259.1,,45.2,101.7,61.0,0.0,,116.5,,99.5,,,,142.0,89.5,-34.0,-31.0,,-34.0,-74.0,,,,,,-36.0,141.1,,-72.8,-16.3,-57.0,-118.0,,-1.5,,-18.5,,,,24.0,-28.5,True,,False,False,,,,,,False,False,,False,True,False,False,,True,,True,,,,True,True
42087,51,42.0,39.9,,26.0,78.0,,,,,,27.0,74.9,,5.5,24.7,25.0,29.0,,15.0,,40.4,,,,31.0,25.3,-9.0,-11.1,,-25.0,27.0,,,,,,-24.0,23.9,,-45.5,-26.3,-26.0,-22.0,,-36.0,,-10.6,,,,-20.0,-25.7,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
42089,67,75.0,70.0,,51.0,49.0,,,,,,57.0,228.8,,31.9,64.2,127.0,101.0,,22.6,,76.2,48.0,,,61.0,91.7,8.0,3.0,,-16.0,-18.0,,,,,,-10.0,161.8,,-35.1,-2.8,60.0,34.0,,-44.4,,9.2,-19.0,,,-6.0,24.7,True,,False,False,,,,,,False,False,,False,True,False,False,,False,,False,False,,,True,False
42091,911,918.0,952.6,920.5,876.0,960.0,,,,,,700.0,992.3,,492.8,920.8,937.0,827.0,,778.7,,1022.0,870.0,,,631.0,783.0,7.0,41.6,9.5,-35.0,49.0,,,,,,-211.0,81.3,,-418.2,9.8,26.0,-84.0,,-132.3,,111.0,-41.0,,,-280.0,-128.0,False,False,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
42093,38,39.0,34.0,,20.0,58.0,,,,,,14.0,33.6,,8.3,30.9,20.0,52.0,,9.9,,28.7,,,,29.0,22.8,1.0,-4.0,,-18.0,20.0,,,,,,-24.0,-4.4,,-29.7,-7.1,-18.0,14.0,,-28.1,,-9.3,,,,-9.0,-15.2,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
42095,174,153.0,159.4,,135.0,116.0,,,,,,154.0,331.9,,91.2,144.2,303.0,186.0,,135.0,,147.4,101.0,,,128.0,166.1,-21.0,-14.6,,-39.0,-58.0,,,,,,-20.0,157.9,,-82.8,-29.8,129.0,12.0,,-39.0,,-26.6,-73.0,,,-46.0,-7.9,True,,False,False,,,,,,True,False,,False,False,False,True,,False,,False,False,,,False,True
42097,182,240.0,258.7,,149.0,315.0,,,,,,69.0,350.0,,83.0,165.4,,39.0,,119.6,,182.5,,,,256.0,217.8,58.0,76.7,,-33.0,133.0,,,,,,-113.0,168.0,,-99.0,-16.6,,-143.0,,-62.4,,0.5,,,,74.0,35.8,False,,True,False,,,,,,False,False,,False,True,,False,,False,,True,,,,False,True
42099,28,69.0,67.8,,48.0,196.0,,,,,,36.0,102.8,,12.7,46.0,28.0,61.0,,55.2,,51.9,,,,69.0,45.6,41.0,39.8,,20.0,168.0,,,,,,8.0,74.8,,-15.3,18.0,0.0,33.0,,27.2,,23.9,,,,41.0,17.6,True,,True,False,,,,,,True,False,,True,True,True,True,,True,,True,,,,False,True
42101,2158,2250.0,2299.2,2080.0,1674.0,1375.0,,,,,,1709.0,4044.7,,1606.2,1776.5,2639.0,510.0,,226.6,,2445.3,1637.0,,,1324.0,1904.1,92.0,141.2,-78.0,-484.0,-783.0,,,,,,-449.0,1886.7,,-551.8,-381.5,481.0,-1648.0,,-1931.4,,287.3,-521.0,,,-834.0,-253.9,False,True,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
42103,22,18.0,17.8,,4.0,6.0,,,,,,2.0,47.8,,1.6,8.5,37.0,21.0,,2.3,,16.4,,,,8.0,13.3,-4.0,-4.2,,-18.0,-16.0,,,,,,-20.0,25.8,,-20.4,-13.5,15.0,-1.0,,-19.7,,-5.6,,,,-14.0,-8.7,False,,False,False,,,,,,False,False,,False,False,False,True,,False,,False,,,,False,False
42105,3,3.0,2.7,,3.0,0.0,,,,,,6.0,3.4,,2.8,5.4,2.0,17.0,,3.8,,2.1,,,,2.0,3.9,0.0,-0.3,,0.0,-3.0,,,,,,3.0,0.4,,-0.2,2.4,-1.0,14.0,,0.8,,-0.9,,,,-1.0,0.9,False,,True,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
42107,63,84.0,84.2,,59.0,82.0,,,,,,104.0,227.2,,28.4,68.8,80.0,100.0,,35.2,,63.6,47.0,,,71.0,84.4,21.0,21.2,,-4.0,19.0,,,,,,41.0,164.2,,-34.6,5.8,17.0,37.0,,-27.8,,0.6,-16.0,,,8.0,21.4,False,,True,True,,,,,,False,False,,False,True,True,False,,False,,True,True,,,True,False
42109,66,57.0,60.5,,51.0,92.0,,,,,,30.0,114.5,,16.9,51.4,,36.0,,56.1,,58.0,,,,57.0,42.8,-9.0,-5.5,,-15.0,26.0,,,,,,-36.0,48.5,,-49.1,-14.6,,-30.0,,-9.9,,-8.0,,,,-9.0,-23.2,True,,False,False,,,,,,False,False,,False,False,,False,,False,,True,,,,False,False
42111,42,33.0,36.3,,32.0,33.0,,,,,,42.0,117.6,,23.4,36.2,26.0,141.0,,26.1,,34.3,,,,31.0,28.2,-9.0,-5.7,,-10.0,-9.0,,,,,,0.0,75.6,,-18.6,-5.8,-16.0,99.0,,-15.9,,-7.7,,,,-11.0,-13.8,True,,False,False,,,,,,True,False,,False,True,False,False,,False,,True,,,,False,False
42113,0,0.0,0.0,,0.0,0.0,,,,,,0.0,2.6,,0.2,0.0,0.0,1.0,,0.0,,0.1,,,,0.0,5.7,0.0,0.0,,0.0,0.0,,,,,,0.0,2.6,,0.2,0.0,0.0,1.0,,0.0,,0.1,,,,0.0,5.7,True,,True,True,,,,,,True,False,,False,False,True,False,,True,,False,,,,True,False
42115,41,75.0,71.9,,54.0,135.0,,,,,,3.0,106.5,,22.9,58.9,,192.0,,84.2,,48.4,,,,36.0,46.8,34.0,30.9,,13.0,94.0,,,,,,-38.0,65.5,,-18.1,17.9,,151.0,,43.2,,7.4,,,,-5.0,5.8,True,,True,False,,,,,,False,False,,True,True,,False,,False,,True,,,,True,True
42117,7,12.0,11.9,,8.0,1.0,,,,,,10.0,46.7,,2.9,8.5,6.0,63.0,,7.8,,14.1,,,,10.0,7.9,5.0,4.9,,1.0,-6.0,,,,,,3.0,39.7,,-4.1,1.5,-1.0,56.0,,0.8,,7.1,,,,3.0,0.9,True,,True,False,,,,,,True,False,,True,True,True,False,,True,,False,,,,True,True
42119,85,186.0,202.2,,129.0,166.0,,,,,,47.0,273.0,,128.2,129.9,,404.0,,53.0,,221.4,,,,217.0,170.6,101.0,117.2,,44.0,81.0,,,,,,-38.0,188.0,,43.2,44.9,,319.0,,-32.0,,136.4,,,,132.0,85.6,False,,True,True,,,,,,True,False,,True,True,,False,,True,,False,,,,False,True
42121,5,3.0,2.1,,4.0,2.0,,,,,,27.0,36.1,,3.2,1.6,,0.0,,6.7,,6.3,,,,6.0,6.7,-2.0,-2.9,,-1.0,-3.0,,,,,,22.0,31.1,,-1.8,-3.4,,-5.0,,1.7,,1.3,,,,1.0,1.7,False,,True,False,,,,,,False,False,,True,False,,False,,True,,True,,,,True,True
42123,15,6.0,6.6,,3.0,1.0,,,,,,19.0,19.7,,1.7,3.9,1.0,7.0,,2.2,,,,,,5.0,6.3,-9.0,-8.4,,-12.0,-14.0,,,,,,4.0,4.7,,-13.3,-11.1,-14.0,-8.0,,-12.8,,,,,,-10.0,-8.7,True,,False,False,,,,,,True,True,,False,False,False,True,,False,,,,,,False,True
42125,222,207.0,203.8,,174.0,173.0,,,,,,160.0,516.6,,147.2,185.4,125.0,171.0,,180.1,,205.6,161.0,,,191.0,184.7,-15.0,-18.2,,-48.0,-49.0,,,,,,-62.0,294.6,,-74.8,-36.6,-97.0,-51.0,,-41.9,,-16.4,-61.0,,,-31.0,-37.3,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
42127,35,21.0,17.7,,11.0,24.0,,,,,,0.0,54.9,,2.7,11.5,21.0,98.0,,11.1,,18.8,,,,11.0,11.2,-14.0,-17.3,,-24.0,-11.0,,,,,,-35.0,19.9,,-32.3,-23.5,-14.0,63.0,,-23.9,,-16.2,,,,-24.0,-23.8,False,,False,True,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
42129,246,321.0,311.7,,286.0,544.0,,,,,,222.0,662.2,,311.1,295.7,209.0,695.0,,248.7,,275.5,280.0,,,267.0,297.5,75.0,65.7,,40.0,298.0,,,,,,-24.0,416.2,,65.1,49.7,-37.0,449.0,,2.7,,29.5,34.0,,,21.0,51.5,True,,True,False,,,,,,True,False,,True,True,True,False,,True,,True,True,,,True,True
42131,7,6.0,7.9,,3.0,0.0,,,,,,3.0,32.4,,2.8,3.2,,0.0,,9.2,,3.2,,,,6.0,6.8,-1.0,0.9,,-4.0,-7.0,,,,,,-4.0,25.4,,-4.2,-3.8,,-7.0,,2.2,,-3.8,,,,-1.0,-0.2,True,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,True
42133,1038,696.0,697.4,,642.0,394.0,,,,,,490.0,1094.5,,704.5,694.2,400.0,111.0,,632.0,,668.9,642.0,,,820.0,610.3,-342.0,-340.6,,-396.0,-644.0,,,,,,-548.0,56.5,,-333.5,-343.8,-638.0,-927.0,,-406.0,,-369.1,-396.0,,,-218.0,-427.7,True,,False,False,,,,,,False,True,,True,False,False,False,,False,,False,False,,,True,False
44001,40,21.0,18.0,,14.0,6.0,,,,,,36.0,70.4,,0.0,8.3,,50.0,,24.8,,18.7,,,,12.0,,-19.0,-22.0,,-26.0,-34.0,,,,,,-4.0,30.4,,-40.0,-31.7,,10.0,,-15.2,,-21.3,,,,-28.0,,False,,False,False,,,,,,True,False,,False,False,,True,,True,,False,,,,False,
44003,154,144.0,137.2,,111.0,130.0,,,,,,288.0,527.4,,0.4,57.7,,162.0,,110.2,,165.7,76.0,,,98.0,,-10.0,-16.8,,-43.0,-24.0,,,,,,134.0,373.4,,-153.6,-96.3,,8.0,,-43.8,,11.7,-78.0,,,-56.0,,False,,False,False,,,,,,False,False,,False,False,,True,,False,,False,False,,,False,
44005,65,18.0,13.6,,14.0,15.0,,,,,,23.0,94.0,,0.0,10.0,,73.0,,26.7,,14.9,,,,10.0,,-47.0,-51.4,,-51.0,-50.0,,,,,,-42.0,29.0,,-65.0,-55.0,,8.0,,-38.3,,-50.1,,,,-55.0,,False,,False,False,,,,,,True,True,,False,False,,True,,True,,False,,,,False,
44007,1358,1494.0,1488.9,1579.4,873.0,1091.0,,,,,,7901.0,602.3,,14.3,658.4,,1051.0,,139.2,,656.0,964.0,,,1198.0,,136.0,130.9,221.4,-485.0,-267.0,,,,,,6543.0,-755.7,,-1343.7,-699.6,,-307.0,,-1218.8,,-702.0,-394.0,,,-160.0,,True,False,False,False,,,,,,False,False,,False,False,,False,,False,,False,False,,,False,
44009,74,114.0,111.4,,38.0,270.0,,,,,,20.0,194.1,,1.2,27.2,,120.0,,44.2,,70.2,,,,167.0,,40.0,37.4,,-36.0,196.0,,,,,,-54.0,120.1,,-72.8,-46.8,,46.0,,-29.8,,-3.8,,,,93.0,,True,,True,False,,,,,,False,False,,False,False,,False,,True,,True,,,,False,
45001,110,75.0,83.6,,67.0,48.0,,,,,,83.0,77.2,,37.0,82.6,44.0,76.0,,58.0,,98.5,,,,53.0,96.9,-35.0,-26.4,,-43.0,-62.0,,,,,,-27.0,-32.8,,-73.0,-27.4,-66.0,-34.0,,-52.0,,-11.5,,,,-57.0,-13.1,True,,False,False,,,,,,True,True,,False,True,False,True,,False,,True,,,,False,True
45003,278,384.0,366.7,,274.0,176.0,,,,,,606.0,440.2,,263.7,298.7,217.0,94.0,,174.4,,539.3,214.0,,,311.0,568.3,106.0,88.7,,-4.0,-102.0,,,,,,328.0,162.2,,-14.3,20.7,-61.0,-184.0,,-103.6,,261.3,-64.0,,,33.0,290.3,True,,True,True,,,,,,False,False,,True,True,True,False,,True,,False,True,,,True,False
45005,48,78.0,83.5,,50.0,53.0,,,,,,37.0,43.7,,19.5,52.2,31.0,0.0,,50.8,,109.9,,,,36.0,108.7,30.0,35.5,,2.0,5.0,,,,,,-11.0,-4.3,,-28.5,4.2,-17.0,-48.0,,2.8,,61.9,,,,-12.0,60.7,False,,True,True,,,,,,True,True,,True,True,True,False,,True,,False,,,,True,False
45007,729,783.0,750.3,,648.0,991.0,,,,,,637.0,452.2,,708.8,684.7,395.0,466.0,,524.8,,598.2,640.0,,,687.0,632.5,54.0,21.3,,-81.0,262.0,,,,,,-92.0,-276.8,,-20.2,-44.3,-334.0,-263.0,,-204.2,,-130.8,-89.0,,,-42.0,-96.5,True,,False,False,,,,,,False,False,,True,True,False,False,,False,,False,False,,,True,False
45009,68,84.0,87.9,,54.0,56.0,,,,,,55.0,42.9,,26.8,66.0,54.0,35.0,,17.4,,80.4,,,,22.0,111.5,16.0,19.9,,-14.0,-12.0,,,,,,-13.0,-25.1,,-41.2,-2.0,-14.0,-33.0,,-50.6,,12.4,,,,-46.0,43.5,False,,True,True,,,,,,True,False,,False,True,True,False,,False,,True,,,,False,False
45011,76,132.0,124.0,,74.0,72.0,,,,,,75.0,104.9,,61.2,102.1,64.0,84.0,,55.2,,190.3,,,,74.0,164.7,56.0,48.0,,-2.0,-4.0,,,,,,-1.0,28.9,,-14.8,26.1,-12.0,8.0,,-20.8,,114.3,,,,-2.0,88.7,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,False,,,,True,False
45013,601,585.0,503.7,,443.0,466.0,,,,,,357.0,306.3,,534.1,491.3,433.0,379.0,,327.4,,559.3,273.0,,,302.0,757.2,-16.0,-97.3,,-158.0,-135.0,,,,,,-244.0,-294.7,,-66.9,-109.7,-168.0,-222.0,,-273.6,,-41.7,-328.0,,,-299.0,156.2,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
45015,458,501.0,523.6,,341.0,292.0,,,,,,348.0,390.0,,330.1,403.5,392.0,492.0,,188.7,,474.1,194.0,,,361.0,679.3,43.0,65.6,,-117.0,-166.0,,,,,,-110.0,-68.0,,-127.9,-54.5,-66.0,34.0,,-269.3,,16.1,-264.0,,,-97.0,221.3,False,,False,False,,,,,,False,False,,False,False,False,True,,False,,True,False,,,False,False
45017,42,30.0,39.2,,45.0,46.0,,,,,,54.0,33.9,,15.5,50.0,42.0,1.0,,139.7,,79.0,,,,14.0,67.4,-12.0,-2.8,,3.0,4.0,,,,,,12.0,-8.1,,-26.5,8.0,0.0,-41.0,,97.7,,37.0,,,,-28.0,25.4,True,,True,True,,,,,,False,True,,False,True,True,False,,False,,False,,,,False,False
45019,1442,1308.0,1284.3,952.5,1018.0,1062.0,,,,,,784.0,749.5,,1249.3,1263.8,1158.0,898.0,,907.2,,1077.0,682.0,,,752.0,1773.0,-134.0,-157.7,-489.5,-424.0,-380.0,,,,,,-658.0,-692.5,,-192.7,-178.2,-284.0,-544.0,,-534.8,,-365.0,-760.0,,,-690.0,331.0,False,False,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
45021,204,132.0,167.7,,106.0,85.0,,,,,,202.0,209.4,,36.7,116.7,79.0,114.0,,43.1,,203.2,,,,108.0,178.3,-72.0,-36.3,,-98.0,-119.0,,,,,,-2.0,5.4,,-167.3,-87.3,-125.0,-90.0,,-160.9,,-0.8,,,,-96.0,-25.7,True,,False,False,,,,,,True,True,,False,False,False,False,,False,,True,,,,False,True
45023,181,192.0,210.7,,124.0,102.0,,,,,,135.0,130.3,,75.4,144.1,91.0,143.0,,112.4,,369.4,,,,113.0,251.2,11.0,29.7,,-57.0,-79.0,,,,,,-46.0,-50.7,,-105.6,-36.9,-90.0,-38.0,,-68.6,,188.4,,,,-68.0,70.2,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
45025,206,240.0,238.2,,209.0,253.0,,,,,,198.0,153.6,,127.7,200.0,111.0,148.0,,222.1,,258.3,,,,186.0,230.0,34.0,32.2,,3.0,47.0,,,,,,-8.0,-52.4,,-78.3,-6.0,-95.0,-58.0,,16.1,,52.3,,,,-20.0,24.0,True,,True,False,,,,,,True,False,,False,True,False,False,,True,,False,,,,True,True
45027,86,129.0,138.0,,92.0,89.0,,,,,,100.0,101.1,,58.0,95.6,87.0,157.0,,75.7,,183.0,,,,90.0,166.0,43.0,52.0,,6.0,3.0,,,,,,14.0,15.1,,-28.0,9.6,1.0,71.0,,-10.3,,97.0,,,,4.0,80.0,False,,True,True,,,,,,True,True,,True,True,True,False,,True,,False,,,,True,False
45029,88,48.0,53.1,,37.0,18.0,,,,,,64.0,67.7,,15.4,49.6,67.0,54.0,,22.3,,127.6,,,,29.0,96.8,-40.0,-34.9,,-51.0,-70.0,,,,,,-24.0,-20.3,,-72.6,-38.4,-21.0,-34.0,,-65.7,,39.6,,,,-59.0,8.8,True,,False,False,,,,,,True,True,,False,True,True,True,,False,,True,,,,False,True
45031,274,330.0,328.8,,273.0,196.0,,,,,,283.0,183.8,,291.0,262.7,173.0,310.0,,222.1,,338.0,,,,229.0,423.7,56.0,54.8,,-1.0,-78.0,,,,,,9.0,-90.2,,17.0,-11.3,-101.0,36.0,,-51.9,,64.0,,,,-45.0,149.7,True,,True,False,,,,,,True,False,,True,True,False,True,,True,,False,,,,True,False
45033,166,111.0,109.8,,89.0,56.0,,,,,,133.0,90.9,,46.2,82.5,69.0,86.0,,96.5,,103.9,,,,61.0,135.5,-55.0,-56.2,,-77.0,-110.0,,,,,,-33.0,-75.1,,-119.8,-83.5,-97.0,-80.0,,-69.5,,-62.1,,,,-105.0,-30.5,False,,False,False,,,,,,True,False,,False,False,False,False,,False,,False,,,,False,True
