,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
26097,8,9.0,8.9,,5.0,,,,,,,,,3.0,,20.6,8.0,,0.6,3.9,,8.0,5.0,,6.5,,,,,9.0,15.1,11.4,1.0,0.9,,-3.0,,,,,,,,,-5.0,,12.6,-0.0,,-7.4,-4.1,,0.0,-3.0,,-1.5,,,,,1.0,7.1,3.4,True,,False,,,,,,,,,False,,False,True,,False,False,,True,False,,False,,,,,False,False,False
26099,483,628.0,626.0,479.5,494.0,610.0,,,,,,,,626.0,,503.2,979.6,,295.1,370.6,211.8,502.0,236.0,,61.6,600.4,378.0,,,481.0,1134.8,213.1,145.0,143.0,-3.5,11.0,127.0,,,,,,,,143.0,,20.2,496.6,,-187.9,-112.4,-271.2,19.0,-247.0,,-421.4,117.4,-105.0,,,-2.0,651.8,-269.9,True,True,True,True,,,,,,,,True,,True,False,,False,True,False,True,False,,False,True,True,,,True,False,False
26101,8,8.0,7.1,,7.0,7.0,,,,,,,,9.0,,23.0,7.7,,1.1,4.0,,10.0,0.0,,6.1,8.5,,,,7.0,5.9,17.9,0.0,-0.9,,-1.0,-1.0,,,,,,,,1.0,,15.0,-0.3,,-6.9,-4.0,,2.0,-8.0,,-1.9,0.5,,,,-1.0,-2.1,9.9,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,False,,,,False,False,False
26103,19,27.0,24.4,,24.0,15.0,,,,,,,,51.0,,29.2,62.8,,7.2,14.6,30.4,33.0,8.0,,7.4,28.4,,,,25.0,29.5,31.7,8.0,5.4,,5.0,-4.0,,,,,,,,32.0,,10.2,43.8,,-11.8,-4.4,11.4,14.0,-11.0,,-11.6,9.4,,,,6.0,10.5,12.7,True,,True,True,,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,,,,True,False,False
26105,3,10.0,9.6,,6.0,6.0,,,,,,,,12.0,,9.7,14.8,,1.7,4.3,6.2,13.0,1.0,,5.0,8.8,,,,9.0,8.1,12.0,7.0,6.6,,3.0,3.0,,,,,,,,9.0,,6.7,11.8,,-1.3,1.3,3.2,10.0,-2.0,,2.0,5.8,,,,6.0,5.1,9.0,True,,True,True,,,,,,,,False,,True,False,,True,True,True,False,True,,True,True,,,,True,True,False
26107,60,20.0,20.7,,14.0,13.0,,,,,,,,29.0,,29.4,28.5,,6.7,11.0,10.8,22.0,12.0,,10.7,18.5,,,,22.0,34.1,13.5,-40.0,-39.3,,-46.0,-47.0,,,,,,,,-31.0,,-30.6,-31.5,,-53.3,-49.0,-49.2,-38.0,-48.0,,-49.3,-41.5,,,,-38.0,-25.9,-46.5,True,,False,False,,,,,,,,True,,True,True,,False,False,False,True,False,,False,False,,,,True,True,False
26109,6,18.0,19.1,,11.0,11.0,,,,,,,,11.0,,13.1,30.1,,3.0,10.7,39.5,21.0,5.0,,3.6,20.1,,,,14.0,31.0,21.0,12.0,13.1,,5.0,5.0,,,,,,,,5.0,,7.1,24.1,,-3.0,4.7,33.5,15.0,-1.0,,-2.4,14.1,,,,8.0,25.0,15.0,False,,True,True,,,,,,,,True,,True,False,,True,True,False,False,True,,True,False,,,,True,False,False
26111,45,56.0,55.2,,55.0,73.0,,,,,,,,62.0,,74.6,65.2,,36.8,37.5,43.0,67.0,37.0,,11.9,51.3,,,,54.0,55.0,25.5,11.0,10.2,,10.0,28.0,,,,,,,,17.0,,29.6,20.2,,-8.2,-7.5,-2.0,22.0,-8.0,,-33.1,6.3,,,,9.0,10.0,-19.5,True,,True,False,,,,,,,,False,,False,False,,True,True,True,False,True,,False,True,,,,True,True,False
26113,3,6.0,6.2,,4.0,0.0,,,,,,,,5.0,,2.3,4.9,,0.9,2.3,,7.0,24.0,,6.9,5.7,,,,7.0,3.9,6.2,3.0,3.2,,1.0,-3.0,,,,,,,,2.0,,-0.7,1.9,,-2.1,-0.7,,4.0,21.0,,3.9,2.7,,,,4.0,0.9,3.2,False,,True,False,,,,,,,,True,,True,True,,True,True,,False,False,,False,True,,,,False,True,False
26115,50,108.0,104.6,,81.0,93.0,,,,,,,,71.0,,91.4,161.2,,36.7,58.1,134.4,92.0,58.0,,25.2,107.6,58.0,,,83.0,248.4,54.3,58.0,54.6,,31.0,43.0,,,,,,,,21.0,,41.4,111.2,,-13.3,8.1,84.4,42.0,8.0,,-24.8,57.6,8.0,,,33.0,198.4,4.3,True,,True,True,,,,,,,,True,,True,False,,True,True,False,True,True,,True,True,True,,,True,False,True
26117,17,21.0,22.0,,18.0,23.0,,,,,,,,33.0,,33.9,39.5,,4.8,12.2,12.1,29.0,4.0,,12.7,18.2,,,,21.0,20.0,29.4,4.0,5.0,,1.0,6.0,,,,,,,,16.0,,16.9,22.5,,-12.2,-4.8,-4.9,12.0,-13.0,,-4.3,1.2,,,,4.0,3.0,12.4,False,,True,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,,,,False,True,False
26119,1,0.0,0.1,,0.0,0.0,,,,,,,,0.0,,0.2,0.8,,0.1,0.1,,0.0,1.0,,0.3,,,,,0.0,1.4,3.1,-1.0,-0.9,,-1.0,-1.0,,,,,,,,-1.0,,-0.8,-0.2,,-0.9,-0.9,,-1.0,0.0,,-0.7,,,,,-1.0,0.4,2.1,True,,False,False,,,,,,,,False,,True,True,,True,True,,False,True,,True,,,,,False,True,False
26121,57,99.0,52.5,,58.0,60.0,,,,,,,,97.0,,56.2,97.2,,69.1,49.9,41.0,111.0,55.0,,18.5,93.9,82.0,,,103.0,93.0,36.1,42.0,-4.5,,1.0,3.0,,,,,,,,40.0,,-0.8,40.2,,12.1,-7.1,-16.0,54.0,-2.0,,-38.5,36.9,25.0,,,46.0,36.0,-20.9,True,,True,True,,,,,,,,True,,True,True,,True,True,True,False,True,,True,True,True,,,False,True,True
26123,6,12.0,12.6,,10.0,14.0,,,,,,,,29.0,,10.0,18.9,,0.8,6.4,10.4,16.0,5.0,,8.4,10.4,,,,9.0,13.4,17.4,6.0,6.6,,4.0,8.0,,,,,,,,23.0,,4.0,12.9,,-5.2,0.4,4.4,10.0,-1.0,,2.4,4.4,,,,3.0,7.4,11.4,False,,True,False,,,,,,,,False,,True,False,,True,True,True,False,True,,True,True,,,,True,False,False
26125,835,719.0,691.9,640.2,640.0,720.0,,,,,,,,714.0,,646.4,997.9,,335.2,427.3,397.1,590.0,326.0,,67.1,760.5,378.0,,,563.0,1006.2,320.0,-116.0,-143.1,-194.8,-195.0,-115.0,,,,,,,,-121.0,,-188.6,162.9,,-499.8,-407.7,-437.9,-245.0,-509.0,,-767.9,-74.5,-457.0,,,-272.0,171.2,-515.0,False,False,False,True,,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,False,,,False,False,False
26127,0,2.0,1.8,,2.0,0.0,,,,,,,,13.0,,5.7,7.6,,0.0,1.5,9.6,,9.0,,0.7,3.2,,,,1.0,2.2,12.0,2.0,1.8,,2.0,0.0,,,,,,,,13.0,,5.7,7.6,,0.0,1.5,9.6,,9.0,,0.7,3.2,,,,1.0,2.2,12.0,True,,False,True,,,,,,,,False,,False,False,,True,True,False,,False,,True,False,,,,True,False,False
26129,2,1.0,1.3,,1.0,0.0,,,,,,,,3.0,,5.6,7.3,,0.9,0.5,,,3.0,,1.1,1.1,,,,1.0,1.7,2.4,-1.0,-0.7,,-1.0,-2.0,,,,,,,,1.0,,3.6,5.3,,-1.1,-1.5,,,1.0,,-0.9,-0.9,,,,-1.0,-0.3,0.4,True,,False,False,,,,,,,,False,,False,False,,False,False,,,False,,True,True,,,,False,True,True
26131,1,2.0,2.9,,2.0,0.0,,,,,,,,0.0,,3.6,5.4,,,0.7,,,3.0,,4.4,,,,,1.0,2.2,8.8,1.0,1.9,,1.0,-1.0,,,,,,,,-1.0,,2.6,4.4,,,-0.3,,,2.0,,3.4,,,,,0.0,1.2,7.8,False,,False,False,,,,,,,,False,,False,False,,,True,,,False,,False,,,,,True,False,False
26133,5,5.0,4.9,,3.0,0.0,,,,,,,,10.0,,9.6,6.2,,2.0,1.5,,7.0,7.0,,0.5,4.5,,,,5.0,6.5,7.3,0.0,-0.1,,-2.0,-5.0,,,,,,,,5.0,,4.6,1.2,,-3.0,-3.5,,2.0,2.0,,-4.5,-0.5,,,,0.0,1.5,2.3,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,False,,,,True,False,False
26135,1,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,1.5,,0.4,0.3,,0.0,1.0,,0.1,0.3,,,,0.0,2.4,2.7,-1.0,-1.0,,-1.0,-1.0,,,,,,,,-1.0,,-1.0,0.5,,-0.6,-0.7,,-1.0,0.0,,-0.9,-0.7,,,,-1.0,1.4,1.7,True,,False,False,,,,,,,,False,,True,True,,True,True,,False,True,,True,True,,,,False,False,False
26137,4,11.0,10.8,,8.0,,,,,,,,,7.0,,20.1,11.6,,2.2,6.7,2.2,17.0,13.0,,11.4,9.9,,,,10.0,9.2,3.9,7.0,6.8,,4.0,,,,,,,,,3.0,,16.1,7.6,,-1.8,2.7,-1.8,13.0,9.0,,7.4,5.9,,,,6.0,5.2,-0.1,True,,True,,,,,,,,,True,,False,False,,True,True,True,False,False,,False,True,,,,True,True,True
26139,373,436.0,411.5,,329.0,862.0,,,,,,,,169.0,,297.8,162.0,,360.1,256.7,137.2,434.0,268.0,,49.8,379.0,500.0,,,503.0,370.8,264.8,63.0,38.5,,-44.0,489.0,,,,,,,,-204.0,,-75.2,-211.0,,-12.9,-116.3,-235.8,61.0,-105.0,,-323.2,6.0,127.0,,,130.0,-2.2,-108.2,True,,True,False,,,,,,,,False,,False,False,,True,False,False,True,False,,False,True,False,,,False,True,False
26141,1,1.0,0.9,,0.0,0.0,,,,,,,,0.0,,4.4,1.0,,0.2,0.2,,0.0,2.0,,0.1,0.9,,,,1.0,1.5,4.5,0.0,-0.1,,-1.0,-1.0,,,,,,,,-1.0,,3.4,-0.0,,-0.8,-0.8,,-1.0,1.0,,-0.9,-0.1,,,,0.0,0.5,3.5,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,False,,,,True,False,False
26143,5,3.0,2.2,,3.0,5.0,,,,,,,,3.0,,5.2,12.0,,1.5,1.2,,7.0,10.0,,3.7,2.7,,,,1.0,5.4,0.6,-2.0,-2.8,,-2.0,0.0,,,,,,,,-2.0,,0.2,7.0,,-3.5,-3.8,,2.0,5.0,,-1.3,-2.3,,,,-4.0,0.4,-4.4,False,,False,True,,,,,,,,False,,True,False,,False,False,,False,False,,True,False,,,,False,True,False
26145,119,159.0,156.9,,132.0,132.0,,,,,,,,131.0,,213.3,238.4,,80.8,100.0,114.0,138.0,77.0,,27.0,160.4,110.0,,,127.0,202.0,88.4,40.0,37.9,,13.0,13.0,,,,,,,,12.0,,94.3,119.4,,-38.2,-19.0,-5.0,19.0,-42.0,,-92.0,41.4,-9.0,,,8.0,83.0,-30.6,True,,True,True,,,,,,,,True,,False,False,,True,True,True,True,False,,False,False,True,,,True,False,True
26147,13,35.0,35.5,,29.0,43.0,,,,,,,,48.0,,32.7,79.0,,7.5,23.2,24.8,32.0,,,5.2,35.9,20.0,,,28.0,44.3,5.2,22.0,22.5,,16.0,30.0,,,,,,,,35.0,,19.7,66.0,,-5.5,10.2,11.8,19.0,,,-7.8,22.9,7.0,,,15.0,31.3,-7.8,False,,True,False,,,,,,,,False,,True,False,,True,True,True,True,,,True,False,True,,,True,False,True
26149,13,20.0,19.3,,19.0,14.0,,,,,,,,35.0,,39.4,24.4,,5.4,15.8,21.7,,,,15.2,19.6,,,,16.0,33.1,25.8,7.0,6.3,,6.0,1.0,,,,,,,,22.0,,26.4,11.4,,-7.6,2.8,8.7,,,,2.2,6.6,,,,3.0,20.1,12.8,True,,True,True,,,,,,,,False,,False,False,,False,True,False,,,,True,True,,,,True,False,False
26151,4,5.0,5.2,,3.0,0.0,,,,,,,,1.0,,16.9,14.8,,0.5,3.0,10.4,7.0,17.0,,2.5,4.1,,,,3.0,6.0,6.0,1.0,1.2,,-1.0,-4.0,,,,,,,,-3.0,,12.9,10.8,,-3.5,-1.0,6.4,3.0,13.0,,-1.5,0.1,,,,-1.0,2.0,2.0,False,,False,False,,,,,,,,False,,False,False,,False,True,False,False,False,,False,True,,,,False,False,False
26153,1,1.0,1.0,,0.0,0.0,,,,,,,,2.0,,0.2,1.7,,0.2,0.2,,0.0,2.0,,0.4,,,,,1.0,1.4,2.7,0.0,-0.0,,-1.0,-1.0,,,,,,,,1.0,,-0.8,0.7,,-0.8,-0.8,,-1.0,1.0,,-0.6,,,,,0.0,0.4,1.7,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,True,False,False
26155,14,43.0,40.3,,39.0,63.0,,,,,,,,39.0,,24.6,88.5,,11.5,29.5,34.8,56.0,55.0,,16.4,40.2,,,,35.0,48.6,26.0,29.0,26.3,,25.0,49.0,,,,,,,,25.0,,10.6,74.5,,-2.5,15.5,20.8,42.0,41.0,,2.4,26.2,,,,21.0,34.6,12.0,True,,True,False,,,,,,,,True,,True,False,,True,True,True,False,False,,True,True,,,,True,False,True
26157,8,25.0,25.4,,23.0,27.0,,,,,,,,15.0,,29.1,57.7,,4.0,13.5,42.1,20.0,22.0,,5.9,23.3,,,,19.0,58.8,13.6,17.0,17.4,,15.0,19.0,,,,,,,,7.0,,21.1,49.7,,-4.0,5.5,34.1,12.0,14.0,,-2.1,15.3,,,,11.0,50.8,5.6,False,,True,False,,,,,,,,True,,False,False,,True,True,False,True,True,,True,True,,,,True,False,True
26159,26,77.0,74.2,,67.0,75.0,,,,,,,,35.0,,67.5,79.2,,26.9,36.3,68.7,63.0,17.0,,13.7,74.5,,,,73.0,87.0,41.4,51.0,48.2,,41.0,49.0,,,,,,,,9.0,,41.5,53.2,,0.9,10.3,42.7,37.0,-9.0,,-12.3,48.5,,,,47.0,61.0,15.4,True,,True,True,,,,,,,,True,,True,False,,True,True,True,True,True,,True,True,,,,True,False,True
26161,154,150.0,155.9,,136.0,164.0,,,,,,,,268.0,,150.2,198.1,,90.5,108.9,122.6,138.0,96.0,,52.2,150.9,99.0,,,131.0,177.2,55.8,-4.0,1.9,,-18.0,10.0,,,,,,,,114.0,,-3.8,44.1,,-63.5,-45.1,-31.4,-16.0,-58.0,,-101.8,-3.1,-55.0,,,-23.0,23.2,-98.2,True,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,True,False,,,False,False,False
26163,1293,1003.0,989.1,959.5,883.0,883.0,,,,,,,,1013.0,,1131.7,1228.0,,625.5,720.3,231.8,1002.0,884.0,,136.4,1135.1,588.0,,,769.0,1217.4,426.3,-290.0,-303.9,-333.5,-410.0,-410.0,,,,,,,,-280.0,,-161.3,-65.0,,-667.5,-572.7,-1061.2,-291.0,-409.0,,-1156.6,-157.9,-705.0,,,-524.0,-75.6,-866.7,False,False,False,False,,,,,,,,True,,True,True,,False,False,False,False,False,,False,True,False,,,False,True,False
26165,3,19.0,19.5,,18.0,26.0,,,,,,,,18.0,,22.0,20.1,,3.2,9.0,20.3,16.0,13.0,,4.5,18.0,,,,16.0,15.2,17.8,16.0,16.5,,15.0,23.0,,,,,,,,15.0,,19.0,17.1,,0.2,6.0,17.3,13.0,10.0,,1.5,15.0,,,,13.0,12.2,14.8,False,,True,False,,,,,,,,True,,False,False,,True,True,False,True,True,,True,True,,,,True,True,True
27001,8,10.0,10.1,,6.0,0.0,,,,,,,,1.0,,14.7,8.7,,2.5,6.7,,14.0,15.0,,4.3,10.3,,,,13.0,8.5,8.5,2.0,2.1,,-2.0,-8.0,,,,,,,,-7.0,,6.7,0.7,,-5.5,-1.3,,6.0,7.0,,-3.7,2.3,,,,5.0,0.5,0.5,False,,False,False,,,,,,,,False,,False,True,,False,True,,False,False,,False,False,,,,False,True,True
27003,310,346.0,346.9,,326.0,330.0,,,,,,,,282.0,,320.4,262.1,,280.7,321.6,318.0,359.0,171.0,,284.3,334.6,338.0,,,362.0,567.3,307.9,36.0,36.9,,16.0,20.0,,,,,,,,-28.0,,10.4,-47.9,,-29.3,11.6,8.0,49.0,-139.0,,-25.7,24.6,28.0,,,52.0,257.3,-2.1,False,,True,True,,,,,,,,True,,True,False,,True,True,True,False,False,,True,True,True,,,False,False,True
27005,16,15.0,15.2,,14.0,11.0,,,,,,,,23.0,,18.7,29.6,,5.3,13.9,18.2,17.0,1.0,,0.9,12.3,,,,17.0,19.2,11.2,-1.0,-0.8,,-2.0,-5.0,,,,,,,,7.0,,2.7,13.6,,-10.7,-2.1,2.2,1.0,-15.0,,-15.1,-3.7,,,,1.0,3.2,-4.8,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
27007,15,15.0,15.6,,15.0,12.0,,,,,,,,22.0,,8.2,45.9,,7.8,17.8,12.9,24.0,14.0,,1.3,19.6,,,,16.0,26.2,15.8,0.0,0.6,,0.0,-3.0,,,,,,,,7.0,,-6.8,30.9,,-7.2,2.8,-2.1,9.0,-1.0,,-13.7,4.6,,,,1.0,11.2,0.8,False,,True,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
27009,22,37.0,37.3,,35.0,57.0,,,,,,,,46.0,,35.0,39.8,,13.0,29.8,30.3,63.0,18.0,,30.0,30.5,,,,49.0,42.8,34.7,15.0,15.3,,13.0,35.0,,,,,,,,24.0,,13.0,17.8,,-9.0,7.8,8.3,41.0,-4.0,,8.0,8.5,,,,27.0,20.8,12.7,False,,True,False,,,,,,,,False,,True,False,,True,True,True,False,True,,True,True,,,,False,False,True
27011,7,7.0,6.8,,3.0,0.0,,,,,,,,2.0,,12.7,3.0,,1.0,1.6,,7.0,0.0,,3.8,6.4,,,,8.0,7.4,8.0,0.0,-0.2,,-4.0,-7.0,,,,,,,,-5.0,,5.7,-4.0,,-6.0,-5.4,,0.0,-7.0,,-3.2,-0.6,,,,1.0,0.4,1.0,False,,False,False,,,,,,,,False,,False,False,,False,False,,True,False,,False,False,,,,False,False,False
27013,79,200.0,194.9,,182.0,293.0,,,,,,,,186.0,,167.8,90.1,,182.1,180.0,52.4,282.0,178.0,,181.3,203.6,,,,249.0,189.2,183.8,121.0,115.9,,103.0,214.0,,,,,,,,107.0,,88.8,11.1,,103.1,101.0,-26.6,203.0,99.0,,102.3,124.6,,,,170.0,110.2,104.8,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,True,False,,,,False,True,True
27015,7,13.0,13.0,,13.0,26.0,,,,,,,,27.0,,17.1,21.6,,2.1,7.9,15.2,14.0,6.0,,7.2,13.2,,,,19.0,15.8,19.6,6.0,6.0,,6.0,19.0,,,,,,,,20.0,,10.1,14.6,,-4.9,0.9,8.2,7.0,-1.0,,0.2,6.2,,,,12.0,8.8,12.6,True,,False,False,,,,,,,,False,,False,False,,True,True,False,False,True,,True,False,,,,False,False,False
27017,4,21.0,21.4,,20.0,26.0,,,,,,,,14.0,,24.2,50.9,,7.8,18.2,21.8,28.0,17.0,,12.8,19.7,,,,23.0,29.4,19.1,17.0,17.4,,16.0,22.0,,,,,,,,10.0,,20.2,46.9,,3.8,14.2,17.8,24.0,13.0,,8.8,15.7,,,,19.0,25.4,15.1,False,,True,False,,,,,,,,True,,False,False,,True,True,False,False,True,,True,True,,,,False,False,True
27019,64,79.0,79.4,,77.0,77.0,,,,,,,,130.0,,92.6,99.2,,42.4,66.6,101.9,80.0,25.0,,53.7,77.0,,,,74.0,110.1,90.6,15.0,15.4,,13.0,13.0,,,,,,,,66.0,,28.6,35.2,,-21.6,2.6,37.9,16.0,-39.0,,-10.3,13.0,,,,10.0,46.1,26.6,False,,True,True,,,,,,,,False,,False,False,,False,True,False,False,False,,True,True,,,,True,False,False
27021,10,2.0,3.2,,4.0,4.0,,,,,,,,7.0,,6.9,15.8,,3.3,7.6,17.9,,12.0,,6.4,3.4,,,,4.0,2.5,6.2,-8.0,-6.8,,-6.0,-6.0,,,,,,,,-3.0,,-3.1,5.8,,-6.7,-2.4,7.9,,2.0,,-3.6,-6.6,,,,-6.0,-7.5,-3.8,True,,True,True,,,,,,,,True,,True,True,,True,True,True,,True,,True,True,,,,True,True,True
27023,13,20.0,19.0,,15.0,8.0,,,,,,,,11.0,,14.7,11.7,,15.1,16.1,5.8,30.0,30.0,,4.9,17.4,,,,31.0,20.6,28.7,7.0,6.0,,2.0,-5.0,,,,,,,,-2.0,,1.7,-1.3,,2.1,3.1,-7.2,17.0,17.0,,-8.1,4.4,,,,18.0,7.6,15.7,True,,True,True,,,,,,,,True,,True,True,,True,True,False,False,False,,False,True,,,,False,False,False
27025,47,46.0,43.8,,44.0,51.0,,,,,,,,32.0,,36.7,49.7,,28.9,40.5,64.2,47.0,0.0,,50.2,44.9,,,,42.0,50.9,24.2,-1.0,-3.2,,-3.0,4.0,,,,,,,,-15.0,,-10.3,2.7,,-18.1,-6.5,17.2,0.0,-47.0,,3.2,-2.1,,,,-5.0,3.9,-22.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,,,,False,False,False
27027,127,120.0,118.9,,107.0,171.0,,,,,,,,76.0,,133.9,24.5,,105.9,107.4,42.4,126.0,246.0,,176.2,104.5,,,,152.0,167.0,103.3,-7.0,-8.1,,-20.0,44.0,,,,,,,,-51.0,,6.9,-102.5,,-21.1,-19.6,-84.6,-1.0,119.0,,49.2,-22.5,,,,25.0,40.0,-23.7,False,,False,False,,,,,,,,False,,True,False,,False,False,False,True,False,,False,False,,,,False,False,False
27029,3,2.0,2.0,,2.0,0.0,,,,,,,,1.0,,1.9,0.5,,1.5,2.2,,0.0,6.0,,5.1,,,,,2.0,1.5,6.0,-1.0,-1.0,,-1.0,-3.0,,,,,,,,-2.0,,-1.1,-2.5,,-1.5,-0.8,,-3.0,3.0,,2.1,,,,,-1.0,-1.5,3.0,False,,False,False,,,,,,,,False,,False,False,,False,True,,False,False,,False,,,,,False,False,False
27031,0,0.0,0.1,,0.0,0.0,,,,,,,,0.0,,0.0,0.5,,,0.0,,0.0,1.0,,0.1,0.1,,,,0.0,1.4,3.3,0.0,0.1,,0.0,0.0,,,,,,,,0.0,,0.0,0.5,,,0.0,,0.0,1.0,,0.1,0.1,,,,0.0,1.4,3.3,False,,True,True,,,,,,,,True,,False,False,,,False,,True,False,,False,False,,,,True,False,False
27033,5,6.0,8.4,,5.0,7.0,,,,,,,,13.0,,0.0,4.3,,1.1,4.6,0.0,,3.0,,3.4,7.2,,,,4.0,7.1,14.9,1.0,3.4,,0.0,2.0,,,,,,,,8.0,,-5.0,-0.7,,-3.9,-0.4,-5.0,,-2.0,,-1.6,2.2,,,,-1.0,2.1,9.9,False,,True,False,,,,,,,,False,,False,True,,False,True,False,,False,,False,False,,,,False,False,False
27035,33,32.0,31.8,,32.0,24.0,,,,,,,,43.0,,45.2,48.3,,26.3,36.8,28.7,39.0,44.0,,10.3,32.8,,,,38.0,32.4,15.8,-1.0,-1.2,,-1.0,-9.0,,,,,,,,10.0,,12.2,15.3,,-6.7,3.8,-4.3,6.0,11.0,,-22.7,-0.2,,,,5.0,-0.6,-17.2,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,,,,False,True,False
27037,328,626.0,603.5,524.6,586.0,616.0,,,,,,,,421.0,,591.7,373.7,,585.9,516.7,461.6,754.0,147.0,,529.7,598.2,671.0,,,659.0,810.0,636.2,298.0,275.5,196.6,258.0,288.0,,,,,,,,93.0,,263.7,45.7,,257.9,188.7,133.6,426.0,-181.0,,201.7,270.2,343.0,,,331.0,482.0,308.2,True,True,True,True,,,,,,,,True,,True,True,,True,True,True,False,True,,True,True,False,,,False,False,False
27039,17,6.0,6.4,,7.0,10.0,,,,,,,,20.0,,17.5,8.6,,1.5,7.2,12.0,,0.0,,6.9,5.4,,,,6.0,9.5,20.1,-11.0,-10.6,,-10.0,-7.0,,,,,,,,3.0,,0.5,-8.4,,-15.5,-9.8,-5.0,,-17.0,,-10.1,-11.6,,,,-11.0,-7.5,3.1,True,,True,True,,,,,,,,True,,True,True,,False,True,True,,False,,True,False,,,,False,True,True
27041,15,22.0,21.9,,22.0,26.0,,,,,,,,50.0,,33.4,16.7,,8.4,17.6,13.9,21.0,3.0,,29.1,19.2,,,,35.0,19.4,28.2,7.0,6.9,,7.0,11.0,,,,,,,,35.0,,18.4,1.7,,-6.6,2.6,-1.1,6.0,-12.0,,14.1,4.2,,,,20.0,4.4,13.2,True,,False,False,,,,,,,,False,,False,True,,True,True,True,True,False,,False,True,,,,False,True,False
27043,9,5.0,5.7,,5.0,7.0,,,,,,,,15.0,,4.2,8.9,,1.3,5.1,10.4,,4.0,,3.3,3.9,,,,4.0,5.5,13.4,-4.0,-3.3,,-4.0,-2.0,,,,,,,,6.0,,-4.8,-0.1,,-7.7,-3.9,1.4,,-5.0,,-5.7,-5.1,,,,-5.0,-3.5,4.4,True,,False,True,,,,,,,,False,,False,True,,False,True,True,,False,,False,False,,,,False,True,False
