,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05079,607,150.0,,,,,,,259.0,70.7,2.0,324.3,,,-457.0,,,,,,,-348.0,-536.3,-605.0,-282.7,,,,,,,,,True,False,False,True,,
05081,171,444.0,,784.0,,,,,91.0,659.9,49.9,327.7,,,273.0,,613.0,,,,,-80.0,488.9,-121.1,156.7,,,,False,,,,,True,False,True,True,,
05083,242,126.0,,130.0,,,,,329.0,253.3,152.0,60.7,,,-116.0,,-112.0,,,,,87.0,11.3,-90.0,-181.3,,,,True,,,,,True,True,True,False,,
05085,494,498.0,469.9,726.0,,,,,762.0,393.5,610.9,491.1,,,4.0,-24.1,232.0,,,,,268.0,-100.5,116.9,-2.9,,,False,False,,,,,False,False,False,True,,
05087,65,54.0,,15.0,,,,,121.0,12.7,44.5,109.6,,,-11.0,,-50.0,,,,,56.0,-52.3,-20.5,44.6,,,,False,,,,,False,False,False,False,,
05089,38,30.0,,26.0,,,,,73.0,4.3,,37.7,,,-8.0,,-12.0,,,,,35.0,-33.7,,-0.3,,,,False,,,,,False,False,,True,,
05091,261,324.0,,263.0,,,,,500.0,113.7,318.2,143.7,,,63.0,,2.0,,,,,239.0,-147.3,57.2,-117.3,,,,True,,,,,False,False,True,False,,
05093,739,1302.0,,2070.0,,,,,863.0,2340.6,370.0,858.4,,,563.0,,1331.0,,,,,124.0,1601.6,-369.0,119.4,,,,False,,,,,True,False,True,True,,
05095,52,60.0,,55.0,,,,,60.0,15.7,,39.0,,,8.0,,3.0,,,,,8.0,-36.3,,-13.0,,,,True,,,,,False,False,,False,,
05097,98,36.0,,0.0,,,,,62.0,2.2,,,,,-62.0,,-98.0,,,,,-36.0,-95.8,,,,,,False,,,,,True,False,,,,
05099,49,36.0,,0.0,,,,,62.0,2.3,13.6,62.4,,,-13.0,,-49.0,,,,,13.0,-46.7,-35.4,13.4,,,,False,,,,,False,False,False,False,,
05101,81,60.0,,110.0,,,,,63.0,24.2,,,,,-21.0,,29.0,,,,,-18.0,-56.8,,,,,,False,,,,,True,False,,,,
05103,136,90.0,,203.0,,,,,245.0,23.7,,134.4,,,-46.0,,67.0,,,,,109.0,-112.3,,-1.6,,,,False,,,,,False,False,,True,,
05105,25,48.0,,42.0,,,,,73.0,14.2,,47.2,,,23.0,,17.0,,,,,48.0,-10.8,,22.2,,,,True,,,,,False,True,,True,,
05107,157,186.0,,289.0,,,,,455.0,111.9,84.5,147.7,,,29.0,,132.0,,,,,298.0,-45.1,-72.5,-9.3,,,,False,,,,,False,False,False,True,,
05109,135,132.0,,191.0,,,,,102.0,14.0,,,,,-3.0,,56.0,,,,,-33.0,-121.0,,,,,,False,,,,,False,False,,,,
05111,405,234.0,,370.0,,,,,301.0,54.5,184.4,344.3,,,-171.0,,-35.0,,,,,-104.0,-350.5,-220.6,-60.7,,,,True,,,,,True,False,False,True,,
05113,119,48.0,,87.0,,,,,257.0,7.6,114.3,173.2,,,-71.0,,-32.0,,,,,138.0,-111.4,-4.7,54.2,,,,True,,,,,False,False,True,True,,
05115,768,918.0,1296.5,454.0,,,,,955.0,325.8,479.2,710.9,,,150.0,528.5,-314.0,,,,,187.0,-442.2,-288.8,-57.1,,,False,False,,,,,False,False,False,True,,
05117,67,42.0,,43.0,,,,,79.0,23.3,,297.8,,,-25.0,,-24.0,,,,,12.0,-43.7,,230.8,,,,True,,,,,True,False,,False,,
05119,3207,3036.0,9312.8,1597.0,,,,,5297.0,2284.9,2172.3,2463.5,,,-171.0,6105.8,-1610.0,,,,,2090.0,-922.1,-1034.7,-743.5,,,False,False,,,,,False,False,False,False,,
05121,169,204.0,,351.0,,,,,181.0,115.2,136.8,790.3,,,35.0,,182.0,,,,,12.0,-53.8,-32.2,621.3,,,,False,,,,,True,False,True,False,,
05123,269,402.0,,1049.0,,,,,690.0,88.2,13.4,326.4,,,133.0,,780.0,,,,,421.0,-180.8,-255.6,57.4,,,,False,,,,,False,False,False,True,,
05125,951,810.0,970.7,782.0,,,,,1578.0,296.8,1055.3,601.3,,,-141.0,19.7,-169.0,,,,,627.0,-654.2,104.3,-349.7,,,True,False,,,,,False,False,True,False,,
05127,51,66.0,,80.0,,,,,112.0,14.2,,39.5,,,15.0,,29.0,,,,,61.0,-36.8,,-11.5,,,,False,,,,,False,False,,True,,
05129,103,18.0,,27.0,,,,,41.0,1.9,,23.3,,,-85.0,,-76.0,,,,,-62.0,-101.1,,-79.7,,,,True,,,,,True,False,,True,,
05131,1439,2220.0,1573.0,4045.0,,,,,2834.0,1630.3,839.5,1392.9,,,781.0,134.0,2606.0,,,,,1395.0,191.3,-599.5,-46.1,,,True,False,,,,,False,True,True,True,,
05133,248,222.0,,122.0,,,,,358.0,27.7,28.4,88.8,,,-26.0,,-126.0,,,,,110.0,-220.3,-219.6,-159.2,,,,False,,,,,False,False,False,False,,
05135,71,78.0,,96.0,,,,,96.0,13.8,65.7,70.9,,,7.0,,25.0,,,,,25.0,-57.2,-5.3,-0.1,,,,False,,,,,False,False,True,True,,
05137,215,60.0,,109.0,,,,,97.0,6.6,,78.3,,,-155.0,,-106.0,,,,,-118.0,-208.4,,-136.7,,,,True,,,,,True,False,,True,,
05139,355,414.0,,909.0,,,,,560.0,201.9,193.5,379.2,,,59.0,,554.0,,,,,205.0,-153.1,-161.5,24.2,,,,False,,,,,False,False,False,True,,
05141,105,42.0,,0.0,,,,,122.0,4.7,,24.1,,,-63.0,,-105.0,,,,,17.0,-100.3,,-80.9,,,,False,,,,,True,False,,False,,
05143,2242,2256.0,2245.2,985.0,,,,,3270.0,558.5,313.6,1833.6,,,14.0,3.2,-1257.0,,,,,1028.0,-1683.5,-1928.4,-408.4,,,True,False,,,,,False,False,False,False,,
05145,380,252.0,258.6,409.0,,,,,1216.0,149.5,467.8,584.8,,,-128.0,-121.4,29.0,,,,,836.0,-230.5,87.8,204.8,,,True,True,,,,,False,False,True,False,,
05147,13,12.0,,0.0,,,,,33.0,3.6,,,,,-1.0,,-13.0,,,,,20.0,-9.4,,,,,,False,,,,,False,False,,,,
05149,190,366.0,,221.0,,,,,380.0,94.1,14.2,590.2,,,176.0,,31.0,,,,,190.0,-95.9,-175.8,400.2,,,,True,,,,,False,True,True,False,,
06001,8353,6924.0,8992.4,10798.0,,,,,8378.0,4029.2,8147.4,5717.7,,,-1429.0,639.4,2445.0,,,,,25.0,-4323.8,-205.6,-2635.3,,,True,False,,,,,True,False,True,False,,
06003,0,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,True,,,,,True,False,,,,
06005,155,324.0,,1017.0,,,,,224.0,419.1,132.8,311.7,,,169.0,,862.0,,,,,69.0,264.1,-22.2,156.7,,,,False,,,,,True,False,True,True,,
06007,1664,1098.0,2013.7,633.0,,,,,1603.0,242.6,1226.9,5849.7,,,-566.0,349.7,-1031.0,,,,,-61.0,-1421.4,-437.1,4185.7,,,True,False,,,,,True,False,True,False,,
06009,173,156.0,,227.0,,,,,268.0,40.4,189.1,324.6,,,-17.0,,54.0,,,,,95.0,-132.6,16.1,151.6,,,,False,,,,,False,False,True,False,,
06011,169,360.0,,359.0,,,,,212.0,197.0,144.2,384.4,,,191.0,,190.0,,,,,43.0,28.0,-24.8,215.4,,,,True,,,,,True,True,True,False,,
06013,7252,6216.0,11020.3,3869.0,,,,,6173.0,5203.4,8746.5,4678.6,,,-1036.0,3768.3,-3383.0,,,,,-1079.0,-2048.6,1494.5,-2573.4,,,False,False,,,,,False,False,False,False,,
06015,42,6.0,,43.0,,,,,70.0,7.9,,42.3,,,-36.0,,1.0,,,,,28.0,-34.1,,0.3,,,,True,,,,,True,True,,True,,
06017,395,744.0,997.8,926.0,,,,,1040.0,327.6,1116.5,312.3,,,349.0,602.8,531.0,,,,,645.0,-67.4,721.5,-82.7,,,False,False,,,,,False,True,False,True,,
06019,12478,11250.0,39779.5,5959.0,,,,,17476.0,16913.0,5538.7,9354.3,,,-1228.0,27301.5,-6519.0,,,,,4998.0,4435.0,-6939.3,-3123.7,,,False,False,,,,,False,False,False,False,,
06021,227,360.0,,478.0,,,,,293.0,49.6,128.7,343.2,,,133.0,,251.0,,,,,66.0,-177.4,-98.3,116.2,,,,False,,,,,True,False,True,True,,
06023,214,168.0,69.4,239.0,,,,,310.0,21.8,214.3,159.1,,,-46.0,-144.6,25.0,,,,,96.0,-192.2,0.3,-54.9,,,False,True,,,,,False,False,True,False,,
06025,1865,2052.0,1049.9,1780.0,,,,,2802.0,804.9,143.2,1002.8,,,187.0,-815.1,-85.0,,,,,937.0,-1060.1,-1721.8,-862.2,,,False,True,,,,,False,False,False,False,,
06027,157,42.0,,7.0,,,,,40.0,3.7,,41.0,,,-115.0,,-150.0,,,,,-117.0,-153.3,,-116.0,,,,False,,,,,False,False,,False,,
06029,10681,34140.0,40465.9,21415.0,,,,,30432.0,32748.3,10975.7,33779.1,,,23459.0,29784.9,10734.0,,,,,19751.0,22067.3,294.7,23098.1,,,False,True,,,,,True,True,True,True,,
06031,2659,3648.0,2314.5,5121.0,,,,,4273.0,1715.3,861.3,3455.0,,,989.0,-344.5,2462.0,,,,,1614.0,-943.7,-1797.7,796.0,,,True,False,,,,,False,True,False,True,,
06033,196,162.0,426.4,138.0,,,,,264.0,92.7,238.5,230.1,,,-34.0,230.4,-58.0,,,,,68.0,-103.3,42.5,34.1,,,False,False,,,,,False,False,False,False,,
06035,121,456.0,,200.0,,,,,121.0,220.4,106.5,876.3,,,335.0,,79.0,,,,,0.0,99.4,-14.5,755.3,,,,True,,,,,True,True,True,False,,
06037,62319,111192.0,199528.6,161306.0,,,,,107634.0,102381.1,65105.0,61724.7,,,48873.0,137209.6,98987.0,,,,,45315.0,40062.1,2786.0,-594.3,,,False,False,,,,,True,True,True,True,,
06039,2207,1878.0,3470.2,972.0,,,,,2674.0,464.4,1085.3,4586.8,,,-329.0,1263.2,-1235.0,,,,,467.0,-1742.6,-1121.7,2379.8,,,False,False,,,,,False,False,False,False,,
06041,1471,2220.0,4486.9,3455.0,,,,,1182.0,1205.5,1389.2,1162.3,,,749.0,3015.9,1984.0,,,,,-289.0,-265.5,-81.8,-308.7,,,False,False,,,,,True,True,True,True,,
06043,21,48.0,,0.0,,,,,76.0,8.8,,27.8,,,27.0,,-21.0,,,,,55.0,-12.2,,6.8,,,,True,,,,,False,True,,True,,
06045,466,378.0,440.3,633.0,,,,,383.0,322.9,328.8,700.8,,,-88.0,-25.7,167.0,,,,,-83.0,-143.1,-137.2,234.8,,,True,False,,,,,True,False,False,False,,
06047,4256,6240.0,4790.9,10256.0,,,,,5631.0,3628.1,1496.6,3936.0,,,1984.0,534.9,6000.0,,,,,1375.0,-627.9,-2759.4,-320.0,,,True,False,,,,,True,True,False,True,,
06049,22,12.0,,0.0,,,,,0.0,0.0,,,,,-10.0,,-22.0,,,,,-22.0,-22.0,,,,,,False,,,,,False,False,,,,
06051,21,186.0,,92.0,,,,,25.0,46.3,15.8,60.3,,,165.0,,71.0,,,,,4.0,25.3,-5.2,39.3,,,,True,,,,,True,True,True,True,,
06053,3964,5064.0,7600.5,7157.0,,,,,4956.0,2961.6,2539.9,6587.2,,,1100.0,3636.5,3193.0,,,,,992.0,-1002.4,-1424.1,2623.2,,,False,False,,,,,True,True,False,False,,
06055,655,906.0,2188.1,900.0,,,,,958.0,199.9,1187.6,1049.3,,,251.0,1533.1,245.0,,,,,303.0,-455.1,532.6,394.3,,,False,True,,,,,False,False,False,False,,
06057,184,264.0,328.2,259.0,,,,,429.0,129.2,596.2,449.8,,,80.0,144.2,75.0,,,,,245.0,-54.8,412.2,265.8,,,False,True,,,,,False,True,False,False,,
06059,13927,17280.0,88829.4,8121.0,,,,,21374.0,19643.6,5490.4,10542.0,,,3353.0,74902.4,-5806.0,,,,,7447.0,5716.6,-8436.6,-3385.0,,,False,False,,,,,False,False,False,False,,
06061,1389,1842.0,3218.3,1731.0,,,,,2431.0,1095.7,2814.2,3915.6,,,453.0,1829.3,342.0,,,,,1042.0,-293.3,1425.2,2526.6,,,False,True,,,,,False,True,False,False,,
06063,15,30.0,,0.0,,,,,48.0,2.7,,38.1,,,15.0,,-15.0,,,,,33.0,-12.3,,23.1,,,,False,,,,,False,True,,False,,
06065,18062,21264.0,49847.5,17408.0,,,,,29441.0,13535.1,12512.0,14392.9,,,3202.0,31785.5,-654.0,,,,,11379.0,-4526.9,-5550.0,-3669.1,,,False,True,,,,,False,False,False,False,,
06067,10243,7596.0,,3642.0,,,,,11488.0,5212.4,8442.2,4247.2,,,-2647.0,,-6601.0,,,,,1245.0,-5030.6,-1800.8,-5995.8,,,,False,,,,,True,False,True,False,,
06069,601,582.0,,554.0,,,,,852.0,452.8,355.3,794.6,,,-19.0,,-47.0,,,,,251.0,-148.2,-245.7,193.6,,,,False,,,,,False,False,False,False,,
06071,17847,35400.0,50643.5,82825.0,,,,,48604.0,21514.8,14020.3,55547.6,,,17553.0,32796.5,64978.0,,,,,30757.0,3667.8,-3826.7,37700.6,,,False,False,,,,,False,True,True,False,,
06073,13366,17700.0,31743.0,21289.0,,,,,19929.0,10947.2,6961.8,15169.1,,,4334.0,18377.0,7923.0,,,,,6563.0,-2418.8,-6404.2,1803.1,,,False,False,,,,,False,True,False,True,,
06075,3540,5616.0,3184.5,9264.0,,,,,3652.0,3322.6,3405.6,5432.4,,,2076.0,-355.5,5724.0,,,,,112.0,-217.4,-134.4,1892.4,,,True,False,,,,,True,True,True,True,,
06077,7536,8142.0,16351.5,3035.0,,,,,8899.0,3225.5,4344.7,5613.4,,,606.0,8815.5,-4501.0,,,,,1363.0,-4310.5,-3191.3,-1922.6,,,False,False,,,,,False,False,False,False,,
06079,1439,1698.0,3241.2,1409.0,,,,,3205.0,707.8,1750.2,1165.0,,,259.0,1802.2,-30.0,,,,,1766.0,-731.2,311.2,-274.0,,,False,True,,,,,False,False,False,False,,
06081,3533,3132.0,2436.7,3364.0,,,,,3086.0,1882.2,4366.4,6417.2,,,-401.0,-1096.3,-169.0,,,,,-447.0,-1650.8,833.4,2884.2,,,False,True,,,,,False,False,False,False,,
06083,2441,3546.0,6273.4,2687.0,,,,,6419.0,3889.9,1909.6,4497.7,,,1105.0,3832.4,246.0,,,,,3978.0,1448.9,-531.4,2056.7,,,False,True,,,,,False,False,True,False,,
06085,9096,8928.0,9553.1,17965.0,,,,,9658.0,13028.3,9300.0,7011.3,,,-168.0,457.1,8869.0,,,,,562.0,3932.3,204.0,-2084.7,,,False,False,,,,,False,False,False,False,,
06087,872,1524.0,2056.2,4400.0,,,,,1225.0,1806.8,1443.4,1704.0,,,652.0,1184.2,3528.0,,,,,353.0,934.8,571.4,832.0,,,False,False,,,,,True,False,True,False,,
06089,243,468.0,668.3,823.0,,,,,891.0,450.3,783.7,1039.2,,,225.0,425.3,580.0,,,,,648.0,207.3,540.7,796.2,,,False,False,,,,,False,True,False,False,,
06091,4,6.0,,0.0,,,,,0.0,0.0,,,,,2.0,,-4.0,,,,,-4.0,-4.0,,,,,,False,,,,,False,False,,,,
06093,89,72.0,,42.0,,,,,79.0,16.4,,32.2,,,-17.0,,-47.0,,,,,-10.0,-72.6,,-56.8,,,,False,,,,,True,False,,False,,
06095,2209,2892.0,8477.1,3907.0,,,,,3105.0,2595.8,2587.1,1592.8,,,683.0,6268.1,1698.0,,,,,896.0,386.8,378.1,-616.2,,,False,False,,,,,False,True,True,True,,
06097,3722,2868.0,4516.6,4853.0,,,,,2829.0,4254.7,2213.2,2110.0,,,-854.0,794.6,1131.0,,,,,-893.0,532.7,-1508.8,-1612.0,,,True,False,,,,,False,True,False,False,,
06099,7036,7722.0,7320.2,9250.0,,,,,8331.0,4571.2,4302.1,7912.4,,,686.0,284.2,2214.0,,,,,1295.0,-2464.8,-2733.9,876.4,,,True,False,,,,,False,False,False,False,,
06101,816,918.0,1409.6,1307.0,,,,,963.0,748.6,849.9,1247.6,,,102.0,593.6,491.0,,,,,147.0,-67.4,33.9,431.6,,,False,False,,,,,False,True,True,False,,
06103,234,270.0,512.1,515.0,,,,,411.0,77.0,433.2,435.3,,,36.0,278.1,281.0,,,,,177.0,-157.0,199.2,201.3,,,False,False,,,,,False,False,False,False,,
06105,11,12.0,,0.0,,,,,1.0,0.1,,,,,1.0,,-11.0,,,,,-10.0,-10.9,,,,,,False,,,,,False,False,,,,
06107,5660,7464.0,10307.7,4754.0,,,,,14178.0,1990.9,3119.6,7022.8,,,1804.0,4647.7,-906.0,,,,,8518.0,-3669.1,-2540.4,1362.8,,,False,True,,,,,False,False,False,True,,
06109,72,90.0,254.8,86.0,,,,,293.0,38.0,193.9,298.7,,,18.0,182.8,14.0,,,,,221.0,-34.0,121.9,226.7,,,False,True,,,,,False,False,False,False,,
06111,4356,5712.0,13533.3,3705.0,,,,,13447.0,3535.0,3927.2,3895.8,,,1356.0,9177.3,-651.0,,,,,9091.0,-821.0,-428.8,-460.2,,,False,True,,,,,False,True,True,True,,
06113,1140,1008.0,1917.0,500.0,,,,,1644.0,676.5,1225.9,372.9,,,-132.0,777.0,-640.0,,,,,504.0,-463.5,85.9,-767.1,,,False,False,,,,,False,False,True,False,,
06115,586,690.0,847.1,1001.0,,,,,763.0,924.9,525.3,881.5,,,104.0,261.1,415.0,,,,,177.0,338.9,-60.7,295.5,,,False,False,,,,,False,False,True,False,,
08001,1978,2898.0,1175.7,2929.0,,,,,2379.0,1188.5,2054.2,2912.3,,,920.0,-802.3,951.0,,,,,401.0,-789.5,76.2,934.3,,,True,False,,,,,True,True,True,False,,
08003,17,30.0,,0.0,,,,,58.0,3.4,11.2,30.2,,,13.0,,-17.0,,,,,41.0,-13.6,-5.8,13.2,,,,False,,,,,False,False,True,False,,
08005,1538,2772.0,892.3,1923.0,,,,,2251.0,1511.3,3029.6,3354.0,,,1234.0,-645.7,385.0,,,,,713.0,-26.7,1491.6,1816.0,,,True,True,,,,,True,True,False,False,,
08007,15,48.0,,,,,,,12.0,0.6,,,,,33.0,,,,,,,-3.0,-14.4,,,,,,,,,,,True,True,,,,
08009,4,0.0,,0.0,,,,,2.0,0.2,,0.2,,,-4.0,,-4.0,,,,,-2.0,-3.8,,-3.8,,,,False,,,,,True,True,,True,,
08011,7,0.0,,0.0,,,,,0.0,0.1,,,,,-7.0,,-7.0,,,,,-7.0,-6.9,,,,,,False,,,,,False,True,,,,
08013,797,834.0,505.7,815.0,,,,,824.0,631.6,1335.1,1312.1,,,37.0,-291.3,18.0,,,,,27.0,-165.4,538.1,515.1,,,False,True,,,,,True,False,False,False,,
08014,160,168.0,54.6,207.0,,,,,141.0,121.9,,124.6,,,8.0,-105.4,47.0,,,,,-19.0,-38.1,,-35.4,,,False,False,,,,,False,False,,False,,
08015,35,258.0,,200.0,,,,,39.0,3.0,156.0,234.3,,,223.0,,165.0,,,,,4.0,-32.0,121.0,199.3,,,,True,,,,,True,True,True,True,,
08017,1,6.0,,0.0,,,,,0.0,0.1,,,,,5.0,,-1.0,,,,,-1.0,-0.9,,,,,,True,,,,,True,True,,,,
08019,9,12.0,,0.0,,,,,3.0,0.5,,8.8,,,3.0,,-9.0,,,,,-6.0,-8.5,,-0.2,,,,False,,,,,False,False,,True,,
08021,9,6.0,,0.0,,,,,12.0,1.4,,7.6,,,-3.0,,-9.0,,,,,3.0,-7.6,,-1.4,,,,False,,,,,False,False,,True,,
08023,11,0.0,,0.0,,,,,5.0,0.8,,13.9,,,-11.0,,-11.0,,,,,-6.0,-10.2,,2.9,,,,False,,,,,True,True,,True,,
08025,1,0.0,,0.0,,,,,10.0,2.4,,3.8,,,-1.0,,-1.0,,,,,9.0,1.4,,2.8,,,,False,,,,,False,False,,False,,
08027,7,0.0,,0.0,,,,,0.0,0.1,,,,,-7.0,,-7.0,,,,,-7.0,-6.9,,,,,,False,,,,,False,True,,,,
08029,71,42.0,,39.0,,,,,74.0,11.7,13.2,20.9,,,-29.0,,-32.0,,,,,3.0,-59.3,-57.8,-50.1,,,,False,,,,,True,False,False,False,,
08031,2084,3552.0,1351.5,1371.0,,,,,3810.0,2451.3,3086.7,5001.2,,,1468.0,-732.5,-713.0,,,,,1726.0,367.3,1002.7,2917.2,,,True,True,,,,,False,True,True,False,,
08033,2,0.0,,0.0,,,,,0.0,,,,,,-2.0,,-2.0,,,,,-2.0,,,,,,,False,,,,,False,,,,,
08035,566,780.0,512.5,435.0,,,,,668.0,607.9,3350.2,1711.1,,,214.0,-53.5,-131.0,,,,,102.0,41.9,2784.2,1145.1,,,True,True,,,,,True,True,False,False,,
08037,167,582.0,22.4,771.0,,,,,326.0,237.3,266.7,626.6,,,415.0,-144.6,604.0,,,,,159.0,70.3,99.7,459.6,,,True,False,,,,,True,True,True,False,,
08039,51,48.0,,53.0,,,,,19.0,3.7,,47.3,,,-3.0,,2.0,,,,,-32.0,-47.3,,-3.7,,,,True,,,,,False,False,,False,,
08041,1805,3048.0,3430.7,2746.0,,,,,2695.0,2301.7,4887.6,2529.0,,,1243.0,1625.7,941.0,,,,,890.0,496.7,3082.6,724.0,,,False,True,,,,,True,True,False,True,,
08043,57,138.0,,139.0,,,,,64.0,44.0,125.4,849.7,,,81.0,,82.0,,,,,7.0,-13.0,68.4,792.7,,,,False,,,,,True,True,True,False,,
08045,187,558.0,919.4,508.0,,,,,303.0,470.8,488.7,1421.5,,,371.0,732.4,321.0,,,,,116.0,283.8,301.7,1234.5,,,False,True,,,,,True,True,True,False,,
08047,2,18.0,,0.0,,,,,0.0,0.4,,,,,16.0,,-2.0,,,,,-2.0,-1.6,,,,,,True,,,,,True,True,,,,
08049,26,18.0,,1.0,,,,,15.0,0.9,,23.0,,,-8.0,,-25.0,,,,,-11.0,-25.1,,-3.0,,,,False,,,,,False,False,,True,,
08051,50,180.0,,58.0,,,,,35.0,51.8,5.7,107.9,,,130.0,,8.0,,,,,-15.0,1.8,-44.3,57.9,,,,True,,,,,True,True,True,True,,
08053,0,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,True,,,,,True,False,,,,
08055,4,0.0,,0.0,,,,,0.0,0.1,,,,,-4.0,,-4.0,,,,,-4.0,-3.9,,,,,,False,,,,,False,True,,,,
08057,2,0.0,,0.0,,,,,0.0,,,,,,-2.0,,-2.0,,,,,-2.0,,,,,,,False,,,,,False,,,,,
08059,1171,1758.0,689.6,992.0,,,,,2096.0,825.0,3324.6,908.0,,,587.0,-481.4,-179.0,,,,,925.0,-346.0,2153.6,-263.0,,,True,True,,,,,False,True,False,True,,
08061,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
08063,39,6.0,,0.0,,,,,6.0,1.3,,4.5,,,-33.0,,-39.0,,,,,-33.0,-37.7,,-34.5,,,,False,,,,,False,False,,False,,
08065,17,54.0,,69.0,,,,,14.0,7.2,,36.3,,,37.0,,52.0,,,,,-3.0,-9.8,,19.3,,,,False,,,,,True,True,,True,,
08067,60,78.0,26.1,86.0,,,,,106.0,21.0,146.0,31.5,,,18.0,-33.9,26.0,,,,,46.0,-39.0,86.0,-28.5,,,False,False,,,,,False,False,False,False,,
08069,792,828.0,523.8,496.0,,,,,800.0,506.0,1761.0,347.5,,,36.0,-268.2,-296.0,,,,,8.0,-286.0,969.0,-444.5,,,False,False,,,,,True,False,False,False,,
08071,6,12.0,,0.0,,,,,12.0,0.4,,,,,6.0,,-6.0,,,,,6.0,-5.6,,,,,,False,,,,,False,True,,,,
08073,2,0.0,,0.0,,,,,0.0,0.1,,,,,-2.0,,-2.0,,,,,-2.0,-1.9,,,,,,False,,,,,False,True,,,,
08075,96,12.0,,0.0,,,,,56.0,1.1,3.4,2.9,,,-84.0,,-96.0,,,,,-40.0,-94.9,-92.6,-93.1,,,,False,,,,,True,False,False,False,,
08077,228,198.0,368.4,169.0,,,,,525.0,60.9,381.9,217.1,,,-30.0,140.4,-59.0,,,,,297.0,-167.1,153.9,-10.9,,,False,False,,,,,False,False,False,True,,
08079,2,0.0,,0.0,,,,,0.0,0.7,,,,,-2.0,,-2.0,,,,,-2.0,-1.3,,,,,,False,,,,,False,True,,,,
08081,11,12.0,,0.0,,,,,0.0,0.6,,42.8,,,1.0,,-11.0,,,,,-11.0,-10.4,,31.8,,,,False,,,,,False,False,,False,,
08083,19,72.0,,88.0,,,,,48.0,5.1,42.2,65.1,,,53.0,,69.0,,,,,29.0,-13.9,23.2,46.1,,,,False,,,,,True,True,True,True,,
08085,76,138.0,,307.0,,,,,117.0,22.9,47.4,223.8,,,62.0,,231.0,,,,,41.0,-53.1,-28.6,147.8,,,,False,,,,,True,True,True,False,,
08087,51,24.0,,0.0,,,,,82.0,2.3,1.8,36.9,,,-27.0,,-51.0,,,,,31.0,-48.7,-49.2,-14.1,,,,False,,,,,False,False,False,True,,
08089,29,108.0,,166.0,,,,,35.0,3.6,,65.8,,,79.0,,137.0,,,,,6.0,-25.4,,36.8,,,,False,,,,,True,True,,True,,
08091,16,0.0,,0.0,,,,,0.0,0.2,,0.0,,,-16.0,,-16.0,,,,,-16.0,-15.8,,-16.0,,,,False,,,,,False,True,,True,,
08093,6,12.0,,0.0,,,,,7.0,1.2,,13.0,,,6.0,,-6.0,,,,,1.0,-4.8,,7.0,,,,False,,,,,True,True,,False,,
08095,0,0.0,,0.0,,,,,1.0,0.3,,2.7,,,0.0,,0.0,,,,,1.0,0.3,,2.7,,,,True,,,,,False,False,,False,,
08097,39,90.0,,85.0,,,,,38.0,15.1,81.4,98.1,,,51.0,,46.0,,,,,-1.0,-23.9,42.4,59.1,,,,True,,,,,True,True,True,False,,
08099,42,18.0,,0.0,,,,,23.0,1.2,,18.8,,,-24.0,,-42.0,,,,,-19.0,-40.8,,-23.2,,,,False,,,,,True,False,,True,,
08101,358,354.0,216.1,378.0,,,,,814.0,89.9,391.0,556.6,,,-4.0,-141.9,20.0,,,,,456.0,-268.1,33.0,198.6,,,False,False,,,,,False,False,False,False,,
08103,18,6.0,,0.0,,,,,0.0,0.1,,,,,-12.0,,-18.0,,,,,-18.0,-17.9,,,,,,False,,,,,False,False,,,,
08105,8,0.0,,0.0,,,,,17.0,7.9,,19.1,,,-8.0,,-8.0,,,,,9.0,-0.1,,11.1,,,,False,,,,,False,True,,False,,
08107,35,72.0,,55.0,,,,,42.0,8.8,47.8,55.2,,,37.0,,20.0,,,,,7.0,-26.2,12.8,20.2,,,,True,,,,,True,True,True,True,,
08109,5,0.0,,0.0,,,,,8.0,0.0,1.3,25.2,,,-5.0,,-5.0,,,,,3.0,-5.0,-3.7,20.2,,,,False,,,,,True,True,True,False,,
