,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48135,1159,505.0,405.7,,277.0,3.0,,,,,,,,974.0,,,283.4,,232.7,250.8,280.3,135.0,170.0,,221.2,,284.6,334.0,,,202.0,125.6,735.5,-654.0,-753.3,,-882.0,-1156.0,,,,,,,,-185.0,,,-875.6,,-926.3,-908.2,-878.7,-1024.0,-989.0,,-937.8,,-874.4,-825.0,,,-957.0,-1033.4,-423.5,False,,False,False,,,,,,,,True,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,True
48137,35,0.0,0.0,,0.0,0.0,,,,,,,,10.0,,,0.9,,,0.0,,0.0,2.0,,0.2,,,,,,0.0,6.7,42.1,-35.0,-35.0,,-35.0,-35.0,,,,,,,,-25.0,,,-34.1,,,-35.0,,-35.0,-33.0,,-34.8,,,,,,-35.0,-28.3,7.1,False,,False,False,,,,,,,,True,,,True,,,True,,False,True,,True,,,,,,False,True,True
48139,731,550.0,545.9,,254.0,207.0,,,,,,,,633.0,,,443.3,,77.6,218.9,404.0,177.0,617.0,,35.2,,312.0,145.0,,,294.0,180.6,16280.2,-181.0,-185.1,,-477.0,-524.0,,,,,,,,-98.0,,,-287.7,,-653.4,-512.1,-327.0,-554.0,-114.0,,-695.8,,-419.0,-586.0,,,-437.0,-550.4,15549.2,False,,False,False,,,,,,,,True,,,False,,False,False,False,False,True,,False,,False,False,,,False,False,False
48141,10501,3545.0,2355.0,2085.9,2042.0,9110.0,,,,,,,,2717.0,,,2070.3,,1339.4,1998.9,1605.9,1384.0,2054.0,,1343.6,,3884.3,1225.0,,,1284.0,2257.4,5449.0,-6956.0,-8146.0,-8415.1,-8459.0,-1391.0,,,,,,,,-7784.0,,,-8430.7,,-9161.6,-8502.1,-8895.1,-9117.0,-8447.0,,-9157.4,,-6616.7,-9276.0,,,-9217.0,-8243.6,-5052.0,False,False,False,True,,,,,,,,False,,,False,,False,False,False,False,False,,False,,True,False,,,False,False,True
48143,226,190.0,141.2,,113.0,86.0,,,,,,,,320.0,,,168.8,,39.9,101.5,170.2,99.0,239.0,,7.0,,,,,,114.0,42.8,301.0,-36.0,-84.8,,-113.0,-140.0,,,,,,,,94.0,,,-57.2,,-186.1,-124.5,-55.8,-127.0,13.0,,-219.0,,,,,,-112.0,-183.2,75.0,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,True,,False,,,,,,False,False,False
48145,449,60.0,55.5,,29.0,43.0,,,,,,,,53.0,,,68.0,,11.5,31.9,27.3,9.0,91.0,,21.4,,,,,,39.0,16.9,814.1,-389.0,-393.5,,-420.0,-406.0,,,,,,,,-396.0,,,-381.0,,-437.5,-417.1,-421.7,-440.0,-358.0,,-427.6,,,,,,-410.0,-432.1,365.1,False,,False,False,,,,,,,,False,,,True,,False,False,False,False,True,,False,,,,,,False,False,True
48147,118,130.0,203.1,,93.0,154.0,,,,,,,,158.0,,,172.1,,25.5,57.3,103.5,67.0,398.0,,4.9,,,,,,90.0,46.2,2560.3,12.0,85.1,,-25.0,36.0,,,,,,,,40.0,,,54.1,,-92.5,-60.7,-14.5,-51.0,280.0,,-113.1,,,,,,-28.0,-71.8,2442.3,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,False,False
48149,145,185.0,145.5,,40.0,0.0,,,,,,,,98.0,,,82.9,,47.1,33.1,94.2,,431.0,,6.1,,,,,,59.0,25.2,184.6,40.0,0.5,,-105.0,-145.0,,,,,,,,-47.0,,,-62.1,,-97.9,-111.9,-50.8,,286.0,,-138.9,,,,,,-86.0,-119.8,39.6,True,,False,False,,,,,,,,False,,,False,,False,False,False,,False,,False,,,,,,False,False,True
48151,23,10.0,6.6,,5.0,2.0,,,,,,,,9.0,,,8.0,,0.9,0.6,,0.0,21.0,,8.8,,,,,,8.0,7.4,110.7,-13.0,-16.4,,-18.0,-21.0,,,,,,,,-14.0,,,-15.0,,-22.1,-22.4,,-23.0,-2.0,,-14.2,,,,,,-15.0,-15.6,87.7,False,,False,False,,,,,,,,False,,,False,,False,False,,False,True,,False,,,,,,False,False,False
48153,20,5.0,3.9,,4.0,0.0,,,,,,,,14.0,,,11.9,,19.7,0.5,12.5,0.0,12.0,,17.5,,,,,,1.0,10.2,222.4,-15.0,-16.1,,-16.0,-20.0,,,,,,,,-6.0,,,-8.1,,-0.3,-19.5,-7.5,-20.0,-8.0,,-2.5,,,,,,-19.0,-9.8,202.4,False,,False,False,,,,,,,,True,,,True,,True,False,True,False,True,,True,,,,,,False,True,False
48155,15,10.0,8.5,,2.0,0.0,,,,,,,,6.0,,,3.5,,,0.5,,0.0,1.0,,2.4,,,,,,5.0,5.6,84.7,-5.0,-6.5,,-13.0,-15.0,,,,,,,,-9.0,,,-11.4,,,-14.5,,-15.0,-14.0,,-12.6,,,,,,-10.0,-9.4,69.7,False,,False,False,,,,,,,,False,,,False,,,False,,False,False,,False,,,,,,False,False,False
48157,1703,1395.0,1525.1,1031.7,1097.0,509.0,,,,,,,,3309.0,,,965.0,,1362.7,757.3,1984.9,374.0,808.0,,789.5,,2627.6,467.0,,,774.0,140.5,17108.3,-308.0,-177.9,-671.3,-606.0,-1194.0,,,,,,,,1606.0,,,-738.0,,-340.3,-945.7,281.9,-1329.0,-895.0,,-913.5,,924.6,-1236.0,,,-929.0,-1562.5,15405.3,True,False,False,False,,,,,,,,False,,,False,,False,False,True,False,False,,False,,False,False,,,False,False,False
48159,47,30.0,22.0,,20.0,28.0,,,,,,,,40.0,,,32.9,,7.4,10.7,29.9,,12.0,,5.4,,,,,,22.0,14.4,68.9,-17.0,-25.0,,-27.0,-19.0,,,,,,,,-7.0,,,-14.1,,-39.6,-36.3,-17.1,,-35.0,,-41.6,,,,,,-25.0,-32.6,21.9,False,,False,False,,,,,,,,True,,,True,,False,False,False,,False,,False,,,,,,False,False,False
48161,53,35.0,5.8,,13.0,33.0,,,,,,,,120.0,,,42.9,,9.3,28.1,1.0,16.0,10.0,,14.1,,,,,,17.0,19.0,475.6,-18.0,-47.2,,-40.0,-20.0,,,,,,,,67.0,,,-10.1,,-43.7,-24.9,-52.0,-37.0,-43.0,,-38.9,,,,,,-36.0,-34.0,422.6,False,,False,False,,,,,,,,False,,,True,,False,False,False,False,False,,False,,,,,,False,False,False
48163,352,100.0,63.4,,38.0,47.0,,,,,,,,297.0,,,56.3,,56.5,35.4,0.0,21.0,26.0,,26.0,,,,,,17.0,42.1,217.1,-252.0,-288.6,,-314.0,-305.0,,,,,,,,-55.0,,,-295.7,,-295.5,-316.6,-352.0,-331.0,-326.0,,-326.0,,,,,,-335.0,-309.9,-134.9,False,,False,False,,,,,,,,True,,,False,,False,False,False,False,False,,False,,,,,,False,False,True
48165,175,55.0,40.9,,29.0,3.0,,,,,,,,408.0,,,87.9,,7.4,28.3,6.6,,124.0,,0.0,,,,,,52.0,34.4,163.3,-120.0,-134.1,,-146.0,-172.0,,,,,,,,233.0,,,-87.1,,-167.6,-146.7,-168.4,,-51.0,,-175.0,,,,,,-123.0,-140.6,-11.7,False,,False,False,,,,,,,,False,,,True,,False,False,False,,True,,False,,,,,,False,False,True
48167,766,2360.0,1982.0,1300.9,1307.0,14770.0,,,,,,,,2296.0,,,792.4,,1356.0,1046.8,302.5,1756.0,764.0,,185.6,,1520.4,1534.0,,,438.0,121.2,28175.3,1594.0,1216.0,534.9,541.0,14004.0,,,,,,,,1530.0,,,26.4,,590.0,280.8,-463.5,990.0,-2.0,,-580.4,,754.4,768.0,,,-328.0,-644.8,27409.3,True,True,True,False,,,,,,,,True,,,True,,True,True,True,True,True,,True,,True,True,,,True,True,False
48169,16,0.0,0.1,,0.0,0.0,,,,,,,,31.0,,,6.6,,27.0,0.2,0.0,0.0,3.0,,6.3,,,,,,0.0,7.4,202.6,-16.0,-15.9,,-16.0,-16.0,,,,,,,,15.0,,,-9.4,,11.0,-15.8,-16.0,-16.0,-13.0,,-9.7,,,,,,-16.0,-8.6,186.6,True,,False,False,,,,,,,,True,,,True,,True,True,True,False,True,,True,,,,,,False,True,False
48171,140,25.0,23.2,,12.0,0.0,,,,,,,,38.0,,,48.6,,5.5,11.3,40.0,1.0,30.0,,10.8,,,,,,18.0,12.7,54.4,-115.0,-116.8,,-128.0,-140.0,,,,,,,,-102.0,,,-91.4,,-134.5,-128.7,-100.0,-139.0,-110.0,,-129.2,,,,,,-122.0,-127.3,-85.6,False,,False,False,,,,,,,,True,,,True,,False,False,True,False,True,,False,,,,,,False,False,True
48173,5,0.0,0.0,,0.0,0.0,,,,,,,,6.0,,,0.0,,0.0,0.0,,0.0,2.0,,0.0,,,,,,0.0,5.7,162.3,-5.0,-5.0,,-5.0,-5.0,,,,,,,,1.0,,,-5.0,,-5.0,-5.0,,-5.0,-3.0,,-5.0,,,,,,-5.0,0.7,157.3,False,,False,False,,,,,,,,True,,,True,,True,True,,False,True,,False,,,,,,False,True,False
48175,28,40.0,46.6,,4.0,0.0,,,,,,,,60.0,,,8.8,,0.3,2.9,0.0,5.0,50.0,,10.3,,,,,,12.0,14.2,196.1,12.0,18.6,,-24.0,-28.0,,,,,,,,32.0,,,-19.2,,-27.7,-25.1,-28.0,-23.0,22.0,,-17.7,,,,,,-16.0,-13.8,168.1,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,False,False
48177,277,15.0,20.4,,8.0,5.0,,,,,,,,148.0,,,27.7,,0.3,11.0,0.1,,33.0,,7.0,,,,,,4.0,31.5,69.7,-262.0,-256.6,,-269.0,-272.0,,,,,,,,-129.0,,,-249.3,,-276.7,-266.0,-276.9,,-244.0,,-270.0,,,,,,-273.0,-245.5,-207.3,True,,False,False,,,,,,,,True,,,True,,False,False,False,,True,,False,,,,,,False,True,True
48179,128,40.0,28.5,,23.0,0.0,,,,,,,,368.0,,,59.8,,5.7,23.3,45.1,,18.0,,7.3,,,,,,24.0,10.1,98.9,-88.0,-99.5,,-105.0,-128.0,,,,,,,,240.0,,,-68.2,,-122.3,-104.7,-82.9,,-110.0,,-120.7,,,,,,-104.0,-117.9,-29.1,False,,False,False,,,,,,,,False,,,True,,False,False,True,,False,,False,,,,,,False,False,True
48181,703,45.0,7.7,,48.0,102.0,,,,,,,,581.0,,,58.9,,5.9,66.9,498.9,,68.0,,93.0,,79.3,24.0,,,184.0,181.4,1650.9,-658.0,-695.3,,-655.0,-601.0,,,,,,,,-122.0,,,-644.1,,-697.1,-636.1,-204.1,,-635.0,,-610.0,,-623.7,-679.0,,,-519.0,-521.6,947.9,False,,True,True,,,,,,,,True,,,True,,False,True,True,,True,,True,,True,False,,,True,True,False
48183,419,260.0,167.9,,162.0,167.0,,,,,,,,672.0,,,456.5,,74.2,133.2,356.7,93.0,219.0,,78.5,,147.6,,,,181.0,110.4,544.4,-159.0,-251.1,,-257.0,-252.0,,,,,,,,253.0,,,37.5,,-344.8,-285.8,-62.3,-326.0,-200.0,,-340.5,,-271.4,,,,-238.0,-308.6,125.4,False,,False,False,,,,,,,,False,,,True,,False,False,True,False,False,,False,,False,,,,False,False,True
48185,111,285.0,223.8,,72.0,44.0,,,,,,,,184.0,,,35.8,,78.2,96.2,7.9,47.0,381.0,,66.9,,,,,,29.0,35.8,1564.5,174.0,112.8,,-39.0,-67.0,,,,,,,,73.0,,,-75.2,,-32.8,-14.8,-103.1,-64.0,270.0,,-44.1,,,,,,-82.0,-75.2,1453.5,True,,True,True,,,,,,,,True,,,True,,True,True,True,True,False,,True,,,,,,True,True,False
48187,1902,190.0,157.9,,92.0,12.0,,,,,,,,531.0,,,121.6,,115.2,65.6,104.0,,238.0,,40.5,,117.2,37.0,,,81.0,29.6,3201.5,-1712.0,-1744.1,,-1810.0,-1890.0,,,,,,,,-1371.0,,,-1780.4,,-1786.8,-1836.4,-1798.0,,-1664.0,,-1861.5,,-1784.8,-1865.0,,,-1821.0,-1872.4,1299.5,False,,False,False,,,,,,,,True,,,False,,False,False,False,,True,,False,,False,False,,,False,False,True
48189,555,145.0,136.4,,62.0,0.0,,,,,,,,174.0,,,122.7,,41.6,65.8,1.6,46.0,193.0,,7.9,,265.7,,,,0.0,40.9,354.0,-410.0,-418.6,,-493.0,-555.0,,,,,,,,-381.0,,,-432.3,,-513.4,-489.2,-553.4,-509.0,-362.0,,-547.1,,-289.3,,,,-555.0,-514.1,-201.0,False,,False,False,,,,,,,,True,,,False,,False,False,False,False,True,,False,,True,,,,False,False,True
48191,17,15.0,13.5,,2.0,0.0,,,,,,,,18.0,,,3.0,,0.2,0.7,,0.0,17.0,,4.4,,,,,,5.0,7.3,50.2,-2.0,-3.5,,-15.0,-17.0,,,,,,,,1.0,,,-14.0,,-16.8,-16.3,,-17.0,0.0,,-12.6,,,,,,-12.0,-9.7,33.2,False,,False,False,,,,,,,,True,,,False,,False,False,,False,True,,False,,,,,,False,False,False
48193,74,15.0,11.5,,10.0,0.0,,,,,,,,36.0,,,23.0,,0.1,1.8,18.8,0.0,5.0,,14.5,,,,,,9.0,13.2,74.7,-59.0,-62.5,,-64.0,-74.0,,,,,,,,-38.0,,,-51.0,,-73.9,-72.2,-55.2,-74.0,-69.0,,-59.5,,,,,,-65.0,-60.8,0.7,False,,False,False,,,,,,,,True,,,True,,False,False,True,False,False,,False,,,,,,False,False,True
48195,79,15.0,14.7,,6.0,0.0,,,,,,,,41.0,,,18.0,,0.3,1.3,0.0,0.0,32.0,,11.0,,,,,,9.0,10.9,96.4,-64.0,-64.3,,-73.0,-79.0,,,,,,,,-38.0,,,-61.0,,-78.7,-77.7,-79.0,-79.0,-47.0,,-68.0,,,,,,-70.0,-68.1,17.4,False,,False,False,,,,,,,,True,,,True,,False,False,False,False,True,,False,,,,,,False,False,True
48197,40,10.0,10.0,,4.0,0.0,,,,,,,,11.0,,,5.9,,0.2,0.5,,0.0,26.0,,6.9,,,,,,4.0,7.6,67.5,-30.0,-30.0,,-36.0,-40.0,,,,,,,,-29.0,,,-34.1,,-39.8,-39.5,,-40.0,-14.0,,-33.1,,,,,,-36.0,-32.4,27.5,True,,False,False,,,,,,,,True,,,False,,False,False,,False,True,,False,,,,,,False,False,True
48199,154,265.0,309.7,,156.0,90.0,,,,,,,,273.0,,,86.7,,158.7,109.6,187.2,,584.0,,96.8,,226.5,,,,59.0,19.5,456.2,111.0,155.7,,2.0,-64.0,,,,,,,,119.0,,,-67.3,,4.7,-44.4,33.2,,430.0,,-57.2,,72.5,,,,-95.0,-134.5,302.2,False,,True,True,,,,,,,,False,,,True,,True,True,True,,False,,True,,True,,,,True,False,False
48201,38806,21935.0,17134.5,11224.1,14740.0,58241.0,,,,,,,,23638.0,,,14929.3,,19498.5,16031.1,3617.6,12436.0,13041.0,,16599.1,,12824.4,10797.0,,,10343.0,12246.1,70745.7,-16871.0,-21671.5,-27581.9,-24066.0,19435.0,,,,,,,,-15168.0,,,-23876.7,,-19307.5,-22774.9,-35188.4,-26370.0,-25765.0,,-22206.9,,-25981.6,-28009.0,,,-28463.0,-26559.9,31939.7,False,False,False,False,,,,,,,,True,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
48203,174,110.0,94.7,,75.0,99.0,,,,,,,,298.0,,,177.6,,18.8,70.9,75.0,,106.0,,2.9,,,,,,67.0,30.3,178.8,-64.0,-79.3,,-99.0,-75.0,,,,,,,,124.0,,,3.6,,-155.2,-103.1,-99.0,,-68.0,,-171.1,,,,,,-107.0,-143.7,4.8,False,,False,False,,,,,,,,False,,,True,,False,False,False,,False,,False,,,,,,False,False,True
48205,56,10.0,8.7,,4.0,0.0,,,,,,,,45.0,,,14.9,,0.8,1.8,0.0,0.0,15.0,,29.1,,,,,,7.0,9.3,36.2,-46.0,-47.3,,-52.0,-56.0,,,,,,,,-11.0,,,-41.1,,-55.2,-54.2,-56.0,-56.0,-41.0,,-26.9,,,,,,-49.0,-46.7,-19.8,False,,False,False,,,,,,,,True,,,True,,False,False,False,False,True,,True,,,,,,False,False,True
48207,18,15.0,5.1,,3.0,0.0,,,,,,,,27.0,,,20.7,,0.6,1.3,,0.0,32.0,,1.8,,,,,,8.0,8.0,38.9,-3.0,-12.9,,-15.0,-18.0,,,,,,,,9.0,,,2.7,,-17.4,-16.7,,-18.0,14.0,,-16.2,,,,,,-10.0,-10.0,20.9,False,,False,False,,,,,,,,False,,,True,,False,False,,False,False,,False,,,,,,False,False,False
48209,557,635.0,491.1,,288.0,,,,,,,,,915.0,,,336.7,,345.8,307.3,196.2,283.0,295.0,,0.4,,398.6,162.0,,,207.0,23.4,3512.7,78.0,-65.9,,-269.0,,,,,,,,,358.0,,,-220.3,,-211.2,-249.7,-360.8,-274.0,-262.0,,-556.6,,-158.4,-395.0,,,-350.0,-533.6,2955.7,True,,False,,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
48211,61,35.0,31.9,,10.0,0.0,,,,,,,,29.0,,,13.9,,2.4,12.7,,6.0,11.0,,6.6,,,,,,19.0,15.1,56.7,-26.0,-29.1,,-51.0,-61.0,,,,,,,,-32.0,,,-47.1,,-58.6,-48.3,,-55.0,-50.0,,-54.4,,,,,,-42.0,-45.9,-4.3,False,,False,False,,,,,,,,False,,,False,,False,False,,False,False,,False,,,,,,False,False,True
48213,271,210.0,181.4,,168.0,291.0,,,,,,,,333.0,,,266.1,,62.1,105.4,225.5,97.0,150.0,,4.8,,,,,,151.0,45.8,1641.7,-61.0,-89.6,,-103.0,20.0,,,,,,,,62.0,,,-4.9,,-208.9,-165.6,-45.5,-174.0,-121.0,,-266.2,,,,,,-120.0,-225.2,1370.7,False,,False,True,,,,,,,,False,,,True,,False,False,True,False,False,,False,,,,,,False,False,False
48215,4844,4830.0,4263.1,2882.1,2423.0,205.0,,,,,,,,10341.0,,,3059.0,,1767.9,2014.8,101.0,1272.0,4646.0,,2998.6,,4143.9,2146.0,,,1097.0,4958.0,6209.5,-14.0,-580.9,-1961.9,-2421.0,-4639.0,,,,,,,,5497.0,,,-1785.0,,-3076.1,-2829.2,-4743.0,-3572.0,-198.0,,-1845.4,,-700.1,-2698.0,,,-3747.0,114.0,1365.5,False,False,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
48217,294,375.0,326.3,,85.0,3.0,,,,,,,,91.0,,,112.9,,253.0,86.0,83.6,,35.0,,48.7,,,,,,155.0,25.9,2338.3,81.0,32.3,,-209.0,-291.0,,,,,,,,-203.0,,,-181.1,,-41.0,-208.0,-210.4,,-259.0,,-245.3,,,,,,-139.0,-268.1,2044.3,True,,False,False,,,,,,,,False,,,False,,True,False,False,,False,,False,,,,,,False,False,False
48219,181,80.0,61.3,,45.0,122.0,,,,,,,,30.0,,,76.1,,12.8,44.2,85.0,18.0,134.0,,9.6,,,,,,63.0,22.9,738.8,-101.0,-119.7,,-136.0,-59.0,,,,,,,,-151.0,,,-104.9,,-168.2,-136.8,-96.0,-163.0,-47.0,,-171.4,,,,,,-118.0,-158.1,557.8,False,,False,True,,,,,,,,False,,,False,,False,False,True,False,True,,False,,,,,,False,False,False
48221,272,225.0,180.4,,89.0,19.0,,,,,,,,139.0,,,252.0,,51.8,89.3,245.3,124.0,354.0,,56.6,,,,,,134.0,68.3,438.4,-47.0,-91.6,,-183.0,-253.0,,,,,,,,-133.0,,,-20.0,,-220.2,-182.7,-26.7,-148.0,82.0,,-215.4,,,,,,-138.0,-203.7,166.4,False,,False,False,,,,,,,,False,,,True,,False,False,True,False,False,,False,,,,,,False,False,False
48223,188,155.0,133.8,,96.0,148.0,,,,,,,,143.0,,,134.3,,85.3,53.6,112.3,31.0,273.0,,24.6,,,,,,92.0,23.1,316.7,-33.0,-54.2,,-92.0,-40.0,,,,,,,,-45.0,,,-53.7,,-102.7,-134.4,-75.7,-157.0,85.0,,-163.4,,,,,,-96.0,-164.9,128.7,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,False,False
48225,52,50.0,154.3,,21.0,217.0,,,,,,,,129.0,,,55.7,,5.5,24.3,0.0,,69.0,,0.3,,,,,,2.0,38.0,310.7,-2.0,102.3,,-31.0,165.0,,,,,,,,77.0,,,3.7,,-46.5,-27.7,-52.0,,17.0,,-51.7,,,,,,-50.0,-14.0,258.7,False,,False,False,,,,,,,,False,,,False,,False,False,False,,False,,False,,,,,,False,False,False
48227,607,210.0,181.9,,117.0,1295.0,,,,,,,,110.0,,,243.8,,152.4,87.2,97.6,368.0,622.0,,80.2,,,,,,364.0,44.2,651.7,-397.0,-425.1,,-490.0,688.0,,,,,,,,-497.0,,,-363.2,,-454.6,-519.8,-509.4,-239.0,15.0,,-526.8,,,,,,-243.0,-562.8,44.7,False,,False,False,,,,,,,,False,,,True,,False,False,False,True,True,,False,,,,,,True,False,True
48229,29,10.0,5.5,,3.0,0.0,,,,,,,,29.0,,,9.2,,1.1,0.7,,0.0,8.0,,5.7,,,,,,8.0,7.3,500.9,-19.0,-23.5,,-26.0,-29.0,,,,,,,,0.0,,,-19.8,,-27.9,-28.3,,-29.0,-21.0,,-23.3,,,,,,-21.0,-21.7,471.9,False,,False,False,,,,,,,,True,,,False,,False,False,,False,False,,False,,,,,,False,False,False
48231,351,270.0,216.4,,131.0,77.0,,,,,,,,514.0,,,153.5,,32.3,124.6,186.8,140.0,119.0,,0.2,,160.4,,,,158.0,117.3,1413.7,-81.0,-134.6,,-220.0,-274.0,,,,,,,,163.0,,,-197.5,,-318.7,-226.4,-164.2,-211.0,-232.0,,-350.8,,-190.6,,,,-193.0,-233.7,1062.7,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,,,,False,False,False
48233,120,50.0,42.1,,28.0,34.0,,,,,,,,163.0,,,75.1,,9.8,27.2,55.5,6.0,56.0,,13.7,,,,,,35.0,17.3,115.5,-70.0,-77.9,,-92.0,-86.0,,,,,,,,43.0,,,-44.9,,-110.2,-92.8,-64.5,-114.0,-64.0,,-106.3,,,,,,-85.0,-102.7,-4.5,False,,False,False,,,,,,,,True,,,True,,False,False,True,False,True,,False,,,,,,False,False,True
48235,3,0.0,0.1,,0.0,0.0,,,,,,,,5.0,,,0.3,,0.1,0.0,,0.0,1.0,,0.0,,,,,,0.0,6.0,79.9,-3.0,-2.9,,-3.0,-3.0,,,,,,,,2.0,,,-2.7,,-2.9,-3.0,,-3.0,-2.0,,-3.0,,,,,,-3.0,3.0,76.9,True,,False,False,,,,,,,,True,,,True,,True,True,,False,True,,False,,,,,,False,True,False
48237,26,5.0,7.5,,8.0,7.0,,,,,,,,46.0,,,32.7,,0.0,3.0,22.7,0.0,5.0,,35.4,,,,,,9.0,22.0,60.3,-21.0,-18.5,,-18.0,-19.0,,,,,,,,20.0,,,6.7,,-26.0,-23.0,-3.3,-26.0,-21.0,,9.4,,,,,,-17.0,-4.0,34.3,True,,True,True,,,,,,,,True,,,True,,False,False,True,False,False,,True,,,,,,True,True,False
48239,128,65.0,35.4,,12.0,0.0,,,,,,,,155.0,,,44.6,,8.2,23.9,0.0,,86.0,,7.1,,,,,,11.0,25.2,123.6,-63.0,-92.6,,-116.0,-128.0,,,,,,,,27.0,,,-83.4,,-119.8,-104.1,-128.0,,-42.0,,-120.9,,,,,,-117.0,-102.8,-4.4,False,,False,False,,,,,,,,True,,,False,,False,False,False,,True,,False,,,,,,False,False,True
48241,96,0.0,2.8,,2.0,0.0,,,,,,,,153.0,,,32.4,,0.0,6.5,87.8,12.0,31.0,,2.5,,,,,,16.0,21.3,34.8,-96.0,-93.2,,-94.0,-96.0,,,,,,,,57.0,,,-63.6,,-96.0,-89.5,-8.2,-84.0,-65.0,,-93.5,,,,,,-80.0,-74.7,-61.2,True,,True,False,,,,,,,,True,,,True,,True,True,True,True,True,,True,,,,,,True,True,True
48243,3,0.0,1.1,,0.0,0.0,,,,,,,,5.0,,,0.6,,,0.2,,0.0,1.0,,0.9,,,,,,8.0,5.8,65.9,-3.0,-1.9,,-3.0,-3.0,,,,,,,,2.0,,,-2.4,,,-2.8,,-3.0,-2.0,,-2.1,,,,,,5.0,2.8,62.9,True,,False,False,,,,,,,,True,,,True,,,True,,False,True,,True,,,,,,False,True,False
48245,1066,895.0,729.6,645.0,519.0,171.0,,,,,,,,1987.0,,,420.4,,578.3,525.6,56.2,838.0,854.0,,14.0,,620.5,1899.0,,,290.0,49.2,1946.5,-171.0,-336.4,-421.0,-547.0,-895.0,,,,,,,,921.0,,,-645.6,,-487.7,-540.4,-1009.8,-228.0,-212.0,,-1052.0,,-445.5,833.0,,,-776.0,-1016.8,880.5,False,False,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
48247,60,85.0,73.4,,28.0,41.0,,,,,,,,703.0,,,16.7,,3.5,11.0,,6.0,34.0,,25.5,,,,,,26.0,9.2,659.0,25.0,13.4,,-32.0,-19.0,,,,,,,,643.0,,,-43.3,,-56.5,-49.0,,-54.0,-26.0,,-34.5,,,,,,-34.0,-50.8,599.0,True,,False,True,,,,,,,,False,,,False,,False,False,,False,False,,False,,,,,,False,False,False
