,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48261,0,0.0,0.1,,0.0,0.0,,,,,,3.7,,,1.0,,1.1,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,1.0,4.0,0.0,0.1,,0.0,0.0,,,,,,3.7,,,1.0,,1.1,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,1.0,4.0,False,,True,True,,,,,,False,,,False,,False,False,,,False,,True,True,,,,,,,,True,False,False
48263,1,0.0,0.0,,0.0,0.0,,,,,,2.2,,,1.0,,0.1,0.3,,,0.0,,0.0,0.0,,,,,,,,0.0,1.0,3.6,-1.0,-1.0,,-1.0,-1.0,,,,,,1.2,,,0.0,,-0.9,-0.7,,,-1.0,,-1.0,-1.0,,,,,,,,-1.0,-0.0,2.6,False,,False,False,,,,,,False,,,True,,True,True,,,True,,False,False,,,,,,,,False,True,False
48265,26,38.0,39.9,,35.0,58.0,,,,,,29.8,,,60.0,,34.5,19.1,,9.9,19.9,70.8,38.0,41.0,,,,,,,,17.0,17.6,,12.0,13.9,,9.0,32.0,,,,,,3.8,,,34.0,,8.5,-6.9,,-16.1,-6.1,44.8,12.0,15.0,,,,,,,,-9.0,-8.4,,False,,True,False,,,,,,True,,,False,,True,True,,False,True,False,False,False,,,,,,,,True,True,
48267,1,3.0,3.0,,1.0,0.0,,,,,,8.1,,,4.0,,1.6,0.2,,0.1,0.6,,,10.0,,,,,,,,2.0,1.2,,2.0,2.0,,0.0,-1.0,,,,,,7.1,,,3.0,,0.6,-0.8,,-0.9,-0.4,,,9.0,,,,,,,,1.0,0.2,,False,,True,True,,,,,,False,,,False,,True,True,,True,True,,,False,,,,,,,,True,True,
48269,1,0.0,0.0,,0.0,0.0,,,,,,2.3,,,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,1.0,1.7,-1.0,-1.0,,-1.0,-1.0,,,,,,1.3,,,0.0,,-1.0,-1.0,,,-1.0,,-1.0,-1.0,,,,,,,,,0.0,0.7,False,,False,False,,,,,,False,,,True,,True,False,,,True,,False,False,,,,,,,,,True,True
48271,3,12.0,13.0,,4.0,,,,,,,6.8,,,1.0,,15.6,2.2,,0.7,2.4,,7.0,11.0,,,,,,,,13.0,3.5,,9.0,10.0,,1.0,,,,,,,3.8,,,-2.0,,12.6,-0.8,,-2.3,-0.6,,4.0,8.0,,,,,,,,10.0,0.5,,False,,True,,,,,,,True,,,True,,False,True,,True,True,,True,True,,,,,,,,False,True,
48273,3,10.0,10.6,,9.0,6.0,,,,,,23.5,,,19.0,,10.1,13.5,,3.3,8.1,0.0,13.0,13.0,,,,9.6,,,,14.0,5.5,20.8,7.0,7.6,,6.0,3.0,,,,,,20.5,,,16.0,,7.1,10.5,,0.3,5.1,-3.0,10.0,10.0,,,,6.6,,,,11.0,2.5,17.8,False,,True,True,,,,,,False,,,False,,False,False,,True,True,True,False,False,,,,True,,,,False,True,False
48275,3,5.0,3.7,,4.0,6.0,,,,,,4.9,,,4.0,,6.7,1.6,,0.9,6.4,0.0,,2.0,,,,,,,,8.0,4.2,,2.0,0.7,,1.0,3.0,,,,,,1.9,,,1.0,,3.7,-1.4,,-2.1,3.4,-3.0,,-1.0,,,,,,,,5.0,1.2,,True,,True,False,,,,,,True,,,True,,False,True,,False,False,False,,True,,,,,,,,False,True,
48277,226,116.0,118.7,,88.0,103.0,,,,,,42.2,,,92.0,,135.2,35.5,,81.8,83.4,0.6,128.0,205.0,,,,95.3,,,,131.0,60.4,,-110.0,-107.3,,-138.0,-123.0,,,,,,-183.8,,,-134.0,,-90.8,-190.5,,-144.2,-142.6,-225.4,-98.0,-21.0,,,,-130.7,,,,-95.0,-165.6,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,False,,,,True,False,
48279,78,28.0,28.8,,15.0,7.0,,,,,,38.6,,,23.0,,12.6,8.0,,17.3,15.2,0.0,29.0,10.0,,,,,,,,0.0,8.8,,-50.0,-49.2,,-63.0,-71.0,,,,,,-39.4,,,-55.0,,-65.4,-70.0,,-60.7,-62.8,-78.0,-49.0,-68.0,,,,,,,,-78.0,-69.2,,True,,False,False,,,,,,True,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,False,
48281,14,22.0,20.7,,22.0,21.0,,,,,,31.8,,,29.0,,22.7,10.4,,2.5,11.8,25.3,22.0,78.0,,,,,,,,14.0,23.2,,8.0,6.7,,8.0,7.0,,,,,,17.8,,,15.0,,8.7,-3.6,,-11.5,-2.2,11.3,8.0,64.0,,,,,,,,0.0,9.2,,True,,False,True,,,,,,False,,,False,,False,True,,False,True,False,False,False,,,,,,,,True,False,
48283,1,10.0,9.1,,7.0,7.0,,,,,,13.5,,,8.0,,14.6,0.8,,0.8,3.8,0.0,0.0,,,,,,,,,1.0,1.0,24.0,9.0,8.1,,6.0,6.0,,,,,,12.5,,,7.0,,13.6,-0.2,,-0.2,2.8,-1.0,-1.0,,,,,,,,,0.0,-0.0,23.0,True,,True,True,,,,,,False,,,True,,False,True,,True,True,True,True,,,,,,,,,True,True,False
48285,53,31.0,35.1,,20.0,4.0,,,,,,22.3,,,15.0,,35.5,8.3,,1.6,17.9,0.2,20.0,12.0,,,,33.7,,,,13.0,57.5,,-22.0,-17.9,,-33.0,-49.0,,,,,,-30.7,,,-38.0,,-17.5,-44.7,,-51.4,-35.1,-52.8,-33.0,-41.0,,,,-19.3,,,,-40.0,4.5,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,True,,,,False,True,
48287,1,4.0,4.3,,4.0,0.0,,,,,,18.4,,,14.0,,5.5,7.6,,0.6,3.6,8.4,6.0,9.0,,,,,,,,1.0,5.4,8.0,3.0,3.3,,3.0,-1.0,,,,,,17.4,,,13.0,,4.5,6.6,,-0.4,2.6,7.4,5.0,8.0,,,,,,,,0.0,4.4,7.0,False,,False,True,,,,,,False,,,False,,False,False,,True,True,False,False,False,,,,,,,,True,False,False
48289,37,25.0,24.9,,16.0,18.0,,,,,,30.8,,,16.0,,30.9,10.6,,5.4,14.2,12.9,33.0,108.0,,,,,,,,35.0,8.0,,-12.0,-12.1,,-21.0,-19.0,,,,,,-6.2,,,-21.0,,-6.1,-26.4,,-31.6,-22.8,-24.1,-4.0,71.0,,,,,,,,-2.0,-29.0,,False,,False,False,,,,,,True,,,False,,True,False,,False,False,False,True,False,,,,,,,,True,False,
48291,18,37.0,49.1,,29.0,18.0,,,,,,34.3,,,94.0,,39.7,16.7,,5.9,22.7,0.1,,83.0,,,,38.6,,,,25.0,14.9,91.4,19.0,31.1,,11.0,0.0,,,,,,16.3,,,76.0,,21.7,-1.3,,-12.1,4.7,-17.9,,65.0,,,,20.6,,,,7.0,-3.1,73.4,False,,True,True,,,,,,True,,,False,,False,True,,True,True,True,,False,,,,False,,,,True,True,False
48293,41,30.0,32.5,,22.0,14.0,,,,,,34.4,,,33.0,,29.6,13.2,,15.9,21.8,0.0,37.0,71.0,,,,,,,,30.0,18.3,4.1,-11.0,-8.5,,-19.0,-27.0,,,,,,-6.6,,,-8.0,,-11.4,-27.8,,-25.1,-19.2,-41.0,-4.0,30.0,,,,,,,,-11.0,-22.7,-36.9,True,,False,False,,,,,,True,,,True,,False,False,,False,False,False,True,False,,,,,,,,False,False,False
48295,9,18.0,18.8,,8.0,7.0,,,,,,16.0,,,5.0,,24.6,1.3,,0.6,8.3,,,3.0,,,,,,,,28.0,1.2,,9.0,9.8,,-1.0,-2.0,,,,,,7.0,,,-4.0,,15.6,-7.7,,-8.4,-0.7,,,-6.0,,,,,,,,19.0,-7.8,,False,,True,True,,,,,,True,,,True,,False,True,,True,True,,,True,,,,,,,,False,True,
48297,0,0.0,0.7,,0.0,0.0,,,,,,25.6,,,9.0,,0.1,2.4,,0.2,0.8,0.0,0.0,2.0,,,,,,,,0.0,1.6,6.6,0.0,0.7,,0.0,0.0,,,,,,25.6,,,9.0,,0.1,2.4,,0.2,0.8,0.0,0.0,2.0,,,,,,,,0.0,1.6,6.6,False,,True,True,,,,,,False,,,False,,False,False,,False,False,True,True,False,,,,,,,,True,False,False
48299,16,11.0,11.2,,11.0,7.0,,,,,,34.5,,,32.0,,15.7,15.3,,2.4,8.5,11.7,12.0,32.0,,,,,,,,17.0,5.4,,-5.0,-4.8,,-5.0,-9.0,,,,,,18.5,,,16.0,,-0.3,-0.7,,-13.6,-7.5,-4.3,-4.0,16.0,,,,,,,,1.0,-10.6,,True,,False,False,,,,,,False,,,False,,True,True,,False,False,True,True,False,,,,,,,,True,False,
48301,0,0.0,0.0,,0.0,0.0,,,,,,2.2,,,0.0,,0.1,0.0,,,0.0,,0.0,0.0,,,,,,,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,2.2,,,0.0,,0.1,0.0,,,0.0,,0.0,0.0,,,,,,,,,1.0,,True,,True,True,,,,,,False,,,True,,False,True,,,True,,True,True,,,,,,,,,False,
48303,1659,1117.0,1131.1,896.6,946.0,950.0,,,,,,752.7,,,848.0,,999.6,634.8,,1310.1,1297.3,1138.4,1265.0,1780.0,,,,869.0,941.0,,,881.0,831.6,,-542.0,-527.9,-762.4,-713.0,-709.0,,,,,,-906.3,,,-811.0,,-659.4,-1024.2,,-348.9,-361.7,-520.6,-394.0,121.0,,,,-790.0,-718.0,,,-778.0,-827.4,,True,False,False,False,,,,,,False,,,False,,False,False,,True,True,True,True,True,,,,False,False,,,False,False,
48305,29,6.0,6.1,,6.0,0.0,,,,,,23.0,,,9.0,,7.3,2.9,,1.0,3.3,6.2,7.0,2.0,,,,,,,,9.0,3.9,,-23.0,-22.9,,-23.0,-29.0,,,,,,-6.0,,,-20.0,,-21.7,-26.1,,-28.0,-25.7,-22.8,-22.0,-27.0,,,,,,,,-20.0,-25.1,,True,,False,False,,,,,,True,,,True,,True,False,,False,False,True,True,False,,,,,,,,True,False,
48307,13,6.0,5.8,,6.0,5.0,,,,,,21.5,,,13.0,,8.3,5.2,,0.5,5.7,0.0,9.0,,,,,,,,,10.0,8.7,,-7.0,-7.2,,-7.0,-8.0,,,,,,8.5,,,0.0,,-4.7,-7.8,,-12.5,-7.3,-13.0,-4.0,,,,,,,,,-3.0,-4.3,,False,,False,False,,,,,,False,,,True,,True,False,,False,False,False,True,,,,,,,,,True,True,
48309,411,545.0,568.1,614.5,473.0,551.0,,,,,,182.1,,,394.0,,533.2,193.5,,406.7,469.3,14.0,570.0,727.0,,,,475.8,624.0,,,554.0,309.0,,134.0,157.1,203.5,62.0,140.0,,,,,,-228.9,,,-17.0,,122.2,-217.5,,-4.3,58.3,-397.0,159.0,316.0,,,,64.8,213.0,,,143.0,-102.0,,False,False,True,False,,,,,,False,,,True,,True,False,,True,True,False,False,False,,,,True,False,,,False,True,
48311,0,0.0,0.1,,0.0,0.0,,,,,,2.8,,,2.0,,0.2,0.1,,,0.0,,0.0,0.0,,,,,,,,0.0,1.6,3.2,0.0,0.1,,0.0,0.0,,,,,,2.8,,,2.0,,0.2,0.1,,,0.0,,0.0,0.0,,,,,,,,0.0,1.6,3.2,False,,True,True,,,,,,False,,,False,,False,False,,,False,,True,True,,,,,,,,True,False,False
48313,10,7.0,7.7,,5.0,0.0,,,,,,14.1,,,22.0,,10.5,6.5,,0.8,5.3,0.1,6.0,21.0,,,,,,,,19.0,4.8,27.8,-3.0,-2.3,,-5.0,-10.0,,,,,,4.1,,,12.0,,0.5,-3.5,,-9.2,-4.7,-9.9,-4.0,11.0,,,,,,,,9.0,-5.2,17.8,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,False,False,False
48315,5,6.0,6.1,,4.0,,,,,,,21.0,,,13.0,,6.3,2.6,,0.3,2.1,1.3,4.0,14.0,,,,,,,,11.0,1.8,1.4,1.0,1.1,,-1.0,,,,,,,16.0,,,8.0,,1.3,-2.4,,-4.7,-2.9,-3.7,-1.0,9.0,,,,,,,,6.0,-3.2,-3.6,False,,False,,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,False
48317,5,2.0,1.3,,1.0,0.0,,,,,,17.2,,,10.0,,1.7,1.5,,1.2,0.4,,,3.0,,,,,,,,2.0,1.3,6.0,-3.0,-3.7,,-4.0,-5.0,,,,,,12.2,,,5.0,,-3.3,-3.5,,-3.8,-4.6,,,-2.0,,,,,,,,-3.0,-3.7,1.0,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,,True,,,,,,,,False,False,True
48319,1,0.0,0.0,,0.0,0.0,,,,,,18.3,,,4.0,,0.0,0.2,,0.9,0.1,,1.0,2.0,,,,,,,,1.0,1.1,0.5,-1.0,-1.0,,-1.0,-1.0,,,,,,17.3,,,3.0,,-1.0,-0.8,,-0.1,-0.9,,0.0,1.0,,,,,,,,0.0,0.1,-0.5,False,,False,False,,,,,,False,,,False,,True,True,,True,True,,True,False,,,,,,,,True,True,True
48321,7,26.0,24.0,,19.0,19.0,,,,,,52.8,,,14.0,,19.8,9.3,,9.1,15.6,0.0,31.0,39.0,,,,22.1,,,,16.0,18.2,15.0,19.0,17.0,,12.0,12.0,,,,,,45.8,,,7.0,,12.8,2.3,,2.1,8.6,-7.0,24.0,32.0,,,,15.1,,,,9.0,11.2,8.0,True,,True,True,,,,,,False,,,True,,True,True,,True,True,True,False,False,,,,True,,,,True,True,True
48323,0,126.0,95.2,,46.0,0.0,,,,,,27.8,,,142.0,,132.6,4.6,,0.1,33.9,0.8,66.0,203.0,,,,132.2,,,,122.0,58.1,,126.0,95.2,,46.0,0.0,,,,,,27.8,,,142.0,,132.6,4.6,,0.1,33.9,0.8,66.0,203.0,,,,132.2,,,,122.0,58.1,,True,,True,True,,,,,,True,,,False,,False,True,,True,True,True,True,False,,,,False,,,,True,True,
48325,10,19.0,20.4,,18.0,0.0,,,,,,46.1,,,42.0,,18.3,22.0,,2.2,12.7,0.2,21.0,47.0,,,,22.4,,,,10.0,17.7,1.3,9.0,10.4,,8.0,-10.0,,,,,,36.1,,,32.0,,8.3,12.0,,-7.8,2.7,-9.8,11.0,37.0,,,,12.4,,,,0.0,7.7,-8.7,False,,True,False,,,,,,False,,,False,,True,False,,True,True,False,False,False,,,,False,,,,True,True,True
48327,4,6.0,6.1,,4.0,,,,,,,7.4,,,4.0,,4.2,0.6,,,2.1,,,1.0,,,,,,,,5.0,1.3,,2.0,2.1,,0.0,,,,,,,3.4,,,0.0,,0.2,-3.4,,,-1.9,,,-3.0,,,,,,,,1.0,-2.7,,False,,True,,,,,,,False,,,True,,True,False,,,True,,,False,,,,,,,,True,False,
48329,268,233.0,225.8,,185.0,229.0,,,,,,20.2,,,540.0,,258.8,139.1,,162.6,184.6,70.9,308.0,419.0,,,,203.6,128.0,,,302.0,102.7,,-35.0,-42.2,,-83.0,-39.0,,,,,,-247.8,,,272.0,,-9.2,-128.9,,-105.4,-83.4,-197.1,40.0,151.0,,,,-64.4,-140.0,,,34.0,-165.3,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,False,False,,,True,False,
48331,17,9.0,9.1,,8.0,7.0,,,,,,27.8,,,28.0,,12.9,11.0,,1.1,6.8,7.4,12.0,19.0,,,,,,,,12.0,7.9,1.5,-8.0,-7.9,,-9.0,-10.0,,,,,,10.8,,,11.0,,-4.1,-6.0,,-15.9,-10.2,-9.6,-5.0,2.0,,,,,,,,-5.0,-9.1,-15.5,True,,False,False,,,,,,False,,,False,,True,True,,False,False,False,True,True,,,,,,,,True,False,False
48333,5,5.0,4.4,,4.0,0.0,,,,,,4.5,,,4.0,,5.1,3.7,,0.7,1.2,,3.0,6.0,,,,,,,,5.0,4.0,1.2,0.0,-0.6,,-1.0,-5.0,,,,,,-0.5,,,-1.0,,0.1,-1.3,,-4.3,-3.8,,-2.0,1.0,,,,,,,,0.0,-1.0,-3.8,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,False,False,,,,,,,,True,False,False
48335,29,8.0,8.3,,5.0,0.0,,,,,,6.6,,,8.0,,11.6,6.4,,3.2,4.6,4.2,7.0,11.0,,,,,,,,15.0,4.5,,-21.0,-20.7,,-24.0,-29.0,,,,,,-22.4,,,-21.0,,-17.4,-22.6,,-25.8,-24.4,-24.8,-22.0,-18.0,,,,,,,,-14.0,-24.5,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,True,,,,,,,,True,False,
48337,34,14.0,15.0,,14.0,7.0,,,,,,23.7,,,18.0,,18.0,8.2,,5.9,11.0,14.5,11.0,36.0,,,,,,,,16.0,10.0,,-20.0,-19.0,,-20.0,-27.0,,,,,,-10.3,,,-16.0,,-16.0,-25.8,,-28.1,-23.0,-19.5,-23.0,2.0,,,,,,,,-18.0,-24.0,,True,,False,False,,,,,,True,,,True,,True,False,,False,False,True,False,True,,,,,,,,True,False,
48339,730,807.0,781.2,694.8,626.0,1135.0,,,,,,206.4,,,691.0,,913.0,404.3,,505.9,560.7,376.7,952.0,1148.0,,,,722.7,473.0,,,1138.0,319.3,,77.0,51.2,-35.2,-104.0,405.0,,,,,,-523.6,,,-39.0,,183.0,-325.7,,-224.1,-169.3,-353.3,222.0,418.0,,,,-7.3,-257.0,,,408.0,-410.7,,True,True,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,False,,,,True,False,,,False,False,
48341,47,36.0,34.5,,27.0,16.0,,,,,,54.6,,,71.0,,38.0,16.0,,8.2,22.0,1.5,26.0,84.0,,,,32.6,,,,17.0,9.0,,-11.0,-12.5,,-20.0,-31.0,,,,,,7.6,,,24.0,,-9.0,-31.0,,-38.8,-25.0,-45.5,-21.0,37.0,,,,-14.4,,,,-30.0,-38.0,,False,,False,False,,,,,,True,,,False,,True,False,,False,False,False,False,False,,,,False,,,,False,False,
48343,7,3.0,2.8,,3.0,4.0,,,,,,28.3,,,9.0,,5.2,4.4,,0.1,1.9,3.0,4.0,5.0,,,,,,,,3.0,3.9,5.5,-4.0,-4.2,,-4.0,-3.0,,,,,,21.3,,,2.0,,-1.8,-2.6,,-6.9,-5.1,-4.0,-3.0,-2.0,,,,,,,,-4.0,-3.1,-1.5,False,,False,True,,,,,,False,,,True,,True,True,,False,False,False,True,True,,,,,,,,False,True,True
48345,2,0.0,0.4,,0.0,0.0,,,,,,3.0,,,3.0,,0.0,0.1,,0.0,0.1,,0.0,1.0,,,,,,,,1.0,1.1,0.2,-2.0,-1.6,,-2.0,-2.0,,,,,,1.0,,,1.0,,-2.0,-1.9,,-2.0,-1.9,,-2.0,-1.0,,,,,,,,-1.0,-0.9,-1.8,True,,False,False,,,,,,True,,,True,,True,True,,True,True,,False,True,,,,,,,,True,True,True
48347,51,40.0,43.9,,40.0,42.0,,,,,,63.4,,,88.0,,44.5,41.1,,28.2,36.4,0.2,38.0,132.0,,,,38.7,,,,41.0,39.0,,-11.0,-7.1,,-11.0,-9.0,,,,,,12.4,,,37.0,,-6.5,-9.9,,-22.8,-14.6,-50.8,-13.0,81.0,,,,-12.3,,,,-10.0,-12.0,,True,,False,True,,,,,,False,,,False,,True,True,,False,False,False,False,False,,,,False,,,,True,False,
48349,23,38.0,34.8,,34.0,36.0,,,,,,35.2,,,87.0,,36.4,29.4,,10.7,27.7,0.8,32.0,66.0,,,,34.2,,,,29.0,26.8,,15.0,11.8,,11.0,13.0,,,,,,12.2,,,64.0,,13.4,6.4,,-12.3,4.7,-22.2,9.0,43.0,,,,11.2,,,,6.0,3.8,,True,,True,True,,,,,,True,,,False,,True,True,,True,True,False,True,False,,,,True,,,,True,True,
48351,0,5.0,4.3,,4.0,0.0,,,,,,18.9,,,22.0,,5.3,4.5,,0.2,1.4,4.7,3.0,7.0,,,,,,,,4.0,4.4,,5.0,4.3,,4.0,0.0,,,,,,18.9,,,22.0,,5.3,4.5,,0.2,1.4,4.7,3.0,7.0,,,,,,,,4.0,4.4,,True,,True,True,,,,,,False,,,False,,False,True,,True,True,True,True,False,,,,,,,,True,True,
48353,53,35.0,35.1,,21.0,15.0,,,,,,9.7,,,18.0,,45.1,16.5,,30.1,20.9,32.6,35.0,151.0,,,,,,,,41.0,20.2,,-18.0,-17.9,,-32.0,-38.0,,,,,,-43.3,,,-35.0,,-7.9,-36.5,,-22.9,-32.1,-20.4,-18.0,98.0,,,,,,,,-12.0,-32.8,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,True,False,
48355,199,94.0,91.1,49.3,86.0,85.0,,,,,,0.0,,,240.0,,118.1,145.7,,45.3,86.3,1.1,97.0,63.0,,,,150.8,77.0,,,185.0,171.8,,-105.0,-107.9,-149.7,-113.0,-114.0,,,,,,-199.0,,,41.0,,-80.9,-53.3,,-153.7,-112.7,-197.9,-102.0,-136.0,,,,-48.2,-122.0,,,-14.0,-27.2,,False,False,False,False,,,,,,False,,,True,,True,True,,False,False,False,True,False,,,,True,False,,,True,True,
48357,61,51.0,47.5,,24.0,0.0,,,,,,46.1,,,24.0,,32.4,3.4,,21.5,18.8,25.4,48.0,3.0,,,,,,,,13.0,9.3,,-10.0,-13.5,,-37.0,-61.0,,,,,,-14.9,,,-37.0,,-28.6,-57.6,,-39.5,-42.2,-35.6,-13.0,-58.0,,,,,,,,-48.0,-51.7,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
48359,3,3.0,3.2,,2.0,0.0,,,,,,15.8,,,5.0,,4.3,0.1,,0.1,1.1,,2.0,3.0,,,,,,,,5.0,1.7,,0.0,0.2,,-1.0,-3.0,,,,,,12.8,,,2.0,,1.3,-2.9,,-2.9,-1.9,,-1.0,0.0,,,,,,,,2.0,-1.3,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,False,True,,,,,,,,False,False,
48361,28,38.0,41.2,,36.0,17.0,,,,,,62.2,,,85.0,,21.9,32.7,,1.9,21.2,54.4,29.0,75.0,,,,34.3,,,,0.0,43.3,16.5,10.0,13.2,,8.0,-11.0,,,,,,34.2,,,57.0,,-6.1,4.7,,-26.1,-6.8,26.4,1.0,47.0,,,,6.3,,,,-28.0,15.3,-11.5,False,,True,False,,,,,,False,,,False,,True,True,,False,True,False,True,False,,,,True,,,,False,False,False
48363,35,33.0,30.7,,22.0,14.0,,,,,,22.4,,,24.0,,42.3,19.2,,8.3,19.1,11.8,34.0,58.0,,,,,,,,39.0,24.5,,-2.0,-4.3,,-13.0,-21.0,,,,,,-12.6,,,-11.0,,7.3,-15.8,,-26.7,-15.9,-23.2,-1.0,23.0,,,,,,,,4.0,-10.5,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,False,
48365,24,27.0,25.9,,20.0,20.0,,,,,,38.8,,,36.0,,31.9,17.9,,6.6,16.4,13.8,31.0,58.0,,,,,,,,36.0,11.4,,3.0,1.9,,-4.0,-4.0,,,,,,14.8,,,12.0,,7.9,-6.1,,-17.4,-7.6,-10.2,7.0,34.0,,,,,,,,12.0,-12.6,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
48367,122,94.0,90.4,,82.0,59.0,,,,,,59.9,,,131.0,,95.3,114.2,,43.3,68.8,99.1,92.0,300.0,,,,92.1,82.0,,,63.0,74.4,,-28.0,-31.6,,-40.0,-63.0,,,,,,-62.1,,,9.0,,-26.7,-7.8,,-78.7,-53.2,-22.9,-30.0,178.0,,,,-29.9,-40.0,,,-59.0,-47.6,,False,,False,False,,,,,,False,,,True,,True,True,,False,False,True,False,False,,,,False,False,,,False,False,
48369,73,13.0,13.9,,10.0,0.0,,,,,,22.7,,,27.0,,9.4,6.4,,7.3,14.2,0.1,11.0,11.0,,,,,,,,3.0,10.2,,-60.0,-59.1,,-63.0,-73.0,,,,,,-50.3,,,-46.0,,-63.6,-66.6,,-65.7,-58.8,-72.9,-62.0,-62.0,,,,,,,,-70.0,-62.8,,True,,False,False,,,,,,True,,,True,,False,False,,False,True,False,False,False,,,,,,,,False,False,
48371,15,17.0,17.1,,16.0,,,,,,,30.6,,,24.0,,22.4,10.9,,3.1,13.6,0.0,27.0,14.0,,,,,,,,29.0,15.0,,2.0,2.1,,1.0,,,,,,,15.6,,,9.0,,7.4,-4.1,,-11.9,-1.4,-15.0,12.0,-1.0,,,,,,,,14.0,0.0,,False,,True,,,,,,,False,,,False,,False,False,,False,True,False,False,True,,,,,,,,False,True,
48373,17,12.0,13.4,,11.0,11.0,,,,,,49.3,,,70.0,,5.5,10.8,,2.1,8.0,10.5,14.0,9.0,,,,,,,,1.0,17.3,,-5.0,-3.6,,-6.0,-6.0,,,,,,32.3,,,53.0,,-11.5,-6.2,,-14.9,-9.0,-6.5,-3.0,-8.0,,,,,,,,-16.0,0.3,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,True,
