,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
38079,146,84.0,63.0,,,,,188.0,,89.1,17.1,0.0,26.3,98.0,,88.0,-62.0,-83.0,,,,,42.0,,-56.9,-128.9,-146.0,-119.7,-48.0,,-58.0,False,,,,,True,,True,False,False,False,True,,True
38081,87,24.0,0.0,,,,,36.0,,2.2,2.2,,4.0,,,48.0,-63.0,-87.0,,,,,-51.0,,-84.8,-84.8,,-83.0,,,-39.0,False,,,,,True,,False,False,,False,,,True
38083,20,0.0,0.0,,,,,6.0,,0.7,,,2.7,0.7,,0.0,-20.0,-20.0,,,,,-14.0,,-19.3,,,-17.3,-19.3,,-20.0,False,,,,,True,,True,,,True,True,,False
38085,92,42.0,0.0,,,,,144.0,,16.4,6.0,0.0,6.0,119.3,,11.0,-50.0,-92.0,,,,,52.0,,-75.6,-86.0,-92.0,-86.0,27.3,,-81.0,False,,,,,False,,False,False,False,False,True,,False
38087,5,6.0,0.0,,,,,6.0,,2.1,0.3,,0.5,3.7,,8.0,1.0,-5.0,,,,,1.0,,-2.9,-4.7,,-4.5,-1.3,,3.0,False,,,,,False,,False,False,,False,False,,False
38089,1288,1266.0,1248.0,,,,,527.0,,288.6,401.4,585.8,429.8,1026.0,,413.0,-22.0,-40.0,,,,,-761.0,,-999.4,-886.6,-702.2,-858.2,-262.0,,-875.0,False,,,,,False,,False,False,False,False,False,,False
38091,10,42.0,,,,,,10.0,,5.8,1.9,,9.5,,,55.0,32.0,,,,,,0.0,,-4.2,-8.1,,-0.5,,,45.0,,,,,,True,,True,True,,True,,,False
38093,394,642.0,1747.0,,,,,278.0,,102.4,1705.8,56.7,1409.1,292.1,,608.0,248.0,1353.0,,,,,-116.0,,-291.6,1311.8,-337.3,1015.1,-101.9,,214.0,False,,,,,True,,False,False,False,False,True,,True
38095,60,18.0,0.0,,,,,6.0,,2.6,,,4.5,7.0,,69.0,-42.0,-60.0,,,,,-54.0,,-57.4,,,-55.5,-53.0,,9.0,False,,,,,False,,False,,,False,False,,True
38097,130,54.0,0.0,,,,,30.0,,23.9,21.2,,32.0,44.7,,68.0,-76.0,-130.0,,,,,-100.0,,-106.1,-108.8,,-98.0,-85.3,,-62.0,False,,,,,False,,False,False,,False,False,,True
38099,169,72.0,42.0,,,,,50.0,,49.7,8.4,94.6,31.5,55.3,,25.0,-97.0,-127.0,,,,,-119.0,,-119.3,-160.6,-74.4,-137.5,-113.7,,-144.0,False,,,,,False,,False,False,True,False,False,,False
38101,1253,540.0,417.0,,,,,1840.0,,582.8,182.9,352.1,194.1,1075.1,,347.0,-713.0,-836.0,,,,,587.0,,-670.2,-1070.1,-900.9,-1059.0,-177.9,,-906.0,False,,,,,True,,True,False,False,False,True,,False
38103,46,6.0,0.0,,,,,18.0,,7.3,8.7,,5.0,,,2.0,-40.0,-46.0,,,,,-28.0,,-38.7,-37.3,,-41.0,,,-44.0,False,,,,,True,,True,True,,False,,,False
38105,1070,582.0,1309.0,,,,,793.0,,208.8,319.8,279.7,208.1,194.9,,793.0,-488.0,239.0,,,,,-277.0,,-861.2,-750.2,-790.3,-861.9,-875.1,,-277.0,True,,,,,True,,False,False,False,False,False,,True
39001,92,24.0,8.0,,,,,114.0,,108.0,5.5,,24.3,43.9,,17.0,-68.0,-84.0,,,,,22.0,,16.0,-86.5,,-67.7,-48.1,,-75.0,False,,,,,True,,True,False,,True,True,,False
39003,734,498.0,262.0,,,,,706.0,,844.7,269.4,726.1,204.8,336.4,,197.0,-236.0,-472.0,,,,,-28.0,,110.7,-464.6,-7.9,-529.2,-397.6,,-537.0,False,,,,,True,,True,False,True,False,False,,False
39005,189,84.0,84.0,,,,,88.0,,112.8,21.2,78.5,24.9,54.9,,518.0,-105.0,-105.0,,,,,-101.0,,-76.2,-167.8,-110.5,-164.1,-134.1,,329.0,False,,,,,True,,True,False,False,False,False,,False
39007,86,90.0,56.0,,,,,165.0,,174.3,10.3,73.4,40.0,76.8,,151.0,4.0,-30.0,,,,,79.0,,88.3,-75.7,-12.6,-46.0,-9.2,,65.0,False,,,,,False,,False,False,False,False,False,,False
39009,722,204.0,705.0,,,,,625.0,,267.6,129.5,61.1,1.4,165.2,,651.0,-518.0,-17.0,,,,,-97.0,,-454.4,-592.5,-660.9,-720.6,-556.8,,-71.0,True,,,,,True,,True,False,False,False,False,,True
39011,438,312.0,311.0,,,,,244.0,,442.8,95.1,458.6,220.7,234.0,,298.0,-126.0,-127.0,,,,,-194.0,,4.8,-342.9,20.6,-217.3,-204.0,,-140.0,False,,,,,False,,True,False,True,False,False,,False
39013,78,60.0,6.0,,,,,155.0,,128.8,14.9,68.9,4.5,33.8,,122.0,-18.0,-72.0,,,,,77.0,,50.8,-63.1,-9.1,-73.5,-44.2,,44.0,False,,,,,False,,False,False,True,False,False,,False
39015,118,162.0,185.0,,,,,95.0,,283.8,52.1,322.8,48.8,175.6,,168.0,44.0,67.0,,,,,-23.0,,165.8,-65.9,204.8,-69.2,57.6,,50.0,False,,,,,True,,False,False,False,False,False,,False
39017,3077,4812.0,6603.0,,,,,2006.0,,1998.4,3935.0,2605.3,1360.7,2948.9,,4312.0,1735.0,3526.0,,,,,-1071.0,,-1078.6,858.0,-471.7,-1716.3,-128.1,,1235.0,False,,,,,True,,True,True,True,True,True,,True
39019,55,42.0,21.0,,,,,14.0,,65.6,7.7,75.2,27.0,21.0,,66.0,-13.0,-34.0,,,,,-41.0,,10.6,-47.3,20.2,-28.0,-34.0,,11.0,False,,,,,False,,True,False,False,False,False,,True
39021,120,72.0,17.0,,,,,114.0,,225.7,22.7,291.0,63.5,61.6,,43.0,-48.0,-103.0,,,,,-6.0,,105.7,-97.3,171.0,-56.5,-58.4,,-77.0,False,,,,,True,,False,False,False,False,False,,False
39023,787,666.0,1381.0,,,,,449.0,,582.8,208.4,362.9,229.2,539.9,,693.0,-121.0,594.0,,,,,-338.0,,-204.2,-578.6,-424.1,-557.8,-247.1,,-94.0,False,,,,,False,,False,False,False,False,False,,True
39025,873,654.0,529.0,,,,,791.0,,1149.8,473.8,954.1,464.5,272.2,,383.0,-219.0,-344.0,,,,,-82.0,,276.8,-399.2,81.1,-408.5,-600.8,,-490.0,False,,,,,True,,False,False,True,False,False,,False
39027,154,114.0,88.0,,,,,154.0,,253.4,13.6,384.6,20.3,62.7,,50.0,-40.0,-66.0,,,,,0.0,,99.4,-140.4,230.6,-133.7,-91.3,,-104.0,False,,,,,True,,False,False,False,False,False,,False
39029,205,312.0,504.0,,,,,274.0,,364.2,68.4,101.8,55.6,173.3,,395.0,107.0,299.0,,,,,69.0,,159.2,-136.6,-103.2,-149.4,-31.7,,190.0,False,,,,,True,,False,False,True,False,True,,False
39031,68,18.0,3.0,,,,,59.0,,98.1,0.9,62.2,0.4,6.7,,8.0,-50.0,-65.0,,,,,-9.0,,30.1,-67.1,-5.8,-67.6,-61.3,,-60.0,False,,,,,True,,True,False,True,False,False,,False
39033,198,60.0,94.0,,,,,85.0,,167.4,9.0,80.4,25.0,37.8,,77.0,-138.0,-104.0,,,,,-113.0,,-30.6,-189.0,-117.6,-173.0,-160.2,,-121.0,True,,,,,True,,True,False,True,False,False,,True
39035,2913,3876.0,2913.0,,,,,4488.0,,4540.9,3001.2,558.3,533.8,2399.9,,3097.0,963.0,0.0,,,,,1575.0,,1627.9,88.2,-2354.7,-2379.2,-513.1,,184.0,True,,,,,False,,False,True,False,False,True,,True
39037,404,360.0,308.0,,,,,190.0,,399.3,93.9,310.2,67.5,372.3,,186.0,-44.0,-96.0,,,,,-214.0,,-4.7,-310.1,-93.8,-336.5,-31.7,,-218.0,False,,,,,False,,True,False,False,False,True,,False
39039,203,120.0,147.0,,,,,166.0,,266.1,44.2,271.2,37.6,79.4,,119.0,-83.0,-56.0,,,,,-37.0,,63.1,-158.8,68.2,-165.4,-123.6,,-84.0,True,,,,,True,,True,False,True,False,False,,False
39041,970,852.0,1166.0,,,,,817.0,,977.2,411.6,507.2,85.6,498.0,,894.0,-118.0,196.0,,,,,-153.0,,7.2,-558.4,-462.8,-884.4,-472.0,,-76.0,False,,,,,False,,True,False,False,False,False,,True
39043,301,252.0,108.0,,,,,199.0,,554.7,120.8,510.4,92.4,303.4,,110.0,-49.0,-193.0,,,,,-102.0,,253.7,-180.2,209.4,-208.6,2.4,,-191.0,False,,,,,False,,False,False,False,False,True,,False
39045,702,642.0,665.0,,,,,587.0,,660.2,305.6,394.8,49.4,384.5,,342.0,-60.0,-37.0,,,,,-115.0,,-41.8,-396.4,-307.2,-652.5,-317.5,,-360.0,True,,,,,False,,True,False,False,False,False,,False
39047,212,78.0,35.0,,,,,87.0,,225.5,21.7,272.7,39.6,57.1,,22.0,-134.0,-177.0,,,,,-125.0,,13.5,-190.3,60.7,-172.4,-154.9,,-190.0,False,,,,,True,,True,False,True,False,False,,False
39049,7466,8628.0,13706.0,,,,,8236.0,,4424.9,8643.8,745.6,1209.6,7466.5,,8323.0,1162.0,6240.0,,,,,770.0,,-3041.1,1177.8,-6720.4,-6256.4,0.5,,857.0,False,,,,,True,,False,False,False,False,True,,True
39051,264,102.0,148.0,,,,,171.0,,206.4,19.3,196.4,0.0,61.9,,146.0,-162.0,-116.0,,,,,-93.0,,-57.6,-244.7,-67.6,-264.0,-202.1,,-118.0,True,,,,,True,,True,False,True,False,False,,True
39053,119,114.0,89.0,,,,,127.0,,171.7,4.6,316.9,27.1,219.1,,37.0,-5.0,-30.0,,,,,8.0,,52.7,-114.4,197.9,-91.9,100.1,,-82.0,False,,,,,False,,False,False,False,False,False,,False
39055,155,294.0,984.0,,,,,155.0,,173.4,141.7,235.1,80.4,195.1,,717.0,139.0,829.0,,,,,0.0,,18.4,-13.3,80.1,-74.6,40.1,,562.0,False,,,,,True,,True,True,True,True,True,,False
39057,986,768.0,1399.0,,,,,699.0,,1064.9,861.9,1122.9,556.9,472.8,,803.0,-218.0,413.0,,,,,-287.0,,78.9,-124.1,136.9,-429.1,-513.2,,-183.0,False,,,,,False,,True,True,True,False,False,,True
39059,122,66.0,78.0,,,,,65.0,,104.9,7.5,59.7,13.7,31.4,,366.0,-56.0,-44.0,,,,,-57.0,,-17.1,-114.5,-62.3,-108.3,-90.6,,244.0,True,,,,,False,,True,False,False,False,False,,False
39061,4099,3732.0,2587.0,,,,,4633.0,,2247.1,3062.5,389.2,156.2,2438.6,,4290.0,-367.0,-1512.0,,,,,534.0,,-1851.9,-1036.5,-3709.8,-3942.8,-1660.4,,191.0,False,,,,,False,,False,False,False,False,False,,True
39063,405,300.0,343.0,,,,,384.0,,664.6,133.8,363.1,12.3,217.6,,178.0,-105.0,-62.0,,,,,-21.0,,259.6,-271.2,-41.9,-392.7,-187.4,,-227.0,True,,,,,True,,False,False,True,False,False,,False
39065,77,108.0,117.0,,,,,163.0,,197.9,10.2,216.1,34.9,81.8,,90.0,31.0,40.0,,,,,86.0,,120.9,-66.8,139.1,-42.1,4.8,,13.0,False,,,,,False,,False,False,False,False,True,,True
39067,45,18.0,4.0,,,,,6.0,,20.2,0.5,,4.0,22.1,,123.0,-27.0,-41.0,,,,,-39.0,,-24.8,-44.5,,-41.0,-22.9,,78.0,False,,,,,False,,True,False,,False,True,,False
39069,206,120.0,272.0,,,,,105.0,,250.8,69.1,301.4,63.2,102.6,,20.0,-86.0,66.0,,,,,-101.0,,44.8,-136.9,95.4,-142.8,-103.4,,-186.0,True,,,,,False,,True,False,False,False,False,,False
39071,165,48.0,0.0,,,,,107.0,,148.2,12.8,86.8,51.2,38.4,,62.0,-117.0,-165.0,,,,,-58.0,,-16.8,-152.2,-78.2,-113.8,-126.6,,-103.0,False,,,,,True,,True,False,True,True,False,,True
39073,44,36.0,42.0,,,,,54.0,,114.1,2.9,80.2,33.2,40.9,,14.0,-8.0,-2.0,,,,,10.0,,70.1,-41.1,36.2,-10.8,-3.1,,-30.0,True,,,,,False,,False,False,False,False,True,,False
39075,172,30.0,9.0,,,,,315.0,,41.7,2.5,17.8,21.5,21.8,,11.0,-142.0,-163.0,,,,,143.0,,-130.3,-169.5,-154.2,-150.5,-150.2,,-161.0,False,,,,,False,,True,False,False,False,False,,False
39077,194,144.0,104.0,,,,,146.0,,178.8,47.3,158.3,141.0,92.9,,244.0,-50.0,-90.0,,,,,-48.0,,-15.2,-146.7,-35.7,-53.0,-101.1,,50.0,False,,,,,True,,True,False,True,False,False,,False
39079,228,114.0,152.0,,,,,142.0,,237.1,13.4,321.5,81.3,137.4,,31.0,-114.0,-76.0,,,,,-86.0,,9.1,-214.6,93.5,-146.7,-90.6,,-197.0,True,,,,,True,,True,False,True,False,True,,False
39081,143,150.0,397.0,,,,,76.0,,215.3,28.6,140.6,0.8,99.8,,546.0,7.0,254.0,,,,,-67.0,,72.3,-114.4,-2.4,-142.2,-43.2,,403.0,False,,,,,False,,False,False,True,False,False,,False
39083,85,78.0,43.0,,,,,126.0,,301.0,17.8,197.5,0.0,38.9,,118.0,-7.0,-42.0,,,,,41.0,,216.0,-67.2,112.5,-85.0,-46.1,,33.0,False,,,,,False,,False,False,False,False,False,,False
39085,419,654.0,1640.0,,,,,425.0,,1069.3,339.2,190.0,49.1,290.9,,980.0,235.0,1221.0,,,,,6.0,,650.3,-79.8,-229.0,-369.9,-128.1,,561.0,False,,,,,True,,False,True,True,False,True,,False
39087,396,288.0,331.0,,,,,197.0,,499.0,144.6,355.1,138.3,255.9,,281.0,-108.0,-65.0,,,,,-199.0,,103.0,-251.4,-40.9,-257.7,-140.1,,-115.0,True,,,,,False,,True,False,True,False,False,,False
39089,712,618.0,1368.0,,,,,703.0,,891.0,240.6,280.8,427.0,397.0,,855.0,-94.0,656.0,,,,,-9.0,,179.0,-471.4,-431.2,-285.0,-315.0,,143.0,False,,,,,True,,False,False,False,False,False,,False
39091,141,120.0,80.0,,,,,194.0,,312.4,17.5,324.3,52.2,89.7,,96.0,-21.0,-61.0,,,,,53.0,,171.4,-123.5,183.3,-88.8,-51.3,,-45.0,False,,,,,False,,False,False,False,False,False,,False
39093,433,438.0,401.0,,,,,929.0,,915.4,212.7,376.1,84.9,406.0,,317.0,5.0,-32.0,,,,,496.0,,482.4,-220.3,-56.9,-348.1,-27.0,,-116.0,False,,,,,False,,False,False,False,False,False,,False
39095,1366,1896.0,1623.0,,,,,2308.0,,3010.2,908.3,723.5,499.7,1632.3,,1482.0,530.0,257.0,,,,,942.0,,1644.2,-457.7,-642.5,-866.3,266.3,,116.0,True,,,,,False,,False,True,False,False,True,,True
39097,285,198.0,165.0,,,,,360.0,,312.6,46.3,188.7,92.6,171.8,,136.0,-87.0,-120.0,,,,,75.0,,27.6,-238.7,-96.3,-192.4,-113.2,,-149.0,False,,,,,True,,True,False,False,False,False,,False
39099,660,270.0,113.0,,,,,586.0,,554.1,105.8,186.9,125.6,332.9,,93.0,-390.0,-547.0,,,,,-74.0,,-105.9,-554.2,-473.1,-534.4,-327.1,,-567.0,False,,,,,True,,True,False,False,False,True,,False
39101,288,132.0,,,,,,452.0,,233.0,20.4,8.8,81.2,43.8,,12.0,-156.0,,,,,,164.0,,-55.0,-267.6,-279.2,-206.8,-244.2,,-276.0,,,,,,False,,True,False,False,False,False,,False
39103,456,654.0,731.0,,,,,362.0,,1234.8,245.2,1205.1,380.8,423.2,,634.0,198.0,275.0,,,,,-94.0,,778.8,-210.8,749.1,-75.2,-32.8,,178.0,False,,,,,True,,False,False,False,True,True,,True
39105,54,174.0,242.0,,,,,48.0,,189.7,80.8,207.7,41.3,140.1,,91.0,120.0,188.0,,,,,-6.0,,135.7,26.8,153.7,-12.7,86.1,,37.0,False,,,,,True,,False,True,False,True,True,,True
39107,550,384.0,358.0,,,,,202.0,,335.1,122.7,243.7,50.4,277.0,,209.0,-166.0,-192.0,,,,,-348.0,,-214.9,-427.3,-306.3,-499.6,-273.0,,-341.0,False,,,,,False,,False,False,False,False,False,,False
39109,765,492.0,725.0,,,,,429.0,,638.3,270.4,394.3,273.6,329.8,,548.0,-273.0,-40.0,,,,,-336.0,,-126.7,-494.6,-370.7,-491.4,-435.2,,-217.0,True,,,,,False,,True,False,False,False,False,,True
39111,32,12.0,0.0,,,,,6.0,,33.5,0.1,22.3,0.7,4.6,,8.0,-20.0,-32.0,,,,,-26.0,,1.5,-31.9,-9.7,-31.3,-27.4,,-24.0,False,,,,,False,,True,False,True,False,False,,False
39113,3207,5898.0,5563.0,,,,,2490.0,,2778.4,3937.3,1959.4,1919.4,3221.3,,5888.0,2691.0,2356.0,,,,,-717.0,,-428.6,730.3,-1247.6,-1287.6,14.3,,2681.0,True,,,,,True,,True,True,True,True,True,,True
39115,24,12.0,0.0,,,,,18.0,,47.2,1.1,,6.9,5.7,,4.0,-12.0,-24.0,,,,,-6.0,,23.2,-22.9,,-17.1,-18.3,,-20.0,False,,,,,True,,False,False,,False,False,,False
39117,87,54.0,45.0,,,,,60.0,,171.0,3.8,217.5,4.0,70.9,,29.0,-33.0,-42.0,,,,,-27.0,,84.0,-83.2,130.5,-83.0,-16.1,,-58.0,False,,,,,True,,False,False,False,False,True,,False
39119,472,108.0,35.0,,,,,226.0,,276.9,25.8,267.1,7.3,167.6,,256.0,-364.0,-437.0,,,,,-246.0,,-195.1,-446.2,-204.9,-464.7,-304.4,,-216.0,False,,,,,True,,True,False,True,False,True,,True
39121,87,12.0,0.0,,,,,15.0,,17.1,0.4,,0.3,12.2,,138.0,-75.0,-87.0,,,,,-72.0,,-69.9,-86.6,,-86.7,-74.8,,51.0,False,,,,,True,,True,False,,False,True,,True
39123,104,60.0,27.0,,,,,67.0,,164.6,4.3,116.9,5.3,43.5,,20.0,-44.0,-77.0,,,,,-37.0,,60.6,-99.7,12.9,-98.7,-60.5,,-84.0,False,,,,,True,,False,False,True,False,False,,False
39125,93,30.0,4.0,,,,,57.0,,60.8,5.4,,1.2,27.3,,32.0,-63.0,-89.0,,,,,-36.0,,-32.2,-87.6,,-91.8,-65.7,,-61.0,False,,,,,True,,True,False,,False,False,,True
39127,96,144.0,129.0,,,,,91.0,,221.2,47.5,251.0,56.1,110.1,,59.0,48.0,33.0,,,,,-5.0,,125.2,-48.5,155.0,-39.9,14.1,,-37.0,True,,,,,True,,False,False,False,True,True,,True
39129,426,162.0,37.0,,,,,320.0,,205.3,82.3,6.4,232.6,98.1,,63.0,-264.0,-389.0,,,,,-106.0,,-220.7,-343.7,-419.6,-193.4,-327.9,,-363.0,False,,,,,True,,True,False,False,True,False,,False
39131,162,54.0,101.0,,,,,69.0,,148.9,18.4,131.8,38.4,42.9,,33.0,-108.0,-61.0,,,,,-93.0,,-13.1,-143.6,-30.2,-123.6,-119.1,,-129.0,True,,,,,True,,True,False,True,False,False,,False
39133,590,492.0,1941.0,,,,,411.0,,545.4,339.5,227.6,67.0,242.1,,1477.0,-98.0,1351.0,,,,,-179.0,,-44.6,-250.5,-362.4,-523.0,-347.9,,887.0,False,,,,,False,,True,False,False,False,False,,False
39135,194,270.0,196.0,,,,,109.0,,314.1,58.3,380.7,67.1,568.8,,217.0,76.0,2.0,,,,,-85.0,,120.1,-135.7,186.7,-126.9,374.8,,23.0,True,,,,,False,,False,False,False,False,False,,True
39137,445,546.0,1609.0,,,,,104.0,,302.2,285.0,261.3,142.7,439.1,,416.0,101.0,1164.0,,,,,-341.0,,-142.8,-160.0,-183.7,-302.3,-5.9,,-29.0,False,,,,,False,,False,False,False,False,True,,True
39139,523,150.0,157.0,,,,,379.0,,351.8,26.3,140.8,49.7,104.5,,98.0,-373.0,-366.0,,,,,-144.0,,-171.2,-496.7,-382.2,-473.3,-418.5,,-425.0,True,,,,,True,,True,False,False,False,False,,False
39141,509,564.0,1170.0,,,,,377.0,,915.1,434.0,606.4,110.9,411.1,,485.0,55.0,661.0,,,,,-132.0,,406.1,-75.0,97.4,-398.1,-97.9,,-24.0,False,,,,,False,,False,False,False,False,False,,True
39143,155,144.0,54.0,,,,,161.0,,361.9,12.7,259.8,9.4,108.5,,91.0,-11.0,-101.0,,,,,6.0,,206.9,-142.3,104.8,-145.6,-46.5,,-64.0,False,,,,,True,,False,False,False,False,False,,False
39145,374,288.0,405.0,,,,,288.0,,720.2,124.2,326.5,116.8,174.3,,234.0,-86.0,31.0,,,,,-86.0,,346.2,-249.8,-47.5,-257.2,-199.7,,-140.0,True,,,,,False,,False,False,True,False,False,,False
39147,196,216.0,197.0,,,,,195.0,,477.7,24.8,391.6,47.0,89.2,,98.0,20.0,1.0,,,,,-1.0,,281.7,-171.2,195.6,-149.0,-106.8,,-98.0,True,,,,,True,,False,False,False,False,False,,False
39149,412,498.0,860.0,,,,,182.0,,466.0,223.0,431.5,103.4,297.3,,429.0,86.0,448.0,,,,,-230.0,,54.0,-189.0,19.5,-308.6,-114.7,,17.0,False,,,,,False,,True,False,True,False,False,,True
39151,1146,858.0,744.0,,,,,1178.0,,1651.8,238.3,1843.9,613.0,607.2,,611.0,-288.0,-402.0,,,,,32.0,,505.8,-907.7,697.9,-533.0,-538.8,,-535.0,False,,,,,True,,False,False,False,False,False,,False
39153,1702,1578.0,1233.0,,,,,2134.0,,2342.4,649.1,687.7,941.4,1159.6,,1407.0,-124.0,-469.0,,,,,432.0,,640.4,-1052.9,-1014.3,-760.6,-542.4,,-295.0,False,,,,,False,,False,False,False,False,False,,False
39155,380,204.0,58.0,,,,,321.0,,463.3,98.3,209.7,61.4,127.2,,80.0,-176.0,-322.0,,,,,-59.0,,83.3,-281.7,-170.3,-318.6,-252.8,,-300.0,False,,,,,True,,True,False,True,False,False,,False
39157,290,120.0,92.0,,,,,225.0,,188.5,27.4,57.6,1.1,79.9,,69.0,-170.0,-198.0,,,,,-65.0,,-101.5,-262.6,-232.4,-288.9,-210.1,,-221.0,False,,,,,True,,True,False,False,False,False,,False
39159,322,210.0,213.0,,,,,228.0,,323.6,98.1,462.5,263.4,146.7,,140.0,-112.0,-109.0,,,,,-94.0,,1.6,-223.9,140.5,-58.6,-175.3,,-182.0,True,,,,,True,,True,False,False,True,False,,False
39161,121,42.0,87.0,,,,,107.0,,95.5,7.8,,14.8,59.3,,32.0,-79.0,-34.0,,,,,-14.0,,-25.5,-113.2,,-106.2,-61.7,,-89.0,True,,,,,True,,True,False,,False,True,,False
39163,45,12.0,0.0,,,,,22.0,,30.7,1.5,,5.4,7.3,,10.0,-33.0,-45.0,,,,,-23.0,,-14.3,-43.5,,-39.6,-37.7,,-35.0,False,,,,,True,,True,False,,False,False,,False
39165,1404,1296.0,1480.0,,,,,1037.0,,1085.6,583.8,1384.8,647.0,753.9,,1250.0,-108.0,76.0,,,,,-367.0,,-318.4,-820.2,-19.2,-757.0,-650.1,,-154.0,True,,,,,False,,False,False,True,False,False,,False
39167,93,42.0,8.0,,,,,145.0,,181.6,6.4,67.4,4.8,18.4,,54.0,-51.0,-85.0,,,,,52.0,,88.6,-86.6,-25.6,-88.2,-74.6,,-39.0,False,,,,,False,,False,False,True,False,False,,True
39169,438,354.0,392.0,,,,,340.0,,828.8,111.2,882.1,247.2,233.9,,304.0,-84.0,-46.0,,,,,-98.0,,390.8,-326.8,444.1,-190.8,-204.1,,-134.0,True,,,,,False,,False,False,False,False,False,,False
39171,142,48.0,121.0,,,,,165.0,,169.5,6.5,134.0,24.8,16.8,,30.0,-94.0,-21.0,,,,,23.0,,27.5,-135.5,-8.0,-117.2,-125.2,,-112.0,True,,,,,True,,True,False,True,False,False,,False
39173,945,744.0,1407.0,,,,,797.0,,1033.7,500.7,507.0,247.0,570.1,,685.0,-201.0,462.0,,,,,-148.0,,88.7,-444.3,-438.0,-698.0,-374.9,,-260.0,False,,,,,True,,True,False,False,False,False,,False
39175,85,36.0,40.0,,,,,54.0,,106.2,5.0,137.1,10.7,34.7,,10.0,-49.0,-45.0,,,,,-31.0,,21.2,-80.0,52.1,-74.3,-50.3,,-75.0,True,,,,,True,,True,False,False,False,False,,False
40001,227,336.0,452.0,,,,,327.0,,172.2,161.5,109.9,126.3,299.6,,204.0,109.0,225.0,,,,,100.0,,-54.8,-65.5,-117.1,-100.7,72.6,,-23.0,False,,,,,True,,True,True,False,True,True,,True
40003,86,42.0,,,,,,22.0,,21.1,0.8,,3.1,,,64.0,-44.0,,,,,,-64.0,,-64.9,-85.2,,-82.9,,,-22.0,,,,,,False,,False,False,,False,,,True
40005,234,336.0,562.0,,,,,138.0,,87.4,619.3,77.9,68.9,165.3,,238.0,102.0,328.0,,,,,-96.0,,-146.6,385.3,-156.1,-165.1,-68.7,,4.0,False,,,,,True,,False,False,False,False,True,,True
40007,36,0.0,0.0,,,,,12.0,,8.6,1.8,,0.0,3.5,,12.0,-36.0,-36.0,,,,,-24.0,,-27.4,-34.2,,-36.0,-32.5,,-24.0,False,,,,,True,,True,True,,False,True,,True
40009,622,48.0,7.0,,,,,278.0,,117.0,13.5,111.5,12.0,125.6,,78.0,-574.0,-615.0,,,,,-344.0,,-505.0,-608.5,-510.5,-610.0,-496.4,,-544.0,False,,,,,True,,True,False,True,False,True,,True
40011,98,54.0,50.0,,,,,46.0,,69.3,9.5,,19.6,88.4,,31.0,-44.0,-48.0,,,,,-52.0,,-28.7,-88.5,,-78.4,-9.6,,-67.0,False,,,,,False,,True,False,,False,True,,False
40013,654,342.0,379.0,,,,,278.0,,313.3,133.1,234.9,108.5,294.8,,249.0,-312.0,-275.0,,,,,-376.0,,-340.7,-520.9,-419.1,-545.5,-359.2,,-405.0,True,,,,,False,,False,False,False,False,False,,False
40015,447,198.0,234.0,,,,,291.0,,254.2,25.5,145.0,28.8,134.3,,180.0,-249.0,-213.0,,,,,-156.0,,-192.8,-421.5,-302.0,-418.2,-312.7,,-267.0,True,,,,,True,,True,False,False,False,False,,False
40017,1709,636.0,823.0,,,,,1059.0,,951.4,403.3,367.3,267.2,473.9,,371.0,-1073.0,-886.0,,,,,-650.0,,-757.6,-1305.7,-1341.7,-1441.8,-1235.1,,-1338.0,True,,,,,True,,True,False,False,False,False,,False
40019,303,162.0,154.0,,,,,309.0,,253.6,18.2,117.3,8.4,168.2,,371.0,-141.0,-149.0,,,,,6.0,,-49.4,-284.8,-185.7,-294.6,-134.8,,68.0,False,,,,,True,,True,False,False,False,True,,True
40021,552,612.0,1028.0,,,,,755.0,,448.2,768.5,241.2,569.1,708.5,,411.0,60.0,476.0,,,,,203.0,,-103.8,216.5,-310.8,17.1,156.5,,-141.0,False,,,,,False,,False,False,False,True,False,,False
