,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
36109,125,45.0,24.5,,45.0,48.0,,,,,,305.5,,,62.0,,46.4,176.9,,14.9,49.1,266.5,26.0,83.0,,14.5,,52.8,,,,36.0,41.4,22.8,-80.0,-100.5,,-80.0,-77.0,,,,,,180.5,,,-63.0,,-78.6,51.9,,-110.1,-75.9,141.5,-99.0,-42.0,,-110.5,,-72.2,,,,-89.0,-83.6,-102.2,False,,False,True,,,,,,False,,,True,,True,True,,False,True,False,False,True,,False,,True,,,,False,False,False
36111,146,51.0,48.7,,50.0,64.0,,,,,,85.6,,,68.0,,49.9,249.7,,17.7,58.8,85.4,94.0,212.0,,46.3,,49.9,35.0,,,52.0,47.9,86.0,-95.0,-97.3,,-96.0,-82.0,,,,,,-60.4,,,-78.0,,-96.1,103.7,,-128.3,-87.2,-60.6,-52.0,66.0,,-99.7,,-96.1,-111.0,,,-94.0,-98.1,-60.0,False,,False,True,,,,,,True,,,True,,False,False,,False,True,True,True,True,,False,,False,False,,,True,False,True
36113,60,63.0,68.2,,53.0,86.0,,,,,,34.9,,,47.0,,42.6,102.8,,23.6,59.5,36.4,28.0,109.0,,57.5,,50.2,,,,51.0,38.1,,3.0,8.2,,-7.0,26.0,,,,,,-25.1,,,-13.0,,-17.4,42.8,,-36.4,-0.5,-23.6,-32.0,49.0,,-2.5,,-9.8,,,,-9.0,-21.9,,False,,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,True,,False,,,,False,False,
36115,30,27.0,27.4,,25.0,49.0,,,,,,19.4,,,58.0,,30.0,118.1,,4.3,13.0,13.0,22.0,77.0,,8.3,,25.1,,,,8.0,12.1,,-3.0,-2.6,,-5.0,19.0,,,,,,-10.6,,,28.0,,-0.0,88.1,,-25.7,-17.0,-17.0,-8.0,47.0,,-21.7,,-4.9,,,,-22.0,-17.9,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,
36117,61,21.0,19.2,,20.0,12.0,,,,,,41.7,,,17.0,,22.6,111.4,,8.7,24.8,74.0,21.0,80.0,,20.3,,15.2,,,,37.0,18.0,22.4,-40.0,-41.8,,-41.0,-49.0,,,,,,-19.3,,,-44.0,,-38.4,50.4,,-52.3,-36.2,13.0,-40.0,19.0,,-40.7,,-45.8,,,,-24.0,-43.0,-38.6,False,,False,False,,,,,,True,,,False,,True,False,,False,True,True,False,True,,False,,False,,,,True,False,True
36119,1347,888.0,867.1,889.5,867.0,709.0,,,,,,80.8,,,950.0,,658.6,1719.2,,586.3,933.4,2203.8,445.0,1040.0,,661.0,,790.9,923.0,,,808.0,574.2,,-459.0,-479.9,-457.5,-480.0,-638.0,,,,,,-1266.2,,,-397.0,,-688.4,372.2,,-760.7,-413.6,856.8,-902.0,-307.0,,-686.0,,-556.1,-424.0,,,-539.0,-772.8,,False,True,False,False,,,,,,False,,,True,,False,True,,False,True,False,False,True,,False,,False,True,,,False,False,
36121,27,12.0,12.0,,12.0,1.0,,,,,,12.5,,,25.0,,17.2,39.6,,2.4,7.1,21.4,6.0,13.0,,19.3,,7.7,,,,18.0,8.7,25.2,-15.0,-15.0,,-15.0,-26.0,,,,,,-14.5,,,-2.0,,-9.8,12.6,,-24.6,-19.9,-5.6,-21.0,-14.0,,-7.7,,-19.3,,,,-9.0,-18.3,-1.8,False,,False,False,,,,,,True,,,True,,True,True,,False,False,True,False,True,,True,,False,,,,True,False,True
36123,22,0.0,0.2,,0.0,0.0,,,,,,4.6,,,9.0,,5.5,16.4,,2.6,2.1,,0.0,17.0,,3.0,,1.0,,,,0.0,0.2,6.4,-22.0,-21.8,,-22.0,-22.0,,,,,,-17.4,,,-13.0,,-16.5,-5.6,,-19.4,-19.9,,-22.0,-5.0,,-19.0,,-21.0,,,,-22.0,-21.8,-15.6,True,,False,False,,,,,,True,,,True,,True,True,,True,True,,False,True,,True,,True,,,,False,True,True
37001,807,663.0,664.6,,474.0,48.0,,,,,,629.0,,,312.0,,590.3,774.8,,321.3,558.1,409.7,864.0,26.0,,389.7,,695.6,485.0,,,689.0,410.9,387.2,-144.0,-142.4,,-333.0,-759.0,,,,,,-178.0,,,-495.0,,-216.7,-32.2,,-485.7,-248.9,-397.3,57.0,-781.0,,-417.3,,-111.4,-322.0,,,-118.0,-396.1,-419.8,True,,False,False,,,,,,False,,,False,,False,True,,False,False,False,True,False,,False,,True,False,,,True,False,False
37003,145,117.0,112.6,,104.0,29.0,,,,,,99.5,,,130.0,,137.1,149.4,,84.4,99.4,102.8,197.0,69.0,,12.8,,107.3,,,,204.0,58.5,,-28.0,-32.4,,-41.0,-116.0,,,,,,-45.5,,,-15.0,,-7.9,4.4,,-60.6,-45.6,-42.2,52.0,-76.0,,-132.2,,-37.7,,,,59.0,-86.5,,False,,False,False,,,,,,False,,,True,,True,True,,False,False,False,False,False,,False,,False,,,,False,False,
37005,35,30.0,31.4,,18.0,0.0,,,,,,115.0,,,18.0,,22.6,18.7,,7.9,24.2,0.0,72.0,6.0,,15.3,,33.7,,,,24.0,10.8,8.1,-5.0,-3.6,,-17.0,-35.0,,,,,,80.0,,,-17.0,,-12.4,-16.3,,-27.1,-10.8,-35.0,37.0,-29.0,,-19.7,,-1.3,,,,-11.0,-24.2,-26.9,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,True,,,,False,False,False
37007,86,144.0,145.5,,104.0,169.0,,,,,,117.0,,,99.0,,120.7,63.1,,81.1,139.0,66.1,273.0,0.0,,99.8,,93.0,,,,69.0,147.0,289.0,58.0,59.5,,18.0,83.0,,,,,,31.0,,,13.0,,34.7,-22.9,,-4.9,53.0,-19.9,187.0,-86.0,,13.8,,7.0,,,,-17.0,61.0,203.0,False,,True,False,,,,,,True,,,True,,True,True,,True,True,True,False,False,,True,,True,,,,True,False,False
37009,97,63.0,63.4,,48.0,4.0,,,,,,40.2,,,48.0,,85.0,78.5,,15.2,44.5,72.8,95.0,138.0,,13.6,,60.9,,,,79.0,39.8,,-34.0,-33.6,,-49.0,-93.0,,,,,,-56.8,,,-49.0,,-12.0,-18.5,,-81.8,-52.5,-24.2,-2.0,41.0,,-83.4,,-36.1,,,,-18.0,-57.2,,True,,False,False,,,,,,False,,,False,,True,True,,False,False,True,True,False,,False,,False,,,,True,False,
37011,166,102.0,90.1,,76.0,137.0,,,,,,274.4,,,131.0,,120.6,100.6,,61.9,56.7,0.0,75.0,131.0,,52.7,,75.4,,,,25.0,91.4,691.8,-64.0,-75.9,,-90.0,-29.0,,,,,,108.4,,,-35.0,,-45.4,-65.4,,-104.1,-109.3,-166.0,-91.0,-35.0,,-113.3,,-90.6,,,,-141.0,-74.6,525.8,False,,False,True,,,,,,False,,,True,,True,False,,False,False,False,False,True,,False,,False,,,,False,False,False
37013,248,378.0,387.9,,226.0,289.0,,,,,,247.4,,,130.0,,312.0,149.4,,184.6,229.9,135.2,440.0,253.0,,80.2,,265.8,,,,257.0,376.6,,130.0,139.9,,-22.0,41.0,,,,,,-0.6,,,-118.0,,64.0,-98.6,,-63.4,-18.1,-112.8,192.0,5.0,,-167.8,,17.8,,,,9.0,128.6,,False,,True,True,,,,,,True,,,True,,True,True,,True,True,True,False,True,,False,,True,,,,True,True,
37015,93,129.0,128.6,,89.0,60.0,,,,,,79.5,,,84.0,,104.5,67.7,,34.9,99.4,0.0,152.0,57.0,,33.3,,135.4,,,,139.0,111.1,,36.0,35.6,,-4.0,-33.0,,,,,,-13.5,,,-9.0,,11.5,-25.3,,-58.1,6.4,-93.0,59.0,-36.0,,-59.7,,42.4,,,,46.0,18.1,,True,,True,True,,,,,,True,,,True,,True,True,,False,True,False,False,False,,False,,False,,,,False,True,
37017,123,234.0,255.4,,118.0,70.0,,,,,,107.2,,,149.0,,287.6,163.1,,120.4,116.2,1.3,359.0,932.0,,27.6,,140.3,,,,262.0,164.4,,111.0,132.4,,-5.0,-53.0,,,,,,-15.8,,,26.0,,164.6,40.1,,-2.6,-6.8,-121.7,236.0,809.0,,-95.4,,17.3,,,,139.0,41.4,,False,,True,True,,,,,,True,,,True,,False,True,,True,True,False,False,False,,True,,True,,,,False,True,
37019,355,339.0,348.0,,265.0,335.0,,,,,,133.9,,,275.0,,368.1,184.1,,203.2,247.4,88.1,604.0,518.0,,142.5,,219.4,607.0,,,495.0,277.0,,-16.0,-7.0,,-90.0,-20.0,,,,,,-221.1,,,-80.0,,13.1,-170.9,,-151.8,-107.6,-266.9,249.0,163.0,,-212.5,,-135.6,252.0,,,140.0,-78.0,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,False,,,False,False,
37021,614,771.0,719.5,,740.0,1043.0,,,,,,433.9,,,775.0,,859.1,516.7,,548.6,527.4,630.2,1349.0,1152.0,,64.1,,653.9,1015.0,,,1200.0,609.0,,157.0,105.5,,126.0,429.0,,,,,,-180.1,,,161.0,,245.1,-97.3,,-65.4,-86.6,16.2,735.0,538.0,,-549.9,,39.9,401.0,,,586.0,-5.0,,True,,True,False,,,,,,False,,,False,,False,True,,True,True,True,False,False,,False,,True,False,,,False,True,
37023,353,276.0,262.4,,175.0,149.0,,,,,,160.3,,,356.0,,306.5,240.7,,138.2,178.8,43.6,500.0,382.0,,114.7,,197.7,,,,488.0,243.9,141.3,-77.0,-90.6,,-178.0,-204.0,,,,,,-192.7,,,3.0,,-46.5,-112.3,,-214.8,-174.2,-309.4,147.0,29.0,,-238.3,,-155.3,,,,135.0,-109.1,-211.7,False,,False,False,,,,,,False,,,True,,True,False,,False,False,False,False,True,,False,,False,,,,False,False,False
37025,545,780.0,747.7,,689.0,454.0,,,,,,593.7,,,695.0,,808.8,701.8,,547.2,768.0,491.7,1295.0,473.0,,525.6,,554.1,1356.0,,,816.0,682.6,1760.5,235.0,202.7,,144.0,-91.0,,,,,,48.7,,,150.0,,263.8,156.8,,2.2,223.0,-53.3,750.0,-72.0,,-19.4,,9.1,811.0,,,271.0,137.6,1215.5,True,,True,True,,,,,,True,,,True,,False,True,,True,True,True,False,True,,True,,True,False,,,False,True,False
37027,483,300.0,277.5,,247.0,130.0,,,,,,163.6,,,284.0,,353.3,198.9,,135.4,200.7,103.8,504.0,287.0,,250.9,,261.4,,,,446.0,218.5,,-183.0,-205.5,,-236.0,-353.0,,,,,,-319.4,,,-199.0,,-129.7,-284.1,,-347.6,-282.3,-379.2,21.0,-196.0,,-232.1,,-221.6,,,,-37.0,-264.5,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,False,,,,True,False,
37029,15,21.0,21.3,,18.0,0.0,,,,,,22.2,,,30.0,,17.1,23.2,,2.9,14.2,16.8,37.0,24.0,,8.7,,20.0,,,,20.0,16.6,34.0,6.0,6.3,,3.0,-15.0,,,,,,7.2,,,15.0,,2.1,8.2,,-12.1,-0.8,1.8,22.0,9.0,,-6.3,,5.0,,,,5.0,1.6,19.0,False,,True,False,,,,,,False,,,False,,True,False,,False,True,True,False,False,,False,,True,,,,True,True,False
37031,274,258.0,234.9,,190.0,76.0,,,,,,101.6,,,42.0,,282.7,135.5,,330.1,198.3,133.3,460.0,505.0,,75.4,,171.7,,,,378.0,238.0,,-16.0,-39.1,,-84.0,-198.0,,,,,,-172.4,,,-232.0,,8.7,-138.5,,56.1,-75.7,-140.7,186.0,231.0,,-198.6,,-102.3,,,,104.0,-36.0,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,
37033,194,111.0,104.0,,93.0,122.0,,,,,,56.0,,,35.0,,172.3,116.9,,75.7,92.9,33.6,169.0,146.0,,182.6,,86.5,,,,109.0,87.0,437.1,-83.0,-90.0,,-101.0,-72.0,,,,,,-138.0,,,-159.0,,-21.7,-77.1,,-118.3,-101.1,-160.4,-25.0,-48.0,,-11.4,,-107.5,,,,-85.0,-107.0,243.1,False,,False,True,,,,,,False,,,False,,True,True,,False,False,False,True,True,,True,,False,,,,False,False,False
37035,715,582.0,547.7,,480.0,646.0,,,,,,344.2,,,489.0,,612.3,328.3,,458.5,436.9,271.5,1086.0,401.0,,241.9,,470.7,578.0,,,761.0,402.6,397.1,-133.0,-167.3,,-235.0,-69.0,,,,,,-370.8,,,-226.0,,-102.7,-386.7,,-256.5,-278.1,-443.5,371.0,-314.0,,-473.1,,-244.3,-137.0,,,46.0,-312.4,-317.9,False,,False,True,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,False,,,True,False,False
37037,172,240.0,237.2,,174.0,190.0,,,,,,116.3,,,122.0,,222.2,163.4,,80.7,191.5,118.5,343.0,156.0,,81.8,,210.9,,,,278.0,194.5,593.3,68.0,65.2,,2.0,18.0,,,,,,-55.7,,,-50.0,,50.2,-8.6,,-91.3,19.5,-53.5,171.0,-16.0,,-90.2,,38.9,,,,106.0,22.5,421.3,True,,True,True,,,,,,True,,,True,,True,True,,False,True,True,False,True,,False,,True,,,,False,True,False
37039,89,156.0,148.2,,122.0,80.0,,,,,,84.5,,,49.0,,178.8,81.0,,91.1,124.0,112.9,121.0,29.0,,39.1,,135.0,,,,131.0,142.8,30.8,67.0,59.2,,33.0,-9.0,,,,,,-4.5,,,-40.0,,89.8,-8.0,,2.1,35.0,23.9,32.0,-60.0,,-49.9,,46.0,,,,42.0,53.8,-58.2,True,,True,True,,,,,,True,,,True,,False,True,,True,True,True,True,True,,True,,True,,,,True,True,True
37041,129,129.0,124.9,,122.0,18.0,,,,,,64.1,,,41.0,,152.5,51.4,,61.6,126.4,19.0,170.0,8.0,,122.1,,146.8,,,,113.0,121.2,,0.0,-4.1,,-7.0,-111.0,,,,,,-64.9,,,-88.0,,23.5,-77.6,,-67.4,-2.6,-110.0,41.0,-121.0,,-6.9,,17.8,,,,-16.0,-7.8,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,
37043,51,24.0,23.9,,18.0,0.0,,,,,,15.4,,,18.0,,19.0,11.6,,4.4,19.3,39.4,37.0,5.0,,13.2,,15.7,,,,29.0,26.1,35.9,-27.0,-27.1,,-33.0,-51.0,,,,,,-35.6,,,-33.0,,-32.0,-39.4,,-46.6,-31.7,-11.6,-14.0,-46.0,,-37.8,,-35.3,,,,-22.0,-24.9,-15.1,False,,False,False,,,,,,False,,,False,,False,False,,False,False,True,True,False,,False,,False,,,,True,True,True
37045,591,624.0,616.7,,513.0,1177.0,,,,,,387.8,,,330.0,,656.2,240.3,,492.3,545.0,374.5,1084.0,28.0,,268.4,,402.9,,,,569.0,611.2,843.1,33.0,25.7,,-78.0,586.0,,,,,,-203.2,,,-261.0,,65.2,-350.7,,-98.7,-46.0,-216.5,493.0,-563.0,,-322.6,,-188.1,,,,-22.0,20.2,252.1,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,True,True,False
37047,192,189.0,195.4,,161.0,115.0,,,,,,207.9,,,269.0,,198.6,220.1,,97.8,161.1,51.0,189.0,112.0,,145.9,,184.4,,,,139.0,192.9,414.3,-3.0,3.4,,-31.0,-77.0,,,,,,15.9,,,77.0,,6.6,28.1,,-94.2,-30.9,-141.0,-3.0,-80.0,,-46.1,,-7.6,,,,-53.0,0.9,222.3,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,True,False
37049,461,1146.0,1139.0,,501.0,551.0,,,,,,379.4,,,243.0,,1394.5,575.3,,1209.5,321.4,344.8,1863.0,3181.0,,128.0,,749.2,,,,1363.0,1049.2,,685.0,678.0,,40.0,90.0,,,,,,-81.6,,,-218.0,,933.5,114.3,,748.5,-139.6,-116.2,1402.0,2720.0,,-333.0,,288.2,,,,902.0,588.2,,True,,True,True,,,,,,True,,,True,,False,True,,False,True,True,False,False,,True,,True,,,,False,True,
37051,962,1284.0,1294.1,,1218.0,2770.0,,,,,,1102.7,,,967.0,,1330.5,1525.7,,1159.9,1304.1,929.3,1971.0,281.0,,1158.2,,1083.5,1067.0,,,1349.0,1071.1,640.9,322.0,332.1,,256.0,1808.0,,,,,,140.7,,,5.0,,368.5,563.7,,197.9,342.1,-32.7,1009.0,-681.0,,196.2,,121.5,105.0,,,387.0,109.1,-321.1,False,,True,False,,,,,,True,,,True,,False,False,,True,False,True,False,False,,True,,True,True,,,False,True,True
37053,31,96.0,95.4,,80.0,156.0,,,,,,54.6,,,41.0,,112.6,49.9,,13.5,44.5,83.5,71.0,9.0,,60.6,,81.6,,,,199.0,79.6,354.6,65.0,64.4,,49.0,125.0,,,,,,23.6,,,10.0,,81.6,18.9,,-17.5,13.5,52.5,40.0,-22.0,,29.6,,50.6,,,,168.0,48.6,323.6,True,,True,False,,,,,,True,,,True,,False,True,,True,True,True,True,True,,True,,True,,,,False,True,False
37055,49,39.0,35.8,,25.0,21.0,,,,,,36.2,,,22.0,,51.2,59.4,,7.6,31.7,38.1,81.0,13.0,,5.3,,25.4,,,,131.0,28.5,,-10.0,-13.2,,-24.0,-28.0,,,,,,-12.8,,,-27.0,,2.2,10.4,,-41.4,-17.3,-10.9,32.0,-36.0,,-43.7,,-23.6,,,,82.0,-20.5,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,
37057,633,504.0,502.0,,446.0,772.0,,,,,,434.0,,,374.0,,470.9,600.0,,324.0,474.1,266.6,647.0,41.0,,446.9,,364.2,437.0,,,474.0,447.7,980.3,-129.0,-131.0,,-187.0,139.0,,,,,,-199.0,,,-259.0,,-162.1,-33.0,,-309.0,-158.9,-366.4,14.0,-592.0,,-186.1,,-268.8,-196.0,,,-159.0,-185.3,347.3,False,,False,False,,,,,,False,,,False,,False,True,,False,False,False,True,False,,False,,False,False,,,False,False,False
37059,131,96.0,99.5,,70.0,35.0,,,,,,62.6,,,67.0,,102.8,72.7,,37.2,75.6,62.1,182.0,97.0,,2.3,,81.9,,,,122.0,73.7,205.8,-35.0,-31.5,,-61.0,-96.0,,,,,,-68.4,,,-64.0,,-28.2,-58.3,,-93.8,-55.4,-68.9,51.0,-34.0,,-128.7,,-49.1,,,,-9.0,-57.3,74.8,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,True,,False,,False,,,,True,False,False
37061,283,720.0,692.9,,237.0,26.0,,,,,,106.5,,,267.0,,812.8,121.2,,273.0,89.9,48.2,911.0,2721.0,,2.4,,408.9,,,,396.0,187.1,,437.0,409.9,,-46.0,-257.0,,,,,,-176.5,,,-16.0,,529.8,-161.8,,-10.0,-193.1,-234.8,628.0,2438.0,,-280.6,,125.9,,,,113.0,-95.9,,True,,True,True,,,,,,True,,,True,,False,True,,True,True,True,False,False,,True,,True,,,,True,True,
37063,755,666.0,687.1,586.7,598.0,2173.0,,,,,,487.6,,,607.0,,591.8,507.8,,380.8,671.2,299.7,864.0,57.0,,428.2,,496.0,774.0,,,558.0,641.2,1042.1,-89.0,-67.9,-168.3,-157.0,1418.0,,,,,,-267.4,,,-148.0,,-163.2,-247.2,,-374.2,-83.8,-455.3,109.0,-698.0,,-326.8,,-259.0,19.0,,,-197.0,-113.8,287.1,True,False,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,False,True,,,False,False,False
37065,400,285.0,296.8,,221.0,140.0,,,,,,273.7,,,154.0,,302.6,245.1,,187.4,229.3,169.7,250.0,54.0,,205.2,,285.1,,,,238.0,307.1,539.8,-115.0,-103.2,,-179.0,-260.0,,,,,,-126.3,,,-246.0,,-97.4,-154.9,,-212.6,-170.7,-230.3,-150.0,-346.0,,-194.8,,-114.9,,,,-162.0,-92.9,139.8,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,True,,,,False,True,False
37067,1024,618.0,626.1,,570.0,1013.0,,,,,,534.7,,,873.0,,532.1,609.2,,405.9,647.5,531.0,625.0,130.0,,505.1,,524.3,505.0,,,655.0,521.4,623.3,-406.0,-397.9,,-454.0,-11.0,,,,,,-489.3,,,-151.0,,-491.9,-414.8,,-618.1,-376.5,-493.0,-399.0,-894.0,,-518.9,,-499.7,-519.0,,,-369.0,-502.6,-400.7,True,,False,True,,,,,,False,,,True,,False,False,,False,True,False,True,False,,False,,False,False,,,True,False,True
37069,156,90.0,95.4,,83.0,47.0,,,,,,118.1,,,164.0,,105.6,99.9,,25.2,80.6,91.3,58.0,37.0,,76.8,,67.5,,,,95.0,75.8,653.7,-66.0,-60.6,,-73.0,-109.0,,,,,,-37.9,,,8.0,,-50.4,-56.1,,-130.8,-75.4,-64.7,-98.0,-119.0,,-79.2,,-88.5,,,,-61.0,-80.2,497.7,True,,False,False,,,,,,True,,,True,,True,True,,False,False,True,False,False,,False,,False,,,,True,False,False
37071,1398,957.0,939.6,,910.0,1697.0,,,,,,682.4,,,798.0,,974.5,610.7,,965.8,885.0,451.3,1424.0,441.0,,329.4,,619.8,1296.0,,,809.0,927.2,3419.3,-441.0,-458.4,,-488.0,299.0,,,,,,-715.6,,,-600.0,,-423.5,-787.3,,-432.2,-513.0,-946.7,26.0,-957.0,,-1068.6,,-778.2,-102.0,,,-589.0,-470.8,2021.3,False,,False,True,,,,,,False,,,False,,True,False,,True,False,False,True,False,,False,,False,True,,,False,False,False
37073,19,54.0,54.8,,52.0,42.0,,,,,,28.9,,,51.0,,59.5,30.2,,13.0,54.7,21.3,51.0,39.0,,52.0,,53.6,,,,84.0,45.8,70.8,35.0,35.8,,33.0,23.0,,,,,,9.9,,,32.0,,40.5,11.2,,-6.0,35.7,2.3,32.0,20.0,,33.0,,34.6,,,,65.0,26.8,51.8,False,,True,True,,,,,,True,,,True,,False,True,,True,False,True,True,True,,True,,True,,,,False,True,False
37075,77,96.0,98.4,,62.0,92.0,,,,,,43.8,,,23.0,,84.7,23.8,,65.1,58.7,9.3,93.0,72.0,,10.9,,,,,,46.0,94.4,,19.0,21.4,,-15.0,15.0,,,,,,-33.2,,,-54.0,,7.7,-53.2,,-11.9,-18.3,-67.7,16.0,-5.0,,-66.1,,,,,,-31.0,17.4,,False,,True,True,,,,,,False,,,False,,True,False,,True,True,False,True,True,,False,,,,,,False,True,
37077,158,129.0,124.9,,124.0,0.0,,,,,,165.2,,,157.0,,129.3,166.4,,47.4,134.6,50.3,103.0,0.0,,77.6,,140.0,,,,103.0,130.2,738.1,-29.0,-33.1,,-34.0,-158.0,,,,,,7.2,,,-1.0,,-28.7,8.4,,-110.6,-23.4,-107.7,-55.0,-158.0,,-80.4,,-18.0,,,,-55.0,-27.8,580.1,False,,False,False,,,,,,True,,,True,,True,True,,False,True,False,False,False,,False,,True,,,,False,True,False
37079,239,309.0,293.0,,127.0,374.0,,,,,,102.7,,,73.0,,360.6,65.5,,124.8,80.4,64.6,436.0,14.0,,10.8,,210.0,,,,201.0,208.3,,70.0,54.0,,-112.0,135.0,,,,,,-136.3,,,-166.0,,121.6,-173.5,,-114.2,-158.6,-174.4,197.0,-225.0,,-228.2,,-29.0,,,,-38.0,-30.7,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,True,,,,True,True,
37081,1748,1431.0,1436.8,1161.7,1405.0,2798.0,,,,,,1275.3,,,1114.0,,1112.1,1399.3,,950.4,1406.4,1156.9,1991.0,323.0,,1187.3,,1469.7,1493.0,,,1260.0,1334.7,1513.5,-317.0,-311.2,-586.3,-343.0,1050.0,,,,,,-472.7,,,-634.0,,-635.9,-348.7,,-797.6,-341.6,-591.1,243.0,-1425.0,,-560.7,,-278.3,-255.0,,,-488.0,-413.3,-234.5,True,False,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,False,,True,True,,,False,False,True
37083,214,195.0,186.7,,163.0,206.0,,,,,,153.6,,,165.0,,185.0,112.6,,82.5,164.2,88.2,338.0,0.0,,62.5,,159.4,,,,223.0,178.0,,-19.0,-27.3,,-51.0,-8.0,,,,,,-60.4,,,-49.0,,-29.0,-101.4,,-131.5,-49.8,-125.8,124.0,-214.0,,-151.5,,-54.6,,,,9.0,-36.0,,False,,False,True,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,True,False,
37085,431,669.0,674.2,,519.0,1424.0,,,,,,445.5,,,382.0,,687.1,298.7,,517.0,459.5,283.4,1202.0,295.0,,312.9,,499.2,794.0,,,801.0,624.0,1990.4,238.0,243.2,,88.0,993.0,,,,,,14.5,,,-49.0,,256.1,-132.3,,86.0,28.5,-147.6,771.0,-136.0,,-118.1,,68.2,363.0,,,370.0,193.0,1559.4,False,,True,False,,,,,,True,,,True,,False,True,,True,True,True,False,True,,True,,True,False,,,False,True,False
37087,72,90.0,90.2,,83.0,54.0,,,,,,77.9,,,225.0,,109.0,217.0,,26.7,81.2,107.5,149.0,76.0,,26.1,,75.7,,,,122.0,67.0,108.4,18.0,18.2,,11.0,-18.0,,,,,,5.9,,,153.0,,37.0,145.0,,-45.3,9.2,35.5,77.0,4.0,,-45.9,,3.7,,,,50.0,-5.0,36.4,False,,True,False,,,,,,True,,,False,,False,False,,False,True,False,False,True,,False,,True,,,,False,True,False
