,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
06089,1135,344.0,,,402.0,30.9,466.5,,,-791.0,,,-733.0,-1104.1,-668.5,,,,,True,False,True,,
06091,0,0.0,,,0.0,0.2,1.7,,,0.0,,,0.0,0.2,1.7,,,,,True,False,False,,
06093,68,96.0,,,21.0,2.9,273.2,,,28.0,,,-47.0,-65.1,205.2,,,,,False,False,False,,
06095,1961,3616.0,,,4564.0,659.0,2878.0,,,1655.0,,,2603.0,-1302.0,917.0,,,,,False,True,True,,
06097,3743,7280.0,,,4847.0,1914.6,4808.9,,,3537.0,,,1104.0,-1828.4,1065.9,,,,,True,True,True,,
06099,4616,10632.0,,,13626.0,9809.5,9165.5,,,6016.0,,,9010.0,5193.5,4549.5,,,,,False,True,True,,
06101,593,1056.0,,,880.0,44.8,479.8,,,463.0,,,287.0,-548.2,-113.2,,,,,True,False,True,,
06103,383,312.0,,,179.0,231.2,693.0,,,-71.0,,,-204.0,-151.8,310.0,,,,,False,False,False,,
06105,21,0.0,,,0.0,16.1,3.3,,,-21.0,,,-21.0,-4.9,-17.7,,,,,False,True,True,,
06107,4003,8096.0,,,7827.0,2890.1,1791.1,,,4093.0,,,3824.0,-1112.9,-2211.9,,,,,True,True,True,,
06109,77,96.0,,,137.0,43.6,120.6,,,19.0,,,60.0,-33.4,43.6,,,,,False,False,False,,
06111,3940,6200.0,,,11484.0,1545.3,2791.2,,,2260.0,,,7544.0,-2394.7,-1148.8,,,,,False,False,True,,
06113,862,1744.0,,,2316.0,1396.4,1110.4,,,882.0,,,1454.0,534.4,248.4,,,,,False,True,True,,
06115,409,832.0,,,621.0,38.5,272.4,,,423.0,,,212.0,-370.5,-136.6,,,,,True,True,True,,
08001,4533,2888.0,,,1372.0,1423.7,1933.6,,,-1645.0,,,-3161.0,-3109.3,-2599.4,,,,,False,False,False,,
08003,47,24.0,,,24.0,19.5,16.4,,,-23.0,,,-23.0,-27.5,-30.6,,,,,False,False,False,,
08005,3238,1952.0,,,1346.0,1307.4,1491.3,,,-1286.0,,,-1892.0,-1930.6,-1746.7,,,,,False,False,False,,
08007,18,32.0,,,3.0,0.0,18.0,,,14.0,,,-15.0,-18.0,0.0,,,,,False,False,True,,
08009,10,0.0,,,6.0,0.2,0.7,,,-10.0,,,-4.0,-9.8,-9.3,,,,,True,True,True,,
08011,2,8.0,,,3.0,2.6,18.1,,,6.0,,,1.0,0.6,16.1,,,,,True,True,False,,
08013,2752,672.0,,,322.0,497.3,889.2,,,-2080.0,,,-2430.0,-2254.7,-1862.8,,,,,False,False,True,,
08014,269,176.0,,,133.0,17.8,150.8,,,-93.0,,,-136.0,-251.2,-118.2,,,,,False,False,False,,
08015,60,40.0,,,14.0,2.4,159.5,,,-20.0,,,-46.0,-57.6,99.5,,,,,False,False,False,,
08017,5,0.0,,,0.0,1.0,2.0,,,-5.0,,,-5.0,-4.0,-3.0,,,,,False,True,True,,
08019,27,24.0,,,4.0,0.0,13.8,,,-3.0,,,-23.0,-27.0,-13.2,,,,,False,False,False,,
08021,21,24.0,,,3.0,5.4,9.2,,,3.0,,,-18.0,-15.6,-11.8,,,,,False,False,False,,
08023,10,16.0,,,0.0,3.4,3.1,,,6.0,,,-10.0,-6.6,-6.9,,,,,False,False,False,,
08025,7,0.0,,,4.0,5.4,1.9,,,-7.0,,,-3.0,-1.6,-5.1,,,,,True,True,True,,
08027,6,0.0,,,0.0,3.6,,,,-6.0,,,-6.0,-2.4,,,,,,False,True,,,
08029,58,64.0,,,8.0,1.8,38.4,,,6.0,,,-50.0,-56.2,-19.6,,,,,False,False,False,,
08031,4949,2672.0,,,1632.0,5759.2,1683.9,,,-2277.0,,,-3317.0,810.2,-3265.1,,,,,False,True,False,,
08033,1,8.0,,,0.0,1.1,3.1,,,7.0,,,-1.0,0.1,2.1,,,,,True,True,True,,
08035,1373,616.0,,,387.0,414.9,312.5,,,-757.0,,,-986.0,-958.1,-1060.5,,,,,False,False,False,,
08037,178,128.0,,,133.0,28.5,223.6,,,-50.0,,,-45.0,-149.5,45.6,,,,,True,False,True,,
08039,65,56.0,,,18.0,2.5,32.2,,,-9.0,,,-47.0,-62.5,-32.8,,,,,False,False,False,,
08041,2658,2056.0,,,1262.0,1192.8,1232.2,,,-602.0,,,-1396.0,-1465.2,-1425.8,,,,,False,False,False,,
08043,318,72.0,,,40.0,43.9,45.0,,,-246.0,,,-278.0,-274.1,-273.0,,,,,False,False,False,,
08045,246,176.0,,,87.0,76.9,242.2,,,-70.0,,,-159.0,-169.1,-3.8,,,,,False,False,True,,
08047,4,0.0,,,1.0,0.9,,,,-4.0,,,-3.0,-3.0,,,,,,True,True,,,
08049,78,16.0,,,3.0,18.5,85.8,,,-62.0,,,-75.0,-59.5,7.8,,,,,False,True,True,,
08051,14,56.0,,,6.0,1.6,41.1,,,42.0,,,-8.0,-12.4,27.1,,,,,True,True,True,,
08053,0,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,True,True,True,,
08055,20,0.0,,,0.0,0.1,2.9,,,-20.0,,,-20.0,-19.9,-17.1,,,,,False,True,True,,
08057,1,0.0,,,0.0,2.0,2.8,,,-1.0,,,-1.0,1.0,1.8,,,,,False,True,False,,
08059,2514,1480.0,,,646.0,871.1,530.4,,,-1034.0,,,-1868.0,-1642.9,-1983.6,,,,,False,False,False,,
08061,3,0.0,,,0.0,0.0,,,,-3.0,,,-3.0,-3.0,,,,,,False,False,,,
08063,37,0.0,,,8.0,11.8,150.0,,,-37.0,,,-29.0,-25.2,113.0,,,,,True,True,False,,
08065,37,8.0,,,3.0,9.3,27.3,,,-29.0,,,-34.0,-27.7,-9.7,,,,,False,True,True,,
08067,94,24.0,,,20.0,36.1,28.9,,,-70.0,,,-74.0,-57.9,-65.1,,,,,False,True,True,,
08069,1672,984.0,,,268.0,802.1,502.0,,,-688.0,,,-1404.0,-869.9,-1170.0,,,,,False,False,False,,
08071,18,8.0,,,2.0,0.7,,,,-10.0,,,-16.0,-17.3,,,,,,False,False,,,
08073,19,0.0,,,0.0,0.1,2.1,,,-19.0,,,-19.0,-18.9,-16.9,,,,,False,True,True,,
08075,399,64.0,,,91.0,17.9,18.8,,,-335.0,,,-308.0,-381.1,-380.2,,,,,True,False,False,,
08077,615,96.0,,,107.0,74.6,159.5,,,-519.0,,,-508.0,-540.4,-455.5,,,,,True,False,True,,
08079,2,8.0,,,0.0,0.9,9.1,,,6.0,,,-2.0,-1.1,7.1,,,,,True,True,False,,
08081,20,8.0,,,1.0,0.6,32.7,,,-12.0,,,-19.0,-19.4,12.7,,,,,False,False,False,,
08083,56,64.0,,,4.0,35.3,54.3,,,8.0,,,-52.0,-20.7,-1.7,,,,,False,False,True,,
08085,86,120.0,,,23.0,48.3,140.1,,,34.0,,,-63.0,-37.7,54.1,,,,,False,False,False,,
08087,111,72.0,,,105.0,31.9,67.0,,,-39.0,,,-6.0,-79.1,-44.0,,,,,True,False,False,,
08089,35,16.0,,,16.0,36.3,56.4,,,-19.0,,,-19.0,1.3,21.4,,,,,False,True,False,,
08091,21,8.0,,,0.0,1.1,3.1,,,-13.0,,,-21.0,-19.9,-17.9,,,,,False,False,False,,
08093,37,8.0,,,4.0,2.7,4.9,,,-29.0,,,-33.0,-34.3,-32.1,,,,,False,False,False,,
08095,18,0.0,,,0.0,0.4,5.2,,,-18.0,,,-18.0,-17.6,-12.8,,,,,False,True,True,,
08097,71,8.0,,,8.0,15.4,39.9,,,-63.0,,,-63.0,-55.6,-31.1,,,,,False,True,True,,
08099,40,112.0,,,32.0,31.5,100.8,,,72.0,,,-8.0,-8.5,60.8,,,,,True,True,True,,
08101,751,384.0,,,562.0,61.6,101.8,,,-367.0,,,-189.0,-689.4,-649.2,,,,,True,False,False,,
08103,7,8.0,,,0.0,2.2,,,,1.0,,,-7.0,-4.8,,,,,,False,False,,,
08105,20,16.0,,,7.0,26.6,35.0,,,-4.0,,,-13.0,6.6,15.0,,,,,False,False,False,,
08107,57,24.0,,,6.0,17.8,145.1,,,-33.0,,,-51.0,-39.2,88.1,,,,,False,False,False,,
08109,11,16.0,,,2.0,18.2,44.9,,,5.0,,,-9.0,7.2,33.9,,,,,False,False,False,,
08111,4,0.0,,,0.0,0.0,0.2,,,-4.0,,,-4.0,-4.0,-3.8,,,,,False,False,True,,
08113,13,0.0,,,0.0,0.0,24.0,,,-13.0,,,-13.0,-13.0,11.0,,,,,False,False,True,,
08115,10,8.0,,,0.0,4.3,,,,-2.0,,,-10.0,-5.7,,,,,,False,False,,,
08117,201,40.0,,,28.0,10.1,37.6,,,-161.0,,,-173.0,-190.9,-163.4,,,,,False,False,False,,
08119,40,56.0,,,15.0,43.0,40.9,,,16.0,,,-25.0,3.0,0.9,,,,,False,True,True,,
08121,28,16.0,,,1.0,4.1,20.4,,,-12.0,,,-27.0,-23.9,-7.6,,,,,False,False,True,,
08123,1448,944.0,,,499.0,731.0,661.5,,,-504.0,,,-949.0,-717.0,-786.5,,,,,False,False,False,,
08125,118,0.0,,,12.0,10.3,12.6,,,-118.0,,,-106.0,-107.7,-105.4,,,,,True,True,True,,
09001,2934,2192.0,,,293.0,636.9,1690.0,,,-742.0,,,-2641.0,-2297.1,-1244.0,,,,,False,False,False,,
09003,3271,1048.0,,,712.0,64.2,1861.5,,,-2223.0,,,-2559.0,-3206.8,-1409.5,,,,,False,False,True,,
09005,356,104.0,,,8.0,16.0,111.9,,,-252.0,,,-348.0,-340.0,-244.1,,,,,False,False,True,,
09007,328,96.0,,,5.0,8.1,90.7,,,-232.0,,,-323.0,-319.9,-237.3,,,,,False,False,False,,
09009,2013,1008.0,,,173.0,541.8,1166.5,,,-1005.0,,,-1840.0,-1471.2,-846.5,,,,,False,False,True,,
09011,1578,224.0,,,51.0,60.1,254.0,,,-1354.0,,,-1527.0,-1517.9,-1324.0,,,,,False,False,True,,
09013,482,216.0,,,32.0,34.0,347.3,,,-266.0,,,-450.0,-448.0,-134.7,,,,,False,False,True,,
09015,448,104.0,,,53.0,6.2,178.5,,,-344.0,,,-395.0,-441.8,-269.5,,,,,False,False,True,,
10001,777,544.0,,,526.0,364.3,686.0,,124.0,-233.0,,,-251.0,-412.7,-91.0,,-653.0,,,False,False,True,,False
10003,4288,2248.0,,,2067.0,1692.6,1768.7,,1318.0,-2040.0,,,-2221.0,-2595.4,-2519.3,,-2970.0,,,False,False,False,,False
10005,1345,560.0,,,813.0,705.9,672.5,,143.0,-785.0,,,-532.0,-639.1,-672.5,,-1202.0,,,True,True,True,,False
12001,4493,3000.0,,,4712.0,1027.4,1531.1,,1224.0,-1493.0,,,219.0,-3465.6,-2961.9,,-3269.0,,,True,False,False,,False
12003,570,328.0,,,958.0,1230.5,2277.3,,32.0,-242.0,,,388.0,660.5,1707.3,,-538.0,,,False,False,False,,False
12005,1316,2664.0,,,3892.0,822.1,1719.0,,497.0,1348.0,,,2576.0,-493.9,403.0,,-819.0,,,False,True,True,,True
12007,561,616.0,,,942.0,629.2,786.9,,110.0,55.0,,,381.0,68.2,225.9,,-451.0,,,False,False,False,,False
12009,3460,3288.0,,,1507.0,2283.7,1910.7,,1911.0,-172.0,,,-1953.0,-1176.3,-1549.3,,-1549.0,,,False,False,False,,False
12011,11929,23040.0,,,18279.0,6550.9,47355.8,,4056.0,11111.0,,,6350.0,-5378.1,35426.8,,-7873.0,,,True,True,False,,True
12013,135,296.0,,,526.0,126.8,370.4,,23.0,161.0,,,391.0,-8.2,235.4,,-112.0,,,False,True,False,,True
12015,857,992.0,,,278.0,452.4,774.7,,389.0,135.0,,,-579.0,-404.6,-82.3,,-468.0,,,False,False,True,,False
12017,1083,1592.0,,,2967.0,1574.9,839.4,,797.0,509.0,,,1884.0,491.9,-243.6,,-286.0,,,False,True,True,,True
12019,2071,1680.0,,,2437.0,817.2,693.9,,636.0,-391.0,,,366.0,-1253.8,-1377.1,,-1435.0,,,True,False,False,,False
12021,2387,2888.0,,,7.0,1547.0,3135.3,,912.0,501.0,,,-2380.0,-840.0,748.3,,-1475.0,,,False,False,False,,False
12023,922,1208.0,,,2462.0,176.9,1710.3,,55.0,286.0,,,1540.0,-745.1,788.3,,-867.0,,,False,False,False,,False
12027,172,288.0,,,319.0,92.8,203.1,,62.0,116.0,,,147.0,-79.2,31.1,,-110.0,,,False,True,True,,True
12029,212,584.0,,,2065.0,194.2,349.1,,32.0,372.0,,,1853.0,-17.8,137.1,,-180.0,,,False,True,True,,True
12031,7318,7560.0,,,7750.0,4699.2,2719.8,,2029.0,242.0,,,432.0,-2618.8,-4598.2,,-5289.0,,,False,False,False,,False
12033,2207,4376.0,,,4052.0,530.8,7465.6,,619.0,2169.0,,,1845.0,-1676.2,5258.6,,-1588.0,,,True,True,False,,True
12035,707,672.0,,,586.0,376.1,313.9,,383.0,-35.0,,,-121.0,-330.9,-393.1,,-324.0,,,False,False,False,,False
12037,183,360.0,,,2079.0,498.1,1905.3,,15.0,177.0,,,1896.0,315.1,1722.3,,-168.0,,,False,False,False,,True
12039,863,1064.0,,,1211.0,273.8,760.1,,22.0,201.0,,,348.0,-589.2,-102.9,,-841.0,,,False,False,True,,False
12041,108,280.0,,,1277.0,213.1,319.7,,88.0,172.0,,,1169.0,105.1,211.7,,-20.0,,,False,True,False,,True
12043,144,200.0,,,90.0,31.7,267.7,,56.0,56.0,,,-54.0,-112.3,123.7,,-88.0,,,True,False,False,,False
12045,134,488.0,,,2159.0,43.3,1385.3,,0.0,354.0,,,2025.0,-90.7,1251.3,,-134.0,,,False,True,False,,True
12047,225,256.0,,,983.0,58.6,368.2,,15.0,31.0,,,758.0,-166.4,143.2,,-210.0,,,False,False,False,,False
12049,474,328.0,,,284.0,337.0,133.3,,38.0,-146.0,,,-190.0,-137.0,-340.7,,-436.0,,,False,True,False,,False
12051,224,360.0,,,514.0,213.4,801.7,,38.0,136.0,,,290.0,-10.6,577.7,,-186.0,,,False,True,False,,False
12053,1047,1784.0,,,2523.0,1447.0,1026.1,,898.0,737.0,,,1476.0,400.0,-20.9,,-149.0,,,False,True,True,,True
12055,716,1072.0,,,474.0,503.9,659.2,,422.0,356.0,,,-242.0,-212.1,-56.8,,-294.0,,,True,True,True,,True
12057,9701,12272.0,,,10346.0,8368.3,6384.1,,4167.0,2571.0,,,645.0,-1332.7,-3316.9,,-5534.0,,,True,True,False,,False
12059,255,424.0,,,365.0,314.9,331.4,,95.0,169.0,,,110.0,59.9,76.4,,-160.0,,,True,True,True,,True
12061,784,768.0,,,672.0,275.4,408.2,,235.0,-16.0,,,-112.0,-508.6,-375.8,,-549.0,,,False,False,False,,False
12063,815,1616.0,,,879.0,921.2,1074.4,,23.0,801.0,,,64.0,106.2,259.4,,-792.0,,,True,True,True,,True
12065,137,168.0,,,846.0,39.9,1185.4,,11.0,31.0,,,709.0,-97.1,1048.4,,-126.0,,,False,False,False,,False
12067,103,1784.0,,,155.0,5302.2,890.9,,1764.0,1681.0,,,52.0,5199.2,787.9,,1661.0,,,True,False,True,,True
12069,2126,3336.0,,,3431.0,2392.9,1348.2,,1752.0,1210.0,,,1305.0,266.9,-777.8,,-374.0,,,False,True,True,,True
12071,3927,5208.0,,,2069.0,1877.7,3567.6,,2001.0,1281.0,,,-1858.0,-2049.3,-359.4,,-1926.0,,,False,False,True,,False
12073,5808,3560.0,,,4979.0,2885.6,1319.7,,1265.0,-2248.0,,,-829.0,-2922.4,-4488.3,,-4543.0,,,True,False,False,,False
12075,254,744.0,,,2323.0,446.4,454.4,,294.0,490.0,,,2069.0,192.4,200.4,,40.0,,,False,True,True,,True
12077,109,40.0,,,612.0,80.1,18.4,,0.0,-69.0,,,503.0,-28.9,-90.6,,-109.0,,,False,True,False,,False
12079,236,544.0,,,1144.0,350.9,499.3,,32.0,308.0,,,908.0,114.9,263.3,,-204.0,,,False,True,True,,True
12081,2365,3104.0,,,2779.0,1718.9,3735.9,,1026.0,739.0,,,414.0,-646.1,1370.9,,-1339.0,,,True,True,False,,False
12083,2490,6120.0,,,3701.0,1911.6,3040.4,,1427.0,3630.0,,,1211.0,-578.4,550.4,,-1063.0,,,True,True,True,,True
12085,1160,1232.0,,,4146.0,346.5,847.4,,458.0,72.0,,,2986.0,-813.5,-312.6,,-702.0,,,False,False,False,,False
12086,26679,54456.0,,,64317.0,16688.6,41216.2,,0.0,27777.0,,,37638.0,-9990.4,14537.2,,-26679.0,,,False,True,True,,True
12087,350,576.0,,,163.0,99.7,467.3,,157.0,226.0,,,-187.0,-250.3,117.3,,-193.0,,,True,False,True,,True
12089,879,1120.0,,,1029.0,702.0,642.3,,612.0,241.0,,,150.0,-177.0,-236.7,,-267.0,,,True,True,True,,False
12091,1835,1800.0,,,2223.0,388.4,1305.7,,409.0,-35.0,,,388.0,-1446.6,-529.3,,-1426.0,,,False,False,False,,False
12093,468,560.0,,,291.0,478.3,776.9,,168.0,92.0,,,-177.0,10.3,308.9,,-300.0,,,False,True,False,,False
12095,8764,10864.0,,,10733.0,2425.4,4549.3,,3811.0,2100.0,,,1969.0,-6338.6,-4214.7,,-4953.0,,,True,False,False,,False
12097,2755,3624.0,,,3026.0,791.0,7607.6,,801.0,869.0,,,271.0,-1964.0,4852.6,,-1954.0,,,True,False,False,,False
12099,8483,11880.0,,,52494.0,5950.6,11756.3,,3217.0,3397.0,,,44011.0,-2532.4,3273.3,,-5266.0,,,False,True,True,,False
12101,2476,2296.0,,,4326.0,1663.4,1944.2,,815.0,-180.0,,,1850.0,-812.6,-531.8,,-1661.0,,,False,False,False,,False
12103,4630,5536.0,,,6139.0,1928.1,1977.1,,2288.0,906.0,,,1509.0,-2701.9,-2652.9,,-2342.0,,,False,False,False,,False
12105,5555,6768.0,,,5494.0,2195.0,6498.8,,2184.0,1213.0,,,-61.0,-3360.0,943.8,,-3371.0,,,True,False,True,,False
12107,558,856.0,,,1119.0,538.0,789.6,,300.0,298.0,,,561.0,-20.0,231.6,,-258.0,,,False,True,True,,True
12109,1807,1512.0,,,1737.0,1022.8,442.0,,723.0,-295.0,,,-70.0,-784.2,-1365.0,,-1084.0,,,True,False,False,,False
12111,1977,3144.0,,,2503.0,1438.6,2176.7,,1083.0,1167.0,,,526.0,-538.4,199.7,,-894.0,,,True,True,True,,True
12113,1291,1960.0,,,2104.0,491.4,2272.3,,417.0,669.0,,,813.0,-799.6,981.3,,-874.0,,,False,False,False,,False
12115,1994,2624.0,,,1861.0,885.0,1822.7,,1147.0,630.0,,,-133.0,-1109.0,-171.3,,-847.0,,,True,False,True,,False
12117,1941,2488.0,,,2751.0,1323.5,858.3,,1015.0,547.0,,,810.0,-617.5,-1082.7,,-926.0,,,False,False,False,,False
12119,1038,1832.0,,,1704.0,769.6,1591.3,,1071.0,794.0,,,666.0,-268.4,553.3,,33.0,,,True,True,True,,True
12121,593,696.0,,,2121.0,1051.2,669.0,,0.0,103.0,,,1528.0,458.2,76.0,,-593.0,,,False,False,True,,False
12123,273,432.0,,,2148.0,661.4,592.6,,0.0,159.0,,,1875.0,388.4,319.6,,-273.0,,,False,False,False,,False
12125,554,360.0,,,1014.0,110.4,317.0,,47.0,-194.0,,,460.0,-443.6,-237.0,,-507.0,,,False,False,False,,False
12127,3036,3720.0,,,2825.0,1488.0,3396.9,,1441.0,684.0,,,-211.0,-1548.0,360.9,,-1595.0,,,True,False,True,,False
12129,395,672.0,,,1990.0,319.9,630.0,,163.0,277.0,,,1595.0,-75.1,235.0,,-232.0,,,False,True,True,,True
12131,645,688.0,,,951.0,568.4,610.6,,171.0,43.0,,,306.0,-76.6,-34.4,,-474.0,,,False,False,True,,False
12133,189,416.0,,,579.0,38.6,102.2,,34.0,227.0,,,390.0,-150.4,-86.8,,-155.0,,,False,True,True,,True
13001,281,592.0,,,427.0,266.8,1082.0,,26.0,311.0,,,146.0,-14.2,801.0,,-255.0,,,True,True,False,,True
13003,94,232.0,,,212.0,188.2,109.1,,13.0,138.0,,,118.0,94.2,15.1,,-81.0,,,True,True,True,,True
13005,141,112.0,,,317.0,98.5,45.1,,22.0,-29.0,,,176.0,-42.5,-95.9,,-119.0,,,False,False,False,,False
13007,17,8.0,,,71.0,1.2,19.5,,5.0,-9.0,,,54.0,-15.8,2.5,,-12.0,,,False,False,True,,False
13009,958,1136.0,,,475.0,810.0,879.7,,324.0,178.0,,,-483.0,-148.0,-78.3,,-634.0,,,False,True,True,,False
13011,209,232.0,,,172.0,240.1,166.9,,136.0,23.0,,,-37.0,31.1,-42.1,,-73.0,,,False,False,False,,False
13013,893,1328.0,,,743.0,459.1,1237.8,,519.0,435.0,,,-150.0,-433.9,344.8,,-374.0,,,True,True,True,,True
13015,1100,1536.0,,,1091.0,813.7,1145.9,,548.0,436.0,,,-9.0,-286.3,45.9,,-552.0,,,True,True,True,,False
13017,264,408.0,,,300.0,425.5,432.3,,69.0,144.0,,,36.0,161.5,168.3,,-195.0,,,True,False,False,,False
13019,120,208.0,,,529.0,67.5,164.4,,75.0,88.0,,,409.0,-52.5,44.4,,-45.0,,,False,True,True,,True
13021,1973,3992.0,,,2001.0,1805.3,3829.9,,926.0,2019.0,,,28.0,-167.7,1856.9,,-1047.0,,,True,True,True,,True
13023,207,272.0,,,143.0,177.8,309.0,,48.0,65.0,,,-64.0,-29.2,102.0,,-159.0,,,True,True,False,,False
13025,118,144.0,,,304.0,72.8,60.8,,73.0,26.0,,,186.0,-45.2,-57.2,,-45.0,,,False,False,False,,False
13027,97,192.0,,,590.0,53.4,150.4,,45.0,95.0,,,493.0,-43.6,53.4,,-52.0,,,False,True,True,,True
13029,464,456.0,,,261.0,41.8,182.9,,143.0,-8.0,,,-203.0,-422.2,-281.1,,-321.0,,,False,False,False,,False
13031,1535,696.0,,,768.0,173.6,453.5,,200.0,-839.0,,,-767.0,-1361.4,-1081.5,,-1335.0,,,True,False,False,,False
13033,261,608.0,,,259.0,350.1,586.6,,160.0,347.0,,,-2.0,89.1,325.6,,-101.0,,,True,True,True,,True
13035,201,184.0,,,235.0,55.5,288.2,,85.0,-17.0,,,34.0,-145.5,87.2,,-116.0,,,False,False,False,,False
13037,45,88.0,,,163.0,53.2,67.8,,22.0,43.0,,,118.0,8.2,22.8,,-23.0,,,False,True,True,,True
13039,445,672.0,,,554.0,182.1,437.7,,252.0,227.0,,,109.0,-262.9,-7.3,,-193.0,,,True,False,True,,True
13043,215,192.0,,,137.0,41.1,278.4,,39.0,-23.0,,,-78.0,-173.9,63.4,,-176.0,,,False,False,False,,False
13045,970,1264.0,,,1169.0,787.3,1301.9,,853.0,294.0,,,199.0,-182.7,331.9,,-117.0,,,True,True,False,,True
13047,550,632.0,,,729.0,135.1,880.0,,339.0,82.0,,,179.0,-414.9,330.0,,-211.0,,,False,False,False,,False
13049,119,624.0,,,456.0,43.1,601.2,,48.0,505.0,,,337.0,-75.9,482.2,,-71.0,,,True,True,True,,True
13051,2444,3328.0,,,2150.0,1848.8,1657.0,,944.0,884.0,,,-294.0,-595.2,-787.0,,-1500.0,,,True,True,True,,False
13053,791,960.0,,,162.0,414.3,336.6,,0.0,169.0,,,-629.0,-376.7,-454.4,,-791.0,,,False,False,False,,False
13055,456,496.0,,,281.0,237.4,576.8,,163.0,40.0,,,-175.0,-218.6,120.8,,-293.0,,,False,False,False,,False
13057,2396,3040.0,,,2173.0,2427.7,2385.3,,1070.0,644.0,,,-223.0,31.7,-10.7,,-1326.0,,,True,True,True,,False
13059,3060,1880.0,,,1169.0,1479.7,1430.5,,644.0,-1180.0,,,-1891.0,-1580.3,-1629.5,,-2416.0,,,False,False,False,,False
13061,17,56.0,,,34.0,16.0,57.7,,10.0,39.0,,,17.0,-1.0,40.7,,-7.0,,,True,True,False,,True
13063,1908,4240.0,,,3344.0,3764.8,2995.0,,1750.0,2332.0,,,1436.0,1856.8,1087.0,,-158.0,,,True,True,True,,True
13065,155,416.0,,,279.0,88.2,355.7,,36.0,261.0,,,124.0,-66.8,200.7,,-119.0,,,True,True,True,,True
13067,5302,7920.0,,,6729.0,3731.3,4179.2,,2236.0,2618.0,,,1427.0,-1570.7,-1122.8,,-3066.0,,,True,True,True,,False
13069,494,848.0,,,1017.0,838.9,424.0,,131.0,354.0,,,523.0,344.9,-70.0,,-363.0,,,False,True,True,,False
13071,436,456.0,,,1006.0,289.0,148.0,,154.0,20.0,,,570.0,-147.0,-288.0,,-282.0,,,False,False,False,,False
13073,1199,2720.0,,,1365.0,466.7,1579.2,,1029.0,1521.0,,,166.0,-732.3,380.2,,-170.0,,,True,True,True,,True
13075,77,176.0,,,523.0,160.8,100.5,,57.0,99.0,,,446.0,83.8,23.5,,-20.0,,,False,True,True,,True
13077,865,1776.0,,,1214.0,1359.6,1078.7,,1285.0,911.0,,,349.0,494.6,213.7,,420.0,,,True,True,True,,True
13079,63,120.0,,,73.0,49.7,65.8,,110.0,57.0,,,10.0,-13.3,2.8,,47.0,,,True,True,True,,True
13081,203,120.0,,,336.0,121.3,81.3,,59.0,-83.0,,,133.0,-81.7,-121.7,,-144.0,,,False,True,False,,False
13083,146,192.0,,,196.0,58.4,136.4,,155.0,46.0,,,50.0,-87.6,-9.6,,9.0,,,False,False,True,,True
13085,297,864.0,,,191.0,112.5,724.2,,239.0,567.0,,,-106.0,-184.5,427.2,,-58.0,,,True,True,True,,True
13087,341,608.0,,,591.0,76.9,672.6,,60.0,267.0,,,250.0,-264.1,331.6,,-281.0,,,True,True,False,,False
13089,4322,7472.0,,,7585.0,3509.8,5818.1,,2580.0,3150.0,,,3263.0,-812.2,1496.1,,-1742.0,,,False,True,True,,True
13091,242,240.0,,,289.0,184.4,86.0,,103.0,-2.0,,,47.0,-57.6,-156.0,,-139.0,,,False,False,False,,False
13093,87,96.0,,,179.0,64.6,68.3,,42.0,9.0,,,92.0,-22.4,-18.7,,-45.0,,,False,False,False,,False
13095,378,664.0,,,1394.0,345.4,748.5,,201.0,286.0,,,1016.0,-32.6,370.5,,-177.0,,,False,True,False,,True
13097,918,1248.0,,,1431.0,323.1,889.1,,332.0,330.0,,,513.0,-595.0,-28.9,,-586.0,,,False,False,True,,False
13099,127,120.0,,,167.0,39.6,102.2,,33.0,-7.0,,,40.0,-87.3,-24.8,,-94.0,,,False,False,False,,False
13101,15,32.0,,,238.0,57.7,122.5,,0.0,17.0,,,223.0,42.7,107.5,,-15.0,,,False,False,False,,True
13103,735,1008.0,,,357.0,569.8,815.1,,576.0,273.0,,,-378.0,-165.2,80.1,,-159.0,,,False,True,True,,True
13105,328,296.0,,,196.0,125.4,331.3,,104.0,-32.0,,,-132.0,-202.6,3.3,,-224.0,,,False,False,True,,False
13107,506,608.0,,,264.0,78.9,246.3,,129.0,102.0,,,-242.0,-427.1,-259.7,,-377.0,,,False,False,False,,False
13109,129,160.0,,,166.0,34.5,243.2,,39.0,31.0,,,37.0,-94.5,114.2,,-90.0,,,False,False,False,,False
13111,367,360.0,,,226.0,107.8,486.6,,118.0,-7.0,,,-141.0,-259.2,119.6,,-249.0,,,False,False,False,,False
13113,616,1128.0,,,971.0,161.1,830.5,,545.0,512.0,,,355.0,-454.9,214.5,,-71.0,,,True,True,True,,True
