,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05007,1272,725.0,1699.4,331.0,,,,1478.0,721.5,,273.8,270.5,,319.8,506.7,,,-547.0,427.4,-941.0,,,,206.0,-550.5,,-998.2,-1001.5,,-952.2,-765.3,,,True,False,,,,True,False,,False,False,,False,False,,
05009,381,85.0,,29.0,,,,134.0,339.4,,43.3,107.4,,25.2,507.6,,,-296.0,,-352.0,,,,-247.0,-41.6,,-337.7,-273.6,,-355.8,126.6,,,,False,,,,True,True,,False,True,,False,True,,
05011,116,160.0,,225.0,,,,123.0,130.8,,24.9,55.5,,79.8,68.1,,,44.0,,109.0,,,,7.0,14.8,,-91.1,-60.5,,-36.2,-47.9,,,,False,,,,True,True,,False,False,,True,False,,
05013,19,0.0,,0.0,,,,28.0,8.7,,,,,2.4,,,,-19.0,,-19.0,,,,9.0,-10.3,,,,,-16.6,,,,,False,,,,True,True,,,,,True,,,
05015,221,150.0,,137.0,,,,82.0,131.1,,22.9,63.6,,84.4,156.2,,,-71.0,,-84.0,,,,-139.0,-89.9,,-198.1,-157.4,,-136.6,-64.8,,,,False,,,,False,False,,False,False,,False,True,,
05017,73,950.0,,530.0,,,,193.0,131.9,,252.3,341.0,,66.3,520.5,,,877.0,,457.0,,,,120.0,58.9,,179.3,268.0,,-6.7,447.5,,,,True,,,,True,True,,True,True,,True,True,,
05019,125,45.0,,26.0,,,,148.0,95.7,,9.2,47.9,,35.4,61.3,,,-80.0,,-99.0,,,,23.0,-29.3,,-115.8,-77.1,,-89.6,-63.7,,,,False,,,,True,True,,False,True,,False,True,,
05021,113,75.0,,116.0,,,,112.0,83.8,,18.3,60.4,,11.9,148.3,,,-38.0,,3.0,,,,-1.0,-29.2,,-94.7,-52.6,,-101.1,35.3,,,,True,,,,True,True,,False,False,,False,True,,
05023,93,130.0,,117.0,,,,180.0,83.5,,71.9,57.3,,78.6,59.1,,,37.0,,24.0,,,,87.0,-9.5,,-21.1,-35.7,,-14.4,-33.9,,,,True,,,,False,True,,True,True,,True,True,,
05025,61,100.0,,132.0,,,,55.0,62.6,,26.2,28.0,,25.4,107.5,,,39.0,,71.0,,,,-6.0,1.6,,-34.8,-33.0,,-35.6,46.5,,,,False,,,,True,True,,True,True,,True,False,,
05027,133,135.0,,99.0,,,,237.0,219.0,,69.6,0.0,,25.2,101.2,,,2.0,,-34.0,,,,104.0,86.0,,-63.4,-133.0,,-107.8,-31.8,,,,False,,,,False,False,,False,False,,False,False,,
05029,83,60.0,,68.0,,,,213.0,108.4,,14.2,65.2,,24.4,83.7,,,-23.0,,-15.0,,,,130.0,25.4,,-68.8,-17.8,,-58.6,0.7,,,,True,,,,False,False,,False,True,,False,True,,
05031,1111,685.0,1562.1,454.0,,,,1005.0,794.6,,194.1,454.0,,186.4,644.9,,,-426.0,451.1,-657.0,,,,-106.0,-316.4,,-916.9,-657.0,,-924.6,-466.1,,,False,False,,,,True,True,,False,False,,False,False,,
05033,522,455.0,987.1,426.0,,,,700.0,162.1,,341.3,225.7,,336.1,405.9,,,-67.0,465.1,-96.0,,,,178.0,-359.9,,-180.7,-296.3,,-185.9,-116.1,,,False,False,,,,False,False,,False,False,,False,False,,
05035,408,545.0,,329.0,,,,568.0,344.0,,326.2,184.0,,714.7,624.0,,,137.0,,-79.0,,,,160.0,-64.0,,-81.8,-224.0,,306.7,216.0,,,,True,,,,False,True,,True,False,,False,False,,
05037,180,135.0,,257.0,,,,189.0,185.8,,29.1,110.1,,110.3,131.4,,,-45.0,,77.0,,,,9.0,5.8,,-150.9,-69.9,,-69.7,-48.6,,,,False,,,,True,True,,False,False,,False,False,,
05039,91,35.0,,14.0,,,,64.0,42.1,,17.4,,,3.4,77.0,,,-56.0,,-77.0,,,,-27.0,-48.9,,-73.6,,,-87.6,-14.0,,,,False,,,,True,True,,False,,,False,True,,
05041,68,90.0,,114.0,,,,138.0,121.2,,20.0,27.7,,42.7,75.3,,,22.0,,46.0,,,,70.0,53.2,,-48.0,-40.3,,-25.3,7.3,,,,False,,,,False,False,,False,False,,False,True,,
05043,95,280.0,,449.0,,,,206.0,187.2,,277.3,69.7,,194.2,185.3,,,185.0,,354.0,,,,111.0,92.2,,182.3,-25.3,,99.2,90.3,,,,False,,,,True,True,,True,True,,True,True,,
05045,826,425.0,2223.9,269.0,,,,807.0,865.7,,318.4,209.6,,477.3,564.6,,,-401.0,1397.9,-557.0,,,,-19.0,39.7,,-507.6,-616.4,,-348.7,-261.4,,,False,False,,,,True,True,,False,False,,True,True,,
05047,95,65.0,,15.0,,,,114.0,178.7,,38.6,65.4,,25.0,374.5,,,-30.0,,-80.0,,,,19.0,83.7,,-56.4,-29.6,,-70.0,279.5,,,,False,,,,True,False,,False,True,,False,False,,
05049,72,35.0,,70.0,,,,57.0,73.0,,9.5,,,59.3,66.6,,,-37.0,,-2.0,,,,-15.0,1.0,,-62.5,,,-12.7,-5.4,,,,True,,,,True,True,,False,,,True,True,,
05051,567,885.0,1061.9,1056.0,,,,1020.0,1257.2,,653.2,467.7,,416.3,1200.7,,,318.0,494.9,489.0,,,,453.0,690.2,,86.2,-99.3,,-150.7,633.7,,,False,False,,,,False,False,,True,True,,True,False,,
05053,99,65.0,,22.0,,,,117.0,102.3,,28.3,58.9,,23.7,53.1,,,-34.0,,-77.0,,,,18.0,3.3,,-70.7,-40.1,,-75.3,-45.9,,,,False,,,,True,True,,False,False,,False,False,,
05055,254,290.0,,75.0,,,,451.0,506.8,,179.5,313.8,,59.5,590.8,,,36.0,,-179.0,,,,197.0,252.8,,-74.5,59.8,,-194.5,336.8,,,,False,,,,False,False,,False,False,,False,False,,
05057,90,130.0,,76.0,,,,149.0,194.9,,54.3,39.2,,34.5,185.4,,,40.0,,-14.0,,,,59.0,104.9,,-35.7,-50.8,,-55.5,95.4,,,,True,,,,False,False,,True,False,,False,False,,
05059,211,455.0,,59.0,,,,474.0,364.3,,389.3,24.1,,378.6,216.9,,,244.0,,-152.0,,,,263.0,153.3,,178.3,-186.9,,167.6,5.9,,,,True,,,,False,True,,True,True,,True,True,,
05061,88,155.0,,126.0,,,,100.0,136.6,,38.5,1.5,,95.9,154.7,,,67.0,,38.0,,,,12.0,48.6,,-49.5,-86.5,,7.9,66.7,,,,True,,,,True,True,,True,False,,True,True,,
05063,409,560.0,,406.0,,,,434.0,585.8,,220.4,219.1,,68.6,710.7,,,151.0,,-3.0,,,,25.0,176.8,,-188.6,-189.9,,-340.4,301.7,,,,True,,,,True,False,,False,False,,False,False,,
05065,87,50.0,,96.0,,,,87.0,107.3,,7.7,,,0.0,91.1,,,-37.0,,9.0,,,,0.0,20.3,,-79.3,,,-87.0,4.1,,,,True,,,,True,True,,False,,,False,True,,
05067,164,75.0,,194.0,,,,249.0,113.4,,16.8,48.6,,59.3,125.8,,,-89.0,,30.0,,,,85.0,-50.6,,-147.2,-115.4,,-104.7,-38.2,,,,True,,,,True,True,,False,False,,False,True,,
05069,1174,755.0,667.1,566.0,,,,804.0,832.4,,559.8,245.4,,436.2,810.1,,,-419.0,-506.9,-608.0,,,,-370.0,-341.6,,-614.2,-928.6,,-737.8,-363.9,,,False,False,,,,True,True,,False,False,,False,True,,
05071,128,120.0,,46.0,,,,257.0,119.1,,31.7,5.5,,92.9,94.1,,,-8.0,,-82.0,,,,129.0,-8.9,,-96.3,-122.5,,-35.1,-33.9,,,,False,,,,False,False,,False,False,,False,False,,
05073,30,30.0,,11.0,,,,29.0,36.8,,8.5,,,7.1,23.6,,,0.0,,-19.0,,,,-1.0,6.8,,-21.5,,,-22.9,-6.4,,,,False,,,,False,False,,False,,,False,False,,
05075,131,100.0,,103.0,,,,154.0,147.2,,13.7,74.7,,23.2,116.2,,,-31.0,,-28.0,,,,23.0,16.2,,-117.3,-56.3,,-107.8,-14.8,,,,True,,,,True,True,,False,False,,False,True,,
05077,143,40.0,,0.0,,,,230.0,34.9,,182.7,6.1,,281.8,223.2,,,-103.0,,-143.0,,,,87.0,-108.1,,39.7,-136.9,,138.8,80.2,,,,False,,,,True,False,,True,False,,False,True,,
05079,627,390.0,,,,,,266.0,170.7,,425.4,2.3,,487.3,333.3,,,-237.0,,,,,,-361.0,-456.3,,-201.6,-624.7,,-139.7,-293.7,,,,,,,,False,False,,True,False,,True,False,,
05081,129,175.0,,114.0,,,,60.0,267.7,,205.5,0.0,,78.2,301.5,,,46.0,,-15.0,,,,-69.0,138.7,,76.5,-129.0,,-50.8,172.5,,,,True,,,,False,False,,False,False,,False,False,,
05083,56,410.0,,797.0,,,,202.0,302.3,,340.2,112.2,,110.5,386.8,,,354.0,,741.0,,,,146.0,246.3,,284.2,56.2,,54.5,330.8,,,,False,,,,True,True,,True,True,,True,True,,
05085,463,280.0,640.8,133.0,,,,474.0,556.8,,147.6,267.2,,168.5,430.8,,,-183.0,177.8,-330.0,,,,11.0,93.8,,-315.4,-195.8,,-294.5,-32.2,,,True,False,,,,True,True,,False,False,,False,True,,
05087,54,35.0,,35.0,,,,66.0,46.8,,5.8,22.5,,38.6,74.9,,,-19.0,,-19.0,,,,12.0,-7.2,,-48.2,-31.5,,-15.4,20.9,,,,False,,,,True,True,,False,False,,True,False,,
05089,42,40.0,,55.0,,,,53.0,45.4,,5.5,,,16.5,44.2,,,-2.0,,13.0,,,,11.0,3.4,,-36.5,,,-25.5,2.2,,,,False,,,,False,False,,False,,,False,False,,
05091,238,140.0,,74.0,,,,380.0,302.6,,36.2,131.1,,15.2,75.6,,,-98.0,,-164.0,,,,142.0,64.6,,-201.8,-106.9,,-222.8,-162.4,,,,False,,,,False,True,,False,False,,False,False,,
05093,451,755.0,,409.0,,,,591.0,808.9,,696.1,11.8,,275.1,679.1,,,304.0,,-42.0,,,,140.0,357.9,,245.1,-439.2,,-175.9,228.1,,,,True,,,,True,False,,True,False,,True,True,,
05095,41,75.0,,56.0,,,,98.0,70.0,,21.3,,,35.7,45.4,,,34.0,,15.0,,,,57.0,29.0,,-19.7,,,-5.3,4.4,,,,True,,,,False,True,,True,,,True,True,,
05097,96,40.0,,0.0,,,,22.0,65.3,,5.1,,,4.5,,,,-56.0,,-96.0,,,,-74.0,-30.7,,-90.9,,,-91.5,,,,,False,,,,False,True,,False,,,False,,,
05099,55,50.0,,0.0,,,,69.0,44.4,,0.9,13.3,,14.7,47.8,,,-5.0,,-55.0,,,,14.0,-10.6,,-54.1,-41.7,,-40.3,-7.2,,,,False,,,,False,False,,False,False,,False,False,,
05101,102,25.0,,6.0,,,,35.0,50.9,,0.4,7.8,,9.9,,,,-77.0,,-96.0,,,,-67.0,-51.1,,-101.6,-94.2,,-92.1,,,,,False,,,,True,True,,False,False,,False,,,
05103,130,75.0,,147.0,,,,248.0,178.7,,35.5,58.7,,100.3,102.1,,,-55.0,,17.0,,,,118.0,48.7,,-94.5,-71.3,,-29.7,-27.9,,,,True,,,,False,True,,False,False,,True,True,,
05105,27,25.0,,18.0,,,,44.0,37.2,,12.0,,,5.1,47.9,,,-2.0,,-9.0,,,,17.0,10.2,,-15.0,,,-21.9,20.9,,,,False,,,,False,False,,False,,,False,False,,
05107,107,175.0,,176.0,,,,356.0,148.3,,55.1,19.7,,105.2,129.1,,,68.0,,69.0,,,,249.0,41.3,,-51.9,-87.3,,-1.8,22.1,,,,False,,,,False,True,,True,False,,True,True,,
05109,80,185.0,,230.0,,,,40.0,162.6,,88.8,45.3,,123.3,284.4,,,105.0,,150.0,,,,-40.0,82.6,,8.8,-34.7,,43.3,204.4,,,,False,,,,True,True,,True,True,,True,False,,
05111,267,335.0,,547.0,,,,297.0,278.4,,84.1,100.3,,74.6,523.5,,,68.0,,280.0,,,,30.0,11.4,,-182.9,-166.7,,-192.4,256.5,,,,False,,,,True,True,,False,False,,False,False,,
05113,93,95.0,,123.0,,,,99.0,106.9,,22.4,68.7,,42.6,121.1,,,2.0,,30.0,,,,6.0,13.9,,-70.6,-24.3,,-50.4,28.1,,,,False,,,,False,False,,False,False,,False,False,,
05115,576,600.0,773.2,531.0,,,,506.0,361.7,,381.0,193.5,,305.9,390.5,,,24.0,197.2,-45.0,,,,-70.0,-214.3,,-195.0,-382.5,,-270.1,-185.5,,,False,False,,,,False,False,,False,False,,False,False,,
05117,28,90.0,,93.0,,,,84.0,100.3,,17.9,42.8,,16.4,106.1,,,62.0,,65.0,,,,56.0,72.3,,-10.1,14.8,,-11.6,78.1,,,,False,,,,True,False,,True,True,,True,False,,
05119,2556,2600.0,3928.2,1362.0,,,,2675.0,2096.1,,2093.7,1155.4,,2660.9,1498.4,,,44.0,1372.2,-1194.0,,,,119.0,-459.9,,-462.3,-1400.6,,104.9,-1057.6,,,False,False,,,,False,False,,False,False,,False,False,,
05121,124,230.0,,243.0,,,,109.0,199.4,,123.2,111.1,,154.6,361.1,,,106.0,,119.0,,,,-15.0,75.4,,-0.8,-12.9,,30.6,237.1,,,,False,,,,True,True,,True,True,,True,False,,
05123,229,215.0,,306.0,,,,555.0,183.0,,12.3,6.7,,24.8,233.7,,,-14.0,,77.0,,,,326.0,-46.0,,-216.7,-222.3,,-204.2,4.7,,,,False,,,,False,False,,False,False,,False,True,,
05125,688,1110.0,1524.0,1946.0,,,,991.0,989.3,,669.5,582.5,,902.9,748.4,,,422.0,836.0,1258.0,,,,303.0,301.3,,-18.5,-105.5,,214.9,60.4,,,False,False,,,,True,True,,True,True,,True,True,,
05127,18,95.0,,111.0,,,,45.0,99.1,,23.8,,,22.2,187.7,,,77.0,,93.0,,,,27.0,81.1,,5.8,,,4.2,169.7,,,,False,,,,True,False,,True,,,True,False,,
05129,105,25.0,,11.0,,,,40.0,23.4,,2.4,,,2.6,22.4,,,-80.0,,-94.0,,,,-65.0,-81.6,,-102.6,,,-102.4,-82.6,,,,False,,,,True,False,,False,,,False,False,,
05131,1009,1340.0,2373.8,542.0,,,,2144.0,1237.4,,761.4,259.9,,796.2,1248.4,,,331.0,1364.8,-467.0,,,,1135.0,228.4,,-247.6,-749.1,,-212.8,239.4,,,False,False,,,,False,True,,True,False,,True,True,,
05133,140,325.0,,90.0,,,,285.0,72.1,,103.0,22.7,,147.2,159.2,,,185.0,,-50.0,,,,145.0,-67.9,,-37.0,-117.3,,7.2,19.2,,,,True,,,,True,True,,True,True,,True,True,,
05135,68,80.0,,139.0,,,,97.0,156.3,,19.4,40.4,,43.6,87.7,,,12.0,,71.0,,,,29.0,88.3,,-48.6,-27.6,,-24.4,19.7,,,,False,,,,False,False,,False,False,,False,False,,
05137,219,85.0,,97.0,,,,70.0,105.4,,11.8,,,38.2,54.8,,,-134.0,,-122.0,,,,-149.0,-113.6,,-207.2,,,-180.8,-164.2,,,,True,,,,False,True,,False,,,False,False,,
05139,286,375.0,,442.0,,,,537.0,397.8,,143.2,131.6,,104.6,349.8,,,89.0,,156.0,,,,251.0,111.8,,-142.8,-154.4,,-181.4,63.8,,,,False,,,,False,False,,False,False,,False,True,,
05141,114,5.0,,0.0,,,,95.0,26.4,,5.7,,,1.6,10.7,,,-109.0,,-114.0,,,,-19.0,-87.6,,-108.3,,,-112.5,-103.3,,,,False,,,,True,True,,True,,,False,True,,
05143,2514,660.0,794.2,217.0,,,,1762.0,629.4,,218.1,120.4,,528.2,494.2,,,-1854.0,-1719.8,-2297.0,,,,-752.0,-1884.6,,-2295.9,-2393.6,,-1985.8,-2019.8,,,True,False,,,,True,False,,False,False,,False,False,,
05145,326,355.0,445.6,565.0,,,,677.0,692.4,,359.6,349.0,,178.2,864.5,,,29.0,119.6,239.0,,,,351.0,366.4,,33.6,23.0,,-147.8,538.5,,,False,False,,,,False,False,,False,True,,False,False,,
05147,17,15.0,,0.0,,,,77.0,10.6,,3.8,,,2.2,,,,-2.0,,-17.0,,,,60.0,-6.4,,-13.2,,,-14.8,,,,,False,,,,False,False,,False,,,False,,,
05149,143,100.0,,57.0,,,,221.0,57.6,,23.5,4.4,,79.9,371.5,,,-43.0,,-86.0,,,,78.0,-85.4,,-119.5,-138.6,,-63.1,228.5,,,,False,,,,False,False,,False,False,,False,False,,
06001,5936,6725.0,11258.2,2946.0,,,,11532.0,11978.7,,4571.4,3901.4,,7715.1,6976.9,,,789.0,5322.2,-2990.0,,,,5596.0,6042.7,,-1364.6,-2034.6,,1779.1,1040.9,,,False,False,,,,False,False,,False,False,,False,False,,
06003,0,0.0,,0.0,,,,0.0,1.1,,0.0,,,0.0,0.0,,,0.0,,0.0,,,,0.0,1.1,,0.0,,,0.0,0.0,,,,True,,,,True,False,,False,,,True,True,,
06005,78,220.0,,461.0,,,,262.0,285.5,,67.2,113.5,,47.5,289.7,,,142.0,,383.0,,,,184.0,207.5,,-10.8,35.5,,-30.5,211.7,,,,False,,,,False,False,,True,True,,True,False,,
06007,1368,1375.0,1630.6,3263.0,,,,1283.0,2662.0,,320.1,594.2,,94.7,1667.8,,,7.0,262.6,1895.0,,,,-85.0,1294.0,,-1047.9,-773.8,,-1273.3,299.8,,,False,False,,,,False,False,,False,False,,False,False,,
06009,137,135.0,,210.0,,,,233.0,262.7,,24.7,129.6,,92.7,174.9,,,-2.0,,73.0,,,,96.0,125.7,,-112.3,-7.4,,-44.3,37.9,,,,False,,,,False,False,,False,False,,False,False,,
06011,103,235.0,,132.0,,,,299.0,277.7,,24.9,37.9,,8.0,303.8,,,132.0,,29.0,,,,196.0,174.7,,-78.1,-65.1,,-95.0,200.8,,,,True,,,,False,False,,True,True,,True,False,,
06013,4721,9955.0,7205.3,16780.0,,,,8651.0,8345.7,,10666.2,3902.9,,7580.5,6432.8,,,5234.0,2484.3,12059.0,,,,3930.0,3624.7,,5945.2,-818.1,,2859.5,1711.8,,,True,False,,,,True,True,,False,True,,True,True,,
06015,31,35.0,,35.0,,,,40.0,95.3,,2.2,22.8,,13.2,58.0,,,4.0,,4.0,,,,9.0,64.3,,-28.8,-8.2,,-17.8,27.0,,,,False,,,,False,False,,False,False,,False,False,,
06017,237,490.0,1233.9,496.0,,,,748.0,1447.0,,156.8,397.0,,89.9,423.3,,,253.0,996.9,259.0,,,,511.0,1210.0,,-80.2,160.0,,-147.1,186.3,,,False,False,,,,False,False,,True,True,,True,True,,
06019,8403,10630.0,27662.3,8637.0,,,,15144.0,10509.9,,13618.3,3653.0,,11826.1,7531.5,,,2227.0,19259.3,234.0,,,,6741.0,2106.9,,5215.3,-4750.0,,3423.1,-871.5,,,False,True,,,,False,True,,False,False,,False,True,,
06021,144,380.0,,442.0,,,,442.0,247.1,,28.7,75.4,,82.1,311.1,,,236.0,,298.0,,,,298.0,103.1,,-115.3,-68.6,,-61.9,167.1,,,,False,,,,False,True,,True,True,,True,True,,
06023,173,135.0,186.0,182.0,,,,319.0,382.6,,28.9,146.7,,36.0,118.3,,,-38.0,13.0,9.0,,,,146.0,209.6,,-144.1,-26.3,,-136.9,-54.7,,,True,True,,,,False,False,,False,True,,False,False,,
06025,1500,1825.0,1364.8,1478.0,,,,577.0,647.9,,550.8,43.1,,448.0,1312.1,,,325.0,-135.2,-22.0,,,,-923.0,-852.1,,-949.2,-1456.9,,-1052.0,-187.9,,,True,True,,,,False,False,,False,False,,False,True,,
06027,60,315.0,,36.0,,,,53.0,116.8,,35.6,110.7,,25.1,224.7,,,255.0,,-24.0,,,,-7.0,56.8,,-24.4,50.7,,-34.9,164.7,,,,True,,,,True,True,,True,True,,True,True,,
06029,4995,18200.0,37334.8,52768.0,,,,13728.0,11198.5,,7748.9,3909.6,,10143.1,26467.4,,,13205.0,32339.8,47773.0,,,,8733.0,6203.5,,2753.9,-1085.4,,5148.1,21472.4,,,False,False,,,,True,True,,True,True,,True,False,,
06031,1958,4285.0,3998.4,19390.0,,,,6767.0,532.3,,723.0,519.8,,2541.8,3778.1,,,2327.0,2040.4,17432.0,,,,4809.0,-1425.7,,-1235.0,-1438.2,,583.8,1820.1,,,True,False,,,,False,True,,True,True,,True,True,,
06033,192,240.0,327.7,419.0,,,,231.0,464.3,,57.6,209.1,,52.5,373.3,,,48.0,135.7,227.0,,,,39.0,272.3,,-134.4,17.1,,-139.4,181.3,,,False,False,,,,True,False,,False,True,,False,False,,
06035,56,285.0,,103.0,,,,119.0,70.9,,14.8,0.3,,387.9,,,,229.0,,47.0,,,,63.0,14.9,,-41.2,-55.7,,331.9,,,,,True,,,,True,True,,True,True,,False,,,
06037,38950,70445.0,76262.4,65527.0,,,,61216.0,56485.1,,55695.2,6508.8,,38101.9,54671.6,,,31495.0,37312.4,26577.0,,,,22266.0,17535.1,,16745.2,-32441.2,,-848.1,15721.6,,,False,True,,,,True,True,,True,False,,True,True,,
06039,1372,3110.0,6183.7,7154.0,,,,2162.0,1604.6,,1230.9,743.8,,472.9,2832.5,,,1738.0,4811.7,5782.0,,,,790.0,232.6,,-141.1,-628.2,,-899.1,1460.5,,,False,False,,,,True,True,,True,True,,True,True,,
06041,883,2115.0,2464.2,3686.0,,,,938.0,2015.5,,1698.9,437.4,,1475.6,988.8,,,1232.0,1581.2,2803.0,,,,55.0,1132.5,,815.9,-445.6,,592.6,105.8,,,False,False,,,,True,True,,True,True,,True,True,,
06043,11,20.0,,0.0,,,,84.0,60.4,,4.7,,,23.4,21.4,,,9.0,,-11.0,,,,73.0,49.4,,-6.3,,,12.4,10.4,,,,False,,,,False,False,,True,,,False,False,,
06045,304,745.0,802.4,1654.0,,,,256.0,953.9,,295.0,166.3,,276.5,642.9,,,441.0,498.4,1350.0,,,,-48.0,649.9,,-9.0,-137.7,,-27.5,338.9,,,False,False,,,,True,False,,True,True,,True,True,,
06047,1973,8825.0,8514.3,18570.0,,,,5898.0,3881.6,,3450.5,1467.5,,2614.8,5192.7,,,6852.0,6541.3,16597.0,,,,3925.0,1908.6,,1477.5,-505.5,,641.8,3219.7,,,True,False,,,,True,True,,True,True,,True,True,,
06049,20,0.0,,0.0,,,,0.0,47.5,,0.1,,,0.7,0.5,,,-20.0,,-20.0,,,,-20.0,27.5,,-19.9,,,-19.3,-19.5,,,,False,,,,False,False,,True,,,True,True,,
06051,4,35.0,,6.0,,,,22.0,62.5,,0.5,0.0,,12.6,137.0,,,31.0,,2.0,,,,18.0,58.5,,-3.5,-4.0,,8.6,133.0,,,,True,,,,True,False,,True,True,,True,False,,
06053,3303,4225.0,5374.5,10694.0,,,,2525.0,4201.8,,4267.4,1014.0,,4716.9,4057.2,,,922.0,2071.5,7391.0,,,,-778.0,898.8,,964.4,-2289.0,,1413.9,754.2,,,False,False,,,,True,True,,False,False,,False,True,,
06055,398,800.0,1659.7,874.0,,,,1139.0,1153.2,,180.9,342.1,,67.9,697.7,,,402.0,1261.7,476.0,,,,741.0,755.2,,-217.1,-55.9,,-330.1,299.7,,,False,False,,,,False,False,,True,True,,True,True,,
06057,135,250.0,388.3,357.0,,,,352.0,463.2,,13.7,156.4,,11.0,394.9,,,115.0,253.3,222.0,,,,217.0,328.2,,-121.3,21.4,,-124.0,259.9,,,False,False,,,,False,False,,False,True,,False,False,,
06059,8506,21455.0,17965.8,39417.0,,,,12806.0,15897.5,,13384.2,1845.8,,6371.2,13906.7,,,12949.0,9459.8,30911.0,,,,4300.0,7391.5,,4878.2,-6660.2,,-2134.8,5400.7,,,True,False,,,,True,True,,True,True,,True,True,,
06061,846,1980.0,2795.8,3134.0,,,,1685.0,2963.0,,1195.0,1076.8,,329.2,2405.4,,,1134.0,1949.8,2288.0,,,,839.0,2117.0,,349.0,230.8,,-516.8,1559.4,,,False,False,,,,True,False,,True,True,,True,False,,
06063,10,25.0,,0.0,,,,49.0,62.5,,1.9,,,1.5,21.8,,,15.0,,-10.0,,,,39.0,52.5,,-8.1,,,-8.5,11.8,,,,True,,,,False,False,,True,,,True,True,,
06065,11019,26050.0,36043.9,33007.0,,,,26013.0,16649.4,,21519.4,6935.6,,701.6,16975.1,,,15031.0,25024.9,21988.0,,,,14994.0,5630.4,,10500.4,-4083.4,,-10317.4,5956.1,,,False,False,,,,True,True,,True,True,,True,True,,
06067,7556,14100.0,20366.5,32003.0,,,,10483.0,14170.1,,10268.2,3201.8,,23676.3,10698.6,,,6544.0,12810.5,24447.0,,,,2927.0,6614.1,,2712.2,-4354.2,,16120.3,3142.6,,,False,False,,,,True,False,,True,True,,False,True,,
06069,475,530.0,599.9,581.0,,,,604.0,174.5,,147.4,145.3,,234.0,511.3,,,55.0,124.9,106.0,,,,129.0,-300.5,,-327.6,-329.7,,-241.0,36.3,,,False,False,,,,False,False,,False,False,,False,True,,
06071,11949,24430.0,49912.8,79592.0,,,,17813.0,16119.0,,25005.8,6419.5,,19502.0,20072.5,,,12481.0,37963.8,67643.0,,,,5864.0,4170.0,,13056.8,-5529.5,,7553.0,8123.5,,,False,False,,,,True,True,,False,True,,True,True,,
06073,10228,11430.0,28592.1,8858.0,,,,9049.0,13261.4,,5074.8,2175.5,,10899.5,7961.8,,,1202.0,18364.1,-1370.0,,,,-1179.0,3033.4,,-5153.2,-8052.5,,671.5,-2266.2,,,False,False,,,,True,False,,False,False,,True,False,,
06075,2539,3625.0,2873.3,3935.0,,,,1409.0,5301.0,,2381.0,1894.1,,3067.4,3954.6,,,1086.0,334.3,1396.0,,,,-1130.0,2762.0,,-158.0,-644.9,,528.4,1415.6,,,True,False,,,,False,False,,True,True,,True,False,,
06077,5142,11740.0,12223.4,50333.0,,,,9595.0,5594.2,,4195.2,2096.9,,10545.5,6099.2,,,6598.0,7081.4,45191.0,,,,4453.0,452.2,,-946.8,-3045.1,,5403.5,957.2,,,False,False,,,,True,True,,True,True,,True,True,,
06079,921,1730.0,3504.6,2222.0,,,,2938.0,2747.7,,1121.0,661.2,,79.9,1024.1,,,809.0,2583.6,1301.0,,,,2017.0,1826.7,,200.0,-259.8,,-841.1,103.1,,,False,False,,,,False,False,,True,True,,False,True,,
06081,2570,4210.0,4061.3,5852.0,,,,2075.0,4876.9,,2523.6,1537.0,,1012.4,5103.1,,,1640.0,1491.3,3282.0,,,,-495.0,2306.9,,-46.4,-1033.0,,-1557.6,2533.1,,,True,False,,,,True,False,,True,True,,True,False,,
06083,1572,2850.0,4824.9,3943.0,,,,3270.0,3470.5,,1356.1,662.8,,160.7,2345.2,,,1278.0,3252.9,2371.0,,,,1698.0,1898.5,,-215.9,-909.2,,-1411.3,773.2,,,False,False,,,,False,False,,True,True,,False,True,,
