,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
30037,4,24.0,0.0,,,,,17.0,4.6,6.5,23.0,,,,,20.0,-4.0,,,,,13.0,0.6,2.5,19.0,,,,,True,,,,,True,True,True,True,,,,
30039,14,60.0,,,,,,57.0,11.3,17.3,41.0,,,,,46.0,,,,,,43.0,-2.7,3.3,27.0,,,,,,,,,,True,True,True,True,,,,
30041,156,492.0,346.0,,,,,265.0,173.7,161.1,393.0,,,,,336.0,190.0,,,,,109.0,17.7,5.1,237.0,,,,,True,,,,,True,True,True,True,,,,
30043,143,432.0,358.0,,,,,130.0,99.4,109.5,216.0,,,,,289.0,215.0,,,,,-13.0,-43.6,-33.5,73.0,,,,,True,,,,,True,True,True,True,,,,
30045,6,12.0,0.0,,,,,23.0,0.5,4.9,14.0,,,,,6.0,-6.0,,,,,17.0,-5.5,-1.1,8.0,,,,,False,,,,,False,True,True,False,,,,
30047,293,564.0,1790.0,,,,,474.0,1513.7,338.9,540.0,,,,,271.0,1497.0,,,,,181.0,1220.7,45.9,247.0,,,,,False,,,,,True,False,True,True,,,,
30049,982,2406.0,2352.0,,,,,1273.0,699.4,1065.9,1418.5,,2478.9,,,1424.0,1370.0,,,,,291.0,-282.6,83.9,436.5,,1496.9,,,True,,,,,True,True,True,True,,False,,
30051,17,0.0,0.0,,,,,55.0,1.1,4.1,6.0,,,,,-17.0,-17.0,,,,,38.0,-15.9,-12.9,-11.0,,,,,False,,,,,False,True,True,True,,,,
30053,282,648.0,720.0,,,,,411.0,169.1,251.2,288.0,,,,,366.0,438.0,,,,,129.0,-112.9,-30.8,6.0,,,,,False,,,,,True,True,True,True,,,,
30055,28,36.0,,,,,,89.0,2.2,8.9,6.0,,,,,8.0,,,,,,61.0,-25.8,-19.1,-22.0,,,,,,,,,,False,False,False,False,,,,
30057,126,222.0,,,,,,78.0,126.4,64.9,66.0,,,,,96.0,,,,,,-48.0,0.4,-61.1,-60.0,,,,,,,,,,True,True,True,True,,,,
30059,10,12.0,0.0,,,,,53.0,22.6,1.1,6.0,,,,,2.0,-10.0,,,,,43.0,12.6,-8.9,-4.0,,,,,False,,,,,False,False,False,False,,,,
30061,29,114.0,0.0,,,,,70.0,29.2,37.0,20.0,,,,,85.0,-29.0,,,,,41.0,0.2,8.0,-9.0,,,,,True,,,,,True,True,True,True,,,,
30063,1238,2376.0,8693.0,,,,,2060.0,666.2,1170.1,2089.0,,1259.8,,,1138.0,7455.0,,,,,822.0,-571.8,-67.9,851.0,,21.8,,,False,,,,,True,True,True,True,,True,,
30065,35,60.0,6.0,,,,,96.0,8.7,9.4,41.0,,,,,25.0,-29.0,,,,,61.0,-26.3,-25.6,6.0,,,,,False,,,,,False,False,False,True,,,,
30067,182,300.0,428.0,,,,,209.0,299.1,133.2,164.0,,,,,118.0,246.0,,,,,27.0,117.1,-48.8,-18.0,,,,,False,,,,,True,True,True,True,,,,
30069,1,6.0,0.0,,,,,6.0,205.4,0.7,0.0,,,,,5.0,-1.0,,,,,5.0,204.4,-0.3,-1.0,,,,,True,,,,,False,False,True,True,,,,
30071,51,78.0,,,,,,38.0,7.7,28.8,24.0,,,,,27.0,,,,,,-13.0,-43.3,-22.2,-27.0,,,,,,,,,,True,False,True,False,,,,
30073,61,60.0,0.0,,,,,88.0,7.0,32.2,8.0,,,,,-1.0,-61.0,,,,,27.0,-54.0,-28.8,-53.0,,,,,False,,,,,False,False,False,False,,,,
30075,5,12.0,0.0,,,,,36.0,0.9,9.3,17.0,,,,,7.0,-5.0,,,,,31.0,-4.1,4.3,12.0,,,,,True,,,,,False,True,True,False,,,,
30077,73,144.0,0.0,,,,,90.0,345.9,19.7,124.0,,,,,71.0,-73.0,,,,,17.0,272.9,-53.3,51.0,,,,,False,,,,,True,False,True,True,,,,
30079,3,18.0,0.0,,,,,23.0,53.1,0.5,12.0,,,,,15.0,-3.0,,,,,20.0,50.1,-2.5,9.0,,,,,True,,,,,False,False,True,True,,,,
30081,343,774.0,1270.0,,,,,554.0,457.4,374.1,454.0,,,,,431.0,927.0,,,,,211.0,114.4,31.1,111.0,,,,,False,,,,,True,True,True,True,,,,
30083,125,192.0,31.0,,,,,202.0,34.5,94.4,133.0,,,,,67.0,-94.0,,,,,77.0,-90.5,-30.6,8.0,,,,,False,,,,,False,False,True,True,,,,
30085,149,60.0,10.0,,,,,148.0,16.8,107.0,8.0,,,,,-89.0,-139.0,,,,,-1.0,-132.2,-42.0,-141.0,,,,,False,,,,,True,False,True,False,,,,
30087,110,204.0,16.0,,,,,100.0,3.1,76.5,62.0,,,,,94.0,-94.0,,,,,-10.0,-106.9,-33.5,-48.0,,,,,False,,,,,True,False,True,True,,,,
30089,73,246.0,,,,,,155.0,1100.3,176.3,75.0,,,,,173.0,,,,,,82.0,1027.3,103.3,2.0,,,,,,,,,,True,False,True,True,,,,
30091,18,60.0,,,,,,25.0,110.3,15.9,3.0,,,,,42.0,,,,,,7.0,92.3,-2.1,-15.0,,,,,,,,,,True,False,True,True,,,,
30093,457,1092.0,1237.0,,,,,566.0,323.3,422.4,475.0,,1378.8,,,635.0,780.0,,,,,109.0,-133.7,-34.6,18.0,,921.8,,,False,,,,,True,True,True,True,,False,,
30095,108,198.0,16.0,,,,,146.0,85.5,61.7,84.0,,,,,90.0,-92.0,,,,,38.0,-22.5,-46.3,-24.0,,,,,False,,,,,True,True,True,True,,,,
30097,34,48.0,,,,,,42.0,10.6,17.7,0.0,,,,,14.0,,,,,,8.0,-23.4,-16.3,-34.0,,,,,,,,,,True,False,False,False,,,,
30099,96,66.0,,,,,,64.0,29.9,30.0,16.0,,,,,-30.0,,,,,,-32.0,-66.1,-66.0,-80.0,,,,,,,,,,False,False,False,False,,,,
30101,28,36.0,0.0,,,,,69.0,2.1,37.0,56.0,,,,,8.0,-28.0,,,,,41.0,-25.9,9.0,28.0,,,,,False,,,,,False,False,False,False,,,,
30103,9,24.0,0.0,,,,,27.0,1.2,2.7,11.0,,,,,15.0,-9.0,,,,,18.0,-7.8,-6.3,2.0,,,,,True,,,,,False,True,True,True,,,,
30105,127,216.0,,,,,,361.0,51.3,31.3,79.5,,,,,89.0,,,,,,234.0,-75.7,-95.7,-47.5,,,,,,,,,,False,True,False,True,,,,
30107,18,54.0,,,,,,27.0,5.4,14.8,48.0,,,,,36.0,,,,,,9.0,-12.6,-3.2,30.0,,,,,,,,,,True,True,True,True,,,,
30109,5,0.0,0.0,,,,,71.0,0.0,2.8,23.0,,,,,-5.0,-5.0,,,,,66.0,-5.0,-2.2,18.0,,,,,False,,,,,False,True,True,False,,,,
30111,1676,2952.0,7286.0,,,,,4200.0,800.5,1706.5,1523.0,,1860.8,1918.0,,1276.0,5610.0,,,,,2524.0,-875.5,30.5,-153.0,,184.8,242.0,,False,,,,,False,True,True,True,,True,True,
31001,285,630.0,1601.0,,,,,678.0,692.0,720.3,472.0,,596.3,,,345.0,1316.0,,,,,393.0,407.0,435.3,187.0,,311.3,,,False,,,,,False,False,False,True,,True,,
31003,30,66.0,7.0,,,,,109.0,7.4,76.5,6.0,,,,,36.0,-23.0,,,,,79.0,-22.6,46.5,-24.0,,,,,True,,,,,False,True,False,True,,,,
31005,4,0.0,0.0,,,,,12.0,40.6,2.3,0.0,,,,,-4.0,-4.0,,,,,8.0,36.6,-1.7,-4.0,,,,,False,,,,,False,False,True,False,,,,
31007,5,0.0,0.0,,,,,24.0,0.6,3.3,11.0,,,,,-5.0,-5.0,,,,,19.0,-4.4,-1.7,6.0,,,,,False,,,,,False,True,True,False,,,,
31009,2,12.0,0.0,,,,,12.0,93.7,8.1,5.0,,,,,10.0,-2.0,,,,,10.0,91.7,6.1,3.0,,,,,True,,,,,False,False,True,True,,,,
31011,58,132.0,8.0,,,,,88.0,49.5,92.8,74.0,,,,,74.0,-50.0,,,,,30.0,-8.5,34.8,16.0,,,,,True,,,,,True,True,True,True,,,,
31013,80,180.0,8.0,,,,,133.0,62.1,97.8,64.5,,,,,100.0,-72.0,,,,,53.0,-17.9,17.8,-15.5,,,,,True,,,,,True,True,True,True,,,,
31015,14,6.0,0.0,,,,,67.0,0.3,7.5,23.0,,,,,-8.0,-14.0,,,,,53.0,-13.7,-6.5,9.0,,,,,False,,,,,False,False,True,False,,,,
31017,7,6.0,0.0,,,,,56.0,1.5,32.1,35.0,,,,,-1.0,-7.0,,,,,49.0,-5.5,25.1,28.0,,,,,False,,,,,False,False,False,False,,,,
31019,549,822.0,1640.0,,,,,873.0,523.5,994.6,648.0,,806.3,,,273.0,1091.0,,,,,324.0,-25.5,445.6,99.0,,257.3,,,False,,,,,False,True,False,True,,True,,
31021,78,66.0,0.0,,,,,135.0,12.6,67.4,25.0,,,,,-12.0,-78.0,,,,,57.0,-65.4,-10.6,-53.0,,,,,False,,,,,False,False,True,False,,,,
31023,64,120.0,0.0,,,,,240.0,29.1,94.7,57.0,,,,,56.0,-64.0,,,,,176.0,-34.9,30.7,-7.0,,,,,False,,,,,False,True,True,True,,,,
31025,386,558.0,138.0,,,,,579.0,1398.3,713.7,452.0,,,,,172.0,-248.0,,,,,193.0,1012.3,327.7,66.0,,,,,False,,,,,False,False,False,True,,,,
31027,170,132.0,7.0,,,,,114.0,4.4,79.5,30.0,,,,,-38.0,-163.0,,,,,-56.0,-165.6,-90.5,-140.0,,,,,False,,,,,False,False,False,False,,,,
31029,51,138.0,11.0,,,,,70.0,33.8,46.9,125.0,,,,,87.0,-40.0,,,,,19.0,-17.2,-4.1,74.0,,,,,True,,,,,True,True,True,True,,,,
31031,13,30.0,0.0,,,,,70.0,6.8,47.3,59.0,,,,,17.0,-13.0,,,,,57.0,-6.2,34.3,46.0,,,,,True,,,,,False,True,False,False,,,,
31033,99,132.0,24.0,,,,,160.0,46.3,147.5,92.0,,,,,33.0,-75.0,,,,,61.0,-52.7,48.5,-7.0,,,,,False,,,,,False,False,False,True,,,,
31035,69,180.0,18.0,,,,,112.0,202.9,112.6,101.0,,,,,111.0,-51.0,,,,,43.0,133.9,43.6,32.0,,,,,True,,,,,True,False,True,True,,,,
31037,74,162.0,16.0,,,,,300.0,68.2,254.2,91.0,,,,,88.0,-58.0,,,,,226.0,-5.8,180.2,17.0,,,,,True,,,,,False,True,False,True,,,,
31039,109,306.0,48.0,,,,,191.0,132.8,195.1,230.0,,,,,197.0,-61.0,,,,,82.0,23.8,86.1,121.0,,,,,True,,,,,True,True,True,True,,,,
31041,129,312.0,60.0,,,,,182.0,102.2,146.4,617.5,,,,,183.0,-69.0,,,,,53.0,-26.8,17.4,488.5,,,,,True,,,,,True,True,True,False,,,,
31043,149,312.0,5.0,,,,,313.0,63.5,563.7,180.0,,212.8,,,163.0,-144.0,,,,,164.0,-85.5,414.7,31.0,,63.8,,,True,,,,,False,True,False,True,,True,,
31045,119,114.0,10.0,,,,,113.0,60.6,73.5,42.0,,,,,-5.0,-109.0,,,,,-6.0,-58.4,-45.5,-77.0,,,,,False,,,,,False,False,False,False,,,,
31047,180,582.0,479.0,,,,,373.0,214.7,643.0,554.0,,458.1,,,402.0,299.0,,,,,193.0,34.7,463.0,374.0,,278.1,,,True,,,,,True,True,False,True,,True,,
31049,17,36.0,,,,,,28.0,348.9,5.1,29.0,,,,,19.0,,,,,,11.0,331.9,-11.9,12.0,,,,,,,,,,True,False,True,True,,,,
31051,65,42.0,5.0,,,,,103.0,6.1,68.5,1.0,,,,,-23.0,-60.0,,,,,38.0,-58.9,3.5,-64.0,,,,,False,,,,,False,False,True,False,,,,
31053,600,1182.0,1632.0,,,,,806.0,498.6,1007.1,773.0,,1024.0,,,582.0,1032.0,,,,,206.0,-101.4,407.1,173.0,,424.0,,,False,,,,,True,True,True,True,,True,,
31055,6864,15450.0,13694.0,,,,,11783.0,7886.3,10409.3,12583.0,,7318.3,14592.0,,8586.0,6830.0,,,,,4919.0,1022.3,3545.3,5719.0,,454.3,7728.0,,True,,,,,True,True,True,True,,True,True,
31057,56,108.0,,,,,,37.0,154.3,6.6,21.0,,,,,52.0,,,,,,-19.0,98.3,-49.4,-35.0,,,,,,,,,,True,False,True,True,,,,
31059,43,90.0,0.0,,,,,148.0,68.6,56.2,34.0,,,,,47.0,-43.0,,,,,105.0,25.6,13.2,-9.0,,,,,True,,,,,False,True,True,True,,,,
31061,23,18.0,0.0,,,,,66.0,2.9,32.0,9.0,,,,,-5.0,-23.0,,,,,43.0,-20.1,9.0,-14.0,,,,,False,,,,,False,False,False,False,,,,
31063,25,60.0,0.0,,,,,31.0,162.7,13.9,15.0,,,,,35.0,-25.0,,,,,6.0,137.7,-11.1,-10.0,,,,,True,,,,,True,False,True,True,,,,
31065,107,114.0,7.0,,,,,85.0,38.8,69.2,60.0,,,,,7.0,-100.0,,,,,-22.0,-68.2,-37.8,-47.0,,,,,False,,,,,False,False,False,False,,,,
31067,175,312.0,172.0,,,,,746.0,274.2,324.5,253.5,,,,,137.0,-3.0,,,,,571.0,99.2,149.5,78.5,,,,,True,,,,,False,True,False,True,,,,
31069,15,30.0,0.0,,,,,49.0,142.8,4.8,17.0,,,,,15.0,-15.0,,,,,34.0,127.8,-10.2,2.0,,,,,False,,,,,False,False,True,True,,,,
31071,18,6.0,0.0,,,,,30.0,0.2,4.5,19.0,,,,,-12.0,-18.0,,,,,12.0,-17.8,-13.5,1.0,,,,,False,,,,,False,False,False,True,,,,
31073,15,48.0,0.0,,,,,76.0,10.1,37.3,0.0,,,,,33.0,-15.0,,,,,61.0,-4.9,22.3,-15.0,,,,,True,,,,,False,True,True,True,,,,
31075,13,0.0,0.0,,,,,12.0,0.4,5.7,0.0,,,,,-13.0,-13.0,,,,,-1.0,-12.6,-7.3,-13.0,,,,,False,,,,,True,True,True,False,,,,
31077,28,6.0,0.0,,,,,56.0,0.4,10.4,41.0,,,,,-22.0,-28.0,,,,,28.0,-27.6,-17.6,13.0,,,,,False,,,,,False,False,True,True,,,,
31079,860,1680.0,7229.0,,,,,1420.0,812.9,1152.7,1955.0,,1221.1,,,820.0,6369.0,,,,,560.0,-47.1,292.7,1095.0,,361.1,,,False,,,,,True,True,True,False,,True,,
31081,117,270.0,61.0,,,,,193.0,129.7,205.3,414.0,,,,,153.0,-56.0,,,,,76.0,12.7,88.3,297.0,,,,,True,,,,,True,True,True,False,,,,
31083,24,36.0,0.0,,,,,56.0,1.6,12.2,15.0,,,,,12.0,-24.0,,,,,32.0,-22.4,-11.8,-9.0,,,,,False,,,,,False,False,True,True,,,,
31085,4,0.0,0.0,,,,,36.0,3.7,25.0,11.0,,,,,-4.0,-4.0,,,,,32.0,-0.3,21.0,7.0,,,,,False,,,,,False,True,False,False,,,,
31087,138,42.0,0.0,,,,,60.0,4.5,22.4,8.0,,,,,-96.0,-138.0,,,,,-78.0,-133.5,-115.6,-130.0,,,,,False,,,,,True,False,False,False,,,,
31089,96,120.0,25.0,,,,,178.0,60.5,157.0,51.0,,,,,24.0,-71.0,,,,,82.0,-35.5,61.0,-45.0,,,,,False,,,,,False,False,False,False,,,,
31091,4,0.0,0.0,,,,,18.0,0.0,0.4,1.0,,,,,-4.0,-4.0,,,,,14.0,-4.0,-3.6,-3.0,,,,,False,,,,,False,True,True,True,,,,
31093,42,54.0,6.0,,,,,136.0,32.4,106.6,17.0,,,,,12.0,-36.0,,,,,94.0,-9.6,64.6,-25.0,,,,,False,,,,,False,True,False,False,,,,
31095,56,90.0,6.0,,,,,246.0,31.3,81.0,67.0,,,,,34.0,-50.0,,,,,190.0,-24.7,25.0,11.0,,,,,False,,,,,False,True,True,True,,,,
31097,59,186.0,37.0,,,,,152.0,38.8,130.3,60.0,,,,,127.0,-22.0,,,,,93.0,-20.2,71.3,1.0,,,,,True,,,,,True,True,True,True,,,,
31099,65,54.0,5.0,,,,,119.0,187.9,86.0,0.0,,,,,-11.0,-60.0,,,,,54.0,122.9,21.0,-65.0,,,,,False,,,,,False,False,False,False,,,,
31101,44,156.0,25.0,,,,,132.0,215.0,118.6,116.0,,,,,112.0,-19.0,,,,,88.0,171.0,74.6,72.0,,,,,True,,,,,True,False,True,True,,,,
31103,10,0.0,0.0,,,,,24.0,0.4,4.1,17.0,,,,,-10.0,-10.0,,,,,14.0,-9.6,-5.9,7.0,,,,,False,,,,,False,True,True,True,,,,
31105,58,42.0,5.0,,,,,75.0,27.3,44.4,6.0,,,,,-16.0,-53.0,,,,,17.0,-30.7,-13.6,-52.0,,,,,False,,,,,False,False,True,False,,,,
31107,107,312.0,26.0,,,,,120.0,110.3,161.2,168.0,,,,,205.0,-81.0,,,,,13.0,3.3,54.2,61.0,,,,,True,,,,,True,True,True,True,,,,
31109,3881,7158.0,7853.0,,,,,8457.0,5687.4,8626.9,6416.5,,4957.8,5662.0,,3277.0,3972.0,,,,,4576.0,1806.4,4745.9,2535.5,,1076.8,1781.0,,False,,,,,False,True,False,True,,True,True,
31111,375,720.0,889.0,,,,,779.0,417.5,547.8,520.0,,948.7,,,345.0,514.0,,,,,404.0,42.5,172.8,145.0,,573.7,,,False,,,,,False,True,True,True,,False,,
31113,13,0.0,0.0,,,,,18.0,3.5,2.5,18.0,,,,,-13.0,-13.0,,,,,5.0,-9.5,-10.5,5.0,,,,,False,,,,,True,True,True,True,,,,
31115,3,6.0,0.0,,,,,18.0,145.7,7.6,6.0,,,,,3.0,-3.0,,,,,15.0,142.7,4.6,3.0,,,,,False,,,,,False,False,False,False,,,,
31117,7,6.0,0.0,,,,,18.0,1.2,1.0,6.0,,,,,-1.0,-7.0,,,,,11.0,-5.8,-6.0,-1.0,,,,,False,,,,,False,False,False,False,,,,
31119,207,534.0,482.0,,,,,825.0,280.5,571.8,632.5,,1331.7,,,327.0,275.0,,,,,618.0,73.5,364.8,425.5,,1124.7,,,True,,,,,False,True,False,False,,False,,
31121,106,276.0,34.0,,,,,209.0,305.6,99.8,162.0,,,,,170.0,-72.0,,,,,103.0,199.6,-6.2,56.0,,,,,True,,,,,True,False,True,True,,,,
31123,48,132.0,0.0,,,,,79.0,202.6,34.9,34.0,,,,,84.0,-48.0,,,,,31.0,154.6,-13.1,-14.0,,,,,True,,,,,True,False,True,True,,,,
31125,23,48.0,0.0,,,,,98.0,41.7,30.7,41.0,,,,,25.0,-23.0,,,,,75.0,18.7,7.7,18.0,,,,,True,,,,,False,True,True,True,,,,
31127,85,228.0,18.0,,,,,202.0,69.0,93.2,204.0,,,,,143.0,-67.0,,,,,117.0,-16.0,8.2,119.0,,,,,True,,,,,True,True,True,True,,,,
31129,64,102.0,0.0,,,,,111.0,1.0,13.2,76.0,,,,,38.0,-64.0,,,,,47.0,-63.0,-50.8,12.0,,,,,False,,,,,False,False,False,True,,,,
31131,234,288.0,77.0,,,,,484.0,149.1,250.4,214.0,,,,,54.0,-157.0,,,,,250.0,-84.9,16.4,-20.0,,,,,False,,,,,False,False,True,True,,,,
31133,37,72.0,0.0,,,,,156.0,212.7,11.9,38.0,,,,,35.0,-37.0,,,,,119.0,175.7,-25.1,1.0,,,,,False,,,,,False,False,True,True,,,,
31135,18,78.0,,,,,,62.0,41.2,16.6,24.0,,,,,60.0,,,,,,44.0,23.2,-1.4,6.0,,,,,,,,,,True,True,True,True,,,,
31137,116,306.0,231.0,,,,,184.0,185.4,193.4,393.0,,,,,190.0,115.0,,,,,68.0,69.4,77.4,277.0,,,,,True,,,,,True,True,True,False,,,,
31139,60,78.0,9.0,,,,,115.0,17.5,98.9,42.0,,,,,18.0,-51.0,,,,,55.0,-42.5,38.9,-18.0,,,,,False,,,,,False,False,False,False,,,,
31141,247,474.0,570.0,,,,,782.0,161.7,581.7,345.0,,539.7,,,227.0,323.0,,,,,535.0,-85.3,334.7,98.0,,292.7,,,False,,,,,False,True,False,True,,False,,
31143,147,54.0,0.0,,,,,129.0,173.0,72.1,17.0,,,,,-93.0,-147.0,,,,,-18.0,26.0,-74.9,-130.0,,,,,False,,,,,True,True,True,False,,,,
31145,151,414.0,171.0,,,,,211.0,79.0,246.5,239.0,,,,,263.0,20.0,,,,,60.0,-72.0,95.5,88.0,,,,,True,,,,,True,True,True,True,,,,
31147,68,186.0,15.0,,,,,238.0,73.6,85.9,99.0,,,,,118.0,-53.0,,,,,170.0,5.6,17.9,31.0,,,,,True,,,,,False,True,True,True,,,,
31149,3,6.0,0.0,,,,,43.0,0.5,8.7,17.0,,,,,3.0,-3.0,,,,,40.0,-2.5,5.7,14.0,,,,,False,,,,,False,True,False,False,,,,
31151,126,258.0,30.0,,,,,491.0,55.5,303.8,171.0,,,,,132.0,-96.0,,,,,365.0,-70.5,177.8,45.0,,,,,True,,,,,False,True,False,True,,,,
31153,2791,4560.0,2056.0,,,,,4032.0,2923.6,3799.4,3395.5,,1154.7,2143.0,,1769.0,-735.0,,,,,1241.0,132.6,1008.4,604.5,,-1636.3,-648.0,,True,,,,,True,True,True,True,,True,True,
31155,374,726.0,1201.0,,,,,453.0,671.2,468.0,505.5,,,,,352.0,827.0,,,,,79.0,297.2,94.0,131.5,,,,,False,,,,,True,True,True,True,,,,
31157,192,228.0,207.0,,,,,787.0,54.8,282.2,126.0,,453.2,,,36.0,15.0,,,,,595.0,-137.2,90.2,-66.0,,261.2,,,True,,,,,False,False,False,False,,False,,
31159,220,204.0,40.0,,,,,542.0,109.5,341.1,93.0,,,,,-16.0,-180.0,,,,,322.0,-110.5,121.1,-127.0,,,,,False,,,,,False,False,False,False,,,,
31161,62,60.0,0.0,,,,,52.0,27.1,56.1,11.0,,,,,-2.0,-62.0,,,,,-10.0,-34.9,-5.9,-51.0,,,,,False,,,,,False,False,False,False,,,,
31163,36,36.0,,,,,,49.0,5.0,15.6,23.0,,,,,0.0,,,,,,13.0,-31.0,-20.4,-13.0,,,,,,,,,,False,False,False,False,,,,
31165,7,6.0,0.0,,,,,36.0,117.1,3.3,6.0,,,,,-1.0,-7.0,,,,,29.0,110.1,-3.7,-1.0,,,,,False,,,,,False,False,False,False,,,,
31167,20,84.0,7.0,,,,,124.0,111.8,87.7,67.0,,,,,64.0,-13.0,,,,,104.0,91.8,67.7,47.0,,,,,True,,,,,False,False,False,True,,,,
31169,69,114.0,13.0,,,,,145.0,67.2,44.1,107.0,,,,,45.0,-56.0,,,,,76.0,-1.8,-24.9,38.0,,,,,False,,,,,False,True,True,True,,,,
31171,3,12.0,0.0,,,,,12.0,1.0,1.7,12.0,,,,,9.0,-3.0,,,,,9.0,-2.0,-1.3,9.0,,,,,True,,,,,False,True,True,False,,,,
31173,82,78.0,18.0,,,,,79.0,25.7,103.0,27.0,,,,,-4.0,-64.0,,,,,-3.0,-56.3,21.0,-55.0,,,,,False,,,,,True,False,False,False,,,,
31175,42,114.0,6.0,,,,,75.0,14.3,48.8,10.0,,,,,72.0,-36.0,,,,,33.0,-27.7,6.8,-32.0,,,,,True,,,,,True,True,True,True,,,,
31177,285,414.0,44.0,,,,,441.0,235.7,365.4,303.5,,,,,129.0,-241.0,,,,,156.0,-49.3,80.4,18.5,,,,,False,,,,,False,True,True,True,,,,
31179,61,84.0,9.0,,,,,139.0,18.6,155.0,77.0,,,,,23.0,-52.0,,,,,78.0,-42.4,94.0,16.0,,,,,False,,,,,False,False,False,True,,,,
31181,27,60.0,0.0,,,,,86.0,6.4,44.1,41.0,,,,,33.0,-27.0,,,,,59.0,-20.6,17.1,14.0,,,,,True,,,,,False,True,True,True,,,,
31183,13,0.0,0.0,,,,,24.0,0.4,6.5,12.0,,,,,-13.0,-13.0,,,,,11.0,-12.6,-6.5,-1.0,,,,,False,,,,,True,True,True,True,,,,
31185,320,204.0,15.0,,,,,338.0,143.8,246.4,110.0,,,,,-116.0,-305.0,,,,,18.0,-176.2,-73.6,-210.0,,,,,False,,,,,True,False,True,False,,,,
32001,315,1014.0,1046.0,,,,,526.0,223.4,241.9,993.5,,,,,699.0,731.0,,,,,211.0,-91.6,-73.1,678.5,,,,,False,,,,,True,True,True,True,,,,
32003,36334,85554.0,196567.0,,,,,81884.0,47703.0,37304.3,88849.0,,44220.7,90516.0,,49220.0,160233.0,,,,,45550.0,11369.0,970.3,52515.0,,7886.7,54182.0,,False,,,,,True,True,True,False,,True,False,
32005,343,948.0,1731.0,,,,,853.0,508.9,531.0,425.0,,,,,605.0,1388.0,,,,,510.0,165.9,188.0,82.0,,,,,False,,,,,True,True,True,True,,,,
32007,485,576.0,408.0,,,,,819.0,345.2,370.6,367.0,,1103.7,,,91.0,-77.0,,,,,334.0,-139.8,-114.4,-118.0,,618.7,,,True,,,,,False,False,False,False,,False,,
32009,3,12.0,0.0,,,,,31.0,0.3,4.3,12.0,,,,,9.0,-3.0,,,,,28.0,-2.7,1.3,9.0,,,,,True,,,,,False,True,True,False,,,,
32011,8,60.0,7.0,,,,,52.0,398.6,343.1,18.0,,,,,52.0,-1.0,,,,,44.0,390.6,335.1,10.0,,,,,True,,,,,True,False,False,True,,,,
32013,145,498.0,10.0,,,,,344.0,534.9,253.6,353.0,,,,,353.0,-135.0,,,,,199.0,389.9,108.6,208.0,,,,,True,,,,,True,False,True,True,,,,
32015,43,60.0,0.0,,,,,156.0,4.9,39.8,23.0,,,,,17.0,-43.0,,,,,113.0,-38.1,-3.2,-20.0,,,,,False,,,,,False,False,True,False,,,,
32017,48,126.0,5.0,,,,,68.0,59.8,21.1,47.0,,,,,78.0,-43.0,,,,,20.0,11.8,-26.9,-1.0,,,,,True,,,,,True,True,True,True,,,,
32019,395,882.0,1702.0,,,,,1169.0,646.5,528.0,565.0,,855.3,,,487.0,1307.0,,,,,774.0,251.5,133.0,170.0,,460.3,,,False,,,,,False,True,True,True,,True,,
32021,84,72.0,0.0,,,,,103.0,132.1,11.9,72.0,,,,,-12.0,-84.0,,,,,19.0,48.1,-72.1,-12.0,,,,,False,,,,,False,False,False,False,,,,
32023,576,1104.0,264.0,,,,,970.0,121.2,428.6,980.0,,795.1,,,528.0,-312.0,,,,,394.0,-454.8,-147.4,404.0,,219.1,,,True,,,,,True,True,True,True,,True,,
32027,92,60.0,6.0,,,,,153.0,685.4,622.9,15.0,,,,,-32.0,-86.0,,,,,61.0,593.4,530.9,-77.0,,,,,False,,,,,False,False,False,False,,,,
32029,10,6.0,0.0,,,,,82.0,4.1,4.7,7.0,,,,,-4.0,-10.0,,,,,72.0,-5.9,-5.3,-3.0,,,,,False,,,,,False,False,False,True,,,,
32031,4792,11934.0,26824.0,,,,,9657.0,4276.1,5181.8,8266.0,,10549.4,5254.0,,7142.0,22032.0,,,,,4865.0,-515.9,389.8,3474.0,,5757.4,462.0,,False,,,,,True,True,True,True,,True,True,
32033,136,174.0,,,,,,141.0,353.4,73.5,99.0,,,,,38.0,,,,,,5.0,217.4,-62.5,-37.0,,,,,,,,,,True,False,False,True,,,,
