,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
40145,699,1206.0,,1088.8,,838.0,1057.0,755.0,,,,,608.0,,615.5,,,1033.0,698.5,,641.8,736.0,,773.0,803.4,,,,1206.0,845.0,1425.9,,,,,,992.5,,,,1209.0,1389.1,507.0,,389.8,,139.0,358.0,56.0,,,,,-91.0,,-83.5,,,334.0,-0.5,,-57.2,37.0,,74.0,104.4,,,,507.0,146.0,726.9,,,,,,293.5,,,,510.0,690.1,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,True,False,,,,,,True,,,,False,False
40147,497,510.0,,529.6,,435.0,502.0,283.0,,,,,315.7,,387.0,,,505.0,232.2,,269.7,501.5,,367.0,485.7,,,,486.0,368.0,742.8,,,,,,364.1,,,,424.0,655.0,13.0,,32.6,,-62.0,5.0,-214.0,,,,,-181.3,,-110.0,,,8.0,-264.8,,-227.3,4.5,,-130.0,-11.3,,,,-11.0,-129.0,245.8,,,,,,-132.9,,,,-73.0,158.0,,False,,False,True,False,,,,,False,,False,,,True,False,,False,True,,False,True,,,,True,False,False,,,,,,False,,,,False,False
40149,64,87.0,,82.5,,69.0,95.0,64.0,,,,,68.1,,86.4,,,120.0,21.8,,54.9,,,30.0,57.3,,,,65.0,76.0,202.2,,,,,,,,,,23.4,138.7,23.0,,18.5,,5.0,31.0,0.0,,,,,4.1,,22.4,,,56.0,-42.2,,-9.1,,,-34.0,-6.7,,,,1.0,12.0,138.2,,,,,,,,,,-40.6,74.7,,True,,True,False,True,,,,,True,,True,,,False,False,,True,,,False,True,,,,True,True,False,,,,,,,,,,False,False
40151,43,33.0,,30.9,,44.0,57.0,26.0,,,,,66.6,,74.0,,,60.0,48.5,,37.2,,,15.0,46.5,,,,39.0,43.0,114.3,,,,,,,,,,9.1,81.9,-10.0,,-12.1,,1.0,14.0,-17.0,,,,,23.6,,31.0,,,17.0,5.5,,-5.8,,,-28.0,3.5,,,,-4.0,0.0,71.3,,,,,,,,,,-33.9,38.9,,False,,True,False,False,,,,,False,,False,,,False,True,,True,,,False,True,,,,True,True,False,,,,,,,,,,False,False
40153,104,192.0,,240.6,,179.0,315.0,177.0,,,,,183.3,,143.3,,,164.0,135.2,,163.9,,,105.0,142.9,,,,221.0,153.0,343.1,,,,,,,,,,165.5,693.6,88.0,,136.6,,75.0,211.0,73.0,,,,,79.3,,39.3,,,60.0,31.2,,59.9,,,1.0,38.9,,,,117.0,49.0,239.1,,,,,,,,,,61.5,589.6,,False,,True,False,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,False,,,,,,,,,,True,False
41001,40,21.0,,32.1,,29.0,45.0,25.0,,,,,39.0,,44.9,,,46.0,25.9,,44.9,,,1.0,18.4,,,,26.0,70.0,73.2,,,,,,,,,,6.5,63.1,-19.0,,-7.9,,-11.0,5.0,-15.0,,,,,-1.0,,4.9,,,6.0,-14.1,,4.9,,,-39.0,-21.6,,,,-14.0,30.0,33.2,,,,,,,,,,-33.5,23.1,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,False,False,,,,True,False,False,,,,,,,,,,False,False
41003,349,246.0,,250.0,,244.0,235.0,128.0,,,,,192.5,,220.3,,,270.0,290.3,,377.0,258.0,,107.0,173.1,,,,343.0,223.0,380.6,,,,,,,,,,241.8,301.5,-103.0,,-99.0,,-105.0,-114.0,-221.0,,,,,-156.5,,-128.7,,,-79.0,-58.7,,28.0,-91.0,,-242.0,-175.9,,,,-6.0,-126.0,31.6,,,,,,,,,,-107.2,-47.5,,True,,False,False,False,,,,,False,,False,,,True,True,,True,True,,False,False,,,,True,False,True,,,,,,,,,,False,True
41005,727,1440.0,,1462.2,,1032.0,1150.0,2533.0,,,,,985.2,,766.2,,1003.1,1501.0,524.1,,1201.1,1012.5,,807.0,896.0,,,,1315.0,1151.0,1607.1,,,,,,1542.4,596.0,,,811.8,1327.3,713.0,,735.2,,305.0,423.0,1806.0,,,,,258.2,,39.2,,276.1,774.0,-202.9,,474.1,285.5,,80.0,169.0,,,,588.0,424.0,880.1,,,,,,815.4,-131.0,,,84.8,600.3,,False,,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,True,False,,,,,,False,True,,,True,True
41007,34,75.0,,73.0,,73.0,80.0,38.0,,,,,67.8,,60.9,,,85.0,66.0,,112.5,67.0,,11.0,44.2,,,,89.0,140.0,108.3,,,,,,,,,,109.7,94.0,41.0,,39.0,,39.0,46.0,4.0,,,,,33.8,,26.9,,,51.0,32.0,,78.5,33.0,,-23.0,10.2,,,,55.0,106.0,74.3,,,,,,,,,,75.7,60.0,,True,,True,False,True,,,,,True,,True,,,False,True,,False,True,,True,True,,,,False,False,False,,,,,,,,,,False,False
41009,93,123.0,,122.9,,108.0,114.0,48.0,,,,,96.4,,187.6,,,168.0,54.6,,121.9,69.0,,51.0,77.1,,,,127.0,140.0,212.3,,,,,,,,,,125.4,126.6,30.0,,29.9,,15.0,21.0,-45.0,,,,,3.4,,94.6,,,75.0,-38.4,,28.9,-24.0,,-42.0,-15.9,,,,34.0,47.0,119.3,,,,,,,,,,32.4,33.6,,True,,True,True,False,,,,,True,,False,,,False,False,,True,True,,False,True,,,,False,False,False,,,,,,,,,,False,False
41011,261,309.0,,297.5,,191.0,206.0,513.0,,,,,114.7,,223.8,,,173.0,113.6,,294.6,138.0,,208.0,148.1,,,,371.0,321.0,176.8,,,,,,,,,,224.5,162.8,48.0,,36.5,,-70.0,-55.0,252.0,,,,,-146.3,,-37.2,,,-88.0,-147.4,,33.6,-123.0,,-53.0,-112.9,,,,110.0,60.0,-84.2,,,,,,,,,,-36.5,-98.2,,True,,False,False,False,,,,,False,,True,,,False,False,,True,False,,False,False,,,,False,False,False,,,,,,,,,,True,False
41013,76,111.0,,107.5,,105.0,103.0,117.0,,,,,60.9,,123.1,,,116.0,95.9,,113.2,,,46.0,61.7,,,,136.0,113.0,125.8,,,,,,,,,,98.4,146.6,35.0,,31.5,,29.0,27.0,41.0,,,,,-15.1,,47.1,,,40.0,19.9,,37.2,,,-30.0,-14.3,,,,60.0,37.0,49.8,,,,,,,,,,22.4,70.6,,True,,True,True,False,,,,,True,,False,,,False,True,,False,,,True,True,,,,False,False,False,,,,,,,,,,True,False
41015,64,18.0,,18.0,,12.0,29.0,0.0,,,,,24.0,,36.3,,,46.0,5.2,,19.7,,,0.0,7.2,,,,14.0,75.0,45.5,,,,,,,,,,0.0,28.8,-46.0,,-46.0,,-52.0,-35.0,-64.0,,,,,-40.0,,-27.7,,,-18.0,-58.8,,-44.3,,,-64.0,-56.8,,,,-50.0,11.0,-18.5,,,,,,,,,,-64.0,-35.2,,True,,False,True,False,,,,,True,,True,,,True,False,,True,,,False,False,,,,False,True,True,,,,,,,,,,False,True
41017,436,696.0,,661.9,,483.0,537.0,444.0,,,,,500.9,,561.6,,,817.0,442.1,,532.6,528.0,,346.0,420.8,,,,712.0,749.0,734.2,,,,,,346.0,299.0,,,719.8,496.1,260.0,,225.9,,47.0,101.0,8.0,,,,,64.9,,125.6,,,381.0,6.1,,96.6,92.0,,-90.0,-15.2,,,,276.0,313.0,298.2,,,,,,-90.0,-137.0,,,283.8,60.1,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,False,False,False,,,,,,True,True,,,False,True
41019,462,273.0,,268.2,,227.0,284.0,217.0,,,,,160.3,,145.7,,,414.0,212.4,,246.2,173.0,,301.0,168.6,,,,298.0,481.0,285.0,,,,,,,,,,287.1,225.9,-189.0,,-193.8,,-235.0,-178.0,-245.0,,,,,-301.7,,-316.3,,,-48.0,-249.6,,-215.8,-289.0,,-161.0,-293.4,,,,-164.0,19.0,-177.0,,,,,,,,,,-174.9,-236.1,,False,,False,True,False,,,,,False,,False,,,True,False,,False,False,,True,False,,,,True,True,True,,,,,,,,,,True,False
41021,0,0.0,,0.1,,5.0,6.0,0.0,,,,,3.7,,5.1,,,6.0,6.6,,4.6,,,9.0,0.7,,,,6.0,4.0,,,,,,,,,,,6.0,,0.0,,0.1,,5.0,6.0,0.0,,,,,3.7,,5.1,,,6.0,6.6,,4.6,,,9.0,0.7,,,,6.0,4.0,,,,,,,,,,,6.0,,,False,,False,False,True,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,,False,
41023,5,0.0,,5.8,,12.0,15.0,0.0,,,,,12.4,,17.4,,,34.0,46.4,,16.3,,,11.0,6.5,,,,,19.0,21.1,,,,,,,,,,12.6,18.3,-5.0,,0.8,,7.0,10.0,-5.0,,,,,7.4,,12.4,,,29.0,41.4,,11.3,,,6.0,1.5,,,,,14.0,16.1,,,,,,,,,,7.6,13.3,,True,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,,False,False,,,,,,,,,,False,False
41025,72,42.0,,45.9,,25.0,28.0,,,,,,13.5,,16.6,,,25.0,12.6,,24.1,,,15.0,17.3,,,,24.0,37.0,,,,,,,,,,,36.5,32.4,-30.0,,-26.1,,-47.0,-44.0,,,,,,-58.5,,-55.4,,,-47.0,-59.4,,-47.9,,,-57.0,-54.7,,,,-48.0,-35.0,,,,,,,,,,,-35.5,-39.6,,True,,False,False,,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,,False,False
41027,45,108.0,,104.8,,87.0,89.0,84.0,,,,,88.3,,93.4,,,93.0,41.3,,81.1,,,42.0,54.4,,,,90.0,104.0,175.9,,,,,,,,,,50.4,96.5,63.0,,59.8,,42.0,44.0,39.0,,,,,43.3,,48.4,,,48.0,-3.7,,36.1,,,-3.0,9.4,,,,45.0,59.0,130.9,,,,,,,,,,5.4,51.5,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,,,,True,True
41029,659,1002.0,,865.5,,716.0,778.0,1231.0,,,,,613.7,,679.3,,,1026.0,380.0,,553.2,646.0,,457.0,565.7,,,,962.0,1229.0,988.0,,,,,,1025.5,585.0,,,908.3,748.5,343.0,,206.5,,57.0,119.0,572.0,,,,,-45.3,,20.3,,,367.0,-279.0,,-105.8,-13.0,,-202.0,-93.3,,,,303.0,570.0,329.0,,,,,,366.5,-74.0,,,249.3,89.5,,True,,True,True,False,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,True,,,,,,False,True,,,True,True
41031,144,120.0,,116.9,,105.0,107.0,59.0,,,,,132.1,,148.4,,,108.0,39.5,,103.0,,,19.0,74.4,,,,114.0,124.0,171.1,,,,,,,,,,88.0,160.9,-24.0,,-27.1,,-39.0,-37.0,-85.0,,,,,-11.9,,4.4,,,-36.0,-104.5,,-41.0,,,-125.0,-69.6,,,,-30.0,-20.0,27.1,,,,,,,,,,-56.0,16.9,,False,,False,False,False,,,,,True,,True,,,False,False,,False,,,False,False,,,,False,True,False,,,,,,,,,,False,True
41033,312,384.0,,374.9,,262.0,301.0,262.0,,,,,220.7,,306.1,,,346.0,156.3,,373.5,360.0,,235.0,231.3,,,,248.0,480.0,221.1,,,,,,,,,,379.8,327.7,72.0,,62.9,,-50.0,-11.0,-50.0,,,,,-91.3,,-5.9,,,34.0,-155.7,,61.5,48.0,,-77.0,-80.7,,,,-64.0,168.0,-90.9,,,,,,,,,,67.8,15.7,,True,,True,True,True,,,,,False,,True,,,True,False,,True,True,,False,False,,,,True,False,False,,,,,,,,,,True,True
41035,118,330.0,,327.6,,291.0,312.0,258.0,,,,,251.7,,384.1,,,329.0,130.5,,242.6,320.5,,277.0,166.9,,,,339.0,342.0,460.1,,,,,,419.6,,,,183.1,344.0,212.0,,209.6,,173.0,194.0,140.0,,,,,133.7,,266.1,,,211.0,12.5,,124.6,202.5,,159.0,48.9,,,,221.0,224.0,342.1,,,,,,301.6,,,,65.1,226.0,,True,,True,True,True,,,,,True,,False,,,True,True,,True,True,,True,True,,,,False,False,False,,,,,,False,,,,True,False
41037,105,60.0,,58.8,,41.0,42.0,0.0,,,,,18.7,,32.9,,,41.0,85.6,,29.7,,,26.0,34.4,,,,107.0,48.0,,,,,,,,,,,55.4,,-45.0,,-46.2,,-64.0,-63.0,-105.0,,,,,-86.3,,-72.1,,,-64.0,-19.4,,-75.3,,,-79.0,-70.6,,,,2.0,-57.0,,,,,,,,,,,-49.6,,,False,,False,False,False,,,,,False,,False,,,False,True,,False,,,False,False,,,,True,False,,,,,,,,,,,False,
41039,942,1101.0,,1021.4,,997.0,1097.0,682.0,,,,,811.5,,1018.4,,,1416.0,1334.1,,1117.9,883.0,,751.0,783.5,,,,1234.0,1308.0,1506.0,,,,,,1120.7,443.0,,,1065.0,1202.1,159.0,,79.4,,55.0,155.0,-260.0,,,,,-130.5,,76.4,,,474.0,392.1,,175.9,-59.0,,-191.0,-158.5,,,,292.0,366.0,564.0,,,,,,178.7,-499.0,,,123.0,260.1,,True,,True,True,False,,,,,True,,True,,,False,False,,False,True,,False,True,,,,False,False,False,,,,,,False,False,,,True,False
41041,54,117.0,,123.5,,117.0,147.0,108.0,,,,,99.3,,101.8,,,96.0,126.9,,203.1,64.0,,90.0,79.5,,,,148.0,181.0,111.2,,,,,,,,,,114.2,225.5,63.0,,69.5,,63.0,93.0,54.0,,,,,45.3,,47.8,,,42.0,72.9,,149.1,10.0,,36.0,25.5,,,,94.0,127.0,57.2,,,,,,,,,,60.2,171.5,,False,,False,False,True,,,,,True,,True,,,True,False,,False,True,,True,True,,,,False,False,True,,,,,,,,,,True,False
41043,228,333.0,,339.3,,218.0,309.0,228.0,,,,,279.1,,343.4,,198.1,490.0,119.9,,294.7,224.5,,152.0,193.3,,,,298.0,384.0,529.5,,,,,,311.9,118.0,,,110.4,345.2,105.0,,111.3,,-10.0,81.0,0.0,,,,,51.1,,115.4,,-29.9,262.0,-108.1,,66.7,-3.5,,-76.0,-34.7,,,,70.0,156.0,301.5,,,,,,83.9,-110.0,,,-117.6,117.2,,False,,True,True,True,,,,,True,,False,,True,False,False,,True,True,,True,True,,,,True,False,False,,,,,,True,False,,,False,False
41045,73,183.0,,192.0,,175.0,197.0,147.0,,,,,191.4,,159.8,,,119.0,62.0,,165.9,180.5,,74.0,104.6,,,,166.0,187.0,268.2,,,,,,134.6,,,,113.4,325.0,110.0,,119.0,,102.0,124.0,74.0,,,,,118.4,,86.8,,,46.0,-11.0,,92.9,107.5,,1.0,31.6,,,,93.0,114.0,195.2,,,,,,61.6,,,,40.4,252.0,,False,,True,False,True,,,,,False,,True,,,True,True,,True,True,,True,True,,,,True,False,False,,,,,,True,,,,True,False
41047,990,1539.0,,1532.6,,1380.0,1315.0,1887.0,,,,,1456.7,,915.0,,1013.6,1588.0,752.2,,1522.9,1353.5,,866.0,956.8,,,,1376.0,1524.0,1993.1,,,,,,1451.4,689.0,,,1743.7,1290.0,549.0,,542.6,,390.0,325.0,897.0,,,,,466.7,,-75.0,,23.6,598.0,-237.8,,532.9,363.5,,-124.0,-33.2,,,,386.0,534.0,1003.1,,,,,,461.4,-301.0,,,753.7,300.0,,True,,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,True,False,,,,,,True,True,,,False,True
41049,47,69.0,,78.5,,75.0,70.0,82.0,,,,,59.1,,90.3,,,92.0,46.4,,60.7,,,40.0,43.5,,,,79.0,73.0,82.8,,,,,,,,,,77.1,102.4,22.0,,31.5,,28.0,23.0,35.0,,,,,12.1,,43.3,,,45.0,-0.6,,13.7,,,-7.0,-3.5,,,,32.0,26.0,35.8,,,,,,,,,,30.1,55.4,,False,,False,False,False,,,,,True,,False,,,False,True,,True,,,True,True,,,,False,False,False,,,,,,,,,,False,False
41051,1606,2640.0,,2772.8,5264.5,1928.0,1913.0,4470.0,,,,,2159.5,,2409.5,,1708.8,3052.0,1526.7,,2319.0,1962.0,,1243.5,1762.0,,,,2238.0,2087.0,2896.1,,,,,,2431.2,940.0,,,1066.6,1971.5,1034.0,,1166.8,3658.5,322.0,307.0,2864.0,,,,,553.5,,803.5,,102.8,1446.0,-79.3,,713.0,356.0,,-362.5,156.0,,,,632.0,481.0,1290.1,,,,,,825.2,-666.0,,,-539.4,365.5,,False,False,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,True,False,,,,,,True,True,,,True,True
41053,294,363.0,,366.9,,300.0,294.0,323.0,,,,,251.0,,387.5,,,288.0,234.3,,248.6,277.5,,212.0,234.7,,,,402.0,295.0,402.7,,,,,,361.2,,,,339.2,340.0,69.0,,72.9,,6.0,0.0,29.0,,,,,-43.0,,93.5,,,-6.0,-59.7,,-45.4,-16.5,,-82.0,-59.3,,,,108.0,1.0,108.7,,,,,,67.2,,,,45.2,46.0,,False,,True,True,True,,,,,True,,False,,,True,True,,True,True,,False,True,,,,False,True,False,,,,,,True,,,,True,True
41055,3,6.0,,2.0,,3.0,6.0,0.0,,,,,2.8,,4.8,,,6.0,0.2,,3.7,,,5.0,0.6,,,,2.0,6.0,,,,,,,,,,,4.9,9.8,3.0,,-1.0,,0.0,3.0,-3.0,,,,,-0.2,,1.8,,,3.0,-2.8,,0.7,,,2.0,-2.4,,,,-1.0,3.0,,,,,,,,,,,1.9,6.8,,True,,True,False,False,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,,True,False
41057,25,27.0,,21.0,,18.0,30.0,3.0,,,,,34.0,,47.2,,,39.0,12.4,,45.6,,,0.0,14.1,,,,18.0,65.0,53.4,,,,,,,,,,8.1,34.6,2.0,,-4.0,,-7.0,5.0,-22.0,,,,,9.0,,22.2,,,14.0,-12.6,,20.6,,,-25.0,-10.9,,,,-7.0,40.0,28.4,,,,,,,,,,-16.9,9.6,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,,False,False
41059,430,522.0,,533.5,,517.0,487.0,284.0,,,,,513.4,,550.2,,,473.0,281.5,,543.0,537.5,,183.0,321.9,,,,552.0,524.0,737.9,,,,,,326.2,,,,598.9,690.8,92.0,,103.5,,87.0,57.0,-146.0,,,,,83.4,,120.2,,,43.0,-148.5,,113.0,107.5,,-247.0,-108.1,,,,122.0,94.0,307.9,,,,,,-103.8,,,,168.9,260.8,,False,,True,True,False,,,,,True,,False,,,True,False,,False,False,,False,False,,,,False,False,False,,,,,,False,,,,False,False
41061,91,81.0,,80.4,,82.0,97.0,95.0,,,,,60.9,,69.5,,,97.0,68.2,,95.8,,,63.0,45.5,,,,112.0,117.0,143.6,,,,,,,,,,27.5,106.5,-10.0,,-10.6,,-9.0,6.0,4.0,,,,,-30.1,,-21.5,,,6.0,-22.8,,4.8,,,-28.0,-45.5,,,,21.0,26.0,52.6,,,,,,,,,,-63.5,15.5,,False,,True,True,True,,,,,False,,False,,,True,False,,True,,,False,False,,,,False,False,False,,,,,,,,,,False,False
41063,42,3.0,,3.8,,5.0,12.0,0.0,,,,,4.7,,6.7,,,26.0,3.8,,16.0,,,14.0,0.6,,,,,19.0,,,,,,,,,,,5.3,14.7,-39.0,,-38.2,,-37.0,-30.0,-42.0,,,,,-37.3,,-35.3,,,-16.0,-38.2,,-26.0,,,-28.0,-41.4,,,,,-23.0,,,,,,,,,,,-36.7,-27.3,,True,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,False,,,,,True,,,,,,,,,,,True,True
41065,59,126.0,,127.7,,116.0,120.0,93.0,,,,,105.6,,149.2,,,110.0,91.9,,111.6,,,94.0,90.3,,,,144.0,143.0,152.9,,,,,,,,,,112.1,134.3,67.0,,68.7,,57.0,61.0,34.0,,,,,46.6,,90.2,,,51.0,32.9,,52.6,,,35.0,31.3,,,,85.0,84.0,93.9,,,,,,,,,,53.1,75.3,,False,,True,True,True,,,,,True,,False,,,True,True,,True,,,True,True,,,,False,False,False,,,,,,,,,,True,False
41067,1097,1659.0,,1768.5,,1468.0,1591.0,2596.0,,,,,1515.4,,1559.5,,1258.7,2007.0,871.2,,1527.8,1435.0,,780.0,1091.4,,,,1620.0,1653.0,2448.9,,,,,,1855.4,765.0,,,1077.9,1905.8,562.0,,671.5,,371.0,494.0,1499.0,,,,,418.4,,462.5,,161.7,910.0,-225.8,,430.8,338.0,,-317.0,-5.6,,,,523.0,556.0,1351.9,,,,,,758.4,-332.0,,,-19.1,808.8,,False,,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,True,False,,,,,,False,True,,,True,False
41069,0,6.0,,8.1,,3.0,3.0,0.0,,,,,1.2,,2.8,,,5.0,3.4,,5.6,,,3.0,1.3,,,,2.0,5.0,,,,,,,,,,,5.3,,6.0,,8.1,,3.0,3.0,0.0,,,,,1.2,,2.8,,,5.0,3.4,,5.6,,,3.0,1.3,,,,2.0,5.0,,,,,,,,,,,5.3,,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,,True,
41071,317,315.0,,412.5,,330.0,296.0,171.0,,,,,290.8,,305.1,,,346.0,167.4,,332.4,399.5,,129.0,200.4,,,,317.0,333.0,425.4,,,,,,402.8,,,,375.0,361.1,-2.0,,95.5,,13.0,-21.0,-146.0,,,,,-26.2,,-11.9,,,29.0,-149.6,,15.4,82.5,,-188.0,-116.6,,,,0.0,16.0,108.4,,,,,,85.8,,,,58.0,44.1,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,True,False,False,,,,,,False,,,,False,False
42001,595,972.0,,950.7,,739.0,786.0,667.0,,,,,605.9,,774.9,,,773.0,839.3,,746.9,799.5,,692.0,765.0,,,,886.0,696.0,923.7,,,,,,906.3,,,,549.1,951.6,377.0,,355.7,,144.0,191.0,72.0,,,,,10.9,,179.9,,,178.0,244.3,,151.9,204.5,,97.0,170.0,,,,291.0,101.0,328.7,,,,,,311.3,,,,-45.9,356.6,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,True,,,,True,True
42003,5467,6978.0,,6757.7,7036.7,4753.0,6116.0,7541.0,,,,,4355.4,,6221.7,,4615.9,9243.0,4325.1,,7138.2,5815.5,,3915.5,4893.2,,,,6117.0,4069.0,9413.3,,,,,,9340.3,3542.0,,,3505.5,7229.1,1511.0,,1290.7,1569.7,-714.0,649.0,2074.0,,,,,-1111.6,,754.7,,-851.1,3776.0,-1141.9,,1671.2,348.5,,-1551.5,-573.8,,,,650.0,-1398.0,3946.3,,,,,,3873.3,-1925.0,,,-1961.5,1762.1,,True,False,True,True,False,,,,,True,,True,,True,False,True,,False,True,,False,True,,,,True,True,False,,,,,,False,False,,,False,False
42005,257,441.0,,419.8,,317.0,413.0,228.0,,,,,340.1,,506.8,,,576.0,230.7,,336.7,285.0,,149.0,258.5,,,,347.0,393.0,797.5,,,,,,558.9,,,,218.0,570.7,184.0,,162.8,,60.0,156.0,-29.0,,,,,83.1,,249.8,,,319.0,-26.3,,79.7,28.0,,-108.0,1.5,,,,90.0,136.0,540.5,,,,,,301.9,,,,-39.0,313.7,,True,,True,True,True,,,,,True,,False,,,False,True,,True,True,,True,True,,,,True,True,False,,,,,,False,,,,True,False
42007,1002,1095.0,,1074.2,,736.0,941.0,527.0,,,,,833.1,,1061.4,,,1381.0,436.0,,1130.8,721.0,,649.0,784.3,,,,912.0,674.0,1520.3,,,,,,1416.8,614.0,,,643.5,1268.7,93.0,,72.2,,-266.0,-61.0,-475.0,,,,,-168.9,,59.4,,,379.0,-566.0,,128.8,-281.0,,-353.0,-217.7,,,,-90.0,-328.0,518.3,,,,,,414.8,-388.0,,,-358.5,266.7,,True,,False,True,False,,,,,False,,True,,,False,False,,False,False,,False,False,,,,True,False,False,,,,,,False,False,,,False,False
42009,141,432.0,,378.3,,290.0,304.0,350.0,,,,,236.2,,429.5,,,384.0,108.4,,272.1,234.0,,197.0,231.7,,,,313.0,317.0,402.5,,,,,,387.7,,,,228.8,380.0,291.0,,237.3,,149.0,163.0,209.0,,,,,95.2,,288.5,,,243.0,-32.6,,131.1,93.0,,56.0,90.7,,,,172.0,176.0,261.5,,,,,,246.7,,,,87.8,239.0,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,True,,,,True,True
