,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UpstateSU-GRU
45035,1263,1608.0,,1676.5,,1351.0,1242.0,1446.0,,,,,928.6,,1173.5,,,1391.0,1088.0,,1081.4,627.5,,1208.0,1398.4,,,,1750.0,1019.0,1697.3,,,,,,960.8,1426.2,1574.0,,,1380.9,345.0,,413.5,,88.0,-21.0,183.0,,,,,-334.4,,-89.5,,,128.0,-175.0,,-181.6,-635.5,,-55.0,135.4,,,,487.0,-244.0,434.3,,,,,,-302.2,163.2,311.0,,,117.9,,False,,True,True,True,,,,,True,,True,,,True,True,,True,False,,True,True,,,,False,True,False,,,,,,True,True,True,,,True
45037,248,224.0,,223.6,,212.0,183.0,301.0,,,,,160.8,,178.7,,,212.0,519.7,,171.0,,,176.0,206.7,,,,206.0,182.0,224.3,,,,,,187.1,154.6,,,,294.7,-24.0,,-24.4,,-36.0,-65.0,53.0,,,,,-87.2,,-69.3,,,-36.0,271.7,,-77.0,,,-72.0,-41.3,,,,-42.0,-66.0,-23.7,,,,,,-60.9,-93.4,,,,46.7,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,True,,,,,,False,False,,,,False
45039,97,196.0,,195.5,,145.0,144.0,164.0,,,,,108.9,,119.9,,,187.0,75.0,,123.1,,,112.0,129.1,,,,191.0,117.0,200.5,,,,,,,185.9,,,,161.6,99.0,,98.5,,48.0,47.0,67.0,,,,,11.9,,22.9,,,90.0,-22.0,,26.1,,,15.0,32.1,,,,94.0,20.0,103.5,,,,,,,88.9,,,,64.6,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,True,,,,True
45041,945,886.0,,882.1,,705.0,747.0,697.0,,,,,896.6,,552.9,,,1220.0,700.1,,791.5,499.5,,485.0,879.2,,,,801.0,587.0,1293.2,,,,,,589.4,796.5,580.0,,,1209.9,-59.0,,-62.9,,-240.0,-198.0,-248.0,,,,,-48.4,,-392.1,,,275.0,-244.9,,-153.5,-445.5,,-460.0,-65.8,,,,-144.0,-358.0,348.2,,,,,,-355.6,-148.5,-365.0,,,264.9,,False,,False,False,False,,,,,True,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False
45043,399,394.0,,389.9,,343.0,318.0,206.0,,,,,365.2,,279.6,,,454.0,210.5,,264.3,181.0,,333.0,324.8,,,,392.0,263.0,554.3,,,,,,258.1,336.5,,,,402.0,-5.0,,-9.1,,-56.0,-81.0,-193.0,,,,,-33.8,,-119.4,,,55.0,-188.5,,-134.7,-218.0,,-66.0,-74.2,,,,-7.0,-136.0,155.3,,,,,,-140.9,-62.5,,,,3.0,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,True
45045,3851,5870.0,,5986.2,5133.7,4317.0,3990.0,4708.0,,,,,3456.5,,3178.0,,5156.6,4317.0,3499.9,,3934.4,3200.5,,2968.5,4574.0,,,,5626.0,3792.0,4365.4,,,,,,4090.3,3875.1,4186.0,,,7328.4,2019.0,,2135.2,1282.7,466.0,139.0,857.0,,,,,-394.5,,-673.0,,1305.6,466.0,-351.1,,83.4,-650.5,,-882.5,723.0,,,,1775.0,-59.0,514.4,,,,,,239.3,24.1,335.0,,,3477.4,,False,True,True,True,True,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,True,,,,,,True,True,True,,,False
45047,420,628.0,,627.4,,470.0,458.0,521.0,,,,,376.5,,445.8,,,555.0,463.4,,432.1,283.0,,364.0,449.0,,,,713.0,440.0,737.4,,,,,,462.4,448.2,,,,611.6,208.0,,207.4,,50.0,38.0,101.0,,,,,-43.5,,25.8,,,135.0,43.4,,12.1,-137.0,,-56.0,29.0,,,,293.0,20.0,317.4,,,,,,42.4,28.2,,,,191.6,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,True
45049,82,110.0,,107.7,,106.0,190.0,144.0,,,,,88.2,,67.8,,,169.0,122.6,,96.8,,,48.0,87.2,,,,141.0,91.0,155.6,,,,,,,470.3,,,,113.0,28.0,,25.7,,24.0,108.0,62.0,,,,,6.2,,-14.2,,,87.0,40.6,,14.8,,,-34.0,5.2,,,,59.0,9.0,73.6,,,,,,,388.3,,,,31.0,,True,,True,False,False,,,,,True,,True,,,False,False,,True,,,False,True,,,,False,True,False,,,,,,,False,,,,False
45051,3115,3036.0,,3013.4,2837.3,2381.0,2019.0,3025.0,,,,,2055.4,,1890.6,,,2493.0,1542.6,,2159.1,1507.5,,2193.0,2472.3,,,,3095.0,1983.0,2662.7,,,,,,2178.0,1629.1,2458.0,,,2348.3,-79.0,,-101.6,-277.7,-734.0,-1096.0,-90.0,,,,,-1059.6,,-1224.4,,,-622.0,-1572.4,,-955.9,-1607.5,,-922.0,-642.7,,,,-20.0,-1132.0,-452.3,,,,,,-937.0,-1485.9,-657.0,,,-766.7,,False,False,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,True,False,False,,,,,,False,False,False,,,False
45053,107,256.0,,238.3,,176.0,198.0,176.0,,,,,122.4,,166.4,,,194.0,130.4,,145.5,,,131.0,170.1,,,,277.0,177.0,261.8,,,,,,,292.3,,,,184.6,149.0,,131.3,,69.0,91.0,69.0,,,,,15.4,,59.4,,,87.0,23.4,,38.5,,,24.0,63.1,,,,170.0,70.0,154.8,,,,,,,185.3,,,,77.6,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,False,,,,,,,False,,,,True
45055,570,678.0,,671.2,,535.0,491.0,538.0,,,,,367.3,,408.9,,620.9,550.0,509.2,,327.5,321.0,,512.0,529.5,,,,732.0,460.0,610.0,,,,,,543.8,555.1,,,,614.2,108.0,,101.2,,-35.0,-79.0,-32.0,,,,,-202.7,,-161.1,,50.9,-20.0,-60.8,,-242.5,-249.0,,-58.0,-40.5,,,,162.0,-110.0,40.0,,,,,,-26.2,-14.9,,,,44.2,,True,,True,True,True,,,,,False,,False,,True,True,True,,False,False,,True,True,,,,False,False,True,,,,,,True,True,,,,True
45057,965,900.0,,888.7,,733.0,662.0,702.0,,,,,497.8,,582.3,,,851.0,692.7,,535.2,454.0,,658.0,807.3,,,,963.0,563.0,991.3,,,,,,958.8,636.7,,,,830.2,-65.0,,-76.3,,-232.0,-303.0,-263.0,,,,,-467.2,,-382.7,,,-114.0,-272.3,,-429.8,-511.0,,-307.0,-157.7,,,,-2.0,-402.0,26.3,,,,,,-6.2,-328.3,,,,-134.8,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,True,False,True,,,,,,True,False,,,,False
45059,436,544.0,,533.0,,417.0,410.0,354.0,,,,,340.0,,314.8,,,531.0,357.1,,391.3,347.5,,432.0,447.5,,,,533.0,353.0,555.2,,,,,,337.2,483.7,,,,498.8,108.0,,97.0,,-19.0,-26.0,-82.0,,,,,-96.0,,-121.2,,,95.0,-78.9,,-44.7,-88.5,,-4.0,11.5,,,,97.0,-83.0,119.2,,,,,,-98.8,47.7,,,,62.8,,True,,True,True,True,,,,,True,,False,,,True,True,,True,True,,True,True,,,,True,True,False,,,,,,True,True,,,,True
45061,92,84.0,,67.5,,87.0,101.0,116.0,,,,,89.4,,72.8,,,128.0,93.4,,95.4,,,59.0,84.8,,,,109.0,82.0,149.1,,,,,,,136.4,,,,139.1,-8.0,,-24.5,,-5.0,9.0,24.0,,,,,-2.6,,-19.2,,,36.0,1.4,,3.4,,,-33.0,-7.2,,,,17.0,-10.0,57.1,,,,,,,44.4,,,,47.1,,False,,True,False,False,,,,,True,,False,,,False,True,,True,,,False,True,,,,False,False,False,,,,,,,False,,,,False
45063,2982,2558.0,,2574.3,2482.8,2326.0,1954.0,2855.0,,,,,1600.2,,1837.9,,2452.4,2686.0,1292.7,,1961.0,1209.0,,1732.0,2312.1,,,,2533.0,1665.0,2316.2,,,,,,1794.4,1905.4,1841.0,,,3039.0,-424.0,,-407.7,-499.2,-656.0,-1028.0,-127.0,,,,,-1381.8,,-1144.1,,-529.6,-296.0,-1689.3,,-1021.0,-1773.0,,-1250.0,-669.9,,,,-449.0,-1317.0,-665.8,,,,,,-1187.6,-1076.6,-1141.0,,,57.0,,True,False,False,False,True,,,,,False,,False,,False,True,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,True
45065,74,208.0,,215.7,,123.0,128.0,145.0,,,,,51.7,,345.0,,,48.0,94.4,,91.9,,,137.0,125.3,,,,250.0,117.0,96.9,,,,,,,152.0,,,,192.3,134.0,,141.7,,49.0,54.0,71.0,,,,,-22.3,,271.0,,,-26.0,20.4,,17.9,,,63.0,51.3,,,,176.0,43.0,22.9,,,,,,,78.0,,,,118.3,,False,,True,True,True,,,,,True,,False,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,True,,,,True
45067,203,250.0,,249.4,,176.0,197.0,113.0,,,,,183.2,,240.3,,,250.0,58.4,,149.8,110.0,,134.0,204.9,,,,225.0,157.0,207.7,,,,,,185.8,253.1,,,,388.5,47.0,,46.4,,-27.0,-6.0,-90.0,,,,,-19.8,,37.3,,,47.0,-144.6,,-53.2,-93.0,,-69.0,1.9,,,,22.0,-46.0,4.7,,,,,,-17.2,50.1,,,,185.5,,True,,True,True,False,,,,,True,,True,,,False,False,,False,False,,False,True,,,,True,True,True,,,,,,True,False,,,,False
45069,216,210.0,,207.2,,193.0,187.0,159.0,,,,,156.8,,52.8,,,244.0,182.5,,162.2,,,174.0,198.7,,,,227.0,151.0,318.6,,,,,,227.0,209.3,,,,203.8,-6.0,,-8.8,,-23.0,-29.0,-57.0,,,,,-59.2,,-163.2,,,28.0,-33.5,,-53.8,,,-42.0,-17.3,,,,11.0,-65.0,102.6,,,,,,11.0,-6.7,,,,-12.2,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,False,False,,,,False
45071,318,322.0,,341.4,,253.0,279.0,244.0,,,,,205.8,,188.9,,,350.0,147.2,,211.3,159.0,,213.0,291.3,,,,311.0,228.0,419.8,,,,,,285.6,294.2,,,,441.2,4.0,,23.4,,-65.0,-39.0,-74.0,,,,,-112.2,,-129.1,,,32.0,-170.8,,-106.7,-159.0,,-105.0,-26.7,,,,-7.0,-90.0,101.8,,,,,,-32.4,-23.8,,,,123.2,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False
45073,455,580.0,,580.2,,475.0,424.0,423.0,,,,,468.1,,391.6,,,559.0,592.4,,438.4,323.0,,345.0,429.0,,,,632.0,413.0,600.0,,,,,,389.8,406.1,,,,723.4,125.0,,125.2,,20.0,-31.0,-32.0,,,,,13.1,,-63.4,,,104.0,137.4,,-16.6,-132.0,,-110.0,-26.0,,,,177.0,-42.0,145.0,,,,,,-65.2,-48.9,,,,268.4,,False,,True,True,True,,,,,True,,True,,,True,False,,True,False,,True,True,,,,False,True,False,,,,,,True,True,,,,False
45075,654,810.0,,785.8,,625.0,607.0,860.0,,,,,459.9,,661.1,,,728.0,396.0,,592.0,402.0,,522.0,694.8,,,,860.0,569.0,1059.0,,,,,,503.4,597.3,,,,795.2,156.0,,131.8,,-29.0,-47.0,206.0,,,,,-194.1,,7.1,,,74.0,-258.0,,-62.0,-252.0,,-132.0,40.8,,,,206.0,-85.0,405.0,,,,,,-150.6,-56.7,,,,141.2,,True,,True,True,False,,,,,False,,True,,,True,False,,True,False,,True,True,,,,False,True,False,,,,,,True,True,,,,True
45077,911,1060.0,,1083.4,,847.0,766.0,930.0,,,,,812.3,,619.5,,,962.0,415.5,,834.9,582.0,,581.0,827.4,,,,955.0,734.0,944.2,,,,,,737.0,749.0,,,,1426.2,149.0,,172.4,,-64.0,-145.0,19.0,,,,,-98.7,,-291.5,,,51.0,-495.5,,-76.1,-329.0,,-330.0,-83.6,,,,44.0,-177.0,33.2,,,,,,-174.0,-162.0,,,,515.2,,False,,True,True,True,,,,,True,,False,,,True,False,,True,False,,False,True,,,,True,False,True,,,,,,False,False,,,,False
45079,2956,3078.0,,3054.5,3509.2,2517.0,2348.0,2351.0,,,,,2261.6,,2137.4,,2561.4,3656.0,2960.5,,2307.9,1755.5,,2225.5,2421.4,,,,3326.0,1833.0,4021.6,,,,,,2038.5,2496.1,1910.0,,,2866.9,122.0,,98.5,553.2,-439.0,-608.0,-605.0,,,,,-694.4,,-818.6,,-394.6,700.0,4.5,,-648.1,-1200.5,,-730.5,-534.6,,,,370.0,-1123.0,1065.6,,,,,,-917.5,-459.9,-1046.0,,,-89.1,,True,False,False,False,False,,,,,False,,False,,False,False,True,,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,True
45081,145,146.0,,139.5,,141.0,124.0,178.0,,,,,77.9,,91.3,,,195.0,228.8,,102.9,,,168.0,128.8,,,,179.0,107.0,156.7,,,,,,,124.6,,,,140.8,1.0,,-5.5,,-4.0,-21.0,33.0,,,,,-67.1,,-53.7,,,50.0,83.8,,-42.1,,,23.0,-16.2,,,,34.0,-38.0,11.7,,,,,,,-20.4,,,,-4.2,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False
45083,2653,4888.0,,4956.7,3278.2,3075.0,2890.0,4486.0,,,,,2017.4,,2042.6,,5677.7,2888.0,2304.7,,2534.6,1537.0,,2096.0,2893.6,,,,2680.0,3354.0,2285.3,,,,,,4069.1,3324.6,4525.0,,,4028.6,2235.0,,2303.7,625.2,422.0,237.0,1833.0,,,,,-635.6,,-610.4,,3024.7,235.0,-348.3,,-118.4,-1116.0,,-557.0,240.6,,,,27.0,701.0,-367.7,,,,,,1416.1,671.6,1872.0,,,1375.6,,False,True,True,True,True,,,,,True,,True,,False,True,True,,True,True,,True,True,,,,True,True,True,,,,,,True,True,True,,,True
45085,725,738.0,,719.6,,635.0,578.0,872.0,,,,,513.9,,673.7,,,971.0,1299.1,,601.8,455.0,,514.0,617.3,,,,950.0,531.0,754.8,,,,,,638.5,619.9,,,,651.7,13.0,,-5.4,,-90.0,-147.0,147.0,,,,,-211.1,,-51.3,,,246.0,574.1,,-123.2,-270.0,,-211.0,-107.7,,,,225.0,-194.0,29.8,,,,,,-86.5,-105.1,,,,-73.3,,True,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False
45087,174,290.0,,311.9,,238.0,220.0,284.0,,,,,132.4,,119.3,,,231.0,263.3,,147.9,,,234.0,200.8,,,,287.0,206.0,252.3,,,,,,230.2,274.2,,,,222.5,116.0,,137.9,,64.0,46.0,110.0,,,,,-41.6,,-54.7,,,57.0,89.3,,-26.1,,,60.0,26.8,,,,113.0,32.0,78.3,,,,,,56.2,100.2,,,,48.5,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,True,True,,,,True
45089,315,208.0,,202.5,,194.0,194.0,256.0,,,,,199.4,,127.6,,,238.0,213.3,,217.0,113.0,,117.0,174.8,,,,254.0,171.0,332.1,,,,,,132.3,204.0,,,,353.3,-107.0,,-112.5,,-121.0,-121.0,-59.0,,,,,-115.6,,-187.4,,,-77.0,-101.7,,-98.0,-202.0,,-198.0,-140.2,,,,-61.0,-144.0,17.1,,,,,,-182.7,-111.0,,,,38.3,,False,,False,False,True,,,,,False,,False,,,True,True,,True,False,,False,False,,,,True,False,True,,,,,,False,False,,,,True
45091,2210,2282.0,,2287.4,,1952.0,1678.0,2100.0,,,,,1351.4,,1799.4,,2033.0,2477.0,1400.5,,1359.6,1098.5,,1557.0,2001.8,,,,2189.0,1555.0,2253.4,,,,,,1368.7,1768.0,1938.0,,,2461.4,72.0,,77.4,,-258.0,-532.0,-110.0,,,,,-858.6,,-410.6,,-177.0,267.0,-809.5,,-850.4,-1111.5,,-653.0,-208.2,,,,-21.0,-655.0,43.4,,,,,,-841.3,-442.0,-272.0,,,251.4,,False,,False,False,False,,,,,False,,False,,False,False,False,,False,False,,False,False,,,,True,False,True,,,,,,False,False,False,,,False
46003,2,0.0,,0.0,,2.0,4.0,0.0,,,,,9.2,,7.0,,,4.0,12.2,,6.1,,,0.0,1.4,,,,5.0,8.0,5.2,,,,,,,4.0,,,,9.5,-2.0,,-2.0,,0.0,2.0,-2.0,,,,,7.2,,5.0,,,2.0,10.2,,4.1,,,-2.0,-0.6,,,,3.0,6.0,3.2,,,,,,,2.0,,,,7.5,,False,,True,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False
46005,64,28.0,,27.7,,25.0,29.0,14.0,,,,,39.1,,17.7,,,26.0,13.5,,42.2,,,11.0,25.7,,,,17.0,42.0,24.7,,,,,,19.7,39.6,,,,50.7,-36.0,,-36.3,,-39.0,-35.0,-50.0,,,,,-24.9,,-46.3,,,-38.0,-50.5,,-21.8,,,-53.0,-38.3,,,,-47.0,-22.0,-39.3,,,,,,-44.3,-24.4,,,,-13.3,,False,,False,True,False,,,,,True,,False,,,False,False,,True,,,False,False,,,,False,True,False,,,,,,False,True,,,,True
46007,4,2.0,,1.7,,2.0,4.0,0.0,,,,,7.4,,1.7,,,4.0,0.6,,4.5,,,10.0,1.8,,,,1.0,5.0,11.7,,,,,,,2.7,,,,,-2.0,,-2.3,,-2.0,0.0,-4.0,,,,,3.4,,-2.3,,,0.0,-3.4,,0.5,,,6.0,-2.2,,,,-3.0,1.0,7.7,,,,,,,-1.3,,,,,,False,,False,True,False,,,,,False,,False,,,True,False,,True,,,False,False,,,,False,True,False,,,,,,,True,,,,
46009,3,0.0,,0.1,,6.0,13.0,0.0,,,,,16.7,,0.9,,,8.0,0.1,,11.9,,,13.0,3.6,,,,0.0,13.0,14.4,,,,,,,7.8,,,,71.3,-3.0,,-2.9,,3.0,10.0,-3.0,,,,,13.7,,-2.1,,,5.0,-2.9,,8.9,,,10.0,0.6,,,,-3.0,10.0,11.4,,,,,,,4.8,,,,68.3,,True,,False,False,False,,,,,False,,True,,,False,True,,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False
46011,89,108.0,,114.9,,82.0,80.0,69.0,,,,,92.6,,102.0,,,28.0,43.9,,118.9,79.5,,81.0,88.4,,,,90.0,111.0,72.1,,,,,,80.3,78.2,,,,123.5,19.0,,25.9,,-7.0,-9.0,-20.0,,,,,3.6,,13.0,,,-61.0,-45.1,,29.9,-9.5,,-8.0,-0.6,,,,1.0,22.0,-16.9,,,,,,-8.7,-10.8,,,,34.5,,False,,True,True,False,,,,,True,,True,,,False,False,,False,True,,True,True,,,,True,False,True,,,,,,True,True,,,,False
46013,76,166.0,,182.6,,125.0,131.0,124.0,,,,,117.3,,124.6,,,78.0,104.9,,128.8,115.5,,109.0,125.3,,,,145.0,195.0,101.4,,,,,,196.1,154.6,,,,166.6,90.0,,106.6,,49.0,55.0,48.0,,,,,41.3,,48.6,,,2.0,28.9,,52.8,39.5,,33.0,49.3,,,,69.0,119.0,25.4,,,,,,120.1,78.6,,,,90.6,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,False,True,,,,,,False,True,,,,False
46015,9,0.0,,0.0,,4.0,7.0,0.0,,,,,12.5,,1.6,,,12.0,0.9,,11.3,,,17.0,3.1,,,,1.0,13.0,9.5,,,,,,,3.2,,,,11.3,-9.0,,-9.0,,-5.0,-2.0,-9.0,,,,,3.5,,-7.4,,,3.0,-8.1,,2.3,,,8.0,-5.9,,,,-8.0,4.0,0.5,,,,,,,-5.8,,,,2.3,,False,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,True,,,,True
46017,1,2.0,,1.6,,4.0,4.0,0.0,,,,,7.4,,0.1,,,2.0,14.9,,2.4,,,4.0,0.5,,,,2.0,5.0,7.2,,,,,,,2.4,,,,11.9,1.0,,0.6,,3.0,3.0,-1.0,,,,,6.4,,-0.9,,,1.0,13.9,,1.4,,,3.0,-0.5,,,,1.0,4.0,6.2,,,,,,,1.4,,,,10.9,,True,,False,False,False,,,,,False,,True,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False
46019,12,8.0,,10.8,,9.0,14.0,2.0,,,,,20.0,,10.6,,,18.0,6.6,,18.8,,,1.0,9.6,,,,8.0,26.0,17.6,,,,,,,14.9,,,,30.1,-4.0,,-1.2,,-3.0,2.0,-10.0,,,,,8.0,,-1.4,,,6.0,-5.4,,6.8,,,-11.0,-2.4,,,,-4.0,14.0,5.6,,,,,,,2.9,,,,18.1,,True,,True,True,False,,,,,False,,True,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,True,,,,False
46021,3,0.0,,1.0,,2.0,7.0,0.0,,,,,2.9,,1.2,,,4.0,182.6,,3.8,,,4.0,1.1,,,,,4.0,3.2,,,,,,,4.3,,,,,-3.0,,-2.0,,-1.0,4.0,-3.0,,,,,-0.1,,-1.8,,,1.0,179.6,,0.8,,,1.0,-1.9,,,,,1.0,0.2,,,,,,,1.3,,,,,,True,,True,False,False,,,,,True,,True,,,True,False,,True,,,True,True,,,,,True,True,,,,,,,True,,,,
46023,33,18.0,,16.4,,16.0,16.0,2.0,,,,,27.3,,4.5,,,14.0,37.6,,25.4,,,0.0,7.9,,,,16.0,25.0,17.7,,,,,,,20.9,,,,34.7,-15.0,,-16.6,,-17.0,-17.0,-31.0,,,,,-5.7,,-28.5,,,-19.0,4.6,,-7.6,,,-33.0,-25.1,,,,-17.0,-8.0,-15.3,,,,,,,-12.1,,,,1.7,,False,,False,False,False,,,,,True,,False,,,False,True,,True,,,False,False,,,,False,True,False,,,,,,,True,,,,True
46025,10,32.0,,34.6,,18.0,18.0,0.0,,,,,7.8,,26.9,,,6.0,22.0,,9.5,,,16.0,19.9,,,,13.0,27.0,5.5,,,,,,,25.1,,,,24.0,22.0,,24.6,,8.0,8.0,-10.0,,,,,-2.2,,16.9,,,-4.0,12.0,,-0.5,,,6.0,9.9,,,,3.0,17.0,-4.5,,,,,,,15.1,,,,14.0,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,True,,,,True
46027,19,16.0,,17.6,,16.0,21.0,11.0,,,,,37.8,,24.8,,,14.0,8.1,,33.0,,,1.0,13.6,,,,11.0,19.0,38.9,,,,,,,28.3,,,,43.7,-3.0,,-1.4,,-3.0,2.0,-8.0,,,,,18.8,,5.8,,,-5.0,-10.9,,14.0,,,-18.0,-5.4,,,,-8.0,0.0,19.9,,,,,,,9.3,,,,24.7,,True,,False,True,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,True,False,,,,,,,False,,,,False
46029,139,100.0,,96.7,,87.0,79.0,41.0,,,,,87.4,,83.9,,,30.0,17.5,,90.0,,,30.0,59.9,,,,64.0,112.0,161.3,,,,,,148.9,90.8,,,,106.0,-39.0,,-42.3,,-52.0,-60.0,-98.0,,,,,-51.6,,-55.1,,,-109.0,-121.5,,-49.0,,,-109.0,-79.1,,,,-75.0,-27.0,22.3,,,,,,9.9,-48.2,,,,-33.0,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,True,True,,,,,,True,False,,,,True
46031,6,0.0,,0.6,,4.0,3.0,0.0,,,,,6.7,,2.1,,,6.0,2.9,,3.8,,,4.0,0.7,,,,1.0,7.0,7.6,,,,,,,1.4,,,,9.0,-6.0,,-5.4,,-2.0,-3.0,-6.0,,,,,0.7,,-3.9,,,0.0,-3.1,,-2.2,,,-2.0,-5.3,,,,-5.0,1.0,1.6,,,,,,,-4.7,,,,3.0,,True,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,True,,,,True
46033,13,10.0,,9.0,,9.0,11.0,0.0,,,,,16.5,,22.3,,,10.0,2.8,,11.1,,,0.0,6.6,,,,5.0,21.0,27.6,,,,,,,16.6,,,,,-3.0,,-4.0,,-4.0,-2.0,-13.0,,,,,3.5,,9.3,,,-3.0,-10.2,,-1.9,,,-13.0,-6.4,,,,-8.0,8.0,14.6,,,,,,,3.6,,,,,,False,,False,True,False,,,,,False,,False,,,False,False,,True,,,False,False,,,,False,False,False,,,,,,,False,,,,
