,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48135,4073,560.0,,,,4863.0,44.4,0.0,,2639.4,135.0,,-3513.0,,,,790.0,-4028.6,-4073.0,,-1433.6,-3938.0,,,,,True,False,False,,True,False,
48137,53,7.0,,,,51.0,1.2,0.0,,,,,-46.0,,,,-2.0,-51.8,-53.0,,,,,,,,True,False,False,,,,
48139,7145,9100.0,,,,5251.0,6533.3,1541.6,,8541.2,3655.0,,1955.0,,,,-1894.0,-611.7,-5603.4,,1396.2,-3490.0,,,,,True,True,False,,True,False,
48141,21655,15918.0,,,,14680.0,4096.1,0.3,,18926.2,6250.0,,-5737.0,,,,-6975.0,-17558.9,-21654.7,,-2728.8,-15405.0,,,,,False,False,False,,True,False,
48143,888,1519.0,,,,1514.0,970.6,0.1,,742.4,,,631.0,,,,626.0,82.6,-887.9,,-145.6,,,,,,True,True,False,,True,,
48145,829,784.0,,,,527.0,672.1,0.0,,,,,-45.0,,,,-302.0,-156.9,-829.0,,,,,,,,False,False,False,,,,
48147,1368,1057.0,,,,944.0,618.1,79.0,,,,,-311.0,,,,-424.0,-749.9,-1289.0,,,,,,,,False,False,False,,,,
48149,931,413.0,,,,552.0,140.2,0.0,,,,,-518.0,,,,-379.0,-790.8,-931.0,,,,,,,,True,False,False,,,,
48151,70,63.0,,,,71.0,40.5,0.0,,,,,-7.0,,,,1.0,-29.5,-70.0,,,,,,,,True,False,False,,,,
48153,195,322.0,,,,144.0,192.5,0.0,,,,,127.0,,,,-51.0,-2.5,-195.0,,,,,,,,True,True,False,,,,
48155,47,42.0,,,,35.0,183.8,,,,,,-5.0,,,,-12.0,136.8,,,,,,,,,False,False,,,,,
48157,19780,16373.0,,,,15433.0,12405.2,76.7,,8820.0,5302.0,,-3407.0,,,,-4347.0,-7374.8,-19703.3,,-10960.0,-14478.0,,,,,False,False,False,,False,False,
48159,235,210.0,,,,193.0,737.0,0.0,,,,,-25.0,,,,-42.0,502.0,-235.0,,,,,,,,False,False,False,,,,
48161,932,343.0,,,,490.0,574.2,0.0,,,,,-589.0,,,,-442.0,-357.8,-932.0,,,,,,,,True,True,False,,,,
48163,780,504.0,,,,902.0,196.7,0.0,,,,,-276.0,,,,122.0,-583.3,-780.0,,,,,,,,True,False,False,,,,
48165,177,231.0,,,,438.0,73.2,0.0,,,,,54.0,,,,261.0,-103.8,-177.0,,,,,,,,False,False,False,,,,
48167,11837,13433.0,,,,8829.0,16613.3,1771.8,,12420.1,15008.0,,1596.0,,,,-3008.0,4776.3,-10065.2,,583.1,3171.0,,,,,False,False,False,,True,False,
48169,96,112.0,,,,188.0,102.0,0.0,,,,,16.0,,,,92.0,6.0,-96.0,,,,,,,,False,True,False,,,,
48171,872,399.0,,,,467.0,110.5,0.0,,,,,-473.0,,,,-405.0,-761.5,-872.0,,,,,,,,True,False,False,,,,
48173,30,7.0,,,,14.0,2.9,0.4,,,,,-23.0,,,,-16.0,-27.1,-29.6,,,,,,,,True,False,False,,,,
48175,123,70.0,,,,148.0,1684.7,0.0,,,,,-53.0,,,,25.0,1561.7,-123.0,,,,,,,,True,False,False,,,,
48177,840,287.0,,,,540.0,99.8,0.0,,,,,-553.0,,,,-300.0,-740.2,-840.0,,,,,,,,True,False,False,,,,
48179,358,315.0,,,,796.0,245.4,0.0,,,,,-43.0,,,,438.0,-112.6,-358.0,,,,,,,,False,False,False,,,,
48181,3863,3192.0,,,,4213.0,1116.5,0.1,,1272.2,3400.0,,-671.0,,,,350.0,-2746.5,-3862.9,,-2590.8,-463.0,,,,,True,False,False,,False,True,
48183,3632,2625.0,,,,2974.0,1028.2,0.0,,1198.2,,,-1007.0,,,,-658.0,-2603.8,-3632.0,,-2433.8,,,,,,True,False,False,,False,,
48185,1663,434.0,,,,728.0,246.3,0.0,,,,,-1229.0,,,,-935.0,-1416.7,-1663.0,,,,,,,,True,False,False,,,,
48187,5597,1281.0,,,,3261.0,301.5,0.1,,514.3,255.0,,-4316.0,,,,-2336.0,-5295.5,-5596.9,,-5082.7,-5342.0,,,,,True,False,False,,False,False,
48189,860,1393.0,,,,1080.0,922.6,0.0,,1425.0,,,533.0,,,,220.0,62.6,-860.0,,565.0,,,,,,True,True,False,,False,,
48191,184,168.0,,,,44.0,175.8,0.0,,,,,-16.0,,,,-140.0,-8.2,-184.0,,,,,,,,False,True,False,,,,
48193,244,343.0,,,,294.0,259.5,31.0,,,,,99.0,,,,50.0,15.5,-213.0,,,,,,,,True,True,False,,,,
48195,194,392.0,,,,148.0,147.1,0.0,,,,,198.0,,,,-46.0,-46.9,-194.0,,,,,,,,True,True,True,,,,
48197,106,105.0,,,,134.0,16.9,0.0,,,,,-1.0,,,,28.0,-89.1,-106.0,,,,,,,,False,False,False,,,,
48199,1344,1764.0,,,,1685.0,714.6,0.0,,1260.1,,,420.0,,,,341.0,-629.4,-1344.0,,-83.9,,,,,,True,False,False,,True,,
48201,97892,123312.0,,,,87631.0,263723.0,24426.8,,72070.4,0.0,,25420.0,,,,-10261.0,165831.0,-73465.2,,-25821.6,-97892.0,,,,,True,False,False,,False,False,
48203,1900,1680.0,,,,1779.0,3770.4,0.1,,1058.7,,,-220.0,,,,-121.0,1870.4,-1899.9,,-841.3,,,,,,True,False,False,,False,,
48205,123,196.0,,,,183.0,1693.5,0.0,,,,,73.0,,,,60.0,1570.5,-123.0,,,,,,,,True,False,False,,,,
48207,112,140.0,,,,154.0,39.3,0.0,,,,,28.0,,,,42.0,-72.7,-112.0,,,,,,,,False,False,False,,,,
48209,5962,11305.0,,,,4555.0,55937.7,945.1,,5609.5,2483.0,,5343.0,,,,-1407.0,49975.7,-5016.9,,-352.5,-3479.0,,,,,True,False,True,,True,True,
48211,193,217.0,,,,107.0,532.7,0.0,,,,,24.0,,,,-86.0,339.7,-193.0,,,,,,,,False,False,False,,,,
48213,3128,1974.0,,,,1835.0,1565.6,0.0,,1369.9,,,-1154.0,,,,-1293.0,-1562.4,-3128.0,,-1758.1,,,,,,False,False,False,,False,,
48215,21061,13538.0,,,,15179.0,37330.9,0.6,,5046.2,3295.0,,-7523.0,,,,-5882.0,16269.9,-21060.4,,-16014.8,-17766.0,,,,,True,False,False,,False,False,
48217,2053,1232.0,,,,846.0,2338.0,0.0,,1308.6,,,-821.0,,,,-1207.0,285.0,-2053.0,,-744.4,,,,,,False,True,False,,True,,
48219,410,462.0,,,,533.0,182.0,0.0,,,,,52.0,,,,123.0,-228.0,-410.0,,,,,,,,False,False,False,,,,
48221,2156,2982.0,,,,1933.0,1983.7,537.0,,1923.7,,,826.0,,,,-223.0,-172.3,-1619.0,,-232.3,,,,,,True,True,False,,True,,
48223,595,742.0,,,,891.0,754.5,0.0,,,,,147.0,,,,296.0,159.5,-595.0,,,,,,,,False,False,False,,,,
48225,393,784.0,,,,471.0,2459.3,0.0,,,,,391.0,,,,78.0,2066.3,-393.0,,,,,,,,True,False,False,,,,
48227,686,560.0,,,,1157.0,227.5,0.0,,,,,-126.0,,,,471.0,-458.5,-686.0,,,,,,,,False,False,False,,,,
48229,140,140.0,,,,63.0,25.7,0.0,,,,,0.0,,,,-77.0,-114.3,-140.0,,,,,,,,False,False,False,,,,
48231,1589,546.0,,,,2733.0,178.0,0.1,,625.8,,,-1043.0,,,,1144.0,-1411.0,-1588.9,,-963.2,,,,,,False,False,False,,True,,
48233,328,350.0,,,,541.0,233.0,0.0,,,,,22.0,,,,213.0,-95.0,-328.0,,,,,,,,False,False,False,,,,
48235,42,35.0,,,,35.0,25.6,,,,,,-7.0,,,,-7.0,-16.4,,,,,,,,,False,False,,,,,
48237,174,245.0,,,,472.0,325.4,22.4,,,,,71.0,,,,298.0,151.4,-151.6,,,,,,,,False,False,False,,,,
48239,467,343.0,,,,342.0,206.7,0.0,,,,,-124.0,,,,-125.0,-260.3,-467.0,,,,,,,,False,False,False,,,,
48241,1537,875.0,,,,1201.0,845.0,0.0,,,,,-662.0,,,,-336.0,-692.0,-1537.0,,,,,,,,True,False,False,,,,
48243,72,7.0,,,,21.0,0.2,0.0,,,,,-65.0,,,,-51.0,-71.8,-72.0,,,,,,,,True,False,False,,,,
48245,4077,5796.0,,,,7119.0,6861.9,0.3,,2994.7,2470.0,,1719.0,,,,3042.0,2784.9,-4076.7,,-1082.3,-1607.0,,,,,False,False,False,,True,True,
48247,277,175.0,,,,268.0,181.1,0.0,,,,,-102.0,,,,-9.0,-95.9,-277.0,,,,,,,,True,True,False,,,,
48249,1049,1687.0,,,,1274.0,2916.4,0.0,,,,,638.0,,,,225.0,1867.4,-1049.0,,,,,,,,True,False,False,,,,
48251,7100,7434.0,,,,5616.0,5219.5,1771.8,,7631.1,3006.0,,334.0,,,,-1484.0,-1880.5,-5328.2,,531.1,-4094.0,,,,,False,False,False,,False,False,
48253,412,805.0,,,,671.0,362.2,0.0,,1310.4,,,393.0,,,,259.0,-49.8,-412.0,,898.4,,,,,,True,True,False,,False,,
48255,394,119.0,,,,456.0,29.9,0.0,,,,,-275.0,,,,62.0,-364.1,-394.0,,,,,,,,True,False,False,,,,
48257,5198,5509.0,,,,3332.0,3290.5,905.9,,4994.2,2264.0,,311.0,,,,-1866.0,-1907.5,-4292.1,,-203.8,-2934.0,,,,,False,False,False,,True,False,
48259,1243,567.0,,,,680.0,290.8,1.1,,,,,-676.0,,,,-563.0,-952.2,-1241.9,,,,,,,,True,False,False,,,,
48261,13,0.0,,,,14.0,42.4,,,,,,-13.0,,,,1.0,29.4,,,,,,,,,True,False,,,,,
48263,20,21.0,,,,7.0,5.9,,,,,,1.0,,,,-13.0,-14.1,,,,,,,,,False,False,,,,,
48265,1607,1239.0,,,,1098.0,619.4,0.1,,,,,-368.0,,,,-509.0,-987.6,-1606.9,,,,,,,,False,False,False,,,,
48267,69,35.0,,,,95.0,8.3,0.0,,,,,-34.0,,,,26.0,-60.7,-69.0,,,,,,,,True,False,False,,,,
48269,8,0.0,,,,7.0,1.0,,,,,,-8.0,,,,-1.0,-7.0,,,,,,,,,True,True,,,,,
48271,188,28.0,,,,180.0,5.1,0.0,,,,,-160.0,,,,-8.0,-182.9,-188.0,,,,,,,,True,False,False,,,,
48273,663,574.0,,,,742.0,260.9,0.0,,,,,-89.0,,,,79.0,-402.1,-663.0,,,,,,,,True,False,False,,,,
48275,93,14.0,,,,98.0,4.2,0.0,,,,,-79.0,,,,5.0,-88.8,-93.0,,,,,,,,True,False,False,,,,
48277,1398,5180.0,,,,1306.0,12129.7,324.6,,2153.9,,,3782.0,,,,-92.0,10731.7,-1073.4,,755.9,,,,,,True,False,True,,True,,
48279,304,329.0,,,,325.0,82.9,0.0,,,,,25.0,,,,21.0,-221.1,-304.0,,,,,,,,True,False,False,,,,
48281,1268,518.0,,,,568.0,536.4,56.1,,,,,-750.0,,,,-700.0,-731.6,-1211.9,,,,,,,,True,True,False,,,,
48283,174,546.0,,,,368.0,249.6,0.0,,,,,372.0,,,,194.0,75.6,-174.0,,,,,,,,True,True,True,,,,
48285,488,217.0,,,,474.0,154.5,0.0,,,,,-271.0,,,,-14.0,-333.5,-488.0,,,,,,,,True,False,False,,,,
48287,972,721.0,,,,399.0,580.5,0.0,,,,,-251.0,,,,-573.0,-391.5,-972.0,,,,,,,,False,False,False,,,,
48289,742,336.0,,,,318.0,165.3,0.0,,,,,-406.0,,,,-424.0,-576.7,-742.0,,,,,,,,False,False,False,,,,
48291,2450,1106.0,,,,2401.0,906.1,0.0,,1036.5,,,-1344.0,,,,-49.0,-1543.9,-2450.0,,-1413.5,,,,,,True,False,False,,False,,
48293,1294,595.0,,,,733.0,542.2,0.0,,,,,-699.0,,,,-561.0,-751.8,-1294.0,,,,,,,,True,False,False,,,,
48295,65,126.0,,,,73.0,67.7,0.0,,,,,61.0,,,,8.0,2.7,-65.0,,,,,,,,True,True,False,,,,
48297,238,672.0,,,,269.0,877.8,42.4,,,,,434.0,,,,31.0,639.8,-195.6,,,,,,,,True,False,True,,,,
48299,795,539.0,,,,474.0,422.7,26.1,,,,,-256.0,,,,-321.0,-372.3,-768.9,,,,,,,,False,False,False,,,,
48301,0,0.0,,,,0.0,9.7,,,,,,0.0,,,,0.0,9.7,,,,,,,,,True,False,,,,,
48303,5820,11767.0,,,,7977.0,3178.9,0.4,,11104.2,4738.0,,5947.0,,,,2157.0,-2641.1,-5819.6,,5284.2,-1082.0,,,,,True,True,True,,True,True,
48305,90,252.0,,,,115.0,464.3,0.0,,,,,162.0,,,,25.0,374.3,-90.0,,,,,,,,True,False,True,,,,
48307,90,126.0,,,,220.0,60.9,0.0,,,,,36.0,,,,130.0,-29.1,-90.0,,,,,,,,False,True,False,,,,
48309,5242,8519.0,,,,7466.0,12182.5,1130.1,,7395.4,0.0,,3277.0,,,,2224.0,6940.5,-4111.9,,2153.4,-5242.0,,,,,True,False,False,,True,False,
48311,16,56.0,,,,14.0,36.6,,,,,,40.0,,,,-2.0,20.6,,,,,,,,,True,True,,,,,
48313,731,273.0,,,,366.0,101.3,0.0,,,,,-458.0,,,,-365.0,-629.7,-731.0,,,,,,,,True,False,False,,,,
48315,244,98.0,,,,213.0,141.5,0.0,,,,,-146.0,,,,-31.0,-102.5,-244.0,,,,,,,,True,True,False,,,,
48317,116,119.0,,,,123.0,17.4,0.0,,,,,3.0,,,,7.0,-98.6,-116.0,,,,,,,,False,False,False,,,,
48319,145,196.0,,,,81.0,94.1,0.0,,,,,51.0,,,,-64.0,-50.9,-145.0,,,,,,,,False,True,False,,,,
48321,1169,644.0,,,,876.0,310.7,0.0,,,,,-525.0,,,,-293.0,-858.3,-1169.0,,,,,,,,True,False,False,,,,
48323,3594,2772.0,,,,2589.0,2159.3,0.0,,1286.4,,,-822.0,,,,-1005.0,-1434.7,-3594.0,,-2307.6,,,,,,False,False,False,,False,,
48325,1805,987.0,,,,1363.0,978.3,0.1,,388.1,,,-818.0,,,,-442.0,-826.7,-1804.9,,-1416.9,,,,,,True,False,False,,False,,
48327,46,49.0,,,,50.0,30.6,0.0,,,,,3.0,,,,4.0,-15.4,-46.0,,,,,,,,False,False,False,,,,
48329,4634,2177.0,,,,5525.0,261.6,0.0,,3010.9,384.0,,-2457.0,,,,891.0,-4372.4,-4634.0,,-1623.1,-4250.0,,,,,True,False,False,,True,False,
48331,826,1120.0,,,,640.0,1351.8,113.7,,,,,294.0,,,,-186.0,525.8,-712.3,,,,,,,,True,False,False,,,,
48333,338,252.0,,,,112.0,315.9,24.7,,,,,-86.0,,,,-226.0,-22.1,-313.3,,,,,,,,False,True,False,,,,
48335,79,287.0,,,,222.0,418.7,0.0,,,,,208.0,,,,143.0,339.7,-79.0,,,,,,,,True,False,True,,,,
48337,546,952.0,,,,918.0,366.1,0.0,,,,,406.0,,,,372.0,-179.9,-546.0,,,,,,,,True,True,False,,,,
48339,17410,15988.0,,,,11918.0,20208.7,2818.9,,10251.4,,,-1422.0,,,,-5492.0,2798.7,-14591.1,,-7158.6,,,,,,False,False,False,,False,,
48341,144,175.0,,,,557.0,103.5,0.1,,277.8,,,31.0,,,,413.0,-40.5,-143.9,,133.8,,,,,,False,False,False,,False,,
48343,312,357.0,,,,221.0,940.6,0.0,,,,,45.0,,,,-91.0,628.6,-312.0,,,,,,,,False,False,False,,,,
48345,12,35.0,,,,29.0,10.9,,,,,,23.0,,,,17.0,-1.1,,,,,,,,,True,True,,,,,
48347,943,1197.0,,,,1461.0,2073.3,0.1,,816.1,,,254.0,,,,518.0,1130.3,-942.9,,-126.9,,,,,,False,False,False,,True,,
48349,1449,2898.0,,,,1335.0,2613.8,0.1,,1727.3,,,1449.0,,,,-114.0,1164.8,-1448.9,,278.3,,,,,,True,True,True,,True,,
48351,410,168.0,,,,374.0,270.1,0.0,,,,,-242.0,,,,-36.0,-139.9,-410.0,,,,,,,,True,True,False,,,,
48353,240,812.0,,,,334.0,413.0,30.1,,,,,572.0,,,,94.0,173.0,-209.9,,,,,,,,True,True,True,,,,
48355,7508,7854.0,,,,7727.0,6274.9,0.6,,9078.3,9746.0,,346.0,,,,219.0,-1233.1,-7507.4,,1570.3,2238.0,,,,,True,False,False,,False,False,
48357,117,217.0,,,,306.0,39.7,0.1,,,,,100.0,,,,189.0,-77.3,-116.9,,,,,,,,False,True,False,,,,
48359,91,35.0,,,,21.0,69.5,0.0,,,,,-56.0,,,,-70.0,-21.5,-91.0,,,,,,,,False,True,False,,,,
48361,2026,2436.0,,,,2441.0,1917.9,0.1,,2345.9,,,410.0,,,,415.0,-108.1,-2025.9,,319.9,,,,,,False,True,False,,True,,
48363,874,973.0,,,,1028.0,845.7,122.4,,,,,99.0,,,,154.0,-28.3,-751.6,,,,,,,,False,True,False,,,,
48365,436,518.0,,,,729.0,913.6,0.0,,,,,82.0,,,,293.0,477.6,-436.0,,,,,,,,False,False,False,,,,
48367,5677,7392.0,,,,4059.0,8502.5,859.2,,3003.1,3986.0,,1715.0,,,,-1618.0,2825.5,-4817.8,,-2673.9,-1691.0,,,,,True,False,False,,False,True,
48369,84,210.0,,,,256.0,159.1,0.0,,,,,126.0,,,,172.0,75.1,-84.0,,,,,,,,False,True,True,,,,
48371,263,336.0,,,,448.0,93.9,0.0,,,,,73.0,,,,185.0,-169.1,-263.0,,,,,,,,False,False,False,,,,
48373,677,917.0,,,,1291.0,608.3,0.0,,411.7,,,240.0,,,,614.0,-68.7,-677.0,,-265.3,,,,,,False,True,False,,False,,
48375,1549,2037.0,,,,2786.0,360.8,0.1,,2509.3,,,488.0,,,,1237.0,-1188.2,-1548.9,,960.3,,,,,,False,False,False,,False,,
48377,255,42.0,,,,48.0,4.1,0.0,,,,,-213.0,,,,-207.0,-250.9,-255.0,,,,,,,,True,False,False,,,,
48379,215,350.0,,,,234.0,328.9,0.0,,,,,135.0,,,,19.0,113.9,-215.0,,,,,,,,True,True,False,,,,
48381,2049,3493.0,,,,2616.0,1916.5,0.2,,1578.1,1128.0,,1444.0,,,,567.0,-132.5,-2048.8,,-470.9,-921.0,,,,,True,True,False,,True,True,
48383,62,0.0,,,,78.0,20.7,0.0,,,,,-62.0,,,,16.0,-41.3,-62.0,,,,,,,,True,True,False,,,,
48385,89,21.0,,,,65.0,6.7,0.0,,,,,-68.0,,,,-24.0,-82.3,-89.0,,,,,,,,True,False,False,,,,
48387,200,259.0,,,,246.0,507.7,13.6,,,,,59.0,,,,46.0,307.7,-186.4,,,,,,,,True,False,False,,,,
48389,344,154.0,,,,447.0,192.6,0.0,,,,,-190.0,,,,103.0,-151.4,-344.0,,,,,,,,True,True,False,,,,
48391,150,168.0,,,,165.0,145.5,0.0,,,,,18.0,,,,15.0,-4.5,-150.0,,,,,,,,True,True,False,,,,
48393,9,35.0,,,,28.0,50.5,,,,,,26.0,,,,19.0,41.5,,,,,,,,,True,False,,,,,
48395,1072,483.0,,,,352.0,221.2,0.0,,,,,-589.0,,,,-720.0,-850.8,-1072.0,,,,,,,,False,False,False,,,,
48397,4066,4284.0,,,,2597.0,3410.3,668.1,,3493.5,,,218.0,,,,-1469.0,-655.7,-3397.9,,-572.5,,,,,,False,False,False,,False,,
48399,321,749.0,,,,245.0,590.5,77.6,,,,,428.0,,,,-76.0,269.5,-243.4,,,,,,,,True,True,True,,,,
48401,1061,1407.0,,,,1509.0,1739.0,0.0,,868.6,,,346.0,,,,448.0,678.0,-1061.0,,-192.4,,,,,,False,False,False,,True,,
48403,267,133.0,,,,230.0,17.8,0.0,,,,,-134.0,,,,-37.0,-249.2,-267.0,,,,,,,,True,False,False,,,,
48405,53,182.0,,,,198.0,170.0,0.0,,,,,129.0,,,,145.0,117.0,-53.0,,,,,,,,False,True,True,,,,
48407,528,154.0,,,,682.0,226.1,0.0,,,,,-374.0,,,,154.0,-301.9,-528.0,,,,,,,,True,True,False,,,,
48409,905,896.0,,,,1653.0,47.3,0.0,,794.4,,,-9.0,,,,748.0,-857.7,-905.0,,-110.6,,,,,,False,False,False,,False,,
48411,416,175.0,,,,170.0,187.7,0.0,,,,,-241.0,,,,-246.0,-228.3,-416.0,,,,,,,,False,True,False,,,,
48413,61,21.0,,,,71.0,7.2,0.0,,,,,-40.0,,,,10.0,-53.8,-61.0,,,,,,,,True,False,False,,,,
48415,1404,602.0,,,,390.0,667.1,0.0,,,,,-802.0,,,,-1014.0,-736.9,-1404.0,,,,,,,,False,True,False,,,,
48417,96,49.0,,,,84.0,16.6,0.0,,,,,-47.0,,,,-12.0,-79.4,-96.0,,,,,,,,True,False,False,,,,
48419,435,350.0,,,,646.0,1164.4,0.0,,,,,-85.0,,,,211.0,729.4,-435.0,,,,,,,,False,False,False,,,,
48421,47,35.0,,,,63.0,24.0,0.0,,,,,-12.0,,,,16.0,-23.0,-47.0,,,,,,,,False,False,False,,,,
48423,5692,4942.0,,,,5630.0,9188.8,0.1,,5241.9,1767.0,,-750.0,,,,-62.0,3496.8,-5691.9,,-450.1,-3925.0,,,,,True,False,False,,True,False,
48425,290,462.0,,,,270.0,458.4,0.5,,,,,172.0,,,,-20.0,168.4,-289.5,,,,,,,,True,True,False,,,,
48427,2741,3087.0,,,,1532.0,1784.2,773.5,,1280.9,,,346.0,,,,-1209.0,-956.8,-1967.5,,-1460.1,,,,,,False,False,False,,False,,
48429,190,126.0,,,,546.0,54.5,0.0,,,,,-64.0,,,,356.0,-135.5,-190.0,,,,,,,,False,False,False,,,,
48431,13,0.0,,,,15.0,0.7,3.0,,,,,-13.0,,,,2.0,-12.3,-10.0,,,,,,,,True,True,True,,,,
48433,61,105.0,,,,28.0,113.6,,,,,,44.0,,,,-33.0,52.6,,,,,,,,,True,False,,,,,
48435,95,56.0,,,,118.0,18.8,0.0,,,,,-39.0,,,,23.0,-76.2,-95.0,,,,,,,,True,False,False,,,,
48437,111,119.0,,,,205.0,20.6,0.0,,,,,8.0,,,,94.0,-90.4,-111.0,,,,,,,,False,False,False,,,,
48439,80345,99477.0,,,,64304.0,429564.3,22768.6,,71449.6,0.0,,19132.0,,,,-16041.0,349219.3,-57576.4,,-8895.4,-80345.0,,,,,True,False,False,,True,False,
48441,3668,4067.0,,,,3386.0,1330.0,0.1,,4205.9,2550.0,,399.0,,,,-282.0,-2338.0,-3667.9,,537.9,-1118.0,,,,,True,False,False,,False,False,
48443,26,0.0,,,,21.0,8.6,,,,,,-26.0,,,,-5.0,-17.4,,,,,,,,,True,True,,,,,
48445,325,280.0,,,,304.0,36.0,0.0,,,,,-45.0,,,,-21.0,-289.0,-325.0,,,,,,,,True,False,False,,,,
48447,18,14.0,,,,88.0,3.5,,,,,,-4.0,,,,70.0,-14.5,,,,,,,,,False,False,,,,,
48449,975,1127.0,,,,918.0,4138.5,0.0,,510.2,,,152.0,,,,-57.0,3163.5,-975.0,,-464.8,,,,,,True,False,False,,False,,
48451,3194,7861.0,,,,3214.0,10221.7,1732.7,,5114.3,,,4667.0,,,,20.0,7027.7,-1461.3,,1920.3,,,,,,True,False,True,,True,,
48453,21980,23450.0,,,,24178.0,34934.3,8502.5,,25755.0,19502.0,,1470.0,,,,2198.0,12954.3,-13477.5,,3775.0,-2478.0,,,,,False,False,False,,False,False,
48455,290,189.0,,,,308.0,222.1,0.0,,,,,-101.0,,,,18.0,-67.9,-290.0,,,,,,,,True,True,False,,,,
48457,860,371.0,,,,916.0,379.3,0.0,,,,,-489.0,,,,56.0,-480.7,-860.0,,,,,,,,True,True,False,,,,
48459,1213,1764.0,,,,855.0,5700.7,153.3,,,,,551.0,,,,-358.0,4487.7,-1059.7,,,,,,,,True,False,False,,,,
48461,112,0.0,,,,57.0,2.6,0.0,,,,,-112.0,,,,-55.0,-109.4,-112.0,,,,,,,,True,True,False,,,,
48463,1465,1897.0,,,,973.0,2581.8,71.7,,,,,432.0,,,,-492.0,1116.8,-1393.3,,,,,,,,False,False,False,,,,
48465,2884,4032.0,,,,1935.0,5378.7,768.8,,1536.3,,,1148.0,,,,-949.0,2494.7,-2115.2,,-1347.7,,,,,,True,False,False,,False,,
48467,1424,826.0,,,,1271.0,644.6,0.0,,485.5,,,-598.0,,,,-153.0,-779.4,-1424.0,,-938.5,,,,,,True,False,False,,False,,
48469,1908,1750.0,,,,2479.0,5496.5,0.2,,1501.8,,,-158.0,,,,571.0,3588.5,-1907.8,,-406.2,,,,,,False,False,False,,False,,
48471,2333,2114.0,,,,1690.0,1141.9,0.1,,742.3,,,-219.0,,,,-643.0,-1191.1,-2332.9,,-1590.7,,,,,,False,False,False,,False,,
48473,1289,959.0,,,,1236.0,523.3,0.1,,,,,-330.0,,,,-53.0,-765.7,-1288.9,,,,,,,,True,False,False,,,,
48475,350,0.0,,,,280.0,226.9,0.0,,,,,-350.0,,,,-70.0,-123.1,-350.0,,,,,,,,True,True,False,,,,
48477,2093,903.0,,,,804.0,1118.8,61.8,,,,,-1190.0,,,,-1289.0,-974.2,-2031.2,,,,,,,,False,True,False,,,,
48479,15481,10325.0,,,,9317.0,6820.3,3855.7,,5411.1,0.0,,-5156.0,,,,-6164.0,-8660.7,-11625.3,,-10069.9,-15481.0,,,,,False,False,False,,False,False,
48481,1221,1050.0,,,,1091.0,600.7,0.0,,1027.3,,,-171.0,,,,-130.0,-620.3,-1221.0,,-193.7,,,,,,True,False,False,,False,,
48483,108,182.0,,,,134.0,226.9,0.0,,,,,74.0,,,,26.0,118.9,-108.0,,,,,,,,True,False,False,,,,
48485,3311,8365.0,,,,5136.0,22058.8,1382.3,,5930.9,3799.0,,5054.0,,,,1825.0,18747.8,-1928.7,,2619.9,488.0,,,,,True,False,True,,True,True,
48487,465,1134.0,,,,664.0,2125.3,92.8,,,,,669.0,,,,199.0,1660.3,-372.2,,,,,,,,True,False,True,,,,
48489,719,490.0,,,,556.0,475.5,0.1,,,,,-229.0,,,,-163.0,-243.5,-718.9,,,,,,,,True,False,False,,,,
48491,16702,15820.0,,,,13662.0,17630.3,3357.3,,8212.0,0.0,,-882.0,,,,-3040.0,928.3,-13344.7,,-8490.0,-16702.0,,,,,False,False,False,,False,False,
48493,1656,385.0,,,,1085.0,125.4,0.0,,862.1,,,-1271.0,,,,-571.0,-1530.6,-1656.0,,-793.9,,,,,,True,False,False,,True,,
48495,167,210.0,,,,194.0,997.1,0.0,,,,,43.0,,,,27.0,830.1,-167.0,,,,,,,,True,False,False,,,,
48497,2472,3381.0,,,,2415.0,2523.1,468.6,,3227.6,,,909.0,,,,-57.0,51.1,-2003.4,,755.6,,,,,,True,True,False,,True,,
48499,1117,938.0,,,,816.0,1252.3,0.0,,,,,-179.0,,,,-301.0,135.3,-1117.0,,,,,,,,False,True,False,,,,
48501,83,140.0,,,,215.0,11.8,0.0,,,,,57.0,,,,132.0,-71.2,-83.0,,,,,,,,False,False,False,,,,
48503,656,371.0,,,,756.0,110.1,0.0,,,,,-285.0,,,,100.0,-545.9,-656.0,,,,,,,,True,False,False,,,,
48505,689,840.0,,,,476.0,758.0,0.1,,,,,151.0,,,,-213.0,69.0,-688.9,,,,,,,,False,True,False,,,,
